"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","SF%","SFv","wFB","wSL","wCB","wSF","wFB/C","wSL/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxSI%","pfxSL%","pfxCU%","pfxvFA","pfxvFC","pfxvFS","pfxvSI","pfxvSL","pfxvCU","pfxFA-X","pfxFC-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSI","pfxwSL","pfxwCU","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFS%","piSI%","piSL%","piXX%","pivCU","pivFA","pivFS","pivSI","pivSL","pivXX","piCU-X","piFA-X","piFS-X","piSI-X","piSL-X","piXX-X","piCU-Z","piFA-Z","piFS-Z","piSI-Z","piSL-Z","piXX-Z","piwCU","piwFA","piwFS","piwSI","piwSL","piwXX","piwCU/C","piwFA/C","piwFS/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Nate Pearson",20160,"2024-07-23","TBR",14,2024,"TOR","H",27,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,0,1,0,0,0,0,0,0,9,9,0,0.5,0,2,0,1,0,1,0,0,0,0.25,-0.25,7.96547908401489,0,0.333333333333333,2,0.333333333333333,0.5,6.1664797782898,2.8335202217102,6.1664797782898,226.31131824936,151.608189429451,151.561560819707,2,0.333333333,0.666666666,0,0,0,0,0,7,13,20,-0.0916320085525513,-0.132416009902954,0.0407840013504028,-0.52099996805191,-0.0550448969006538,1.06783998012543,0.953400015830994,0.953400015830994,0.46340000629425,1,1,-0.0610105767846107,-0.024800041152534,0,1,0.75,96.93333333,0.1,87.5,0.15,79,NA,NA,-0.68332427740097,0.054188709706068,0.752522230148315,NA,-4.55549518267314,2.7094354853034,25.0840743382772,NA,0.25,0.75,0.55,0.5,1,0.90909091,0.6,0.25,0.05,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,10.7344123131674,NA,20,46.55652,20,56.27783,49.91595,52.48119,NA,NA,NA,35.47095,50.7139,38.14145,NA,NA,NA,NA,NA,NA,46.6283,43.51054,44.094,0.33488,4.57941,125.46,22.92,29.36,95.68,83.34,79.18,NA,NA,NA,123.6,41.4,44.92,NA,NA,NA,102.939,70.083,68.281,0.75,NA,NA,NA,0.1,0.15,96.886669921875,NA,NA,NA,87.1999969482422,79.1000010172526,-4.94323221842448,NA,NA,NA,2.73668909072876,6.77315966288249,9.45180257161458,NA,NA,NA,0.790303111076355,-6.71300824483236,-0.697245616465807,NA,NA,NA,0.054773960262537,0.942953899502754,-4.64830410977205,NA,NA,NA,2.73869801312685,31.4317966500918,0.25,0.75,0.55,0.5,1,0.90909091,0.6,17.73333333,0.15,0.75,NA,NA,0.1,NA,78.9193013509115,96.7260416666667,NA,NA,86.9976501464844,NA,7.72452036539714,-4.24454879760742,NA,NA,3.79926013946533,NA,-7.8458932240804,8.8036875406901,NA,NA,-0.141600996255875,NA,0.942953899502754,-0.697245616465807,NA,NA,0.054773960262537,NA,31.4317966500918,-4.64830410977205,NA,NA,2.73869801312685,NA,0.125,0.83333333,0.55,0,1,0.90909091,0.6,3,82.757817586263,8.01404698689779,0,0,101.057,1,0.33333333,"2024-07-23",0
"Nate Pearson",20160,"2024-07-13","@ARI",14,2024,"TOR","A",27,0,0,36,1,0,0,0,0,0,0,0,1,7,3,4,4,2,1,0,0,0,0,3,27,9,27,3,0,0,0,2,1,0,0,0,0,0.42857143,0.14285714,0.28571429,2.80954540349099,18,0.5,4,1,0,26.1664797782898,9.83352022171021,3.19049659073353,905.245272997441,649.312655225559,77.5263319685865,0,0.333333333,0,0.666666666,0,1,0,0,11,18,29,-0.000739991664886475,-0.000919926154892892,0.000179934490006417,-3.48899984359741,-0.35242423415184,0.00142857141327113,0,0,NA,0,1,-0.0640034675598145,-0.453990703408544,0,0,0.55172414,97.5,0.10344828,88.66666667,0.34482759,80.8,NA,NA,-2.84348177909851,0.188806265592575,-0.156396061182022,NA,-17.7717611193657,6.29354218641917,-1.56396061182022,NA,0.4,0.44444444,0.4137931,0.375,1,0.58333333,0.31034483,0.71428571,0.17241379,2,0,1,0,1,2,3,0.66666667,0,0.33333333,0,0.33333333,0.66666667,23.8448035408142,NA,33.48791,55.74413,44.17249,33.55678,59.00619,20,56.81822,80,41.02287,80,53.96658,80,NA,NA,NA,NA,NA,NA,38.45576,55.26444,31.69263,0.84261,5.34101,121.02,84.26,85.24,100.22,61.14,70.8,112.36,87.16,101.82,81.84,167.9,171.08,NA,NA,NA,106.328275862069,81.9510344827586,88.2924137931034,0.48275862,NA,NA,0.06896552,0.10344828,0.34482759,97.2142857142857,NA,NA,97.6999969482422,88.3666687011719,80.8599975585937,-3.86911691938128,NA,NA,-8.42846870422363,2.01698128382365,5.74881477355957,9.32936096191406,NA,NA,6.99609231948853,0.577747225761414,-6.32349624633789,-1.40339195728302,NA,NA,-1.44671700522304,0.19140537828207,-0.172892767935991,-10.0242282663073,NA,NA,-72.3358502611518,6.38017927606901,-1.72892767935991,0.25,0.61538462,0.4137931,0.25,0.75,0.58333333,0.44827586,16.31818182,0.34482759,0.48275862,NA,0.06896552,0.10344828,NA,80.6457702636719,96.9881417410714,NA,97.4633483886719,88.1060384114583,NA,6.27990379333496,-3.37497002737863,NA,-8.25960540771484,2.71551322937012,NA,-8.0418586730957,8.44262204851423,NA,6.25108528137207,-0.818904240926107,NA,-0.172892767935991,-1.40339195728302,NA,-1.44671700522304,0.19140537828207,NA,-1.72892767935991,-10.0242282663073,NA,-72.3358502611518,6.38017927606901,NA,0.25,0.61538462,0.4137931,0.25,0.75,0.58333333,0.44827586,3,98.7591552734375,26.3236643473307,1,0.33333333,107.047,2,0.66666667,"2024-07-13",0
"Nate Pearson",20160,"2024-07-09","@SFG",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,1,0,0.2,4,1,0,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,13.500014081612,1,0,0,1,0,1,0,0,0,0,0.25,0.25,0,5.94041658401489,0,0.333333333333333,3.00000312924711,0.5,1,4.66648134291335,-4.66648134291335,4.66648134291335,0,114.280393430749,114.245245356712,1,0.5,0.5,0,0,0,0,0,8,11,19,0.0752480030059814,-0.0890100002288818,0.164258003234863,0.248999983072281,0.026475278660655,2.81984996795654,0.908900022506714,1.81780004501343,3.396399974823,1,1,-0.0112299937754869,0.0379151025085985,1,0,0.47368421,98.55555556,0.42105263,86.875,0.10526316,80,NA,NA,0.496776193380356,-0.931022107601166,-0.159405738115311,NA,5.51973548200395,-11.6377763450146,-7.97028690576553,NA,0.25,0.85714286,0.47368421,0.66666667,0.83333333,0.77777778,0.36842105,0.25,0.10526316,2,0,0,0,2,0,2,1,0,0,0,1,0,7.92350960064182,NA,20,56.37998,20,55.82512,59.9214,57.21119,NA,NA,NA,45.55641,57.60845,41.86962,NA,NA,NA,NA,NA,NA,40.45121,59.7557,38.39996,0.71864,5.15505,74.62,-29.06,-37.38,108.56,100.36,103.26,NA,NA,NA,126.54,64.16,84.92,NA,NA,NA,112.557894736842,71.4947368421053,80.7336842105263,0.47368421,NA,NA,NA,0.42105263,0.10526316,98.4333360460069,NA,NA,NA,86.8125,80.0500030517578,-4.72315555148655,NA,NA,NA,2.84743022918701,5.71308326721191,9.42799631754557,NA,NA,NA,-0.699695885181427,-6.22575187683105,0.502564821392298,NA,NA,NA,-0.942930035293102,-0.163204200565815,5.58405357102553,NA,NA,NA,-11.7866254411638,-8.16021002829075,0.33333333,0.6,0.47368421,0.66666667,0.83333333,0.77777778,0.52631579,18.93333333,0.10526316,0.47368421,NA,NA,0.42105263,NA,80.2680511474609,98.6777547200521,NA,NA,87.0389251708984,NA,6.44112491607666,-4.19113243950738,NA,NA,3.54233002662659,NA,-8.11363506317139,8.3466559516059,NA,NA,-1.94294619560242,NA,-0.163204200565815,0.502564821392298,NA,NA,-0.942930035293102,NA,-8.16021002829075,5.58405357102553,NA,NA,-11.7866254411638,NA,0.33333333,0.6,0.47368421,0.66666667,0.83333333,0.77777778,0.52631579,2,81.3700332641602,-4.97786521911621,0,0,83.1839,0,0,"2024-07-09",0
"Nate Pearson",20160,"2024-07-07","@SEA",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.1820729804239,102.403901559937,0,0,0,1,0,0,0,0,4,8,12,0.223947986960411,-0.0139259863644838,0.23787397146225,1.38900005817413,0.157751277089119,3.06100010871887,1.42229998111725,2.8445999622345,1.77219998836517,1,1,0.0723606199026108,0.000801085097831236,1,0,0.25,98,0.66666667,87.75,0.08333333,79,NA,NA,0.249823242425919,0.595754444599152,-0.0620911717414856,NA,8.32744141419728,7.4469305574894,-6.20911717414856,NA,0.33333333,0.83333333,0.58333333,0,0.6,0.42857143,0.5,0.33333333,0.33333333,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.511560005096225,NA,20,53.98619,20,53.2582,66.51879,47.37482,NA,NA,NA,47.3991,71.43872,38.33859,NA,NA,NA,NA,NA,NA,39.20554,75.55936,25.05267,0.79603,5.27114,98,-47.54,-30.4,94.02,96.88,100,NA,NA,NA,111.64,84.98,112.56,NA,NA,NA,104.892307692308,76.4861538461539,95.3369230769231,0.25,NA,NA,NA,0.66666667,0.08333333,98.0333353678385,NA,NA,NA,87.6500015258789,78.5,-4.80552609761556,NA,NA,NA,3.32687664031982,7.16372394561768,7.96446228027344,NA,NA,NA,-0.1580780595541,-7.20565366744995,0.252764467149973,NA,NA,NA,0.574001099914312,-0.0633736774325371,8.42548223833243,NA,NA,NA,7.1750137489289,-6.33736774325371,0.33333333,0.83333333,0.58333333,0,0.6,0.42857143,0.5,19.66666667,0.08333333,0.25,NA,NA,0.66666667,NA,78.325798034668,97.8900044759115,NA,NA,87.4838104248047,NA,7.6029200553894,-4.15783341725667,NA,NA,4.29478979110718,NA,-8.22712993621826,7.51592000325521,NA,NA,-1.12878108024597,NA,-0.0633736774325371,0.252764467149973,NA,NA,0.574001099914312,NA,-6.33736774325371,8.42548223833243,NA,NA,7.1750137489289,NA,0.33333333,0.83333333,0.58333333,0,0.6,0.42857143,0.5,2,90.4040985107422,58.4684867858887,0,0,91.5132,0,0,"2024-07-07",0
"Nate Pearson",20160,"2024-07-05","@SEA",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,0.2,4,2,0,0,0,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.5,3.00000312924711,0.666666666666667,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.29677181860536,58.7187657997406,1,0.333333333,0.333333333,0.333333333,0,0,0,0,3,7,10,0.0040800366550684,-0.0517680123448372,0.0558480471372604,0.0329999923706055,0.00374786928296089,1.02929997444153,0.671800017356873,0.671800017356873,1.31140005588531,1,1,-0.023315817117691,0.027279711761021,0,0,0.5,96.8,0.5,87.8,NA,NA,NA,NA,-0.707886874675751,0.296116918325424,NA,NA,-14.157737493515,5.92233836650848,NA,NA,0.33333333,0.42857143,0.4,0,1,0.75,0.7,0.5,0.1,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,2.91811221567253,NA,NA,NA,NA,73.09006,64.84713,62.76809,80,76.8484,80,58.46877,54.37579,62.53294,NA,NA,NA,NA,NA,NA,78.01662,63.18318,77.21678,-1.61516,1.65435,NA,NA,NA,99.6,109.96,122.08,107.02,176.66,186.12,107.62,123.7,134.38,NA,NA,NA,104.352,123.5,134.634,0.4,NA,NA,0.1,0.5,NA,96.5500030517578,NA,NA,97.0999984741211,87.8,NA,-4.34552955627441,NA,NA,-8.26356410980225,2.84879055023193,NA,10.0550212860107,NA,NA,7.22906637191772,0.5982017993927,NA,-0.972592685371637,NA,NA,0.252764463424683,0.299392506480217,NA,-24.3148171342909,NA,NA,25.2764463424683,5.98785012960434,NA,0.25,0.5,0.4,0,1,0.75,0.6,18.5,NA,0.4,NA,0.1,0.5,NA,NA,96.4199981689453,NA,96.9392013549805,87.6578369140625,NA,NA,-3.86948752403259,NA,-7.9022798538208,3.65237007141113,NA,NA,9.56305503845215,NA,6.65342998504639,-0.186048972606659,NA,NA,-0.972592685371637,NA,0.252764463424683,0.299392506480217,NA,NA,-24.3148171342909,NA,25.2764463424683,5.98785012960434,NA,0.33333333,0.42857143,0.4,0,1,0.75,0.7,3,104.840077718099,16.4080073038737,1,0.33333333,107.09,3,1,"2024-07-05",0
"Nate Pearson",20160,"2024-07-02","HOU",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,1,0,2,7,1,0,0,0,0,0,0,0,0,3,13.5,0,4.5,3,0,0,2,1,1,0,0,0,0,0.42857143,0,0.42857143,0.950953579058688,0,0.142857142857143,0.5,0.25,1,0.166479778289795,-0.166479778289795,0.922483981400728,0,2.29684969061854,21.1036904458492,2,0.25,0.5,0.25,0,0,0,0,11,21,32,0.131382018327713,-0.0189959779381752,0.150377988815308,0.958000004291534,0.101215004920959,0.911742866039276,1.26789999008179,1.21480000019073,1.41960000991821,1,1,0.116308681666851,0.0277911772094271,1,0,0.40625,97.84615385,0.34375,86.63636364,0.25,80.375,NA,NA,0.372558891773224,0.868182957172394,-0.2430809289217,NA,2.8658376290248,7.89257233793085,-3.03851161152124,NA,0.38888889,0.64285714,0.5,0.71428571,0.66666667,0.6875,0.4375,0.57142857,0.15625,2,1,1,1,2,1,4,0.5,0.25,0.25,0.25,0.5,0.25,0.724421171340669,NA,53.18094,65.47968,45.13971,55.36406,73.48819,33.20986,NA,NA,NA,38.36374,56.79659,41.02324,NA,NA,NA,NA,NA,NA,47.98189,67.97859,34.95169,0.25079,4.45328,121.6,61.4,77.38,120.46,89.82,106.16,144.72,71.42,95.5,109.64,84.28,103.68,NA,NA,NA,119.3,79.085625,97.113125,0.3125,NA,NA,0.09375,0.34375,0.25,97.9,NA,NA,97.9000040690104,86.4000022194602,80.3625030517578,-4.0417854309082,NA,NA,-9.07549794514974,2.65006048029119,6.74831676483154,10.171501159668,NA,NA,6.14263852437337,-0.885902924971147,-7.5538182258606,0.374207224696875,NA,NA,0.00128604471683502,0.879783913493156,-0.247941102832556,3.74207224696875,NA,NA,0.0428681572278341,7.99803557721051,-3.09926378540695,0.23076923,0.68421053,0.5,0.33333333,0.76923077,0.6875,0.59375,18.28,0.25,0.3125,NA,0.09375,0.34375,NA,80.2298965454102,97.7943481445313,NA,97.7831624348958,86.2555486505682,NA,7.65125751495361,-3.38531608581543,NA,-8.87303670247396,3.53788167780096,NA,-9.19158840179443,9.30611114501953,NA,5.20166333516439,-2.03825187683105,NA,-0.247941102832556,0.374207224696875,NA,0.00128604471683502,0.879783913493156,NA,-3.09926378540695,3.74207224696875,NA,0.0428681572278341,7.99803557721051,NA,0.33333333,0.64705882,0.5,0.4,0.81818182,0.6875,0.53125,4,86.6052856445312,6.49912881851196,0,0,99.7471,1,0.25,"2024-07-02",0
"Nate Pearson",20160,"2024-06-30","NYY",14,2024,"TOR","H",27,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,3,27,0,18,3,0,0,0,1,1,0,0,0,0,0.6,0,0.6,0.0542890840148928,0,0.4,2,1,0.5,-2.8335202217102,11.8335202217102,-1.32151181548834,226.31131824936,-72.3588201787977,-34.7214711539568,0,0.5,0,0.5,0,0,0,0,5,14,19,-0.0082820001989603,-0.0152839999645948,0.00700200023129582,-0.521000027656555,-0.055044911801815,0.0851600021123886,0.0824000015854836,0.0824000015854836,0.0299999993294477,1,1,-0.0896761044859886,-0.00757612653239793,0,0,0.21052632,99.75,0.73684211,88.64285714,0.05263158,81,NA,NA,-0.699629664421082,-0.00519140809774399,-0.0238054171204567,NA,-17.490741610527,-0.0370814864124571,-2.38054171204567,NA,0.4,0.44444444,0.42105263,0.25,1,0.625,0.47368421,0.6,0.15789474,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,0.474319835841851,NA,20.28555,64.24385,20,70.09409,69.93956,53.96063,NA,NA,NA,77.33778,65.20364,80,NA,NA,NA,NA,NA,NA,78.84776,73.70503,79.74121,-1.66679,1.57691,106.7,76.88,84.82,123.76,94.06,115.34,NA,NA,NA,127.32,98.9,126.72,NA,NA,NA,125.485263157895,96.7221052631579,122.118947368421,0.21052632,NA,NA,NA,0.73684211,0.05263158,99.625,NA,NA,NA,88.5142822265625,81.4000015258789,-5.50074577331543,NA,NA,NA,2.52738843645368,6.68190097808838,9.95337390899658,NA,NA,NA,0.204341752188546,-8.49569320678711,-0.707191918045282,NA,NA,NA,-0.00332982093095779,-0.0242429338395596,-17.6797979511321,NA,NA,NA,-0.0237844352211271,-2.42429338395596,0.44444444,0.4,0.42105263,0.25,1,0.625,0.52631579,18.46153846,0.05263158,0.21052632,NA,NA,0.73684211,NA,81.2596969604492,99.5126037597656,NA,NA,88.3565237862723,NA,7.21902990341187,-5.00940752029419,NA,NA,3.22803933279855,NA,-10.2565002441406,9.09778499603271,NA,NA,-0.778256280081613,NA,-0.0242429338395596,-0.707191918045282,NA,NA,-0.00332982093095779,NA,-2.42429338395596,-17.6797979511321,NA,NA,-0.0237844352211271,NA,0.44444444,0.4,0.42105263,0.25,1,0.625,0.52631579,2,99.9349212646484,16.2648868560791,1,0.5,107.426,1,0.5,"2024-06-30",0
"Nate Pearson",20160,"2024-06-28","NYY",14,2024,"TOR","H",27,0,0,27,1,0,0,0,0,0,0,0,1,6,3,3,3,1,1,0,0,0,0,0,0,9,27,0,0,0,1,2,2,0,0,0,0,0,0.16666667,-0.16666667,8.57145129324067,9,0.6,4,0.5,0.38461538,19.1664797782898,7.83352022171021,9.19049659073353,678.933954748081,475.116092196921,226.79174951669,0.5,0.4,0.2,0.4,0,0.5,1,9,8,9,17,-0.243831977248192,-0.264259994029999,0.0204280018806458,-2.52199983596802,-0.266455352306366,0.67956668138504,0.475500017404556,0.951000034809113,0.331000000238419,1,1,-0.197950884699821,-0.160854194959517,0,1,0.52941176,97.55555556,0.47058824,87.25,NA,NA,NA,NA,-1.772944688797,-0.138880208134651,NA,NA,-19.6993854310777,-1.73600260168314,NA,NA,0.27272727,0.66666667,0.41176471,1,0.75,0.85714286,0.35294118,0.66666667,0.05882353,3,1,1,0,1,4,5,0.6,0.2,0.2,0,0.2,0.8,28.4316737819201,NA,NA,NA,NA,73.39048,60.53109,78.96215,NA,NA,NA,20,54.27982,22.27973,NA,NA,NA,NA,NA,NA,50.05456,59.15073,53.77604,0.12202,4.26012,NA,NA,NA,96.96,100.2,102.02,114.54,148.34,181.3,107.44,69.2,83.08,NA,NA,NA,102.925882352941,88.4435294117647,97.7705882352941,0.47058824,NA,NA,0.05882353,0.47058824,NA,97.5500030517578,NA,NA,96.0999984741211,87.2874984741211,NA,-5.49291896820068,NA,NA,-8.47091293334961,3.63961839675903,NA,9.04512786865234,NA,NA,6.73810434341431,-0.279084622859955,NA,-0.462994731962681,NA,NA,-1.31324589252472,-0.142690300941467,NA,-5.78743414953351,NA,NA,-131.324589252472,-1.78362876176834,NA,0.14285714,0.6,0.41176471,1,0.83333333,0.85714286,0.58823529,18.45454545,NA,0.47058824,NA,0.05882353,0.47058824,NA,NA,97.5449142456055,NA,96.084098815918,87.2230377197266,NA,NA,-4.98528003692627,NA,-8.32944011688232,4.23680400848389,NA,NA,7.90580129623413,NA,5.78578996658325,-1.24831235408783,NA,NA,-0.462994731962681,NA,-1.31324589252472,-0.142690300941467,NA,NA,-5.78743414953351,NA,-131.324589252472,-1.78362876176834,NA,0.125,0.66666667,0.41176471,1,0.83333333,0.85714286,0.52941176,5,99.1395385742187,14.9061828613281,1,0.2,108.689,4,0.8,"2024-06-28",0
"Nate Pearson",20160,"2024-06-24","@BOS",14,2024,"TOR","A",27,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,4,2,2,2,1,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,0,0,0,3,0,1,0,0,0,0.25,0,0.25,6.25129158401489,13.500014081612,0.5,3.00000312924711,0.5,0,19.6664969891489,7.33353117407511,6.970521574213,678.934662932121,487.559132137896,171.564166552141,0,0,0,1,0.333333333,0.333333333,0,0,2,8,10,-0.0502520054578781,-0.0991920009255409,0.0489399954676628,-1.56699991226196,-0.150963395833969,0.780900001525879,0.667200028896332,0.667200028896332,0.680400013923645,1,1,-0.0990177467465401,0.0346663504606063,0,0,0.5,98.2,0.3,88.66666667,0.2,79.5,NA,NA,-1.95762205123901,0.238232046365738,0.0334886722266674,NA,-39.1524410247803,7.94106821219126,1.67443361133337,NA,0.33333333,0.42857143,0.4,0,1,0.75,0.7,0.75,0.1,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,10.6332501515861,NA,76.17976,53.50971,80,56.58989,73.0087,44.06923,NA,NA,NA,80,66.77018,80,NA,NA,NA,NA,NA,NA,80,68.30743,78.11827,-1.74673,1.457,100.9,105.38,111.8,108.52,87.8,105.24,NA,NA,NA,124.76,156.7,178.7,NA,NA,NA,111.868,111.986,128.59,0.5,NA,NA,NA,0.3,0.2,98.0599975585938,NA,NA,NA,88.5333353678385,79.5999984741211,-6.44120635986328,NA,NA,NA,3.69260629018148,7.12274694442749,9.88065338134766,NA,NA,NA,0.029687762260437,-7.21292591094971,-1.96380152925849,NA,NA,NA,0.263500303030014,0.0337270088493824,-39.2760305851698,NA,NA,NA,8.7833434343338,1.68635044246912,0.33333333,0.42857143,0.4,0,1,0.75,0.7,16.5,0.2,0.5,NA,NA,0.3,NA,79.2923431396484,97.7704223632813,NA,NA,88.1965637207031,NA,7.58615970611572,-6.04909591674805,NA,NA,4.24711004892985,NA,-8.51638031005859,9.03477783203125,NA,NA,-1.10552096366882,NA,0.0337270088493824,-1.96380152925849,NA,NA,0.263500303030014,NA,1.68635044246912,-39.2760305851698,NA,NA,8.7833434343338,NA,0.33333333,0.42857143,0.4,0,1,0.75,0.7,3,93.9031575520833,52.1568705240885,1,0.33333333,105.434,2,0.66666667,"2024-06-24",0
"Nate Pearson",20160,"2024-06-22","@CLE",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.5883735991869,-22.5814263197472,1,0,1,0,0,0,0,0,1,9,10,0.00589599134400487,0,0.00589599134400487,0.479999989271164,0.0506329126656055,0.078533336520195,0.102800004184246,0.102800004184246,NA,0,1,0.0749478936195374,0.000128393792353049,0,0,0.3,99,0.1,86,0.5,80,0.1,88,0.271739602088928,0.0389156937599182,0.26084691286087,0.161890506744385,9.05798673629761,3.89156937599182,5.21693825721741,16.1890506744385,0,0.625,0.5,NA,0.8,0.8,0.8,1,0.1,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.5823493799086,NA,54.30485,61.03613,49.5782,80,60.76783,80,NA,NA,NA,80,54.79177,80,NA,NA,NA,80,51.73074,80,80,58.66586,80,-2.07975,0.95747,113.78,75.6,86.16,109.64,153.58,156.86,NA,NA,NA,100.28,119.32,135.72,137.32,196.22,200.76,113.542,115.428,123.786,0.3,NA,0.1,NA,0.1,0.5,99.0333353678385,NA,88.3000030517578,NA,86.3000030517578,79.9400024414062,-4.55932108561198,NA,-2.90569162368774,NA,3.41292476654053,6.62413864135742,8.6552365620931,NA,5.43897819519043,NA,-0.681917250156403,-7.83628692626953,0.274856925010681,NA,0.163724601268768,NA,0.039364367723465,0.263876292854548,9.16189750035604,NA,16.3724601268768,NA,3.9364367723465,5.27752585709095,0,0.55555556,0.5,NA,0.8,0.8,0.9,18.57142857,0.5,0.3,0.1,NA,0.1,NA,79.8458374023437,98.9542338053385,88.2701034545898,NA,86.242301940918,NA,7.11102981567383,-4.10096995035807,-2.74005007743835,NA,4.01775979995728,NA,-9.2940803527832,7.78511683146159,4.26722002029419,NA,-1.71919000148773,NA,0.263876292854548,0.274856925010681,0.163724601268768,NA,0.039364367723465,NA,5.27752585709095,9.16189750035604,16.3724601268768,NA,3.9364367723465,NA,0,0.625,0.5,NA,0.8,0.8,0.8,1,83.6969528198242,-25.7933177947998,0,0,83.697,0,0,"2024-06-22",0
