"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","piXX%","pivCH","pivFA","pivSI","pivSL","pivXX","piCH-X","piFA-X","piSI-X","piSL-X","piXX-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piXX-Z","piwCH","piwFA","piwSI","piwSL","piwXX","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Luis Castillo",15689,"2024-07-11","@LAA",11,2024,"SEA","A",31,1,0,0,1,1,1,0,0,0,0,0,6,23,4,0,0,0,2,0,0,0,0,5,7.5,3,6,2.5,0.1,0,10,2,4,0,1,0,0,0.2173913,0.08695652,0.13043478,3.46002775813735,0,0.19047619047619,1,0.25,1,2.49981311162313,-2.49981311162313,3.00381591369708,0,62.5626034269191,72.882170434252,5,0.25,0.625,0.125,0,0,11,16.5,26,60,86,0.133335992693901,-0.147090017795563,0.280425995588303,3.04800009727478,0.309284627437592,0.53042608499527,0.428466647863388,0.714199960231781,0.021399999037385,1,1,0.19958384335041,0.0517914122520551,0,0,0.75581395,95.76923077,0.12790698,82.63636364,0.11627907,88.3,NA,2.8803026676178,-0.137412324547768,-0.815317153930664,4.43123487325815,-1.24920295043425,-8.15317153930664,0.40384615,0.73529412,0.53488372,0.57142857,0.92,0.76086957,0.39534884,0.73913043,0.12790698,5,8,3,2,10,4,16,0.3125,0.5,0.1875,0.125,0.625,0.25,3.23610074999361,68,67.46641,60.90257,66.0284,46.56446,45.41924,47.89134,65.4013,53.76164,54.82205,57.04268,29.7309,63.01078,55.15807,42.82728,56.90168,-0.19504,3.78453,97.54,116.56,115.12,100.16,93.54,89.94,97.06,104.14,109.06,127.78,99.84,101.64,102.775348837209,99.1179069767442,98.1439534883721,0.55813953,0.19767442,0.12790698,0.11627907,95.8687540690104,95.3705911075368,82.7454556551847,88.3400024414063,-8.55756123860677,-10.837547751034,1.86390564658425,-10.8571014404297,6.24442036946615,1.90150361902574,-2.16658956354315,-0.614710521697998,2.2317978516221,0.803910229355097,-0.141102459281683,-0.825298689305782,4.64957885754605,4.7288837020888,-1.28274962983348,-8.25298689305782,0.3255814,0.74418605,0.53488372,0.57142857,0.84375,0.76086957,0.5,16.9047619,0.11627907,0.55813953,0.19767442,0.12790698,NA,88.7005615234375,96.2409057617188,95.755277745864,83.0933172052557,NA,-10.540682220459,-8.05321820576986,-10.5406745461857,2.46890449523926,NA,-1.76558113098145,5.49993515014648,0.9527068418615,-3.17739174582741,NA,-0.825298689305782,2.2317978516221,0.803910229355097,-0.141102459281683,NA,-8.25298689305782,4.64957885754605,4.7288837020888,-1.28274962983348,NA,0.31818182,0.76190476,0.53488372,0.57142857,0.84375,0.76086957,0.48837209,16,85.2619934082031,-4.22056579589844,0,0,107.482,5,0.3125,"2024-07-11",0
"Luis Castillo",15689,"2024-07-05","TOR",11,2024,"SEA","H",31,1,0,1.35000012874605,1,1,1,0,0,0,0,0,6.2,23,2,1,1,1,2,0,0,0,0,8,10.8000010299684,2.70000025749209,2.70000025749209,4,0,0,4,8,1,2,0,0,0,0.34782609,0.08695652,0.26086957,3.09957407562434,1.35000012874605,0.0952380952380952,0.600000057220464,0.0833333333333333,1,3.61647982120514,-2.2664796924591,3.48088989574052,35.7237796874694,91.364005868603,84.7506116227603,0.5,0.076923076,0.307692307,0.615384615,0.25,0.125,2,2.70000025749209,41,63,104,0.248984009027481,-0.229057982563972,0.478041976690292,1.80900001525879,0.205451443791389,0.961278259754181,1.11771428585052,0.870000004768372,1.61000001430511,1,1,0.211996868252754,0.0470165927311149,0,0,0.625,95.86153846,0.23076923,82.95833333,0.14423077,88.06666667,NA,1.78514492511749,0.906654179096222,0.150216847658157,2.74637680787307,3.77772574623426,1.00144565105438,0.34210526,0.71428571,0.44230769,0.84615385,0.75,0.80434783,0.26923077,0.52173913,0.08653846,6,3,4,3,8,2,13,0.46153846,0.23076923,0.30769231,0.23076923,0.61538462,0.15384615,2.28862400277348,70,33.47995,58.52918,28.65642,46.84663,46.08908,58.24595,40.78395,55.91252,21.45714,45.08277,32.05549,50.9681,40.60637,44.77537,42.62166,0.709,5.14059,82.84,78.24,60.88,95.66,109.42,103.54,118.88,66.26,78.88,113.04,96.88,105.56,102.287115384615,93.7290384615385,93.1109615384616,0.43269231,0.19230769,0.23076923,0.14423077,95.8333333333333,95.8049987792969,82.8958333333333,88.1399983723958,-7.15893079969618,-10.5416053771973,1.54157368342082,-9.75819702148437,6.74369506835937,1.73925876617432,-2.39761368433634,-0.548140780131022,0.358592443168163,1.48668594285846,0.914991449564695,0.147779401391745,0.796872095929252,7.43342971429229,3.81246437318623,0.985196009278297,0.31746032,0.63414634,0.44230769,0.75,0.84615385,0.80434783,0.39423077,16.96296296,0.14423077,0.43269231,0.19230769,0.23076923,NA,88.0081461588542,95.7172634548611,95.6954711914063,82.7425435384115,NA,-9.38592224121094,-6.5629645453559,-10.1246650695801,2.4889284769694,NA,-1.591242090861,6.24675971137153,0.973109436035156,-3.27887312571208,NA,0.147779401391745,0.358592443168163,1.48668594285846,0.914991449564695,NA,0.985196009278297,0.796872095929252,7.43342971429229,3.81246437318623,NA,0.3125,0.65,0.44230769,0.75,0.84615385,0.80434783,0.38461538,13,88.0833458533654,28.8587364783654,1,0.07692308,108.124,6,0.46153846,"2024-07-05",0
"Luis Castillo",15689,"2024-06-30","MIN",11,2024,"SEA","H",31,0,0,5.4,1,1,0,0,0,0,0,0,5,21,6,3,3,0,0,0,0,0,0,3,5.4,0,10.8,3,0,0,9,4,4,0,0,1,0,0.14285714,0,0.14285714,3.72081072704907,0,0.285714285714286,1.2,0.333333333333333,0.5,1.9664797782898,3.43352022171021,3.17608650326729,142.895105122337,48.8067102520901,77.1678440148277,2.25,0.235294117,0.529411764,0.235294117,0,0,2,3.6,23,54,77,-0.120889984071255,-0.429841995239258,0.308952003717422,-0.850000023841858,-0.0965360552072525,0.934434771537781,0.852200031280518,0.870000004768372,0.901800036430359,1,1,-0.0301714912056923,-0.0992008178665702,0,0,0.53246753,95.24390244,0.22077922,87.52941176,0.24675325,87.73684211,NA,0.419280588626862,-0.628108978271484,0.654324769973755,1.02263558201674,-3.69475869571461,3.44381457880924,0.44444444,0.78125,0.58441558,0.55,0.88,0.73333333,0.41558442,0.71428571,0.15584416,10,7,1,3,9,6,18,0.55555556,0.38888889,0.05555556,0.16666667,0.5,0.33333333,2.79489084268918,51,56.42814,58.55399,62.79094,32.33821,46.13249,29.82474,57.43566,51.19196,54.16255,72.94702,49.41905,78.35536,49.94786,50.90613,54.65404,0.12865,4.27007,93.06,106.32,98.4,107.2,82.84,86.58,98,107.5,112.18,117.22,126.58,137.32,104.321842105263,101.812105263158,104.259210526316,0.37662338,0.15584416,0.22077922,0.24675325,95.1862035290948,95.25,87.6058852251838,87.8105276007401,-7.74268788304822,-10.783447265625,-0.518868334153119,-10.3386953253495,6.5628425335062,2.04381990432739,3.20899918500115,-0.141828235826994,-0.0279397889971733,0.470909930765629,-0.633490450680256,0.660264510661364,-0.0963440999902528,3.92424942304691,-3.72641441576621,3.47507637190191,0.41025641,0.76315789,0.58441558,0.5,0.86206897,0.73333333,0.49350649,17.94545455,0.24675325,0.37662338,0.15584416,0.22077922,NA,87.8396124588816,95.2245504445043,95.2930196126302,87.627778894761,NA,-9.75891434518915,-6.99416272393588,-10.1357383728027,0.409419340245864,NA,-1.06975133795487,5.99965641416352,1.25782442092896,2.47791828828699,NA,0.660264510661364,-0.0279397889971733,0.470909930765629,-0.633490450680256,NA,3.47507637190191,-0.0963440999902528,3.92424942304691,-3.72641441576621,NA,0.41025641,0.76315789,0.58441558,0.5625,0.82758621,0.73333333,0.49350649,18,88.8041345932904,11.8420921774472,1,0.05555556,109.767,7,0.38888889,"2024-06-30",0
"Luis Castillo",15689,"2024-06-25","@TBR",11,2024,"SEA","A",31,0,1,6.75000040233138,1,1,0,0,0,0,0,0,5.1,24,5,4,4,1,4,0,0,0,0,4,6.75000040233138,6.75000040233138,8.43750050291422,1,0,0,6,7,3,3,0,0,0,0.16666667,0.16666667,0,6.13759713694092,1.68750010058284,0.25,1.68750010058284,0.266666666666667,0.65789474,6.35397996827961,0.396020434051764,5.90099097444556,178.618892049437,161.970430098419,144.956844626348,0.857142857,0.1875,0.375,0.4375,0.428571428,0.142857142,2,3.37500020116569,38,65,103,-0.0601199828088284,-0.458149909973145,0.398029923439026,-0.142999976873398,-0.0157056637108326,1.08169603347778,0.87279999256134,0.870000004768372,2.84879994392395,1,1,-0.0841760486364365,0.0285966798043854,0,0,0.61165049,95.65079365,0.29126214,86.56666667,0.09708738,87.6,NA,-1.94431936740875,0.438666760921478,1.02710056304932,-3.08622121810913,1.46222253640493,10.2710056304932,0.37142857,0.54545455,0.42718447,0.76923077,0.94444444,0.84090909,0.32038835,0.66666667,0.06796117,8,4,4,4,8,4,16,0.5,0.25,0.25,0.25,0.5,0.25,5.557412465656,39,56.40202,58.67675,54.85229,37.23376,48.63024,36.62296,62.47764,48.10393,67.83448,69.68999,54.70324,69.05607,53.41519,50.54122,56.65867,-0.08676,3.94695,89.28,98.46,94.84,102.42,92.92,98.72,96.28,113.4,119.72,122.58,111.8,125.66,105.943106796116,102.535922330097,109.859805825243,0.4368932,0.17475728,0.29126214,0.09708738,95.5355577256944,95.6222195095486,86.4600016276042,87.4700012207031,-8.71629638671875,-12.1633758544922,-0.587544059753418,-11.6078170776367,7.29555528428819,2.83061896430122,1.66938056945801,0.0115551218390465,-0.658264920115471,-1.28361440077424,0.420428223907948,1.0427663475275,-1.46281093358994,-7.13119111541245,1.40142741302649,10.427663475275,0.37037037,0.48979592,0.42718447,0.8,0.875,0.84090909,0.47572816,19.06329114,0.09708738,0.4368932,0.17475728,0.29126214,NA,87.5416809082031,95.62255859375,95.716064453125,86.5128173828125,NA,-10.8599197387695,-7.81701456705729,-11.4406500922309,0.43423105875651,NA,-1.45257987976074,6.31252916124132,1.62941890292697,0.370847829182943,NA,1.0427663475275,-0.658264920115471,-1.28361440077424,0.420428223907948,NA,10.427663475275,-1.46281093358994,-7.13119111541245,1.40142741302649,NA,0.34615385,0.50980392,0.42718447,0.77777778,0.88461538,0.84090909,0.49514563,16,88.9759216308594,20.7201519012451,1,0.0625,107.331,6,0.375,"2024-06-25",0
"Luis Castillo",15689,"2024-06-20","@CLE",11,2024,"SEA","A",31,0,1,9,1,1,0,0,0,0,0,0,5,23,8,5,5,2,2,0,0,0,0,4,7.2,3.6,14.4,2,0,0,4,7,6,0,0,0,0,0.17391304,0.08695652,0.08695652,5.07657596123469,3.6,0.380952380952381,2,0.4,0.69444444,7.96647977828979,1.03352022171021,4.88329154700041,238.158508537228,203.560508468917,119.638956297003,0.571428571,0.352941176,0.235294117,0.411764705,0,0.285714285,3,5.4,32,61,93,-0.377135992050171,-0.817099988460541,0.43996399641037,-2.59999990463257,-0.274261593818665,1.06726396083832,1.08943998813629,0.910000026226044,0.48199999332428,1,1,-0.452094107866287,0.0987269879328671,0,0,0.4516129,95.42857143,0.25806452,87.125,0.29032258,88.33333333,NA,0.285616308450699,0.515518724918365,-4.27593231201172,0.680038829644521,2.14799468715986,-15.8367863407841,0.34615385,0.75609756,0.52688172,0.77777778,0.90322581,0.85714286,0.44086022,0.65217391,0.07526882,8,5,4,3,7,7,17,0.47058824,0.29411765,0.23529412,0.17647059,0.41176471,0.41176471,10.0755157581005,26,39.9656,49.70361,42.63033,53.59714,39.63175,59.89669,69.33855,45.07131,69.58477,66.88065,46.44526,63.90554,55.1879,45.19536,59.53596,-0.19689,3.78176,87.34,72.62,62.24,100.2,110.2,96.9,82.48,127.58,112.88,112.72,98.62,119.3,96.4582795698925,99.4782795698925,95.5391397849462,0.29032258,0.16129032,0.25806452,0.29032258,95.1925907841435,95.7666666666667,87.0750020345052,88.2629665798611,-7.51312820999711,-10.5343516031901,0.0269227574268977,-9.51627152054398,6.36991317183883,2.42857945760091,2.18556181589762,0.0675563326588383,-0.370340533554554,0.714803621172905,0.700765080749989,-4.35473084822297,-1.37163160575761,4.76535747448603,2.91985450312495,-16.1286327711962,0.28571429,0.7254902,0.52688172,0.66666667,0.91891892,0.85714286,0.5483871,17.85714286,0.29032258,0.2688172,0.1827957,0.25806452,NA,88.1353804976852,95.118837890625,95.5532082950368,86.9400024414062,NA,-9.4186282687717,-7.1614697265625,-10.0200024773093,0.587648034095764,NA,-1.16181189925582,5.84768127441406,1.62105874454274,1.15263811747233,NA,-4.35473084822297,-0.47528463229537,0.819747719913721,0.700765080749989,NA,-16.1286327711962,-1.90113852918148,4.82204541125718,2.91985450312495,NA,0.24390244,0.75,0.52688172,0.7,0.8974359,0.85714286,0.55913978,17,90.1202967026654,18.7088264016544,2,0.11764706,105.755,8,0.47058824,"2024-06-20",0
"Luis Castillo",15689,"2024-06-14","TEX",11,2024,"SEA","H",31,1,0,3,1,1,1,0,0,0,0,0,6,23,4,2,2,0,1,0,0,0,0,7,10.5,1.5,6,7,0.142857142,0,7,6,2,1,1,0,0,0.30434783,0.04347826,0.26086957,2.86399183709981,0,0.181818181818182,0.833333333333333,0.266666666666667,0.6,1.33314644495646,1.66685355504354,2.84515485117833,79.3861695124094,32.4715871069806,68.935068810004,1.166666666,0.133333333,0.466666666,0.4,0.166666666,0,3,4.5,33,66,99,0.126499995589256,-0.344089984893799,0.470589995384216,0.580000042915344,0.0658716559410095,0.992366671562195,1.11463332176208,0.870000004768372,1.72740006446838,1,1,0.0476668626070023,0.0798061765571593,0,0,0.64646465,94.5625,0.22222222,86.22727273,0.13131313,88.38461538,NA,1.87320923805237,0.0927852913737297,-0.19800791144371,2.92688943445683,0.421751324426044,-1.52313778033623,0.43548387,0.72972973,0.54545455,0.7037037,0.85185185,0.77777778,0.37373737,0.69565217,0.12121212,7,5,3,4,5,6,15,0.46666667,0.33333333,0.2,0.26666667,0.33333333,0.4,0.897009333951869,66,71.22805,64.35442,80,47.62964,42.95992,54.11861,34.81191,57.51722,20,40.99767,48.91407,43.57098,46.78646,49.00419,46.91282,0.32506,4.56468,85,156.58,135.84,107.3,118.12,113.3,86.76,79.92,81.08,122.42,76.24,82.44,102.959797979798,104.988888888889,101.916565656566,0.41414141,0.23232323,0.22222222,0.13131313,94.6195098132622,94.4043499490489,86.2045454545455,88.3076923076923,-8.03876551186166,-11.4982326341712,-0.327450037002563,-10.8519228421725,6.97284456578697,1.91360523389733,2.25816397233443,-0.704058206998385,0.861968163400888,1.01307727769017,0.0708650201559067,-0.197813861072063,2.10236137414851,4.40468381604423,0.322113727981394,-1.52164508516972,0.35849057,0.76086957,0.54545455,0.63157895,0.85714286,0.77777778,0.46464646,16.85526316,0.13131313,0.41414141,0.23232323,0.22222222,NA,88.573721078726,94.8893328410823,94.6843792459239,86.4477594549006,NA,-10.328360924354,-7.21313402129383,-11.0223793361498,0.553097854961048,NA,-1.90325150123009,6.14742818692835,0.953635340151579,1.16319448297674,NA,-0.197813861072063,0.861968163400888,1.01307727769017,0.0708650201559067,NA,-1.52164508516972,2.10236137414851,4.40468381604423,0.322113727981394,NA,0.4,0.72727273,0.54545455,0.63636364,0.875,0.77777778,0.44444444,15,87.4417805989583,10.3330149332682,2,0.13333333,109.834,6,0.4,"2024-06-14",0
"Luis Castillo",15689,"2024-06-08","@KCR",11,2024,"SEA","A",31,0,1,9,1,1,0,0,0,0,0,0,5,22,6,5,5,1,1,0,0,0,0,4,7.2,1.8,10.8,4,0,0,4,7,5,0,0,1,0,0.18181818,0.04545455,0.13636364,4.54343570101833,1.8,0.285714285714286,1.4,0.3125,0.35714286,4.7664797782898,4.2335202217102,4.28329154700041,238.158508537228,121.025149419943,104.712414542193,0.571428571,0.3125,0.25,0.4375,0,0.142857142,4,7.2,22,62,84,-0.362896025180817,-0.702494084835052,0.339598029851913,-2.32999992370605,-0.228095948696136,1.10557389259338,0.968479990959167,0.920000016689301,0.85479998588562,1,1,-0.140164688229561,-0.1880775284255,0,0,0.61904762,95.30769231,0.21428571,88,0.16666667,87.5,NA,-0.518912553787231,0.900465488433838,-1.41383647918701,-0.997908757283137,5.00258604685465,-10.0988319941929,0.41304348,0.65789474,0.52380952,0.78947368,0.88,0.84090909,0.45238095,0.77272727,0.08333333,11,3,3,1,8,8,17,0.64705882,0.17647059,0.17647059,0.05882353,0.47058824,0.47058824,6.20176691407079,38,60.71633,44.74024,64.78259,47.5291,32.77994,59.89273,75.56211,47.08837,80,66.41348,40.15308,70.03969,56.81296,33.56576,70.49812,-0.29785,3.63032,82.24,110.64,100.5,92.06,107.82,91.2,95.68,127.88,117.06,120.66,117.26,120.56,96.9113253012048,112.034698795181,101.316867469879,0.53571429,0.08333333,0.21428571,0.16666667,95.2511067708333,95.1857125418527,87.8944430881076,87.6714303152902,-7.24085964626736,-9.65677424839565,-0.867477416992188,-9.34376525878906,6.22242363823785,2.3621095929827,3.07461166381836,0.920036792755127,-0.412872336804867,-0.0782905779778957,0.910621520131826,-1.38731883838773,-0.917494081788593,-1.11843682825565,5.05900844517681,-9.90942027419806,0.3125,0.65384615,0.52380952,0.6,0.91176471,0.84090909,0.61904762,17.03278689,0.16666667,0.53571429,0.08333333,0.21428571,NA,87.6469203404018,95.2539605034722,95.1681256975446,87.8811509874132,NA,-9.18396432059152,-6.93221910264757,-9.55411529541016,-0.294400215148926,NA,0.055128459419523,5.6932610405816,1.74175861903599,2.22955979241265,NA,-1.38731883838773,-0.412872336804867,-0.0782905779778957,0.910621520131826,NA,-9.90942027419806,-0.917494081788593,-1.11843682825565,5.05900844517681,NA,0.32258065,0.64150943,0.52380952,0.7,0.88235294,0.84090909,0.63095238,17,94.59375,19.5757141113281,2,0.11764706,105.215,11,0.64705882,"2024-06-08",0
"Luis Castillo",15689,"2024-06-02","LAA",11,2024,"SEA","H",31,1,0,0,1,1,1,0,0,0,0,0,7,26,2,0,0,0,3,0,1,0,0,6,7.71428571428571,3.85714285714286,2.57142857142857,2,0,0,6,8,1,1,0,1,0,0.23076923,0.11538462,0.11538462,4.60858115805974,0,0.0909090909090909,0.714285714285714,0.125,1,3.1664797782898,-3.1664797782898,4.8944893854005,0,79.7574698954555,119.917531301074,0.75,0.066666666,0.4,0.533333333,0.125,0,1,1.28571428571429,42,60,102,0.432282000780106,-0.19478602707386,0.627067983150482,3.00999999046326,0.341851234436035,1.1333259344101,1.19179999828339,0.870000004768372,2.12220001220703,1,1,0.271893680095673,0.109534104846981,0,0,0.66666667,94.67647059,0.21568627,86.45454545,0.11764706,87.5,NA,0.368572741746902,1.17913353443146,0.943184018135071,0.542018737863092,5.35969788377935,7.85986681779226,0.32352941,0.82352941,0.49019608,0.54545455,0.64285714,0.6,0.33333333,0.61538462,0.19607843,5,6,5,5,9,2,16,0.3125,0.375,0.3125,0.3125,0.5625,0.125,1.91263678523036,77,68.79508,61.84504,74.00439,25.38574,44.1049,22.50972,49.37962,55.68275,47.94362,27.12669,52.13074,21.77861,30.70123,47.53829,30.20853,1.32437,6.06365,101.6,118.52,128.1,105.94,62.74,70.94,98.32,113.08,125.56,108.7,83.46,91.86,104.978823529412,80.6807843137255,89.6737254901961,0.51960784,0.14705882,0.21568627,0.11764706,94.6377321639151,94.3399983723958,86.4636396928267,87.4583333333333,-7.33118021263267,-10.9107666015625,-1.69245251742276,-10.7014630635579,7.28312884636645,2.4422482808431,2.48432818326083,0.657864809036255,0.59318608045578,-0.294434413313866,1.17515263706446,0.685003746300936,1.11921901972789,-1.9628960887591,5.34160289574753,5.7083645525078,0.28070175,0.75555556,0.49019608,0.4375,0.67647059,0.6,0.44117647,17.4,0.11764706,0.50980392,0.15686275,0.21568627,NA,87.8745727539062,95.0558330829327,94.8164367675781,86.8553244850852,NA,-9.85947799682617,-6.20884469839243,-9.94211387634277,-0.423473618247292,NA,-0.551329215367635,6.48312143179086,1.59675562381744,1.2894438830289,NA,0.685003746300936,0.682982012629509,-0.384230345487595,1.17515263706446,NA,5.7083645525078,1.31342694736444,-2.40143965929747,5.34160289574753,NA,0.28070175,0.75555556,0.49019608,0.4375,0.67647059,0.6,0.44117647,16,79.1653157552083,16.2702982584635,1,0.0625,106.235,2,0.125,"2024-06-02",0
"Luis Castillo",15689,"2024-05-28","HOU",11,2024,"SEA","H",31,0,0,3,1,1,1,0,0,0,0,0,6,24,5,2,2,1,1,0,0,0,0,6,9,1.5,7.5,6,0,0,6,9,2,0,0,0,0,0.25,0.04166667,0.20833333,3.63537491123039,1.5,0.217391304347826,1,0.25,0.86956522,3.83314644495646,-0.833146444956462,3.9344923876226,79.3861695124094,96.9523363639918,96.0351391813666,0.666666666,0.117647058,0.352941176,0.529411764,0,0.111111111,1,1.5,30,65,95,0.010386049747467,-0.457744002342224,0.468130052089691,0.579999983310699,0.0658716633915901,1.00603997707367,0.971099972724915,0.870000004768372,0.889200031757355,1,1,0.062256034463644,-0.0519323395964902,0,0,0.56842105,95.11111111,0.23157895,86.63636364,0.2,87.89473684,NA,1.99639868736267,-1.00286865234375,-0.0727328062057495,3.69703460622717,-4.55849387428977,-0.382804243188155,0.44067797,0.72222222,0.54736842,0.57692308,0.84615385,0.71153846,0.37894737,0.58333333,0.15789474,7,6,4,1,9,7,17,0.41176471,0.35294118,0.23529412,0.05882353,0.52941176,0.41176471,2.99727799727612,57,38.73258,62.16719,32.88507,67.42726,48.00212,74.19278,60.04308,64.96164,51.61338,36.69645,42.67179,34.2611,53.53705,51.92786,53.05769,-0.09433,3.9356,94.66,77.64,81.22,106.2,113.64,121.04,109.64,85.3,96.04,117.3,67.84,85.56,107.005684210526,91.3589473684211,100.912210526316,0.41052632,0.15789474,0.23157895,0.2,95.1410256410256,94.9333333333333,86.627274946733,87.8736829255757,-8.3542222243089,-11.5696553548177,-0.66759070483121,-11.0528861597965,7.14883970602965,2.40576146443685,2.64350509643555,0.232055187225342,2.19766401126981,-0.141986809670925,-1.00109807029366,-0.0770792700350285,5.63503592633284,-0.946578731139501,-4.55044577406211,-0.405680368605413,0.44642857,0.69230769,0.54736842,0.56,0.85185185,0.71153846,0.41052632,17.12857143,0.2,0.41052632,0.15789474,0.23157895,NA,88.2550177323191,95.5520645532853,95.3317138671875,86.9959938742898,NA,-10.2359137284128,-7.25436401367188,-10.808154296875,0.677805770527233,NA,-0.427772421585886,6.7207774626903,1.84827740987142,2.12031815268777,NA,-0.0770792700350285,2.19766401126981,-0.141986809670925,-1.00109807029366,NA,-0.405680368605413,5.63503592633284,-0.946578731139501,-4.55044577406211,NA,0.43636364,0.7,0.54736842,0.54166667,0.85714286,0.71153846,0.42105263,17,88.5568057789522,12.9386345358456,3,0.17647059,106.531,5,0.29411765,"2024-05-28",0
"Luis Castillo",15689,"2024-05-23","@NYY",11,2024,"SEA","A",31,0,1,3.6,1,1,0,0,0,0,0,0,5,24,7,2,2,2,3,0,1,0,0,3,5.4,5.4,12.6,1,0,0,9,6,2,1,0,0,0,0.125,0.125,0,5.80515095901489,3.6,0.35,2,0.333333333333333,1,9.5664797782898,-5.9664797782898,6.18088986575603,95.2634034148913,244.828187993404,151.920048773466,1.5,0.117647058,0.529411764,0.352941176,0.166666666,0.333333333,0,0,37,54,91,-0.0162120070308447,-0.399747967720032,0.383535981178284,0.454999983310699,0.0472481921315193,0.81989997625351,0.748160004615784,0.870000004768372,0.491999983787537,1,1,-0.198481947183609,0.178708794969452,0,0,0.63736264,96.4137931,0.23076923,88.23809524,0.13186813,89.41666667,NA,-0.577839851379395,-0.848275721073151,-0.550576210021973,-0.996275605826542,-4.03940819558643,-4.58813508351644,0.35483871,0.75862069,0.48351648,0.59090909,0.95454545,0.77272727,0.31868132,0.70833333,0.10989011,6,8,3,3,10,4,17,0.35294118,0.47058824,0.17647059,0.17647059,0.58823529,0.23529412,8.17002027696518,34,63.42068,56.84584,69.02246,25.48828,46.60738,29.74966,56.60544,63.23829,41.63964,42.3611,58.13826,35.81791,40.04396,53.54705,38.46562,0.74394,5.193,91.84,119.34,111.42,91.62,60.86,56.76,101.7,80.04,97.4,108.56,86.56,94.32,97.9951648351648,79.1393406593407,82.4606593406593,0.38461538,0.25274725,0.23076923,0.13186813,96.2285714285714,96.5826044497283,88.2047642299107,89.4333292643229,-8.41314958844866,-11.2973314368207,-0.488277299063546,-10.7562561035156,6.48321228027344,2.11811662756878,1.92533747355143,1.19743816057841,-1.19728200137615,0.615745432674885,-0.865361403673887,-0.538299921900034,-3.42080571821758,2.67715405510819,-4.12076858892327,-4.48583268250028,0.34545455,0.69444444,0.48351648,0.63157895,0.88,0.77272727,0.3956044,18.44776119,0.13186813,0.3956044,0.24175824,0.23076923,NA,89.1382446289062,95.9558851453993,96.2987948330966,87.9078311011905,NA,-10.4914824167887,-8.04069010416667,-11.1529499400746,0.197379225776309,NA,0.172341386477152,5.69907845391168,0.988487417047674,0.897720518566313,NA,-0.538299921900034,-1.24560415744781,0.664067588746548,-0.865361403673887,NA,-4.48583268250028,-3.46001154846615,3.01848903975704,-4.12076858892327,NA,0.33333333,0.7027027,0.48351648,0.61111111,0.88461538,0.77272727,0.40659341,17,95.0014935661765,12.6073787913603,3,0.17647059,112.143,9,0.52941176,"2024-05-23",0
