"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSI%","piSL%","pivCH","pivCU","pivFA","pivSI","pivSL","piCH-X","piCU-X","piFA-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFA","piwSI","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Seth Martinez",21045,"2024-05-25","@OAK",21,2024,"HOU","A",29,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,1,0,1,0,1,0,0,0.25,-0.25,9.77622908401489,0,0,1,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,152.982565174161,189.176655168198,1,0,0.5,0.5,1,0,0,0,5,4,9,0.0119000002741814,-0.00797598343342543,0.0198759846389294,0.453000009059906,0.0496710538864136,0.253499984741211,0.204800009727478,0.204800009727478,NA,0,1,0.035799115896225,0.0111436887999159,0,0,0.75,89.5,0.125,79,0.125,84,0.11111111,0.668202638626099,-0.0620911717414856,-0.0344077162444592,11.1367106437683,-6.20911717414856,-3.44077162444592,0.2,0.66666667,0.375,1,1,1,0.375,0.5,0,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,2.64895075233836,20,50.84533,20,59.35762,56.07517,56.89062,80,62.0155,80,80,56.76006,80,65.56298,54.61228,65.44502,-0.84146,2.8149,80,34.24,22.1,85.38,20,29.56,88.84,134.54,128.02,90.4,139.9,152.44,86.2,65.4025,68.6025,0.5,0.25,0.125,0.125,90.0750045776367,88.8000030517578,78.6999969482422,84.4000015258789,-9.47118282318115,-9.93942356109619,7.04302501678467,-7.0887565612793,5.53876495361328,0.835221886634827,3.04315400123596,-1.55515396595001,0.0742555893957615,0.58132603764534,-0.0633736774325371,-0.0350487045943737,1.85638973489404,29.066301882267,-6.33736774325371,-3.50487045943737,0.25,0.5,0.375,1,1,1,0.5,14,0.125,NA,NA,0.75,0.125,84.8375015258789,NA,NA,90.1120808919271,79.1492004394531,-6.3592700958252,NA,NA,-8.47396850585938,8.34934043884277,-2.92941999435425,NA,NA,2.83928902943929,1.63314998149872,-0.0350487045943737,NA,NA,0.694945994764566,-0.0633736774325371,-3.50487045943737,NA,NA,11.5824332460761,-6.33736774325371,0.2,0.66666667,0.375,1,1,1,0.375,3,82.4687042236328,31.0020961761475,0,0,102.518,1,0.33333333,"2024-05-25",0
"Seth Martinez",21045,"2024-05-22","LAA",21,2024,"HOU","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0,1,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,152.982565174161,189.176655168198,1,0,0.5,0.5,0,0,0,0,7,9,16,0.0488020107150078,-0.0232339948415756,0.0720360055565834,0.476999998092651,0.0505564399063587,0.886933326721191,0.866400003433228,0.866400003433228,0.626399993896484,1,1,0.0329276695847511,0.022095644169191,0,0,0.5625,90.88888889,0.25,78.25,0.1875,85,NA,1.10188388824463,-0.245903253555298,-0.135322988033295,12.2431543138292,-6.14758133888245,-4.51076626777649,0.22222222,0.71428571,0.4375,1,1,1,0.4375,1,0,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,6.18892318224435,20,46.2995,20,40.60571,47.91375,26.10913,80,62.85002,80,20,67.73362,20,20,53.24709,20,2.66298,8.07156,83.78,40.16,5.07999999999998,108.08,49.68,42.14,92.28,163.2,160.94,102.66,-15.58,-15.08,101.18125,38.675,28.31125,0.5,0.0625,0.25,0.1875,91.0250015258789,89.5,78.0999984741211,84.7999979654948,-8.85842800140381,-8.83134841918945,8.15410423278809,-6.50504811604818,6.41133594512939,-0.0772370100021362,4.96192026138306,0.288907965024312,0.320978257805109,0.79871141910553,-0.252090986818075,-0.138118088245392,4.01222822256386,79.871141910553,-6.30227467045188,-4.6039362748464,0.25,0.625,0.4375,1,1,1,0.5,14.38461538,0.1875,NA,0.5,0.0625,0.25,85.0782979329427,NA,91.3030014038086,89.7511978149414,78.3684005737305,-6.33421007792155,NA,-8.3119945526123,-8.11466026306152,8.73400211334229,-0.810234387715658,NA,5.32783365249634,-1.27025997638702,3.55067753791809,-0.138118088245392,NA,0.320978257805109,0.79871141910553,-0.252090986818075,-4.6039362748464,NA,4.01222822256386,79.871141910553,-6.30227467045188,0.25,0.625,0.4375,1,1,1,0.5,2,93.6880798339844,6.66980457305908,0,0,101.24,1,0.5,"2024-05-22",0
"Seth Martinez",21045,"2024-05-20","LAA",21,2024,"HOU","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,77.6501182634796,152.159040742638,0.5,0,0.333333333,0.666666666,0.5,0,0,0,6,9,15,0.0187619961798191,0,0.0187619961798191,0.476999998092651,0.0505564361810684,0.248466670513153,0.328999996185303,0.328999996185303,0.238999992609024,1,1,0.0756776332855225,-0.000166514868431167,0,0,0.46666667,90.28571429,0.4,79.16666667,0.13333333,84.5,NA,0.262620031833649,0.268709421157837,0.180402234196663,3.7517147404807,4.47849035263062,9.02011170983315,0.25,0.71428571,0.46666667,0.5,1,0.85714286,0.46666667,0.33333333,0.06666667,2,0,1,2,0,1,3,0.66666667,0,0.33333333,0.66666667,0,0.33333333,-0.138746217205466,51.52943,60.98094,59.46066,20,64.77539,20,74.98894,34.22454,76.09541,79.68523,73.81596,66.31053,69.32428,59.51522,65.10619,-1.07513,2.4644,99.28,140.1,138.78,102.88,-18.94,-8.85999999999999,103.44,161.98,166.48,122.62,103.96,128.24,110.52,123.793333333333,135.801333333333,0.06666667,0.4,0.4,0.13333333,91.1999969482422,90.0999959309896,79.0166676839193,84.3500061035156,-9.91254329681396,-10.1861356099447,6.69349161783854,-9.17776203155518,7.78360176086426,0.876105864842733,5.20362790425618,-0.71505731344223,-0.0483221560716629,0.314779464155436,0.271108631044626,0.182702708989382,-4.83221560716629,5.24632440259059,4.5184771840771,9.13513544946909,0.14285714,0.75,0.46666667,1,0.83333333,0.85714286,0.53333333,16.16666667,0.13333333,NA,0.06666667,0.4,0.4,84.6743011474609,NA,91.5101013183594,90.3844807942708,79.2916310628255,-8.89825439453125,NA,-8.37421035766602,-9.61624526977539,7.33424186706543,-1.93783497810364,NA,6.92617988586426,-0.229126989841461,4.13275337219238,0.182702708989382,NA,-0.0483221560716629,0.314779464155436,0.271108631044626,9.13513544946909,NA,-4.83221560716629,5.24632440259059,4.5184771840771,0.14285714,0.75,0.46666667,1,0.83333333,0.85714286,0.53333333,3,85.4278971354167,37.8909098307292,0,0,108.712,1,0.33333333,"2024-05-20",0
"Seth Martinez",21045,"2024-05-18","MIL",21,2024,"HOU","H",29,0,0,0,1,0,0,0,0,0,0,0,2.1,9,2,0,0,0,1,0,0,0,0,0,0,3.85714338263694,7.71428676527388,0,0,0,4,2,2,1,0,0,0,0,0.11111111,-0.11111111,6.66623525604161,0,0.25,1.28571446087898,0.25,1,4.45219423916877,-4.45219423916877,5.7482016210688,0,109.9354570523,141.1558168549,2,0.25,0.5,0.25,0.5,0,1,3.85714338263694,13,20,33,0.073353998363018,-0.0535899959504604,0.126943990588188,1.05299997329712,0.111605726182461,0.573218166828156,0.508875012397766,0.227399989962578,0.460599988698959,1,1,0.0435115545988083,0.084457171111535,1,0,0.51515152,90.58823529,0.18181818,79,0.3030303,85.3,NA,0.319038897752762,0.016790796071291,0.0663580968976021,1.87669939854566,0.279846601188183,0.663580968976021,0.15,0.76923077,0.39393939,0.66666667,0.9,0.84615385,0.39393939,0.55555556,0.06060606,5,2,1,3,3,2,8,0.625,0.25,0.125,0.375,0.375,0.25,5.45441670218269,35.23455,62.53604,29.99375,37.96403,50.82668,41.68974,44.63647,54.91208,43.03715,50.90332,64.8102,39.65483,34.41585,59.03885,31.89148,1.0936,5.71749,81.26,90.48,77.42,99.72,69.2,71.06,93.02,89.5,91.6,120.82,98.12,101.94,97.150303030303,83.3672727272727,81.0915151515152,0.39393939,0.12121212,0.18181818,0.3030303,90.6384652944712,90.1750030517578,79.2833353678385,85.2099975585938,-8.11522205059345,-8.95584392547607,5.25661277770996,-8.80722122192383,5.95892157921424,0.633124232292175,4.66292222340902,-1.73342971801758,0.057474996894598,0.269225496798754,0.0401434488594532,0.065088476985693,0.442115360727677,6.73063741996884,0.669057480990887,0.65088476985693,0.1875,0.64705882,0.42424242,0.66666667,0.90909091,0.85714286,0.51515152,15.5,0.3030303,0.03030303,0.39393939,0.12121212,0.15151515,85.4795166015625,78.5018005371094,90.9077430138221,90.4321746826172,79.7741821289062,-8.21718673706055,5.11840009689331,-7.3936274601863,-8.55805969238281,6.08647613525391,-3.09549350738525,-3.96833992004395,5.06632643479567,-0.373998999595642,5.00812797546387,0.065088476985693,0.141648322343826,0.057474996894598,0.269225496798754,-0.101504873484373,0.65088476985693,14.1648322343826,0.442115360727677,6.73063741996884,-2.03009746968746,0.17647059,0.6875,0.42424242,0.66666667,0.90909091,0.85714286,0.48484848,8,87.9819488525391,8.26852130889893,0,0,98.6836,2,0.25,"2024-05-18",0
"Seth Martinez",21045,"2024-05-15","OAK",21,2024,"HOU","H",29,0,0,0,1,0,0,0,0,1,0,0,2,7,0,0,0,0,2,0,0,0,0,1,4.5,9,0,0.5,0.333333333,0,3,1,0,0,1,0,0,0.14285714,0.28571429,-0.14285714,7.89697397794899,0,0,1,0,1,5.1664797782898,-5.1664797782898,5.92248398140073,0,127.871749537267,145.491538402602,3,0,0.75,0.25,0,0,0,0,14,16,30,0.070922002196312,-0.0901760309934616,0.161098033189774,0.953999996185303,0.101112887263298,0.941142857074738,0.779299974441528,0.842199981212616,NA,0,1,-0.0260343663394451,0.10139168501129,1,0,0.5,90.93333333,0.23333333,79.14285714,0.26666667,85.25,NA,0.665305018424988,-0.157397091388702,0.513230204582214,4.43536678949992,-2.24852987698146,6.41537755727768,0.2,0.8,0.4,1,0.875,0.91666667,0.33333333,0.28571429,0.03333333,3,0,1,0,3,1,4,0.75,0,0.25,0,0.75,0.25,4.30069454431456,44.6971,56.38279,42.34205,60.84068,49.63226,79.52709,59.60881,53.27945,44.11139,30.03872,62.40052,30.37279,47.96077,56.61968,50.10216,0.2521,4.45524,87.44,94.02,77.6,91.96,103.22,103.3,110.52,111.02,116.16,113.76,65.5,78.28,99.5533333333333,93.5253333333333,93.1806666666667,0.3,0.2,0.23333333,0.26666667,91.1555582682292,90.1833292643229,79.1000017438616,85.1875,-8.02781338161892,-9.12458292643229,6.7727791922433,-8.61047554016113,6.15910932752821,0.439967155456543,5.19540023803711,-0.899761617183685,0.0115852393209934,0.658378385007381,-0.161469098180532,0.522284802049398,0.128724881344371,10.9729730834564,-2.30670140257903,6.52856002561748,0.17647059,0.69230769,0.4,1,0.88888889,0.91666667,0.43333333,16.95652174,0.26666667,NA,0.3,0.2,0.23333333,85.3980331420898,NA,91.372077094184,90.408935546875,79.2972586495536,-8.08785724639893,NA,-7.18580457899306,-8.64862696329753,7.60948017665318,-2.08150315284729,NA,5.33412339952257,-0.44168217976888,4.20880290440151,0.522284802049398,NA,0.0115852393209934,0.658378385007381,-0.161469098180532,6.52856002561748,NA,0.128724881344371,10.9729730834564,-2.30670140257903,0.1875,0.64285714,0.4,1,0.88888889,0.91666667,0.46666667,4,87.6261138916016,4.28791427612305,0,0,101.309,1,0.25,"2024-05-15",0
"Seth Martinez",21045,"2024-05-12","@DET",21,2024,"HOU","A",29,0,0,13.5,1,0,0,0,0,0,0,0,2,11,4,3,3,1,1,0,0,0,1,2,9,4.5,18,2,0,0,2,3,3,0,0,0,0,0.18181818,0.09090909,0.09090909,4.57074561092882,4.5,0.4,2.5,0.428571428571429,0.55555556,9.16647977828979,4.33352022171021,4.9344923876226,340.129990689532,228.315012084842,120.912708772717,0.666666666,0.375,0.25,0.375,0,0.333333333,1,4.5,14,38,52,0.00172000005841255,-0.0023199999704957,0.00404000002890825,-2.03999996185303,-0.215189874172211,0.0178999993950129,0.0231999978423119,0.0363999977707863,NA,0,1,-0.000661123369354755,0.0967505153551312,0,0,0.48076923,90.28,0.38461538,79.5,0.13461538,84.42857143,NA,0.644829154014587,-2.06116318702698,-0.843063592910767,2.57931661605835,-10.3058159351349,-12.043765613011,0.38709677,0.61904762,0.48076923,0.83333333,0.76923077,0.8,0.40384615,0.63636364,0.09615385,5,3,0,1,4,3,8,0.625,0.375,0,0.125,0.5,0.375,11.2664535487181,62.53806,43.35702,62.63107,59.30675,55.17353,58.95013,60.48416,53.05861,49.15491,63.64084,64.22956,54.62366,65.15217,58.74434,59.12226,-0.81594,2.85318,87.3,115.3,94.34,111.66,106.76,108.82,99.42,101.14,87.36,122.6,107.86,113.98,110.47,107.36,105.141153846154,0.30769231,0.17307692,0.38461538,0.13461538,90.625,89.7111138237847,79.575,84.6142839704241,-6.34427213668823,-8.49535963270399,6.69465713500977,-7.72722898210798,5.39553689956665,-0.247130314509074,3.89717140197754,0.0965423243386405,0.165724258869886,0.52452152594924,-2.07385264709592,-0.845844246447086,1.03577661793679,5.82801695499155,-10.3692632354796,-12.0834892349584,0.44,0.51851852,0.48076923,0.81818182,0.78571429,0.8,0.51923077,16.56097561,0.13461538,NA,0.30769231,0.17307692,0.38461538,84.9946027483259,NA,91.0104446411133,90.0619099934896,79.9329895019531,-7.43468257359096,NA,-5.86637926101685,-8.33801862928602,7.24711380004883,-0.660508973257882,NA,5.14429950714111,-0.924166043599447,3.31582298278809,-0.845844246447086,NA,0.165724258869886,0.52452152594924,-2.07385264709592,-12.0834892349584,NA,1.03577661793679,5.82801695499155,-10.3692632354796,0.40740741,0.56,0.48076923,0.81818182,0.78571429,0.8,0.48076923,8,91.4622192382812,14.9852523803711,1,0.125,108.956,4,0.5,"2024-05-12",0
"Seth Martinez",21045,"2024-05-07","@NYY",21,2024,"HOU","A",29,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,2,0,0,0,0,1,9,18,9,0.5,0,0,2,0,0,0,0,0,0,0.2,0.4,-0.2,9.91016908401489,0,0.333333333333333,3,0.5,1,7.1664797782898,-7.1664797782898,7.1664797782898,0,178.093380811054,176.439130411058,2,0,1,0,0,0,2,18,10,10,20,8.39638742036186e-05,0,8.39638742036186e-05,0.49099999666214,0.0509864948689938,0,0,0,NA,0,1,0,NA,0,0,0.6,90.16666667,0.35,79,0.05,86,NA,-0.216544732451439,0.19961804151535,-0.0238054171204567,-1.80453943709532,2.85168630736215,-2.38054171204567,0.26666667,0.6,0.35,0.75,1,0.85714286,0.25,0.8,0.05,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,6.34863907699779,36.19938,49.52295,20,20,62.22866,20,26.63543,43.61773,20,59.70443,63.50165,66.90355,30.73092,52.63797,20,1.32253,6.06089,91.84,100.68,95.2,62.04,-309.8,-286.98,78.44,60.52,47.54,113.8,101.52,112.56,90.666,58.362,55.954,0.05,0.55,0.35,0.05,90.5999984741211,90.0818204012784,79.0714285714286,85.8000030517578,-6.74789047241211,-8.64762739701704,7.28644670758929,-7.71590805053711,6.71662569046021,0.338256402449174,4.80964551653181,-2.42851209640503,-0.189685046672821,-0.0343116782605648,0.200970124453306,-0.0242429338395596,-18.9685046672821,-0.311924347823316,2.87100177790437,-2.42429338395596,0.16666667,0.625,0.35,0.5,1,0.85714286,0.4,18.26666667,0.05,NA,0.05,0.55,0.35,85.9786987304688,NA,90.7766036987305,90.2668900923295,79.2484392438616,-7.74116992950439,NA,-6.49219989776611,-8.79092823375355,7.43539428710938,-3.83202004432678,NA,6.35914993286133,-0.562231540679932,3.83911432538714,-0.0242429338395596,NA,-0.189685046672821,-0.0343116782605648,0.200970124453306,-2.42429338395596,NA,-18.9685046672821,-0.311924347823316,2.87100177790437,0.16666667,0.625,0.35,0.5,1,0.85714286,0.4,2,96.4054412841797,3.04812169075012,0,0,102.677,1,0.5,"2024-05-07",0
"Seth Martinez",21045,"2024-05-05","SEA",21,2024,"HOU","H",29,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.65572908401489,0,0,0,0,1,7.66648447216047,-7.66648447216047,7.66648447216047,0,190.648906496422,188.878031978827,1,0,1,0,0,0,0,0,6,5,11,0.0384940057992935,-0.0257699955254793,0.0642639994621277,0.501999974250793,0.0532061494886875,1.160600066185,0.44530001282692,0.890600025653839,0.634800016880035,1,1,0.0159854665398598,0.0171818638100574,0,0,0.27272727,89.66666667,0.63636364,80,0.09090909,83,NA,-0.0322868339717388,0.784760475158691,-0.311166435480118,-1.07622779905796,11.2108639308384,-31.1166435480118,0,0.8,0.36363636,NA,1,1,0.45454545,0.5,0,0,1,0,0,1,0,1,0,1,0,0,1,0,11.8621949068692,20,64.67104,20,20,50.69978,20,43.33721,47.46457,49.83524,68.90051,71.73869,63.81506,20,71.97628,20,2.76077,8.21825,79.12,-483.76,-473.68,85.36,22.64,23.3,90.42,136.52,146.54,108.12,136.56,156.84,100.196363636364,69.8036363636364,85.5072727272727,0.09090909,0.18181818,0.63636364,0.09090909,90.1999969482422,89.6999969482422,79.9428536551339,83.4000015258789,-10.2605905532837,-10.727237701416,5.34556525094168,-8.27840042114258,6.62904453277588,2.4022970199585,5.61775534493583,-1.25402855873108,-0.0350487045943737,0.00184798240661621,0.798711407929659,-0.317998617887497,-3.50487045943737,0.0923991203308105,11.4101629704237,-31.7998617887497,0,0.8,0.36363636,NA,1,1,0.45454545,22.88888889,0.09090909,NA,0.09090909,0.18181818,0.63636364,83.6410980224609,NA,90.4460983276367,89.9561996459961,80.2054007393973,-8.53765964508057,NA,-9.27241992950439,-10.1299896240234,6.07408850533622,-2.00650000572205,NA,5.65221977233887,1.23367404937744,4.49446569170271,-0.317998617887497,NA,-0.0350487045943737,0.00184798240661621,0.798711407929659,-31.7998617887497,NA,-3.50487045943737,0.0923991203308105,11.4101629704237,0,0.8,0.36363636,NA,1,1,0.45454545,1,97.2614288330078,3.41375422477722,0,0,97.2614,1,1,"2024-05-05",0
"Seth Martinez",21045,"2024-05-03","SEA",21,2024,"HOU","H",29,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.6501182634796,114.543946394147,2,0,0.666666666,0.333333333,0,0,4,36,0,5,5,0.0322160013020039,0,0.0322160013020039,0.476999998092651,0.0505564361810684,0.429533332586288,0.570599973201752,0.570599973201752,1.4164000749588,1,1,0.0749800652265549,2.22660431191263e-05,0,0,NA,NA,0.6,78.66666667,0.4,86.5,NA,NA,0.461908459663391,0.212085232138634,NA,15.3969486554464,10.6042616069317,1,1,1,0.66666667,1,0.8,0.4,1,0.2,1,2,0,1,2,0,3,0.33333333,0.66666667,0,0.33333333,0.66666667,0,1.1617408024918,54.00577,68.67721,50.85608,NA,NA,NA,NA,NA,NA,80,32.07026,80,73.45113,54.91457,75.15647,-1.33152,2.07981,87.56,112.9,101.32,NA,NA,NA,NA,NA,NA,111.42,139.1,155.84,101.876,128.62,134.032,NA,NA,0.6,0.4,NA,NA,78.7000020345052,86.3000030517578,NA,NA,6.4739507039388,-9.89068222045898,NA,NA,5.80606651306152,-2.98069858551025,NA,NA,0.467504158616066,0.214739695191383,NA,NA,15.5834719538689,10.7369847595692,1,1,1,0.5,1,0.8,0.6,14,0.4,NA,NA,NA,0.6,86.766845703125,NA,NA,NA,79.1943003336589,-9.26619911193848,NA,NA,NA,6.81469345092773,-4.43058013916016,NA,NA,NA,4.67305660247803,0.214739695191383,NA,NA,NA,0.467504158616066,10.7369847595692,NA,NA,NA,15.5834719538689,1,1,1,0.5,1,0.8,0.6,3,74.3073527018229,2.99631055196126,0,0,94.3147,0,0,"2024-05-03",0
"Seth Martinez",21045,"2024-05-02","CLE",21,2024,"HOU","H",29,0,0,0,1,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,2,4,3,0,0,0,0,0,0,0,6.78835871264793,0,0.333333333333333,1.5,0.333333333333333,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,77.6501182634796,152.159040742638,0.5,0.333333333,0.222222222,0.444444444,0,0,0,0,12,16,28,0.007560009136796,-0.0100859757512808,0.0176459848880768,0.953999996185303,0.101112879812717,0.103822216391563,0.0965999960899353,0.127399995923042,NA,0,1,-0.000632884504739195,0.0734497574202968,0,0,0.5,91.28571429,0.32142857,79.11111111,0.17857143,85.2,NA,0.291190773248672,-0.288305521011353,-0.227712899446487,2.07993409463338,-3.20339467790392,-4.55425798892975,0.15384615,0.73333333,0.46428571,0.5,0.81818182,0.76923077,0.53571429,0.33333333,0.10714286,1,7,1,2,3,4,9,0.11111111,0.77777778,0.11111111,0.22222222,0.33333333,0.44444444,5.6910264714836,20,50.17889,20,42.13175,54.26973,44.85136,NA,NA,NA,60.42654,58.01037,56.39055,34.60286,55.91505,32.78509,1.08198,5.70006,75.34,28.54,14.48,89.92,106.82,109.68,NA,NA,NA,106.28,99.84,107.48,92.575,90.5978571428572,91.9728571428572,0.5,NA,0.32142857,0.17857143,91.1928536551339,NA,79.2666693793403,85.2400024414062,-7.80086626325335,NA,6.50237401326497,-8.23255004882813,6.64843259538923,NA,4.45264434814453,0.408904695510864,0.336179133504629,NA,-0.290446653962135,-0.232911963015795,2.40127952503307,NA,-3.22718504402373,-4.6582392603159,0.08333333,0.75,0.46428571,1,0.75,0.76923077,0.57142857,15.42105263,0.17857143,NA,0.5,NA,0.32142857,85.5748779296875,NA,91.5241960797991,NA,79.5650092230903,-7.52434158325195,NA,-7.21049172537667,NA,7.03705342610677,-1.21131944656372,NA,5.56177793230329,NA,3.16681883070204,-0.232911963015795,NA,0.336179133504629,NA,-0.290446653962135,-4.6582392603159,NA,2.40127952503307,NA,-3.22718504402373,0,0.72222222,0.46428571,NA,0.76923077,0.76923077,0.64285714,9,92.6390516493056,21.9544796413845,1,0.11111111,105.789,6,0.66666667,"2024-05-02",0
"Seth Martinez",21045,"2024-04-27","@COL",21,2024,"HOU","A",29,0,0,0,1,0,0,0,0,0,1,0,0.1,2,0,0,0,0,1,0,0,0,0,1,27.000028163224,27.000028163224,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,10.1952290840149,0,0,3.00000312924711,0,1,6.16648290753691,-6.16648290753691,6.16648290753691,0,152.982643752108,151.56163866777,0,0,0,0,0,0,0,0,4,7,11,0.0449599958956242,-0.0309639982879162,0.0759239941835403,0.574000000953674,0.0499564819037914,2.11759996414185,0.749599993228912,1.49919998645782,0.862399995326996,1,1,0.00709631619974971,0.0141352651456174,0,0,0.45454545,91,0.54545455,79.5,NA,NA,NA,-0.177949801087379,0.130336254835129,NA,-3.55899602174759,2.17227091391881,NA,0.5,1,0.63636364,0.5,1,0.71428571,0.27272727,0.5,0.18181818,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5.84211417907336,NA,NA,NA,NA,NA,NA,35.72435,32.49718,34.86279,51.23216,34.65826,52.29688,38.14585,30.6032,36.02762,0.86187,5.3699,NA,NA,NA,109.16,99.82,76.12,82.6,-56.36,-48.84,111.92,81.52,89.04,105.836363636364,61.4418181818182,60.4472727272727,0.27272727,0.18181818,0.54545455,NA,91.3333333333333,90.4000015258789,79.2666625976562,NA,-4.9111811319987,-7.45263767242432,4.95148309071859,NA,4.21704737345378,1.16250002384186,1.37455383936564,NA,0.054773960262537,-0.238007202744484,0.130457486957312,NA,1.8257986754179,-11.9003601372242,2.17429144928853,NA,0.4,0.83333333,0.63636364,0.5,0.8,0.71428571,0.54545455,20.55555556,NA,NA,0.27272727,0.18181818,0.54545455,NA,NA,91.25,90.2874526977539,79.1248168945312,NA,NA,-4.96720663706462,-7.43599987030029,5.57102521260579,NA,NA,5.47191365559896,1.94027996063232,2.76000150044759,NA,NA,0.054773960262537,-0.238007202744484,0.130457486957312,NA,NA,1.8257986754179,-11.9003601372242,2.17429144928853,0.5,0.8,0.63636364,0.66666667,0.75,0.71428571,0.45454545,0,NA,NA,0,NA,NA,0,NA,"2024-04-27",0
