"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","XX%","wFB","wSL","wCT","wCB","wFB/C","wSL/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFC%","piSI%","piSL%","pivCU","pivFA","pivFC","pivSI","pivSL","piCU-X","piFA-X","piFC-X","piSI-X","piSL-X","piCU-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCU","piwFA","piwFC","piwSI","piwSL","piwCU/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jake Bird",21267,"2024-08-26","MIA",19,2024,"COL","H",28,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,51.6663015216133,54.144034788745,1,0,1,0,0,0,1,9,5,11,16,0.0830240175127983,-0.049747996032238,0.132772013545036,0.629000008106232,0.0547432526946068,1.70370006561279,1.3432000875473,1.3432000875473,1.71000003814697,1,1,0.037312425673008,0.0114191669286135,1,0,0.5,96.25,0.1875,86.66666667,NA,NA,0.3125,83,NA,-0.0191760398447514,0.0151102766394615,NA,0.434850037097931,-0.239700498059392,0.503675887982051,NA,8.69700074195862,0.25,0.75,0.5,0,1,0.75,0.5,0.75,0.125,0,1,0,0,1,0,1,0,1,0,0,1,0,1.72405170414521,80,52.30774,80,42.35457,40.63961,44.53812,60.21433,43.81018,58.48429,NA,NA,NA,67.49265,42.05766,70.87317,-0.96134,2.63508,NA,NA,NA,144.84,150.74,161.36,NA,NA,NA,87.86,73.64,70.84,122.72,67.34,76.72,NA,NA,NA,112.2025,96.5525,100.23,NA,NA,0.5,0.1875,0.3125,NA,NA,NA,96.2375030517578,86.5999959309896,83.0599975585938,NA,NA,NA,-7.71793556213379,4.63359419504801,7.49246063232422,NA,NA,NA,1.33621323108673,0.919420083363851,-3.9019474029541,NA,NA,NA,-0.0236349068582058,0.0151214338839054,0.439696952700615,NA,NA,NA,-0.295436335727572,0.50404779613018,8.7939390540123,NA,0.28571429,0.66666667,0.5,0,1,0.75,0.5625,21.25,0.3125,NA,NA,0.5,0.1875,82.7919372558594,NA,NA,95.9930648803711,86.3652954101562,8.09671173095703,NA,NA,-7.71973752975464,5.22947692871094,-4.64804611206055,NA,NA,0.910348117351532,0.784214973449707,0.439696952700615,NA,NA,-0.0236349068582058,0.0151214338839054,8.7939390540123,NA,NA,-0.295436335727572,0.50404779613018,0.28571429,0.66666667,0.5,0,1,0.75,0.5625,1,77.1020660400391,-17.2537803649902,0,0,77.1021,0,0,"2024-08-26",0
"Jake Bird",21267,"2024-07-30","@LAA",19,2024,"COL","A",28,0,1,9,1,0,0,0,0,0,0,0,1,5,2,1,1,1,0,0,0,0,0,1,9,0,18,1,0,0,1,3,0,0,0,0,0,0.2,0,0.2,4.59096908401489,9,0.4,2,0.333333333333333,1,14.1664797782898,-5.16647977828979,5.70250499695539,192.866143977311,328.384554970571,139.594642850558,0.333333333,0,0.25,0.75,0,0.333333333,0,0,6,12,18,-0.157795980572701,-0.242021977901459,0.0842259973287582,-0.491999983787537,-0.0499238967895508,0.947319984436035,1.51139998435974,1.51139998435974,0.537000000476837,1,1,-0.165812939405441,-0.000758000894779093,0,1,0.27777778,96.2,0.27777778,84,0.16666667,91,0.27777778,82,NA,0.390705943107605,-1.54204058647156,0.173515945672989,-0.473807454109192,7.8141188621521,-30.8408117294311,5.7838648557663,-9.47614908218384,0.14285714,0.63636364,0.44444444,1,1,1,0.61111111,1,0,1,1,2,1,0,3,4,0.25,0.25,0.5,0.25,0,0.75,10.9757655799941,80,52.15043,80,38.39687,44.00598,43.67937,33.35377,62.55811,20,80,58.69084,80,71.26711,54.32754,64.18414,-1.19584,2.28333,NA,NA,NA,154.94,149.86,199.82,NA,NA,NA,76.38,81.82,56.5,158.74,50.14,89.72,92.56,144.98,159.64,123.776666666667,102.446666666667,122.728888888889,NA,0.16666667,0.27777778,0.27777778,0.27777778,NA,NA,90.9000040690104,96.1,84.0400024414062,81.8599975585937,NA,NA,1.1260662873586,-7.24057083129883,8.68655853271484,9.35383453369141,NA,NA,4.37174606323242,1.55467309951782,3.48740768432617,-5.8157829284668,NA,NA,0.175791919231415,0.437150601297617,-1.54559881240129,-0.476966753602028,NA,NA,5.85973064104716,8.74301202595234,-30.9119762480259,-9.53933507204056,NA,0.16666667,0.58333333,0.44444444,1,1,1,0.66666667,18.07692308,0.27777778,NA,0.16666667,0.27777778,0.27777778,81.9330993652344,NA,90.9905293782552,96.16669921875,84.1405151367187,9.8800537109375,NA,1.64420668284098,-6.72482986450195,9.52346420288086,-6.97825164794922,NA,3.44171333312988,0.609205532073975,2.50177593231201,-0.476966753602028,NA,0.175791919231415,0.437150601297617,-1.54559881240129,-9.53933507204056,NA,5.85973064104716,8.74301202595234,-30.9119762480259,0.16666667,0.58333333,0.44444444,1,1,1,0.66666667,4,95.2530517578125,17.1164398193359,2,0.5,109.075,3,0.75,"2024-07-30",0
"Jake Bird",21267,"2024-07-27","@SFG",19,2024,"COL","A",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,2,0,1,0,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,74.7261559756931,151.387312822842,1,0,0.5,0.5,0.5,0,0,0,3,6,9,0.00565603468567133,-0.00282401917502284,0.00848005432635546,0.473999977111816,0.0503987222909927,0.093299999833107,0.10080000013113,0.10080000013113,0.0454000011086464,1,1,0.027924045920372,0.0326979765425296,0,0,0.77777778,94.28571429,0.22222222,83.5,NA,NA,NA,NA,NA,-0.344555109739304,0.260425537824631,NA,NA,-4.92221585341862,13.0212768912315,NA,NA,0.25,0.6,0.44444444,1,1,1,0.55555556,0.5,0,3,0,1,1,2,1,4,0.75,0,0.25,0.25,0.5,0.25,0.242683237372134,NA,NA,NA,35.20962,30.87465,39.25178,80,59.80196,80,NA,NA,NA,57.45109,35.10023,58.36897,-0.3375,3.57084,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.3,99.24,89.1,119.74,140.48,170.5,NA,NA,NA,86.7311111111111,108.404444444444,107.188888888889,NA,NA,0.77777778,0.22222222,NA,NA,NA,NA,94.2142857142857,83.3999938964844,NA,NA,NA,NA,-6.5578373500279,8.59489059448242,NA,NA,NA,NA,2.15489142281669,3.47346973419189,NA,NA,NA,NA,-0.346859760582447,0.263570249080658,NA,NA,NA,NA,-4.9551394368921,13.1785124540329,NA,NA,0,0.66666667,0.44444444,NA,1,1,0.66666667,16.2,NA,NA,NA,0.77777778,0.22222222,NA,NA,NA,94.4320765904018,83.6015014648438,NA,NA,NA,-6.23348999023438,9.36793994903564,NA,NA,NA,1.39785126277379,2.58624982833862,NA,NA,NA,-0.346859760582447,0.263570249080658,NA,NA,NA,-4.9551394368921,13.1785124540329,0,0.66666667,0.44444444,NA,1,1,0.66666667,4,88.8208084106445,15.4872140884399,1,0.25,107.033,1,0.25,"2024-07-27",2
"Jake Bird",21267,"2024-06-22","WSN",19,2024,"COL","H",28,0,0,54.0000563264481,1,0,0,0,0,0,0,1,0.1,3,2,2,2,0,1,0,0,0,0,0,0,27.000028163224,54.0000563264481,0,0,1,1,0,0,0,0,1,1,0,0.33333333,-0.33333333,10.9178401874764,0,1,9.00000938774135,1,0.33333333,12.1664891660311,41.8335671604169,12.1664891660311,1157.19807091552,282.26506254236,295.801497607635,1,0,1,0,0,0,0,0,6,2,8,-0.24525198340416,-0.358175992965698,0.112924002110958,-1.40299987792969,-0.122106179594994,2.32940006256104,1.71000003814697,1.71000003814697,2.26160001754761,1,1,-0.0780238509178162,-0.0272616203698079,0,1,0.625,94,0.125,85,NA,NA,0.25,81,NA,-0.715787827968597,-0.463952898979187,NA,-0.096498891711235,-14.3157565593719,-46.3952898979187,NA,-4.82494458556175,0,1,0.25,NA,1,1,0.25,0.33333333,0,2,0,0,0,2,0,2,1,0,0,0,1,0,7.60931989363234,20,47.99753,20,20,43.56321,20,80,40.71251,80,NA,NA,NA,20,40.16994,20,4.18947,10.3613,NA,NA,NA,90.74,17.38,25.16,NA,NA,NA,90.28,-11.14,-20.56,95.1,118.42,126.7,NA,NA,NA,89.3375,15.535,12.4375,NA,NA,0.57142857,0.14285714,0.28571429,NA,NA,NA,95.2000045776367,85.3000030517578,81.3000030517578,NA,NA,NA,-4.78710556030273,4.26948308944702,7.11736345291138,NA,NA,NA,2.23805022239685,1.07022297382355,-4.3679895401001,NA,NA,NA,-0.694782789796591,-0.47120988368988,-0.0984223820269108,NA,NA,NA,-17.3695697449148,-47.120988368988,-4.92111910134554,NA,0,1,0.28571429,NA,1,1,0.28571429,15.75,0.28571429,NA,NA,0.57142857,0.14285714,81.3518524169922,NA,NA,95.2268981933594,85.3234024047852,7.39206027984619,NA,NA,-4.88858509063721,4.77325010299683,-4.94110012054443,NA,NA,2.26521229743958,0.683770000934601,-0.0984223820269108,NA,NA,-0.694782789796591,-0.47120988368988,-4.92111910134554,NA,NA,-17.3695697449148,-47.120988368988,0,1,0.28571429,NA,1,1,0.28571429,2,97.6866760253906,-13.7450571060181,0,0,97.6867,1,0.5,"2024-06-22",0
"Jake Bird",21267,"2024-06-19","LAD",19,2024,"COL","H",28,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,2,18,9,9,2,0,0,1,0,1,0,0,0,0,0.4,0.2,0.2,3.64632908401489,0,0.25,2,0.5,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,51.6663015216133,54.144034788745,1,0.5,0.5,0,0,0,0,0,7,12,19,0.121387980878353,-0.0665960088372231,0.187983989715576,0.629000008106232,0.0547432564198971,2.12648010253906,1.896399974823,1.896399974823,2.45920014381409,1,1,0.0276705008000135,0.0294134948289196,1,0,0.52631579,95.2,0.42105263,86.125,NA,NA,0.05263158,82,NA,-0.516933560371399,0.198976948857307,NA,-0.0207000374794006,-5.16933560371399,2.48721186071634,NA,-2.07000374794006,0.22222222,0.5,0.36842105,1,0.8,0.85714286,0.52631579,0.8,0.05263158,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,5.10065387448826,23.82904,49.15628,37.21155,40.99725,30.52503,64.07292,71.32424,46.46258,74.7413,NA,NA,NA,57.16654,37.9377,73.75026,-0.31982,3.59736,NA,NA,NA,171.84,52.22,57.66,NA,NA,NA,81.52,87.72,66.2,119.62,115.88,119.96,NA,NA,NA,102.315789473684,97.7084210526316,88.3863157894737,NA,NA,0.52631579,0.42105263,0.05263158,NA,NA,NA,95.2599975585938,85.9749984741211,81.5999984741211,NA,NA,NA,-4.98450546264648,4.62940311431885,6.33555221557617,NA,NA,NA,2.34304161071777,1.27412664890289,-4.77150344848633,NA,NA,NA,-0.524543575942516,0.199884068220854,-0.0210469514131546,NA,NA,NA,-5.24543575942516,2.49855085276067,-2.10469514131546,NA,0.25,0.45454545,0.36842105,1,0.8,0.85714286,0.57894737,17,0.05263158,NA,NA,0.52631579,0.42105263,81.5989990234375,NA,NA,95.3052612304687,86.019401550293,6.49782991409302,NA,NA,-4.76218414306641,5.25342512130737,-4.97254991531372,NA,NA,2.03720970153809,0.877728879451752,-0.0210469514131546,NA,NA,-0.524543575942516,0.199884068220854,-2.10469514131546,NA,NA,-5.24543575942516,2.49855085276067,0.22222222,0.5,0.36842105,1,0.8,0.85714286,0.52631579,2,93.7867736816406,-4.77450656890869,0,0,105.965,1,0.5,"2024-06-19",0
"Jake Bird",21267,"2024-06-17","LAD",19,2024,"COL","H",28,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,2,18,9,9,2,0,0,0,1,1,0,0,0,0,0.4,0.2,0.2,3.77064908401489,0,0.25,2,0.5,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,51.6663015216133,90.682812007927,0,0.5,0,0.5,0,0,0,0,9,16,25,0.0493040047585964,-0.0446760095655918,0.0939800143241882,0.629000008106232,0.0547432526946068,1.03336000442505,0.776000022888184,0.776000022888184,0.736000001430511,1,1,0.0177307706326246,0.0299815508695305,0,0,0.4,95.2,0.56,86,NA,NA,0.04,82,NA,-0.563707232475281,0.311497330665588,NA,-0.0373910665512085,-5.63707232475281,2.22498093332563,NA,-3.73910665512085,0.4,0.8,0.56,0.66666667,0.875,0.78571429,0.4,0.6,0.12,0,0,2,0,0,2,2,0,0,1,0,0,1,4.85631847186205,52.44641,55.31944,64.87608,31.50328,33.11232,27.6726,54.91895,46.75772,70.50845,NA,NA,NA,51.63613,43.60053,61.15849,0.02376,4.11273,NA,NA,NA,172.36,57.78,60.8,109.68,245.86,209.76,91.4,108.5,88.54,121.64,97.18,102.26,NA,NA,NA,112.304,105.6264,99.9624,0.04,NA,0.36,0.56,0.04,NA,95.3000030517578,NA,95.2111138237847,85.8928571428571,82.4000015258789,NA,-2.15401721000671,NA,-4.06309551662869,4.34083557128906,6.3207893371582,NA,3.67959666252136,NA,2.51970142788357,1.39482307434082,-4.42542409896851,NA,0,NA,-0.569666612893343,0.311419855803251,-0.0380783230066299,NA,0,NA,-6.32962903214826,2.22442754145179,-3.80783230066299,NA,0.42857143,0.72727273,0.56,0.66666667,0.875,0.78571429,0.44,19.55555556,0.04,NA,NA,0.4,0.56,82.497802734375,NA,NA,95.3241577148438,85.9970267159598,6.60257005691528,NA,NA,-3.63760795593262,5.08114188058036,-4.60137987136841,NA,NA,2.4316801071167,0.838600022452218,-0.0380783230066299,NA,NA,-0.569666612893343,0.311419855803251,-3.80783230066299,NA,NA,-5.69666612893343,2.22442754145179,0.42857143,0.72727273,0.56,0.66666667,0.875,0.78571429,0.44,2,100.087814331055,22.8779697418213,0,0,104.275,2,1,"2024-06-17",0
"Jake Bird",21267,"2024-05-17","@SFG",19,2024,"COL","A",28,0,0,9,1,0,0,0,0,0,0,0,2,10,1,2,2,0,3,1,1,1,0,0,0,13.5,4.5,0,0,0,2,3,1,1,0,0,0,0,0.3,-0.3,11.0462290840149,0,0.166666666666667,2,0.166666666666667,0.6,9.16647977828979,-0.166479778289794,11.4344923876226,192.866143977311,213.085282700172,278.112265787647,0.666666666,0.166666666,0.333333333,0.5,0.333333333,0,0,0,13,18,31,-0.0944939702749252,-0.222617939114571,0.128123968839645,-1.05200004577637,-0.111855395138264,1.01658177375793,0.764699995517731,0.806999981403351,0.10080000013113,1,1,-0.108337067067623,0.0153844166127411,0,1,0.32258065,94.7,0.29032258,85.44444444,0.09677419,91.33333333,0.29032258,81.66666667,0.12903226,0.43708997964859,-0.231330394744873,0.0246082581579685,0.0982166081666946,4.3708997964859,-2.57033771938748,0.820275271932284,1.09129564629661,0.22222222,0.69230769,0.41935484,0.5,0.88888889,0.76923077,0.41935484,0.6,0.09677419,2,1,3,3,2,1,6,0.33333333,0.16666667,0.5,0.5,0.33333333,0.16666667,11.2067024096174,36.08912,50.04073,30.33074,20,31.7877,20,80,52.92275,80,20.13264,51.337,30.78528,36.69844,44.3594,33.31234,0.95179,5.50478,NA,NA,NA,130.3,53.58,69.52,NA,NA,NA,81.76,6.12,-14.12,124.76,105.98,128.5,89.18,50.4,64.78,109.054193548387,53.1754838709677,59.2038709677419,NA,0.09677419,0.32258065,0.29032258,0.29032258,NA,NA,91.2333374023438,94.5299987792969,85.1777750651042,81.4222208658854,NA,NA,0.516214291254679,-6.90092468261719,6.52724880642361,8.48136223687066,NA,NA,6.67582003275553,2.47673301696777,2.40999370151096,-5.88540734185113,NA,NA,0.0240820646286011,0.418727617710829,-0.23571140319109,0.098246444016695,NA,NA,0.802735487620036,4.18727617710829,-2.61901559101211,1.09162715574106,NA,0.13333333,0.6875,0.41935484,0.5,0.81818182,0.76923077,0.51612903,18.59090909,0.29032258,NA,0.09677419,0.32258065,0.29032258,81.6507636176215,NA,91.4641316731771,94.7661193847656,85.3897772894965,8.95504591200087,NA,0.678089777628581,-6.7513313293457,7.09722010294596,-7.58011203342014,NA,5.54358673095703,1.32188577651978,1.19156858656141,0.098246444016695,NA,0.0240820646286011,0.418727617710829,-0.23571140319109,1.09162715574106,NA,0.802735487620036,4.18727617710829,-2.61901559101211,0.13333333,0.6875,0.41935484,0.5,0.81818182,0.76923077,0.51612903,6,76.3511098225911,30.4577509562174,1,0.16666667,101.825,1,0.16666667,"2024-05-17",0
"Jake Bird",21267,"2024-05-13","@SDP",19,2024,"COL","A",28,0,0,27.000028163224,1,0,0,0,0,0,1,0,0.1,4,1,1,1,1,2,0,0,0,0,0,0,54.0000563264481,27.000028163224,0,0,0,0,2,0,0,0,0,0,0,0.5,-0.5,17.9192290840149,27.000028163224,0.5,9.00000938774135,0,1,60.166539233985,-33.1665110707609,30.2385584539996,578.599035457758,1389.13923089792,732.52612882361,0,0,0,1,0,0.5,0,0,10,7,17,-0.324440032243729,-0.338226020336151,0.0137859946116805,-1.86899995803833,-0.203927993774414,1.78390002250671,1.17579996585846,0.556600034236908,3.90939998626709,1,1,-0.149797782301903,-0.0320734145983751,0,1,0.52941176,95.11111111,0.29411765,85.6,0.05882353,91,0.11764706,80.5,NA,-0.323725581169128,-0.231722295284271,-1.37599861621857,0.143011167645454,-3.5969509018792,-4.63444590568542,-137.599861621857,7.15055838227272,0.18181818,0.33333333,0.23529412,0,1,0.5,0.35294118,NA,0.11764706,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,65.5752566249891,20,46.55151,20,20,50.7254,20,20,65.94868,20,80,59.1099,80,20,54.88465,20,3.11737,8.75315,NA,NA,NA,133.54,-11.08,2.06,NA,NA,NA,120.08,36.22,55.32,106.52,-3.96000000000001,29.84,72.52,155.82,151.56,112.192941176471,26.4964705882353,45.2,NA,0.05882353,0.52941176,0.29411765,0.11764706,NA,NA,91.0999984741211,94.8999972873264,85.5200012207031,80.4000015258789,NA,NA,-1.2516086101532,-9.7131339179145,4.08434524536133,8.65499496459961,NA,NA,8.7346305847168,1.65106338924832,4.26753883361816,-6.34631538391113,NA,NA,-1.37661957740784,-0.332961946725845,-0.237937282770872,0.144624400883913,NA,NA,-137.661957740784,-3.69957718584273,-4.75874565541744,7.23122004419565,NA,0.1,0.42857143,0.23529412,0,0.66666667,0.5,0.41176471,16.38461538,0.11764706,NA,0.05882353,0.52941176,0.29411765,80.4687957763672,NA,91.1573028564453,95.0260891384549,85.6285400390625,9.74294471740723,NA,-0.260726004838943,-8.8368903266059,5.66904182434082,-7.73950004577637,NA,7.62140989303589,0.23255631658766,2.79052200317383,0.144624400883913,NA,-1.37661957740784,-0.332961946725845,-0.237937282770872,7.23122004419565,NA,-137.661957740784,-3.69957718584273,-4.75874565541744,0.09090909,0.5,0.23529412,0,0.66666667,0.5,0.35294118,2,100.935104370117,38.1964874267578,1,0.5,104.903,2,1,"2024-05-13",0
"Jake Bird",21267,"2024-05-11","TEX",19,2024,"COL","H",28,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,5,2,1,1,1,1,0,0,0,0,0,0,13.500014081612,27.000028163224,0,0,0,2,2,0,1,0,0,0,0,0.2,-0.2,8.77520908401489,13.500014081612,0.5,4.50000469387067,0.333333333333333,1,27.1665048122667,-13.6664907306547,12.202514422274,289.299517728879,628.163240153472,296.672073992465,1,0,0.5,0.5,0.5,0.5,0,0,7,12,19,-0.154100000858307,-0.219456017017365,0.0653560012578964,-0.871999979019165,-0.0758920758962631,1.05552005767822,1.55999994277954,1.55999994277954,1.99919998645782,1,1,-0.143571242690086,-0.00242314153532885,0,1,0.42105263,95,0.15789474,86.33333333,0.15789474,91.33333333,0.26315789,82,NA,-0.564858853816986,0.188279807567596,-0.154201447963715,-1.19559633731842,-7.06073567271233,6.27599358558655,-5.14004826545715,-23.9119267463684,0.36363636,0.5,0.42105263,0.5,1,0.75,0.42105263,0.8,0.10526316,3,0,1,1,2,1,4,0.75,0,0.25,0.25,0.5,0.25,18.8407731003147,43.71347,54.31346,44.93767,55.99627,32.55847,44.92114,25.32678,37.87961,20,78.14802,45.66346,73.50157,52.40158,39.42511,44.73483,-0.02379,4.04141,NA,NA,NA,143.56,87.72,95.12,NA,NA,NA,78.38,123.06,108.1,101.16,72.26,77.44,83.36,136.84,143.12,99.9157894736842,107.914736842105,105.372631578947,NA,0.15789474,0.42105263,0.15789474,0.26315789,NA,NA,91.0999959309896,95,86.1666666666667,81.9400024414062,NA,NA,0.776760816574097,-7.21354103088379,3.018630027771,6.3311466217041,NA,NA,4.74139753977458,0.712115705013275,1.15285221735636,-4.98890533447266,NA,NA,-0.15907233953476,-0.574876826256514,0.190496761351824,-1.19391689822078,NA,NA,-5.30241131782532,-7.18596032820642,6.34989204506079,-23.8783379644156,NA,0.33333333,0.5,0.42105263,0.33333333,1,0.75,0.52631579,17.57142857,0.26315789,NA,0.15789474,0.42105263,0.15789474,82.73916015625,NA,91.8848368326823,95.8088607788086,86.9160970052083,6.79392623901367,NA,1.0828317006429,-6.96440601348877,3.63663991292318,-5.34895401000977,NA,4.79306983947754,0.554926931858063,1.26254002253215,-1.19391689822078,NA,-0.15907233953476,-0.574876826256514,0.190496761351824,-23.8783379644156,NA,-5.30241131782532,-7.18596032820642,6.34989204506079,0.375,0.45454545,0.42105263,0.33333333,1,0.75,0.57894737,4,80.3322296142578,18.4783725738525,1,0.25,98.6892,1,0.25,"2024-05-11",0
"Jake Bird",21267,"2024-05-10","TEX",19,2024,"COL","H",28,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.513261840626,18.1856412207288,0,0,0,1,0,0,2,18,6,9,15,0.121387988328934,0,0.121387988328934,0.629000008106232,0.0547432526946068,1.49066662788391,1.896399974823,1.896399974823,1.70879995822906,1,1,0.0815109461545944,-7.89303984953527e-05,1,0,0.46666667,95.42857143,0.13333333,84.5,0.13333333,91,0.26666667,82.25,NA,0.259535729885101,-0.0551077537238598,0.443220019340515,0.134800389409065,3.70765328407288,-2.75538768619299,22.1610009670258,3.37000973522663,0.36363636,0.75,0.46666667,0.25,1,0.57142857,0.26666667,0.33333333,0.2,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.93309489087414,35.96672,51.04446,32.20045,28.44361,28.96206,32.72667,20,37.35624,20,73.28719,60.47741,63.21567,23.9695,37.14694,21.48939,1.74259,6.69098,NA,NA,NA,150.98,98.14,112.7,NA,NA,NA,76.92,91.32,75.06,112.5,-86.44,-84.96,80.12,85.26,106.44,99.2746666666667,56.324,54.768,NA,0.13333333,0.46666667,0.2,0.2,NA,NA,90.8000030517578,95.5428553989955,84.4333343505859,81.7666676839193,NA,NA,1.93236064910889,-6.93169948032924,4.61062431335449,6.86039034525553,NA,NA,4.04265356063843,1.23262582506452,-0.384478648503621,-5.03691705067952,NA,NA,0.450296394526958,0.26121873781085,-0.119469333440065,0.199157793074846,NA,NA,22.5148197263479,3.73169625444072,-3.98231111466885,6.63859310249488,NA,0.36363636,0.75,0.46666667,0.25,1,0.57142857,0.26666667,17.41666667,0.33333333,NA,0.13333333,0.46666667,0.06666667,83.3621826171875,NA,91.6273498535156,96.3988821847098,86.9509963989258,6.37797393798828,NA,2.4131600856781,-6.66724613734654,4.71924018859863,-3.75771598815918,NA,4.05257511138916,0.95462213243757,1.27296996116638,0.100735411047935,NA,0.450296394526958,0.26121873781085,-0.0210469514131546,2.01470822095871,NA,22.5148197263479,3.73169625444072,-2.10469514131546,0.45454545,0.5,0.46666667,0.4,1,0.57142857,0.26666667,1,94.2481918334961,54.4783363342285,0,0,94.2482,0,0,"2024-05-10",0
