"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","SF%","SFv","XX%","wFB","wSL","wCT","wSF","wFB/C","wSL/C","wCT/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxSL%","pfxvFA","pfxvFC","pfxvFS","pfxvSL","pfxFA-X","pfxFC-X","pfxFS-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSL%","pivCH","pivCU","pivFA","pivFC","pivSL","piCH-X","piCU-X","piFA-X","piFC-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSL-Z","piwCH","piwCU","piwFA","piwFC","piwSL","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Justin Wilson",4301,"2024-08-03","SFG",18,2024,"CIN","H",36,0,0,18,1,0,0,0,0,0,0,0,1,5,2,2,2,1,0,0,0,0,0,2,18,0,18,2,0,0,1,2,0,0,0,0,0,0.4,0,0.4,1.53488908401489,9,0.4,2,0.5,0,12.1664797782898,5.83352022171021,2.19049659073353,410.39985885388,278.193196322539,54.7244184399108,0.5,0,0.333333333,0.666666666,0,0.5,0,0,7,10,17,-0.0132300369441509,-0.0466700308024883,0.0334399938583374,-1.43900001049042,-0.136075660586357,0.382200002670288,0.243000000715256,0.243000000715256,0.555000007152557,1,1,-0.0629523545503616,0.0283368735149937,0,0,0.41176471,94.42857143,0.35294118,89.16666667,0.23529412,92.5,NA,NA,NA,-1.73668336868286,0.404179722070694,-0.0913156419992447,NA,-24.8097624097552,6.73632870117823,-2.28289104998112,NA,0.46153846,0.75,0.52941176,0.33333333,1,0.55555556,0.23529412,0.4,0.23529412,1,1,1,0,0,3,3,0.33333333,0.33333333,0.33333333,0,0,1,8.94645279210202,57.75958,62.63966,52.40252,61.7625,42.10548,44.56901,20,42.06175,20,NA,NA,NA,39.6702,52.36742,25.86955,0.76716,5.22783,102.76,126.28,135.18,105.7,101.06,112.12,89.14,54.46,53.36,NA,NA,NA,99.7917647058824,96.2552941176471,102.976470588235,0.35294118,0.29411765,NA,0.35294118,94.7000020345052,92.5,NA,89.1166687011719,4.48538557688395,-0.251946544647217,NA,-0.639307737350464,10.7851359049479,8.28285598754883,NA,2.50560792287191,-1.77798048406839,-0.0545361340045929,NA,0.408493757247925,-29.6330080678066,-1.09072268009186,NA,6.80822928746541,0.41666667,0.8,0.52941176,0.2,1,0.55555556,0.29411765,16.25,NA,NA,0.35294118,0.29411765,0.35294118,NA,NA,94.8922322591146,92.66923828125,89.2704366048177,NA,NA,4.11800003051758,-0.932016944885254,-1.46675109863281,NA,NA,9.53392155965169,7.22793807983398,0.846226215362549,NA,NA,-1.77798048406839,-0.0545361340045929,0.408493757247925,NA,NA,-29.6330080678066,-1.09072268009186,6.80822928746541,0.46153846,0.75,0.52941176,0.33333333,1,0.55555556,0.23529412,3,101.836283365885,12.3042996724447,2,0.66666667,109.979,2,0.66666667,"2024-08-03",0
"Justin Wilson",4301,"2024-07-30","CHC",18,2024,"CIN","H",36,0,0,9,1,0,0,0,0,0,1,0,1,4,0,1,1,0,1,0,0,0,0,1,9,9,0,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0,6.21610408401489,0,0,1,0,0,4.1664797782898,4.8335202217102,5.67848818451166,205.19992942694,96.3754543882264,139.014259199392,1,0,0.5,0.5,0,0,0,0,6,11,17,0.0530999749898911,-0.0286200158298016,0.0817199870944023,0.560999989509583,0.0530496463179588,0.921999990940094,0.914333343505859,0.773000001907349,0.754000008106232,1,1,0.0373571217060089,0.0202350426233519,0,0,0.47058824,95.5,0.29411765,88,0.23529412,92.25,NA,NA,NA,-0.186488285660744,0.321397870779037,0.279385358095169,NA,-2.3311035707593,6.42795741558075,6.98463395237923,NA,0.44444444,0.75,0.58823529,0.75,0.66666667,0.7,0.47058824,0.25,0.17647059,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,3.0759207871289,54.40765,52.49257,53.36369,80,55.07509,80,80,31.72888,80,NA,NA,NA,80,49.60167,80,-2.59723,0.18125,96.34,85.34,92.16,126.94,178.22,186.28,88.88,175.58,187.32,NA,NA,NA,103.584705882353,133.890588235294,142.232941176471,0.47058824,0.23529412,NA,0.29411765,95.5250015258789,92.2249984741211,NA,87.8599975585937,3.67268919944763,-0.747875452041626,NA,-0.992723083496094,10.3904790878296,6.89037036895752,NA,0.370792245864868,-0.192273061722517,0.282953474670649,NA,0.312691394239664,-2.40341327153146,7.07383686676621,NA,6.25382788479328,0.25,0.88888889,0.58823529,0.5,0.75,0.7,0.52941176,19.92307692,NA,0.11764706,0.47058824,0.23529412,0.17647059,NA,85.9044494628906,95.5424499511719,92.2310028076172,89.1905008951823,NA,-2.2418851852417,3.17358016967773,-1.60608530044556,-1.36362997690837,NA,-2.81228494644165,9.3206787109375,5.82471752166748,0.202547868092855,NA,-0.0897959321737289,-0.192273061722517,0.282953474670649,0.402487326413393,NA,-4.48979660868645,-2.40341327153146,7.07383686676621,13.4162442137798,0.28571429,0.8,0.58823529,0.5,0.75,0.7,0.58823529,2,80.1055603027344,5.51799011230469,0,0,96.0889,1,0.5,"2024-07-30",0
"Justin Wilson",4301,"2024-07-29","CHC",18,2024,"CIN","H",36,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.260634320719,18.1856412207288,0,0,0,1,0,0,0,0,5,8,13,0.0117200016975403,0,0.0117200016975403,0.560999989509583,0.0530496463179588,0.149000003933907,0.243000000715256,0.243000000715256,0.162000000476837,1,1,0.079897440969944,-0.00123971353297667,0,0,0.38461538,95.8,0.46153846,87.33333333,0.15384615,91.5,NA,NA,NA,0.42303141951561,0.344306707382202,0.0151102766394615,NA,8.46062839031219,5.7384451230367,0.755513831973076,NA,0.375,0.8,0.53846154,0,0.75,0.42857143,0.38461538,0.33333333,0.30769231,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.81690392675247,31.79551,43.44895,37.24676,75.35152,61.59408,68.0635,20,47.37578,20,NA,NA,NA,44.08636,54.67721,39.0207,0.4928,4.81629,110.2,101.92,92.12,129.02,105.08,119.74,103.12,24.16,36.28,NA,NA,NA,117.796923076923,91.4153846153846,96.2769230769231,0.38461538,0.15384615,NA,0.46153846,95.6,91.5,NA,87.4333292643229,4.14440269470215,-0.58130943775177,NA,-0.464368144671122,9.85933151245117,5.7616286277771,NA,1.24159749348958,0.42784570530057,0.0151214338839054,NA,0.348236445337534,8.55691410601139,0.756071694195271,NA,5.80394075562557,0.375,0.8,0.53846154,0,0.75,0.42857143,0.38461538,17.6,NA,NA,0.38461538,0.15384615,0.46153846,NA,NA,95.4006591796875,91.2490005493164,87.2219848632812,NA,NA,3.56782608032227,-1.45605993270874,-1.28366335233053,NA,NA,8.7991096496582,4.75444030761719,-0.266390343507131,NA,NA,0.42784570530057,0.0151214338839054,0.348236445337534,NA,NA,8.55691410601139,0.756071694195271,5.80394075562557,0.375,0.8,0.53846154,0,0.75,0.42857143,0.38461538,1,103.548904418945,22.633171081543,1,1,103.549,1,1,"2024-07-29",0
"Justin Wilson",4301,"2024-07-24","@ATL",18,2024,"CIN","A",36,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,1,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,28.1938011628592,66.5170884121943,1,0,0.5,0.5,1,0,0,0,3,8,11,0.00780400028452277,0,0.00780400028452277,0.507000029087067,0.0515243895351887,0.101999998092651,0.203600004315376,0.203600004315376,NA,0,1,0.0778290033340454,-0.00131919519234296,0,0,0.27272727,93.66666667,0.45454545,87.2,0.27272727,90.66666667,NA,NA,NA,0.0304342806339264,0.362285017967224,0.353029191493988,NA,1.01447602113088,7.24570035934448,11.7676397164663,NA,0.5,0.6,0.54545455,0.66666667,0.66666667,0.66666667,0.45454545,1,0.18181818,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,-1.47604807895445,46.85573,60.01805,53.45452,80,40.72698,80,75.53472,28.59483,42.51096,NA,NA,NA,71.87091,48.19579,76.56385,-1.23335,2.22707,98.5,89.08,100.3,112.94,136.98,139.06,76.7,133.44,118.5,NA,NA,NA,99.1181818181818,122.950909090909,122.881818181818,0.27272727,0.27272727,NA,0.45454545,93.8000081380208,90.8000081380208,NA,87.0799987792969,4.53635470072428,1.23262508710225,NA,-1.00369806289673,11.1709365844727,8.89325968424479,NA,2.72285079956055,0.030406579375267,0.339583829045296,NA,0.355376698076725,1.01355264584223,11.3194609681765,NA,7.1075339615345,0.4,0.66666667,0.54545455,0.5,0.75,0.66666667,0.54545455,15.75,NA,NA,0.27272727,0.36363636,0.36363636,NA,NA,93.9997965494792,90.3240203857422,86.9801788330078,NA,NA,3.88453992207845,0.336740016937256,-2.23755502700806,NA,NA,10.081974029541,6.79525995254517,0.822305977344513,NA,NA,0.030406579375267,0.378948196768761,0.31601233035326,NA,NA,1.01355264584223,9.47370491921902,7.9003082588315,0.4,0.66666667,0.54545455,0.5,0.75,0.66666667,0.54545455,2,79.0784378051758,38.2101745605469,0,0,99.0586,1,0.5,"2024-07-24",1
"Justin Wilson",4301,"2024-07-21","@WSN",18,2024,"CIN","A",36,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,2,1,1,1,1,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,0,2,0,0,0,0,0,0,0,0,13.2527290840149,27.000028163224,0.5,3.00000312924711,0,1,42.1665204585023,-15.1664922952783,12.2385396785169,615.600430402106,960.010653124259,297.542650377296,0,0,0,1,0,0.5,0,0,1,3,4,-0.379427999258041,-0.380879998207092,0.00145201210398227,-2.56900000572205,-0.266770511865616,1.76339995861053,1.73420000076294,3.46840000152588,NA,0,1,-0.0849511027336121,-0.130217326530167,0,1,0.5,94,0.5,88,NA,NA,NA,NA,NA,-1.36088824272156,0.200305253267288,NA,NA,-68.0444121360779,10.0152626633644,NA,NA,0,0.66666667,0.5,NA,1,1,0.75,0.5,0,0,0,2,0,0,2,2,0,0,1,0,0,1,42.7432348011982,80,41.67089,80,20,43.42479,20,NA,NA,NA,NA,NA,NA,65.5911,41.65814,75.64475,-0.84321,2.81228,77.66,154,148.32,101.56,67.9,78.14,NA,NA,NA,NA,NA,NA,89.61,110.95,113.23,0.5,NA,NA,0.5,94.0999984741211,NA,NA,87.9499969482422,5.58440399169922,NA,NA,-2.78466629981995,8.61538600921631,NA,NA,4.01150894165039,-1.36149816215038,NA,NA,0.244805861264467,-68.0749081075191,NA,NA,12.2402930632234,0,0.66666667,0.5,NA,1,1,0.75,16,NA,NA,0.5,0.5,NA,NA,NA,93.9340515136719,87.7407989501953,NA,NA,NA,5.1281099319458,-3.43042516708374,NA,NA,NA,7.8594446182251,3.12097001075745,NA,NA,NA,-1.36149816215038,0.244805861264467,NA,NA,NA,-68.0749081075191,12.2402930632234,NA,0,0.66666667,0.5,NA,1,1,0.75,2,100.378631591797,25.5097198486328,1,0.5,105.905,1,0.5,"2024-07-21",0
"Justin Wilson",4301,"2024-07-20","@WSN",18,2024,"CIN","A",36,0,1,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,0,0,0,18,0,0,0,3,2,0,1,0,0,0,0,0,0,5.37832908401489,0,0.4,2,0.4,0.5,3.1664797782898,5.8335202217102,6.19049659073353,205.19992942694,73.6482366464374,151.387312822842,1.5,0,0.6,0.4,0.5,0,0,0,6,13,19,-0.234283998608589,-0.403408020734787,0.169124022126198,-0.509000062942505,-0.052855659276247,2.01173329353333,1.80519998073578,1.80519998073578,NA,0,1,-0.0959872156381607,-0.0204715611597827,0,1,0.68421053,95.69230769,0.05263158,88,0.26315789,92.8,NA,NA,NA,0.659340500831604,-0.0344077162444592,-1.15548777580261,NA,5.07185000639695,-3.44077162444592,-23.1097555160522,NA,0.5,0.77777778,0.63157895,1,0.71428571,0.83333333,0.47368421,0.8,0.10526316,3,1,1,2,1,2,5,0.6,0.2,0.2,0.4,0.2,0.4,0.462022316612801,56.23759,52.50762,57.90873,80,46.93868,80,42.87138,37.44735,55.87671,NA,NA,NA,56.39077,45.56609,65.14906,-0.27162,3.66966,103.6,99.46,99.06,96.58,116.72,123.22,92.42,86.12,81.78,NA,NA,NA,100.288421052632,96.8578947368421,95.7842105263158,0.68421053,0.26315789,NA,0.05263158,95.5538423978365,92.7400024414062,NA,88.4000015258789,4.44481864342323,-0.257946109771728,NA,-1.08040046691895,9.94879150390625,6.95884475708008,NA,2.81385540962219,0.650510858744383,-1.16996151953936,NA,-0.0350487045943737,5.0039296826491,-23.3992303907871,NA,-3.50487045943737,0.42857143,0.75,0.63157895,1,0.77777778,0.83333333,0.63157895,18.92857143,NA,NA,0.68421053,0.26315789,0.05263158,NA,NA,95.427480844351,92.5904602050781,88.2816009521484,NA,NA,3.93179321289062,-0.825105571746826,-1.54639995098114,NA,NA,8.95599599984976,5.98087005615234,1.77531003952026,NA,NA,0.650510858744383,-1.16996151953936,-0.0350487045943737,NA,NA,5.0039296826491,-23.3992303907871,-3.50487045943737,0.375,0.81818182,0.63157895,1,0.77777778,0.83333333,0.57894737,5,84.6608764648438,1.44829444885254,0,0,98.0218,2,0.4,"2024-07-20",0
"Justin Wilson",4301,"2024-07-14","MIA",18,2024,"CIN","H",36,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,73.6482366464374,187.926204380887,0,0,0,1,0,0,0,0,3,3,6,0.0279000196605921,-0.0131399985402822,0.0410400182008743,0.254000008106232,0.0240189116448164,1.17700004577637,0.478500008583069,0.957000017166138,0.73800003528595,1,1,0.0156468451023102,0.00805750372988447,0,0,0.5,94,0.33333333,89.5,0.16666667,92,NA,NA,NA,0.00517852231860161,-0.0580911040306091,0.302735835313797,NA,0.172617410620054,-2.90455520153046,30.2735835313797,NA,0.25,0.5,0.33333333,0,1,0.5,0.33333333,1,0.16666667,1,0,0,0,1,0,1,1,0,0,0,1,0,0.84818578071681,20,41.81339,20,45.7339,37.33004,51.34146,80,20,80,NA,NA,NA,20,33.50227,37.44025,2.05076,7.15323,90.08,18.62,0.180000000000007,142.62,94.06,108.68,48.26,213.16,212.62,NA,NA,NA,100.623333333333,76.19,71.7533333333333,0.5,0.16666667,NA,0.33333333,94.3666687011719,91.9000015258789,NA,89.5500030517578,5.15906016031901,-0.0253820437937975,NA,-2.57534193992615,9.17259216308594,6.96227264404297,NA,3.08088159561157,0.00434239581227303,0.307547360658646,NA,-0.0591252744197845,0.144746527075768,30.7547360658646,NA,-2.95626372098923,0.25,0.5,0.33333333,0,1,0.5,0.33333333,21.4,NA,NA,0.5,0.16666667,0.33333333,NA,NA,94.1146341959635,91.6171035766602,89.2906036376953,NA,NA,4.45197327931722,-0.853016972541809,-3.68847513198853,NA,NA,7.93372980753581,5.95772981643677,1.48809504508972,NA,NA,0.00434239581227303,0.307547360658646,-0.0591252744197845,NA,NA,0.144746527075768,30.7547360658646,-2.95626372098923,0.25,0.5,0.33333333,0,1,0.5,0.33333333,1,101.599166870117,43.6712760925293,0,0,101.599,1,1,"2024-07-14",0
"Justin Wilson",4301,"2024-07-13","MIA",18,2024,"CIN","H",36,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0.25,-0.25,13.4148540840149,0,0,1,0,1,6.1664797782898,-6.1664797782898,10.7025049969554,0,141.829889871805,260.423260829222,0,0,0,1,0,0,0,0,6,6,12,0.0334399938583374,-0.0290299709886312,0.0624699629843235,0.560999989509583,0.0530496463179588,0.777499973773956,0.655999958515167,0.655999958515167,0.555000007152557,1,1,0.034900788217783,0.00810885163599207,0,0,0.58333333,94.71428571,0.08333333,88,0.33333333,92,NA,NA,NA,0.0130985639989376,-0.0238054171204567,0.446250468492508,NA,0.187122342841966,-2.38054171204567,11.1562617123127,NA,0.3,0,0.25,1,NA,1,0.16666667,0.75,0,0,1,2,0,2,1,3,0,0.33333333,0.66666667,0,0.66666667,0.33333333,4.40574495339425,27.01209,58.38294,25.2734,20,33.20059,20,45.79009,36.92297,36.36718,NA,NA,NA,23.96824,48.41208,20,1.74267,6.6911,89.94,61.7,66.4,103.44,43.38,47.86,89.72,87.98,84.98,NA,NA,NA,90.9916666666667,68.9333333333333,71.0483333333333,0.58333333,0.33333333,NA,0.08333333,94.8142874581473,92.1000061035156,NA,88.3000030517578,4.37423188345773,-0.144962474703789,NA,-1.07673013210297,10.6084431239537,7.45368623733521,NA,4.03445720672607,0.0092642679810524,0.451276756823063,NA,-0.0242429338395596,0.132346685443606,11.2819189205766,NA,-2.42429338395596,0.25,0.25,0.25,1,1,1,0.33333333,16.75,NA,NA,0.58333333,0.33333333,0.08333333,NA,NA,94.5435180664062,91.8479995727539,88.0651016235352,NA,NA,3.80175127301897,-0.883796513080597,-2.4235200881958,NA,NA,9.27117156982422,6.2902774810791,2.64691996574402,NA,NA,0.0092642679810524,0.451276756823063,-0.0242429338395596,NA,NA,0.132346685443606,11.2819189205766,-2.42429338395596,0.25,0.25,0.25,1,1,1,0.33333333,3,82.9209289550781,35.888791402181,0,0,94.4784,0,0,"2024-07-13",0
"Justin Wilson",4301,"2024-07-11","COL",18,2024,"CIN","H",36,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,28.1938011628592,66.5170884121943,1,0,0.5,0.5,0,0,0,0,4,9,13,0.00378001341596246,0,0.00378001341596246,0.560999989509583,0.0530496463179588,0.0443333350121975,0.0820000022649765,0.0820000022649765,0.0410000011324883,1,1,0.0957565605640411,-0.0104931032824616,0,0,0.30769231,94,0.46153846,87,0.23076923,91.33333333,NA,NA,NA,0.0485989488661289,0.544496655464172,0.13512547314167,NA,1.21497372165322,9.07494425773621,4.50418243805567,NA,0.16666667,0.71428571,0.46153846,1,0.8,0.83333333,0.53846154,0.66666667,0.07692308,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.392924839570395,42.88677,52.63409,51.71885,56.52374,44.28994,62.49185,80,42.85196,80,NA,NA,NA,60.14131,49.22527,72.3595,-0.50463,3.32015,88.56,83.42,82.06,126.58,104.72,109.64,97.44,137.42,141.86,NA,NA,NA,108.156923076923,105.712307692308,108.589230769231,0.30769231,0.23076923,NA,0.46153846,93.8499984741211,91.0666707356771,NA,87,4.53760719299316,-1.18978333473206,NA,-1.69241746266683,9.99997997283936,5.98830350240072,NA,1.19957129160563,0.0488484427332878,0.136698678135872,NA,0.593388129025698,1.2212110683322,4.55662260452906,NA,9.8898021504283,0.2,0.625,0.46153846,1,0.8,0.83333333,0.61538462,16,NA,NA,0.30769231,0.23076923,0.46153846,NA,NA,93.5128784179688,90.7373962402344,86.6642049153646,NA,NA,4.10750484466553,-1.66296068827311,-2.32961670557658,NA,NA,8.68666458129883,4.78218682607015,-0.379591663678487,NA,NA,0.0488484427332878,0.136698678135872,0.593388129025698,NA,NA,1.2212110683322,4.55662260452906,9.8898021504283,0.2,0.625,0.46153846,1,0.6,0.66666667,0.61538462,2,103.42414855957,9.09001922607422,0,0,106.737,2,1,"2024-07-11",0
"Justin Wilson",4301,"2024-07-09","COL",18,2024,"CIN","H",36,0,0,0,1,0,0,0,0,0,1,0,0.2,4,2,0,0,0,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.5,3.00000312924711,0.666666666666667,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,5.46651230198958,5.81251197675874,2,0.333333333,0.666666666,0,0,0,0,0,2,10,12,-0.0107700321823359,-0.0693200156092644,0.0585499852895737,-0.0830000042915344,-0.0078487005084753,0.917249977588654,0.985000014305115,0.985000014305115,2.02300000190735,1,1,-0.0465957894921303,0.0348541351498221,0,0,0.58333333,94.42857143,0.16666667,85.5,0.25,90.66666667,NA,NA,NA,-0.783515572547913,0.0334886722266674,0.338256925344467,NA,-11.1930796078273,1.67443361133337,11.2752308448156,NA,0.4,1,0.75,1,0.71428571,0.77777778,0.58333333,0.75,0.16666667,1,0,2,0,0,3,3,0.33333333,0,0.66666667,0,0,1,3.34332136462074,42.18202,42.59709,62.17936,20,45.10968,20,80,37.30954,80,NA,NA,NA,46.22725,39.32108,68.78777,0.3598,4.61679,95.02,107.16,87.92,100.12,7.69999999999999,12.06,88.12,126.46,125.26,NA,NA,NA,94.145,95.4083333333333,84.6116666666667,0.58333333,0.25,NA,0.16666667,94.1714303152902,90.7333374023438,NA,85.6999969482422,4.37133135114397,0.410163998603821,NA,-0.505342483520508,9.78165762765067,8.13077100118001,NA,0.864557683467865,-0.796461708843708,0.3845105022192,NA,0.0337270088493824,-11.378024412053,12.81701674064,NA,1.68635044246912,0.33333333,0.88888889,0.75,1,0.75,0.77777778,0.75,19.625,NA,NA,0.58333333,0.25,0.16666667,NA,NA,94.2505144391741,90.7750345865885,85.8010482788086,NA,NA,3.96515573774065,-0.241693675518036,-1.2922580242157,NA,NA,8.60194832938058,6.76962979634603,-0.461195051670074,NA,NA,-0.796461708843708,0.3845105022192,0.0337270088493824,NA,NA,-11.378024412053,12.81701674064,1.68635044246912,0.33333333,0.88888889,0.75,1,0.75,0.77777778,0.75,3,101.110860188802,6.37087885538737,1,0.33333333,108.966,3,1,"2024-07-09",0
"Justin Wilson",4301,"2024-07-06","DET",18,2024,"CIN","H",36,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0.5,0,2,0,0,0,1,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-17.260634320719,-18.3531359984531,2,0,1,0,0,0,1,9,3,14,17,0.0102200005203485,-0.00437000207602978,0.0145900025963783,0.560999989509583,0.0530496463179588,0.167999997735023,0.162000000476837,0.162000000476837,NA,0,1,0.0489081256091595,0.0119252116416419,0,0,0.64705882,95.18181818,0.17647059,88.66666667,0.17647059,92.33333333,NA,NA,NA,0.0289814285933971,0.191385194659233,0.0876773819327354,NA,0.263467532667247,6.3795064886411,2.92257939775785,NA,0.4,0.83333333,0.70588235,0.5,0.8,0.75,0.70588235,1,0.17647059,2,0,0,1,0,1,2,1,0,0,0.5,0,0.5,-0.988530091632254,80,48.00759,80,49.45099,45.54973,51.09442,44.27745,44.5775,45.50457,NA,NA,NA,79.37947,44.14117,80,-1.69983,1.52735,121.16,128.9,129.14,128.12,74.74,79.72,105.18,91.14,96.64,NA,NA,NA,119.568235294118,112.678823529412,114.683529411765,0.64705882,0.17647059,NA,0.17647059,95.0818204012784,92.3666585286458,NA,88.6666666666667,4.52788994529031,-1.99549007415771,NA,-0.906804005304972,10.5077029141513,6.93114280700684,NA,2.13217290242513,0.0263481624424458,0.0885009691119194,NA,0.193692743778229,0.23952874947678,2.95003230373065,NA,6.45642479260763,0.25,0.84615385,0.70588235,0,0.81818182,0.75,0.76470588,20.07692308,NA,NA,0.64705882,0.17647059,0.17647059,NA,NA,95.008711381392,92.2691650390625,88.5645345052083,NA,NA,4.09691827947443,-2.84300994873047,-1.83294534683228,NA,NA,9.47712152654474,5.92892011006673,0.457720677057902,NA,NA,0.0263481624424458,0.0885009691119194,0.193692743778229,NA,NA,0.23952874947678,2.95003230373065,6.45642479260763,0.25,0.84615385,0.70588235,0,0.81818182,0.75,0.76470588,2,81.1949157714844,-32.8019180297852,0,0,89.2284,0,0,"2024-07-06",0
