"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CH%","CHv","XX%","wFB","wSL","wCT","wCH","wFB/C","wSL/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSL%","pfxCH%","pfxvFA","pfxvFC","pfxvSL","pfxvCH","pfxFA-X","pfxFC-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSL","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSL%","pivCH","pivFA","pivFC","pivSL","piCH-X","piFA-X","piFC-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSL-Z","piwCH","piwFA","piwFC","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Zack Kelly",20349,"2024-07-26","NYY",3,2024,"BOS","H",29,0,0,27.000028163224,1,0,0,0,0,0,0,1,0.2,5,3,2,2,2,0,0,0,0,0,0,0,0,40.5000422448361,0,0,0,0,3,2,0,0,0,0,0,0,0,9.18472908401489,27.000028163224,0.6,4.50000469387067,0.333333333333333,1,42.1665204585023,-15.1664922952783,9.97052470346011,634.146614453692,1040.7067123509,246.196953174255,0,0.4,0,0.6,0,0.666666666,2,27.000028163224,4,12,16,-0.476148039102554,-0.500340044498444,0.0241919942200184,-3.04200005531311,-0.293063580989838,1.0757600069046,1.83619999885559,3.67239999771118,0.95880001783371,1,1,-0.263707101345062,-0.178908385423799,0,1,0.125,97,0.4375,82.57142857,0.25,91.75,0.1875,83.66666667,NA,-0.343740165233612,-0.154620423913002,-1.28305685520172,-1.00370144844055,-17.1870082616806,-2.20886319875717,-32.076421380043,-33.4567149480184,0.44444444,0.71428571,0.5625,1,1,1,0.4375,0.8,0,2,2,1,0,3,2,5,0.4,0.4,0.2,0,0.6,0.4,65.7099899006833,NA,80,62.06456,80,80,42.30463,80,56.83205,80,66.82156,80,52.95899,72.67265,80,75.62995,80,-2.55837,0.23954,111.36,145.26,160.12,108.7,198.38,214.18,148.22,51.5,116.08,94.96,118.72,123.64,123.05375,104.245,138.49,0.125,0.25,0.4375,0.1875,96.9499969482422,91.5,82.4571446010045,83.6333312988281,-5.53378105163574,0.744078397750854,9.32657514299665,-11.1785049438477,8.56371307373047,4.61637210845947,1.40632833753313,0.5466122229894,-0.348213210701942,-1.28276942670345,-0.15804535895586,-0.957777962088585,-17.4106605350971,-32.0692356675863,-2.25779084222657,-31.9259320696195,0.42857143,0.66666667,0.5625,1,1,1,0.5625,18.90909091,0.1875,0.125,0.25,0.4375,83.6953633626302,97.0600433349609,91.5601959228516,82.4853166852679,-10.3999862670898,-4.65755987167358,1.81822526454926,10.9033813476562,-0.776286363601685,7.74672508239746,3.64735746383667,-0.0322327422244208,-0.957777962088585,-0.348213210701942,-1.28276942670345,-0.15804535895586,-31.9259320696195,-17.4106605350971,-32.0692356675863,-2.25779084222657,0.42857143,0.66666667,0.5625,1,1,1,0.5625,5,96.4959289550781,25.1416931152344,2,0.4,114.436,2,0.4,"2024-07-26",0
"Zack Kelly",20349,"2024-07-22","@COL",3,2024,"BOS","A",29,0,0,4.5,1,0,0,0,0,0,0,0,2,7,1,2,1,1,0,0,0,0,1,3,13.5,0,4.5,3,0,0,1,2,1,0,0,0,0,0.42857143,0,0.42857143,1.17711684264457,4.5,0.142857142857143,0.5,0,2.5,6.6664797782898,-2.1664797782898,1.67848818451166,105.690992164538,162.990433865894,39.911237620095,0.5,0.25,0.25,0.5,0,0.5,2,9,6,20,26,-0.100947998464108,-0.478268027305603,0.377320021390915,-0.106999963521957,-0.00931244343519211,2.46969985961914,2.92399978637695,2.37279987335205,2.39759993553162,1,1,0.0118431942537427,-0.052717796109077,0,1,0.15384615,97.5,0.19230769,82.6,0.23076923,91.5,0.42307692,85.18181818,NA,0.170732736587524,0.304011940956116,0.3236303627491,-0.656496226787567,4.26831841468811,6.08023881912231,5.39383937915166,-5.96814751625061,0.5,0.78571429,0.65384615,0.33333333,0.63636364,0.52941176,0.53846154,0.42857143,0.30769231,1,3,0,0,2,2,4,0.25,0.75,0,0,0.5,0.5,8.11765177025921,NA,73.64146,55.36778,79.43152,62.10708,41.14247,61.87268,63.88859,55.0507,66.17726,30.35306,61.31813,28.65412,63.40904,59.17199,65.85913,-0.70764,3.01563,118.14,139.76,147.9,98.2,102.34,87.98,116.42,135.54,139.34,98.62,80.48,93.64,110.236923076923,119.511538461538,124.513846153846,0.15384615,0.23076923,0.19230769,0.42307692,97.4250030517578,91.6166687011719,82.3799987792969,85.0999977805398,-4.43679141998291,0.661525090535482,7.51157836914062,-8.82850646972656,6.10596895217896,2.74822680155436,-1.26811466217041,-0.97795295715332,0.172118879854679,0.327616650611162,0.307538442313671,-0.648803364485502,4.30297199636698,5.46027751018604,6.15076884627342,-5.89821240441366,0.5,0.78571429,0.65384615,0.33333333,0.63636364,0.52941176,0.53846154,18.42105263,0.42307692,0.15384615,0.23076923,0.19230769,84.9660810990767,97.3002014160156,91.5121358235677,82.2704223632813,-8.56803755326704,-3.91413497924805,1.38245026270549,8.41996765136719,-1.58599645441229,5.99424743652344,2.46257336934408,-1.87697830200195,-0.648803364485502,0.172118879854679,0.327616650611162,0.307538442313671,-5.89821240441366,4.30297199636698,5.46027751018604,6.15076884627342,0.5,0.78571429,0.65384615,0.33333333,0.63636364,0.52941176,0.53846154,4,90.5592956542969,20.6926898956299,1,0.25,106.221,1,0.25,"2024-07-22",0
"Zack Kelly",20349,"2024-07-19","@LAD",3,2024,"BOS","A",29,0,0,6.75000160932579,1,0,0,0,0,0,1,0,1.1,6,0,1,1,0,2,0,0,0,0,2,13.5000032186516,13.5000032186516,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0.33333333,0,7.35528463540534,0,0,1.50000035762795,0,0.5,4.66648013591775,2.08352147340804,6.93449328598702,158.53652604486,113.541694950713,170.667870304542,0,0,0,1,0,0,0,0,14,16,30,0.0983600318431854,-0.152239993214607,0.250600010156631,0.453999996185303,0.0480423308908939,2.36100006103516,2.18700003623962,1.9099999666214,3.33200001716614,1,1,0.0207102652639151,0.0209500605727816,1,0,0.16666667,96.6,0.3,84.33333333,0.23333333,91.42857143,0.3,84.22222222,NA,0.118979386985302,0.26852560043335,-0.148984536528587,0.154581278562546,2.37958773970604,2.98361778259277,-2.12835052183696,1.71756976180606,0.11111111,0.83333333,0.4,0,0.8,0.66666667,0.4,0.66666667,0.13333333,0,2,0,1,1,0,2,0,1,0,0.5,0.5,0,3.76840004099981,NA,69.97663,70.70859,58.19943,31.60509,48.79749,24.01232,34.47899,54.04822,33.37062,40.98968,52.32601,24.31258,46.33388,63.82209,30.31267,0.35317,4.60685,128.2,137.62,162.16,96.24,82.46,89.16,127.44,70.96,101.14,85.26,49.38,62.42,112.626,87.8393333333333,108.414666666667,0.16666667,0.23333333,0.3,0.3,96.4,91.1857125418527,84.1999986436632,84.2555541992188,-6.34537467956543,0.668798174176897,5.35113822089301,-11.4817674424913,8.84068374633789,4.08071599687849,4.22394519382053,0.682763417561849,0.118806011974812,-0.1548787727952,0.269512910395861,0.15518070012331,2.37612023949623,-2.21255389707429,2.99458789328734,1.72423000137011,0.11764706,0.76923077,0.4,0,0.8,0.66666667,0.43333333,21.20833333,0.3,0.16666667,0.23333333,0.3,84.0501708984375,96.2098815917969,90.9647565569196,84.0033637152778,-10.5811258951823,-5.6296199798584,1.75459929874965,6.87986543443468,-0.942409621344672,7.87511825561523,3.081175667899,3.07859992980957,0.15518070012331,0.118806011974812,-0.1548787727952,0.269512910395861,1.72423000137011,2.37612023949623,-2.21255389707429,2.99458789328734,0.11764706,0.76923077,0.4,0,0.8,0.66666667,0.43333333,2,78.2580108642578,44.3266677856445,0,0,84.0806,0,0,"2024-07-19",0
"Zack Kelly",20349,"2024-07-13","KCR",3,2024,"BOS","H",29,0,0,0,1,0,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,0,2,9,0,9,2,0,0,4,0,1,0,0,0,0,0.28571429,0,0.28571429,0.269586234882607,0,0.285714285714286,1,0.4,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.0063775332964,27.173712862954,4,0.2,0.8,0,0,0,0,0,6,18,24,0.0348520241677761,-0.00385199300944805,0.0387040190398693,1.48599994182587,0.143159925937653,0.160114288330078,0.311333328485489,0.580399990081787,NA,0,1,0.0416979715228081,0.175971697632065,0,0,0.375,96.77777778,0.29166667,82.42857143,0.125,92,0.20833333,83.2,NA,-0.536186993122101,0.953374624252319,0.224212154746056,0.172250494360924,-5.95763325691223,13.6196374893188,7.47373849153519,3.44500988721848,0.36363636,0.69230769,0.54166667,0.5,1,0.84615385,0.54166667,0.85714286,0.08333333,3,1,1,0,5,0,5,0.6,0.2,0.2,0,1,0,1.64440604215452,NA,71.08172,71.67618,66.86235,59.60473,47.92425,67.97805,80,64.45164,80,80,57.57294,80,80,62.25508,80,-2.05968,0.98757,124,99.64,120.92,116.6,92.74,88.46,122,129.9,154.46,112.54,154.4,163.46,119.209166666667,112.723333333333,123.8475,0.375,0.125,0.29166667,0.20833333,96.7666693793403,92.0666707356771,82.2000034877232,83.3800048828125,-6.63314565022786,-0.426660617192586,8.10567855834961,-11.6132141113281,8.53380499945747,4.87064615885417,0.801618099212646,0.904369735717773,-0.54581206664443,0.226831510663033,0.969137106090784,0.174053631722927,-6.06457851827145,7.56105035543442,13.8448158012969,3.48107263445854,0.3,0.71428571,0.54166667,0.66666667,0.9,0.84615385,0.58333333,20.58823529,0.20833333,0.375,0.125,0.29166667,83.5549194335938,96.9865858289931,92.2773640950521,82.3993268694196,-10.8550201416016,-5.8307745191786,0.639792164166768,9.27764456612723,-0.55498218536377,7.52929348415799,3.76543998718262,-0.263031244277954,0.174053631722927,-0.54581206664443,0.226831510663033,0.969137106090784,3.48107263445854,-6.06457851827145,7.56105035543442,13.8448158012969,0.3,0.71428571,0.54166667,0.66666667,0.9,0.84615385,0.58333333,5,85.8681030273438,0.263950276374817,0,0,93.9495,0,0,"2024-07-13",0
"Zack Kelly",20349,"2024-07-09","OAK",3,2024,"BOS","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.0063775332964,64.7888072114456,1,0,0.5,0.5,0,0,1,9,1,6,7,0.0139840124174953,0,0.0139840124174953,0.546999990940094,0.0526974946260452,0.179066672921181,0.303600013256073,0.303600013256073,0.0784000009298325,1,1,0.0788756534457207,-0.000781767021357641,0,0,NA,NA,0.57142857,82.25,0.42857143,89.33333333,NA,NA,NA,NA,0.438304424285889,0.289916634559631,NA,NA,10.9576106071472,9.66388781865438,NA,0.5,0.4,0.42857143,1,0.5,0.66666667,0.71428571,1,0.14285714,1,0,1,2,0,0,2,0.5,0,0.5,1,0,0,-0.392669226673431,NA,NA,NA,NA,NA,NA,NA,68.60781,65.14557,58.93778,80,62.5279,80,80,71.58437,80,-2.45041,0.40148,NA,NA,NA,NA,NA,NA,114.72,90.48,94.3,82.28,129.52,121.22,100.817142857143,107.211428571429,105.837142857143,NA,0.42857143,0.57142857,NA,NA,89.4000040690104,82.1750030517578,NA,NA,2.43455648422241,8.98108768463135,NA,NA,3.37778472900391,0.527185082435608,NA,NA,0.293468430638313,0.443255309015512,NA,NA,9.78228102127711,11.0813827253878,NA,0,0.5,0.42857143,NA,0.66666667,0.66666667,0.85714286,18.5,NA,NA,0.42857143,0.57142857,NA,NA,89.302734375,82.0704956054688,NA,NA,3.39709981282552,10.2024326324463,NA,NA,2.45962429046631,-0.740923762321472,NA,NA,0.293468430638313,0.443255309015512,NA,NA,9.78228102127711,11.0813827253878,0,0.5,0.42857143,NA,0.66666667,0.66666667,0.85714286,2,52.7847518920898,22.4638557434082,0,0,56.8151,0,0,"2024-07-09",0
"Zack Kelly",20349,"2024-07-04","@MIA",3,2024,"BOS","A",29,1,0,4.5,1,0,0,0,0,0,0,0,2,8,1,2,1,1,1,1,0,0,0,3,13.5,4.5,4.5,3,0,0,3,1,0,0,0,0,0,0.375,0.125,0.25,2.53166658401489,4.5,0.142857142857143,1,0,0,8.16647977828979,-3.66647977828979,2.42248398140073,105.690992164538,200.076994683876,58.4200448328751,3,0,0.75,0.25,0,1,4,18,10,20,30,0.0190600045025349,-0.473120033740997,0.492180019617081,0.301999986171722,0.0300497598946095,3.31533336639404,2.90199995040894,2.5479998588562,3.25600004196167,1,1,0.0144237577915192,-0.00867471164860724,0,0,0.23333333,96.71428571,0.2,82.5,0.13333333,91.5,0.43333333,84.84615385,0.13333333,-0.0498969033360481,0.124431475996971,0.215173304080963,-0.264920741319656,-0.712812904800687,2.07385793328285,5.37933260202408,-2.03785185630505,0.38888889,0.66666667,0.5,0.57142857,0.875,0.73333333,0.4,0.625,0.13333333,2,1,1,1,2,1,4,0.5,0.25,0.25,0.25,0.5,0.25,7.51019731751342,NA,80,76.58895,80,33.47237,53.20941,31.94546,80,71.33649,80,67.62687,80,45.96132,78.91277,77.97911,75.51899,-1.67083,1.57085,121.6,155.44,170.64,106.06,74.52,74.22,146.9,121.62,151.74,107.52,45.9,72.6,120.268965517241,114.967586206897,130.584827586207,0.23333333,0.13333333,0.2,0.43333333,96.6714303152902,91.5250015258789,82.5666656494141,84.8384634164663,-6.23285675048828,0.923749566078186,9.39202944437663,-11.3731947678786,8.87981850760324,3.62741541862488,0.971281925837199,0.632202955392691,-0.0515537895262241,0.217731814831495,0.12589555978775,-0.251864105463028,-0.736482707517488,5.44329537078738,2.09825932979584,-1.93741619586945,0.33333333,0.66666667,0.5,0.6,0.8,0.73333333,0.5,18.73913043,0.43333333,0.23333333,0.13333333,0.2,84.9071232722356,96.7440185546875,91.6076202392578,82.63818359375,-10.5637876070463,-5.25487845284598,2.15376710891724,10.2594865163167,-0.891149667593149,7.70790699550084,2.50711250305176,-0.284248193105062,-0.251864105463028,-0.0515537895262241,0.217731814831495,0.12589555978775,-1.93741619586945,-0.736482707517488,5.44329537078738,2.09825932979584,0.375,0.64285714,0.5,0.66666667,0.77777778,0.73333333,0.46666667,4,79.2758331298828,-6.80106544494629,1,0.25,109.635,1,0.25,"2024-07-04",0
"Zack Kelly",20349,"2024-07-02","@MIA",3,2024,"BOS","A",29,0,0,9,1,0,0,0,0,0,0,0,1,6,3,2,1,1,0,0,0,0,0,1,9,0,27,1,0,0,3,2,0,1,0,0,0,0.16666667,0,0.16666667,3.32597909380756,9,0.5,3,0.5,0.625,14.1664797782898,-5.16647977828979,4.19049659073353,211.381984329076,348.423237955801,102.403901559937,1.5,0,0.6,0.4,0.5,0.5,1,9,5,13,18,-0.016040001064539,-0.0564800016582012,0.0404400005936623,-1.4779999256134,-0.147064670920372,0.380857139825821,0.259999990463257,0.259999990463257,0.349999994039536,1,1,-0.110686302185059,0.0685707701725181,0,0,0.22222222,95.75,0.22222222,81,0.38888889,90.71428571,0.16666667,83,NA,-1.29974412918091,0.297220349311829,-0.595888733863831,-0.0116784907877445,-32.4936032295227,7.43050873279572,-8.51269619805472,-0.389283026258151,0.3,0.625,0.44444444,0,1,0.625,0.44444444,0.66666667,0.16666667,1,4,0,2,2,1,5,0.2,0.8,0,0.4,0.4,0.2,7.99320616777406,NA,48.19905,62.30964,37.6334,79.77502,53.41477,80,80,78.62203,80,80,52.39667,55.83862,80,64.97041,77.01176,-2.26144,0.68493,109.32,113.1,115.26,111.88,113.36,121.12,144.98,140.3,190.7,98.9,127.2,130.3,113.761111111111,124.685555555556,139.175555555556,0.22222222,0.38888889,0.22222222,0.16666667,95.75,90.6285749162946,80.9749984741211,83.1666666666667,-6.14168262481689,0.335472106933594,11.3386764526367,-12.4599304199219,9.82369232177734,4.49765477861677,2.74587774276733,0.881721178690592,-1.29973659291863,-0.606563296169043,0.301086623221636,-0.0121511183679104,-32.4934148229659,-8.66518994527204,7.5271655805409,-0.405037278930346,0.16666667,0.58333333,0.44444444,0,0.71428571,0.625,0.66666667,18.75,0.16666667,0.22222222,0.38888889,0.22222222,83.363535563151,95.9201965332031,90.8117327008929,81.1405029296875,-11.6609001159668,-5.0830249786377,1.47491550445557,12.5768251419067,-0.940017700195312,8.32950973510742,3.02497863769531,1.23686718940735,-0.0121511183679104,-1.29973659291863,-0.606563296169043,0.301086623221636,-0.405037278930346,-32.4934148229659,-8.66518994527204,7.5271655805409,0.16666667,0.58333333,0.44444444,0,0.71428571,0.625,0.66666667,5,93.8717468261719,17.0442535400391,1,0.2,112.521,3,0.6,"2024-07-02",0
"Zack Kelly",20349,"2024-06-29","SDP",3,2024,"BOS","H",29,0,0,0,1,0,0,0,0,0,0,0,1,6,2,1,0,0,0,0,0,0,0,2,18,0,18,2,0,0,3,0,1,0,0,0,0,0.33333333,0,0.33333333,0.358451308518171,0,0.333333333333333,2,0.5,0.5,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.4423702240119,-22.5814263197472,3,0.25,0.75,0,0,0,0,0,11,20,31,-0.000400000018998981,-0.000868000031914562,0.000468000012915581,-0.453000009059906,-0.0436416193842888,0.00166666659060866,0,0,0,1,1,-0.058399997651577,-0.181600024700166,0,0,0.35483871,96.63636364,0.12903226,81.5,0.19354839,90.16666667,0.32258065,83.6,NA,-0.205125331878662,-0.00390239432454109,0.185467109084129,-0.90178918838501,-1.86477574435147,-0.0975598581135273,3.09111848473549,-9.0178918838501,0.17647059,0.71428571,0.41935484,0.66666667,0.9,0.84615385,0.4516129,0.83333333,0.06451613,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,1.67620596997277,NA,80,80,60.45682,64.20903,53.62808,64.70765,33.99846,71.39804,20,80,76.36987,80,78.95856,73.46962,64.68596,-1.67368,1.56657,108.92,145.2,158.1,125.06,100.16,98.72,154,47.82,73.4,98.66,131.84,142.76,118.478064516129,114.067096774194,123.131612903226,0.35483871,0.19354839,0.12903226,0.32258065,96.6181862571023,89.9833374023438,81.4499969482422,83.5400024414062,-6.69910569624467,2.51208766301473,9.7540454864502,-10.9881759643555,9.06186398592862,3.6853936513265,1.09086406230927,-0.426525211334228,-0.210087813436985,0.187630426138639,-0.00435131415724754,-0.912749335169792,-1.9098892130635,3.12717376897732,-0.108782853931189,-9.12749335169792,0.16666667,0.57894737,0.41935484,0.5,0.90909091,0.84615385,0.61290323,18.76,0.32258065,0.35483871,0.16129032,0.16129032,83.3786682128906,96.4675403941761,90.2726196289063,82.5534790039062,-10.6151649475098,-6.05898215553977,2.9708740234375,9.70524215698242,-1.91143321990967,7.97672341086648,2.8440860748291,0.450178813934326,-0.912749335169792,-0.210087813436985,0.222679130733013,-0.0394000187516212,-9.12749335169792,-1.9098892130635,4.45358261466026,-0.788000375032425,0.16666667,0.57894737,0.41935484,0.5,0.90909091,0.84615385,0.61290323,4,88.4736480712891,0.362905740737915,0,0,108.237,1,0.25,"2024-06-29",0
"Zack Kelly",20349,"2024-06-23","@CIN",3,2024,"BOS","A",29,0,0,0,1,1,0,0,0,0,0,0,2.2,9,1,0,0,0,0,0,0,0,0,3,10.1250024139887,0,3.3750008046629,3,0,0,3,2,1,0,0,0,0,0.33333333,0,0.33333333,2.12013649455749,0,0.111111111111111,0.375000089406988,0.166666666666667,1,0.916479241847864,-0.916479241847864,2.0504858168825,0,20.825270800442,49.1656346072182,1.5,0.166666666,0.5,0.333333333,0,0,0,0,12,21,33,0.148509979248047,-0.0360999889671803,0.184609979391098,1.56499993801117,0.147990539669991,0.934666693210602,0.926666676998138,0.870000004768372,0.481000006198883,1,1,0.163287937641144,-0.00439709417061032,0,0,0.21212121,96.28571429,0.24242424,82.25,0.27272727,90,0.27272727,83.44444444,NA,0.545388877391815,-0.682664752006531,0.827535569667816,0.76930958032608,7.79126967702593,-8.53330940008163,9.19483966297573,8.54788422584534,0.35294118,0.5625,0.45454545,0.66666667,0.55555556,0.6,0.48484848,0.66666667,0.18181818,5,1,0,2,3,1,6,0.83333333,0.16666667,0,0.33333333,0.5,0.16666667,0.858508374247286,56,64.63908,55.73435,56.12754,45.2236,48.89464,38.67074,74.8609,63.55656,77.2413,78.88183,56.8346,71.00298,69.2739,60.82349,66.24407,-1.07201,2.46908,107.82,129.76,139.34,90.88,75.32,74.24,136.3,120.54,152.2,98.76,121.92,132.8,108.66,113.838787878788,126.864848484848,0.21212121,0.27272727,0.24242424,0.27272727,96.1000017438616,89.977776421441,82.2249984741211,83.477776421441,-6.41594423566546,1.43193372090658,8.47495746612549,-10.0470267401801,8.21515764508929,3.50939602322049,2.59038400650024,0.268685287899441,0.55136651173234,0.837853364646435,-0.693782765418291,0.779403083026409,7.87666445331914,9.30948182940483,-8.67228456772864,8.66003425584899,0.4,0.5,0.45454545,0.66666667,0.55555556,0.6,0.54545455,17.69565217,0.27272727,0.21212121,0.27272727,0.24242424,83.7144571940104,96.3442905970982,90.1838107638889,82.4276580810547,-9.76791551378038,-5.84871292114258,2.14184506734212,9.37411594390869,-0.958114306131999,7.30753980364118,2.68409220377604,1.64291882514954,0.779403083026409,0.55136651173234,0.837853364646435,-0.693782765418291,8.66003425584899,7.87666445331914,9.30948182940483,-8.67228456772864,0.4375,0.47058824,0.45454545,0.57142857,0.625,0.6,0.51515152,6,79.916748046875,-4.32198905944824,1,0.16666667,101.393,2,0.33333333,"2024-06-23",0
"Zack Kelly",20349,"2024-06-22","@CIN",3,2024,"BOS","A",29,1,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.4551252906048,76.9288520456552,1,0,1,0,0,0,2,54.0000563264481,2,4,6,0.0229299608618021,0,0.0229299608618021,0.254000008106232,0.0240189135074615,0.784999966621399,0.392499983310699,0.784999966621399,2.51200008392334,1,1,0.0292101427912712,-3.24015422131785e-10,0,0,0.33333333,93,NA,NA,0.5,90,0.16666667,83,NA,-0.0712025240063667,NA,0.283287763595581,0,-3.56012620031834,NA,9.44292545318604,0,1,1,1,1,1,1,0.25,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1.45977924691138,NA,62.09287,59.41721,63.17786,20,38.04031,20,NA,NA,NA,80,58.53189,80,46.72466,51.72201,31.47231,0.3289,4.57044,107.48,133.16,127.66,NA,NA,NA,NA,NA,NA,87.56,159.14,155.36,87.3533333333333,111.943333333333,103.003333333333,0.33333333,0.5,NA,0.16666667,93.0500030517578,90.1666666666667,NA,82.8000030517578,-4.83523273468018,2.46907790501912,NA,-9.22889423370361,7.75755834579468,3.15712610880534,NA,1.25268399715424,-0.0725650899112225,0.287304773926735,NA,0,-3.62825449556112,9.57682579755783,NA,0,0.5,1,0.66666667,1,1,1,0.33333333,25.2,0.16666667,0.33333333,0.5,NA,82.9501037597656,93.2059478759766,90.3740641276042,NA,-8.6928596496582,-4.95077514648438,3.33145332336426,NA,-0.210776001214981,7.29976511001587,2.07721662521362,NA,0,-0.0725650899112225,0.287304773926735,NA,0,-3.62825449556112,9.57682579755783,NA,0.5,1,0.66666667,1,1,1,0.33333333,1,75.6357650756836,4.91611385345459,0,0,75.6358,0,0,"2024-06-22",0
"Zack Kelly",20349,"2024-06-18","@TOR",3,2024,"BOS","A",29,1,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,0,0,0,0,1,1.66647942066184,-1.66647942066184,3.93449257073111,0,39.3685556304963,96.0351437366616,0.5,0,0.333333333,0.666666666,0,0,2,13.5000032186516,5,13,18,0.0940179899334908,0,0.0940179899334908,1.05599999427795,0.111568942666054,0.86505001783371,1.09053337574005,1.81720006465912,2.46480011940002,1,1,0.10422008484602,0.00446494838354319,1,0,0.38888889,97,0.38888889,82.28571429,0.05555556,90,0.16666667,83.66666667,NA,0.648486852645874,0.202842354774475,0.0642120540142059,0.0625030398368835,9.26409789494106,2.89774792534964,6.42120540142059,2.08343466122945,0.375,0.8,0.61111111,0.33333333,0.875,0.72727273,0.55555556,0.25,0.16666667,0,1,2,0,2,1,3,0,0.33333333,0.66666667,0,0.66666667,0.33333333,-0.0889547598876072,NA,20,75.51554,20,75.88866,52.47911,71.67598,59.75364,75.47272,44.15073,40.96119,59.03523,49.45287,57.4489,70.44065,41.46745,-0.33736,3.57105,103.14,5.64,22.64,117.26,106.56,113.3,139.28,84.88,111.18,98.96,149.94,179.84,122.453333333333,83.7188888888889,101.062222222222,0.38888889,0.05555556,0.38888889,0.16666667,96.8999982561384,90.4000015258789,82.0714285714286,83.2999979654948,-6.61883326939174,-0.742553353309631,10.1850738525391,-11.5384343465169,8.85336630684989,2.61143398284912,1.07383353369577,0.320070028305054,0.656944260001183,0.0652216598391533,0.204512223601341,0.0628100410103798,9.38491800001689,6.52216598391533,2.92160319430488,2.09366803367933,0.33333333,0.75,0.61111111,0.5,0.77777778,0.72727273,0.66666667,18.71428571,0.16666667,0.38888889,0.05555556,0.38888889,83.6043345133464,97.2199009486607,90.7562026977539,82.3751831054688,-10.5800298055013,-5.65053285871233,0.241286993026733,11.3962751116071,-0.596883336702983,8.02129581996373,1.77073001861572,0.217775361878531,0.0628100410103798,0.656944260001183,0.0652216598391533,0.204512223601341,2.09366803367933,9.38491800001689,6.52216598391533,2.92160319430488,0.33333333,0.75,0.61111111,0.5,0.77777778,0.72727273,0.66666667,3,95.9634297688802,24.8909250895182,0,0,107.413,2,0.66666667,"2024-06-18",0
