"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSI%","piSL%","pivCH","pivCU","pivFA","pivSI","pivSL","piCH-X","piCU-X","piFA-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFA","piwSI","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Griffin Jax",20253,"2024-08-05","@CHC",8,2024,"MIN","A",29,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.2359536102518,27.173712862954,2,0.333333333,0.666666666,0,0,0,0,0,3,10,13,0.0371479988098145,-0.0252080000936985,0.062355998903513,0.46900001168251,0.0502679497003555,0.720699965953827,0.848399996757507,0.848399996757507,NA,0,1,0.0245354454964399,0.0270088871866484,0,0,0.69230769,96.88888889,0.15384615,86.5,NA,NA,NA,NA,0.15384615,92.5,NA,-0.12527459859848,0.178596556186676,NA,NA,0.173208177089691,-1.39193998442756,8.9298278093338,NA,NA,8.66040885448456,0.55555556,0.25,0.46153846,0.6,1,0.66666667,0.30769231,0.75,0.15384615,1,0,2,2,1,0,3,0.33333333,0,0.66666667,0.66666667,0.33333333,0,3.1414736237511,80,80,80,NA,NA,NA,73.87647,55.41843,69.21711,79.57997,73.34292,56.91225,80,75.00471,80,80,65.39081,80,-2.65116,0.10035,164.62,177.2,229.18,NA,NA,NA,92.9,134.08,120.58,115.72,129.48,146.76,129.06,157.38,166.06,113.007692307692,143.590769230769,148.312307692308,0.53846154,0.15384615,0.15384615,NA,0.15384615,96.8428606305804,96.6999969482422,86.5500030517578,NA,92.5500030517578,-3.56910024370466,-8.93314743041992,7.62663221359253,NA,-9.23206329345703,9.29500252859933,6.14874267578125,-3.15249967575073,NA,2.23828220367432,-0.151526086032391,0.0229212380945683,0.181012690067291,NA,0.16372461616993,-2.16465837189129,1.14606190472841,9.05063450336456,NA,8.18623080849648,0.57142857,0.33333333,0.46153846,0.75,0.5,0.66666667,0.46153846,17.125,0.15384615,NA,0.53846154,0.15384615,0.15384615,92.9990005493164,NA,97.3201119559152,97.1410064697266,87.0158004760742,-9.49650955200195,NA,-3.48589869907924,-9.30722999572754,7.9474401473999,0.692007541656494,NA,8.62221309116909,5.20949506759644,-4.30140495300293,0.16372461616993,NA,-0.151526086032391,0.0229212380945683,0.181012690067291,8.18623080849648,NA,-2.16465837189129,1.14606190472841,9.05063450336456,0.57142857,0.33333333,0.46153846,0.75,0.5,0.66666667,0.46153846,3,80.2721048990885,-9.84551684061686,0,0,82.6631,0,0,"2024-08-05",0
"Griffin Jax",20253,"2024-08-03","CHW",8,2024,"MIN","H",29,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.6331485432166,-22.5814263197472,1,0.5,0.5,0,0,0,3,27,3,11,14,0.118512019515038,-0.0875639989972115,0.206076011061668,0.483999997377396,0.0507337525486946,2.86840009689331,2.15160012245178,2.15160012245178,0.328799992799759,1,1,0.0254831183701754,0.0158333003691054,1,0,0.35714286,97.6,0.5,87.85714286,NA,NA,NA,NA,0.14285714,92,NA,0.203642457723618,0.314872890710831,NA,NA,-0.237757861614227,4.07284915447235,4.49818415301187,NA,NA,-11.8878930807114,0.5,0.83333333,0.64285714,0.5,0.8,0.66666667,0.42857143,0.75,0.21428571,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,1.68296871017118,80,52.79834,80,NA,NA,NA,73.25405,54.95221,73.91788,NA,NA,NA,63.52778,67.02447,51.06576,77.0518,65.27265,73.52617,-1.55522,1.74426,113.98,194.62,211.88,NA,NA,NA,93.52,122.26,109.68,NA,NA,NA,107.36,102.42,117.82,103.362857142857,122.677142857143,128.35,0.35714286,NA,0.5,NA,0.14285714,97.5200012207031,NA,87.7428588867188,NA,91.5999984741211,-3.20247344970703,NA,8.08677891322545,NA,-6.93545532226562,8.85996780395508,NA,-1.51738207680838,NA,2.73339557647705,0.205487802624702,NA,0.318362098187208,NA,-0.24188095331192,4.10975605249405,NA,4.54802997410297,NA,-12.094047665596,0.57142857,0.71428571,0.64285714,0.25,0.8,0.55555556,0.5,20.7,0.14285714,NA,0.35714286,NA,0.5,91.6504516601562,NA,97.552197265625,NA,87.7854265485491,-6.97093486785889,NA,-2.84064407348633,NA,8.70951298304966,1.81899499893188,NA,8.20384216308594,NA,-2.57501111711775,-0.24188095331192,NA,0.205487802624702,NA,0.318362098187208,-12.094047665596,NA,4.10975605249405,NA,4.54802997410297,0.57142857,0.71428571,0.64285714,0.25,0.8,0.55555556,0.5,2,92.8083572387695,12.22629737854,0,0,97.8604,1,0.5,"2024-08-03",0
"Griffin Jax",20253,"2024-08-02","CHW",8,2024,"MIN","H",29,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.6331485432166,15.0336680287444,0,0,0,1,0,0,6,54,1,7,8,0.0722279995679855,0,0.0722279995679855,0.483999997377396,0.0507337525486946,0.958000004291534,1.42760002613068,1.42760002613068,0.00999999977648258,1,1,0.0758755803108215,-0.000481009074467534,1,0,0.5,97.75,0.375,87.66666667,NA,NA,NA,NA,0.125,92,NA,0.521562814712524,0.206696853041649,NA,NA,0.054188709706068,13.0390703678131,6.8898951013883,NA,NA,5.4188709706068,0.6,0.33333333,0.5,0,1,0.25,0.375,1,0.375,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.70721122509566,37.32957,62.16132,20,NA,NA,NA,80,62.94479,80,NA,NA,NA,80,71.08567,68.12553,80,69.35635,80,-2.92509,-0.31054,111.62,63.1,78.96,NA,NA,NA,102.76,155.14,159.24,NA,NA,NA,121.48,127.44,144.56,110.8875,133.2475,143.7,0.5,NA,0.375,NA,0.125,97.7249984741211,NA,87.7333374023438,NA,91.9000015258789,-3.34515762329102,NA,7.38071823120117,NA,-7.83141756057739,9.93620204925537,NA,-2.16865301132202,NA,2.00600361824036,0.527621388435364,NA,0.208808232098818,NA,0.054773960262537,13.1905347108841,NA,6.96027440329393,NA,5.4773960262537,0.66666667,0.4,0.5,0,0.5,0.25,0.625,15,0.125,NA,0.5,NA,0.375,92.0815963745117,NA,97.8939743041992,NA,87.9175008138021,-7.81669998168945,NA,-2.98004484176636,NA,8.02577972412109,0.513503015041351,NA,9.13590526580811,NA,-3.34063402811686,0.054773960262537,NA,0.527621388435364,NA,0.208808232098818,5.4773960262537,NA,13.1905347108841,NA,6.96027440329393,0.66666667,0.4,0.5,0,0.5,0.25,0.625,1,87.116584777832,53.4997177124023,0,0,87.1166,0,0,"2024-08-02",0
"Griffin Jax",20253,"2024-07-30","@NYM",8,2024,"MIN","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.2359536102518,27.173712862954,1,0.5,0.5,0,0,0,0,0,4,7,11,0.0205879844725132,0,0.0205879844725132,0.458999991416931,0.0499184317886829,0.277933329343796,0.363000005483627,0.363000005483627,0.207800000905991,1,1,0.0738667249679565,0.00020853804969484,0,0,0.45454545,97,0.27272727,87.66666667,NA,NA,0.09090909,86,0.18181818,92.5,NA,0.207292482256889,0.308496385812759,NA,-0.0373910665512085,0.249823227524757,4.14584964513779,10.2832128604253,NA,-3.73910665512085,12.4911613762379,0.44444444,0.5,0.45454545,0.25,1,0.4,0.18181818,0.66666667,0.27272727,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,3.82898528337677,29.87356,47.82156,27.01236,80,80,77.13619,NA,NA,NA,60.1976,73.26825,50.35176,78.03809,80,57.19793,65.87186,78.1944,50.00605,-0.86065,2.78612,89.14,89.3,83.8,125.28,200.92,234.14,NA,NA,NA,134.44,100.76,131.04,114.24,111.44,128.38,119.861818181818,110.694545454545,131.098181818182,NA,0.45454545,0.27272727,0.09090909,0.18181818,NA,96.8799987792969,87.2999979654948,85.5999984741211,92.5999984741211,NA,-8.91893844604492,8.44349098205566,3.11722087860107,-9.3575611114502,NA,5.34408378601074,-2.05326811472575,-8.93978023529053,2.30010032653809,NA,0.209969498217106,0.312068074941635,-0.0380783230066299,0.294976014643908,NA,4.19938996434212,10.4022691647212,-3.80783230066299,14.7488007321954,0.33333333,0.6,0.45454545,0,0.66666667,0.4,0.45454545,17.875,0.18181818,0.09090909,NA,0.45454545,0.27272727,92.5855484008789,85.5960006713867,NA,96.8275390625,87.2639363606771,-9.35565948486328,3.37976002693176,NA,-9.21960983276367,8.97699991861979,1.03021991252899,-10.6487998962402,NA,4.29499206542969,-3.17960007985433,0.294976014643908,-0.0380783230066299,NA,0.209969498217106,0.312068074941635,14.7488007321954,-3.80783230066299,NA,4.19938996434212,10.4022691647212,0.42857143,0.5,0.45454545,0.33333333,0.5,0.4,0.36363636,2,88.7677993774414,-14.5343551635742,0,0,93.7273,0,0,"2024-07-30",0
"Griffin Jax",20253,"2024-07-23","PHI",8,2024,"MIN","H",29,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,6.91672908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,77.1050557637202,152.159040742638,0.5,0.25,0.25,0.5,0,0,0,0,4,15,19,0.104768000543118,-0.0488199852406979,0.153587982058525,0.484000027179718,0.0507337525486946,1.85950005054474,1.84160006046295,1.84160006046295,2.29760003089905,1,1,0.0411174297332764,0.0152245964540452,1,0,0.42105263,96.375,0.26315789,86.8,NA,NA,0.15789474,84.33333333,0.15789474,91.66666667,NA,-0.144822061061859,0.0663156360387802,NA,0.142664209008217,0.210907563567162,-1.81027576327324,1.3263127207756,NA,4.75547363360723,7.03025211890539,0.5,0.66666667,0.57894737,0.8,1,0.90909091,0.47368421,0.5,0.05263158,3,1,0,0,3,1,4,0.75,0.25,0,0,0.75,0.25,4.3082674373198,80,80,80,50.00073,80,48.75903,80,58.2507,80,NA,NA,NA,74.3066,80,59.65803,80,79.58558,80,-2.52934,0.28308,129.12,171.04,191.68,104.24,155.78,156,95.76,153.52,147.62,NA,NA,NA,130.12,125.74,143.2,111.408421052632,149.332631578947,154.736842105263,0.42105263,NA,0.26315789,0.15789474,0.15789474,96.3000030517578,NA,86.7,84.3333333333333,91.5999959309896,-3.56941866874695,NA,8.27641448974609,2.57914892832438,-8.67745463053385,10.0343894958496,NA,-2.44234619140625,-7.86641629536947,1.21621147791545,-0.149312119930983,NA,0.0668657757341862,0.144677925854921,0.213400114327669,-1.86640149913728,NA,1.33731551468372,4.82259752849738,7.11333714425564,0.57142857,0.58333333,0.57894737,0.75,1,0.90909091,0.63157895,22.2,0.15789474,0.15789474,0.42105263,NA,0.26315789,91.4527384440104,84.1455688476562,96.1374359130859,NA,86.5334594726562,-8.76708030700684,3.00936349232992,-3.20797610282898,NA,9.22176971435547,0.0509223292271296,-8.92749341328939,9.4651517868042,NA,-3.64934387207031,0.213400114327669,0.144677925854921,-0.149312119930983,NA,0.0668657757341862,7.11333714425564,4.82259752849738,-1.86640149913728,NA,1.33731551468372,0.57142857,0.58333333,0.57894737,0.75,1,0.90909091,0.63157895,4,92.1141052246094,24.762414932251,0,0,102.678,2,0.5,"2024-07-23",0
"Griffin Jax",20253,"2024-07-21","MIL",8,2024,"MIN","H",29,0,1,18,1,0,0,0,0,0,0,0,1,5,2,2,2,1,0,0,0,0,0,1,9,0,18,1,0,0,3,1,0,0,0,0,0,0.2,0,0.2,2.00296908401489,9,0.4,2,0.333333333333333,0,14.1664797782898,3.83352022171021,2.67848818451166,449.634942956901,351.385117607797,64.7888072114456,3,0,0.75,0.25,0,1,0,0,3,12,15,-0.343007981777191,-0.40422397851944,0.061215978115797,-1.51600003242493,-0.158909857273102,1.25224006175995,1.84160006046295,1.84160006046295,0.27879998087883,1,1,-0.107341431081295,-0.166574084203461,0,1,0.53333333,96.625,0.33333333,88,NA,NA,0.06666667,86,0.06666667,92,NA,-1.38137328624725,0.0242889709770679,NA,0,0.173208177089691,-17.2671660780907,0.485779419541359,NA,0,17.3208177089691,0.55555556,0.83333333,0.66666667,1,0.8,0.9,0.4,0.6,0.06666667,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,10.2633994872002,80,80,80,80,80,80,70.509,53.50623,74.339,75.20665,61.05543,76.33827,48.33058,71.96711,37.11853,72.80711,68.13827,70.66029,-1.29151,2.13983,167.6,145.5,206.02,150.32,155.4,190.02,85,152.18,140.06,105.34,145.18,154.82,107.6,94.18,100.88,105.106666666667,131.682666666667,136.696,0.4,0.13333333,0.33333333,0.06666667,0.06666667,96.7166646321615,96.3999938964844,88.0599975585938,85.6999969482422,91.9000015258789,-4.31000105539958,-7.73166036605835,6.95057525634766,2.81657361984253,-9.60825347900391,8.68757311503092,6.23780059814453,-1.49864540100098,-8.65562438964844,0.100585855543613,-1.84782939776778,0.464528098702431,0.0240409187972546,0,0.175081223249435,-30.797156629463,23.2264049351215,0.480818375945091,0,17.5081223249435,0.57142857,0.75,0.66666667,1,0.83333333,0.9,0.53333333,20.2,0.06666667,0.06666667,0.4,0.13333333,0.33333333,91.7081985473633,85.4763031005859,96.5009358723958,96.1924514770508,87.85498046875,-9.78748989105225,3.31275010108948,-4.1813383102417,-7.73186016082764,7.58020782470703,-1.1209499835968,-9.78658008575439,8.13447125752767,5.3423900604248,-2.3969181060791,0.175081223249435,0,-1.84782939776778,0.464528098702431,0.0240409187972546,17.5081223249435,0,-30.797156629463,23.2264049351215,0.480818375945091,0.5,0.85714286,0.66666667,1,0.83333333,0.9,0.46666667,4,93.6821670532227,-2.13355422019958,0,0,98.8364,3,0.75,"2024-07-21",0
"Griffin Jax",20253,"2024-07-20","MIL",8,2024,"MIN","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.31606242325356,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.1050557637202,76.9288520456552,2,0,1,0,0,0,0,0,6,8,14,0.134136006236076,-0.0305240228772163,0.164660021662712,0.483999997377396,0.0507337525486946,1.91340005397797,2.29760003089905,2.29760003089905,2.65960001945496,1,1,0.0538074411451817,0.0162960408512817,1,0,0.42857143,97.16666667,0.57142857,87.875,NA,NA,NA,NA,NA,NA,NA,0.0879028886556625,0.0306598171591759,NA,NA,NA,1.46504814426104,0.383247714489698,NA,NA,NA,0,0.5,0.21428571,NA,1,1,0.42857143,NA,0,1,1,0,1,1,0,3,0.5,0.5,0,0.5,0.5,0,1.37254027396224,NA,NA,NA,NA,NA,NA,20,61.09961,20,25.11863,52.96177,20,78.40717,70.67126,78.93242,48.76063,70.68691,37.24839,0.20241,4.38071,NA,NA,NA,NA,NA,NA,76.02,64.68,53.5,112.98,173.66,204.6,91.38,155.52,163.66,87.1338461538461,121.976923076923,124.44,0.35714286,0.07142857,0.57142857,NA,NA,97.0400024414062,96.5999984741211,87.8499984741211,NA,NA,-3.06823616027832,-7.45185565948486,5.5628342628479,NA,NA,9.08134841918945,6.6999397277832,-0.996915876865387,NA,NA,0.0227706842124462,0.0652216598391533,0.0285535231232643,NA,NA,0.455413684248924,6.52216598391533,0.356919039040804,NA,NA,0,0.44444444,0.28571429,NA,1,1,0.64285714,16.7,NA,NA,0.35714286,0.07142857,0.57142857,NA,NA,96.7887573242188,96.3904037475586,87.6102142333984,NA,NA,-2.64661998748779,-7.36824989318848,6.14829874038696,NA,NA,8.41732559204102,5.89287996292114,-1.8624575138092,NA,NA,0.0227706842124462,0.0652216598391533,0.41586447507143,NA,NA,0.455413684248924,6.52216598391533,5.19830593839288,0,0.44444444,0.28571429,NA,1,1,0.64285714,3,70.8124084472656,-31.6465606689453,0,0,87.6702,0,0,"2024-07-20",0
"Griffin Jax",20253,"2024-07-14","@SFG",8,2024,"MIN","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.2359536102518,102.403901559937,0,0,0,1,0,0,2,18,1,7,8,0.0128499995917082,0,0.0128499995917082,0.474000006914139,0.0503987222909927,0.165933340787888,0.21620000898838,0.21620000898838,2.23239994049072,1,1,0.0774779543280602,-3.72210149502533e-05,0,0,0.375,96.33333333,0.25,88.5,NA,NA,0.125,86,0.25,91.5,NA,0.226017832756042,0.249823242425919,NA,0.193908214569092,0.096209779381752,7.53392775853475,12.4911621212959,NA,19.3908214569092,4.8104889690876,0.66666667,0.4,0.5,0.5,1,0.75,0.625,0.66666667,0.125,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.514959172681885,63.00863,40.13463,75.85607,80,80,80,80,53.95963,80,NA,NA,NA,80,66.68185,80,80,65.58967,80,-2.43887,0.41879,90.62,122.64,118.62,178.06,123.8,209.64,80.04,132.16,123.18,NA,NA,NA,107.04,110.1,123.88,101.6875,123.22,133.0225,0.375,NA,0.25,0.125,0.25,96.2666625976562,NA,88.3000030517578,85.5999984741211,91.5500030517578,-3.89545981089274,NA,6.56753587722778,4.16520929336548,-6.56422805786133,9.36582438151042,NA,-0.469340622425079,-9.10078620910645,2.7423267364502,0.228521544486284,NA,0.252764478325844,0.196128189563751,0.0973343104124069,7.61738481620948,NA,12.6382239162922,19.6128189563751,4.86671552062035,0.66666667,0.4,0.5,0.5,1,0.75,0.625,15.2,0.25,0.125,0.375,NA,0.25,91.8522033691406,85.8560028076172,96.5383707682292,NA,88.5692443847656,-6.29517984390259,4.53548002243042,-3.56652005513509,NA,6.97217464447021,1.91828489303589,-10.3851003646851,8.690216700236,NA,-1.30374002456665,0.0973343104124069,0.196128189563751,0.228521544486284,NA,0.252764478325844,4.86671552062035,19.6128189563751,7.61738481620948,NA,12.6382239162922,1,0.33333333,0.5,0.5,1,0.75,0.75,2,88.5938110351562,42.4579772949219,0,0,92.0048,0,0,"2024-07-14",0
"Griffin Jax",20253,"2024-07-13","@SFG",8,2024,"MIN","A",29,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,3,0,0,0,0,0,0.25,0,0.25,6.25129158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,5.70250499695539,0,27.2359536102518,140.018995908429,0,0,0,1,0,0,1,9,2,11,13,0.137030005455017,-0.0795399993658066,0.216570004820824,0.473999977111816,0.050398726016283,2.39660000801086,2.46160006523132,2.46160006523132,1.75639998912811,1,1,0.0114465579390526,0.045730277993928,1,0,0.46153846,97.83333333,0.23076923,89,NA,NA,0.15384615,86,0.15384615,92,NA,0.498121857643127,0.0931044071912766,NA,-1.01336812973022,0.135817110538483,8.30203096071879,3.10348023970922,NA,-50.6684064865112,6.79085552692413,0.75,0.8,0.76923077,0.5,0.75,0.6,0.38461538,1,0.30769231,1,0,2,0,2,1,3,0.33333333,0,0.66666667,0,0.66666667,0.33333333,-0.198873819596509,80,77.81776,80,80,62.72474,80,80,62.71597,80,NA,NA,NA,72.08977,80,42.7107,80,73.984,80,-3.59839,-1.32049,160.9,139.54,192.48,86.46,162.46,152.78,120.4,156.52,167.48,NA,NA,NA,117.3,117.62,131.24,120.693846153846,145.844615384615,160.701538461538,0.46153846,NA,0.23076923,0.15384615,0.15384615,97.6500040690104,NA,88.9333292643229,85.5500030517578,92.0999984741211,-2.75727462768555,NA,6.72420120239258,3.10074186325073,-8.2512264251709,9.928009668986,NA,0.263825615247091,-6.78148078918457,2.24705386161804,0.504242900758982,NA,0.094138327986002,-1.0183057487011,0.137002900242805,8.40404834598303,NA,3.13794426620007,-50.9152874350548,6.85014501214027,0.75,0.8,0.76923077,0.5,0.75,0.6,0.38461538,18.33333333,0.15384615,0.15384615,0.46153846,NA,0.23076923,92.3173522949219,85.7785034179688,97.8694051106771,NA,89.1361287434896,-8.26504039764404,3.43787527084351,-2.50333499908447,NA,7.46602630615234,1.14191102981567,-7.88624477386475,9.38300005594889,NA,-0.712923288345337,0.137002900242805,-1.0183057487011,0.504242900758982,NA,0.094138327986002,6.85014501214027,-50.9152874350548,8.40404834598303,NA,3.13794426620007,0.66666667,1,0.76923077,0.5,0.75,0.6,0.30769231,3,95.064687093099,42.1284662882487,1,0.33333333,105.996,1,0.33333333,"2024-07-13",0
"Griffin Jax",20253,"2024-07-10","@CHW",8,2024,"MIN","A",29,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0,6.21610408401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,102.039606840454,139.421515985497,1,0,0.5,0.5,0,0,0,0,9,9,18,0.140830010175705,-0.100376009941101,0.241206020116806,0.496999979019165,0.0512107163667679,2.71584010124207,2.47760009765625,2.47760009765625,3.46040010452271,1,1,0.0271051377058029,0.0247499071148762,1,0,0.27777778,96.6,0.44444444,88.75,NA,NA,NA,NA,0.27777778,91.8,NA,0.00143278390169144,0.19428662955761,NA,NA,0.323770076036453,0.0286556780338287,2.42858286947012,NA,NA,6.47540152072907,0.1,0.625,0.33333333,1,0.8,0.83333333,0.44444444,0.5,0.05555556,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,2.89021693330677,75.04648,80,72.47056,NA,NA,NA,80,62.08427,80,80,80,55.56272,36.63835,80,20,76.75904,80,58.27868,-1.53703,1.77155,115.46,136.52,160.64,NA,NA,NA,88.22,181.72,180.52,121.84,129.18,172.16,78.16,89.3,87.72,95.0511111111111,122.251111111111,132.824444444444,0.16666667,0.11111111,0.44444444,NA,0.27777778,96.3666687011719,96.4499969482422,88.6999969482422,NA,91.6,-3.42408974965413,-9.53095817565918,5.45118284225464,NA,-8.91138610839844,9.59323883056641,6.15201139450073,0.408791333436966,NA,0.824623680114746,0.147504448890686,-0.147431693971157,0.193244844675064,NA,0.328191742300987,4.91681496302287,-7.37158469855785,2.4155605584383,NA,6.56383484601974,0.1,0.625,0.33333333,1,0.8,0.83333333,0.44444444,16.92857143,0.27777778,NA,0.16666667,0.11111111,0.44444444,91.5200805664062,NA,96.3251953125,96.4288024902344,88.6444396972656,-8.76457977294922,NA,-3.12449328104655,-9.71539497375488,6.1684250831604,-0.578824424743652,NA,8.7289301554362,5.25617504119873,-0.82606166601181,0.328191742300987,NA,0.147504448890686,-0.147431693971157,0.193244844675064,6.56383484601974,NA,4.91681496302287,-7.37158469855785,2.4155605584383,0.1,0.625,0.33333333,1,0.8,0.83333333,0.44444444,2,84.5220489501953,19.6625843048096,0,0,95.6909,1,0.5,"2024-07-10",2
