"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wCT","wCB","wCH","wFB/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxSC%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxvSC","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxSC-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxSC-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwSC","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxwSC/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSL%","piXX%","pivCH","pivCU","pivFA","pivFC","pivSL","pivXX","piCH-X","piCU-X","piFA-X","piFC-X","piSL-X","piXX-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSL-Z","piXX-Z","piwCH","piwCU","piwFA","piwFC","piwSL","piwXX","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jalen Beeks",17192,"2024-09-02","@CHC",27,2024,"PIT","A",30,1,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,5.80403695341251,5.81251197675874,1,0,1,0,0,0,4,54.0000563264481,2,6,8,0.0157760232686996,0,0.0157760232686996,0.648000001907349,0.0694533735513687,0.282599985599518,0.136600002646446,0.273200005292892,2.45760011672974,1,1,0.0558355040848255,-1.09319949444034e-05,0,0,0.375,94,0.25,83.5,NA,NA,0.375,87.66666667,NA,0.228114545345306,0.136595249176025,NA,0.0801804661750793,7.60381817817688,6.82976245880127,NA,2.67268220583598,0.5,1,0.75,0.5,1,0.83333333,0.5,0.5,0.125,1,0,0,0,0,1,1,1,0,0,0,0,1,-0.951463757125605,57.00038,53.92633,66.9767,NA,NA,NA,80,47.66325,80,NA,NA,NA,NA,NA,NA,20,69.58089,20,55.36942,55.92668,67.78465,-0.20817,3.76484,97.72,114.82,119.68,NA,NA,NA,92.6,130.12,120.2,126.6,55.26,61.64,103.02,105.6675,105.365,0.375,0.25,NA,NA,NA,0.375,NA,94.0666707356771,83.5,NA,NA,NA,87.7333374023438,NA,4.09685961405436,0.0145123898983002,NA,NA,NA,10.1525243123372,NA,9.888640721639,1.48743116855621,NA,NA,NA,5.56273651123047,NA,0.23118282854557,0.160528633743525,NA,NA,NA,0.0808911807835102,NA,7.70609428485235,8.02643168717623,NA,NA,NA,2.69637269278367,NA,0.33333333,1,0.75,0,1,0.83333333,0.625,19,0.375,NA,0.375,0.25,NA,NA,88.1027323404948,NA,94.4742024739583,83.8475952148438,NA,NA,9.70427703857422,NA,3.43959013621012,-0.877919018268585,NA,NA,4.15472348531087,NA,8.73380025227865,0.0829470008611679,NA,NA,0.0808911807835102,NA,0.23118282854557,0.160528633743525,NA,NA,2.69637269278367,NA,7.70609428485235,8.02643168717623,NA,NA,0.33333333,1,0.75,0,1,0.83333333,0.625,1,97.8977508544922,1.96376848220825,0,0,97.8978,1,1,"2024-09-02",0
"Jalen Beeks",17192,"2024-08-31","@CLE",27,2024,"PIT","A",30,0,0,0,1,0,0,0,0,0,1,0,0.1,3,1,0,0,0,1,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,0,0,2,0,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0.5,6.00000625849423,0.5,1,12.1664891660311,-12.1664891660311,12.1664891660311,0,295.370199640749,295.801497607635,0,1,0,0,0,0,0,0,4,5,9,-0.0811320096254349,-0.172236025333405,0.0911040082573891,-0.399999976158142,-0.042194090783596,2.41639995574951,1.9099999666214,1.9099999666214,4.18039989471436,1,1,-0.0492991060018539,0.0157235344445082,0,1,0.33333333,94.33333333,NA,NA,NA,NA,0.66666667,88.33333333,NA,-0.805520415306091,NA,NA,-0.0167057737708092,-26.850680510203,NA,NA,-0.27842956284682,0.42857143,0.5,0.44444444,0.33333333,1,0.5,0.22222222,1,0.22222222,0,0,2,0,2,0,2,0,0,1,0,1,0,50.7661068511035,20,35.60001,20,NA,NA,NA,39.22786,56.93662,35.68331,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,42.96282,20,4.44699,10.74758,75.08,-18.56,-27.52,NA,NA,NA,85.64,64.64,57.44,NA,NA,NA,78.6,9.17333333333333,0.799999999999992,0.33333333,NA,NA,NA,NA,0.66666667,NA,94.5,NA,NA,NA,NA,88.5333353678385,NA,2.92408593495687,NA,NA,NA,NA,8.08467610677083,NA,8.43320592244466,NA,NA,NA,NA,6.4536730448405,NA,-0.813855513930321,NA,NA,NA,NA,0.0213028527796268,NA,-27.1285171310107,NA,NA,NA,NA,0.355047546327114,NA,0.42857143,0.5,0.44444444,0.33333333,1,0.5,0.22222222,16.16666667,0.66666667,NA,0.33333333,NA,NA,NA,88.6301472981771,NA,94.6226399739583,NA,NA,NA,7.93613815307617,NA,2.42381000518799,NA,NA,NA,4.88441848754883,NA,7.50781631469727,NA,NA,NA,0.0213028527796268,NA,-0.813855513930321,NA,NA,NA,0.355047546327114,NA,-27.1285171310107,NA,NA,NA,0.42857143,0.5,0.44444444,0.33333333,1,0.5,0.22222222,2,85.3991165161133,17.6927642822266,0,0,86.2816,0,0,"2024-08-31",0
"Jalen Beeks",17192,"2024-08-28","CHC",27,2024,"PIT","H",30,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,4,3,1,1,0,0,0,0,0,0,0,0,0,81.0000844896721,0,0,0,0,1,3,0,0,0,0,0,0,0,6.91672908401489,0,0.75,9.00000938774135,0.75,0.66666667,3.1664797782898,23.8335483849342,7.70250972840334,639.582480485292,78.1955776252467,187.926204380887,0,0.75,0,0.25,0,0,0,0,7,7,14,-0.154103994369507,-0.158045992255211,0.00394199974834919,-2.55100011825562,-0.254210263490677,0.595050036907196,0.647800028324127,1.29560005664825,NA,0,1,-0.174029231071472,-0.0849472999955125,0,1,0.64285714,94.22222222,0.07142857,84,0.07142857,78,0.21428571,87.66666667,NA,-0.92932403087616,-0.04739710688591,-0.0344077162444592,-0.130906611680984,-10.3258225652907,-4.739710688591,-3.44077162444592,-4.36355372269948,0.125,0.83333333,0.42857143,0,1,0.83333333,0.42857143,0.25,0.07142857,0,4,0,0,4,0,4,0,1,0,0,1,0,17.9398769866634,20,36.60938,20,20,36.45093,20,48.9946,46.29274,56.50716,NA,NA,NA,NA,NA,NA,20,48.82645,20,20,38.6225,20,2.41731,7.70306,90.44,24.5,24.1,93.92,12.88,17.14,81.6,96.58,86.72,102.8,23.52,34.3,85.8885714285714,69.9371428571429,64.5871428571429,0.64285714,0.07142857,NA,NA,0.07142857,0.21428571,NA,94.2777777777778,83.6999969482422,NA,NA,77.6999969482422,87.5333353678385,NA,3.77075492011176,-0.718695104122162,NA,NA,-2.60763049125671,8.26444435119629,NA,8.39428456624349,3.12569093704224,NA,NA,-0.0224964432418346,5.56734530131022,NA,-0.94402314350009,-0.0483221560716629,NA,NA,-0.0350487045943737,-0.133471086621284,NA,-10.4891460388899,-4.83221560716629,NA,NA,-3.50487045943737,-4.44903622070948,NA,0.125,0.83333333,0.42857143,0,1,0.83333333,0.42857143,20.5,0.21428571,NA,0.64285714,0.07142857,0.07142857,NA,87.4536946614583,NA,94.1887003580729,83.5798034667969,77.5925979614258,NA,8.2554194132487,NA,3.60070122612847,-0.947646021842957,-2.66916990280151,NA,4.32570997873942,NA,7.46731652153863,2.40970993041992,-0.156197994947433,NA,-0.133471086621284,NA,-0.94402314350009,-0.0483221560716629,-0.0350487045943737,NA,-4.44903622070948,NA,-10.4891460388899,-4.83221560716629,-3.50487045943737,NA,0.125,0.83333333,0.42857143,0,1,0.83333333,0.42857143,4,94.477165222168,19.4630107879639,0,0,100.555,2,0.5,"2024-08-28",0
"Jalen Beeks",17192,"2024-08-27","CHC",27,2024,"PIT","H",30,0,0,0,1,0,0,0,0,0,0,0,0.1,3,1,2,0,0,0,0,0,0,0,1,27.000028163224,0,27.000028163224,1,1,0,1,0,1,0,1,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,3.00000312924711,0.5,-1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-66.5875037184216,-66.6847344309602,1,0.5,0.5,0,0,0,0,0,3,6,9,-0.0193180032074451,-0.0320019982755184,0.0126839950680733,-0.41499999165535,-0.0413552522659302,0.502333343029022,0.488999992609024,0.488999992609024,1.02660000324249,1,1,-0.0392878875136375,0.000831345706240438,0,0,0.55555556,95,0.11111111,84,NA,NA,0.33333333,88.33333333,NA,-0.894529283046722,0.054188709706068,NA,-0.0919025614857674,-17.8905856609344,5.4188709706068,NA,-3.06341871619225,0.4,0.75,0.55555556,0,1,0.6,0.44444444,1,0.22222222,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,3.92220924356601,20,42.21251,20,NA,NA,NA,80,51.82235,80,NA,NA,NA,NA,NA,NA,80,54.13596,80,58.26736,47.03036,67.14345,-0.38821,3.49478,105.44,49.84,49.52,NA,NA,NA,87.06,144.84,132.44,106.04,136.16,140.72,95.2955555555556,112.208888888889,105.72,0.55555556,0.11111111,NA,NA,NA,0.33333333,NA,94.7799987792969,83.5,NA,NA,NA,88.3333333333333,NA,4.04794692993164,-0.285205572843552,NA,NA,NA,8.24430720011393,NA,9.13799743652344,0.0461080968379974,NA,NA,NA,4.86362520853678,NA,0.169725000858307,0.054773960262537,NA,NA,NA,-0.0936120413243771,NA,3.39450001716614,5.4773960262537,NA,NA,NA,-3.12040137747924,NA,0.25,0.8,0.55555556,0,0.75,0.6,0.55555556,13.5,0.33333333,NA,0.55555556,NA,0.11111111,NA,88.3103332519531,NA,94.7599609375,NA,83.4281997680664,NA,8.51903025309245,NA,3.90943794250488,NA,-0.461519986391068,NA,3.74670664469401,NA,8.25863800048828,NA,-1.20729005336761,NA,-0.0936120413243771,NA,0.169725000858307,NA,0.054773960262537,NA,-3.12040137747924,NA,3.39450001716614,NA,5.4773960262537,NA,0.25,0.8,0.55555556,0,0.75,0.6,0.55555556,2,86.4672546386719,-0.217015266418457,0,0,95.2905,1,0.5,"2024-08-27",0
"Jalen Beeks",17192,"2024-08-25","CIN",27,2024,"PIT","H",30,0,0,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,2,1,0,0,0,0,0,18,9,0,0,1,0,0,1,0,0,1,1,0,0.5,-0.5,NA,0,0.5,3,0.5,0.66666667,9.16647977828979,-9.16647977828979,9.16647977828979,0,222.978507948393,223.304099958874,0,1,0,0,0,0,0,0,4,5,9,-0.46901199221611,-0.46901199221611,0,-3.16900014877319,-0.315794706344604,3.58865022659302,1.36100006103516,2.72200012207031,2.58239984512329,1,1,-0.130759283900261,6.61367273809832e-05,0,1,0.55555556,95,0.11111111,84,NA,NA,0.33333333,88.33333333,0.44444444,-0.280188947916031,-0.940967559814453,NA,-0.497690081596375,-5.60377895832062,-94.0967559814453,NA,-16.5896693865458,0.33333333,0.66666667,0.44444444,0.5,1,0.75,0.33333333,0.75,0.11111111,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,64.7900499456753,27.70333,47.88872,37.05843,NA,NA,NA,56.25176,38.5945,40.9373,NA,NA,NA,NA,NA,NA,80,62.67061,80,50.19926,41.34477,48.2407,0.11303,4.24664,106.48,64.68,69.4,NA,NA,NA,81.92,76.88,47.02,NA,NA,NA,91.13,72.305,55.4125,0.55555556,0.11111111,NA,NA,NA,0.33333333,NA,94.9,84.1999969482422,NA,NA,NA,88.4333292643229,NA,2.93038959503174,-1.58163273334503,NA,NA,NA,8.25950940450033,NA,8.86307144165039,1.60843586921692,NA,NA,NA,5.74308522542318,NA,-0.2869733273983,0.146984651684761,NA,NA,NA,-0.506231855601072,NA,-5.739466547966,14.6984651684761,NA,NA,NA,-16.8743951867024,NA,0.33333333,0.66666667,0.44444444,0.5,1,0.75,0.33333333,16.83333333,0.33333333,NA,0.55555556,0.11111111,NA,NA,88.2955017089844,NA,94.7362609863281,84.0507965087891,NA,NA,8.13714663187663,NA,2.49670791625977,-2.20679998397827,NA,NA,4.27812671661377,NA,8.10312576293945,-0.0916661024093628,NA,NA,-0.506231855601072,NA,-0.2869733273983,0.146984651684761,NA,NA,-16.8743951867024,NA,-5.739466547966,14.6984651684761,NA,NA,0.33333333,0.66666667,0.44444444,0.5,1,0.75,0.33333333,2,81.8469009399414,17.8502159118652,0,0,81.8469,0,0,"2024-08-25",0
"Jalen Beeks",17192,"2024-08-24","CIN",27,2024,"PIT","H",30,0,0,0,1,0,0,0,0,0,0,0,1.2,5,0,0,0,0,0,0,0,0,0,2,10.8000041198746,0,0,2,0,0,3,0,0,0,0,0,0,0.4,0,0.4,-0.621910915985107,0,0,0,0,1,0.766478862762102,-0.766478862762102,0.766478862762102,0,20.2823834038579,20.31199963033,3,0,1,0,0,0,0,0,9,11,20,0.0125539964064956,0,0.0125539964064956,0.797999978065491,0.0795216709375381,0.0951199978590012,0.118066668510437,0.111400000751019,0.0976000055670738,1,1,0.131960272789001,2.03484164855716e-05,0,0,0.45,94.22222222,0.25,83.4,NA,NA,0.3,88.66666667,NA,0.502932250499725,0.162525415420532,NA,0.419701129198074,5.58813611666361,3.25050830841064,NA,6.99501881996791,0.2,0.6,0.3,0.66666667,0.66666667,0.66666667,0.25,0.2,0.1,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,-0.52016551146336,65.28019,37.38203,68.87294,NA,NA,NA,27.98305,46.33768,33.23972,NA,NA,NA,70.53994,57.89209,56.60853,68.85652,55.29219,74.1364,49.44121,46.94179,57.51429,0.16013,4.31729,100.12,109.66,105.96,NA,NA,NA,90.24,100.8,91.34,103.48,121.98,122.9,96.514,108.753,103.616,0.41666667,0.20833333,NA,0.125,NA,0.25,NA,94.0600036621094,83.2,NA,82.9333292643229,NA,88.7000020345052,NA,2.49381256103516,-0.239313364028931,NA,7.2054926554362,NA,8.49544461568197,NA,9.04759979248047,-0.595464038848877,NA,1.53766171137492,NA,5.56092135111491,NA,0.563914455473423,0.164200086146593,NA,0.0183174163103104,NA,0.424869626760483,NA,5.63914455473423,3.28400172293186,NA,0.610580543677012,NA,7.08116044600805,NA,0.26666667,0.44444444,0.33333333,0.75,0.75,0.75,0.375,19.73684211,0.375,NA,0.41666667,NA,0.20833333,NA,86.6290011935764,NA,93.9080200195312,NA,83.0464172363281,NA,8.24258083767361,NA,2.2605094909668,NA,-0.750031805038452,NA,2.86578771803114,NA,8.23773574829102,NA,-1.68707370758057,NA,0.443187043070793,NA,0.563914455473423,NA,0.164200086146593,NA,4.92430047856437,NA,5.63914455473423,NA,3.28400172293186,NA,0.25,0.5,0.33333333,0.75,0.75,0.75,0.33333333,3,72.9431762695312,-21.4477564493815,0,0,85.0749,0,0,"2024-08-24",0
"Jalen Beeks",17192,"2024-08-19","@TEX",27,2024,"PIT","A",30,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,5.80403695341251,60.6207349749633,0,0,0,1,0,0,0,0,4,6,10,0.0168679635971785,0,0.0168679635971785,0.257999986410141,0.0267912745475769,0.337799996137619,0.195999994874001,0.391999989748001,NA,0,1,0.0500588268041611,-0.000124061291888876,0,0,0.6,94.5,0.1,84,NA,NA,0.3,89.66666667,NA,0.501802563667297,0.0642120540142059,NA,-0.0611964836716652,8.36337606112162,6.42120540142059,NA,-2.03988278905551,0,0.6,0.3,NA,1,1,0.5,0.5,0,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.15238855334211,36.30909,52.85943,36.52943,NA,NA,NA,77.18797,53.58571,80,NA,NA,NA,NA,NA,NA,80,48.05194,80,75.95707,51.03308,80,-1.48721,1.84628,136.8,52.22,62.92,NA,NA,NA,87.38,146.5,134.26,104.86,189.78,208.58,103.954,122.544,120.29,0.6,0.1,NA,NA,NA,0.3,NA,94.3166707356771,83.9000015258789,NA,NA,NA,89.6333312988281,NA,3.03298377990723,-2.0923113822937,NA,NA,NA,9.87522888183594,NA,9.15784581502279,-0.497685849666595,NA,NA,NA,5.19761276245117,NA,0.549938540905714,0.0652216598391533,NA,NA,NA,-0.0623212568461895,NA,9.16564234842857,6.52216598391533,NA,NA,NA,-2.07737522820632,NA,0,0.6,0.3,NA,1,1,0.5,18.625,0.3,NA,0.6,0.1,NA,NA,89.9808959960938,NA,94.7017313639323,84.2645034790039,NA,NA,10.0566762288411,NA,2.95100180308024,-2.15672993659973,NA,NA,3.40500005086263,NA,8.07983843485514,-1.64537000656128,NA,NA,-0.0623212568461895,NA,0.549938540905714,0.0652216598391533,NA,NA,-2.07737522820632,NA,9.16564234842857,6.52216598391533,NA,NA,0,0.5,0.3,NA,1,1,0.6,1,102.553733825684,20.3925628662109,0,0,102.554,1,1,"2024-08-19",0
"Jalen Beeks",17192,"2024-08-18","SEA",27,2024,"PIT","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.9346008508647,103.055865631376,0,0,0,1,0,0,0,0,3,6,9,0.000299999956041574,0,0.000299999956041574,0.521000027656555,0.0519182868301868,0.00333333318121731,0.00999999977648258,0.00999999977648258,NA,0,1,0.00999999511986971,0.0799999957997348,0,0,0.55555556,95,0.33333333,84,NA,NA,0.11111111,89,NA,0.604337692260742,-0.0322868302464485,NA,0.193908214569092,12.0867538452148,-1.07622767488162,NA,19.3908214569092,0.4,0.5,0.44444444,0.5,1,0.75,0.44444444,0.66666667,0.11111111,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-0.52749683732677,80,53.29763,80,NA,NA,NA,67.27064,58.69238,80,NA,NA,NA,NA,NA,NA,60.31906,54.63434,62.46729,72.99045,55.70154,80,-1.3029,2.12274,145.6,189.48,207.22,NA,NA,NA,83.6,117.98,112.54,100.48,110.12,118.66,96.1155555555555,123.304444444444,125.1,0.55555556,0.33333333,NA,NA,NA,0.11111111,NA,94.7599975585938,83.8666687011719,NA,NA,NA,88.5,NA,4.32965469360352,-0.971262296040853,NA,NA,NA,9.29891395568848,NA,10.0306930541992,0.957248767217,NA,NA,NA,5.49881267547607,NA,0.611821044236422,-0.0332007221877575,NA,NA,NA,0.196128189563751,NA,12.2364208847284,-1.10669073959192,NA,NA,NA,19.6128189563751,NA,0.4,0.5,0.44444444,0,1,0.5,0.44444444,14.5,0.11111111,NA,0.55555556,0.33333333,NA,NA,88.4613037109375,NA,94.6867004394531,83.760264078776,NA,NA,9.14912033081055,NA,4.02037811279297,-1.70877329508464,NA,NA,4.10125017166138,NA,9.05596389770508,-0.1667693456014,NA,NA,0.196128189563751,NA,0.611821044236422,-0.0332007221877575,NA,NA,19.6128189563751,NA,12.2364208847284,-1.10669073959192,NA,NA,0.4,0.5,0.44444444,0,1,0.5,0.44444444,2,101.861740112305,37.1014747619629,1,0.5,105.538,2,1,"2024-08-18",0
"Jalen Beeks",17192,"2024-08-12","@SDP",27,2024,"PIT","A",30,0,0,0,1,0,0,0,0,0,0,0,0.1,3,2,1,0,0,0,0,0,0,0,1,27.000028163224,0,54.0000563264481,1,1,0,1,0,1,0,1,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.666666666666667,6.00000625849423,1,0.5,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-66.5875037184216,-66.6847344309602,1,0.5,0.5,0,0,0,0,0,4,9,13,-0.0398519933223724,-0.0519479811191559,0.0120959877967834,-0.679000079631805,-0.0740862041711807,0.499133318662643,0.49099999666214,0.49099999666214,1.12660002708435,1,1,-0.0716104134917259,-0.00823196895861855,0,0,0.46153846,94.66666667,0.23076923,85.33333333,NA,NA,0.30769231,89.25,NA,-0.357140839099884,-0.483855903148651,NA,0.179403513669968,-5.9523473183314,-16.128530104955,NA,4.48508784174919,0.5,0.6,0.53846154,0.25,0.66666667,0.42857143,0.38461538,0.66666667,0.30769231,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,3.92220924356601,41.07331,55.50734,34.60939,NA,NA,NA,80,51.45649,80,NA,NA,NA,NA,NA,NA,20,59.79499,22.15096,53.55778,54.62664,53.90537,-0.09562,3.93366,116.94,114.8,119.76,NA,NA,NA,93.1,131.94,125.2,111.9,77.98,72.66,104.773846153846,114.213846153846,111.401538461538,0.46153846,0.23076923,NA,NA,NA,0.30769231,NA,94.6333312988281,85.2666625976562,NA,NA,NA,89.0749969482422,NA,2.67530059814453,-1.2953159014384,NA,NA,NA,10.0006151199341,NA,9.56644821166992,1.092604637146,NA,NA,NA,5.52695369720459,NA,-0.363069798797369,-0.49110146984458,NA,NA,NA,0.18097110465169,NA,-6.05116331328948,-16.3700489948193,NA,NA,NA,4.52427761629224,NA,0.55555556,0.5,0.53846154,0.2,1,0.42857143,0.30769231,16.1,0.30769231,NA,0.46153846,0.23076923,NA,NA,88.9986267089844,NA,94.5401509602865,85.178232828776,NA,NA,10.5316505432129,NA,2.78175163269043,-1.49630006154378,NA,NA,3.62847495079041,NA,8.39330991109212,-0.596716682116191,NA,NA,0.18097110465169,NA,-0.363069798797369,-0.49110146984458,NA,NA,4.52427761629224,NA,-6.05116331328948,-16.3700489948193,NA,NA,0.5,0.6,0.53846154,0.25,0.66666667,0.42857143,0.38461538,2,88.0078735351562,6.67356586456299,0,0,95.5164,1,0.5,"2024-08-12",0
"Jalen Beeks",17192,"2024-08-11","@LAD",27,2024,"PIT","A",30,0,0,0,1,0,0,0,0,0,0,0,1.1,6,1,0,0,0,1,0,0,0,0,1,6.75000160932579,6.75000160932579,6.75000160932579,1,0,0,1,2,1,0,0,0,0,0.16666667,0.16666667,0,5.98386797026267,0,0.2,1.50000035762795,0.25,1,3.91647995710377,-3.91647995710377,6.18449310717304,0,96.2934482305085,151.242234298507,0.5,0.25,0.25,0.5,0,0,0,0,12,16,28,0.0319400280714035,-0.0216400027275085,0.0535800345242023,0.631999969482422,0.0668783038854599,0.522333323955536,0.371333330869675,0.354000002145767,0.208000004291534,1,1,0.0285394452512264,0.0326093013566435,0,0,0.53571429,94.4,0.25,84.85714286,NA,NA,0.21428571,89,NA,0.838387846946716,-0.884242951869965,NA,-0.342310547828674,5.58925231297811,-12.6320421695709,NA,-5.70517579714457,0.22222222,0.9,0.46428571,0.75,0.66666667,0.69230769,0.35714286,0.83333333,0.14285714,2,2,0,0,2,2,4,0.5,0.5,0,0,0.5,0.5,4.84238200651562,20,29.06881,20,NA,NA,NA,53.18221,54.01187,65.78359,NA,NA,NA,NA,NA,NA,58.23919,59.85256,62.88384,32.99433,47.63187,42.66723,1.18191,5.84996,77.88,-20.56,-31.68,NA,NA,NA,99.1,104.88,92.8,91.6,122.9,125.44,92.6778571428571,82.505,74.2857142857143,0.53571429,0.25,NA,NA,NA,0.21428571,NA,94.2733317057292,84.7999965122768,NA,NA,NA,88.8666687011719,NA,1.9307181040446,-1.01309497015817,NA,NA,NA,7.38634427388509,NA,8.69622701009115,1.50866780962263,NA,NA,NA,5.81441434224447,NA,0.847676798701286,-0.88700931891799,NA,NA,NA,-0.350844707340002,NA,5.65117865800858,-12.6715616988284,NA,NA,NA,-5.84741178900003,NA,0.14285714,0.78571429,0.46428571,0.5,0.72727273,0.69230769,0.5,18.95454545,0.21428571,NA,0.53571429,0.25,NA,NA,88.8653971354167,NA,94.2754150390625,84.7683454241071,NA,NA,7.5105152130127,NA,1.55479965209961,-1.61408111027309,NA,NA,4.55314826965332,NA,7.97602081298828,0.436168432235718,NA,NA,-0.350844707340002,NA,0.847676798701286,-0.88700931891799,NA,NA,-5.84741178900003,NA,5.65117865800858,-12.6715616988284,NA,NA,0.14285714,0.78571429,0.46428571,0.5,0.72727273,0.69230769,0.5,4,96.8386077880859,19.6631336212158,0,0,103.243,2,0.5,"2024-08-11",0
