"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","pivCH","pivCU","pivFA","pivSL","piCH-X","piCU-X","piFA-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piwCH","piwCU","piwFA","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Kyle Leahy",24763,"2024-06-07","COL",28,2024,"STL","H",27,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,2.67848818451166,222.222606099656,30.4857173198762,66.5170884121943,2,0.25,0.5,0.25,0,0,0,0,2,11,13,-0.0936679914593697,-0.204087987542152,0.110419996082783,-0.519999980926514,-0.0548523142933846,1.32304000854492,1.19000005722046,1.19000005722046,0.952000021934509,1,1,-0.0554592646658421,-0.0153382855627301,0,1,0.30769231,95,0.61538462,86,0.07692308,78,NA,NA,0.051704328507185,-0.828890264034271,0.249823242425919,NA,1.29260821267962,-10.3611283004284,24.9823242425919,NA,0.33333333,1,0.69230769,0.5,0.85714286,0.77777778,0.53846154,1,0.15384615,1,3,0,0,1,3,4,0.25,0.75,0,0,0.25,0.75,2.55564013656843,NA,NA,NA,80,46.31927,80,65.87667,40.33002,74.72276,80,56.63548,80,80,53.31531,80,-2.24899,0.70361,NA,NA,NA,76.8,171.6,160,85.82,119.9,104.5,113.8075,119.1875,128.07,102.349230769231,123.438461538462,123.273846153846,0.30769231,0.61538462,0.07692308,NA,94.9250030517578,86.0374984741211,78.4000015258789,NA,-3.1955406665802,6.46438217163086,6.16998386383057,NA,9.0578498840332,0.614603936672211,-8.75466060638428,NA,0.0520444251596928,-0.816185023635626,0.252764463424683,NA,1.30111062899232,-10.2023127954453,25.2764463424683,NA,0.4,0.875,0.69230769,0.5,0.85714286,0.77777778,0.61538462,21.25,NA,0.07692308,0.30769231,0.61538462,NA,78.548698425293,95.0977478027344,86.1965866088867,NA,6.11932992935181,-2.88771748542786,6.86812496185303,NA,-9.59103965759277,8.46325302124023,-0.239748612046242,NA,0.252764463424683,0.0520444251596928,-0.816185023635626,NA,25.2764463424683,1.30111062899232,-10.2023127954453,0.4,0.875,0.69230769,0.5,0.85714286,0.77777778,0.61538462,4,96.2829666137695,6.65325307846069,0,0,102.421,3,0.75,"2024-06-07",0
"Kyle Leahy",24763,"2024-06-04","@HOU",28,2024,"STL","A",27,0,0,3.3750008046629,1,0,0,0,0,0,0,0,2.2,10,2,1,1,0,0,0,0,0,0,2,6.75000160932579,0,6.75000160932579,2,0,0,4,1,3,0,0,0,0,0.2,0,0.2,2.47406908401489,0,0.2,0.750000178813977,0.25,0.5,1.66647942066184,1.70852138400106,2.23348270817916,83.333497155625,42.7730821198942,55.7632090725556,4,0.375,0.5,0.125,0,0,2,6.75000160932579,10,27,37,-0.00522795133292675,-0.0435140542685986,0.038286104798317,0.331999987363815,0.0351881347596645,0.243560001254082,0.215999990701675,0.247400000691414,0.147399991750717,1,1,0.0790844857692719,-0.100549222614436,0,0,0.40540541,95.6,0.37837838,89,0.13513514,80.6,0.08108108,89.33333333,0.193835660815239,1.23467457294464,-0.0534742139279842,-0.591465055942535,1.29223773876826,8.81910409246172,-1.06948427855968,-19.7155018647512,0.48,0.83333333,0.59459459,0.58333333,1,0.77272727,0.32432432,0.6,0.13513514,2,4,2,0,4,4,8,0.25,0.5,0.25,0,0.5,0.5,4.04558775544925,63.53579,66.34888,61.59509,33.23059,49.04364,39.55398,63.15427,54.16973,63.82289,51.59265,54.66976,56.82997,55.69368,55.54078,59.2974,-0.22832,3.73461,67.36,135.56,124.66,89.74,94.6,91.02,90.18,128.04,121.26,94.0114285714286,127.792857142857,130.401428571429,89.72,124.037297297297,120.908108108108,0.40540541,0.37837838,0.13513514,0.08108108,95.5733317057292,88.7714320591518,80.6200012207031,89.4666646321615,-3.3777946472168,4.06677300589425,4.8862361907959,-7.95455233256022,10.4130879720052,2.26162692478725,-8.24494094848633,4.11851565043132,0.201803971081972,1.29197167605162,-0.0554295070469379,-0.600396912544966,1.34535980721315,9.2283691146544,-1.10859014093876,-20.0132304181655,0.45,0.76470588,0.59459459,0.44444444,1,0.77272727,0.45945946,17.66666667,0.08108108,0.13513514,0.40540541,0.37837838,89.5147705078125,80.6651977539063,95.6020751953125,88.7842843191964,-7.61477025349935,5.28307189941406,-3.10147806803385,4.66303198678153,2.502769947052,-10.0178161621094,9.11427408854167,0.751029832022531,-0.600396912544966,-0.0554295070469379,0.201803971081972,1.29197167605162,-20.0132304181655,-1.10859014093876,1.34535980721315,9.2283691146544,0.5,0.68421053,0.59459459,0.44444444,1,0.77272727,0.51351351,8,98.5650787353516,11.0374917984009,0,0,104.826,6,0.75,"2024-06-04",0
"Kyle Leahy",24763,"2024-05-31","@PHI",28,2024,"STL","A",27,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,4,2,1,1,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0.5,3.00000312924711,0.5,0.5,3.1664797782898,10.3335343033222,5.43449475334657,333.334256844208,79.6352116744142,133.117981382682,2,0.25,0.5,0.25,0,0,0,0,2,7,9,-0.0918639898300171,-0.140450045466423,0.0485860593616962,-0.820999979972839,-0.0840757787227631,0.86599999666214,0.750999987125397,0.750999987125397,0.601000010967255,1,1,-0.10600908100605,-6.94295991373189e-05,0,1,0.44444444,95.25,0.55555556,89.8,NA,NA,NA,NA,-0.72073221206665,-0.0394354909658432,NA,NA,-18.0183053016663,-0.788709819316864,NA,NA,0,0.57142857,0.44444444,NA,1,1,0.77777778,1,0,1,1,2,0,2,2,4,0.25,0.25,0.5,0,0.5,0.5,4.47205110321608,NA,NA,NA,NA,NA,NA,63.15304,51.30664,58.72697,79.31093,46.81392,80,77.97675,50.06921,80,-1.61268,1.65807,NA,NA,NA,NA,NA,NA,98.2,105.18,96.46,96.972,136.436,132.52,97.5177777777778,122.544444444444,116.493333333333,0.44444444,0.55555556,NA,NA,95.2750015258789,89.5,NA,NA,-2.66871452331543,3.10352649688721,NA,NA,10.5954713821411,2.83840103149414,NA,NA,-0.727455031126738,0.000427484512329102,NA,NA,-18.1863757781684,0.00854969024658203,NA,NA,0,0.57142857,0.44444444,NA,1,1,0.77777778,16.8,NA,NA,0.44444444,0.55555556,NA,NA,95.2532501220703,89.4507995605469,NA,NA,-2.24803495407104,3.85330810546875,NA,NA,9.3086576461792,1.4481575012207,NA,NA,-0.727455031126738,0.000427484512329102,NA,NA,-18.1863757781684,0.00854969024658203,0,0.57142857,0.44444444,NA,1,1,0.77777778,4,104.160507202148,7.28566408157349,0,0,106.245,4,1,"2024-05-31",0
"Kyle Leahy",24763,"2024-05-29","@CIN",28,2024,"STL","A",27,0,0,27.000028163224,1,0,0,0,0,0,1,0,0.1,3,2,1,1,0,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,0,2,1,0,0,0,0,0,0,0,9.75339574477623,0,0.666666666666667,6.00000625849423,0.666666666666667,0.5,3.1664797782898,23.8335483849342,12.2385396785169,666.668513688417,79.6352116744142,297.542650377296,0,0.333333333,0,0.666666666,0,0,0,0,3,6,9,-0.100830003619194,-0.131520003080368,0.0306899938732386,-1.01499998569489,-0.09598109126091,1.1526665687561,1.15699994564056,1.15699994564056,2.12399983406067,1,1,-0.0894454792141914,0.00197004932642744,0,1,0.55555556,95.4,0.44444444,89,NA,NA,NA,NA,-0.956135153770447,-0.016117762774229,NA,NA,-19.1227030754089,-0.402944069355726,NA,NA,0,0.85714286,0.66666667,NA,0.83333333,0.83333333,0.77777778,0.66666667,0.11111111,0,3,0,1,1,1,3,0,1,0,0.33333333,0.33333333,0.33333333,5.39568794099799,NA,NA,NA,NA,NA,NA,59.59097,61.50003,47.14117,37.12238,37.48009,63.85883,50.83772,50.82522,57.45563,0.07337,4.18715,NA,NA,NA,NA,NA,NA,91.76,110.36,111.5,56.25,119.865,112,75.9777777777778,114.584444444444,111.722222222222,0.55555556,0.44444444,NA,NA,95.2599975585938,89.1000061035156,NA,NA,-3.04923324584961,2.27488374710083,NA,NA,11.2029106140137,4.62806510925293,NA,NA,-0.966712281107903,-0.0172664932906628,NA,NA,-19.3342456221581,-0.431662332266569,NA,NA,0,0.85714286,0.66666667,NA,0.83333333,0.83333333,0.77777778,21.33333333,NA,NA,0.55555556,0.44444444,NA,NA,95.32177734375,89.1678009033203,NA,NA,-3.00374202728271,2.37016820907593,NA,NA,9.85614776611328,3.23175168037415,NA,NA,-0.966712281107903,-0.0172664932906628,NA,NA,-19.3342456221581,-0.431662332266569,0,0.85714286,0.66666667,NA,0.83333333,0.83333333,0.77777778,3,76.3700052897135,29.9832611083984,0,0,90.1559,0,0,"2024-05-29",0
"Kyle Leahy",24763,"2024-05-27","@CIN",28,2024,"STL","A",27,0,0,0,1,0,0,0,0,0,0,0,1.1,5,0,0,0,0,1,0,0,1,0,1,6.75000160932579,6.75000160932579,0,1,0,0,0,3,0,0,0,0,0,0.2,0.2,0,7.86188908401489,0,0,0.750000178813977,0,1,3.91647995710377,-3.91647995710377,7.31849968220768,0,98.0662764516742,178.646323746538,0,0,0,1,0,0,0,0,8,12,20,0.0399500355124474,-0.012690007686615,0.0526400431990623,1.03100001811981,0.0974940955638885,0.640166640281677,0.467666655778885,0.85699999332428,NA,0,1,0.0929813608527184,-0.0305756792713271,0,0,0.55,95.81818182,0.15,91,0.05,83,0.25,90,0.645750224590302,-0.00460337847471237,0,0.0493916273117065,5.87045658718456,-0.153445949157079,0,0.987832546234131,0.2,0.8,0.5,0.5,0.875,0.8,0.5,0.2,0.1,0,3,0,0,2,1,3,0,1,0,0,0.66666667,0.33333333,2.18730278581969,80,20,20,80,51.0396,20,80,27.90248,20,74.77862,20,20,80,20,20,-3.0195,-0.45216,97,53.1,48.9,152,134.4,136.08,98.18,97.12,99.56,83.22,98.58,94.5,98.332,88.198,87.962,0.55,0.15,0.05,0.25,95.8545476740057,91.0999959309896,82.5999984741211,90,-3.36458032781428,1.45192893346151,4.07143354415894,-6.90192413330078,9.73693084716797,3.54937744140625,-7.13346719741821,3.26617889404297,0.649666577577591,-0.00487574934959412,0,0.0493702255189419,5.90605979615992,-0.162524978319804,0,0.987404510378837,0.11111111,0.81818182,0.5,0,0.88888889,0.8,0.55,16.2,0.25,0.05,0.55,0.15,89.9685791015625,82.5276031494141,95.841874556108,91.0398966471354,-6.80677185058594,4.18806982040405,-3.23974990844727,1.77920532226562,1.79754695892334,-8.61668968200684,8.76398745450106,2.21737670898438,0.0493702255189419,0,0.649666577577591,-0.00487574934959412,0.987404510378837,0,5.90605979615992,-0.162524978319804,0.25,0.875,0.5,0.33333333,1,0.8,0.4,3,94.396738688151,30.2401835123698,0,0,98.3259,1,0.33333333,"2024-05-27",0
"Kyle Leahy",24763,"2024-05-22","BAL",28,2024,"STL","H",27,0,0,0,1,0,0,0,0,0,1,0,2,8,1,0,0,0,1,0,0,1,0,1,4.5,4.5,4.5,1,0,0,4,2,0,1,0,0,0,0.125,0.125,0,5.07185408401489,0,0.142857142857143,1,0.166666666666667,1,3.6664797782898,-3.6664797782898,5.17848818451166,0,91.9225852630487,126.931397401526,2,0,0.666666666,0.333333333,0.5,0,1,4.5,14,18,32,0.165651991963387,-0.107423976063728,0.273075968027115,0.959999978542328,0.101265825331211,1.6453777551651,1.57560002803802,1.73000001907349,1.46039998531342,1,1,0.0693767443299294,0.0313004353896693,1,0,0.4375,94.85714286,0.21875,87.85714286,0.09375,81.33333333,0.25,89.875,-0.000347767025232315,0.655831098556519,-0.156741321086884,0.131803438067436,-0.00248405018023082,9.36901569366455,-5.22471070289612,1.64754297584295,0.22727273,0.9,0.4375,0.6,0.77777778,0.71428571,0.3125,0.25,0.125,4,1,1,2,2,2,6,0.66666667,0.16666667,0.16666667,0.33333333,0.33333333,0.33333333,1.4425197090533,77.36036,56.42784,80,20,53.65364,20,39.3304,47.0953,32.00301,39.09732,49.34983,40.32861,43.85272,50.59466,44.95672,0.50732,4.83807,80.04,149.22,144.1,91.98,63.8,55.66,85.18,93.6,83.7,96.5771428571428,113.248571428571,104.154285714286,87.025625,109.009375,100.645625,0.4375,0.21875,0.09375,0.25,94.8642839704241,87.6714303152902,81.3000030517578,89.9625015258789,-3.25100599016462,4.68921824863979,4.97356096903483,-7.84945821762085,8.4082875932966,2.01972212110247,-7.60645993550618,3.27030181884766,-0.00272909179329872,0.646385859698057,-0.159893341362476,0.130642354488373,-0.0194935128092766,9.23408370997224,-5.32977804541588,1.63302943110466,0.3,0.66666667,0.4375,0.66666667,0.75,0.71428571,0.375,17.83333333,0.25,0.09375,0.4375,0.21875,90.1677474975586,81.5068359375,95.0682809012277,87.8586687360491,-7.93787479400635,5.02837340037028,-3.25068501063756,5.05956213814872,2.31675457954407,-8.30645306905111,8.02328436715262,1.32054070064,0.130642354488373,-0.159893341362476,-0.00272909179329872,0.646385859698057,1.63302943110466,-5.32977804541588,-0.0194935128092766,9.23408370997224,0.3,0.66666667,0.4375,0.66666667,0.75,0.71428571,0.375,6,89.9399210611979,18.2942682902018,0,0,108.724,3,0.5,"2024-05-22",0
"Kyle Leahy",24763,"2024-05-18","BOS",28,2024,"STL","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,79.6352116744142,114.84853560366,2,0,0.666666666,0.333333333,0,0,0,0,2,7,9,0.00566799193620682,-0.00358402007259429,0.00925201177597046,0.480000019073486,0.0506329089403152,0.12279999256134,0.149199992418289,0.149199992418289,NA,0,1,0.00715977465733886,0.0389965142640597,0,0,0.44444444,95,0.44444444,89.25,NA,NA,0.11111111,91,0.111320063471794,-0.286534011363983,NA,0.745844781398773,2.78300158679485,-7.16335028409958,NA,74.5844781398773,0.5,0.4,0.44444444,1,1,1,0.55555556,1,0,0,3,0,1,2,0,3,0,1,0,0.33333333,0.66666667,0,1.15150685721562,68.87216,63.72206,67.96034,NA,NA,NA,80,49.72243,80,68.41422,45.81242,76.37033,80,50.87538,80,-1.81685,1.35182,92.28,121.68,114.32,NA,NA,NA,85.94,133.92,118.6,96.56,123.84,116.06,91.3644444444444,128.08,116.995555555556,0.44444444,0.44444444,NA,0.11111111,95.0500030517578,89.4749984741211,NA,90.5,-3.06439733505249,2.62108445167542,NA,-9.14372539520264,9.12633609771729,1.64174675941467,NA,2.86232662200928,0.112455744296312,-0.291536774486303,NA,0.759347081184387,2.81139360740781,-7.28841936215758,NA,75.9347081184387,0.5,0.4,0.44444444,1,1,1,0.55555556,16.83333333,0.11111111,NA,0.44444444,0.44444444,90.6014022827148,NA,95.1185302734375,89.5641479492188,-9.29481029510498,NA,-3.18457508087158,2.87866997718811,1.57816994190216,NA,8.52499485015869,0.782368242740631,0.759347081184387,NA,0.112455744296312,-0.291536774486303,75.9347081184387,NA,2.81139360740781,-7.28841936215758,0.5,0.4,0.44444444,1,1,1,0.55555556,3,81.4212036132812,-2.60032494862874,0,0,90.3915,0,0,"2024-05-18",0
"Kyle Leahy",24763,"2024-05-13","@LAA",28,2024,"STL","A",27,1,0,0,1,0,0,0,0,0,0,0,2.2,8,0,0,0,0,0,0,0,0,0,3,10.1250024139887,0,0,3,0,0,2,3,0,1,0,0,0,0.375,0,0.375,1.62411970901489,0,0,0,0,1,0.916479241847864,-0.916479241847864,2.61748910439982,0,24.3420173426341,65.0430015026175,0.666666666,0,0.4,0.6,0.333333333,0,8,27.0000064373032,12,20,32,0.0317100360989571,0,0.0317100360989571,1.28400003910065,0.130289196968079,0.154750004410744,0.196699991822243,0.204199999570847,0.701200008392334,1,1,0.205021247267723,-0.000109872824133384,0,0,0.3125,95.4,0.5625,88.72222222,NA,NA,0.125,90.25,0.537448287010193,1.03479468822479,NA,0.389017403125763,5.37448287010193,5.74885937902662,NA,9.72543507814407,0.33333333,0.63636364,0.4375,0.42857143,1,0.71428571,0.34375,0.625,0.125,1,1,3,1,4,0,5,0.2,0.2,0.6,0.2,0.8,0,-0.931746108230056,70.87883,71.96299,57.23344,NA,NA,NA,57.80214,48.21878,65.29511,50.85198,55.84461,54.51517,57.82073,60.05435,60.54866,-0.36046,3.5364,100.98,120.56,129.94,NA,NA,NA,82.84,97.38,89.06,94.1377777777778,116.48,121.622222222222,91.4625,111.02125,112.48625,0.3125,0.5625,NA,0.125,95.2900024414062,88.5388861762153,NA,90.25,-3.80610046386719,3.67118793063694,NA,-10.1893348693848,9.38516006469727,2.75623448689779,NA,2.43061637878418,0.544605161994696,1.04683807864785,NA,0.392631627619267,5.44605161994696,5.81576710359918,NA,9.81579069048166,0.21052632,0.76923077,0.4375,0,1,0.71428571,0.40625,17.16666667,0.125,NA,0.3125,0.5625,90.3576507568359,NA,95.388232421875,88.6219957139757,-9.77621269226074,NA,-3.07234897613525,4.59359317355686,0.40608623623848,NA,7.88262329101562,1.08663982815213,0.392631627619267,NA,0.544605161994696,1.04683807864785,9.81579069048166,NA,5.44605161994696,5.81576710359918,0.22222222,0.71428571,0.4375,0,1,0.71428571,0.4375,5,76.3577087402344,27.7511779785156,0,0,98.014,1,0.2,"2024-05-13",0
"Kyle Leahy",24763,"2024-05-10","@MIL",28,2024,"STL","A",27,0,0,27.0000064373032,1,0,0,0,0,0,0,0,1.1,9,3,4,4,0,2,0,0,0,0,2,13.5000032186516,13.5000032186516,20.2500048279774,1,0.5,0,2,1,2,0,1,0,0,0.22222222,0.22222222,0,5.93186488490776,0,0.428571428571429,3.75000089406988,0.6,0.2,4.66648013591775,22.3335263013854,5.80048671095239,666.667977245,116.497341228934,141.962441868446,2,0.4,0.4,0.2,0,0,1,6.75000160932579,20,22,42,-0.00398800848051906,-0.00697197066619992,0.00298396218568087,-2.18799996376038,-0.22475603222847,0.0332222208380699,0.0249000005424023,0.0199999995529652,0.00999999977648258,1,1,-0.0739035606384277,-0.046136833408593,0,0,0.42857143,95.22222222,0.33333333,88.35714286,0.07142857,82.33333333,0.16666667,89.85714286,-0.578419804573059,-0.515209674835205,-0.0373910665512085,-0.18832716345787,-3.21344335873922,-3.68006910596575,-1.24636888504028,-2.69038804939815,0.16,0.76470588,0.4047619,0.75,0.69230769,0.70588235,0.4047619,0.33333333,0.11904762,2,3,0,0,2,3,5,0.4,0.6,0,0,0.4,0.6,6.63011060338029,35.79482,62.22031,27.97879,20.48976,64.9854,20,49.39259,57.17773,46.23796,57.27263,53.92088,66.84805,44.93572,59.69903,45.6052,0.44004,4.73715,94.32,100.42,95.76,130.46,71.82,69.48,92.58,96.86,101.96,87.3385714285714,119.142857142857,124.497142857143,93.8285714285714,103.092380952381,106.119047619048,0.42857143,0.33333333,0.07142857,0.16666667,95.1999986436632,88.2714320591518,82.1333312988281,89.8714250837054,-3.4382692972819,3.78620147705078,5.21551704406738,-9.08835601806641,9.93011983235677,3.1794741494315,-7.07542419433594,3.05080304827009,-0.551363222301006,-0.521777734160423,-0.0380783230066299,-0.192569628357887,-3.06312901278337,-3.72698381543159,-1.26927743355433,-2.75099469082696,0.1,0.68181818,0.4047619,0.5,0.73333333,0.70588235,0.52380952,18.03030303,0.16666667,0.07142857,0.42857143,0.33333333,89.7495465959821,82.0077311197917,95.0845743815104,88.1296909877232,-8.90908432006836,5.45928001403809,-3.08813052707248,4.27485765729632,1.36473069872175,-8.99333318074544,8.79135470920139,1.85459886278425,-0.192569628357887,-0.0380783230066299,-0.551363222301006,-0.521777734160423,-2.75099469082696,-1.26927743355433,-3.06312901278337,-3.72698381543159,0.14285714,0.66666667,0.4047619,0.66666667,0.71428571,0.70588235,0.5,5,94.136474609375,4.5448844909668,1,0.2,104.632,2,0.4,"2024-05-10",0
"Kyle Leahy",24763,"2024-05-07","NYM",28,2024,"STL","H",27,0,0,0,1,0,0,0,0,0,0,0,2,9,2,0,0,0,1,0,0,0,0,0,0,4.5,9,0,0,0,3,3,2,0,0,0,0,0,0.11111111,-0.11111111,7.30761797131889,0,0.25,1.5,0.25,1,4.6664797782898,-4.6664797782898,6.9344923876226,0,116.497332440318,169.36650960685,1,0.25,0.375,0.375,0,0,1,4.5,13,19,32,0.0105360085144639,-0.0708759874105453,0.0814119949936867,0.562999963760376,0.0593881793320179,0.657066643238068,0.56986665725708,0.892799973487854,0.57480001449585,1,1,0.0305117219686508,-0.0144768058412063,0,0,0.40625,95.23076923,0.40625,89.23076923,0.0625,81.5,0.125,89.25,-0.508699238300323,0.668081104755402,-0.0344077162444592,0.173169553279877,-3.91307106384864,5.1390854211954,-1.72038581222296,4.32923883199692,0.1875,0.8125,0.5,0.66666667,1,0.9375,0.5,0.55555556,0.03125,1,4,3,0,3,5,8,0.125,0.5,0.375,0,0.375,0.625,5.87821655705138,46.32823,42.52607,49.13334,30.06633,56.56514,24.79743,45.29073,47.33287,41.77028,45.96602,44.143,51.93882,42.51249,46.24436,44.15771,0.59058,4.96296,79.28,116.32,97.66,108.86,105.2,107.14,86.92,66.22,56.78,83.46,104.587692307692,97.0753846153846,85.930625,90.505625,81.4075,0.40625,0.40625,0.0625,0.125,95.1923076923077,89.1307654747596,81.3499984741211,89.375,-3.51116561889648,2.80524473923903,5.07044267654419,-7.41525077819824,8.92019946758564,2.4152476970966,-7.40932559967041,4.68577909469604,-0.521059304475784,0.759415544569492,-0.0350487045943737,0.175375331193209,-4.00814849596757,5.84165803514994,-1.75243522971869,4.38438327983022,0.15384615,0.73684211,0.5,0.5,1,0.9375,0.59375,20.26086957,0.125,0.0625,0.40625,0.40625,89.563102722168,81.5337982177734,95.3772817758413,89.2963115985577,-7.4925651550293,5.15771484375,-3.47064443734976,3.10119335467999,3.64189004898071,-8.48925971984863,8.22646742600661,1.43804667546199,0.175375331193209,-0.0350487045943737,-0.521059304475784,0.759415544569492,4.38438327983022,-1.75243522971869,-4.00814849596757,5.84165803514994,0.15384615,0.73684211,0.5,0.5,1,0.9375,0.59375,8,95.7413787841797,14.8640756607056,0,0,105.915,5,0.625,"2024-05-07",0
"Kyle Leahy",24763,"2024-05-05","CHW",28,2024,"STL","H",27,0,0,0,1,0,0,0,0,0,0,0,2.1,7,0,0,0,0,0,0,0,0,0,2,7.71428676527388,0,0,2,0,0,3,2,0,0,0,0,0,0.28571429,0,0.28571429,2.12934133765022,0,0,0,0,1,1.45219383045116,-1.45219383045116,2.74820121235118,0,37.5070679167347,68.2017541739856,1.5,0,0.6,0.4,0,0,1,3.85714338263694,10,19,29,0.149764001369476,0,0.149764001369476,1.05900001525879,0.111708864569664,0.857714295387268,1.05445003509521,0.422800004482269,1.53639996051788,1,1,0.175213545560837,-0.000605284774118642,1,0,0.48275862,95.35714286,0.4137931,88.33333333,0.03448276,81,0.06896552,90,0.911885261535645,0.634677946567535,-0.0344077162444592,0.156371891498566,6.51346615382603,5.2889828880628,-3.44077162444592,7.81859457492828,0.46666667,0.78571429,0.62068966,0.57142857,0.72727273,0.66666667,0.48275862,0.57142857,0.20689655,2,3,0,0,3,2,5,0.4,0.6,0,0,0.6,0.4,-0.137874814254631,63.91932,55.85915,80,20,45.20922,20,80,47.46532,80,45.53599,51.75323,42.06727,69.18159,49.85539,74.78539,-1.06627,2.47769,107.8,123.84,119.44,75,31.92,18.5,90.88,139.06,129.68,95.245,111.075,115.415,93.3055172413793,122.735862068966,119.23724137931,0.48275862,0.4137931,0.03448276,0.06896552,95.2857142857143,88.2416687011719,81.3000030517578,90.25,-3.50589125497001,4.19611517588298,4.59259414672852,-8.14154148101807,8.80870601109096,2.73638312021891,-7.32939100265503,3.37578439712524,1.00672309100628,0.642256163060665,-0.0350487045943737,0.15867967903614,7.19087922147342,5.35213469217221,-3.50487045943737,7.93398395180702,0.46666667,0.78571429,0.62068966,0.57142857,0.72727273,0.66666667,0.48275862,16.28571429,0.06896552,0.03448276,0.48275862,0.4137931,90.403450012207,81.4801025390625,95.4480503627232,88.382558186849,-8.29133033752441,4.32543992996216,-3.34221948896136,4.6735725402832,2.04912352561951,-8.56128978729248,8.05064937046596,1.64341402053833,0.15867967903614,-0.0350487045943737,1.00672309100628,0.642256163060665,7.93398395180702,-3.50487045943737,7.19087922147342,5.35213469217221,0.5,0.73333333,0.62068966,0.57142857,0.72727273,0.66666667,0.51724138,5,92.008447265625,-2.2685604095459,0,0,102.836,2,0.4,"2024-05-05",0
