"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxvFA","pfxvSL","pfxvCU","pfxFA-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwSL","pfxwCU","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piSL%","pivCU","pivFA","pivSL","piCU-X","piFA-X","piSL-X","piCU-Z","piFA-Z","piSL-Z","piwCU","piwFA","piwSL","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jordan Leasure",29950,"2024-04-25","@MIN",4,2024,"CHW","A",25,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.3883906335265,76.9288520456552,2,0,1,0,0,0,0,0,1,3,4,0.123083963990211,0,0.123083963990211,1.46800005435944,0.153878420591354,1.45300006866455,0.758599996566772,1.51719999313354,0.733200013637543,1,1,0.0834186747670174,0.00129155109232323,1,0,0.5,95,0.5,88,NA,NA,0.82367616891861,0.173169553279877,NA,41.1838084459305,8.65847766399384,NA,0,1,0.5,NA,1,1,0.5,1,0,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,1.38854381582698,NA,NA,NA,80,54.62199,80,60.47079,36.74086,71.4318,80,45.55825,80,-2.12929,0.88316,NA,NA,NA,79.28,124.22,118.22,87.56,125.96,119.04,83.42,125.09,118.63,0.5,0.5,NA,95.1000061035156,87.8000030517578,NA,-3.22286367416382,2.75213623046875,NA,9.86722755432129,3.46605634689331,NA,0.838075786828995,0.175375316292048,NA,41.9037893414497,8.76876581460238,NA,0,0.66666667,0.5,NA,1,1,0.75,20.5,NA,0.5,0.5,NA,95.0395050048828,87.724250793457,NA,-2.37966990470886,3.82199001312256,NA,8.45893001556396,1.64105987548828,NA,0.838075786828995,0.175375316292048,NA,41.9037893414497,8.76876581460238,0.5,0.5,0.5,1,1,1,0.5,2,66.0689163208008,-17.7429008483887,0,0,87.137,0,0,"2024-04-25",0
"Jordan Leasure",29950,"2024-04-23","@MIN",4,2024,"CHW","A",25,0,0,9,1,0,0,0,0,0,1,0,1,5,2,1,1,0,0,0,0,1,0,0,0,0,18,0,0,0,1,2,2,0,0,0,0,0,0,0,6.69112908401489,0,0.4,2,0.4,0.5,3.1664797782898,5.8335202217102,6.19049659073353,222.226357121294,74.3883906335265,152.159040742638,0.5,0.4,0.2,0.4,0,0,2,18,9,11,20,-0.0381680019199848,-0.199152007699013,0.160984009504318,-0.515999972820282,-0.0540880486369133,1.72360002994537,1.52039992809296,1.52039992809296,1.01919996738434,1,1,-0.0569323785603046,0.0347880287941965,0,0,0.7,95.92857143,0.1,87,0.2,78.75,-0.0822673290967941,-0.466073781251907,0.0379966497421265,-0.587623779262815,-23.3036890625954,0.949916243553162,0.11111111,0.81818182,0.5,1,0.88888889,0.9,0.55,0.2,0.05,1,3,1,1,3,1,5,0.2,0.6,0.2,0.2,0.6,0.2,7.12659743646206,20.32374,51.03832,20,63.77204,60.00599,61.56805,20,46.19548,20,50.21709,52.58788,47.51071,0.11192,4.24497,88.06,69.9,69.92,97.54,120.84,125.2,71.86,98.44,96.34,93.076,108.412,111.258,0.7,0.1,0.2,95.6357160295759,87.25,78.4250030517578,-4.14953340802874,3.52239751815796,6.11297130584717,10.9023404802595,1.4136483669281,-7.16480350494385,-0.0814594477415085,-0.473057847470045,0.0380426719784737,-0.581853198153632,-23.6528923735023,0.951066799461842,0,0.83333333,0.5,NA,0.9,0.9,0.6,21.66666667,0.2,0.7,0.1,78.5685501098633,95.7850690569196,87.377197265625,7.22413778305054,-3.48231152125767,4.41172504425049,-9.2275447845459,9.57687159946987,-0.151767939329147,0.0380426719784737,-0.0814594477415085,-0.473057847470045,0.951066799461842,-0.581853198153632,-23.6528923735023,0,0.83333333,0.5,NA,0.9,0.9,0.6,5,85.1298889160156,16.278466796875,0,0,93.3108,0,0,"2024-04-23",0
"Jordan Leasure",29950,"2024-04-21","@PHI",4,2024,"CHW","A",25,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,0,0,0,18,0,0,0,3,1,1,0,0,0,0,0,0,0,4.32832908401489,0,0.4,2,0.4,0.5,3.1664797782898,5.8335202217102,4.67848818451166,222.226357121294,74.3883906335265,114.543946394147,3,0.2,0.6,0.2,0,0,0,0,3,12,15,-0.00571399228647351,-0.00822398904711008,0.00250999676063657,-0.499000012874603,-0.0511008687317371,0.064240001142025,0.0502000004053116,0.0502000004053116,0.00999999977648258,1,1,-0.0552937127649784,-0.0336538617196598,0,0,0.66666667,96.4,0.33333333,88.2,NA,NA,-0.134826481342316,-0.325959414243698,NA,-1.34826481342316,-6.51918828487396,NA,0,0.58333333,0.46666667,NA,1,1,0.8,0.8,0,3,0,2,0,5,0,5,0.6,0,0.4,0,1,0,3.87490756426959,NA,NA,NA,70.82717,63.44363,66.29197,80,51.33031,80,80,59.16503,80,-1.85248,1.29837,NA,NA,NA,103.12,101.18,104.62,109.36,138.7,140.3,105.2,113.686666666667,116.513333333333,0.66666667,0.33333333,NA,96.35,88.2600036621094,NA,-5.41911735534668,2.80151844024658,NA,11.0695945739746,3.57594680786133,NA,-0.131834264844656,-0.331135775893927,NA,-1.31834264844656,-6.62271551787853,NA,0,0.58333333,0.46666667,NA,1,1,0.8,19.1,NA,0.66666667,0.33333333,NA,96.5889892578125,88.4900634765625,NA,-4.7401309967041,3.61947212219238,NA,9.62095565795898,1.96338405609131,NA,-0.131834264844656,-0.331135775893927,NA,-1.31834264844656,-6.62271551787853,0,0.63636364,0.46666667,NA,1,1,0.73333333,5,92.8573547363281,5.71223602294922,0,0,101.541,3,0.6,"2024-04-21",0
"Jordan Leasure",29950,"2024-04-17","KCR",4,2024,"CHW","H",25,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,0,2,1,0,0,0,0,0.2,0.2,0,6.80632908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,98.4444153312023,177.036610333989,0,0.333333333,0,0.666666666,0,0,0,0,9,15,24,0.079802043735981,-0.0840260311961174,0.163828074932098,0.496999979019165,0.0512107163667679,1.82876002788544,1.45060002803802,1.45060002803802,1.73000001907349,1,1,0.00537350447848439,0.0382637374335967,1,0,0.375,95,0.33333333,87.125,0.29166667,77,-0.171506345272064,-0.389707654714584,0.29315522313118,-1.90562605857849,-4.8713456839323,4.18793175901685,0.15384615,0.81818182,0.45833333,1,0.55555556,0.63636364,0.45833333,0.6,0.16666667,1,1,1,0,0,3,3,0.33333333,0.33333333,0.33333333,0,0,1,5.69086771056349,80,53.7442,80,63.63084,46.81715,56.45757,20,53.71291,20,45.2947,49.73903,38.72586,0.41773,4.70369,84.28,135.68,125.84,101.76,99.82,89.36,89.58,24.06,20.9,92.6016666666667,85.0258333333333,77.18,0.375,0.33333333,0.29166667,94.8777804904514,87,76.8428606305804,-2.0988778008355,3.08697319030762,5.89496503557478,9.87141587999132,1.9824732542038,-8.76869201660156,-0.210060454905033,-0.399166863411665,0.338658683001995,-2.33400505450037,-4.98958579264581,4.83798118574279,0.18181818,0.69230769,0.45833333,0.5,0.66666667,0.63636364,0.54166667,21.26315789,0.29166667,0.375,0.33333333,77.245840890067,95.3112250434028,87.3939743041992,6.39662170410156,-1.61987166934543,3.9211163520813,-10.356194632394,8.83962080213759,0.438691973686218,0.338658683001995,-0.210060454905033,-0.399166863411665,4.83798118574279,-2.33400505450037,-4.98958579264581,0.1,0.71428571,0.45833333,1,0.6,0.63636364,0.58333333,3,101.290242513021,22.8694814046224,1,0.33333333,103.008,3,1,"2024-04-17",1
"Jordan Leasure",29950,"2024-04-15","KCR",4,2024,"CHW","H",25,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.2763412381749,64.7888072114456,0,0.5,0,0.5,0,0,0,0,2,7,9,0.0340880006551743,0,0.0340880006551743,0.496999979019165,0.0512107163667679,0.449933350086212,0.595800042152405,0.595800042152405,0.485799998044968,1,1,0.0757511407136917,1.11930822863371e-05,0,0,0.44444444,95.25,0.22222222,87,0.33333333,78,0.278800308704376,0.421815097332001,0.0540259703993797,6.97000771760941,21.0907548666,1.80086567997932,0,0.5,0.33333333,NA,1,1,0.66666667,1,0,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,3.57042612451306,58.28544,51.46212,62.37699,62.21522,55.10002,45.56231,74.35031,44.16204,78.23625,64.93312,48.34701,59.59464,-0.80233,2.8736,81.16,100.46,91.08,105,96.06,100.86,95.94,136.06,131.08,95.04,106.415555555556,104.315555555556,0.44444444,0.22222222,0.33333333,95.2750015258789,86.5999984741211,78.0333353678385,-3.6301417350769,2.8644745349884,5.13356463114421,10.8545036315918,3.8529486656189,-7.52692476908366,0.28210586309433,0.46901173889637,0.0544858016073704,7.05264657735825,23.4505869448185,1.81619338691235,0,0.5,0.33333333,NA,1,1,0.66666667,16.33333333,0.33333333,0.44444444,0.22222222,78.5465291341146,95.7819976806641,87.0467987060547,5.81323687235514,-2.9422550201416,3.7253999710083,-9.66815694173177,9.45611953735352,2.41000509262085,0.0544858016073704,0.28210586309433,0.46901173889637,1.81619338691235,7.05264657735825,23.4505869448185,0,0.5,0.33333333,NA,1,1,0.66666667,2,85.3837432861328,28.4004917144775,0,0,99.0386,1,0.5,"2024-04-15",0
"Jordan Leasure",29950,"2024-04-13","CIN",4,2024,"CHW","H",25,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-21.8357081571767,15.0336680287444,0,0,0,1,0,0,0,0,5,11,16,0.00374000100418925,0,0.00374000100418925,0.496999979019165,0.0512107163667679,0.0460666678845882,0.0593999996781349,0.0593999996781349,0.0199999995529652,1,1,0.082142636179924,-0.000955930565375254,0,0,0.5,95.5,0.375,87.5,0.125,78.5,0.0518109425902367,0.538917541503906,0.180402234196663,0.647636782377958,8.98195902506511,9.02011170983315,0.5,0.5,0.5,0.4,0.66666667,0.5,0.375,0.66666667,0.25,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.72711696253089,39.50339,64.81946,39.52769,56.77266,43.40154,66.55497,80,49.54691,80,71.98314,47.07021,80,-1.24032,2.21661,95.84,119,99.68,102.64,103.38,89.44,104.94,151.94,149.12,102.6525,123.5425,113.1,0.5,0.375,0.125,95.5124969482422,87.4000040690104,78.3499984741211,-4.27373456954956,3.11872259775798,6.00495195388794,10.0042343139648,3.1185572942098,-7.74329471588135,0.0517086908221245,0.545435562729836,0.182702708989382,0.646358635276556,9.09059271216393,9.13513544946909,0.375,0.625,0.5,0.33333333,0.6,0.5,0.5,20,0.125,0.5,0.375,78.87939453125,96.0368347167969,87.9256998697917,7.04310989379883,-3.81400632858276,3.85966682434082,-9.83628463745117,8.89521217346191,1.74571084976196,0.182702708989382,0.0517086908221245,0.545435562729836,9.13513544946909,0.646358635276556,9.09059271216393,0.375,0.625,0.5,0.33333333,0.6,0.5,0.5,1,102.952613830566,39.2693099975586,0,0,102.953,1,1,"2024-04-13",0
"Jordan Leasure",29950,"2024-04-09","@CLE",4,2024,"CHW","A",25,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0,0,0,1,4.5,4.5,0,1,0,0,2,2,0,0,0,0,0,0.16666667,0.16666667,0,5.73367352628778,0,0,0.5,0,1,3.6664797782898,-3.6664797782898,5.17848818451166,0,86.4164029823644,126.982731189822,1,0,0.5,0.5,0,0,0,0,10,15,25,0.138951987028122,-0.0163559932261705,0.155307978391647,0.959999978542328,0.101265825331211,0.953942835330963,1.24320006370544,1.16999995708466,1.50639998912811,1,1,0.123695768415928,0.0219649377414947,1,0,0.84,96.42857143,0.04,88,0.12,79,1.0780234336853,-0.0238054171204567,-0.105610236525536,5.13344492231097,-2.38054171204567,-3.52034121751785,0.33333333,0.6,0.44,1,0.83333333,0.90909091,0.4,0.83333333,0.04,0,2,2,0,4,0,4,0,0.5,0.5,0,1,0,2.21881554102893,20,48.66855,20,63.97797,57.10072,67.83619,22.37378,45.20853,35.10842,53.22341,49.96101,57.05921,-0.07485,3.96482,90.96,42,37.34,95.86,88.36,87.7,95.88,94,91.82,95.2728,83.0224,81.8216,0.84,0.04,0.12,96.2238071986607,88.4000015258789,78.8333333333333,-3.73085348946708,3.24356985092163,4.91776021321615,10.2807457333519,2.94976782798767,-8.44132868448893,1.08718068897724,-0.0242429338395596,-0.107613794505596,5.17705089989163,-2.42429338395596,-3.58712648351987,0.18181818,0.64285714,0.44,1,0.88888889,0.90909091,0.56,18.27777778,0.12,0.84,0.04,78.7103373209635,96.1043991815476,88.2310028076172,5.04587332407633,-3.52491324288504,3.65334010124207,-9.78225708007812,9.58880251929873,1.63131999969482,-0.107613794505596,1.08718068897724,-0.0242429338395596,-3.58712648351987,5.17705089989163,-2.42429338395596,0.2,0.6,0.44,1,0.88888889,0.90909091,0.6,4,80.8301315307617,22.1434307098389,0,0,93.529,0,0,"2024-04-09",0
"Jordan Leasure",29950,"2024-04-06","@KCR",4,2024,"CHW","A",25,0,0,0,1,0,0,0,0,0,0,0,0.1,4,3,0,0,0,0,0,0,0,0,1,27.000028163224,0,81.0000844896721,1,0,0,0,1,2,0,0,0,0,0.25,0,0.25,3.28666658401489,0,0.75,9.00000938774135,1,1,-2.83352648020443,2.83352648020443,1.70250346990911,0,-69.94790810702,40.5086795538261,0,0.666666666,0,0.333333333,0,0,0,0,3,12,15,-0.0588739961385727,-0.0770139843225479,0.0181399863213301,-1.24300003051758,-0.121683791279793,0.780049979686737,0.28549998998642,0.570999979972839,0.699599981307983,1,1,-0.0584884770214558,-0.0169861690547048,0,0,0.53333333,96.5,0.4,88.16666667,0.06666667,79,-0.862992763519287,-0.301469057798386,0.0389156937599182,-10.7874095439911,-5.02448429663976,3.89156937599182,0.66666667,0.83333333,0.73333333,0.66666667,1,0.81818182,0.4,0.5,0.13333333,0,1,2,2,1,0,3,0,0.33333333,0.66666667,0.66666667,0.33333333,0,7.20612645685855,80,56.92292,80,78.62531,50.35031,80,27.20439,57.63385,21.11465,64.09637,53.44633,64.1179,-0.75034,2.95158,87.78,142.72,143.36,103.74,134.54,126.5,101.08,88.24,82.62,101.612,116.565333333333,110.072,0.53333333,0.4,0.06666667,96.4749984741211,88.1833292643229,78.5999984741211,-3.56710338592529,3.23535887400309,5.93191385269165,9.63503932952881,2.21703974405924,-3.50487637519836,-0.876673649996519,-0.318457417190075,0.039364367723465,-10.9584206249565,-5.30762361983458,3.9364367723465,0.57142857,0.875,0.73333333,0.5,1,0.81818182,0.53333333,25,0.06666667,0.53333333,0.4,78.61669921875,96.4701843261719,88.1346435546875,6.17460012435913,-3.26066875457764,3.60116163889567,-4.85429000854492,8.80109786987305,1.13777867952983,0.039364367723465,-0.876673649996519,-0.318457417190075,3.9364367723465,-10.9584206249565,-5.30762361983458,0.57142857,0.875,0.73333333,0.5,1,0.81818182,0.53333333,3,81.0731608072917,25.0898081461589,0,0,93.8757,0,0,"2024-04-06",0
"Jordan Leasure",29950,"2024-04-01","ATL",4,2024,"CHW","H",25,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.3883906335265,76.9288520456552,3,0,1,0,0,0,0,0,3,6,9,0.00324600003659725,0,0.00324600003659725,0.496999979019165,0.0512107163667679,0.0458666644990444,0.058799996972084,0.058799996972084,0.029399998486042,1,1,0.0703054443001747,0.000464908679490478,0,0,0.77777778,95.14285714,0.22222222,86.5,NA,NA,0.602767050266266,0.0334886722266674,NA,8.61095786094666,1.67443361133337,NA,0.57142857,1,0.66666667,0.75,1,0.83333333,0.22222222,0.66666667,0.11111111,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,1.38854381582698,NA,NA,NA,46.54194,46.35638,50.68336,20,35.88085,20,29.95377,38.91965,33.11796,1.37081,6.13331,NA,NA,NA,94.2,98.5,89.1,89.98,49.28,45.22,93.2622222222222,87.5622222222222,79.3488888888889,0.77777778,0.22222222,NA,95.3428606305804,86.5500030517578,NA,-3.99854905264718,2.27438545227051,NA,10.2979420253209,3.40429401397705,NA,0.610492069274187,0.0337270088493824,NA,8.72131527534553,1.68635044246912,NA,0.5,1,0.66666667,0.66666667,1,0.83333333,0.33333333,20.16666667,NA,0.77777778,0.22222222,NA,95.5945696149554,86.7948989868164,NA,-3.21874863760812,3.40396499633789,NA,9.04722704206194,1.79185509681702,NA,0.610492069274187,0.0337270088493824,NA,8.72131527534553,1.68635044246912,0.5,1,0.66666667,0.66666667,1,0.83333333,0.33333333,3,92.9185078938802,-9.57372983296712,0,0,99.9478,2,0.66666667,"2024-04-01",0
"Jordan Leasure",29950,"2024-03-30","DET",4,2024,"CHW","H",25,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,1,2,0,1,0,0,0,0.2,0.2,0,6.14436908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,98.4444153312023,177.036610333989,0.5,0,0.333333333,0.666666666,0.5,0,0,0,7,15,22,0.0649060308933258,-0.0815239995718002,0.146430015563965,0.497000008821487,0.0512107163667679,1.66563999652863,1.22759997844696,1.22759997844696,1.33700001239777,1,1,0.002476891502738,0.0364907311699866,1,0,0.63636364,96,0.27272727,88,0.09090909,79,-0.347117453813553,0.21392448246479,0.127482786774635,-2.47941038438252,3.56540804107984,6.37413933873177,0.38461538,0.66666667,0.5,0.8,0.83333333,0.81818182,0.40909091,0.8,0.09090909,0,2,1,1,1,1,3,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,1.54896925690967,20,53.1273,20,45.8363,51.33201,45.64969,30.99375,52.17648,33.4912,32.82255,49.07377,33.74512,1.19258,5.86596,109.52,6.28,-2.02,95.32,94.48,89.4,105.24,60.28,61.44,99.3163636363636,77.1345454545455,73.4636363636364,0.63636364,0.27272727,0.09090909,95.9428536551339,88,78.6999969482422,-4.00291306631906,3.15439001719157,4.6657133102417,9.99154554094587,3.47844886779785,-7.40302848815918,-0.374261904507875,0.215772718191147,0.128675896674395,-2.6732993179134,3.59621196985245,6.43379483371973,0.2,0.75,0.5,0.5,0.88888889,0.81818182,0.54545455,20.0625,0.09090909,0.63636364,0.27272727,78.6871032714844,95.9370901925223,87.9776306152344,4.92655992507935,-3.69131061008998,3.62313652038574,-8.54937553405762,8.89969852992466,2.27869892120361,0.128675896674395,-0.374261904507875,0.215772718191147,6.43379483371973,-2.6732993179134,3.59621196985245,0.22222222,0.69230769,0.5,0.5,0.88888889,0.81818182,0.59090909,3,90.4869893391927,39.8320465087891,0,0,100.73,1,0.33333333,"2024-03-30",0
