"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CB%","CBv","CH%","CHv","XX%","wFB","wCB","wCH","wFB/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxCU%","pfxCH%","pfxvFA","pfxvSI","pfxvCU","pfxvCH","pfxFA-X","pfxSI-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwCU","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Nick Anderson",18337,"2024-05-11","@LAA",7,2024,"KCR","A",33,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,5,2,2,2,0,1,0,0,1,0,0,0,13.500014081612,27.000028163224,0,0,0,1,2,1,0,0,0,0,0,0.2,-0.2,9.24976908401489,0,0.5,4.50000469387067,0.5,0.33333333,7.66648447216047,19.3335436910636,12.202514422274,642.013520108412,188.739704892179,301.723432731227,0.5,0.25,0.25,0.5,0,0,0,0,10,11,21,-0.0642440021038055,-0.101877987384796,0.03763397783041,-2.58800005912781,-0.26260781288147,0.490485727787018,0.347099989652634,0.694199979305267,0.00999999977648258,1,1,-0.0804176107048988,-0.05056275929213,0,1,0.47619048,94.9,0.52380952,81.36363636,NA,NA,NA,-0.175600200891495,-0.898493587970734,NA,-1.75600200891495,-8.16812352700667,NA,0.18181818,0.6,0.38095238,1,1,1,0.47619048,0.6,0,1,2,1,1,1,2,4,0.25,0.5,0.25,0.25,0.25,0.5,7.74775471989299,NA,NA,NA,53.74162,35.20068,52.76327,72.1028,20,80,41.47698,29.09418,61.66053,47.87126,21.55345,60.49612,0.25766,4.46358,NA,NA,NA,105.56,89.88,98.08,73.4,190.58,113.9,63.84,113.06,80.66,86.1485714285714,104.609523809524,91.367619047619,0.04761905,0.42857143,0.52380952,NA,95,94.8333333333333,81.3545476740057,NA,-4.20701551437378,-7.18630642361111,0.633637948469682,NA,8.09014987945557,8.68836720784505,-1.31462348591198,NA,0,-0.179651014506817,-0.911583334207535,NA,0,-1.99612238340908,-8.2871212200685,NA,0.11111111,0.58333333,0.38095238,1,1,1,0.57142857,16.53333333,NA,0.04761905,0.42857143,0.52380952,NA,95.2733001708984,95.07763671875,81.5977783203125,NA,-3.31353998184204,-6.56462648179796,1.38815324956721,NA,6.51353979110718,7.18930477566189,-3.35058455033736,NA,0,-0.179651014506817,-0.911583334207535,NA,0,-1.99612238340908,-8.2871212200685,0.18181818,0.6,0.38095238,1,1,1,0.47619048,4,89.2806015014648,24.2479763031006,0,0,104.896,2,0.5,"2024-05-11",0
"Nick Anderson",18337,"2024-05-08","MIL",7,2024,"KCR","H",33,0,0,13.500014081612,1,0,0,0,0,0,1,0,0.2,5,2,1,1,1,2,1,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,1,1,1,0,0,0,0,0,0.4,-0.4,13.5374490840149,13.500014081612,0.666666666666667,6.00000625849423,0.5,1,31.6665095061374,-18.1664954245254,14.4345041410879,321.006760054206,785.364732154973,357.249912288199,1,0.333333333,0.333333333,0.333333333,0,1,0,0,4,7,11,-0.108700022101402,-0.211578041315079,0.102878019213676,-0.921000003814697,-0.09016153216362,2.08748006820679,1.36479997634888,1.36479997634888,3.20420002937317,1,1,-0.0974759235978127,0.0454035595273959,0,1,0.45454545,95.2,0.54545455,80.5,NA,NA,0.36363636,-2.24013113975525,-0.0302393697202206,NA,-44.802622795105,-0.503989495337009,NA,0.33333333,0.2,0.27272727,1,1,1,0.45454545,0.6,0,1,0,2,0,2,1,3,0.33333333,0,0.66666667,0,0.66666667,0.33333333,58.5103630934541,NA,NA,NA,50.84779,37.50996,51.05928,NA,NA,NA,44.61325,42.10057,57.12188,46.18009,30.88309,53.89733,0.36273,4.62119,NA,NA,NA,86.74,74.64,74.56,NA,NA,NA,75.04,95.12,81.88,81.4218181818182,83.9490909090909,77.8872727272727,NA,0.45454545,0.54545455,NA,NA,95.1599975585937,80.5499979654948,NA,NA,-7.20755996704102,0.931442737579346,NA,NA,8.14989242553711,-1.76876624425252,NA,NA,-2.2504538744688,-0.0340033657848835,NA,NA,-45.0090774893761,-0.566722763081392,NA,0.4,0.16666667,0.27272727,1,1,1,0.54545455,15.42857143,NA,NA,0.45454545,0.54545455,NA,NA,95.3820373535156,80.7540995279948,NA,NA,-6.96161041259766,0.857473850250244,NA,NA,7.07835998535156,-3.2036600112915,NA,NA,-2.2504538744688,-0.0340033657848835,NA,NA,-45.0090774893761,-0.566722763081392,0.5,0.14285714,0.27272727,1,1,1,0.63636364,3,88.8745422363281,12.389217376709,1,0.33333333,105.694,1,0.33333333,"2024-05-08",0
"Nick Anderson",18337,"2024-05-06","MIL",7,2024,"KCR","H",33,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.5648885419948,-22.5814263197472,1,0,1,0,0,0,3,27,4,7,11,0.0377480015158653,0,0.0377480015158653,0.533999979496002,0.0522760637104511,0.486400008201599,0.637199997901917,0.637199997901917,2.16620016098022,1,1,0.0776198357343674,-1.29260317264096e-05,0,0,0.45454545,95.4,0.54545455,82.33333333,NA,NA,NA,0.515788853168488,0.217603832483292,NA,10.3157770633698,3.62673054138819,NA,0.25,0.33333333,0.27272727,0,1,0.33333333,0.27272727,1,0.18181818,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.67334769321943,NA,NA,NA,67.32706,36.76347,73.74757,NA,NA,NA,70.6949,33.76244,80,64.57572,23.23891,80,-0.78012,2.90691,NA,NA,NA,119,123.82,128.4,NA,NA,NA,64.52,128.8,77.16,97.208,125.812,107.904,NA,0.45454545,0.54545455,NA,NA,95.4799987792969,82.1499989827474,NA,NA,-6.69652938842773,0.17470262447993,NA,NA,7.81326904296875,-1.47785011927287,NA,NA,0.522037569433451,0.21978460624814,NA,NA,10.440751388669,3.66307677080234,NA,0.2,0.33333333,0.27272727,0,0.5,0.33333333,0.54545455,17.625,NA,NA,0.45454545,0.54545455,NA,NA,96.00263671875,82.6511993408203,NA,NA,-6.69610214233398,0.299097498257955,NA,NA,6.92025604248047,-2.89940675099691,NA,NA,0.522037569433451,0.21978460624814,NA,NA,10.440751388669,3.66307677080234,0.2,0.33333333,0.27272727,0,0.5,0.33333333,0.54545455,1,94.7208786010742,5.97199535369873,0,0,94.7209,0,0,"2024-05-06",0
"Nick Anderson",18337,"2024-05-01","@TOR",7,2024,"KCR","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,2,1,0,0,0,0,0.25,0,0.25,4.46147908401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.1538118692049,102.403901559937,0,0.333333333,0,0.666666666,0,0,0,0,6,9,15,0.00699200015515089,-0.0053719999268651,0.012364000082016,0.479000002145767,0.0506074950098991,0.129899993538857,0.184799998998642,0.184799998998642,NA,0,1,0.0156703796237707,0.0381556442632851,0,0,0.6,94.77777778,0.4,82.33333333,NA,NA,NA,0.085871696472168,-0.0780359357595444,NA,0.954129960801866,-1.30059892932574,NA,0.3,0.8,0.46666667,0.33333333,0.75,0.57142857,0.33333333,0.5,0.2,0,1,2,1,1,1,3,0,0.33333333,0.66666667,0.33333333,0.33333333,0.33333333,2.87990519911323,NA,NA,NA,21.68062,47.65317,20,NA,NA,NA,41.21292,34.94828,44.3834,39.40643,33.27943,36.47556,0.78355,5.25242,NA,NA,NA,98.4,60.14,67.92,NA,NA,NA,74.6,141.3,115.3,84.12,108.836,96.348,NA,0.6,0.4,NA,NA,94.7888861762153,82.1333312988281,NA,NA,-6.9716673956977,-0.0848831137021383,NA,NA,8.86977810329861,0.639528552691142,NA,NA,0.132132634520531,-0.0807059779763222,NA,NA,1.46814038356145,-1.3450996329387,NA,0.33333333,0.66666667,0.46666667,0.33333333,0.75,0.57142857,0.4,18.54545455,NA,0.06666667,0.53333333,0.4,NA,93.7217025756836,94.5982894897461,81.8316955566406,NA,-5.60396003723145,-6.87104749679565,0.382634003957113,NA,6.70295000076294,7.7551212310791,-1.38581037521362,NA,0.039364367723465,0.0927682667970657,-0.0807059779763222,NA,3.9364367723465,1.15960333496332,-1.3450996329387,0.33333333,0.66666667,0.46666667,0.33333333,0.75,0.57142857,0.4,3,88.1030782063802,33.6286595662435,0,0,99.0586,1,0.33333333,"2024-05-01",0
"Nick Anderson",18337,"2024-04-29","@TOR",7,2024,"KCR","A",33,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,2,18,0,18,2,0,0,0,2,1,0,0,0,0,0.4,0,0.4,2.17248908401489,0,0.4,2,0.666666666666667,1,-0.833520221710205,0.833520221710205,2.19049659073353,0,-22.5648885419948,52.648762377236,0,0.333333333,0,0.666666666,0,0,0,0,4,11,15,0.0290899965912104,-0.0319600030779839,0.0610499978065491,0.479000002145767,0.0506075024604797,0.718159973621368,0.510999977588654,0.510999977588654,NA,0,1,0.0100137442350388,0.0304925463683238,0,0,0.66666667,95.4,0.33333333,81.2,NA,NA,NA,0.246687382459641,-0.392144769430161,NA,2.46687382459641,-7.84289538860321,NA,0.42857143,0.75,0.6,0.33333333,0.66666667,0.55555556,0.53333333,0.6,0.26666667,2,0,1,1,1,1,3,0.66666667,0,0.33333333,0.33333333,0.33333333,0.33333333,1.4308398498962,NA,NA,NA,58.97544,34.33588,65.62197,NA,NA,NA,43.04972,39.18827,51.40411,55.0544,29.7719,67.16495,-0.1886,3.79419,NA,NA,NA,94.24,110.72,120.54,NA,NA,NA,74.52,109.02,83.98,81.0933333333333,109.586666666667,96.1666666666667,NA,0.66666667,0.33333333,NA,NA,95.3900024414063,81.1400024414063,NA,NA,-7.12578201293945,0.74562520980835,NA,NA,8.40927886962891,-1.29923467636108,NA,NA,0.289675779640675,-0.398680426180363,NA,NA,2.89675779640675,-7.97360852360725,NA,0.42857143,0.75,0.6,0.33333333,0.66666667,0.55555556,0.53333333,18.22222222,NA,0.06666667,0.6,0.33333333,NA,95.1744003295898,95.3972846137153,81.1029602050781,NA,-4.78679990768433,-7.0674065483941,1.15559024810791,NA,6.42471981048584,7.21620771620009,-3.08224830627441,NA,0.039364367723465,0.25031141191721,-0.398680426180363,NA,3.9364367723465,2.78123791019122,-7.97360852360725,0.33333333,0.77777778,0.6,0,0.71428571,0.55555556,0.6,3,94.306406656901,21.7992579142253,0,0,112.16,2,0.66666667,"2024-04-29",0
"Nick Anderson",18337,"2024-04-28","@DET",7,2024,"KCR","A",33,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,1,2,1,0,0,0,0,0,0.2,-0.2,9.24976908401489,0,0.25,2,0.25,1,6.1664797782898,-6.1664797782898,9.19049659073353,0,151.450562897204,226.79174951669,0.5,0.25,0.25,0.5,0,0,0,0,5,13,18,0.0115000102669001,-0.0118879936635494,0.0233880039304495,0.479999989271164,0.0506329089403152,0.271600008010864,0.199200004339218,0.199200004339218,0.102800004184246,1,1,0.0125426361337304,0.0297990793585609,0,0,0.44444444,94.75,0.55555556,81.4,NA,NA,NA,-0.550779402256012,0.601144313812256,NA,-6.88474252820015,6.01144313812256,NA,0.375,0.5,0.44444444,1,0.6,0.75,0.55555556,0.8,0.11111111,1,0,3,0,3,1,4,0.25,0,0.75,0,0.75,0.25,7.74775471989299,NA,NA,NA,57.60549,33.67458,62.89192,33.65893,31.68287,29.42866,60.32339,23.7989,75.94416,54.87651,20,67.13216,-0.17755,3.81077,NA,NA,NA,105.9,103.04,99.58,76.2,45.56,44.72,78.58,88.22,48.72,93.4933333333333,91.7133333333333,76.5311111111111,0.11111111,0.33333333,0.55555556,NA,94.0500030517578,94.5499979654948,81.3799987792969,NA,-3.65359020233154,-7.28698094685872,0.895477294921875,NA,7.32655620574951,8.02443822224935,-1.82649707794189,NA,-0.163204200565815,-0.399869583547115,0.608274769037962,NA,-8.16021002829075,-6.66449305911859,6.08274769037962,NA,0.25,0.6,0.44444444,1,0.66666667,0.75,0.55555556,16.69230769,NA,0.11111111,0.33333333,0.55555556,NA,94.3517456054688,94.8722534179688,81.644140625,NA,-3.1009349822998,-7.02032470703125,1.24391689300537,NA,6.08343505859375,6.91582997639974,-3.26327705383301,NA,-0.163204200565815,-0.399869583547115,0.608274769037962,NA,-8.16021002829075,-6.66449305911859,6.08274769037962,0.28571429,0.54545455,0.44444444,1,0.66666667,0.75,0.61111111,4,83.5959320068359,24.7856254577637,0,0,89.4611,0,0,"2024-04-28",0
"Nick Anderson",18337,"2024-04-22","TOR",7,2024,"KCR","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.8725122804045,114.543946394147,2,0.25,0.5,0.25,0,0,1,9,6,9,15,0.00920200068503618,-0.0106680002063513,0.01987000182271,0.533999979496002,0.0522760637104511,0.198599994182587,0.148599997162819,0.148599997162819,NA,0,1,0.0230559464544058,0.02327839873483,0,0,0.53333333,94.75,0.46666667,81.71428571,NA,NA,NA,0.443403601646423,-0.527533173561096,NA,5.54254502058029,-7.53618819372995,NA,0.25,0.71428571,0.46666667,1,1,1,0.46666667,0.75,0,1,3,0,2,1,1,4,0.25,0.75,0,0.5,0.25,0.25,4.78058092141223,NA,NA,NA,59.83467,41.95168,73.96994,NA,NA,NA,60.51786,39.6723,76.69828,54.56555,29.24196,78.01915,-0.15823,3.83975,NA,NA,NA,117.02,123.48,129.78,NA,NA,NA,80.86,132.12,101.2,96.848,130.385333333333,112.638666666667,NA,0.53333333,0.46666667,NA,NA,94.75,81.7714320591518,NA,NA,-6.30369138717651,0.959065777914865,NA,NA,9.64326667785645,-0.651246820177351,NA,NA,0.44777000322938,-0.531059540808201,NA,NA,5.59712504036725,-7.58656486868858,NA,0.25,0.71428571,0.46666667,1,1,1,0.46666667,18.27272727,NA,0.13333333,0.4,0.46666667,NA,94.9113006591797,95.2214152018229,82.1463274274554,NA,-4.18783473968506,-6.83517328898112,1.18218040466309,NA,8.63747501373291,8.43173662821452,-2.38842855181013,NA,-0.0897959321737289,0.537565935403109,-0.531059540808201,NA,-4.48979660868645,8.95943225671848,-7.58656486868858,0.25,0.57142857,0.4,1,1,1,0.46666667,4,74.3525390625,0.89330530166626,0,0,94.9999,0,0,"2024-04-22",0
"Nick Anderson",18337,"2024-04-20","BAL",7,2024,"KCR","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.8725122804045,76.9288520456552,3,0,1,0,0,0,0,0,0,7,7,0.00474399980157614,0,0.00474399980157614,0.533999979496002,0.0522760637104511,0.0649333372712135,0.0824000015854836,0.0824000015854836,0.0561999976634979,1,1,0.0724969729781151,0.000562567790002244,0,0,0.57142857,94,0.42857143,81.33333333,NA,NA,NA,0.359378337860107,0.276877343654633,NA,8.98445844650269,9.22924478848775,NA,0.75,0.66666667,0.71428571,1,1,1,0.42857143,1,0,1,2,0,0,3,0,3,0.33333333,0.66666667,0,0,1,0,1.44189185785728,NA,NA,NA,28.95013,33.51122,31.33424,72.15212,45.46571,80,68.05011,29.62161,69.74531,52.29918,28.09516,60.07768,-0.01743,4.05095,NA,NA,NA,152.42,25.8,-3.04000000000001,40.56,212.88,193.78,61.46,126.42,97.06,97.4571428571429,95.6485714285714,67.9771428571429,0.14285714,0.42857143,0.42857143,NA,94.1999969482422,94.2000020345052,81.5333353678385,NA,-2.5404806137085,-5.73498853047689,0.518708984057109,NA,9.01665782928467,10.0543505350749,-1.409645875295,NA,0.039364367723465,0.324287615716457,0.280567094683647,NA,3.9364367723465,10.8095871905486,9.35223648945491,NA,1,0.6,0.71428571,1,1,1,0.71428571,16,NA,0.14285714,0.42857143,0.42857143,NA,94.5279998779297,94.5402018229167,81.8642985026042,NA,-2.29541993141174,-5.76887321472168,0.406703313191732,NA,7.8511700630188,8.96853319803874,-2.79280662536621,NA,0.039364367723465,0.324287615716457,0.280567094683647,NA,3.9364367723465,10.8095871905486,9.35223648945491,1,0.5,0.71428571,1,1,1,0.57142857,3,82.6394348144531,-2.04834985733032,0,0,94.9042,0,0,"2024-04-20",0
"Nick Anderson",18337,"2024-04-19","BAL",7,2024,"KCR","H",33,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,1,0,0,0,0,9,0,0,0,0,2,1,0,0,0,0,0,0,0.2,-0.2,8.30064908401489,0,0,1,0,1,9.16647977828979,-9.16647977828979,10.6784881845117,0,226.028613514003,263.80936394225,2,0,0.666666666,0.333333333,0,0,0,0,6,8,14,0.0134120229631662,-0.0186019819229841,0.0320140048861504,0.534000039100647,0.0522760637104511,0.354039996862411,0.294800013303757,0.294800013303757,0.172399997711182,1,1,0.000194482956430875,0.0376883073554741,0,0,0.57142857,94.75,0.42857143,81.33333333,NA,NA,NA,0.483369380235672,-0.332715421915054,NA,6.0421172529459,-5.54525703191757,NA,0.125,0.83333333,0.42857143,1,1,1,0.42857143,0.4,0,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,8.52797370879912,NA,NA,NA,26.44467,37.67686,22.52466,NA,NA,NA,24.99239,53.90056,28.32214,23.24739,36.51207,21.22441,1.78745,6.75827,NA,NA,NA,88.96,42.5,51.54,NA,NA,NA,71.8,59.66,36.88,79.1542857142857,52.3057142857143,43.1628571428571,NA,0.57142857,0.42857143,NA,NA,94.5749969482422,81.3833312988281,NA,NA,-7.48947763442993,1.08144855499268,NA,NA,9.71514415740967,-1.19820602734884,NA,NA,0.468593936413527,-0.341407205909491,NA,NA,5.85742420516908,-5.69012009849151,NA,0.125,0.83333333,0.42857143,1,1,1,0.42857143,19.77777778,NA,NA,0.57142857,0.42857143,NA,NA,94.9060363769531,81.6793009440104,NA,NA,-7.56290245056152,0.844198147455851,NA,NA,8.48214626312256,-2.57114998499552,NA,NA,0.468593936413527,-0.341407205909491,NA,NA,5.85742420516908,-5.69012009849151,0.125,0.83333333,0.42857143,1,1,1,0.42857143,3,86.795399983724,8.62380282084147,0,0,95.0682,1,0.33333333,"2024-04-19",0
"Nick Anderson",18337,"2024-04-17","@CHW",7,2024,"KCR","A",33,1,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.1538118692049,64.7888072114456,2,0,0.666666666,0.333333333,0,0,2,18,8,12,20,0.0426880419254303,-0.0281039718538523,0.0707920119166374,0.497000008821487,0.0512107163667679,0.993900001049042,0.746399998664856,0.746399998664856,2.47760009765625,1,1,0.0271712839603424,0.0157787531463825,0,0,0.4,93.25,0.6,80.75,NA,NA,NA,0.111091010272503,0.141859501600266,NA,1.38863762840629,1.18216251333555,NA,0.25,0.875,0.5,1,0.85714286,0.9,0.4,0.25,0.05,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,0.0372191028543521,NA,NA,NA,40.59542,35.92,41.0822,32.2787,20,55.25484,80,37.25845,80,39.10806,20,50.01634,0.80209,5.28023,NA,NA,NA,109.92,76.86,89.08,19.28,116.24,30.54,52.76,138.38,96.22,85.382,100.361,88.652,0.05,0.35,0.6,NA,94.1999969482422,93.2142857142857,80.6499989827474,NA,-3.14474558830261,-5.88765498570034,0.795204957326253,NA,7.94081687927246,9.88845389229911,-1.1218048731486,NA,-0.416426986455917,0.529877848923206,0.140706393867731,NA,-41.6426986455917,7.5696835560458,1.17255328223109,NA,0.27272727,0.77777778,0.5,1,0.85714286,0.9,0.45,20.25,NA,0.05,0.35,0.6,NA,94.5950012207031,93.6249738420759,81.0667063395182,NA,-2.74533009529114,-5.68113163539341,1.21766130129496,NA,6.60918998718262,8.51981408255441,-3.11932245890299,NA,-0.416426986455917,0.529877848923206,0.140706393867731,NA,-41.6426986455917,7.5696835560458,1.17255328223109,0.27272727,0.77777778,0.5,1,0.85714286,0.9,0.45,3,95.1873982747396,3.0403372446696,0,0,108.993,2,0.66666667,"2024-04-17",1
"Nick Anderson",18337,"2024-04-13","@NYM",7,2024,"KCR","A",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,76.8725122804045,189.77413509113,0,0,0,1,0,0,0,0,4,7,11,0.00925000011920929,0,0.00925000011920929,0.458999991416931,0.0499184317886829,0.12446666508913,0.210400000214577,0.210400000214577,0.137799993157387,1,1,0.0771067291498184,-0.00278964101553461,0,0,0.45454545,94.2,0.54545455,81.16666667,NA,NA,NA,0.330834835767746,0.418634921312332,NA,6.61669671535492,6.97724868853887,NA,0.28571429,0.75,0.45454545,0.5,1,0.8,0.36363636,0.66666667,0.09090909,0,1,2,0,2,1,3,0,0.33333333,0.66666667,0,0.66666667,0.33333333,0.837247528869512,NA,NA,NA,50.68688,44.19879,54.96425,36.99698,47.15339,37.45738,20,25.19923,23.39036,29.56697,33.5657,39.7473,1.39484,6.16935,NA,NA,NA,105.84,124.3,136.78,68.94,61.6,41.22,96.68,95,47.98,94.1109090909091,101.872727272727,94.5727272727273,0.27272727,0.18181818,0.54545455,NA,94.0999959309896,94.4000015258789,81.0499979654948,NA,-3.60685952504476,-7.39646244049072,0.875221014022827,NA,8.52642440795898,9.50800514221191,-0.160177022218704,NA,0.243806675076485,0.0898771733045578,0.466821111738682,NA,8.12688916921616,4.49385866522789,7.78035186231136,NA,0.2,0.66666667,0.45454545,0,1,0.8,0.54545455,16,NA,0.27272727,0.18181818,0.54545455,NA,94.5170694986979,94.8402481079102,81.4673665364583,NA,-2.8982400894165,-6.61271476745605,1.39666779836019,NA,6.80673344930013,7.49507999420166,-1.99523258209229,NA,0.243806675076485,0.0898771733045578,0.466821111738682,NA,8.12688916921616,4.49385866522789,7.78035186231136,0.2,0.66666667,0.45454545,0,1,0.8,0.54545455,3,91.0802103678385,33.3338419596354,0,0,96.4403,1,0.33333333,"2024-04-13",0
"Nick Anderson",18337,"2024-04-11","HOU",7,2024,"KCR","H",33,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,7,2,2,2,0,3,0,0,0,0,0,0,40.5000422448361,27.000028163224,0,0,0,2,0,2,0,0,0,0,0,0.42857143,-0.42857143,13.8812596804557,0,0.5,7.50000782311779,0.5,0.6,16.6664938599018,10.3335343033222,16.6664938599018,642.013520108412,412.474090115727,412.776391845171,2,0.5,0.5,0,0,0,0,0,18,9,27,-0.0304079670459032,-0.0361379720270634,0.00573000591248274,-2.26200008392334,-0.221439063549042,0.18485714495182,0.102399997413158,0.102399997413158,0.909600019454956,1,1,-0.150727495551109,-0.0137669147343491,0,0,0.55555556,93.53333333,0.44444444,79.41666667,NA,NA,NA,-1.41333281993866,-0.209839105606079,NA,-9.42221879959106,-1.74865921338399,NA,0.0952381,0.66666667,0.22222222,1,0.75,0.83333333,0.22222222,NA,0.03703704,1,1,2,0,4,0,4,0.25,0.25,0.5,0,1,0,22.6581564711035,NA,NA,NA,20,41.13059,20,20,36.58314,20,NA,NA,NA,20,28.47954,20,3.94241,9.99071,NA,NA,NA,104.34,39.2,55.04,71.76,70.34,43.5,72.62,85.48,64.42,86.3355555555556,58.1822222222222,50.9533333333333,0.44444444,0.11111111,0.44444444,NA,93.2833353678385,93.5,79.4249979654948,NA,-1.36066850026449,-5.0689328511556,1.39973227183024,NA,7.38372993469238,9.82612482706706,-0.455092310905457,NA,-0.953637607395649,-0.484483331441879,-0.216991294175386,NA,-7.94698006163041,-16.149444381396,-1.80826078479489,NA,0.11764706,0.4,0.22222222,1,0.75,0.83333333,0.37037037,18.65,NA,0.44444444,0.11111111,0.44444444,NA,93.416748046875,94.292470296224,79.6721903483073,NA,-1.45420042673747,-4.65837001800537,1.06407395998637,NA,6.43510246276855,8.29184023539225,-1.46842432022095,NA,-1.07017353922129,-0.367947399616241,-0.216991294175386,NA,-8.91811282684406,-12.2649133205414,-1.80826078479489,0.11764706,0.4,0.22222222,1,0.75,0.83333333,0.37037037,4,96.434684753418,-0.129831075668335,0,0,104.642,2,0.5,"2024-04-11",0
