"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","XX%","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCU%","pfxvFA","pfxvSI","pfxvSL","pfxvCU","pfxFA-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCU","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piSI%","piSL%","pivCU","pivFA","pivSI","pivSL","piCU-X","piFA-X","piSI-X","piSL-X","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCU","piwFA","piwSI","piwSL","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Tyler Glasnow",14374,"2024-05-28","@NYM",22,2024,"LAD","A",30,0,0,2.57142857142857,1,1,1,0,0,0,0,0,7,25,2,2,2,1,4,0,0,0,0,8,10.2857142857143,5.14285714285714,2.57142857142857,2,0,0,5,7,0,1,0,1,0,0.32,0.16,0.16,4.22169068401489,1.28571428571429,0.0952380952380952,0.857142857142857,0.0833333333333333,0.86956522,4.45219406400408,-1.88076549257551,4.10705961308309,63.6454529939229,107.726553335928,101.039550691812,0.714285714,0,0.416666666,0.583333333,0.142857142,0.142857142,1,1.28571428571429,37,56,93,0.0106400232762098,-0.319697976112366,0.330338001251221,1.21300005912781,0.131919503211975,0.657144010066986,0.671714305877686,0.870000004768372,0.492999970912933,1,1,0.172575488686562,-0.156384177325259,0,0,0.64130435,96.06779661,0.31521739,89.48275862,0.04347826,84,0.01075269,3.47033619880676,0.727846562862396,-1.31953418254852,5.88192576068943,2.50981573400826,-32.9883545637131,0.29090909,0.81081081,0.5,0.4375,0.86666667,0.7173913,0.40217391,0.48,0.13978495,5,5,3,2,9,2,13,0.38461538,0.38461538,0.23076923,0.15384615,0.69230769,0.15384615,3.1155606854159,66,78.9503,73.60981,80,52.57371,63.01445,43.92023,80,70.73286,80,47.75928,75.16811,57.52829,59.56301,69.02225,60.61983,-0.4687,3.37404,135.64,121.28,154.12,104.48,87.14,99.98,104.32,115.16,118.6,101.72,96.48,106.42,104.949130434783,94.3095652173913,106.185434782609,0.55434783,0.08695652,0.31521739,0.04347826,96.0176451439951,96.2750015258789,89.551724137931,83.75,-0.993300120035807,-6.50191164016724,0.381307141534213,2.63783240318298,9.70331767961091,9.01463413238525,0.244217461553113,-5.97263717651367,2.05609912797809,1.43467714637518,0.771816529333591,-1.32045748829842,4.03156691760409,17.9334643296897,2.66143630804687,-33.0114372074604,0.28888889,0.70212766,0.5,0.46153846,0.81818182,0.7173913,0.51086957,18.17647059,0.04347826,0.55434783,0.08695652,0.31521739,83.8966751098633,96.1692995557598,96.4229507446289,89.6945295662716,2.96727252006531,-0.675017113779105,-6.16127109527588,0.828968245407631,-7.28277492523193,8.73319917566636,8.09899711608887,-0.916115267523404,-1.32045748829842,2.09255597367883,1.43467714637518,0.771816529333591,-33.0114372074604,4.10305092878201,17.9334643296897,2.66143630804687,0.26190476,0.7,0.5,0.36363636,0.82857143,0.7173913,0.54347826,13,86.5343424479167,18.9187253316243,1,0.07692308,103.403,4,0.30769231,"2024-05-28",1
"Tyler Glasnow",14374,"2024-05-22","ARI",22,2024,"LAD","H",30,0,1,5.4,1,1,0,0,0,0,0,0,5,21,4,3,3,0,1,0,0,1,1,6,10.8,1.8,7.2,6,0.333333333,0,6,6,2,1,2,0,0,0.28571429,0.04761905,0.23809524,3.12883112619009,0,0.2,1,0.285714285714286,0.4,1.3664797782898,4.03352022171021,3.18088986575603,133.655451287238,34.2852353125403,78.6579885751772,1,0.142857142,0.428571428,0.428571428,0.166666666,0,0,0,34,61,95,-0.111840017139912,-0.467559963464737,0.355719953775406,-0.610200047492981,-0.064571425318718,1.00365221500397,1.01200008392334,0.870000004768372,0.406000018119812,1,1,0.0159157421439886,-0.127348781864296,0,0,0.50526316,96.125,0.29473684,88.89285714,0.2,83.05263158,NA,1.44520282745361,-1.58472287654877,0.712910592556,3.01083922386169,-5.65972455910274,3.75216101345263,0.38297872,0.70833333,0.54736842,0.33333333,0.85294118,0.67307692,0.50526316,0.76190476,0.17894737,4,8,2,2,10,2,14,0.28571429,0.57142857,0.14285714,0.14285714,0.71428571,0.14285714,1.13074971893591,57,51.2516,78.67481,41.81705,72.64289,62.41703,69.61267,35.80775,50.69328,37.46445,55.3413,75.75894,50.47725,64.05563,71.22039,57.61047,-0.74781,2.95538,109.06,84.66,101.04,106.18,125.36,133.3,124.26,-22.8,-33.06,98.76,116.66,119.84,104.949684210526,111.536631578947,119.378526315789,0.47368421,0.03157895,0.29473684,0.2,96.1844401041667,95.5666707356771,88.778573172433,83.0421078330592,-0.881837378607856,-6.09875742594401,0.223047426768712,0.789382432636462,9.75154147677951,9.07142512003581,-0.914517743246896,-8.03599307411595,2.05208185687661,-0.614529248327017,-1.62047553062439,0.698401015251875,4.56018190417025,-20.4843082775672,-5.78741260937282,3.67579481711513,0.33333333,0.74,0.54736842,0.13333333,0.89189189,0.67307692,0.52631579,20.21621622,0.2,0.48421053,0.02105263,0.29473684,83.1212479440789,96.2427394701087,96.0281524658203,88.8537161690848,1.65967489543714,-0.193079989889394,-6.04296493530273,1.15855693817139,-9.73891408819901,8.58186937415081,6.97355508804321,-2.40346881321498,0.698401015251875,2.01703315228224,-0.579480543732643,-1.62047553062439,3.67579481711513,4.38485467887443,-28.9740271866322,-5.78741260937282,0.33333333,0.76595745,0.54736842,0.1875,0.88888889,0.67307692,0.49473684,14,91.1885114397321,21.4221910749163,0,0,105.461,8,0.57142857,"2024-05-22",0
"Tyler Glasnow",14374,"2024-05-16","CIN",22,2024,"LAD","H",30,0,1,7.2,1,1,0,0,0,0,0,0,5,23,6,4,4,1,1,0,0,1,0,8,14.4,1.8,10.8,8,0,0,5,4,5,0,0,0,0,0.34782609,0.04347826,0.30434783,2.45074987893387,1.8,0.272727272727273,1.4,0.384615384615385,0.53571429,3.1664797782898,4.03352022171021,1.77608650326729,178.207268382984,77.1260041595167,44.7098988109182,1.25,0.357142857,0.357142857,0.285714285,0,0.25,0,0,27,65,92,-0.193140000104904,-0.506019949913025,0.312879979610443,-1.61020016670227,-0.170391529798508,0.722068965435028,0.628399968147278,0.870000004768372,0.239999994635582,1,1,-0.175489872694016,-0.0919915028398883,0,0,0.52173913,96.04166667,0.27173913,88.32,0.20652174,83.78947368,NA,-1.30744731426239,0.278176993131638,-0.0460846535861492,-2.72384857137998,1.11270797252655,-0.242550808348154,0.375,0.72727273,0.54347826,0.55555556,0.875,0.76,0.47826087,0.7826087,0.13043478,7,5,2,0,8,6,14,0.5,0.35714286,0.14285714,0,0.57142857,0.42857143,4.71363227821822,46,34.93129,80,30.40496,59.3349,65.07934,50.43162,80,73.92484,77.04924,41.09708,78.94054,46.03806,50.69199,76.19644,45.51861,0.08242,4.20072,133.26,65.52,97.04,110.26,99.2,114,92.7,143.04,152.94,103.22,80.86,92.22,111.951739130435,90.1197826086957,107.11847826087,0.45652174,0.06521739,0.27173913,0.20652174,95.9690464564732,96.1833292643229,88.25599609375,83.773681640625,-0.591581934974307,-7.16699727376302,0.526392097473145,-0.438531925803737,10.0579637799944,8.32645034790039,-0.206090068817139,-6.98842901932566,-1.0577881000936,-0.255491629242897,0.843713961541653,-0.0966431573033333,-2.51854309546096,-4.25819382071495,3.37485584616661,-0.508648196333333,0.36585366,0.68627451,0.54347826,0.46666667,0.88571429,0.76,0.55434783,17.89705882,0.20652174,0.4673913,0.05434783,0.27173913,83.8770109477796,96.0935796693314,96.3232177734375,88.3596875,0.147438475960179,-0.0679368861885958,-7.18526153564453,1.16908088684082,-8.46367203561883,9.03646282817042,6.94662170410156,-1.13413299560547,-0.0966431573033333,-1.01842373237014,-0.294855996966362,0.843713961541653,-0.508648196333333,-2.36842728458172,-5.89711993932724,3.37485584616661,0.36585366,0.68627451,0.54347826,0.46666667,0.88571429,0.76,0.55434783,14,92.4078630719866,14.5709522792271,1,0.07142857,107.504,6,0.42857143,"2024-05-16",0
"Tyler Glasnow",14374,"2024-05-10","@SDP",22,2024,"LAD","A",30,0,0,1.28571428571429,1,1,1,0,0,0,0,0,7,22,1,1,1,1,2,0,0,0,0,10,12.8571428571429,2.57142857142857,1.28571428571429,5,0,0,7,2,1,0,0,0,0,0.45454545,0.09090909,0.36363636,1.91608858081175,1.28571428571429,0.05,0.428571428571429,0,1,3.02362263543265,-1.73790834971837,1.59848218006747,31.8227264969614,73.7259431399154,40.4179618270643,3.5,0.1,0.7,0.2,0,0.5,1,1.28571428571429,31,68,99,0.185288026928902,-0.181584045290947,0.366872072219849,2.19900012016296,0.239934533834457,0.674436390399933,0.841371417045593,0.870000004768372,1.78659999370575,1,1,0.253770142793655,0.0209600312692063,0,0,0.5959596,96.55932203,0.27272727,89.77777778,0.13131313,85.15384615,NA,2.55407166481018,0.670304536819458,0.537747502326965,4.328935025102,2.48260939562762,4.13651924866896,0.33333333,0.76470588,0.55555556,0.625,0.87179487,0.8,0.51515152,0.68181818,0.11111111,4,4,2,2,4,4,10,0.4,0.4,0.2,0.2,0.4,0.4,2.47695530033465,77,55.55551,80,62.2273,68.83328,67.78301,59.99937,80,64.3485,80,59.41277,77.85522,60.58775,70.89503,77.27539,69.72238,-1.17272,2.31801,129.26,80.6,106.54,113.58,99.38,117.72,122.78,75.1,89.12,128.4,112.34,131.02,120.973131313131,97.3355555555555,116.08202020202,0.45454545,0.14141414,0.28282828,0.12121212,96.5466688368056,96.2857142857143,89.5607125418527,84.9083353678385,-0.461791441175673,-6.7921633039202,0.0293736904859543,-0.341820995012919,10.1411783854167,9.00919342041016,-0.831865446908133,-7.18770472208659,0.859226137399673,1.74381895363331,0.6632797755301,0.543647214770317,1.90939141644372,12.4558496688093,2.36885634117893,4.53039345641931,0.29787234,0.78846154,0.55555556,0.5,0.90243902,0.8,0.52525253,19.05194805,0.12121212,0.45454545,0.14141414,0.28282828,85.3043060302734,96.7535047743056,96.4846452985491,89.6688755580357,0.40736182530721,0.225324779086643,-6.15659986223493,0.807239191872733,-8.87262980143229,8.8538581000434,7.76989582606724,-2.25881235940116,0.578695919364691,0.859226137399673,1.74381895363331,0.628231070935726,4.82246599470576,1.90939141644372,12.4558496688093,2.24368239619902,0.29545455,0.76363636,0.55555556,0.46153846,0.9047619,0.8,0.55555556,10,88.2012512207031,-8.86001663208008,1,0.1,105.037,4,0.4,"2024-05-10",0
"Tyler Glasnow",14374,"2024-05-04","ATL",22,2024,"LAD","H",30,1,0,2.57142857142857,1,1,1,0,0,0,0,0,7,27,5,2,2,0,1,0,0,1,0,10,12.8571428571429,1.28571428571429,6.42857142857143,10,0,0,8,6,2,1,0,0,0,0.37037037,0.03703704,0.33333333,2.16519685095098,0,0.192307692307692,0.857142857142857,0.3125,0.66666667,0.737908349718367,1.8335202217102,2.03391555505139,63.6454529939229,19.3249668262946,50.9405244112828,1.333333333,0.125,0.5,0.375,0.166666666,0,10,12.8571428571429,35,61,96,0.144199967384338,-0.176239997148514,0.320439964532852,1.34579992294312,0.142412692308426,0.618206918239594,0.620285749435425,0.870000004768372,0.0259999986737967,1,1,0.194792568683624,0.0384626135698554,0,0,0.59375,96.24561404,0.26041667,90.2,0.14583333,84.5,NA,1.03885364532471,-0.221314609050751,0.805742025375366,1.82255025495563,-0.885258436203003,5.75530018125262,0.30769231,0.63636364,0.45833333,0.5625,0.75,0.68181818,0.45833333,0.51851852,0.14583333,4,9,3,2,10,4,16,0.25,0.5625,0.1875,0.125,0.625,0.25,0.454196493988887,74,50.33626,80,43.93129,57.60337,62.83972,50.02336,29.67915,73.19802,27.23255,39.41075,70.86831,41.83497,50.38373,69.66152,44.97899,0.10157,4.22945,120.76,92.14,118.96,100.28,100.4,105.76,98.26,66.16,78.1,107.1,90.34,103.3,104.9375,94.7922916666667,105.60375,0.54166667,0.05208333,0.26041667,0.14583333,96.1884577824519,96.6,90.207998046875,84.5071411132812,-0.403359853304349,-6.28593444824219,0.615859413146973,-0.998541355133057,8.63650806133564,8.90136871337891,0.477938117980957,-6.77755791800363,0.716228518635035,0.337727442383766,-0.229902699589729,0.844816137105227,1.37736253583661,6.75454884767532,-0.919610798358917,6.03440097932305,0.27083333,0.64583333,0.45833333,0.38461538,0.80645161,0.68181818,0.5,16.86956522,0.14583333,0.54166667,0.05208333,0.26041667,84.4842965262277,96.1578369140625,96.5690795898438,90.164697265625,-0.329839706420898,0.229996204376221,-5.76450424194336,1.31335433959961,-8.42717688424247,7.7870594904973,7.61484832763672,-0.671300354003906,0.844816137105227,0.716228518635035,0.337727442383766,-0.229902699589729,6.03440097932305,1.37736253583661,6.75454884767532,-0.919610798358917,0.27083333,0.64583333,0.45833333,0.38461538,0.80645161,0.68181818,0.5,16,92.3746490478516,8.47024440765381,1,0.0625,108.169,7,0.4375,"2024-05-04",0
"Tyler Glasnow",14374,"2024-04-27","@TOR",22,2024,"LAD","A",30,1,0,1.5,1,1,1,0,0,0,0,0,6,24,2,1,1,0,3,0,0,0,0,9,13.5,4.5,3,3,0,0,3,5,3,0,0,0,0,0.375,0.125,0.25,3.17254158380935,0,0.0952380952380952,0.833333333333333,0.166666666666667,0.8,1.6664797782898,-0.166479778289796,2.92648678347468,37.126514246455,41.425363453703,72.5101540068636,0.6,0.272727272,0.272727272,0.454545454,0,0,4,6,39,56,95,0.131264016032219,-0.194772005081177,0.326036036014557,1.2700001001358,0.134178563952446,0.696683347225189,0.789771437644958,0.923799991607666,1.72339999675751,1,1,0.177554696798325,0.0108580398560373,0,0,0.71578947,96.48529412,0.12631579,91.33333333,0.15789474,84.93333333,NA,1.5334233045578,-0.139431998133659,0.343131363391876,2.25503427140853,-1.16193331778049,2.28754242261251,0.2,0.62222222,0.4,0.4,0.85714286,0.73684211,0.47368421,0.58333333,0.10526316,6,2,3,2,5,4,12,0.54545455,0.18181818,0.27272727,0.18181818,0.45454545,0.36363636,2.27575313924467,72,47.41391,80,43.26104,64.57129,64.08892,51.02983,55.88167,77.25463,66.18349,48.36738,58.05493,53.1704,61.53049,65.67109,51.19684,-0.59094,3.19068,137.74,86.42,115.86,110.6,91.52,104.64,111.38,81.18,106.88,97.34,120.94,132.68,113.254680851064,94.241914893617,110.057659574468,0.68421053,0.03157895,0.12631579,0.15789474,96.3692307692308,97,91.4583333333333,84.8600016276042,-0.903787583571214,-6.08394495646159,1.15408802032471,0.192222118377686,10.315615609976,10.1386858622233,2.53680976231893,-5.06213175455729,1.38284843787551,0.154342081397772,-0.139519732445478,0.344902351498604,2.12745913519309,5.14473604659239,-1.16266443704565,2.29934900999069,0.1627907,0.61538462,0.41052632,0.42857143,0.8125,0.74358974,0.54736842,17.84507042,0.15789474,0.69473684,0.02105263,0.12631579,84.5587809244792,96.068388967803,97.3309020996094,91.1583455403646,0.999144681294759,-0.296438130465421,-6.59944534301758,1.97281980514526,-7.28725128173828,9.00126971620502,8.26648998260498,0.876280546188354,0.344902351498604,2.02292385324836,-0.0984223820269108,-0.139519732445478,2.29934900999069,3.06503614128539,-4.92111910134554,-1.16266443704565,0.13953488,0.63461538,0.41052632,0.33333333,0.81818182,0.74358974,0.54736842,12,92.3885331587358,18.0817011052912,1,0.08333333,117.572,5,0.41666667,"2024-04-27",0
"Tyler Glasnow",14374,"2024-04-21","NYM",22,2024,"LAD","H",30,1,0,0,1,1,1,0,0,0,0,0,8,29,7,0,0,0,0,0,0,1,0,10,11.25,0,7.875,10,0,0,11,3,5,0,0,0,0,0.34482759,0,0.34482759,1.62023562858315,0,0.241379310344828,0.875,0.368421052631579,1,0.666479778289795,-0.666479778289795,1.233482930623,0,17.6249363164939,31.5974908523392,3.666666666,0.263157894,0.578947368,0.157894736,0,0,10,11.25,31,70,101,0.266099959611893,-0.056640051305294,0.322740018367767,3.82379984855652,0.404634922742844,0.450812488794327,0.625,0.870000004768372,0,1,1,0.406554669141769,0.183712828379345,0,0,0.55445545,96.32142857,0.17821782,90.88888889,0.26732673,84.18518519,NA,1.81749749183655,-0.284652650356293,0.584490597248077,3.24553123542241,-1.58140361309052,2.16477998980769,0.24444444,0.67857143,0.48514851,0.27272727,0.89473684,0.75510204,0.55445545,0.79310345,0.11881188,6,5,8,3,10,6,19,0.31578947,0.26315789,0.42105263,0.15789474,0.52631579,0.31578947,1.48640565484033,84,36.95081,65.88811,38.14454,73.51726,63.4485,68.98875,NA,NA,NA,68.14043,57.95644,76.354,65.01788,62.24007,64.25792,-0.80759,2.86571,108.52,81.44,90.02,99.1,116.24,121.78,NA,NA,NA,95.52,128.62,130.78,100.980198019802,109.143366336634,114.893663366337,0.55445545,NA,0.17821782,0.26732673,96.3250034877232,NA,90.9222208658854,84.174072265625,-0.99308477129255,NA,1.44765959845649,1.90401275069625,8.80952344621931,NA,2.69844796922472,-5.68892641420718,1.83997098729014,NA,-0.29252615198493,0.617227073758841,3.28566247730383,NA,-1.62514528880517,2.28602619910682,0.24390244,0.65,0.48514851,0.3,0.87179487,0.75510204,0.59405941,17.28571429,0.26732673,0.55445545,NA,0.17821782,84.3825593171296,96.5447562081473,NA,91.1221177842882,2.45168134901259,-0.524958746773856,NA,2.01891114976671,-7.05958048502604,7.96788188389369,NA,1.76556650797526,0.617227073758841,1.83997098729014,NA,-0.29252615198493,2.28602619910682,3.28566247730383,NA,-1.62514528880517,0.23076923,0.64516129,0.48514851,0.22222222,0.875,0.75510204,0.61386139,19,90.2108218544408,4.32590886166221,0,0,103.603,8,0.42105263,"2024-04-21",0
"Tyler Glasnow",14374,"2024-04-15","WSN",22,2024,"LAD","H",30,0,1,10.8,1,1,0,0,0,0,0,0,5,25,8,6,6,2,2,0,0,1,0,5,9,3.6,14.4,2.5,0,0,6,6,6,0,0,0,0,0.2,0.08,0.12,4.45297388401489,3.6,0.347826086956522,2,0.375,0.55555556,7.5664797782898,3.23352022171021,4.18088986575603,267.310902574476,181.847883563237,102.82371217091,1,0.333333333,0.333333333,0.333333333,0,0.333333333,2,3.6,34,60,94,-0.392359972000122,-0.828440010547638,0.436080008745193,-3.61019992828369,-0.382031738758087,1.04007685184479,0.929199993610382,0.870000004768372,0.239999994635582,1,1,-0.309672713279724,-0.0675686139396943,0,0,0.5,96.23404255,0.35106383,90.45454545,0.14893617,84.42857143,NA,-3.05937170982361,-0.784893155097961,0.0769744366407394,-6.509301510263,-2.37846410635746,0.54981740457671,0.31372549,0.69767442,0.4893617,0.5625,0.86666667,0.76086957,0.45744681,0.72,0.11702128,5,9,4,6,7,5,18,0.27777778,0.5,0.22222222,0.33333333,0.38888889,0.27777778,9.16380743380669,25,20,75.30927,20,70.07764,63.57113,62.24373,NA,NA,NA,52.98157,64.75272,62.50445,58.14067,67.83046,55.14773,-0.38034,3.50658,134.94,60.52,81.82,103.72,98.56,105.42,NA,NA,NA,107.12,109.92,117.84,109.563404255319,96.8825531914894,106.265319148936,0.5,NA,0.35106383,0.14893617,96.2085064827128,NA,90.39697265625,84.4428536551339,-0.256400717065689,NA,1.26426141912287,-0.143291558538164,10.0722156281167,NA,1.6798403190844,-5.04650388445173,-3.04209202900529,NA,-0.745022926479578,0.0761063508689404,-6.47253623192615,NA,-2.2576452317563,0.543616791921003,0.31111111,0.65306122,0.4893617,0.5,0.875,0.76086957,0.5212766,19.46376812,0.14893617,0.5,NA,0.35106383,84.9281180245536,96.7133269614362,NA,90.8925411339962,0.399026359830584,0.239589792616824,NA,1.92034449721828,-6.95312445504325,8.74881111307347,NA,0.288764895814838,0.0761063508689404,-3.04209202900529,NA,-0.745022926479578,0.543616791921003,-6.47253623192615,NA,-2.2576452317563,0.29787234,0.68085106,0.4893617,0.5,0.875,0.76086957,0.5,18,86.6077813042535,1.97785101996528,3,0.16666667,106.576,7,0.38888889,"2024-04-15",0
"Tyler Glasnow",14374,"2024-04-09","@MIN",22,2024,"LAD","A",30,1,0,0,1,1,1,0,0,0,0,0,7,24,3,0,0,0,0,0,0,0,0,14,18,0,3.85714285714286,14,0,0,5,3,2,0,0,0,0,0.58333333,0,0.58333333,0.48666658552456,0,0.125,0.428571428571429,0.3,1,-0.833520221710205,0.833520221710205,-0.185516619043691,0,-18.0757043893197,-2.69366004737515,1.666666666,0.2,0.5,0.3,0,0,6,7.71428571428571,23,65,88,0.241891995072365,-0.0427560061216354,0.284648001194,3.38800001144409,0.355136275291443,0.496100008487701,0.656685709953308,0.870000004768372,0.151600003242493,1,1,0.371680498123169,0.11590666360606,0,0,0.51136364,96.2,0.31818182,91.25,0.17045455,84.86666667,NA,2.03625440597534,1.50241410732269,-0.256356775760651,4.52500979105631,5.36576466900962,-1.70904517173767,0.34090909,0.63636364,0.48863636,0.26666667,0.75,0.58139535,0.5,0.625,0.20454545,4,4,2,2,4,4,10,0.4,0.4,0.2,0.2,0.4,0.4,-0.561321070588354,90,42.32931,80,41.40332,77.74113,66.78667,73.80158,NA,NA,NA,53.77084,60.20773,63.67929,67.76361,70.63014,68.82039,-0.97818,2.60982,130.52,57.16,83.84,111.06,115.3,126.86,NA,NA,NA,106.46,112.18,124.72,112.987586206897,104.307586206897,118.778620689655,0.51136364,NA,0.31818182,0.17045455,96.1711154513889,NA,91.2535749162946,84.7066650390625,0.0876811451382107,NA,2.01681504930769,1.99766731262207,10.0321492513021,NA,2.64006478445871,-6.11209767659505,2.09390950948,NA,1.60318274796009,-0.258734796196222,4.65313224328889,NA,5.72565267128604,-1.72489864130815,0.30555556,0.61538462,0.48863636,0.27272727,0.6875,0.58139535,0.59090909,17.5625,0.17045455,0.51136364,NA,0.31818182,84.88291015625,96.3249782986111,NA,91.4046194893973,2.64856872558594,0.580242114596897,NA,2.66722079685756,-8.15399983723958,8.59909396701389,NA,1.14349378858294,-0.258734796196222,2.09390950948,NA,1.60318274796009,-1.72489864130815,4.65313224328889,NA,5.72565267128604,0.31428571,0.60377358,0.48863636,0.27272727,0.6875,0.58139535,0.60227273,10,86.2342712402344,10.6238914489746,0,0,101.669,3,0.3,"2024-04-09",0
"Tyler Glasnow",14374,"2024-04-03","SFG",22,2024,"LAD","H",30,1,0,4.5,1,1,1,0,0,0,0,0,6,24,4,3,3,1,2,0,0,2,0,7,10.5,3,6,3.5,0,0,9,4,2,0,0,0,0,0.29166667,0.08333333,0.20833333,3.15163012859027,1.5,0.181818181818182,1,0.214285714285714,0.65217391,3.99981311162313,0.500186888376871,2.84115204910437,111.379542739365,96.9596934405242,70.4479784029554,2.25,0.133333333,0.6,0.266666666,0,0.25,4,6,33,67,100,0.00701998360455036,-0.450959980487823,0.45797997713089,-0.132200047373772,-0.0139894150197506,1.03261542320251,0.941666662693024,0.870000004768372,1.73000001907349,1,1,0.015302243642509,-0.00850398802205849,0,0,0.62,96.38709677,0.16,91.375,0.22,84.5,NA,1.5263044834137,-0.91547954082489,-0.0700434818863869,2.4617814248608,-5.72174713015556,-0.31837946311994,0.23913043,0.68518519,0.48,0.54545455,0.86486486,0.79166667,0.54,0.66666667,0.1,10,2,3,3,9,3,15,0.66666667,0.13333333,0.2,0.2,0.6,0.2,3.6005044015158,56,40.87932,72.97019,32.48764,65.64137,64.80414,60.66719,NA,NA,NA,39.5738,55.37261,44.50229,56.8022,64.43142,51.8475,-0.29718,3.63132,126.64,90.48,107.4,108.14,104.46,112.44,NA,NA,NA,101.38,99.7,101.82,111.1284,100.6228,109.632,0.62,NA,0.16,0.22,96.348388671875,NA,91.4749984741211,84.3681807084517,-0.940757197718466,NA,1.74579107761383,0.0789231766353954,10.2521834834929,NA,2.73612451553345,-5.2353910966353,1.53833582252264,NA,-0.912055119872093,-0.0745713077485561,2.48118681052039,NA,-5.70034449920058,-0.338960489766164,0.23404255,0.69811321,0.48,0.54545455,0.86486486,0.79166667,0.53,19.40789474,0.22,0.62,NA,0.16,84.6745383522727,96.6678978704637,NA,91.7784118652344,0.392863533713601,-0.619660900485131,NA,2.26697611808777,-7.1911093971946,9.04516995337702,NA,1.39049410820007,-0.0745713077485561,1.53833582252264,NA,-0.912055119872093,-0.338960489766164,2.48118681052039,NA,-5.70034449920058,0.23913043,0.68518519,0.48,0.54545455,0.86486486,0.79166667,0.54,15,88.7770036969866,1.54964141845703,1,0.06666667,106.458,6,0.4,"2024-04-03",0
