"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Dillon Tate",17796,"2024-04-28","OAK",2,2024,"BAL","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.6143182700941,27.173712862954,2,0,1,0,0,0,0,0,7,10,17,0.0341999903321266,0,0.0341999903321266,0.467000007629395,0.0502150543034077,0.463333338499069,0.305999994277954,0.611999988555908,NA,0,1,0.0740251317620277,-0.000212203810599262,0,0,0.41176471,93.14285714,0.47058824,78.625,0.11764706,82.5,NA,0.742790043354034,0.0907266363501549,-0.108625918626785,10.6112863336291,1.13408295437694,-5.43129593133926,0.33333333,0.6,0.41176471,0.75,0.66666667,0.71428571,0.29411765,0.66666667,0.11764706,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.21283949158737,20,63.37596,20,20,64.522,20,55.25622,55.33133,39.95721,80,63.82811,80,58.8823,64.20429,44.22425,-0.42641,3.43748,118.08,-110.64,-119.94,135.6,87.08,129.92,129.64,128.02,148.08,130.734117647059,83.0847058823529,109.070588235294,0.05555556,0.38888889,0.44444444,0.11111111,94,93.028573172433,78.6374969482422,82.4499969482422,-7.57561683654785,-10.3992603846959,7.67749500274658,-8.73517608642578,8.76555824279785,1.75096757071359,2.22754454612732,3.39128112792969,-0.0350487045943737,0.753517471253872,0.0910730585455894,-0.110842883586884,-3.50487045943737,10.7645353036267,1.13841323181987,-5.54214417934418,0.22222222,0.55555556,0.38888889,0.5,0.8,0.71428571,0.5,16,0.11111111,0.05555556,0.38888889,0.44444444,82.4510040283203,94.1063003540039,93.0851440429688,78.6783905029297,-9.05685997009277,-6.71376991271973,-10.2631639753069,8.31917095184326,2.23195505142212,7.23774003982544,0.535971777779715,1.04530787467957,-0.110842883586884,-0.0350487045943737,0.753517471253872,0.0910730585455894,-5.54214417934418,-3.50487045943737,10.7645353036267,1.13841323181987,0.2,0.625,0.38888889,0.5,0.8,0.71428571,0.44444444,2,97.1316833496094,-18.4360103607178,0,0,100.292,1,0.5,"2024-04-28",0
"Dillon Tate",17796,"2024-04-27","OAK",2,2024,"BAL","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0,1,0,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,154.019040353275,151.561560819707,2,0,1,0,0,0,0,0,4,4,8,0.000880002859048545,-0.00115998985711485,0.0020399927161634,0.467000007629395,0.0502150505781174,0.029333334416151,0.0299999993294477,0.0299999993294477,NA,0,1,-0.0034940424375236,0.0334941387976569,0,0,0.625,92,0.125,79,0.25,80,NA,0.758718550205231,-0.0373910665512085,-0.038407888263464,15.1743710041046,-3.73910665512085,-1.9203944131732,0.2,0.66666667,0.375,0,1,0.66666667,0.375,0.66666667,0.125,2,0,0,0,2,0,2,1,0,0,0,1,0,6.59156976321668,20,56.28247,20,NA,NA,NA,25.29083,41.10321,55.13789,20,59.24638,80,20,47.11036,30.62992,3.11555,8.75042,87.74,6.88000000000001,-7,84.64,26.52,25.5,147.76,84.16,66.54,93.305,28.815,22.505,NA,0.625,0.125,0.25,NA,91.9800048828125,79.4000015258789,80.0500030517578,NA,-10.1223846435547,5.22052431106567,-9.85062599182129,NA,2.99312973022461,6.09953737258911,1.04652905464172,NA,0.769159931689501,-0.0380783230066299,-0.0396257936954498,NA,15.38319863379,-3.80783230066299,-1.98128968477249,0.25,0.5,0.375,0,1,0.66666667,0.5,13.2,0.25,NA,0.625,0.125,80.1738967895508,NA,92.0823181152344,79.4732971191406,-10.1154499053955,NA,-9.64415435791016,5.91530990600586,-0.223394989967346,NA,1.56087322235107,4.4134202003479,-0.0396257936954498,NA,0.769159931689501,-0.0380783230066299,-1.98128968477249,NA,15.38319863379,-3.80783230066299,0.25,0.5,0.375,0,1,0.66666667,0.5,2,80.279411315918,1.15946388244629,0,0,84.265,0,0,"2024-04-27",0
"Dillon Tate",17796,"2024-04-23","@LAA",2,2024,"BAL","A",30,0,0,0,1,0,0,0,0,0,0,0,1.2,4,0,0,0,0,0,0,0,0,0,1,5.40000205993731,0,0,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0,0,0,1,1.96647932052595,-1.96647932052595,1.96647932052595,0,47.8390622307007,47.0757571479825,2,0.333333333,0.666666666,0,0,0,1,5.40000205993731,5,9,14,0.0233580116182566,0,0.0233580116182566,1.03699994087219,0.105225771665573,0.171350002288818,0.207999989390373,0.29559999704361,0.214199990034103,1,1,0.121563814580441,0.0147537302474,0,0,0.57142857,92.25,0.28571429,79.25,0.14285714,82,NA,0.740953803062439,0.125092774629593,0.115875445306301,9.26192253828049,3.12731936573982,5.79377226531506,0.375,0.83333333,0.57142857,0.66666667,1,0.875,0.42857143,0.25,0.07142857,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,3.08135931362537,49.13792,52.89506,49.21005,NA,NA,NA,57.51051,50.63831,73.9005,28.31209,59.21195,21.97204,49.92509,54.28482,61.83959,0.13007,4.2722,92.46,88.64,64.7,95.24,112.26,114.18,120.48,93.24,97.18,102.054285714286,103.451428571429,102.254285714286,NA,0.57142857,0.28571429,0.14285714,NA,92.1500015258789,79.0749969482422,82.0500030517578,NA,-9.40261363983154,5.61228704452515,-9.40598773956299,NA,3.51841187477112,1.70803606510162,-0.0628455877304077,NA,0.708027262240648,0.126030765473843,0.117405388504267,NA,8.8503407780081,3.15076913684607,5.87026942521334,0.33333333,0.75,0.57142857,0.5,1,0.875,0.57142857,17.7,0.14285714,0.14285714,0.42857143,0.28571429,82.4501953125,93.7821044921875,92.1793823242188,79.4839477539062,-9.02796936035156,-7.39574003219604,-9.03394826253255,6.63644027709961,-1.54267501831055,5.51033973693848,1.25481454531352,0.368678271770477,0.117405388504267,0.108140081167221,0.599887181073427,0.126030765473843,5.87026942521334,5.40700405836105,9.99811968455712,3.15076913684607,0.33333333,0.75,0.57142857,0.5,1,0.875,0.57142857,3,94.5950927734375,-8.25626436869303,0,0,99.1747,1,0.33333333,"2024-04-23",0
"Dillon Tate",17796,"2024-04-21","@KCR",2,2024,"BAL","A",30,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,1,1,1,0,0,0,0,0.25,-0.25,9.77622908401489,0,0,1,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,154.019040353275,189.176655168198,1,0.333333333,0.333333333,0.333333333,1,0,0,0,7,10,17,0.00865400023758411,-0.00138599995989352,0.0100400000810623,0.533999979496002,0.0522760674357414,0.0967999994754791,0.218600004911423,0.218600004911423,NA,0,1,0.0184490215033293,0.0709518078817608,0,0,0.76470588,91.69230769,0.11764706,78.5,0.11764706,82.5,NA,0.817947566509247,-0.135322988033295,-0.284818947315216,6.29190435776344,-6.76614940166473,-14.2409473657608,0.3,0.85714286,0.52941176,1,1,1,0.41176471,0.5,0,2,0,1,1,2,0,3,0.66666667,0,0.33333333,0.33333333,0.66666667,0,8.22360349780861,75.21887,70.0111,80,NA,NA,NA,74.19933,38.2884,77.78813,80,61.64069,80,80,43.11743,80,-2.219,0.74859,84.4,98.96,117.54,93.12,144.5,149.78,148.22,138.98,166.44,98.5764705882353,138.492941176471,147.947058823529,NA,0.76470588,0.11764706,0.11764706,NA,91.6000037560096,78.3000030517578,82.6499938964844,NA,-8.66096320519081,8.0964822769165,-9.92101669311523,NA,2.1987659747784,1.58481049537659,1.51236164569855,NA,0.870058305561543,-0.138118088245392,-0.29145535454154,NA,6.69275619662725,-6.90590441226959,-14.572767727077,0.125,0.88888889,0.52941176,1,1,1,0.52941176,17.15384615,0.11764706,NA,0.76470588,0.11764706,83.0872955322266,NA,92.0460580679087,78.7346496582031,-10.0469646453857,NA,-8.61272899921124,8.76352024078369,0.470172524452209,NA,1.40329727759728,0.696452498435974,-0.29145535454154,NA,0.870058305561543,-0.138118088245392,-14.572767727077,NA,6.69275619662725,-6.90590441226959,0.16666667,0.72727273,0.52941176,1,1,1,0.64705882,3,94.0729777018229,21.6025721232096,0,0,101.244,2,0.66666667,"2024-04-21",0
"Dillon Tate",17796,"2024-04-19","@KCR",2,2024,"BAL","A",30,0,0,27,1,0,0,0,0,0,0,0,1,7,4,3,3,1,0,0,0,0,0,0,0,0,36,0,0,0,4,2,1,0,0,0,0,0,0,0,4.97652500603183,9,0.571428571428571,4,0.5,0.38461538,16.1664797782898,10.8335202217102,6.19049659073353,687.610322189613,406.828484519636,152.159040742638,2,0.142857142,0.571428571,0.285714285,0,0.5,0,0,7,14,21,-0.0971479862928391,-0.145962029695511,0.0488140471279621,-2.46599984169006,-0.241409689188004,0.467299997806549,0.430999994277954,0.430999994277954,0.0262000001966953,1,1,-0.139712676405907,-0.068179441610015,0,1,0.7,91.64285714,0.25,78,0.05,83,0.04761905,-1.97855317592621,0.0250072591006756,-0.0344077162444592,-14.1325226851872,0.500145182013512,-3.44077162444592,0.14285714,0.76923077,0.55,1,1,1,0.65,0.85714286,0,4,2,1,1,3,3,7,0.57142857,0.28571429,0.14285714,0.14285714,0.42857143,0.42857143,11.0606279836137,20,50.6573,20,NA,NA,NA,62.49414,49.83497,57.87479,59.438,54.13907,48.80941,61.95366,49.74614,56.07208,-0.61723,3.15125,84.52,42.66,33.12,102.84,97.16,104.4,128.04,98.2,108.14,108.224,94.695,101.771,NA,0.7,0.25,0.05,NA,91.5428553989955,77.8799987792969,82.6999969482422,NA,-9.64041682652065,8.61841659545899,-10.821756362915,NA,2.15412712097168,1.68423900604248,2.15369725227356,NA,-1.99039413034916,0.0247692205011845,-0.0350487045943737,NA,-14.2171009310654,0.495384410023689,-3.50487045943737,0.14285714,0.76923077,0.55,1,1,1,0.65,18.64285714,0.05,NA,0.7,0.25,82.9658966064453,NA,91.8561314174107,78.1620788574219,-10.4795999526978,NA,-9.46526990618024,9.28492813110352,0.924585998058319,NA,1.23362677437919,0.770124816894531,-0.0350487045943737,NA,-2.01463706791401,0.0247692205011845,-3.50487045943737,NA,-14.3902647708144,0.495384410023689,0.14285714,0.76923077,0.55,1,1,1,0.65,7,97.5439627511161,-1.25072138650077,1,0.14285714,108.513,5,0.71428571,"2024-04-19",0
"Dillon Tate",17796,"2024-04-15","MIN",2,2024,"BAL","H",30,1,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,0,0,0,6.75000160932579,0,0,0,3,1,1,0,0,0,0,0,0,0,4.32832908401489,0,0.2,0.750000178813977,0.2,1,3.1664797782898,-3.1664797782898,4.30048635332443,0,78.1762071033664,105.140179533128,3,0.2,0.6,0.2,0,0,3,20.2500048279774,7,14,21,0.0562400221824646,-0.0329399816691875,0.0891800075769424,0.682999968528748,0.0734408646821976,0.870400011539459,0.723333358764648,0.974000036716461,0.319999992847443,1,1,0.0691887587308884,-0.00457476351391452,0,0,0.71428571,92,0.28571429,78,NA,NA,NA,0.343913495540619,0.0782125890254974,NA,2.29275663693746,1.30354315042496,NA,0.3,0.72727273,0.52380952,1,1,1,0.52380952,0.4,0,2,3,0,2,3,0,5,0.4,0.6,0,0.4,0.6,0,3.75695316548166,NA,NA,NA,NA,NA,NA,58.42225,33.38127,63.43985,65.06355,54.71185,54.02139,66.55955,38.06631,69.97356,-0.90337,2.72204,NA,NA,NA,104.48,127.32,138.4,119.32,95.44,116.9,108.72,118.211428571429,132.257142857143,NA,0.71428571,0.28571429,NA,NA,91.9466634114583,77.9666646321615,NA,NA,-8.87650146484375,6.6517505645752,NA,NA,2.25453033447266,3.18668047587077,NA,NA,0.34733084961772,0.0784428529441357,NA,NA,2.31553899745146,1.30738088240226,NA,0.25,0.69230769,0.52380952,1,1,1,0.61904762,19.86666667,NA,NA,0.71428571,0.28571429,NA,NA,92.1354573567708,78.1253662109375,NA,NA,-8.62494303385417,7.26553853352865,NA,NA,0.996329561869303,2.08638000488281,NA,NA,0.34733084961772,0.0784428529441357,NA,NA,2.31553899745146,1.30738088240226,0.22222222,0.75,0.52380952,1,1,1,0.57142857,5,86.329345703125,2.54128723144531,0,0,98.4651,2,0.4,"2024-04-15",0
"Dillon Tate",17796,"2024-04-12","MIL",2,2024,"BAL","H",30,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,1,4.5,4.5,0,1,0,0,0,5,0,0,0,0,0,0.14285714,0.14285714,0,8.8350760249091,0,0,0.5,0,1,3.6664797782898,-3.6664797782898,7.44650079384446,0,90.8166793116845,183.405372712559,0,0,0,1,0,0,0,0,12,17,29,0.000480000046081841,-5.99999693804421e-05,0.000539999979082495,0.934000015258789,0.100430108606815,0.00285714282654226,0.00499999988824129,0.00999999977648258,0,1,1,0.0239999983459711,0.144000019581989,0,0,0.51724138,92.13333333,0.44827586,77.38461538,0.03448276,85,NA,0.302409589290619,0.911580860614777,-0.0238054171204567,2.01606392860413,7.01216046626751,-2.38054171204567,0,0.625,0.34482759,NA,0.9,0.9,0.55172414,0.57142857,0.03448276,1,4,0,1,2,2,5,0.2,0.8,0,0.2,0.4,0.4,1.72880746407517,20,42.00992,20,NA,NA,NA,31.54984,41.22281,33.96963,75.56186,57.58918,59.33504,51.63764,50.29508,41.53647,0.02367,4.1126,81.98,33.6,10.56,103.04,114.12,123.64,133.18,110.86,128.68,115.824827586207,109.882068965517,122,NA,0.51724138,0.44827586,0.03448276,NA,92.1399983723958,77.3615394005409,85.1999969482422,NA,-9.6791493733724,9.86570152869591,-11.1975259780884,NA,2.5690788269043,1.08091596456674,2.735515832901,NA,0.302507281303406,0.921425644308329,-0.0242429338395596,NA,2.01671520868937,7.08788957160253,-2.42429338395596,0,0.52631579,0.34482759,NA,0.9,0.9,0.65517241,16.68181818,0.03448276,NA,0.51724138,0.44827586,85.5448989868164,NA,92.4880208333333,77.6861994816707,-10.4181995391846,NA,-9.35303853352865,10.4643331674429,0.915147006511688,NA,1.25842437744141,-0.506361191089337,-0.0242429338395596,NA,0.302507281303406,0.921425644308329,-2.42429338395596,NA,2.01671520868937,7.08788957160253,0,0.52631579,0.34482759,NA,0.9,0.9,0.65517241,5,91.0514526367188,37.636474609375,2,0.4,102.532,3,0.6,"2024-04-12",0
"Dillon Tate",17796,"2024-04-06","@PIT",2,2024,"BAL","A",30,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.1762071033664,76.9288520456552,2,0,1,0,0,0,2,27.000028163224,5,5,10,0.0302579812705517,0,0.0302579812705517,0.935999989509583,0.0932735353708267,0.617799997329712,0.321400016546249,0.642800033092499,0.768999993801117,1,1,0.0490976013243198,-0.000120616213710678,0,0,0.8,91.125,0.2,77,NA,NA,NA,0.738999664783478,-0.0818048268556595,NA,9.23749580979347,-4.09024134278297,NA,0,0.4,0.2,NA,1,1,0.5,NA,0,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,1.34627574922926,NA,NA,NA,NA,NA,NA,60.47374,40.71452,65.51519,20,55.80371,20,42.62493,41.11136,49.11098,0.5836,4.95249,NA,NA,NA,103.74,123.42,132.88,108.34,18.42,34.9,104.66,102.42,113.284,NA,0.8,0.2,NA,NA,91.0749969482422,77.1500015258789,NA,NA,-10.3033742904663,6.96695899963379,NA,NA,3.50730514526367,2.47807574272156,NA,NA,0.749125313013792,-0.0833708606660366,NA,NA,9.3640664126724,-4.16854303330183,NA,0,0.4,0.2,NA,1,1,0.5,19.375,NA,NA,0.8,0.2,NA,NA,91.6914367675781,77.7487030029297,NA,NA,-9.96935272216797,7.44558000564575,NA,NA,2.40133762359619,1.34222102165222,NA,NA,0.749125313013792,-0.0833708606660366,NA,NA,9.3640664126724,-4.16854303330183,0,0.4,0.2,NA,1,1,0.5,2,69.0383605957031,-45.7499008178711,0,0,87.4611,0,0,"2024-04-06",0
"Dillon Tate",17796,"2024-04-02","KCR",2,2024,"BAL","H",30,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,2,18,9,9,2,0,0,1,0,1,0,0,0,0,0.4,0.2,0.2,3.64632908401489,0,0.25,2,0.5,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,52.8952626867303,52.0512824543046,1,0.5,0.5,0,0,0,0,0,9,13,22,0.0217799972742796,-0.0140000060200691,0.0357800051569939,0.467000007629395,0.0502150543034077,0.403200000524521,0.393999993801117,0.393999993801117,0.319999992847443,1,1,0.0239151269197464,0.0301027233926199,0,0,0.59090909,91.30769231,0.40909091,77.55555556,NA,NA,NA,-0.0578642822802067,0.141207844018936,NA,-0.445109863693898,1.56897604465485,NA,0.375,0.66666667,0.45454545,0.5,1,0.7,0.27272727,0.4,0.13636364,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,4.41843900922682,NA,NA,NA,NA,NA,NA,49.73315,47.47692,52.61342,36.20742,77.33354,22.87592,46.8897,61.83847,41.73559,0.31864,4.55505,NA,NA,NA,106.24,97.56,116.42,146.2,33.82,61.02,122.587272727273,71.4845454545455,93.7563636363636,NA,0.59090909,0.40909091,NA,NA,91.2615403395433,77.4666680230035,NA,NA,-9.1776621891902,9.76402197943793,NA,NA,2.54355093149038,3.39454290601942,NA,NA,-0.0608962215483189,0.139007393270731,NA,NA,-0.468432473448607,1.54452659189701,NA,0.27272727,0.63636364,0.45454545,0.66666667,0.71428571,0.7,0.5,18.8125,NA,NA,0.59090909,0.40909091,NA,NA,91.5960411658654,77.8028903537326,NA,NA,-8.95282686673678,10.1495776706272,NA,NA,1.22270782177265,2.20449553595649,NA,NA,-0.0608962215483189,0.139007393270731,NA,NA,-0.468432473448607,1.54452659189701,0.27272727,0.63636364,0.45454545,0.66666667,0.71428571,0.7,0.5,2,101.278366088867,1.48890590667725,0,0,112.908,1,0.5,"2024-04-02",0
"Dillon Tate",17796,"2024-03-31","LAA",2,2024,"BAL","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.31606242325356,0,0,0,0,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,154.019040353275,151.561560819707,2,0,1,0,0,0,0,0,2,2,4,0.0180599950253963,-0.0087000010535121,0.026759997010231,0.467000007629395,0.050215058028698,0.329333335161209,0.319999992847443,0.319999992847443,0.229999989271164,1,1,0.0326133072376251,0.0222247340331013,0,0,1,92.75,NA,NA,NA,NA,NA,0.653392493724823,NA,NA,16.3348123431206,NA,NA,0.5,0.5,0.5,1,1,1,0.5,0.33333333,0,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,6.59156976321668,NA,NA,NA,NA,NA,NA,20,53.49311,20,NA,NA,NA,20,47.92539,20,7.11741,14.75321,NA,NA,NA,101.64,-36.78,-23.5,NA,NA,NA,101.64,-36.78,-23.5,NA,1,NA,NA,NA,92.8249969482422,NA,NA,NA,-9.36889839172363,NA,NA,NA,2.23645782470703,NA,NA,NA,0.662251774221659,NA,NA,NA,16.5562943555415,NA,NA,0.5,0.5,0.5,1,1,1,0.5,16,NA,NA,1,NA,NA,NA,93.2120513916016,NA,NA,NA,-8.95844745635986,NA,NA,NA,1.0113343000412,NA,NA,NA,0.662251774221659,NA,NA,NA,16.5562943555415,NA,0.5,0.5,0.5,1,1,1,0.5,2,97.6800079345703,-14.3572101593018,0,0,102.379,1,0.5,"2024-03-31",0
"Dillon Tate",17796,"2024-03-28","LAA",2,2024,"BAL","H",30,0,0,9,1,0,0,0,0,0,0,0,1,6,1,2,1,0,2,0,0,0,0,1,9,18,9,0.5,0,0,3,0,0,0,0,0,0,0.16666667,0.33333333,-0.16666667,7.97714574914089,0,0.25,3,0.333333333333333,0.33333333,7.1664797782898,1.8335202217102,7.1664797782898,229.203440729871,179.299984769911,176.439130411058,3,0,1,0,0,0,0,0,14,12,26,-0.00010001657938119,-0.00141999719198793,0.00131998059805483,-1.53299999237061,-0.164838716387749,0.0203333329409361,0.00999999977648258,0.00999999977648258,0.00999999977648258,1,1,-0.0573194026947021,0.0524005544334891,0,0,0.73076923,90.31578947,0.19230769,76.8,0.07692308,83.5,NA,-0.411466419696808,0.0437925197184086,-0.0947942137718201,-2.16561273524636,0.875850394368172,-4.739710688591,0.11764706,0.33333333,0.19230769,1,0.66666667,0.8,0.34615385,0.5,0.03846154,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,5.12580037226283,20,37.66139,20,NA,NA,NA,22.56209,46.97236,20,23.90935,56.53361,26.77347,20,46.17071,20,2.12126,7.25898,72.76,59.36,36.62,89.68,61.28,69.98,112.02,76.48,83.64,92.6746153846154,64.0553846153846,70.0407692307692,NA,0.73076923,0.19230769,0.07692308,NA,90.3947368421053,76.8599975585937,83.3000030517578,NA,-9.89376750745271,7.52456436157227,-9.64762115478516,NA,2.55419881720292,3.26767807006836,1.35295271873474,NA,-0.421130131930113,0.0432244949042797,-0.0966443121433258,NA,-2.21647437857954,0.864489898085594,-4.83221560716629,0.07692308,0.30769231,0.19230769,1,0.75,0.8,0.5,17.85,0.07692308,NA,0.73076923,0.19230769,83.437255859375,NA,90.5535181949013,77.0215637207031,-9.32231521606445,NA,-9.54651360762747,8.07104797363281,-0.347082018852234,NA,1.07909162420976,1.74496612548828,-0.0966443121433258,NA,-0.421130131930113,0.0432244949042797,-4.83221560716629,NA,-2.21647437857954,0.864489898085594,0.125,0.3,0.19230769,1,0.66666667,0.8,0.38461538,3,93.5239054361979,-14.6228777567546,0,0,99.445,2,0.66666667,"2024-03-28",0
