"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CH%","CHv","XX%","wFB","wCT","wCH","wFB/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","pivCH","pivFA","pivFC","pivSI","piCH-X","piFA-X","piFC-X","piSI-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piwCH","piwFA","piwFC","piwSI","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Robert Suarez",30115,"2024-08-03","COL",29,2024,"SDP","H",33,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.1672745395749,29.9783111930123,2,0,1,0,0,0,0,0,2,7,9,0.152060016989708,0,0.152060016989708,0.457000017166138,0.0498636141419411,2.05533337593079,2.79979991912842,2.79979991912842,NA,0,1,0.0740672647953033,-8.41247507616799e-05,1,0,0.88888889,100.375,NA,NA,0.11111111,92,NA,0.636294305324554,NA,0.054188709706068,7.95367881655693,NA,5.4188709706068,0.6,0.75,0.66666667,0.66666667,0.66666667,0.66666667,0.44444444,1,0.22222222,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,-0.208323959525662,80,67.12652,80,76.28589,78.01762,65.58263,NA,NA,NA,NA,NA,NA,80,76.51373,80,-2.38598,0.49812,96.88,165.18,168.24,137.1,90.42,123.18,NA,NA,NA,NA,NA,NA,132.631111111111,98.7266666666667,128.186666666667,0.88888889,NA,NA,0.11111111,100.175003051758,NA,NA,92,-4.86624622344971,NA,NA,-10.4375734329224,11.4251136779785,NA,NA,5.68777751922607,0.643924970179796,NA,NA,0.054773960262537,8.04906212724745,NA,NA,5.4773960262537,0.5,0.8,0.66666667,0.5,0.75,0.66666667,0.55555556,16.5,0.11111111,0.77777778,NA,0.11111111,91.7810974121094,100.383100237165,NA,97.3026962280273,-10.111499786377,-4.1038270677839,NA,-5.77661991119385,3.97994995117188,10.3085970197405,NA,8.34930992126465,0.054773960262537,0.429185274988413,NA,0.214739695191383,5.4773960262537,6.13121821412018,NA,21.4739695191383,0.5,0.8,0.66666667,0.5,0.75,0.66666667,0.55555556,2,79.0818939208984,-20.149227142334,0,0,106.973,1,0.5,"2024-08-03",0
"Robert Suarez",30115,"2024-07-30","LAD",29,2024,"SDP","H",33,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.4688219680816,18.1856412207288,0,0,0,1,0,0,1,9,2,8,10,0.303323984146118,0,0.303323984146118,1.06200003623962,0.115875616669655,3.19260001182556,2.69460010528564,2.69460010528564,NA,0,1,0.0973668396472931,-0.00235838790808685,1,0,1,98.4,NA,NA,NA,NA,NA,0.782448410987854,NA,NA,7.82448410987854,NA,NA,0.5,0.83333333,0.7,0,0.6,0.42857143,0.6,1,0.4,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.63901599697176,NA,NA,NA,80,68.48429,77.28406,34.09464,36.72596,56.40002,NA,NA,NA,80,57.97029,80,-1.9214,1.19499,NA,NA,NA,132.94,124.64,146.98,115.4,83,112.04,NA,NA,NA,129.432,116.312,139.992,0.8,NA,0.2,NA,98.5999984741211,NA,98.1000061035156,NA,-5.02886199951172,NA,-7.25555610656738,NA,11.7920217514038,NA,10.4032878875732,NA,0.771311946213245,NA,0.019891619682312,NA,9.64139932766557,NA,0.994580984115601,NA,0.5,0.83333333,0.7,0,0.6,0.42857143,0.6,21.28571429,NA,0.8,NA,0.2,NA,98.4755096435547,NA,97.9203491210938,NA,-4.38088369369507,NA,-6.77021503448486,NA,10.3714246749878,NA,8.7580394744873,NA,0.771311946213245,NA,0.019891619682312,NA,9.64139932766557,NA,0.994580984115601,0.5,0.83333333,0.7,0,0.6,0.42857143,0.6,1,93.9917068481445,44.3308944702148,0,0,93.9917,0,0,"2024-07-30",0
"Robert Suarez",30115,"2024-07-26","@BAL",29,2024,"SDP","A",33,1,0,0,1,0,0,0,0,0,0,1,1.2,6,1,0,0,0,0,0,0,0,0,2,10.8000041198746,0,5.40000205993731,2,0,0,2,2,0,1,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.166666666666667,0.600000228881923,0.25,1,0.766478862762102,-0.766478862762102,2.58088964237113,0,20.440032974197,64.1585490194796,1,0,0.5,0.5,0.5,0,2,10.8000041198746,7,12,19,0.0651200115680695,-0.12339998036623,0.18851999938488,0.611000061035156,0.065698929131031,2.3953332901001,2.95000004768372,5.38199996948242,NA,0,1,0.0579361245036125,-0.0307499238036055,1,0,1,100.10526316,NA,NA,NA,NA,NA,0.591057598590851,NA,NA,3.11082946626764,NA,NA,0.22222222,0.9,0.57894737,0.5,0.77777778,0.72727273,0.52631579,0.33333333,0.15789474,2,0,2,1,2,1,4,0.5,0,0.5,0.25,0.5,0.25,-0.852145558280734,NA,NA,NA,78.27084,80,50.0775,20,61.03934,20,NA,NA,NA,67.40069,73.43241,39.31708,-0.95563,2.64365,NA,NA,NA,136.04,95.86,132.86,105,85.56,98.92,NA,NA,NA,127.871578947368,93.1494736842105,123.928421052632,0.73684211,NA,0.26315789,NA,100.242858886719,NA,99.4599975585938,NA,-4.25337954929897,NA,-7.69992370605469,NA,11.3516387939453,NA,9.06422271728516,NA,0.352066334336996,NA,0.232637364417315,NA,2.51475953097854,NA,4.65274728834629,NA,0.14285714,0.83333333,0.57894737,1,0.7,0.72727273,0.63157895,21.15384615,NA,0.68421053,NA,0.31578947,NA,100.267333984375,NA,99.4240010579427,NA,-3.92750989473783,NA,-7.60010655721029,NA,10.3941298264724,NA,8.1385383605957,NA,0.38711503893137,NA,0.197588659822941,NA,2.97780799177977,NA,3.29314433038235,0.14285714,0.83333333,0.57894737,1,0.6,0.63636364,0.63157895,4,92.546630859375,33.3668899536133,0,0,107.482,2,0.5,"2024-07-26",0
"Robert Suarez",30115,"2024-07-23","@WSN",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.4688219680816,-18.3531359984531,2,0,1,0,0,0,0,0,3,13,16,0.0174559988081455,-0.00360399996861815,0.021059999242425,0.49099999666214,0.0509864985942841,0.211899995803833,0.428799986839294,0.428799986839294,NA,0,1,0.0213306434452534,0.0610478329767351,0,0,1,99.25,NA,NA,NA,NA,NA,0.280757486820221,NA,NA,1.75473429262638,NA,NA,0.5,0.6,0.5625,0.33333333,0.83333333,0.66666667,0.625,1,0.1875,1,0,1,0,0,2,2,0.5,0,0.5,0,0,1,-0.891745903466235,NA,NA,NA,80,60.24111,80,56.2274,56.45099,53.34553,NA,NA,NA,80,53.56058,80,-2.21453,0.7553,NA,NA,NA,115.76,125.38,131.82,114.92,90.54,93.62,NA,NA,NA,115.4975,114.4925,119.8825,0.6875,NA,0.3125,NA,99.0727317116477,NA,99.2200012207031,NA,-4.90621601451527,NA,-8.31886672973633,NA,10.2202086015181,NA,8.86962127685547,NA,0.0728665813803673,NA,0.20910232514143,NA,0.662423467094248,NA,4.1820465028286,NA,0.5,0.6,0.5625,0.33333333,0.83333333,0.66666667,0.625,19.25,NA,0.6875,NA,0.3125,NA,98.8523504083807,NA,99.0025390625,NA,-4.80124456232244,NA,-8.31847381591797,NA,9.33667893843217,NA,7.76165161132812,NA,0.0728665813803673,NA,0.20910232514143,NA,0.662423467094248,NA,4.1820465028286,0.42857143,0.66666667,0.5625,0.33333333,0.83333333,0.66666667,0.5625,2,96.4762115478516,-7.84212064743042,0,0,98.3971,1,0.5,"2024-07-23",0
"Robert Suarez",30115,"2024-07-21","@CLE",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,1,0,0,1.1,4,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,1,2,0,1,0,0,0,0.25,0,0.25,3.28666658401489,0,0,0,0,1,1.66647942066184,-1.66647942066184,3.93449257073111,0,42.3262899696752,96.8693432446014,0.5,0,0.333333333,0.666666666,0.5,0,0,0,6,10,16,0.260219991207123,0,0.260219991207123,0.699999988079071,0.0738396644592285,2.53460001945496,3.07773327827454,2.40840005874634,NA,0,1,0.102901667356491,-0.000234584104798832,1,0,0.8125,98.84615385,NA,NA,0.1875,90.33333333,NA,1.02845478057861,NA,-0.0328830890357494,7.91119061983549,NA,-1.09610296785831,0.22222222,0.71428571,0.4375,0.5,1,0.85714286,0.4375,0.5,0.0625,1,2,0,1,1,1,3,0.33333333,0.66666667,0,0.33333333,0.33333333,0.33333333,-0.832505451970141,20,60.1631,20,75.37305,56.59677,68.12032,56.40389,56.18835,53.80816,NA,NA,NA,60.09222,54.02123,51.43559,-0.50158,3.32472,119.68,78.08,92.6,123.16,84.56,100.82,132.5,70.14,123.2,NA,NA,NA,125.42625,78.83875,106.2725,0.5,NA,0.3125,0.1875,98.1500015258789,NA,100.1,90.4000040690104,-5.32076692581177,NA,-6.88568344116211,-8.56617482503255,9.90408802032471,NA,8.08986434936523,3.03357664744059,0.422275591641665,NA,0.643186800181866,-0.0337626598775387,5.27844489552081,NA,12.8637360036373,-1.12542199591796,0.25,0.625,0.4375,0.5,1,0.85714286,0.5,17.58333333,0.1875,0.4375,NA,0.375,90.3904012044271,98.2926897321429,NA,99.6292521158854,-8.66888999938965,-5.14589854649135,NA,-6.79472351074219,1.95952987670898,9.03530992780413,NA,7.25306002298991,-0.0337626598775387,0.457324296236038,NA,0.608138095587492,-1.12542199591796,6.5332042319434,NA,10.1356349264582,0.25,0.625,0.4375,0.5,1,0.85714286,0.5,3,96.8749389648438,22.1268259684245,1,0.33333333,104.287,2,0.66666667,"2024-07-21",0
"Robert Suarez",30115,"2024-07-13","ATL",29,2024,"SDP","H",33,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0,0,1,1,2,0,0,0,0,0.2,0,0.2,3.29696908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.1672745395749,66.5170884121943,1,0.5,0.25,0.25,0,0,0,0,9,16,25,0.0124500077217817,-0.0132860066369176,0.0257360134273767,0.457000017166138,0.0498636141419411,0.237900003790855,0.308800011873245,0.308800011873245,NA,0,1,-0.0668508484959602,0.119183793108802,0,0,0.92,99.43478261,NA,NA,0.08,90.5,NA,-0.141593664884567,NA,-0.0580911040306091,-0.615624629932901,NA,-2.90455520153046,0.30769231,0.66666667,0.48,1,0.75,0.83333333,0.48,0.6,0.08,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,5.45297875291401,64.05004,74.58104,47.70885,72.088,66.53952,72.3534,44.44397,32.18124,53.21456,NA,NA,NA,69.69825,55.8057,72.50662,-1.09837,2.42954,126.46,128.32,130.06,111.48,117.32,129.84,123.44,110.8,119.38,NA,NA,NA,115.5488,116.6352,127.3472,0.68,NA,0.24,0.08,99.4705882352941,NA,99.1333312988281,90.6000061035156,-4.50767965877757,NA,-7.46398289998372,-9.45233726501465,10.6763718548943,NA,9.18505350748698,5.44946670532227,-0.467132408171892,NA,0.362773183733225,-0.0591252744197845,-2.74783769512878,NA,6.04621972888708,-2.95626372098923,0.18181818,0.71428571,0.48,1,0.8,0.83333333,0.56,20.65,0.08,0.64,NA,0.28,90.3549957275391,99.2742691040039,NA,98.8052891322545,-9.20767974853516,-3.63380312919617,NA,-6.83974293300084,3.90892004966736,9.43027305603027,NA,8.1021728515625,-0.0591252744197845,-0.532354068011045,NA,0.427994843572378,-2.95626372098923,-3.32721292506903,NA,6.11421205103397,0.1,0.73333333,0.48,1,0.81818182,0.83333333,0.6,4,91.5542373657227,16.4270191192627,0,0,98.0278,2,0.5,"2024-07-13",0
"Robert Suarez",30115,"2024-07-10","SEA",29,2024,"SDP","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,1,0,0,0,0,0,0.33333333,0.33333333,0,7.35528463540534,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,103.12141930106,139.014259199392,0,0,0,1,0,0,0,0,6,9,15,0.0146699966862798,-0.00696399714797735,0.0216339938342571,0.457000017166138,0.0498636141419411,0.262950003147125,0.258799999952316,0.258799999952316,NA,0,1,0.0416308715939522,0.0141591892948155,0,0,0.93333333,98.5,NA,NA,0.06666667,89,NA,0.275533109903336,NA,-0.0344077162444592,1.96809364216668,NA,-3.44077162444592,0.4,0.8,0.53333333,0.5,0.75,0.625,0.33333333,0.33333333,0.2,0,0,1,0,1,0,1,0,0,1,0,1,0,3.40165955255143,54.23081,56.65623,46.59934,61.58474,72.94067,60.92672,80,55.29692,80,NA,NA,NA,66.10852,68.44015,69.23088,-0.87535,2.76407,79.64,89.58,83.34,122.42,59.4,79.84,99.84,88.46,107.18,NA,NA,NA,116.557333333333,65.2866666666667,83.7186666666667,0.86666667,NA,0.06666667,0.06666667,98.6461557241587,NA,96.3000030517578,89.4000015258789,-5.61862358680138,NA,-7.92308521270752,-8.48304462432861,11.2025522085337,NA,8.85694789886475,6.1261305809021,0.235037446022034,NA,0.039364367723465,-0.0350487045943737,1.80798035401564,NA,3.9364367723465,-3.50487045943737,0.42857143,0.625,0.53333333,0.33333333,0.8,0.625,0.53333333,20.18181818,0.06666667,0.86666667,NA,0.06666667,89.1084976196289,98.4235652043269,NA,96.0641021728516,-8.13580989837646,-5.124390235314,NA,-7.39444017410278,5.00706005096436,9.94987487792969,NA,7.41063022613525,-0.0350487045943737,0.235037446022034,NA,0.039364367723465,-3.50487045943737,1.80798035401564,NA,3.9364367723465,0.4,0.6,0.53333333,0.5,0.66666667,0.625,0.66666667,1,89.7274932861328,30.2776393890381,0,0,89.7275,0,0,"2024-07-10",0
"Robert Suarez",30115,"2024-07-05","ARI",29,2024,"SDP","H",33,0,0,81.0000844896721,1,0,0,0,0,0,0,1,0.1,5,4,3,3,2,0,0,0,0,0,0,0,0,108.000112652896,0,0,0,2,2,1,0,0,0,0,0,0,0,6.03472908401489,54.0000563264481,0.8,12.0000125169885,0.666666666666667,0.83333333,81.1665611387148,-0.166476649042679,12.2385396785169,2047.24085922518,1975.61311337257,297.542650377296,1,0.2,0.4,0.4,0,1,0,0,8,12,20,-0.799365997314453,-0.848322033882141,0.0489560142159462,-4.69799995422363,-0.512602269649506,1.71316003799438,0.48989999294281,0.97979998588562,0.577600002288818,1,1,-0.291899502277374,-0.174703721931778,0,1,0.8,98.5625,NA,NA,0.2,90.75,NA,-2.19797563552856,NA,-1.63282763957977,-13.7373477220535,NA,-40.8206909894943,0.2,0.9,0.55,1,0.88888889,0.90909091,0.5,0.4,0.05,2,2,1,0,2,3,5,0.4,0.4,0.2,0,0.4,0.6,40.598588555294,30.92957,80,20,58.55774,63.25584,48.42562,74.85463,32.98009,80,NA,NA,NA,52.03468,64.75307,41.74182,-0.001,4.07559,129.22,44.9,67.22,98.68,132.82,140.1,105.56,137.94,147.46,NA,NA,NA,105.132,115.492,125.892,0.75,NA,0.05,0.2,98.6066650390625,NA,97.1999969482422,90.8000030517578,-4.48430887858073,NA,-6.97170495986938,-9.53986930847168,10.4378061930339,NA,9.62552070617676,3.69274497032166,-2.26538081094623,NA,0.057969942688942,-1.63792931288481,-15.1025387396415,NA,5.7969942688942,-40.9482328221202,0.125,0.83333333,0.55,1,0.9,0.90909091,0.6,21.66666667,0.2,0.65,NA,0.15,90.6528778076172,98.6281268780048,NA,97.3673299153646,-9.05993270874023,-3.73161139855018,NA,-4.91208648681641,1.98770749568939,9.26061835655799,NA,7.72676340738932,-1.63792931288481,-2.28050224483013,NA,0.0730913765728474,-40.9482328221202,-17.5423249602318,NA,2.43637921909491,0.11111111,0.90909091,0.55,1,0.9,0.90909091,0.55,5,101.013537597656,11.4735641479492,2,0.4,109.476,4,0.8,"2024-07-05",0
"Robert Suarez",30115,"2024-07-04","@TEX",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,2,0,0,0,0,0,0,0.25,0.25,0,5.04972908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,103.12141930106,102.47548198021,2,0,1,0,0,0,0,0,7,12,19,0.0890479981899261,-0.0908839926123619,0.179931998252869,0.49099999666214,0.0509865023195744,2.33559989929199,1.80440008640289,1.80440008640289,NA,0,1,0.0237600319087505,0.0143663604656112,1,0,0.78947368,98.93333333,NA,NA,0.21052632,91.25,NA,0.374336808919907,NA,0.118732333183289,2.49557872613271,NA,2.96830832958221,0.41666667,1,0.63157895,0.6,0.85714286,0.75,0.36842105,0.75,0.15789474,2,0,0,0,2,0,2,1,0,0,0,1,0,2.98887335100736,22.53889,74.68506,20,61.65198,59.83461,51.2245,20,38.19161,37.10437,NA,NA,NA,42.55758,59.15786,38.0243,0.58778,4.95876,117.22,47.06,58.34,107.78,106.3,107.1,127.12,5.22,26.28,NA,NA,NA,111.803157894737,83.1884210526316,88.3273684210526,0.68421053,NA,0.10526316,0.21052632,99.0384615384615,NA,98.6000061035156,90.9749984741211,-4.52540471003606,NA,-7.35043811798096,-10.1432037353516,10.1528965876653,NA,10.0261287689209,4.34607410430908,0.691069357097149,NA,-0.315534576773643,0.119306404143572,5.31591813151653,NA,-15.7767288386822,2.9826601035893,0.41666667,1,0.63157895,0.6,0.85714286,0.75,0.36842105,19.66666667,0.21052632,0.68421053,NA,0.10526316,91.0108261108398,99.1119666466346,NA,98.6403961181641,-9.84945774078369,-4.05473474355844,NA,-6.86221027374268,2.88185501098633,9.21426802415114,NA,8.69355010986328,0.119306404143572,0.691069357097149,NA,-0.315534576773643,2.9826601035893,5.31591813151653,NA,-15.7767288386822,0.41666667,1,0.63157895,0.6,0.85714286,0.75,0.36842105,2,71.7377014160156,-15.7638206481934,0,0,80.4948,0,0,"2024-07-04",0
"Robert Suarez",30115,"2024-07-03","@TEX",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,1,0,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.166479063033887,-0.166479063033887,0.166479063033887,0,5.84920889211899,5.81257031260301,2,0,1,0,0,0,0,0,4,10,14,0.130991995334625,0,0.130991995334625,0.715999960899353,0.0743509829044342,1.25160002708435,1.69760000705719,1.48399996757507,NA,0,1,0.10459154099226,6.8088681747e-05,1,0,0.57142857,99.125,NA,NA,0.42857143,91,NA,0.473925799131393,NA,0.482869803905487,5.92407248914242,NA,8.04783006509145,0.44444444,1,0.64285714,0.5,0.8,0.66666667,0.35714286,0.75,0.21428571,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,-0.891745903466235,60.86082,80,52.00387,61.85021,72.03579,51.93851,80,54.67729,80,NA,NA,NA,69.00122,80,63.21778,-1.05506,2.4945,132.38,93.74,119.94,101.2,93.2,105.1,98.78,166.22,182.1,NA,NA,NA,114.217142857143,103.862857142857,122.46,0.42857143,NA,0.14285714,0.42857143,99.2999979654948,NA,98.3000030517578,91.0999959309896,-4.70844682057699,NA,-7.80357646942139,-10.8939844767253,11.0103556315104,NA,8.72181701660156,4.41807683308919,0.356278471648693,NA,0.123191602528095,0.488448437303305,5.93797452747822,NA,6.15958012640476,8.14080728838841,0.28571429,1,0.64285714,0,0.85714286,0.66666667,0.5,22.7,0.42857143,0.42857143,NA,0.14285714,91.1772054036458,99.4045206705729,NA,98.4163970947266,-10.4851036071777,-4.26671346028646,NA,-7.33665990829468,2.82039165496826,9.70848147074381,NA,7.55108976364136,0.488448437303305,0.356278471648693,NA,0.123191602528095,8.14080728838841,5.93797452747822,NA,6.15958012640476,0.28571429,1,0.64285714,0,0.71428571,0.55555556,0.5,2,91.0552520751953,-10.9283142089844,0,0,97.3264,1,0.5,"2024-07-03",0
"Robert Suarez",30115,"2024-06-25","WSN",29,2024,"SDP","H",33,0,0,0,1,0,0,0,0,1,0,0,1,5,1,1,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,2,1,1,0,0,0,0.2,0,0.2,3.74716908401489,0,0.2,1,0.25,0,1.1664797782898,-1.1664797782898,4.19049659073353,0,30.1672745395749,103.055865631376,0.5,0.25,0.25,0.5,0.5,0,0,0,5,16,21,0.0291780084371567,-0.029515977948904,0.0586939863860607,-0.542999982833862,-0.0592471323907375,0.51803332567215,0.687600016593933,0.687600016593933,NA,0,1,-0.0366146899759769,0.0929392679349299,0,0,0.95238095,99.5,NA,NA,0.04761905,90,NA,-0.100252494215965,NA,-0.0344077162444592,-0.501262471079826,NA,-3.44077162444592,0.625,0.8,0.66666667,0.8,1,0.85714286,0.23809524,0.6,0.0952381,1,1,2,1,3,0,4,0.25,0.25,0.5,0.25,0.75,0,1.59042837700921,20,62.21719,20,58.43268,68.55101,41.60218,80,52.53777,80,NA,NA,NA,60.30471,63.47065,45.48535,-0.51478,3.30492,87.92,20.82,17.44,132.16,91.72,114.5,105.7,151.48,169.22,NA,NA,NA,126.273333333333,96.8809523809524,117.695238095238,0.80952381,NA,0.14285714,0.04761905,99.4529383042279,NA,98.9000040690104,90,-4.27846302705653,NA,-7.5162976582845,-9.58351802825928,10.765921200023,NA,8.77842076619466,4.72096633911133,0.274980008602142,NA,-0.381029665470123,-0.0350487045943737,1.61752946236554,NA,-12.7009888490041,-3.50487045943737,0.63636364,0.7,0.66666667,0.71428571,1,0.85714286,0.47619048,20.1875,0.04761905,0.80952381,NA,0.14285714,89.8667984008789,99.2964441636029,NA,98.7567342122396,-8.6057596206665,-3.5211394814884,NA,-7.07973353068034,2.7613799571991,9.52966129078585,NA,7.39889653523763,-0.0350487045943737,0.274980008602142,NA,-0.381029665470123,-3.50487045943737,1.61752946236554,NA,-12.7009888490041,0.63636364,0.7,0.66666667,0.71428571,1,0.85714286,0.47619048,4,94.141357421875,30.231164932251,0,0,97.5865,1,0.25,"2024-06-25",0
"Robert Suarez",30115,"2024-06-24","WSN",29,2024,"SDP","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,2,1,0,0,0,0,0,0,0,6.91672908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.8033710472314,151.387312822842,0.5,0.25,0.25,0.5,0,0,0,0,6,11,17,0.12848599255085,-0.0682520046830177,0.196738004684448,0.457000017166138,0.0498636141419411,2.2106499671936,2.25760006904602,2.25760006904602,2.69460010528564,1,1,0.0217734351754189,0.0363479293361965,1,0,0.82352941,99.07142857,NA,NA,0.17647059,92.33333333,NA,-0.05628851801157,NA,0.00989698246121407,-0.402060842939786,NA,0.329899415373802,0.36363636,0.83333333,0.52941176,0.75,1,0.88888889,0.35294118,0.25,0.05882353,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,4.13617198926514,38.94326,58.45749,38.46249,40.1142,65.86585,30.66189,48.19792,45.59025,64.15131,NA,NA,NA,35.03501,61.40259,30.49202,1.05513,5.65979,93.18,105.14,92.36,110.34,76.5,89.18,119.26,133.42,166.68,NA,NA,NA,107.836470588235,84.9023529411765,94.3,0.76470588,NA,0.05882353,0.17647059,99.2384596604567,NA,97.9000015258789,92.0999959309896,-4.65434030386118,NA,-7.42616319656372,-9.73584747314453,10.4163489708534,NA,9.68726634979248,5.11300309499105,-0.34087772294879,NA,0.328176736831665,0.00964778661727905,-2.6221363303753,NA,32.8176736831665,0.321592887242635,0.4,0.71428571,0.52941176,0.75,1,0.88888889,0.41176471,19.76923077,0.17647059,0.76470588,NA,0.05882353,92.0472615559896,99.1991342397837,NA,97.8898010253906,-9.17523956298828,-3.91477526151217,NA,-6.65340995788574,3.18553988138835,9.12443366417518,NA,8.11201953887939,0.00964778661727905,-0.34087772294879,NA,0.328176736831665,0.321592887242635,-2.6221363303753,NA,32.8176736831665,0.4,0.71428571,0.52941176,0.75,1,0.88888889,0.41176471,4,92.0686721801758,18.3730525970459,0,0,106.653,1,0.25,"2024-06-24",0
