"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSI%","piSL%","pivCH","pivCU","pivFA","pivSI","pivSL","piCH-X","piCU-X","piFA-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFA","piwSI","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Ryan Pressly",7005,"2024-08-13","@TBR",21,2024,"HOU","A",35,0,0,9,1,0,0,0,0,0,1,0,1,6,2,1,1,0,1,0,0,0,0,1,9,9,18,1,0,0,3,0,1,0,0,0,0,0.16666667,0.16666667,0,4.16309018972078,0,0.4,3,0.5,0.66666667,4.1664797782898,4.8335202217102,4.1664797782898,226.753327126354,102.760933900373,101.806421637006,3,0.25,0.75,0,0,0,0,0,11,21,32,-0.00481600314378738,-0.249632000923157,0.24481600522995,-0.547999978065491,-0.0601867102086544,3.4925000667572,1.61540007591248,1.61540007591248,3.33239984512329,1,1,-0.0529404655098915,0.0515615097327313,0,0,0.375,93.16666667,0.3125,89,0.1875,82,0.125,89,-0.516833186149597,0.0994468107819557,0.259408056735992,-0.393370598554611,-4.30694321791331,0.994468107819557,4.32346761226654,-9.83426496386528,0.31578947,0.84615385,0.53125,0.5,1,0.82352941,0.40625,0.83333333,0.09375,3,1,0,0,3,1,4,0.75,0.25,0,0,0.75,0.25,5.05689874949305,20,54.4798,20,77.52957,80,73.86457,41.8884,56.75109,28.9973,NA,NA,NA,73.47853,50.30354,80,41.44451,65.96174,37.39857,0.65693,5.06249,72.04,-45.2,-51.12,115.8,167.96,199.6,87.1,94.72,81.62,NA,NA,NA,105.54,128.1,138.64,96.36125,101.39375,104.9675,0.375,NA,0.3125,0.1875,0.125,93.0083312988281,NA,88.9199951171875,81.9333343505859,89,-0.229000131289164,NA,2.94880294799805,10.3936506907145,-7.67327880859375,10.0414136250814,NA,2.43610401153564,-6.54499371846517,2.58089423179626,-0.525793302804232,NA,0.0879569351673126,0.263597059994936,-0.402833450585604,-4.38161085670193,NA,0.879569351673126,4.39328433324893,-10.0708362646401,0.26666667,0.76470588,0.53125,0.5,0.92307692,0.82352941,0.53125,24.76923077,0.125,0.1875,0.375,NA,0.3125,88.9792251586914,81.8910980224609,92.9756266276042,NA,88.8784423828125,-7.64830255508423,11.0777002970378,0.073605348666509,NA,3.38990707397461,0.890125036239624,-8.50366655985514,8.7014217376709,NA,0.86203031539917,-0.402833450585604,0.263597059994936,-0.525793302804232,NA,0.0879569351673126,-10.0708362646401,4.39328433324893,-4.38161085670193,NA,0.879569351673126,0.26666667,0.76470588,0.53125,0.5,0.92307692,0.82352941,0.53125,4,90.1988830566406,-3.92643785476685,0,0,105.149,2,0.5,"2024-08-13",0
"Ryan Pressly",7005,"2024-08-09","@BOS",21,2024,"HOU","A",35,0,0,9,1,0,0,0,0,0,0,0,1,5,0,1,1,0,2,0,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0.4,-0.4,11.4784890840149,0,0,2,0,0.5,9.16647977828979,-0.166479778289794,9.16647977828979,226.753327126354,228.315012084842,226.194269593759,3,0,1,0,0,0,0,0,13,15,28,0.00902799889445305,-0.0327560007572174,0.0417839996516705,-0.453000009059906,-0.0436416193842888,0.504319965839386,0.225199997425079,0.225199997425079,NA,0,1,-0.0103832492604852,0.0282845807682055,0,0,0.35714286,94,0.25,89.57142857,0.25,82,0.14285714,90,0.061363086104393,0.184402018785477,-0.160741478204727,0.156404227018356,0.61363086104393,2.63431455407824,-2.2963068314961,3.91010567545891,0.16666667,0.7,0.35714286,1,1,1,0.35714286,0.6,0,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,8.40717550691492,28.63232,52.60828,25.71753,65.48146,70.07354,77.25667,20,60.28365,20,NA,NA,NA,60.75846,67.12446,71.21733,35.33355,65.83794,41.02915,1.03658,5.63196,83.92,101.8,98.4,130.26,74.56,105.64,85.18,41.82,32.88,NA,NA,NA,90.5,93.04,132.12,97.6,71.3785714285714,85.24,0.35714286,NA,0.25,0.25,0.14285714,93.9200012207031,NA,89.7000034877232,81.7571411132812,89.9000015258789,-0.777982807159424,NA,1.96279743739537,7.56945419311523,-7.93935775756836,9.02906951904297,NA,2.24167237962995,-6.09694235665458,3.59653615951538,0.0580460876226425,NA,0.184048730880022,-0.164470430463552,0.158879164606333,0.580460876226425,NA,2.62926758400031,-2.34957757805075,3.97197911515832,0.1875,0.58333333,0.35714286,1,1,1,0.42857143,20.43478261,0.14285714,0.25,0.35714286,NA,0.25,89.8952789306641,81.7544119698661,93.9058471679687,NA,89.6989135742188,-8.37082004547119,7.79268155779157,-0.96146297454834,NA,2.10106032235282,2.30909490585327,-7.32632555280413,8.08431701660156,NA,1.18284252711705,0.158879164606333,-0.164470430463552,0.0580460876226425,NA,0.184048730880022,3.97197911515832,-2.34957757805075,0.580460876226425,NA,2.62926758400031,0.17647059,0.63636364,0.35714286,1,1,1,0.39285714,3,83.6242167154948,-23.5484848022461,0,0,92.9024,0,0,"2024-08-09",0
"Ryan Pressly",7005,"2024-08-07","@TEX",21,2024,"HOU","A",35,0,0,9,1,0,0,0,0,0,1,0,1,6,3,1,1,0,0,0,0,0,0,1,9,0,27,1,1,0,1,1,3,0,1,0,0,0.16666667,0,0.16666667,3.70245131455,0,0.5,3,0.6,0.66666667,1.1664797782898,7.8335202217102,2.67848818451166,226.753327126354,27.4284869896923,64.7888072114456,1,0.6,0.2,0.2,0,0,0,0,5,13,18,0.00987600535154343,-0.182443991303444,0.192320004105568,-0.50900000333786,-0.0528556630015373,2.00659990310669,1.0324000120163,1.0324000120163,1.80440008640289,1,1,-0.0577351935207844,0.0626569546233604,0,0,0.16666667,94.33333333,0.16666667,90,0.44444444,82.375,0.22222222,89.75,-0.15591649711132,-0.777257978916168,-0.313920229673386,0.327024668455124,-5.19721657037735,-25.9085992972056,-3.92400287091732,8.1756167113781,0.58333333,0.66666667,0.61111111,0.57142857,0.75,0.63636364,0.33333333,0.33333333,0.22222222,1,2,2,1,2,2,5,0.2,0.4,0.4,0.2,0.4,0.4,7.9227717917912,25.65501,38.84152,20,80,65.66459,80,80,64.17415,80,NA,NA,NA,73.56128,42.35525,68.2586,73.89644,56.93178,70.39696,-1.35919,2.03831,90.86,102.04,103.1,126.74,128.54,148.24,89.18,140.36,140.64,NA,NA,NA,100.96,124.92,127.54,108.21,124.017777777778,133.492222222222,0.16666667,NA,0.16666667,0.44444444,0.22222222,94.3333333333333,NA,89.6333312988281,82.2750015258789,89.6999969482422,-1.39608828226725,NA,2.56334654490153,9.33219146728516,-5.80747699737549,10.3950742085775,NA,2.18507099151611,-6.19129467010498,3.42406296730042,-0.159153759479523,NA,-0.78517246991396,-0.320137951523066,0.373471133410931,-5.30512531598409,NA,-26.1724156637986,-4.00172439403832,9.33677833527327,0.54545455,0.71428571,0.61111111,0.5,0.8,0.63636364,0.38888889,20.91666667,0.22222222,0.44444444,0.16666667,NA,0.16666667,90.0188522338867,82.599723815918,94.6282958984375,NA,89.9655049641927,-5.31507253646851,10.0405349731445,-1.08775568008423,NA,3.0991268157959,1.96821784973145,-7.70768117904663,9.31719716389974,NA,0.745882987976074,0.373471133410931,-0.320137951523066,-0.159153759479523,NA,-0.78517246991396,9.33677833527327,-4.00172439403832,-5.30512531598409,NA,-26.1724156637986,0.54545455,0.71428571,0.61111111,0.5,0.8,0.63636364,0.38888889,5,86.9634887695313,4.26454772949219,0,0,106.884,3,0.6,"2024-08-07",0
"Ryan Pressly",7005,"2024-08-05","@TEX",21,2024,"HOU","A",35,0,0,9,1,0,0,0,0,0,0,1,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,2.67848818451166,226.753327126354,353.86909026931,64.7888072114456,2,0,0.666666666,0.333333333,0,1,0,0,5,8,13,-0.199999988079071,-0.333959996700287,0.133960008621216,-0.50900000333786,-0.0528556630015373,1.64370000362396,2.47359991073608,2.47359991073608,2.25040006637573,1,1,-0.193909987807274,0.0722332903332097,0,1,0.46153846,93.5,0.15384615,89.5,0.07692308,83,0.30769231,90,-0.924236297607422,0.00520895421504974,-0.0879258811473846,0.287029922008514,-15.403938293457,0.260447710752487,-8.79258811473846,7.17574805021286,0.33333333,1,0.53846154,0,1,0.57142857,0.30769231,0.75,0.23076923,3,0,0,0,1,2,3,1,0,0,0,0.33333333,0.66666667,12.8858513387213,60.8726,62.49629,46.42891,20,74.73545,20,69.88279,59.55548,70.98796,NA,NA,NA,20,46.50228,20,50.11261,61.76724,38.47748,0.11842,4.25472,113.16,131.58,156.2,142.24,35.28,63.62,71.38,131.42,119.82,NA,NA,NA,99.2,6.5,24.68,93.9661538461538,104.855384615385,112.053846153846,0.46153846,NA,0.15384615,0.07692308,0.30769231,93.2666625976562,NA,89.5500030517578,82.8000030517578,89.8499984741211,-0.70724081993103,NA,1.82141494750977,7.59794950485229,-6.66692686080933,10.291067759196,NA,1.84416043758392,-5.08688402175903,2.5682475566864,-0.918483905494213,NA,0.00484009832143784,-0.0897959321737289,0.290470369160175,-15.3080650915702,NA,0.242004916071892,-8.97959321737289,7.26175922900438,0.33333333,1,0.53846154,0,1,0.57142857,0.30769231,19.55555556,0.30769231,0.07692308,0.46153846,NA,0.15384615,90.0483779907227,83.0549011230469,93.4611511230469,NA,89.752197265625,-6.44642734527588,8.3209400177002,-0.555795351664225,NA,2.47469997406006,0.97631698846817,-7.0075101852417,9.27529017130534,NA,0.371414452791214,0.290470369160175,-0.0897959321737289,-0.918483905494213,NA,0.00484009832143784,7.26175922900438,-8.97959321737289,-15.3080650915702,NA,0.242004916071892,0.33333333,1,0.53846154,0,1,0.57142857,0.30769231,3,90.4823913574219,7.16697057088216,1,0.33333333,103.599,2,0.66666667,"2024-08-05",0
"Ryan Pressly",7005,"2024-08-02","TBR",21,2024,"HOU","H",35,0,0,0,1,0,0,0,0,0,1,0,1,6,2,0,0,0,0,0,1,0,0,1,9,0,18,1,0,0,3,0,1,0,0,0,0,0.16666667,0,0.16666667,1.753034646165,0,0.4,2,0.5,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,102.760933900373,101.806421637006,3,0.25,0.75,0,0,0,0,0,6,11,17,0.11751801520586,-0.231864005327225,0.349382013082504,0.476999998092651,0.0505564361810684,4.48113346099854,2.14740014076233,2.14740014076233,2.83219981193542,1,1,-0.0275486800819635,0.0537737448403949,1,0,0.35294118,94.16666667,0.11764706,90,0.11764706,83.5,0.41176471,90.71428571,-0.782995164394379,-0.2563756108284,0.0228863731026649,0.435608416795731,-13.049919406573,-12.81878054142,1.14431865513325,6.22297738279615,0.41666667,0.8,0.52941176,0.4,1,0.66666667,0.29411765,0.33333333,0.17647059,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,5.05689874949305,58.73162,53.94146,57.37123,75.57209,65.45383,62.52327,52.95539,63.77109,50.47849,20,78.49976,20,69.88678,38.31537,75.71099,27.99134,60.24761,20,1.49273,6.31619,105.96,117.52,116.08,112.2,109.82,130.3,89.02,120.74,108.4,113.56,-586.18,-575.72,94.44,98.66,103.56,100.803529411765,73.9482352941177,73.3270588235294,0.29411765,0.05882353,0.11764706,0.11764706,0.41176471,93.9400024414062,94,89.6499938964844,83.75,90.6571393694196,0.406107902526855,-8.46024608612061,2.16043877601624,8.93114280700684,-6.85948399135045,9.68624496459961,6.58071041107178,3.03818273544312,-5.10600090026855,3.10744258335658,-0.447002600878477,-0.351199358701706,-0.260785833001137,0.0229212380945683,0.44114637747407,-8.94005201756954,-35.1199358701706,-13.0392916500568,1.14606190472841,6.30209110677242,0.33333333,0.75,0.52941176,0.33333333,0.83333333,0.66666667,0.47058824,21.54545455,0.41176471,0.11764706,0.29411765,0.05882353,0.11764706,90.59521484375,83.6810989379883,93.9011779785156,94.0164031982422,89.5596466064453,-6.8102171761649,9.45365524291992,0.572804594039917,-9.17938041687012,2.32241010665894,1.31449849264962,-7.0058650970459,8.43480606079101,5.40224981307983,1.34345006942749,0.44114637747407,0.0229212380945683,-0.447002600878477,-0.351199358701706,-0.260785833001137,6.30209110677242,1.14606190472841,-8.94005201756954,-35.1199358701706,-13.0392916500568,0.3,0.85714286,0.52941176,0.33333333,0.83333333,0.66666667,0.41176471,4,85.6808166503906,-13.945595741272,0,0,101.499,1,0.25,"2024-08-02",0
"Ryan Pressly",7005,"2024-07-31","PIT",21,2024,"HOU","H",35,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,0,1,0,0,0,0,0,0,0,1.04752908401489,0,0.4,2,0.4,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.6501182634796,76.9288520456552,4,0.2,0.8,0,0,0,0,0,5,15,20,0.11751800775528,-0.166051983833313,0.283569991588593,0.477000027894974,0.0505564399063587,2.57136011123657,2.14740014076233,2.14740014076233,2.83219981193542,1,1,-0.0187319293618202,0.0644345935828829,1,0,0.35,93.57142857,0.25,89.6,0.3,82,0.1,89,-0.474047392606735,-0.098166286945343,0.0219018794596195,0.182585299015045,-6.77210560866765,-1.96332573890686,0.365031324326992,9.12926495075226,0.53846154,0.85714286,0.65,1,0.83333333,0.92307692,0.35,1,0.05,1,3,1,0,3,2,5,0.2,0.6,0.2,0,0.6,0.4,3.97863346440154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.3,114.42,141.56,127.44,68.2,84.88,114.68,109.5,127.06,NA,NA,NA,110.64,126.48,188.94,118.06,101.847,131.326,0.35,NA,0.25,0.3,0.1,93.471426827567,NA,89.6599975585937,82.0499979654948,89.3500061035156,0.201583913394383,NA,2.51668701171875,9.26408131917318,-7.33931303024292,10.1075188773019,NA,2.46766185760498,-6.18831698099772,3.05927658081055,-0.482277076691389,NA,-0.0997465215623379,0.0215732380747795,0.186844766139984,-6.8896725241627,NA,-1.99493043124676,0.359553967912992,9.34223830699921,0.45454545,0.88888889,0.65,1,0.875,0.92307692,0.45,22.66666667,0.1,0.3,0.35,NA,0.25,89.2574462890625,81.9570821126302,93.3602469308036,NA,89.555078125,-7.43176031112671,9.81168874104818,0.35909526688712,NA,2.84499797821045,1.65235900878906,-8.28207524617513,8.86900438581194,NA,0.870642566680908,0.186844766139984,0.0215732380747795,-0.482277076691389,NA,-0.0997465215623379,9.34223830699921,0.359553967912992,-6.8896725241627,NA,-1.99493043124676,0.54545455,0.77777778,0.65,1,0.85714286,0.92307692,0.45,5,93.5168701171875,-4.43122634887695,0,0,109.243,2,0.4,"2024-07-31",0
"Ryan Pressly",7005,"2024-07-29","PIT",21,2024,"HOU","H",35,0,0,9,1,0,0,0,0,0,0,1,1,7,2,1,1,0,2,0,0,0,0,1,9,18,18,0.5,0,0,1,1,2,0,0,0,0,0.14285714,0.28571429,-0.14285714,8.3736678554944,0,0.4,4,0.5,0.75,7.1664797782898,1.8335202217102,8.67848818451166,226.753327126354,178.093380811054,214.054224759549,1,0.5,0.25,0.25,0,0,0,0,13,12,25,-0.150850012898445,-0.476144015789032,0.325293987989426,-0.523000001907349,-0.0554319024085999,3.56348562240601,2.14740014076233,2.14740014076233,2.28640007972717,1,1,-0.0650681480765343,0.0227359966711938,0,1,0.12,95.33333333,0.36,90.11111111,0.28,83.42857143,0.24,90.83333333,-0.797038972377777,-0.433052361011505,-0.061810664832592,-0.123975768685341,-26.5679657459259,-4.81169290012784,-0.883009497608457,-2.06626281142235,0.1875,0.88888889,0.44,0.33333333,0.875,0.72727273,0.36,0.57142857,0.12,2,2,0,0,1,3,4,0.5,0.5,0,0,0.25,0.75,10.9118364601431,22.81724,54.44195,20,38.99423,64.9061,28.38751,36.7639,57.38733,20,NA,NA,NA,64.6403,59.55683,55.86736,37.41675,64.45471,22.23932,0.90716,5.43783,89.12,52.92,50.54,109.16,59.5,76.66,72.28,99.5,83.16,NA,NA,NA,109.26,68.36,85.36,99.9608,65.9104,74.3032,0.12,NA,0.36,0.28,0.24,95.0999959309896,NA,90.0666639539931,83.4285714285714,90.6833292643229,-0.853892246882121,NA,2.89400249057346,8.89475359235491,-7.54965527852376,9.80443636576335,NA,2.23656929863824,-5.65692356654576,2.59275515874227,-0.804897721856833,NA,-0.399292550981045,-0.0644616521894932,-0.127470161765814,-26.8299240618944,NA,-4.43658389978939,-0.920880745564188,-2.1245026960969,0.14285714,0.81818182,0.44,0,0.88888889,0.72727273,0.44,20.77777778,0.24,0.28,0.12,NA,0.36,90.5165506998698,83.2891584123884,94.924072265625,NA,89.9002888997396,-7.4707768758138,9.3196302141462,-0.658274332682292,NA,3.18436113993327,0.750583012898763,-7.63686697823661,8.27621332804362,NA,0.748086876339383,-0.127470161765814,-0.0644616521894932,-0.804897721856833,NA,-0.399292550981045,-2.1245026960969,-0.920880745564188,-26.8299240618944,NA,-4.43658389978939,0.14285714,0.81818182,0.44,0.5,0.77777778,0.72727273,0.44,4,100.573913574219,7.44221878051758,2,0.5,119.262,3,0.75,"2024-07-29",0
"Ryan Pressly",7005,"2024-07-26","LAD",21,2024,"HOU","H",35,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.4284869896923,102.403901559937,0.5,0,0.333333333,0.666666666,0,0,1,9,5,10,15,0.021362004801631,-0.0242499932646751,0.0456119999289513,0.476999998092651,0.0505564399063587,0.522480010986328,0.464800000190735,0.464800000190735,0.147399991750717,1,1,0.0214114617556334,0.0194743221068041,0,0,0.53333333,95.5,0.4,91.33333333,0.06666667,83,NA,NA,0.415399879217148,-0.0873202979564667,-0.0373910665512085,NA,5.19249849021435,-1.45533829927444,-3.73910665512085,NA,0,0.8,0.53333333,NA,1,1,0.66666667,0.75,0,0,2,1,0,1,2,3,0,0.66666667,0.33333333,0,0.33333333,0.66666667,-0.0829246207711915,NA,NA,NA,80,80,45.12602,80,63.95618,80,NA,NA,NA,44.64585,51.54013,32.11947,80,62.47607,69.57783,-2.13342,0.87696,NA,NA,NA,160.82,173.7,184.36,74.02,139.14,125.72,NA,NA,NA,98.18,97.52,104.06,89.4706666666667,124.796,120.965333333333,0.53333333,NA,0.4,0.06666667,NA,95.3625030517578,NA,91.3499959309896,83.3000030517578,NA,-1.3443500995636,NA,2.7888708114624,9.01829242706299,NA,10.211935043335,NA,2.87458197275798,-7.05639314651489,NA,0.420091927051544,NA,-0.0898315832018852,-0.0380783230066299,NA,5.2511490881443,NA,-1.49719305336475,-3.80783230066299,NA,0,0.8,0.53333333,NA,1,1,0.66666667,22.36363636,NA,0.06666667,0.53333333,NA,0.4,NA,83.1043014526367,95.1564636230469,NA,91.1285807291667,NA,9.5946798324585,-1.26392948627472,NA,3.19394969940186,NA,-9.60451984405518,8.70893383026123,NA,1.16886981328328,NA,-0.0380783230066299,0.420091927051544,NA,-0.0898315832018852,NA,-3.80783230066299,5.2511490881443,NA,-1.49719305336475,0,0.8,0.53333333,NA,1,1,0.66666667,3,102.214131673177,21.1358884175618,0,0,113.506,2,0.66666667,"2024-07-26",0
"Ryan Pressly",7005,"2024-07-20","@SEA",21,2024,"HOU","A",35,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,1,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.25,0,0.25,4.46147908401489,0,0,0,0,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,102.760933900373,177.036610333989,0,0,0,1,0,0,0,0,6,9,15,0.075995996594429,-0.0237319990992546,0.0997280031442642,0.430000007152557,0.048835888504982,1.12835001945496,1.56879997253418,1.56879997253418,1.62839996814728,1,1,0.0322849750518799,0.0350664631402677,1,0,0.2,94.66666667,0.53333333,89.75,0.13333333,84,0.13333333,90.5,-0.0145046934485435,0.800366759300232,-0.378466546535492,0.0151102766394615,-0.483489781618118,10.0045844912529,-18.9233273267746,0.755513831973076,0.33333333,0.66666667,0.46666667,0.33333333,1,0.71428571,0.4,0.25,0.13333333,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,2.65375204889469,71.97112,66.56823,58.2155,20,80,20,77.25725,65.15217,80,NA,NA,NA,60.1038,50.30242,62.22126,48.04368,68.79739,46.51641,0.24695,4.44752,99.36,136.44,137.76,161.48,-158.26,-102,101.76,126.48,114.14,NA,NA,NA,106.6,117.62,127.46,111.984,85.1173333333333,95.5746666666667,0.2,NA,0.53333333,0.13333333,0.13333333,94.5333353678385,NA,89.6750030517578,83.9499969482422,90.4499969482422,1.22013441721598,NA,2.57024884223938,10.4234981536865,-7.98539161682129,9.50048828125,NA,2.12005114555359,-4.94672203063965,1.2612783908844,-0.0151570849120617,NA,0.809797234833241,-0.386212408542633,0.0151214338839054,-0.50523616373539,NA,10.1224654354155,-19.3106204271317,0.756071694195271,0.44444444,0.5,0.46666667,0.5,1,0.71428571,0.4,17,0.13333333,0.13333333,0.2,NA,0.53333333,90.3275451660156,83.7857971191406,94.3878682454427,NA,89.4997406005859,-7.76007986068726,11.8442497253418,1.66165097554525,NA,3.19447493553162,-0.182239353656769,-6.8411750793457,8.78733698527018,NA,1.10490214824677,0.0151214338839054,-0.386212408542633,-0.0151570849120617,NA,0.809797234833241,0.756071694195271,-19.3106204271317,-0.50523616373539,NA,10.1224654354155,0.44444444,0.5,0.46666667,0.5,1,0.71428571,0.4,2,93.3815307617188,28.5850677490234,0,0,96.0525,1,0.5,"2024-07-20",0
"Ryan Pressly",7005,"2024-07-19","@SEA",21,2024,"HOU","A",35,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,77.6501182634796,189.77413509113,0,0,0,1,0,0,0,0,4,9,13,0.0415020026266575,0,0.0415020026266575,0.430000007152557,0.048835888504982,0.570066690444946,0.911400020122528,0.911400020122528,0.773999989032745,1,1,0.0731403082609177,-0.000338295229311655,0,0,0.30769231,93.75,0.38461538,90,0.30769231,83,NA,NA,0.0333259329199791,0.528827965259552,0.187315866351128,NA,0.833148322999477,10.576559305191,4.68289665877819,NA,0.5,1,0.69230769,0.5,0.8,0.66666667,0.38461538,0.33333333,0.23076923,0,2,1,0,3,0,3,0,0.66666667,0.33333333,0,1,0,0.790173885343686,NA,NA,NA,56.78965,61.22331,54.64727,38.0145,56.27343,23.92359,NA,NA,NA,74.02871,44.30472,80,57.3367,53.64296,55.96831,-0.33039,3.58151,NA,NA,NA,122.98,106.08,116.06,84.52,99.08,79.7,NA,NA,NA,108.46,121.22,133.5,105.561538461538,109.749230769231,111.58,0.30769231,NA,0.38461538,0.30769231,NA,93.5999984741211,NA,89.8400024414063,82.8249969482422,NA,-0.55173397064209,NA,1.54117994308472,7.75084066390991,NA,8.91501140594482,NA,2.56829719543457,-6.18561315536499,NA,0.0334388501942158,NA,0.535533703863621,0.189320892095566,NA,0.835971254855394,NA,10.7106740772724,4.73302230238914,NA,0.5,1,0.69230769,0.5,0.8,0.66666667,0.38461538,21.4,NA,0.30769231,0.30769231,NA,0.38461538,NA,82.72607421875,93.5052032470703,NA,89.7176635742187,NA,8.6116304397583,-0.409354776144028,NA,2.06489105224609,NA,-8.11049747467041,8.28007984161377,NA,1.49306983947754,NA,0.189320892095566,0.0334388501942158,NA,0.535533703863621,NA,4.73302230238914,0.835971254855394,NA,10.7106740772724,0.5,1,0.69230769,0.5,0.8,0.66666667,0.38461538,3,92.9436340332031,46.7485504150391,0,0,96.9828,1,0.33333333,"2024-07-19",0
