"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","SF%","SFv","XX%","wFB","wSL","wCT","wSF","wFB/C","wSL/C","wCT/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piFS%","piSI%","piSL%","pivFA","pivFC","pivFS","pivSI","pivSL","piFA-X","piFC-X","piFS-X","piSI-X","piSL-X","piFA-Z","piFC-Z","piFS-Z","piSI-Z","piSL-Z","piwFA","piwFC","piwFS","piwSI","piwSL","piwFA/C","piwFC/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Hunter Strickland",7836,"2024-08-07","@NYY",1,2024,"LAA","A",35,1,0,0,1,0,0,0,0,0,0,0,2,9,2,0,0,0,1,0,0,0,0,1,4.5,4.5,9,1,0,0,1,5,1,1,0,0,0,0.11111111,0.11111111,0,7.16060562523102,0,0.25,1.5,0.285714285714286,1,3.6664797782898,-3.6664797782898,7.44650079384446,0,87.1720233435787,183.405372712559,0.2,0.142857142,0.142857142,0.714285714,0.2,0,0,0,8,20,28,0.0308800004422665,-0.0162680000066757,0.0471480004489422,0.98199999332428,0.101972997188568,0.245111107826233,0.321200013160706,0.350400000810623,0.233599990606308,1,1,0.0241528935730457,0.10183079079004,0,0,0.57142857,93.625,0.07142857,80,0.28571429,86,0.07142857,90,NA,1.11040556430817,-0.602288603782654,-0.622352242469788,0.111482799053192,6.94003477692604,-30.1144301891327,-7.77940303087234,5.57413995265961,0.18181818,0.76470588,0.53571429,1,0.76923077,0.8,0.60714286,0.66666667,0.10714286,0,6,1,1,5,1,7,0,0.85714286,0.14285714,0.14285714,0.71428571,0.14285714,2.71475696087112,80,38.5554,80,68.77526,56.5895,74.42729,60.85827,68.55465,51.95846,46.19158,56.24376,20,28.96575,71.19463,27.82808,58.7527,60.24591,53.96718,-0.41836,3.44955,78.3,148.18,131.02,100,97.8,97.44,91.74,139.36,147.3,101.324,44.884,55.564,NA,NA,NA,97.4478571428571,89.9214285714286,93.7864285714286,0.39285714,0.28571429,0.17857143,0.07142857,0.07142857,94.0727317116477,86,92.5200012207031,80.3000030517578,89.8499984741211,-5.92490386962891,1.04430890083313,-9.62871704101562,10.7709503173828,-10.4447402954102,9.22933405095881,0.0479542277753353,3.02607727050781,-0.862043261528015,3.64736318588257,1.05199365690351,-0.635995652526617,0.138231363147497,-0.646271586418152,0.112743902951479,9.56357869912278,-7.94994565658271,2.76462726294994,-32.3135793209076,5.63719514757395,0.125,0.7,0.53571429,1,0.78571429,0.8,0.71428571,19.05263158,0.39285714,NA,0.07142857,0.17857143,0.35714286,94.025468306108,NA,89.7812957763672,92.4747192382813,84.77578125,-5.00268103859641,NA,-9.82287406921387,-8.9160514831543,4.1443359375,8.04547119140625,NA,2.34070992469788,1.62990837097168,-1.52744150161743,1.05199365690351,NA,0.112743902951479,0.138231363147497,-1.28226723894477,9.56357869912278,NA,5.63719514757395,2.76462726294994,-12.8226723894477,0.11111111,0.73684211,0.53571429,1,0.78571429,0.8,0.67857143,7,96.0409720284598,25.2967202322824,3,0.42857143,106.044,4,0.57142857,"2024-08-07",2
"Hunter Strickland",7836,"2024-08-03","NYM",1,2024,"LAA","H",35,0,0,27.000028163224,1,0,0,0,0,0,0,1,0.2,4,1,2,2,1,1,0,0,0,0,0,0,13.500014081612,13.500014081612,0,0,0,0,3,0,0,0,0,0,0,0.25,-0.25,13.4148540840149,13.500014081612,0.333333333333333,3.00000312924711,0,0,27.1665048122667,-0.166476649042679,14.4705293973308,658.618585380479,657.432308874716,358.146133107427,0,0,0,1,0,0.333333333,3,40.5000422448361,9,9,18,-0.533119976520538,-0.55266797542572,0.0195479970425367,-3.08200001716614,-0.312734663486481,2.13010001182556,1.58150005340576,3.16300010681152,2.16140007972717,1,1,-0.0795391723513603,-0.170740144845412,0,1,0.16666667,94.33333333,0.55555556,82.1,0.16666667,87,0.11111111,89,NA,-1.61231195926666,0.141613557934761,0.0586966872215271,0.187315866351128,-53.7437319755554,1.41613557934761,1.95655624071757,9.36579331755638,0.42857143,0,0.33333333,0.83333333,NA,0.83333333,0.22222222,0.5,0.05555556,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,26.0450436175914,20,35.22636,27.26819,20,46.17559,20,79.38581,20,80,68.87774,56.06147,69.65119,47.55035,56.70818,42.63829,38.12621,55.65055,43.84699,0.86309,5.37173,66.92,67.82,40.7,115.02,-160.52,-153.18,86.24,181.38,199.9,111.032,112.942,126.002,125.82,100.84,130,107.661111111111,79.3288888888889,90.2755555555555,0.11111111,0.16666667,0.05555556,0.55555556,0.11111111,94.6999969482422,86.9666646321615,92.8000030517578,81.9299987792969,89.25,-5.07722616195679,1.30832703908284,-8.80928421020508,10.5480369567871,-9.12640953063965,9.50676727294922,-0.173766632874807,4.31406211853027,-0.534815979003906,5.84940910339355,-0.305290743708611,0.0590896233916283,-1.31324589252472,0.184203028678894,0.189320877194405,-15.2645371854305,1.96965411305428,-131.324589252472,1.84203028678894,9.46604385972023,0.27272727,0.42857143,0.33333333,0.66666667,1,0.83333333,0.38888889,18.42857143,0.11111111,NA,0.11111111,0.05555556,0.72222222,94.7071533203125,NA,89.2888946533203,92.822998046875,83.1075721153846,-4.40060997009277,NA,-8.38469505310059,-8.3705997467041,9.28592857947716,8.31509017944336,NA,4.13705492019653,2.97439002990723,-1.88245479877178,-0.305290743708611,NA,0.189320877194405,-1.31324589252472,0.243292652070522,-15.2645371854305,NA,9.46604385972023,-131.324589252472,1.87148193900402,0.27272727,0.42857143,0.33333333,0.66666667,1,0.83333333,0.38888889,3,88.3904317220052,37.5486755371094,1,0.33333333,105.855,1,0.33333333,"2024-08-03",0
"Hunter Strickland",7836,"2024-08-01","COL",1,2024,"LAA","H",35,0,0,18,1,0,0,0,0,0,0,1,1,5,1,2,2,1,1,0,0,0,0,1,9,9,9,1,0,0,1,2,0,0,0,0,0,0.2,0.2,0,6.14436908401489,9,0.25,2,0,0,17.1664797782898,0.833520221710206,7.19049659073353,439.078598925173,414.768008604856,177.036610333989,0.5,0,0.333333333,0.666666666,0,0.5,0,0,9,9,18,-0.286369979381561,-0.435223937034607,0.148853957653046,-1.49199998378754,-0.151395216584206,1.81291997432709,1.51400005817413,1.51400005817413,2.63020014762878,1,1,-0.268384158611298,0.110423529660836,0,1,0.55555556,94.5,0.22222222,82.25,0.11111111,85.5,0.11111111,89.5,NA,-1.11435949802399,0.0414858944714069,0.158567070960999,-0.0818048268556595,-11.1435949802399,1.03714736178517,7.92835354804993,-4.09024134278297,0.30769231,0.6,0.38888889,0.75,1,0.85714286,0.27777778,0.4,0.05555556,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,16.1029456364469,20,32.68501,33.87597,24.99364,54.25675,20,31.46691,58.91586,20,32.78669,62.91377,20,20,73.13211,32.24466,20,55.94963,20,2.10543,7.23524,69.16,71.76,51.44,66.24,83.16,72.62,87.74,100.72,96.32,126.27,32.04,41.95,153.64,87.22,113.76,93.1988888888889,73.9111111111111,71.9722222222222,0.38888889,0.11111111,0.16666667,0.22222222,0.11111111,94.9428536551339,85.1999969482422,92.6999918619792,81.9250030517578,89.25,-6.0373774937221,2.13707542419434,-9.86052322387695,10.1986131668091,-9.43833351135254,9.52107565743583,0.190557345747948,4.18370469411214,0.117666952311993,5.87499189376831,-1.17285310477018,0.159992471337318,0.0590896233916283,0.040202010422945,-0.0833708606660366,-16.7550443538598,7.99962356686592,1.96965411305428,1.00505026057363,-4.16854303330183,0.25,0.66666667,0.38888889,1,0.75,0.85714286,0.33333333,19.07692308,0.38888889,NA,0.11111111,0.16666667,0.33333333,95.0941859654018,NA,89.3983993530273,92.8394673665365,83.1792348225911,-5.03236552647182,NA,-8.63016510009766,-9.49424362182617,8.62474822998047,8.11516571044922,NA,4.10816478729248,2.95247650146484,-1.48419332504272,-1.17285310477018,NA,-0.0833708606660366,0.0590896233916283,0.200194481760263,-16.7550443538598,NA,-4.16854303330183,1.96965411305428,3.33657469600439,0.25,0.66666667,0.38888889,1,0.75,0.85714286,0.33333333,3,93.9426879882812,24.4183705647786,1,0.33333333,106.786,2,0.66666667,"2024-08-01",0
"Hunter Strickland",7836,"2024-07-30","COL",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,26.5061001470459,27.173712862954,2,0,1,0,0,0,0,0,2,7,9,0.033671997487545,0,0.033671997487545,0.508000016212463,0.0515474379062653,0.436533331871033,0.759800016880035,0.759800016880035,NA,0,1,0.0773526728153229,-0.000217675258039202,0,0,0.55555556,93.8,NA,NA,0.33333333,86.66666667,0.11111111,89,NA,0.33400759100914,NA,0.216794580221176,0.139680862426758,6.6801518201828,NA,7.22648600737254,13.9680862426758,0.4,0.75,0.55555556,0.5,0.66666667,0.6,0.44444444,0.66666667,0.22222222,2,0,0,0,2,0,2,1,0,0,0,1,0,-0.222208706661812,61.17269,20,79.36576,47.99419,44.96175,58.2829,80,59.81319,80,NA,NA,NA,40.84838,71.32451,21.78301,57.82072,50.05724,56.67136,-0.36046,3.5364,64.1,141.28,70.94,103.36,111.98,107.72,91.4,139.94,142.26,NA,NA,NA,NA,NA,NA,95.7333333333333,116.642222222222,105.602222222222,0.33333333,0.33333333,0.22222222,NA,0.11111111,94.8333333333333,86.5,92.4499969482422,NA,89.3000030517578,-5.36526362101237,2.5332202911377,-10.7074966430664,NA,-7.84750032424927,9.07417170206706,-0.608443856239319,2.70215916633606,NA,6.51054954528809,0.0838971473276615,0.219049427658319,0.254104062914848,NA,0.141648322343826,2.79657157758872,7.30164758861065,12.7052031457424,NA,14.1648322343826,0.33333333,0.66666667,0.55555556,0,0.75,0.6,0.66666667,19.66666667,0.33333333,NA,0.11111111,0.22222222,0.33333333,94.8912658691406,NA,89.3877029418945,92.5466003417969,86.5638020833333,-4.50252342224121,NA,-7.32188987731934,-10.0551452636719,3.5093199412028,8.03051312764486,NA,5.65917015075684,1.61909997463226,-1.49106375376383,0.0838971473276615,NA,0.141648322343826,0.254104062914848,0.219049427658319,2.79657157758872,NA,14.1648322343826,12.7052031457424,7.30164758861065,0.33333333,0.66666667,0.55555556,0,0.75,0.6,0.66666667,2,82.4584197998047,-33.5211029052734,0,0,87.1201,0,0,"2024-07-30",0
"Hunter Strickland",7836,"2024-07-27","OAK",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0.5,0,2,2,0,0,1,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,75.0388387042722,152.159040742638,1,0,0.5,0.5,0,0,0,0,6,13,19,0.0290280021727085,-0.0140099944546819,0.0430379956960678,0.508000016212463,0.0515474379062653,0.472120016813278,0.498400002717972,0.498400002717972,0.296999990940094,1,1,0.037702102214098,0.0237822685792484,0,0,0.26315789,93.6,0.31578947,81.33333333,0.31578947,84.66666667,0.10526316,88.5,NA,0.165799766778946,0.24582239985466,-0.19733202457428,0.0334886722266674,3.31599533557892,4.09703999757767,-3.288867076238,1.67443361133337,0.22222222,0.9,0.57894737,0.5,1,0.90909091,0.52631579,1,0.05263158,1,2,1,2,1,1,4,0.25,0.5,0.25,0.5,0.25,0.25,1.10065612930043,30.24722,31.5811,22.91394,70.41926,27.0559,80,20,20,20,51.49508,38.80862,58.74237,68.41213,55.4798,56.13249,50.09519,39.3369,54.61227,0.1195,4.25634,63.66,72.8,24.94,103.86,122.88,99.06,82.9,-96.7,-140.6,118.32,124.31,128.8,NA,NA,NA,107.657894736842,106.954736842105,97.4273684210526,0.21052632,0.31578947,0.05263158,0.31578947,0.10526316,94,84.6333312988281,92.1999969482422,81.2000020345052,88.5,-4.35849905014038,3.24784596761068,-8.81453895568848,10.3170305887858,-7.99548625946045,8.68965148925781,-0.254511078198751,2.66275143623352,-1.17376550038656,6.16918849945068,0.25711578130722,-0.201749779284,-0.0897959321737289,0.249761670827866,0.0337270088493824,6.42789453268051,-3.36249632140001,-8.97959321737289,4.16269451379776,1.68635044246912,0.28571429,0.75,0.57894737,0.5,1,0.90909091,0.63157895,20,0.21052632,NA,0.10526316,0.05263158,0.63157895,94.0209503173828,NA,88.5059509277344,92.1563034057617,82.9231109619141,-3.50194501876831,NA,-7.59554958343506,-8.46041011810303,7.83118184407552,7.80601024627686,NA,5.16190004348755,2.13287997245789,-1.89506610234578,0.25711578130722,NA,0.0337270088493824,-0.0897959321737289,0.0480118915438652,6.42789453268051,NA,1.68635044246912,-8.97959321737289,0.400099096198877,0.25,0.81818182,0.57894737,0.5,1,0.90909091,0.57894737,4,81.8831939697266,7.08609056472778,0,0,106.173,1,0.25,"2024-07-27",0
"Hunter Strickland",7836,"2024-07-25","OAK",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,0,0,1.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,9.18472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.79530133750784,0,75.0388387042722,167.205112919695,0.25,0,0.2,0.8,0,0,0,0,9,13,22,0.081296019256115,0,0.081296019256115,0.776000022888184,0.0787417590618134,0.643639981746674,0.85373330116272,0.672800004482269,0.975600004196167,1,1,0.126516029238701,-0.000209364703196963,1,0,0.5,94,0.27272727,81.33333333,0.18181818,86,0.04545455,88,NA,1.23888456821442,0.0279559940099716,-0.00806520134210587,-0.04739710688591,11.2625869837674,0.465933233499527,-0.201630033552647,-4.739710688591,0.26666667,0.57142857,0.36363636,1,0.75,0.875,0.31818182,0.4,0.04545455,2,3,0,1,4,0,5,0.4,0.6,0,0.2,0.8,0,0.927634276171925,20,22.71256,20,80,52.10971,80,31.64401,37.39635,38.97631,50.01442,50.51431,53.46211,71.5129,59.7681,69.11906,70.69967,50.17201,80,-1.16058,2.33622,58.22,78.62,41.44,102.52,172.64,179.2,90.8,47.78,-2.78,93.1133333333333,75.4911111111111,81.6266666666667,59.18,273.46,277.02,94.1554545454545,127.530909090909,129.196363636364,0.45454545,0.18181818,0.04545455,0.27272727,0.04545455,94.2299987792969,85.9499969482422,92.4000015258789,81.4166666666667,88.0999984741211,-4.79183044433594,2.17911911010742,-8.91345405578613,10.2523511250814,-7.46959638595581,9.74038925170898,0.302553951740265,4.18790531158447,-0.724189917246501,6.59064388275146,1.07545100525022,-0.0088878758251667,0.179673105478287,0.0278835296630859,-0.0483221560716629,10.7545100525022,-0.222196895629168,17.9673105478287,0.464725494384766,-4.83221560716629,0.27272727,0.45454545,0.36363636,1,0.8,0.875,0.5,17.64705882,0.45454545,NA,0.04545455,0.04545455,0.45454545,94.4345275878906,NA,88.3168029785156,92.5856018066406,83.4138427734375,-3.92987785339355,NA,-7.12271022796631,-8.34928035736084,7.78364486694336,8.69851531982422,NA,5.29638004302979,2.92656993865967,-1.38197689056396,1.07545100525022,NA,-0.0483221560716629,0.179673105478287,0.0189956538379192,10.7545100525022,NA,-4.83221560716629,17.9673105478287,0.189956538379192,0.27272727,0.45454545,0.36363636,1,0.8,0.875,0.5,5,87.6411499023438,36.8844207763672,0,0,98.2342,3,0.6,"2024-07-25",0
"Hunter Strickland",7836,"2024-07-22","@SEA",1,2024,"LAA","A",35,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.0266384101804,15.0336680287444,0,0,0,1,0,0,1,9,7,8,15,0.0362660065293312,0,0.0362660065293312,0.430000007152557,0.048835888504982,0.500200033187866,0.671800017356873,0.671800017356873,1.77219998836517,1,1,0.0726215541362762,-0.000118547092871388,0,0,0.4,93.33333333,0.4,82.16666667,0.2,86.33333333,NA,NA,NA,0.864025115966797,-0.191889464855194,0.0876773819327354,NA,14.4004185994466,-3.19815774758657,2.92257939775785,NA,0.11111111,0.33333333,0.2,0,0.5,0.33333333,0.4,1,0.13333333,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.74825606096572,NA,NA,NA,80,62.49657,80,20,43.61386,20,50.43959,51.7608,59.51725,NA,NA,NA,65.41261,56.83321,69.86976,-0.83212,2.82891,NA,NA,NA,113.84,192.84,210.66,71.12,85.22,60.68,120.4275,90.9025,98.9325,165.16,193.4,216.26,115.078666666667,124.161333333333,131.448,0.26666667,0.2,0.13333333,0.4,NA,94.2750015258789,86.5,91.1999969482422,82.3166656494141,NA,-5.08098936080933,4.43768660227458,-9.80124092102051,9.38102149963379,NA,10.0547771453857,2.26904296875,6.1063060760498,-1.28385639190674,NA,0.860825270414352,0.0885009691119194,0.0151214338839054,-0.195957317948341,NA,21.5206317603588,2.95003230373065,0.756071694195271,-3.26595529913902,NA,0.11111111,0.33333333,0.2,0,0.5,0.33333333,0.4,17.16666667,0.26666667,NA,NA,0.13333333,0.6,94.2380752563477,NA,NA,91.1387481689453,83.6837226019965,-3.74021482467651,NA,NA,-8.86115455627441,9.31056043836806,8.89637279510498,NA,NA,4.46959495544434,-1.55003696017795,0.860825270414352,NA,NA,0.0151214338839054,-0.107456348836422,21.5206317603588,NA,NA,0.756071694195271,-1.1939594315158,0.125,0.28571429,0.2,0,0.5,0.33333333,0.46666667,1,97.9774856567383,41.3724708557129,0,0,97.9775,1,1,"2024-07-22",0
"Hunter Strickland",7836,"2024-07-21","@OAK",1,2024,"LAA","A",35,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,1,0,0,0,0,0,0,6.75000160932579,6.75000160932579,0,0,0,1,2,1,1,0,0,0,0,0.2,-0.2,9.24976908401489,0,0.25,1.50000035762795,0.25,1,5.41648031473173,-5.41648031473173,7.684493464801,0,129.63818259865,189.326051946512,0.5,0.25,0.25,0.5,0.5,0,0,0,6,13,19,0.0529439896345139,-0.0419039838016033,0.0948479697108269,0.547000050544739,0.0599780716001987,0.721759974956512,0.656933307647705,0.39479997754097,0.699599981307983,1,1,0.0356916040182114,0.0376624076637246,0,0,0.52631579,93.8,0.10526316,83,0.31578947,86,0.05263158,88,NA,0.219525009393692,0.214012935757637,-0.00540953874588013,-0.0373910665512085,2.19525009393692,10.7006467878819,-0.0901589790980021,-3.73910665512085,0.5,0.85714286,0.63157895,1,1,1,0.36842105,0.6,0,2,1,1,3,1,0,4,0.5,0.25,0.25,0.75,0.25,0,6.29146762579065,20,20,20,20,52.42517,20,NA,NA,NA,80,60.88157,61.98444,80,67.00067,80,37.70002,53.76716,41.80737,0.88956,5.41143,81.66,98.24,54.16,93,68.92,63.06,NA,NA,NA,98.6,114.22,113.88,129.6,130.02,164.72,96.3926315789474,90.3684210526316,86.6652631578947,0.52631579,0.36842105,NA,0.05263158,0.05263158,93.7200012207031,85.5428553989955,NA,83,88.3000030517578,-5.43189735412598,1.16222013745989,NA,8.65728187561035,-8.04078197479248,9.52511291503906,1.4837578364781,NA,0.72856593132019,5.52165555953979,0.202655334025621,0.288488291203976,NA,0.057969942688942,-0.0380783230066299,2.02655334025621,4.12126130291394,NA,5.7969942688942,-3.80783230066299,0.5,0.85714286,0.63157895,1,1,1,0.36842105,21.21428571,0.52631579,NA,0.05263158,NA,0.42105263,94.2786010742188,NA,88.80419921875,NA,85.7903747558594,-4.48630599975586,NA,-7.37983989715576,NA,3.43976879119873,8.25016784667969,NA,3.92818999290466,NA,-0.114141009747982,0.202655334025621,NA,-0.0380783230066299,NA,0.346458233892918,2.02655334025621,NA,-3.80783230066299,NA,4.33072792366147,0.5,0.85714286,0.63157895,1,1,1,0.36842105,4,85.4136962890625,31.0756683349609,0,0,96.132,1,0.25,"2024-07-21",0
"Hunter Strickland",7836,"2024-07-14","SEA",1,2024,"LAA","H",35,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,6,2,1,1,1,0,0,0,0,0,2,13.5000032186516,0,13.5000032186516,2,1,0,1,3,0,0,1,0,0,0.33333333,0,0.33333333,2.61817353088578,6.75000160932579,0.333333333333333,1.50000035762795,0.333333333333333,1,9.91648138761559,-3.16647977828979,3.5684987881378,164.654513853635,238.836870387405,86.9301079401947,0.333333333,0,0.25,0.75,0,0.333333333,0,0,11,18,29,-0.00939000956714153,-0.174716040492058,0.165326029062271,0.284000039100647,0.0288178641349077,1.37259995937347,2.15440011024475,3.78320002555847,0.986999988555908,1,1,-0.0441310033202171,0.0372899645288218,0,0,0.48275862,93.71428571,0.34482759,82.5,0.10344828,89.66666667,0.06896552,88.5,NA,-0.346132755279541,0.920474767684937,-1.43322718143463,0.0167976431548595,-2.47237682342529,9.20474767684937,-47.7742393811544,0.839882157742977,0.25,0.76923077,0.48275862,0.75,0.9,0.85714286,0.44827586,0.16666667,0.06896552,0,4,0,1,2,1,4,0,1,0,0.25,0.5,0.25,7.12496630745226,52.95175,44.61363,76.18556,71.01444,45.69545,80,28.45875,51.83785,29.80829,21.17862,56.57279,20,NA,NA,NA,40.06357,52.7554,39.59244,0.74272,5.19117,82.88,143.28,115,102.56,140.34,128.74,91.16,80.74,70.56,102.9925,80.06,87.145,119.02,26.04,38.44,102.194482758621,93.9310344827586,90.7179310344827,0.31034483,0.10344828,0.17241379,0.34482759,0.06896552,94.3333333333333,89.6666666666667,93.0200012207031,82.6099975585937,88.5,-4.64830017089844,0.366417407989502,-10.2330017089844,8.97904586791992,-8.98831081390381,9.04612562391493,2.68774859110514,3.63072242736816,0.526997327804565,3.01169443130493,0.28700177744031,-1.43456321582198,-0.640875671058893,0.932831376791,0.0166956372559071,3.18890863822566,-47.8187738607327,-12.8175134211779,9.32831376791,0.834781862795353,0.26666667,0.71428571,0.48275862,0.75,0.9,0.85714286,0.48275862,19.34782609,0.31034483,0.10344828,0.10344828,0.13793103,0.34482759,94.5796440972222,89.8799641927083,89.6238301595052,93.7313995361328,82.8738220214844,-3.98070992363824,1.28246235847473,-8.53763008117676,-9.9087028503418,9.81782684326172,8.13458930121528,1.5488543510437,1.82183996836344,2.65746760368347,-0.502492046356201,0.28700177744031,-1.43456321582198,-0.0183530673384666,-0.60582696646452,0.932831376791,3.18890863822566,-47.8187738607327,-0.611768911282222,-15.145674161613,9.32831376791,0.26666667,0.71428571,0.48275862,0.75,0.9,0.85714286,0.48275862,4,93.114387512207,22.3954238891602,1,0.25,101.309,1,0.25,"2024-07-14",0
"Hunter Strickland",7836,"2024-07-10","TEX",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,1,0,0.2,5,1,0,0,0,1,0,1,0,0,1,13.500014081612,13.500014081612,13.500014081612,1,0,0,1,1,0,0,0,0,0,0.2,0.2,0,5.87600908401489,0,0.333333333333333,3.00000312924711,0.5,1,9.16648603678403,-9.16648603678403,11.4345010118408,0,220.637206246883,282.617125666085,1,0,0.5,0.5,0,0,0,0,10,10,20,-0.0377640053629875,-0.174241945147514,0.136477947235107,-0.268000036478043,-0.0271943174302578,2.22572016716003,0.928400039672852,0.928400039672852,3.29999995231628,1,1,-0.0732353255152702,0.0562682305856442,0,0,0.25,94.4,0.65,82.61538462,NA,NA,0.1,88,NA,-0.249630585312843,-0.570981442928314,NA,0.215415522456169,-4.99261170625687,-4.39216494560242,NA,10.7707761228085,0.375,0.5,0.4,0.66666667,1,0.75,0.2,0.2,0.1,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,6.25810531945401,36.15865,44.85771,36.6689,20,58.89486,20,80,53.21277,74.63742,20,65.99459,20,NA,NA,NA,20,68.40801,20,2.51246,7.84578,80.56,102.32,89.28,106.4,51.92,59.56,102.38,153.54,158.2,91.48,26.24,31.02,139.22,33.04,57.4,115.4,48.409,60.784,0.2,0.05,0.05,0.6,0.1,94.8499984741211,84.6999969482422,92.9000015258789,82.4333343505859,87.6999969482422,-4.69695043563843,4.36815404891968,-10.1814126968384,8.93710327148438,-9.57773494720459,9.25737571716309,1.30094599723816,3.41156053543091,0.579860289891561,3.83142423629761,-0.314302653074265,0,0.057969942688942,-0.583803538233042,0.259927291423082,-7.85756632685661,0,5.7969942688942,-4.86502948527535,12.9963645711541,0.30769231,0.57142857,0.4,0.5,1,0.75,0.35,21.13333333,0.2,NA,0.1,0.05,0.65,95.1216506958008,NA,87.9626007080078,93.2067031860352,82.8769343449519,-3.5589075088501,NA,-8.8692455291748,-9.70856952667236,9.5039320725661,7.89338254928589,NA,2.20311498641968,1.94302999973297,-0.760435031010554,-0.314302653074265,NA,0.259927291423082,0.057969942688942,-0.583803538233042,-7.85756632685661,NA,12.9963645711541,5.7969942688942,-4.49079644794648,0.28571429,0.66666667,0.4,0.5,1,0.75,0.3,2,85.9645690917969,3.57841777801514,0,0,88.0172,0,0,"2024-07-10",0
