"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCH%","pfxvFA","pfxvSL","pfxvCH","pfxFA-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Bryan Abreu",16609,"2024-08-05","@TEX",21,2024,"HOU","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.4284869896923,64.7888072114456,0,0.5,0,0.5,0,0,1,9,6,11,17,0.0869320034980774,0,0.0869320034980774,0.49099999666214,0.0509864985942841,1.15293335914612,1.50839996337891,1.50839996337891,2.47359991073608,1,1,0.0754187181591988,-1.79998015820693e-05,1,0,0.35294118,97,0.64705882,86.63636364,NA,NA,NA,0.316089361906052,0.449869751930237,NA,5.26815603176753,4.08972501754761,NA,0.58333333,0.6,0.58823529,0.57142857,0.66666667,0.6,0.29411765,0.33333333,0.23529412,0,2,0,1,1,0,2,0,1,0,0.5,0.5,0,3.49914508896756,NA,NA,NA,40.3352,61.95587,25.06142,80,71.50246,80,74.81798,74.33271,65.01583,-1.41644,1.95243,NA,NA,NA,90.04,93.9,93.24,128.94,107.04,137.68,115.210588235294,102.402352941176,121.995294117647,0.35294118,0.64705882,NA,96.9000040690104,86.609092018821,NA,-2.88022041320801,3.68000689419833,NA,9.44038772583008,-3.11330413818359,NA,0.32004801556468,0.496912032365799,NA,5.33413359274467,4.51738211241635,NA,0.45454545,0.83333333,0.58823529,0.8,0.4,0.6,0.35294118,18,NA,0.35294118,NA,0.64705882,NA,97.1479797363281,NA,86.8229647549716,NA,-1.92984056472778,NA,4.91732718727805,NA,8.50816853841146,NA,-4.56747956709428,NA,0.32004801556468,NA,0.496912032365799,NA,5.33413359274467,NA,4.51738211241635,0.5,0.71428571,0.58823529,0.8,0.4,0.6,0.41176471,2,89.5460891723633,38.9767532348633,0,0,99.6887,1,0.5,"2024-08-05",0
"Bryan Abreu",16609,"2024-08-02","TBR",21,2024,"HOU","H",27,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.7931442840951,-22.5814263197472,1,0,1,0,0,0,1,9,5,11,16,0.0856840014457703,0,0.0856840014457703,0.476999998092651,0.0505564361810684,1.1454666852951,1.53579998016357,1.53579998016357,2.14740014076233,1,1,0.0749578550457954,-0.000155154499602239,1,0,0.25,96.5,0.75,87.25,NA,NA,NA,0.0952252894639969,0.638167440891266,NA,2.38063223659992,5.31806200742722,NA,0.3,0.83333333,0.5,0.66666667,0.6,0.625,0.375,0.33333333,0.1875,1,0,0,1,0,0,1,1,0,0,1,0,0,-1.57926491591731,NA,NA,NA,66.57763,63.36148,63.39294,60.65148,70.71749,63.52778,66.55635,76.85075,67.93166,-0.90317,2.72234,NA,NA,NA,98.84,105.5,113.9,119.08,119.78,138,114.02,116.21,131.975,0.25,0.75,NA,96.6999969482422,87.0499979654948,NA,-4.76322841644287,3.91996320088704,NA,9.77524852752686,-2.23429361979167,NA,0.0959863103926182,0.645835869014263,NA,2.39965775981545,5.38196557511886,NA,0.11111111,1,0.5,0,0.71428571,0.625,0.4375,18.46153846,NA,0.25,NA,0.75,NA,96.6560745239258,NA,86.990244547526,NA,-4.11966228485107,NA,4.98147424062093,NA,8.66586971282959,NA,-3.8466625213623,NA,0.0959863103926182,NA,0.645835869014263,NA,2.39965775981545,NA,5.38196557511886,0.16666667,0.7,0.5,0,0.71428571,0.625,0.625,1,74.9519729614258,-47.1215209960938,0,0,74.952,0,0,"2024-08-02",0
"Bryan Abreu",16609,"2024-07-31","PIT",21,2024,"HOU","H",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,77.6501182634796,189.77413509113,0,0,0,1,0,0,0,0,3,6,9,0.0937520042061806,0,0.0937520042061806,0.476999998092651,0.0505564361810684,1.25440001487732,1.73000001907349,1.73000001907349,2.14740014076233,1,1,0.0748841688036919,-0.000145645928794139,1,0,0.22222222,96.5,0.77777778,86.85714286,NA,NA,NA,0.215415522456169,0.534054219722748,NA,10.7707761228085,7.62934599603925,NA,0.33333333,0.66666667,0.44444444,0.5,1,0.75,0.33333333,0.66666667,0.11111111,0,3,0,1,1,1,3,0,1,0,0.33333333,0.33333333,0.33333333,0.790173885343686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.3,129.74,96.62,141.8,102.32,142.04,134.8,108.413333333333,131.946666666667,0.22222222,0.77777778,NA,96.1999969482422,86.6857125418527,NA,-4.89622783660889,3.31402206420898,NA,9.96131324768066,-2.85560526166643,NA,0.217715758830309,0.540577668696642,NA,10.8857879415154,7.72253812423774,NA,0.25,0.6,0.44444444,0,1,0.75,0.55555556,14.66666667,NA,0.22222222,NA,0.77777778,NA,96.1008987426758,NA,86.5794677734375,NA,-3.78963494300842,NA,4.46381705147879,NA,8.72084522247314,NA,-4.56779861450195,NA,0.217715758830309,NA,0.540577668696642,NA,10.8857879415154,NA,7.72253812423774,0.25,0.6,0.44444444,0,1,0.75,0.55555556,3,85.6261800130208,41.4646428426107,0,0,94.427,0,0,"2024-07-31",0
"Bryan Abreu",16609,"2024-07-29","PIT",21,2024,"HOU","H",27,0,0,0,1,0,0,0,0,0,1,0,1.1,6,1,0,0,0,1,0,0,0,0,3,20.2500048279774,6.75000160932579,6.75000160932579,3,0,0,1,0,1,0,0,0,0,0.5,0.16666667,0.33333333,2.40542351832012,0,0.2,1.50000035762795,0.5,1,0.916479241847864,-0.916479241847864,0.916479241847864,0,21.1507696099744,20.9543071197449,1,0.5,0.5,0,0,0,0,0,12,18,30,0.131132021546364,-0.105023965239525,0.236155986785889,0.696999967098236,0.073873870074749,1.89489996433258,1.59946668148041,1.33840000629425,2.14740014076233,1,1,0.028882272541523,0.0403203365748643,1,0,0.33333333,98.2,0.66666667,86.75,NA,NA,NA,-0.148803129792213,0.359311729669571,NA,-1.48803129792213,1.79655864834785,NA,0.26315789,0.54545455,0.36666667,0.4,0.66666667,0.54545455,0.36666667,0.33333333,0.16666667,2,0,0,0,2,0,2,1,0,0,0,1,0,2.70209982223431,NA,NA,NA,42.99558,58.89969,39.57656,44.58869,64.12103,39.72023,43.9982,67.86566,37.7604,0.49828,4.82451,NA,NA,NA,124.4,65.42,81.42,122.26,88.68,110.22,122.973333333333,80.9266666666667,100.62,0.33333333,0.66666667,NA,98.2099975585938,86.7,NA,-4.41901893615723,4.31751708984375,NA,10.1107223510742,-2.53342971801758,NA,-0.154337804764509,0.360817734152079,NA,-1.54337804764509,1.80408867076039,NA,0.25,0.5,0.36666667,0.25,0.71428571,0.54545455,0.46666667,20.25,NA,0.33333333,NA,0.66666667,NA,98.0257873535156,NA,86.52353515625,NA,-3.57531890869141,NA,5.23307838439941,NA,8.97482681274414,NA,-4.21446304321289,NA,-0.154337804764509,NA,0.360817734152079,NA,-1.54337804764509,NA,1.80408867076039,0.26666667,0.46666667,0.36666667,0.25,0.71428571,0.54545455,0.5,2,90.5310516357422,6.0928897857666,0,0,96.3523,1,0.5,"2024-07-29",0
"Bryan Abreu",16609,"2024-07-27","LAD",21,2024,"HOU","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,77.6501182634796,189.77413509113,0,0,0,1,0,0,0,0,4,6,10,0.052753996104002,0,0.052753996104002,0.476999998092651,0.0505564361810684,0.708133339881897,0.950600028038025,0.950600028038025,0.866400003433228,1,1,0.0745665282011032,-6.92645744529707e-05,0,0,0.6,95.83333333,0.4,85.25,NA,NA,NA,0.0217391401529312,0.727730572223663,NA,0.362319002548854,18.1932643055916,NA,0.33333333,1,0.6,1,1,1,0.4,0.33333333,0,0,2,1,0,3,0,3,0,0.66666667,0.33333333,0,1,0,0.790173885343686,NA,NA,NA,28.33698,65.92924,20,57.09993,44.35206,58.22459,36.70079,57.80083,31.10783,0.95164,5.50455,NA,NA,NA,93.02,71.72,75.5,97.94,107.86,117.68,94.988,86.176,92.372,0.6,0.4,NA,95.6166687011719,85.3499984741211,NA,-3.49082088470459,3.07742261886597,NA,10.2581456502279,-3.19388246536255,NA,0.0212850794196129,0.821431402117014,NA,0.354751323660215,20.5357850529253,NA,0.2,1,0.6,1,1,1,0.5,16.42857143,NA,0.6,NA,0.4,NA,95.3817850748698,NA,85.0999450683594,NA,-2.65609169006348,NA,4.0492901802063,NA,8.79806009928385,NA,-5.1494722366333,NA,0.0212850794196129,NA,0.821431402117014,NA,0.354751323660215,NA,20.5357850529253,0.2,1,0.6,1,1,1,0.5,3,80.8920033772786,32.5076853434245,0,0,82.3883,0,0,"2024-07-27",0
"Bryan Abreu",16609,"2024-07-26","LAD",21,2024,"HOU","H",27,0,0,0,1,0,0,0,0,0,1,0,0.2,2,1,0,0,0,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,1,0,1,0,0,0,1,0,0,0.5,0,0.5,-0.528020915985107,0,0.5,1.50000156462356,1,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,2.31759277485121,2.29606542354053,1,0,1,0,0,0,0,0,4,6,10,0.0674440115690231,0,0.0674440115690231,1.15199995040894,0.122098565101624,1.18140006065369,0.705300033092499,1.410600066185,0.464800000190735,1,1,0.0567245148122311,0.000363692489625124,1,0,0.4,97.75,0.6,86.66666667,NA,NA,NA,-0.0619018003344536,-0.135738506913185,NA,-1.54754500836134,-2.26230844855309,NA,0.16666667,0.75,0.4,0,1,0.75,0.4,NA,0.1,0,1,0,0,1,0,1,0,1,0,0,1,0,-0.920919309239167,NA,NA,NA,26.44143,64.08073,20,80,70.00126,80,80,73.03043,78.43153,-1.94232,1.16361,NA,NA,NA,113.54,51.32,62.84,128.46,144.98,179.62,122.492,107.516,132.908,0.4,0.6,NA,97.7249984741211,86.8333333333333,NA,-2.92842221260071,3.83932622273763,NA,9.36983585357666,-4.02046267191569,NA,-0.0634792409837246,-0.138511057943106,NA,-1.58698102459311,-2.30851763238509,NA,0.25,0.5,0.4,1,0.66666667,0.75,0.6,17.57142857,NA,0.4,NA,0.6,NA,97.5156707763672,NA,86.6283671061198,NA,-2.10271120071411,NA,4.76022020975749,NA,8.16498565673828,NA,-5.78539339701335,NA,-0.0634792409837246,NA,-0.138511057943106,NA,-1.58698102459311,NA,-2.30851763238509,0,0.57142857,0.4,NA,0.75,0.75,0.7,1,75.0923309326172,-7.40967226028442,0,0,75.0923,0,0,"2024-07-26",0
"Bryan Abreu",16609,"2024-07-24","@OAK",21,2024,"HOU","A",27,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,1,9,9,0,1,1,0,1,2,0,1,1,0,0,0.2,0.2,0,6.14436908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,102.760933900373,177.036610333989,0.5,0,0.333333333,0.666666666,0.5,0,0,0,8,14,22,0.0046560000628233,-0.00514000002294779,0.00979600008577108,0.453000009059906,0.0496710538864136,0.10215999931097,0.104800000786781,0.104800000786781,0.0631999969482422,1,1,-0.00768825318664312,0.0532638218458661,0,0,0.36363636,96.75,0.63636364,86.28571429,NA,NA,NA,0.295316815376282,-0.279950231313705,NA,3.69146019220352,-1.99964450938361,NA,0.3125,0.33333333,0.31818182,0.4,1,0.57142857,0.27272727,0.8,0.13636364,1,2,0,2,1,0,3,0.33333333,0.66666667,0,0.66666667,0.33333333,0,1.5180451798359,NA,NA,NA,63.24001,55.58841,68.35359,62.94189,63.66958,65.92525,67.35053,65.40629,72.36855,-0.95251,2.64833,NA,NA,NA,98.48,109.06,110.2,124.44,94.66,111,115,99.8963636363636,110.709090909091,0.36363636,0.63636364,NA,96.7249984741211,86.2642822265625,NA,-6.41461086273193,3.34309659685407,NA,9.82096672058105,-3.46207754952567,NA,0.298416942358017,-0.248089130967855,NA,3.73021177947521,-1.77206522119897,NA,0.33333333,0.3,0.31818182,0.5,0.66666667,0.57142857,0.45454545,16.1875,NA,0.36363636,NA,0.63636364,NA,97.3622131347656,NA,86.9096156529018,NA,-5.16438245773315,NA,4.99552263532366,NA,8.44658660888672,NA,-5.14934430803571,NA,0.298416942358017,NA,-0.248089130967855,NA,3.73021177947521,NA,-1.77206522119897,0.30769231,0.33333333,0.31818182,0.5,0.66666667,0.57142857,0.40909091,3,81.9562479654948,21.8219324747721,0,0,91.2215,0,0,"2024-07-24",0
"Bryan Abreu",16609,"2024-07-20","@SEA",21,2024,"HOU","A",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,0,0,0,0,0,0,0,0.66666667,0.33333333,0.33333333,4.54806241285889,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,52.539302626586,52.0512824543046,0,0,0,0,0,0,1,9,5,7,12,0.100810006260872,-0.0795099958777428,0.180320009589195,0.430000007152557,0.048835888504982,1.85584998130798,1.9074000120163,1.9074000120163,1.56879997253418,1,1,0.045300155878067,0.00901997089738606,1,0,0.5,96,0.5,87.16666667,NA,NA,NA,-0.236724674701691,0.455423712730408,NA,-3.94541124502818,7.59039521217346,NA,0.33333333,0,0.25,0.33333333,NA,0.33333333,0.25,0.66666667,0.16666667,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.56945029177292,NA,NA,NA,20,55.49396,20,55.64018,63.97919,49.94731,24.84338,62.04672,20,1.6883,6.60954,NA,NA,NA,93.8,13.5,17.36,112.88,110.24,121.48,103.34,61.87,69.42,0.5,0.5,NA,95.9333292643229,87.25,NA,-5.24060312906901,4.71245416005452,NA,9.01639175415039,-2.87457021077474,NA,-0.24350019544363,0.448587384074926,NA,-4.05833659072717,7.47645640124877,NA,0.375,0,0.25,0.33333333,NA,0.33333333,0.33333333,16.66666667,NA,0.5,NA,0.5,NA,95.7758992513021,NA,87.1016540527344,NA,-4.48543485005697,NA,6.01856803894043,NA,8.62395985921224,NA,-4.05096817016602,NA,-0.24350019544363,NA,0.448587384074926,NA,-4.05833659072717,NA,7.47645640124877,0.375,0,0.25,0.33333333,NA,0.33333333,0.33333333,0,NA,NA,0,NA,NA,0,NA,"2024-07-20",0
"Bryan Abreu",16609,"2024-07-19","@SEA",21,2024,"HOU","A",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.7931442840951,-22.5814263197472,1,0,1,0,0,0,0,0,1,10,11,0.0454019978642464,0,0.0454019978642464,0.430000007152557,0.048835888504982,0.623399972915649,0.953999996185303,0.953999996185303,0.911400020122528,1,1,0.0728937387466431,-6.40951200951562e-05,0,0,0.27272727,97,0.72727273,87.25,NA,NA,NA,0.15039849281311,0.582994222640991,NA,5.01328309377035,7.28742778301239,NA,0.4,0.66666667,0.54545455,0.5,0.75,0.66666667,0.54545455,1,0.18181818,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.57926491591731,NA,NA,NA,80,57.82502,80,80,65.25285,80,80,69.81486,80,-2.85261,-0.20182,NA,NA,NA,95.04,132.42,136.6,130.06,96.68,113.04,120.509090909091,106.427272727273,119.465454545455,0.27272727,0.72727273,NA,97.0333353678385,87.1875,NA,-4.87959321339925,4.57149744033813,NA,9.35558446248372,-2.6447925567627,NA,0.152108270674944,0.589713908731937,NA,5.0702756891648,7.37142385914922,NA,0,0.66666667,0.54545455,NA,0.66666667,0.66666667,0.81818182,16.625,NA,0.27272727,NA,0.72727273,NA,96.9639994303385,NA,87.0877151489258,NA,-4.04353332519531,NA,5.91235256195068,NA,8.55061976114909,NA,-4.00416898727417,NA,0.152108270674944,NA,0.589713908731937,NA,5.0702756891648,NA,7.37142385914922,0,0.66666667,0.54545455,NA,0.66666667,0.66666667,0.81818182,1,98.7444381713867,-14.0100250244141,0,0,98.7444,1,1,"2024-07-19",0
"Bryan Abreu",16609,"2024-07-12","TEX",21,2024,"HOU","H",27,0,0,9,1,0,0,0,0,0,0,0,1,6,2,1,1,0,1,0,0,0,0,2,18,9,18,2,0,0,1,1,1,0,0,0,0,0.33333333,0.16666667,0.16666667,3.79739574356156,0,0.4,3,0.666666666666667,0.66666667,2.1664797782898,6.8335202217102,3.67848818451166,226.753327126354,52.539302626586,89.6663768027962,1,0.333333333,0.333333333,0.333333333,0,0,0,0,10,12,22,-0.000697992276400328,-0.0685900151729584,0.0678920224308968,-0.522999942302704,-0.0554319024085999,0.64862859249115,0.564799964427948,0.564799964427948,0.842199981212616,1,1,-0.0463967397809029,0.0453206350817258,0,0,0.63636364,96.78571429,0.36363636,88.625,NA,NA,NA,-1.07891774177551,0.619534194469452,NA,-7.70655529839652,7.74417743086815,NA,0.28571429,0.375,0.31818182,0.5,1,0.71428571,0.36363636,0.5,0.09090909,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,3.66181550519972,NA,NA,NA,25.20235,60.75175,20,80,66.87694,80,48.88595,63.77169,38.96925,0.19462,4.36902,NA,NA,NA,89.08,54.64,49.98,126.76,138.14,155.86,102.781818181818,85.0036363636364,88.4818181818182,0.63636364,0.36363636,NA,96.721426827567,88.4250030517578,NA,-4.61527742658343,3.15899133682251,NA,9.33024379185268,-2.08669686317444,NA,-1.09989903867245,0.615330941975117,NA,-7.85642170480319,7.69163677468896,NA,0.25,0.4,0.31818182,0.33333333,1,0.71428571,0.45454545,17.73333333,NA,0.63636364,NA,0.36363636,NA,96.6321236746652,NA,88.3122024536133,NA,-3.98563711983817,NA,4.11732769012451,NA,7.95892061505999,NA,-4.12509489059448,NA,-1.09989903867245,NA,0.615330941975117,NA,-7.85642170480319,NA,7.69163677468896,0.23076923,0.44444444,0.31818182,0.33333333,1,0.71428571,0.40909091,3,101.631022135417,16.2394701639811,0,0,111.298,2,0.66666667,"2024-07-12",0
"Bryan Abreu",16609,"2024-07-11","MIA",21,2024,"HOU","H",27,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,0,0,3,27,0,18,3,0,0,1,0,1,0,0,0,0,0.6,0,0.6,-0.0213109159851073,0,0.4,2,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-73.0147755578824,-72.3365655024484,1,0.5,0.5,0,0,0,0,0,2,12,14,0.044064000248909,-0.0642619729042053,0.108325973153114,0.476999998092651,0.0505564361810684,1.05343997478485,0.890600025653839,0.890600025653839,0.842199981212616,1,1,-0.0232069529592991,0.0650356297739495,0,0,0.28571429,97.25,0.71428571,87.1,NA,NA,NA,-0.298281401395798,-0.124857045710087,NA,-7.45703503489494,-1.24857045710087,NA,0.42857143,1,0.71428571,0,1,0.7,0.5,1,0.21428571,1,0,1,0,0,2,2,0.5,0,0.5,0,0,1,0.582145616134591,NA,NA,NA,80,65.38049,80,66.49456,66.53931,64.67534,80,73.1769,80,-2.03488,1.02477,NA,NA,NA,95.14,136.96,137.56,123.9,108.62,124.2,115.682857142857,116.717142857143,128.017142857143,0.28571429,0.71428571,NA,97.25,87,NA,-4.30859088897705,4.38307456970215,NA,9.65742969512939,-2.60347881317139,NA,-0.303692020475864,-0.125392537564039,NA,-7.59230051189661,-1.25392537564039,NA,0.66666667,0.75,0.71428571,0.25,1,0.7,0.57142857,21.77777778,NA,0.28571429,NA,0.71428571,NA,97.29150390625,NA,86.9954284667969,NA,-3.62196731567383,NA,5.02823295593262,NA,8.26636505126953,NA,-4.33640403747559,NA,-0.303692020475864,NA,-0.125392537564039,NA,-7.59230051189661,NA,-1.25392537564039,0.5,0.875,0.71428571,0,1,0.7,0.57142857,2,102.828201293945,8.71237468719482,0,0,105.397,2,1,"2024-07-11",0
"Bryan Abreu",16609,"2024-07-09","MIA",21,2024,"HOU","H",27,0,0,9,1,0,0,0,0,0,1,0,1,5,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,2.67848818451166,226.753327126354,27.4284869896923,64.7888072114456,2,0.25,0.5,0.25,0,0,0,0,10,16,26,0.00035799527540803,-0.114830024540424,0.115188017487526,-0.523000061511993,-0.0554319061338902,1.25786662101746,1.4164000749588,1.4164000749588,2.83219981193542,1,1,-0.0302500948309898,0.0305346999468474,0,0,0.53846154,97.42857143,0.46153846,87.33333333,NA,NA,NA,-0.168454691767693,-0.0425477102398872,NA,-1.20324779834066,-0.35456425199906,NA,0.47368421,0.71428571,0.53846154,0.88888889,0.8,0.85714286,0.26923077,0.2,0.07692308,1,3,0,0,3,1,4,0.25,0.75,0,0,0.75,0.25,2.57835322866976,NA,NA,NA,46.55331,61.7575,32.87737,80,73.61844,74.77029,66.63026,70.33132,54.6766,-0.90777,2.71544,NA,NA,NA,113.5,92.6,98.18,134.56,125.14,155.08,123.22,107.618461538462,124.441538461538,0.53846154,0.46153846,NA,97.2428588867188,87.25,NA,-4.17129571097238,4.09441216786702,NA,9.90392521449498,-2.73916212717692,NA,-0.172828666865826,-0.0442239232361317,NA,-1.23449047761304,-0.368532693634431,NA,0.44444444,0.75,0.53846154,0.875,0.83333333,0.85714286,0.30769231,19.95238095,NA,0.53846154,NA,0.46153846,NA,97.2466081891741,NA,87.2642313639323,NA,-3.34886850629534,NA,4.94068241119385,NA,8.59391512189593,NA,-4.42459583282471,NA,-0.172828666865826,NA,-0.0442239232361317,NA,-1.23449047761304,NA,-0.368532693634431,0.4375,0.7,0.53846154,0.85714286,0.85714286,0.85714286,0.38461538,4,92.5149459838867,4.00988245010376,0,0,100.387,1,0.25,"2024-07-09",0
"Bryan Abreu",16609,"2024-07-07","@MIN",21,2024,"HOU","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.4284869896923,27.173712862954,1,0.5,0.5,0,0,0,0,0,4,9,13,0.0863560065627098,-0.0401880107820034,0.126544013619423,0.483999997377396,0.0507337525486946,1.36510002613068,1.50720000267029,1.50720000267029,1.80159997940063,1,1,0.0493002980947495,0.0139595399461907,1,0,0.23076923,96.66666667,0.69230769,85.77777778,0.07692308,91,NA,0.0298043377697468,0.0725664496421814,-0.0879258811473846,0.993477925658226,0.806293884913127,-8.79258811473846,0.66666667,0.71428571,0.69230769,0.75,0.6,0.66666667,0.53846154,0.33333333,0.23076923,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,3.7962961807272,20,49.1067,20,20,54.30711,20,80,65.90512,80,54.20576,68.8274,58.56224,-0.13588,3.87327,112.98,-98.58,-94.74,101.66,-12.34,-12.3,105.08,150.02,166.7,104.898461538462,93.4292307692308,105.281538461538,0.23076923,0.69230769,0.07692308,96.7333374023438,85.8666653103299,91.1999969482422,-4.93932660420736,2.85449939303928,-7.89345073699951,8.92387517293294,-3.35590277777778,2.79962205886841,0.0301729552447796,0.0723723582923412,-0.0897959321737289,1.00576517482599,0.804137314359347,-8.97959321737289,0.6,0.75,0.69230769,0.33333333,0.83333333,0.66666667,0.61538462,19.4,0.07692308,0.23076923,NA,0.69230769,90.7689971923828,96.2809651692708,NA,85.3980102539062,-7.93334007263184,-4.08151658376058,NA,3.75360997517904,1.26268994808197,7.78960990905762,NA,-4.36328718397352,-0.0897959321737289,0.0301729552447796,NA,0.0723723582923412,-8.97959321737289,1.00576517482599,NA,0.804137314359347,0.4,0.875,0.69230769,0.5,0.71428571,0.66666667,0.61538462,2,99.3812561035156,-10.9077529907227,0,0,110.724,1,0.5,"2024-07-07",0
