"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSL%","pfxvFA","pfxvFS","pfxvSL","pfxFA-X","pfxFS-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFC%","piFS%","piSL%","pivFC","pivFS","pivSL","piFC-X","piFS-X","piSL-X","piFC-Z","piFS-Z","piSL-Z","piwFC","piwFS","piwSL","piwFC/C","piwFS/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Porter Hodge",26413,"2024-08-27","@PIT",17,2024,"CHC","A",23,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-68.1836998584539,-66.6847344309602,0,0,0,0,0,0,0,0,2,3,5,0.00550400000065565,-0.000475999841000885,0.0059799998998642,0.238000005483627,0.0237169899046421,0.179500013589859,0.0838000029325485,0.167600005865097,NA,0,1,0.0284033734351397,0.00225957689327527,0,0,0.4,97,0.6,83.33333333,NA,NA,NA,0.0199030190706253,0.246409565210342,NA,0.995150953531265,8.21365217367808,NA,0,0.33333333,0.2,NA,0,0,0.6,1,0.2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.71623675480366,34.72688,80,20,42.33401,58.73412,35.95696,NA,NA,NA,37.62721,73.12891,24.63248,0.89409,5.41823,93.16,77.88,83.54,130.68,73.76,96.74,NA,NA,NA,115.672,75.408,91.46,0.4,NA,0.6,96.9499969482422,NA,83.2333374023438,-0.152740895748138,NA,8.24021784464518,8.62085914611816,NA,-0.922478596369425,0.019891619682312,NA,0.249327931553125,0.994580984115601,NA,8.31093105177085,0,0.33333333,0.2,NA,0,0,0.6,15.66666667,0.4,NA,0.6,96.8959045410156,NA,83.2025044759115,0.763298034667969,NA,9.53421020507812,7.11328506469727,NA,-2.20419994990031,0.019891619682312,NA,0.249327931553125,0.994580984115601,NA,8.31093105177085,0,0.33333333,0.2,NA,0,0,0.6,0,NA,NA,0,NA,NA,0,NA,"2024-08-27",0
"Porter Hodge",26413,"2024-08-23","@MIA",17,2024,"CHC","A",23,1,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,1,0,0,0,0,3,20.2500048279774,6.75000160932579,0,3,0,0,0,0,0,0,0,0,0,0.75,0.25,0.5,2.52560408401489,0,0,0.750000178813977,0,1,0.916479241847864,-0.916479241847864,0.916479241847864,0,24.4749295554153,23.9368673305717,0,0,0,0,0,0,3,20.2500048279774,12,10,22,0.219779998064041,-0.097199983894825,0.316979974508286,0.971000015735626,0.0966169089078903,2.48480010032654,2.62266683578491,2.8840000629425,0.953999996185303,1,1,0.0797028392553329,0.00874693102403838,1,0,0.45454545,95.5,0.54545455,82.75,NA,NA,NA,0.0970572158694267,0.365319073200226,NA,0.970572158694267,3.04432561000188,NA,0.07142857,0.25,0.13636364,0,1,0.66666667,0.36363636,0.25,0.04545455,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.127519858914282,20,70.2513,20,80,80,78.29117,NA,NA,NA,57.49112,80,42.86794,-0.33998,3.56712,112.26,34.1,46.3,94.82,136.1,153.62,NA,NA,NA,101.796,95.3,110.692,0.45454545,NA,0.54545455,95.4,NA,82.7333323160807,-0.233274030685425,NA,9.94849904378255,9.91192016601562,NA,0.341775139172872,0.0958047136664391,NA,0.367145419120789,0.958047136664391,NA,3.0595451593399,0.08333333,0.2,0.13636364,0,1,0.66666667,0.45454545,15.64705882,0.45454545,NA,0.54545455,95.4607788085937,NA,82.78271484375,0.518311786651611,NA,11.1392949422201,8.49443664550781,NA,-1.42984040578206,0.0958047136664391,NA,0.367145419120789,0.958047136664391,NA,3.0595451593399,0.08333333,0.2,0.13636364,0,1,0.66666667,0.45454545,0,NA,NA,0,NA,NA,0,NA,"2024-08-23",0
"Porter Hodge",26413,"2024-08-20","DET",17,2024,"CHC","H",23,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.7656849361152,18.1856412207288,0,0.5,0,0.5,0,0,0,0,5,10,15,0.0687279924750328,-0.0857159867882729,0.154443979263306,0.468999981880188,0.0502679534256458,1.8367999792099,1.43840003013611,1.43840003013611,NA,0,1,0.0200337376445532,0.0173835060689382,1,0,0.4,96.83333333,0.6,83.77777778,NA,NA,NA,-0.824695765972137,0.804195702075958,NA,-13.744929432869,8.93550780084398,NA,0.5,0.6,0.53333333,0.2,1,0.5,0.33333333,0.5,0.26666667,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,1.47515988635298,38.19316,67.9347,36.45002,80,71.87314,76.75029,NA,NA,NA,69.25293,76.20771,64.99243,-1.0707,2.47104,104.9,93.66,95.54,137.2,115.32,147.38,NA,NA,NA,124.28,106.656,126.644,0.4,NA,0.6,96.6833292643229,NA,83.6444430881076,-0.658433198928833,NA,9.58243815104167,8.99408086140951,NA,-0.340469598770142,-0.833616431802511,NA,0.836573388427496,-13.8936071967085,NA,9.29525987141662,0.5,0.57142857,0.53333333,0.25,0.75,0.5,0.46666667,17.63636364,0.4,NA,0.6,96.8156026204427,NA,83.7762179904514,-0.195135374863942,NA,10.5480321248372,8.18410174051921,NA,-1.62645689646403,-0.833616431802511,NA,0.836573388427496,-13.8936071967085,NA,9.29525987141662,0.5,0.57142857,0.53333333,0.25,0.75,0.5,0.46666667,2,85.6836242675781,30.5800704956055,0,0,107.507,1,0.5,"2024-08-20",0
"Porter Hodge",26413,"2024-08-17","TOR",17,2024,"CHC","H",23,0,0,0,1,0,0,0,0,0,1,0,1.2,6,0,0,0,0,2,0,0,0,0,2,10.8000041198746,10.8000041198746,0,1,0,0,0,2,0,1,0,0,0,0.33333333,0.33333333,0,7.35528463540534,0,0,1.20000045776385,0,1,4.36648023605364,-4.36648023605364,6.18089101566266,0,109.720763107009,151.155187150701,0,0,0,1,0.5,0,0,0,10,13,23,0.204123988747597,-0.100267976522446,0.304391950368881,1.33899998664856,0.143515542149544,2.06394290924072,1.99720001220703,3.18120002746582,1.43840003013611,1,1,0.0521731413900852,0.0467268755792258,1,0,0.7826087,96.11111111,0.2173913,83.6,NA,NA,NA,0.0694278180599213,0.341201335191727,NA,0.385710100332896,6.82402670383453,NA,0.23529412,0.66666667,0.34782609,0.5,1,0.75,0.26086957,0.5,0.08695652,0,1,1,1,0,1,2,0,0.5,0.5,0.5,0,0.5,2.63180246847746,25.93375,70.5576,20,78.15954,68.56345,68.07733,NA,NA,NA,32.9662,70.2212,20,1.18366,5.85258,102.76,25.56,25.46,126.32,126.88,133.08,NA,NA,NA,107.881739130435,47.5860869565217,48.855652173913,0.7826087,NA,0.2173913,96.1666666666667,NA,83.6599975585937,-0.622285789913601,NA,9.11439437866211,8.8439449734158,NA,0.491643476486206,0.0435803644359112,NA,0.333683855831623,0.242113135755062,NA,6.67367711663246,0.23076923,0.5,0.34782609,0.33333333,1,0.75,0.43478261,18.94117647,0.7826087,NA,0.2173913,96.1751166449653,NA,83.6722595214844,-0.0309782226880391,NA,10.1872940063477,7.91832224527995,NA,-0.744255018234253,0.0435803644359112,NA,0.333683855831623,0.242113135755062,NA,6.67367711663246,0.25,0.45454545,0.34782609,0.33333333,1,0.75,0.47826087,2,87.3995971679688,49.1360740661621,1,0.5,99.9226,1,0.5,"2024-08-17",0
"Porter Hodge",26413,"2024-08-16","TOR",17,2024,"CHC","H",23,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.7656849361152,18.1856412207288,1,0,0.5,0.5,0,0,0,0,4,10,14,0.0391399934887886,-0.0245120096951723,0.0636520087718964,0.46900001168251,0.0502679497003555,0.746600031852722,0.829600036144257,0.829600036144257,0.705200016498566,1,1,0.0293614994734526,0.0230628131691024,0,0,0.71428571,96.3,0.28571429,83.5,NA,NA,NA,-0.140456020832062,0.447633862495422,NA,-1.40456020832062,11.1908465623856,NA,0.42857143,0.28571429,0.35714286,0.66666667,0.5,0.6,0.5,0.75,0.14285714,0,2,0,0,2,0,2,0,1,0,0,1,0,-0.999330604591419,80,67.55301,80,73.18344,80,76.48591,NA,NA,NA,80,72.24324,80,-2.28479,0.64991,100.6,117.8,120.1,147.04,47.86,94.2,NA,NA,NA,113.868571428571,97.8171428571429,112.7,0.71428571,NA,0.28571429,96.2200012207031,NA,83.3499984741211,-0.26531970500946,NA,9.06026172637939,8.18174667358398,NA,-1.2379709482193,-0.14460689201951,NA,0.453243985772133,-1.4460689201951,NA,11.3310996443033,0.33333333,0.375,0.35714286,0.5,0.66666667,0.6,0.57142857,16.4,0.71428571,NA,0.28571429,96.2895812988281,NA,83.4259490966797,0.254212594032288,NA,9.95766735076904,7.46313934326172,NA,-2.5855724811554,-0.14460689201951,NA,0.453243985772133,-1.4460689201951,NA,11.3310996443033,0.33333333,0.375,0.35714286,0.5,0.66666667,0.6,0.57142857,2,92.7995147705078,21.0311870574951,0,0,94.6828,0,0,"2024-08-16",0
"Porter Hodge",26413,"2024-08-10","@CHW",17,2024,"CHC","A",23,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.6521753455268,29.9783111930123,1,0.5,0.5,0,0,0,2,18,3,7,10,0.0874120071530342,0,0.0874120071530342,0.496999979019165,0.0512107163667679,1.1552666425705,1.50940001010895,1.50940001010895,1.70340001583099,1,1,0.0756791532039642,-1.52294551226395e-05,1,0,0.7,95.71428571,0.3,83.33333333,NA,NA,NA,0.599733948707581,0.170102804899216,NA,8.56762783867972,5.67009349664052,NA,0.4,1,0.7,0,1,0.71428571,0.5,0.66666667,0.2,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,3.72049635602622,60.45675,67.30428,59.19221,67.68273,65.58363,56.70336,NA,NA,NA,66.04722,67.38546,62.5093,-0.87154,2.76978,100.8,60.46,64.32,141.04,97.7,119.66,NA,NA,NA,112.872,71.632,80.922,0.7,NA,0.3,95.7428588867188,NA,83.1333312988281,0.0204376024859292,NA,9.64308611551921,8.28284890311105,NA,-1.71795479456584,0.607050009071827,NA,0.171885255724192,8.67214298674038,NA,5.72950852413972,0.4,1,0.7,0,1,0.71428571,0.5,15.57142857,0.7,NA,0.3,95.8800310407366,NA,83.257334391276,0.689558846609933,NA,10.7500432332357,7.42096710205078,NA,-2.93037350972494,0.607050009071827,NA,0.171885255724192,8.67214298674038,NA,5.72950852413972,0.4,1,0.7,0,1,0.71428571,0.5,2,98.1001052856445,4.09807348251343,0,0,103.458,1,0.5,"2024-08-10",0
"Porter Hodge",26413,"2024-08-09","@CHW",17,2024,"CHC","A",23,0,0,0,1,0,0,0,0,0,1,0,1.1,4,1,0,0,0,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,1,0,2,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,0.750000178813977,0.333333333333333,1,1.66647942066184,-1.66647942066184,1.66647942066184,0,43.0066315793331,42.0611643485404,1,0.666666666,0.333333333,0,0,0,0,0,2,9,11,0.164840012788773,-0.0978659838438034,0.262705981731415,0.598999977111816,0.0617207624018192,2.38940000534058,1.96446669101715,0.938199996948242,3.46040010452271,1,1,0.0694911330938339,-0.000503097427835456,1,0,0.45454545,96.6,0.54545455,82.33333333,NA,NA,NA,-0.267896980047226,0.498657584190369,NA,-5.35793960094452,8.31095973650615,NA,0.625,1,0.72727273,0.6,1,0.75,0.27272727,0.75,0.18181818,0,2,1,0,1,2,3,0,0.66666667,0.33333333,0,0.33333333,0.66666667,7.26428338343812,27.50886,69.26883,20,69.12809,62.03774,65.1875,NA,NA,NA,49.8438,69.54696,40.51262,0.13512,4.27977,101.8,68.58,78.6,127.7,122.88,138.3,NA,NA,NA,115.927272727273,98.1981818181818,111.163636363636,0.45454545,NA,0.54545455,96.5400024414062,NA,82.3666636149089,-2.00520839691162,NA,8.74668629964193,9.31886291503906,NA,-0.00198688606421153,-0.272913329303265,NA,0.569282073527575,-5.45826658606529,NA,9.48803455879291,0.66666667,1,0.81818182,0.5,0.8,0.66666667,0.45454545,17.85714286,0.45454545,NA,0.54545455,96.8237976074219,NA,82.6256815592448,-1.25135202407837,NA,9.85360336303711,8.03569793701172,NA,-1.43490807215373,-0.272913329303265,NA,0.569282073527575,-5.45826658606529,NA,9.48803455879291,0.66666667,1,0.81818182,0.5,0.8,0.66666667,0.45454545,3,98.7301025390625,9.46971893310547,0,0,103.971,2,0.66666667,"2024-08-09",0
"Porter Hodge",26413,"2024-08-07","MIN",17,2024,"CHC","H",23,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.7656849361152,18.1856412207288,0,0,0,1,0,0,2,18,4,8,12,0.0208160057663918,0,0.0208160057663918,0.468999981880188,0.0502679497003555,0.272399991750717,0.456400007009506,0.456400007009506,0.0644000023603439,1,1,0.0769817754626274,-0.000564718205734338,0,0,0.66666667,96.375,0.16666667,84,0.16666667,89.5,NA,0.802793860435486,0.0151102766394615,-0.0580911040306091,10.0349232554436,0.755513831973076,-2.90455520153046,0.25,0.375,0.33333333,1,1,1,0.66666667,0.33333333,0,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.65883978962018,80,65.32878,80,80,60.24635,80,80,73.3311,58.34099,80,67.43393,80,-3.4295,-1.06716,116.02,128.64,139.02,105.18,153.76,163.76,150.2,125.12,150.86,119.91,132.24,145.116666666667,0.66666667,0.16666667,0.16666667,96.4000015258789,89.6999969482422,84.1000061035156,-0.192531585693359,-4.2209906578064,7.10837936401367,8.43494510650635,1.56098008155823,1.90213346481323,0.854705728590488,-0.0591252744197845,0.0151214338839054,10.6838216073811,-2.95626372098923,0.756071694195271,0,0.44444444,0.33333333,NA,1,1,0.75,15.33333333,0.66666667,0.16666667,0.16666667,96.6749725341797,90.0070953369141,84.3717498779297,0.348092615604401,-3.98787641525269,7.83701038360596,7.62911367416382,0.0835800170898438,0.768299043178558,0.854705728590488,-0.0591252744197845,0.0151214338839054,10.6838216073811,-2.95626372098923,0.756071694195271,0,0.44444444,0.33333333,NA,1,1,0.75,1,94.3541488647461,23.9356231689453,0,0,94.3541,0,0,"2024-08-07",0
"Porter Hodge",26413,"2024-08-04","STL",17,2024,"CHC","H",23,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,80.0700356271687,187.926204380887,0,0,0,1,0,0,0,0,0,2,2,0.0238320231437683,0,0.0238320231437683,0.41499999165535,0.0444801710546017,0.930800020694733,0.465400010347366,0.930800020694733,0.456400007009506,1,1,0.0256038065999746,-6.11680272405435e-10,0,0,0.5,95,0.5,83,NA,NA,NA,0.0389156937599182,0.210907548666,NA,3.89156937599182,21.0907548666,NA,1,1,1,1,1,1,0.5,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.774396654289793,80,58.89244,80,80,55.57999,80,NA,NA,NA,80,59.17589,80,-3.84948,-1.69713,80.8,138.72,130.84,100.28,131.04,127.66,NA,NA,NA,90.54,134.88,129.25,0.5,NA,0.5,94.5999984741211,NA,82.5,-0.0932361930608749,NA,12.1858587265015,5.96362495422363,NA,-2.84683632850647,0.039364367723465,NA,0.213400110602379,3.9364367723465,NA,21.3400110602379,1,1,1,1,1,1,0.5,19,0.5,NA,0.5,95.0539016723633,NA,82.9850006103516,0.334441006183624,NA,12.7243003845215,5.17883014678955,NA,-3.58264994621277,0.039364367723465,NA,0.213400110602379,3.9364367723465,NA,21.3400110602379,1,1,1,1,1,1,0.5,1,87.0291900634766,52.5745887756348,0,0,87.0292,0,0,"2024-08-04",0
"Porter Hodge",26413,"2024-08-03","STL",17,2024,"CHC","H",23,0,0,18,1,0,0,0,0,0,0,1,1,7,2,3,2,0,1,0,1,0,0,1,9,9,18,1,1,0,1,2,1,0,1,0,0,0.14285714,0.14285714,0,5.90405561227636,0,0.4,3,0.5,0.25,7.1664797782898,10.8335202217102,10.1904965907335,449.505202223902,178.905756190453,248.050207205773,0.5,0.25,0.25,0.5,0,0,0,0,10,14,24,-0.3333840072155,-0.452651977539062,0.119267970323563,-2.53099989891052,-0.271275460720062,1.62794280052185,0.829600036144257,0.829600036144257,2.27519989013672,1,1,-0.162450358271599,-0.0423381681487587,0,1,0.625,96.06666667,0.375,82.55555556,NA,NA,NA,-0.916047394275665,0.0854036211967468,NA,-6.10698262850443,0.948929124408298,NA,0.21428571,0.7,0.41666667,0.33333333,1,0.8,0.41666667,0.42857143,0.08333333,0,3,1,1,2,1,4,0,0.75,0.25,0.25,0.5,0.25,6.78665399363653,44.12386,71.09762,22.41252,20,49.81395,20,NA,NA,NA,22.22421,64.34017,20,1.85102,6.85362,98.04,55.74,65.2,104.64,55.04,58.62,NA,NA,NA,100.515,55.4775,62.7325,0.625,NA,0.375,95.9933349609375,NA,82.7333306206597,0.101621635754903,NA,7.62333255343967,7.55046030680339,NA,-1.64648543463813,-0.89530810341239,NA,0.0852971114218235,-5.96872068941593,NA,0.947745682464706,0.16666667,0.66666667,0.41666667,0,1,0.8,0.5,17.9375,0.625,NA,0.375,96.5057454427083,NA,83.2140977647569,0.573268826802572,NA,8.1716300116645,6.88790588378906,NA,-2.70683881971571,-0.89530810341239,NA,0.0852971114218235,-5.96872068941593,NA,0.947745682464706,0.23076923,0.63636364,0.41666667,0.33333333,1,0.8,0.45833333,4,88.6138610839844,23.4845237731934,0,0,101.618,1,0.25,"2024-08-03",0
"Porter Hodge",26413,"2024-07-31","@CIN",17,2024,"CHC","A",23,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,55.3611054863477,54.144034788745,1,0,1,0,0,0,0,0,9,11,20,0.000310000003082678,0,0.000310000003082678,0.560999989509583,0.0530496463179588,0.00249999994412065,0.00999999977648258,0.00999999977648258,NA,0,1,0.0210000015795231,0.103000002425164,0,0,0.75,95.4,0.25,83.2,NA,NA,NA,-0.0403141416609287,0.587610602378845,NA,-0.268760944406191,11.7522120475769,NA,0.4375,0.75,0.5,0.42857143,0.66666667,0.5,0.2,0.25,0.25,0,1,0,0,1,0,1,0,1,0,0,1,0,1.47945430909773,29.75634,65.98081,20,66.04228,73.76495,50.34957,NA,NA,NA,34.70699,67.90195,20,1.07551,5.69036,98.12,46.86,48.24,106.94,112.3,130.72,NA,NA,NA,100.325,63.22,68.86,0.75,NA,0.25,95.2533365885417,NA,83.2599975585938,0.117728447914124,NA,7.81239700317383,8.31542358398437,NA,-0.745800113677978,-0.0465853773057461,NA,0.595906410366297,-0.310569182038307,NA,11.9181282073259,0.4375,0.75,0.5,0.42857143,0.66666667,0.5,0.2,14.875,0.75,NA,0.25,95.3017171223958,NA,83.2908386230469,0.490424537658691,NA,8.47025985717773,7.57461395263672,NA,-1.98630237579346,-0.0465853773057461,NA,0.595906410366297,-0.310569182038307,NA,11.9181282073259,0.4375,0.75,0.5,0.42857143,0.66666667,0.5,0.2,1,86.2638244628906,2.06437039375305,0,0,86.2638,0,0,"2024-07-31",0
"Porter Hodge",26413,"2024-07-27","@KCR",17,2024,"CHC","A",23,0,0,0,1,0,0,0,0,0,1,0,1.1,4,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,0,0,0,0,1,1.66647942066184,-1.66647942066184,3.93449257073111,0,43.0066315793331,96.8693432446014,0.5,0,0.333333333,0.666666666,0,0,2,13.5000032186516,4,9,13,0.0816479995846748,0,0.0816479995846748,0.77700001001358,0.0760646089911461,0.757449984550476,1.03373336791992,0.877199947834015,0.218600004911423,1,1,0.10755730420351,0.000235951126913256,1,0,0.66666667,96.125,0.25,84.33333333,0.08333333,90,0.07692308,1.03717648983002,-0.000919044017791748,-0.0238054171204567,12.9647061228752,-0.0306348005930583,-2.38054171204567,0.33333333,0.44444444,0.41666667,0,0.75,0.6,0.75,0.5,0.15384615,1,0,2,0,2,1,3,0.33333333,0,0.66666667,0,0.66666667,0.33333333,-0.0812688828048646,80,74.31669,80,76.6185,53.53149,76.89266,80,41.61297,80,80,67.43792,80,-3.59011,-1.30807,109.02,132.34,145.44,108.6,117.14,132.32,84.26,151.84,137.18,106.851666666667,130.165,141.471666666667,0.66666667,0.08333333,0.25,96.0999984741211,90.3000030517578,84.4000040690104,-0.999265313148499,-6.89411640167236,8.52189381917318,9.04459762573242,4.4163064956665,-0.325184941291809,1.05010151863098,-0.0242429338395596,-0.0013216957449913,13.1262689828873,-2.42429338395596,-0.0440565248330434,0.33333333,0.44444444,0.41666667,0,0.75,0.6,0.75,14.55555556,0.66666667,0.08333333,0.25,96.1780776977539,90.3125,84.5028330485026,-0.221978560090065,-6.07939004898071,9.70491027832031,8.14580726623535,3.36415004730225,-1.36666520436605,1.03929574787617,-0.0242429338395596,-0.0013216957449913,12.9911968484521,-2.42429338395596,-0.0440565248330434,0.33333333,0.44444444,0.41666667,0,0.75,0.6,0.75,3,92.980234781901,21.9402287801107,0,0,103.654,1,0.33333333,"2024-07-27",0
"Porter Hodge",26413,"2024-07-24","MIL",17,2024,"CHC","H",23,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,0,0,1,0,0,0,0,0.5,0.25,0.25,3.79922908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,55.3611054863477,54.144034788745,0,1,0,0,0,0,0,0,7,10,17,0.0850119963288307,-0.0595479942858219,0.144559994339943,0.469000041484833,0.0502679534256458,1.87700009346008,1.53439998626709,1.53439998626709,1.83320009708405,1,1,0.0350400619208813,0.0102513563507708,1,0,0.47058824,94.5,0.52941176,81.77777778,NA,NA,NA,-0.106432259082794,0.574954509735107,NA,-1.33040323853493,6.38838344150119,NA,0.33333333,1,0.52941176,0,0.6,0.33333333,0.29411765,0.5,0.35294118,1,0,0,0,1,0,1,1,0,0,0,1,0,5.45406556782944,20,71.11554,20,64.84628,61.83602,54.73869,NA,NA,NA,26.59588,70.35659,20,1.57942,6.44622,90.78,9.81999999999999,8.62,109.98,103.42,117,NA,NA,NA,100.944705882353,59.3729411764706,65.9976470588235,0.47058824,NA,0.52941176,94.5250015258789,NA,81.8333333333333,0.788388252258301,NA,8.72278255886502,7.47637510299683,NA,1.64341110653347,-0.112031742930412,NA,0.623451538383961,-1.40039678663015,NA,6.92723931537734,0.41666667,0.8,0.52941176,0,0.75,0.33333333,0.29411765,17.61538462,0.47058824,NA,0.52941176,94.8120498657227,NA,82.1145765516493,1.64342498779297,NA,9.66639370388455,6.69838237762451,NA,0.419991069369846,-0.112031742930412,NA,0.623451538383961,-1.40039678663015,NA,6.92723931537734,0.3,0.85714286,0.52941176,0,0.5,0.33333333,0.41176471,1,77.8881225585938,23.5015869140625,0,0,77.8881,0,0,"2024-07-24",0
"Porter Hodge",26413,"2024-07-22","MIL",17,2024,"CHC","H",23,0,0,9,1,0,0,0,0,0,1,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,9,0,0,0,2,2,0,0,0,0,0,0,0,0,6.03472908401489,9,0.25,1,0,1,16.1664797782898,-7.16647977828979,6.19049659073353,224.752601111951,401.286127457841,151.387312822842,1,0,0.5,0.5,0,0.5,0,0,3,9,12,0.00765201728790998,-0.0625039860606194,0.0701560005545616,-0.531000018119812,-0.0569131821393967,0.911899983882904,0.829600036144257,0.829600036144257,1.43840003013611,1,1,-0.000213444596738555,0.00860473467586259,0,0,0.5,95.83333333,0.5,83.83333333,NA,NA,NA,-1.15537416934967,0.418961495161057,NA,-19.2562361558278,6.98269158601761,NA,0.57142857,0.4,0.5,0.5,1,0.66666667,0.41666667,0.5,0.16666667,1,2,1,3,0,1,4,0.25,0.5,0.25,0.75,0,0.25,14.6395175433529,64.0998,71.59792,51.22092,67.80508,63.16823,47.47305,NA,NA,NA,70.62738,71.29149,50.49571,-1.15609,2.34296,91.14,110.82,109.88,115.92,123.02,132.28,NA,NA,NA,103.53,116.92,121.08,0.5,NA,0.5,95.8333333333333,NA,83.6833343505859,-0.910443305969238,NA,8.70900535583496,8.48077011108398,NA,-0.622495849927266,-1.15406370535493,NA,0.424639277160168,-19.2343950892488,NA,7.0773212860028,0.57142857,0.4,0.5,0.5,1,0.66666667,0.41666667,14,0.5,NA,0.5,96.0557454427083,NA,83.9137166341146,0.0249571651220322,NA,9.93456522623698,7.55501302083333,NA,-2.03333791097005,-1.15406370535493,NA,0.424639277160168,-19.2343950892488,NA,7.0773212860028,0.5,0.5,0.5,0.5,1,0.66666667,0.33333333,4,73.3491744995117,7.68190574645996,1,0.25,104.637,1,0.25,"2024-07-22",0
