"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","XX%","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxvFA","pfxvSI","pfxvSL","pfxFA-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwSI","pfxwSL","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","pivFA","pivSI","pivSL","piFA-X","piSI-X","piSL-X","piFA-Z","piSI-Z","piSL-Z","piwFA","piwSI","piwSL","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Cionel Perez",19614,"2024-08-06","@TOR",2,2024,"BAL","A",28,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.6143182700941,27.173712862954,2,0,1,0,0,0,0,0,6,6,12,0.00586799159646034,-0.00381002179346979,0.00967801362276077,0.47900003194809,0.0506075024604797,0.10700000077486,0.102399997413158,0.102399997413158,NA,0,1,0.0385140366852283,0.0163270058752033,0,0,0.75,96.11111111,0.25,83.66666667,NA,NA,NA,0.608089327812195,-0.0322868302464485,NA,6.75654808680217,-1.07622767488162,NA,0.125,0.5,0.25,1,0.5,0.66666667,0.33333333,NA,0.08333333,0,2,0,0,0,2,2,0,1,0,0,0,1,-0.21283949158737,NA,NA,NA,59.78915,65.2667,55.92301,35.40991,51.44069,20,58.84798,59.95309,49.61556,-0.42428,3.44067,NA,NA,NA,120.56,127.78,155.4,87.44,96.36,91.64,112.28,119.925,139.46,NA,0.75,0.25,NA,96.0666639539931,83.4333292643229,NA,10.1794026692708,-7.21157201131185,NA,4.43077256944444,-2.49258438746134,NA,0.618565231561661,-0.0332007221877575,NA,6.87294701735179,-1.10669073959192,0,0.5,0.25,NA,0.66666667,0.66666667,0.5,16.66666667,NA,0.75,0.25,NA,96.082024468316,83.4312642415365,NA,9.91791534423828,-7.87280019124349,NA,3.26331096225315,-3.53340339660645,NA,0.618565231561661,-0.0332007221877575,NA,6.87294701735179,-1.10669073959192,0,0.5,0.25,NA,0.66666667,0.66666667,0.5,2,101.128036499023,-16.2178440093994,0,0,105.189,2,1,"2024-08-06",0
"Cionel Perez",19614,"2024-08-04","@CLE",2,2024,"BAL","A",28,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,5.43449475334657,0,78.1762071033664,133.351552421855,1,0,0.5,0.5,0,0,1,13.500014081612,1,3,4,0.0563600063323975,0,0.0563600063323975,0.501999974250793,0.0529535859823227,1.09759998321533,0.691999971866608,1.38399994373322,0.567600011825562,1,1,0.052485678344965,-0.00113727528896702,0,0,0.75,96,0.25,82,NA,NA,NA,0.539504945278168,0.0389156937599182,NA,17.9834981759389,3.89156937599182,NA,1,0.33333333,0.5,1,1,1,0.75,1,0,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,1.05424802876586,NA,NA,NA,80,63.51734,80,80,52.67497,80,80,58.98969,80,-4.50539,-2.68099,NA,NA,NA,105.96,105.48,118.98,83.32,165.7,151.72,100.3,120.535,127.165,NA,0.75,0.25,NA,95.7333374023438,82.4000015258789,NA,8.3130931854248,-8.43014049530029,NA,4.96459484100342,-3.05246210098267,NA,0.546277318149805,0.039364367723465,NA,18.2092439383268,3.9364367723465,0,0.66666667,0.5,NA,1,1,0.75,19,NA,0.75,0.25,NA,95.8909301757812,82.5218963623047,NA,7.92543029785156,-9.0859203338623,NA,4.0229066212972,-4.43877983093262,NA,0.546277318149805,0.039364367723465,NA,18.2092439383268,3.9364367723465,0,0.66666667,0.5,NA,1,1,0.75,2,92.0338745117188,1.25787162780762,0,0,94.5149,0,0,"2024-08-04",0
"Cionel Perez",19614,"2024-08-03","@CLE",2,2024,"BAL","A",28,0,0,13.500014081612,1,0,0,0,0,0,1,0,0.2,3,0,1,1,0,1,0,0,0,0,1,13.500014081612,13.500014081612,0,1,0,0,0,1,0,1,0,0,0,0.33333333,0.33333333,0,7.35528463540534,0,0,1.50000156462356,0,0,4.66648134291335,8.83353273869866,6.93449631797012,343.805519711909,116.097663283482,170.667945732913,0,0,0,1,1,0,4,54.0000563264481,7,8,15,0.0974600091576576,-0.0144079998135567,0.111868008971214,0.133999973535538,0.0141350198537111,1.57519996166229,1.067999958992,2.58719992637634,0.62119996547699,1,1,0.00468969810754061,0.0571818175918434,1,0,0.73333333,96.09090909,0.26666667,83,NA,NA,NA,0.0303805805742741,0.171829134225845,NA,0.276187096129764,4.29572835564613,NA,0.33333333,0.66666667,0.4,0.75,1,0.83333333,0.2,0.66666667,0.06666667,0,1,0,1,0,0,1,0,1,0,1,0,0,1.88019271901719,20,49.65751,20,61.69762,49.23166,71.08192,23.70709,49.38016,20,42.63004,47.22448,45.33944,0.58328,4.95201,57.06,-68.76,-83.7,97.28,115.88,115.16,108.68,92.02,83.46,94.9573333333333,84.8986666666667,80.192,0.13333333,0.6,0.26666667,94.6000061035156,96.2444458007812,83.0749969482422,3.87665390968323,8.66109805636936,-6.21114587783813,8.35671520233154,4.56283738878038,-3.64997482299805,-0.150320678949356,0.176561817526817,0.173747587949038,-7.5160339474678,1.96179797252019,4.34368969872594,0.44444444,0.33333333,0.4,0.75,1,0.83333333,0.4,19.41666667,0.13333333,0.6,0.26666667,94.8991012573242,96.5003526475694,83.3161468505859,3.15040993690491,8.44150797526042,-7.09621524810791,6.99603462219238,3.61823315090603,-5.14064502716064,-0.150320678949356,0.176561817526817,0.173747587949038,-7.5160339474678,1.96179797252019,4.34368969872594,0.44444444,0.33333333,0.4,0.75,1,0.83333333,0.4,1,70.0774154663086,79.1806640625,0,0,70.0774,0,0,"2024-08-03",0
"Cionel Perez",19614,"2024-07-30","TOR",2,2024,"BAL","H",28,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,5.43449475334657,0,78.1762071033664,133.351552421855,2,0,0.666666666,0.333333333,0,0,0,0,3,6,9,0.0110800266265869,-0.0334400050342083,0.0445200316607952,-0.364000052213669,-0.0391397811472416,0.689333379268646,0.472000002861023,0.508000016212463,0.25,1,1,-0.0106410197913647,0.0267145583139622,0,0,0.88888889,96.25,0.11111111,82,NA,NA,NA,0.424170464277267,-0.758123278617859,NA,5.30213080346584,-75.8123278617859,NA,0,0.8,0.44444444,NA,1,1,0.55555556,1,0,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,1.14932215408547,67.5807,50.67708,67.92027,65.37545,62.22436,68.88643,80,51.47906,80,79.01171,52.64257,80,-1.67698,1.56162,110.86,146.92,122.06,103.78,109.94,118.4,85.5,157.56,149.28,104.108888888889,127.557777777778,123.051111111111,0.33333333,0.55555556,0.11111111,96.9666646321615,95.8,82,3.62840366363525,9.00914077758789,-7.98990058898926,8.1261297861735,4.02435302734375,-1.74237167835236,0.12060135602951,0.308878012001514,-0.76553338766098,4.02004520098368,6.17756024003029,-76.553338766098,0,0.66666667,0.44444444,NA,1,1,0.66666667,21.83333333,0.33333333,0.55555556,0.11111111,96.8167622884115,95.6573608398437,81.9047012329102,3.01754665374756,8.47074813842773,-9.29930973052979,7.76030985514323,3.13784599304199,-2.97058010101318,0.12060135602951,0.308878012001514,-0.76553338766098,4.02004520098368,6.17756024003029,-76.553338766098,0,0.66666667,0.44444444,NA,1,1,0.66666667,3,81.9854482014974,-12.3263371785482,0,0,97.5194,1,0.33333333,"2024-07-30",0
"Cionel Perez",19614,"2024-07-28","SDP",2,2024,"BAL","H",28,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,10.5257290840149,0,0,0,0,1,6.1664797782898,-6.1664797782898,10.7025049969554,0,154.019040353275,264.406843865182,0,0,0,1,0.333333333,0,0,0,8,11,19,0.092960000038147,-0.0245599988847971,0.117519997060299,0.467000007629395,0.0502150543034077,1.34150004386902,1.73000001907349,1.73000001907349,2.14200019836426,1,1,0.045911081135273,0.0233844812935147,1,0,0.78947368,95.86666667,0.21052632,83.25,NA,NA,NA,0.838199734687805,-0.414655774831772,NA,5.58799823125203,-10.3663943707943,NA,0.1,0.55555556,0.31578947,1,0.8,0.83333333,0.47368421,0.5,0.05263158,1,1,1,2,1,0,3,0.33333333,0.33333333,0.33333333,0.66666667,0.33333333,0,2.8754260278351,60.90503,47.47799,66.27355,33.57168,63.99899,34.02119,20,42.29051,20,41.65013,46.56889,43.54927,0.64416,5.04333,76.6,153.02,137.68,118.88,45.6,59.86,79.68,67.68,56.18,83.9242105263158,118.092631578947,108.234736842105,0.63157895,0.15789474,0.21052632,95.8499959309896,95.4666646321615,83.3499984741211,4.74179681142171,9.70832697550456,-5.72059440612793,8.2494265238444,5.61850611368815,-3.70043563842773,0.721282839775085,0.109575696289539,-0.423764448612928,6.01069033145905,3.65252320965131,-10.5941112153232,0.125,0.45454545,0.31578947,1,0.8,0.83333333,0.57894737,17.8,0.63157895,0.15789474,0.21052632,95.6969299316406,95.3408711751302,83.2012252807617,3.95054244995117,9.28935686747233,-7.18068981170654,7.4211908976237,4.72568988800049,-5.43204498291016,0.721282839775085,0.109575696289539,-0.423764448612928,6.01069033145905,3.65252320965131,-10.5941112153232,0.125,0.45454545,0.31578947,1,0.8,0.83333333,0.57894737,3,78.3890177408854,49.4129740397135,0,0,82.1636,0,0,"2024-07-28",0
"Cionel Perez",19614,"2024-07-25","@MIA",2,2024,"BAL","A",28,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.9475705631782,-22.5814263197472,1,0,1,0,0,0,0,0,4,8,12,0.451379984617233,-0.0198799967765808,0.471259981393814,1.15100002288818,0.114527367055416,5.07800006866455,4.32999992370605,4.32999992370605,NA,0,1,0.0904998853802681,-0.00161056310502432,1,0,0.91666667,96.18181818,0.08333333,84,NA,NA,NA,0.795483887195587,-0.0620911717414856,NA,7.23167170177807,-6.20911717414856,NA,0.5,0.75,0.58333333,0,1,0.42857143,0.33333333,0.33333333,0.33333333,1,0,0,0,0,1,1,1,0,0,0,0,1,-1.56238306439831,NA,NA,NA,36.44528,68.30425,45.66125,20,63.18551,20,27.8828,63.82095,35.28083,1.49947,6.3263,NA,NA,NA,127.62,76.88,106.44,60.9,14.1,-27.82,122.06,71.6483333333333,95.2516666666667,NA,0.91666667,0.08333333,NA,96.1999955610795,84,NA,9.2138241854581,-7.42204332351685,NA,3.3944618918679,-4.62473678588867,NA,0.805195856839418,-0.0633736774325371,NA,7.3199623349038,-6.33736774325371,0.5,0.66666667,0.58333333,0,0.75,0.42857143,0.5,16.55555556,NA,0.91666667,0.08333333,NA,96.3135209517045,84.1202011108398,NA,8.88654812899503,-8.7531795501709,NA,2.20325487310236,-6.90093994140625,NA,0.805195856839418,-0.0633736774325371,NA,7.3199623349038,-6.33736774325371,0.5,0.66666667,0.58333333,0,0.75,0.42857143,0.5,1,98.7782516479492,-10.8351211547852,0,0,98.7783,1,1,"2024-07-25",0
"Cionel Perez",19614,"2024-07-24","@MIA",2,2024,"BAL","A",28,0,0,18,1,0,0,0,0,0,0,0,1,6,2,2,2,0,1,0,0,1,0,1,9,9,18,1,0,0,3,0,0,0,0,1,0,0.16666667,0.16666667,0,4.16309018972078,0,0.4,3,0.5,0.33333333,4.1664797782898,13.8335202217102,4.1664797782898,458.406881459742,103.457151520003,101.806421637006,3,0,1,0,0,0,0,0,7,11,18,-0.281859993934631,-0.295460015535355,0.0136000039055943,-2.08800005912781,-0.207761198282242,1.48000001907349,1.15100002288818,2.30200004577637,0.118000000715256,1,1,-0.129629880189896,-0.060816059203458,0,1,0.55555556,96.4,0.44444444,83.125,NA,NA,NA,-1.08532512187958,0.171396225690842,NA,-10.8532512187958,2.14245282113552,NA,0.22222222,0.77777778,0.5,0.5,1,0.88888889,0.5,0.66666667,0.05555556,2,0,2,1,2,1,4,0.5,0,0.5,0.25,0.5,0.25,2.40355690875099,80,55.97284,80,44.59099,74.31671,52.65493,40.81746,68.31932,20.99514,52.30126,70.70557,47.32673,-0.01756,4.05075,77.76,141.92,135.14,121.52,-10.14,21.3,95.12,113.26,106.78,98.688,86.0853333333334,89.6573333333333,0.16666667,0.38888889,0.44444444,96.3666687011719,96.2999965122768,83.0625,4.01449712117513,10.2457580566406,-8.1419677734375,8.03269322713216,4.32098225184849,-3.65839862823486,-0.286643125116825,-0.813231687992811,0.160723581910133,-9.5547708372275,-11.6175955427544,2.00904477387667,0.22222222,0.77777778,0.5,0.5,1,0.88888889,0.5,22.27272727,0.16666667,0.38888889,0.44444444,96.4709981282552,96.4235316685268,83.1711883544922,3.34511661529541,9.79369572230748,-8.98216247558594,7.03266016642253,3.1065058026995,-5.28591632843018,-0.286643125116825,-0.813231687992811,0.160723581910133,-9.5547708372275,-11.6175955427544,2.00904477387667,0.3,0.75,0.5,0.66666667,1,0.88888889,0.44444444,4,90.4561971028646,-24.4132029215495,0,0,100.385,2,0.5,"2024-07-24",0
"Cionel Perez",19614,"2024-07-20","@TEX",2,2024,"BAL","A",28,0,0,54.0000563264481,1,0,0,0,0,0,0,0,0.1,3,0,2,2,0,2,0,0,0,0,0,0,54.0000563264481,0,0,0,0,0,1,0,0,0,0,0,0,0.66666667,-0.66666667,23.3345068337244,0,0,6.00000625849423,0,0,21.1664985537725,32.8335577726756,25.702528503886,1375.22207884764,533.233681264751,637.570972530743,0,0,0,1,0,0,0,0,11,9,20,-0.021416001021862,-0.0444360040128231,0.0230200029909611,-0.683999955654144,-0.0710280388593674,0.722800016403198,0.32039999961853,0.32039999961853,0.835600018501282,1,1,-0.073764257133007,0.0441350366904945,0,0,0.7,95.85714286,0.3,84.16666667,NA,NA,NA,-0.0850106179714203,-0.293018370866776,NA,-0.607218699795859,-4.88363951444626,NA,0.09090909,0.55555556,0.3,1,0.8,0.83333333,0.45,0.33333333,0.05,0,1,0,0,0,1,1,0,1,0,0,0,1,19.872421684463,46.01878,46.38547,64.90125,44.60362,58.50724,48.70507,21.58264,65.48941,20,38.2134,56.40373,38.74687,0.85767,5.3636,78.98,73.6,53.76,148.22,57.88,118.24,110.26,50.46,54.96,119.522,59.584,83.136,0.25,0.45,0.3,95.9599975585938,95.7777777777778,84.1000010172526,3.61428031921387,8.84654151068793,-7.52832730611165,7.73711776733398,3.38901731703016,-3.9078680674235,-0.204926814883947,0.154773958027363,-0.298861727118492,-4.09853629767895,1.71971064474848,-4.9810287853082,0,0.66666667,0.3,NA,0.83333333,0.83333333,0.45,18.70588235,0.25,0.45,0.3,96.1380004882812,95.9781019422743,84.3223164876302,3.41193008422852,8.57282850477431,-8.13331476847331,6.90355606079102,2.28457662794325,-5.3842233022054,-0.204926814883947,0.154773958027363,-0.298861727118492,-4.09853629767895,1.71971064474848,-4.9810287853082,0,0.6,0.3,NA,0.83333333,0.83333333,0.5,1,99.0528335571289,21.4464340209961,0,0,99.0528,1,1,"2024-07-20",0
"Cionel Perez",19614,"2024-07-14","NYY",2,2024,"BAL","H",28,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.9475705631782,-22.5814263197472,2,0,1,0,0,0,0,0,5,9,14,0.110119983553886,-0.043459989130497,0.153579980134964,0.587000012397766,0.0631182789802551,1.82200002670288,1.60066664218903,1.34200000762939,0.794000029563904,1,1,0.0437875241041183,0.016651543920025,1,0,0.71428571,97.1,0.28571429,83.5,NA,NA,NA,-0.124057725071907,0.393497556447983,NA,-1.24057725071907,9.83743891119957,NA,0.3,0.75,0.42857143,0.33333333,1,0.66666667,0.28571429,0.25,0.14285714,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,-0.911074967809899,59.97194,55.30654,46.38659,20,78.7682,20,80,62.54063,74.36295,54.40476,64.62792,38.70273,-0.14824,3.85473,90.38,117.42,115.38,109.88,66.34,81.8,95.42,137.66,149.5,98.7842857142857,104.96,113.135714285714,0.35714286,0.35714286,0.28571429,97.2400024414062,96.9599975585938,83.5500030517578,3.83373069763184,8.21666107177734,-8.14886665344238,7.56544418334961,5.08044357299805,-3.84300136566162,0.251175913959742,-0.379205398261547,0.398641794919968,5.02351827919483,-7.58410796523094,9.96604487299919,0.25,0.66666667,0.42857143,0,1,0.66666667,0.42857143,18.9,0.35714286,0.35714286,0.28571429,97.1523559570312,96.8931640625,83.4729766845703,3.06408996582031,7.545263671875,-9.32639503479004,6.86244201660156,4.0752799987793,-5.02508497238159,0.251175913959742,-0.379205398261547,0.398641794919968,5.02351827919483,-7.58410796523094,9.96604487299919,0.25,0.66666667,0.42857143,0,1,0.66666667,0.42857143,2,79.8877716064453,-30.4425277709961,0,0,84.2799,0,0,"2024-07-14",0
"Cionel Perez",19614,"2024-07-12","NYY",2,2024,"BAL","H",28,0,0,0,1,0,0,0,0,0,0,0,0.1,3,1,0,0,0,1,0,0,0,0,1,27.000028163224,27.000028163224,27.000028163224,1,0,0,1,0,0,0,0,0,0,0.33333333,0.33333333,0,6.88572907925689,0,0.5,6.00000625849423,1,1,6.16648290753691,-6.16648290753691,6.16648290753691,0,154.019119463597,151.56163866777,1,0,1,0,0,0,0,0,5,4,9,-0.0354200005531311,-0.0412800014019012,0.00586000038310885,-0.692999958992004,-0.074516125023365,0.252666652202606,0.206999987363815,0.413999974727631,NA,0,1,-0.089534655213356,-0.0506500515706988,0,0,0.66666667,96.33333333,0.33333333,83,NA,NA,NA,-0.801684439182281,0.256610453128815,NA,-13.3614073197047,8.55368177096049,NA,0.33333333,0.33333333,0.33333333,0,1,0.33333333,0.33333333,0.66666667,0.22222222,1,0,0,0,0,1,1,1,0,0,0,0,1,3.81159854231247,20,70.24163,20,20,56.76038,20,56.6359,62.08078,41.68965,20,60.16295,20,2.4372,7.73289,104.5,38.58,40.44,101.86,8.44,13.94,97.26,112.02,100.96,100.62,46.3155555555556,45.8911111111111,0.11111111,0.55555556,0.33333333,95.5999984741211,96.1799987792969,83.1333312988281,3.24660563468933,9.1384765625,-7.66915448506673,10.6086387634277,4.61991119384766,-2.94027900695801,-0.0242429338395596,-0.793205190449953,0.282105877995491,-2.42429338395596,-15.8641038089991,9.40352926651637,0.33333333,0.33333333,0.33333333,0,1,0.33333333,0.33333333,20,0.11111111,0.55555556,0.33333333,95.6071014404297,96.1796203613281,83.1406962076823,2.215980052948,8.91596374511719,-8.73353703816732,9.62040042877197,3.69320602416992,-4.49457327524821,-0.0242429338395596,-0.793205190449953,0.282105877995491,-2.42429338395596,-15.8641038089991,9.40352926651637,0.33333333,0.33333333,0.33333333,0,1,0.33333333,0.33333333,1,110.30086517334,-2.46788549423218,0,0,110.301,1,1,"2024-07-12",0
"Cionel Perez",19614,"2024-07-10","CHC",2,2024,"BAL","H",28,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0,0,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,103.457151520003,139.421515985497,1,0,0.5,0.5,0,0,0,0,5,13,18,0.0180599950253963,-0.00446000229567289,0.0225199982523918,0.467000007629395,0.0502150543034077,0.258000016212463,0.319999992847443,0.319999992847443,0.229999989271164,1,1,0.0498172342777252,0.0201827420421364,0,0,0.61111111,97,0.38888889,83.28571429,NA,NA,NA,0.0143597610294819,0.370408058166504,NA,0.130543282086199,5.29154368809291,NA,0.16666667,0.75,0.55555556,0,1,0.9,0.66666667,0.75,0.05555556,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,2.83491059689642,67.11417,58.29185,67.95048,78.79069,62.8292,74.98539,59.49264,55.78657,46.15804,77.81994,59.95641,72.19527,-1.60294,1.67268,99.92,111.68,93.64,112.04,116.78,122.92,109.52,121.3,112.86,109.713333333333,117.971111111111,115.754444444444,0.11111111,0.5,0.38888889,97.1000061035156,96.9555528428819,83.4428536551339,3.10925340652466,8.50144619411892,-6.06455285208566,7.79446697235107,4.60177442762587,-3.79681559971401,-0.0242429338395596,0.0352877378463745,0.416691116988659,-1.21214669197798,0.392085976070828,5.95273024269513,0.2,0.69230769,0.55555556,0,1,0.9,0.72222222,21.64285714,0.11111111,0.5,0.38888889,97.0148010253906,96.8281656901042,83.3046003069196,2.27114510536194,8.00158352322049,-7.25052697317941,6.914870262146,3.66724904378255,-5.34586879185268,-0.0242429338395596,0.0352877378463745,0.416691116988659,-1.21214669197798,0.392085976070828,5.95273024269513,0,0.71428571,0.55555556,NA,0.9,0.9,0.77777778,2,91.0090637207031,3.20626831054688,0,0,94.2175,0,0,"2024-07-10",0
"Cionel Perez",19614,"2024-07-03","@SEA",2,2024,"BAL","A",28,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,2,1,0,0,0,0,0.25,0,0.25,4.46147908401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.6143182700941,102.403901559937,0,0.333333333,0,0.666666666,0,0,0,0,3,9,12,0.0415020026266575,-0.0271460022777319,0.0686480030417442,0.430000007152557,0.048835888504982,0.830299973487854,0.911400020122528,0.911400020122528,0.773999989032745,1,1,0.0262389779090881,0.0237453698590075,0,0,0.5,96.33333333,0.5,82.83333333,NA,NA,NA,0.303849190473557,-0.00184304267168045,NA,5.06415317455927,-0.0307173778613408,NA,0.42857143,0.6,0.5,0.33333333,1,0.66666667,0.41666667,0.75,0.16666667,2,1,0,1,1,1,3,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,2.68893017775066,20,56.33432,20,60.00153,64.99644,57.56928,64.98833,51.86409,59.8528,47.32598,58.61929,36.72877,0.29154,4.5144,81.6,27.68,21.12,108.56,115.4,129.58,106.6,113.28,111.68,103.086666666667,99.72,102.553333333333,0.16666667,0.33333333,0.5,96.5500030517578,95.9499969482422,82.9166666666667,3.60120534896851,8.10250568389893,-7.11670049031575,7.57380676269531,2.94391560554504,-3.70697911580404,-0.0984223820269108,0.447884205728769,-0.00371166318655014,-4.92111910134554,11.1971051432192,-0.061861053109169,0.42857143,0.6,0.5,0.33333333,1,0.66666667,0.41666667,19,0.16666667,0.33333333,0.5,96.5342025756836,95.9286041259766,82.9012502034505,2.98396015167236,8.07336235046387,-7.6173718770345,6.85564041137695,2.02379059791565,-4.89665826161702,-0.0984223820269108,0.447884205728769,-0.00371166318655014,-4.92111910134554,11.1971051432192,-0.061861053109169,0.42857143,0.6,0.5,0.33333333,1,0.66666667,0.41666667,3,90.5519205729167,27.5548578898112,0,0,102.916,2,0.66666667,"2024-07-03",0
"Cionel Perez",19614,"2024-07-02","@SEA",2,2024,"BAL","A",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.1762071033664,152.159040742638,0.5,0,0.333333333,0.666666666,0,0,0,0,4,7,11,0.075995996594429,0,0.075995996594429,0.430000007152557,0.048835888504982,1.04646670818329,1.56879997253418,1.56879997253418,1.62839996814728,1,1,0.0728802233934402,-0.000258709493240444,1,0,0.72727273,96,0.27272727,83,NA,NA,NA,0.200498431921005,0.511233270168304,NA,2.50623039901257,17.0411090056101,NA,0.33333333,0.4,0.36363636,1,1,1,0.45454545,0.66666667,0,2,0,1,1,2,0,3,0.66666667,0,0.33333333,0.33333333,0.66666667,0,0.961339031665443,NA,NA,NA,65.39345,59.22227,66.18643,80,61.54681,80,77.96365,58.75628,80,-1.61187,1.65929,NA,NA,NA,119.58,115.14,127.58,103.3,133.4,141.5,115.14,120.12,131.376363636364,NA,0.72727273,0.27272727,NA,95.9625015258789,83.1000010172526,NA,8.50389766693115,-7.8651549021403,NA,3.59668874740601,-4.44510936737061,NA,0.20258591324091,0.51768271625042,NA,2.53232391551137,17.2560905416807,0,0.5,0.36363636,NA,1,1,0.72727273,18.5,NA,0.72727273,0.27272727,NA,95.9458236694336,83.058100382487,NA,8.46173000335693,-8.61904335021973,NA,2.71757888793945,-5.89527638753255,NA,0.20258591324091,0.51768271625042,NA,2.53232391551137,17.2560905416807,0,0.5,0.36363636,NA,1,1,0.72727273,3,83.8179931640625,7.00225575764974,0,0,84.8457,0,0,"2024-07-02",0
