"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxvFA","pfxvSI","pfxvSL","pfxFA-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwSI","pfxwSL","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","piXX%","pivFA","pivSI","pivSL","pivXX","piFA-X","piSI-X","piSL-X","piXX-X","piFA-Z","piSI-Z","piSL-Z","piXX-Z","piwFA","piwSI","piwSL","piwXX","piwFA/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Ian Hamilton",19261,"2024-05-03","DET",9,2024,"NYY","H",29,0,0,0,1,0,0,0,0,0,0,0,1.1,6,2,0,0,0,0,0,0,0,0,1,6.75000160932579,0,13.5000032186516,1,0,0,3,1,1,0,0,0,0,0.16666667,0,0.16666667,2.67617353719961,0,0.333333333333333,1.50000035762795,0.4,1,1.66647942066184,-1.66647942066184,2.80048599569648,0,38.5035181772913,67.8238162491883,3,0.2,0.6,0.2,0,0,0,0,5,11,16,0.153483986854553,-0.0624239966273308,0.215907990932465,1.5589998960495,0.161889910697937,1.77480006217957,1.51800000667572,2.61640000343323,2.00399994850159,1,1,0.0331503674387932,0.0533292254602882,1,0,0.6875,94.90909091,0.3125,87.6,NA,-0.603605806827545,0.616006314754486,-5.48732551661405,12.3201262950897,0.375,0.875,0.625,0.66666667,0.85714286,0.8,0.5,0.33333333,0.125,1,1,3,0,4,1,5,0.2,0.2,0.6,0,0.8,0.2,2.39896422222049,20,59.00317,20,63.47733,57.41801,54.82636,69.88026,32.07429,80,64.53215,47.61712,66.55837,-0.77742,2.91096,75.16,66.26,55.38,111.1,112.66,132.42,111.26,125.5,134.36,106.6575,110.8725,123.39625,0.125,0.5625,0.3125,95.3999938964844,94.6777750651042,87.5599975585938,-5.66755676269531,-10.410164727105,-0.269003748893738,8.54423236846924,4.95352172851562,3.19818859100342,0.17969099059701,-0.793862860649824,0.623215563595295,8.98454952985048,-8.82069845166471,12.4643112719059,0.5,0.75,0.625,0.5,1,0.8,0.5,18.9,0.125,0.5625,0.3125,NA,95.7446975708008,95.049323187934,87.9082214355469,NA,-5.25237512588501,-9.82444424099392,0.41947078704834,NA,7.10573959350586,3.66517130533854,1.77251663208008,NA,0.17969099059701,-0.793862860649824,0.623215563595295,NA,8.98454952985048,-8.82069845166471,12.4643112719059,NA,0.5,0.75,0.625,0.5,1,0.8,0.5,5,100.441949462891,0.166686105728149,0,0,108.255,4,0.8,"2024-05-03",0
"Ian Hamilton",19261,"2024-05-01","@BAL",9,2024,"NYY","A",29,0,0,0,1,0,0,0,0,0,1,0,0.1,3,0,0,0,0,1,0,1,0,0,0,0,27.000028163224,0,0,0,0,0,1,0,1,0,0,0,0,0.33333333,-0.33333333,12.5329512968893,0,0,3.00000312924711,0,1,21.1664985537725,-21.1664985537725,25.702528503886,0,510.03562822298,637.570972530743,0,0,0,1,1,0,0,0,6,4,10,-0.0884200111031532,-0.199059993028641,0.110639974474907,-0.402999997138977,-0.0433333367109299,3.01066660881042,1.64400005340576,1.64400005340576,4.06799983978271,1,1,-0.0619300715625286,0.0325611567699041,0,1,0.8,96.375,0.2,88.5,NA,-0.304132103919983,-0.0858965888619423,-3.80165129899979,-4.29482944309711,0,0.5,0.2,NA,1,1,0.4,0.66666667,0,1,0,0,1,0,0,1,1,0,0,1,0,0,15.4369301623211,20,58.09176,20,NA,NA,NA,20,37.26975,20,20,48.12809,20,2.00255,7.08092,83.8,48.62,42.8,NA,NA,NA,99.54,56.9,65.9,86.948,50.276,47.42,0.8,NA,0.2,96.2874984741211,NA,88.8500061035156,-6.56948041915894,NA,-0.134381279349327,8.93213558197021,NA,2.64165639877319,-0.332813572138548,NA,-0.0876166112720966,-4.16016965173185,NA,-4.38083056360483,0,0.5,0.2,NA,1,1,0.4,19.28571429,0.8,NA,0.2,NA,96.253662109375,NA,88.7974014282227,NA,-6.0764536857605,NA,0.597226500511169,NA,7.72019100189209,NA,0.652503967285156,NA,-0.332813572138548,NA,-0.0876166112720966,NA,-4.16016965173185,NA,-4.38083056360483,NA,0,0.5,0.2,NA,1,1,0.4,1,88.5753555297852,83.4970932006836,0,0,88.5754,0,0,"2024-05-01",0
"Ian Hamilton",19261,"2024-04-28","@MIL",9,2024,"NYY","A",29,0,0,0,1,0,0,0,0,0,0,0,0.2,5,1,0,0,0,1,0,1,0,0,0,0,13.500014081612,13.500014081612,0,0,0,1,0,2,0,0,0,0,0,0.2,-0.2,8.30064908401489,0,0.333333333333333,3.00000312924711,0.333333333333333,1,12.1664891660311,-12.1664891660311,12.1664891660311,0,292.405410115819,300.827211911999,1,0.666666666,0.333333333,0,0,0,2,27.000028163224,6,12,18,0.00288400147110224,-0.0304119978100061,0.033296000212431,-0.319999992847443,-0.0328710824251175,0.452679991722107,0.114600002765656,0.229200005531311,0.0696000009775162,1,1,-0.0314106233417988,0.0377815730719399,0,0,0.61111111,95.09090909,0.38888889,88.28571429,NA,-0.153049319982529,-0.506374478340149,-1.39135745438662,-7.23392111914498,0.4,0.5,0.44444444,0.25,1,0.625,0.44444444,1,0.16666667,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,27.4466336072389,40.85833,54.46431,39.58574,66.43526,61.44118,55.05868,20,23.65343,51.20139,37.38819,42.73578,52.32316,0.90894,5.4405,85.8,77.36,66.42,102.5,117.08,114.86,101.46,47.36,40.78,97.4566666666666,78.9333333333333,72.5955555555556,0.27777778,0.33333333,0.38888889,95.3799987792969,94.6333312988281,88.1857125418527,-7.39475555419922,-10.8559850056966,-0.889514378138951,8.39192504882812,4.40800285339355,3.31019674028669,-0.0200249850749969,-0.139655642211437,-0.475008185952902,-0.400499701499939,-2.32759403685729,-6.7858312278986,0.33333333,0.55555556,0.44444444,0,1,0.625,0.5,18.15384615,0.27777778,0.33333333,0.38888889,NA,95.4217163085937,94.6776529947917,88.2310616629464,NA,-6.89690780639648,-10.3312931060791,0.0428259202412197,NA,7.01281204223633,3.06513659159342,1.62162276676723,NA,-0.0200249850749969,-0.139655642211437,-0.475008185952902,NA,-0.400499701499939,-2.32759403685729,-6.7858312278986,NA,0.33333333,0.55555556,0.44444444,0,1,0.625,0.5,3,89.1139119466146,8.34673817952474,0,0,102.76,2,0.66666667,"2024-04-28",0
"Ian Hamilton",19261,"2024-04-24","OAK",9,2024,"NYY","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,9.75339574477623,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,74.7751920086579,152.159040742638,0,0.333333333,0,0.666666666,0,0,0,0,0,11,11,0.0140000060200691,0,0.0140000060200691,0.49099999666214,0.0509864985942841,0.179066672921181,0.333600014448166,0.333600014448166,NA,0,1,0.0812617540359497,-0.00307855114463634,0,0,0.45454545,96.4,0.54545455,88.66666667,NA,0.288738936185837,0.478258222341537,5.77477872371674,7.97097037235896,1,0.71428571,0.81818182,0.75,1,0.88888889,0.63636364,1,0.09090909,0,1,2,0,1,2,3,0,0.33333333,0.66666667,0,0.33333333,0.66666667,5.52730600315777,NA,NA,NA,75.78863,54.64014,80,70.16916,39.61008,71.48524,80,47.67355,80,-1.79786,1.3803,77.22,149,87.82,83.44,101.24,81.88,115.44,103.12,101.58,100.329090909091,106.607272727273,93.1654545454545,0.09090909,0.36363636,0.54545455,96.5,96.2249984741211,88.5833333333333,-7.62548971176147,-10.667893409729,-0.151704748471578,6.65743827819824,4.01920986175537,2.91889890034994,0,0.292128834873438,0.508376095443964,0,7.30322087183595,8.47293492406607,1,0.71428571,0.81818182,0.75,1,0.88888889,0.63636364,20.125,0.09090909,0.36363636,0.54545455,NA,96.8341979980469,96.4947738647461,88.8570861816406,NA,-7.32785987854004,-10.327465057373,0.442916035652161,NA,5.79390001296997,3.02045011520386,1.77934328715007,NA,0,0.292128834873438,0.508376095443964,NA,0,7.30322087183595,8.47293492406607,NA,1,0.71428571,0.81818182,0.75,1,0.88888889,0.63636364,3,96.1267700195312,40.3217951456706,0,0,98.492,2,0.66666667,"2024-04-24",0
"Ian Hamilton",19261,"2024-04-22","OAK",9,2024,"NYY","H",29,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,0,1,0,1,0,0,2,18,9,9,2,0,0,1,1,0,0,0,0,0,0.33333333,0.16666667,0.16666667,3.79739574356156,0,0.25,2,0.5,1,5.1664797782898,-5.1664797782898,6.67848818451166,0,123.137412253359,164.299085576848,1,0,0.5,0.5,0,0,0,0,11,17,28,0.105595991015434,-0.115728005766869,0.221323996782303,0.49099999666214,0.0509864985942841,2.52733325958252,1.8452000617981,1.8452000617981,2.30719995498657,1,1,0.0124127231538296,0.0293688624819632,1,0,0.42857143,95.75,0.57142857,87.9375,NA,-0.093292124569416,-0.256909430027008,-0.7774343714118,-1.6056839376688,0.2,0.61538462,0.39285714,0.66666667,1,0.90909091,0.46428571,0.66666667,0.03571429,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,3.73676837953969,48.21762,39.7532,55.45123,20,61.43012,20,63.97215,43.2835,73.95191,48.11721,45.60289,51.50856,0.24238,4.44066,82.44,128.82,106.16,94.58,58.9,58.44,109.4,92.32,105.14,99.58,97.9742857142857,98.76,0.28571429,0.14285714,0.57142857,95.8625030517578,94.875,87.84375,-6.71980094909668,-9.82653617858887,-0.428128719329834,8.79972267150879,3.24953079223633,2.41243362426758,0.311573024839163,-0.410490997135639,-0.265639573335648,3.89466281048954,-10.262274928391,-1.6602473333478,0.23076923,0.53333333,0.39285714,0.66666667,1,0.90909091,0.53571429,17.76190476,0.28571429,0.14285714,0.57142857,NA,96.3062591552734,95.3336715698242,88.2666854858398,NA,-6.23698139190674,-9.61740493774414,0.300378859043121,NA,7.6849536895752,2.10050249099731,1.04601442813873,NA,0.311573024839163,-0.410490997135639,-0.265639573335648,NA,3.89466281048954,-10.262274928391,-1.6602473333478,NA,0.26666667,0.53846154,0.39285714,0.75,1,0.90909091,0.46428571,2,102.934936523438,23.227668762207,0,0,107.085,2,1,"2024-04-22",0
"Ian Hamilton",19261,"2024-04-19","TBR",9,2024,"NYY","H",29,0,0,18,1,0,0,0,0,0,0,0,1,7,3,2,2,0,1,0,0,0,0,0,0,9,27,0,0,0,1,0,5,0,0,0,0,0,0.14285714,-0.14285714,7.44999437859701,0,0.5,4,0.5,0.5,6.1664797782898,11.8335202217102,6.1664797782898,446.642138042198,147.318522375709,151.561560819707,1,0.833333333,0.166666666,0,0,0,0,0,6,18,24,-0.0249359775334597,-0.206255957484245,0.181319981813431,-1.5090000629425,-0.156697824597359,1.66234278678894,0.480399996042252,0.480399996042252,1.48239994049072,1,1,-0.12394355982542,0.108943057082164,0,0,0.29166667,94.85714286,0.70833333,87.35294118,NA,-0.333357870578766,-0.913249909877777,-4.76225529398237,-5.37205829339869,0.5,0.66666667,0.58333333,0.16666667,0.625,0.42857143,0.5,0.71428571,0.33333333,1,4,1,0,6,0,6,0.16666667,0.66666667,0.16666667,0,1,0,26.5868695670644,73.54496,39.09137,80,80,76.85903,80,50.41193,31.41928,69.97607,69.99878,41.71112,80,-1.11704,2.40153,94.02,123.48,92.42,118.26,127.06,147.42,105.92,104.58,110.8,106.489166666667,110.689166666667,114.605833333333,0.125,0.16666667,0.70833333,95.4666646321615,94.2249984741211,87.4529383042279,-5.84059206644694,-10.9029006958008,-0.40584903604844,8.56266085306803,2.11430144309998,3.13374665204216,0.15040610730648,-0.44828861579299,-0.927374169230461,5.01353691021601,-11.2072153948247,-5.45514217194389,0.44444444,0.66666667,0.58333333,0,0.6,0.42857143,0.625,15.70588235,0.125,0.16666667,0.70833333,NA,96.217763264974,94.9965972900391,88.1916719324448,NA,-5.00012016296387,-10.1699695587158,0.442646811990177,NA,7.4222297668457,0.675020754337311,1.52486980662626,NA,0.15040610730648,-0.44828861579299,-0.927374169230461,NA,5.01353691021601,-11.2072153948247,-5.45514217194389,NA,0.4,0.71428571,0.58333333,0,0.6,0.42857143,0.58333333,6,89.8385314941406,11.5885798136393,0,0,105.73,1,0.16666667,"2024-04-19",0
"Ian Hamilton",19261,"2024-04-17","@TOR",9,2024,"NYY","A",29,0,0,0,1,0,0,0,0,0,0,0,1.1,6,1,0,0,0,1,0,0,0,0,2,13.5000032186516,6.75000160932579,6.75000160932579,2,0,0,1,1,1,0,0,0,0,0.33333333,0.16666667,0.16666667,3.79739574356156,0,0.2,1.50000035762795,0.333333333333333,1,2.41647959947582,-2.41647959947582,3.55048617451045,0,56.6393550929746,86.4819978911584,1,0.333333333,0.333333333,0.333333333,0,0,1,6.75000160932579,8,16,24,-0.0306319855153561,-0.0522119998931885,0.0215800143778324,-0.118000030517578,-0.0124669820070267,0.52703332901001,0.316866666078568,0.513400018215179,0.116200000047684,1,1,0.00811452232301235,-0.0662360562550235,0,0,0.34782609,95.125,0.65217391,88.66666667,0.04166667,-0.26483342051506,0.388375669717789,-3.31041775643826,2.58917113145192,0.28571429,0.66666667,0.43478261,0.5,0.33333333,0.4,0.39130435,0.66666667,0.25,1,0,2,0,2,1,3,0.33333333,0,0.66666667,0,0.66666667,0.33333333,3.71809454775833,NA,NA,NA,71.87183,73.39286,72.92365,24.89487,35.18808,32.76275,43.20515,50.60512,49.33855,0.54755,4.89842,NA,NA,NA,116.6,113.64,129.44,113.58,57.28,61.48,114.630434782609,76.8834782608696,85.1182608695652,NA,0.34782609,0.65217391,NA,95.1374969482422,88.6,NA,-11.00940990448,-0.583895111083984,NA,4.83511781692505,2.8199462890625,NA,-0.2700868062675,0.395315755158663,NA,-3.37608507834375,2.63543836772442,0.27272727,0.58333333,0.43478261,0.33333333,0.42857143,0.4,0.52173913,17.83333333,NA,0.34782609,0.65217391,NA,NA,94.9389343261719,88.3874837239583,NA,NA,-10.0999889373779,0.597113863627116,NA,NA,3.58385372161865,1.05752512613932,NA,NA,-0.280892577022314,0.395315755158663,NA,NA,-3.51115721277893,2.63543836772442,NA,0.27272727,0.58333333,0.43478261,0.33333333,0.42857143,0.4,0.52173913,3,92.6287027994792,13.1006444295247,0,0,95.5816,2,0.66666667,"2024-04-17",0
"Ian Hamilton",19261,"2024-04-13","@CLE",9,2024,"NYY","A",29,0,0,0,1,0,0,0,0,0,1,0,2,8,1,0,0,0,1,0,0,0,0,1,4.5,4.5,4.5,1,0,0,2,4,0,1,0,0,0,0.125,0.125,0,6.22954158401489,0,0.142857142857143,1,0.166666666666667,1,3.6664797782898,-3.6664797782898,6.69049659073353,0,86.8657470698331,164.597825538314,0.5,0,0.333333333,0.666666666,0.25,0,0,0,14,19,33,0.244000017642975,-0.0696640089154243,0.313664019107819,0.959999978542328,0.101265825331211,2.01084995269775,2.18779993057251,1.9099999666214,3.41240000724792,1,1,0.0885953679680824,0.0327463648228823,1,0,0.42424242,95.42857143,0.57575758,88.36842105,NA,-0.543464064598083,0.928894877433777,-3.8818861757006,4.88892040754619,0.22222222,0.86666667,0.51515152,0.5,0.69230769,0.64705882,0.45454545,0.375,0.18181818,4,1,1,2,3,1,6,0.66666667,0.16666667,0.16666667,0.33333333,0.5,0.16666667,1.31391081583887,31.82789,52.15646,20,20,63.56177,20,38.27676,31.81583,45.02748,22.34285,42.19164,20,1.84365,6.84257,82.36,74.1,61.82,81.94,-28.8,-11.18,97.02,93.88,91.98,90.749696969697,73.0157575757576,70.3363636363636,0.3030303,0.12121212,0.57575758,95.4799987792969,95.2750015258789,88.3315815172697,-6.00595054626465,-10.0672054290771,-1.34087171052632,8.53465270996094,4.38812160491943,2.857464238217,0.369521640241146,-0.921330545097589,0.921272587031126,3.69521640241146,-23.0332636274397,4.84880308963751,0.17647059,0.875,0.51515152,0.66666667,0.64285714,0.64705882,0.48484848,17.36,0.3030303,0.12121212,0.57575758,NA,95.5251586914062,95.3426742553711,88.3622275904605,NA,-5.51800384521484,-9.88911533355713,-0.651242256164551,NA,7.8027099609375,3.55222487449646,1.63845022101151,NA,0.369521640241146,-0.921330545097589,0.921272587031126,NA,3.69521640241146,-23.0332636274397,4.84880308963751,NA,0.125,0.88235294,0.51515152,0.5,0.66666667,0.64705882,0.51515152,6,93.6859842936198,33.1256383260091,1,0.16666667,100.651,3,0.5,"2024-04-13",1
"Ian Hamilton",19261,"2024-04-09","MIA",9,2024,"NYY","H",29,0,0,0,1,0,0,0,0,0,1,0,2,7,0,0,0,0,1,0,0,0,0,0,0,4.5,0,0,0,0,5,1,0,0,0,0,0,0,0.14285714,-0.14285714,5.23734131620093,0,0,0.5,0,1,4.6664797782898,-4.6664797782898,5.42248398140073,0,111.046857192183,133.052753606927,5,0,0.833333333,0.166666666,0,0,0,0,7,10,17,0.234212070703506,-0.0612879954278469,0.295500069856644,0.816000044345856,0.084735207259655,2.6185142993927,2.69359993934631,3.77040004730225,2.85559988021851,1,1,0.0753225907683372,0.0141220499417884,1,0,0.58823529,94.9,0.41176471,88.14285714,NA,0.912074267864227,-0.00611259043216705,9.12074267864227,-0.0873227204595293,0.42857143,0.66666667,0.47058824,1,1,1,0.17647059,0.57142857,0,2,3,1,1,5,0,6,0.33333333,0.5,0.16666667,0.16666667,0.83333333,0,3.06482782108598,80,50.5991,80,33.47763,49.41916,28.99924,20,32.64549,20,25.76841,41.47564,29.98801,1.63083,6.52334,75.54,146.9,127.04,98.14,74.54,76.96,98.48,37.66,45.94,95.6211764705882,67.8670588235294,70.0788235294118,0.11764706,0.47058824,0.41176471,95.4499969482422,94.7249984741211,87.9142892020089,-4.32482433319092,-8.74924659729004,-0.209292394774301,8.11599254608154,3.68062257766724,2.67793600899833,0.225345637649298,0.702579602599144,-0.00811421871185303,11.2672818824649,8.7822450324893,-0.115917410169329,0.36363636,0.66666667,0.47058824,1,1,1,0.35294118,18.5,0.11764706,0.47058824,0.41176471,NA,96.2756042480469,95.5256652832031,88.7069004603795,NA,-3.394700050354,-7.84749984741211,0.505875996180943,NA,6.71096992492676,2.201327085495,0.853308268955776,NA,0.225345637649298,0.702579602599144,-0.00811421871185303,NA,11.2672818824649,8.7822450324893,-0.115917410169329,NA,0.36363636,0.66666667,0.47058824,1,1,1,0.35294118,6,89.8340555826823,-8.39208475748698,0,0,96.8128,1,0.16666667,"2024-04-09",0
"Ian Hamilton",19261,"2024-04-06","TOR",9,2024,"NYY","H",29,0,0,40.5000422448361,1,0,0,0,0,0,0,0,0.2,5,2,3,3,0,1,0,0,0,0,0,0,13.500014081612,27.000028163224,0,0,0,2,1,1,0,0,0,0,0,0.2,-0.2,8.30064908401489,0,0.5,4.50000469387067,0.5,0,7.66648447216047,32.8335577726756,9.93449944721724,1004.94585883516,183.590301062238,245.300732355027,2,0.25,0.5,0.25,0,0,0,0,9,14,23,-0.0833600535988808,-0.123104020953178,0.0397439748048782,-1.67599999904633,-0.174039468169212,0.780399978160858,0.317466676235199,0.285199999809265,2.22359991073608,1,1,-0.11987441778183,0.0130573291969063,0,1,0.52173913,94.91666667,0.47826087,86.81818182,NA,-0.0929611474275589,-0.902358531951904,-0.774676228562991,-8.20325938138095,0.21428571,0.88888889,0.47826087,1,1,1,0.39130435,0.4,0,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,7.7315291617787,20,47.65226,20,80,68.34655,80,55.15751,42.44873,75.19618,58.64959,53.6139,73.42024,-0.41196,3.45915,90.72,49.66,35.78,98.32,119.06,118.88,118.38,120.06,130.02,106.922608695652,110.486086956522,113.368695652174,0.13043478,0.39130435,0.47826087,94.8666687011719,94.8555569118924,86.6545465642756,-7.01866785685221,-11.0535566541884,-0.752064098011364,9.43170992533366,6.01137924194336,2.65959479592063,-0.091144360601902,-0.00465349853038788,-0.915323752909899,-3.03814535339673,-0.051705539226532,-8.32112502645363,0.23076923,0.8,0.47826087,1,1,1,0.43478261,20.27777778,0.13043478,0.39130435,0.47826087,NA,95.5756327311198,95.5589124891493,87.341552734375,NA,-5.94480005900065,-9.94283548990885,0.557124701413241,NA,7.67771657307943,4.37209786309136,0.774277773770419,NA,-0.091144360601902,-0.00465349853038788,-0.915323752909899,NA,-3.03814535339673,-0.051705539226532,-8.32112502645363,NA,0.28571429,0.77777778,0.47826087,1,1,1,0.39130435,4,91.7551879882812,6.3162317276001,1,0.25,99.683,2,0.5,"2024-04-06",0
"Ian Hamilton",19261,"2024-04-03","@ARI",9,2024,"NYY","A",29,0,0,0,1,0,0,0,0,0,0,0,2.2,7,0,0,0,0,0,0,0,0,0,4,13.5000032186516,0,0,4,0,0,1,1,1,0,0,0,0,0.57142857,0,0.57142857,0.153749494349056,0,0,0,0,1,0.166479063033887,-0.166479063033887,0.733482350551205,0,2.23184434592478,16.4017892215114,1,0.333333333,0.333333333,0.333333333,0,0,0,0,8,19,27,0.324160039424896,0,0.324160039424896,1.94599997997284,0.19656565785408,1.49942851066589,1.9375,2.76399993896484,2.26999998092651,1,1,0.198758885264397,0.0174301741799495,1,0,0.40740741,96.54545455,0.59259259,88.8125,NA,0.553069591522217,1.26552820205688,5.0279053774747,7.90955126285553,0.4,0.71428571,0.48148148,0.375,0.8,0.53846154,0.25925926,0.57142857,0.22222222,0,2,1,1,1,1,3,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,0.0501765358825465,53.50869,49.2053,55.89999,24.54972,62.43038,36.28807,77.27299,40.46578,80,65.37848,48.47926,76.10174,-0.83,2.83209,90.52,81.22,69.86,95.68,74.46,77.08,119.04,121.94,138.9,108.567407407407,103.848148148148,112.377037037037,0.18518519,0.22222222,0.59259259,96.6599975585937,96.5499979654948,88.8000030517578,-5.00834808349609,-10.0042673746745,-0.304777979850769,7.95870513916016,3.23600101470947,2.23918604850769,0.267554558813572,0.248480428010225,1.28111189231277,5.35109117627144,4.14134046683709,8.00694932695478,0.44444444,0.55555556,0.48148148,0.375,0.8,0.53846154,0.33333333,17.8,0.18518519,0.22222222,0.59259259,NA,96.71494140625,96.5806477864583,88.8507385253906,NA,-4.2552978515625,-9.33082962036133,0.741258442401886,NA,6.94716033935547,2.18316332499186,0.555967569351196,NA,0.267554558813572,0.248480428010225,1.28111189231277,NA,5.35109117627144,4.14134046683709,8.00694932695478,NA,0.42105263,0.625,0.48148148,0.375,0.8,0.53846154,0.2962963,3,81.034901936849,25.8698984781901,0,0,103.687,1,0.33333333,"2024-04-03",0
"Ian Hamilton",19261,"2024-03-30","@HOU",9,2024,"NYY","A",29,0,0,0,1,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,2,2,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.4129717639571,64.7888072114456,1,0,0.5,0.5,0,0,1,4.5,4,16,20,0.190132007002831,0,0.190132007002831,0.953999996185303,0.101112872362137,1.26786661148071,1.78690004348755,1.9099999666214,1.76279997825623,1,1,0.150389790534973,-0.000427637354853017,1,0,0.35,97.14285714,0.65,89.61538462,NA,0.507615804672241,0.948826372623444,7.25165435246059,7.29866440479572,0.5,0.75,0.6,0.16666667,0.83333333,0.5,0.4,0.66666667,0.3,3,0,1,0,3,1,4,0.75,0,0.25,0,0.75,0.25,-0.37167653138608,65.36457,80,80,55.92869,66.79037,32.46235,37.3666,41.05071,49.18543,46.80135,55.05391,49.06261,0.32413,4.56329,111.12,68.38,83.68,98.62,120.08,121.8,125.1,87.22,103.2,117.082,93.551,105.898,0.1,0.25,0.65,98.1000061035156,96.8400024414063,89.484619140625,-7.86402559280396,-11.3950828552246,0.216500062208909,10.8051509857178,4.6674201965332,3.09656055157001,0.0064518041908741,0.50686851516366,0.960127104073763,0.322590209543705,10.1373703032732,7.38559310825972,0.6,0.6,0.6,0.16666667,0.83333333,0.5,0.5,17.21428571,0.1,0.25,0.65,NA,98.6195526123047,97.308642578125,89.9653132512019,NA,-6.9030704498291,-10.8635063171387,1.05301622244028,NA,9.15471458435059,3.13493003845215,1.40695425180288,NA,0.0064518041908741,0.50686851516366,0.960127104073763,NA,0.322590209543705,10.1373703032732,7.38559310825972,NA,0.6,0.6,0.6,0.16666667,0.83333333,0.5,0.5,4,93.2645874023438,11.6355237960815,0,0,108.199,1,0.25,"2024-03-30",0
"Ian Hamilton",19261,"2024-03-28","@HOU",9,2024,"NYY","A",29,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0.5,0,2,0,0,0,1,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,26.4129717639571,27.173712862954,2,0,1,0,0,0,0,0,6,8,14,0.137409999966621,-0.0693959966301918,0.206806004047394,0.476999998092651,0.0505564399063587,2.53846669197083,2.46320009231567,2.46320009231567,3.4028000831604,1,1,0.0305087100714445,0.0236223921412611,1,0,0.5,95.14285714,0.5,86.85714286,NA,-0.323468685150146,0.91058886051178,-4.62098121643066,13.0084122930254,0.25,1,0.35714286,0.33333333,1,0.6,0.14285714,0.33333333,0.14285714,0,1,1,0,0,2,2,0,0.5,0.5,0,0,1,-0.218445774099409,NA,NA,NA,20,72.71837,20,41.45318,36.52287,51.27033,20,55.11091,20,2.02484,7.11435,NA,NA,NA,120.92,59.28,94,96.4,88.14,95.5,108.66,73.71,94.75,NA,0.5,0.5,NA,95.0571463448661,86.8428606305804,NA,-10.7655497959682,-1.05000536782401,NA,5.93306078229632,2.51821218218122,NA,-0.328460831195116,0.925181947648525,NA,-4.69229758850166,13.2168849664075,0.2,0.75,0.35714286,0,1,0.6,0.28571429,16.90909091,NA,0.5,0.5,NA,NA,95.3667864118304,87.1609322684152,NA,NA,-10.1873452322824,-0.0196710995265416,NA,NA,4.78085545131138,0.921402522495815,NA,NA,-0.328460831195116,0.925181947648525,NA,NA,-4.69229758850166,13.2168849664075,NA,0.2,0.75,0.35714286,0,1,0.6,0.28571429,2,97.3838195800781,3.1738293170929,0,0,101.647,1,0.5,"2024-03-28",0
