"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFC%","piFS%","piSI%","piSL%","piXX%","pivCH","pivFC","pivFS","pivSI","pivSL","pivXX","piCH-X","piFC-X","piFS-X","piSI-X","piSL-X","piXX-X","piCH-Z","piFC-Z","piFS-Z","piSI-Z","piSL-Z","piXX-Z","piwCH","piwFC","piwFS","piwSI","piwSL","piwXX","piwCH/C","piwFC/C","piwFS/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Brent Suter",13942,"2024-06-09","CHC",18,2024,"CIN","H",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,73.6482366464374,78.3097583844777,3,0,1,0,0,0,0,0,4,7,11,0.0340500026941299,0,0.0340500026941299,0.560999989509583,0.0530496463179588,0.432000011205673,0.555999994277954,0.555999994277954,0.344999998807907,1,1,0.0788717195391655,-5.22709028114299e-05,0,0,0.54545455,85.66666667,0.27272727,78,0.18181818,76,0.234971612691879,0.261603236198425,0.139680862426758,3.91619354486465,8.72010787328084,6.98404312133789,0.33333333,0.8,0.54545455,1,1,1,0.45454545,0.66666667,0,3,0,0,0,3,0,3,1,0,0,0,1,0,1.46072950829395,NA,80,80,52.71832,68.26407,63.707,71.88791,NA,NA,NA,62.40272,35.37975,70.61236,76.71874,68.61687,72.9489,-1.53453,1.7753,144,141.04,190.18,127.4,121.28,142.7,NA,NA,NA,102.22,97.28,99.68,123.550909090909,118.327272727273,139.6,0.54545455,NA,0.27272727,0.18181818,85.5333353678385,NA,78.0666707356771,75.8000030517578,-1.77474530537923,NA,-0.47398046652476,5.93211078643799,6.10447692871094,NA,-0.0768772164980571,5.89847278594971,0.237660922110081,NA,0.264909837394953,0.141648307442665,3.96101536850135,NA,8.83032791316509,7.08241537213326,0.33333333,0.8,0.54545455,1,1,1,0.45454545,11.375,0.18181818,0.54545455,NA,NA,0.27272727,NA,75.8998031616211,85.6346028645833,NA,NA,78.1177368164062,NA,4.90396499633789,-3.07611338297526,NA,NA,-2.15641339619954,NA,4.62092018127441,5.20052496592204,NA,NA,-1.42667102813721,NA,0.141648307442665,0.237660922110081,NA,NA,0.264909837394953,NA,7.08241537213326,3.96101536850135,NA,NA,8.83032791316509,NA,0.33333333,0.8,0.54545455,1,1,1,0.45454545,3,74.7730000813802,-11.147024790446,0,0,89.8085,0,0,"2024-06-09",0
"Brent Suter",13942,"2024-06-05","@COL",18,2024,"CIN","A",34,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,3,0,0,0,0,0,0,0.25,0,0.25,-0.797583415985107,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,28.1938011628592,29.9783111930123,3,0,1,0,0,0,0,0,7,9,16,0.0116400001570582,-0.00176399992778897,0.0134040005505085,0.629000008106232,0.0547432526946068,0.12559999525547,0.272799998521805,0.272799998521805,NA,0,1,0.0294874217361212,0.063187742250808,0,0,0.75,87.75,0.0625,81,0.1875,76.33333333,-0.183202862739563,0.0495179928839207,0.0547269470989704,-1.52669052282969,4.95179928839207,1.82423156996568,0.11111111,0.85714286,0.4375,0,1,0.85714286,0.4375,0.25,0.0625,0,1,2,0,2,1,3,0,0.33333333,0.66666667,0,0.66666667,0.33333333,0.168708999780198,NA,38.82353,55.4747,23.02719,20,67.25108,20,41.81844,56.92909,46.41423,40.35187,40.60648,60.85827,20,59.4665,20,3.73226,9.67548,80.76,73.1,76,110.16,39.8,52.6,82.26,32.8,29.44,88.36,130.28,129.96,101.54125,51.26125,60.375,0.625,0.125,0.0625,0.1875,87.2400024414062,89.4499969482422,81.0999984741211,76.3333333333333,-1.47635545730591,5.42515277862549,0.652508199214935,4.38310941060384,5.41738777160645,7.15278244018555,0.314005494117737,4.57753117879232,-0.363062411546707,0.17969099059701,0.0501701384782791,0.0550102367997169,-3.63062411546707,8.98454952985048,5.01701384782791,1.83367455999057,0.11111111,0.85714286,0.4375,0,1,0.85714286,0.4375,14.27272727,0.1875,0.5625,NA,0.1875,0.0625,NA,76.5158335367839,87.0816921657986,NA,90.0083312988281,81.2674026489258,NA,3.23456319173177,-2.93494754367405,NA,3.22534656524658,-0.549058020114899,NA,4.66519006093343,5.5610343085395,NA,5.89684041341146,0.0491205006837845,NA,0.0550102367997169,-0.542789041996002,NA,0.359417621046305,0.0501701384782791,NA,1.83367455999057,-6.03098935551114,NA,11.9805873682102,5.01701384782791,NA,0.11111111,0.85714286,0.4375,0,1,0.85714286,0.4375,3,93.8761494954427,2.00171534220378,0,0,98.0675,2,0.66666667,"2024-06-05",0
"Brent Suter",13942,"2024-06-03","@COL",18,2024,"CIN","A",34,0,0,0,1,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,2,9,0,9,2,0,0,4,1,1,0,0,0,0,0.25,0,0.25,1.65651033401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.92248398140073,0,28.1938011628592,48.2476998026033,4,0.166666666,0.666666666,0.166666666,0,0,2,9,6,27,33,0.00887200050055981,-0.00528800021857023,0.01416000071913,1.25800001621246,0.109486505389214,0.0723499953746796,0.0898000001907349,0.116399995982647,0,1,1,0.0658107325434685,0.0568154052277131,0,0,0.57575758,87.52631579,0.12121212,77.5,0.3030303,76.8,0.945194959640503,0.199388191103935,-0.997010946273804,4.97471031389738,4.98470477759838,-9.97010946273804,0.55555556,0.83333333,0.60606061,0.53333333,1,0.65,0.18181818,0.875,0.21212121,1,4,1,2,3,1,6,0.16666667,0.66666667,0.16666667,0.33333333,0.5,0.16666667,1.5370202464762,NA,74.95154,74.77398,65.0773,51.7605,67.06225,49.91621,20,47.90028,20,44.31654,37.59688,30.69194,51.64132,65.2967,43.72813,0.02344,4.11225,114.26,134.88,135.94,107.4,95.18,90.24,98.86,82.68,73.9,105.5,150.32,111.24,108.213333333333,112.378787878788,104.653333333333,0.42424242,0.15151515,0.12121212,0.3030303,86.9785679408482,89.1599975585937,77.3249969482422,76.6900024414062,-1.52607618059431,5.68031196594238,-1.0079460144043,4.915234375,5.14754377092634,6.40220184326172,-0.731383442878723,5.28911895751953,0.682428121566772,0.273535214364529,0.201467204838991,-1.00813250988722,4.8744865826198,5.47070428729057,5.03668012097478,-10.0813250988722,0.52173913,0.8,0.60606061,0.58333333,0.75,0.65,0.3030303,15.2,0.3030303,0.42424242,NA,0.15151515,0.12121212,NA,77.0454284667969,87.3599330357143,NA,89.5358825683594,77.7117767333984,NA,3.8742790222168,-2.77034078325544,NA,4.79273796081543,-2.33169746398926,NA,4.96424903869629,5.06458227975028,NA,6.13730773925781,-1.46283602714539,NA,-1.00813250988722,0.682428121566772,NA,0.273535214364529,0.201467204838991,NA,-10.0813250988722,4.8744865826198,NA,5.47070428729057,5.03668012097478,NA,0.54545455,0.72727273,0.60606061,0.58333333,0.75,0.65,0.33333333,6,84.9081624348958,-0.316225965817769,0,0,100.788,1,0.16666667,"2024-06-03",0
"Brent Suter",13942,"2024-05-29","STL",18,2024,"CIN","H",34,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,4.19049659073353,205.19992942694,323.647631806117,103.055865631376,0.5,0,0.333333333,0.666666666,0,0.5,1,9,5,11,16,-0.0500499904155731,-0.0754900053143501,0.0254400130361319,-0.439000010490417,-0.0415130034089088,0.347250014543533,0.555999994277954,0.555999994277954,0.344999998807907,1,1,-0.0927015393972397,-0.0514308963677085,0,0,0.375,85.5,0.5,78,0.125,78,-0.946536183357239,0.237923070788383,0.0151102766394615,-15.775603055954,2.97403838485479,0.755513831973076,0.22222222,0.71428571,0.4375,1,0.8,0.85714286,0.4375,0.75,0.0625,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,13.3680493975449,NA,80,63.0703,80,80,63.06169,80,80,80,80,52.9713,31.85152,64.15005,80,50.99346,80,-1.88715,1.24637,102.96,152.64,157.2,128.5,148.64,177.36,87.52,222.32,243.54,88.88,129.54,114.72,102.93625,144.195,147.65625,0.3125,0.0625,0.5,0.125,85.5,85.5999984741211,78,78.1500015258789,-2.23493423461914,4.44037055969238,-1.54526042938232,7.63550281524658,7.06661148071289,7.31798696517944,-0.853834927082062,7.62625694274902,-1.00639047846198,0.0652216598391533,0.239746138453484,0.0151214338839054,-20.1278095692396,6.52216598391533,2.99682673066854,0.756071694195271,0,0.77777778,0.4375,NA,0.85714286,0.85714286,0.5625,13.75,0.125,0.3125,NA,0.0625,0.5,NA,78.181999206543,85.5268798828125,NA,85.624397277832,78.0176391601562,NA,6.09439992904663,-3.81087417602539,NA,3.13650989532471,-3.35188388824463,NA,6.17931509017944,5.75855598449707,NA,6.04461002349854,-2.64881658554077,NA,0.0151214338839054,-1.00639047846198,NA,0.0652216598391533,0.239746138453484,NA,0.756071694195271,-20.1278095692396,NA,6.52216598391533,2.99682673066854,NA,0,0.7,0.4375,NA,0.85714286,0.85714286,0.625,3,90.9423421223958,26.067756652832,1,0.33333333,104.759,1,0.33333333,"2024-05-29",0
"Brent Suter",13942,"2024-05-28","STL",18,2024,"CIN","H",34,0,0,9,1,0,0,0,0,0,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,18,0,0,0,1,1,2,0,0,0,0,0,0,0,6.03472908401489,0,0.5,2,0.5,0.5,3.1664797782898,5.8335202217102,4.67848818451166,205.19992942694,73.6482366464374,114.84853560366,1,0.5,0.25,0.25,0,0,0,0,3,7,10,-0.00354000017978251,-0.00487000029534101,0.00133000011555851,-0.439000010490417,-0.0415129996836185,0.0223999992012978,0.0309999994933605,0.0309999994933605,NA,0,1,-0.0496911890804768,-0.10834453886622,0,0,0.7,85.14285714,NA,NA,0.3,76,-0.972252905368805,NA,0.212085247039795,-13.8893272195544,NA,7.06950823465983,0,1,0.6,NA,0.66666667,0.66666667,0.6,0.5,0.2,2,1,1,2,1,1,4,0.5,0.25,0.25,0.5,0.25,0.25,10.0864160853306,NA,80,59.85001,79.00098,80,64.11382,80,NA,NA,NA,NA,NA,NA,80,62.50419,80,-2.70376,0.02145,92.6,177.88,176.08,124.14,125.16,145.32,NA,NA,NA,NA,NA,NA,114.678,140.976,154.548,0.7,NA,NA,0.3,84.9857177734375,NA,NA,75.6333312988281,-2.07709080832345,NA,NA,5.75235239664714,7.3572267804827,NA,NA,6.05012130737305,-0.983978770673275,NA,NA,0.214739684015512,-14.0568395810468,NA,NA,7.15798946718375,0,0.75,0.6,NA,0.66666667,0.66666667,0.8,9.66666667,0.3,0.7,NA,NA,NA,NA,75.5640004475911,84.9046456473214,NA,NA,NA,NA,4.68576685587565,-3.4086183820452,NA,NA,NA,NA,4.75258000691732,6.1396473475865,NA,NA,NA,NA,0.214739684015512,-0.983978770673275,NA,NA,NA,NA,7.15798946718375,-14.0568395810468,NA,NA,NA,NA,0,0.75,0.6,NA,0.66666667,0.66666667,0.8,4,73.4339752197266,7.71496820449829,0,0,91.7735,0,0,"2024-05-28",0
"Brent Suter",13942,"2024-05-26","LAD",18,2024,"CIN","H",34,0,0,0,1,1,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,2,0,1,0,0,0,0,0,0,0,2.68306242325356,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,73.6482366464374,78.3097583844777,2,0.333333333,0.666666666,0,0,0,0,0,1,6,7,0.0182000026106834,-0.0344999916851521,0.0526999942958355,0.213100016117096,0.0201513022184372,1.14100003242493,0.870000004768372,0.870000004768372,1.08700001239777,1,1,0.002959243953228,0.0129916781269437,0,0,0.57142857,86.5,0.14285714,79,0.28571429,77,0.230300888419151,0.212085232138634,-0.482168585062027,5.75752221047878,21.2085232138634,-24.1084292531013,0.75,0.66666667,0.71428571,0.66666667,1,0.8,0.42857143,1,0.14285714,1,2,0,1,2,0,3,0.33333333,0.66666667,0,0.33333333,0.66666667,0,6.67242761573905,42,80,80,80,35.13976,55.1858,23.67889,80,79.79034,80,80,30.03112,80,80,67.41532,80,-1.93461,1.17518,126.36,184.26,198.28,127.94,59.7,57.78,101.4,154.9,176.32,101.92,127.7,135.68,119.98,118.602857142857,125.985714285714,0.42857143,0.14285714,0.14285714,0.28571429,86.3333333333333,86.0999984741211,79.3000030517578,76.8499984741211,-2.37069320678711,6.41870498657227,-1.27137446403503,6.67170429229736,7.75547981262207,7.820960521698,-0.176805928349495,6.7978401184082,0.0183174163103104,0.214739695191383,0.214739695191383,-0.489527311176062,0.610580543677012,21.4739695191383,21.4739695191383,-24.4763655588031,0.5,0.8,0.71428571,0,1,0.8,0.71428571,12.25,0.28571429,0.42857143,NA,0.14285714,0.14285714,NA,76.9593963623047,86.4259338378906,NA,86.2039031982422,79.3701019287109,NA,5.40820026397705,-3.76434008280436,NA,5.404709815979,-3.02095007896423,NA,5.16563987731934,6.65460968017578,NA,6.74767017364502,-1.83881998062134,NA,-0.489527311176062,0.0183174163103104,NA,0.214739695191383,0.214739695191383,NA,-24.4763655588031,0.610580543677012,NA,21.4739695191383,21.4739695191383,NA,0.66666667,0.75,0.71428571,0.5,1,0.8,0.57142857,3,78.6165669759115,8.76571337381999,0,0,97.3663,1,0.33333333,"2024-05-26",0
"Brent Suter",13942,"2024-05-24","LAD",18,2024,"CIN","H",34,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,0,3,0,0,0,0,0,0.25,0,0.25,6.25129158401489,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,5.70250499695539,205.19992942694,323.647631806117,139.594642850558,0,0,0,1,0,0.333333333,0,0,8,13,21,0.0172400176525116,-0.0210299976170063,0.0382700152695179,-0.439000010490417,-0.0415130034089088,0.459250003099442,0.393999993801117,0.393999993801117,NA,0,1,0.0265623424202204,0.0109771622856263,0,0,0.66666667,86.71428571,0.04761905,80,0.28571429,77.16666667,-0.686220407485962,-0.0879258811473846,0.129698991775513,-4.90157433918544,-8.79258811473846,2.16164986292521,0.35714286,0.57142857,0.42857143,0.8,1,0.88888889,0.33333333,0.75,0.04761905,0,1,2,1,1,1,3,0,0.33333333,0.66666667,0.33333333,0.33333333,0.33333333,12.9237659546134,NA,42.85625,78.00323,31.4418,60.09594,56.08031,58.98679,22.44352,20,44.24962,20,54.93601,20,39.79386,58.43192,35.20446,0.75948,5.21631,106.3,107.6,107.44,104.08,113.62,124.14,98.96,81.04,95.22,99.14,-39.4,-85.54,103.991428571429,101.510476190476,106.629523809524,0.57142857,0.0952381,0.04761905,0.28571429,86.5166625976562,88.1999969482422,80.3000030517578,77.2999979654948,-1.8523014386495,6.78109121322632,-0.510406196117401,6.32597351074219,7.16849136352539,8.2760648727417,0.738550782203674,6.4369691212972,0.610956616699696,-1.28867165744305,-0.0897959321737289,0.130591176450253,5.09130513916413,-64.4335828721523,-8.97959321737289,2.17651960750421,0.35714286,0.57142857,0.42857143,0.8,1,0.88888889,0.33333333,14.41176471,0.28571429,0.57142857,NA,0.0952381,0.04761905,NA,77.5870005289714,86.8199259440104,NA,88.5126495361328,80.6110992431641,NA,5.50376192728678,-2.93634923299154,NA,5.92045021057129,-1.62687003612518,NA,5.07205486297607,6.017333984375,NA,6.97007989883423,-0.15208999812603,NA,0.130591176450253,0.610956616699696,NA,-1.28867165744305,-0.0897959321737289,NA,2.17651960750421,5.09130513916413,NA,-64.4335828721523,-8.97959321737289,NA,0.35714286,0.57142857,0.42857143,0.8,1,0.88888889,0.33333333,3,91.0875447591146,43.3791351318359,1,0.33333333,100.474,1,0.33333333,"2024-05-24",0
"Brent Suter",13942,"2024-05-22","SDP",18,2024,"CIN","H",34,0,0,9,1,0,0,0,0,0,0,0,1,7,4,2,1,0,0,0,0,0,0,0,0,0,36,0,0.5,0,2,1,4,0,1,0,0,0,0,0,5.60603520963848,0,0.571428571428571,4,0.571428571428571,0.5,3.1664797782898,5.8335202217102,4.67848818451166,205.19992942694,73.6482366464374,114.84853560366,2,0.571428571,0.285714285,0.142857142,0,0,0,0,8,18,26,-0.108000002801418,-0.141580000519753,0.0335800014436245,-2.43900012969971,-0.230638295412064,0.393222242593765,0.444333344697952,0.725000023841858,0.153000012040138,1,1,-0.243590623140335,-0.0310632267767771,0,1,0.69230769,86.61111111,0.19230769,78.2,0.11538462,77.33333333,0.326764613389969,-1.00263178348541,-0.310084760189056,1.8153589632776,-20.0526356697083,-10.3361586729685,0.33333333,0.71428571,0.53846154,0.5,1,0.85714286,0.53846154,0.57142857,0.07692308,3,2,2,1,6,0,7,0.42857143,0.28571429,0.28571429,0.14285714,0.85714286,0,12.3202404186148,NA,20,60.91232,20,51.38415,48.39364,50.85587,66.62854,61.30749,79.37485,23.20051,31.89407,46.22547,39.6905,45.76951,45.00994,0.7659,5.22594,86.3,17.1,6.59999999999999,103.7,88.78,108.74,111.5,137.88,149.5,95.92,91.38,70.84,101.396153846154,88.5630769230769,95.9369230769231,0.53846154,0.15384615,0.19230769,0.11538462,86.4214303152902,86.9250030517578,78.0799987792969,77.1333312988281,-0.340398584093366,5.82507753372192,-0.525848054885864,6.14783350626628,8.5849004473005,7.16462659835815,0.218248105049133,6.91984875996908,0.395403206348419,-0.0655015558004379,-1.01795250177383,-0.316170908510685,2.82430861677442,-1.63753889501095,-20.3590500354767,-10.5390302836895,0.33333333,0.71428571,0.53846154,0.5,1,0.85714286,0.53846154,17.05263158,0.11538462,0.53846154,NA,0.15384615,0.19230769,NA,77.5594991048177,86.8922642299107,NA,87.4115753173828,78.5243591308594,NA,5.13056659698486,-1.56564262935093,NA,4.78796005249023,-1.93728408813477,NA,5.93726666768392,7.46781212942941,NA,6.01783466339111,-1.09078340530396,NA,-0.316170908510685,0.395403206348419,NA,-0.0655015558004379,-1.01795250177383,NA,-10.5390302836895,2.82430861677442,NA,-1.63753889501095,-20.3590500354767,NA,0.22222222,0.70588235,0.53846154,0.5,0.91666667,0.85714286,0.65384615,7,85.8510044642857,11.965211050851,0,0,101.016,1,0.14285714,"2024-05-22",0
"Brent Suter",13942,"2024-05-16","@LAD",18,2024,"CIN","A",34,0,0,0,1,1,0,0,0,0,0,0,0.2,3,0,0,0,0,1,0,0,0,0,0,0,13.500014081612,0,0,0,0,1,1,0,0,0,0,0,0,0.33333333,-0.33333333,12.0923957421829,0,0,1.50000156462356,0,1,7.66648447216047,-7.66648447216047,9.93449944721724,0,175.920823163109,241.863850994261,1,0,0.5,0.5,0,0,2,27.000028163224,8,8,16,0.0257199928164482,-0.0258000083267689,0.0515200011432171,0.258000016212463,0.027301587164402,0.915333330631256,0.910000026226044,0.910000026226044,0.805999994277954,1,1,0.00808596517890692,0.0200130802242693,0,0,0.4375,86.42857143,0.375,78.5,0.1875,75.33333333,0.130280405282974,0.0857248157262802,-0.0680228620767593,1.86114864689963,1.42874692877134,-2.26742873589198,0.2,0.83333333,0.4375,0,1,0.71428571,0.375,0.66666667,0.125,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,6.64329299979977,42,80,80,80,20,63.73993,26.69372,20,48.76555,30.70258,41.5497,33.57432,37.01571,46.12858,58.36594,47.06927,0.36593,4.62599,112.12,185.28,184.34,112.3,75.04,83.54,107.54,83.64,70.36,54.76,132.52,98.94,89.79625,118.8775,105.74375,0.25,0.1875,0.375,0.1875,86.125,87.0999959309896,78.4333343505859,75.1333312988281,-2.59828758239746,6.40680376688639,-1.4696569442749,5.98041343688965,5.93349075317383,7.0523509979248,-0.211899777253469,7.69138209025065,0.1543257124722,-0.0229568891227245,0.126255873590708,-0.0699043124914169,3.85814281180501,-0.765229637424151,2.10426455984513,-2.3301437497139,0.11111111,0.85714286,0.4375,0,0.83333333,0.71428571,0.4375,14.53846154,0.1875,0.25,NA,0.1875,0.375,NA,75.2017313639323,86.186653137207,NA,87.1673990885417,78.4862823486328,NA,5.46682675679525,-3.24242997169495,NA,5.687193552653,-2.3875683148702,NA,6.45217323303223,5.13437986373901,NA,6.11379305521647,-1.51550165812174,NA,-0.0699043124914169,0.1543257124722,NA,-0.0229568891227245,0.126255873590708,NA,-2.3301437497139,3.85814281180501,NA,-0.765229637424151,2.10426455984513,NA,0.11111111,0.85714286,0.4375,0,0.83333333,0.71428571,0.4375,2,85.7366790771484,-9.62057399749756,0,0,94.1077,0,0,"2024-05-16",0
"Brent Suter",13942,"2024-05-14","@ARI",18,2024,"CIN","A",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.260634320719,18.1856412207288,0,0,0,1,0,0,0,0,7,9,16,0.0289399996399879,0,0.0289399996399879,0.510999977588654,0.0516161620616913,0.377333343029022,0.61599999666214,0.61599999666214,0.451999992132187,1,1,0.0769467800855637,-0.000250669936182946,0,0,0.75,86.5,0.25,79.75,NA,NA,0.321228891611099,0.461219519376755,NA,2.67690743009249,11.5304879844189,NA,0.22222222,0.85714286,0.5,0.5,0.83333333,0.75,0.4375,NA,0.125,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.81690392675247,NA,NA,NA,NA,20,55.10941,20,37.81285,58.80079,50.11392,36.94,37.91261,53.97313,20,48.43859,20,3.13146,8.77428,NA,NA,NA,104.7,0.379999999999995,36.36,88.8,117.9,137.76,78.96,134.14,115.58,95.28375,55.855,75.1775,0.5625,0.1875,0.25,NA,86.2777777777778,86.3333333333333,79.5,NA,-2.20647769504123,6.61103057861328,-1.85264480113983,NA,8.23628828260634,8.65608596801758,1.1266770362854,NA,0.254062481224537,0.0700617581605911,0.509290877729654,NA,2.82291645805041,2.33539193868637,12.7322719432414,NA,0.25,0.75,0.5,0.5,0.83333333,0.75,0.5,12.84615385,NA,0.5625,NA,0.1875,0.25,NA,NA,86.287841796875,NA,86.3636372884115,79.4934539794922,NA,NA,-3.24530198838976,NA,5.84588368733724,-3.0609724521637,NA,NA,6.81486553615994,NA,7.03054682413737,-0.796696126461029,NA,NA,0.254062481224537,NA,0.0700617581605911,0.509290877729654,NA,NA,2.82291645805041,NA,2.33539193868637,12.7322719432414,NA,0.25,0.75,0.5,0.5,0.83333333,0.75,0.5,1,83.564582824707,23.4556274414062,0,0,83.5646,0,0,"2024-05-14",0
"Brent Suter",13942,"2024-05-13","@ARI",18,2024,"CIN","A",34,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,1,1,0,0,0,0,0,0,5.15272908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,73.6482366464374,114.84853560366,2,0.25,0.5,0.25,1,0,0,0,6,7,13,0.0758000016212463,-0.0356999859213829,0.111499987542629,0.511000037193298,0.0516161620616913,1.21399998664856,1.32000005245209,1.32000005245209,1.51199996471405,1,1,0.0266327504068613,0.0358054723731111,1,0,0.69230769,87.11111111,0.07692308,82,0.23076923,77.66666667,-0.203393071889877,0.246492952108383,-0.109702005982399,-2.25992302099864,24.6492952108383,-3.65673353274663,0.33333333,0.5,0.38461538,0.66666667,1,0.8,0.30769231,0.5,0.07692308,2,0,2,1,1,2,4,0.5,0,0.5,0.25,0.25,0.5,3.60595726681824,NA,20,64.02724,20,57.16151,56.72566,40.21677,20,42.40606,20,78.19651,29.73473,80,20.3179,50.70919,20,1.96945,7.03127,94.8,28.26,23.94,114.46,103.12,116.82,82.58,83.18,92.7,84.62,122.88,123.38,97.8184615384615,81.2292307692308,88.4692307692308,0.38461538,0.30769231,0.07692308,0.23076923,86.2599975585938,87.75,81.5999984741211,77.5666656494141,-2.43943710327148,6.43333911895752,-0.997503936290741,6.06676864624023,8.27229309082031,9.17975521087646,1.38523995876312,8.10904121398926,0.44777624309063,-0.66899461299181,0.249788403511047,-0.111859545111656,8.95552486181259,-16.7248653247952,24.9788403511047,-3.72865150372187,0.33333333,0.5,0.38461538,0.66666667,1,0.8,0.30769231,11.33333333,0.23076923,0.38461538,NA,0.30769231,0.07692308,NA,77.4228312174479,86.1282775878906,NA,87.6304779052734,81.5186996459961,NA,5.49269358317057,-3.52640991210937,NA,5.51766014099121,-2.07940006256104,NA,6.35566647847493,6.93041229248047,NA,7.54561519622803,-0.46474701166153,NA,-0.111859545111656,0.44777624309063,NA,-0.66899461299181,0.249788403511047,NA,-3.72865150372187,8.95552486181259,NA,-16.7248653247952,24.9788403511047,NA,0.25,0.6,0.38461538,1,0.66666667,0.8,0.38461538,4,82.4169082641602,15.3720321655273,0,0,107.71,2,0.5,"2024-05-13",0
