"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxvFA","pfxvSI","pfxvSL","pfxFA-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwSI","pfxwSL","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","pivFA","pivSI","pivSL","piFA-X","piSI-X","piSL-X","piFA-Z","piSI-Z","piSL-Z","piwFA","piwSI","piwSL","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Ryan Walker",20423,"2024-07-24","@LAD",30,2024,"SFG","A",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,81.4170727589986,114.84853560366,2,0,0.666666666,0.333333333,0,0,0,0,3,7,10,0.08627999573946,0,0.08627999573946,0.477999985218048,0.0505820102989674,1.15266668796539,1.57400000095367,1.57400000095367,1.9099999666214,1,1,0.0749566107988358,-0.00010409997304324,1,0,0.5,96.2,0.5,84.8,NA,0.439022094011307,0.234971612691879,8.78044188022614,4.69943225383759,0.25,0.66666667,0.5,1,0.75,0.8,0.6,NA,0.1,1,0,2,0,3,0,3,0.33333333,0,0.66666667,0,1,0,1.14550283325363,NA,NA,NA,NA,63.7609,59.02655,59.20494,61.7778,61.25425,47.18058,69.03098,62.68997,58.06664,-1.05691,2.49173,NA,NA,NA,104.82,113.2,116.42,107.26,113.94,128.06,106.04,113.57,122.24,NA,0.5,0.5,NA,96.0200012207031,84.7400024414062,NA,-10.135920715332,6.11596450805664,NA,0.896018314361572,2.17304382324219,NA,0.444582927972078,0.237660922110081,NA,8.89165855944157,4.75321844220161,0,0.71428571,0.5,NA,0.8,0.8,0.7,15,NA,0.5,0.5,NA,96.0306213378906,84.7493041992188,NA,-9.10864639282227,7.67649230957031,NA,-0.00581499934196472,1.11349840164185,NA,0.444582927972078,0.237660922110081,NA,8.89165855944157,4.75321844220161,0,0.71428571,0.5,NA,0.8,0.8,0.7,3,85.2537740071615,12.0452868143717,0,0,85.7023,0,0,"2024-07-24",0
"Ryan Walker",20423,"2024-07-22","@LAD",30,2024,"SFG","A",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,31.1678441352104,29.9783111930123,1,0.5,0.5,0,0,0,0,0,6,11,17,0.0857800021767616,0,0.0857800021767616,0.477999985218048,0.0505820102989674,1.14733338356018,1.50600004196167,1.50600004196167,1.79799997806549,1,1,0.0747887790203094,-2.41086935506285e-05,1,0,0.64705882,95.09090909,0.35294118,84.16666667,NA,0.590555250644684,0.167963817715645,5.36868409676985,2.79939696192741,0.33333333,0.75,0.52941176,1,1,1,0.47058824,0.33333333,0,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,3.74323430972345,NA,NA,NA,NA,42.61705,31.14934,45.22507,63.49488,59.20758,62.65084,53.65339,40.92693,55.39605,-0.10156,3.92475,NA,NA,NA,103.14,112.04,91.96,127.88,110.18,117.4,111.871764705882,111.383529411765,100.938823529412,NA,0.64705882,0.35294118,NA,95.0818204012784,84.5333353678385,NA,-8.63172219016335,6.26271120707194,NA,1.87437716397372,2.16990296045939,NA,0.598130531609058,0.169448103755713,NA,5.43755028735508,2.82413506259521,0.28571429,0.7,0.52941176,1,1,1,0.58823529,16.42857143,NA,0.64705882,0.35294118,NA,95.0850608132102,84.522466023763,NA,-7.7273476340554,7.81565348307292,NA,1.13763471083208,1.14005247751872,NA,0.598130531609058,0.169448103755713,NA,5.43755028735508,2.82413506259521,0.16666667,0.72727273,0.52941176,1,1,1,0.64705882,2,91.2908020019531,-11.1710271835327,0,0,94.7979,0,0,"2024-07-22",0
"Ryan Walker",20423,"2024-07-21","@COL",30,2024,"SFG","A",28,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,31.1678441352104,66.5170884121943,1,0.333333333,0.333333333,0.333333333,0,0,0,0,3,9,12,0.118612006306648,-0.0844039991497993,0.203015998005867,0.629000008106232,0.0547432526946068,2.08780002593994,1.89679992198944,1.89679992198944,2.53640007972717,1,1,0.0305809080600739,0.0262310494228984,1,0,0.58333333,95.42857143,0.41666667,84.4,NA,-0.144008636474609,0.102788776159286,-2.05726623535156,2.05577552318573,0.14285714,1,0.5,0,1,0.83333333,0.41666667,0.75,0.08333333,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,2.87171621037004,NA,NA,NA,NA,80,49.40843,80,27.69909,52.70774,20,78.65793,51.32058,80,-1.655,1.59459,NA,NA,NA,113.98,124.2,127.5,125.72,74.96,75.24,118.871666666667,103.683333333333,105.725,NA,0.58333333,0.41666667,NA,95.3142874581473,84.2200012207031,NA,-8.31879425048828,4.60536117553711,NA,1.46751090458461,0.334297156333923,NA,-0.101824827492237,0.103870075196028,NA,-1.45464039274624,2.07740150392056,0.2,0.71428571,0.5,0,1,0.83333333,0.58333333,19.5,NA,0.58333333,0.41666667,NA,95.2927594866071,84.1593200683594,NA,-7.55344881330218,5.63857421875,NA,1.07440607888358,-0.156804418563843,NA,-0.101824827492237,0.103870075196028,NA,-1.45464039274624,2.07740150392056,0.33333333,0.55555556,0.5,0,1,0.83333333,0.75,3,102.931345621745,13.4386405944824,1,0.33333333,109.67,2,0.66666667,"2024-07-21",0
"Ryan Walker",20423,"2024-07-19","@COL",30,2024,"SFG","A",28,0,0,9,1,0,0,0,0,0,0,1,1,7,2,1,1,0,2,1,0,0,0,1,9,18,18,0.5,0.333333333,0,3,1,0,0,1,0,0,0.14285714,0.28571429,-0.14285714,7.89697397794899,0,0.4,4,0.5,0.75,7.1664797782898,1.8335202217102,8.67848818451166,223.387360837213,181.915530006575,211.511429986591,3,0,0.75,0.25,0,0,0,0,9,13,22,-0.0989399924874306,-0.370384007692337,0.271444022655487,-0.370999962091446,-0.032288946211338,2.72565698623657,1.89679992198944,1.89679992198944,1.8432000875473,1,1,-0.0656501799821854,0.0293506775183625,0,1,0.40909091,96.11111111,0.59090909,85.84615385,0.18181818,0.20719251036644,-0.898461639881134,2.30213900407155,-6.91124338370103,0.4375,0.66666667,0.5,0.57142857,1,0.72727273,0.27272727,0.57142857,0.13636364,3,0,1,1,1,2,4,0.75,0,0.25,0.25,0.25,0.5,4.2405825592973,NA,NA,NA,NA,30.18429,49.77903,41.52666,72.19401,52.25457,67.05566,58.92434,54.30478,60.56528,-0.42903,3.43355,NA,NA,NA,93.28,107.02,89.44,107.16,118.74,126.62,101.481818181818,113.945454545455,111.41,NA,0.40909091,0.59090909,NA,95.9888916015625,85.7307692307692,NA,-6.23850038316515,5.49848761925331,NA,1.6018869611952,1.1201254771306,NA,0.206566959619522,-0.910444293171167,NA,2.29518844021691,-7.00341763977821,0.25,0.8,0.5,0.66666667,0.75,0.72727273,0.45454545,17.1875,NA,0.40909091,0.59090909,NA,96.1379665798611,85.8682110126202,NA,-5.99193996853299,6.40157259427584,NA,1.75898986392551,1.07402735490065,NA,0.206566959619522,-0.910444293171167,NA,2.29518844021691,-7.00341763977821,0.35714286,0.75,0.5,0.6,0.83333333,0.72727273,0.36363636,4,81.4301147460938,-4.77269411087036,0,0,100.263,1,0.25,"2024-07-19",0
"Ryan Walker",20423,"2024-07-14","MIN",30,2024,"SFG","H",28,1,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,5.43449475334657,0,81.4170727589986,133.117981382682,1,0,0.5,0.5,0,0,1,13.500014081612,0,2,2,0.191781997680664,0,0.191781997680664,0.65200001001358,0.06932482868433,3.82119989395142,1.63269996643066,3.26539993286133,NA,0,1,0.0495756603777409,0.000613286289047263,1,0,0.5,95,0.5,85,NA,0.249823242425919,0.212085232138634,24.9823242425919,21.2085232138634,NA,1,1,NA,1,1,1,1,0,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,1.05074464945321,NA,NA,NA,NA,80,37.92327,80,80,45.89177,80,80,43.03072,80,-4.03721,-1.97872,NA,NA,NA,88.58,112.54,115.52,94.76,144.14,151.12,91.67,128.34,133.32,NA,0.5,0.5,NA,95.0999984741211,84.5,NA,-9.29593181610107,3.01068353652954,NA,1.11650431156158,2.75746512413025,NA,0.252764463424683,0.214739695191383,NA,25.2764463424683,21.4739695191383,NA,1,1,NA,1,1,1,NA,NA,0.5,0.5,NA,95.3436965942383,84.8265991210938,NA,-8.31812953948975,4.08325004577637,NA,0.355271011590958,2.08436989784241,NA,0.252764463424683,0.214739695191383,NA,25.2764463424683,21.4739695191383,NA,1,1,NA,1,1,1,2,88.9874267578125,8.43874931335449,0,0,91.5373,0,0,"2024-07-14",0
"Ryan Walker",20423,"2024-07-12","MIN",30,2024,"SFG","H",28,0,0,0,1,0,0,0,0,0,1,0,1.2,7,2,0,0,0,0,0,0,0,0,0,0,0,10.8000041198746,0,0,0,2,4,1,0,0,0,0,0,0,0,7.09293316199795,0,0.285714285714286,1.20000045776385,0.285714285714286,1,3.1664797782898,-3.1664797782898,6.79530133750784,0,81.4170727589986,166.002857162777,0.5,0.142857142,0.285714285,0.571428571,0,0,3,16.2000061798119,6,13,19,0.080498032271862,-0.0438440404832363,0.124342076480389,0.833999991416931,0.088676244020462,0.925371408462524,0.845466673374176,1.41159999370575,0.126200005412102,1,1,0.0303225237876177,0.0566674475208832,1,0,0.42105263,95.625,0.57894737,84.18181818,NA,0.407025635242462,-0.123553186655045,5.08782044053078,-1.12321078777313,0.25,0.45454545,0.36842105,1,1,1,0.57894737,0.42857143,0,3,1,3,1,6,0,7,0.42857143,0.14285714,0.42857143,0.14285714,0.85714286,0,2.66843990400407,NA,NA,NA,NA,34.79448,56.52329,39.60471,80,51.58137,80,67.80048,56.51084,71.62972,-0.98047,2.60639,NA,NA,NA,87.1,90.18,84.66,104.28,132.02,141.08,97.0463157894737,114.403157894737,117.324210526316,NA,0.42105263,0.57894737,NA,95.6750030517578,84.109092018821,NA,-10.2082691192627,5.97207502885298,NA,2.36106634140015,1.22360793027011,NA,0.41118860244751,-0.0855992026627064,NA,5.13985753059387,-0.778174569660967,0.28571429,0.41666667,0.36842105,1,1,1,0.63157895,17.91666667,NA,0.42105263,0.57894737,NA,95.9924392700195,84.4128085049716,NA,-9.13467693328857,7.11708693070845,NA,1.50898158550262,0.254734364422885,NA,0.41118860244751,-0.0855992026627064,NA,5.13985753059387,-0.778174569660967,0.25,0.45454545,0.36842105,1,1,1,0.57894737,7,84.6518990652902,18.9829232352121,0,0,94.5268,0,0,"2024-07-12",0
"Ryan Walker",20423,"2024-07-09","TOR",30,2024,"SFG","H",28,0,0,27,1,0,0,0,0,0,0,1,1,6,2,3,3,1,1,0,0,0,0,2,18,9,18,2,0,0,1,2,0,0,0,0,0,0.33333333,0.16666667,0.16666667,3.90439574337839,9,0.4,3,0.5,0,15.1664797782898,11.8335202217102,5.19049659073353,670.162082511638,382.912444501728,127.221589227109,0.5,0,0.333333333,0.666666666,0,0.5,0,0,12,17,29,-0.496760040521622,-0.557644009590149,0.0608839802443981,-2.52600002288818,-0.26858052611351,1.50919997692108,1.73000001907349,1.73000001907349,0.457800000905991,1,1,-0.149128541350365,-0.180026009483291,0,1,0.51724138,95.6,0.48275862,84.57142857,NA,0.533333480358124,-2.29371404647827,3.55555653572083,-16.3836717605591,0.125,0.53846154,0.31034483,0.5,0.85714286,0.77777778,0.44827586,0.66666667,0.06896552,1,1,1,0,0,3,3,0.33333333,0.33333333,0.33333333,0,0,1,10.4954117583762,NA,NA,NA,NA,64.57677,48.19968,62.17137,56.49928,61.53627,38.08445,66.62047,56.87733,55.04368,-0.90716,2.71635,NA,NA,NA,103.76,96.06,91.96,128.28,94.54,112.72,115.59724137931,95.3262068965517,101.982068965517,NA,0.51724138,0.48275862,NA,95.4933349609375,84.4500034877232,NA,-8.76382649739583,6.62436948503767,NA,1.88944142659505,2.4567939213344,NA,0.536203436553478,-2.30493488162756,NA,3.57468957702319,-16.463820583054,0.13333333,0.5,0.31034483,0.5,0.85714286,0.77777778,0.48275862,15.60869565,NA,0.51724138,0.48275862,NA,95.7427652994792,84.6800711495536,NA,-7.9564936319987,7.49893188476562,NA,0.825029055277506,1.31658254350935,NA,0.536203436553478,-2.30493488162756,NA,3.57468957702319,-16.463820583054,0.14285714,0.46666667,0.31034483,0.5,0.85714286,0.77777778,0.51724138,3,103.635416666667,19.5787938435872,2,0.66666667,108.023,3,1,"2024-07-09",0
"Ryan Walker",20423,"2024-07-07","@CLE",30,2024,"SFG","A",28,0,0,0,1,0,0,0,0,0,0,0,1.1,4,1,0,0,0,0,0,0,0,0,0,0,0,6.75000160932579,0,0,0,2,1,0,0,0,1,0,0,0,0,5.15272908401489,0,0.25,0.750000178813977,0.25,1,3.1664797782898,-3.1664797782898,4.30048635332443,0,81.4170727589986,105.713847832508,2,0,0.666666666,0.333333333,0,0,0,0,5,10,15,0.0351479761302471,-0.0146959833800793,0.0498439595103264,0.699999988079071,0.0738396644592285,0.537279963493347,0.412000000476837,0.472000002861023,0.219200000166893,1,1,0.0488169826567173,0.0166013811730411,0,0,0.53333333,95.625,0.46666667,84.57142857,NA,0.0882394686341286,0.0685019642114639,1.10299335792661,0.978599488735199,0.28571429,0.75,0.53333333,1,0.83333333,0.875,0.53333333,0.75,0.06666667,1,2,1,1,3,0,4,0.25,0.5,0.25,0.25,0.75,0,1.14550283325363,NA,NA,NA,NA,51.52093,49.97148,48.0402,70.34225,57.57628,55.89381,65.89635,55.18917,55.43522,-0.86217,2.78384,NA,NA,NA,93.02,91.78,86.34,102.02,127.78,137.18,97.52,109.78,111.76,NA,0.53333333,0.46666667,NA,95.5625,84.3714250837054,NA,-9.86593055725098,5.80145045689174,NA,1.268927693367,2.26034614018032,NA,0.089660320430994,0.0687400624155998,NA,1.12075400538743,0.982000891651426,0.16666667,0.77777778,0.53333333,1,0.85714286,0.875,0.6,17.6,NA,0.53333333,0.46666667,NA,95.5901641845703,84.3286307198661,NA,-9.30428600311279,6.77430725097656,NA,0.59132319688797,1.63784858158657,NA,0.089660320430994,0.0687400624155998,NA,1.12075400538743,0.982000891651426,0.2,0.7,0.53333333,1,0.85714286,0.875,0.66666667,4,77.1472676595052,-7.93102963765462,0,0,92.5391,0,0,"2024-07-07",0
"Ryan Walker",20423,"2024-07-05","@CLE",30,2024,"SFG","A",28,1,0,0,1,0,0,0,0,0,0,0,1.2,6,0,0,0,0,1,0,0,0,0,2,10.8000041198746,5.40000205993731,0,2,0,0,2,1,0,0,0,0,0,0.33333333,0.16666667,0.16666667,3.69039574374473,0,0,0.600000228881923,0,1,2.56647954940787,-2.56647954940787,3.47368493921238,0,66.3422984212921,85.7335933905156,2,0,0.666666666,0.333333333,0,0,0,0,7,17,24,0.252335995435715,-0.0451880022883415,0.297524005174637,1.63199996948242,0.172151893377304,1.93206667900085,1.99426662921906,2.95320010185242,1.67040002346039,1,1,0.0940024852752686,0.0366017004799598,1,0,0.375,96.11111111,0.625,85.2,NA,0.360605895519257,0.648599088191986,4.00673217243618,4.32399392127991,0.42857143,0.7,0.54166667,0.33333333,1,0.69230769,0.41666667,0.66666667,0.16666667,0,1,2,0,3,0,3,0,0.33333333,0.66666667,0,1,0,1.32531310234919,NA,NA,NA,NA,33.80893,39.01839,37.72126,62.09912,57.53932,73.88811,54.77544,54.68506,64.94215,-0.17127,3.82019,NA,NA,NA,79.2,78.14,54.52,130,125.3,139.56,110.95,107.615,107.67,NA,0.375,0.625,NA,96.1000027126736,85.086669921875,NA,-9.04612816704644,7.06418762207031,NA,1.70313602023655,2.1594367980957,NA,0.362329225987196,0.654495988041162,NA,4.02588028874662,4.36330658694108,0.45454545,0.61538462,0.54166667,0.2,1,0.69230769,0.54166667,18.77777778,NA,0.375,0.625,NA,95.9501342773438,84.9132242838542,NA,-8.28555128309462,8.17596130371094,NA,1.02874935997857,1.38835144042969,NA,0.362329225987196,0.654495988041162,NA,4.02588028874662,4.36330658694108,0.36363636,0.69230769,0.54166667,0.25,0.88888889,0.69230769,0.54166667,3,84.1407979329427,-1.94368998209635,0,0,101.155,1,0.33333333,"2024-07-05",0
"Ryan Walker",20423,"2024-07-02","@ATL",30,2024,"SFG","A",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,81.4170727589986,78.3097583844777,1,0.666666666,0.333333333,0,0,0,1,9,3,8,11,0.108588010072708,0,0.108588010072708,0.507000029087067,0.0515243895351887,1.42199993133545,1.9099999666214,1.9099999666214,1.7208000421524,1,1,0.0763930603861809,-3.01804170311087e-05,1,0,0.36363636,95.5,0.63636364,84.28571429,NA,0.0333259329199791,0.720021486282349,0.833148322999477,10.286021232605,0.5,0.6,0.54545455,0.33333333,1,0.66666667,0.45454545,1,0.18181818,3,0,0,1,1,1,3,1,0,0,0.33333333,0.33333333,0.33333333,14.6779289890225,NA,NA,NA,NA,51.29889,46.05213,56.56077,42.23626,55.66508,29.10027,47.99661,56.25903,38.67872,0.24987,4.4519,NA,NA,NA,97.1,103.34,97.82,126.34,80.32,96.02,115.707272727273,88.6909090909091,96.6745454545455,NA,0.36363636,0.63636364,NA,95.5500030517578,84.2428588867188,NA,-10.207067489624,7.42074421473912,NA,2.169846534729,1.2904167175293,NA,0.0334388501942158,0.771252848207951,NA,0.835971254855394,11.0178978315422,0.4,0.66666667,0.54545455,0.5,0.75,0.66666667,0.54545455,16.875,NA,0.36363636,0.63636364,NA,95.9151229858398,84.5789097377232,NA,-9.05473709106445,9.00617436000279,NA,1.32018542289734,0.114282420703343,NA,0.0334388501942158,0.771252848207951,NA,0.835971254855394,11.0178978315422,0.4,0.66666667,0.54545455,0.5,0.75,0.66666667,0.54545455,3,72.8845672607422,0.77799383799235,0,0,84.3635,0,0,"2024-07-02",0
"Ryan Walker",20423,"2024-06-29","LAD",30,2024,"SFG","H",28,0,0,0,1,0,0,0,0,0,0,0,1.2,6,1,0,0,0,0,0,1,0,0,3,16.2000061798119,0,5.40000205993731,3,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.2,0.600000228881923,0.5,1,1.36647909164403,-1.36647909164403,2.27368448144854,0,36.192749745879,56.7347140134417,1,0,0.5,0.5,0,0,0,0,8,16,24,0.225581988692284,-0.135921999812126,0.36150398850441,1.12600004673004,0.119723550975323,2.55483341217041,1.95179998874664,2.18300008773804,2.28320002555847,1,1,0.0589837916195393,0.0293123718867321,1,0,0.58333333,95.92857143,0.41666667,85,NA,0.804778397083282,-0.0398039929568768,5.74841712202345,-0.398039929568768,0.23076923,0.54545455,0.375,0.66666667,0.5,0.55555556,0.45833333,0.5,0.16666667,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,0.458330462698539,NA,NA,NA,NA,66.15376,51.7846,63.91838,58.13879,68.98409,43.20161,69.38794,60.669,61.86811,-1.07909,2.45846,NA,NA,NA,101.58,111.7,113.66,151.6,47.86,76.18,122.421666666667,85.1,98.0433333333333,NA,0.58333333,0.41666667,NA,95.8214285714286,84.9799987792969,NA,-9.6663578578404,4.99413604736328,NA,1.80298164912633,3.94956855773926,NA,0.817481301724911,-0.0448770076036453,NA,5.83915215517793,-0.448770076036453,0.33333333,0.41666667,0.375,0.5,0.6,0.55555556,0.5,16.77777778,NA,0.58333333,0.41666667,NA,96.1378348214286,85.277392578125,NA,-8.88059670584542,6.15408210754395,NA,0.700715473720006,2.80355339050293,NA,0.817481301724911,-0.0448770076036453,NA,5.83915215517793,-0.448770076036453,0.33333333,0.41666667,0.375,0.5,0.6,0.55555556,0.5,2,87.1022644042969,13.9111347198486,0,0,93.1947,0,0,"2024-06-29",0
"Ryan Walker",20423,"2024-06-27","CHC",30,2024,"SFG","H",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-19.0813844885779,-18.3531359984531,1,0.5,0.5,0,0,0,0,0,4,9,13,0.103525996208191,-0.134394004940987,0.237920001149178,0.473999977111816,0.050398726016283,2.50724983215332,1.83619999885559,1.83619999885559,2.28320002555847,1,1,0.0156063353642821,0.02568432298199,1,0,0.23076923,95.66666667,0.76923077,85.2,NA,0.0870984271168709,-0.100511327385902,2.9032809038957,-1.00511327385902,0.44444444,0.5,0.46153846,0,1,0.33333333,0.30769231,0.75,0.30769231,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,1.64527825308016,NA,NA,NA,NA,63.17978,46.14436,58.74259,80,60.74462,80,80,64.16912,80,-2.32482,0.58986,NA,NA,NA,100.66,131.9,143.14,127.74,121.44,141.64,121.490769230769,123.853846153846,141.986153846154,NA,0.23076923,0.76923077,NA,95.7333374023438,85.2900024414062,NA,-9.25164286295573,6.53974227905273,NA,2.35666592915853,1.98715267181396,NA,0.0881428979337215,-0.10049743950367,NA,2.93809659779072,-1.0049743950367,0.25,0.55555556,0.46153846,0,0.4,0.33333333,0.69230769,19.11111111,NA,0.23076923,0.76923077,NA,96.086435953776,85.6098022460938,NA,-8.36004002888997,7.69130096435547,NA,1.17835156122843,0.788342046737671,NA,0.0881428979337215,-0.10049743950367,NA,2.93809659779072,-1.0049743950367,0.25,0.55555556,0.46153846,0,0.4,0.33333333,0.69230769,2,78.3257293701172,11.5647964477539,0,0,85.0075,0,0,"2024-06-27",0
"Ryan Walker",20423,"2024-06-25","CHC",30,2024,"SFG","H",28,0,0,0,1,0,0,0,0,0,1,0,1.1,4,0,0,0,0,1,0,0,0,0,2,13.5000032186516,6.75000160932579,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,0.750000178813977,0,1,2.41647959947582,-2.41647959947582,2.41647959947582,0,62.5736075324458,60.185461366509,1,0,1,0,0,0,0,0,9,14,23,0.110362038016319,-0.020553981885314,0.130916014313698,0.572000026702881,0.0608187131583691,1.15323996543884,1.37513339519501,0.66540002822876,2.14620018005371,1,1,0.0717651098966599,0.0239322656051709,1,0,0.65217391,95.33333333,0.34782609,84.125,NA,0.480286598205566,-0.0817891806364059,3.20191065470378,-1.02236475795507,0.30769231,0.7,0.47826087,0.75,0.85714286,0.81818182,0.43478261,0.5,0.08695652,0,0,1,0,1,0,1,0,0,1,0,1,0,1.48849604986518,NA,NA,NA,NA,38.02008,45.65164,45.42269,50.18917,63.90879,41.57325,44.35588,52.1699,46.05981,0.47606,4.79118,NA,NA,NA,115.82,63.38,73.48,122.58,91.84,105.1,118.171304347826,73.2791304347826,84.4782608695652,NA,0.65217391,0.34782609,NA,95.3600016276042,84.0124969482422,NA,-9.51204121907552,6.96726131439209,NA,1.4874382019043,1.33578681945801,NA,0.483451336622238,-0.0854685567319393,NA,3.22300891081492,-1.06835695914924,0.33333333,0.57142857,0.47826087,0.66666667,0.875,0.81818182,0.60869565,17.88888889,NA,0.65217391,0.34782609,NA,95.749462890625,84.3935089111328,NA,-8.57951965332031,8.28432750701904,NA,0.377696863810221,0.0863060280680656,NA,0.483451336622238,-0.0854685567319393,NA,3.22300891081492,-1.06835695914924,0.33333333,0.57142857,0.47826087,0.66666667,0.875,0.81818182,0.60869565,1,81.9082412719727,-4.38986301422119,0,0,81.9082,0,0,"2024-06-25",0
"Ryan Walker",20423,"2024-06-20","@STL",30,2024,"SFG","A",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-19.0813844885779,-18.3531359984531,1,0,1,0,0,0,0,0,5,9,14,0.0411280319094658,0,0.0411280319094658,0.479999989271164,0.0506329126656055,0.548666656017303,0.728399991989136,0.728399991989136,0.51199996471405,1,1,0.0751117914915085,-0.000151829083716887,0,0,0.35714286,96,0.64285714,85.66666667,NA,-0.00629507750272751,0.751005470752716,-0.12590155005455,8.34450523058574,0.14285714,1,0.57142857,0,0.71428571,0.625,0.5,0.33333333,0.21428571,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.55719109784311,NA,NA,NA,NA,22.67683,44.99039,35.62788,72.54697,56.33355,57.41721,64.8888,56.76114,62.2431,-0.79957,2.87774,NA,NA,NA,90.96,79.14,69.02,147.18,104.3,137,127.101428571429,95.3142857142857,112.721428571429,NA,0.35714286,0.64285714,NA,96.1599975585937,85.6000027126736,NA,-8.69573211669922,7.69059499104818,NA,0.517228317260742,1.12112861209446,NA,-0.00708350166678429,0.760262303054333,NA,-0.141670033335686,8.44735892282592,0.25,0.7,0.57142857,0,0.71428571,0.625,0.71428571,17.72727273,NA,0.35714286,0.64285714,NA,95.9182189941406,85.334221733941,NA,-8.22658843994141,8.57770284016927,NA,-0.278890419006348,0.106127202510834,NA,-0.00708350166678429,0.760262303054333,NA,-0.141670033335686,8.44735892282592,0.4,0.66666667,0.57142857,0,0.83333333,0.625,0.64285714,1,97.9546127319336,2.69684195518494,0,0,97.9546,1,1,"2024-06-20",0
