"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","SF%","SFv","XX%","wFB","wSL","wCB","wSF","wFB/C","wSL/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSL%","pfxCU%","pfxvFA","pfxvFS","pfxvSL","pfxvCU","pfxFA-X","pfxFS-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFS-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFS","pfxwSL","pfxwCU","pfxwFA/C","pfxwFS/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","pivCH","pivCU","pivFA","pivSL","piCH-X","piCU-X","piFA-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piwCH","piwCU","piwFA","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Sam Long",25379,"2024-07-27","CHC",7,2024,"KCR","H",28,0,0,13.500014081612,1,0,0,0,0,0,0,1,0.2,3,1,1,1,1,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,13.500014081612,0.333333333333333,1.50000156462356,0,1,19.6664969891489,-6.16648290753691,4.70250659915622,321.006760054206,487.052218523576,115.141466175941,0,0,0,1,0,0.5,0,0,5,7,12,-0.372486025094986,-0.385374009609222,0.0128879966214299,-2.38700008392334,-0.233675956726074,1.71580004692078,2.32389998435974,4.64779996871948,0.284799993038177,1,1,-0.0311747528612614,-0.185916991461429,0,1,0.25,95,0.5,86.16666667,0.16666667,78.5,0.08333333,88,NA,-1.18421125411987,0.225312516093254,0.0151102766394615,0.0495179928839207,-39.4737084706624,3.75520860155423,0.755513831973076,4.95179928839207,0.14285714,1,0.5,1,0.6,0.66666667,0.41666667,0.33333333,0.16666667,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,18.2526836133211,51.63249,40.61888,52.68,63.02409,62.79727,56.28112,73.08691,44.46058,80,57.69155,22.14486,71.63349,68.47618,47.32615,75.95116,-1.02245,2.54342,84.86,115.52,104.72,125.46,91.5,99.42,109.24,128.9,137.76,86.56,125.08,119.3,107.341666666667,117.001666666667,121.13,0.25,0.08333333,0.5,0.16666667,94.5666707356771,88.3000030517578,86.1833292643229,78.5,3.54882081349691,7.05278396606445,-0.57449996471405,1.08589005470276,10.1045328776042,6.90734338760376,1.82158946990967,-7.24934959411621,-1.18233938515186,0.0501701384782791,0.227363549172878,0.0151214338839054,-39.4113128383954,5.01701384782791,3.78939248621464,0.756071694195271,0,0.75,0.5,NA,0.66666667,0.66666667,0.66666667,16.77777778,0.08333333,0.16666667,0.25,0.5,88.4217987060547,78.5745010375977,94.6841328938802,86.2518005371094,6.80625009536743,0.742221891880035,3.34096018473307,-1.09543402989705,5.61536979675293,-8.95541954040527,9.15088653564453,0.633990168571472,0.0501701384782791,0.0151214338839054,-1.18233938515186,0.227363549172878,5.01701384782791,0.756071694195271,-39.4113128383954,3.78939248621464,0,0.85714286,0.5,NA,0.66666667,0.66666667,0.58333333,2,98.1643142700195,44.3100242614746,1,0.5,110.89,1,0.5,"2024-07-27",0
"Sam Long",25379,"2024-07-24","ARI",7,2024,"KCR","H",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.1538118692049,64.7888072114456,1,0,0.5,0.5,0,0,0,0,4,9,13,0.098203994333744,0,0.098203994333744,0.533999979496002,0.0522760637104511,1.26620006561279,1.72380006313324,1.72380006313324,2.16620016098022,1,1,0.0777086019515991,-0.000150562743776908,1,0,0.53846154,94,NA,NA,0.30769231,78.25,0.15384615,87.5,NA,0.669725120067596,NA,0.0563750453293324,0.00212088599801064,9.56750171525138,NA,1.40937613323331,0.106044299900532,0.28571429,0.83333333,0.53846154,0.5,1,0.85714286,0.46153846,0.66666667,0.07692308,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,-0.387857658594256,54.45219,41.99013,57.15107,55.40813,53.30072,55.76838,NA,NA,NA,24.60863,31.03549,38.53202,47.04875,39.94531,51.13735,0.30876,4.54023,110.62,122.5,123.34,99.14,80.96,69.04,NA,NA,NA,93.44,82.9,82.54,101.795384615385,94.04,87.8246153846154,0.53846154,0.15384615,NA,0.30769231,93.8714250837054,87.0500030517578,NA,78.0250015258789,3.39087295532227,6.80091238021851,NA,0.61665678024292,10.2583171299526,4.7074146270752,NA,-6.47318172454834,0.720439035445452,0.00184798240661621,NA,0.0566482469439507,10.2919862206493,0.0923991203308105,NA,1.41620617359877,0.33333333,0.71428571,0.53846154,0.5,1,0.85714286,0.53846154,19.6,0.15384615,0.30769231,0.53846154,NA,87.1518020629883,78.1366271972656,93.9834333147321,NA,6.80881023406982,0.400402247905731,3.08465194702148,NA,3.64180493354797,-8.39853763580322,9.1486576625279,NA,0.00184798240661621,0.0566482469439507,0.720439035445452,NA,0.0923991203308105,1.41620617359877,10.2919862206493,NA,0.33333333,0.71428571,0.53846154,0.5,1,0.85714286,0.53846154,2,96.4570159912109,-6.23951816558838,0,0,105.211,1,0.5,"2024-07-24",0
"Sam Long",25379,"2024-07-23","ARI",7,2024,"KCR","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.8725122804045,114.543946394147,2,0,0.666666666,0.333333333,0,0,0,0,5,8,13,0.0169840026646852,0,0.0169840026646852,0.533999979496002,0.0522760637104511,0.21733333170414,0.284799993038177,0.284799993038177,0.22859999537468,1,1,0.0783644989132881,-0.000217246802848292,0,0,0.38461538,94.2,0.15384615,86,0.15384615,77.5,0.30769231,87,NA,0.144188836216927,0.282110095024109,0.0151102766394615,0.232584521174431,2.88377672433853,14.1055047512054,0.755513831973076,5.81461302936077,0.16666667,0.57142857,0.38461538,1,1,1,0.53846154,0.66666667,0,3,0,0,0,2,1,3,1,0,0,0,0.66666667,0.33333333,1.23095009100444,54.99013,38.9414,65.34962,49.89239,46.04546,45.56029,62.57844,44.58679,65.25379,50.97457,36.39959,62.01084,50.462,39.05998,55.1516,0.09671,4.22216,91.34,113.76,108.84,94.08,109.78,83.44,116.62,101.28,121.98,97.5,105.88,109.24,98.1784615384615,107.884615384615,101.215384615385,0.38461538,0.30769231,0.15384615,0.15384615,94.1,86.875,86.0999984741211,77.25,3.18662586212158,8.26938915252686,-1.63073515892029,-0.184052512049675,9.87548675537109,5.287757396698,2.13293409347534,-7.29052066802979,0.145963970571756,0.235193256288767,0.28596518933773,0.0151214338839054,2.91927941143513,5.87983140721917,14.2982594668865,0.756071694195271,0.14285714,0.66666667,0.38461538,1,1,1,0.46153846,15.8,0.30769231,0.15384615,0.38461538,0.15384615,87.0803527832031,77.4516448974609,94.3401611328125,86.2991485595703,8.06980037689209,-0.535853981971741,2.88450603485107,-1.88163995742798,3.84609770774841,-9.00817489624023,8.88231811523437,0.998553037643433,0.235193256288767,0.0151214338839054,0.145963970571756,0.28596518933773,5.87983140721917,0.756071694195271,2.91927941143513,14.2982594668865,0.16666667,0.57142857,0.38461538,1,1,1,0.53846154,3,96.1952311197917,4.76937452952067,0,0,104.091,2,0.66666667,"2024-07-23",0
"Sam Long",25379,"2024-07-14","@BOS",7,2024,"KCR","A",28,0,0,0,1,0,0,0,0,0,0,0,1.2,7,2,0,0,0,0,0,0,0,0,2,10.8000041198746,0,10.8000041198746,2,0,0,2,3,0,0,0,0,0,0.28571429,0,0.28571429,2.56591276344936,0,0.285714285714286,1.20000045776385,0.4,1,0.766478862762102,-0.766478862762102,3.48809503217564,0,17.2100490275414,84.9298579058401,0.666666666,0,0.4,0.6,0,0,1,5.40000205993731,6,18,24,0.0368559695780277,-0.038127988576889,0.0749839544296265,0.565999984741211,0.0545279383659363,0.596457123756409,0.73360002040863,0.603600025177002,1.76199996471405,1,1,0.0719157010316849,-0.010124219112727,0,0,0.29166667,94,0.5,85.5,0.125,78.33333333,0.08333333,87,NA,0.815221071243286,-0.604663074016571,0.0724043697118759,0.0334886722266674,11.6460153034755,-5.03885895013809,2.41347899039586,1.67443361133337,0.45454545,0.69230769,0.58333333,0.2,0.88888889,0.64285714,0.54166667,0.85714286,0.20833333,2,3,0,1,1,3,5,0.4,0.6,0,0.2,0.2,0.6,-0.216934077744824,37.05967,37.22378,34.49683,80,58.52502,80,60.22382,43.37872,57.29383,20,21.44528,20,65.1036,45.65073,67.08404,-0.81292,2.85771,87.8,104.6,96.68,90.22,137.68,126.78,112.48,116.4,123.42,80.26,76.34,59.18,100.2175,117.793333333333,115.704166666667,0.29166667,0.08333333,0.5,0.125,93.9428536551339,87.0999984741211,85.5333353678385,78.1000010172526,4.09555489676339,5.18315410614014,-0.963033596674601,-1.52635478973389,9.77969578334263,6.70263719558716,1.56286032994588,-8.43625195821126,0.826034445315599,0.0337270088493824,-0.62792145088315,0.0730913765728474,11.8004920759371,1.68635044246912,-5.23267875735958,2.43637921909491,0.36363636,0.76923077,0.58333333,0,0.9,0.64285714,0.54166667,16.76470588,0.08333333,0.125,0.29166667,0.5,87.2737503051758,78.2367960611979,94.0953107561384,85.6703796386719,5.12304973602295,-1.96427663167318,3.67634282793318,-1.38550138473511,5.6578950881958,-10.2621466318766,8.66864449637277,0.167267084121704,0.0337270088493824,0.0730913765728474,0.826034445315599,-0.62792145088315,1.68635044246912,2.43637921909491,11.8004920759371,-5.23267875735958,0.41666667,0.75,0.58333333,0.2,0.88888889,0.64285714,0.5,5,87.8224548339844,20.8401733398438,0,0,97.1114,2,0.4,"2024-07-14",0
"Sam Long",25379,"2024-07-10","@STL",7,2024,"KCR","A",28,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,2,1,1,0,0,0,0.25,0,0.25,4.46147908401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.1538118692049,102.403901559937,0,0.333333333,0,0.666666666,0.5,0,0,0,6,15,21,0.0483280047774315,-0.0298839975148439,0.0782120004296303,0.480000019073486,0.0506329126656055,0.918999969959259,1.0103999376297,1.0103999376297,0.870400011539459,1,1,0.0300800483673811,0.0225075537623273,0,0,0.38095238,94.75,0.28571429,85.33333333,0.28571429,78.33333333,0.04761905,88,NA,0.314451515674591,0.465093225240707,0.0214276500046253,-0.498966187238693,3.93064394593239,7.75155375401179,0.357127500077089,-49.8966187238693,0.16666667,1,0.52380952,1,0.88888889,0.90909091,0.42857143,0.75,0.04761905,2,0,1,2,1,0,3,0.66666667,0,0.33333333,0.66666667,0.33333333,0,1.81797263192262,56.23129,36.27447,71.1598,80,60.55873,80,37.48863,40.7124,42.30268,20,33.39726,20,62.3042,43.36588,68.01861,-0.639,3.11859,116.02,105.42,92.34,104.84,122.6,121.32,125.92,86.02,107.14,113.3,33.1,36.36,114.46,102.978095238095,104.942857142857,0.38095238,0.04761905,0.28571429,0.28571429,94.8250045776367,88.4000015258789,85.2999979654948,78.2333323160807,3.64028453826904,7.68253326416016,-0.239701906840007,-1.09863924980164,10.246729850769,5.9860897064209,1.20924894014994,-7.81029192606608,0.318056054413319,-0.506222903728485,0.470527850091457,0.021177664399147,3.97570068016648,-50.6222903728485,7.84213083485762,0.352961073319117,0.2,0.81818182,0.52380952,1,0.88888889,0.90909091,0.52380952,18.35294118,0.04761905,0.28571429,0.38095238,0.28571429,88.2928009033203,78.139414469401,94.770637512207,85.2146199544271,7.18847990036011,-1.95697053273519,2.96818804740906,-1.19562498728434,4.96063995361328,-9.27366828918457,9.46036148071289,0.210996448993683,-0.506222903728485,0.021177664399147,0.318056054413319,0.470527850091457,-50.6222903728485,0.352961073319117,3.97570068016648,7.84213083485762,0.4,0.63636364,0.52380952,1,0.85714286,0.90909091,0.52380952,3,67.9806111653646,40.4089024861654,0,0,78.2365,0,0,"2024-07-10",1
"Sam Long",25379,"2024-07-06","@COL",7,2024,"KCR","A",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.5648885419948,15.0336680287444,0,0.5,0,0.5,0,0,0,0,7,14,21,0.0327120125293732,-0.0138880014419556,0.0466000139713287,0.629000008106232,0.0547432526946068,0.479400008916855,0.50600004196167,0.50600004196167,0.312800019979477,1,1,0.0374966636300087,0.0307386553539895,0,0,0.47619048,93.9,0.33333333,85.85714286,0.19047619,77,NA,NA,NA,0.339688956737518,-0.54599940776825,0.219317927956581,NA,3.39688956737518,-7.79999153954642,5.48294819891453,NA,0.36363636,0.7,0.52380952,0.5,0.71428571,0.63636364,0.47619048,0.75,0.19047619,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,1.59488546689185,63.44507,41.0523,64.87728,34.8048,41.91217,44.0972,65.33934,51.44588,76.83319,NA,NA,NA,48.81484,41.61082,61.51984,0.19904,4.37565,103.44,129.42,116.54,83.12,98.64,84.02,126.06,124.86,134.1,NA,NA,NA,101.30380952381,113.242857142857,106.907619047619,0.47619048,NA,0.33333333,0.19047619,93.9299987792969,NA,85.7142857142857,77.0749969482422,2.73530731201172,NA,-0.743190697261265,-1.01614713668823,7.28892288208008,NA,1.29048769814628,-7.16163349151611,0.343334294855595,NA,-0.55108779296279,0.222067076712847,3.43334294855595,NA,-7.87268275661128,5.55167691782117,0.27272727,0.8,0.52380952,0.33333333,0.75,0.63636364,0.47619048,18.41176471,NA,0.19047619,0.47619048,0.33333333,NA,77.014274597168,93.8741821289063,85.6352887834821,NA,-1.92833828926086,2.08099594116211,-1.89416422162737,NA,-7.59973764419556,7.30182800292969,0.559430462973458,NA,0.222067076712847,0.343334294855595,-0.55108779296279,NA,5.55167691782117,3.43334294855595,-7.87268275661128,0.33333333,0.66666667,0.52380952,0.33333333,0.75,0.63636364,0.57142857,2,96.4794921875,21.7068958282471,0,0,96.8508,2,1,"2024-07-06",0
"Sam Long",25379,"2024-07-04","TBR",7,2024,"KCR","H",28,0,0,0,1,0,0,0,0,0,0,0,1,6,2,0,0,0,1,0,0,0,0,0,0,9,18,0,1,0,1,2,1,1,1,0,0,0,0.16666667,-0.16666667,8.57145129324067,0,0.4,3,0.4,1,6.1664797782898,-6.1664797782898,9.19049659073353,0,151.450562897204,226.79174951669,0.5,0.25,0.25,0.5,0.5,0,1,9,8,13,21,0.00920199975371361,-0.018112001940608,0.0273140016943216,0.533999979496002,0.0522760711610317,0.266466647386551,0.148599997162819,0.148599997162819,NA,0,1,-0.00532159814611077,0.039854999770535,0,0,0.42857143,93.77777778,0.19047619,85.75,0.33333333,76.42857143,0.04761905,88,NA,-0.025187186896801,-0.164689853787422,-0.21260504424572,-0.0238054171204567,-0.279857632186678,-4.11724634468555,-3.037214917796,-2.38054171204567,0.2,0.72727273,0.47619048,1,0.75,0.8,0.52380952,0.5,0.0952381,3,0,1,3,1,0,5,0.75,0,0.25,0.75,0.25,0,5.83365494698596,59.76452,40.66565,63.21866,38.50783,59.34768,29.89817,68.38556,57.863,80,20,20,22.09447,45.9141,46.89452,48.8114,0.37925,4.64597,93.3,127.86,121.4,96.7,50.4,53.06,124.42,111.96,131.02,72.32,89.54,62.62,99.6857142857143,89.8095238095238,91.1447619047619,0.42857143,0.04761905,0.19047619,0.33333333,93.6444430881076,88,85.8249969482422,76.2571411132812,3.23879750569661,6.12393093109131,-0.572061121463776,-2.47902679443359,9.89491611056858,6.58689880371094,1.52486217021942,-7.7194083077567,-0.0298664756119251,-0.0242429338395596,-0.272877633571625,-0.217159353196621,-0.33184972902139,-2.42429338395596,-6.82194083929062,-3.10227647423744,0,0.71428571,0.47619048,NA,0.8,0.8,0.66666667,19.06666667,0.04761905,0.33333333,0.42857143,0.19047619,88.1793975830078,76.3848005022321,93.8248901367188,85.9547500610352,6.10652017593384,-2.87320000784738,2.78507889641656,-1.11539649963379,5.3998498916626,-9.25322723388672,8.94625515407986,0.279722779989243,-0.0242429338395596,-0.217159353196621,-0.0298664756119251,-0.272877633571625,-2.42429338395596,-3.10227647423744,-0.33184972902139,-6.82194083929062,0,0.64285714,0.42857143,NA,0.88888889,0.88888889,0.66666667,5,76.0978012084961,15.8936176300049,0,0,90.776,0,0,"2024-07-04",0
"Sam Long",25379,"2024-06-30","CLE",7,2024,"KCR","H",28,0,0,18,1,0,0,0,0,0,0,0,1,6,3,2,2,0,0,0,0,0,0,3,27,0,27,3,0,0,2,0,1,0,0,0,0,0.5,0,0.5,0.108729085015059,0,0.5,3,1,0.33333333,-2.8335202217102,20.8335202217102,-2.8335202217102,428.008566957417,-72.2835889531944,-72.3365655024484,2,0.333333333,0.666666666,0,0,0,0,0,6,21,27,-0.00370001816190779,-0.0192120093852282,0.015511991456151,-1.46599996089935,-0.143514439463615,0.136766672134399,0.152400001883507,0.152400001883507,0.370999991893768,1,1,-0.117332488298416,0.0902789810062901,0,0,0.34615385,94.88888889,0.46153846,85.41666667,0.15384615,78.5,0.03846154,88,0.03703704,-0.193230122327805,-0.761459171772003,0.149402767419815,-0.04739710688591,-2.14700135919783,-6.34549309810003,3.73506918549538,-4.739710688591,0.64285714,0.66666667,0.65384615,0.55555556,0.875,0.70588235,0.46153846,0.83333333,0.18518519,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,0.753453128169497,45.60369,42.35842,42.76897,69.82959,58.41189,68.39939,72.43334,53.66931,80,20,35.44255,20,65.34713,53.81388,68.0135,-0.82805,2.83502,123.04,112.58,105.32,107.44,110.36,109.22,99.76,132.02,150.2,94.74,-7.86,-2.36000000000001,105.183076923077,114.368461538462,121.344615384615,0.34615385,0.03846154,0.46153846,0.15384615,94.9111124674479,88.1999969482422,85.5833333333333,78.5749969482422,3.95987828572591,8.01383209228516,-0.847157160441081,-1.64778625965118,9.81078253851997,6.02895069122314,0.542896111806234,-8.3788013458252,-0.197900414466858,-0.0483221560716629,-0.781218115240335,0.139481667429209,-2.1988934940762,-4.83221560716629,-6.51015096033613,3.48704168573022,0.58333333,0.71428571,0.65384615,0.42857143,0.9,0.70588235,0.53846154,20.76190476,0.03846154,0.15384615,0.34615385,0.46153846,88.2710037231445,78.6016998291016,94.9610188802083,85.6107381184896,8.13354015350342,-2.30672574043274,3.34450319078234,-1.54024203618368,4.85588979721069,-10.4537801742554,8.75081888834635,-0.761769771575928,-0.0483221560716629,0.139481667429209,-0.208706185221672,-0.781218115240335,-4.83221560716629,3.48704168573022,-2.31895761357413,-6.51015096033613,0.58333333,0.71428571,0.65384615,0.42857143,0.9,0.70588235,0.53846154,3,97.4114176432292,3.00636037190755,0,0,103.634,2,0.66666667,"2024-06-30",0
"Sam Long",25379,"2024-06-27","CLE",7,2024,"KCR","H",28,1,0,0,1,0,0,0,0,0,0,0,1.2,6,0,0,0,0,1,0,0,0,0,4,21.6000082397492,5.40000205993731,0,4,0,0,1,0,0,0,0,0,0,0.66666667,0.16666667,0.5,1.62856240917589,0,0,0.600000228881923,0,1,0.166478633880179,-0.166478633880179,0.166478633880179,0,2.29443321432561,2.29611480147352,1,0,1,0,0,0,2,10.8000041198746,10,17,27,0.229236006736755,-0.021971995010972,0.251208007335663,1.75400006771088,0.171708285808563,1.82016670703888,1.82346665859222,2.02279996871948,2.16620016098022,1,1,0.129102006554604,-0.0031596926718902,1,0,0.2962963,94.875,0.44444444,86.5,0.22222222,79,0.03703704,87,NA,-0.130074873566628,1.12199211120605,0.0688068270683289,-0.0973145663738251,-1.62593591958284,9.34993426005046,1.14678045113881,-9.73145663738251,0.31578947,0.375,0.33333333,0.5,0.33333333,0.44444444,0.2962963,0.66666667,0.18518519,0,1,0,1,0,0,1,0,1,0,1,0,0,-0.279962046138614,49.91299,38.29304,47.59207,29.53167,63.42956,23.45234,46.64457,57.27451,48.82463,20,41.67691,20,34.68653,55.05009,31.53189,1.07678,5.69226,94.42,108.06,99.22,103.34,30.3,36.22,116,92.74,107.3,91.88,-134.92,-128.62,105.655555555556,67.6296296296296,73.2140740740741,0.2962963,0.03703704,0.44444444,0.22222222,94.8499984741211,87.0999984741211,86.5083312988281,78.9500020345052,3.09071779251099,7.81162071228027,-0.578831076622009,-0.336153984069824,9.79042625427246,3.49281191825867,1.2557852268219,-7.52921994527181,-0.134997200220823,-0.0998305231332779,1.12503460422158,0.0567025020718575,-1.68746500276029,-9.98305231332779,9.37528836851319,0.945041701197624,0.33333333,0.33333333,0.33333333,0.4,0.5,0.44444444,0.44444444,19.28571429,0.03703704,0.22222222,0.2962963,0.44444444,87.0111999511719,78.8194681803385,94.7325592041016,86.3913065592448,7.69680023193359,-0.845194021860758,2.49839115142822,-1.21178555488586,3.00398993492126,-9.02601496378581,8.90558624267578,0.139556556940079,-0.0998305231332779,0.0567025020718575,-0.134997200220823,1.12503460422158,-9.98305231332779,0.945041701197624,-1.68746500276029,9.37528836851319,0.375,0.27272727,0.33333333,0.33333333,0.66666667,0.44444444,0.40740741,1,52.670970916748,-16.7746715545654,0,0,52.671,0,0,"2024-06-27",0
"Sam Long",25379,"2024-06-23","@TEX",7,2024,"KCR","A",28,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,4,2,1,1,1,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,2,2,0,0,0,0,0,0,0,0,6.03472908401489,13.500014081612,0.5,3.00000312924711,0.333333333333333,1,22.666500118396,-9.16648603678402,7.70250972840334,321.006760054206,561.630346931425,189.774252798055,1,0,0.5,0.5,0,0.5,0,0,2,8,10,-0.00906396470963955,-0.0308040119707584,0.0217400472611189,-0.428999990224838,-0.044548287987709,0.25900000333786,0.352533340454102,0.647200047969818,0.145199999213219,1,1,-0.119018323719501,0.0840223214305911,0,0,0.2,94.5,0.4,85.5,0.3,77.33333333,0.1,89,NA,-1.94676351547241,0.283311903476715,0.0778313875198364,0.173169538378716,-97.3381757736206,7.08279758691788,2.59437958399455,17.3169538378716,0.33333333,0.71428571,0.6,1,0.8,0.83333333,0.7,0.75,0.1,1,2,1,1,1,2,4,0.25,0.5,0.25,0.25,0.25,0.5,15.8276767069132,80,39.34855,80,80,58.12708,80,80,45.2272,80,20,30.04564,22.56461,80,42.34075,80,-3.14477,-0.64006,102.14,160.64,153.86,101.94,202.6,185.9,120.4,122.94,140.58,90.82,93.74,86.02,108.272,147.262,148.172,0.2,0.1,0.4,0.3,94.6999969482422,88.8000030517578,85.375,77.0666656494141,4.06623220443726,8.14990329742432,-1.08645963668823,-1.44316069285075,9.94409561157227,5.11803150177002,1.71017384529114,-8.48533821105957,-1.95596957206726,0.175375327467918,0.286491490900517,0.0787287354469299,-97.798478603363,17.5375327467918,7.16228727251291,2.62429118156433,0.33333333,0.71428571,0.6,1,0.8,0.83333333,0.7,15.83333333,0.1,0.3,0.2,0.4,88.9577026367188,77.2415974934896,94.9151992797852,85.5653457641602,8.19878005981445,-1.58145062128703,3.6350302696228,-1.5536607503891,3.93423008918762,-9.66777992248535,8.78731536865234,0.499082505702972,0.175375327467918,0.0787287354469299,-1.95596957206726,0.286491490900517,17.5375327467918,2.62429118156433,-97.798478603363,7.16228727251291,0.33333333,0.71428571,0.6,1,0.8,0.83333333,0.7,4,87.5901794433594,-3.51589751243591,2,0.5,102.67,2,0.5,"2024-06-23",0
"Sam Long",25379,"2024-06-21","@TEX",7,2024,"KCR","A",28,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,4,2,2,2,0,1,0,0,0,0,1,13.500014081612,13.500014081612,27.000028163224,1,1,0,1,0,1,0,1,0,0,0.25,0.25,0,5.94041658401489,0,0.666666666666667,4.50000469387067,1,0.33333333,4.66648134291335,22.3335468203107,4.66648134291335,642.013520108412,114.161576484329,114.245245356712,1,0.5,0.5,0,0,0,0,0,9,6,15,-0.198844015598297,-0.200980022549629,0.00213600625284016,-2.48600006103516,-0.258151590824127,1.27559995651245,0.540199995040894,1.08039999008179,0.106799997389317,1,1,-0.0879674255847931,-0.0679153138141214,0,1,0.26666667,93.5,0.26666667,84.5,0.46666667,76.71428571,NA,NA,NA,-1.07758951187134,-0.202114909887314,0.0100147426128387,NA,-26.9397377967834,-5.05287274718285,0.143067751611982,NA,0.18181818,0.75,0.33333333,0.5,1,0.8,0.26666667,0.5,0.06666667,2,0,0,0,0,2,2,1,0,0,0,0,1,8.37917762081205,20,41.37338,20,55.1388,51.9985,60.86667,20,37.83006,28.07715,NA,NA,NA,20,38.56888,20,2.87474,8.3892,92.58,48.1,40.06,91.26,105.2,112.6,97.5,48.34,59.54,NA,NA,NA,93.54,63.3906666666667,64.5986666666667,0.26666667,NA,0.26666667,0.46666667,93.6999969482422,NA,84.4499969482422,76.7142857142857,3.2994658946991,NA,-0.249254569411278,-0.771466255187988,9.15802669525146,NA,0.808080554008484,-8.62246758597238,-1.09038862586021,NA,-0.207539778202772,0.00840941444039345,-27.2597156465054,NA,-5.1884944550693,0.120134492005621,0.2,0.6,0.33333333,0.5,1,0.8,0.33333333,19.7,NA,0.46666667,0.26666667,0.26666667,NA,77.0095040457589,94.0220031738281,84.7227783203125,NA,-1.33052008492606,2.6150324344635,-0.885401487350464,NA,-10.4047088623047,8.09757709503174,-0.481172919273376,NA,0.00840941444039345,-1.09038862586021,-0.207539778202772,NA,0.120134492005621,-27.2597156465054,-5.1884944550693,0.2,0.6,0.33333333,0.5,1,0.8,0.33333333,2,99.6533813476562,7.19130277633667,1,0.5,105.929,1,0.5,"2024-06-21",0
