"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CB%","CBv","SF%","SFv","XX%","wFB","wCB","wSF","wFB/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxCU%","pfxvFA","pfxvFS","pfxvCU","pfxFA-X","pfxFS-X","pfxCU-X","pfxFA-Z","pfxFS-Z","pfxCU-Z","pfxwFA","pfxwFS","pfxwCU","pfxwFA/C","pfxwFS/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piSI%","pivCU","pivFA","pivSI","piCU-X","piFA-X","piSI-X","piCU-Z","piFA-Z","piSI-Z","piwCU","piwFA","piwSI","piwCU/C","piwFA/C","piwSI/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jhoan Duran",21029,"2024-07-24","PHI",8,2024,"MIN","H",26,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.2359536102518,27.173712862954,2,0,1,0,0,0,1,9,4,6,10,0.134136006236076,0,0.134136006236076,0.483999997377396,0.0507337525486946,1.78719997406006,2.29760003089905,2.29760003089905,NA,0,1,0.0750775039196014,-2.37840320871929e-05,1,0,0.2,101,0.1,87,0.7,98,NA,-0.096498891711235,-0.0207000374794006,0.807681977748871,-4.82494458556175,-2.07000374794006,11.538313967841,0,0.8,0.4,NA,0.75,0.75,0.5,0.66666667,0.1,0,1,1,2,0,0,2,0,0.5,0.5,1,0,0,-0.216991782152027,20,75.34281,20,33.61689,66.75118,22.03112,78.27659,52.21212,80,59.27295,63.35001,58.17954,-0.45068,3.40107,188.74,19.08,51.22,103.92,79.08,94.42,123.76,147.56,170.24,133.054545454545,110.534545454545,134.525454545455,0.2,0.7,0.1,101,98.1571393694196,87.0999984741211,-6.52740955352783,-9.00739070347377,2.67428636550903,6.3789701461792,1.61910084315709,-2.82485413551331,-0.0984223820269108,0.81816827878356,-0.0210469514131546,-4.92111910134554,11.6881182683366,-2.10469514131546,0,0.8,0.4,NA,0.75,0.75,0.5,16,0.1,0.2,0.7,87.0392990112305,100.984497070312,98.1377737862723,3.13381004333496,-5.81943511962891,-8.28496442522321,-3.74911999702454,5.81974029541016,0.487018857683454,-0.0210469514131546,-0.0984223820269108,0.81816827878356,-2.10469514131546,-4.92111910134554,11.6881182683366,0,0.66666667,0.4,NA,0.75,0.75,0.6,2,70.8202590942383,-57.1388092041016,0,0,86.1071,0,0,"2024-07-24",0
"Jhoan Duran",21029,"2024-07-23","PHI",8,2024,"MIN","H",26,0,1,40.5000422448361,1,0,0,0,0,0,0,0,0.2,6,2,3,3,0,2,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,0,2,2,0,0,0,0,0,0.33333333,-0.33333333,12.5329512968893,0,0.5,6.00000625849423,0.5,0.25,12.1664891660311,28.3335530788049,16.7025191161447,1011.67967691716,301.516249533444,413.672612664399,0,0.5,0,0.5,0,0,0,0,16,11,27,-0.466467976570129,-0.524375975131989,0.0579080171883106,-2.83100008964539,-0.296750515699387,3.1960666179657,2.29760003089905,2.29760003089905,0.191600009799004,1,1,-0.204320177435875,0.0583695348716605,0,1,0.2962963,101.125,0.40740741,86.90909091,0.2962963,98.5,NA,-0.561941921710968,-0.910622835159302,-0.378761351108551,-7.0242740213871,-8.27838941053911,-4.73451688885689,0.05882353,0.5,0.22222222,0,1,0.83333333,0.37037037,0.16666667,0.03703704,0,0,4,0,3,1,4,0,0,1,0,0.75,0.25,16.4936450650976,40.79566,57.61947,34.25507,21.28885,62.05173,20,67.57786,55.85481,76.5576,35.89727,58.65818,33.24366,1.00156,5.57943,112.86,75.2,96.24,122.94,60.84,84.94,129.24,56.1,99.36,119.571052631579,71.1373684210526,99.7921052631579,0.2962963,0.2962963,0.40740741,101.112503051758,98.5250015258789,86.9181795987216,-7.82485103607178,-8.43956184387207,2.86166954040527,6.68039989471436,1.35446393489838,-4.56615656072443,-0.560287535190582,-0.390304323285818,-0.921730745583773,-7.00359418988228,-4.87880404107273,-8.37937041439793,0.07142857,0.38461538,0.22222222,0,1,0.83333333,0.48148148,19.52380952,0.40740741,0.2962963,0.2962963,86.7329545454545,100.962249755859,98.3637542724609,3.87268968061967,-7.02721738815308,-7.79863882064819,-5.81883725253018,5.97118139266968,0.359497517347336,-0.921730745583773,-0.560287535190582,-0.390304323285818,-8.37937041439793,-7.00359418988228,-4.87880404107273,0.06666667,0.41666667,0.22222222,0,1,0.83333333,0.44444444,4,96.0654449462891,26.6993522644043,0,0,99.237,3,0.75,"2024-07-23",0
"Jhoan Duran",21029,"2024-07-20","MIL",8,2024,"MIN","H",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.6331485432166,-22.5814263197472,1,0,1,0,0,0,0,0,5,7,12,0.307924032211304,0,0.307924032211304,1.10099995136261,0.115408800542355,3.19093346595764,2.65960001945496,2.65960001945496,2.65960001945496,1,1,0.0990510955452919,-0.00255142374192147,1,0,0.41666667,101.8,0.41666667,86.4,0.16666667,97.5,NA,0.105893038213253,0.279999881982803,0.347499817609787,2.11786076426506,5.59999763965607,17.3749908804893,0.16666667,0.83333333,0.5,0,1,0.83333333,0.5,0.66666667,0.08333333,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.5928636317418,20,69.63035,20,80,65.65991,80,68.23559,50.15886,80,51.32179,64.9169,54.94952,0.04329,4.14203,159.56,82.94,121.36,123.22,117.78,138.34,137.38,153.78,184.2,149.485882352941,90.4623529411765,128.882352941176,0.41666667,0.16666667,0.41666667,101.820001220703,97.5500030517578,86.2599975585938,-7.63450393676758,-5.40776348114014,3.14607162475586,7.80493850708008,0.2518110871315,-5.98894844055176,0.10681838542223,0.35252645611763,0.271120738238096,2.1363677084446,17.6263228058815,5.42241476476192,0.2,0.71428571,0.5,0,1,0.83333333,0.58333333,26.44444444,0.41666667,0.41666667,0.16666667,86.0065979003906,101.597802734375,97.3283004760742,4.07630004882813,-6.92686233520508,-4.87199974060059,-7.14857025146484,6.92842407226563,-0.618775486946106,0.271120738238096,0.10681838542223,0.35252645611763,5.42241476476192,2.1363677084446,17.6263228058815,0.2,0.71428571,0.5,0,1,0.83333333,0.58333333,1,87.5171890258789,-30.0428447723389,0,0,87.5172,0,0,"2024-07-20",0
"Jhoan Duran",21029,"2024-07-14","@SFG",8,2024,"MIN","A",26,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,1,1,0,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.1050557637202,114.543946394147,0,0,0,1,0,0,0,0,2,2,4,-0.367897987365723,-0.367897987365723,0,-0.998000025749207,-0.106113769114017,2.23239994049072,2.23239994049072,2.23239994049072,NA,0,1,-0.164799317717552,-1.34450589550639e-10,0,1,0.75,100.33333333,NA,NA,0.25,96,NA,-0.0322868302464485,NA,-1.01999700069427,-1.07622767488162,NA,-101.999700069427,0,0.5,0.25,NA,1,1,0.5,NA,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.796977905372508,NA,NA,NA,30.64793,69.13314,20,75.78977,34.82838,80,36.6166,58.48738,23.26937,0.95687,5.5124,NA,NA,NA,102.76,65.8,77.26,118.38,164.62,206.86,106.665,90.505,109.66,0.75,0.25,NA,100.5,96.3000030517578,NA,-7.58356348673503,-5.15297842025757,NA,6.86733627319336,0.761303961277008,NA,-0.0332007221877575,-1.02446937561035,NA,-1.10669073959192,-102.446937561035,NA,0,0.5,0.25,NA,1,1,0.5,15.33333333,NA,0.75,0.25,NA,100.782002766927,96.5977020263672,NA,-7.1948496500651,-4.38399982452393,NA,6.23661677042643,-0.25635901093483,NA,-0.0332007221877575,-1.02446937561035,NA,-1.10669073959192,-102.446937561035,0,0.5,0.25,NA,1,1,0.5,1,88.8096466064453,26.07053565979,0,0,88.8096,0,0,"2024-07-14",0
"Jhoan Duran",21029,"2024-07-13","@SFG",8,2024,"MIN","A",26,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.2359536102518,27.173712862954,2,0,1,0,0,0,0,0,5,11,16,0.0853880047798157,0,0.0853880047798157,0.474000006914139,0.0503987222909927,1.13813328742981,1.75639998912811,1.75639998912811,NA,0,1,0.0754616633057594,-0.00043705439317486,1,0,0.8125,102.23076923,NA,NA,0.1875,99.66666667,NA,0.272941440343857,NA,0.41754162311554,2.09954954110659,NA,13.9180541038513,0.27272727,0.8,0.4375,0.66666667,1,0.85714286,0.3125,0.33333333,0.0625,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.216991782152027,NA,NA,NA,37.50408,64.40186,23.94486,50.10694,49.79577,62.11405,34.62674,59.45105,26.61543,1.08049,5.69783,NA,NA,NA,113.58,61.46,77.54,133.3,119.72,157.9,117.2775,72.38375,92.6075,0.8125,0.1875,NA,102.199998121995,99.4666646321615,NA,-7.07418999305138,-6.19110425313314,NA,6.97420384333684,1.66559982299805,NA,0.275383211672306,0.423315744847059,NA,2.11833239747928,14.1105248282353,NA,0.25,0.625,0.4375,0.5,1,0.85714286,0.5,17.84615385,NA,0.8125,0.1875,NA,102.405001126803,99.6484985351562,NA,-6.60134829007662,-5.75004005432129,NA,6.17878136268029,0.715933322906494,NA,0.275383211672306,0.423315744847059,NA,2.11833239747928,14.1105248282353,0.25,0.625,0.4375,0.5,1,0.85714286,0.5,2,100.372779846191,-10.7856121063232,0,0,104.253,2,1,"2024-07-13",0
"Jhoan Duran",21029,"2024-07-10","@CHW",8,2024,"MIN","A",26,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.6331485432166,-22.5814263197472,1,0,1,0,0,0,0,0,2,8,10,0.198860004544258,0,0.198860004544258,0.496999979019165,0.0512107163667679,2.6266667842865,3.46040010452271,3.46040010452271,NA,0,1,0.0758003890514374,-9.22688841220043e-05,1,0,0.6,101.5,0.2,86.5,0.2,99,NA,0.499136477708817,0.0334886722266674,0.212085232138634,8.31894129514694,1.67443361133337,10.6042616069317,0.5,0.66666667,0.6,0.5,0.5,0.5,0.6,0.66666667,0.3,0,1,0,1,0,0,1,0,1,0,1,0,0,-1.5928636317418,38.02582,51.27627,20.84777,80,57.04615,80,80,50.90482,80,80,51.54439,80,-2.34425,0.56072,118.24,79.54,110.36,125.24,122.16,137.18,111.1,157.36,170.48,120.68,116.413333333333,136,0.6,0.2,0.2,101.5,98.5,86.3499984741211,-7.3151683807373,-7.92663764953613,0.789787173271179,7.05926195780436,0.910172939300537,-5.02273368835449,0.504712123423815,0.214739695191383,0.0337270088493824,8.41186872373025,10.7369847595692,1.68635044246912,0.33333333,0.71428571,0.6,0,0.6,0.5,0.7,16.14285714,0.2,0.6,0.2,86.2706527709961,101.490997314453,98.4721984863281,1.70533990859985,-6.5964781443278,-7.36536026000977,-6.62200498580933,6.16325314839681,-0.314755499362946,0.0337270088493824,0.504712123423815,0.214739695191383,1.68635044246912,8.41186872373025,10.7369847595692,0.33333333,0.71428571,0.6,0,0.6,0.5,0.7,1,75.8709182739258,-51.3024711608887,0,0,75.8709,0,0,"2024-07-10",2
"Jhoan Duran",21029,"2024-07-08","@CHW",8,2024,"MIN","A",26,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,0,1,9,9,0,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0,6.21610408401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,102.039606840454,139.421515985497,1,0,0.5,0.5,0,0,2,18,5,8,13,0.309948027133942,-0.00396400922909379,0.313912034034729,1.11600005626678,0.114992275834084,3.48659992218018,2.58539986610413,2.58539986610413,3.18860006332397,1,1,0.0963966548442841,-0.00749972544260762,1,0,0.61538462,99,0.38461538,85.8,NA,NA,0.30769231,0.47943589091301,0.266312569379807,NA,5.99294863641262,5.32625138759613,NA,0.28571429,0.83333333,0.53846154,0.5,0.8,0.71428571,0.46153846,0.5,0.15384615,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,2.89021693330677,78.59914,55.02208,80,39.48528,43.63416,41.8592,NA,NA,NA,51.79909,40.86801,59.68022,0.01364,4.09755,138,129.82,161.42,91.34,102.54,85.5,NA,NA,NA,118.423333333333,119.806666666667,129.911111111111,0.61538462,NA,0.38461538,98.8499984741211,NA,85.4,-7.08299875259399,NA,2.22851905822754,7.34937906265259,NA,-4.45777587890625,0.467504162341356,NA,0.269219551235437,5.84380202926695,NA,5.38439102470875,0.28571429,0.83333333,0.53846154,0,1,0.71428571,0.46153846,23.5,0.38461538,0.61538462,NA,85.2254028320312,98.6961212158203,NA,3.48310813903809,-6.24086380004883,NA,-6.01887397766113,6.55370998382568,NA,0.269219551235437,0.467504162341356,NA,5.38439102470875,5.84380202926695,NA,0.28571429,0.83333333,0.53846154,0,1,0.71428571,0.46153846,2,60.8861999511719,25.8294277191162,0,0,65.0178,0,0,"2024-07-08",0
"Jhoan Duran",21029,"2024-07-07","HOU",8,2024,"MIN","H",26,1,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,0,1,2,0,0,0,0,0.2,0.2,0,6.14436908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,102.039606840454,139.421515985497,0,0.666666666,0,0.333333333,0,0,1,9,8,14,22,0.134136006236076,-0.130796000361443,0.264932006597519,0.484000027179718,0.0507337525486946,3.09808015823364,2.29760003089905,2.29760003089905,NA,0,1,0.0155730294063687,0.027723463707145,1,0,0.45454545,100.6,0.36363636,86.625,0.18181818,97.25,NA,0.029632568359375,0.346727907657623,-0.388280421495438,0.29632568359375,4.33409884572029,-9.70701053738594,0.16666667,0.6,0.36363636,0.5,0.66666667,0.625,0.45454545,0.8,0.13636364,1,0,2,0,3,0,3,0.33333333,0,0.66666667,0,1,0,10.6804421583545,37.70108,63.2732,25.83338,49.08886,54.11471,50.70947,60.6162,43.48858,72.07488,42.479,53.12943,40.37161,0.59266,4.96608,136.64,82.26,103.06,113.22,71.44,76.64,127.9,112.26,149.02,130.148,78.584,99.1653333333334,0.45454545,0.18181818,0.36363636,100.45,97.375,86.6624984741211,-7.31003723144531,-5.97082376480103,1.71006238460541,7.62300567626953,0.911863207817078,-3.82277297973633,0.0266006998717785,-0.394634362310171,0.391788545995951,0.266006998717785,-9.86585905775428,4.89735682494938,0.11111111,0.53846154,0.36363636,0,0.71428571,0.625,0.59090909,21.94117647,0.36363636,0.45454545,0.18181818,86.1764907836914,99.9861083984375,96.9350280761719,2.68161249160767,-6.58091735839844,-5.32003736495972,-5.18208122253418,6.85495300292969,-0.169634997844696,0.391788545995951,0.0266006998717785,-0.394634362310171,4.89735682494938,0.266006998717785,-9.86585905775428,0.1,0.58333333,0.36363636,0,0.71428571,0.625,0.54545455,3,89.5412292480469,21.0708758036296,0,0,90.8097,0,0,"2024-07-07",0
"Jhoan Duran",21029,"2024-07-02","DET",8,2024,"MIN","H",26,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.2359536102518,64.7888072114456,1,0,0.5,0.5,0,0,0,0,5,8,13,0.0711639896035194,0,0.0711639896035194,0.483999997377396,0.0507337525486946,0.939066648483276,1.46920001506805,1.46920001506805,NA,0,1,0.0762886479496956,-0.000507030405872466,1,0,0.61538462,101.125,0.15384615,86.5,0.23076923,96.33333333,NA,0.455300152301788,0.00212088599801064,0.259482353925705,5.69125190377235,0.106044299900532,8.6494117975235,0,0.66666667,0.30769231,NA,1,1,0.46153846,0.33333333,0,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,-0.369202623681093,80,59.67208,80,57.39302,54.49939,59.26286,52.00068,41.45013,56.37455,65.18317,48.97615,67.69058,-0.81786,2.8503,100.82,127.4,146.68,109.22,100.02,104,120.8,96.88,135,109.872,108.501333333333,124.101333333333,0.61538462,0.23076923,0.15384615,101.175003051758,96.2333374023438,86.4499969482422,-7.35667037963867,-5.2996997833252,1.92512798309326,5.92364120483398,0.739536603291829,-4.00434446334839,0.460457272827625,0.263061854988337,0.00184798240661621,5.75571591034532,8.76872849961122,0.0923991203308105,0,0.44444444,0.30769231,NA,1,1,0.69230769,16.9,0.15384615,0.61538462,0.23076923,86.4241943359375,101.154373168945,96.222666422526,2.60865497589111,-6.77455234527588,-4.8117634455363,-5.16810989379883,5.18921232223511,-0.0958703358968099,0.00184798240661621,0.460457272827625,0.263061854988337,0.0923991203308105,5.75571591034532,8.76872849961122,0,0.44444444,0.30769231,NA,1,1,0.69230769,2,68.6001739501953,-13.6982822418213,0,0,85.998,0,0,"2024-07-02",0
"Jhoan Duran",21029,"2024-06-30","@SEA",8,2024,"MIN","A",26,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.2359536102518,27.173712862954,2,0,1,0,0,0,0,0,6,13,19,0.0757059976458549,0,0.0757059976458549,0.430000007152557,0.048835888504982,1.04040002822876,1.62839996814728,1.62839996814728,NA,0,1,0.073156014084816,-0.000389774569481249,1,0,0.26315789,100.4,0.36842105,85.28571429,0.36842105,96.85714286,NA,-0.00717051327228546,-0.00390239432454109,0.701555967330933,-0.143410265445709,-0.055748490350587,10.0222281047276,0.125,0.90909091,0.57894737,0,1,0.90909091,0.57894737,0.66666667,0.05263158,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,-0.216991782152027,55.45718,51.18787,53.71744,34.34619,54.41023,37.62371,58.55361,37.5116,56.22825,45.83616,44.42617,43.9399,0.38409,4.65323,178.42,113.72,129.42,105.66,74.96,80.44,103.08,114.58,136.94,147.476923076923,98.48,120.307692307692,0.26315789,0.36842105,0.36842105,100.2,96.8571428571429,85.2000034877232,-8.42135314941406,-6.9095093863351,2.8887209211077,6.50305709838867,1.50895663670131,-5.22484479631696,-0.00783545523881912,0.71088570356369,-0.00435131415724754,-0.156709104776382,10.1555100509099,-0.062161630817822,0.28571429,0.75,0.57894737,0.5,1,0.90909091,0.63157895,17.26666667,0.36842105,0.26315789,0.36842105,85.2159249441964,100.255163574219,96.9100690569196,3.78899138314383,-7.44711380004883,-6.15933009556362,-6.35637719290597,5.71992607116699,0.445950848715646,-0.00435131415724754,-0.00783545523881912,0.71088570356369,-0.062161630817822,-0.156709104776382,10.1555100509099,0.28571429,0.75,0.57894737,0.5,1,0.90909091,0.63157895,2,93.0833740234375,-34.3530006408691,0,0,105.419,1,0.5,"2024-06-30",0
"Jhoan Duran",21029,"2024-06-28","@SEA",8,2024,"MIN","A",26,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0,0.5,2,0,0,0,0,2,1,0.2,0,0.2,2.00296908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.2359536102518,27.173712862954,2,0,1,0,0,0,0,0,4,11,15,0.12269800901413,-0.212768003344536,0.335466027259827,0.430000007152557,0.048835888504982,3.5472400188446,2.17919993400574,2.17919993400574,2.69340014457703,1,1,-3.32184354192577e-05,0.0346229299751798,1,0,0.6,99.66666667,0.2,85.66666667,0.2,97.33333333,NA,-0.175468593835831,-0.389846175909042,0.259482353925705,-1.94965104262034,-12.9948725303014,8.6494117975235,0.42857143,0.875,0.66666667,0.33333333,0.85714286,0.7,0.53333333,1,0.2,1,1,2,0,2,2,4,0.25,0.25,0.5,0,0.5,0.5,0.390518802371396,27.6923,53.20181,20,64.42698,61.98189,69.6479,80,44.01487,80,64.84103,53.76564,73.1899,-0.79661,2.88218,162.32,65.48,98.78,103.82,84.8,91.94,101.9,150.04,163.34,125.398823529412,86.9458823529412,105.425882352941,0.6,0.2,0.2,99.7222222222222,96.8333333333333,85.6333312988281,-8.00872972276476,-6.37495930989583,2.47817039489746,7.33338758680556,0.495529254277547,-5.58253161112467,-0.178042449057102,0.263061854988337,-0.39649523794651,-1.9782494339678,8.76872849961122,-13.2165079315503,0.33333333,0.88888889,0.66666667,0.5,0.75,0.7,0.6,19.8,0.2,0.6,0.2,85.8137003580729,99.9213189019097,97.003163655599,3.41193675994873,-6.99961429172092,-5.45654296875,-6.61897341410319,6.43820020887587,-0.557875990867615,-0.39649523794651,-0.178042449057102,0.263061854988337,-13.2165079315503,-1.9782494339678,8.76872849961122,0.33333333,0.88888889,0.66666667,0.5,0.75,0.7,0.6,4,97.8620376586914,-5.16474914550781,0,0,100.683,2,0.5,"2024-06-28",0
"Jhoan Duran",21029,"2024-06-26","@ARI",8,2024,"MIN","A",26,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.1050557637202,76.9288520456552,2,0,1,0,0,0,0,0,1,2,3,0.00653999950736761,0,0.00653999950736761,0.270999997854233,0.0273737348616123,0.126000002026558,0.0890000015497208,0.178000003099442,0.206000000238419,1,1,0.0519009977579117,3.75940224398713e-06,0,0,NA,NA,NA,NA,1,95.66666667,NA,NA,NA,0.424170464277267,NA,NA,14.1390154759089,0,1,0.66666667,NA,1,1,0.66666667,0.5,0,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,1.37254027396224,NA,NA,NA,NA,NA,NA,35.15388,20,63.08151,24.30392,20,55.88371,1.72181,6.65981,NA,NA,NA,NA,NA,NA,103.1,102.16,114.76,103.1,102.16,114.76,NA,1,NA,NA,95.5999959309896,NA,NA,-7.42185910542806,NA,NA,1.77807664871216,NA,NA,0.429479394108057,NA,NA,14.3159798036019,NA,NA,0.66666667,0.66666667,NA,1,1,1,22,NA,NA,1,NA,NA,95.3650614420573,NA,NA,-6.92630322774251,NA,NA,0.648169318834941,NA,NA,0.429479394108057,NA,NA,14.3159798036019,NA,0.66666667,0.66666667,NA,1,1,1,2,94.3500213623047,-7.55869770050049,0,0,100.623,1,0.5,"2024-06-26",0
"Jhoan Duran",21029,"2024-06-21","@OAK",8,2024,"MIN","A",26,0,1,18,1,0,0,0,0,0,0,1,1,6,2,2,2,1,0,0,1,0,0,1,9,0,18,1,0,0,2,2,0,0,0,0,0,0.16666667,0,0.16666667,3.70245131455,9,0.4,2,0.333333333333333,0.625,17.1664797782898,0.833520221710206,7.19049659073353,449.634942956901,426.188770837999,177.036610333989,1,0,0.5,0.5,0,0.5,0,0,6,13,19,-0.564019978046417,-0.605048000812531,0.0410280302166939,-1.54700005054474,-0.16962718963623,1.3870667219162,2.44640016555786,2.44640016555786,NA,0,1,-0.141418978571892,-0.265208885203282,0,1,0.31578947,99.33333333,0.42105263,85,0.26315789,95,NA,-0.36480638384819,-0.297288060188293,-1.15940535068512,-6.08010639746984,-3.71610075235367,-23.1881070137024,0.27272727,0.875,0.52631579,0.33333333,0.71428571,0.6,0.42105263,0.66666667,0.21052632,3,1,0,0,2,2,4,0.75,0.25,0,0,0.5,0.5,12.4209167936416,20,50.13523,20,75.10625,51.35608,77.60001,80,48.674,80,45.09557,47.24364,36.46715,0.43011,4.72226,149.16,17.7,38.38,101.4,119.4,116.72,76.02,179.9,164.3,124.717777777778,72.1148148148148,82.8940740740741,0.31578947,0.26315789,0.42105263,99.25,94.8599975585937,85.0875015258789,-9.28696823120117,-8.49023971557617,3.05642485618591,6.71495246887207,1.85603561401367,-4.9312858581543,-0.366865333169699,-1.15756423771381,-0.305272467434406,-6.11442221949498,-23.1512847542763,-3.81590584293008,0.14285714,0.75,0.52631579,0,0.66666667,0.6,0.63157895,16.15384615,0.42105263,0.31578947,0.26315789,85.4799880981445,99.6624450683594,95.2540771484375,4.33860111236572,-8.26122983296712,-7.55023040771484,-6.45686006546021,5.46207364400228,0.421781015396118,-0.305272467434406,-0.366865333169699,-1.15756423771381,-3.81590584293008,-6.11442221949498,-23.1512847542763,0.14285714,0.75,0.52631579,0,0.66666667,0.6,0.63157895,4,91.944206237793,-5.17896032333374,2,0.5,106.388,2,0.5,"2024-06-21",0
