"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wCT","wCB","wCH","wFB/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_KC","pb_s_KC","pb_c_KC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxKC%","pfxCH%","pfxvFA","pfxvFC","pfxvKC","pfxvCH","pfxFA-X","pfxFC-X","pfxKC-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxKC-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwKC","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","pivCH","pivCU","pivFA","pivFC","piCH-X","piCU-X","piFA-X","piFC-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piwCH","piwCU","piwFA","piwFC","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Matt Moore",1890,"2024-06-17","MIL",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,1,0,0,0,0,0,0,0.25,-0.25,9.17835408401489,0,0,1,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,147.837946540112,189.176655168198,2,0,0.666666666,0.333333333,0,0,0,0,8,9,17,0.0753079950809479,-0.0669119954109192,0.142219990491867,0.508000016212463,0.0515474379062653,1.93454992771149,1.45840001106262,1.45840001106262,1.51400005817413,1,1,0.0248050857335329,0.0141228292311819,1,0,0.47058824,92.375,NA,NA,0.11764706,82.5,0.41176471,82.57142857,NA,-0.0175161883234978,NA,0.200305253267288,0.177278503775597,-0.218952354043722,NA,10.0152626633644,2.53255005393709,0.27272727,0.66666667,0.41176471,0.66666667,1,0.85714286,0.35294118,0.25,0.05882353,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,4.7791368497656,37.94257,72.55414,22.38622,30.31391,55.82805,32.6781,20,40.76394,20,20,62.49249,20,2.0304,7.12269,118.94,65.98,100.22,76.2,68.72,61.92,93.36,73.04,74.64,NA,NA,NA,95.8176470588235,68.1,79.1870588235294,0.47058824,NA,0.11764706,0.41176471,92.4250030517578,NA,82.4499969482422,82.2714320591518,6.49754810333252,NA,-0.511366188526154,9.7369134085519,9.70750999450684,NA,-5.29595375061035,3.97513771057129,-0.0213496126234531,NA,0.202594328671694,0.179003838449717,-0.266870157793164,NA,10.1297164335847,2.55719769213881,0.27272727,0.66666667,0.41176471,0.66666667,1,0.85714286,0.35294118,17.15384615,0.41176471,0.11764706,0.47058824,NA,82.4232962472098,82.6346435546875,92.5855255126953,NA,9.61286163330078,-1.00334501266479,6.09976005554199,NA,2.55082866123744,-6.83094501495361,8.42735290527344,NA,0.179003838449717,0.202594328671694,-0.0213496126234531,NA,2.55719769213881,10.1297164335847,-0.266870157793164,NA,0.2,0.71428571,0.41176471,0.5,1,0.85714286,0.41176471,3,82.8729146321615,-0.00602022806803385,0,0,87.0382,0,0,"2024-06-17",0
"Matt Moore",1890,"2024-06-15","@SFG",1,2024,"LAA","A",35,1,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,2,2,0,0,0,0,0,0,8.41372908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,75.0388387042722,152.159040742638,0,0.5,0,0.5,1,0,1,9,7,13,20,0.0733980014920235,-0.117543995380402,0.190941989421844,0.474000036716461,0.050398726016283,1.74976003170013,1.3154000043869,1.3154000043869,1.9099999666214,1,1,-0.000942799670156091,0.0428902668441017,1,0,0.55,92.72727273,NA,NA,0.15,83.33333333,0.3,82.33333333,NA,-0.143057554960251,NA,-0.0513318292796612,0.497433632612228,-1.30052322691137,NA,-1.71106097598871,8.29056054353714,0.3,0.8,0.55,1,0.875,0.90909091,0.5,0.75,0.05,2,1,1,2,1,1,4,0.5,0.25,0.25,0.5,0.25,0.25,6.15435260035558,58.68561,64.99598,35.4023,51.47879,32.60237,68.29617,45.10309,50.17238,55.16882,49.96689,41.83839,54.44858,0.12747,4.2683,133.7,79.96,107.2,82.48,115.78,87.02,125.46,82.2,87.92,NA,NA,NA,104.293,99.997,93.209,0.55,NA,0.15,0.3,92.718184037642,NA,83.1666666666667,82.0333353678385,6.23415998979048,NA,-0.188623627026876,9.79877090454102,9.42290358109908,NA,-4.06331920623779,4.02396519978841,-0.145968995988369,NA,-0.0528729408979416,0.528137020766735,-1.32699087262154,NA,-1.76243136326472,8.80228367944558,0.33333333,0.72727273,0.55,1,0.875,0.90909091,0.55,19.6875,0.3,0.15,0.55,NA,82.6253153483073,83.7390645345052,93.3323308771307,NA,9.21364339192708,-0.960590680440267,5.63653564453125,NA,2.79812304178874,-5.2714900970459,8.47698905251243,NA,0.528137020766735,-0.0528729408979416,-0.145968995988369,NA,8.80228367944558,-1.76243136326472,-1.32699087262154,NA,0.3,0.8,0.55,1,0.875,0.90909091,0.5,4,91.5456008911133,46.9464111328125,0,0,99.8754,1,0.25,"2024-06-15",0
"Matt Moore",1890,"2024-06-12","@ARI",1,2024,"LAA","A",35,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,4.19049659073353,219.539299462587,341.968900769017,102.403901559937,0.5,0,0.333333333,0.666666666,0,0.5,0,0,3,13,16,0.00306000001728535,-0.00179999996908009,0.00485999975353479,-1.10199999809265,-0.111313126981258,0.0570000000298023,0.0419999994337559,0.0839999988675117,NA,0,1,0.0326666682958603,0.0210175425056385,0,0,0.4375,92,NA,NA,0.0625,83,0.5,82.75,NA,-1.19138443470001,NA,0.054188709706068,0.443692833185196,-17.0197776385716,NA,5.4188709706068,5.54616041481495,0.66666667,0.57142857,0.625,0.66666667,0.75,0.7,0.4375,1,0.1875,2,1,0,1,1,1,3,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,12.8629659710846,53.07853,58.81573,38.30878,42.6636,42.55987,43.39796,22.07171,35.1554,25.07928,40.7524,50.34799,31.12021,0.69993,5.12699,127.4,76.72,85.26,86.78,92.84,74.4,94.14,86.28,84,NA,NA,NA,107.55,84.37,80.43,0.4375,NA,0.0625,0.5,91.971426827567,NA,82.5,82.6374969482422,6.24558748517718,NA,-0.979281425476074,9.45564079284668,9.83375113351005,NA,-6.16333150863647,4.51241636276245,-1.19026194140315,NA,0.054773960262537,0.449186764657497,-17.003742020045,NA,5.4773960262537,5.61483455821872,0.625,0.625,0.625,0.6,0.8,0.7,0.5,18.5,0.5,0.0625,0.4375,NA,82.6349639892578,82.4688034057617,91.9986833844866,NA,9.30715179443359,-1.29470002651215,5.79799161638532,NA,2.87175488471985,-7.57221984863281,8.67696871076311,NA,0.449186764657497,0.054773960262537,-1.19026194140315,NA,5.61483455821872,5.4773960262537,-17.003742020045,NA,0.625,0.625,0.625,0.6,0.8,0.7,0.5,3,81.6292215983073,24.0488026936849,1,0.33333333,103.696,1,0.33333333,"2024-06-12",0
"Matt Moore",1890,"2024-06-09","HOU",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,2,2,0,0,0,0,0,0,0,6.69112908401489,0,0.4,2,0.4,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,75.0388387042722,152.159040742638,0.5,0.4,0.2,0.4,0,0,0,0,5,13,18,0.0351560041308403,-0.0741419941186905,0.109297998249531,0.508000016212463,0.0515474379062653,0.849799990653992,0.608400046825409,0.608400046825409,0.498400002717972,1,1,-0.00053015787852928,0.0418998972495368,0,0,0.44444444,92.875,NA,NA,0.11111111,82.5,0.44444444,82,NA,-0.759205043315887,NA,0.0199030190706253,0.22895759344101,-9.49006304144859,NA,0.995150953531265,2.86196991801262,0.375,0.9,0.66666667,1,0.77777778,0.83333333,0.55555556,0.4,0.11111111,2,3,0,1,4,0,5,0.4,0.6,0,0.2,0.8,0,7.21382363363518,75.04818,60.43568,61.48448,25.60624,47.10402,21.30291,20,41.05192,26.29605,42.03587,52.35402,34.82811,0.62019,5.00738,124.28,106.68,120.08,81.66,83.34,70.6,85.1,40.9,36,NA,NA,NA,100.984444444444,88.9977777777778,88.7466666666667,0.44444444,NA,0.11111111,0.44444444,92.6500015258789,NA,82.3999938964844,81.9625015258789,7.10941648483276,NA,-3.68240451812744,9.62161827087402,9.71164226531982,NA,-5.68329334259033,3.93811893463135,-0.767143208533525,NA,0.019891619682312,0.272988561540842,-9.58929010666907,NA,0.994580984115601,3.41235701926053,0.375,0.9,0.66666667,1,0.77777778,0.83333333,0.55555556,17.46153846,0.44444444,0.11111111,0.44444444,NA,82.2116241455078,82.609001159668,92.9003143310547,NA,9.42941093444824,-4.21947002410889,6.64206600189209,NA,2.34326720237732,-7.11841011047363,8.43698215484619,NA,0.272988561540842,0.019891619682312,-0.767143208533525,NA,3.41235701926053,0.994580984115601,-9.58929010666907,NA,0.375,0.9,0.66666667,1,0.77777778,0.83333333,0.55555556,5,82.7471069335938,21.0626953125,0,0,97.1728,2,0.4,"2024-06-09",0
"Matt Moore",1890,"2024-06-05","SDP",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,75.0388387042722,152.159040742638,0.5,0,0.333333333,0.666666666,1,0,0,0,1,6,7,0.163921982049942,0,0.163921982049942,0.508000016212463,0.0515474379062653,2.14499998092651,2.87979984283447,2.87979984283447,NA,0,1,0.0765303373336792,-0.000109832201955429,1,0,0.57142857,93,NA,NA,0.14285714,84,0.28571429,84,NA,0.303849220275879,NA,0.139680862426758,0.268201649188995,7.59623050689697,NA,13.9680862426758,13.4100824594498,0.5,1,0.71428571,0.5,1,0.8,0.42857143,1,0.14285714,2,0,1,2,1,0,3,0.66666667,0,0.33333333,0.66666667,0.33333333,0,-1.20502799593556,32.91429,59.5951,26.28005,47.12978,44.41859,56.525,37.20246,50.26754,43.74281,34.00817,47.09,40.27915,1.11892,5.75547,111.56,76.34,93.02,75.3,110.62,99.18,153.76,80.92,92.04,NA,NA,NA,96.8685714285714,96.5828571428572,96.4,0.57142857,NA,0.14285714,0.28571429,93.0500030517578,NA,83.5999984741211,83.75,6.29670763015747,NA,-2.66158199310303,9.54360580444336,9.60612964630127,NA,-5.97414636611938,5.47601890563965,0.307250265032053,NA,0.141648322343826,0.271370053291321,7.68125662580132,NA,14.1648322343826,13.568502664566,0.66666667,0.75,0.71428571,0.5,1,0.8,0.57142857,15.25,0.28571429,0.14285714,0.57142857,NA,83.6902008056641,83.5700988769531,92.9840469360352,NA,9.23869514465332,-2.94741010665894,5.77934265136719,NA,3.62890005111694,-8.00617980957031,8.03608989715576,NA,0.271370053291321,0.141648322343826,0.307250265032053,NA,13.568502664566,14.1648322343826,7.68125662580132,NA,0.66666667,0.75,0.71428571,0.5,1,0.8,0.57142857,3,79.1902974446615,35.6851145426432,0,0,88.0828,0,0,"2024-06-05",0
"Matt Moore",1890,"2024-06-04","SDP",1,2024,"LAA","H",35,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0.25,-0.25,13.4148540840149,0,0,1,0,1,6.1664797782898,-6.1664797782898,10.7025049969554,0,147.837946540112,264.406843865182,0,0,0,1,0,0,3,27,7,10,17,0.0883300080895424,-0.0589740015566349,0.147304013371468,0.508000016212463,0.0515474379062653,1.86790001392365,1.54139995574951,1.54139995574951,0.889800012111664,1,1,0.0375097393989563,0.00977866331591894,1,0,0.76470588,92.69230769,NA,NA,0.11764706,83,0.11764706,83,NA,0.525739729404449,NA,-0.15001705288887,0.0598209649324417,4.04415176464961,NA,-7.50085264444351,2.99104824662209,0.2,0.71428571,0.41176471,1,0.8,0.85714286,0.41176471,0.5,0.05882353,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,4.23928321383941,20,62.24782,20,54.51138,49.91702,50.18932,33.90302,51.04911,36.1686,43.81653,46.72482,37.01928,0.50957,4.84145,123.56,-12.48,2.18000000000001,80,101.28,92.96,99.96,84.28,76.46,NA,NA,NA,87.4729411764706,85.8964705882353,80.3388235294118,0.76470588,NA,0.11764706,0.11764706,92.6230750450721,NA,82.8000030517578,82.8000030517578,6.32163766714243,NA,-0.50967663526535,9.87856578826904,10.534185556265,NA,-4.95887184143066,3.91356611251831,0.529951121658087,NA,-0.153169609606266,0.0595166012644768,4.07654708967759,NA,-7.6584804803133,2.97583006322384,0.2,0.71428571,0.41176471,1,0.8,0.85714286,0.41176471,18.53846154,0.11764706,0.11764706,0.76470588,NA,82.8547515869141,82.8550033569336,92.6997539813702,NA,9.509765625,-0.954159140586853,6.15035599928636,NA,1.7991099357605,-7.06359004974365,9.10890843318059,NA,0.0595166012644768,-0.153169609606266,0.529951121658087,NA,2.97583006322384,-7.6584804803133,4.07654708967759,NA,0.2,0.71428571,0.41176471,1,0.8,0.85714286,0.41176471,3,93.0713195800781,29.8914108276367,0,0,96.1515,1,0.33333333,"2024-06-04",0
"Matt Moore",1890,"2024-06-02","@SEA",1,2024,"LAA","A",35,0,0,0,1,0,0,0,0,0,0,0,0.1,3,0,2,0,0,2,0,0,0,0,1,27.000028163224,54.0000563264481,0,0.5,0,0,0,0,0,0,0,0,0,0.33333333,0.66666667,-0.33333333,17.9787290607196,0,0,6.00000625849423,0,0,15.1664922952783,-15.1664922952783,15.1664922952783,0,366.235573789494,375.459998534114,0,0,0,0,0,0,0,0,10,8,18,-0.018114011734724,-0.0292939934879541,0.0111799808219075,-0.402999997138977,-0.0457694493234158,0.471066653728485,0.4617999792099,0.4617999792099,0.979200005531311,1,1,-0.0398278832435608,0.00137470131834505,0,0,0.61111111,92.45454545,NA,NA,0.05555556,83,0.33333333,82.5,NA,-0.328014612197876,NA,0.2312992811203,-0.264824330806732,-2.98195101998069,NA,23.12992811203,-4.41373884677887,0.16666667,0.5,0.27777778,0,1,0.6,0.33333333,0.33333333,0.11111111,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,14.6549523432841,25.01793,77.0936,20,20,50.49308,20,80,42.90757,80,20,58.79546,20,2.57908,7.94571,106.32,9.84,47.78,76.74,70.18,61.04,119.1,177.12,174.5,NA,NA,NA,88.9533333333333,56.0077777777778,62.9233333333333,0.61111111,NA,0.05555556,0.33333333,92.4090909090909,NA,83,82.3500010172526,6.37286030162464,NA,-1.33241665363312,10.5303993225098,10.3286444924094,NA,-4.39166021347046,3.17853355407715,-0.337082471698523,NA,0.23420649766922,-0.271895073354244,-3.06438610635021,NA,23.420649766922,-4.53158455590407,0.16666667,0.5,0.27777778,0,1,0.6,0.33333333,17.33333333,0.33333333,0.05555556,0.61111111,NA,82.7899169921875,83.3830032348633,92.85986328125,NA,10.618324915568,-1.24907004833221,6.1764082475142,NA,1.50828123092651,-5.57135009765625,9.0710844560103,NA,-0.271895073354244,0.23420649766922,-0.337082471698523,NA,-4.53158455590407,23.420649766922,-3.06438610635021,NA,0.18181818,0.42857143,0.27777778,0,1,0.6,0.38888889,0,NA,NA,0,NA,NA,0,NA,"2024-06-02",0
"Matt Moore",1890,"2024-05-31","@SEA",1,2024,"LAA","A",35,0,1,9,1,0,0,0,0,0,0,0,1,5,2,1,1,1,0,0,0,0,0,1,9,0,18,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,9,0.4,2,0.333333333333333,1,14.1664797782898,-5.16647977828979,2.67848818451166,219.539299462587,341.968900769017,64.7888072114456,2,0.25,0.5,0.25,0,1,0,0,7,16,23,-0.256823986768723,-0.327030003070831,0.0702060088515282,-0.569999992847443,-0.0647359490394592,0.87744003534317,1.77219998836517,1.77219998836517,NA,0,1,-0.218891218304634,-0.0738056913688317,0,1,0.47826087,92.54545455,NA,NA,0.26086957,82,0.26086957,83.33333333,NA,0.064430758357048,NA,0.364661335945129,-1.90713858604431,0.585734166882255,NA,6.07768893241882,-31.7856431007385,0.41666667,0.90909091,0.65217391,0.6,0.7,0.66666667,0.47826087,0.8,0.2173913,3,1,0,0,2,2,4,0.75,0.25,0,0,0.5,0.5,15.4489717911262,53.53136,71.42192,45.60583,41.70048,50.50486,38.17713,61.73496,38.23476,65.26964,45.6848,50.27395,44.25094,0.3935,4.66734,127.42,112.72,137.84,98.2,89.6,76.52,114.24,107.28,112.92,NA,NA,NA,110.006956521739,100.24347826087,102.012173913043,0.47826087,NA,0.26086957,0.26086957,92.6181807084517,NA,82,83.2833353678385,6.30779127641158,NA,-2.83372688293457,10.2144095102946,10.4438386396928,NA,-6.03025309244792,4.81885623931885,0.0638721622526646,NA,0.368732336908579,-1.91110728308558,0.580656020478769,NA,6.14553894847631,-31.8517880514264,0.41666667,0.90909091,0.65217391,0.6,0.7,0.66666667,0.47826087,17.05555556,0.26086957,0.26086957,0.47826087,NA,83.6796010335286,82.3741505940755,93.0219449129972,NA,10.8041737874349,-2.7518367767334,6.36032243208452,NA,3.48827012379964,-7.65337181091309,9.35960873690519,NA,-1.91110728308558,0.368732336908579,0.0638721622526646,NA,-31.8517880514264,6.14553894847631,0.580656020478769,NA,0.41666667,0.90909091,0.65217391,0.6,0.7,0.66666667,0.47826087,4,94.9590301513672,2.66317749023438,1,0.25,108.939,3,0.75,"2024-05-31",0
"Matt Moore",1890,"2024-05-28","NYY",1,2024,"LAA","H",35,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,26.5061001470459,27.173712862954,2,0,1,0,0,0,2,18,2,11,13,0.0526660233736038,0,0.0526660233736038,0.508000016212463,0.0515474379062653,0.692200005054474,0.909799993038177,0.909799993038177,2.87979984283447,1,1,0.0762131288647652,-0.000128149105975403,0,0,0.30769231,92,NA,NA,0.23076923,82.66666667,0.46153846,82.5,NA,0.13512547314167,NA,0.115875445306301,0.439482122659683,3.37813682854176,NA,3.86251484354337,7.32470204432805,0.66666667,0.57142857,0.61538462,1,0.5,0.75,0.53846154,1,0.15384615,2,0,0,0,2,0,2,1,0,0,0,1,0,-0.222208706661812,80,63.62975,80,65.48526,48.55526,79.40725,36.25643,36.51378,43.83272,80,53.07502,80,-1.79676,1.38195,122.78,140.08,153.48,87.58,122.24,107.04,126.84,92.02,92.92,NA,NA,NA,112.886153846154,123.5,125.215384615385,0.30769231,NA,0.23076923,0.46153846,91.9499969482422,NA,82.4666646321615,82.5666707356771,6.34833431243896,NA,-2.16307687759399,10.1557528177897,10.5199117660522,NA,-4.54878362019857,4.4274861017863,0.136698678135872,NA,0.117405388504267,0.444594889879227,3.4174669533968,NA,3.91351295014222,7.40991483132045,0.33333333,0.7,0.61538462,1,0.71428571,0.75,0.76923077,18,0.46153846,0.23076923,0.30769231,NA,82.7360331217448,82.6166330973307,92.1273956298828,NA,10.2608935038249,-2.37646659215291,6.19647979736328,NA,2.57775831222534,-6.72359657287598,8.8892879486084,NA,0.444594889879227,0.117405388504267,0.136698678135872,NA,7.40991483132045,3.91351295014222,3.4174669533968,NA,0.5,0.66666667,0.61538462,1,0.66666667,0.75,0.69230769,2,73.095703125,-2.29072904586792,0,0,73.5809,0,0,"2024-05-28",0
"Matt Moore",1890,"2024-05-26","CLE",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,1,0,0,0,0,2,27.000028163224,13.500014081612,0,2,0,0,0,0,0,0,0,0,0,0.66666667,0.33333333,0.33333333,4.54806241285889,0,0,1.50000156462356,0,1,1.66647821366624,-1.66647821366624,1.66647821366624,0,38.6392468186194,39.6124587345978,0,0,0,0,0,0,0,0,7,6,13,0.00919800624251366,-0.0592379942536354,0.0684359967708588,0.580999970436096,0.0589548423886299,1.41646671295166,0.887099981307983,1.77419996261597,0.35699999332428,1,1,0.0222945157438517,-0.0158008889198604,0,0,0.46153846,92.83333333,NA,NA,0.30769231,82.5,0.23076923,83.33333333,NA,0.251792073249817,NA,0.135695084929466,-0.180105775594711,4.19653455416361,NA,3.39237712323666,-6.00352585315704,0.25,0,0.23076923,0.33333333,NA,0.33333333,0.07692308,0.66666667,0.15384615,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.62102218732636,63.14842,61.63363,67.71636,27.79304,60.28104,20,44.37326,40.76901,58.56603,34.25241,52.21312,36.90333,1.10375,5.73272,127.18,79.74,97.12,96.88,49.38,49.56,115.48,99.74,97.22,NA,NA,NA,109.595384615385,71.8815384615385,75.2,0.46153846,NA,0.30769231,0.23076923,92.75,NA,82.3249969482422,83.3333333333333,6.58656247456868,NA,-2.53087282180786,10.0147234598796,10.9294013977051,NA,-5.22779321670532,6.21212323506673,0.252501804381609,NA,0.136836536228657,-0.18425115197897,4.20836340636015,NA,3.42091340571642,-6.14170506596565,0.27272727,0,0.23076923,0.33333333,NA,0.33333333,0.15384615,19.6,0.23076923,0.30769231,0.46153846,NA,83.5457000732422,82.5043792724609,92.9519856770833,NA,9.96511967976888,-2.96197247505188,6.38177172342936,NA,4.16934331258138,-7.36064767837524,9.43707529703776,NA,-0.18425115197897,0.136836536228657,0.252501804381609,NA,-6.14170506596565,3.42091340571642,4.20836340636015,NA,0.27272727,0,0.23076923,0.33333333,NA,0.33333333,0.15384615,0,NA,NA,0,NA,NA,0,NA,"2024-05-26",0
"Matt Moore",1890,"2024-05-25","CLE",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,75.0388387042722,114.543946394147,2,0,0.666666666,0.333333333,0,0,0,0,3,7,10,0.0526660233736038,-0.0126679912209511,0.0653340145945549,0.508000016212463,0.0515474379062653,0.741600036621094,0.909799993038177,0.909799993038177,0.669800043106079,1,1,0.0518789738416672,0.0191377747733447,0,0,0.6,92.66666667,NA,NA,0.2,83,0.2,83.5,NA,-0.14326423406601,NA,0.106812082231045,0.106812082231045,-2.38773723443349,NA,5.34060411155224,5.34060411155224,0.33333333,0.75,0.5,0.5,0.66666667,0.6,0.4,0.33333333,0.2,1,0,2,0,2,1,3,0.33333333,0,0.66666667,0,0.66666667,0.33333333,1.19991542684297,80,56.64983,80,32.49535,58.20175,26.03215,49.08692,44.20571,38.96799,44.70494,52.28201,38.23821,0.45437,4.75865,116.84,143.12,169.12,90.64,76.3,72.58,94.44,72.06,79.26,NA,NA,NA,96.64,88.816,93.224,0.6,NA,0.2,0.2,92.7999979654948,NA,83.0500030517578,83.3000030517578,6.21939341227214,NA,-2.44633841514587,10.0658359527588,10.8865089416504,NA,-4.28670310974121,5.50155305862427,-0.14689451828599,NA,0.108140081167221,0.108140081167221,-2.44824197143316,NA,5.40700405836105,5.40700405836105,0.4,0.6,0.5,0.5,0.66666667,0.6,0.5,14.5,0.2,0.2,0.6,NA,83.3802032470703,83.123649597168,92.8856608072917,NA,10.1128997802734,-2.62178802490234,5.95400174458822,NA,3.8746600151062,-6.16197967529297,9.41331481933594,NA,0.108140081167221,0.108140081167221,-0.14689451828599,NA,5.40700405836105,5.40700405836105,-2.44824197143316,NA,0.33333333,0.75,0.5,0.5,0.66666667,0.6,0.4,3,86.799550374349,23.9964014689128,0,0,102.888,1,0.33333333,"2024-05-25",0
"Matt Moore",1890,"2024-05-21","@HOU",1,2024,"LAA","A",35,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,1,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.0266384101804,15.0336680287444,0,0,0,1,1,0,0,0,3,10,13,0.103801995515823,0,0.103801995515823,0.476999998092651,0.0505564361810684,1.39179992675781,1.79739999771118,1.79739999771118,2.23480010032654,1,1,0.0745876133441925,-6.49466456351111e-06,1,0,0.23076923,93,NA,NA,0.38461538,83,0.38461538,82.8,NA,0.239721894264221,NA,0.266312569379807,0.26509627699852,7.99072980880737,NA,5.32625138759613,5.3019255399704,0.57142857,0.5,0.53846154,0.75,0.33333333,0.57142857,0.46153846,0.66666667,0.23076923,0,0,1,1,0,0,1,0,0,1,1,0,0,-2.67700357790597,71.83274,66.57498,65.51792,80,52.25143,80,43.83193,42.28613,47.53324,63.20177,54.27509,61.50979,-0.69477,3.03494,139.3,103.14,127.3,98.44,146.76,137.34,111.1,109,113.64,NA,NA,NA,119.024615384615,115.46,124.363076923077,0.23076923,NA,0.38461538,0.38461538,93.3000081380208,NA,82.9200012207031,82.8599975585937,7.4435354868571,NA,-2.10742454528809,10.75654296875,10.1430587768555,NA,-4.66611824035644,4.73291778564453,0.242453336715698,NA,0.269219551235437,0.268174074590206,8.08177789052327,NA,5.38439102470875,5.36348149180412,0.57142857,0.5,0.53846154,0.75,0.33333333,0.57142857,0.46153846,19.1,0.38461538,0.38461538,0.23076923,NA,83.2274597167969,83.2617431640625,93.7036336263021,NA,10.3608261108398,-2.7007360458374,6.86332003275553,NA,2.84564800262451,-6.54574203491211,8.6642697652181,NA,0.268174074590206,0.269219551235437,0.242453336715698,NA,5.36348149180412,5.38439102470875,8.08177789052327,NA,0.5,0.57142857,0.53846154,0.66666667,0.5,0.57142857,0.53846154,1,88.1584930419922,73.1142654418945,0,0,88.1585,0,0,"2024-05-21",0
