"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","piXX%","pivCH","pivFA","pivSI","pivSL","pivXX","piCH-X","piFA-X","piSI-X","piSL-X","piXX-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piXX-Z","piwCH","piwFA","piwSI","piwSL","piwXX","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jason Foley",19531,"2024-08-07","@SEA",6,2024,"DET","A",28,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.5032791167999,64.7888072114456,1,0.333333333,0.333333333,0.333333333,0,0,3,27,5,13,18,0.129040002822876,-0.0662740021944046,0.195314005017281,0.430000007152557,0.048835888504982,2.21320009231567,2.42440009117126,2.42440009117126,0.35699999332428,1,1,0.0183241590857506,0.0399805569093862,1,0,0.5,96.33333333,0.44444444,88.625,0.05555556,91,NA,-0.374046742916107,0.391541600227356,-0.04739710688591,-4.15607492129008,4.89427000284195,-4.739710688591,0.5,0.75,0.61111111,0.6,1,0.81818182,0.44444444,1,0.11111111,0,2,1,1,0,2,3,0,0.66666667,0.33333333,0.33333333,0,0.66666667,2.92264893353307,20,48.77705,20,80,39.53293,80,80,59.34155,80,52.84536,47.36191,60.88957,80,52.03945,80,-2.05134,1.00008,72.9,77.36,56.84,79.48,200.8,170.68,142.56,178.88,212.56,108.4,102.8,104.8,109.124444444444,137.44,140.384444444444,0.16666667,0.27777778,0.44444444,0.11111111,95.9666646321615,96.9,88.4499969482422,92.1500015258789,-8.63424682617188,-10.4060562133789,0.693354904651642,-10.3756370544434,6.95565350850423,3.50342102050781,0.935091555118561,2.01018762588501,0.0439708419144154,-0.478228569030762,0.395800314843655,0.00964778661727905,1.46569473048051,-9.56457138061523,4.94750393554568,0.482389330863953,0.55555556,0.66666667,0.61111111,0.6,1,0.81818182,0.5,19.21428571,0.11111111,0.16666667,0.27777778,0.44444444,NA,92.1675491333008,95.9774373372396,96.903759765625,88.4521789550781,NA,-9.72327423095703,-8.04817644755046,-10.0331581115723,1.66555213928223,NA,0.436342686414719,6.14809989929199,2.44929008483887,-0.644111156463623,NA,0.00964778661727905,0.0439708419144154,-0.478228569030762,0.395800314843655,NA,0.482389330863953,1.46569473048051,-9.56457138061523,4.94750393554568,NA,0.5,0.83333333,0.61111111,0.66666667,1,0.81818182,0.33333333,3,87.4906412760417,-4.98821258544922,1,0.33333333,103.748,2,0.66666667,"2024-08-07",0
"Jason Foley",19531,"2024-08-06","@SEA",6,2024,"DET","A",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,0,1,0,0,0,0,0.66666667,0,0.66666667,-0.245715358213996,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.8552967369489,-22.5814263197472,0,1,0,0,0,0,0,0,2,7,9,0.0415020026266575,0,0.0415020026266575,0.430000007152557,0.048835888504982,0.570066690444946,0.911400020122528,0.911400020122528,0.773999989032745,1,1,0.0731403082609177,-0.000338295229311655,0,0,0.66666667,96.66666667,0.33333333,88,NA,NA,NA,0.559006869792938,0.212123870849609,NA,9.31678116321564,7.07079569498698,NA,0.5,0.6,0.55555556,0,1,0.6,0.55555556,1,0.22222222,0,1,0,0,0,1,1,0,1,0,0,0,1,1.78453419033852,NA,NA,NA,80,71.07871,80,80,54.09727,80,80,51.76686,80,80,56.89728,80,-3.88423,-1.74925,NA,NA,NA,99.38,155.58,159.94,113.56,169.66,174.48,120.42,171,167.76,112.695555555556,166.977777777778,169.008888888889,0.22222222,0.44444444,0.33333333,NA,96.5999984741211,96.4000015258789,87.7333374023438,NA,-8.34630012512207,-10.3501396179199,1.03351410230001,NA,8.50835609436035,4.54456472396851,0.748278617858887,NA,0.0337270088493824,0.573885891586542,0.214445605874062,NA,1.68635044246912,14.3471472896636,7.14818686246872,NA,0.5,0.57142857,0.55555556,0,0.75,0.6,0.77777778,19.5,NA,0.22222222,0.44444444,0.33333333,NA,NA,96.7855987548828,96.5732727050781,87.8989664713542,NA,NA,-7.84710025787354,-9.64297008514404,2.06611235936483,NA,NA,7.54833507537842,3.49184012413025,-0.795995950698853,NA,NA,0.0337270088493824,0.573885891586542,0.214445605874062,NA,NA,1.68635044246912,14.3471472896636,7.14818686246872,NA,0.33333333,0.66666667,0.55555556,0,0.75,0.6,0.66666667,1,102.143196105957,18.9395904541016,0,0,102.143,1,1,"2024-08-06",0
"Jason Foley",19531,"2024-08-04","KCR",6,2024,"DET","H",28,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.8618549705486,76.9288520456552,0,1,0,0,0,0,0,0,1,2,3,0.016992000862956,0,0.016992000862956,0.219999998807907,0.023206751793623,0.611199975013733,0.305599987506866,0.611199975013733,NA,0,1,0.0278010498732328,-2.04383857060897e-10,0,0,0.66666667,95.5,0.33333333,87,NA,NA,NA,0.0151102766394615,0.234712973237038,NA,0.755513831973076,23.4712973237038,NA,0.5,1,0.66666667,1,0,0.5,0.33333333,1,0.33333333,0,1,0,0,1,0,1,0,1,0,0,1,0,34.8972117286076,NA,NA,NA,NA,NA,NA,49.48769,49.78744,52.9433,80,33.94825,80,80,42.74273,80,-1.77132,1.42011,NA,NA,NA,NA,NA,NA,101.4,92.94,100.4,94.58,179.22,182.98,99.1266666666667,121.7,127.926666666667,NA,0.66666667,0.33333333,NA,NA,95.75,86.6999969482422,NA,NA,-9.75468826293945,-1.07851576805115,NA,NA,3.7516667842865,0.67100316286087,NA,NA,0.0151214338839054,0.279854565858841,NA,NA,0.756071694195271,27.9854565858841,NA,0.5,1,0.66666667,1,0,0.5,0.33333333,20,NA,NA,0.66666667,0.33333333,NA,NA,NA,95.8681945800781,86.861701965332,NA,NA,NA,-8.93508529663086,-0.236594006419182,NA,NA,NA,2.62845993041992,-0.599443972110748,NA,NA,NA,0.0151214338839054,0.279854565858841,NA,NA,NA,0.756071694195271,27.9854565858841,NA,0.5,1,0.66666667,1,0,0.5,0.33333333,1,91.4472808837891,17.8418235778809,0,0,91.4473,0,0,"2024-08-04",0
"Jason Foley",19531,"2024-08-03","KCR",6,2024,"DET","H",28,1,0,0,1,0,0,0,0,0,0,0,2,7,1,2,0,0,0,0,0,0,0,1,4.5,0,4.5,1,0,0,2,2,2,0,0,0,0,0.14285714,0,0.14285714,4.00452501344355,0,0.142857142857143,0.5,0.166666666666667,-1,2.1664797782898,-2.1664797782898,3.67848818451166,0,52.6825670436742,89.6663768027962,1,0.333333333,0.333333333,0.333333333,0,0,3,13.5,7,16,23,-0.126888006925583,-0.355381190776825,0.228493183851242,0.165999889373779,0.017510537058115,2.42304992675781,2.66519999504089,2.66519999504089,NA,0,1,0.165852457284927,-0.218219519772726,0,1,0.52173913,96.91666667,0.39130435,88.11111111,0.08695652,92.5,NA,0.409497529268265,0.430831074714661,-0.0712025240063667,3.41247941056887,4.78701194127401,-3.56012620031834,0.27272727,0.58333333,0.43478261,0.33333333,1,0.8,0.52173913,0.71428571,0.08695652,2,4,0,0,2,4,6,0.33333333,0.66666667,0,0,0.33333333,0.66666667,4.08388904415149,20,31.59605,20,80,20,80,71.9207,48.78362,68.01245,48.95612,44.06847,54.44997,66.402,44.39778,68.48485,-0.89358,2.73672,67.82,49.72,20.04,82.04,209.58,150.22,114.96,125.74,138.94,112.76,95.48,99.8,108.568695652174,110.933913043478,113.775652173913,0.04347826,0.47826087,0.39130435,0.08695652,97,96.6909068714489,88.0333319769965,92.1499938964844,-7.0613317489624,-9.74513868852095,0.882660018073188,-8.49142169952393,6.41127824783325,3.36910247802734,1.27050558725993,2.23591709136963,0.179726630449295,0.240395255386829,0.435431551188231,-0.0725650899112225,17.9726630449295,2.18541141260754,4.83812834653589,-3.62825449556112,0.22222222,0.57142857,0.43478261,0,1,0.8,0.60869565,19,0.08695652,0.04347826,0.47826087,0.39130435,NA,92.3794479370117,97.2136001586914,96.8949973366477,88.2164645724826,NA,-8.26304531097412,-6.49493980407715,-9.08202015269886,1.78996488783095,NA,1.07213747501373,5.76297998428345,2.38100103898482,0.081888304816352,NA,-0.0725650899112225,0.179726630449295,0.240395255386829,0.435431551188231,NA,-3.62825449556112,17.9726630449295,2.18541141260754,4.83812834653589,NA,0.22222222,0.57142857,0.43478261,0,1,0.8,0.60869565,6,92.8478800455729,13.0518544514974,0,0,100.561,3,0.5,"2024-08-03",0
"Jason Foley",19531,"2024-07-30","CLE",6,2024,"DET","H",28,0,0,18,1,0,0,0,0,0,0,0,1,5,2,2,2,1,0,0,0,0,0,0,0,0,18,0,0,0,1,3,1,0,0,0,0,0,0,0,7.74112908401489,9,0.4,2,0.25,0,16.1664797782898,1.83352022171021,7.70250499695539,451.920047427715,405.192598019915,189.77413509113,0.333333333,0.2,0.2,0.6,0,0.333333333,0,0,6,10,16,-0.0894759967923164,-0.111427992582321,0.0219519957900047,-1.51999998092651,-0.160337552428246,0.315999984741211,0.464800000190735,0.464800000190735,0.0564000010490417,1,1,-0.185335636138916,-0.0978162661170067,0,1,0.625,96.6,0.25,87,0.125,92.5,NA,-1.43803930282593,0.0977344065904617,0.177677512168884,-14.3803930282593,2.44336016476154,8.88387560844421,0.14285714,0.66666667,0.4375,1,0.83333333,0.85714286,0.5625,0.8,0.0625,2,1,2,0,3,2,5,0.4,0.2,0.4,0,0.6,0.4,16.4689315289329,NA,NA,NA,69.29135,43.36206,80,20,51.72525,20,70.35461,41.02441,79.57827,36.23934,42.97162,43.90494,0.98031,5.54756,76.68,71.44,58.98,85.96,168.24,141.92,104.24,55.8,74.48,88.94,118.08,120.76,91.2575,108.4625,105.1875,0.3125,0.3125,0.25,0.125,96.6599975585937,96.6400024414063,87.0999984741211,92.5,-6.86910705566406,-8.98693923950195,0.856146574020386,-8.19711685180664,7.27302551269531,2.52972259521484,-0.148071318864822,0.634290218353271,-1.18311112746596,-0.257809776812792,0.0986203551292419,0.17969099059701,-23.6622225493193,-5.15619553625584,2.46550887823105,8.98454952985048,0,0.7,0.4375,NA,0.85714286,0.85714286,0.625,17.18181818,0.125,0.3125,0.3125,0.25,NA,92.4683990478516,96.6812377929687,96.6673583984375,87.1031265258789,NA,-7.93353462219238,-6.5845100402832,-8.57056427001953,1.22006726264954,NA,-0.196377009153366,6.65534820556641,1.69989795684814,-1.34257280826569,NA,0.17969099059701,-1.18311112746596,-0.257809776812792,0.0986203551292419,NA,8.98454952985048,-23.6622225493193,-5.15619553625584,2.46550887823105,NA,0,0.7,0.4375,NA,0.85714286,0.85714286,0.625,5,97.0997497558594,21.8018814086914,1,0.2,108.043,4,0.8,"2024-07-30",0
"Jason Foley",19531,"2024-07-28","MIN",6,2024,"DET","H",28,0,0,18,1,0,0,0,0,0,0,0,0,3,2,2,2,0,1,0,0,0,0,0,0,9,18,0,0,0,0,1,1,0,0,0,0,0,0.33333333,-0.33333333,NA,0,1,3,1,0.33333333,6.1664797782898,11.8335202217102,7.67848818451166,451.920047427715,153.399718751172,189.176655168198,0,0.5,0,0.5,0,0,0,0,5,5,10,-0.0257959999144077,-0.0257959999144077,0,-2.4520001411438,-0.258649796247482,0.180399999022484,0.122800000011921,0.122800000011921,0.0663999989628792,1,1,-0.137657463550568,-0.00533588486509778,0,0,0.6,95.83333333,0.3,88.33333333,0.1,90,NA,-0.742541968822479,-0.731369078159332,-0.0620911717414856,-12.3756994803747,-24.3789692719777,-6.20911717414856,0.16666667,0.5,0.3,0,1,0.66666667,0.4,0.33333333,0.1,0,2,0,0,2,0,2,0,1,0,0,1,0,16.4102460163216,20,39.91583,20,20,26.23783,20,65.59807,64.27801,55.63558,76.15687,43.83153,80,20,46.15443,20,1.99417,7.06835,78.1,-0.0799999999999841,-9.03999999999999,51.76,-121.86,-161.04,113.32,159.22,164.94,73,139.78,138.16,82.2866666666667,72.5777777777778,64.2422222222222,0.2,0.4,0.3,0.1,96.1000061035156,95.5500030517578,88.0333353678385,90.3000030517578,-7.72389364242554,-10.3011360168457,0.936035633087158,-8.60403537750244,6.80095195770264,1.71553826332092,2.42876577377319,1.07270479202271,-0.302261125296354,-0.454927623271942,-0.738176111131907,-0.0633736774325371,-15.1130562648177,-11.3731905817986,-24.6058703710636,-6.33736774325371,0.25,0.33333333,0.3,0,1,0.66666667,0.6,19.42857143,0.1,0.2,0.4,0.3,NA,90.367301940918,96.1856002807617,95.6377029418945,88.1083679199219,NA,-8.50380992889404,-7.64575481414795,-9.92309188842773,1.63632408777873,NA,0.0571127012372017,6.13131999969482,0.837475478649139,1.30587832132975,NA,-0.0633736774325371,-0.302261125296354,-0.454927623271942,-0.738176111131907,NA,-6.33736774325371,-15.1130562648177,-11.3731905817986,-24.6058703710636,NA,0.25,0.33333333,0.3,0,1,0.66666667,0.6,2,95.7234649658203,16.8965110778809,0,0,98.2979,1,0.5,"2024-07-28",0
"Jason Foley",19531,"2024-07-27","MIN",6,2024,"DET","H",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,2,1,0,0,0,0,0.25,0,0.25,4.46147908401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.5032791167999,102.403901559937,0,0.333333333,0,0.666666666,0,0,0,0,6,7,13,0.0109360367059708,-0.00880401395261288,0.0197400506585836,0.480000019073486,0.0506329126656055,0.214200004935265,0.252000004053116,0.252000004053116,0.149199992418289,1,1,0.0163652449846268,0.03469001390426,0,0,0.69230769,97.11111111,0.30769231,88,NA,NA,NA,0.133932411670685,-0.126096650958061,NA,1.48813790745205,-3.15241627395153,NA,0.14285714,0.83333333,0.46153846,1,0.6,0.66666667,0.46153846,0.25,0.15384615,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,2.72752692486568,NA,NA,NA,60.22521,65.50546,57.49645,35.36298,57.1073,24.34191,49.47608,44.69407,49.68065,47.30288,54.04908,38.41342,0.29297,4.51655,NA,NA,NA,98.76,135.32,138.46,117.04,105.4,131.26,87.68,87,95.08,103.787692307692,106.643076923077,121.789230769231,0.23076923,0.46153846,0.30769231,NA,97.5,96.9833374023438,87.9749984741211,NA,-6.85782432556152,-9.61531829833984,0.724452972412109,NA,8.28995068868001,3.53401470184326,0.21343320608139,NA,0.236054480075836,-0.0975212156772614,-0.12931814417243,NA,7.86848266919454,-1.62535359462102,-3.23295360431075,NA,0.16666667,0.71428571,0.46153846,1,0.6,0.66666667,0.53846154,18.55555556,NA,0.23076923,0.46153846,0.30769231,NA,NA,97.571533203125,97.0511881510417,88.0166244506836,NA,NA,-6.19608688354492,-9.32585525512695,1.3475147485733,NA,NA,7.58100318908691,2.5398801167806,-0.965711772441864,NA,NA,0.236054480075836,-0.0975212156772614,-0.12931814417243,NA,NA,7.86848266919454,-1.62535359462102,-3.23295360431075,NA,0.16666667,0.71428571,0.46153846,1,0.6,0.66666667,0.53846154,3,96.8291320800781,36.286122639974,0,0,105.578,1,0.33333333,"2024-07-27",0
"Jason Foley",19531,"2024-07-25","@CLE",6,2024,"DET","A",28,0,0,0,1,0,0,0,0,0,1,0,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.8618549705486,76.9288520456552,2,0.333333333,0.666666666,0,0,0,0,0,8,9,17,0.0222959984093904,-0.0204520002007484,0.0427479967474937,0.169000014662743,0.0178270060569048,0.690266668796539,1.03760004043579,1.03760004043579,1.04120004177094,1,1,-0.00659862719476223,0.0388991849607382,0,0,0.35294118,97.33333333,0.17647059,87.66666667,0.47058824,92.125,NA,-0.798463046550751,0.0228863731026649,0.44162392616272,-13.3077174425125,0.762879103422165,5.520299077034,0.42857143,0.66666667,0.47058824,0.66666667,1,0.75,0.17647059,0.33333333,0.11764706,2,1,0,1,1,1,3,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,6.23788857117871,20,37.2257,20,20,51.29887,20,28.4915,38.13781,20,41.26609,50.44634,31.6969,20,41.40155,20,3.36101,9.11861,58.5,56.46,28.48,125.22,26.66,10.12,77.26,97.18,84.86,108.76,108.02,118.18,76.8117647058824,75.7823529411765,59.8117647058824,0.05882353,0.29411765,0.17647059,0.47058824,97.4000015258789,97.2799987792969,87.4333292643229,91.9625015258789,-7.35826444625854,-9.84522933959961,1.87167596817017,-8.85577011108398,7.5890064239502,3.23937644958496,-0.602322340011597,2.29522085189819,-0.0380783230066299,-0.768647707998753,0.0229212380945683,0.447750769555569,-3.80783230066299,-15.3729541599751,0.764041269818942,5.59688461944461,0.36363636,0.66666667,0.47058824,0.75,0.75,0.75,0.35294118,20.14285714,0.47058824,0.05882353,0.29411765,0.17647059,NA,92.0187149047852,97.4036026000977,97.3313598632812,87.5060628255208,NA,-8.45197486877441,-7.62356996536255,-9.44149780273438,2.31291675567627,NA,0.768039405345917,7.02473020553589,2.08473625183105,-1.75573412577311,NA,0.447750769555569,-0.0380783230066299,-0.768647707998753,0.0229212380945683,NA,5.59688461944461,-3.80783230066299,-15.3729541599751,0.764041269818942,NA,0.36363636,0.66666667,0.47058824,0.75,0.75,0.75,0.35294118,3,81.7218983968099,-9.10197194417318,0,0,108.617,1,0.33333333,"2024-07-25",0
"Jason Foley",19531,"2024-07-21","@TOR",6,2024,"DET","A",28,0,0,0,1,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,0,0,0,0,0,27.000028163224,0,0,0,0,0,0,1,0,0,0,0,0,0.5,-0.5,16.6767290840149,0,0,3.00000312924711,0,1,12.1664891660311,-12.1664891660311,12.1664891660311,0,304.47568268906,300.827211911999,0,1,0,0,0,0,0,0,4,6,10,0.0138399889692664,-0.0109820058569312,0.0248219948261976,0.219999998807907,0.0232435278594494,0.750066637992859,0.248599991202354,0.497199982404709,NA,0,1,0.00572074390947819,0.0127309352723896,0,0,0.5,96.2,0.5,86.4,NA,NA,NA,-0.308499097824097,0.244396224617958,NA,-6.16998195648193,4.88792449235916,NA,0.16666667,0.75,0.4,1,1,1,0.4,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,62.9302852582836,NA,NA,NA,NA,NA,NA,20,34.0486,20,42.94658,55.35923,52.8546,20,46.62222,20,3.65716,9.56283,96.88,62.7,69.7,NA,NA,NA,140.44,-55.68,-41.5,113.64,114,131.16,122.684,40.998,55.95,NA,0.4,0.5,0.1,NA,97.1999969482422,86.4599975585938,93.0999984741211,NA,-9.6004524230957,1.61696262359619,-9.62794876098633,NA,3.77065277099609,-1.81219844818115,2.79143238067627,NA,-0.355722308158875,0.289338637143373,0.039364367723465,NA,-8.89305770397186,5.78677274286747,3.9364367723465,0.2,0.6,0.4,1,1,1,0.5,23,0.1,NA,0.4,0.5,NA,92.9189987182617,NA,96.9943466186523,86.2124633789062,NA,-9.46726989746094,NA,-8.84375762939453,2.56132392883301,NA,1.65305995941162,NA,2.49375510215759,-2.97222156524658,NA,0.039364367723465,NA,-0.355722308158875,0.289338637143373,NA,3.9364367723465,NA,-8.89305770397186,5.78677274286747,NA,0.2,0.6,0.4,1,1,1,0.5,1,101.583641052246,19.7872104644775,0,0,101.584,1,1,"2024-07-21",0
"Jason Foley",19531,"2024-07-19","@TOR",6,2024,"DET","A",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.8618549705486,114.543946394147,2,0,0.666666666,0.333333333,0,0,0,0,3,9,12,0.236007988452911,-0.050135999917984,0.286143988370895,0.84799998998642,0.089593231678009,3.5832998752594,1.9889999628067,3.9779999256134,3.40919995307922,1,1,0.0634129792451859,0.002450330181527,1,0,0.75,97.55555556,0.25,88.66666667,NA,NA,NA,0.482989192008972,0.191004544496536,NA,5.36654657787747,6.36681814988454,NA,0.4,0.85714286,0.66666667,0.5,1,0.875,0.58333333,0.66666667,0.08333333,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,1.16581945732598,NA,NA,NA,NA,NA,NA,50.42505,74.57856,32.58489,20,58.87268,20,44.40762,69.18408,24.47428,0.47284,4.78635,NA,NA,NA,NA,NA,NA,132.36,66.44,101.74,121.18,51.92,54.76,129.565,62.81,89.995,NA,0.75,0.25,NA,NA,97.6222262912326,88.7999979654948,NA,NA,-10.6286714341905,-0.210748314857483,NA,NA,3.63099967108832,1.28620648384094,NA,NA,0.488735362887383,0.193508479744196,NA,NA,5.43039292097092,6.45028265813986,NA,0.4,0.85714286,0.66666667,0.5,1,0.875,0.58333333,25.11111111,NA,NA,0.75,0.25,NA,NA,NA,97.4525349934896,88.6488037109375,NA,NA,NA,-10.0477159288194,0.757432699203491,NA,NA,NA,2.4221928914388,-0.0433697700500488,NA,NA,NA,0.488735362887383,0.193508479744196,NA,NA,NA,5.43039292097092,6.45028265813986,NA,0.4,0.85714286,0.66666667,0.5,1,0.875,0.58333333,3,88.0850626627604,-6.0371691385905,0,0,93.7492,0,0,"2024-07-19",0
"Jason Foley",19531,"2024-07-14","LAD",6,2024,"DET","H",28,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,1,9,18,0,0.5,0,0,1,1,0,0,0,0,0,0.2,0.4,-0.2,10.4768090840149,0,0,2,0,1,7.1664797782898,-7.1664797782898,8.67848818451166,0,178.579006678046,214.054224759549,1,0,0.5,0.5,0,0,0,0,13,15,28,0.0228879936039448,-0.0435600019991398,0.0664479956030846,0.219999998807907,0.023206751793623,0.879400014877319,0.70333331823349,0.847599983215332,1.3231999874115,1,1,0.0147371366620064,0.0112896921038969,0,0,0.60714286,96.58823529,0.39285714,88.09090909,NA,NA,NA,-0.214072346687317,0.3144411444664,NA,-1.25924909816069,2.85855585878546,NA,0.17647059,0.63636364,0.35714286,0.66666667,0.85714286,0.8,0.39285714,0.4,0.07142857,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,6.08027931319323,NA,NA,NA,80,59.07173,80,20,41.60974,20,49.42572,46.92851,54.84029,20,44.69274,20,2.55877,7.91525,NA,NA,NA,55.94,171.52,153.92,90.84,18.36,17.9,100.92,112.72,122.22,92.2093333333333,63.1693333333333,65.2186666666667,0.07142857,0.53571429,0.39285714,NA,96.5,96.5666666666667,88.0999977805398,NA,-5.9697732925415,-9.20055236816406,-0.310296535491943,NA,6.40598344802856,3.06564280192057,1.16816477342085,NA,0.363366812467575,-0.587395388633013,0.316761702299118,NA,18.1683406233788,-3.91596925755342,2.87965183908289,NA,0.2,0.53846154,0.35714286,0.66666667,0.85714286,0.8,0.46428571,19.08695652,NA,0.03571429,0.57142857,0.39285714,NA,NA,95.806396484375,96.7909774780273,88.2506713867188,NA,NA,-4.73126983642578,-8.74992275238037,0.364397309043191,NA,NA,6.44043016433716,2.27294301986694,-0.236384911970659,NA,NA,0.32400244474411,-0.548031020909548,0.316761702299118,NA,NA,32.400244474411,-3.42519388068467,2.87965183908289,NA,0.2,0.53846154,0.35714286,0.66666667,0.85714286,0.8,0.46428571,2,88.9019775390625,23.0385208129883,0,0,92.7725,0,0,"2024-07-14",0
