"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxSL%","pfxvFA","pfxvFC","pfxvFS","pfxvSL","pfxFA-X","pfxFC-X","pfxFS-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piFS%","pivFA","pivFC","pivFS","piFA-X","piFC-X","piFS-X","piFA-Z","piFC-Z","piFS-Z","piwFA","piwFC","piwFS","piwFA/C","piwFC/C","piwFS/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Shelby Miller",10197,"2024-08-15","SEA",6,2024,"DET","H",33,1,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,0,3,0,1,0,0,0,0.25,0,0.25,6.25129158401489,0,0,0,0,1,1.66647942066184,-1.66647942066184,5.06849914576575,0,40.0929140754198,124.246471224135,0,0,0,1,0.333333333,0,2,13.5000032186516,8,14,22,0.0873720198869705,0,0.0873720198869705,0.791000008583069,0.0834388136863708,0.834100008010864,1.03479993343353,1.36199998855591,2.83759999275208,1,1,0.102916166186333,0.00183388662248167,1,0,0.5,93.27272727,0.36363636,87.75,0.13636364,86.66666667,NA,0.222756892442703,0.903166353702545,-0.108593590557575,2.02506265857003,11.2895794212818,-3.61978635191917,0.42857143,0.75,0.54545455,0.66666667,0.83333333,0.75,0.36363636,0.25,0.13636364,0,0,3,2,1,0,3,0,0,1,0.66666667,0.33333333,0,-0.962049259288831,26.3775,59.60681,20,52.02993,45.64066,75.90068,NA,NA,NA,20,36.12246,32.52963,28.92405,51.82757,27.21764,1.43478,6.22926,86.32,58.86,48.96,71.48,124.3,115.08,NA,NA,NA,95.34,96.28,82.38,82.1536363636364,87.7590909090909,77.5609090909091,0.5,NA,0.13636364,0.36363636,93.2636385830966,NA,86.6333312988281,87.6125030517578,-5.82323525168679,NA,-8.46098264058431,1.76792192459106,10.4105363325639,NA,3.93156750996908,3.55962824821472,0.206979919224977,NA,-0.110643412917852,0.919819869101048,1.88163562931798,NA,-3.68811376392841,11.4977483637631,0.42857143,0.75,0.54545455,0.66666667,0.83333333,0.75,0.36363636,18.77777778,0.5,0.36363636,0.13636364,93.1851140802557,87.5218505859375,86.5389302571615,-5.43607538396662,2.46138978004456,-8.27478663126628,9.59536049582741,2.51469612121582,2.79675324757894,0.206979919224977,0.919819869101048,-0.110643412917852,1.88163562931798,11.4977483637631,-3.68811376392841,0.38461538,0.77777778,0.54545455,0.6,0.85714286,0.75,0.40909091,3,88.2667236328125,62.1846008300781,0,0,91.0311,0,0,"2024-08-15",0
"Shelby Miller",10197,"2024-08-14","SEA",6,2024,"DET","H",33,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.3239123977114,58.7187657997406,0,0,0,1,0,0,2,27.000028163224,5,6,11,0.0733240023255348,0,0.0733240023255348,1.53600001335144,0.162025317549706,1.35179996490479,0.628799974918365,1.25759994983673,2.29119992256165,1,1,0.0545787513256073,-0.000336996458644094,1,0,0.63636364,92.57142857,0.18181818,88,0.18181818,87.5,NA,0.299341261386871,0.0199030190706253,0.196891561150551,4.27630373409816,0.995150953531265,9.84457805752754,0.33333333,1,0.45454545,0.33333333,1,0.6,0.18181818,NA,0.18181818,0,0,1,0,0,1,1,0,0,1,0,0,1,-1.11930983925781,29.33528,52.24913,20,60.68308,38.55504,68.33787,NA,NA,NA,29.25497,44.97663,30.92782,28.83943,46.28218,23.27478,1.44004,6.23715,74.92,92.34,82.48,62.16,118.9,106.44,NA,NA,NA,80.62,141.92,119.16,73.6363636363636,106.183636363636,93.5054545454545,0.63636364,NA,0.18181818,0.18181818,92.6428571428571,NA,87.1999969482422,87.6999969482422,-6.21397072928292,NA,-10.0492706298828,2.04371523857117,11.0700672694615,NA,4.61541128158569,3.57792091369629,0.302934620529413,NA,0.199157793074846,0.019891619682312,4.32763743613447,NA,9.95788965374231,0.994580984115601,0.25,1,0.45454545,0,1,0.6,0.27272727,19.44444444,0.63636364,0.18181818,0.18181818,92.7131173270089,87.7169036865234,87.2573547363281,-5.77248982020787,2.87166500091553,-9.63887977600098,10.3177239554269,2.44090008735657,3.16149497032166,0.302934620529413,0.019891619682312,0.199157793074846,4.32763743613447,0.994580984115601,9.95788965374231,0.375,0.66666667,0.45454545,0.33333333,1,0.6,0.27272727,1,98.7810440063477,40.2050819396973,0,0,98.781,1,1,"2024-08-14",0
"Shelby Miller",10197,"2024-08-10","@SFG",6,2024,"DET","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.8552967369489,15.0336680287444,0,0.5,0,0.5,0,0,0,0,7,10,17,0.021651990711689,-0.0445280075073242,0.0661799982190132,0.474000006914139,0.0503987222909927,0.562633335590363,0.377000004053116,0.377000004053116,0.21620000898838,1,1,0.0156430210918188,0.0228402847168743,0,0,0.58823529,94.2,0.29411765,89,0.11764706,88,NA,0.937706530094147,-0.496239721775055,-0.13428895175457,9.37706530094147,-9.9247944355011,-6.7144475877285,0.22222222,0.375,0.29411765,0.5,1,0.8,0.47058824,1,0.05882353,0,2,0,1,1,0,2,0,1,0,0.5,0.5,0,1.51049869779184,80,56.55923,80,29.23568,31.32107,43.7653,NA,NA,NA,20,61.31399,34.5201,60.75717,49.10111,71.66343,-0.54289,3.26276,99.9,150.44,148.9,81.62,90.04,77.26,NA,NA,NA,94.44,40.3,41.04,93.8811764705882,119.717647058824,115.14,0.58823529,NA,0.11764706,0.29411765,93.9799987792969,NA,87.6500015258789,88.8799987792969,-5.17327156066895,NA,-10.4521751403809,0.747748279571533,10.8477691650391,NA,5.83961868286133,4.75743026733398,0.950235538184643,NA,-0.137187860906124,-0.504410576075315,9.50235538184643,NA,-6.85939304530621,-10.0882115215063,0,0.5,0.29411765,NA,0.8,0.8,0.58823529,20.30769231,0.58823529,0.29411765,0.11764706,94.1637023925781,89.0252197265625,87.8187026977539,-4.96083717346191,1.08378190994263,-10.3140497207642,9.82457504272461,3.48308181762695,4.14848518371582,0.950235538184643,-0.504410576075315,-0.137187860906124,9.50235538184643,-10.0882115215063,-6.85939304530621,0,0.45454545,0.29411765,NA,0.8,0.8,0.64705882,2,84.9747161865234,38.897159576416,0,0,98.6219,1,0.5,"2024-08-10",0
"Shelby Miller",10197,"2024-08-09","@SFG",6,2024,"DET","A",33,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,5.43449475334657,0,77.8618549705486,133.351552421855,1,0,0.5,0.5,0,0,0,0,3,6,9,-0.0644960105419159,-0.16908398270607,0.104587972164154,0.878000020980835,0.0933545976877213,4.1746997833252,1.3018000125885,2.603600025177,NA,0,1,0.0107431169599295,-0.0261923741255655,0,1,0.66666667,94.16666667,0.22222222,89.5,0.11111111,88,NA,0.116150826215744,-0.0580911040306091,0.313487142324448,1.93584710359573,-2.90455520153046,31.3487142324448,0.25,0.6,0.44444444,1,0.66666667,0.75,0.55555556,1,0.11111111,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,1.06938064355053,74.34885,58.97303,69.84198,20,37.9297,20,NA,NA,NA,80,39.60207,80,59.66288,50.27381,59.37226,-0.47491,3.36473,101.4,104.88,98.3,110.76,49.84,35.92,NA,NA,NA,87.74,178.32,172.16,101.962222222222,100.808888888889,92.6444444444444,0.66666667,NA,0.11111111,0.22222222,94.0499979654948,NA,87.9000015258789,89.0500030517578,-4.61378606160482,NA,-8.99432277679443,2.59498572349548,10.5670522054036,NA,3.55686545372009,4.04246234893799,0.124217018485069,NA,0.317755788564682,-0.0591252744197845,2.07028364141782,NA,31.7755788564682,-2.95626372098923,0.25,0.6,0.44444444,1,0.66666667,0.75,0.55555556,21,0.66666667,0.22222222,0.11111111,94.357920328776,89.3171539306641,88.1651000976562,-4.37539831797282,3.14480996131897,-8.96230030059814,9.5908686319987,2.32252502441406,2.04709005355835,0.124217018485069,-0.0591252744197845,0.317755788564682,2.07028364141782,-2.95626372098923,31.7755788564682,0.25,0.6,0.44444444,1,0.66666667,0.75,0.55555556,2,82.5602722167969,11.4535694122314,0,0,94.1521,0,0,"2024-08-09",0
"Shelby Miller",10197,"2024-08-04","KCR",6,2024,"DET","H",33,0,1,40.5000422448361,1,0,0,0,0,0,0,1,0.2,6,3,3,3,1,1,0,0,0,0,0,0,13.500014081612,40.5000422448361,0,0,0,2,3,0,1,0,0,0,0,0.16666667,-0.16666667,8.57145129324067,13.500014081612,0.6,6.00000625849423,0.5,0.38461538,27.1665048122667,13.3335374325693,14.4705293973308,1016.82116733949,682.165395553246,358.146133107427,0.666666666,0,0.4,0.6,0.333333333,0.333333333,0,0,10,16,26,-0.753364026546478,-0.898847937583923,0.145483955740929,-2.74000000953674,-0.289029538631439,2.22353339195251,1.46039998531342,1.46039998531342,0.611199975013733,1,1,-0.336609333753586,-0.00220456905222688,0,1,0.69230769,93.83333333,0.11538462,89,0.19230769,87.4,NA,-0.920209884643555,-0.0322868302464485,-1.2000949382782,-5.11227713690864,-1.07622767488162,-24.001898765564,0.16666667,0.92857143,0.57692308,0,0.92307692,0.8,0.53846154,0.5,0.11538462,1,1,3,1,3,1,5,0.2,0.2,0.6,0.2,0.6,0.2,12.6350947560099,33.51909,51.02226,23.23373,69.66954,27.68909,80,NA,NA,NA,51.54466,40.85846,68.38914,36.36902,42.75659,37.08691,0.97225,5.53547,85.2,78.3,57.18,77.66,131.98,117.26,NA,NA,NA,88.26,142.1,130.22,84.9184615384615,96.7630769230769,78.1584615384615,0.69230769,NA,0.19230769,0.11538462,93.7555541992188,NA,87.6200012207031,88.8333333333333,-5.56141747368707,NA,-8.23957672119141,1.27400962511698,10.1282314724392,NA,3.65846748352051,4.16290283203125,-0.8963120020926,NA,-1.19883012399077,-0.0332007221877575,-4.97951112273667,NA,-23.9766024798155,-1.10669073959192,0.09090909,0.93333333,0.57692308,0,0.85714286,0.8,0.57692308,21.2,0.69230769,0.11538462,0.19230769,93.8850979275174,88.923329671224,87.7561218261719,-5.1049550374349,2.02510341008504,-7.81594848632812,9.50164371066623,3.21907329559326,2.78657398223877,-0.8963120020926,-0.0332007221877575,-1.19883012399077,-4.97951112273667,-1.10669073959192,-23.9766024798155,0.09090909,0.93333333,0.57692308,0,0.85714286,0.8,0.57692308,5,92.0097045898438,26.3342315673828,0,0,102.834,2,0.4,"2024-08-04",0
"Shelby Miller",10197,"2024-08-02","KCR",6,2024,"DET","H",33,0,0,36,1,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,1,0,0,0,0,36,0,0,0,2,0,2,0,0,0,0,0,0,0,NA,0,1,4,1,0,3.1664797782898,32.8335202217102,3.1664797782898,903.84009485543,77.8618549705486,76.9288520456552,2,0.5,0.5,0,0,0,0,0,5,9,14,-0.241052001714706,-0.241052001714706,0,-4.27199983596802,-0.450632899999619,1.06186664104462,1.00880002975464,2.01760005950928,0.219200000166893,1,1,-0.229946225881577,0.00293843375659719,0,1,0.57142857,93.875,0.28571429,88.25,0.14285714,87,NA,-1.5941264629364,-0.557976365089417,0.00212088599801064,-19.926580786705,-13.9494091272354,0.106044299900532,0.375,0.5,0.42857143,1,1,1,0.42857143,0.75,0,1,2,1,0,2,2,4,0.25,0.5,0.25,0,0.5,0.5,9.87388620712236,38.20577,45.30359,42.62244,20,49.14396,33.44152,NA,NA,NA,31.60805,46.05553,31.41696,26.8295,45.0195,34.44085,1.56491,6.42446,86.82,65.54,49.84,56.06,90.82,75,NA,NA,NA,73.7,90.3,76,76.1571428571428,76.3,60.7657142857143,0.57142857,NA,0.14285714,0.28571429,94.0250015258789,NA,86.5500030517578,88.0749969482422,-6.05067348480225,NA,-7.64452791213989,2.92314267158508,10.5119132995605,NA,3.2869553565979,3.900958776474,-1.61434107646346,NA,0.00184798240661621,-0.566669877618551,-20.1792634557933,NA,0.0923991203308105,-14.1667469404638,0.375,0.5,0.42857143,1,1,1,0.42857143,17.4,0.57142857,0.28571429,0.14285714,94.2330856323242,88.2364196777344,86.7136535644531,-5.3183274269104,3.99865007400513,-6.91023540496826,9.74014282226562,2.80123496055603,2.27392506599426,-1.61434107646346,-0.566669877618551,0.00184798240661621,-20.1792634557933,-14.1667469404638,0.0923991203308105,0.28571429,0.57142857,0.42857143,1,1,1,0.5,4,98.7968292236328,5.50901651382446,0,0,104.653,4,1,"2024-08-02",0
"Shelby Miller",10197,"2024-07-30","CLE",6,2024,"DET","H",33,0,0,0,1,0,0,0,0,0,0,0,1.2,4,0,0,0,0,0,0,0,0,0,1,5.40000205993731,0,0,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0,0,0,1,1.96647932052595,-1.96647932052595,1.96647932052595,0,47.6466979321317,47.0757571479825,2,0.333333333,0.666666666,0,0,0,0,0,3,11,14,0.113915994763374,0,0.113915994763374,1.39800000190735,0.147468358278275,0.642199993133545,0.807733356952667,1.146399974823,0.57480001449585,1,1,0.14380955696106,0.0335744293070399,1,0,0.5,92.71428571,0.14285714,87,0.35714286,85.4,NA,0.291441261768341,0.173169538378716,0.517311215400696,4.16344659669059,8.65847691893578,10.3462243080139,0.57142857,0.85714286,0.71428571,0.5,1,0.8,0.5,1,0.14285714,0,2,1,0,2,1,3,0,0.66666667,0.33333333,0,0.66666667,0.33333333,3.12558896569392,80,47.34068,80,59.58548,46.81001,73.94608,NA,NA,NA,47.89281,43.46715,53.1809,69.70355,45.05469,80,-1.0987,2.42904,93.06,128.12,118.16,94.52,112.06,84.66,NA,NA,NA,93.86,124.22,113.88,93.5542857142857,124.432857142857,111.845714285714,0.5,NA,0.35714286,0.14285714,92.6285749162946,NA,85.4599975585938,87,-4.69124221801758,NA,-7.61910934448242,2.73195362091064,10.4063404628209,NA,2.76940402984619,3.09743189811707,0.294754471629858,NA,0.48133360594511,0.175375327467918,4.21077816614083,NA,9.62667211890221,8.76876637339592,0.4,0.88888889,0.71428571,0,1,0.8,0.64285714,18,0.5,0.14285714,0.35714286,92.6420724051339,87.0017471313477,85.4548828125,-4.42088426862444,3.29611015319824,-7.48715591430664,9.84259905133929,2.22347497940063,1.78501644134521,0.294754471629858,0.175375327467918,0.48133360594511,4.21077816614083,8.76876637339592,9.62667211890221,0.4,0.88888889,0.71428571,0,1,0.8,0.64285714,3,88.5299479166667,0.419187823931376,0,0,106.608,1,0.33333333,"2024-07-30",0
"Shelby Miller",10197,"2024-07-28","MIN",6,2024,"DET","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.8618549705486,114.543946394147,2,0,0.666666666,0.333333333,0,0,0,0,3,10,13,0.0138840023428202,0,0.0138840023428202,0.479999989271164,0.0506329126656055,0.183466657996178,0.241999998688698,0.241999998688698,0.122800000011921,1,1,0.075750321149826,-7.44327106883824e-05,0,0,0.46153846,94.83333333,0.30769231,88.5,0.23076923,87,NA,0.322227597236633,0.355668485164642,-0.00390239432454109,5.37045995394389,8.89171212911606,-0.130079810818036,0.25,0.88888889,0.69230769,1,1,1,0.69230769,1,0,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,1.16581945732598,78.17037,56.95802,79.41512,41.90547,62.62592,46.33512,NA,NA,NA,34.89669,50.7365,48.88291,58.51737,59.7355,63.31624,-0.40374,3.47148,102.18,126.42,118.92,88.76,89.98,71.74,NA,NA,NA,102.54,95.06,92.94,98.1338461538462,107.970769230769,98.4076923076923,0.46153846,NA,0.23076923,0.30769231,94.8666687011719,NA,86.9333292643229,88.4499969482422,-5.46001180013021,NA,-7.17229016621908,2.15941572189331,10.6466471354167,NA,3.38075955708822,2.4519670009613,0.32585583999753,NA,-0.00435131415724754,0.360739320516586,5.4309306666255,NA,-0.145043805241585,9.01848301291466,0.33333333,0.8,0.69230769,1,1,1,0.76923077,19.7,0.46153846,0.30769231,0.23076923,94.9764506022135,88.5195770263672,86.9992065429688,-4.98936335245768,2.70352506637573,-6.93485387166341,10.0251655578613,1.6027615070343,2.52170928319295,0.32585583999753,0.360739320516586,-0.00435131415724754,5.4309306666255,9.01848301291466,-0.145043805241585,0.33333333,0.8,0.69230769,1,1,1,0.76923077,3,96.4585774739583,15.9081192016602,0,0,108.761,1,0.33333333,"2024-07-28",0
"Shelby Miller",10197,"2024-07-25","@CLE",6,2024,"DET","A",33,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,2,0,0,0,0,0,0.25,0.25,0,7.38247908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,103.041142897423,177.036610333989,0,0,0,1,0,0,0,0,9,9,18,0.0384880006313324,-0.0112960003316402,0.0497840009629726,0.479999989271164,0.0506329089403152,0.506240010261536,0.870400011539459,0.870400011539459,NA,0,1,0.0185127593576908,0.0575144211321495,0,0,0.72222222,93.38461538,0.16666667,88,0.11111111,85.5,NA,0.117326304316521,0.479001641273499,-0.144294992089272,0.902510033204005,15.9667213757833,-7.21474960446358,0.1,0.75,0.38888889,0,0.83333333,0.71428571,0.44444444,0.5,0.11111111,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,2.6630688763658,60.33293,60.61308,45.53368,80,46.62607,80,NA,NA,NA,20,43.05045,20,51.71777,54.41182,39.30648,0.01869,4.10513,102.1,97.12,98.44,75.14,183.06,167.14,NA,NA,NA,66.22,-22.92,-35.86,93.62,98.1055555555556,94.9677777777778,0.72222222,NA,0.11111111,0.16666667,93.469228891226,NA,85.5500030517578,87.8666687011719,-6.3604002732497,NA,-9.00486755371094,1.33436886469523,10.2598137488732,NA,4.19284820556641,3.87937959035238,0.115061905235052,NA,-0.147431693971157,0.527334529906511,0.88509157873117,NA,-7.37158469855785,17.5778176635504,0.1,0.75,0.38888889,0,0.83333333,0.71428571,0.44444444,17.5,0.72222222,0.16666667,0.11111111,93.5123197115385,87.8960978190104,85.5419006347656,-6.18160247802734,1.80193328857422,-9.2855749130249,9.57491302490234,2.84523010253906,3.28163504600525,0.115061905235052,0.527334529906511,-0.147431693971157,0.88509157873117,17.5778176635504,-7.37158469855785,0.1,0.75,0.38888889,0,0.83333333,0.71428571,0.44444444,2,90.5210876464844,38.6135520935059,0,0,93.7965,0,0,"2024-07-25",0
"Shelby Miller",10197,"2024-07-23","@CLE",6,2024,"DET","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,3,0,0,0,0,0,0,0,0,8.41372908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,77.8618549705486,189.77413509113,0.333333333,0,0.25,0.75,0,0,0,0,3,9,12,0.0291799940168858,-0.0146320108324289,0.0438120067119598,0.480000019073486,0.0506329089403152,0.486999988555908,0.51199996471405,0.51199996471405,NA,0,1,0.0242619346827269,0.035655918916023,0,0,0.41666667,94.6,0.16666667,88,0.41666667,86.6,NA,0.42995873093605,-0.0688154324889183,-0.407534867525101,8.59917461872101,-3.44077162444592,-8.15069735050201,0.4,0.85714286,0.66666667,0,1,0.75,0.58333333,0.5,0.16666667,2,2,0,0,2,2,4,0.5,0.5,0,0,0.5,0.5,0.928816998768086,80,57.12041,80,20,44.89123,20,NA,NA,NA,66.37892,42.21205,75.24902,63.47591,50.31252,67.16039,-0.7118,3.00939,91.92,144.56,146.08,81.76,24.18,17.02,NA,NA,NA,94.34,102.46,94.04,91.235,106.955,102.886666666667,0.41666667,NA,0.41666667,0.16666667,94.4400024414062,NA,86.7400024414062,88,-5.87946243286133,NA,-8.09793472290039,1.58301663398743,9.69147033691406,NA,3.01524143218994,4.02661514282227,0.435317620635033,NA,-0.36827340349555,-0.0700974091887474,8.70635241270065,NA,-7.365468069911,-3.50487045943737,0.4,0.85714286,0.66666667,0,1,0.75,0.58333333,19.375,0.41666667,0.16666667,0.41666667,94.4004821777344,87.9653472900391,86.6822631835937,-5.61987800598145,1.60685348510742,-7.77992172241211,8.84034957885742,3.37526988983154,1.90100727081299,0.435317620635033,-0.0700974091887474,-0.36827340349555,8.70635241270065,-3.50487045943737,-7.365468069911,0.4,0.85714286,0.66666667,0,1,0.75,0.58333333,4,94.0047149658203,26.9595928192139,0,0,101.925,2,0.5,"2024-07-23",0
"Shelby Miller",10197,"2024-07-22","@CLE",6,2024,"DET","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.5032791167999,27.173712862954,2,0.333333333,0.666666666,0,0,0,1,9,3,10,13,0.00658799987286329,-0.00723200011998415,0.0138199999928474,0.479999989271164,0.0506329089403152,0.183299988508224,0.149199992418289,0.149199992418289,0.0263999998569489,1,1,0.0278758239001036,0.0080652578559801,0,0,0.61538462,95,0.15384615,88.5,0.23076923,87,NA,-0.158763244748116,0.352402836084366,0.149402767419815,-1.98454055935144,17.6201418042183,4.98009224732717,0.33333333,0.57142857,0.46153846,0.5,1,0.83333333,0.53846154,0.75,0.07692308,1,0,2,1,1,1,3,0.33333333,0,0.66666667,0.33333333,0.33333333,0.33333333,3.12558896569392,69.60671,49.09272,74.02968,74.57369,33.70518,80,NA,NA,NA,20,50.69962,20,61.95236,43.11537,69.12244,-0.61715,3.15137,111.64,159.08,159.3,74.46,174.86,160.38,NA,NA,NA,130.76,77.32,97.66,110.332307692308,142.64,145.241538461538,0.61538462,NA,0.23076923,0.15384615,94.9749984741211,NA,86.7999979654948,88.3499984741211,-6.11624431610107,NA,-7.9294859568278,1.07626974582672,10.0202827453613,NA,2.33687512079875,3.49293828010559,-0.162331845611334,NA,0.150838304311037,0.357120156288147,-2.02914807014167,NA,5.02794347703457,17.8560078144073,0.25,0.55555556,0.46153846,0,1,0.83333333,0.69230769,19.66666667,0.61538462,0.15384615,0.23076923,94.9634017944336,88.3156509399414,86.7804361979167,-5.82975101470947,1.52680897712708,-7.82335027058919,9.20247840881348,2.44471001625061,1.15267300605774,-0.162331845611334,0.357120156288147,0.150838304311037,-2.02914807014167,17.8560078144073,5.02794347703457,0.25,0.55555556,0.46153846,0,1,0.83333333,0.69230769,3,97.5357666015625,-16.9411214192708,0,0,107.853,1,0.33333333,"2024-07-22",0
"Shelby Miller",10197,"2024-07-20","@TOR",6,2024,"DET","A",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,9.75339574477623,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,77.8618549705486,152.159040742638,0,0.333333333,0,0.666666666,0,0,0,0,2,8,10,0.0167079996317625,0,0.0167079996317625,0.479000002145767,0.0506075024604797,0.221466660499573,0.413399994373322,0.413399994373322,NA,0,1,0.0752489641308784,0.000193540822569102,0,0,0.7,94.28571429,0.3,89,NA,NA,NA,0.578653275966644,0.21243217587471,NA,8.26647537095206,7.081072529157,NA,0.33333333,0.57142857,0.5,1,1,1,0.7,1,0,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,5.46275338948918,80,46.68403,80,42.01538,43.99496,52.77217,NA,NA,NA,NA,NA,NA,80,42.37031,80,-1.76233,1.4336,99.1,133.76,120.22,96.24,101.62,85.96,NA,NA,NA,NA,NA,NA,98.242,124.118,109.942,0.7,NA,NA,0.3,94.2571411132812,NA,NA,88.7000020345052,-6.28495570591518,NA,NA,2.64974466959635,10.6633475167411,NA,NA,3.57767295837402,0.585818786174059,NA,NA,0.214686140418053,8.36883980248656,NA,NA,7.15620468060176,0,0.625,0.5,NA,1,1,0.8,18,0.7,0.3,NA,93.984130859375,88.4338684082031,NA,-5.60999407087054,3.64455000559489,NA,9.84232330322266,2.42653671900431,NA,0.585818786174059,0.214686140418053,NA,8.36883980248656,7.15620468060176,NA,0,0.625,0.5,NA,1,1,0.8,3,95.1229858398438,31.2580134073893,0,0,108.975,1,0.33333333,"2024-07-20",0
