"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wCT","wCB","wCH","wFB/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piXX%","pivCH","pivCU","pivFA","pivFC","pivXX","piCH-X","piCU-X","piFA-X","piFC-X","piXX-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piXX-Z","piwCH","piwCU","piwFA","piwFC","piwXX","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Joey Wentz",19962,"2024-08-22","@CHC",6,2024,"DET","A",26,0,0,36,1,0,0,0,0,0,0,0,1,7,4,4,4,0,1,0,0,0,0,1,9,9,36,1,0,0,2,2,1,0,0,0,0,0.14285714,0.14285714,0,5.67334132736093,0,0.666666666666667,5,0.8,0.2,4.1664797782898,31.8335202217102,7.19049659073353,903.84009485543,103.041142897423,177.036610333989,1,0.2,0.4,0.4,0,0,0,0,17,16,33,-0.0244159754365683,-0.0285999942570925,0.00418401975184679,-3.5310001373291,-0.378456592559814,0.0895000025629997,0.098800003528595,0.098800003528595,0,1,1,-0.304589152336121,0.0317849653263865,0,0,0.36363636,92.75,0.3030303,85.7,0.18181818,78.16666667,0.15151515,86,NA,-1.51366198062897,-0.535901129245758,-0.0782089531421661,0.179999783635139,-12.6138498385747,-5.35901129245758,-1.30348255236944,3.59999567270279,0.23809524,0.66666667,0.39393939,0.4,0.875,0.69230769,0.36363636,0.28571429,0.12121212,0,2,3,0,3,2,5,0,0.4,0.6,0,0.6,0.4,4.12146636531111,79.93175,42.47943,80,32.07062,50.10893,35.09571,20,42.56248,20,NA,NA,NA,36.67021,76.88484,41.76903,26.99069,50.75733,30.02,1.55489,6.40943,113.52,157.2,149.14,94.44,70.06,59.98,85.98,67.22,64.5,96.4,80.84,87.62,94.8484848484848,85.4969696969697,83.5084848484848,0.36363636,0.3030303,NA,0.18181818,0.15151515,92.7416687011719,85.7,NA,78.1166687011719,85.8599975585937,5.48607953389486,-0.701143217086792,NA,-2.21103143692017,8.30259246826172,9.50929323832194,2.49695453643799,NA,-4.29573822021484,6.83363265991211,-1.53819365054369,-0.541873473674059,NA,-0.0806401707231998,0.181533042341471,-12.8182804211974,-5.41873473674059,NA,-1.34400284538666,3.63066084682941,0.2,0.69230769,0.39393939,0.25,0.88888889,0.69230769,0.39393939,19.53846154,0.15151515,0.18181818,0.36363636,0.3030303,NA,86.0986999511719,78.3399861653646,92.9923706054688,85.9314880371094,NA,8.04833602905273,-2.98002497355143,5.05828666687012,-1.50588026046753,NA,5.28585586547852,-5.95779291788737,8.19992192586263,1.0490345954895,NA,0.181533042341471,-0.0806401707231998,-1.53819365054369,-0.541873473674059,NA,3.63066084682941,-1.34400284538666,-12.8182804211974,-5.41873473674059,NA,0.19047619,0.75,0.39393939,0.5,0.77777778,0.69230769,0.36363636,5,97.489453125,14.14345703125,1,0.2,105.941,4,0.8,"2024-08-22",0
"Joey Wentz",19962,"2024-08-21","@CHC",6,2024,"DET","A",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,1,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.5032791167999,102.403901559937,0,0,0,1,0.5,0,0,0,3,7,10,0.00265200017020106,0,0.00265200017020106,0.468999981880188,0.0502679497003555,0.0377333350479603,0.0732000023126602,0.0732000023126602,NA,0,1,0.0632983595132828,0.00698432731602308,0,0,0.4,92.5,0.2,84.5,0.3,79,0.1,87,NA,0.460001856088638,0.00450797751545906,0.264787942171097,0.054188709706068,11.500046402216,0.225398875772953,8.82626473903656,5.4188709706068,0.5,0.75,0.6,0.33333333,0.66666667,0.5,0.4,0.66666667,0.3,0,1,1,1,0,1,2,0,0.5,0.5,0.5,0,0.5,-1.4990208806917,46.50412,26.49645,61.00479,50.92113,42.55889,52.74543,31.22899,35.84891,29.87587,NA,NA,NA,68.36842,64.37095,58.93875,41.3141,36.21503,43.84498,0.66503,5.07464,73.74,129.28,103.04,104.06,134.38,117.46,82.88,57.98,28.3,90.72,93.48,95.78,89.888,95.13,76.018,0.4,0.2,NA,0.3,0.1,92.6000061035156,84.5,NA,78.5999959309896,86.5,3.87748765945435,-1.1112072467804,NA,-2.32247606913249,6.68257188796997,10.0311679840088,2.5361602306366,NA,-4.74925804138184,6.54399061203003,0.447725370526314,0.00431566312909126,NA,0.256576884537935,0.054773960262537,11.1931342631578,0.215783156454563,NA,8.55256281793118,5.4773960262537,0.5,0.75,0.6,0.33333333,0.66666667,0.5,0.4,19.57142857,0.1,0.3,0.4,0.2,NA,86.7018966674805,78.8056335449219,92.8303756713867,84.7113952636719,NA,6.22681999206543,-3.00730323791504,3.4987325668335,-1.91325497627258,NA,4.82449007034302,-6.31912676493327,9.00267028808594,0.988296031951904,NA,0.054773960262537,0.256576884537935,0.447725370526314,0.00431566312909126,NA,5.4773960262537,8.55256281793118,11.1931342631578,0.215783156454563,NA,0.5,0.75,0.6,0.33333333,0.66666667,0.5,0.4,2,80.1220550537109,47.035026550293,0,0,95.8041,1,0.5,"2024-08-21",0
"Joey Wentz",19962,"2024-08-13","SEA",6,2024,"DET","H",26,0,0,0,1,0,0,0,0,1,0,0,3,9,0,0,0,0,1,0,0,0,0,3,9,3,0,3,0,0,2,2,1,1,0,0,0,0.33333333,0.11111111,0.22222222,3.00169204883215,0,0,0.333333333333333,0,1,2.1664797782898,-2.1664797782898,3.17448538243771,0,52.6825670436742,77.1280120199656,1,0.2,0.4,0.4,0.5,0,0,0,15,20,35,0.000855984690133482,-0.000327956688124686,0.00118394137825817,1.44000005722046,0.151898741722107,0.00666666636243463,0.00879999995231628,0.0164000000804663,NA,0,1,0.0399996042251587,0.0883981051542682,0,0,0.42857143,93.13333333,0.37142857,85,0.02857143,82,0.17142857,86.66666667,NA,1.10982751846313,1.21571946144104,0.054188709706068,-0.134090706706047,7.39885012308757,9.35168816493108,5.4188709706068,-2.23484511176745,0.28,0.7,0.4,0.42857143,1,0.71428571,0.28571429,0.66666667,0.11428571,1,2,2,2,2,1,5,0.2,0.4,0.4,0.4,0.4,0.2,1.59242100954683,30.2641,37.65604,29.76758,80,53.92297,80,21.96867,41.21367,23.30678,NA,NA,NA,64.16807,73.47117,59.92036,34.99946,49.78286,37.7529,1.05734,5.6631,99.1,75.72,67.98,91.12,122.34,112.34,82.78,69.9,53.12,110.46,102.18,103.86,96.0971428571428,84.3857142857143,76.2057142857143,0.42857143,0.37142857,NA,0.02857143,0.17142857,93.1466634114583,84.9307673527644,NA,81.5,86.5166625976562,4.59197540283203,-1.37522653432993,NA,-3.5403733253479,8.3745002746582,9.82407938639323,1.68228971041166,NA,0.159048080444336,6.25933774312337,1.10677505657077,1.21023973077536,NA,0.054773960262537,-0.137094099074602,7.37850037713846,9.30953639057966,NA,5.4773960262537,-2.28490165124337,0.23809524,0.64285714,0.4,0.2,1,0.71428571,0.4,18.15384615,0.17142857,NA,0.42857143,0.4,NA,86.6082153320312,NA,93.2450520833333,84.7419084821429,NA,8.72990544637044,NA,4.4239008585612,-1.70000430515834,NA,4.66681003570557,NA,8.82570393880208,0.309284550803048,NA,-0.137094099074602,NA,1.10677505657077,1.26501369103789,NA,-2.28490165124337,NA,7.37850037713846,9.0358120788421,NA,0.22727273,0.69230769,0.4,0.2,1,0.71428571,0.37142857,5,80.7337951660156,31.7778594970703,0,0,97.9119,1,0.2,"2024-08-13",0
"Joey Wentz",19962,"2024-08-10","@SFG",6,2024,"DET","A",26,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0.5,0,2,1,1,1,1,0,0,0.2,0,0.2,2.84676908401489,0,0.2,1,0.25,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.5032791167999,64.7888072114456,2,0.25,0.5,0.25,1,0,0,0,8,13,21,0.0128499986603856,-0.0180959478020668,0.030945947393775,0.474000006914139,0.050398726016283,0.383799999952316,0.21620000898838,0.21620000898838,NA,0,1,0.00068699597613886,0.0327939802145389,0,0,0.47619048,93.4,0.23809524,85,0.04761905,78,0.23809524,85.6,NA,-0.436367064714432,0.207913711667061,0.0389156937599182,0.15117909014225,-4.36367064714432,4.15827423334122,3.89156937599182,3.023581802845,0.18181818,0.8,0.47619048,0.5,0.75,0.7,0.47619048,0.8,0.14285714,2,0,2,1,1,2,4,0.5,0,0.5,0.25,0.25,0.5,1.78109317277266,29.71194,51.01648,20,80,46.95882,80,61.02583,45.23804,72.71176,NA,NA,NA,58.73088,64.97985,62.72792,52.66805,49.26152,58.58696,-0.04034,4.01658,102.26,86.42,84.68,86.56,130.58,130.8,77.58,148.04,130.72,104.78,56.82,60.32,90.36,110.818095238095,103,0.47619048,0.23809524,NA,0.04761905,0.23809524,93.2700012207031,85.0400024414062,NA,78.4000015258789,85.4799987792969,3.81543769836426,0.0278192788362503,NA,-3.60096025466919,8.20640258789063,10.0299476623535,2.17777633666992,NA,-6.19340515136719,5.43941459655762,-0.461837310343981,0.208753395825624,NA,0.039364367723465,0.152733989059925,-4.61837310343981,4.17506791651249,NA,3.9364367723465,3.0546797811985,0.125,0.69230769,0.47619048,1,0.55555556,0.6,0.61904762,19.125,0.23809524,0.04761905,0.47619048,0.23809524,NA,85.6419189453125,78.5546035766602,93.4194519042969,85.1957580566406,NA,8.05062026977539,-4.08545017242432,3.33022689819336,-0.55664439201355,NA,3.63204612731934,-7.70839977264404,8.72893600463867,0.779383230209351,NA,0.152733989059925,0.039364367723465,-0.461837310343981,0.208753395825624,NA,3.0546797811985,3.9364367723465,-4.61837310343981,4.17506791651249,NA,0.125,0.69230769,0.47619048,1,0.55555556,0.6,0.61904762,4,90.817626953125,16.8021545410156,0,0,107.495,2,0.5,"2024-08-10",0
"Joey Wentz",19962,"2024-08-02","KCR",6,2024,"DET","H",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,77.8618549705486,189.77413509113,0,0,0,1,0.333333333,0,0,0,3,6,9,0.000227999960770831,0,0.000227999960770831,0.479999989271164,0.0506329126656055,0.00213333335705101,0.0063999998383224,0.0063999998383224,NA,0,1,0.00999999418854713,0.0968749862345796,0,0,0.33333333,94,0.11111111,86,0.11111111,80,0.44444444,85.5,NA,0.726879596710205,0.0642120540142059,-0.0344077162444592,0.0103131942451,24.2293198903402,6.42120540142059,-3.44077162444592,0.257829856127501,0,0.57142857,0.44444444,NA,1,1,0.77777778,0.66666667,0,0,2,1,1,1,1,3,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,-0.290667181238061,32.16375,52.8341,24.05048,67.6011,45.42955,67.97107,80,48.49264,80,NA,NA,NA,80,65.92979,80,58.47478,52.25234,62.69957,-0.4011,3.47544,97.48,65.74,70.64,83.48,86.4,84.8,89.62,150.2,134.58,90.66,188.96,203.98,92.5466666666667,109.88,108.342222222222,0.33333333,0.11111111,NA,0.11111111,0.44444444,94.1333312988281,86.0999984741211,NA,79.5,85.5,5.18586667378743,-1.28651714324951,NA,-0.552568674087524,9.14868354797363,10.2720692952474,2.5050220489502,NA,-3.19934463500977,4.7473258972168,0.718402773141861,0.0652216598391533,NA,-0.0350487045943737,0.00971769914031029,23.9467591047287,6.52216598391533,NA,-3.50487045943737,0.242942478507757,0,0.66666667,0.44444444,NA,1,1,0.66666667,17.66666667,0.44444444,0.11111111,0.33333333,0.11111111,NA,85.7197265625,79.7126007080078,94.3834025065104,86.2798004150391,NA,9.44230461120605,-0.631914019584656,5.1326166788737,-1.27980005741119,NA,3.32230257987976,-4.89169979095459,9.16076278686523,1.59648001194,NA,0.00971769914031029,-0.0350487045943737,0.718402773141861,0.0652216598391533,NA,0.242942478507757,-3.50487045943737,23.9467591047287,6.52216598391533,NA,0,0.66666667,0.44444444,NA,1,1,0.66666667,3,92.3351847330729,51.5872344970703,0,0,95.1079,1,0.33333333,"2024-08-02",0
"Joey Wentz",19962,"2024-07-30","CLE",6,2024,"DET","H",26,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,0,2,1,1,0,0,0,0.25,0,0.25,4.46147908401489,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,4.19049659073353,225.960023713858,354.834022166167,102.403901559937,0,0.333333333,0,0.666666666,0.5,0.5,0,0,7,7,14,-0.0064760004170239,-0.00928800087422132,0.00281200069002807,-0.519999980926514,-0.0548523180186749,0.0364000014960766,0.0564000010490417,0.0564000010490417,NA,0,1,-0.238411724567413,0.0604996325109907,0,0,0.28571429,93.75,0.42857143,86,NA,NA,0.28571429,85.5,NA,-1.55682218074799,0.55903834104538,NA,0.370864033699036,-38.9205545186996,9.31730568408966,NA,9.27160084247589,0.3,0.75,0.42857143,0.33333333,1,0.66666667,0.28571429,NA,0.14285714,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,17.3895479611847,25.73745,38.66117,63.95413,NA,NA,NA,20,46.02838,20,NA,NA,NA,27.2582,62.52617,32.81535,20,50.91882,24.51371,2.63989,8.03693,87.54,107.64,119.54,NA,NA,NA,75.26,46.8,34.48,92.44,92.42,100.54,86.1314285714286,83.7342857142857,87.0942857142857,0.28571429,0.42857143,NA,NA,0.28571429,93.6750030517578,86.0333353678385,NA,NA,85.3249969482422,5.97607755661011,-0.582685033480326,NA,NA,8.07104969024658,8.87370300292969,2.54673496882121,NA,NA,6.24576807022095,-1.56094795837998,0.590219173580408,NA,NA,0.376020565629005,-39.0236989594996,9.83698622634013,NA,NA,9.40051414072514,0.25,0.66666667,0.42857143,0.5,0.75,0.66666667,0.42857143,17.1,0.28571429,NA,0.28571429,0.42857143,NA,85.3291473388672,NA,93.7066955566406,86.0172322591146,NA,8.119797706604,NA,6.11011505126953,-0.785551786422729,NA,5.1652774810791,NA,8.20263004302979,1.82623020807902,NA,0.376020565629005,NA,-1.56094795837998,0.590219173580408,NA,9.40051414072514,NA,-39.0236989594996,9.83698622634013,NA,0.25,0.66666667,0.42857143,0.5,0.75,0.66666667,0.42857143,3,92.3627319335938,41.5147450764974,1,0.33333333,103.85,2,0.66666667,"2024-07-30",0
"Joey Wentz",19962,"2024-07-26","MIN",6,2024,"DET","H",26,0,0,7.71428676527388,1,0,0,0,0,0,0,0,2.1,12,4,2,2,1,1,0,0,0,0,3,11.5714301479108,3.85714338263694,15.4285735305478,3,0.333333333,0,3,3,2,0,1,0,0,0.25,0.08333333,0.16666667,3.53893741339789,3.85714338263694,0.363636363636364,2.1428574347983,0.428571428571429,0.83333333,7.45219464788639,0.262092117387485,3.82477639026085,193.680046712976,185.773103644608,93.3056718217153,1,0.25,0.375,0.375,0,0.333333333,0,0,15,28,43,-0.0451879985630512,-0.0589559972286224,0.0137680023908615,-1.44000005722046,-0.151898741722107,0.0991000011563301,0.107066668570042,0.241999998688698,0.0627999976277351,1,1,-0.119267821311951,-0.336716013559728,0,0,0.20930233,93.66666667,0.39534884,86.29411765,0.27906977,78.5,0.11627907,86.8,NA,-0.456702768802643,1.0206606388092,0.108072802424431,-2.07678484916687,-5.07447520891825,6.00388611064238,0.900606686870257,-41.5356969833374,0.29166667,0.78947368,0.51162791,0.57142857,0.66666667,0.63636364,0.44186047,0.75,0.18604651,6,2,0,1,4,3,8,0.75,0.25,0,0.125,0.5,0.375,7.61090798129629,20,34.82913,20,20,48.81761,20,44.98618,40.1634,51.93751,NA,NA,NA,61.95608,60.22418,37.44186,29.46853,47.53446,20,1.40096,6.17853,95.94,34.64,20.12,94.34,56.84,47.3,85.78,94.86,74.34,108.2,100.74,103.28,98.2139534883721,79.5720930232558,71.9306976744186,0.20930233,0.39534884,NA,0.27906977,0.11627907,93.4888916015625,86.3235294117647,NA,78.4500020345052,86.9200012207031,4.96314069959852,-0.450350873610553,NA,-3.48326683044434,8.14400329589844,9.70982615152995,2.87461987663718,NA,-5.20579751332601,6.73751983642578,-0.4666479639709,1.03262759372592,NA,0.105828147381544,-2.08779061585665,-5.18497737745444,6.07427996309365,NA,0.881901228179534,-41.7558123171329,0.31818182,0.71428571,0.51162791,0.57142857,0.66666667,0.63636364,0.48837209,21.29032258,0.11627907,0.27906977,0.20930233,0.39534884,NA,87.1077392578125,78.6116434733073,93.6722547743056,86.4834702435662,NA,8.00539779663086,-3.79875151316325,4.6176766289605,-0.910411217633416,NA,4.93250389099121,-7.03676923116048,8.35504743787977,1.50943228777717,NA,-2.08779061585665,0.105828147381544,-0.4666479639709,1.03262759372592,NA,-41.7558123171329,0.881901228179534,-5.18497737745444,6.07427996309365,NA,0.39130435,0.7,0.53488372,0.44444444,0.71428571,0.60869565,0.46511628,8,90.2162322998047,8.13965034484863,2,0.25,101.914,2,0.25,"2024-07-26",0
"Joey Wentz",19962,"2024-07-23","@CLE",6,2024,"DET","A",26,0,1,13.5,1,0,0,0,0,0,0,0,2,11,3,3,3,1,2,0,0,0,0,3,13.5,9,13.5,1.5,1,0,1,3,1,0,1,1,0,0.27272727,0.18181818,0.09090909,4.86505965686513,4.5,0.333333333333333,2.5,0.4,0.55555556,9.66647977828979,3.83352022171021,5.4344923876226,338.940035570786,241.527226495232,133.351493568393,0.333333333,0.2,0.2,0.6,0,0.333333333,0,0,18,24,42,-0.120099976658821,-0.282540023326874,0.162440031766891,-0.901999950408936,-0.0951476767659187,1.21420001983643,1.10074996948242,1.42999994754791,1.41359996795654,1,1,-0.132015809416771,0.0331029658187279,0,1,0.33333333,94.5,0.45238095,87.36842105,0.07142857,79.66666667,0.14285714,85.83333333,NA,-1.25152766704559,-0.596426844596863,0.0708851888775826,0.219657301902771,-8.93948333603995,-3.13908865577296,2.36283962925275,3.66095503171285,0.37931034,0.84615385,0.52380952,0.27272727,1,0.63636364,0.30952381,0.36363636,0.19047619,1,2,3,2,2,2,6,0.16666667,0.33333333,0.5,0.33333333,0.33333333,0.33333333,10.134480958323,20,42.80753,20,48.56791,50.63909,27.34513,29.72683,52.11022,36.9963,NA,NA,NA,32.44169,60.05255,20,20.47131,53.56699,20,1.95992,7.01697,91.06,47.56,48.7,100.88,134,126.84,78.48,38.64,23.28,91.22,81.26,84.38,87.8639024390244,66.6736585365854,62.8921951219512,0.33333333,0.45238095,NA,0.07142857,0.14285714,94.3999982561384,87.3842130962171,NA,79.5333353678385,85.9333292643229,5.08665956769671,-0.86328817668714,NA,-1.6156013806661,8.07140731811523,9.90069144112723,3.74113544664885,NA,-4.25460433959961,7.14799880981445,-1.25329202413559,-0.611009918153286,NA,0.0936271920800209,0.221411723643541,-8.95208588668278,-3.21584167449098,NA,3.12090640266736,3.69019539405902,0.38461538,0.75,0.52380952,0.3,0.91666667,0.63636364,0.38095238,19.41935484,0.14285714,0.07142857,0.33333333,0.45238095,NA,85.9029541015625,79.4531656901042,94.3623308454241,87.3397281044408,NA,7.94342867533366,-1.99299653371175,4.74671064104353,-1.39484776948628,NA,5.45927174886068,-5.99389330546061,8.6189809526716,2.35476965653269,NA,0.221411723643541,0.0936271920800209,-1.25329202413559,-0.611009918153286,NA,3.69019539405902,3.12090640266736,-8.95208588668278,-3.21584167449098,NA,0.37037037,0.8,0.52380952,0.3,0.91666667,0.63636364,0.35714286,6,78.4600524902344,25.0420822143555,1,0.16666667,98.0331,1,0.16666667,"2024-07-23",0
"Joey Wentz",19962,"2024-07-13","LAD",6,2024,"DET","H",26,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,3,1,1,1,0,1,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0.5,0,2,0,0,0,1,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0.5,6.00000625849423,0.5,0.5,12.1664891660311,14.8335389971929,12.1664891660311,677.880778226325,304.47568268906,300.827211911999,2,0,1,0,0,0,0,0,4,5,9,-0.122931987047195,-0.134043991565704,0.0111120007932186,-1.02199995517731,-0.107805907726288,1.30733335018158,0.952000021934509,0.952000021934509,0.844799995422363,1,1,-0.0946946665644646,0.000662041274119896,0,1,0.33333333,93.33333333,0.44444444,86.5,0.11111111,80,0.11111111,85,NA,-0.25948891043663,0.219971507787704,0.054188709706068,-0.463952898979187,-8.64963034788768,5.49928769469261,5.4188709706068,-46.3952898979187,0.2,1,0.55555556,1,1,1,0.44444444,1,0,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,6.68618477157466,80,39.62791,80,50.33208,37.82306,40.72474,49.08141,30.13314,48.60773,NA,NA,NA,80,63.9185,39.93324,80,43.47723,51.94442,-2.08234,0.95358,86.18,123.58,120.8,93.7,119.02,115.2,67.84,71.76,30.64,116.66,145.92,144.98,94.4488888888889,115.728888888889,100.871111111111,0.33333333,0.44444444,NA,0.11111111,0.11111111,93.3333333333333,86.5,NA,80.1999969482422,85.0999984741211,4.82224655151367,-0.394982874393463,NA,-1.40480470657349,6.9221248626709,9.73074658711751,2.57957243919373,NA,-3.99067044258118,9.09201431274414,-0.265926375985146,0.222034335136414,NA,0.054773960262537,-0.47120988368988,-8.86421253283818,5.55085837841034,NA,5.4773960262537,-47.120988368988,0,0.83333333,0.55555556,NA,1,1,0.66666667,21.16666667,0.11111111,0.11111111,0.33333333,0.44444444,NA,85.2239990234375,80.2492980957031,93.4713338216146,86.5952529907227,NA,6.79012012481689,-1.39989995956421,4.51816336313883,-0.914876997470856,NA,7.49317979812622,-5.1698899269104,8.64424324035645,1.18537676334381,NA,-0.47120988368988,0.054773960262537,-0.265926375985146,0.222034335136414,NA,-47.120988368988,5.4773960262537,-8.86421253283818,5.55085837841034,NA,0,0.83333333,0.55555556,NA,1,1,0.66666667,2,92.5721588134766,-0.141397356987,0,0,93.4587,0,0,"2024-07-13",0
"Joey Wentz",19962,"2024-07-09","CLE",6,2024,"DET","H",26,0,0,3.85714338263694,1,0,0,0,0,0,0,0,2.1,13,3,1,1,0,3,0,0,0,0,3,11.5714301479108,11.5714301479108,11.5714301479108,1,0,0,3,3,1,0,0,0,0,0.23076923,0.23076923,0,6.06732079448933,0,0.3,2.57142892175796,0.428571428571429,0.83333333,4.45219423916877,-0.595050856531835,6.39620531201881,96.840023356488,110.235229572766,157.276573771961,1,0.142857142,0.428571428,0.428571428,0,0,3,11.5714301479108,29,36,65,-0.010895999148488,-0.0819600000977516,0.0710640028119087,-0.181000113487244,-0.0190928317606449,0.396428555250168,0.363093316555023,0.225600004196167,0.549199998378754,1,1,-0.0202194564044476,-0.00726594797468976,0,0,0.32307692,94.04761905,0.30769231,86.5,0.24615385,80.25,0.12307692,87,NA,-0.374264776706696,-1.08942592144012,0.266828775405884,0.408321410417557,-1.78221322241284,-5.44712960720062,1.66767984628677,5.10401763021946,0.26315789,0.59259259,0.4,0.6,0.875,0.76923077,0.41538462,0.30769231,0.09230769,3,3,1,0,1,6,7,0.42857143,0.42857143,0.14285714,0,0.14285714,0.85714286,3.93136483526359,37.37112,44.91505,38.21749,49.159,47.07299,54.37353,72.03691,57.73751,79.62646,NA,NA,NA,20,73.08258,20,43.27271,55.49438,44.01831,0.54335,4.89212,99.22,85.46,78.96,97.92,100.32,88.42,93.8,126.32,129.96,94.98,55.44,63.08,95.8443076923077,93.0818461538461,92.8793846153846,0.32307692,0.30769231,NA,0.24615385,0.12307692,93.9333321707589,86.4450012207031,NA,80.0999984741211,86.8125,4.92322721935454,-1.05101346969604,NA,-2.00456762313843,8.34801769256592,10.5541585286458,3.030029296875,NA,-4.73359775543213,7.31553506851196,-0.384043347090483,-1.10910841822624,NA,0.267731834203005,0.412285458296537,-1.82877784328801,-5.54554209113121,NA,1.67332396376878,5.15356822870672,0.25,0.5862069,0.4,0.55555556,0.88235294,0.76923077,0.44615385,19.92307692,0.12307692,0.24615385,0.32307692,0.30769231,NA,86.7223587036133,79.9708633422852,93.8535563151042,86.3369873046875,NA,8.22426891326904,-2.57154893875122,4.47462863013858,-1.91584167480469,NA,6.14523124694824,-6.07791137695312,9.74919637044271,1.84088306427002,NA,0.412285458296537,0.267731834203005,-0.384043347090483,-1.10910841822624,NA,5.15356822870672,1.67332396376878,-1.82877784328801,-5.54554209113121,NA,0.25,0.5862069,0.4,0.55555556,0.88235294,0.76923077,0.44615385,7,99.2513689313616,14.0509839739118,1,0.14285714,109.094,4,0.57142857,"2024-07-09",0
