"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","SF%","SFv","XX%","wFB","wSL","wCH","wSF","wFB/C","wSL/C","wCH/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSL%","pfxCH%","pfxvFA","pfxvFS","pfxvSL","pfxvCH","pfxFA-X","pfxFS-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxFS-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwFS","pfxwSL","pfxwCH","pfxwFA/C","pfxwFS/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Mason Miller",31757,"2024-07-12","@PHI",10,2024,"OAK","A",25,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-23.3907740466029,15.0336680287444,0,0.5,0,0.5,0,0,0,0,7,14,21,0.0180719997733831,-0.0120379999279976,0.0301099997013807,0.500999987125397,0.0513056851923466,0.29883998632431,0.441199988126755,0.441199988126755,NA,0,1,0.0252329334616661,0.0352409006984347,0,0,0.61904762,102.23076923,0.28571429,87.16666667,0.0952381,93.5,NA,NA,NA,0.323316931724548,-0.0590101480484009,0.054188709706068,NA,2.48705332095806,-0.983502467473348,2.7094354853034,NA,0.22222222,0.83333333,0.57142857,0.5,0.6,0.58333333,0.57142857,0.75,0.23809524,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,1.46905469641291,80,60.469,80,80,67.71919,79.30685,31.19218,60.65683,21.25738,NA,NA,NA,73.32464,66.56602,67.10838,-1.32366,2.0916,123.68,61.66,81.64,134.68,80.14,113.28,159.78,70,96.08,NA,NA,NA,140.80380952381,75.4828571428571,105.352380952381,0.61904762,NA,0.28571429,0.0952381,102.269230769231,NA,87,93.25,-5.69070728008564,NA,2.85799090067546,-5.54162120819092,9.02540236253005,NA,-1.10437242190043,0.700275659561157,0.32566674426198,NA,-0.0604469701647758,0.054773960262537,2.50512880201523,NA,-1.00744950274626,2.73869801312685,0.16666667,0.73333333,0.57142857,0,0.63636364,0.58333333,0.71428571,19.47058824,0.0952381,0.61904762,NA,0.28571429,93.1525497436523,102.220881535457,NA,86.9371846516927,-5.09632015228271,-5.26894143911508,NA,3.06353314717611,-0.517628014087677,7.86538402850811,NA,-2.18700838088989,0.054773960262537,0.32566674426198,NA,-0.0604469701647758,2.73869801312685,2.50512880201523,NA,-1.00744950274626,0,0.8,0.57142857,NA,0.5,0.5,0.71428571,2,73.1003646850586,37.7469177246094,0,0,74.9495,0,0,"2024-07-12",0
"Mason Miller",31757,"2024-07-10","@BOS",10,2024,"OAK","A",25,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-23.3907740466029,-22.5814263197472,1,0.5,0.5,0,0,0,0,0,4,9,13,0.0466959998011589,-0.0129760000854731,0.0596720017492771,0.546999990940094,0.0526974946260452,0.583760023117065,1.00240004062653,1.00240004062653,NA,0,1,0.0250768531113863,0.0549149208230796,0,0,0.76923077,101.3,0.23076923,87.66666667,NA,NA,NA,NA,NA,0.273342251777649,-0.00390239432454109,NA,NA,2.73342251777649,-0.130079810818036,NA,NA,0.33333333,0.5,0.46153846,0,0.8,0.66666667,0.76923077,0.75,0.15384615,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,1.62851626200512,NA,NA,NA,80,73.67779,80,80,67.28973,80,NA,NA,NA,80,72.82026,80,-2.90529,-0.28084,NA,NA,NA,138.66,95.62,130.24,146.28,153.88,187.64,NA,NA,NA,140.418461538462,109.064615384615,143.486153846154,0.76923077,NA,0.23076923,NA,101.270001220703,NA,87.7999979654948,NA,-5.42081146240234,NA,3.26146411895752,NA,9.37595291137695,NA,-0.854046026865641,NA,0.274963639676571,NA,-0.00435131415724754,NA,2.74963639676571,NA,-0.145043805241585,NA,0.5,0.45454545,0.46153846,0,0.8,0.66666667,0.84615385,18.125,NA,0.76923077,NA,0.23076923,NA,101.400402832031,NA,87.9271647135417,NA,-5.04108810424805,NA,3.74459012349447,NA,8.12623291015625,NA,-2.18469603856405,NA,0.274963639676571,NA,-0.00435131415724754,NA,2.74963639676571,NA,-0.145043805241585,0.5,0.45454545,0.46153846,0,0.8,0.66666667,0.84615385,2,92.1727294921875,3.74498796463013,0,0,93.2772,0,0,"2024-07-10",0
"Mason Miller",31757,"2024-07-02","LAA",10,2024,"OAK","H",25,0,0,18,1,0,0,0,0,0,0,0,1,6,2,2,2,0,1,0,0,0,0,2,18,9,18,2,0,0,0,2,1,1,0,0,0,0.33333333,0.16666667,0.16666667,4.28472907744389,0,0.4,3,0.666666666666667,0.33333333,2.1664797782898,15.8335202217102,5.19049659073353,464.669317495394,53.9168682033091,127.281471151288,0,0.333333333,0,0.666666666,0.5,0,0,0,8,16,24,0.0123000079765916,-0.0447519719600677,0.0570519790053368,-1.54699993133545,-0.16962718963623,0.506600022315979,0.306400001049042,0.306400001049042,NA,0,1,-0.0977484658360481,0.122027990973771,0,0,0.58333333,101.14285714,0.41666667,87.4,NA,NA,NA,NA,NA,-1.0156626701355,0.250791072845459,NA,NA,-7.2547333581107,2.50791072845459,NA,NA,0.4375,0.75,0.54166667,0.57142857,0.66666667,0.61538462,0.33333333,0.33333333,0.20833333,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,2.66469121583037,NA,NA,NA,43.43494,72.82422,20.22772,52.15447,68.7066,46.14654,NA,NA,NA,46.53019,74.39004,27.84905,0.34098,4.58856,NA,NA,NA,124.14,62.46,90.38,129.12,114.08,137.28,NA,NA,NA,126.215,83.9683333333333,109.921666666667,0.58333333,NA,0.41666667,NA,100.978567940848,NA,87.3800048828125,NA,-5.29785864693778,NA,3.18297653198242,NA,10.4915150233677,NA,-1.40755405426025,NA,-1.03140660002828,NA,0.252515010535717,NA,-7.36719000020197,NA,2.52515010535717,NA,0.46153846,0.63636364,0.54166667,0.33333333,0.85714286,0.61538462,0.45833333,18.44444444,NA,0.58333333,NA,0.41666667,NA,101.186471121652,NA,87.5894470214844,NA,-4.22622789655413,NA,4.47818794250488,NA,9.23022896902902,NA,-2.95829486846924,NA,-1.03140660002828,NA,0.252515010535717,NA,-7.36719000020197,NA,2.52515010535717,0.46153846,0.63636364,0.54166667,0.33333333,0.85714286,0.61538462,0.45833333,3,91.3574422200521,37.0617014567057,0,0,100.537,2,0.66666667,"2024-07-02",0
"Mason Miller",31757,"2024-06-28","@ARI",10,2024,"OAK","A",25,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-23.3907740466029,15.0336680287444,0,0,0,1,0,0,0,0,5,7,12,0.00793999992311001,0,0.00793999992311001,0.510999977588654,0.0516161620616913,0.103333331644535,0.206000000238419,0.206000000238419,NA,0,1,0.078376330435276,-0.00153762024616226,0,0,1,101.08333333,NA,NA,NA,NA,NA,NA,NA,0.782448410987854,NA,NA,NA,6.52040342489878,NA,NA,NA,0.28571429,0.6,0.41666667,0.5,0,0.2,0.41666667,0.33333333,0.33333333,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.65197441042334,NA,NA,NA,52.19895,77.86006,20,NA,NA,NA,NA,NA,NA,52.00802,76.03303,20,0.00066,4.07808,NA,NA,NA,133.86,76.64,113.9,NA,NA,NA,NA,NA,NA,133.86,76.64,113.9,1,NA,NA,NA,101.083333333333,NA,NA,NA,-6.50693321228027,NA,NA,NA,9.74274762471517,NA,NA,NA,0.791203584522009,NA,NA,NA,6.59336320435007,NA,NA,NA,0.28571429,0.6,0.41666667,0.5,0,0.2,0.41666667,13.11111111,NA,1,NA,NA,NA,100.884084065755,NA,NA,NA,-5.89967155456543,NA,NA,NA,8.89704831441244,NA,NA,NA,0.791203584522009,NA,NA,NA,6.59336320435007,NA,NA,0.25,0.75,0.41666667,0.5,0,0.2,0.33333333,1,91.0514526367188,43.1290092468262,0,0,91.0515,0,0,"2024-06-28",0
"Mason Miller",31757,"2024-06-26","@LAA",10,2024,"OAK","A",25,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,1,0,1,1,0,0,1,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-23.3907740466029,15.0336680287444,1,0,0.5,0.5,0,0,1,9,5,10,15,0.00291198957711458,-0.000713999266736209,0.00362598896026611,0.508000016212463,0.0515474379062653,0.0414000004529953,0.051400002092123,0.051400002092123,NA,0,1,0.0420111566781998,0.0283267550428591,0,0,0.73333333,100.63636364,0.26666667,87.5,NA,NA,NA,NA,NA,0.715148270130157,-0.396652787923813,NA,NA,6.50134791027416,-9.91631969809532,NA,NA,0.27272727,1,0.46666667,0.66666667,0.5,0.57142857,0.26666667,0.5,0.2,1,0,1,2,0,0,2,0.5,0,0.5,1,0,0,-0.995194711790649,NA,NA,NA,40.72766,66.12199,20,66.86387,53.66511,77.97077,NA,NA,NA,46.38095,62.15879,30.18353,0.35025,4.60247,NA,NA,NA,115.88,70.46,88.96,102.32,85.14,104.02,NA,NA,NA,112.264,74.3746666666667,92.976,0.73333333,NA,0.26666667,NA,100.563631924716,NA,87.6999969482422,NA,-6.22505187988281,NA,2.60329461097717,NA,8.86968994140625,NA,-0.328720986843109,NA,0.722989834845066,NA,-0.402996104210615,NA,6.57263486222787,NA,-10.0749026052654,NA,0.16666667,0.66666667,0.46666667,1,0.5,0.57142857,0.6,17.90909091,NA,0.73333333,NA,0.26666667,NA,100.770352450284,NA,87.8971481323242,NA,-5.53894008289684,NA,3.40744256973267,NA,7.72827633944425,NA,-1.36198651790619,NA,0.722989834845066,NA,-0.402996104210615,NA,6.57263486222787,NA,-10.0749026052654,0.375,0.57142857,0.46666667,1,0.25,0.57142857,0.46666667,2,64.8984298706055,-0.679782867431641,0,0,84.7625,0,0,"2024-06-26",0
"Mason Miller",31757,"2024-06-21","MIN",10,2024,"OAK","H",25,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,28.1476541200051,27.173712862954,2,0,1,0,0,0,0,0,2,5,7,0.151280015707016,0,0.151280015707016,0.453000009059906,0.0496710501611233,2.04933333396912,2.79439997673035,2.79439997673035,NA,0,1,0.0739005208015442,-8.13849882310563e-05,1,0,0.57142857,101,0.28571429,87.5,0.14285714,93,NA,NA,NA,0.389762759208679,0.106812082231045,0.193908214569092,NA,9.74406898021698,5.34060411155224,19.3908214569092,NA,0.4,0.5,0.42857143,0.5,1,0.66666667,0.28571429,0.33333333,0.14285714,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.209971013614451,80,71.94763,65.53119,34.95263,80,22.46994,80,54.43342,80,NA,NA,NA,61.10759,75.8489,53.47827,-0.56466,3.2301,103.48,145.84,129.04,110.12,73.42,83.02,103.5,145.42,168.26,NA,NA,NA,107.28,104.337142857143,113.948571428571,0.57142857,NA,0.28571429,0.14285714,100.975006103516,NA,87.1500015258789,92.8000030517578,-6.76953792572021,NA,2.91904067993164,-7.69223070144653,10.9531583786011,NA,-1.49556708335876,3.5913233757019,0.394430689513683,NA,0.108140081167221,0.196128189563751,9.86076723784208,NA,5.40700405836105,19.6128189563751,0.5,0.33333333,0.42857143,0.5,1,0.66666667,0.42857143,18,0.14285714,0.57142857,NA,0.28571429,93.2329025268555,101.406753540039,NA,87.5758972167969,-6.97479009628296,-5.77322769165039,NA,3.85914993286133,1.76021003723145,9.33781433105469,NA,-3.00614500045776,0.196128189563751,0.394430689513683,NA,0.108140081167221,19.6128189563751,9.86076723784208,NA,5.40700405836105,0.5,0.33333333,0.42857143,0.5,1,0.66666667,0.42857143,2,78.5443420410156,0.248393416404724,0,0,81.2521,0,0,"2024-06-21",0
"Mason Miller",31757,"2024-06-19","KCR",10,2024,"OAK","H",25,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,0,1,0,1,0,0,0,0.5,0.25,0.25,3.75272908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,53.9168682033091,89.6663768027962,0,0,0,1,1,0,0,0,6,12,18,0.0123000079765916,-0.0159039683640003,0.0282039754092693,0.453000009059906,0.0496710538864136,0.367599993944168,0.306400001049042,0.306400001049042,NA,0,1,0.0278324857354164,0.00562781943112758,0,0,0.61111111,100.18181818,0.38888889,87.57142857,NA,NA,NA,NA,NA,-0.0383938997983932,0.495598524808884,NA,NA,-0.349035452712666,7.07997892584119,NA,NA,0.3,0.5,0.38888889,0,1,0.57142857,0.44444444,0.5,0.16666667,0,0,1,1,0,0,1,0,0,1,1,0,0,0.32852560665223,NA,NA,NA,69.11081,73.54771,62.21985,46.66709,66.69991,32.51228,NA,NA,NA,64.26311,73.71339,52.21875,-0.7607,2.93604,NA,NA,NA,114.52,101.9,121,136.1,85.5,109.94,NA,NA,NA,122.912222222222,95.5222222222222,116.698888888889,0.61111111,NA,0.38888889,NA,100.154541015625,NA,87.4142804827009,NA,-6.40122708407315,NA,2.57155609130859,NA,10.2062592939897,NA,0.00256381662828582,NA,-0.0433735623955727,NA,0.489868618547916,NA,-0.394305112687024,NA,6.99812312211309,NA,0.44444444,0.33333333,0.38888889,0.25,1,0.57142857,0.5,18.57142857,NA,0.61111111,NA,0.38888889,NA,100.476351651278,NA,87.7222202845982,NA,-5.05177168412642,NA,4.05424989972796,NA,8.76384804465554,NA,-1.64988708496094,NA,-0.0433735623955727,NA,0.489868618547916,NA,-0.394305112687024,NA,6.99812312211309,0.5,0.3,0.38888889,0.25,1,0.57142857,0.55555556,1,82.1158828735352,73.0296173095703,0,0,82.1159,0,0,"2024-06-19",0
"Mason Miller",31757,"2024-06-18","KCR",10,2024,"OAK","H",25,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,28.1476541200051,102.403901559937,0,0,0,1,0,0,0,0,2,8,10,0.0662919878959656,0,0.0662919878959656,0.453000009059906,0.0496710501611233,0.890533328056335,1.40760004520416,1.40760004520416,NA,0,1,0.0749959349632263,-0.000555163565424205,1,0,0.6,101.33333333,0.4,88.25,NA,NA,NA,NA,NA,0.501712799072266,0.252928644418716,NA,NA,8.36187998453776,6.32321611046791,NA,NA,0.57142857,0.33333333,0.5,0.25,1,0.4,0.3,1,0.3,0,0,2,0,2,0,2,0,0,1,0,1,0,-0.498297670011852,NA,NA,NA,80,76.71109,80,35.92168,75.51546,20,NA,NA,NA,75.04373,80,57.80358,-1.43046,1.9314,NA,NA,NA,126.68,113.5,139.46,143.16,92.7,124.66,NA,NA,NA,133.272,105.18,133.54,0.6,NA,0.4,NA,101.200002034505,NA,88.25,NA,-6.015806833903,NA,2.70857620239258,NA,10.4594014485677,NA,-0.821057796478271,NA,0.50743144005537,NA,0.255960464477539,NA,8.4571906675895,NA,6.39901161193848,NA,0.66666667,0.25,0.5,0.25,1,0.4,0.4,17,NA,0.6,NA,0.4,NA,101.491495768229,NA,88.4833984375,NA,-4.93122005462646,NA,4.19040775299072,NA,9.26851018269857,NA,-2.48061108589172,NA,0.50743144005537,NA,0.255960464477539,NA,8.4571906675895,NA,6.39901161193848,0.66666667,0.25,0.5,0.25,1,0.4,0.4,2,88.7244873046875,45.5184516906738,0,0,89.0055,0,0,"2024-06-18",0
"Mason Miller",31757,"2024-06-14","@MIN",10,2024,"OAK","A",25,0,0,0,1,0,0,0,0,0,0,1,1.2,6,0,0,0,0,1,0,0,0,0,1,5.40000205993731,5.40000205993731,0,1,0,0,2,2,0,1,0,0,0,0.16666667,0.16666667,0,5.73367352628778,0,0,0.600000228881923,0,1,3.76648000717172,-3.76648000717172,5.58089078678074,0,95.1476166347028,136.993529931512,1,0,0.5,0.5,0.5,0,0,0,7,13,20,0.185051992535591,-0.223816022276878,0.408868014812469,1.03699994087219,0.108700208365917,3.68006658554077,3.71000003814697,6.64359998703003,2.60520005226135,1,1,0.0962183028459549,-0.0459333451599519,1,0,0.8,100.6875,0.2,87.25,NA,NA,NA,NA,NA,0.645395398139954,0.353529930114746,NA,NA,4.03372123837471,8.83824825286865,NA,NA,0.3,0.6,0.45,0.33333333,0.83333333,0.66666667,0.5,0.66666667,0.15,0,3,1,1,0,3,4,0,0.75,0.25,0.25,0,0.75,1.45378936967085,NA,NA,NA,31.10701,69.00902,20,80,52.89336,80,NA,NA,NA,43.14975,64.69211,30.73911,0.55099,4.90358,NA,NA,NA,113.18,50.82,68.48,103.7,148.04,157.78,NA,NA,NA,111.284,70.264,86.34,0.8,NA,0.2,NA,100.675003051758,NA,87.2249984741211,NA,-4.9808988571167,NA,3.07331657409668,NA,9.2103214263916,NA,-1.52294337749481,NA,0.631304915994406,NA,0.35770857706666,NA,3.94565572496504,NA,8.9427144266665,NA,0.14285714,0.61538462,0.45,0,0.75,0.66666667,0.65,17.57142857,NA,0.8,NA,0.2,NA,100.603172302246,NA,87.1503524780273,NA,-4.58608245849609,NA,3.53636503219604,NA,8.1380090713501,NA,-2.61878514289856,NA,0.631304915994406,NA,0.35770857706666,NA,3.94565572496504,NA,8.9427144266665,0.14285714,0.61538462,0.45,0,0.75,0.66666667,0.65,4,93.9133224487305,20.6472702026367,0,0,103.274,2,0.5,"2024-06-14",0
"Mason Miller",31757,"2024-06-12","@SDP",10,2024,"OAK","A",25,0,1,27.000028163224,1,0,0,0,0,0,0,0,0.1,2,1,1,1,1,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,1,0,0,0,0,0,0,0,0,6.03472908401489,27.000028163224,0.5,3.00000312924711,0,1,42.1665204585023,-15.1664922952783,7.70250972840334,697.004703275652,1084.68647983257,189.774252798055,1,0,0.5,0.5,0,1,0,0,3,4,7,-0.371514022350311,-0.426206022500992,0.0546920038759708,-0.782000005245209,-0.0853246077895164,1.96370005607605,2.21320009231567,2.21320009231567,NA,0,1,-0.223920881748199,0.034730062508378,0,1,0.42857143,101.33333333,0.57142857,87.75,NA,NA,NA,NA,NA,0.371213614940643,-1.56953465938568,NA,NA,12.3737871646881,-39.238366484642,NA,NA,0,0.4,0.28571429,NA,1,1,0.71428571,1,0,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,42.0832370087628,NA,NA,NA,80,80,80,50.82005,70.30185,46.80469,NA,NA,NA,80,80,80,-2.45651,0.39233,NA,NA,NA,113.3,146.04,171.86,122.5,108.72,134.22,NA,NA,NA,118.557142857143,124.714285714286,150.351428571429,0.42857143,NA,0.57142857,NA,101.299997965495,NA,87.7749938964844,NA,-6.5278917948405,NA,2.19470262527466,NA,10.6615028381348,NA,-0.6283238530159,NA,0.377100721001625,NA,-1.57402932271361,NA,12.5700240333875,NA,-39.3507330678403,NA,0,0.4,0.28571429,NA,1,1,0.71428571,15,NA,0.42857143,NA,0.57142857,NA,101.348327636719,NA,87.7768249511719,NA,-5.46701304117839,NA,3.61621260643005,NA,9.06652323404948,NA,-2.55784583091736,NA,0.377100721001625,NA,-1.57402932271361,NA,12.5700240333875,NA,-39.3507330678403,0,0.4,0.28571429,NA,1,1,0.71428571,2,101.65478515625,17.5337772369385,1,0.5,103.724,2,1,"2024-06-12",0
"Mason Miller",31757,"2024-06-09","TOR",10,2024,"OAK","H",25,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,1,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,28.1476541200051,64.7888072114456,1,0,0.5,0.5,1,0,0,0,3,10,13,0.12780798971653,0,0.12780798971653,0.453000009059906,0.0496710501611233,1.73493337631226,2.25279998779297,2.25279998779297,2.6988000869751,1,1,0.073690839111805,-2.34629107681988e-05,1,0,0.38461538,101.6,0.61538462,87.875,NA,NA,NA,NA,NA,0.0739289969205856,0.660501837730408,NA,NA,1.47857993841171,8.2562729716301,NA,NA,0.42857143,0.66666667,0.53846154,0.66666667,0.75,0.71428571,0.46153846,1,0.15384615,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,-1.34205976391149,NA,NA,NA,80,80,80,76.64568,73.11729,64.4161,NA,NA,NA,80,80,80,-3.10683,-0.58315,NA,NA,NA,128.44,145.66,173.84,144.2,109.38,136.96,NA,NA,NA,138.138461538462,123.333846153846,151.144615384615,0.38461538,NA,0.61538462,NA,101.459997558594,NA,87.7874984741211,NA,-5.84731292724609,NA,3.91772627830505,NA,10.9030570983887,NA,0.192780151963234,NA,0.0743774212896824,NA,0.650989674031734,NA,1.48754842579365,NA,8.13737092539668,NA,0.66666667,0.5,0.53846154,0.5,0.8,0.71428571,0.76923077,18.3,NA,0.38461538,NA,0.61538462,NA,101.798602294922,NA,88.1253890991211,NA,-4.89121780395508,NA,5.3349986076355,NA,9.67192611694336,NA,-1.27969813346863,NA,0.0743774212896824,NA,0.650989674031734,NA,1.48754842579365,NA,8.13737092539668,0.6,0.5,0.53846154,0.66666667,0.75,0.71428571,0.61538462,2,69.0273895263672,43.848201751709,0,0,69.706,0,0,"2024-06-09",0
"Mason Miller",31757,"2024-06-07","TOR",10,2024,"OAK","H",25,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-23.3907740466029,-22.5814263197472,1,0,1,0,0,0,1,9,4,8,12,0.12780798971653,0,0.12780798971653,0.453000009059906,0.0496710501611233,1.73493337631226,2.25279998779297,2.25279998779297,NA,0,1,0.073690839111805,-2.34629107681988e-05,1,0,0.25,99.33333333,0.75,86.55555556,NA,NA,NA,NA,NA,0.0724043697118759,0.672306001186371,NA,NA,2.41347899039586,7.47006667984857,NA,NA,0.42857143,0.8,0.58333333,0,1,0.57142857,0.41666667,0.33333333,0.25,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.54132653314999,NA,NA,NA,80,74.18385,78.09692,39.43582,58.40172,40.67172,NA,NA,NA,52.99106,69.29093,50.45213,-0.06041,3.98648,NA,NA,NA,107.04,113.04,127.34,119.18,102.3,120.06,NA,NA,NA,116.145,104.985,121.88,0.25,NA,0.75,NA,99.4000040690104,NA,86.5333319769965,NA,-5.82306989034017,NA,3.16580327351888,NA,10.77978515625,NA,-0.376351250542535,NA,0.0730913765728474,NA,0.680087439715862,NA,2.43637921909491,NA,7.55652710795403,NA,0.5,0.66666667,0.58333333,0,1,0.57142857,0.5,18.22222222,NA,0.25,NA,0.75,NA,99.7964680989583,NA,86.8839246961806,NA,-4.70422999064128,NA,4.59023242526584,NA,9.49044354756673,NA,-1.9170536465115,NA,0.0730913765728474,NA,0.680087439715862,NA,2.43637921909491,NA,7.55652710795403,0.5,0.66666667,0.58333333,0,1,0.57142857,0.5,1,77.4267578125,-13.2651128768921,0,0,77.4268,0,0,"2024-06-07",0
"Mason Miller",31757,"2024-06-05","SEA",10,2024,"OAK","H",25,0,0,5.40000205993731,1,0,0,0,0,1,0,0,1.2,6,1,1,1,1,1,0,0,0,0,1,5.40000205993731,5.40000205993731,5.40000205993731,1,0,0,2,2,0,0,0,0,0,0.16666667,0.16666667,0,5.73367352628778,5.40000205993731,0.2,1.20000045776385,0,1,11.5664829826367,-6.16648092269941,5.58089078678074,139.400848425822,296.147563159869,136.993529931512,1,0,0.5,0.5,0,0.5,0,0,12,17,29,0.210811987519264,-0.199668034911156,0.41048002243042,0.312999993562698,0.0343201793730259,3.13800001144409,2.10946679115295,3.51320004463196,NA,0,1,0.0107357166707516,0.0564446487691611,1,0,0.62068966,101.27777778,0.37931034,88.09090909,NA,NA,NA,NA,NA,-0.0353629179298878,-0.175988018512726,NA,NA,-0.196460655166043,-1.59989107738842,NA,NA,0.4,0.66666667,0.48275862,0.75,1,0.85714286,0.31034483,0.66666667,0.06896552,1,3,0,0,1,3,4,0.25,0.75,0,0,0.25,0.75,12.0190380636372,NA,NA,NA,80,80,60.53955,20,75.81759,20,NA,NA,NA,52.50849,80,28.10654,-0.03043,4.03145,NA,NA,NA,133.9,98.38,146.1,134.88,3.23999999999999,30.74,NA,NA,NA,142.618620689655,59.4903448275862,106.371034482759,0.62068966,NA,0.37931034,NA,101.244445800781,NA,88.0181829279119,NA,-5.70066367255317,NA,3.36595847389915,NA,10.0899929470486,NA,-0.131795807318254,NA,-0.0154127143323421,NA,-0.182815730571747,NA,-0.0856261907352342,NA,-1.66196118701588,NA,0.23076923,0.6875,0.48275862,1,0.81818182,0.85714286,0.55172414,18.95652174,NA,0.62068966,NA,0.37931034,NA,101.742723253038,NA,88.5133722478693,NA,-4.69837443033854,NA,4.43396100130948,NA,8.78826565212674,NA,-1.66391823508523,NA,-0.0154127143323421,NA,-0.182815730571747,NA,-0.0856261907352342,NA,-1.66196118701588,0.28571429,0.66666667,0.48275862,0.75,0.9,0.85714286,0.51724138,4,94.2136917114258,16.7102394104004,1,0.25,103.308,3,0.75,"2024-06-05",0
