"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFC%","piSI%","piSL%","pivCU","pivFA","pivFC","pivSI","pivSL","piCU-X","piFA-X","piFC-X","piSI-X","piSL-X","piCU-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCU","piwFA","piwFC","piwSI","piwSL","piwCU/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Caleb Ferguson",19349,"2024-07-27","@BOS",9,2024,"NYY","A",27,0,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,0,1,0,0,0,1,0,1,0,0,0,0.33333333,0.33333333,0,7.35528463540534,0,0,1.50000156462356,0,1,4.66648134291335,-4.66648134291335,6.93449631797012,0,111.046895026518,170.667945732913,0,0,0,1,1,0,1,13.500014081612,6,6,12,0.0669480189681053,-0.00840398296713829,0.0753519982099533,0.717000007629395,0.0690751448273659,1.29613327980042,0.579999983310699,1.1599999666214,1.16999995708466,1,1,0.0480924397706985,0.003559670403044,1,0,0.41666667,94,0.58333333,86.85714286,NA,-0.152399510145187,0.372136622667313,-3.04799020290375,5.31623746667589,0.14285714,1,0.5,1,0.8,0.83333333,0.41666667,0.33333333,0.08333333,0,0,1,1,0,0,1,0,0,1,1,0,0,1.92971779296506,80,61.86085,80,38.25047,60.75585,32.00991,NA,NA,NA,NA,NA,NA,31.74124,33.75728,59.61421,49.56892,51.77865,62.50074,0.15219,4.30538,89.84,132.44,122.56,99.58,21.16,19.48,NA,NA,NA,NA,NA,NA,90.54,102.78,96.9,94.1316666666667,76.1866666666667,71.0566666666667,0.41666667,0.33333333,NA,NA,0.25,93.8799987792969,90.6750030517578,NA,NA,81.5,5.46716957092285,1.34785008430481,NA,NA,-2.87279891967773,8.15259857177734,5.92928075790405,NA,NA,-4.01495170593262,-0.156943123787642,0.203997891396284,NA,NA,0.152933940291405,-3.13886247575283,5.0999472849071,NA,NA,5.09779800971349,0.14285714,1,0.5,1,0.8,0.83333333,0.41666667,22.55555556,0.25,0.41666667,0.33333333,NA,NA,81.469736735026,93.8767211914062,90.6600036621094,NA,NA,-3.51788647969564,4.94563789367676,0.57209724187851,NA,NA,-5.58262634277344,7.24081420898438,4.74107265472412,NA,NA,0.152933940291405,-0.156943123787642,0.203997891396284,NA,NA,5.09779800971349,-3.13886247575283,5.0999472849071,NA,NA,0.25,1,0.5,1,0.75,0.83333333,0.33333333,1,73.5221481323242,82.3022918701172,0,0,73.5221,0,0,"2024-07-27",0
"Caleb Ferguson",19349,"2024-07-24","NYM",9,2024,"NYY","H",27,0,0,54.0000563264481,1,0,0,0,0,0,0,0,0.1,5,2,4,2,1,1,0,0,0,0,1,27.000028163224,27.000028163224,54.0000563264481,1,1,0,1,1,1,0,1,0,0,0.2,0.2,0,5.87600908401489,27.000028163224,0.5,9.00000938774135,0.5,-0.625,45.1665235877494,8.83353273869866,10.7025128576505,1339.92781178021,1090.38287650874,264.40703942017,1,0.333333333,0.333333333,0.333333333,0,1,0,0,5,9,14,-0.0108479997143149,-0.0144360000267625,0.00358800031244755,-3.40499997138977,-0.353582561016083,0.0714399963617325,0.0383999980986118,0.0767999961972237,0,1,1,-0.123926512897015,-0.0279211952045744,0,0,0.35714286,94.6,0.64285714,83.22222222,NA,-1.43489980697632,-1.23299336433411,-28.6979961395264,-13.699926270379,0.16666667,0.75,0.5,1,1,1,0.57142857,0.8,0,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,24.5298560482593,45.9442,50.32877,45.77338,44.25967,58.35415,32.39606,NA,NA,NA,NA,NA,NA,80,42.93415,80,50.17523,47.77306,50.238,0.11452,4.24887,91.08,91.66,83.64,92.48,72.18,67.3,NA,NA,NA,NA,NA,NA,104.04,193.12,191.42,93.4314285714286,99.1971428571429,93.2014285714286,0.35714286,0.14285714,NA,NA,0.5,94.4799987792969,90,NA,NA,81.1428571428571,4.94004821777344,0.0621252059936523,NA,NA,-4.05612918308803,9.04526596069336,5.23023319244385,NA,NA,-6.76959609985352,-1.43768646195531,0.228946261107922,NA,NA,-0.405393153429031,-28.7537292391062,11.4473130553961,NA,NA,-5.79133076327188,0,0.77777778,0.5,NA,1,1,0.64285714,22.88888889,0.5,0.35714286,0.14285714,NA,NA,80.9182303292411,94.2445556640625,89.7576446533203,NA,NA,-5.19109126499721,4.2478199005127,-1.04015100002289,NA,NA,-8.12471117292132,8.4903938293457,4.3869800567627,NA,NA,-0.405393153429031,-1.43768646195531,0.228946261107922,NA,NA,-5.79133076327188,-28.7537292391062,11.4473130553961,NA,NA,0,0.77777778,0.5,NA,1,1,0.64285714,3,92.5357055664062,3.52637767791748,1,0.33333333,107.878,1,0.33333333,"2024-07-24",0
"Caleb Ferguson",19349,"2024-07-23","NYM",9,2024,"NYY","H",27,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.65572908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.7751920086579,76.9288520456552,1,0.5,0.5,0,0,0,0,0,0,3,3,0.0300920028239489,0,0.0300920028239489,0.257999986410141,0.0267912745475769,0.601199984550476,0.35520002245903,0.71040004491806,0.887199997901917,1,1,0.0501350276172161,-8.17947541963543e-05,0,0,0.66666667,93,0.33333333,81,NA,0.288738936185837,0.173169538378716,14.4369468092918,17.3169538378716,1,0.5,0.66666667,1,1,1,0.66666667,1,0,0,1,1,1,0,1,2,0,0.5,0.5,0.5,0,0.5,9.99056457722093,80,49.29824,80,80,49.57093,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,42.16285,80,-2.50134,0.32508,96.62,134.08,128.76,77.96,122.82,114.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.18,126.573333333333,119.066666666667,0.66666667,NA,NA,NA,0.33333333,93.1999969482422,NA,NA,NA,80.5999984741211,4.86230611801147,NA,NA,NA,-3.51824045181274,6.77953624725342,NA,NA,NA,-7.02262401580811,0.334340363740921,NA,NA,NA,0.175375327467918,16.7170181870461,NA,NA,NA,17.5375327467918,0,1,0.66666667,NA,1,1,0.66666667,17,0.33333333,0.66666667,NA,NA,NA,80.4011001586914,92.9683990478516,NA,NA,NA,-4.27108001708984,4.21815013885498,NA,NA,NA,-8.11390018463135,5.84700012207031,NA,NA,NA,0.175375327467918,0.334340363740921,NA,NA,NA,17.5375327467918,16.7170181870461,NA,NA,NA,NA,0.66666667,0.66666667,NA,1,1,1,2,88.3259429931641,-12.0766201019287,0,0,97.8729,1,0.5,"2024-07-23",0
"Caleb Ferguson",19349,"2024-07-21","TBR",9,2024,"NYY","H",27,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.7751920086579,76.9288520456552,1,0,1,0,0,0,1,27.000028163224,0,2,2,0.00183599931187928,0,0.00183599931187928,0.101000003516674,0.0104880584403872,0.068400003015995,0.0342000015079975,0.068400003015995,NA,0,1,0.0268420930951834,9.24168311322582e-10,0,0,0.5,93,0.5,90,NA,0.0389156937599182,0.173169538378716,3.89156937599182,17.3169538378716,1,0,0.5,1,NA,1,0.5,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1.3817372236624,NA,NA,NA,80,52.86812,80,NA,NA,NA,NA,NA,NA,80,48.60633,51.70788,80,49.63735,80,-4.6922,-2.96121,NA,NA,NA,80.26,160.92,156.06,NA,NA,NA,NA,NA,NA,92.58,148.68,138.42,86.42,154.8,147.24,0.5,0.5,NA,NA,NA,93.1999969482422,90.4000015258789,NA,NA,NA,5.40389108657837,0.63213038444519,NA,NA,NA,7.53524732589722,4.87400436401367,NA,NA,NA,0.039364367723465,0.175375327467918,NA,NA,NA,3.9364367723465,17.5375327467918,NA,NA,NA,NA,0.5,0.5,NA,1,1,1,18,NA,0.5,0.5,NA,NA,NA,92.9580993652344,90.143798828125,NA,NA,NA,4.30474996566772,-0.521861970424652,NA,NA,NA,6.708899974823,3.91601991653442,NA,NA,NA,0.039364367723465,0.175375327467918,NA,NA,NA,3.9364367723465,17.5375327467918,NA,NA,NA,0.5,0.5,NA,1,1,1,1,71.4695739746094,-33.3665161132812,0,0,71.4696,0,0,"2024-07-21",0
"Caleb Ferguson",19349,"2024-07-19","TBR",9,2024,"NYY","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,0,2,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,26.4129717639571,27.173712862954,1,0.666666666,0.333333333,0,0,0,0,0,6,11,17,0.00590799562633038,-0.00370402820408344,0.00961202383041382,0.49099999666214,0.0509865023195744,0.105099998414516,0.155199989676476,0.155199989676476,NA,0,1,0.0310162138193846,0.0251968757662986,0,0,0.52941176,94.66666667,0.47058824,86.625,NA,-0.121025249361992,0.385293394327164,-1.34472499291102,4.81616742908955,0.14285714,0.8,0.52941176,0,0.625,0.55555556,0.58823529,0.75,0.23529412,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,7.52620342093793,48.95781,61.14594,45.35454,67.80082,55.8017,67.3281,NA,NA,NA,NA,NA,NA,55.65608,55.45464,74.47624,63.20448,54.01694,72.37979,-0.69493,3.0347,109.7,110.12,97.06,91.68,110.24,107.78,NA,NA,NA,NA,NA,NA,117.8,118.08,109.56,102.542352941176,112.524705882353,106.411764705882,0.52941176,0.29411765,NA,NA,0.17647059,94.4666680230035,90.0400024414062,NA,NA,81.0333353678385,4.33484225802951,-0.344108915328979,NA,NA,-5.19910462697347,8.70233832465278,4.10785865783691,NA,NA,-4.24029095967611,-0.0820955261588097,0.394172221422195,NA,NA,-0.00435131415724754,-0.912172512875663,7.88344442844391,NA,NA,-0.145043805241585,0.14285714,0.8,0.52941176,0,0.625,0.55555556,0.58823529,18.61538462,0.17647059,0.52941176,0.29411765,NA,NA,80.8622029622396,94.2894015842014,89.851220703125,NA,NA,-6.56166013081868,3.27689107259115,-1.65980796813965,NA,NA,-5.85127321879069,7.90492757161458,2.95887203216553,NA,NA,-0.00435131415724754,-0.0820955261588097,0.394172221422195,NA,NA,-0.145043805241585,-0.912172512875663,7.88344442844391,NA,NA,0.14285714,0.8,0.52941176,0,0.625,0.55555556,0.58823529,3,89.2218831380208,9.78322728474935,0,0,105.171,1,0.33333333,"2024-07-19",0
"Caleb Ferguson",19349,"2024-07-11","@TBR",9,2024,"NYY","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,26.4129717639571,27.173712862954,2,0,1,0,0,0,1,9,6,10,16,0.011850000359118,0,0.011850000359118,0.451999992132187,0.0496430546045303,0.156599998474121,0.204199999570847,0.204199999570847,NA,0,1,0.0754640027880669,0.000206498326760757,0,0,0.375,93.66666667,0.625,81.1,NA,0.147166013717651,0.531999349594116,2.45276689529419,5.31999349594116,0.3,0.33333333,0.3125,0.66666667,1,0.8,0.375,0.66666667,0.0625,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.218445774099409,64.34636,59.19384,64.48939,60.38354,37.09057,58.7201,NA,NA,NA,NA,NA,NA,80,76.04889,79.99399,65.58329,46.63759,64.47407,-0.84272,2.81301,91.88,136.16,137.98,89.2,150.72,135.46,NA,NA,NA,NA,NA,NA,140.98,220.62,205.9,93.94375,146.89875,141.28,0.375,0.0625,NA,NA,0.5625,93.5,88,NA,NA,80.2888861762153,4.40355364481608,-1.86814820766449,NA,NA,-4.99679989284939,8.56147575378418,0.354493111371994,NA,NA,-7.58506774902344,0.148175392299891,-0.0380783230066299,NA,NA,0.577245268970728,2.46958987166484,-3.80783230066299,NA,NA,6.41383632189698,0.22222222,0.42857143,0.3125,0.5,1,0.8,0.4375,17.76923077,0.5625,0.375,0.0625,NA,NA,80.1098090277778,93.3512166341146,87.7893981933594,NA,NA,-5.53623665703668,3.85276317596436,-2.69714999198914,NA,NA,-9.41421084933811,7.542999903361,-1.48398995399475,NA,NA,0.577245268970728,0.148175392299891,-0.0380783230066299,NA,NA,6.41383632189698,2.46958987166484,-3.80783230066299,NA,NA,0.22222222,0.42857143,0.3125,0.5,1,0.8,0.4375,2,91.8968505859375,-20.0500183105469,0,0,93.175,0,0,"2024-07-11",0
"Caleb Ferguson",19349,"2024-07-04","CIN",9,2024,"NYY","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-21.9492484807437,-22.5814263197472,1,0.5,0.5,0,0,0,0,0,1,10,11,0.00345599977299571,-0.0016520005883649,0.00510800024494529,0.49099999666214,0.0509864985942841,0.0559000000357628,0.058399997651577,0.058399997651577,NA,0,1,0.0222201086580753,0.0396045741824379,0,0,0.36363636,94.5,0.63636364,82.14285714,NA,0.123487696051598,0.157269790768623,3.08719240128994,2.24671129669462,0.75,0.71428571,0.72727273,0,1,0.625,0.63636364,1,0.27272727,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,1.69424574070209,80,57.36151,80,40.44631,44.80946,39.44944,NA,NA,NA,NA,NA,NA,80,62.25776,80,71.18546,48.48103,73.01757,-1.19076,2.29095,103.9,137.52,132.86,78.18,91.62,75.64,NA,NA,NA,NA,NA,NA,88.8,139.52,138.5,93.1745454545455,121.010909090909,112.565454545455,0.36363636,0.09090909,NA,NA,0.54545455,94.4749984741211,88,NA,NA,81.1666666666667,6.63956737518311,-0.022570913657546,NA,NA,-3.59133179982503,7.57378244400024,3.83565640449524,NA,NA,-5.37821515401204,0.124669354408979,0.039364367723465,NA,NA,0.106578573584557,3.11673386022449,3.9364367723465,NA,NA,1.77630955974261,0.75,0.71428571,0.72727273,0,1,0.625,0.63636364,20.42857143,0.54545455,0.36363636,0.09090909,NA,NA,81.0251312255859,94.3795471191406,87.8444976806641,NA,NA,-4.67646153767904,5.97225999832153,-1.08373999595642,NA,NA,-6.68722852071126,6.7979097366333,2.96374011039734,NA,NA,0.106578573584557,0.124669354408979,0.039364367723465,NA,NA,1.77630955974261,3.11673386022449,3.9364367723465,NA,NA,0.75,0.71428571,0.72727273,0,1,0.625,0.63636364,2,76.4687652587891,2.35998392105103,0,0,84.0298,0,0,"2024-07-04",0
"Caleb Ferguson",19349,"2024-07-02","CIN",9,2024,"NYY","H",27,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,1,0,0,0,0,0,1,9,0,18,1,0,0,2,2,0,0,0,0,0,0.2,0,0.2,3.29696908401489,9,0.4,2,0.333333333333333,1,14.1664797782898,-5.16647977828979,4.19049659073353,223.321069021099,340.767403354512,102.403901559937,1,0,0.5,0.5,0,0.5,0,0,10,10,20,-0.0692119896411896,-0.089139997959137,0.0199280045926571,-1.13100004196167,-0.117445476353168,0.318960011005402,0.365200012922287,0.730400025844574,0.145199999213219,1,1,-0.0963660478591919,-0.120626638537528,0,1,0.35,93.14285714,0.65,85.61538462,NA,-1.48448240756989,0.032856285572052,-21.2068915367126,0.252740658246554,0.3125,0.75,0.4,0.6,1,0.75,0.2,0.6,0.1,2,1,1,0,2,2,4,0.5,0.25,0.25,0,0.5,0.5,10.0404300302471,20,50.73651,20,72.28592,37.27319,80,NA,NA,NA,NA,NA,NA,80,62.26774,20,63.34852,47.61806,20,-0.70388,3.02127,85.26,59.14,53.64,84.66,152.1,142.3,NA,NA,NA,NA,NA,NA,103.98,119.88,118.92,93.474,119.009,114.047,0.35,0.45,NA,NA,0.2,92.9571446010045,88,NA,NA,79.5250015258789,5.6212648664202,0.429279141955905,NA,NA,-3.85450124740601,8.6412239074707,2.90777185228136,NA,NA,-5.9284725189209,-1.48264107108116,0.201794020831585,NA,NA,-0.170987471938133,-21.1805867297309,2.24215578701761,NA,NA,-4.27468679845333,0.16666667,0.75,0.4,0,1,0.75,0.4,17.93333333,0.2,0.35,0.45,NA,NA,79.4107208251953,92.8550415039062,87.8764851888021,NA,NA,-4.81536245346069,4.77081407819475,-0.678432676527235,NA,NA,-6.99057483673096,7.76303700038365,1.68529934353299,NA,NA,-0.170987471938133,-1.48264107108116,0.201794020831585,NA,NA,-4.27468679845333,-21.1805867297309,2.24215578701761,NA,NA,0.23076923,0.71428571,0.4,0.33333333,1,0.75,0.35,4,98.0160064697266,15.0738382339478,1,0.25,114.105,2,0.5,"2024-07-02",0
"Caleb Ferguson",19349,"2024-06-29","@TOR",9,2024,"NYY","A",27,0,0,0,1,0,0,0,0,0,0,0,1.1,6,1,0,0,0,1,0,0,0,0,2,13.5000032186516,6.75000160932579,6.75000160932579,2,0,0,2,1,0,0,0,0,0,0.33333333,0.16666667,0.16666667,3.69039574374473,0,0.2,1.50000035762795,0.333333333333333,1,2.41647959947582,-2.41647959947582,3.55048617451045,0,56.6393550929746,86.4819978911584,2,0,0.666666666,0.333333333,0,0,0,0,6,16,22,-0.0334279984235764,-0.0350999794900417,0.00167197943665087,-1.77800011634827,-0.187849968671799,0.0990666672587395,0.171933323144913,0.483399987220764,0,1,1,0.0102664204314351,-0.34769574301347,0,0,0.54545455,93.16666667,0.45454545,84.6,NA,0.276119589805603,-0.353635370731354,2.30099658171336,-3.53635370731354,0.38461538,0.66666667,0.5,0.4,0.83333333,0.63636364,0.40909091,0.83333333,0.18181818,2,0,1,0,3,0,3,0.66666667,0,0.33333333,0,1,0,1.36475764786176,69.32126,61.51203,78.73685,53.68991,49.40732,52.50058,NA,NA,NA,NA,NA,NA,80,53.08459,80,65.55351,49.31676,75.08726,-0.84087,2.81579,104,149.1,138.1,96.24,80.22,69.64,NA,NA,NA,NA,NA,NA,107,134.56,126.28,100.449090909091,108.224545454545,98.0718181818182,0.54545455,0.22727273,NA,NA,0.22727273,93.1916707356771,88.2599975585938,NA,NA,80.7,4.53084055582682,-1.39936618804932,NA,NA,-5.47849502563477,8.67502466837565,4.92713279724121,NA,NA,-5.43095893859863,0.275542359799147,0.31202045083046,NA,NA,-0.669148214161396,2.29618633165956,6.24040901660919,NA,NA,-13.3829642832279,0.41666667,0.6,0.5,0.4,0.83333333,0.63636364,0.45454545,21.3125,0.22727273,0.54545455,0.22727273,NA,NA,80.5994812011719,93.1041870117188,88.1626220703125,NA,NA,-6.17056579589844,3.9426383972168,-2.12257194519043,NA,NA,-6.90593185424805,7.88937441507975,3.78197021484375,NA,NA,-0.669148214161396,0.275542359799147,0.31202045083046,NA,NA,-13.3829642832279,2.29618633165956,6.24040901660919,NA,NA,0.5,0.5,0.5,0.5,0.8,0.63636364,0.45454545,3,80.5216725667318,-2.74101257324219,0,0,93.9821,0,0,"2024-06-29",0
"Caleb Ferguson",19349,"2024-06-26","@NYM",9,2024,"NYY","A",27,0,0,9,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,1,1,0,3.1664797782898,5.8335202217102,4.67848818451166,223.321069021099,74.7751920086579,114.543946394147,0,0,0,1,0,0,0,0,3,2,5,-0.0506879724562168,-0.0506879724562168,0,-1.48699998855591,-0.16171832382679,0.700800001621246,0.350400000810623,0.700800001621246,0.350400000810623,1,1,-0.0723287239670753,-3.6855418439341e-09,0,0,0.4,93.5,0.6,82.33333333,NA,-0.661624431610107,-0.130906611680984,-33.0812215805054,-4.36355372269948,0.4,NA,0.4,0.5,NA,0.5,NA,NA,0.2,0,0,1,0,0,1,1,0,0,1,0,0,1,0.802318197272786,20,48.11353,20,80,52.08626,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.38757,42.99397,23.81516,1.46811,6.27926,78.62,18.46,12.58,76.08,100.5,99.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.256,63.3,60.112,0.5,NA,NA,NA,0.5,93.4000015258789,NA,NA,NA,79.1499938964844,3.86946153640747,NA,NA,NA,-5.22931146621704,7.27702760696411,NA,NA,NA,-6.02503347396851,-0.667110987007618,NA,NA,NA,-0.0984223820269108,-33.3555493503809,NA,NA,NA,-4.92111910134554,0.5,NA,0.5,0.5,NA,0.5,0,24,0.5,0.5,NA,NA,NA,79.1345977783203,93.3955535888672,NA,NA,NA,-6.22112989425659,2.97595500946045,NA,NA,NA,-7.77012538909912,6.45650005340576,NA,NA,NA,-0.0984223820269108,-0.667110987007618,NA,NA,NA,-4.92111910134554,-33.3555493503809,NA,NA,NA,0.33333333,1,0.5,1,0,0.5,0.25,1,89.3970489501953,31.4678325653076,0,0,89.397,0,0,"2024-06-26",0
"Caleb Ferguson",19349,"2024-06-20","BAL",9,2024,"NYY","H",27,0,0,18,1,0,0,0,0,0,0,0,1,6,3,2,2,0,0,0,0,0,0,1,9,0,27,1,0,0,2,0,3,0,0,0,0,0.16666667,0,0.16666667,2.67617353719961,0,0.5,3,0.6,0.33333333,1.1664797782898,16.8335202217102,1.1664797782898,446.642138042198,26.4129717639571,27.173712862954,2,0.6,0.4,0,0,0,0,0,6,14,20,-0.000383999984478578,-0.000567999959457666,0.000183999989531003,-1.50899994373322,-0.156697809696198,0,0,0,0,1,1,0,NA,0,0,0.35,94.42857143,0.65,84,NA,-0.468182325363159,-0.538681447505951,-6.68831893375942,-4.14370344235347,0.27272727,0.77777778,0.5,0.33333333,0.71428571,0.6,0.45,0.66666667,0.2,2,1,2,0,4,1,5,0.4,0.2,0.4,0,0.8,0.2,8.30266604339633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.64,93.74,131,137.94,61.32,146.14,NA,NA,NA,NA,NA,NA,112.14,93.64,110.1,127.37,82.368,131.074,0.35,0.25,NA,NA,0.4,94.4285714285714,89.0799987792969,NA,NA,80.9375,5.55921118600028,-0.670141649246216,NA,NA,-4.00467586517334,9.32971300397601,3.26848182678223,NA,NA,-5.2526068687439,-0.472056746482849,0.223330494016409,NA,NA,-0.771884500980377,-6.74366780689784,4.46660988032818,NA,NA,-9.64855626225471,0.25,0.66666667,0.5,0.5,0.625,0.6,0.6,19.71428571,0.35,0.35,0.25,NA,0.05,80.460457938058,94.033926827567,88.6924011230469,NA,80.9937973022461,-4.76010404314314,4.70529283796038,-1.86359882354736,NA,-7.72087001800537,-6.88304574148996,8.56630543300084,2.0428581237793,NA,-4.99892997741699,-0.736835796386003,-0.472056746482849,0.223330494016409,NA,-0.0350487045943737,-10.5262256626572,-6.74366780689784,4.46660988032818,NA,-3.50487045943737,0.33333333,0.63636364,0.5,0.33333333,0.71428571,0.6,0.55,5,88.078173828125,2.46041870117188,0,0,99.4484,1,0.2,"2024-06-20",0
"Caleb Ferguson",19349,"2024-06-19","BAL",9,2024,"NYY","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,6.91672908401489,0,0,0,0,1,6.1664797782898,-6.1664797782898,9.19049659073353,0,147.318522375709,226.79174951669,0.5,0,0.333333333,0.666666666,0.5,0,0,0,5,5,10,0.0505960211157799,-0.0238319933414459,0.0744280144572258,0.49099999666214,0.0509865023195744,0.898500025272369,0.887199997901917,0.887199997901917,0.647200047969818,1,1,0.0411472804844379,0.015164371928084,0,0,0.6,94.16666667,0.4,87.5,NA,0.551485180854797,-0.0666945427656174,9.19141968091329,-1.66736356914043,0.16666667,0.75,0.4,1,1,1,0.4,0.75,0,0,2,1,1,2,0,3,0,0.66666667,0.33333333,0.33333333,0.66666667,0,3.17409661186926,80,50.60352,80,32.61023,57.82274,20,NA,NA,NA,NA,NA,NA,20,53.47227,20,20,52.81306,20,2.30759,7.53848,89.52,113.9,112.98,84.76,43.6,40.9,NA,NA,NA,NA,NA,NA,91.72,19.08,15.28,87.324,43.274,40.422,0.6,0.3,NA,NA,0.1,94.0999959309896,90,NA,NA,79.6999969482422,6.34060478210449,-0.491827964782715,NA,NA,-5.20918560028076,8.80465253194173,4.79349327087402,NA,NA,-3.16932272911072,0.555456254631281,-0.107613794505596,NA,NA,0.039364367723465,9.25760424385468,-3.58712648351987,NA,NA,3.9364367723465,0,0.8,0.4,NA,1,1,0.5,18.33333333,0.1,0.6,0.3,NA,NA,79.3128967285156,93.7235514322917,89.6397705078125,NA,NA,-6.19114017486572,5.55196634928385,-1.83206001917521,NA,NA,-4.36658000946045,7.91378529866536,3.93620649973551,NA,NA,0.039364367723465,0.555456254631281,-0.107613794505596,NA,NA,3.9364367723465,9.25760424385468,-3.58712648351987,NA,NA,0,0.8,0.4,NA,1,1,0.5,3,74.8726603190104,38.9107971191406,0,0,87.0169,0,0,"2024-06-19",0
