"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CH%","CHv","XX%","wFB","wSL","wCT","wCH","wFB/C","wSL/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSL%","pfxvFA","pfxvFC","pfxvSL","pfxFA-X","pfxFC-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSL%","piXX%","pivCH","pivCU","pivFA","pivFC","pivSL","pivXX","piCH-X","piCU-X","piFA-X","piFC-X","piSL-X","piXX-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSL-Z","piXX-Z","piwCH","piwCU","piwFA","piwFC","piwSL","piwXX","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Michael Kopech",17282,"2024-08-03","@OAK",22,2024,"LAD","A",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.5251498850985,66.5170884121943,1,0,0.5,0.5,0,0,2,18,5,10,15,0.0750159993767738,0,0.0750159993767738,0.453000009059906,0.0496710501611233,1.01453328132629,1.4811999797821,1.4811999797821,0.524399995803833,1,1,0.0742984414100647,-0.00035705303224251,1,0,0.8,99,0.06666667,89,0.13333333,91,NA,NA,NA,0.826808631420135,-0.0238054171204567,-0.074782133102417,NA,6.89007192850113,-2.38054171204567,-3.73910665512085,NA,0.5,0.6,0.53333333,0.8,0.33333333,0.625,0.33333333,0.33333333,0.2,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.361952237219233,75.31431,72.68408,54.5869,20,51.46666,20,80,80,80,80,75.38801,58.73176,-1.88544,1.24893,136.64,110.62,140.16,106.14,68.2,76.04,181.7,173.1,204.86,140.614666666667,116.122666666667,144.512,0.8,0.13333333,0.06666667,98.8916625976562,91,89.4000015258789,-6.94322204589844,1.79939591884613,2.05729794502258,10.6649169921875,0.0811179727315903,-0.182824864983559,0.837123297154903,-0.0761566460132599,-0.0242429338395596,6.97602747629086,-3.80783230066299,-2.42429338395596,0.5,0.6,0.53333333,0.8,0.33333333,0.625,0.33333333,14.25,NA,NA,0.8,NA,0.2,NA,NA,NA,99.2315775553385,NA,90.8098958333333,NA,NA,NA,-5.85475603739421,NA,3.3391965230306,NA,NA,NA,9.47447903951009,NA,-1.81677675247192,NA,NA,NA,0.837123297154903,NA,-0.100399579852819,NA,NA,NA,6.97602747629086,NA,-3.34665266176065,NA,0.5,0.6,0.53333333,0.8,0.33333333,0.625,0.33333333,2,86.2475128173828,6.30518531799316,0,0,87.0764,0,0,"2024-08-03",0
"Michael Kopech",17282,"2024-07-31","@SDP",22,2024,"LAD","A",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-65.6765586637379,-66.6845831899186,0,0,0,0,0,0,0,0,6,11,17,0.00341999158263206,0,0.00341999158263206,0.457000017166138,0.0498636141419411,0.0462666638195515,0.0621999986469746,0.0621999986469746,0.0421999990940094,1,1,0.074496291577816,-0.000577160603284027,0,0,0.64705882,99.45454545,NA,NA,0.35294118,90.66666667,NA,NA,NA,0.848866939544678,NA,-0.0499292314052582,NA,7.71697217767889,NA,-0.832153856754303,NA,0.41666667,0.8,0.52941176,0.4,0.25,0.33333333,0.29411765,0.66666667,0.35294118,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.74054490108013,80,80,28.39762,NA,NA,NA,80,80,80,80,80,52.60413,-2.91808,-0.30003,162.64,96.98,163.6,NA,NA,NA,133.84,124.46,149.98,152.475294117647,106.678823529412,158.792941176471,0.64705882,0.35294118,NA,99.372725053267,90.5833333333333,NA,-7.01589202880859,1.06478198369344,NA,11.6331544355913,1.00557843844096,NA,0.85941194370389,-0.0517532601952553,NA,7.81283585185354,-0.862554336587588,NA,0.45454545,0.66666667,0.52941176,0.4,0.25,0.33333333,0.35294118,16.92857143,NA,NA,0.64705882,NA,0.35294118,NA,NA,NA,99.2168523615057,NA,90.3887329101562,NA,NA,NA,-6.03985387628729,NA,2.37601168950399,NA,NA,NA,10.6240012428977,NA,-0.64648449420929,NA,NA,NA,0.85941194370389,NA,-0.0517532601952553,NA,NA,NA,7.81283585185354,NA,-0.862554336587588,NA,0.41666667,0.8,0.52941176,0.4,0.25,0.33333333,0.29411765,0,NA,NA,0,NA,NA,0,NA,"2024-07-31",0
"Michael Kopech",17282,"2024-07-25","@TEX",4,2024,"CHW","A",28,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,2,18,9,9,2,0,0,0,1,1,0,0,0,0,0.4,0.2,0.2,3.77064908401489,0,0.25,2,0.5,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,50.3323659358507,89.6663768027962,0,0.5,0,0.5,0,0,0,0,11,14,25,0.0300799906253815,-0.0303999930620193,0.0604799836874008,0.49099999666214,0.0509864985942841,0.701759994029999,0.521999955177307,0.521999955177307,NA,0,1,0.0141477361321449,0.0287159079645227,0,0,0.68,97.17647059,0.24,88,0.08,90,NA,NA,NA,0.356926620006561,0.0666795149445534,-0.441672086715698,NA,2.09956835297977,1.11132524907589,-22.0836043357849,NA,0.1875,0.55555556,0.32,0.33333333,1,0.75,0.36,0.2,0.08,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,4.33886098804611,57.1645,80,35.9772,20,60.519,20,80,80,80,47.56949,78.80851,28.66773,0.27641,4.49171,122.36,80.34,113.36,114.1,27.16,41.08,142.9,124.42,154.66,122.0208,71.1032,99.3168,0.68,0.08,0.24,96.9941190831802,89.75,87.9000040690104,-6.52062270220588,1.65139257907867,1.58243004480998,11.3862654742073,0.218379020690918,0.146521459023158,0.357999965548515,-0.448252961039543,0.0655382089316845,2.10588215028538,-22.4126480519772,1.09230348219474,0.16666667,0.46153846,0.32,0.5,0.83333333,0.75,0.52,20.65,NA,NA,0.68,NA,0.32,NA,NA,NA,97.2717356962316,NA,88.5988998413086,NA,NA,NA,-5.80616625617532,NA,2.58705997467041,NA,NA,NA,10.29638671875,NA,-1.30726373195648,NA,NA,NA,0.357999965548515,NA,-0.382714752107859,NA,NA,NA,2.10588215028538,NA,-4.78393440134823,NA,0.16666667,0.46153846,0.32,0.5,0.83333333,0.75,0.52,2,80.3220138549805,35.4729118347168,0,0,95.3388,1,0.5,"2024-07-25",0
"Michael Kopech",17282,"2024-07-22","@TEX",4,2024,"CHW","A",28,0,0,0,1,0,0,0,0,0,0,0,1.2,5,0,0,0,0,0,0,0,0,1,1,5.40000205993731,0,0,1,0,0,1,3,0,0,0,0,0,0.2,0,0.2,4.59096908401489,0,0,0,0,1,1.96647932052595,-1.96647932052595,4.68809548993948,0,45.5211499843371,114.782952803513,0.333333333,0,0.25,0.75,0,0,1,5.40000205993731,5,12,17,0.194520011544228,-0.0344359949231148,0.228956013917923,1.00499999523163,0.104361370205879,1.76919996738434,1.87346661090851,2.00999999046326,3.44440007209778,1,1,0.114261724054813,-0.00431371640714516,1,0,0.82352941,98.35714286,0.11764706,86.5,0.05882353,90,NA,NA,NA,0.98347133398056,0.187102138996124,0.0572940893471241,NA,7.02479524271829,9.35510694980621,5.72940893471241,NA,0.22222222,0.875,0.52941176,1,0.71428571,0.77777778,0.47058824,0.8,0.11764706,2,1,1,0,1,3,4,0.5,0.25,0.25,0,0.25,0.75,0.0906266510626574,80,77.43575,67.62445,20,55.32894,20,67.76899,80,61.4525,80,74.84548,63.0008,-1.82921,1.33328,129.64,119.44,148.02,111.38,49.78,61.82,116.54,77.36,101,126.721176470588,108.769411764706,135.112941176471,0.82352941,0.05882353,0.11764706,98.4500034877232,90.1999969482422,86.0999984741211,-6.98093141828264,1.88487696647644,2.75285196304321,10.9983400617327,1.412193775177,-0.261672794818878,0.995125558227301,0.057969942688942,0.231368694454432,7.10803970162358,5.7969942688942,11.5684347227216,0.16666667,0.72727273,0.52941176,1,0.75,0.77777778,0.64705882,18.08333333,NA,NA,0.82352941,NA,0.17647059,NA,NA,NA,98.8469848632812,NA,87.8469645182292,NA,NA,NA,-6.1549551827567,NA,3.20639324188232,NA,NA,NA,9.83277239118304,NA,-0.839651028315226,NA,NA,NA,0.995125558227301,NA,0.289338637143373,NA,NA,NA,7.10803970162358,NA,9.64462123811245,NA,0.16666667,0.72727273,0.52941176,1,0.75,0.77777778,0.64705882,4,96.7480087280273,26.0668125152588,0,0,100.812,2,0.5,"2024-07-22",0
"Michael Kopech",17282,"2024-07-14","PIT",4,2024,"CHW","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,26.2763412381749,102.403901559937,0,0,0,1,0,0,0,0,3,7,10,0.00147600017953664,0,0.00147600017953664,0.496999979019165,0.0512107163667679,0.0197999998927116,0.0199999995529652,0.0199999995529652,NA,0,1,0.0744092911481857,0.000136172868708276,0,0,0.5,98.6,0.3,87,0.2,92,NA,NA,NA,0.365940362215042,0.407921135425568,-0.00790246203541756,NA,7.31880724430084,13.5973711808523,-0.395123101770878,NA,0.5,1,0.6,0.5,1,0.66666667,0.2,0.66666667,0.2,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,-0.520963492434816,57.69634,66.45924,49.4411,80,53.90892,80,78.58146,73.9113,66.45481,75.78315,65.05401,75.0629,-1.4764,1.86249,100.96,93.46,108.22,139.08,118.98,133.16,109.32,99.76,117.88,114.068,102.376,117.634,0.5,0.2,0.3,98.5400024414062,92.1500015258789,87.0999959309896,-5.11883354187012,0.951222062110901,3.68592071533203,9.53288879394531,1.80159056186676,-0.774576902389526,0.370623968541622,-0.00859971717000008,0.412724256515503,7.41247937083244,-0.429985858500004,13.7574752171834,0.6,0.6,0.6,0.33333333,1,0.66666667,0.5,16,NA,NA,0.5,NA,0.5,NA,NA,NA,98.5205383300781,NA,89.0783020019531,NA,NA,NA,-4.38002014160156,NA,3.34477195739746,NA,NA,NA,8.57754211425781,NA,-0.704497385025024,NA,NA,NA,0.370623968541622,NA,0.404124539345503,NA,NA,NA,7.41247937083244,NA,8.08249078691006,NA,0.6,0.6,0.6,0.33333333,1,0.66666667,0.5,2,84.2154312133789,55.8748321533203,0,0,94.0317,0,0,"2024-07-14",0
"Michael Kopech",17282,"2024-07-10","MIN",4,2024,"CHW","H",28,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-69.9477575525283,-72.3365655024484,0,0,0,0,0,0,0,0,0,9,9,0.073077991604805,0,0.073077991604805,0.496999979019165,0.0512107163667679,0.958133339881897,1.49339997768402,1.49339997768402,NA,0,1,0.0767582878470421,-0.000487075310159846,1,0,0.55555556,99.2,NA,NA,0.44444444,90.75,NA,NA,NA,0.586138248443604,NA,0.201481819152832,NA,11.7227649688721,NA,5.0370454788208,NA,1,0.5,0.77777778,0.2,1,0.42857143,0.44444444,1,0.44444444,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.82803595791817,52.26671,76.14425,20,NA,NA,NA,80,77.50388,80,80,75.63741,64.75927,-2.02047,1.04639,154.78,92.72,141.24,NA,NA,NA,116.06,138.44,155.08,137.571111111111,113.04,147.391111111111,0.55555556,0.44444444,NA,99.2799987792969,90.6750030517578,NA,-6.67974700927734,1.5192015171051,NA,10.3342979431152,0.43300274014473,NA,0.592615783214569,0.203686248511076,NA,11.8523156642914,5.0921562127769,NA,1,0.5,0.77777778,0.2,1,0.42857143,0.44444444,16.33333333,NA,NA,0.55555556,NA,0.44444444,NA,NA,NA,99.1941162109375,NA,90.5377502441406,NA,NA,NA,-6.16860389709473,NA,2.28080749511719,NA,NA,NA,9.64862823486328,NA,-0.528737783432007,NA,NA,NA,0.592615783214569,NA,0.203686248511076,NA,NA,NA,11.8523156642914,NA,5.0921562127769,NA,1,0.5,0.77777778,0.2,1,0.42857143,0.44444444,0,NA,NA,0,NA,NA,0,NA,"2024-07-10",1
"Michael Kopech",17282,"2024-07-08","MIN",4,2024,"CHW","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.2763412381749,64.7888072114456,1,0,0.5,0.5,0,0,0,0,4,6,10,0.309948027133942,-0.000680534518323839,0.310628563165665,1.11600005626678,0.114992275834084,3.83086681365967,2.64420008659363,2.64420008659363,2.64420008659363,1,1,0.0698686689138412,0.0110393976440366,1,0,0.6,99,0.2,88.5,0.2,92,NA,NA,NA,0.341205656528473,0.519992709159851,-0.144294992089272,NA,5.68676094214121,25.9996354579926,-7.21474960446358,NA,0.42857143,0.66666667,0.5,0.66666667,1,0.8,0.3,0.33333333,0.1,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.373507451566103,28.5472,69.72253,20,80,80,80,20,74.29544,20,28.73764,75.15176,20,1.44636,6.24663,106.76,54.26,71.24,100.52,163.44,200.34,99.16,-40,-22.18,103.992,57.244,78.376,0.6,0.2,0.2,98.9500020345052,92.0500030517578,88.3499984741211,-5.50820223490397,1.14471387863159,2.37335014343262,10.290657043457,1.63051891326904,0.251587480306625,0.34541329741478,-0.147431693971157,0.527385517954826,5.75688829024633,-7.37158469855785,26.3692758977413,0.375,1,0.5,0.66666667,1,0.8,0.2,26.71428571,NA,NA,0.6,NA,0.4,NA,NA,NA,98.7806294759115,NA,90.053352355957,NA,NA,NA,-4.67424011230469,NA,2.96421504020691,NA,NA,NA,9.33022181193034,NA,-0.399253487586975,NA,NA,NA,0.34541329741478,NA,0.379953823983669,NA,NA,NA,5.75688829024633,NA,9.49884559959173,NA,0.42857143,0.66666667,0.5,0.66666667,1,0.8,0.3,2,85.6951751708984,8.90836143493652,0,0,86.1026,0,0,"2024-07-08",0
"Michael Kopech",17282,"2024-07-07","@MIA",4,2024,"CHW","A",28,0,1,54.0000563264481,1,0,0,0,0,0,0,1,0.2,6,2,4,4,1,2,1,0,0,1,0,0,27.000028163224,27.000028163224,0,0,0,0,3,0,0,0,1,0,0,0.33333333,-0.33333333,13.3467290762739,13.500014081612,0.5,6.00000625849423,0.333333333333333,0,31.6665095061374,22.3335468203107,18.9705340912015,1333.35953353014,759.985809651122,470.095313040599,0,0,0,1,0,0.333333333,0,0,10,10,20,-0.792519986629486,-1.04419994354248,0.251679986715317,-3.58699989318848,-0.356915414333344,4.80257129669189,3.5220000743866,3.5220000743866,NA,0,1,-0.167885690927505,0.00286575938054659,0,1,0.9,98.38888889,NA,NA,0.1,92.5,NA,NA,0.1,-2.1127622127533,NA,-0.00848141312599182,NA,-11.7375678486294,NA,-0.424070656299591,NA,0.23076923,0.57142857,0.35,0.66666667,0.75,0.71428571,0.35,0.66666667,0.1,1,0,3,0,2,2,4,0.25,0,0.75,0,0.5,0.5,28.1124689154592,52.3645,74.64136,28.58201,NA,NA,NA,20,80,20,41.98544,72.93102,20,0.62333,5.01209,107.8,60.98,84.06,NA,NA,NA,109.74,7.81999999999999,25.24,108.004210526316,55.3842105263158,77.8684210526316,0.9,0.1,NA,98.3500027126736,92.4000015258789,NA,-5.91032028198242,1.96616911888123,NA,10.8091812133789,3.86625814437866,NA,-2.12369084358215,-0.00895778834819794,NA,-11.7982824643453,-0.447889417409897,NA,0.16666667,0.625,0.35,0.5,0.8,0.71428571,0.4,18.53333333,NA,NA,0.9,NA,0.1,NA,NA,NA,98.2918362087674,NA,92.3206481933594,NA,NA,NA,-5.31888326009115,NA,2.98538494110107,NA,NA,NA,9.6615719265408,NA,2.07844996452332,NA,NA,NA,-2.12369084358215,NA,-0.00895778834819794,NA,NA,NA,-11.7982824643453,NA,-0.447889417409897,NA,0.16666667,0.625,0.35,0.5,0.8,0.71428571,0.4,4,100.92138671875,40.2800852457682,2,0.5,110.313,2,0.5,"2024-07-07",0
"Michael Kopech",17282,"2024-07-05","@MIA",4,2024,"CHW","A",28,0,0,6.75000160932579,1,0,0,0,0,1,0,0,1.1,7,2,1,1,0,1,0,0,0,0,1,6.75000160932579,6.75000160932579,13.5000032186516,1,0,0,4,0,1,0,0,0,0,0.14285714,0.14285714,0,3.54558622336932,0,0.333333333333333,2.25000053644193,0.4,0.66666667,3.91647995710377,2.83352165222202,3.91647995710377,166.669807578149,92.4304134583368,95.5870336876253,4,0.2,0.8,0,0,0,0,0,11,14,25,0.139960005879402,-0.221159994602203,0.361120015382767,-0.239999979734421,-0.0238805953413248,3.06857132911682,1.76933336257935,1.52799999713898,NA,0,1,-0.0020621414296329,0.0476729455687971,1,0,0.88,97.09090909,NA,NA,0.12,90.66666667,NA,NA,NA,-0.254860013723373,NA,0.137303099036217,NA,-1.15845460783352,NA,4.57676996787389,NA,0.25,0.88888889,0.48,1,0.625,0.75,0.36,0.57142857,0.12,3,2,0,1,1,3,5,0.6,0.4,0,0.2,0.2,0.6,4.48557224190041,66.51819,80,35.86441,NA,NA,NA,20,80,20,62.56451,79.98233,29.70922,-0.65518,3.09432,129.8,73.36,104.46,NA,NA,NA,147.52,35.98,56.08,131.9264,68.8744,98.6544,0.88,0.12,NA,97.0727317116477,90.8666687011719,NA,-6.72242390025746,1.54220104217529,NA,11.3295301957564,1.96337985992432,NA,-0.264641009271145,0.138583049178123,NA,-1.2029136785052,4.61943497260412,NA,0.23076923,0.75,0.48,1,0.66666667,0.75,0.48,21.33333333,NA,NA,0.88,NA,0.12,NA,NA,NA,97.1271639737216,NA,90.8776346842448,NA,NA,NA,-6.06815268776633,NA,2.58159669240316,NA,NA,NA,10.1067449396307,NA,0.0500586827596029,NA,NA,NA,-0.264641009271145,NA,0.138583049178123,NA,NA,NA,-1.2029136785052,NA,4.61943497260412,NA,0.23076923,0.75,0.48,1,0.66666667,0.75,0.48,5,93.1210510253906,-11.9228408813477,0,0,104.325,2,0.4,"2024-07-05",0
"Michael Kopech",17282,"2024-07-02","@CLE",4,2024,"CHW","A",28,0,1,13.500014081612,1,0,0,0,0,0,0,0,0.2,3,1,1,1,0,0,0,0,1,0,0,0,0,13.500014081612,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0.333333333333333,1.50000156462356,0.333333333333333,0,3.1664797782898,10.3335343033222,5.43449475334657,333.339883382535,74.3883906335265,133.351552421855,1,0.333333333,0.333333333,0.333333333,0,0,0,0,6,10,16,-0.366768002510071,-0.379184007644653,0.0124160218983889,-0.619000017642975,-0.0652953609824181,3.35030007362366,2.23839998245239,2.23839998245239,NA,0,1,-0.106809929013252,-0.00266325083638955,0,1,0.875,98.42857143,NA,NA,0.0625,92,0.0625,74,NA,-0.0836012661457062,NA,-0.0879258811473846,-0.0373910665512085,-0.597151901040758,NA,-8.79258811473846,-3.73910665512085,0.5,0.5,0.5,1,0.66666667,0.875,0.375,1,0.0625,0,2,1,1,2,0,3,0,0.66666667,0.33333333,0.33333333,0.66666667,0,5.93691651682121,80,69.67817,66.61018,NA,NA,NA,20,80,20,70.48191,68.29323,36.36777,-1.14705,2.35652,139.02,118.88,151.88,NA,NA,NA,153.88,-5.07999999999998,27.42,139.835,89.785,120.75625,0.9375,0.0625,NA,96.6466634114583,92.3000030517578,NA,-6.53552602132161,1.241206407547,NA,10.5961069742839,3.80471706390381,NA,-0.116703927516937,-0.0897959321737289,NA,-0.778026183446248,-8.97959321737289,NA,0.4,0.66666667,0.5,1,0.75,0.875,0.375,20.08333333,0.0625,NA,0.875,NA,0.0625,NA,73.5311965942383,NA,98.2887486049107,NA,92.24169921875,NA,-4.78037977218628,NA,-5.95342091151646,NA,2.45426988601685,NA,12.7098999023438,NA,9.4285147530692,NA,2.97152996063232,NA,-0.0380783230066299,NA,-0.0786256045103073,NA,-0.0897959321737289,NA,-3.80783230066299,NA,-0.561611460787909,NA,-8.97959321737289,NA,0.375,0.625,0.5,1,0.8,0.875,0.5,3,74.5532480875651,22.9543965657552,0,0,96.1465,1,0.33333333,"2024-07-02",0
"Michael Kopech",17282,"2024-06-30","COL",4,2024,"CHW","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-21.8357081571767,15.0336680287444,0,0,0,1,0,0,0,0,1,7,8,0.13662201166153,0,0.13662201166153,0.496999979019165,0.0512107163667679,1.80773329734802,2.31519985198975,2.31519985198975,2.64420008659363,1,1,0.0755990445613861,-2.26241558116125e-05,1,0,1,99.125,NA,NA,NA,NA,NA,NA,NA,0.771130740642548,NA,NA,NA,9.63913425803185,NA,NA,NA,0.5,0.5,0.5,1,0.33333333,0.5,0.75,1,0.25,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.72711696253089,80,68.99313,80,NA,NA,NA,NA,NA,NA,80,65.32924,80,-3.24701,-0.79342,135.48,114.36,139.9,NA,NA,NA,NA,NA,NA,135.48,114.36,139.9,1,NA,NA,98.9875030517578,NA,NA,-7.83930587768555,NA,NA,10.1322822570801,NA,NA,0.779846958816051,NA,NA,9.74808698520064,NA,NA,0,0.57142857,0.5,NA,0.5,0.5,0.875,16.4,NA,NA,1,NA,NA,NA,NA,NA,98.8757629394531,NA,NA,NA,NA,NA,-6.91945600509644,NA,NA,NA,NA,NA,9.00571441650391,NA,NA,NA,NA,NA,0.779846958816051,NA,NA,NA,NA,NA,9.74808698520064,NA,NA,NA,0.5,0.5,0.5,1,0.33333333,0.5,0.75,1,88.9462585449219,38.758975982666,0,0,88.9463,0,0,"2024-06-30",0
"Michael Kopech",17282,"2024-06-28","COL",4,2024,"CHW","H",28,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0,1,0,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,146.556464726554,151.561560819707,2,0,1,0,0,0,0,0,6,7,13,0.0730779990553856,-0.075113981962204,0.148191973567009,0.497000008821487,0.0512107126414776,1.59853327274323,1.49339997768402,1.49339997768402,NA,0,1,0.0237339418381453,0.0219817153217318,1,0,0.84615385,98.36363636,0.07692308,89,0.07692308,90,NA,NA,NA,0.87972104549408,-0.26101353764534,0.0642120540142059,NA,7.99746404994618,-26.101353764534,6.42120540142059,NA,0.25,0.6,0.38461538,1,0.33333333,0.6,0.38461538,0.66666667,0.15384615,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,6.79852061254652,71.42248,72.96636,60.5113,20,80,20,80,74.78081,80,57.61006,73.97128,39.70896,-0.34737,3.55604,136.94,92.42,124.42,112.96,-434.12,-354.88,95.38,187.68,218.56,131.898461538462,59.2446153846154,94.7923076923077,0.84615385,0.07692308,0.07692308,98.1636408025568,89.8000030517578,89.1999969482422,-6.7862944169478,1.90030944347382,2.97106266021729,10.7093478116122,6.05752325057983,3.11106848716736,0.893446564674377,0.0652216598391533,-0.267212420701981,8.12224149703979,6.52216598391533,-26.7212420701981,0,0.625,0.38461538,NA,0.6,0.6,0.61538462,17.4,NA,NA,0.84615385,0.15384615,NA,NA,NA,NA,98.1384943181818,89.4297943115234,NA,NA,NA,NA,-5.79534010453658,3.59836483001709,NA,NA,NA,NA,9.72380828857422,3.55917501449585,NA,NA,NA,NA,0.893446564674377,-0.201990760862827,NA,NA,NA,NA,8.12224149703979,-10.0995380431414,NA,NA,0.16666667,0.57142857,0.38461538,1,0.5,0.6,0.53846154,2,74.3940734863281,5.10430192947388,0,0,97.6336,1,0.5,"2024-06-28",0
