"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFS%","piSI%","piSL%","pivFA","pivFS","pivSI","pivSL","piFA-X","piFS-X","piSI-X","piSL-X","piFA-Z","piFS-Z","piSI-Z","piSL-Z","piwFA","piwFS","piwSI","piwSL","piwFA/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jeff Hoffman",17432,"2024-07-30","NYY",26,2024,"PHI","H",31,0,0,0,1,0,0,0,0,0,0,0,2,8,2,1,0,0,0,0,0,0,0,1,4.5,0,9,1,0,0,2,4,1,1,0,0,0,0.125,0,0.125,4.95879158401489,0,0.25,1,0.285714285714286,0.5,2.1664797782898,-2.1664797782898,5.19049659073353,0,52.9267571299725,127.221589227109,0.5,0.142857142,0.285714285,0.571428571,0.25,0,1,4.5,2,17,19,0.254941999912262,-0.132697567343712,0.387639582157135,1.24600005149841,0.127598568797112,2.61447501182556,2.63860011100769,2.63860011100769,2.63860011100769,1,1,0.0142434872686863,0.0832682497948278,1,0,0.31578947,97.83333333,0.47368421,87,0.21052632,91,NA,-0.191880241036415,0.145474433898926,0.424371838569641,-3.19800401727358,1.61638259887695,10.609295964241,0.63636364,0.75,0.68421053,0.57142857,1,0.76923077,0.42105263,1,0.15789474,1,3,3,3,1,3,7,0.14285714,0.42857143,0.42857143,0.42857143,0.14285714,0.42857143,1.39566856632329,71.68564,67.06917,60.78228,NA,NA,NA,77.032,54.53609,80,80,67.13654,67.33928,80,67.42878,78.29816,-1.95935,1.13807,114.46,100.66,111,NA,NA,NA,109.94,119.22,131.68,132.42,102.62,127.42,114.812631578947,111.485263157895,125.476842105263,0.31578947,0.21052632,NA,0.47368421,97.8166707356771,90.875,NA,86.977776421441,-8.04631423950195,-9.39987182617188,NA,2.90539232889811,9.94386100769043,2.0403904914856,NA,-2.63257641262478,-0.189522057771683,0.429473433643579,NA,0.1098517999053,-3.15870096286138,10.7368358410895,NA,1.22057555450333,0.71428571,0.66666667,0.68421053,0.4,1,0.76923077,0.63157895,22.54545455,0.31578947,0.21052632,NA,0.47368421,97.8234049479167,90.8746490478516,NA,86.9625651041667,-7.21346664428711,-8.85284805297852,NA,3.79953553941515,8.74917984008789,0.640140235424042,NA,-3.96867667304145,-0.189522057771683,0.429473433643579,NA,0.1098517999053,-3.15870096286138,10.7368358410895,NA,1.22057555450333,0.71428571,0.66666667,0.68421053,0.4,1,0.76923077,0.63157895,7,85.8448660714286,26.9231850760324,0,0,97.5581,3,0.42857143,"2024-07-30",0
"Jeff Hoffman",17432,"2024-07-28","CLE",26,2024,"PHI","H",31,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,2,0,0,0,0,0,0.25,0.25,0,7.38247908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,100.171606488235,175.553036418574,0,0,0,1,0,0,0,0,6,12,18,0.0518380254507065,-0.0534459799528122,0.105284005403519,0.500999987125397,0.0513056814670563,1.21340000629425,0.901399970054626,0.901399970054626,0.661400020122528,1,1,0.0257367305457592,0.0169845692579394,0,0,0.44444444,96.5,0.44444444,86.625,0.11111111,91,NA,0.761451125144958,-0.23761935532093,-0.0717987865209579,9.51813906431198,-2.97024194151163,-3.5899393260479,0.14285714,0.72727273,0.5,0,0.875,0.77777778,0.61111111,0.75,0.11111111,0,0,2,0,2,0,2,0,0,1,0,1,0,2.68689823251499,80,61.19245,80,NA,NA,NA,46.13536,68.90356,46.93695,20,66.01006,20,65.88377,69.69157,60.008,-0.86139,2.78501,131.44,153.56,168.64,NA,NA,NA,135.48,69.92,88.92,127.7,-2.75999999999999,13.9,130.95,96.8777777777778,113.373333333333,0.44444444,0.11111111,NA,0.44444444,96.4124984741211,90.8499984741211,NA,86.625,-8.21293640136719,-8.7371072769165,NA,2.63572549819946,10.2578983306885,0.392000198364258,NA,-1.69509816169739,0.770432848483324,-0.0731270276010036,NA,-0.244552608579397,9.63041060604155,-3.65635138005018,NA,-3.05690760724247,0.14285714,0.72727273,0.5,0,0.875,0.77777778,0.61111111,21.42857143,0.38888889,0.11111111,0.05555556,0.44444444,96.6246425083705,91.0499496459961,96.8917999267578,86.8592376708984,-7.18350710187639,-8.21849060058594,-9.08314037322998,3.44778370857239,9.38202776227679,-0.909528493881226,8.14167976379395,-3.07159733772278,0.517668385058641,-0.0731270276010036,0.252764463424683,-0.244552608579397,7.39526264369488,-3.65635138005018,25.2764463424683,-3.05690760724247,0.14285714,0.72727273,0.5,0,0.875,0.77777778,0.61111111,2,76.1082992553711,47.8667755126953,0,0,79.2495,0,0,"2024-07-28",0
"Jeff Hoffman",17432,"2024-07-24","@MIN",26,2024,"PHI","A",31,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,2,18,0,9,2,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.9405169074213,18.1856412207288,0,0.5,0,0.5,0,0,0,0,7,14,21,0.104768007993698,-0.0762719586491585,0.181039959192276,0.484000027179718,0.0507337525486946,2.03527998924255,1.80159997940063,1.80159997940063,2.24320006370544,1,1,0.0264116302132607,0.0250643379815077,1,0,0.42857143,96.88888889,0.19047619,86,0.38095238,90.375,NA,0.596519947052002,-0.608156085014343,0.318813920021057,6.62799941168891,-15.2039021253586,3.98517400026321,0.42857143,0.85714286,0.57142857,0.5,1,0.75,0.33333333,0.5,0.14285714,0,2,0,1,1,0,2,0,1,0,0.5,0.5,0,1.52401476256659,68.40428,74.08048,68.25146,70.7155,65.52376,59.09019,20,65.51724,20,80,80,57.12343,67.15596,80,47.69928,-0.94042,2.66646,131.28,106.54,141,114.52,88.84,118.3,140.22,56.72,64.78,102.2,137.74,150.62,120.308571428571,107.250476190476,127.984761904762,0.23809524,0.38095238,0.19047619,0.19047619,97.1200012207031,90.1624984741211,96.8249969482422,86.1999969482422,-7.94981918334961,-10.7388544082642,-9.80996131896973,3.58086514472961,10.6408630371094,2.23960018157959,8.56748008728027,-0.236849650740623,0.323084603995085,0.322419323027134,0.280561469495296,-0.617428299039602,6.4616920799017,4.03024153783917,7.01403673738241,-15.4357074759901,0.38461538,0.875,0.57142857,0.6,0.85714286,0.75,0.38095238,21.17647059,0.33333333,0.38095238,0.0952381,0.19047619,97.0872279575893,90.1391983032227,96.6795959472656,86.1627731323242,-7.52367183140346,-9.91983222961426,-9.06395530700684,4.903244972229,9.46201542445591,0.86569082736969,6.38479518890381,-1.66588747501373,0.381054546684027,0.322419323027134,0.222591526806355,-0.617428299039602,5.44363638120038,4.03024153783917,11.1295763403177,-15.4357074759901,0.33333333,0.88888889,0.57142857,0.5,0.875,0.75,0.42857143,2,73.4436950683594,35.4434967041016,0,0,91.3523,0,0,"2024-07-24",0
"Jeff Hoffman",17432,"2024-07-23","@MIN",26,2024,"PHI","A",31,0,0,0,1,0,0,0,0,0,0,0,0.2,4,0,0,0,0,2,0,0,0,0,2,27.000028163224,27.000028163224,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,10.1952290840149,0,0,3.00000312924711,0,1,6.16648290753691,-6.16648290753691,6.16648290753691,0,147.416529766902,150.807004792197,0,0,0,0,0,0,0,0,9,11,20,0.0168199744075537,-0.126992031931877,0.143812000751495,0.0570000112056732,0.00597484409809113,2.60728001594543,1.80159997940063,1.80159997940063,3.46720004081726,1,1,-0.0159244649112225,0.0223756225562346,0,0,0.4,96.625,0.3,86.33333333,0.3,90.83333333,NA,-0.185152649879456,0.13139995932579,-0.0527920611202717,-2.31440812349319,2.18999932209651,-0.879867685337861,0.25,0.375,0.3,0,1,0.5,0.4,0.75,0.15,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5.9150839915285,43.93881,65.90502,44.1572,31.28745,80,41.94492,74.77082,67.69429,63.11834,56.69984,74.51605,34.21995,55.49854,78.13662,42.30097,-0.21619,3.75281,119.22,72.96,84.86,123,-107.32,-49.36,103.88,116.6,126.66,115.02,64.1,81.66,113.736,65.366,83.018,0.3,0.3,0.1,0.3,96.5166625976562,90.7833353678385,96.6500015258789,86.2166646321615,-7.8635991414388,-10.0383021036784,-11.4504489898682,3.21611213684082,10.8749809265137,2.14455779393514,7.10024452209473,-0.505517641703288,-0.0517532601952553,-0.0571181438863277,-0.139514908194542,0.131478201597929,-0.862554336587588,-0.951969064772129,-6.9757454097271,2.19130335996548,0.33333333,0.25,0.3,0.25,1,0.5,0.4,19.8125,0.3,0.3,0.1,0.3,96.3734537760417,90.5937194824219,96.484001159668,86.0405883789062,-6.79597028096517,-9.261931737264,-10.6479148864746,4.30198001861572,9.89629300435384,0.682944059371948,6.22531986236572,-1.85216172536214,-0.0517532601952553,-0.0571181438863277,-0.139514908194542,0.131478201597929,-0.862554336587588,-0.951969064772129,-6.9757454097271,2.19130335996548,0.33333333,0.25,0.3,0.25,1,0.5,0.4,0,NA,NA,0,NA,NA,0,NA,"2024-07-23",0
"Jeff Hoffman",17432,"2024-07-19","@PIT",26,2024,"PHI","A",31,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-65.1853662656838,-66.6845831899186,0,0,0,0,0,0,0,0,5,10,15,0.144706010818481,0,0.144706010818481,0.521000027656555,0.0519182868301868,1.87899994850159,2.49140000343323,2.49140000343323,3.51939988136292,1,1,0.0771000161767006,-8.77677549390027e-05,1,0,0.6,96.66666667,0.33333333,86,0.06666667,91,NA,0.333889573812485,0.362928867340088,0.0572940893471241,3.70988415347205,7.25857734680176,5.72940893471241,0.4,0.4,0.4,0.5,0.5,0.5,0.33333333,1,0.2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.80619406156778,69.79583,63.94096,61.86737,80,64.26268,80,20,79.33235,20,77.08042,45.3473,77.56046,32.71247,69.93008,20,1.19942,5.87622,107.36,149.16,157.7,109.34,105.14,99.74,75.32,-48.42,-50.62,82.1,121.24,112.44,95.656,66.7653333333333,65.9226666666667,0.4,0.06666667,0.2,0.33333333,96.6500040690104,91.1999969482422,96.9666646321615,86.1400024414063,-7.86161231994629,-10.1057796478271,-10.8782221476237,3.50721969604492,9.19341850280762,2.8053617477417,6.46603393554688,-1.80826454162598,0.243487119674683,0.057969942688942,0.094138327986002,0.389350064098835,4.05811866124471,5.7969942688942,3.13794426620007,7.7870012819767,0.375,0.42857143,0.4,0.33333333,0.66666667,0.5,0.46666667,18.41666667,0.33333333,0.06666667,0.26666667,0.33333333,96.582421875,91.140998840332,96.8407516479492,86.0401428222656,-7.14423370361328,-9.60927963256836,-9.92584800720215,4.33343391418457,8.79419021606445,1.53759002685547,5.69822025299072,-3.30582008361816,0.267730053514242,0.057969942688942,0.0698953941464424,0.389350064098835,5.35460107028484,5.7969942688942,1.74738485366106,7.7870012819767,0.375,0.42857143,0.4,0.33333333,0.66666667,0.5,0.46666667,0,NA,NA,0,NA,NA,0,NA,"2024-07-19",0
"Jeff Hoffman",17432,"2024-07-13","OAK",26,2024,"PHI","H",31,0,0,0,1,0,0,0,0,0,1,0,1,5,0,0,0,0,1,0,0,1,0,3,27,9,0,3,0,0,1,0,0,0,0,0,0,0.6,0.2,0.4,2.41668908401489,0,0,1,0,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,5.68190777171,5.81258759727958,1,0,1,0,0,0,4,36,10,11,21,0.0426160171627998,-0.0335359573364258,0.0761519744992256,0.500999987125397,0.0513056851923466,0.76308000087738,0.881399989128113,0.881399989128113,0.0301999989897013,1,1,-0.00507422816008329,0.0609216060415642,0,0,0.52380952,95.90909091,0.33333333,86.57142857,0.14285714,89.66666667,NA,-0.043144304305315,0.101733647286892,0.122705690562725,-0.392220948230136,1.45333781838417,4.09018968542417,0.28571429,0.57142857,0.38095238,0.5,0.5,0.5,0.33333333,0.6,0.19047619,0,1,0,0,1,0,1,0,1,0,0,1,0,0.395824306867308,20,67.39494,20,80,68.5514,80,40.26798,64.01291,27.16126,28.72319,58.04073,40.2526,30.18907,68.10615,20,1.35619,6.11138,96.46,39.14,46.08,117.76,143.72,167.04,100.38,87,101.26,97.74,93.14,85.18,100.992380952381,77.747619047619,87.3390476190476,0.38095238,0.14285714,0.14285714,0.33333333,95.8874969482422,89.7666625976562,96.0333353678385,86.4142804827009,-8.34235763549805,-9.95454788208008,-10.7590993245443,1.73441519056048,10.5903692245483,3.6354455947876,6.97390047709147,-0.414974110467093,-0.328456029295921,0.123563099652529,0.279961355030537,0.625334646552801,-4.10570036619902,4.11876998841763,9.33204516768456,8.93335209361144,0.23076923,0.625,0.38095238,0.33333333,0.6,0.5,0.38095238,18,0.38095238,0.14285714,0.14285714,0.33333333,95.8553161621094,89.7371317545573,96.0429077148438,86.4151436941964,-7.58602142333984,-9.54171371459961,-10.3702494303385,2.63641221182687,9.30082702636719,2.37746667861938,5.82644335428874,-1.8857171194894,-0.328456029295921,0.123563099652529,0.279961355030537,0.625334646552801,-4.10570036619902,4.11876998841763,9.33204516768456,8.93335209361144,0.23076923,0.625,0.38095238,0.33333333,0.6,0.5,0.38095238,1,62.8676872253418,13.8590440750122,0,0,62.8677,0,0,"2024-07-13",0
"Jeff Hoffman",17432,"2024-07-11","LAD",26,2024,"PHI","H",31,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,1,0,1,0,2,0,1,0,0,0.2,0.2,0,5.60764908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,100.171606488235,102.47548198021,1,0.666666666,0.333333333,0,0,0,1,9,8,10,18,0.0426160171627998,-0.153876006603241,0.196492031216621,0.500999987125397,0.0513056851923466,1.76691997051239,0.881399989128113,0.881399989128113,0.340999990701675,1,1,-0.0611389838159084,0.0852577995370537,0,0,0.66666667,96.83333333,0.22222222,86.25,0.11111111,91.5,NA,-0.114517241716385,-0.0666945427656174,-0.47558206319809,-0.954310347636541,-1.66736356914043,-23.7791031599045,0.2,0.625,0.38888889,0.5,0.6,0.57142857,0.44444444,0.6,0.16666667,1,2,0,1,1,1,3,0.33333333,0.66666667,0,0.33333333,0.33333333,0.33333333,11.1606930988684,51.02928,60.74253,30.02897,80,70.38975,80,54.72813,55.16981,44.78487,66.35915,55.95142,75.64766,57.99629,59.21564,43.07781,-0.37137,3.52004,116.06,77.2,90.82,118.84,141.8,173.98,99.44,93.12,100.24,94.5,116,116.42,110.437894736842,88.0357894736842,99.8747368421053,0.61111111,0.11111111,0.05555556,0.22222222,96.7454501065341,91.4499969482422,97.4000015258789,86.0500030517578,-7.46087577126243,-10.8697509765625,-9.94312572479248,3.48429465293884,10.4035845669833,2.61676216125488,10.3607177734375,-1.06458187103271,-0.213777456432581,-0.484001334756613,0.0501701384782791,-0.0682494267821312,-1.94343142211437,-24.2000667378306,5.01701384782791,-1.70623566955328,0.22222222,0.55555556,0.38888889,0.5,0.6,0.57142857,0.5,20.38461538,0.66666667,0.11111111,NA,0.22222222,96.4339192708333,91.0236511230469,NA,85.6699752807617,-7.14977582295736,-10.5180053710938,NA,4.40795516967773,9.58927853902181,1.34502065181732,NA,-2.76667261123657,-0.163607317954302,-0.484001334756613,NA,-0.0682494267821312,-1.36339431628585,-24.2000667378306,NA,-1.70623566955328,0.2,0.625,0.38888889,0.5,0.6,0.57142857,0.44444444,3,85.1697489420573,-21.2163569132487,0,0,103.638,1,0.33333333,"2024-07-11",0
"Jeff Hoffman",17432,"2024-07-10","LAD",26,2024,"PHI","H",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.3043324508413,103.055865631376,0,0,0,1,0,0,0,0,5,7,12,0.162445977330208,0,0.162445977330208,0.500999987125397,0.0513056851923466,2.13499999046326,2.87139987945557,2.87139987945557,NA,0,1,0.0761998742818832,-0.000112765122243411,1,0,0.58333333,97.42857143,0.41666667,87.8,NA,NA,NA,0.787503898143768,-0.0215447992086411,NA,11.2500556877681,-0.430895984172821,NA,0.16666667,0.83333333,0.5,0,0.4,0.33333333,0.5,0.66666667,0.33333333,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.516939911839161,80,54.72013,80,NA,NA,NA,20,58.25085,20,NA,NA,NA,55.23879,56.53553,58.15863,-0.20006,3.777,114.52,159.34,161.02,NA,NA,NA,107.72,15.3,31.18,NA,NA,NA,111.686666666667,99.3233333333333,106.92,0.58333333,NA,NA,0.41666667,97.3857160295759,NA,NA,87.8,-8.04968752179827,NA,NA,1.46481342315674,10.1130153111049,NA,NA,-0.842864036560059,0.797652348875999,NA,NA,-0.0229038521647453,11.3950335553714,NA,NA,-0.458077043294907,0.16666667,0.83333333,0.5,0,0.4,0.33333333,0.5,18.22222222,0.58333333,NA,NA,0.41666667,97.0759102957589,NA,NA,87.455078125,-7.27379281180246,NA,NA,2.63013610839844,8.91860580444336,NA,NA,-2.68754997253418,0.797652348875999,NA,NA,-0.0229038521647453,11.3950335553714,NA,NA,-0.458077043294907,0.16666667,0.83333333,0.5,0,0.4,0.33333333,0.5,2,89.1989288330078,51.8378677368164,0,0,96.1017,1,0.5,"2024-07-10",0
"Jeff Hoffman",17432,"2024-07-05","@ATL",26,2024,"PHI","A",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,1,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.3043324508413,103.055865631376,0,0,0,1,0.5,0,0,0,5,9,14,0.0924639999866486,0,0.0924639999866486,0.507000029087067,0.0515243895351887,1.20693337917328,1.84800004959106,1.84800004959106,NA,0,1,0.0771197900176048,-0.000509099169047608,1,0,0.5,96.85714286,0.5,86.57142857,NA,NA,NA,0.556117653846741,0.198523759841919,NA,7.9445379120963,2.83605371202741,NA,0.33333333,0.6,0.42857143,0.66666667,1,0.83333333,0.35714286,0.66666667,0.07142857,0,2,0,1,0,1,2,0,1,0,0.5,0,0.5,-1.51243424102875,58.22189,39.08474,54.76815,80,66.00287,80,20,55.60286,20,NA,NA,NA,42.20509,49.47194,31.7423,0.60968,4.99161,175.5,116.36,156.52,100.06,86.32,85.48,131.14,53.32,71.58,NA,NA,NA,120.988571428571,71.9657142857143,83.6042857142857,0.42857143,NA,0.07142857,0.5,97.0166625976562,NA,96.6999969482422,86.3285696847098,-8.21563657124837,NA,-10.078330039978,2.23088346208845,8.53010241190592,NA,6.25905990600586,-1.39590317862374,0.513130743056536,NA,0.0501701384782791,0.200090996921062,8.55217905094226,NA,5.01701384782791,2.85844281315804,0.3,0.75,0.42857143,0.33333333,1,0.66666667,0.28571429,18.45454545,0.07142857,NA,0.42857143,0.5,98.5970993041992,NA,97.1963500976562,86.7235281808036,-5.74300003051758,NA,-8.08680152893066,3.2155271257673,9.42498016357422,NA,6.74764315287272,-2.9244270324707,0.217751413583755,NA,0.345549467951059,0.200090996921062,21.7751413583755,NA,5.75915779918432,2.85844281315804,0.33333333,0.6,0.42857143,0.33333333,1,0.66666667,0.35714286,2,86.1430969238281,54.4711608886719,0,0,96.1322,1,0.5,"2024-07-05",0
"Jeff Hoffman",17432,"2024-07-02","@CHC",26,2024,"PHI","A",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,0,1,0,0,0,0,0.66666667,0,0.66666667,-0.245715358213996,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-17.9405169074213,-18.3531359984531,0,1,0,0,0,0,0,0,3,8,11,0.0841680020093918,0,0.0841680020093918,0.467000007629395,0.0500535890460014,1.12613332271576,0.870199978351593,1.74039995670319,NA,0,1,0.0751603022217751,-0.000419594073281571,1,0,0.54545455,97.16666667,0.36363636,87.25,0.09090909,90,NA,0.355716288089752,0.415414452552795,0,5.92860480149587,10.3853613138199,0,0.57142857,0.25,0.45454545,0.25,1,0.4,0.36363636,1,0.27272727,0,0,1,0,0,1,1,0,0,1,0,0,1,1.80050234691132,80,60.33705,80,80,67.69984,80,47.3716,80,38.39206,61.98573,63.06159,62.41372,80,72.19914,72.92351,-1.82574,1.33848,115,121.6,122.54,102.86,162.24,169.6,139.08,111.08,127.64,144.18,96.18,111.16,124.201818181818,122.852727272727,131.916363636364,0.45454545,0.09090909,0.09090909,0.36363636,97.3,89.5999984741211,96.1999969482422,86.8499984741211,-8.21515197753906,-8.69106960296631,-10.499828338623,1.00882744789124,9.59462432861328,1.4523628950119,7.56120681762695,-1.21684098243713,0.10681838542223,0,0.294975996017456,0.420264109969139,2.1363677084446,0,29.4975996017456,10.5066027492285,0.57142857,0.25,0.45454545,0.25,1,0.4,0.36363636,19.375,0.36363636,0.09090909,0.18181818,0.36363636,97.6935729980469,89.9085006713867,96.8398971557617,87.1311798095703,-7.29154014587402,-8.63932991027832,-9.51638984680176,1.94057250022888,8.88986778259277,0.500717997550964,7.3343448638916,-3.04779005050659,0.0520444251596928,0,0.349749956279993,0.420264109969139,1.30111062899232,0,17.4874978139997,10.5066027492285,0.57142857,0.25,0.45454545,0.25,1,0.4,0.36363636,1,104.145736694336,15.8727254867554,0,0,104.146,1,1,"2024-07-02",0
"Jeff Hoffman",17432,"2024-06-30","MIA",26,2024,"PHI","H",31,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.3043324508413,103.055865631376,0.5,0,0.333333333,0.666666666,0,0,0,0,2,8,10,0.162445962429047,-0.0820440202951431,0.244489997625351,0.500999987125397,0.0513056851923466,2.91659998893738,2.87139987945557,2.87139987945557,NA,0,1,0.0388755090534687,0.0168215227798995,1,0,0.5,96.2,0.4,86.75,0.1,91,NA,0.097387820482254,0.266312569379807,-0.0344077162444592,1.94775640964508,6.65781423449516,-3.44077162444592,0.5,0.66666667,0.6,0.5,0.75,0.66666667,0.6,0.75,0.2,2,0,1,0,3,0,3,0.66666667,0,0.33333333,0,1,0,-0.0839603749245872,80,52.83925,80,NA,NA,NA,79.48522,59.44996,80,20,41.30598,20,75.17211,55.44949,80,-1.43844,1.91943,92.28,96.26,94.3,NA,NA,NA,125,120.28,132.52,84.58,24.6,16.14,106.116,111.272,110.91,0.5,0.1,NA,0.4,96.1799987792969,90.8000030517578,NA,86.5250015258789,-9.36566314697266,-10.2253589630127,NA,1.87003028392792,8.98565979003906,4.20002126693726,NA,-1.71203923225403,0.0959406793117523,-0.0350487045943737,NA,0.269219566136599,1.91881358623505,-3.50487045943737,NA,6.73048915341496,0.5,0.66666667,0.6,0.5,0.75,0.66666667,0.6,23.66666667,0.2,0.1,0.3,0.4,96.1252517700195,90.7017974853516,95.9934692382812,86.3830490112305,-8.72145462036133,-9.33479022979736,-8.83292007446289,2.82552742958069,8.24829483032227,2.41212010383606,7.34741973876953,-3.15402507781982,0.54057765007019,-0.0350487045943737,-0.444636970758438,0.269219566136599,27.0288825035095,-3.50487045943737,-14.8212323586146,6.73048915341496,0.5,0.66666667,0.6,0.5,0.75,0.66666667,0.6,3,93.3826700846354,31.5272801717122,0,0,103.279,2,0.66666667,"2024-06-30",0
