"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","pivFA","pivSI","pivSL","piFA-X","piSI-X","piSL-X","piFA-Z","piSI-Z","piSL-Z","piwFA","piwSI","piwSL","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Declan Cronin",25645,"2024-07-14","@CIN",20,2024,"MIA","A",26,0,0,0,1,0,0,0,0,0,0,0,0.2,4,2,0,0,0,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.5,3.00000312924711,0.666666666666667,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,5.81060295660326,60.6207349749633,1,0.333333333,0.333333333,0.333333333,0,0,0,0,4,7,11,0.0166999809443951,-0.0876400247216225,0.104340001940727,0.0909999907016754,0.00860520079731941,1.81599998474121,1.51999998092651,1.51999998092651,2.85599994659424,1,1,-0.00897357519716024,0.0181696000235453,0,0,0.45454545,94.2,0.54545455,87.5,NA,0.251889526844025,-0.67497718334198,5.03779053688049,-11.2496197223663,0,0.71428571,0.45454545,NA,1,1,0.63636364,0.5,0,0,2,1,0,1,2,3,0,0.66666667,0.33333333,0,0.33333333,0.66666667,3.01008425913543,NA,NA,NA,26.42777,38.4525,32.00518,59.8974,57.90198,67.85949,54.48458,42.95056,59.92768,44.16647,42.60969,52.73759,0.48783,4.80884,83.82,92.16,56.56,92.1,138.78,142.42,92.32,122.86,119.56,89.2090909090909,113.143636363636,98.7290909090909,0.36363636,0.09090909,0.54545455,NA,94.2249984741211,92.5999984741211,87.4166666666667,NA,-6.20432472229004,-6.40468597412109,2.40476862589518,NA,6.85905408859253,0.169183507561684,-1.64933331807454,NA,0.204496808350086,0.0501701384782791,-0.686459299176931,NA,5.11242020875216,5.01701384782791,-11.4409883196155,NA,0,0.71428571,0.45454545,NA,1,1,0.63636364,18.71428571,0.36363636,0.09090909,0.54545455,94.001823425293,92.3123016357422,87.1671854654948,-6.0470027923584,-6.33303022384644,2.8661527633667,6.2109375,-0.857711970806122,-2.78971831003825,0.204496808350086,0.0501701384782791,-0.686459299176931,5.11242020875216,5.01701384782791,-11.4409883196155,0,0.71428571,0.45454545,NA,1,1,0.63636364,3,96.7732238769531,20.1451772054036,0,0,100.384,2,0.66666667,"2024-07-14",0
"Declan Cronin",25645,"2024-07-10","@HOU",20,2024,"MIA","A",26,0,0,15.4285735305478,1,0,0,0,0,0,0,0,2.1,13,4,4,4,0,1,0,0,0,0,5,19.2857169131847,3.85714338263694,15.4285735305478,5,0.333333333,0,3,2,2,0,1,0,0,0.38461538,0.07692308,0.30769231,2.08811961193175,0,0.333333333333333,2.1428574347983,0.571428571428571,0.2,0.166479369572175,15.2620941609756,1.4624867514722,365.346313532143,5.81066867857472,37.1315338893477,1.5,0.285714285,0.428571428,0.285714285,0,0,1,3.85714338263694,18,29,47,-0.0240599699318409,-0.0484920218586922,0.0244320537894964,-1.93299996852875,-0.204875454306602,0.128246158361435,0.11546666175127,0.147399991750717,0.0816000029444695,1,1,-0.121001921594143,-0.066605802795019,0,0,0.47826087,93.09090909,0.52173913,86.04166667,0.0212766,-1.45091307163239,0.298479080200195,-6.59505941651084,1.24366283416748,0.24137931,0.70588235,0.41304348,0.42857143,1,0.78947368,0.36956522,0.61538462,0.08510638,3,3,1,1,4,2,7,0.42857143,0.42857143,0.14285714,0.14285714,0.57142857,0.28571429,1.98601049808238,NA,NA,NA,20,46.82055,20,49.0732,54.80709,51.21064,24.08359,43.13865,28.25823,34.69245,49.74085,36.32941,1.07641,5.69171,118.76,30.3,13.08,88.6,105,97.1,91.44,82.8733333333333,76.3783333333333,90.7373913043478,91.8317391304348,84.4621739130435,0.02173913,0.45652174,0.52173913,NA,94,93,86.0583292643229,NA,-3.60633778572083,-7.53101385207403,2.98451646169027,NA,8.12608242034912,1.11573664347331,-1.24663877487183,NA,-0.0380783230066299,-1.42352733761072,0.296003676950932,NA,-3.80783230066299,-6.7787016076701,1.23334865396221,NA,0.24,0.61904762,0.41304348,0.33333333,1,0.78947368,0.45652174,19.18181818,0.02173913,0.45652174,0.52173913,94.065803527832,93.0440034412202,86.0879313151042,-3.30557990074158,-6.97064208984375,3.4662249883016,7.59635019302368,-0.24356696719215,-2.76849842071533,-0.0380783230066299,-1.42352733761072,0.296003676950932,-3.80783230066299,-6.7787016076701,1.23334865396221,0.25,0.59090909,0.41304348,0.33333333,0.92307692,0.73684211,0.47826087,7,95.973153250558,-3.86186681474958,2,0.28571429,106.248,5,0.71428571,"2024-07-10",0
"Declan Cronin",25645,"2024-07-07","CHW",20,2024,"MIA","H",26,0,0,9,1,0,0,0,0,0,0,0,1,6,2,2,1,0,1,0,0,0,0,2,18,9,18,2,0,0,1,1,1,0,0,0,0,0.33333333,0.16666667,0.16666667,3.79739574356156,0,0.4,3,0.666666666666667,0.33333333,2.1664797782898,6.8335202217102,3.67848818451166,213.118653858634,54.1262521064686,90.682812007927,1,0.333333333,0.333333333,0.333333333,0,0,0,0,10,17,27,-0.138459980487823,-0.206419989466667,0.0679600089788437,-1.40300011634827,-0.139601990580559,0.92633330821991,0.968999981880188,0.952000021934509,0.694000005722046,1,1,-0.0872369781136513,-0.0622340376203024,0,1,0.51851852,92.71428571,0.48148148,86.38461538,NA,-1.40040194988251,0.635530412197113,-10.0028710705893,4.88869547843933,0.26666667,0.66666667,0.44444444,0.75,0.625,0.66666667,0.44444444,0.5,0.14814815,0,2,1,0,2,1,3,0,0.66666667,0.33333333,0,0.66666667,0.33333333,3.78460463638762,NA,NA,NA,34.08098,74.6327,26.69362,34.24787,55.89294,36.55518,45.48537,36.05315,55.88044,39.38796,51.32957,43.9009,0.7847,5.25414,96.9,98.78,80.5,95.62,91.18,96.02,100.96,82.14,72.48,98.4755555555556,88.5162962962963,81.237037037037,0.22222222,0.2962963,0.48148148,NA,92.7999979654948,92.4625015258789,86.4230769230769,NA,-4.79914728800456,-7.70236253738403,2.19802548335149,NA,7.85660552978516,1.2909129858017,-1.20987892150879,NA,-0.777786638587713,-0.641990598291159,0.640885692089796,NA,-12.9631106431286,-8.02488247863948,4.92988993915228,NA,0.21428571,0.69230769,0.44444444,0.66666667,0.66666667,0.66666667,0.48148148,18.19047619,0.22222222,0.2962963,0.48148148,92.732666015625,92.4082870483398,86.345712515024,-4.17777665456136,-7.1821174621582,2.79513931274414,6.90841293334961,-0.0581659115850925,-2.78755334707407,-0.777786638587713,-0.641990598291159,0.640885692089796,-12.9631106431286,-8.02488247863948,4.92988993915228,0.21428571,0.69230769,0.44444444,0.66666667,0.66666667,0.66666667,0.48148148,3,95.085927327474,12.6714045206706,1,0.33333333,99.988,1,0.33333333,"2024-07-07",0
"Declan Cronin",25645,"2024-07-05","CHW",20,2024,"MIA","H",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,0,0,0,0,0,0,0.33333333,0.33333333,0,6.88572907925689,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,102.441825660649,102.47548198021,1,0,1,0,0,0,1,9,7,6,13,0.0188800003379583,-0.0114999962970614,0.0303799957036972,0.522000014781952,0.0519402995705605,0.399333328008652,0.310000002384186,0.310000002384186,NA,0,1,0.0328359678387642,0.0144428316346153,0,0,0.38461538,93.6,0.61538462,87.25,NA,0.746035933494568,-0.00888901576399803,14.9207186698914,-0.111112697049975,0.125,0.4,0.23076923,0,0.5,0.33333333,0.38461538,0.33333333,0.15384615,0,1,0,0,1,0,1,0,1,0,0,1,0,3.98197633511362,NA,NA,NA,NA,NA,NA,26.08729,54.45732,22.85836,20,37.59575,20,20,45.96889,20,2.00141,7.07921,NA,NA,NA,89.96,118,134.74,87.06,86.58,80.3,88.1753846153846,98.6646153846154,101.238461538462,NA,0.38461538,0.61538462,NA,NA,93.2400024414062,87.2249984741211,NA,NA,-7.44476852416992,1.29417109489441,NA,NA,1.41462497711182,-0.441661387681961,NA,NA,0.75761890411377,-0.0116832293570042,NA,NA,15.1523780822754,-0.146040366962552,NA,0.14285714,0.33333333,0.23076923,0,0.5,0.33333333,0.46153846,15.9,NA,0.38461538,0.61538462,NA,93.2865234375,87.2540664672852,NA,-6.78058624267578,2.0732855796814,NA,0.09824098944664,-1.82614803314209,NA,0.75761890411377,-0.0116832293570042,NA,15.1523780822754,-0.146040366962552,0.125,0.4,0.23076923,0,0.5,0.33333333,0.38461538,1,106.777641296387,-19.2973709106445,0,0,106.778,1,1,"2024-07-05",0
"Declan Cronin",25645,"2024-07-02","BOS",20,2024,"MIA","H",26,0,0,9,1,0,0,0,0,0,0,0,2,11,5,2,2,0,0,0,0,0,0,0,0,0,22.5,0,0,0,4,4,3,0,0,0,0,0,0,0,6.03472908401489,0,0.454545454545455,2.5,0.454545454545455,0.6,3.1664797782898,5.8335202217102,6.19049659073353,213.118653858634,78.284038883559,151.387312822842,1,0.272727272,0.363636363,0.363636363,0,0,2,9,15,23,38,-0.0231199972331524,-0.0632999986410141,0.0401800014078617,-0.956000089645386,-0.0951243788003922,0.245999991893768,0.248999983072281,0.275999993085861,0.141999989748001,1,1,-0.0971667841076851,0.00318305242066763,0,0,0.5,93.10526316,0.5,87.36842105,NA,-0.348837822675705,-0.841340065002441,-1.83598854039845,-4.42810560527601,0.15,0.72222222,0.42105263,0.66666667,1,0.9375,0.47368421,0.54545455,0.02631579,3,4,4,1,7,3,11,0.27272727,0.36363636,0.36363636,0.09090909,0.63636364,0.27272727,4.92006462930415,NA,NA,NA,80,53.72447,80,20,47.09083,25.03474,45.95264,38.44907,54.07193,37.95265,43.58473,44.39074,0.87387,5.3879,86.82,179.46,154.76,80.86,80.24,72.82,81.28,121.76,109.96,81.3836842105263,106.222105263158,95.7026315789474,0.05263158,0.44736842,0.5,NA,92.6999969482422,92.9117647058823,87.2578960217928,NA,-4.24478816986084,-7.07535283705767,2.4301892330772,NA,7.73467636108398,1.28445097979377,-0.735153097855417,NA,0.147847101092339,-0.5057033598423,-0.890004064887762,NA,7.39235505461693,-2.97472564613118,-4.68423192046191,NA,0.2,0.66666667,0.42105263,0.75,1,0.9375,0.47368421,18.03703704,0.05263158,0.44736842,0.5,92.8603515625,93.0731919232537,87.4062821237664,-3.79320001602173,-6.52917256074793,3.06334505583111,6.71556997299194,0.0564306167995228,-2.0849081340589,0.147847101092339,-0.5057033598423,-0.890004064887762,7.39235505461693,-2.97472564613118,-4.68423192046191,0.19047619,0.70588235,0.42105263,0.75,1,0.9375,0.44736842,11,89.923661665483,14.4473488547585,1,0.09090909,105.923,4,0.36363636,"2024-07-02",0
"Declan Cronin",25645,"2024-06-28","@PHI",20,2024,"MIA","A",26,0,0,0,1,0,0,0,0,0,0,0,2.1,7,1,0,0,0,0,0,0,0,0,4,15.4285735305478,0,3.85714338263694,4,0,0,2,0,1,0,0,0,0,0.57142857,0,0.57142857,-0.0628219333080866,0,0.142857142857143,0.42857148695966,0.333333333333333,1,-0.262092117387485,0.262092117387485,-0.262092117387485,0,-4.54266992213731,-4.54416237455676,2,0.333333333,0.666666666,0,0,0,0,0,14,21,35,0.112938039004803,-0.043433990329504,0.156372025609016,1.23199999332428,0.126164868474007,0.845333337783813,0.793325006961823,0.800599992275238,0.530999958515167,1,1,0.120384238660336,0.0132175417933837,1,0,0.45714286,93.375,0.54285714,87.21052632,NA,0.369557678699493,0.616129636764526,2.30973549187183,3.24278756191856,0.33333333,0.5,0.4,0.57142857,1,0.78571429,0.4,0.42857143,0.08571429,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,0.124644054401398,NA,NA,NA,80,45.35741,80,79.33986,53.80137,80,34.45361,41.86031,37.34382,60.34488,48.07103,66.73102,-0.51728,3.30117,97.98,184.14,156.74,87.32,130.92,129.3,90.68,103.04,100.02,89.7531428571429,118.826285714286,114.973142857143,0.05714286,0.4,0.54285714,NA,93.3000030517578,93.3642839704241,87.1631566097862,NA,-5.68141603469849,-5.82512555803571,2.73355142693771,NA,6.72682571411133,0.503090688160488,-1.17970958508943,NA,0.0166956372559071,0.356195524334908,0.621357295662165,NA,0.834781862795353,2.54425374524934,3.27030155611666,NA,0.26666667,0.5,0.4,0.25,1,0.78571429,0.57142857,18.51851852,0.05714286,0.4,0.54285714,93.3365478515625,93.3810163225446,87.1688746402138,-5.35038995742798,-5.2926870073591,3.42200550280119,5.86500453948975,-0.500290019171579,-2.30898766768606,0.0166956372559071,0.356195524334908,0.621357295662165,0.834781862795353,2.54425374524934,3.27030155611666,0.23529412,0.55555556,0.4,0.25,1,0.78571429,0.51428571,3,81.6556701660156,-8.30699793497721,0,0,102.245,1,0.33333333,"2024-06-28",0
"Declan Cronin",25645,"2024-06-22","SEA",20,2024,"MIA","H",26,0,0,6.75000160932579,1,0,0,0,0,0,0,0,2.2,12,4,2,2,0,0,0,0,0,0,4,13.5000032186516,0,13.5000032186516,4,0,0,2,3,3,0,0,0,0,0.33333333,0,0.33333333,1.96075686460953,0,0.333333333333333,1.50000035762795,0.5,0.5,0.166479063033887,6.58352254629191,1.86748892558584,159.83902850257,5.81066127328812,46.9187044846488,0.666666666,0.375,0.25,0.375,0,0,0,0,11,33,44,0.00195999979041517,-0.00379999983124435,0.00575999962165952,-0.948000013828278,-0.0943283587694168,0.0215000007301569,0.0359999984502792,0.0540000014007092,0.00999999977648258,1,1,-0.0512797459959984,0.142442523849582,0,0,0.47727273,93.61904762,0.52272727,87.30434783,NA,0.326523393392563,-0.775398671627045,1.55487330186935,-3.3712985722915,0.34782609,0.9047619,0.61363636,0.375,0.89473684,0.74074074,0.47727273,0.91666667,0.15909091,3,2,3,1,4,3,8,0.375,0.25,0.375,0.125,0.5,0.375,2.50505931520335,NA,NA,NA,39.567,40.313,41.54758,50.75168,38.40031,55.80407,69.19995,43.71384,71.60251,63.10032,42.14933,68.52427,-0.68846,3.0444,106.88,95.92,78.66,79.8,110.38,83.08,89.78,135.5,127.8,88.0940909090909,121.867727272727,105.954090909091,0.11363636,0.36363636,0.52272727,NA,93.6400024414063,93.5062484741211,87.1913054093071,NA,-7.27782516479492,-7.93649435043335,1.88643331113069,NA,8.22139205932617,2.20561957359314,-1.0095740608547,NA,0.170729909092188,0.142275016754866,-0.79731810092926,NA,3.41459818184376,0.88921885471791,-3.46660043882287,NA,0.26315789,0.88,0.61363636,0.2,0.86363636,0.74074074,0.56818182,17.78125,0.11363636,0.36363636,0.52272727,93.7421813964844,93.6235733032227,87.2931226647418,-6.86064605712891,-7.49668741226196,2.52339885545814,7.18501815795898,0.870553493499756,-2.44212473993716,0.170729909092188,0.142275016754866,-0.79731810092926,3.41459818184376,0.88921885471791,-3.46660043882287,0.29411765,0.81481481,0.61363636,0.2,0.86363636,0.74074074,0.61363636,8,91.7934036254883,19.9917984008789,1,0.125,108.612,2,0.25,"2024-06-22",0
"Declan Cronin",25645,"2024-06-17","STL",20,2024,"MIA","H",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.9684653293782,66.5170884121943,1,0,0.5,0.5,0,0,0,0,1,9,10,0.31385999917984,0,0.31385999917984,1.15100002288818,0.114527367055416,3.79733347892761,2.61199998855591,2.61199998855591,2.61199998855591,1,1,0.0718337893486023,0.0108189460304553,1,0,0.4,93.5,0.6,87,NA,0.306082963943481,0.422138094902039,7.65207409858704,7.03563491503398,0.33333333,0.75,0.5,0.5,0.33333333,0.4,0.4,1,0.3,0,0,2,0,2,0,2,0,0,1,0,1,0,-0.378325162486335,NA,NA,NA,80,48.80795,80,57.68425,58.10383,80,77.1689,45.6724,80,80,49.70912,80,-2.02827,1.03469,107.7,125.92,105.26,84.9,153.24,135.94,93.66,125.22,121.12,96.996,128.232,117.844,0.3,0.1,0.6,NA,93.9666646321615,93.4000015258789,86.9166666666667,NA,-6.18602689107259,-6.47296905517578,2.7127431233724,NA,7.50231170654297,0.505592882633209,-0.381485342979431,NA,0.334001462906599,-0.0242429338395596,0.426965195685625,NA,11.1333820968866,-2.42429338395596,7.11608659476042,NA,0.33333333,0.57142857,0.5,0,0.5,0.4,0.7,18.71428571,0.3,0.1,0.6,94.097666422526,93.5419998168945,86.9964701334635,-5.89081319173177,-5.8859601020813,3.46298853556315,6.48630015055339,-0.384048014879227,-1.69097836812337,0.334001462906599,-0.0242429338395596,0.426965195685625,11.1333820968866,-2.42429338395596,7.11608659476042,0.25,0.66666667,0.5,0,0.5,0.4,0.6,2,82.0438919067383,18.0552749633789,0,0,90.0352,0,0,"2024-06-17",0
"Declan Cronin",25645,"2024-06-16","@WSN",20,2024,"MIA","A",26,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0,0,0,1,1.66647942066184,-1.66647942066184,2.80048599569648,0,42.0473500784235,69.4652537965709,2,0,0.666666666,0.333333333,0,0,0,0,6,13,19,0.0244279950857162,0,0.0244279950857162,0.715999960899353,0.0743509829044342,0.225199997425079,0.277466654777527,0.381999999284744,NA,0,1,0.107216700911522,0.00125574742339903,0,0,0.52631579,93.4,0.47368421,87,NA,0.67271089553833,0.267595440149307,6.7271089553833,2.97328266832564,0.11111111,0.7,0.42105263,1,0.85714286,0.875,0.52631579,0.5,0.05263158,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,0.0363043575986175,NA,NA,NA,NA,NA,NA,76.30579,40.07714,80,20,38.15003,20,53.911,39.2733,59.5591,-0.11756,3.90075,NA,NA,NA,86.94,128.58,112.88,95.92,68.12,65.1,91.1936842105263,99.941052631579,90.2473684210526,NA,0.52631579,0.47368421,NA,NA,93.4299987792969,86.9111124674479,NA,NA,-7.30623779296875,2.03722445170085,NA,NA,2.31858978271484,-0.80147287580702,NA,NA,0.682742536067963,0.268720891326666,NA,NA,6.82742536067963,2.9857876814074,NA,0.14285714,0.58333333,0.42105263,1,0.85714286,0.875,0.63157895,16.6,NA,0.52631579,0.47368421,NA,93.4457092285156,86.9276394314236,NA,-7.00646896362305,2.79769939846463,NA,1.34689989089966,-1.86799346076118,NA,0.682742536067963,0.268720891326666,NA,6.82742536067963,2.9857876814074,0.14285714,0.58333333,0.42105263,1,0.85714286,0.875,0.63157895,3,89.7571309407552,14.9038492838542,0,0,101.171,1,0.33333333,"2024-06-16",0
"Declan Cronin",25645,"2024-06-14","@WSN",20,2024,"MIA","A",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.9684653293782,66.5170884121943,1,0,0.5,0.5,0,0,0,0,1,6,7,0.0006679916405119,0,0.0006679916405119,0.49099999666214,0.0509864985942841,0.0122666666284204,0.0184000004082918,0.0184000004082918,0,1,1,0.0573389083147049,-0.00288306788579441,0,0,0.28571429,92.5,0.71428571,86.8,NA,0.096209779381752,0.632011294364929,4.8104889690876,12.6402258872986,0.75,0.66666667,0.71428571,0.66666667,1,0.8,0.42857143,1,0.14285714,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-0.378325162486335,NA,NA,NA,NA,NA,NA,80,61.06035,80,58.65632,41.77647,63.97333,74.68161,50.90326,80,-1.40797,1.96514,NA,NA,NA,103.06,137.72,145.7,84.98,130.42,117.44,90.1457142857143,132.505714285714,125.514285714286,NA,0.28571429,0.71428571,NA,NA,92.6999969482422,86.8,NA,NA,-7.1482982635498,3.02240581512451,NA,NA,-1.32686710357666,-2.13221549987793,NA,NA,0.0973343104124069,0.639389429241419,NA,NA,4.86671552062035,12.7877885848284,NA,0.66666667,0.75,0.71428571,0.5,1,0.8,0.57142857,17.75,NA,0.28571429,0.71428571,NA,92.7125015258789,86.8070617675781,NA,-6.79560470581055,3.73803405761719,NA,-2.355064868927,-3.43089408874512,NA,0.0973343104124069,0.639389429241419,NA,4.86671552062035,12.7877885848284,0.66666667,0.75,0.71428571,0.5,1,0.8,0.57142857,2,78.0977249145508,20.6984748840332,0,0,80.3067,0,0,"2024-06-14",0
"Declan Cronin",25645,"2024-06-12","@NYM",20,2024,"MIA","A",26,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,6,3,2,2,0,1,0,0,0,0,0,0,13.500014081612,40.5000422448361,0,0,0,2,1,2,0,0,0,0,0,0.16666667,-0.16666667,7.78467351869311,0,0.6,6.00000625849423,0.6,0.5,7.66648447216047,19.3335436910636,9.93449944721724,639.356628476835,186.994192773993,241.863850994261,2,0.4,0.4,0.2,0,0,0,0,6,10,16,-0.0783780217170715,-0.0874939933419228,0.0091159762814641,-2.01200008392334,-0.218814581632614,0.573499977588654,0.363000005483627,0.363000005483627,0.190400004386902,1,1,-0.116064995527267,-0.0206011331212826,0,1,0.4375,94.28571429,0.5625,87.66666667,NA,-0.527467787265778,-0.599896311759949,-7.53525410379682,-6.66551457511054,0,0.875,0.4375,NA,1,1,0.5,0.83333333,0,0,2,3,1,2,2,5,0,0.4,0.6,0.2,0.4,0.4,10.4006786113445,NA,NA,NA,20,54.90376,20,80,51.21727,80,20,50.46433,20,20.01716,54.11492,20,1.98813,7.05929,108.42,48.12,42.64,87.64,133.82,127.88,81.36,69.02,57.32,90.60125,70.58875,61.5525,0.3125,0.125,0.5625,NA,93.8799987792969,95.1499938964844,87.7333306206597,NA,-6.70111846923828,-7.83322286605835,2.00568834940592,NA,7.65690994262695,1.88078832626343,-1.13564501868354,NA,-0.0655886493623257,-0.471209853887558,-0.570973165333271,NA,-1.31177298724651,-23.5604926943779,-6.34414628148079,NA,0,0.875,0.4375,NA,1,1,0.5,17.2,0.3125,0.125,0.5625,94.044384765625,95.2733459472656,87.8847859700521,-6.12584190368652,-7.24537467956543,2.89608107672797,7.08854598999023,1.04740250110626,-2.05284182230631,-0.0655886493623257,-0.471209853887558,-0.570973165333271,-1.31177298724651,-23.5604926943779,-6.34414628148079,0,0.7,0.4375,NA,1,1,0.625,5,95.0905822753906,12.4523651123047,0,0,108.898,3,0.6,"2024-06-12",0
"Declan Cronin",25645,"2024-06-08","CLE",20,2024,"MIA","H",26,0,0,108.000112652896,1,0,0,0,0,0,0,0,0.1,6,4,4,4,0,1,0,0,0,0,0,0,27.000028163224,108.000112652896,0,0.333333333,0,3,2,0,0,1,0,0,0,0.16666667,-0.16666667,7.78467351869311,0,0.8,15.0000156462356,0.8,0.2,12.1664891660311,95.833623486865,21.2385490662582,2557.42651390734,295.704346664426,515.034389600453,1.5,0,0.6,0.4,0,0,0,0,11,14,25,-0.0923199951648712,-0.0923199951648712,0,-4.02099990844727,-0.400099486112595,0.344666659832001,0.163000002503395,0.32600000500679,0.0540000014007092,1,1,-0.24634861946106,-0.0215043698877516,0,1,0.52,93.69230769,0.48,86.58333333,NA,-1.89704608917236,-0.523912489414215,-14.5926622244028,-4.36593741178513,0.33333333,1,0.52,1,1,1,0.28,0.5,0,2,1,2,1,2,2,5,0.4,0.2,0.4,0.2,0.4,0.4,3.30531736802811,NA,NA,NA,NA,NA,NA,20,38.67243,20,46.70617,40.82511,50.29276,28.66518,40.14056,23.09918,1.45086,6.25338,NA,NA,NA,82.98,71.22,49.48,88.68,102.4,90.32,85.716,86.1864,69.0832,NA,0.52,0.48,NA,NA,93.6076941856971,86.4083353678385,NA,NA,-7.60136296198918,3.22039286295573,NA,NA,1.17140887333797,-0.766639471054077,NA,NA,-1.92401288822293,-0.527175098657608,NA,NA,-14.8000991401764,-4.39312582214673,NA,0.26666667,0.9,0.52,1,1,1,0.4,20.42105263,NA,0.52,0.48,NA,93.8514967698317,86.6339619954427,NA,-7.41927983210637,3.63715171813965,NA,0.144025600873507,-1.94826682408651,NA,-1.92401288822293,-0.527175098657608,NA,-14.8000991401764,-4.39312582214673,0.26666667,0.9,0.52,1,1,1,0.4,5,91.922412109375,-0.433706760406494,1,0.2,104.272,2,0.4,"2024-06-08",0
