"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","XX%","wFB","wCT","wCB","wFB/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSL%","pfxvFA","pfxvFC","pfxvSL","pfxFA-X","pfxFC-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSL%","pivFA","pivFC","pivSL","piFA-X","piFC-X","piSL-X","piFA-Z","piFC-Z","piSL-Z","piwFA","piwFC","piwSL","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Chad Green",15552,"2024-07-14","@ARI",14,2024,"TOR","A",33,0,0,0,1,0,0,0,0,1,0,0,1.1,5,1,0,0,0,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,1,3,0,0,0,0,0,0.2,0,0.2,4.59096908401489,0,0.2,0.750000178813977,0.25,1,1.66647942066184,-1.66647942066184,5.06849914576575,0,39.6246757256752,124.246471224135,0.333333333,0,0.25,0.75,0,0,0,0,6,9,15,0.316540002822876,-0.0519799962639809,0.368519991636276,0.879000008106232,0.0887878835201263,3.1191999912262,3.68866658210754,4.07399988174438,NA,0,1,0.0782623514533043,0.023218798749713,1,0,0.73333333,95.63636364,NA,NA,0.26666667,89,NA,0.974391043186188,NA,-0.422561645507812,8.85810039260171,NA,-10.5640411376953,0.14285714,0.75,0.46666667,1,1,1,0.53333333,0.4,0,1,1,2,0,2,2,4,0.25,0.25,0.5,0,0.5,0.5,0.0889908232586329,68.95029,52.43122,73.82785,44.46066,46.1044,45.78819,NA,NA,NA,66.55975,47.676,72.33585,-0.90339,2.72201,105.9,114.5,111.62,89.34,137.98,148.5,NA,NA,NA,101.484,120.761333333333,121.454666666667,0.73333333,NA,0.26666667,95.5818204012784,NA,88.7750015258789,-5.131065715443,NA,0.0092332512140274,10.4961846091531,NA,2.31207489967346,1.06928064674139,NA,-0.428554452955723,9.72073315219446,NA,-10.7138613238931,0.25,0.71428571,0.46666667,1,1,1,0.46666667,16.6,0.73333333,NA,0.26666667,95.4235506924716,NA,88.5906219482422,-4.63581189242276,NA,0.60191798210144,9.59013644131747,NA,0.850399792194366,1.06928064674139,NA,-0.428554452955723,9.72073315219446,NA,-10.7138613238931,0.25,0.71428571,0.46666667,1,1,1,0.46666667,4,101.568336486816,18.0548114776611,1,0.25,104.627,4,1,"2024-07-14",0
"Chad Green",15552,"2024-07-12","@ARI",14,2024,"TOR","A",33,0,1,13.500014081612,1,0,0,0,0,0,0,0,0.2,5,0,1,1,0,3,1,0,0,0,1,13.500014081612,40.5000422448361,0,0.33333333,0,0,0,1,0,0,0,0,0,0.2,0.6,-0.4,17.0040490840149,0,0,4.50000469387067,0,0.66666667,13.6664907306547,-0.16647664904268,15.9345057057115,339.46733146606,338.247636655038,394.566305599256,0,0,0,1,0,0,0,0,11,7,18,-0.360500007867813,-0.448220014572144,0.087720014154911,-0.931999981403351,-0.0941414088010788,3.72566676139832,2.26999998092651,2.26999998092651,NA,0,1,-0.0918089225888252,-0.0049522831107716,0,1,0.72222222,95.53846154,NA,NA,0.27777778,88.2,0.11111111,-0.480229258537292,NA,0.0538225062191486,-3.69407121951763,NA,1.07645012438297,0,0.6,0.16666667,NA,1,1,0.27777778,0.4,0,0,0,1,0,1,0,1,0,0,1,0,1,0,12.5623457403667,33.73126,55.04505,20,39.86462,43.87949,36.95034,NA,NA,NA,31.23142,49.32797,20,1.29143,6.01424,85.3,47.54,46.46,100.74,107.06,108.98,NA,NA,NA,89.5888888888889,64.0733333333333,63.8266666666667,0.72222222,NA,0.27777778,95.4307673527644,NA,88.1200012207031,-4.68891642643855,NA,0.355317282676697,9.97537700946515,NA,2.33665065765381,-0.487762026488781,NA,0.0531822927296162,-3.75201558837524,NA,1.06364585459232,0,0.42857143,0.16666667,NA,1,1,0.38888889,17.76923077,0.72222222,NA,0.27777778,95.1055908203125,NA,87.7493225097656,-4.21989294198843,NA,1.13213319778442,9.07227853628305,NA,0.818058013916016,-0.487762026488781,NA,0.0531822927296162,-3.75201558837524,NA,1.06364585459232,0,0.42857143,0.16666667,NA,1,1,0.38888889,1,90.068717956543,56.1423416137695,0,0,90.0687,0,0,"2024-07-12",0
"Chad Green",15552,"2024-07-11","@SFG",14,2024,"TOR","A",33,0,0,9,1,0,0,0,0,1,0,0,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,4.19049659073353,226.31131824936,350.689975747894,102.403901559937,0.5,0,0.333333333,0.666666666,0,0.5,0,0,6,15,21,0.0378179997205734,-0.00960200000554323,0.0474199987947941,-0.526000022888184,-0.0559277012944221,0.506449997425079,0.859400033950806,0.859400033950806,NA,0,1,0.0188379995524883,0.0558347221630804,0,0,0.80952381,95.29411765,NA,NA,0.19047619,88.25,NA,-0.909582138061523,NA,0.227396890521049,-5.35048316506778,NA,5.68492226302624,0.47058824,0.75,0.52380952,0.875,1,0.90909091,0.19047619,0.75,0.04761905,1,2,0,0,0,3,3,0.33333333,0.66666667,0,0,0,1,12.4780614604148,65.32166,45.64416,69.25989,39.40936,54.08581,63.95871,NA,NA,NA,63.69657,42.15688,75.05854,-0.72551,2.98883,97.08,128.34,114.22,122.24,106.02,106.52,NA,NA,NA,101.872380952381,124.088571428571,112.753333333333,0.80952381,NA,0.19047619,95.2058823529412,NA,87.9499969482422,-5.80511025821461,NA,-0.653429329395294,9.96308898925781,NA,2.43278932571411,-0.904799778014421,NA,0.229855198413134,-5.32235163537895,NA,5.74637996032834,0.41666667,0.66666667,0.52380952,0.8,1,0.90909091,0.42857143,17.05882353,0.80952381,NA,0.19047619,95.5339786305147,NA,88.276252746582,-5.31785897647633,NA,0.191528499126434,9.0140973259421,NA,1.16825151443481,-0.904799778014421,NA,0.229855198413134,-5.32235163537895,NA,5.74637996032834,0.41666667,0.66666667,0.52380952,0.8,1,0.90909091,0.42857143,3,100.899820963542,16.8819058736165,1,0.33333333,105.402,3,1,"2024-07-11",0
"Chad Green",15552,"2024-07-07","@SEA",14,2024,"TOR","A",33,1,0,0,1,0,0,0,0,0,0,0,1,6,2,0,0,0,1,1,0,0,0,2,18,9,18,2,0,0,1,2,0,0,0,0,0,0.33333333,0.16666667,0.16666667,3.90439574337839,0,0.4,3,0.666666666666667,1,2.1664797782898,-2.1664797782898,5.19049659073353,0,52.0672962702293,127.281471151288,0.5,0,0.333333333,0.666666666,0,0,1,9,6,16,22,0.12269800901413,-0.288816034793854,0.411514043807983,0.430000007152557,0.048835888504982,3.65703344345093,2.17919993400574,2.17919993400574,4.41079998016357,1,1,-0.0155167812481523,0.0490680218674742,1,0,0.5,96.36363636,NA,NA,0.5,87.90909091,0.18181818,0.519060790538788,NA,-0.91444730758667,4.71873445944353,NA,-8.313157341697,0.33333333,0.61538462,0.5,0.33333333,0.75,0.63636364,0.59090909,0.5,0.18181818,1,0,2,0,1,2,3,0.33333333,0,0.66666667,0,0.33333333,0.66666667,1.23808831568671,80,58.73031,78.67472,80,48.73752,80,NA,NA,NA,80,55.06821,80,-2.44152,0.41481,113.6,136.04,133.9,99.9,135.92,146.8,NA,NA,NA,105.847272727273,133.035454545455,137.631818181818,0.5,NA,0.5,96.3272705078125,NA,87.7545443448153,-4.95684190229936,NA,0.721694512800737,9.97057065096769,NA,1.44878916306929,0.506601188331842,NA,-0.963497430086136,4.60546534847129,NA,-8.7590675462376,0.44444444,0.53846154,0.5,0.25,0.85714286,0.63636364,0.59090909,17.23529412,0.5,NA,0.5,96.1986638849432,NA,87.5787076083097,-4.33591079711914,NA,1.6118072162975,9.31719901344993,NA,0.3444664478302,0.506601188331842,NA,-0.963497430086136,4.60546534847129,NA,-8.7590675462376,0.3,0.66666667,0.5,0.33333333,0.75,0.63636364,0.54545455,3,99.6416524251302,32.220713297526,0,0,107.683,2,0.66666667,"2024-07-07",0
"Chad Green",15552,"2024-07-06","@SEA",14,2024,"TOR","A",33,0,0,6.75000160932579,1,0,0,0,0,1,0,0,1.1,5,1,1,1,1,0,0,0,0,0,2,13.5000032186516,0,6.75000160932579,2,0,0,0,3,0,0,0,0,0,0.4,0,0.4,3.20368908401489,6.75000160932579,0.2,0.750000178813977,0,1,9.91648138761559,-3.16647977828979,3.5684987881378,169.733529154647,244.927816814653,86.9301079401947,0,0,0,1,0,0.333333333,0,0,7,20,27,0.12211400270462,-0.0600580014288425,0.182172000408173,-0.277999997138977,-0.0315729752182961,1.66996002197266,1.65446662902832,1.70659995079041,NA,0,1,0.0405090302228928,0.0326148775939974,1,0,0.66666667,96.05555556,NA,NA,0.33333333,88.22222222,NA,-0.769804537296295,NA,0.409197270870209,-4.27669187386831,NA,4.54663634300232,0.5,0.84615385,0.66666667,0.71428571,0.90909091,0.83333333,0.48148148,0.8,0.11111111,1,0,2,1,1,1,3,0.33333333,0,0.66666667,0.33333333,0.33333333,0.33333333,8.11041726967083,61.23165,50.14098,65.27621,44.19527,51.05709,45.94397,NA,NA,NA,57.7994,48.3527,62.76943,-0.35914,3.53838,97.16,109.72,100.72,125.62,95.4,105.84,NA,NA,NA,106.646666666667,104.946666666667,102.426666666667,0.66666667,NA,0.33333333,95.9222208658854,NA,88.2888861762153,-5.63298755221897,NA,0.325453042984009,9.91313340928819,NA,2.06819852193197,-0.780415613204241,NA,0.412715334445238,-4.33564229557911,NA,4.58572593828042,0.46153846,0.85714286,0.66666667,0.66666667,0.91666667,0.83333333,0.51851852,18.31818182,0.66666667,NA,0.33333333,95.8110080295139,NA,88.1544664171007,-4.95338736640082,NA,1.27037493387858,9.19101291232639,NA,0.918020990159776,-0.780415613204241,NA,0.412715334445238,-4.33564229557911,NA,4.58572593828042,0.41666667,0.86666667,0.66666667,0.6,0.92307692,0.83333333,0.55555556,3,94.5234883626302,44.9755503336589,1,0.33333333,113.306,1,0.33333333,"2024-07-06",0
"Chad Green",15552,"2024-07-04","HOU",14,2024,"TOR","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0.25,-0.25,9.77622908401489,0,0,1,0,1,9.16647977828979,-9.16647977828979,10.6784881845117,0,226.263859298867,263.80936394225,1,0,0.5,0.5,0,0,0,0,5,5,10,0.0160699971020222,-0.0142020015046,0.0302719976752996,0.47900003194809,0.0506075024604797,0.281349986791611,0.274800002574921,0.274800002574921,NA,0,1,0.0171064902096987,0.0400109715157388,0,0,0.4,95.25,NA,NA,0.6,88.33333333,NA,0.103997528553009,NA,0.273206800222397,2.59993821382523,NA,4.55344667037328,0.2,0.6,0.4,0,1,0.75,0.5,1,0.1,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,11.2383627405207,63.37271,55.17936,80,42.48514,35.9054,48.67065,NA,NA,NA,52.82665,44.75532,66.12648,-0.0502,4.00179,82.92,36.14,35.74,91.32,76.3,78.62,NA,NA,NA,87.96,60.236,61.468,0.4,NA,0.6,94.9000015258789,NA,88.0833333333333,-6.67420339584351,NA,-0.657006899515788,10.556095123291,NA,2.98928801218669,0.102443799376488,NA,0.275837432593107,2.56109498441219,NA,4.59729054321845,0,0.57142857,0.4,NA,0.75,0.75,0.7,15.83333333,0.4,NA,0.6,94.7559509277344,NA,87.9317525227865,-5.76470756530762,NA,0.575121641159058,9.44063282012939,NA,1.56966288884481,0.102443799376488,NA,0.275837432593107,2.56109498441219,NA,4.59729054321845,0,0.57142857,0.4,NA,0.75,0.75,0.7,2,80.2302703857422,7.88710355758667,0,0,95.4372,1,0.5,"2024-07-04",0
"Chad Green",15552,"2024-07-02","HOU",14,2024,"TOR","H",33,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,2,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,2.19049659073353,0,-22.5883735991869,52.648762377236,0,0,0,1,0,0,0,0,4,12,16,0.157260000705719,-0.198321998119354,0.355581998825073,0.478999972343445,0.0506074987351894,3.6652500629425,2.83579993247986,2.83579993247986,NA,0,1,0.0204396825283766,0.0224659850263956,1,0,0.5,95.75,NA,NA,0.5,88.875,NA,0.377632647752762,NA,-0.353307545185089,4.72040809690952,NA,-4.41634431481361,0.33333333,0.85714286,0.5625,0.33333333,0.66666667,0.55555556,0.4375,1,0.25,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-1.11757237675215,79.16012,62.63563,80,20,50.4841,26.25129,NA,NA,NA,57.2883,59.17328,65.75246,-0.32738,3.58602,109.22,122.38,130.28,119.16,74.94,85.42,NA,NA,NA,114.19,98.66,107.85,0.5,NA,0.5,95.7249984741211,NA,88.8874969482422,-5.45299863815308,NA,-0.0339048802852631,10.4616279602051,NA,1.81716012954712,0.38167529553175,NA,-0.356005068868399,4.77094119414687,NA,-4.45006336085498,0.42857143,0.66666667,0.5625,0.33333333,0.66666667,0.55555556,0.5625,16.5,0.5,NA,0.5,95.6077346801758,NA,88.7648162841797,-4.59890508651733,NA,1.08011329174042,9.43006992340088,NA,0.395393490791321,0.38167529553175,NA,-0.356005068868399,4.77094119414687,NA,-4.45006336085498,0.42857143,0.66666667,0.5625,0.33333333,0.66666667,0.55555556,0.5625,2,97.1722106933594,27.6442947387695,1,0.5,103.465,1,0.5,"2024-07-02",0
"Chad Green",15552,"2024-06-30","NYY",14,2024,"TOR","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,2,1,0,0,0,0,0,0,0,6.91672908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,76.9525195600348,152.159040742638,0.5,0.25,0.25,0.5,0,0,0,0,5,9,14,0.000685999868437648,-0.000361999991582707,0.00104799983091652,0.479000002145767,0.0506075024604797,0.0140499994158745,0.0162000004202127,0.0162000004202127,0.00619999971240759,1,1,0.0361999869346619,0.0126256285071841,0,0,0.64285714,95.77777778,NA,NA,0.35714286,89.2,NA,0.303779482841492,NA,-0.0560006573796272,3.37532758712769,NA,-1.12001314759254,0.44444444,0.6,0.5,0.5,1,0.71428571,0.35714286,0.5,0.14285714,0,3,1,0,2,2,4,0,0.75,0.25,0,0.5,0.5,4.27982921580601,64.24843,65.16079,58.82537,20,46.10035,20,NA,NA,NA,44.17211,58.34663,41.19145,0.48748,4.80831,103.72,104.74,111.1,92.32,46.74,48.94,NA,NA,NA,99.6485714285714,84.0257142857143,88.9,0.64285714,NA,0.35714286,95.6555582682292,NA,89,-6.74702877468533,NA,-0.992661666870117,10.367667304145,NA,2.59078769683838,0.306833766400814,NA,-0.0577749945223331,3.40926407112016,NA,-1.15549989044666,0.28571429,0.71428571,0.5,0.5,0.8,0.71428571,0.5,17.2,0.64285714,NA,0.35714286,95.5653347439236,NA,88.8856567382813,-5.875548892551,NA,0.191323411464691,9.03398810492622,NA,1.08302803039551,0.306833766400814,NA,-0.0577749945223331,3.40926407112016,NA,-1.15549989044666,0.28571429,0.71428571,0.5,0.5,0.8,0.71428571,0.5,4,97.9802551269531,22.453670501709,1,0.25,108.016,3,0.75,"2024-06-30",0
"Chad Green",15552,"2024-06-26","@BOS",14,2024,"TOR","A",33,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,3,27,0,9,3,0,0,0,1,0,0,0,0,0,0.75,0,0.75,-0.543708415985107,0,0.25,1,1,1,-2.8335202217102,2.8335202217102,-1.32151181548834,0,-72.3588201787977,-34.7214711539568,0,0,0,1,0,0,0,0,6,13,19,0.0466959998011589,-0.0129760000854731,0.0596720017492771,0.546999990940094,0.0526974946260452,0.594200015068054,1.00240004062653,1.00240004062653,NA,0,1,0.0197713151574135,0.0588150170825996,0,0,0.52631579,95.9,NA,NA,0.47368421,88.55555556,NA,-0.477793365716934,NA,0.518607795238495,-4.77793365716934,NA,5.76230883598328,0.33333333,1,0.68421053,0.33333333,0.9,0.76923077,0.52631579,0.75,0.15789474,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.97534550256392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.78,128.62,127.2,123.28,95.96,99.84,NA,NA,NA,111.964210526316,113.149473684211,114.24,0.52631579,NA,0.47368421,95.7099975585938,NA,88.5444471571181,-4.90192451477051,NA,-0.186529927783542,10.6318252563477,NA,2.57387924194336,-0.481899619102478,NA,0.52402488514781,-4.81899619102478,NA,5.82249872386456,0.33333333,1,0.68421053,0.33333333,0.9,0.76923077,0.52631579,20.53333333,0.52631579,NA,0.47368421,95.8539794921875,NA,88.6946207682292,-4.34494094848633,NA,0.664526197645399,9.707958984375,NA,1.18588352203369,-0.481899619102478,NA,0.52402488514781,-4.81899619102478,NA,5.82249872386456,0.33333333,1,0.68421053,0.33333333,0.9,0.76923077,0.52631579,1,95.3000030517578,30,0,0,95.3,1,1,"2024-06-26",0
"Chad Green",15552,"2024-06-25","@BOS",14,2024,"TOR","A",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.1820729804239,27.173712862954,2,0,1,0,0,0,0,0,3,10,13,0.00902799982577562,0,0.00902799982577562,0.546999990940094,0.0526974946260452,0.114000000059605,0.225199997425079,0.225199997425079,NA,0,1,0.082622341811657,-0.00342936092520647,0,0,0.84615385,95.45454545,0.07692308,93,0.07692308,88,NA,0.618899345397949,-0.04739710688591,0.118980832397938,5.6263576854359,-4.739710688591,11.8980832397938,0.5,0.71428571,0.61538462,1,0.6,0.75,0.53846154,0.66666667,0.15384615,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,-0.215559452228852,73.24398,53.80185,72.62053,74.48575,50.03986,80,20,51.10077,20,67.17206,48.54872,65.95407,-0.94143,2.66495,92.56,124.48,120.94,129.84,124.78,119.94,92.3,-4.64,-7.47999999999999,95.4076923076923,114.570769230769,110.984615384615,0.84615385,0.07692308,0.07692308,95.4363680752841,92.5999984741211,88,-5.07034163041548,-0.201175376772881,-0.106628946959972,9.94103310324929,7.84723043441772,1.64975047111511,0.626419741660357,-0.0483221560716629,0.120601363480091,5.69472492418506,-4.83221560716629,12.0601363480091,0.42857143,0.83333333,0.61538462,1,0.6,0.75,0.46153846,18.3,0.84615385,0.07692308,0.07692308,95.2254971590909,92.3096008300781,87.790397644043,-4.58874546397816,0.538766980171204,0.862024009227753,9.0659706809304,7.49236011505127,0.341747999191284,0.626419741660357,-0.0483221560716629,0.120601363480091,5.69472492418506,-4.83221560716629,12.0601363480091,0.42857143,0.83333333,0.61538462,1,0.6,0.75,0.46153846,2,87.1461410522461,-8.64601039886475,0,0,89.0668,0,0,"2024-06-25",0
"Chad Green",15552,"2024-06-23","@CLE",14,2024,"TOR","A",33,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0,0,1,0,3,0,0,0,0,0.2,0,0.2,2.84676908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.1820729804239,27.173712862954,1,0.75,0.25,0,0,0,0,0,1,13,14,0.0291799958795309,-0.0462119951844215,0.0753919929265976,0.479999989271164,0.0506329089403152,0.843680024147034,0.51199996471405,0.51199996471405,NA,0,1,0.00613464415073395,0.0284519230837245,0,0,0.78571429,94.81818182,NA,NA,0.21428571,86.66666667,NA,-0.196984738111496,NA,0.0389156937599182,-1.79077034646815,NA,1.29718979199727,0.6,0.66666667,0.64285714,0.33333333,1,0.77777778,0.64285714,1,0.14285714,2,1,1,1,2,1,4,0.5,0.25,0.25,0.25,0.5,0.25,10.2924180103024,77.43825,45.47317,80,33.42352,58.25033,35.41945,NA,NA,NA,74.01598,43.66731,80,-1.36661,2.02718,87.16,122.54,102.1,134.7,40.6,43.42,NA,NA,NA,95.0833333333333,108.883333333333,92.32,0.78571429,NA,0.21428571,94.9363680752841,NA,86.6666666666667,-5.20812884244052,NA,-0.245164016882579,8.52837163751776,NA,1.16425045331319,-0.202848844230175,NA,0.039364367723465,-1.8440804020925,NA,1.31214559078217,0.66666667,0.625,0.64285714,0.5,1,0.77777778,0.57142857,20.55555556,0.78571429,NA,0.21428571,94.8836115056818,NA,86.5973714192708,-4.7388801574707,NA,0.53335698445638,7.8249775279652,NA,0.021599014600118,-0.202848844230175,NA,0.039364367723465,-1.8440804020925,NA,1.31214559078217,0.6,0.66666667,0.64285714,0.66666667,0.83333333,0.77777778,0.64285714,4,82.5531997680664,-0.870642900466919,0,0,106.223,1,0.25,"2024-06-23",0
"Chad Green",15552,"2024-06-18","BOS",14,2024,"TOR","H",33,0,0,0,1,0,0,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,1,27.000028163224,0,27.000028163224,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0.5,3.00000312924711,1,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-72.358975922824,-72.3367211985741,1,0,1,0,0,0,0,0,5,7,12,-0.259629994630814,-0.295462012290955,0.0358320027589798,-0.780000030994415,-0.0824088752269745,1.66849994659424,0.892399966716766,1.78479993343353,0.629599988460541,1,1,-0.0948535799980164,-0.060753254248981,0,1,0.66666667,95,NA,NA,0.33333333,86.75,NA,-0.136838287115097,NA,-0.0608020089566708,-1.71047858893871,NA,-1.52005022391677,0.25,1,0.5,0.5,0.75,0.66666667,0.33333333,NA,0.16666667,1,0,0,0,0,1,1,1,0,0,0,0,1,-0.922717957724042,40.44662,53.58099,20.4635,64.96521,44.53693,77.76908,NA,NA,NA,47.75453,48.57383,39.1536,0.26491,4.47446,111.58,81.02,81.38,88.1,121.4,138.8,NA,NA,NA,103.753333333333,94.48,100.52,0.66666667,NA,0.33333333,94.8625030517578,NA,86.9000015258789,-5.36446332931519,NA,0.204172611236572,10.6163625717163,NA,1.44737601280212,-0.140001721680164,NA,-0.0619885697960854,-1.75002152100205,NA,-1.54971424490213,0.28571429,0.8,0.5,0.5,0.75,0.66666667,0.41666667,18.77777778,0.66666667,NA,0.33333333,95.2064208984375,NA,87.1956253051758,-4.62437772750854,NA,1.10121500492096,9.70688533782959,NA,0.462180733680725,-0.140001721680164,NA,-0.0619885697960854,-1.75002152100205,NA,-1.54971424490213,0.16666667,0.83333333,0.5,0,0.8,0.66666667,0.5,1,102.337181091309,9.01844024658203,0,0,102.337,1,1,"2024-06-18",0
"Chad Green",15552,"2024-06-16","CLE",14,2024,"TOR","H",33,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.1820729804239,27.173712862954,1,0.5,0.5,0,0,0,0,0,1,6,7,0.0442960001528263,-0.0261779874563217,0.0704739838838577,0.479000002145767,0.0506075024604797,0.883399963378906,0.893400013446808,0.893400013446808,0.84579998254776,1,1,0.0193628463894129,0.0307797866070829,0,0,0.57142857,94.75,NA,NA,0.42857143,86.66666667,NA,-0.163232579827309,NA,0.750352740287781,-4.08081449568272,NA,25.0117580095927,0.33333333,0.75,0.57142857,1,0.66666667,0.75,0.57142857,0.66666667,0.14285714,0,2,0,0,2,0,2,0,1,0,0,1,0,3.80371073084586,80,54.85761,80,53.15092,38.3255,46.74018,NA,NA,NA,80,46.86286,80,-1.8886,1.24419,94.18,126.42,115.84,96.44,81.38,87.04,NA,NA,NA,95.1485714285714,107.117142857143,103.497142857143,0.57142857,NA,0.42857143,94.9499969482422,NA,86.4000040690104,-4.50344371795654,NA,0.275580048561096,10.6145057678223,NA,0.155387461185455,-0.166941609233618,NA,0.763662744313478,-4.17354023084044,NA,25.4554248104493,0.33333333,0.75,0.57142857,1,0.66666667,0.75,0.57142857,17,0.57142857,NA,0.42857143,95.3419494628906,NA,86.7534688313802,-4.10659265518188,NA,0.7337380250295,9.58424186706543,NA,-1.63760662078857,-0.166941609233618,NA,0.763662744313478,-4.17354023084044,NA,25.4554248104493,0.33333333,0.75,0.57142857,1,0.66666667,0.75,0.57142857,2,80.2146377563477,7.21296167373657,0,0,97.08,1,0.5,"2024-06-16",0
