"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxSL%","pfxvFC","pfxvSI","pfxvSL","pfxFC-X","pfxSI-X","pfxSL-X","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFC","pfxwSI","pfxwSL","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","pivFA","pivSI","pivSL","piFA-X","piSI-X","piSL-X","piFA-Z","piSI-Z","piSL-Z","piwFA","piwSI","piwSL","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Camilo Doval",21992,"2024-09-05","ARI",30,2024,"SFG","H",26,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,0,0,1,0,0,1,0,0.33333333,0,0.33333333,1.87828464271067,0,0.333333333333333,1.50000156462356,0.5,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,6.04315120218939,5.81251197675874,0,1,0,0,0,0,0,0,3,6,9,0.0151380058377981,-0.134394004940987,0.149532005190849,0.125999987125397,0.0133971329778433,2.51293325424194,1.83619999885559,1.83619999885559,3.27839994430542,1,1,-0.0281666442751884,0.0341906824434305,0,0,0.33333333,97.33333333,0.66666667,88.5,NA,0.135194167494774,-0.494646936655045,4.5064722498258,-8.24411561091741,0.4,0.5,0.44444444,0.5,1,0.75,0.44444444,1,0.11111111,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,10.4278575602166,80,80,80,80,59.68295,80,80,26.17868,80,80,62.78143,80,-3.62418,-1.35918,111.22,151.32,160.74,89.42,190.5,204.6,85.68,146.36,137.02,91.6775,180.085,190.67,0.22222222,0.11111111,0.66666667,97.9499969482422,96,88.5333353678385,-5.01589727401733,-6.02574443817139,2.95882574717204,6.45294761657715,-0.500504851341248,0.471058567365011,0.0986624956130981,0.039364367723465,-0.498712625354528,4.93312478065491,3.9364367723465,-8.31187708924214,0.4,0.5,0.44444444,0.5,1,0.75,0.44444444,17.83333333,0.22222222,0.11111111,0.66666667,97.9794006347656,96.0411987304688,88.5245768229167,-4.57681512832642,-5.41002988815308,3.47623666127523,5.60949516296387,-1.48884999752045,-0.770386854807536,0.0986624956130981,0.039364367723465,-0.498712625354528,4.93312478065491,3.9364367723465,-8.31187708924214,0.5,0.4,0.44444444,0.5,1,0.75,0.55555556,2,101.715751647949,15.5383424758911,0,0,101.716,1,0.5,"2024-09-05",0
"Camilo Doval",21992,"2024-09-04","ARI",30,2024,"SFG","H",26,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,5,2,2,2,0,1,0,0,0,0,1,13.500014081612,13.500014081612,27.000028163224,1,0.5,0,2,1,0,0,1,0,0,0.2,0.2,0,5.60764908401489,0,0.5,4.50000469387067,0.666666666666667,0.33333333,4.66648134291335,22.3335468203107,6.93449631797012,670.162781545892,119.104033537403,169.366604586542,2,0,0.666666666,0.333333333,0,0,0,0,12,11,23,-0.0921719968318939,-0.11540599912405,0.0232339985668659,-1.74399995803833,-0.185433283448219,0.598933339118958,0.457800000905991,0.457800000905991,0.116200000047684,1,1,-0.174425721168518,0.0205321393427331,0,1,0.47826087,97,0.52173913,88.91666667,NA,-1.2065669298172,0.148962408304214,-10.9687902710655,1.24135340253512,0.33333333,0.2,0.30434783,0.33333333,1,0.42857143,0.2173913,0.4,0.17391304,2,1,0,2,0,1,3,0.66666667,0.33333333,0,0.66666667,0,0.33333333,2.48238055151836,59.61119,64.0085,51.4693,34.93625,51.71185,31.30663,44.49693,38.60036,51.97598,43.02769,54.94509,40.22626,0.55857,4.91495,65.02,184.24,164.56,112.84,46.6,67.08,80.78,108.76,97.2,95.4513043478261,86.1739130434783,90.2713043478261,0.34782609,0.13043478,0.52173913,97.3000030517578,96.2999979654948,88.7916666666667,-2.77527332305908,-5.27478472391764,2.58043384552002,6.00493240356445,2.63477532068888,0.351386268933614,-0.0663315318524837,-1.15460313484073,0.146155368536711,-0.829144148156047,-38.4867711613576,1.21796140447259,0.26666667,0.375,0.30434783,0,1,0.42857143,0.34782609,16.83333333,0.30434783,0.17391304,0.52173913,97.6206316266741,96.0171508789062,88.7854715983073,-2.44799286978585,-4.69679975509644,2.94737402598063,5.02589743477958,2.44628572463989,-1.0854233900706,-0.00295785441994667,-1.21797681227326,0.146155368536711,-0.0422550631420953,-30.4494203068316,1.21796140447259,0.26666667,0.375,0.30434783,0,1,0.42857143,0.34782609,3,80.3975067138672,-27.5014038085938,1,0.33333333,102.258,1,0.33333333,"2024-09-04",0
"Camilo Doval",21992,"2024-09-01","MIA",30,2024,"SFG","H",26,0,0,9,1,0,0,0,0,0,0,0,1,5,1,1,1,0,1,0,0,0,0,1,9,9,9,1,0,0,1,1,0,0,0,1,0,0.2,0.2,0,5.87600908401489,0,0.25,2,0.333333333333333,0.5,4.1664797782898,4.8335202217102,5.67848818451166,223.387360837213,106.541687070893,139.014259199392,1,0,0.5,0.5,0,0,0,0,5,8,13,-0.0921440050005913,-0.118726007640362,0.0265820007771254,-0.526000022888184,-0.0559276938438416,1.37267994880676,0.947800040245056,0.947800040245056,0.457800000905991,1,1,-0.0642398223280907,-0.00288726369126134,0,1,0.53846154,98.42857143,0.46153846,88.5,NA,0.202758967876434,-0.539018094539642,2.89655668394906,-8.98363490899404,0.25,0.6,0.38461538,1,1,1,0.38461538,0.8,0,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,2.40387308979771,23.31169,67.8983,51.01339,23.36421,50.76128,20,26.77672,60.15806,24.71047,24.11038,61.43697,20,1.73384,6.67785,NA,NA,NA,110.64,55.28,64.82,95.92,59.32,58.38,103.28,57.3,61.6,0.46153846,0.07692308,0.46153846,98.5166625976562,96.5999984741211,88.5333353678385,-2.21344931920369,-7.20585250854492,2.04879013697306,5.7446715037028,4.43742036819458,-0.112855434417725,0.0567451119422913,0.146984651684761,-0.542117044329643,0.945751865704854,14.6984651684761,-9.03528407216072,0.28571429,0.5,0.38461538,1,1,1,0.46153846,15.75,0.46153846,0.07692308,0.46153846,98.5481363932292,96.6772003173828,88.5818684895833,-1.85954825083415,-6.90958976745605,2.3423391977946,4.83057498931885,3.66568994522095,-1.19233353932699,0.0567451119422913,0.146984651684761,-0.542117044329643,0.945751865704854,14.6984651684761,-9.03528407216072,0.33333333,0.42857143,0.38461538,1,1,1,0.53846154,3,98.2347564697266,5.32301807403564,0,0,100.057,2,0.66666667,"2024-09-01",0
"Camilo Doval",21992,"2024-08-31","MIA",30,2024,"SFG","H",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-19.0813844885779,-18.3531359984531,1,0,1,0,0,0,0,0,1,9,10,0.0350399948656559,0,0.0350399948656559,0.474000006914139,0.0503987222909927,0.472666651010513,0.623199999332428,0.623199999332428,NA,0,1,0.0743458867073059,-0.000213314014174404,0,0,0.4,99,0.6,89.16666667,NA,0.247934192419052,0.496776223182678,6.1983548104763,8.2796037197113,0.75,0.5,0.7,0.5,1,0.57142857,0.2,1,0.3,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.55719109784311,NA,NA,NA,80,53.58751,80,56.74008,44.02536,70.04642,80,57.5504,80,-2.18174,0.80448,NA,NA,NA,131.08,133,155.16,100.14,105.82,94.12,118.704,122.128,130.744,0.4,NA,0.6,99.0749969482422,NA,89.2166646321615,-3.67051935195923,NA,1.78983974456787,7.41583824157715,NA,0.427550911903381,0.250613991171122,NA,0.502564821392298,6.26534977927804,NA,8.3760803565383,0.66666667,0.71428571,0.7,0,0.8,0.57142857,0.7,16.28571429,0.4,NA,0.6,99.2522735595703,NA,89.3972473144531,-3.58647513389587,NA,2.16422748565674,6.47512769699097,NA,-0.743640979131063,0.250613991171122,NA,0.502564821392298,6.26534977927804,NA,8.3760803565383,0.66666667,0.71428571,0.7,0,0.8,0.57142857,0.7,1,54.3751640319824,-35.3623924255371,0,0,54.3752,0,0,"2024-08-31",0
"Camilo Doval",21992,"2024-08-27","@MIL",30,2024,"SFG","A",26,1,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,0,2,0,0,0,0,2,18,18,9,1,0,0,0,2,0,0,0,0,0,0.33333333,0.33333333,0,7.35528463540534,0,0.25,3,0.5,1,5.1664797782898,-5.1664797782898,8.19049659073353,0,131.666301382787,199.718760014307,0,0,0,1,0,0,2,18,12,13,25,0.047004010528326,-0.0538420006632805,0.100846014916897,0.5,0.0513610653579235,1.19733333587646,0.414499998092651,0.828999996185303,1.9099999666214,1,1,-0.0001132495017373,0.0393704965188501,0,0,0.70833333,98,0.29166667,88.71428571,0.04,-0.644428133964539,0.0639910846948624,-3.79075372920317,0.914158352783748,0.07692308,0.27272727,0.16666667,1,0.66666667,0.75,0.45833333,0.33333333,0.04,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,3.46384322183771,20,55.58798,20,73.13634,69.67443,75.47003,36.9027,44.6292,40.55429,33.68034,59.29637,22.59538,1.13929,5.78603,70.94,-22.78,-26.42,104.68,108.16,142.1,96.74,112.36,109.26,93.6808333333333,82.9808333333333,90.5716666666667,0.5,0.20833333,0.29166667,98.4500020345052,96.9,88.5857107979911,-3.4716157913208,-5.49581832885742,3.39629009791783,6.50861994425456,1.74157276153564,-0.405858891350882,-0.324046026915312,-0.332984872162342,0.0624025948345661,-2.7003835576276,-6.65969744324684,0.891465640493802,0,0.33333333,0.16666667,NA,0.75,0.75,0.5,17.94736842,0.5,0.20833333,0.29166667,98.4623718261719,96.8843017578125,88.5681675502232,-3.1414966583252,-5.16772422790527,3.68250438145229,5.6332041422526,0.726818561553955,-1.57387351989746,-0.334851797670126,-0.332984872162342,0.0624025948345661,-2.79043164725105,-6.65969744324684,0.891465640493802,0,0.33333333,0.16666667,NA,0.75,0.75,0.5,2,91.010986328125,27.041618347168,0,0,91.3795,0,0,"2024-08-27",0
"Camilo Doval",21992,"2024-08-24","@SEA",30,2024,"SFG","A",26,0,0,0,1,0,0,0,0,0,1,0,1.1,5,0,0,0,0,1,1,0,0,0,2,13.5000032186516,6.75000160932579,0,2,0,0,1,1,0,0,0,0,0,0.4,0.2,0.2,3.70848908401489,0,0,0.750000178813977,0,1,2.41647959947582,-2.41647959947582,3.55048617451045,0,62.5736075324458,87.5895508145396,1,0,0.5,0.5,0,0,0,0,10,9,19,0.2359279692173,-0.0483580082654953,0.284285992383957,0.883000016212463,0.100283928215504,3.41710019111633,2.964200258255,4.04380035400391,3.26320004463196,1,1,0.0853790938854218,-0.0163357659108255,1,0,0.31578947,96.83333333,0.68421053,87.38461538,0.05263158,0.0655391737818718,0.735181033611298,1.0923195630312,5.6552387200869,0.18181818,0.5,0.31578947,0.5,0.75,0.66666667,0.42105263,NA,0.10526316,2,0,0,0,2,0,2,1,0,0,0,1,0,1.32169489999089,NA,NA,NA,56.07047,52.10476,53.17321,20,42.70382,20,37.20852,57.13222,27.59023,0.9201,5.45724,NA,NA,NA,85.8,108.84,111.1,90.78,59.76,49.58,87.3726315789474,93.3410526315789,91.6726315789474,0.31578947,NA,0.68421053,96.7666625976562,NA,87.3461538461538,-1.82285817464193,NA,3.09712219238281,6.36811701456706,NA,0.584021494938777,0.0652260705828667,NA,0.74246433749795,1.08710117638111,NA,5.71126413459961,0.16666667,0.57142857,0.31578947,0.5,0.75,0.66666667,0.36842105,18.46666667,0.31578947,NA,0.68421053,96.8871358235677,NA,87.4408616286058,-1.37364673614502,NA,3.6820922264686,5.46310170491536,NA,-0.875178337097168,0.0652260705828667,NA,0.74246433749795,1.08710117638111,NA,5.71126413459961,0.16666667,0.57142857,0.31578947,0.5,0.75,0.66666667,0.36842105,2,95.334587097168,6.01228618621826,0,0,98.2826,1,0.5,"2024-08-24",0
"Camilo Doval",21992,"2024-08-08","@WSN",30,2024,"SFG","A",26,1,0,27,1,0,0,0,0,0,0,1,1,6,1,3,3,1,2,0,0,0,0,0,0,18,9,0,0,0,1,3,0,0,0,0,0,0,0.33333333,-0.33333333,12.5329512968893,9,0.25,3,0,0,22.1664797782898,4.83352022171021,13.7025049969554,670.162082511638,558.784744684987,332.92043161642,0.333333333,0,0.25,0.75,0,0.333333333,4,36,11,14,25,-0.46017199754715,-0.595236003398895,0.135064005851746,-2.5090000629425,-0.260539978742599,1.59060001373291,0.892400026321411,0.892400026321411,0.905600011348724,1,1,-0.333636432886124,0.0443292572454093,0,1,0.54166667,96,0.45833333,87,0.04,-1.03952836990356,-0.209401935338974,-7.99637207618127,-1.90365395762704,0.06666667,0.55555556,0.25,1,1,1,0.375,0.66666667,0,1,1,2,0,2,2,4,0.25,0.25,0.5,0,0.5,0.5,20.6709998537371,20,41.00966,20,20,44.01598,20,80,56.30725,80,24.66889,48.95259,20,1.69914,6.6258,43.58,41.16,4.56,103.68,38.96,43.18,80.68,170.56,155.02,80.4008333333333,72.5016666666667,59.8758333333333,0.25,0.29166667,0.45833333,96.25,95.6142839704241,86.9818170720881,-2.44320519765218,-4.61038153512137,2.88750249689276,6.42564837137858,3.19275311061314,0.466356234116988,-1.04418213292956,0.00531114637851715,-0.175534598529339,-17.4030355488261,0.0758735196931022,-1.59576907753944,0.08333333,0.41666667,0.25,1,1,1,0.5,20.21052632,0.25,0.29166667,0.45833333,96.5437215169271,95.9185878208705,87.250244140625,-2.088400999705,-4.55092021397182,3.05731721357866,5.80310185750325,2.51960045950753,-0.416733264923096,-1.04418213292956,-0.0100984461605549,-0.175534598529339,-17.4030355488261,-0.144263516579356,-1.59576907753944,0.08333333,0.41666667,0.25,1,1,1,0.5,4,95.5763092041016,17.155704498291,0,0,100.767,2,0.5,"2024-08-08",0
"Camilo Doval",21992,"2024-08-07","@WSN",30,2024,"SFG","A",26,0,0,0,1,0,0,0,0,1,0,0,1,5,1,0,0,0,1,0,1,0,0,0,0,9,9,0,0,0,3,0,0,0,0,0,0,0,0.2,-0.2,6.17072908401489,0,0.333333333333333,2,0.333333333333333,1,9.16647977828979,-9.16647977828979,9.16647977828979,0,232.164758630363,223.304099958874,3,0,1,0,0,0,0,0,9,8,17,0.03982799872756,-0.207500010728836,0.247328013181686,0.49099999666214,0.0509864911437035,2.77391982078552,0.892400026321411,0.892400026321411,NA,0,1,-0.0732126533985138,0.0875706742861837,0,0,0.29411765,97.8,0.70588235,89.41666667,NA,0.344490975141525,-0.46897754073143,6.8898195028305,-3.90814617276192,0.18181818,0.66666667,0.35294118,0,1,0.66666667,0.35294118,0.4,0.11764706,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,8.28966611328054,77.67695,55.51396,70.94434,20,54.53336,20,20,63.82037,20,20,60.82049,20,2.10265,7.23107,99.22,115.8,108.5,124.6,30.54,59.78,91.96,30.98,32.96,116.708235294118,50.6270588235294,69.6658823529412,0.05882353,0.23529412,0.70588235,98.5999984741211,97.1750030517578,89.5,-3.6158652305603,-6.52945804595947,1.38497320810954,6.92145156860352,2.78540468215942,-0.422529776891073,-0.0350487045943737,0.386626843363047,-0.482531551271677,-3.50487045943737,9.66567108407617,-4.02109626059731,0.18181818,0.66666667,0.35294118,0,1,0.66666667,0.35294118,20.90909091,0.05882353,0.23529412,0.70588235,98.6127014160156,97.1697006225586,89.5242919921875,-2.82489991188049,-6.21542739868164,2.07342958450317,6.44084978103638,2.00558710098267,-1.57995843887329,-0.0350487045943737,0.386626843363047,-0.482531551271677,-3.50487045943737,9.66567108407617,-4.02109626059731,0.25,0.6,0.35294118,0.33333333,1,0.66666667,0.29411765,3,93.5333760579427,-13.5078786214193,0,0,99.1456,2,0.66666667,"2024-08-07",0
"Camilo Doval",21992,"2024-08-05","@WSN",30,2024,"SFG","A",26,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-69.3306131123661,-66.6845831899186,0,0,0,0,0,0,0,0,4,9,13,0.03982799872756,0,0.03982799872756,0.49099999666214,0.0509864985942841,0.518800020217896,0.892400026321411,0.892400026321411,NA,0,1,0.0766807943582535,8.86682004263006e-05,0,0,0.38461538,99.4,0.61538462,89.5,NA,0.0844092667102814,0.703210830688477,1.68818533420563,8.79013538360596,0.45454545,0.5,0.46153846,0.2,1,0.33333333,0.15384615,0.66666667,0.30769231,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.73283713809967,NA,NA,NA,64.38052,66.3899,52.28449,52.77658,46.68495,48.74316,64.22988,67.85009,51.65782,-0.75864,2.93913,NA,NA,NA,165.12,114.42,163.64,86.66,116.28,108.96,134.943076923077,115.135384615385,142.609230769231,0.38461538,NA,0.61538462,99.6200012207031,NA,89.6500015258789,-4.50161476135254,NA,2.01337099075317,6.56205978393555,NA,-0.573612928390503,0.0850168280303478,NA,0.71128523349762,1.70033656060696,NA,8.89106541872025,0.5,0.4,0.46153846,0,1,0.33333333,0.38461538,17.4,0.38461538,NA,0.61538462,99.5128601074219,NA,89.513801574707,-3.93359794616699,NA,2.63761758804321,5.6866641998291,NA,-1.89331436157227,0.0850168280303478,NA,0.71128523349762,1.70033656060696,NA,8.89106541872025,0.5,0.4,0.46153846,0,1,0.33333333,0.38461538,0,NA,NA,0,NA,NA,0,NA,"2024-08-05",0
"Camilo Doval",21992,"2024-07-28","COL",30,2024,"SFG","H",26,0,0,9,1,0,0,0,0,1,0,0,1,5,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,0,3,0,1,0,0,0,0,0.2,0,0.2,0.765569084014893,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,1.1664797782898,223.387360837213,31.1678441352104,29.9783111930123,3,0.25,0.75,0,0,0,0,0,8,13,21,0.069597989320755,-0.228034049272537,0.297632038593292,-0.526000022888184,-0.0559276938438416,3.42955994606018,1.44939994812012,1.44939994812012,NA,0,1,-0.0342532396316528,0.0545468021922688,1,0,0.47619048,97.6,0.52380952,88.63636364,NA,-0.168949440121651,-0.068473294377327,-1.68949440121651,-0.622484494339336,0.38461538,0.875,0.57142857,0.4,1,0.75,0.38095238,0.6,0.14285714,1,3,0,0,4,0,4,0.25,0.75,0,0,1,0,2.69295727080633,80,62.81637,80,43.3348,64.74893,39.29727,25.31232,35.51889,25.0179,52.65612,62.82494,44.55564,-0.0396,4.01769,88.68,151.9,132.42,136.22,61.46,98.12,81.8,108.74,89.82,111.61619047619,92.1952380952381,102.281904761905,0.28571429,0.19047619,0.52380952,97.6666666666667,97.2249984741211,88.4636341441761,-2.28362369537354,-4.42428255081177,3.0974648215554,5.73932774861654,2.31166291236877,0.006368872794238,-0.477670587599277,0.304274201393127,-0.0703244134783745,-7.96117645998796,7.60685503482819,-0.639312849803404,0.36363636,0.8,0.57142857,0.25,1,0.75,0.47619048,20.1875,0.19047619,0.28571429,0.52380952,98.5151519775391,97.399169921875,88.8098255504261,-1.58699917793274,-3.89043172200521,3.31346095692028,5.45224237442017,2.38654041290283,-1.15915463187478,-0.456088431179523,0.282692044973373,-0.0703244134783745,-11.4022107794881,4.71153408288956,-0.639312849803404,0.36363636,0.8,0.57142857,0.25,1,0.75,0.47619048,4,87.3029937744141,1.99363923072815,0,0,95.3612,1,0.25,"2024-07-28",0
"Camilo Doval",21992,"2024-07-27","COL",30,2024,"SFG","H",26,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,1,0,0,1,9,0,9,1,0,0,2,0,0,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.333333333333333,1,0.5,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,106.541687070893,102.47548198021,2,0,1,0,0,0,0,0,3,9,12,0.0307460017502308,-0.0651460215449333,0.0958920195698738,0.474000006914139,0.0503987222909927,1.02974998950958,0.713200032711029,0.713200032711029,NA,0,1,-0.0423734784126282,0.0722312128757997,0,0,0.58333333,97,0.41666667,87.6,NA,0.615511119365692,-0.383161902427673,8.79301599093846,-7.66323804855347,0.42857143,0.6,0.5,0.66666667,0.66666667,0.66666667,0.41666667,0.75,0.16666667,0,0,2,0,1,1,2,0,0,1,0,0.5,0.5,3.04351112681247,20,61.3369,20,58.10979,46.51626,55.77474,80,60.33819,80,52.90859,57.18385,33.37152,-0.05529,3.99416,80.98,56.92,43.92,129.76,107.9,125.26,95.22,138.2,120.82,104.865,98.4816666666667,97.0366666666667,0.25,0.33333333,0.41666667,98.0999959309896,96.4250030517578,87.4599975585938,-2.81277783711751,-5.52864456176758,2.946897315979,6.53083928426107,3.05628156661987,-0.53282322883606,0.819758359342813,-0.195895105600357,-0.389698140323162,27.3252786447604,-4.89737764000893,-7.79396280646324,0.33333333,0.66666667,0.5,0.5,0.75,0.66666667,0.5,18.5,0.25,0.33333333,0.41666667,98.6756998697917,96.9822998046875,88.0128967285156,-2.45726935068766,-5.27291774749756,3.39657821655273,5.94009653727214,2.26699256896973,-1.53869342803955,0.819758359342813,-0.195895105600357,-0.389698140323162,27.3252786447604,-4.89737764000893,-7.79396280646324,0.33333333,0.66666667,0.5,0.5,0.75,0.66666667,0.5,2,83.0998992919922,-0.218909740447998,0,0,91.6255,0,0,"2024-07-27",1
"Camilo Doval",21992,"2024-07-26","COL",30,2024,"SFG","H",26,0,0,9,1,0,0,0,0,0,0,0,1,5,1,1,1,0,1,0,0,0,0,0,0,9,9,0,0,0,3,1,0,0,0,0,0,0,0.2,-0.2,7.43248908401489,0,0.25,2,0.25,0.5,6.1664797782898,2.8335202217102,7.67848818451166,223.387360837213,156.790915694681,187.345706390858,3,0,0.75,0.25,0,0,0,0,7,9,16,0.000353999144863337,-0.000762002484407276,0.00111600162927061,-0.526000022888184,-0.0559276975691319,0.0110799996182323,0.00999999977648258,0.00999999977648258,NA,0,1,0.0106611475348473,0.0212882348713424,0,0,0.5625,98.88888889,0.4375,88.14285714,NA,-0.188421934843063,-0.130859598517418,-2.09357705381181,-1.86942283596311,0.22222222,0.57142857,0.375,1,0.75,0.83333333,0.4375,1,0.0625,1,2,1,1,1,2,4,0.25,0.5,0.25,0.25,0.25,0.5,3.7752321387549,80,72.76904,80,56.57627,52.69722,38.31408,80,49.77268,75.32326,80,60.89958,80,-1.87943,1.25795,94.3,156.88,158.92,117.02,48.8,78.04,96.66,144.68,136.12,103.930588235294,107.458823529412,117.469411764706,0.25,0.3125,0.4375,100,97.8,88.2142857142857,-3.00460171699524,-4.71867790222168,2.32943098885672,6.48161840438843,3.05425243377686,-0.507268054144723,-0.847746275365353,0.659546390175819,-0.136972192674875,-21.1936568841338,13.1909278035164,-1.95674560964108,0.14285714,0.55555556,0.375,1,0.8,0.83333333,0.5625,19.09090909,0.3125,0.25,0.4375,100.221398925781,97.96142578125,88.6353410993304,-2.8766580581665,-4.39848518371582,2.65433720179967,5.84832000732422,1.51314973831177,-1.43297249930246,-0.808381907641888,0.620182022452354,-0.136972192674875,-16.1676381528378,15.5045505613089,-1.95674560964108,0.25,0.5,0.375,1,0.75,0.83333333,0.5,4,83.4591217041016,-5.01691102981567,1,0.25,103.135,1,0.25,"2024-07-26",0
"Camilo Doval",21992,"2024-07-21","@COL",30,2024,"SFG","A",26,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,56.2924584471045,54.144034788745,1,0,1,0,0,0,0,0,7,9,16,0.24329200387001,-0.103199988603592,0.346491992473602,0.629000008106232,0.0547432526946068,3.62872004508972,3.76839995384216,3.76839995384216,NA,0,1,0.0457703545689583,0.0212758768423698,1,0,0.3125,98.2,0.6875,87.90909091,NA,-0.0730255991220474,0.481174498796463,-1.46051198244095,4.37431362542239,0.33333333,0.5,0.375,0,1,0.33333333,0.25,0.5,0.25,1,0,0,1,0,0,1,1,0,0,1,0,0,1.48849604986518,49.11896,67.58647,45.57964,70.41173,49.56595,76.39388,20,57.94623,20,57.238,59.30354,59.05312,-0.32426,3.5907,94.6,121.8,115.88,126.26,101.48,120.36,91.3,-14.48,-9.62,115.95375,90.795,103.2725,0.125,0.1875,0.6875,99.25,97.5333353678385,87.8818192915483,-3.11080312728882,-6.27985572814941,2.08681678771973,4.77129173278809,2.23150634765625,-0.342705921693282,-0.134879227727652,0.0590896233916283,0.484259855002165,-6.74396138638258,1.96965411305428,4.4023623182015,0.42857143,0.33333333,0.375,0,0.66666667,0.33333333,0.5625,18.08333333,0.125,0.1875,0.6875,99.2306060791016,97.50146484375,87.8360262784091,-3.12908506393433,-6.1940803527832,2.34106826782227,4.83775997161865,1.98961671193441,-0.822117458690297,-0.134879227727652,0.0590896233916283,0.484259855002165,-6.74396138638258,1.96965411305428,4.4023623182015,0.5,0.25,0.375,0,1,0.33333333,0.5,1,81.3875503540039,-51.9359588623047,0,0,81.3876,0,0,"2024-07-21",0
