"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wCT","wCB","wCH","wFB/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","pivCH","pivCU","pivFA","pivSL","piCH-X","piCU-X","piFA-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piwCH","piwCU","piwFA","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Albert Suarez",6175,"2024-08-01","@CLE",2,2024,"BAL","A",34,0,0,16.2000061798119,1,0,0,0,0,0,0,0,1.2,9,3,3,3,1,1,0,0,1,0,1,5.40000205993731,5.40000205993731,16.2000061798119,1,0,0,3,1,3,0,0,0,0,0.11111111,0.11111111,0,5.13238340553324,5.40000205993731,0.375,2.40000091552769,0.333333333333333,0.38461538,11.5664829826367,4.63352319717521,4.67368539697623,412.566350695341,290.536221212027,114.424464713002,3,0.428571428,0.428571428,0.142857142,0,1,0,0,19,26,45,-0.00714000500738621,-0.0536120012402534,0.0464719980955124,-1.38599991798401,-0.14620253443718,0.324959993362427,0.297300010919571,0.461999982595444,0.0828000009059906,1,1,-0.114264264702797,0.0922923138373777,0,0,0.46666667,93.23809524,0.2,85.55555556,0.02222222,76,0.31111111,86,NA,-2.05035901069641,0.0908792689442635,-0.0344077162444592,0.230168506503105,-9.76361433664958,1.00976965493626,-3.44077162444592,1.64406076073647,0.31034483,0.6875,0.44444444,0.88888889,1,0.95,0.35555556,0.55555556,0.02222222,3,1,3,1,4,2,7,0.42857143,0.14285714,0.42857143,0.14285714,0.57142857,0.28571429,16.7267331888156,NA,52.51221,54.23441,61.28789,20,53.01392,20,53.45096,37.50888,51.70081,53.39681,65.57296,64.1539,49.14073,49.51075,58.29872,0.17879,4.34528,61.46,124.52,117.44,82.32,24.78,18.26,79.02,121.22,93.8,89.12,121.56,135.58,75.6502222222222,120.171555555556,107.832,0.46666667,0.2,0.02222222,0.31111111,93.2476167224702,85.477776421441,76.1999969482422,85.9928588867188,-2.99568176269531,1.16662767198351,4.92739486694336,-9.28011431012835,8.6851305280413,4.39381069607205,-3.41398501396179,4.63085610525949,-2.05845903977752,0.0897600613534451,-0.0350487045943737,0.188187349587679,-9.80218590370246,0.997334015038278,-3.50487045943737,1.34419535419771,0.25925926,0.72222222,0.44444444,0.85714286,1,0.95,0.4,21.41666667,0.31111111,0.02222222,0.46666667,0.2,86.1420724051339,76.3212966918945,93.4129173642113,85.6200358072917,-9.20393371582031,5.06490993499756,-2.69050816127232,1.80302916632758,3.33570507594517,-4.27815008163452,7.67888532366071,3.26288117302789,0.188187349587679,-0.0350487045943737,-2.05845903977752,0.0897600613534451,1.34419535419771,-3.50487045943737,-9.80218590370246,0.997334015038278,0.25925926,0.72222222,0.44444444,0.85714286,1,0.95,0.4,7,88.5603376116071,10.3876822335379,1,0.14285714,103.343,3,0.42857143,"2024-08-01",0
"Albert Suarez",6175,"2024-07-28","SDP",2,2024,"BAL","H",34,0,0,5.78571507395541,1,1,0,0,0,0,0,0,4.2,20,5,3,3,0,3,0,0,0,0,2,3.85714338263694,5.78571507395541,9.64285845659235,0.66666667,0.166666666,0,6,4,5,1,1,0,0,0.1,0.15,-0.05,6.58740908401489,0,0.294117647058824,1.71428594783864,0.333333333333333,0.625,4.23790849568895,1.54780657826646,5.53391587758897,147.345089114807,105.262936954322,135.824908359046,1.5,0.333333333,0.4,0.266666666,0.25,0,6,11.5714301479108,37,46,83,0.0700999796390533,-0.269679993391037,0.33977997303009,-0.881300032138824,-0.0947634428739548,0.778999984264374,0.674000024795532,0.870000004768372,0.716000020503998,1,1,-0.0135844880715013,0.103571626781459,0,0,0.44578313,95.2972973,0.19277108,87.9375,0.25301205,79.19047619,0.10843373,86,NA,0.880210936069489,-1.42356276512146,0.696530938148499,-0.449723094701767,2.37894847586348,-8.89726728200912,3.31681399118333,-4.99692327446408,0.20408163,0.73529412,0.42168675,1,0.88,0.91428571,0.40963855,0.5,0.03614458,6,4,5,4,7,4,15,0.4,0.26666667,0.33333333,0.26666667,0.46666667,0.26666667,6.25421206567711,44,43.94192,60.08678,38.4609,23.34514,39.99519,20,47.67311,46.4218,45.02709,20,58.59077,28.60011,30.56288,44.00179,26.04501,1.33297,6.07655,100.36,87.68,80.84,97.6,72.1,70.12,86.86,94.22,80.72,98.4,66.6,75.66,92.9877108433735,83.255421686747,77.1975903614458,0.46987952,0.1686747,0.25301205,0.10843373,95.1666666666667,86.971426827567,79.1666666666667,85.9333360460069,-3.82709248860677,1.33568736485073,2.65326963152204,-9.24163479275174,9.25162760416667,5.39357212611607,-3.22161610921224,4.72710122002496,0.642535746097565,-1.22214592993259,0.705603141337633,-0.412084143608809,1.64752755409632,-8.72961378523282,3.36001495875063,-4.57871270676454,0.15555556,0.73684211,0.42168675,0.85714286,0.89285714,0.88571429,0.45783133,17.34920635,0.10843373,0.25301205,0.46987952,0.1686747,85.77880859375,78.9750279017857,95.0259853265224,86.8158656529018,-9.49426439073351,2.48425093151274,-3.82671610514323,1.59477751595633,3.46390787760417,-4.62442634219215,8.31934376252003,4.09018216814314,-0.412084143608809,0.705603141337633,0.642535746097565,-1.22214592993259,-4.57871270676454,3.36001495875063,1.64752755409632,-8.72961378523282,0.15217391,0.75675676,0.42168675,0.85714286,0.89285714,0.88571429,0.44578313,15,84.0913492838542,19.6541524251302,0,0,107.056,3,0.2,"2024-07-28",0
"Albert Suarez",6175,"2024-07-23","@MIA",2,2024,"BAL","A",34,0,1,27,1,1,0,0,0,0,0,0,2,15,8,6,6,1,1,0,0,0,0,3,13.5,4.5,36,3,0.25,0,4,0,6,0,1,1,0,0.2,0.06666667,0.13333333,3.69209352256951,4.5,0.571428571428571,4.5,0.7,0.39473684,8.16647977828979,18.8335202217102,1.6664797782898,687.610322189613,204.580929186547,39.6124976586293,4,0.6,0.4,0,0,1,3,13.5,23,37,60,-0.436459988355637,-0.542820036411285,0.106360010802746,-4.80299997329712,-0.477910459041595,1.02576470375061,0.906000018119812,0.920000016689301,1.63399994373322,1,1,-0.340293407440186,-0.0852037721369265,0,0,0.41666667,94.16,0.23333333,86.35714286,0.1,79.16666667,0.25,85.73333333,NA,-1.89041781425476,-0.125786185264587,-0.313482642173767,-1.41545236110687,-7.56167125701904,-0.89847275188991,-5.22471070289612,-9.43634907404582,0.35135135,0.7826087,0.51666667,0.84615385,0.88888889,0.87096774,0.38333333,0.6,0.06666667,4,6,1,1,8,2,11,0.36363636,0.54545455,0.09090909,0.09090909,0.72727273,0.18181818,8.06809873876136,12,69.64083,70.40835,60.29116,20,42.62711,20,57.67564,45.56176,55.97093,80,69.60481,80,62.76103,56.10697,67.10121,-0.66738,3.07602,78.46,127.64,120.3,96.82,46.3,39.12,87.04,107.3,91.74,87.18,164.56,164.22,85.8864406779661,119.854915254237,110.848474576271,0.41666667,0.23333333,0.1,0.25,94.22400390625,86.2999965122768,78.9666646321615,85.6799967447917,-4.25944213867187,0.860080582754953,1.45136006673177,-10.5906982421875,9.6696337890625,5.19239316667829,-3.30556710561117,4.56620635986328,-1.89754170551896,-0.128407642245293,-0.319786682724953,-1.44043508917093,-7.59016682207584,-0.917197444609233,-5.32977804541588,-9.60290059447289,0.26923077,0.70588235,0.51666667,0.71428571,0.91666667,0.87096774,0.56666667,19.53333333,0.25,0.1,0.41666667,0.23333333,85.7689127604167,79.0249837239583,94.3284375,86.3804757254464,-10.4597696940104,1.98361492156982,-3.84895233154297,1.47678552355085,3.03131535847982,-5.22388331095378,8.45744140625,3.67932728358677,-1.44043508917093,-0.319786682724953,-1.89754170551896,-0.128407642245293,-9.60290059447289,-5.32977804541588,-7.59016682207584,-0.917197444609233,0.32258065,0.72413793,0.51666667,0.8,0.9047619,0.87096774,0.48333333,11,98.1907836914063,7.38617782592773,1,0.09090909,114.687,6,0.54545455,"2024-07-23",0
"Albert Suarez",6175,"2024-07-11","CHC",2,2024,"BAL","H",34,0,1,7.2,1,1,0,0,0,0,0,0,5,23,6,4,4,0,2,0,1,0,1,4,7.2,3.6,10.8,2,0,0,5,6,5,0,0,0,0,0.17391304,0.08695652,0.08695652,4.91467804026996,0,0.3,1.6,0.375,0.55555556,3.3664797782898,3.8335202217102,5.18088986575603,183.362752583897,83.2323959866937,127.042479182115,0.833333333,0.3125,0.3125,0.375,0,0,0,0,34,56,90,-0.173899978399277,-0.531499981880188,0.357599973678589,-1.66529989242554,-0.179064512252808,0.911520004272461,0.917599976062775,0.870000004768372,0.229999989271164,1,1,-0.195661664009094,0.00488145338927709,0,0,0.57777778,95.53846154,0.04444444,86.25,0.23333333,78.42857143,0.14444444,86.84615385,NA,1.1216481924057,0.207481861114502,-1.10495412349701,-1.72037088871002,2.15701575462635,5.18704652786255,-5.26168630236671,-13.2336222208463,0.36363636,0.64705882,0.47191011,0.85,0.90909091,0.88095238,0.38202247,0.60869565,0.05555556,6,7,3,0,14,2,16,0.375,0.4375,0.1875,0,0.875,0.125,4.88866629914305,45,52.49569,71.47901,50.56706,48.23141,42.5248,59.37821,50.48479,44.57964,45.704,46.68047,55.33563,50.33485,47.15783,43.2872,48.53739,0.30198,4.53006,65.2,80.32,83.42,100.06,97.94,94.8,92.94,120.32,104.9,91,102.62,109.28,90.2131111111111,107.408222222222,98.3706666666667,0.57777778,0.04444444,0.23333333,0.14444444,95.4980750450721,86.0999984741211,78.3666643415179,86.6538461538462,-4.83070021409255,0.103157356381416,3.27997916085379,-10.1483494685246,9.78588045560397,5.04393863677979,-4.67500741141183,5.04754814734826,1.14807853102684,0.209863945841789,-1.07852793112397,-1.73748674988747,2.20784332889777,5.24659864604473,-5.13584729106653,-13.365282691442,0.35294118,0.61538462,0.46666667,0.83333333,0.91666667,0.88095238,0.43333333,18.33333333,0.14444444,0.23333333,0.57777778,0.04444444,86.6949275090144,78.3756859188988,95.541513296274,86.129524230957,-10.2761418269231,3.19200860886347,-4.77113929161659,0.476769030094147,3.84167685875526,-5.99067578996931,8.8368401160607,3.78293991088867,-1.73748674988747,-1.07852793112397,1.14807853102684,0.209863945841789,-13.365282691442,-5.13584729106653,2.20784332889777,5.24659864604473,0.32692308,0.65789474,0.46666667,0.82352941,0.88,0.85714286,0.42222222,16,90.5443801879883,18.4167556762695,1,0.0625,105.177,9,0.5625,"2024-07-11",0
"Albert Suarez",6175,"2024-07-05","@OAK",2,2024,"BAL","A",34,1,0,3,1,1,1,0,0,0,0,0,6,23,4,2,2,2,1,0,0,0,0,6,9,1.5,6,6,0,0,4,9,3,2,0,0,0,0.26086957,0.04347826,0.21739131,3.75073096832907,3,0.181818181818182,0.833333333333333,0.142857142857143,1,5.99981311162313,-2.99981311162313,3.9344923876226,76.401146909957,149.805549617169,96.0351391813666,0.444444444,0.1875,0.25,0.5625,0.222222222,0.222222222,3,4.5,33,53,86,0.0855120420455933,-0.426135987043381,0.511647999286652,0.714999973773956,0.0783991143107414,1.09926664829254,1.15794289112091,0.928399980068207,1.9099999666214,1,1,0.0259983707219362,0.0517917106731617,0,0,0.51162791,94.56818182,0.12790698,86.18181818,0.18604651,78.125,0.1744186,85.6,NA,0.204789996147156,-1.26641821861267,0.781515955924988,0.710095584392548,0.465431809425354,-11.5128928964788,4.88447472453117,4.73397056261698,0.28301887,0.78787879,0.47674419,0.66666667,0.92307692,0.82926829,0.38372093,0.60869565,0.08139535,5,7,4,2,11,3,16,0.3125,0.4375,0.25,0.125,0.6875,0.1875,5.63732783185826,53,63.65532,66.8508,58.98536,51.07542,40.4106,61.88235,55.38908,45.26263,58.94768,20,53.79233,24.74978,49.54369,45.48838,54.65363,0.15376,4.30773,87.14,88.04,89.94,94.34,104.4,99.46,81.34,116.68,94.68,98.72,66.78,62.08,86.9932558139535,103.017441860465,90.5727906976744,0.51162791,0.12790698,0.18604651,0.1744186,94.5181773792614,86.2090897993608,78.0812530517578,85.613330078125,-4.22364182905717,-0.0828316103328358,3.08352589607239,-10.4333465576172,10.0156513560902,4.66003972833807,-5.14168691635132,4.5731943766276,0.203227993100882,-1.26629773527384,0.789276652038097,0.713288232684135,0.461881802502004,-11.5117975933985,4.93297907523811,4.7552548845609,0.25,0.67391304,0.47674419,0.6,0.90322581,0.82926829,0.53488372,18.01587302,0.1744186,0.18604651,0.51162791,0.12790698,85.8177897135417,78.3099746704102,94.76513671875,86.4324007901278,-9.44859212239583,4.32380628585815,-3.26289263638583,1.27520431171764,3.13955256144206,-6.78971433639526,8.76576995849609,3.17350006103516,0.713288232684135,0.789276652038097,0.203227993100882,-1.26629773527384,4.7552548845609,4.93297907523811,0.461881802502004,-11.5117975933985,0.28571429,0.60784314,0.47674419,0.6,0.90322581,0.82926829,0.59302326,16,85.2638778686523,23.5513553619385,2,0.125,109.825,4,0.25,"2024-07-05",0
"Albert Suarez",6175,"2024-06-28","TEX",2,2024,"BAL","H",34,1,0,0,1,1,1,0,0,0,0,0,6,21,3,0,0,0,0,0,0,0,0,2,3,0,4.5,2,0,0,7,10,2,2,0,0,0,0.0952381,0,0.0952381,5.36533906204068,0,0.142857142857143,0.5,0.157894736842105,1,2.49981311162313,-2.49981311162313,5.01982712199291,0,61.3222441589423,123.035629565574,0.7,0.105263157,0.368421052,0.526315789,0.2,0,2,3,38,49,87,0.337960004806519,-0.0787999629974365,0.416759967803955,2.80169987678528,0.301258087158203,0.89300000667572,1.05866670608521,0.870000004768372,1.30999994277954,1,1,0.324133783578873,0.0543208662308263,0,0,0.63218391,95.52727273,0.11494253,86,0.05747126,78.4,0.1954023,87,NA,2.69956588745117,0.028297021985054,-0.0537051558494568,0.275090634822845,4.90830161354758,0.28297021985054,-1.07410311698914,1.61818020484027,0.23529412,0.86111111,0.49425287,0.58333333,1,0.88372093,0.4137931,0.33333333,0.05747126,8,5,6,4,8,7,19,0.42105263,0.26315789,0.31578947,0.21052632,0.42105263,0.36842105,1.30216387558208,71,38.72833,59.69053,29.80446,22.31044,41.38268,20,56.56238,54.23606,51.859,20,64.04218,20,40.64137,53.0627,34.60977,0.70683,5.13734,79.9,86.92,80.18,103.34,71.46,68.32,89.42,114.22,110.04,109.5,49.06,47.12,90.667816091954,98.9383908045977,94.5754022988506,0.63218391,0.11494253,0.05747126,0.1954023,95.4200017755682,85.8599975585937,78.2400024414062,87.0117618336397,-2.93858087713068,2.1696647644043,5.76514053344727,-8.85983007094439,9.6948808149858,3.99949684143066,-5.76028327941895,4.85847787296071,2.85905602201819,0.0265133045613766,-0.054975975304842,0.274958476424217,5.19828367639672,0.265133045613766,-1.09951950609684,1.6174028024954,0.19565217,0.82926829,0.49425287,0.55555556,0.97058824,0.88372093,0.47126437,17.75384615,0.1954023,0.05747126,0.63218391,0.11494253,86.7172492532169,77.9519592285156,95.1385120738636,85.5558410644531,-9.17732149011949,5.60014801025391,-2.90970403497869,2.34333038330078,3.49468119004193,-7.07471389770508,8.63750943270597,2.55913372039795,0.274958476424217,-0.054975975304842,2.85905602201819,0.0265133045613766,1.6174028024954,-1.09951950609684,5.19828367639672,0.265133045613766,0.17777778,0.83333333,0.49425287,0.625,0.94285714,0.88372093,0.48275862,19,87.683792917352,17.9299220034951,0,0,106.701,9,0.47368421,"2024-06-28",0
"Albert Suarez",6175,"2024-06-23","@HOU",2,2024,"BAL","A",34,0,1,9,1,1,0,0,0,0,0,0,5,27,10,5,5,1,3,1,0,0,0,3,5.4,5.4,18,1,0.25,0,4,8,7,1,1,2,0,0.11111111,0.11111111,0,6.30222291095151,1.8,0.416666666666667,2.6,0.45,0.68965517,6.3664797782898,2.6335202217102,6.18569322824478,229.203440729871,159.075229236602,152.039544758052,0.5,0.368421052,0.210526315,0.421052631,0.125,0.125,1,1.8,25,54,79,-0.290567964315414,-0.457603931427002,0.167035967111588,-2.61500000953674,-0.277159512042999,0.480507135391235,0.366239994764328,0.870000004768372,0.147399991750717,1,1,-0.399619698524475,-0.205091330540328,0,0,0.35897436,94.78571429,0.21794872,85.88235294,0.21794872,79.23529412,0.20512821,86.25,0.06329114,-1.66012489795685,-1.76592612266541,0.10607673227787,0.0572434961795807,-5.92901749270303,-10.3878007215612,0.623980778105119,0.357771851122379,0.34146341,0.78378378,0.55128205,0.57142857,1,0.86046512,0.47435897,0.7037037,0.07594937,10,8,3,2,14,5,21,0.47619048,0.38095238,0.14285714,0.0952381,0.66666667,0.23809524,8.69142589284091,25,74.14088,63.37912,71.39544,37.86937,40.10126,43.1176,67.34164,50.49324,72.80378,49.08664,64.41986,54.56111,59.50626,51.69179,64.77944,-0.46518,3.37932,87.98,115.8,107.42,99.68,91.48,83.96,85.44,107.78,95.04,102.42,99.94,98.78,92.6755844155844,104.328571428571,96.1358441558442,0.35897436,0.21794872,0.21794872,0.20512821,94.7285679408482,85.8882338579963,79.1176470588235,86.2125015258789,-4.63499614170619,1.58912097706514,2.93567747228286,-10.132755279541,10.2994798932757,4.67066192626953,-4.30739144717946,5.02402257919312,-1.66693226620555,-1.78546240925789,0.112343311309814,0.09408900141716,-5.95332952216268,-10.5027200544582,0.660843007704791,0.58805625885725,0.32432432,0.75609756,0.55128205,0.58333333,0.96774194,0.86046512,0.52564103,21.11320755,0.20512821,0.21794872,0.35897436,0.21794872,86.3692474365234,79.2805319393382,94.9008091517857,86.0456830193015,-9.74388599395752,3.61484235875747,-4.15988159179688,2.28033088235294,3.41780257225037,-6.04753337186926,8.92530059814453,3.14550646613626,0.09408900141716,0.112343311309814,-1.70198098942637,-1.78546240925789,0.58805625885725,0.660843007704791,-6.07850353366562,-10.5027200544582,0.33333333,0.76923077,0.55128205,0.61538462,0.96666667,0.86046512,0.5,21,90.5707429584704,22.0788975765831,1,0.04761905,107.932,8,0.38095238,"2024-06-23",0
"Albert Suarez",6175,"2024-06-18","@NYY",2,2024,"BAL","A",34,0,1,7.36363764045674,1,1,0,0,0,0,0,0,3.2,23,6,3,3,0,5,0,1,0,0,3,7.36363764045674,12.2727294007612,14.7272752809135,0.6,0,0,6,2,6,0,0,0,0,0.13043478,0.2173913,-0.08695652,7.23347955878801,0,0.352941176470588,3.00000052018608,0.428571428571429,0.75,6.43920761849279,0.924430021963952,7.26393961943667,187.530120386742,160.913857722316,178.863694391551,3,0.428571428,0.428571428,0.142857142,0,0,0,0,47,49,96,-0.175128012895584,-0.509860038757324,0.334731996059418,-1.79900002479553,-0.186812043190002,1.03660869598389,0.747200012207031,0.870000004768372,1.26399993896484,1,1,-0.19790868461132,0.0289654627629227,0,0,0.48958333,94.9787234,0.23958333,85.95652174,0.08333333,78.125,0.1875,86.33333333,NA,-0.443574130535126,-1.35552561283112,-0.120995961129665,-0.277763843536377,-0.943774745819416,-5.89358962100485,-1.51244951412082,-1.54313246409098,0.23076923,0.74193548,0.39583333,0.73333333,0.82608696,0.78947368,0.32291667,0.65217391,0.08333333,5,5,4,4,8,2,14,0.35714286,0.35714286,0.28571429,0.28571429,0.57142857,0.14285714,9.53690614310207,33,33.54633,59.46953,30.71373,20,44.87966,20,37.12392,49.74304,32.29304,60.59358,69.45606,66.31615,34.07438,53.62443,34.66984,1.11481,5.74931,84.9,56.88,46.24,97.7,72.08,74.24,82.76,89.34,72.94,93.92,93.4,94.44,87.08,82.788125,73.193125,0.48958333,0.23958333,0.08333333,0.1875,94.8872381981383,85.995653235394,78.0749969482422,86.2666693793403,-3.33093618839345,1.6008940986965,5.05397319793701,-9.65437825520833,9.47414771546709,3.55548891813859,-4.88766670227051,4.52201546563043,-0.465277455747128,-1.3701165355742,-0.123787339776754,-0.290096692740917,-0.989952033504527,-5.95702841553999,-1.54734174720943,-1.6116482930051,0.20338983,0.7027027,0.39583333,0.66666667,0.84615385,0.78947368,0.38541667,19.21917808,0.1875,0.08333333,0.48958333,0.23958333,85.7301500108507,77.5297775268555,94.3649330950798,85.4555239470109,-9.78392791748047,5.14654350280762,-3.2081370252244,1.95664629728898,2.92636362711589,-6.49917364120483,8.4610667127244,2.16900667936906,-0.290096692740917,-0.123787339776754,-0.465277455747128,-1.3701165355742,-1.6116482930051,-1.54734174720943,-0.989952033504527,-5.95702841553999,0.17857143,0.7,0.39583333,0.7,0.82142857,0.78947368,0.41666667,14,88.0544782366071,-0.00293452186243875,0,0,110.159,3,0.21428571,"2024-06-18",0
"Albert Suarez",6175,"2024-06-11","ATL",2,2024,"BAL","H",34,1,0,0,1,1,0,0,0,0,0,0,5.1,23,4,0,0,0,3,0,0,0,0,4,6.75000040233138,5.06250030174853,6.75000040233138,1.33333333,0,0,4,10,2,1,0,0,0,0.17391304,0.13043478,0.04347826,5.99171773979338,0,0.2,1.3125000782311,0.25,1,3.35397978946567,-3.35397978946567,6.18899572011178,0,82.9163844640223,152.121702729298,0.4,0.125,0.25,0.625,0.1,0,3,5.06250030174853,37,60,97,0.179359972476959,-0.30037996172905,0.479739964008331,1.9316999912262,0.207709684967995,1.07869565486908,0.871999979019165,0.870000004768372,2.20799994468689,1,1,0.0704458951950073,0.0958289680320333,0,0,0.45360825,95.02272727,0.29896907,86.24137931,0.04123711,77.5,0.20618557,85.95,NA,-0.282685726881027,0.513837397098541,-0.107223317027092,0.477804034948349,-0.642467561093244,1.77185309344325,-2.6805829256773,2.38902017474174,0.41428571,0.66666667,0.48453608,0.65517241,0.94444444,0.76595745,0.27835052,0.52173913,0.11340206,9,4,3,2,10,4,16,0.5625,0.25,0.1875,0.125,0.625,0.25,2.53625887244653,61,71.21338,68.57099,74.52996,20,50.27641,20,20,46.30027,20,41.08152,61.45048,52.23476,31.08883,54.85686,31.91962,1.30029,6.02753,88.22,117.52,123.3,101.2,51.84,44.26,83.38,69.76,54.52,101.94,92.16,91.74,90.6616494845361,85.5653608247423,79.4059793814433,0.45360825,0.29896907,0.04123711,0.20618557,95.0113636363636,86.1517207704741,77.3499984741211,85.975,-4.50037384033203,1.15652110658843,4.69473743438721,-9.93016891479492,9.96261249889027,4.56477092874461,-5.3022198677063,5.21949005126953,-0.243742924183607,0.514729548245668,-0.109723202884197,0.519876375794411,-0.55396119132638,1.7749294767092,-2.74308007210493,2.59938187897205,0.41666667,0.59459459,0.48453608,0.64,0.90909091,0.76595745,0.3814433,16.68918919,0.20618557,0.04123711,0.45360825,0.29896907,85.9461547851563,77.3250045776367,94.9980801669034,86.1232994342672,-9.86306076049805,4.90349006652832,-4.09264061667702,1.697835593388,3.67140159606934,-7.25557994842529,8.80712890625,3.13941929258149,0.519876375794411,-0.109723202884197,-0.243742924183607,0.514729548245668,2.59938187897205,-2.74308007210493,-0.55396119132638,1.7749294767092,0.41666667,0.59459459,0.48453608,0.68,0.86363636,0.76595745,0.3814433,16,87.5703353881836,27.6800098419189,3,0.1875,106.311,5,0.3125,"2024-06-11",0
"Albert Suarez",6175,"2024-06-05","@TOR",2,2024,"BAL","A",34,0,0,3.6,1,1,0,0,0,0,0,0,5,21,5,2,2,0,1,0,0,0,0,4,7.2,1.8,9,4,0,0,4,6,6,0,0,0,0,0.19047619,0.04761905,0.14285714,4.35960663450648,0,0.25,1.2,0.3125,0.66666667,2.1664797782898,1.4335202217102,3.98088986575604,91.6813762919484,52.8952626867303,97.1893956724945,0.666666666,0.375,0.25,0.375,0,0,2,3.6,33,51,84,0.0552079752087593,-0.357884019613266,0.413091987371445,0.394999951124191,0.04173269495368,1.09275233745575,1.01323997974396,0.870000004768372,1.31620001792908,1,1,0.05460549518466,-0.00408354861321652,0,0,0.54761905,94.80434783,0.28571429,86,0.08333333,77.42857143,0.08333333,85.85714286,NA,0.333528757095337,-0.744472503662109,0.470191568136215,0.230919361114502,0.725062515424645,-3.10196876525879,6.71702240194593,3.29884801592146,0.29411765,0.72727273,0.46428571,0.6,0.95833333,0.82051282,0.39285714,0.42857143,0.08333333,8,4,4,1,9,6,16,0.5,0.25,0.25,0.0625,0.5625,0.375,4.45984286514907,55,79.12421,60.88326,79.06273,68.02739,47.14434,65.27683,62.48899,45.66674,68.0137,25.99517,62.05228,30.62446,56.20327,48.0718,59.58431,-0.25998,3.68712,88.44,146.64,148.82,112.02,114.7,108.66,84.36,125.46,109.16,91.16,71.4,72.44,88.9478571428571,110.882619047619,101.931904761905,0.54761905,0.28571429,0.08333333,0.08333333,94.7804326596467,85.9333292643229,77.4857177734375,85.6428571428571,-4.76648380445397,1.11277341842651,5.62817873273577,-9.35026332310268,9.46577586298404,4.26618766784668,-4.50711604527065,4.07109669276646,0.383623141795397,-0.762937001883984,0.524619396775961,0.232343159615993,0.833963351729124,-3.1789041745166,7.49456281108516,3.31918799451419,0.27272727,0.675,0.46428571,0.5,0.96296296,0.82051282,0.47619048,19.34920635,0.08333333,0.08333333,0.54761905,0.28571429,85.7420828683036,77.5465436662946,94.8819102411685,86.0164286295573,-9.17864554268973,5.8705199105399,-4.34584443465523,1.79467932383219,2.57582582746233,-6.00863429478237,8.18800486689029,2.78962326049805,0.232343159615993,0.524619396775961,0.383623141795397,-0.762937001883984,3.31918799451419,7.49456281108516,0.833963351729124,-3.1789041745166,0.2,0.70454545,0.46428571,0.625,0.87096774,0.82051282,0.52380952,16,88.2677459716797,17.4175186157227,0,0,104.898,6,0.375,"2024-06-05",0
