"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","XX%","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSI%","piSL%","piXX%","pivFA","pivFC","pivSI","pivSL","pivXX","piFA-X","piFC-X","piSI-X","piSL-X","piXX-X","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piXX-Z","piwFA","piwFC","piwSI","piwSL","piwXX","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Garrett Cleavinger",17897,"2024-07-26","CIN",12,2024,"TBR","H",30,0,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,0,1,0,0,0,1,0,1,0,0,0,0.33333333,0.33333333,0,7.35528463540534,0,0,1.50000156462356,0,1,4.66648134291335,-4.66648134291335,6.93449631797012,0,117.542221228373,170.667945732913,0,0,0,1,1,0,0,0,6,8,14,0.0437059737741947,-0.0413839966058731,0.0850899666547775,0.242999985814095,0.0266886334866285,1.56566667556763,1.53139996528625,1.53139996528625,1.46140003204346,1,1,0.010629084892571,0.0172861632609667,0,0,NA,NA,0.35714286,83.4,0.64285714,90.33333333,NA,NA,0.384115725755692,-0.181906029582024,NA,7.68231451511383,-2.02117810646693,0.33333333,0.6,0.42857143,0.33333333,0.33333333,0.33333333,0.35714286,0.66666667,0.28571429,0,0,1,1,0,0,1,0,0,1,1,0,0,1.85334806161638,NA,NA,NA,NA,NA,NA,36.18652,48.24506,46.74546,32.29547,45.42517,20,34.53526,52.83543,20,1.08618,5.70636,NA,NA,NA,NA,NA,NA,126.88,85.06,85.888,99.72,71.28,80.28,109.42,76.2014285714286,82.2828571428571,NA,0.64285714,NA,0.35714286,NA,90.2444458007812,NA,83.4,NA,-2.33636622958713,NA,-8.12528610229492,NA,2.84462483723958,NA,-2.03148288726807,NA,-0.188492603600025,NA,0.377124700695276,NA,-2.0943622622225,NA,7.54249401390553,0.33333333,0.6,0.42857143,0,0.66666667,0.33333333,0.35714286,18.09090909,NA,0.64285714,NA,0.35714286,NA,NA,90.2306043836806,NA,83.3910034179687,NA,NA,-2.5445499420166,NA,-7.96926040649414,NA,NA,1.42174360487196,NA,-3.62498588562012,NA,NA,-0.188492603600025,NA,0.377124700695276,NA,NA,-2.0943622622225,NA,7.54249401390553,NA,0.25,0.66666667,0.42857143,0,0.5,0.33333333,0.42857143,1,51.9072380065918,45.7907676696777,0,0,51.9072,0,0,"2024-07-26",0
"Garrett Cleavinger",17897,"2024-07-24","@TOR",12,2024,"TBR","A",30,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,79.1489231587868,76.9288520456552,1,0,1,0,0,0,0,0,0,2,2,0.0350300036370754,0,0.0350300036370754,0.219999998807907,0.0232435278594494,1.2661999464035,0.633099973201752,1.2661999464035,1.50619995594025,1,1,0.0276654604822397,-7.44562307641861e-10,0,0,NA,NA,0.5,87,0.5,90,NA,NA,0.173169538378716,0.0389156937599182,NA,17.3169538378716,3.89156937599182,1,NA,1,0.5,NA,0.5,NA,1,0.5,0,1,0,0,1,0,1,0,1,0,0,1,0,1.3270541498211,NA,NA,NA,NA,NA,NA,40.97827,27.47199,49.79793,20,47.01206,20,20,42.17058,20,3.05899,8.66558,NA,NA,NA,NA,NA,NA,89.84,117.94,108.02,92.28,29.8,32.44,91.06,73.87,70.23,NA,0.5,NA,0.5,NA,90,NA,87.0999984741211,NA,-1.12017571926117,NA,-2.59225463867188,NA,2.03328561782837,NA,1.27393269538879,NA,0.039364367723465,NA,0.175375327467918,NA,3.9364367723465,NA,17.5375327467918,1,NA,1,0.5,NA,0.5,0,18,NA,NA,NA,1,NA,NA,NA,NA,88.4168548583984,NA,NA,NA,NA,-2.19955492019653,NA,NA,NA,NA,0.29924014210701,NA,NA,NA,NA,0.214739695191383,NA,NA,NA,NA,10.7369847595692,NA,1,NA,1,0.5,NA,0.5,0,1,72.1168899536133,7.2800555229187,0,0,72.1169,0,0,"2024-07-24",0
"Garrett Cleavinger",17897,"2024-07-21","@NYY",12,2024,"TBR","A",30,1,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.36232701961423,58.7187657997406,0,0,0,1,0,0,0,0,1,4,5,0.0961920022964478,-0.0500959865748882,0.146287977695465,0.899999976158142,0.0934579446911812,2.10266661643982,1.12999999523163,2.25999999046326,1.0103999376297,1,1,0.050899114459753,-0.00515149020759386,1,0,0.4,95.5,0.4,85.5,0.2,89,NA,0.106812082231045,0.44373145699501,-0.0344077162444592,5.34060411155224,22.1865728497505,-3.44077162444592,0.33333333,0.5,0.4,0,1,0.5,0.4,0.5,0.2,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.08771576180401,NA,NA,NA,79.83801,61.26028,80,80,66.39484,80,20,65.65711,20,71.31184,67.01661,64.97177,-1.19861,2.27918,NA,NA,NA,116.16,150.14,173.1,125.9,154.18,166.67,99.48,15.54,21.02,116.72,124.836,140.112,NA,0.2,0.4,0.4,NA,89.3000030517578,95.6999969482422,85.5,NA,-2.13902306556702,8.6311206817627,-5.62098264694214,NA,3.09484577178955,5.66359186172485,-1.53298139572144,NA,-0.0350487045943737,0.108140081167221,0.448892652988434,NA,-3.50487045943737,5.40700405836105,22.4446326494217,0.33333333,0.5,0.4,0,1,0.5,0.4,21,NA,NA,0.4,0.6,NA,NA,NA,95.5090942382812,86.5400695800781,NA,NA,NA,8.51098442077637,-5.44352658589681,NA,NA,NA,4.80517959594727,-0.972976684570312,NA,NA,NA,0.108140081167221,0.41384394839406,NA,NA,NA,5.40700405836105,13.794798279802,NA,0.5,0.33333333,0.4,0,1,0.5,0.6,1,98.2228546142578,28.5243320465088,1,1,98.2229,1,1,"2024-07-21",0
"Garrett Cleavinger",17897,"2024-07-19","@NYY",12,2024,"TBR","A",30,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,1,1,0,0,0,0,0.25,0.25,0,6.49179158401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,104.744428506957,139.421515985497,0,0.5,0,0.5,0,0,0,0,9,14,23,0.00297203566879034,-0.00136799807660282,0.00434003351256251,0.49099999666214,0.0509865023195744,0.0529999993741512,0.0483999997377396,0.0483999997377396,0.0199999995529652,1,1,0.0415456518530846,0.0145304935032461,0,0,0.39130435,95.88888889,0.30434783,85.85714286,0.30434783,90.14285714,NA,0.305088937282562,-0.0926816463470459,0.298768758773804,3.38987708091736,-1.32402351924351,4.26812512534005,0.47058824,0.83333333,0.56521739,0.75,1,0.84615385,0.26086957,NA,0.08695652,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,7.31646881027413,80,59.25564,68.67688,61.41091,66.79625,48.79384,20,50.93333,20,20,53.61447,20,33.19491,57.70862,20,1.16945,5.83127,94.1,176.16,159.44,95.92,176.94,192.7,84.9066666666667,1.5,2.72666666666666,104.04,66.6,76.92,95.3965217391304,92.5904347826087,94.1939130434782,0.26086957,0.34782609,0.13043478,0.26086957,95.9166666666667,89.9124984741211,95.9000040690104,85.3333333333333,4.74338308970133,-2.63961219787598,8.97027969360352,-5.3082373936971,9.57917149861654,2.70016765594482,6.266539255778,-0.465543588002523,0.216057296842337,0.3016640804708,0.0926488153636456,-0.115405458956957,3.60095494737228,3.770801005885,3.08829384545485,-1.92342431594928,0.38461538,0.8,0.56521739,0.6,1,0.84615385,0.43478261,22.10526316,0.26086957,NA,0.13043478,0.60869565,NA,95.748046875,NA,95.7381388346354,87.7695835658482,NA,4.18125502268473,NA,8.70004018147787,-4.79291752406529,NA,8.80253473917643,NA,5.55489667256673,0.272136500903538,NA,0.216057296842337,NA,0.0926488153636456,0.186258621513844,NA,3.60095494737228,NA,3.08829384545485,1.33041872509888,NA,0.35714286,0.88888889,0.56521739,0.8,0.875,0.84615385,0.39130435,2,89.710823059082,30.7979431152344,0,0,93.4997,0,0,"2024-07-19",0
"Garrett Cleavinger",17897,"2024-07-13","CLE",12,2024,"TBR","H",30,0,1,18,1,0,0,0,0,0,0,0,1,5,2,2,2,1,0,0,0,0,0,0,0,0,18,0,0,0,1,3,1,0,0,0,0,0,0,0,7.74112908401489,9,0.4,2,0.25,0,16.1664797782898,1.83352022171021,7.70250499695539,465.046635717358,411.890492685003,189.77413509113,0.333333333,0.2,0.2,0.6,0,0.333333333,0,0,4,9,13,-0.353796005249023,-0.411938011646271,0.0581419877707958,-1.54799997806549,-0.170016467571259,1.22788000106812,1.82420003414154,1.82420003414154,0.25560000538826,1,1,-0.113640390336514,-0.174495262122409,0,1,0.38461538,96.2,0.46153846,86.66666667,0.15384615,89,NA,-0.19537641108036,-1.28128635883331,0.314035296440125,-3.90752822160721,-21.3547726472219,15.7017648220062,0.33333333,0.71428571,0.53846154,1,0.8,0.85714286,0.53846154,0.6,0.07692308,1,4,0,0,2,3,5,0.2,0.8,0,0,0.4,0.6,16.004073024114,53.3016,65.84927,59.20524,80,56.20484,80,65.04816,43.99761,68.14656,80,64.09245,80,78.29714,56.05104,80,-1.63259,1.62821,78.5,78,78.64,125.7,132.12,168.26,98.48,115.46,120.6,97.02,77.94,91.58,94.0892307692308,96.5569230769231,104.658461538462,0.23076923,0.23076923,0.15384615,0.38461538,96.1666666666667,88.8333333333333,96.1999969482422,86.1,4.5773671468099,-2.33214473724365,8.62906742095947,-3.12810516357422,9.52252070109049,2.4108419418335,7.87618732452393,-0.0869647443294525,-0.437321994453669,0.218876585364342,0.238982617855072,-1.18314672634006,-14.5773998151223,7.29588617881139,11.9491308927536,-23.6629345268011,0,0.63636364,0.53846154,NA,0.85714286,0.85714286,0.84615385,17.5,0.30769231,NA,0.07692308,0.61538462,NA,96.1486511230469,NA,95.6743011474609,86.9843597412109,NA,5.5436372756958,NA,9.76432991027832,-2.97968244552612,NA,7.90021991729736,NA,6.19678020477295,-0.649413764476776,NA,-0.397957626730204,NA,0.199618250131607,-0.964270140975714,NA,-9.94894066825509,NA,19.9618250131607,-12.0533767621964,NA,0,0.7,0.53846154,NA,0.85714286,0.85714286,0.76923077,5,95.3633178710938,20.9017379760742,2,0.4,110.835,3,0.6,"2024-07-13",0
"Garrett Cleavinger",17897,"2024-07-11","NYY",12,2024,"TBR","H",30,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-23.233098233895,15.0336680287444,0,0,0,1,0,0,0,0,7,9,16,0.0609859973192215,0,0.0609859973192215,0.451999992132187,0.0496430546045303,0.825133323669434,1.1956000328064,1.1956000328064,1.29699993133545,1,1,0.0742626339197159,-0.000352157188498792,1,0,0.1875,96.33333333,0.4375,83,0.375,89.5,NA,-0.0817876085639,0.443689823150635,0.409228533506393,-2.72625361879667,6.33842604500907,6.82047555843989,0.2,0.5,0.3125,0,0.66666667,0.4,0.375,0.33333333,0.1875,0,0,1,1,0,0,1,0,0,1,1,0,0,-1.65063407162848,29.4179,77.61855,20,20,76.55986,20,60.05816,56.74761,63.48385,73.512,45.94398,61.02925,51.93656,62.23841,45.69624,0.0051,4.08474,93.4,102.94,102.86,62.88,-60.4,-78.98,129.045714285714,96.9742857142857,120.9,99.78,140.16,154.64,109.48,104.07875,118.805,0.125,0.375,0.0625,0.4375,96.5500030517578,89.4666646321615,96.4000015258789,83,2.47179889678955,-2.14287185668945,9.82925128936768,-8.6839964730399,10.5079851150513,1.77145910263062,8.10841178894043,-1.44248417445592,0.0151214338839054,0.415317609906197,-0.0991095378994942,0.448517486453056,0.756071694195271,6.92196016510328,-9.91095378994942,6.40739266361509,0.25,0.375,0.3125,0,0.66666667,0.4,0.5,19.23076923,0.125,0.0625,0.0625,0.75,NA,96.3917007446289,90.9563980102539,96.2248001098633,85.3868103027344,NA,2.51630997657776,-2.11422991752625,10.2712001800537,-6.28613408406575,NA,9.61115455627441,2.39699006080627,6.44348001480103,-1.81409899393717,NA,0.0151214338839054,0.0501701384782791,-0.0991095378994942,0.813664957880974,NA,0.756071694195271,5.01701384782791,-9.91095378994942,6.78054131567478,NA,0.25,0.375,0.3125,0,0.66666667,0.4,0.5,1,69.7165145874023,42.7141799926758,0,0,69.7165,0,0,"2024-07-11",0
"Garrett Cleavinger",17897,"2024-07-10","NYY",12,2024,"TBR","H",30,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-23.233098233895,-22.5814263197472,2,0,1,0,0,0,0,0,5,13,18,0.0457660034298897,-0.0343920066952705,0.0801580101251602,0.451999992132187,0.0496430546045303,0.918320000171661,0.831200003623962,0.831200003623962,0.591199994087219,1,1,0.0237022470682859,0.0261344149028512,0,0,0.16666667,97.33333333,0.77777778,85.28571429,0.05555556,90,NA,0.235807254910469,-0.00528315082192421,0.0389156937599182,7.86024183034897,-0.0377367915851729,3.89156937599182,0.4,0.75,0.55555556,0.75,0.66666667,0.7,0.44444444,0.75,0.16666667,0,2,0,0,2,0,2,0,1,0,0,1,0,-0.898066995206912,79.57416,70.98609,77.41676,NA,NA,NA,70.64326,58.08014,74.94345,80,55.76051,80,80,67.59334,80,-1.90348,1.22187,121.26,116.5,135.72,NA,NA,NA,128.74,137.307142857143,154.942857142857,99.04,138.8,143.72,125.843333333333,133.922222222222,151.115555555556,0.16666667,0.05555556,NA,0.77777778,97.5666707356771,89.8000030517578,NA,85.1857125418527,3.70827515920003,-0.924077868461609,NA,-6.18355778285435,9.49920336405436,3.63010430335999,NA,-0.505170685904367,0.238522160798311,0.039364367723465,NA,-0.00727425888180733,7.95073869327704,3.9364367723465,NA,-0.0519589920129095,0.28571429,0.72727273,0.55555556,0.5,0.75,0.7,0.61111111,20.92857143,0.16666667,0.05555556,NA,0.77777778,NA,97.5511271158854,89.7596969604492,NA,85.1506958007812,NA,3.79174677530924,-0.980045020580292,NA,-6.4127676827567,NA,8.59589640299479,2.63425993919373,NA,-1.97922093527658,NA,0.238522160798311,0.039364367723465,NA,-0.00727425888180733,NA,7.95073869327704,3.9364367723465,NA,-0.0519589920129095,NA,0.375,0.7,0.55555556,0.66666667,0.71428571,0.7,0.55555556,2,85.6034164428711,-4.26507377624512,0,0,92.0176,0,0,"2024-07-10",0
"Garrett Cleavinger",17897,"2024-07-07","@TEX",12,2024,"TBR","A",30,0,0,9,1,0,0,0,0,0,0,0,1,7,3,1,1,0,1,0,0,0,0,1,9,9,27,1,0,0,1,1,3,0,0,0,0,0.14285714,0.14285714,0,5.67334132736093,0,0.5,4,0.6,0.75,4.1664797782898,4.8335202217102,5.67848818451166,232.523317858679,104.744428506957,139.421515985497,1,0.6,0.2,0.2,0,0,0,0,8,14,22,8.40139400679618e-05,0,8.40139400679618e-05,-0.50900000333786,-0.0528556630015373,0,0,0,NA,0,1,0,NA,0,0,0.18181818,96.25,0.09090909,84.5,0.72727273,89.8125,NA,-0.429834276437759,-0.353766739368439,-0.125926733016968,-10.745856910944,-17.6883369684219,-0.787042081356049,0.35714286,0.875,0.54545455,0.4,0.85714286,0.66666667,0.36363636,0.71428571,0.18181818,4,0,1,0,4,1,5,0.8,0,0.2,0,0.8,0.2,10.1009156410102,53.51042,66.38221,57.37152,80,79.56618,80,20,48.3541,20,59.32699,48.50258,20,64.01072,56.34277,20,-0.74502,2.95956,85.36,115.44,114.04,125.24,157.28,187.46,132.945,94.675,116.745,90.2,104.34,109.22,108.489090909091,106.647272727273,119.507272727273,0.09090909,0.45454545,0.09090909,0.36363636,96.9499969482422,90.5700012207031,95.5500030517578,87.4124984741211,4.28591728210449,-2.04148807525635,10.2238006591797,-3.39503884315491,8.9998607635498,2.67924461364746,5.63818645477295,0.823786556720734,-0.0240093097090721,-0.0922950953245163,-0.413239941000938,-0.400477193295956,-1.20046548545361,-0.922950953245163,-20.6619970500469,-5.00596491619945,0.2,0.83333333,0.54545455,0,0.8,0.66666667,0.54545455,20.73333333,0.09090909,0.72727273,0.09090909,0.09090909,NA,97.076301574707,89.8712921142578,95.6746063232422,84.4333038330078,NA,4.02234506607056,-2.50986266136169,10.2121505737305,-6.43226528167725,NA,8.16753959655762,0.904003500938416,4.46286487579346,-0.505729556083679,NA,-0.0240093097090721,-0.133242584764957,-0.413239941000938,-0.359529703855515,NA,-1.20046548545361,-0.832766154780984,-20.6619970500469,-17.9764851927757,NA,0.2,0.83333333,0.54545455,0,0.8,0.66666667,0.54545455,5,97.1874267578125,13.9556076049805,0,0,104.43,2,0.4,"2024-07-07",0
"Garrett Cleavinger",17897,"2024-07-04","@KCR",12,2024,"TBR","A",30,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,3,1,1,1,0,0,0,1,0,0,0,0,0,27.000028163224,0,0,0,0,2,0,0,0,0,0,0,0,0,9.75339574477623,0,0.5,3.00000312924711,0.5,0.5,12.1664891660311,14.8335389971929,21.2385490662582,697.570681198958,309.508711576305,526.518013416799,0,0,0,1,0,0,0,0,5,9,14,-0.0836819931864738,-0.156364008784294,0.0726820155978203,-1.02100002765656,-0.0999510586261749,1.92953336238861,0.693599998950958,1.38719999790192,2.55239987373352,1,1,-0.0794879198074341,0.0361188883008308,0,1,0.21428571,96.33333333,0.28571429,85,0.5,89.42857143,NA,0.0572940893471241,-0.259138762950897,-0.649908602237701,1.90980297823747,-6.47846907377243,-9.28440860339573,0.16666667,0.75,0.5,1,1,1,0.57142857,0.33333333,0,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,5.60382275248595,62.62332,45.7785,66.96416,NA,NA,NA,20,49.16013,20,42.90442,45.20612,32.72515,39.13577,49.75187,29.85518,0.80037,5.27765,117.84,57.6,46.78,NA,NA,NA,136.685,52.02,54.26,101.44,96.86,100.06,115.024285714286,75.6357142857143,75.5571428571429,0.21428571,0.5,NA,0.28571429,96,89.2857142857143,NA,85.0500030517578,4.39621607462565,-1.6760699408395,NA,-4.75285053253174,8.71661758422852,3.02162279401507,NA,-1.8038694858551,0.057969942688942,-0.656273607164621,NA,-0.265664577484131,1.93233142296473,-9.37533724520888,NA,-6.64161443710327,0.2,0.66666667,0.5,1,1,1,0.64285714,23.54545455,0.21428571,NA,NA,0.78571429,NA,96.1418965657552,NA,NA,87.8706609552557,NA,4.1501932144165,NA,NA,-3.25953015414151,NA,8.00582631429037,NA,NA,0.403399467468262,NA,0.057969942688942,NA,NA,-0.921938184648752,NA,1.93233142296473,NA,NA,-8.38125622407957,NA,0.2,0.66666667,0.5,1,1,1,0.64285714,2,87.0256958007812,35.8423500061035,1,0.5,97.9335,1,0.5,"2024-07-04",0
"Garrett Cleavinger",17897,"2024-06-30","WSN",12,2024,"TBR","H",30,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,1,0,0,3,27,9,0,3,0,0,0,0,0,0,0,0,0,0.6,0.2,0.4,2.27264908401489,0,0,1,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,79.1489231587868,76.9288520456552,0,0,0,0,0,0,0,0,12,11,23,0.00973601546138525,-0.0182499904185534,0.027986004948616,0.452000021934509,0.04964305087924,0.316300004720688,0.226999998092651,0.226999998092651,0.134199991822243,1,1,-0.0182442590594292,0.0490252116869283,0,0,0.08695652,97,0.17391304,80.5,0.73913043,91.35294118,NA,0.0856926590204239,-0.373068243265152,0.417616248130798,4.28463295102119,-9.3267060816288,2.45656616547528,0.23529412,0.5,0.30434783,0,0.66666667,0.28571429,0.26086957,0.2,0.2173913,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2.92671377838444,80,80,80,42.05137,70.50492,20,20,46.72561,20,33.78905,50.43293,20,31.52422,56.50753,20,1.27324,5.98695,182.44,227.3,281.82,110.7,-19.54,35.8,121.808,26.256,49.864,110.26,74.82,91.9,115.927826086957,66.7895652173913,88.58,0.04347826,0.69565217,0.04347826,0.2173913,98.1999969482422,91.5250015258789,96.3000030517578,82.0599975585938,4.20979881286621,-1.41222548484802,9.55375289916992,-8.65367584228516,10.6075458526611,3.97899961471558,6.29346942901611,-2.81698265075684,0.184771567583084,0.184716746211052,-0.0991095378994942,-0.147271376103163,18.4771567583084,1.15447966381907,-9.91095378994942,-2.94542752206326,0.15384615,0.5,0.30434783,0,0.4,0.28571429,0.43478261,18.27777778,0.04347826,0.73913043,0.04347826,0.17391304,NA,98.2481002807617,91.3515768612132,96.3535003662109,80.3724975585938,NA,3.96140003204346,-1.73345487258014,10.0733003616333,-10.2870798110962,NA,9.31453037261963,2.49591109331916,5.0610499382019,-5.29413986206055,NA,0.184771567583084,0.418923243880272,-0.0991095378994942,-0.381477873772383,NA,18.4771567583084,2.46425437576631,-9.91095378994942,-9.53694684430957,NA,0.2,0.5,0.30434783,0,0.5,0.28571429,0.34782609,0,NA,NA,0,NA,NA,0,NA,"2024-06-30",0
"Garrett Cleavinger",17897,"2024-06-25","SEA",12,2024,"TBR","H",30,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-23.233098233895,-22.5814263197472,1,0,1,0,0,0,4,36,6,12,18,0.0719179883599281,0,0.0719179883599281,0.451999992132187,0.0496430546045303,0.981866657733917,1.3400000333786,1.3400000333786,0.538399994373322,1,1,0.0734058767557144,-0.000159690225753156,1,0,0.16666667,96.66666667,0.33333333,80.5,0.5,91.11111111,NA,0.131817042827606,0.154850393533707,0.446725279092789,4.39390142758687,2.58083989222844,4.9636142121421,0.45454545,0.71428571,0.55555556,0.8,0.8,0.8,0.38888889,0.66666667,0.11111111,0,1,0,1,0,0,1,0,1,0,1,0,0,-1.54007596913708,29.07205,65.13778,20,73.73986,65.97921,62.86028,27.63992,68.06963,23.75424,47.56825,43.70212,32.45485,40.7896,61.36445,21.00501,0.69762,5.12352,125.68,72.62,80.92,185.3,117.2,165.88,129.28,70.6,92.24,113.66,113.34,132.64,124.182222222222,94.7833333333333,115.273333333333,0.11111111,0.5,0.05555556,0.33333333,96.3500061035156,90.9555528428819,97.4000015258789,80.75,3.93053412437439,-1.52606879340278,9.97466945648193,-11.3679784138997,10.1101894378662,4.26751624213325,6.39116477966309,-1.84471750259399,0.132754512131214,0.453089848160744,0,0.155977834016085,6.63772560656071,5.03433164623049,0,2.59963056693474,0.4,0.75,0.55555556,0.75,0.83333333,0.8,0.44444444,21.33333333,0.11111111,0.33333333,0.05555556,0.5,NA,96.4194488525391,91.566650390625,97.4560012817383,83.8642239040799,NA,4.28993511199951,-1.70412190755208,10.1730003356934,-8.54019758436415,NA,8.94755554199219,3.54297669728597,5.12064981460571,-1.87187343173557,NA,0.132754512131214,0.393833860754967,0,0.215233821421862,NA,6.63772560656071,6.56389767924945,0,2.39148690468735,NA,0.45454545,0.71428571,0.55555556,0.8,0.8,0.8,0.38888889,1,60.7260818481445,-0.975573360919952,0,0,60.7261,0,0,"2024-06-25",0
"Garrett Cleavinger",17897,"2024-06-23","@PIT",12,2024,"TBR","A",30,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,10.5257290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.5684995033937,0,79.1489231587868,161.562834508075,0,0.25,0,0.75,0,0,0,0,4,10,14,0.11549998819828,0,0.11549998819828,0.764999985694885,0.0762331858277321,1.12629997730255,1.41690003871918,1.32000005245209,1.16139996051788,1,1,0.102477177977562,7.09801737848459e-05,1,0,NA,NA,0.07142857,83,0.92857143,92.92307692,NA,NA,0.0673001259565353,0.931992828845978,NA,6.73001259565353,7.16917560650752,0.33333333,0.875,0.64285714,0.5,1,0.88888889,0.57142857,0.5,0.07142857,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,3.94058232492403,NA,NA,NA,NA,NA,NA,80,68.81631,80,57.96774,39.76383,60.67606,67.15718,48.45166,72.55018,-0.9405,2.66634,NA,NA,NA,NA,NA,NA,85.78,175.82,195.72,103.06,106.76,121.58,101.825714285714,111.692857142857,126.875714285714,NA,0.92857143,NA,0.07142857,NA,92.8000018780048,NA,83.4000015258789,NA,0.132797736387986,NA,-8.13568210601807,NA,4.9965086716872,NA,1.82631289958954,NA,1.06947871297598,NA,0.0682137757539749,NA,8.22675933058445,NA,6.82137757539749,0.25,0.8,0.64285714,0,1,0.88888889,0.71428571,20.1,NA,0.92857143,NA,0.07142857,NA,NA,92.5655517578125,NA,83.1993026733398,NA,NA,-0.505676379570594,NA,-9.22416019439697,NA,NA,4.47728465153621,NA,1.0971200466156,NA,NA,1.06947871297598,NA,0.0682137757539749,NA,NA,8.22675933058445,NA,6.82137757539749,NA,0.25,0.8,0.64285714,0,1,0.88888889,0.71428571,4,93.4274139404297,24.1184139251709,0,0,98.4516,2,0.5,"2024-06-23",0
