"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFS%","piSI%","piSL%","pivCH","pivFA","pivFS","pivSI","pivSL","piCH-X","piFA-X","piFS-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piFS-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwFS","piwSI","piwSL","piwCH/C","piwFA/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Trevor Rogers",22286,"2024-06-21","SEA",20,2024,"MIA","H",26,0,0,2.84210540581279,1,1,1,0,0,0,0,0,6.1,23,4,2,2,0,1,0,0,0,0,5,7.10526351453196,1.42105270290639,5.68421081162557,5,0,0,8,6,3,0,0,0,0,0.2173913,0.04347826,0.17391304,3.72371395740593,0,0.181818181818182,0.789473723836885,0.235294117647059,0.6,2.06121656491816,0.780888840894629,3.49364565323734,67.3006309123519,51.5833258423652,86.215958488416,1.333333333,0.176470588,0.470588235,0.352941176,0,0,2,2.84210540581279,32,58,90,0.0955800041556358,-0.26664000749588,0.362219989299774,1.37720000743866,0.137034833431244,0.83840000629425,0.8617143034935,0.870000004768372,1.15799999237061,1,1,0.154914274811745,-0.0409114081155696,0,0,0.56666667,92.43137255,0.18888889,81.23529412,0.24444444,85.5,NA,0.710457980632782,0.346610575914383,0.259135007858276,1.39305486398585,2.03888574067284,1.1778863993558,0.25,0.54347826,0.4,0.72727273,0.8,0.77777778,0.51111111,0.43478261,0.08888889,5,9,3,3,6,8,17,0.29411765,0.52941176,0.17647059,0.17647059,0.35294118,0.47058824,2.15404773794704,67,72.68863,54.41699,78.35618,36.62454,48.84759,35.17624,59.92869,50.067,55.1608,39.68718,45.08262,37.72162,54.59942,49.41772,55.93454,-0.16033,3.8366,91.92,127,125.42,98.8,84.9,81.28,89.52,114.5,109.6,88.1,79.12,78.54,92.2864444444444,102.840444444444,99.8724444444445,0.26666667,0.31111111,0.18888889,0.23333333,92.3624979654948,92.1714303152902,81.1529397403493,85.2619047619048,7.70270919799805,11.4871640886579,-1.70561756807215,9.42182995024181,9.36913553873698,5.9061519077846,2.90862812715418,0.991931097848075,-1.01338273659348,1.94784802943468,0.348224576562643,0.0952251143753529,-4.22242806913952,6.95660010512386,2.04837986213319,0.453452925596918,0.225,0.54,0.4,0.66666667,0.81481481,0.77777778,0.55555556,16.23880597,0.23333333,0.26666667,NA,0.31111111,0.18888889,85.3526785714286,92.4613037109375,NA,92.2747017996652,81.2274528952206,8.73929704938616,6.8710397084554,NA,10.7923692975725,-2.63236505845014,-0.842190878731864,7.93166224161784,NA,4.1685494014195,1.1278299443862,0.0952251143753529,-1.01338273659348,NA,1.94784802943468,0.348224576562643,0.453452925596918,-4.22242806913952,NA,6.95660010512386,2.04837986213319,0.2195122,0.55102041,0.4,0.66666667,0.81481481,0.77777778,0.54444444,17,88.9324448529412,7.25393676757812,3,0.17647059,112.07,8,0.47058824,"2024-06-21",0
"Trevor Rogers",22286,"2024-06-15","@WSN",20,2024,"MIA","A",26,0,1,2.57142857142857,1,1,1,0,0,0,0,0,7,27,6,2,2,1,0,0,1,0,0,3,3.85714285714286,0,7.71428571428571,3,0,0,9,11,3,1,0,0,0,0.11111111,0,0.11111111,4.94521056685541,1.28571428571429,0.230769230769231,0.857142857142857,0.227272727272727,0.89285714,4.59505120686122,-2.02362263543265,5.11392155949559,60.8910439596097,112.795162850831,125.371098187878,0.818181818,0.130434782,0.391304347,0.478260869,0.09090909,0.09090909,0,0,31,62,93,0.0363080352544785,-0.245671972632408,0.281980007886887,1.43699991703033,0.149221166968346,0.58337140083313,0.638800024986267,0.870000004768372,0.225199997425079,1,1,0.00912864506244659,0.0531096395065705,0,0,0.46236559,92.06976744,0.35483871,81.60606061,0.1827957,85.35294118,NA,-0.140823289752007,0.0498413890600204,0.00267982482910156,-0.327496022679085,0.151034512303092,0.0157636754653033,0.2826087,0.61702128,0.4516129,0.92307692,0.89655172,0.9047619,0.50537634,0.74074074,0.04301075,5,14,4,3,16,4,23,0.2173913,0.60869565,0.17391304,0.13043478,0.69565217,0.17391304,4.02365911006957,61,80,52.59098,80,57.27301,43.43553,58.01598,42.15759,31.05023,45.89037,42.3567,43.26482,44.26404,56.47334,43.13567,61.22076,-0.27675,3.66197,90.44,140.22,132.14,102.52,124.12,115.58,81.84,115.88,106.6,92.5,91.36,84.9,92.5313978494624,113.755053763441,105.886021505376,0.25806452,0.20430108,0.35483871,0.1827957,92.0416666666667,92.0052618729441,81.5121182528409,85.2823558134191,7.0712776184082,10.755022550884,-1.88644143306848,8.66618795955882,8.68564732869466,5.38723754882812,3.12290862112334,1.54611576304716,0.893381718546152,-1.01156833022833,0.0287860110402107,0.0412087589502335,3.72242382727563,-5.32404384330699,0.087230336485487,0.242404464413138,0.2,0.64150943,0.4516129,0.875,0.91176471,0.9047619,0.56989247,16.5,0.1827957,0.25806452,NA,0.20430108,0.35483871,85.2184053308823,92.0010172526042,NA,91.9589201274671,81.4432262073864,8.24114092658548,6.39432652791341,NA,10.2688614694696,-2.7462904959014,0.230158609502456,7.89837074279785,NA,4.09800278513055,1.87639825994318,0.0412087589502335,0.893381718546152,NA,-1.01156833022833,0.0287860110402107,0.242404464413138,3.72242382727563,NA,-5.32404384330699,0.087230336485487,0.23809524,0.62745098,0.4516129,0.9,0.90625,0.9047619,0.5483871,23,85.447557532269,15.2256124745245,2,0.08695652,107.182,6,0.26086957,"2024-06-15",0
"Trevor Rogers",22286,"2024-06-09","CLE",20,2024,"MIA","H",26,0,0,1.8,1,1,0,0,0,0,0,0,5,20,2,1,1,1,4,0,1,0,0,5,9,7.2,3.6,1.25,0,0,4,4,2,1,0,0,0,0.25,0.2,0.05,5.63253408401489,1.8,0.133333333333333,1.2,0.111111111111111,1,6.7664797782898,-4.9664797782898,5.37608650326729,42.6237307717268,165.252071281084,131.706503755556,1,0.2,0.4,0.4,0.25,0.25,2,3.6,41,47,88,0.161480009555817,-0.241979971528053,0.403459995985031,1.61020004749298,0.160218894481659,0.869400024414062,0.95440000295639,0.870000004768372,1.44600009918213,1,1,-0.0694807320833206,0.255218027943931,0,0,0.65909091,91.67241379,0.18181818,81.125,0.15909091,85.21428571,NA,0.333132863044739,0.0940993875265121,0.506357312202454,0.57436700524955,0.588121172040701,3.61683794430324,0.17857143,0.71875,0.375,0.7,0.95652174,0.87878788,0.36363636,0.35,0.04545455,4,5,1,2,6,2,10,0.4,0.5,0.1,0.2,0.6,0.2,7.7546472907417,54,45.0148,51.03745,52.70878,32.44936,47.18514,35.70327,51.67595,49.96668,56.11886,20,42.36355,20,34.76161,45.88782,40.00081,1.07212,5.68527,80.88,98.08,98.46,89.4,82.76,80.34,91.4,96.18,101.6,90.58,65.4,63.18,88.9409090909091,86.6159090909091,87.3504545454546,0.30681818,0.35227273,0.18181818,0.15909091,91.6962981047454,91.4419339087702,81.1500015258789,85.1857125418527,8.06389476634838,11.2596661967616,-1.64417839050293,8.82035391671317,9.02794845015914,5.23832210417717,2.77446722984314,0.499761649540492,-0.253296840935946,0.636537630110979,0.092271838337183,0.512765847146511,-0.938136447910909,2.05334719390638,0.576698989607394,3.66261319390365,0.13333333,0.62790698,0.375,0.5,0.96296296,0.87878788,0.48863636,16.30882353,0.15909091,0.31818182,NA,0.34090909,0.18181818,85.4295392717634,91.9762834821429,NA,91.6677327473958,81.3776168823242,8.12865447998047,7.19310324532645,NA,10.596445719401,-2.47546625137329,-1.13636561802455,7.56355939592634,NA,3.58578821818034,1.08290469646454,0.512765847146511,-0.288345545530319,NA,0.671586334705353,0.092271838337183,3.66261319390365,-1.02980551975114,NA,2.23862111568451,0.576698989607394,0.13636364,0.61363636,0.375,0.5,0.96296296,0.87878788,0.5,10,89.0642700195312,21.5628570556641,1,0.1,108.546,3,0.3,"2024-06-09",0
"Trevor Rogers",22286,"2024-06-02","TEX",20,2024,"MIA","H",26,0,1,6,1,1,0,0,0,0,0,0,6,25,6,4,4,1,2,0,0,0,0,3,4.5,3,9,1.5,0.111111111,0,9,7,4,1,1,0,0,0.12,0.08,0.04,5.34936108401489,1.5,0.260869565217391,1.33333333333333,0.263157894736842,0.60606061,5.33314644495646,0.666853555043538,4.93048958554864,142.079102572423,130.625910233921,120.938331806857,1.285714285,0.2,0.45,0.35,0.142857142,0.142857142,0,0,35,52,87,-0.148800000548363,-0.390699982643127,0.241899996995926,-0.867799937725067,-0.086348257958889,0.649599969387054,0.569666683673859,0.870000004768372,0.221999987959862,1,1,0.0292066540569067,-0.258270705104764,0,0,0.52873563,90.30434783,0.17241379,82.2,0.29885057,84.80769231,NA,0.275911509990692,-1.02011013031006,0.752242982387543,0.599807630414548,-6.80073420206706,2.89324223995209,0.30909091,0.84375,0.50574713,0.52941176,0.88888889,0.75,0.36781609,0.44,0.12643678,10,7,3,3,11,6,20,0.5,0.35,0.15,0.15,0.55,0.3,5.74635924597073,45,50.14758,54.11207,47.13548,55.22027,40.93508,70.84956,25.47245,49.3318,24.74958,20,38.12851,20,33.66451,46.66897,35.70883,1.14027,5.7875,80.96,102.38,98.32,87.38,114.18,98.36,77.2,91.62,87.2,89.86,72.52,67.46,82.9636781609195,96.9880459770115,89.8135632183908,0.22988506,0.29885057,0.17241379,0.29885057,90.7349975585937,89.8846153846154,82.1200032552083,84.6961576021635,8.27065582275391,11.4300454946665,-1.14623845418294,9.84555405836839,8.72687377929688,5.71598933293269,4.18252283732096,0.61117069537823,-0.138672757893801,0.455082897096872,-0.992542371153831,0.756707914173603,-0.693363789469004,1.75031883498797,-6.61694914102554,2.91041505451386,0.29166667,0.76923077,0.50574713,0.42857143,0.9,0.75,0.44827586,16.04918033,0.29885057,0.24137931,NA,0.28735632,0.17241379,85.1417893629808,91.1440545944941,NA,90.335302734375,82.5384602864583,8.84490555983323,7.30180431547619,NA,10.5982897949219,-2.18485005696615,-1.0898153598492,7.30294291178385,NA,3.90207702636719,2.50310541788737,0.756707914173603,0.0199533812701702,NA,0.296456757932901,-0.992542371153831,2.91041505451386,0.0950161012865248,NA,1.18582703173161,-6.61694914102554,0.29787234,0.75,0.50574713,0.42857143,0.9,0.75,0.45977011,20,89.4808166503906,9.64130630493164,2,0.1,108.157,8,0.4,"2024-06-02",0
"Trevor Rogers",22286,"2024-05-27","@SDP",20,2024,"MIA","A",26,0,0,1.68750010058284,1,1,0,0,0,0,0,0,5.1,23,6,1,1,1,2,0,0,0,0,3,5.06250030174853,3.37500020116569,10.1250006034971,1.5,0,0,9,4,5,0,0,0,0,0.13043478,0.08695652,0.04347826,4.93058919615143,1.68750010058284,0.285714285714286,1.50000008940697,0.294117647058824,1,5.60397992357613,-3.91647982299328,4.30048615054824,39.9597499802806,137.168647662513,105.713842932275,2.25,0.277777777,0.5,0.222222222,0,0.25,1,1.68750010058284,38,52,90,0.0949019491672516,-0.408458054065704,0.503360033035278,0.882000029087067,0.0962356775999069,1.11670005321503,1.05536663532257,0.870000004768372,2.84239983558655,1,1,-0.14989510178566,0.234879381041334,0,0,0.58888889,91.56603774,0.28888889,83.65384615,0.12222222,86.54545455,NA,1.05434632301331,-1.58760106563568,-0.476636230945587,1.98933268493077,-6.10615794475262,-4.33305664495988,0.29824561,0.72727273,0.45555556,0.94117647,0.91666667,0.92682927,0.36666667,0.56521739,0.03333333,7,6,5,3,6,9,18,0.38888889,0.33333333,0.27777778,0.16666667,0.33333333,0.5,7.47018944702595,50,80,26.45204,20,80,20,20,70.08114,20,20,80,20,20,80,20,20,-2.72531,-0.01087,100.58,154.78,173.7,92.2,80.02,65.62,74.84,109.56,96.48,90.98,81.34,81.58,85.9277777777778,101.354666666667,95.7844444444444,0.18888889,0.4,0.28888889,0.12222222,92.2294132008272,91.1416693793403,83.5500018780048,86.5818204012784,7.31585065056296,10.4913838704427,-1.36167408869817,8.62501248446378,8.82206905589384,4.62696033053928,4.14190439077524,-0.850796352733265,0.468120943754911,0.401631351560354,-1.59887314960361,-0.483155731111765,2.75365261032301,1.11564264322321,-6.14951211386002,-4.39232482828877,0.2,0.71111111,0.45555556,0.77777778,0.9375,0.90243902,0.5,16.95454545,0.12222222,0.18888889,NA,0.4,0.28888889,86.4973477450284,92.1574204388787,NA,91.0601874457465,83.4464299128606,8.19748063520952,6.81305515064913,NA,10.1224721272786,-2.07421537546011,-2.70200538635254,7.52453523523667,NA,2.89516512552897,2.48401612501878,-0.483155731111765,0.468120943754911,NA,0.401631351560354,-1.59887314960361,-4.39232482828877,2.75365261032301,NA,1.11564264322321,-6.14951211386002,0.21276596,0.72093023,0.45555556,0.8,0.93548387,0.90243902,0.47777778,18,91.1033596462674,7.52175903320312,1,0.05555556,106.871,9,0.5,"2024-05-27",0
"Trevor Rogers",22286,"2024-05-21","MIL",20,2024,"MIA","H",26,0,0,9.81818352060899,1,1,0,0,0,0,0,0,3.2,21,6,4,4,0,4,0,0,1,0,4,9.81818352060899,9.81818352060899,14.7272752809135,1,0,0,7,2,4,0,0,0,0,0.19047619,0.19047619,0,5.8093526637074,0,0.352941176470588,2.72727320016916,0.461538461538462,0.6,4.25738905835746,5.56079446225153,5.08212105930134,232.493117249912,104.637992664583,124.602616089978,3.5,0.307692307,0.538461538,0.153846153,0,0,1,2.45454588015225,37,53,90,-0.236900016665459,-0.670500040054321,0.433600008487701,-2.24380016326904,-0.223263666033745,1.23147833347321,0.869000017642975,0.870000004768372,0.726000010967255,1,1,-0.19386237859726,0.00149194850019349,0,0,0.56666667,92.29411765,0.36666667,84.18181818,0.06666667,86.83333333,NA,-2.52189445495605,0.164940476417542,0.62915450334549,-4.94489108814913,0.499819625507701,10.4859083890915,0.32142857,0.61764706,0.43333333,0.66666667,0.9047619,0.79487179,0.37777778,0.57142857,0.08888889,7,4,2,1,6,6,13,0.53846154,0.30769231,0.15384615,0.07692308,0.46153846,0.46153846,5.84843911269784,34,69.99948,72.87516,53.92975,60.29866,48.71474,61.51843,42.86816,42.7789,35.795,21.66396,44.99896,26.58006,44.10669,47.79046,41.87307,0.49154,4.8144,91.84,137.12,142.48,85.14,108.86,92.12,77.52,91.68,84.28,86.1,66.62,58.28,84.4044444444444,91.9431111111111,81.9737777777778,0.34444444,0.21111111,0.36666667,0.07777778,92.7032273815524,91.726318359375,84.1363636363636,86.8999982561384,8.6089831936744,11.5017346833882,-0.376166285890521,10.4006227765765,8.43430746755292,4.71378487034848,4.38364572236032,0.912570680890765,-1.57357608899474,-1.24167334660888,0.158806644380093,0.887147605419159,-5.07605189998304,-6.53512287688883,0.48123225569725,12.6735372202737,0.23255814,0.61702128,0.43333333,0.6,0.86206897,0.79487179,0.52222222,18.11594203,0.06666667,0.34444444,NA,0.22222222,0.36666667,86.7395629882812,92.8140908518145,NA,91.6685363769531,84.2188165838068,9.31593704223633,7.77844435168851,NA,10.8006904602051,-1.38383414528587,-1.30709584554036,7.02235609485257,NA,2.98462905883789,2.7471274173621,0.637359201908112,-1.57357608899474,NA,-0.99188494309783,0.158806644380093,10.6226533651352,-5.07605189998304,NA,-4.95942471548915,0.48123225569725,0.23255814,0.61702128,0.43333333,0.6,0.86206897,0.79487179,0.52222222,13,93.6785043569712,1.96713638305664,0,0,108.332,9,0.69230769,"2024-05-21",0
"Trevor Rogers",22286,"2024-05-15","@DET",20,2024,"MIA","A",26,1,0,0,1,1,0,0,0,0,0,0,5,21,3,0,0,0,2,0,1,0,0,6,10.8,3.6,5.4,3,0,0,5,4,3,0,0,0,0,0.28571429,0.0952381,0.19047619,3.62781525681649,0,0.166666666666667,1,0.25,1,2.5664797782898,-2.5664797782898,3.77608650326729,0,63.7893668173047,93.0413460023837,1.25,0.25,0.416666666,0.333333333,0,0,2,3.6,28,55,83,0.280016034841537,-0.23190800845623,0.511924028396606,2.39999985694885,0.253164559602737,1.33367621898651,1.05768001079559,0.910000026226044,1.36559998989105,1,1,0.160791590809822,0.0491664416235129,0,0,0.56626506,91.55319149,0.18072289,83.86666667,0.25301205,85.33333333,NA,0.777665913105011,0.301811158657074,0.386730998754501,1.65460832575534,2.01207439104716,1.84157618454524,0.42372881,0.66666667,0.4939759,0.6,0.9375,0.73170732,0.28915663,0.57142857,0.13253012,3,6,3,3,8,1,12,0.25,0.5,0.25,0.25,0.66666667,0.08333333,3.33779904173934,66,53.54031,49.93073,48.04722,62.47881,38.98547,72.93217,33.46355,23.75302,32.00043,42.02172,38.88521,45.34273,49.61626,36.62061,52.13499,0.14925,4.30097,95.44,118.42,109.56,90.4,124.04,98.48,69.36,105.78,83.9,87.24,89.86,75.76,85.7807228915663,111.820963855422,93.4884337349397,0.3373494,0.22891566,0.18072289,0.25301205,91.7392839704241,91.2315802323191,83.8200032552083,85.2571440197173,7.37153080531529,9.91800890470806,-0.472328472137451,7.84562465122768,7.71380887712751,4.31455270867599,3.96760584513346,0.219877470107306,0.171079207211733,0.670746240764856,0.301151417195797,0.377506081014872,0.610997168613332,3.53024337244661,2.00767611463865,1.79764800483272,0.38297872,0.63888889,0.4939759,0.5,0.95652174,0.75609756,0.43373494,18.41935484,0.25301205,0.3373494,NA,0.22891566,0.18072289,85.5533737909226,92.054452078683,NA,91.5437782689145,84.1075276692708,7.05855959937686,6.44185856410435,NA,9.17550257632607,-1.62678070068359,-1.05427841913132,6.85031836373465,NA,3.1919244465075,2.87837244669596,0.377506081014872,0.171079207211733,NA,0.670746240764856,0.301151417195797,1.79764800483272,0.610997168613332,NA,3.53024337244661,2.00767611463865,0.375,0.65714286,0.4939759,0.5,0.95652174,0.75609756,0.42168675,12,88.8937377929688,13.0918998718262,0,0,104.504,3,0.25,"2024-05-15",0
"Trevor Rogers",22286,"2024-05-10","PHI",20,2024,"MIA","H",26,0,1,10.8000010299684,1,1,0,0,0,0,0,0,3.1,21,9,5,4,1,2,1,0,0,0,3,8.10000077247627,5.40000051498418,24.3000023174288,1.5,0.285714285,0,7,5,4,0,2,0,0,0.14285714,0.0952381,0.04761905,5.21734360477738,2.70000025749209,0.473684210526316,3.30000031471255,0.533333333333333,0.625,7.06648015022281,3.73352087974555,5.43449260391715,255.742409019857,172.49941629929,133.117929440165,1.4,0.25,0.4375,0.3125,0,0.2,0,0,29,52,81,-0.284079998731613,-0.584539949893951,0.300459980964661,-4.51179981231689,-0.448935300111771,0.928666710853577,0.802000045776367,0.870000004768372,0.63400000333786,1,1,-0.382572382688522,0.0766714653717993,0,0,0.40740741,91.54545455,0.37037037,83.46666667,0.22222222,85.66666667,0.04938272,-1.19594156742096,-0.40417867898941,-2.26276183128357,-3.62406535582109,-1.34726226329803,-12.5708990626865,0.35185185,0.74074074,0.48148148,0.68421053,0.85,0.76923077,0.33333333,0.61904762,0.11111111,8,3,5,2,5,9,16,0.5,0.1875,0.3125,0.125,0.3125,0.5625,7.18472545805116,20,66.0223,50.47521,70.60765,24.82438,36.34033,25.57505,55.27467,56.88342,47.30652,43.21551,40.25353,53.15903,47.67518,46.56079,52.53453,0.26984,4.48185,96.06,132.24,128.7,94.16,74.72,60.04,90.3,104.58,99.68,88.06,98.74,87.84,91.4651851851852,103.034074074074,94.402962962963,0.18518519,0.22222222,0.37037037,0.22222222,91.913330078125,91.1499972873264,83.5033365885417,85.727776421441,8.6151377360026,12.0208943684896,-0.489139302571615,9.24140336778429,7.8178461710612,3.75711949666341,3.69530436197917,-0.317090113957723,-1.16714189201593,-0.0846390537917614,-0.430826984345913,-2.27396286278963,-7.78094594677289,-0.470216965509786,-1.43608994781971,-12.6331270154979,0.32608696,0.68571429,0.48148148,0.66666667,0.83333333,0.76923077,0.43209877,19.14754098,0.22222222,0.18518519,NA,0.22222222,0.37037037,85.9383680555556,92.14599609375,NA,91.3775092230903,83.7002360026042,8.77079688178168,8.06177927652995,NA,11.4031558566623,-1.19308204650879,-1.80243555704753,6.80718282063802,NA,2.25961388481988,2.29816741943359,-2.27396286278963,-1.16714189201593,NA,-0.0846390537917614,-0.430826984345913,-12.6331270154979,-7.78094594677289,NA,-0.470216965509786,-1.43608994781971,0.33333333,0.6969697,0.48148148,0.6875,0.82608696,0.76923077,0.40740741,16,93.9737930297852,9.5645055770874,2,0.125,110.418,9,0.5625,"2024-05-10",0
"Trevor Rogers",22286,"2024-05-04","@OAK",20,2024,"MIA","A",26,0,1,30.8571470610955,1,1,0,0,0,0,0,0,2.1,18,8,8,8,2,3,0,0,0,0,1,3.85714338263694,11.5714301479108,30.8571470610955,0.33333333,0.142857142,0,7,4,3,0,1,0,0,0.05555556,0.16666667,-0.11111111,7.32815192166633,7.71428676527388,0.533333333333333,4.71428635655626,0.5,0.36585366,17.3093388479586,13.5478082131369,8.75849495080746,730.692627064287,419.944212707056,213.444851386683,1.75,0.214285714,0.5,0.285714285,0,0.5,0,0,34,44,78,-0.335532039403915,-0.535044014453888,0.199511960148811,-6.125,-0.671600878238678,0.915266633033752,0.788800001144409,0.870000004768372,0.0747999995946884,1,1,-0.475361913442612,0.10876705758978,0,0,0.64102564,91.16,0.12820513,81.8,0.23076923,85.66666667,NA,-3.97407412528992,-0.0677020400762558,-1.35935306549072,-7.94814825057983,-0.677020400762558,-7.55196147494846,0.22,0.78571429,0.42307692,0.90909091,0.95454545,0.93939394,0.35897436,0.55555556,0.02564103,8,5,1,0,9,5,14,0.57142857,0.35714286,0.07142857,0,0.64285714,0.35714286,14.4488807658009,-3,63.06898,65.97315,62.55848,60.79081,42.68547,67.36837,20,33.72731,20,36.79423,34.19423,37.5856,41.16737,43.0872,41.6062,0.67415,5.08832,91.88,114.66,107.16,83.38,106.88,86.4,76.78,55.42,47.18,85.26,96.72,83.34,83.8902564102564,94.1779487179487,80.7420512820513,0.38461538,0.25641026,0.12820513,0.23076923,91.2033365885417,90.85,81.8099975585938,85.6277804904514,7.33610127766927,10.4340354919434,-1.74509830474854,8.12120988633898,8.4795903523763,3.91882209777832,2.24674701690674,-0.863979710472955,-2.47991973906755,-1.51294465735555,-0.0703944861888885,-1.38323050737381,-8.26639913022518,-7.56472328677773,-0.703944861888885,-7.6846139298545,0.18421053,0.65,0.42307692,0.85714286,0.96153846,0.93939394,0.51282051,18.53333333,0.23076923,0.38461538,NA,0.25641026,0.12820513,85.9121636284722,91.4976725260417,NA,91.1436645507813,82.0712097167969,7.87927415635851,6.94669799804687,NA,10.0822128295898,-1.90047492980957,-2.59205055236816,7.15172526041667,NA,2.30146675109863,0.739187002182007,-1.38323050737381,-2.47991973906755,NA,-1.51294465735555,-0.0703944861888885,-7.6846139298545,-8.26639913022518,NA,-7.56472328677773,-0.703944861888885,0.15789474,0.675,0.42307692,0.83333333,0.96296296,0.93939394,0.51282051,14,98.1583077566964,6.36889920915876,3,0.21428571,110.629,9,0.64285714,"2024-05-04",0
"Trevor Rogers",22286,"2024-04-29","WSN",20,2024,"MIA","H",26,0,1,5.4,1,1,0,0,0,0,0,0,5,22,4,3,3,1,3,1,0,0,0,3,5.4,5.4,7.2,1,0,0,8,5,3,0,0,0,0,0.13636364,0.13636364,0,5.80540470369618,1.8,0.210526315789474,1.4,0.2,0.71428571,6.3664797782898,-0.966479778289795,5.27848818451166,127.87119231518,155.588956570248,129.347969761099,1.6,0.1875,0.5,0.3125,0,0.2,0,0,34,55,89,-0.0852999687194824,-0.384079992771149,0.298780024051666,-0.389800071716309,-0.0387860760092735,0.884333372116089,0.840400040149689,0.870000004768372,0.449999988079071,1,1,0.0441776551306248,-0.140634456840337,0,0,0.58426966,91.42307692,0.19101124,81.88235294,0.2247191,86.6,0.01123596,-1.41214156150818,-0.280535608530045,1.01693403720856,-2.71565684905419,-1.65020946194144,5.08467018604279,0.35087719,0.6875,0.47191011,0.65,0.90909091,0.78571429,0.35955056,0.54545455,0.1011236,6,6,4,1,11,4,16,0.375,0.375,0.25,0.0625,0.6875,0.25,6.91533664687048,44,78.79474,70.4334,80,58.1745,42.71399,66.5113,55.50236,35.72598,53.63609,36.71625,41.88732,40.50106,61.47011,47.11043,70.12556,-0.58718,3.19632,86.6,153.88,157.06,83.12,125.32,106.4,78.56,123.42,118.56,83.98,100.34,92,83.3489887640449,126.667640449438,116.946516853933,0.42696629,0.15730337,0.19101124,0.2247191,91.3973709909539,91.1214250837054,81.8411793428309,86.425,7.60881363718133,10.6926967075893,-1.62567520141602,8.79249114990234,8.50741095291941,4.64709636143276,2.87640605253332,-0.0357574433088303,-1.68449802324176,0.268180049955845,-0.287731483578682,1.02670671418309,-4.43288953484673,1.91557178539889,-1.69253813869813,5.13353357091546,0.26666667,0.68181818,0.47191011,0.41666667,0.93333333,0.78571429,0.49438202,18.16176471,0.2247191,0.42696629,NA,0.15730337,0.19101124,86.8429626464844,91.828658254523,NA,91.5507550920759,82.2619772518382,8.21661071777344,6.80100129780016,NA,10.1599469866071,-2.31459067849552,-1.70669498443604,7.0856499922903,NA,2.96947288513184,1.24599501665901,1.02670671418309,-1.68449802324176,NA,0.268180049955845,-0.287731483578682,5.13353357091546,-4.43288953484673,NA,1.91557178539889,-1.69253813869813,0.26086957,0.69767442,0.47191011,0.41666667,0.93333333,0.78571429,0.48314607,16,90.8827438354492,8.45299816131592,2,0.125,108.232,7,0.4375,"2024-04-29",0
