"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxKC%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvKC","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxKC-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxKC-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwKC","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwKC/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSI%","piSL%","pivCH","pivCU","pivFA","pivSI","pivSL","piCH-X","piCU-X","piFA-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFA","piwSI","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Danny Coulombe",13293,"2024-04-26","OAK",2,2024,"BAL","H",34,0,0,0,1,0,0,0,0,0,1,0,0.2,3,1,0,0,0,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1.50000156462356,0.5,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,2.33329474313559,2.29606542354053,1,0.5,0.5,0,0,0,0,0,6,9,15,0.0289000049233437,-0.0440199598670006,0.0729199647903442,0.15999998152256,0.0172043014317751,1.25199997425079,1.73000001907349,1.73000001907349,2.30599999427795,1,1,-0.00629956973716617,0.0293826412369381,0,0,0.06666667,89,0.46666667,81.57142857,0.33333333,86.4,0.13333333,80,NA,NA,-0.0344077162444592,-0.842175483703613,0.722174644470215,-0.125316947698593,NA,-3.44077162444592,-12.031078338623,14.4434928894043,-6.26584738492966,NA,0.25,0.28571429,0.26666667,0,1,0.5,0.46666667,0.33333333,0.13333333,0,2,0,0,0,2,2,0,1,0,0,0,1,3.75571495347442,NA,NA,NA,20,53.28821,20,23.07022,38.51941,29.99081,20,80,20,80,63.71085,51.88107,28.3264,60.40637,20,1.47191,6.28496,NA,NA,NA,85.36,115.88,108.92,97.74,77.62,73.66,136.66,-43.62,-18.68,96.8,117.54,149.82,101.790666666667,77.312,89.0853333333333,NA,0.33333333,0.06666667,0.46666667,0.13333333,NA,86.2200012207031,89.3000030517578,81.4857177734375,80.1999969482422,NA,-2.13547477722168,3.1937735080719,-7.3443728855678,-2.51347970962524,NA,1.41708364486694,6.05687808990479,-5.0870121547154,-10.5528602600098,NA,0.733229666948318,-0.0350487045943737,-0.851880826056004,-0.127874255180359,NA,14.6645933389664,-3.50487045943737,-12.1697260865143,-6.39371275901794,0.25,0.28571429,0.26666667,0,1,0.5,0.46666667,16.33333333,NA,0.13333333,NA,0.06666667,0.8,NA,80.4158477783203,NA,89.4671020507812,83.6528676350911,NA,-2.56792998313904,NA,3.20531010627747,-4.91978136698405,NA,-13.3671998977661,NA,4.85306978225708,-3.84631856282552,NA,-0.127874255180359,NA,-0.0350487045943737,-0.118651159107685,NA,-6.39371275901794,NA,-3.50487045943737,-0.988759659230709,0.14285714,0.375,0.26666667,0,0.66666667,0.5,0.53333333,2,100.717468261719,9.19840145111084,0,0,103.76,2,1,"2024-04-26",0
"Danny Coulombe",13293,"2024-04-24","@LAA",2,2024,"BAL","A",34,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,2.33329474313559,2.29606542354053,1,0,1,0,0,0,0,0,5,6,11,0.0459699966013432,0,0.0459699966013432,0.26800000667572,0.0271943174302578,0.900500059127808,0.581300020217896,1.16260004043579,1.8510000705719,1,1,0.0514724887907505,-0.000423078926337986,0,0,0.36363636,91.75,0.18181818,82,0.45454545,86.6,NA,NA,NA,NA,0.144182652235031,-0.0582131333649158,0.381110608577728,NA,NA,3.60456630587578,-2.91065666824579,7.62221217155457,NA,NA,0,0.66666667,0.36363636,NA,1,1,0.54545455,0.5,0,1,0,0,0,1,0,1,1,0,0,0,1,0,-0.911074967809899,20,20.56379,20,31.85226,37.33571,62.0757,20,40.94103,20,NA,NA,NA,80,66.40773,68.5639,43.16867,44.57195,31.22479,0.54982,4.90182,98.38,95.72,54.68,72.86,101.7,94.84,100.78,39.7,51.88,NA,NA,NA,107.62,136.16,164.02,100.696363636364,104.46,107.521818181818,0.27272727,0.45454545,0.09090909,0.18181818,NA,91.7333374023438,86.4599975585938,91.6999969482422,81.8499984741211,NA,0.285980482896169,-2.99823303222656,5.09966897964478,-7.42912101745605,NA,9.04944483439128,0.638678979873657,8.01043319702148,-5.89646244049072,NA,0.094975620508194,0.386748507618904,0.0501701384782791,-0.0592916384339333,NA,3.1658540169398,7.73497015237808,5.01701384782791,-2.96458192169666,NA,0,0.66666667,0.36363636,NA,1,1,0.54545455,16.88888889,NA,NA,0.27272727,0.09090909,0.63636364,NA,NA,92.2035319010417,92.1477966308594,85.6046142578125,NA,NA,0.382339318593343,5.45131015777588,-3.88582011631557,NA,NA,7.9399299621582,6.74116992950439,-2.64635957990374,NA,NA,0.094975620508194,0.0501701384782791,0.327456869184971,NA,NA,3.1658540169398,5.01701384782791,4.67795527407101,0.16666667,0.6,0.36363636,1,1,1,0.45454545,1,87.2807846069336,-7.99121904373169,0,0,87.2808,0,0,"2024-04-24",0
"Danny Coulombe",13293,"2024-04-21","@KCR",2,2024,"BAL","A",34,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,2,27.000028163224,0,13.500014081612,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0.333333333333333,1.50000156462356,1,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-73.5096176170952,-72.3367211985741,1,0,1,0,0,0,1,13.500014081612,5,11,16,0.0325760021805763,-0.042383998632431,0.0749600008130074,0.552999973297119,0.0541360788047314,1.1411999464035,0.402899980545044,0.805799961090088,0.218600004911423,1,1,0.00456129247322679,0.0239841015948677,0,0,0.25,91,0.125,81,0.5,85.5,0.125,81,NA,NA,0.138715028762817,-0.0582131333649158,-0.0231472849845886,0,NA,3.46787571907043,-2.91065666824579,-0.289341062307358,0,NA,0.6,0.33333333,0.5,0.5,1,0.625,0.375,0.66666667,0.1875,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.56238306439831,79.68291,30.16813,80,20,52.59924,20,20,42.40581,20,80,71.51278,80,66.11648,54.77837,41.61312,61.6858,52.09042,44.18771,-0.60058,3.17622,92.08,105.2,87.22,112.5,-47.08,-28.62,86.54,89.3,82.88,174.4,139.84,167.72,106.8,121.76,140.78,109.241176470588,106.24,114.570588235294,0.1875,0.5,0.0625,0.125,0.125,91.7000020345052,85.3625030517578,89.0999984741211,80.6500015258789,80.75,-0.323681871096293,-2.62854433059692,4.67309427261353,-8.5657787322998,-3.00909948348999,8.63745244344076,1.13870573043823,6.79502058029175,-5.27276802062988,-10.9484004974365,0.203088983893394,-0.024551022797823,-0.0633736774325371,-0.0592916384339333,0,6.76963279644648,-0.306887784972787,-6.33736774325371,-2.96458192169666,0,0.5,0.5,0.5,0.25,1,0.625,0.5,18.76923077,NA,0.125,0.1875,0.0625,0.625,NA,81.1676483154297,92.1171366373698,89.4794998168945,84.8508117675781,NA,-3.25524997711182,-0.476772705713908,4.81424999237061,-4.11924591064453,NA,-12.5254497528076,7.88675308227539,6.32714986801147,-1.32172260284424,NA,0,0.203088983893394,-0.0633736774325371,-0.0838426612317562,NA,0,6.76963279644648,-6.33736774325371,-0.838426612317562,0.44444444,0.57142857,0.5,0.25,1,0.625,0.4375,1,102.452369689941,0.710434436798096,0,0,102.452,1,1,"2024-04-21",0
"Danny Coulombe",13293,"2024-04-20","@KCR",2,2024,"BAL","A",34,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,3,0,1,1,0,1,0,0,0,0,0,0,13.500014081612,0,0,0,0,1,1,0,0,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0,1.50000156462356,0,0,7.66648447216047,5.83352960945155,9.93449944721724,343.805519711909,191.940575643713,245.300732355027,1,0,0.5,0.5,0,0,1,13.500014081612,5,6,11,0.00214399816468358,-0.0207640025764704,0.0229080002754927,-0.0629999935626984,-0.0061674015596509,0.529266655445099,0.393866658210754,0.274800002574921,0.577199995517731,1,1,-0.000965229759458452,0.0050161143988479,0,0,0.27272727,89.66666667,0.18181818,82,0.45454545,85.6,0.09090909,78,NA,NA,0.23522076010704,0.0815897658467293,-0.226122260093689,0.0572940893471241,NA,7.84069200356801,4.07948829233646,-4.52244520187378,5.72940893471241,NA,0.16666667,0.8,0.45454545,1,1,1,0.45454545,0.33333333,0,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,6.1227655153627,NA,NA,NA,31.6433,32.49628,59.27177,80,48.62836,80,80,50.5043,80,68.46559,58.99019,20,68.70502,50.33824,24.02405,-1.03666,2.5221,NA,NA,NA,95.64,93.16,89.38,131.42,173.14,166.42,96.8,174.86,177.16,99.68,92.96,115.24,104.087272727273,115.038181818182,123.121818181818,NA,0.45454545,0.27272727,0.18181818,0.09090909,NA,85.4400024414062,89.7000020345052,81.8499984741211,78.0999984741211,NA,-1.65675964355469,4.27944246927897,-6.33367538452148,-4.16963386535645,NA,1.96664848327637,6.78611056009928,-3.52592253684998,-9.63632011413574,NA,-0.232365731149912,0.237381622195244,0.0825230404734612,0.057969942688942,NA,-4.64731462299824,7.91272073984146,4.12615202367306,5.7969942688942,0.16666667,0.8,0.45454545,1,1,1,0.45454545,16.125,NA,0.09090909,NA,0.27272727,0.63636364,NA,78.4516983032227,NA,90.0377705891927,84.743661063058,NA,-4.44939994812012,NA,4.36704667409261,-3.11374255589076,NA,-10.9851999282837,NA,5.58806355794271,-1.10103041785104,NA,0.057969942688942,NA,0.237381622195244,-0.149842690676451,NA,5.7969942688942,NA,7.91272073984146,-2.14060986680644,0.16666667,0.8,0.45454545,1,1,1,0.45454545,2,75.6608657836914,18.1442279815674,0,0,90.952,0,0,"2024-04-20",0
"Danny Coulombe",13293,"2024-04-17","MIN",2,2024,"BAL","H",34,0,0,13.500014081612,1,0,0,0,0,0,1,0,0.2,3,0,1,1,0,1,0,0,0,0,0,0,13.500014081612,0,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0,1.50000156462356,0,0,7.66648447216047,5.83352960945155,7.66648447216047,343.805519711909,191.940575643713,188.878031978827,2,0,1,0,0,0,0,0,7,3,10,0.0310999900102615,-0.0491000041365623,0.0801999941468239,0.189999997615814,0.0204301085323095,1.43466663360596,1.60066664218903,1.34200000762939,2.32799983024597,1,1,0.0127214128151536,0.0089560900149592,0,0,0.7,90.14285714,0.2,82,0.1,86,NA,NA,NA,NA,-0.213450044393539,0.0151102766394615,0.308584123849869,NA,NA,-3.04928634847913,0.755513831973076,30.8584123849869,NA,NA,0.22222222,1,0.3,0.5,1,0.66666667,0.1,0.33333333,0.1,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,6.59156976321668,20,32.13862,20,20,59.57048,20,20,52.36375,20,NA,NA,NA,80,53.64276,80,20,52.57611,20,4.54632,10.89657,140.04,-206.62,-170.98,98.78,-0.359999999999999,0.459999999999994,101.66,60.3,59,NA,NA,NA,114.02,157.56,188.3,105.006,6.938,13.808,0.1,0.1,0.6,0.2,NA,88.3000030517578,85.5,90.3333333333333,82.25,NA,0.0960349887609482,-1.1907742023468,8.32750956217448,-5.04910087585449,NA,10.2472190856934,3.23325872421265,7.42490259806315,-1.18199992179871,NA,-0.123742401599884,0.313162088394165,-0.0970570370554924,0.0151214338839054,NA,-12.3742401599884,31.3162088394165,-1.61761728425821,0.756071694195271,NA,0.22222222,1,0.3,0.5,1,0.66666667,0.1,17.42857143,NA,NA,0.1,0.6,0.3,NA,NA,88.6969985961914,90.7001546223958,83.6669006347656,NA,NA,0.468019008636475,8.97752316792806,-3.82752672831217,NA,NA,9.84731006622314,6.31666819254557,-1.76139895121257,NA,NA,-0.123742401599884,-0.0970570370554924,0.32828352227807,NA,NA,-12.3742401599884,-1.61761728425821,10.9427840759357,0.22222222,1,0.3,0.5,1,0.66666667,0.1,2,86.5399856567383,-15.9650630950928,0,0,100.604,1,0.5,"2024-04-17",0
"Danny Coulombe",13293,"2024-04-14","MIL",2,2024,"BAL","H",34,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,1,0,1,13.500014081612,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.33329474313559,58.7187657997406,0,0,0,1,0,0,1,13.500014081612,4,4,8,0.123919993638992,-0.0246599912643433,0.148579984903336,0.493000030517578,0.0530107542872429,2.61400008201599,1.45000004768372,2.90000009536743,1.43400001525879,1,1,0.0390026941895485,0.00840357579932683,1,0,NA,NA,0.375,83,0.375,86.66666667,0.25,80,NA,NA,NA,0.334335446357727,0.317123353481293,-0.135322988033295,NA,NA,11.1445148785909,10.5707784493764,-6.76614940166473,NA,0.33333333,0.5,0.375,0.5,1,0.66666667,0.25,NA,0.125,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.10347068532854,NA,NA,NA,NA,NA,NA,65.6333,71.19589,55.04676,20,69.16932,20,64.6819,62.56753,37.81604,35.91214,75.17496,20,1.00064,5.57805,NA,NA,NA,NA,NA,NA,70.9,75.76,104.72,104.66,-62.3,-26.98,97.2,123.12,142.08,89.2025,59.005,85.805,NA,0.375,NA,0.375,0.25,NA,86.6333312988281,NA,83.0666707356771,79.6500015258789,NA,-1.77600574493408,NA,-6.71532440185547,-3.02888464927673,NA,2.92968654632568,NA,-3.87179597218831,-10.4078235626221,NA,0.363189790397882,NA,0.339123878628016,-0.138118088245392,NA,12.1063263465961,NA,11.3041292876005,-6.90590441226959,0.2,0.66666667,0.375,0,1,0.66666667,0.375,20.16666667,NA,0.25,NA,NA,0.75,NA,80.0128479003906,NA,NA,85.2227986653646,NA,-3.18051481246948,NA,NA,-4.43102995554606,NA,-12.4017505645752,NA,NA,-2.1973245938619,NA,-0.138118088245392,NA,NA,0.702313669025898,NA,-6.90590441226959,NA,NA,11.7052278170983,0.2,0.66666667,0.375,0,1,0.66666667,0.375,1,94.6814270019531,21.9120979309082,0,0,94.6814,0,0,"2024-04-14",0
"Danny Coulombe",13293,"2024-04-11","@BOS",2,2024,"BAL","A",34,0,0,13.500014081612,1,0,0,0,0,0,0,1,0.2,3,1,1,1,1,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,13.500014081612,0.333333333333333,1.50000156462356,0,1,22.666500118396,-9.16648603678402,5.43449475334657,343.805519711909,571.155137444867,133.351552421855,2,0,0.666666666,0.333333333,0,1,0,0,4,11,15,-0.206639975309372,-0.321047991514206,0.114408016204834,-0.567000031471252,-0.0546242780983448,1.90199995040894,2.50519990921021,2.50519990921021,1.06360006332397,1,1,-0.196750596165657,0.0881070731913564,0,1,0.2,91.66666667,0.46666667,82.42857143,0.13333333,85.5,0.2,80.33333333,NA,NA,0.115875445306301,0.202102825045586,-1.44389486312866,0.139680862426758,NA,3.86251484354337,2.88718321493694,-72.1947431564331,4.65602874755859,NA,0.42857143,0.75,0.6,0.66666667,0.83333333,0.77777778,0.53333333,1,0.13333333,2,1,0,1,1,1,3,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,22.2039620546375,62.32243,55.13297,33.58195,48.34641,37.98723,58.08957,62.28732,49.20224,65.54913,60.10995,76.00533,53.10876,80,40.2587,80,67.36659,58.33327,70.32761,-0.95351,2.64683,103.94,123.64,123.08,131.4,98.54,79.82,86.38,116.66,109.94,145.56,76.8,84.78,131.12,149.22,156.08,111.354666666667,111.078666666667,107.92,0.06666667,0.13333333,0.13333333,0.46666667,0.2,92.4000015258789,85.3999938964844,91.4499969482422,82.3857160295759,80.2333323160807,-0.377588927745819,-1.63486862182617,5.19171047210693,-7.775025503976,-3.70983950297038,10.0294513702393,1.0799834728241,6.33400726318359,-2.7059805733817,-11.8580945332845,-0.0242429338395596,-1.44539532065392,0.141648307442665,0.204152695834637,0.141648322343826,-2.42429338395596,-72.2697660326958,7.08241537213326,2.91646708335195,4.72161074479421,0.42857143,0.75,0.6,0.66666667,0.83333333,0.77777778,0.53333333,18.16666667,NA,0.2,0.06666667,0.13333333,0.6,NA,80.6654357910156,92.8359985351562,91.8694000244141,83.4729953342014,NA,-3.45287322998047,-0.376567006111145,5.56575012207031,-6.37463675604926,NA,-14.0967661539714,8.48274993896484,4.91142463684082,-3.6671642727322,NA,0.141648322343826,-0.0242429338395596,0.141648307442665,-1.24124262481928,NA,4.72161074479421,-2.42429338395596,7.08241537213326,-13.7915847202142,0.42857143,0.625,0.53333333,0.66666667,1,0.875,0.53333333,3,92.634033203125,-3.15621566772461,1,0.33333333,104.407,2,0.66666667,"2024-04-11",0
"Danny Coulombe",13293,"2024-04-09","@BOS",2,2024,"BAL","A",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-73.5094593964505,-72.3365655024484,0,0,0,0,0,0,2,18,4,12,16,0.0322679989039898,0,0.0322679989039898,0.546999990940094,0.0526974946260452,0.411466658115387,0.667200028896332,0.667200028896332,0.0984000042080879,1,1,0.0786171108484268,-0.000195206503164111,0,0,0.125,91.5,0.4375,82.57142857,0.125,87,0.3125,79.8,NA,NA,0.232108533382416,0.113669134676456,0.0778313875198364,0.352693349123001,NA,11.6054266691208,1.62384478109223,3.89156937599182,7.05386698246002,NA,0.55555556,0.57142857,0.5625,0.6,0.75,0.66666667,0.4375,0.66666667,0.1875,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.74194892858028,NA,NA,NA,80,52.00775,80,34.69459,47.30965,41.17659,67.38084,72.52065,56.20285,45.63838,45.80573,34.91382,55.75153,62.37894,54.96491,-0.23191,3.72923,NA,NA,NA,92.64,114.52,97.02,106.22,89.5,97.48,129.3,131.92,138.04,99.48,115.06,122,110.8925,109.07875,113.1625,NA,0.125,0.125,0.4375,0.3125,NA,86.8999938964844,91.25,82.4857090541295,79.8400024414063,NA,-0.838056921958923,4.9120922088623,-7.10624149867466,-2.41087226867676,NA,2.46311259269714,6.11165952682495,-2.87114225115095,-12.089323425293,NA,0.0787287354469299,0.234941706061363,0.114618189632893,0.356656808406115,NA,3.9364367723465,11.7470853030682,1.63740270904132,7.13313616812229,0.5,0.625,0.5625,0.5,0.6,0.55555556,0.5,19.15384615,NA,0.3125,NA,0.125,0.5625,NA,80.1164611816406,NA,91.5294952392578,83.7257419162326,NA,-1.60834503173828,NA,5.37675476074219,-5.30960125393338,NA,-14.5294403076172,NA,4.41027498245239,-3.87627495659722,NA,0.356656808406115,NA,0.234941706061363,0.193346925079823,NA,7.13313616812229,NA,11.7470853030682,2.14829916755358,0.55555556,0.57142857,0.5625,0.4,0.75,0.55555556,0.4375,0,NA,NA,0,NA,NA,0,NA,"2024-04-09",0
"Danny Coulombe",13293,"2024-04-06","@PIT",2,2024,"BAL","A",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,1,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.6143182700941,64.7888072114456,1,0,0.5,0.5,1,0,0,0,2,7,9,0.437460005283356,0,0.437460005283356,2.36899995803833,0.236073732376099,4.80646657943726,1.23650002479553,2.47300004959106,2.54959988594055,1,1,0.097917839884758,-0.00690295440633368,1,0,NA,NA,0.33333333,81.33333333,0.55555556,85.6,0.11111111,80,NA,NA,NA,0.223396822810173,0.385843396186829,0.235493034124374,NA,NA,7.4465607603391,7.71686792373657,23.5493034124374,NA,0.33333333,1,0.55555556,0.5,1,0.8,0.33333333,0.66666667,0.11111111,2,0,0,2,0,0,2,1,0,0,1,0,0,-1.36039405112977,NA,NA,NA,NA,NA,NA,49.79998,36.0201,60.01923,80,58.09981,74.65893,65.11772,60.1984,58.20562,67.71387,55.90955,65.85326,-0.97509,2.61446,NA,NA,NA,NA,NA,NA,90.58,86.48,79.96,129.6,135.3,147.66,96.66,110.8,126.78,98.2933333333333,105.415555555556,113.493333333333,NA,0.55555556,NA,0.33333333,0.11111111,NA,85.5799987792969,NA,81.2333323160807,79.6999969482422,NA,-3.32428550720215,NA,-6.8328488667806,-2.21436548233032,NA,0.0376113414764404,NA,-5.50758298238118,-11.9536743164062,NA,0.390515562146902,NA,0.22560678049922,0.238738894462585,NA,7.81031124293804,NA,7.52022601664066,23.8738894462585,0.25,0.8,0.55555556,1,0.75,0.8,0.55555556,19.5,NA,0.11111111,NA,NA,0.88888889,NA,80.3649978637695,NA,NA,84.5310516357422,NA,-2.02571988105774,NA,NA,-4.68908357620239,NA,-13.8936996459961,NA,NA,-3.21142864227295,NA,0.238738894462585,NA,NA,0.616122342646122,NA,23.8738894462585,NA,NA,7.70152928307652,0.25,0.8,0.55555556,1,0.75,0.8,0.55555556,2,67.8494873046875,22.6681728363037,0,0,79.1505,0,0,"2024-04-06",0
"Danny Coulombe",13293,"2024-04-05","@PIT",2,2024,"BAL","A",34,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,2.33329474313559,2.29606542354053,1,0,1,0,0,0,1,13.500014081612,3,5,8,0.0439959987998009,0,0.0439959987998009,0.27700001001358,0.0276033878326416,0.858999967575073,0.541399955749512,1.08279991149902,1.08799993991852,1,1,0.0515295900404453,-0.000311894510141603,0,0,0.375,91,0.25,82,0.25,86.5,0.125,80,NA,NA,0.246492952108383,0.0228863731026649,0.0151102766394615,0.182590544223785,NA,8.21643173694611,1.14431865513325,0.755513831973076,18.2590544223785,NA,0,0.75,0.375,NA,1,1,0.5,NA,0,0,1,0,1,0,0,1,0,1,0,1,0,0,-0.911074967809899,46.85859,43.11664,74.16027,68.57858,52.94177,80,20,46.8281,20,80,54.25955,80,67.84616,49.64397,75.93318,51.49079,50.22798,64.01665,0.03279,4.12628,91.14,117.24,125.2,73.86,182.86,166.34,83.8,73.66,59.76,122.66,160.54,148.12,106.12,161.54,173.18,92.67,139.2375,133.985,0.125,0.25,0.25,0.25,0.125,91,86.75,90.9000015258789,82.1000061035156,79.5,-0.120020858943462,-2.32545685768127,4.99552631378174,-8.77742004394531,-2.1149799823761,7.66493320465088,1.50993633270264,7.2095308303833,-3.01553440093994,-9.4652624130249,0.0501701384782791,0.0151214338839054,0.199618265032768,0.0229212380945683,0.184771567583084,5.01701384782791,0.756071694195271,9.98091325163841,1.14606190472841,18.4771567583084,0,0.75,0.375,NA,1,1,0.5,18.16666667,NA,0.125,0.125,0.25,0.5,NA,80.3818969726562,91.823600769043,91.7708435058594,85.2728271484375,NA,-2.59014010429382,-0.499651998281479,4.6546049118042,-6.06048774719238,NA,-10.923999786377,6.47764015197754,5.98236513137817,-1.91147494316101,NA,0.184771567583084,0.0501701384782791,0.199618265032768,0.0380426719784737,NA,18.4771567583084,5.01701384782791,9.98091325163841,0.951066799461842,0,0.75,0.375,NA,1,1,0.5,1,65.2671890258789,-29.5719661712646,0,0,65.2672,0,0,"2024-04-05",0
