"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxKC%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxvKC","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxKC-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxKC-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwKC","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFC%","piSI%","piSL%","pivCH","pivCU","pivFC","pivSI","pivSL","piCH-X","piCU-X","piFC-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFC","piwSI","piwSL","piwCH/C","piwCU/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"David Robertson",8241,"2024-08-14","@BOS",13,2024,"TEX","A",39,0,0,40.5000422448361,1,0,0,0,0,0,0,0,0.2,6,4,3,3,0,1,1,0,0,0,1,13.500014081612,13.500014081612,54.0000563264481,1,0.5,0,2,1,1,0,1,0,0,0.16666667,0.16666667,0,5.48347908231289,0,0.8,7.50000782311779,1,0.4,4.66648134291335,35.8335609019227,6.93449631797012,1005.17832088212,112.483269287393,170.667945732913,2,0.25,0.5,0.25,0,0,0,0,8,15,23,-0.356264024972916,-0.503604054450989,0.147340044379234,-2.79400014877319,-0.269171476364136,2.17086672782898,1.81840002536774,1.81840002536774,0.186800003051758,1,1,-0.194600194692612,0.030488773016715,0,1,NA,NA,0.26086957,82.66666667,0.69565217,93.875,0.04347826,81,NA,NA,0.17391304,NA,-1.00201344490051,-1.14141857624054,-0.0344077162444592,NA,NA,-16.7002240816752,-7.13386610150337,-3.44077162444592,NA,0.28571429,0.77777778,0.47826087,0.5,1,0.81818182,0.39130435,0.33333333,0.08695652,3,1,0,0,1,3,4,0.75,0.25,0,0,0.25,0.75,4.94276530171996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.18398,43.6516,41.15179,20,41.82786,20,32.37532,53.77591,34.93835,33.28208,55.07778,25.39077,1.16403,5.82314,NA,NA,NA,NA,NA,NA,101.18,97.96,96.98,86.28,24.3,28.86,106.86,93.1,103.44,104.48347826087,91.3765217391304,98.5121739130435,NA,0.69565217,NA,0.26086957,NA,0.04347826,NA,NA,93.9625015258789,NA,82.3833312988281,NA,81.3000030517578,NA,NA,0.287911802530289,NA,7.80503718058268,NA,7.17025136947632,NA,NA,10.1327486038208,NA,-2.38107204437256,NA,-3.78210544586182,NA,NA,-1.1550085619092,NA,-1.21033785864711,NA,-0.0350487045943737,NA,NA,-7.21880351193249,NA,-20.1722976441185,NA,-3.50487045943737,NA,0.23076923,0.8,0.47826087,0.33333333,1,0.81818182,0.43478261,20.38888889,NA,NA,0.69565217,NA,0.30434783,NA,NA,93.8583984375,NA,82.1133858816964,NA,NA,1.18640792369843,NA,8.76503590175084,NA,NA,9.07810497283936,NA,-4.23390007019043,NA,NA,-1.1550085619092,NA,-1.24538656324148,NA,NA,-7.21880351193249,NA,-17.7912366177355,0.23076923,0.8,0.47826087,0.33333333,1,0.81818182,0.43478261,4,95.6982269287109,11.4881114959717,0,0,111.711,2,0.5,"2024-08-14",0
"David Robertson",8241,"2024-08-12","@BOS",13,2024,"TEX","A",39,0,0,0,1,0,0,0,0,0,0,0,1.1,7,3,0,0,0,0,0,0,0,0,3,20.2500048279774,0,20.2500048279774,3,0,0,2,1,1,0,0,0,0,0.42857143,0,0.42857143,0.950953579058688,0,0.428571428571429,2.25000053644193,0.75,1,-1.33352129459407,1.33352129459407,-0.19951471955943,0,-34.4801293687099,-6.80891031869213,2,0.25,0.5,0.25,0,0,0,0,12,23,35,0.0301960073411465,-0.16432398557663,0.194519996643066,0.135999992489815,0.0131021179258823,1.84405720233917,1.66840004920959,1.51839995384216,3.54119992256165,1,1,0.00843269936740398,0.00794206780513441,0,0,NA,NA,0.14285714,86,0.68571429,93.70833333,0.17142857,82.16666667,NA,NA,NA,NA,-0.184355542063713,0.4419986307621,-0.612058460712433,NA,NA,-3.68711084127426,1.84166096150875,-10.2009743452072,NA,0.40909091,0.76923077,0.54285714,0.44444444,0.8,0.63157895,0.37142857,0.85714286,0.2,3,1,0,0,2,2,4,0.75,0.25,0,0,0.5,0.5,0.733951330178085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.68499,52.11148,27.91919,32.22375,48.63578,34.51139,61.57451,39.45045,58.95272,53.60028,48.36208,51.33836,-0.09826,3.9297,NA,NA,NA,NA,NA,NA,97,89.24,82.46,119.84,89.1,91.12,125.56,112.72,123.5,120.499428571429,105.316571428571,112.086285714286,NA,0.68571429,NA,0.14285714,NA,0.17142857,NA,NA,93.6791687011719,NA,85.9,NA,82.0833333333333,NA,NA,0.140240649382273,NA,4.1793586730957,NA,6.06567001342773,NA,NA,9.88208516438802,NA,-0.447191190719605,NA,-5.38961346944173,NA,NA,0.487376734614372,NA,-0.187948640435934,NA,-0.62177961319685,NA,NA,2.03073639422655,NA,-3.75897280871868,NA,-10.3629935532808,NA,0.35294118,0.72222222,0.54285714,0.33333333,0.76923077,0.63157895,0.51428571,20.75,NA,0.14285714,0.68571429,NA,0.17142857,NA,82.7494384765625,93.5421346028646,NA,84.4961853027344,NA,6.77539367675781,0.994766394297282,NA,5.60844866434733,NA,-7.23122787475586,9.08993403116862,NA,-2.60910781224569,NA,-0.586730908602476,0.487376734614372,NA,-0.222997345030308,NA,-11.7346181720495,2.03073639422655,NA,-3.7166224171718,0.35294118,0.72222222,0.54285714,0.33333333,0.76923077,0.63157895,0.51428571,4,90.8212509155273,11.2336025238037,0,0,93.6908,0,0,"2024-08-12",0
"David Robertson",8241,"2024-08-10","@NYY",13,2024,"TEX","A",39,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,26.7546194325921,27.173712862954,2,0,1,0,0,0,0,0,4,9,13,0.00734400050714612,0,0.00734400050714612,0.49099999666214,0.0509864985942841,0.0967999994754791,0.193599998950958,0.193599998950958,NA,0,1,0.0778286382555962,-0.00196086401034459,0,0,NA,NA,0.15384615,87.5,0.53846154,93.85714286,0.30769231,82.75,NA,NA,NA,NA,0.0922837555408478,0.482533693313599,0.115665584802628,NA,NA,4.61418777704239,6.89333847590855,2.89163962006569,NA,0.375,0.4,0.38461538,0.33333333,1,0.6,0.38461538,0.66666667,0.15384615,0,1,1,1,0,1,2,0,0.5,0.5,0.5,0,0.5,-0.218395255349909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,41.48598,80,44.46295,48.05382,45.67906,69.88742,52.11078,58.91102,66.36928,51.64448,62.72939,-0.89155,2.73977,NA,NA,NA,NA,NA,NA,111.68,164.74,161.56,114.28,115.38,108.68,105.22,123.92,142.84,109.001538461538,127.572307692308,135.209230769231,NA,0.53846154,NA,0.15384615,NA,0.30769231,NA,NA,93.5857107979911,NA,87.1499938964844,NA,82.5749969482422,NA,NA,0.962523800986154,NA,3.56804752349854,NA,5.30790042877197,NA,NA,10.4491925920759,NA,0.353386670351028,NA,-4.71621704101562,NA,NA,0.489556465297937,NA,0.0933261662721634,NA,0.104459695518017,NA,NA,6.99366378997053,NA,4.66630831360817,NA,2.61149238795042,NA,0.42857143,0.33333333,0.38461538,0.33333333,1,0.6,0.46153846,14.9,NA,0.30769231,0.53846154,NA,0.15384615,NA,82.3567810058594,93.3603690011161,NA,86.9490509033203,NA,6.54010248184204,1.90040915352958,NA,4.8019700050354,NA,-6.7650351524353,9.25125122070312,NA,-1.28438353538513,NA,0.104459695518017,0.489556465297937,NA,0.0933261662721634,NA,2.61149238795042,6.99366378997053,NA,4.66630831360817,0.42857143,0.33333333,0.38461538,0.33333333,1,0.6,0.46153846,2,83.6203994750977,-13.3646745681763,0,0,102.368,1,0.5,"2024-08-10",2
"David Robertson",8241,"2024-08-07","HOU",13,2024,"TEX","H",39,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0.333333333333333,1,0.333333333333333,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,149.224064476999,189.176655168198,1,0.333333333,0.333333333,0.333333333,0,0,0,0,4,8,12,0.0168399978429079,-0.0261720009148121,0.0430120006203651,0.49099999666214,0.0509864985942841,0.438700020313263,0.283600002527237,0.283600002527237,NA,0,1,0.0116242524236441,0.0267618817526957,0,0,NA,NA,0.08333333,88,0.75,93.44444444,0.16666667,84.5,NA,NA,NA,NA,0.054188709706068,0.217494264245033,-0.0445054545998573,NA,NA,5.4188709706068,2.41660293605592,-2.22527272999287,NA,0.33333333,1,0.66666667,0.5,0.83333333,0.75,0.5,0.75,0.16666667,0,2,1,0,2,1,3,0,0.66666667,0.33333333,0,0.66666667,0.33333333,10.3408009977411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.75494,32.11247,58.03826,71.98255,51.19851,56.42779,63.12504,40.94669,63.6599,65.52042,46.65791,68.74349,-0.83881,2.81888,NA,NA,NA,NA,NA,NA,90.08,95.02,85.4,122.7,115.32,132.46,107.98,113.54,118.3,108.941666666667,112.293333333333,117.918333333333,NA,0.75,NA,0.08333333,NA,0.16666667,NA,NA,93.2888861762153,NA,87.6999969482422,NA,84.5999984741211,NA,NA,-0.589493062761095,NA,3.05197882652283,NA,2.63671541213989,NA,NA,10.0872158474392,NA,1.14020168781281,NA,-6.75657033920288,NA,NA,0.219582546502352,NA,0.054773960262537,NA,-0.0452898852527142,NA,NA,2.43980607224835,NA,5.4773960262537,NA,-2.26449426263571,NA,0.4,0.85714286,0.66666667,0.5,0.83333333,0.75,0.58333333,19.375,NA,0.16666667,0.75,NA,0.08333333,NA,84.8844528198242,93.6086697048611,NA,87.9535980224609,NA,3.68442010879517,0.336108393139309,NA,4.11108016967773,NA,-8.52948474884033,9.06989034016927,NA,-0.00131860002875328,NA,-0.0452898852527142,0.219582546502352,NA,0.054773960262537,NA,-2.26449426263571,2.43980607224835,NA,5.4773960262537,0.4,0.85714286,0.66666667,0.5,0.83333333,0.75,0.58333333,3,89.6378479003906,13.625555674235,0,0,98.2369,1,0.33333333,"2024-08-07",0
"David Robertson",8241,"2024-08-05","HOU",13,2024,"TEX","H",39,0,0,9,1,0,0,0,0,0,0,0,1,7,2,1,1,0,2,1,0,1,0,2,18,18,18,1,0.5,0,2,0,1,0,1,0,0,0.28571429,0.28571429,0,6.28574948437448,0,0.4,4,0.666666666666667,0.75,5.1664797782898,3.8335202217102,5.1664797782898,223.372727199872,124.730175468118,126.683991228356,2,0.333333333,0.666666666,0,0,0,1,9,11,16,27,-0.199999988079071,-0.348020017147064,0.148020029067993,-0.50900000333786,-0.052855659276247,3.04239988327026,1.8452000617981,1.8452000617981,2.30719995498657,1,1,-0.0486932173371315,-0.0170443568650118,0,1,NA,NA,0.03703704,86,0.77777778,93.28571429,0.18518519,85.8,NA,NA,0.14814815,NA,0.054188709706068,-0.61227422952652,0.0609640032052994,NA,NA,5.4188709706068,-2.9155915691739,1.21928006410599,NA,0.1875,0.72727273,0.40740741,0,0.875,0.63636364,0.40740741,0.71428571,0.14814815,2,1,0,1,1,1,3,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,6.11386025107998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.09961,39.6705,40.44652,61.01075,66.81157,52.14163,30.11895,47.58568,40.85125,35.93966,56.30532,38.30325,0.99893,5.57549,NA,NA,NA,NA,NA,NA,93.2,65.46,61.68,133.26,104.98,128.44,125.66,65.76,84.4,125.865185185185,73.0118518518518,91.7140740740741,NA,0.77777778,NA,0.03703704,NA,0.18518519,NA,NA,93.3047630673363,NA,85.9000015258789,NA,85.7400024414062,NA,NA,0.118785937627157,NA,2.71075868606567,NA,2.48023147583008,NA,NA,10.2050635928199,NA,-1.40006065368652,NA,-5.92109603881836,NA,NA,-0.626951053738594,NA,0.054773960262537,NA,0.0609408915042877,NA,NA,-2.98548120827902,NA,5.4773960262537,NA,1.21881783008575,NA,0.2,0.66666667,0.40740741,0,0.875,0.63636364,0.44444444,23.0952381,NA,0.18518519,0.77777778,NA,0.03703704,NA,85.9259765625,93.5173688616071,NA,86.0721969604492,NA,3.47580604553223,1.00003560384115,NA,3.70980000495911,NA,-7.64480590820312,8.90521748860677,NA,-2.72448992729187,NA,0.0609408915042877,-0.626951053738594,NA,0.054773960262537,NA,1.21881783008575,-2.98548120827902,NA,5.4773960262537,0.2,0.66666667,0.40740741,0,0.875,0.63636364,0.44444444,3,85.4861857096354,-10.4920031229655,0,0,103.978,1,0.33333333,"2024-08-05",0
"David Robertson",8241,"2024-08-03","BOS",13,2024,"TEX","H",39,0,0,0,1,0,0,0,0,0,1,0,1.1,6,2,0,0,0,0,0,0,0,1,2,13.5000032186516,0,13.5000032186516,2,0,0,2,1,1,0,0,0,0,0.33333333,0,0.33333333,1.64500686612628,0,0.333333333333333,1.50000035762795,0.5,1,0.166479063033887,-0.166479063033887,1.30048563806852,0,2.26071290431176,30.5074529652481,2,0.25,0.5,0.25,0,0,0,0,13,22,35,0.0619520395994186,-0.0353679955005646,0.0973200350999832,0.730000019073486,0.075804777443409,0.767542839050293,0.991066634654999,1.24199998378754,1.5271999835968,1,1,0.0208772830665112,0.0598374815661366,1,0,NA,NA,NA,NA,0.68571429,93.375,0.28571429,84.6,0.02857143,88,NA,NA,NA,0.782000541687012,-0.679293274879456,-0.04739710688591,NA,NA,3.25833559036255,-6.79293274879456,-4.739710688591,0.26315789,0.5625,0.4,0.6,1,0.85714286,0.45714286,0.16666667,0.05714286,1,3,0,0,3,1,4,0.25,0.75,0,0,0.75,0.25,1.47811701230644,20,62.23402,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.85146,49.65094,20,52.78649,48.2901,45.83814,41.56077,52.04611,25.63467,0.64971,5.05166,88,-3.32000000000001,-8.3,NA,NA,NA,NA,NA,NA,105.96,98.56,108.7,122.72,108,125.32,116.939428571429,102.122285714286,116.753714285714,NA,0.68571429,NA,NA,NA,0.28571429,0.02857143,NA,93.4416707356771,NA,NA,NA,84.5599975585938,87.8000030517578,NA,-0.125188897053401,NA,NA,NA,2.94713706970215,-11.8451042175293,NA,10.5486323038737,NA,NA,NA,-6.22996597290039,4.99474096298218,NA,0.791672106832266,NA,NA,NA,-0.691182982176542,-0.0483221560716629,NA,3.29863377846777,NA,NA,NA,-6.91182982176542,-4.83221560716629,0.25,0.52631579,0.4,0.75,0.9,0.85714286,0.54285714,22.21428571,0.02857143,0.28571429,0.68571429,NA,NA,88.1156005859375,84.8434509277344,93.7406819661458,NA,NA,-10.8172998428345,3.73769493103027,0.719484090805054,NA,NA,3.09795999526978,-7.78635406494141,9.30658086140951,NA,NA,-0.0483221560716629,-0.691182982176542,0.791672106832266,NA,NA,-4.83221560716629,-6.91182982176542,3.29863377846777,NA,NA,0.25,0.52631579,0.4,0.75,0.9,0.85714286,0.54285714,4,91.064079284668,6.81398391723633,0,0,93.8636,0,0,"2024-08-03",0
"David Robertson",8241,"2024-07-29","@STL",13,2024,"TEX","A",39,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,26.7546194325921,27.173712862954,1,0.5,0.5,0,0,0,0,0,5,10,15,0.177588000893593,-0.0987719967961311,0.276360005140305,1.30200004577637,0.137341767549515,3.50319981575012,1.6703999042511,3.3407998085022,1.0103999376297,1,1,0.0377165861427784,0.0129764973905018,1,0,NA,NA,NA,NA,0.86666667,94.38461538,0.13333333,86.5,NA,NA,NA,NA,NA,-0.194794744253159,0.288593381643295,NA,NA,NA,-1.49842110963968,14.4296690821648,NA,0.33333333,0.83333333,0.53333333,0.33333333,0.8,0.625,0.4,0.66666667,0.2,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,3.8537506370091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,67.81121,80,47.26527,49.34579,40.65098,58.20116,56.90488,44.74201,-0.3841,3.50094,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.4,185.24,216.14,110.48,98.74,105.98,114.069333333333,110.273333333333,120.668,NA,0.86666667,NA,NA,NA,0.13333333,NA,NA,94.1615365835337,NA,NA,NA,86.5500030517578,NA,NA,0.19430974813608,NA,NA,NA,1.18043041229248,NA,NA,9.60903109036959,NA,NA,NA,-5.45346117019653,NA,NA,-0.241402294486761,NA,NA,NA,0.292176440358162,NA,NA,-1.85694072682124,NA,NA,NA,14.6088220179081,NA,0.33333333,0.66666667,0.53333333,0,0.83333333,0.625,0.6,23.83333333,NA,0.13333333,0.86666667,NA,NA,NA,86.7913970947266,94.4110107421875,NA,NA,NA,1.29715895652771,0.432682697589581,NA,NA,NA,-6.54557514190674,8.86696096567007,NA,NA,NA,0.292176440358162,-0.241402294486761,NA,NA,NA,14.6088220179081,-1.85694072682124,NA,NA,0.33333333,0.66666667,0.53333333,0,0.83333333,0.625,0.6,2,94.5340576171875,0.287795782089233,0,0,104.15,1,0.5,"2024-07-29",0
"David Robertson",8241,"2024-07-25","CHW",13,2024,"TEX","H",39,0,0,0,1,0,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,1,2,1,0,0,0,0,0.33333333,0,0.33333333,2.11156241929506,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.7546194325921,64.7888072114456,0.5,0.25,0.25,0.5,0,0,0,0,4,15,19,0.279484003782272,0,0.279484003782272,0.98199999332428,0.101972997188568,1.84879994392395,2.50539994239807,2.15520000457764,NA,0,1,0.151418030261993,-0.000247534665218985,1,0,NA,NA,0.21052632,85.5,0.68421053,93.46153846,0.05263158,82,0.05263158,87,NA,NA,0.129102736711502,0.869223535060883,0.212085232138634,0.234712973237038,NA,3.22756841778755,6.68633488508371,21.2085232138634,23.4712973237038,0.28571429,0.75,0.57894737,0.5,0.77777778,0.72727273,0.63157895,0.83333333,0.15789474,1,2,1,1,3,0,4,0.25,0.5,0.25,0.25,0.75,0,1.37260906591195,80,56.20777,72.50342,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,46.08513,20,80,41.66913,80,80,52.01848,80,80,55.15931,80,-2.54628,0.25767,92.26,149.42,149.08,NA,NA,NA,115.24,50.06,75.5,89.9,169.24,165.32,130.82,149.8,176.82,123.356842105263,129.805263157895,153.424210526316,NA,0.68421053,NA,0.21052632,NA,0.05263158,0.05263158,NA,93.3999962439904,NA,85.3249969482422,NA,82.0999984741211,87,NA,0.379682760972243,NA,3.69480228424072,NA,5.44703960418701,-9.46338367462158,NA,10.4430718055138,NA,6.73556804656982,NA,-8.91389083862305,3.60809183120728,NA,0.879678826779127,NA,0.130029238760471,NA,0.214739695191383,0.237643033266068,NA,6.76676020599329,NA,3.25073096901178,NA,21.4739695191383,23.7643033266068,0.33333333,0.69230769,0.57894737,0.5,0.77777778,0.72727273,0.68421053,17.61538462,0.05263158,0.05263158,0.68421053,NA,0.21052632,87.2826995849609,82.3695983886719,93.6619873046875,NA,85.5819702148438,-8.85291004180908,6.11350011825562,1.2725881429819,NA,4.79673004150391,1.95381999015808,-10.33899974823,9.17204108605018,NA,5.06233739852905,0.237643033266068,0.214739695191383,0.879678826779127,NA,0.130029238760471,23.7643033266068,21.4739695191383,6.76676020599329,NA,3.25073096901178,0.33333333,0.69230769,0.57894737,0.5,0.77777778,0.72727273,0.68421053,4,89.0491790771484,23.7769775390625,0,0,103.27,1,0.25,"2024-07-25",0
"David Robertson",8241,"2024-07-22","CHW",13,2024,"TEX","H",39,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,26.7546194325921,27.173712862954,2,0,1,0,0,0,0,0,4,8,12,0.105596005916595,0,0.105596005916595,0.49099999666214,0.0509864985942841,1.40026664733887,1.8452000617981,1.8452000617981,2.30719995498657,1,1,0.075515441596508,-0.000104086111268775,1,0,NA,NA,NA,NA,0.83333333,92.5,0.16666667,85,NA,NA,NA,NA,NA,0.474495410919189,0.215987622737885,NA,NA,NA,4.74495410919189,10.7993811368942,NA,0.16666667,0.5,0.33333333,1,0.66666667,0.75,0.5,0.33333333,0.08333333,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,-0.218395255349909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.91655,55.97983,35.35805,61.13135,48.74326,54.859,55.38555,54.13567,52.50585,-0.20917,3.76334,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.94,54.58,60.7,107.36,102.9,118.64,110.79,94.8466666666667,108.983333333333,NA,0.83333333,NA,NA,NA,0.16666667,NA,NA,92.5200012207031,NA,NA,NA,85.0500030517578,NA,NA,0.472354507446289,NA,NA,NA,2.05406713485718,NA,NA,10.9661407470703,NA,NA,NA,-4.98909568786621,NA,NA,0.479607935994864,NA,NA,NA,0.21909099817276,NA,NA,4.79607935994864,NA,NA,NA,10.954549908638,NA,0.33333333,0.33333333,0.33333333,1,0.66666667,0.75,0.75,15,NA,0.16666667,0.83333333,NA,NA,NA,85.3952484130859,92.9090209960937,NA,NA,NA,2.87819194793701,1.44479532241821,NA,NA,NA,-6.33632516860962,9.45833435058594,NA,NA,NA,0.21909099817276,0.479607935994864,NA,NA,NA,10.954549908638,4.79607935994864,NA,NA,0.33333333,0.33333333,0.33333333,1,0.66666667,0.75,0.75,2,77.897819519043,-11.2606143951416,0,0,90.888,0,0,"2024-07-22",0
"David Robertson",8241,"2024-07-21","BAL",13,2024,"TEX","H",39,0,0,18,1,0,0,0,0,0,1,0,1,6,2,2,2,1,1,0,0,0,0,2,18,9,18,2,0,0,2,1,0,0,0,0,0,0.33333333,0.16666667,0.16666667,3.69039574374473,9,0.4,3,0.5,0.625,15.1664797782898,2.83352022171021,3.67848818451166,446.745454399744,369.669065556933,89.6663768027962,2,0,0.666666666,0.333333333,0,1,0,0,8,11,19,-0.0624599754810333,-0.18061600625515,0.118156038224697,-1.50899994373322,-0.156697824597359,1.19179999828339,0.865599989891052,0.865599989891052,2.85559988021851,1,1,-0.110491201281548,0.0580830996109671,0,1,NA,NA,NA,NA,0.68421053,94.15384615,0.31578947,85.66666667,NA,NA,NA,NA,NA,-0.366468578577042,-1.0771062374115,NA,NA,NA,-2.81898906597724,-17.951770623525,NA,0.27272727,0.75,0.47368421,0.33333333,0.83333333,0.66666667,0.42105263,0.5,0.15789474,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,11.0927863325771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.10609,58.32928,39.4516,20,54.4903,20,28.9942,58.60904,20,1.43042,6.22272,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.8,107.16,114.1,105.78,57.68,63.96,104.523157894737,73.3052631578947,79.7936842105263,NA,0.68421053,NA,NA,NA,0.31578947,NA,NA,94.0846135066106,NA,NA,NA,85.5999959309896,NA,NA,-1.54524539067195,NA,NA,NA,1.87249708175659,NA,NA,10.9766493577224,NA,NA,NA,-5.02193673451742,NA,NA,-0.376714788377285,NA,NA,NA,-1.07497987523675,NA,NA,-2.89780606444065,NA,NA,NA,-17.9163312539458,NA,0.27272727,0.75,0.47368421,0.33333333,0.83333333,0.66666667,0.42105263,19.07692308,NA,0.31578947,0.68421053,NA,NA,NA,85.7581380208333,94.2457932692308,NA,NA,NA,2.93246555328369,-0.619383591871995,NA,NA,NA,-6.72396151224772,9.79387723482572,NA,NA,NA,-1.07497987523675,-0.376714788377285,NA,NA,NA,-17.9163312539458,-2.89780606444065,NA,NA,0.27272727,0.75,0.47368421,0.33333333,0.83333333,0.66666667,0.42105263,3,81.1039276123047,-6.02510261535645,1,0.33333333,106.552,1,0.33333333,"2024-07-21",0
