"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","XX%","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSL%","pivFA","pivFC","pivSL","piFA-X","piFC-X","piSL-X","piFA-Z","piFC-Z","piSL-Z","piwFA","piwFC","piwSL","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Ryan Fernandez",24862,"2024-07-26","WSN",28,2024,"STL","H",26,0,1,27,1,0,0,0,0,0,0,0,1,7,2,4,3,0,2,1,0,0,0,2,18,18,18,1,1,0,1,1,1,0,1,0,0,0.28571429,0.28571429,0,6.5520351989702,0,0.4,4,0.666666666666667,0,5.1664797782898,21.8335202217102,6.67848818451166,666.667818298968,128.784706028952,163.179982795125,1,0.333333333,0.333333333,0.333333333,0,0,2,18,12,16,28,-0.458852022886276,-0.644174993038177,0.185322970151901,-2.91700005531311,-0.307700425386429,3.41704988479614,2.66519999504089,2.66519999504089,NA,0,1,-0.291230022907257,0.156946931247432,0,1,0.53571429,96.33333333,0.39285714,89.27272727,0.07142857,90.5,0.14285714,-0.677828967571259,-0.166165992617607,-0.203719452023506,-4.51885978380839,-1.51059993288734,-10.1859726011753,0.4,0.57142857,0.44444444,0.625,0.75,0.66666667,0.25925926,0.57142857,0.14285714,2,0,1,1,0,2,3,0.66666667,0,0.33333333,0.33333333,0,0.66666667,5.77911676511751,33.95228,80,20,NA,NA,NA,50.93751,56.16582,55.54808,NA,NA,NA,43.5801,58.98362,43.20021,0.52426,4.86348,109.3,72.9,82.56,NA,NA,NA,104.86,102.94,117.32,NA,NA,NA,105.847142857143,86.9128571428572,97.4892857142857,0.53571429,NA,NA,0.46428571,96.3266682942708,NA,NA,89.3538442758413,-4.82842864990234,NA,NA,0.919974693885216,10.1180775960286,NA,NA,2.43405151367188,-0.690220523625612,NA,NA,-0.380807753652334,-4.60147015750408,NA,NA,-2.92929041271026,0.36842105,0.55555556,0.42857143,0.57142857,0.8,0.66666667,0.32142857,18,0.53571429,NA,0.46428571,96.2931396484375,NA,89.3001615084135,-4.4513905843099,NA,1.32465406564566,9.412841796875,NA,1.23516258826623,-0.690220523625612,NA,-0.380807753652334,-4.60147015750408,NA,-2.92929041271026,0.36842105,0.55555556,0.42857143,0.57142857,0.8,0.66666667,0.32142857,3,91.211415608724,1.67307726542155,0,0,98.8738,1,0.33333333,"2024-07-26",0
"Ryan Fernandez",24862,"2024-07-23","@PIT",28,2024,"STL","A",26,1,0,0,1,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,79.6352116744142,78.3097583844777,1,0,1,0,0,0,1,13.500014081612,0,2,2,0.109161995351315,0,0.109161995351315,0.542999982833862,0.0541106127202511,2.37380003929138,1.18690001964569,2.37380003929138,3.51939988136292,1,1,0.0459861792623997,5.10308219292543e-10,1,0,0.5,96,NA,NA,0.5,92,NA,0.0389156937599182,NA,0.745844781398773,3.89156937599182,NA,74.5844781398773,1,1,1,1,1,1,0.5,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1.34883483401931,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,29.11238,80,37.70787,20,80,0.88908,5.41071,86.28,113.9,114.64,NA,NA,NA,NA,NA,NA,82.56,93.5,75.82,84.42,103.7,95.23,0.5,0.5,NA,NA,95.8000030517578,91.9000015258789,NA,NA,-3.72379922866821,0.090596430003643,NA,NA,10.5225210189819,7.25730657577515,NA,NA,0.039364367723465,0.759347081184387,NA,NA,3.9364367723465,75.9347081184387,NA,NA,1,1,1,1,1,1,0.5,19,0.5,0.5,NA,95.6671981811523,91.8062973022461,NA,-3.33519005775452,0.526673972606659,NA,10.025899887085,6.62782001495361,NA,0.039364367723465,0.759347081184387,NA,3.9364367723465,75.9347081184387,NA,1,1,1,1,1,1,0.5,1,105.922584533691,4.93139839172363,0,0,105.923,1,1,"2024-07-23",0
"Ryan Fernandez",24862,"2024-07-21","@ATL",28,2024,"STL","A",26,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.4857173198762,66.5170884121943,0,0.5,0,0.5,0,0,1,9,3,6,9,0.082239992916584,0,0.082239992916584,0.507000029087067,0.0515243895351887,1.07933330535889,1.5460000038147,1.5460000038147,1.06199991703033,1,1,0.0764635130763054,-0.000268335452986726,1,0,0.44444444,95,0.55555556,89,NA,NA,NA,0.217536419630051,0.590038359165192,NA,5.43841049075127,11.8007671833038,NA,0.66666667,NA,0.66666667,0.5,NA,0.5,NA,1,0.33333333,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,3.46832060619386,NA,NA,NA,NA,NA,NA,73.68571,41.68086,80,NA,NA,NA,38.01672,46.05469,43.50484,0.86989,5.38193,88.78,77.34,74.96,NA,NA,NA,98.52,125.72,120.38,NA,NA,NA,94.1911111111111,104.217777777778,100.193333333333,0.44444444,NA,NA,0.55555556,94.8000030517578,NA,NA,88.9599975585938,-4.47105169296265,NA,NA,0.648750019073486,9.98298263549805,NA,NA,2.72560539245605,0.219563741236925,NA,NA,0.586039680987597,5.48909353092313,NA,NA,11.7207936197519,0.57142857,1,0.66666667,0.25,1,0.5,0.22222222,13.5,0.44444444,NA,0.55555556,95.0485229492188,NA,89.183642578125,-4.28032493591309,NA,1.31876497268677,9.33894729614258,NA,1.53723659515381,0.219563741236925,NA,0.586039680987597,5.48909353092313,NA,11.7207936197519,0.57142857,1,0.66666667,0.25,1,0.5,0.22222222,2,98.4325637817383,27.4458198547363,0,0,99.4491,2,1,"2024-07-21",0
"Ryan Fernandez",24862,"2024-07-20","@ATL",28,2024,"STL","A",26,0,0,6.75000160932579,1,0,0,0,0,0,0,1,1.1,6,1,1,1,1,1,0,0,0,0,1,6.75000160932579,6.75000160932579,6.75000160932579,1,0,0,1,2,0,0,0,1,0,0.16666667,0.16666667,0,5.98386797026267,6.75000160932579,0.2,1.50000035762795,0,1,13.6664822816855,-6.91648067235968,6.18449310717304,166.66699431125,337.670118556054,151.242234298507,0.5,0,0.333333333,0.666666666,0,0.5,0,0,10,15,25,-0.218172013759613,-0.410287976264954,0.192115992307663,-1.2610000371933,-0.128150403499603,2.00506663322449,1.66239988803864,1.36479997634888,2.26600003242493,1,1,-0.199610367417336,0.0908000116194559,0,1,0.4,95.7,0.56,88.28571429,0.04,93,NA,0.0491109490394592,-0.955735445022583,0.054188709706068,0.491109490394592,-6.82668175016131,5.4188709706068,0.33333333,0.7,0.48,0.6,0.71428571,0.66666667,0.4,0.66666667,0.16,3,0,1,0,3,1,4,0.75,0,0.25,0,0.75,0.25,16.4517181186805,NA,NA,NA,NA,NA,NA,71.409,48.47654,80,80,50.29643,80,59.685,49.81609,66.06217,-0.47628,3.36267,96.16,89.2,82.3,NA,NA,NA,102.84,85.22,100.2,100.12,177.46,174.22,100.221666666667,90.5558333333333,96.5716666666667,0.4,0.04,NA,0.56,95.5400024414062,93.0999984741211,NA,88.1642892020089,-3.86712684631348,0.182358801364899,NA,1.21917983463832,9.70741958618164,9.28971672058105,NA,2.7532708304269,0.0505038909614086,0.054773960262537,NA,-0.955233063548803,0.505038909614086,5.4773960262537,NA,-6.82309331106288,0.33333333,0.7,0.48,0.6,0.71428571,0.66666667,0.4,16.42105263,0.4,0.04,0.56,96.093408203125,93.674201965332,88.6830182756696,-3.28466300964355,0.647720992565155,1.85546180180141,8.98911285400391,8.31622982025146,1.89030933380127,0.0505038909614086,0.054773960262537,-0.955233063548803,0.505038909614086,5.4773960262537,-6.82309331106288,0.35714286,0.63636364,0.48,0.6,0.71428571,0.66666667,0.44,4,84.3500569661458,25.8150533040365,0,0,92.6597,0,0,"2024-07-20",1
"Ryan Fernandez",24862,"2024-07-14","CHC",28,2024,"STL","H",26,0,0,0,1,0,0,0,0,0,0,0,1.1,5,0,0,0,0,1,0,0,0,0,1,6.75000160932579,6.75000160932579,0,1,0,0,2,0,1,0,0,0,0,0.2,0.2,0,4.94568908401489,0,0,0.750000178813977,0,1,3.91647995710377,-3.91647995710377,3.91647995710377,0,98.0662764516742,96.4340554024464,2,0.333333333,0.666666666,0,0,0,1,6.75000160932579,8,14,22,0.010883997194469,-0.0165080018341541,0.0273919999599457,0.382999986410141,0.0404008440673351,0.301999986171722,0.283199995756149,0.185599997639656,0.581200003623962,1,1,0.0467985011637211,-0.0107587737039981,0,0,0.54545455,95.58333333,0.40909091,88.44444444,0.04545455,92,NA,0.336286664009094,0.277520447969437,0.054188709706068,2.80238886674245,3.08356053299374,5.4188709706068,0.36363636,0.63636364,0.5,0.25,0.85714286,0.63636364,0.5,0.6,0.18181818,1,2,0,0,2,1,3,0.33333333,0.66666667,0,0,0.66666667,0.33333333,6.03206955846377,20,72.19347,20,NA,NA,NA,51.9729,36.74772,63.08353,73.66866,59.1357,78.77491,23.75229,41.38925,30.74382,1.75608,6.71121,93.22,34.16,25.36,NA,NA,NA,99.78,113.18,116.98,107.34,119.36,122.38,96.5454545454545,70.3590909090909,67.2509090909091,0.54545455,0.04545455,NA,0.40909091,95.6833292643229,91.6999969482422,NA,88.4444444444444,-4.00497150421143,2.08082127571106,NA,1.44432205624051,8.98915417989095,4.94040775299072,NA,2.11261558532715,0.336916010826826,0.054773960262537,NA,0.279989670962095,2.80763342355688,5.4773960262537,NA,3.11099634402328,0.22222222,0.69230769,0.5,0.5,0.66666667,0.63636364,0.59090909,14.29411765,0.54545455,NA,0.45454545,95.6287129720052,NA,88.7024536132812,-3.87727324167887,NA,1.98630409240723,8.35025469462077,NA,1.39963436126709,0.336916010826826,NA,0.334763631224632,2.80763342355688,NA,3.34763631224632,0.22222222,0.69230769,0.5,0.5,0.66666667,0.63636364,0.59090909,3,93.3560689290365,-13.3795356750488,0,0,106.619,1,0.33333333,"2024-07-14",0
"Ryan Fernandez",24862,"2024-07-10","KCR",28,2024,"STL","H",26,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,6,1,1,1,0,1,0,0,0,0,2,13.5000032186516,6.75000160932579,6.75000160932579,2,0,0,1,2,0,0,0,0,0,0.33333333,0.16666667,0.16666667,3.90439574337839,0,0.2,1.50000035762795,0.333333333333333,0.5,2.41647959947582,4.33352200984997,4.68449274954509,166.66699431125,61.2041468971542,114.99364026257,0.5,0,0.333333333,0.666666666,0,0,0,0,11,15,26,0.0150799956172705,-0.0665359944105148,0.0816159918904305,0.176000028848648,0.0185654032975435,0.788133323192596,0.722666680812836,1.01839995384216,1.26839995384216,1,1,0.00064090930391103,0.0184929036862363,0,0,0.38461538,96.7,0.26923077,88.85714286,0.34615385,92.55555556,NA,0.597101390361786,0.381335407495499,-0.72404420375824,5.97101390361786,5.44764867850712,-8.04493559731378,0.35714286,0.66666667,0.5,0,1,0.61538462,0.46153846,0.5,0.19230769,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,1.22478967593665,80,68.43327,80,NA,NA,NA,37.56973,29.53889,48.13693,57.3657,51.5703,41.85982,49.37509,48.32186,41.10314,0.16423,4.32344,115.32,63.62,75.78,NA,NA,NA,104.1,93.88,113.88,97.78,75.88,83.1,106.470769230769,76.7030769230769,89.7553846153846,0.38461538,0.30769231,NA,0.30769231,96.4099975585937,92.7125015258789,NA,89.0749969482422,-3.95522270202637,1.12127542495728,NA,1.45296430587769,9.81798553466797,5.95961046218872,NA,2.48528361320496,0.601554173976183,-0.70194249600172,NA,0.351151213049889,6.01554173976183,-8.77428120002151,NA,4.38939016312361,0.30769231,0.69230769,0.5,0,0.88888889,0.61538462,0.5,18.35,0.38461538,0.30769231,0.30769231,96.4032775878906,92.6833267211914,89.0414505004883,-3.85268478393555,1.62214243412018,1.75806283950806,9.1883430480957,4.97851133346558,1.52982354164124,0.601554173976183,-0.70194249600172,0.351151213049889,6.01554173976183,-8.77428120002151,4.38939016312361,0.33333333,0.63636364,0.46153846,0.2,1,0.66666667,0.42307692,3,95.5285237630208,29.8484649658203,0,0,109.762,1,0.33333333,"2024-07-10",2
"Ryan Fernandez",24862,"2024-07-07","@WSN",28,2024,"STL","A",26,0,0,0,1,0,0,0,0,0,1,0,1.2,6,2,0,0,0,0,0,0,0,0,1,5.40000205993731,0,10.8000041198746,1,0,0,2,1,2,0,0,0,0,0.16666667,0,0.16666667,3.32597909380756,0,0.333333333333333,1.20000045776385,0.4,1,1.96647932052595,-1.96647932052595,2.87368471033046,0,50.1455038122606,71.2341537019787,2,0.4,0.4,0.2,0,0,2,10.8000041198746,10,17,27,0.179144009947777,-0.0150160007178783,0.194160014390945,1.47499990463257,0.153167173266411,0.842733323574066,1.1923999786377,2.77640008926392,0.655600011348724,1,1,0.0502909421920776,0.162284026586919,1,0,0.40740741,95.72727273,0.51851852,88.57142857,0.07407407,92.5,NA,1.13927495479584,-0.0428491681814194,-0.511350035667419,10.3570450435985,-0.306065487010138,-25.567501783371,0.36842105,0.75,0.48148148,0.57142857,1,0.76923077,0.2962963,0.66666667,0.11111111,2,3,0,0,5,0,5,0.4,0.6,0,0,1,0,4.73255387075588,NA,NA,NA,51.29693,56.61232,42.10527,54.51945,47.85814,59.23995,49.35183,45.86003,80,56.71801,53.73321,60.03756,-0.29195,3.63917,114.44,109.24,125.3,106.5,131.3,148.76,111.28,124.36,127.26,88.76,96.44,90.68,110.605185185185,116.948888888889,124.620740740741,0.37037037,0.07407407,0.03703704,0.51851852,95.6299987792969,92.8000030517578,95.1999969482422,88.5571463448661,-4.08095855712891,-0.0172572731971741,-7.16104507446289,0.667145115988595,10.225862121582,5.58538913726807,10.2567853927612,2.22618620736258,1.10759788751602,-0.519532039761543,0.0501701384782791,-0.0452205426990986,11.0759788751602,-25.9766019880772,5.01701384782791,-0.323003876422133,0.33333333,0.66666667,0.48148148,0.4,1,0.76923077,0.44444444,15.42857143,0.40740741,0.07407407,0.51851852,95.408447265625,92.6246032714844,88.3713902064732,-4.04422829367898,0.525784492492676,1.15846920013428,9.35995205965909,4.5443902015686,1.00267771312169,1.1577680259943,-0.519532039761543,-0.0452205426990986,10.5251638726755,-25.9766019880772,-0.323003876422133,0.29411765,0.7,0.44444444,0.6,1,0.83333333,0.37037037,5,88.0546630859375,8.29474258422852,0,0,96.5464,1,0.2,"2024-07-07",0
"Ryan Fernandez",24862,"2024-07-05","@WSN",28,2024,"STL","A",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0,1,0,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,153.359453206221,150.806929171676,2,0,1,0,0,0,1,9,5,8,13,0.127847954630852,-0.00972403306514025,0.13757199048996,1.40799999237061,0.146209746599197,1.58586668968201,1.88200008869171,1.14520001411438,1.7824000120163,1,1,0.0760168507695198,0.004600237326635,1,0,0.30769231,95.75,0.38461538,88,0.30769231,89.75,NA,0.789431154727936,0.0987886041402817,-0.205300197005272,19.7357788681984,1.97577208280563,-5.1325049251318,0,0.75,0.46153846,NA,0.83333333,0.83333333,0.61538462,0.66666667,0.07692308,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,6.60409942954487,NA,NA,NA,NA,NA,NA,22.97267,31.13832,42.43929,20,38.6313,40.1246,20,40.7922,43.57706,2.17202,7.33512,98.28,87.98,76.68,NA,NA,NA,102.66,33.64,31.1,83.66,155.52,152.42,99.8507692307692,59.7353846153846,54.4569230769231,0.30769231,0.07692308,NA,0.61538462,95.4749984741211,91.9000015258789,NA,88.375,-5.28702974319458,0.18799415230751,NA,0.655865013599396,9.35896682739258,7.62914276123047,NA,3.00222635269165,0.803315229713917,0.039364367723465,NA,-0.151223797351122,20.0828807428479,3.9364367723465,NA,-1.89029746688902,0,0.75,0.46153846,NA,0.83333333,0.83333333,0.61538462,19.2,0.30769231,0.07692308,0.61538462,95.3547973632812,91.7249984741211,88.2396087646484,-4.76783990859985,0.668295979499817,1.34573924541473,8.43239212036133,6.82215023040771,1.51238024234772,0.803315229713917,0.039364367723465,-0.151223797351122,20.0828807428479,3.9364367723465,-1.89029746688902,0,0.75,0.46153846,NA,0.83333333,0.83333333,0.61538462,2,80.9908905029297,-14.6689262390137,0,0,87.5665,0,0,"2024-07-05",0
"Ryan Fernandez",24862,"2024-07-02","@PIT",28,2024,"STL","A",26,0,0,0,1,0,0,0,0,0,1,0,1.1,4,1,0,0,0,0,0,0,0,0,0,0,0,6.75000160932579,0,0,0,4,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0.25,0.750000178813977,0.25,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,79.6352116744142,78.3097583844777,4,0,1,0,0,0,1,6.75000160932579,6,7,13,0.104282006621361,-0.0323980040848255,0.136680006980896,0.852999985218048,0.085002489387989,1.22874999046326,1.27820003032684,1.63380002975464,1.08799993991852,1,1,0.0521493330597878,0.032719035144264,1,0,0.30769231,96,0.53846154,87.71428571,0.15384615,89.5,NA,0.697759568691254,-0.130459040403366,0.177677512168884,17.4439892172813,-1.86370057719094,8.88387560844421,0.33333333,0.5,0.38461538,0.66666667,1,0.8,0.30769231,0.5,0.07692308,1,3,0,1,1,2,4,0.25,0.75,0,0.25,0.25,0.5,1.34883483401931,NA,NA,NA,NA,NA,NA,49.19007,55.17055,52.37544,49.36955,49.70267,51.22559,37.14583,58.12286,29.52084,0.92399,5.46308,97.74,30.9,37.56,NA,NA,NA,105.2,89.78,108.12,85.54,147.82,142.52,101.392307692308,76.1276923076923,89.0553846153846,0.30769231,0.07692308,NA,0.61538462,95.7750015258789,90.5,NA,87.7624969482422,-4.44896030426025,0.864582061767578,NA,1.39009308815002,8.75914669036865,6.65661287307739,NA,2.46618127822876,0.709249667823315,0.214739695191383,NA,-0.167008422315121,17.7312416955829,21.4739695191383,NA,-2.08760527893901,0.25,0.6,0.38461538,0.5,1,0.8,0.38461538,15.55555556,0.30769231,0.07692308,0.61538462,95.5351486206055,90.2739028930664,87.4874267578125,-4.25975513458252,1.24566996097565,1.81279575824738,8.33592796325684,5.79936981201172,1.47560441493988,0.709249667823315,0.214739695191383,-0.167008422315121,17.7312416955829,21.4739695191383,-2.08760527893901,0.25,0.6,0.38461538,0.5,1,0.8,0.38461538,4,89.8647232055664,-13.5883541107178,0,0,109.671,2,0.5,"2024-07-02",0
"Ryan Fernandez",24862,"2024-06-28","CIN",28,2024,"STL","H",26,0,0,0,1,0,0,0,0,0,1,0,1.2,5,0,0,0,0,0,0,0,0,0,2,10.8000041198746,0,0,2,0,0,2,1,0,0,0,0,0,0.4,0,0.4,1.04688908401489,0,0,0,0,1,0.766478862762102,-0.766478862762102,1.67368425256661,0,20.655795950107,42.2352743249048,2,0,0.666666666,0.333333333,0,0,0,0,9,12,21,0.237416014075279,0,0.237416014075279,1.36000001430511,0.143459916114807,1.96095991134644,2.24559998512268,3.27679991722107,2.14920020103455,1,1,0.122796975076199,-0.00172565041445957,1,0,0.28571429,97.33333333,0.57142857,88.5,0.14285714,91.66666667,NA,0.357582569122314,0.992932319641113,-0.143895998597145,5.95970948537191,8.27443599700928,-4.7965332865715,0.27272727,0.7,0.47619048,0.33333333,0.85714286,0.7,0.47619048,0.6,0.14285714,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,-0.584601689755864,NA,NA,NA,NA,NA,NA,58.76014,53.83138,60.94948,20,53.84427,20,36.01578,61.10745,33.58587,0.9942,5.56839,102.16,120.16,124.6,NA,NA,NA,114.2,92.46,113.6,95.96,34.46,34.28,109.022857142857,94.8504761904762,109.188571428571,0.28571429,0.0952381,NA,0.61904762,97.3499959309896,92.5,NA,88.7076885516827,-4.40089130401611,1.15385508537292,NA,1.24649840134841,8.14507802327474,5.81589078903198,NA,1.97567969102126,0.363348744809628,-0.0833708606660366,NA,0.929348465055227,6.05581241349379,-4.16854303330183,NA,7.14883434657867,0.25,0.77777778,0.47619048,0.33333333,0.85714286,0.7,0.42857143,17.75,0.28571429,0.0952381,0.61904762,97.3529968261719,92.5407562255859,88.7130878155048,-4.03286838531494,1.83031511306763,1.59737645662748,7.30416488647461,4.47334480285645,0.716027626624474,0.363348744809628,-0.0833708606660366,0.929348465055227,6.05581241349379,-4.16854303330183,7.14883434657867,0.25,0.77777778,0.47619048,0.33333333,0.85714286,0.7,0.42857143,3,84.4954732259115,6.22507158915202,0,0,93.2473,0,0,"2024-06-28",0
"Ryan Fernandez",24862,"2024-06-27","CIN",28,2024,"STL","H",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,79.6352116744142,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,0,0,4,11,15,0.000227999960770831,0,0.000227999960770831,0.479999989271164,0.0506329126656055,0.00213333335705101,0.0063999998383224,0.0063999998383224,NA,0,1,0.00999999418854713,0.0968749862345796,0,0,0.53333333,96.875,0.46666667,88.28571429,NA,NA,NA,0.587225437164307,0.124506309628487,NA,7.34031796455383,1.77866156612124,NA,0.55555556,1,0.73333333,0.6,1,0.81818182,0.4,0.33333333,0.13333333,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,0.963166404768927,NA,NA,NA,NA,NA,NA,46.77795,65.27256,50.01354,NA,NA,NA,74.42367,59.63005,80,-1.39194,1.98918,102.74,131.52,133.36,NA,NA,NA,110.12,102.96,113.46,NA,NA,NA,106.184,118.192,124.073333333333,0.53333333,NA,NA,0.46666667,96.8000030517578,NA,NA,88.1000017438616,-4.07374715805054,NA,NA,1.03160176958357,9.4072322845459,NA,NA,1.57904175349644,0.595378432422876,NA,NA,0.167101759463549,7.44223040528595,NA,NA,2.38716799233641,0.33333333,1,0.73333333,0.5,0.88888889,0.81818182,0.6,15.33333333,0.53333333,NA,0.46666667,97.1060638427734,NA,88.3908255440848,-3.6416437625885,NA,1.42955848148891,8.75653457641602,NA,0.608951091766357,0.595378432422876,NA,0.167101759463549,7.44223040528595,NA,2.38716799233641,0.42857143,1,0.73333333,0.66666667,0.875,0.81818182,0.53333333,3,96.3397827148438,15.2587407430013,0,0,105.782,1,0.33333333,"2024-06-27",0
"Ryan Fernandez",24862,"2024-06-24","ATL",28,2024,"STL","H",26,0,0,0,1,0,0,0,0,0,1,0,1.1,6,0,0,0,0,2,0,0,0,0,3,20.2500048279774,13.5000032186516,0,1.5,0,0,0,1,0,0,0,0,0,0.5,0.33333333,0.16666667,5.41775685432245,0,0,1.50000035762795,0,1,3.1664797782898,-3.1664797782898,4.30048635332443,0,79.6352116744142,105.713847832508,0,0,0,1,0,0,0,0,11,11,22,0.0598480105400085,-0.108219996094704,0.168068006634712,0.699999988079071,0.0738396644592285,1.33651423454285,0.794533312320709,0.688399970531464,0.721199989318848,1,1,0.0118404710665345,0.0329387082292846,0,0,0.45454545,96.2,0.5,88.54545455,0.04545455,93,NA,-0.358337014913559,0.813653469085693,-0.0344077162444592,-3.58337014913559,7.39684971896085,-3.44077162444592,0.4,0.42857143,0.40909091,0,0.66666667,0.22222222,0.31818182,0.5,0.31818182,0,1,0,0,0,1,1,0,1,0,0,0,1,2.48649942344989,20,48.13495,20,NA,NA,NA,68.39334,52.99914,71.95475,20,52.73553,20,39.48329,55.08139,41.95728,0.77878,5.24526,104.82,33.14,44.02,NA,NA,NA,110.5,124.76,136.96,95.38,19.28,23.58,107.230909090909,78.32,89.5609090909091,0.45454545,0.04545455,NA,0.5,96.15,92.6999969482422,NA,88.3818192915483,-3.72755432128906,-0.36295485496521,NA,1.4691047668457,9.07289886474609,8.60238456726074,NA,1.62737620960582,-0.371313210576773,-0.0350487045943737,NA,0.81143781170249,-3.71313210576773,-3.50487045943737,NA,7.37670737911354,0.33333333,0.57142857,0.40909091,0,0.5,0.22222222,0.31818182,16.2,0.45454545,0.04545455,0.5,96.4439086914062,93.0108032226562,88.6501742276278,-3.76601600646973,0.0900174975395203,1.61791402643377,8.43422775268555,7.64268016815186,0.803435412320224,-0.371313210576773,-0.0350487045943737,0.81143781170249,-3.71313210576773,-3.50487045943737,7.37670737911354,0.3125,0.66666667,0.40909091,0,0.5,0.22222222,0.27272727,1,102.130752563477,35.6013145446777,1,1,102.131,1,1,"2024-06-24",0
