"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","XX%","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCU%","pfxvFA","pfxvSI","pfxvSL","pfxvCU","pfxFA-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCU","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFC%","piSI%","piSL%","pivCU","pivFA","pivFC","pivSI","pivSL","piCU-X","piFA-X","piFC-X","piSI-X","piSL-X","piCU-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCU","piwFA","piwFC","piwSI","piwSL","piwCU/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"James McArthur",21527,"2024-06-09","SEA",7,2024,"KCR","H",27,0,1,27.000028163224,1,0,0,0,0,0,0,0,0.2,6,2,3,2,0,2,0,0,0,0,1,13.500014081612,27.000028163224,27.000028163224,0.5,0,0,1,0,1,0,0,1,0,0.16666667,0.33333333,-0.16666667,9.04497908516723,0,0.5,6.00000625849423,0.666666666666667,0.25,9.16648603678403,17.83354212644,9.16648603678403,642.013520108412,226.028769096103,226.194425289884,1,0.5,0.5,0,0,0,0,0,13,17,30,-0.39883092045784,-0.586896300315857,0.188065379858017,-2.35700011253357,-0.230739116668701,3.29240012168884,2.59660005569458,2.59660005569458,0.311000019311905,1,1,-0.16367007791996,0.042533245907799,0,1,0.33333333,95.6,0.26666667,88.875,0.4,84.33333333,NA,-0.521014153957367,-0.217647641897202,-0.418425768613815,-5.21014153957367,-2.72059552371502,-3.48688140511513,0.1875,0.84615385,0.48275862,0.66666667,1,0.92857143,0.44827586,0.66666667,0.03333333,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,12.2119346111076,80,62.43442,80,69.2319,51.18535,80,20,52.55437,20,20.99345,43.35141,23.93785,42.8866,53.33531,37.04353,0.56734,4.9281,120.2,123.44,134.94,122.76,142.98,122.94,107.94,13.12,35,81.58,20.88,18.82,106.708275862069,71.7544827586207,76.948275862069,0.13333333,0.2,0.26666667,0.4,95.8000030517578,95.4000040690104,88.7125015258789,84.2666676839193,-7.8797664642334,-10.2169481913249,-1.17472398281097,7.25640869140625,8.92753982543945,3.07856114705404,1.88304209709167,-5.81995010375977,-0.0560956560075283,-0.475919868797064,-0.223332811146975,-0.426214419305325,-1.40239140018821,-7.9319978132844,-2.79166013933718,-3.55178682754437,0.2,0.73333333,0.46666667,0.66666667,1,0.92857143,0.5,22.13043478,0.4,0.13333333,NA,0.2,0.26666667,84.1944071451823,95.7419967651367,NA,95.362548828125,88.6226272583008,8.12187258402506,-7.29526996612549,NA,-9.89246368408203,-0.503949880599976,-7.4758415222168,7.9031400680542,NA,1.99529886245728,0.927997529506683,-0.426214419305325,-0.0560956560075283,NA,-0.475919868797064,-0.223332811146975,-3.55178682754437,-1.40239140018821,NA,-7.9319978132844,-2.79166013933718,0.17647059,0.84615385,0.46666667,0.66666667,1,0.92857143,0.43333333,3,104.451240539551,2.52457571029663,0,0,109.766,2,0.66666667,"2024-06-09",0
"James McArthur",21527,"2024-06-08","SEA",7,2024,"KCR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.8725122804045,76.9288520456552,3,0,1,0,0,0,0,0,2,8,10,0.0160120148211718,0,0.0160120148211718,0.533999979496002,0.0522760637104511,0.19986666738987,0.370999991893768,0.370999991893768,NA,0,1,0.0826173201203346,-0.00250383731563092,0,0,0.6,96.16666667,0.1,90,0.3,85,NA,0.499059200286865,0.0389156937599182,0.0982807949185371,8.31765333811442,3.89156937599182,3.27602649728457,0.6,0.8,0.7,0.33333333,1,0.71428571,0.5,0.66666667,0.2,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,1.44189185785728,56.98317,63.3645,49.93393,NA,NA,NA,78.1192,49.40726,80,80,50.61327,80,80,50.92457,80,-1.87607,1.26299,161.88,80.72,97.78,80.96,126.3,115.82,118.9,171.44,171.66,83.64,161.26,153.22,113.092,125.15,125.316,0.3,0.3,0.1,0.3,95.7999979654948,96.4333292643229,89.6999969482422,84.6666666666667,-8.04254913330078,-9.27152379353841,-0.234943926334381,6.74013646443685,7.85099538167318,5.65081977844238,2.55424904823303,-6.04855918884277,0.0590896233916283,0.446210686117411,0.039364367723465,0.0995544120669365,1.96965411305428,14.873689537247,3.9364367723465,3.31848040223122,0.5,0.83333333,0.7,0.5,0.8,0.71428571,0.6,18,0.3,0.4,NA,0.2,0.1,84.6660970052083,95.9578018188477,NA,96.4929962158203,89.6875991821289,7.4155101776123,-7.7565975189209,NA,-8.98829460144043,0.695840001106262,-7.67548688252767,6.6755223274231,NA,3.81822490692139,1.39436995983124,0.0995544120669365,0.113863583654165,NA,0.391436725854874,0.039364367723465,3.31848040223122,2.84658959135413,NA,19.5718362927437,3.9364367723465,0.6,0.6,0.6,0.66666667,1,0.83333333,0.5,3,82.4510803222656,-26.832529703776,0,0,102.99,1,0.33333333,"2024-06-08",0
"James McArthur",21527,"2024-06-06","@CLE",7,2024,"KCR","A",27,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.8725122804045,114.543946394147,2,0,0.666666666,0.333333333,0,0,0,0,3,7,10,0.193159997463226,0,0.193159997463226,0.479999989271164,0.0506329126656055,2.57666683197021,3.41240000724792,3.41240000724792,NA,0,1,0.0750574544072151,-9.23890496853513e-05,1,0,0.3,96,0.3,88.33333333,0.4,84.25,NA,0.279385358095169,0.148816376924515,0.245791956782341,9.31284526983897,4.96054589748383,6.14479891955853,0.33333333,0.5,0.4,1,1,1,0.4,0.66666667,0,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,1.23095009100444,69.6127,62.8743,80,NA,NA,NA,20,53.85857,41.54652,20,47.79301,20,25.23058,55.98243,32.9552,1.66424,6.57345,120.4,95.74,115.14,NA,NA,NA,73,27.4,10.7,93,53.18,54.62,97.96,62.47,65.652,NA,0.3,0.3,0.4,NA,96.0999959309896,88.2999979654948,84.2249984741211,NA,-10.5337524414062,0.334724942843119,7.77261543273926,NA,4.36563205718994,2.2051788965861,-6.53869915008545,NA,0.282953470945358,0.150026421993971,0.24926395341754,NA,9.43178236484528,5.00088073313236,6.23159883543849,0.4,0.4,0.4,1,1,1,0.5,20.28571429,0.4,NA,NA,0.3,0.3,84.1491470336914,NA,NA,96.0794677734375,88.2237955729167,8.18962478637695,NA,NA,-10.0739936828613,0.481551329294841,-8.0055627822876,NA,NA,3.24083995819092,1.42528597513835,0.24926395341754,NA,NA,0.282953470945358,0.150026421993971,6.23159883543849,NA,NA,9.43178236484528,5.00088073313236,0.4,0.4,0.4,1,1,1,0.5,3,86.4739685058594,8.18641726175944,0,0,91.6943,0,0,"2024-06-06",0
"James McArthur",21527,"2024-06-02","SDP",7,2024,"KCR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.8725122804045,76.9288520456552,2,0.333333333,0.666666666,0,0,0,0,0,5,6,11,0.101037994027138,0,0.101037994027138,1.88399994373322,0.184434652328491,0.902133285999298,0.314300000667572,0.628600001335144,0.321000009775162,1,1,0.128743946552277,-0.0167449818813107,1,0,0.63636364,95.14285714,0.18181818,88.5,0.18181818,83.5,NA,0.514208614826202,0.377699196338654,0.0151102766394615,7.34583735466003,18.8849598169327,0.755513831973076,0.125,1,0.36363636,1,1,1,0.27272727,0.33333333,0,2,0,1,0,3,0,3,0.66666667,0,0.33333333,0,1,0,6.58637961145379,24.47939,58.91642,24.65544,NA,NA,NA,33.83112,55.83986,20,80,39.48202,80,45.39032,50.6413,31.8171,0.41179,4.69478,92.62,56.28,65.04,NA,NA,NA,100.04,92.18,102.18,73.56,182.04,178.62,93.8763636363636,101.990909090909,109.325454545455,NA,0.63636364,0.18181818,0.18181818,NA,95.3142874581473,88.6500015258789,83.25,NA,-10.4114379882812,-0.452438116073608,7.9570255279541,NA,4.62138802664621,2.44982361793518,-7.34731388092041,NA,0.562631592154503,0.382977448403835,0.0151214338839054,NA,8.03759417363576,19.1488724201918,0.756071694195271,0.16666667,0.6,0.36363636,1,1,1,0.45454545,18.75,0.18181818,NA,NA,0.63636364,0.18181818,83.2313003540039,NA,NA,95.3230852399554,88.6486053466797,8.31153011322021,NA,NA,-10.1099570138114,0.155735015869141,-8.74065017700195,NA,NA,3.34637723650251,1.49821805953979,0.0151214338839054,NA,NA,0.562631592154503,0.382977448403835,0.756071694195271,NA,NA,8.03759417363576,19.1488724201918,0.16666667,0.6,0.36363636,1,1,1,0.45454545,3,89.0100402832031,4.06008275349935,0,0,96.3285,1,0.33333333,"2024-06-02",0
"James McArthur",21527,"2024-05-31","SDP",7,2024,"KCR","H",27,0,0,36,1,0,0,0,0,0,0,1,0,4,4,4,4,0,0,0,0,0,0,0,0,0,36,0,0,0,2,0,2,0,0,0,0,0,0,0,NA,0,1,4,1,0,3.1664797782898,32.8335202217102,3.1664797782898,856.017133914834,76.8725122804045,76.9288520456552,2,0.5,0.5,0,0,0,0,0,6,12,18,-0.350021988153458,-0.350021988153458,0,-4.15999984741211,-0.407244265079498,1.5931499004364,2.13459992408752,4.26919984817505,0.248599991202354,1,1,-0.205201044678688,-0.014503320903972,0,1,0.38888889,95,0.27777778,88,0.33333333,84.16666667,NA,-1.0874330997467,0.130298107862473,-0.898676633834839,-15.5347585678101,2.60596215724945,-14.9779438972473,0.5,0.625,0.55555556,0.8,1,0.9,0.44444444,0.25,0.05555556,2,2,0,0,4,0,4,0.5,0.5,0,0,1,0,10.4255088974949,80,70.7251,80,NA,NA,NA,23.34295,49.19177,25.21635,34.22713,55.22117,38.86252,47.72046,59.15532,47.68085,0.26703,4.47764,107.48,164.8,168.42,NA,NA,NA,106.8,50.76,58.48,83.72,100.9,98.12,100.615555555556,102.701111111111,106.137777777778,NA,0.38888889,0.27777778,0.33333333,NA,94.8571428571429,87.8599975585937,84.0666656494141,NA,-10.3347418648856,0.282369923591614,6.91065216064453,NA,4.64653069632394,1.48298711776733,-6.65653483072917,NA,-1.10513920709491,0.132013183087111,-0.911713436245918,NA,-15.7877029584987,2.64026366174221,-15.195223937432,0.44444444,0.66666667,0.55555556,1,0.83333333,0.9,0.5,20.78571429,0.33333333,NA,NA,0.38888889,0.27777778,84.171864827474,NA,NA,94.9523402622768,87.9435607910156,7.67976506551107,NA,NA,-9.81449890136719,0.704193592071533,-8.00599161783854,NA,NA,3.54785428728376,0.790670585632324,-0.911713436245918,NA,NA,-1.10513920709491,0.132013183087111,-15.195223937432,NA,NA,-15.7877029584987,2.64026366174221,0.44444444,0.66666667,0.55555556,1,0.83333333,0.9,0.5,4,94.5996627807617,6.95744228363037,0,0,103.627,3,0.75,"2024-05-31",0
"James McArthur",21527,"2024-05-25","@TBR",7,2024,"KCR","A",27,1,0,0,1,0,0,0,0,0,0,0,2,7,1,1,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,3,2,2,0,0,0,0,0,0,0,5.60603520963848,0,0.142857142857143,0.5,0.142857142857143,0,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.8725122804045,114.543946394147,1.5,0.285714285,0.428571428,0.285714285,0,0,4,18,8,18,26,0.053937990218401,-0.449613988399506,0.503551959991455,0.509000062942505,0.0559033527970314,3.42365717887878,3.29640007019043,2.20840001106262,1.66100001335144,1,1,0.0822092294692993,-0.0664547343781567,0,0,0.5,95.38461538,0.42307692,88.18181818,0.07692308,84.5,NA,0.963594675064087,-0.212571978569031,-0.0818048268556595,7.41226673126221,-1.93247253244573,-4.09024134278297,0.35714286,0.75,0.53846154,0.6,0.66666667,0.64285714,0.46153846,0.71428571,0.19230769,4,2,1,0,6,1,7,0.57142857,0.28571429,0.14285714,0,0.85714286,0.14285714,5.35392485320092,20,61.72187,20,20,30.63738,20,80,70.42094,78.45339,50.37906,50.17242,55.87501,56.17599,60.27162,56.34579,-0.25828,3.68967,90.64,5.90000000000001,13.56,127.08,-30.16,-56.3,121.88,116.1,137.34,91.22,102.92,96.04,106.705384615385,96.4215384615385,102.897692307692,0.03846154,0.46153846,0.42307692,0.07692308,95,95.5666707356771,88.0636374733665,84.1500015258789,-6.964768409729,-12.1485404968262,-0.936151677911932,7.99359750747681,8.37900066375732,5.0548890431722,2.26231956481934,-6.58182811737061,-0.0897959321737289,1.06512628495693,-0.212768837809563,-0.0833708606660366,-8.97959321737289,8.8760523746411,-1.93426216190512,-4.16854303330183,0.33333333,0.71428571,0.53846154,0.5,0.7,0.64285714,0.53846154,17.84210526,0.07692308,0.03846154,NA,0.46153846,0.42307692,84.1643981933594,95.0336990356445,NA,95.5738728841146,88.0712724165483,9.44604969024658,-5.81751012802124,NA,-11.3392372131348,0.107477751645175,-8.94524002075195,6.97024011611938,NA,3.44560782114665,0.887405828996138,-0.0833708606660366,-0.0897959321737289,NA,1.06512628495693,-0.212768837809563,-4.16854303330183,-8.97959321737289,NA,8.8760523746411,-1.93426216190512,0.33333333,0.71428571,0.53846154,0.5,0.7,0.64285714,0.53846154,7,92.1787632533482,2.05122579847063,0,0,103.925,2,0.28571429,"2024-05-25",0
"James McArthur",21527,"2024-05-22","DET",7,2024,"KCR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,1,0,0,0,0,0,0,0,0,3.65572908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.8725122804045,114.543946394147,3,0,0.75,0.25,0,0,0,0,7,9,16,0.00684401113539934,-0.00411001220345497,0.0109540233388543,0.533999979496002,0.0522760674357414,0.116799995303154,0.172399997711182,0.172399997711182,NA,0,1,0.033146396279335,0.0254495918252512,0,0,0.6875,96.09090909,0.125,88,0.1875,84,NA,0.117340862751007,-0.0231754779815674,0.115875445306301,1.06673511591825,-1.15877389907837,3.86251484354337,0.3,0.83333333,0.5,1,0.8,0.875,0.375,0.75,0.0625,2,2,0,0,4,0,4,0.5,0.5,0,0,1,0,1.28275843130799,48.40962,60.47205,42.98312,20,31.7446,20,37.69511,52.98575,43.35088,80,48.3515,80,34.52922,49.99456,35.05792,1.08655,5.70692,154.78,95.04,103.18,88.24,170.62,160.04,91.3,61.3,58.92,77.98,61.34,54.42,101.155,81.29625,79.29625,0.0625,0.625,0.125,0.1875,95.5,95.8200012207031,88.1500015258789,83.9333292643229,-6.43181848526001,-9.97017822265625,-0.923533022403717,7.500062306722,7.01777648925781,4.21784286499023,2.65486550331116,-6.02639516194661,-0.0210469514131546,0.1386848539114,-0.0240093097090721,0.117405388504267,-2.10469514131546,1.386848539114,-1.20046548545361,3.91351295014222,0.375,0.625,0.5,1,0.8,0.875,0.5,18.66666667,0.1875,0.0625,NA,0.625,0.125,84.1381632486979,95.7353973388672,NA,96.0275512695312,88.3234558105469,8.36966705322266,-6.25404977798462,NA,-9.30721435546875,-0.00649367831647396,-7.34053675333659,6.62003993988037,NA,3.24891204833984,1.59924304485321,0.117405388504267,-0.0210469514131546,NA,0.1386848539114,-0.0240093097090721,3.91351295014222,-2.10469514131546,NA,1.386848539114,-1.20046548545361,0.375,0.625,0.5,1,0.8,0.875,0.5,4,92.0404434204102,13.8026695251465,0,0,104.305,3,0.75,"2024-05-22",0
"James McArthur",21527,"2024-05-18","OAK",7,2024,"KCR","H",27,0,0,0,1,0,0,0,0,1,0,0,1,5,2,0,0,0,0,0,0,0,0,2,18,0,18,2,0,0,0,2,1,0,0,0,0,0.4,0,0.4,2.17248908401489,0,0.4,2,0.666666666666667,1,-0.833520221710205,0.833520221710205,2.19049659073353,0,-22.5648885419948,52.648762377236,0,0.333333333,0,0.666666666,0,0,0,0,5,12,17,0.0788699835538864,-0.198550015687943,0.27742001414299,0.534000039100647,0.0522760711610317,3.14955997467041,1.56200003623962,1.56200003623962,NA,0,1,-0.0160579867660999,0.0410995748571919,1,0,0.52941176,95.44444444,0.11764706,88.5,0.35294118,84.33333333,NA,0.290015041828156,-0.522771596908569,0.0872991532087326,3.22238935364617,-26.1385798454285,1.45498588681221,0.375,0.66666667,0.52941176,0,0.83333333,0.55555556,0.52941176,0.8,0.23529412,1,2,0,0,2,1,3,0.33333333,0.66666667,0,0,0.66666667,0.33333333,1.4308398498962,80,65.84508,80,NA,NA,NA,51.92822,49.90548,64.01023,20,51.80989,20,71.3597,56.10696,75.0843,-1.20159,2.27471,80.02,168.74,165.1,NA,NA,NA,109.9,98.22,113.2,89.88,66.5,47.12,96.9988235294118,119.377647058824,123.743529411765,NA,0.52941176,0.11764706,0.35294118,NA,95.1999986436632,88.6000061035156,84.3333333333333,NA,-10.0981733534071,-0.673446595668793,6.44953854878743,NA,4.13188001844618,3.18668842315674,-5.86534372965495,NA,0.334331445395947,-0.530465837568045,0.0871297717094421,NA,3.71479383773274,-26.5232918784022,1.45216286182404,0.375,0.66666667,0.52941176,0,0.83333333,0.55555556,0.52941176,19.08333333,0.35294118,NA,NA,0.52941176,0.11764706,84.4943135579427,NA,NA,95.3763427734375,88.7284545898438,7.30203183492025,NA,NA,-9.61480882432726,0.134550005197525,-7.3241933186849,NA,NA,3.22111341688368,2.02719211578369,0.0871297717094421,NA,NA,0.334331445395947,-0.530465837568045,1.45216286182404,NA,NA,3.71479383773274,-26.5232918784022,0.375,0.66666667,0.52941176,0,0.83333333,0.55555556,0.52941176,3,85.7703857421875,24.8281504313151,0,0,99.9998,1,0.33333333,"2024-05-18",0
"James McArthur",21527,"2024-05-14","@SEA",7,2024,"KCR","A",27,0,0,6.75000160932579,1,0,0,0,0,1,0,0,1.1,6,2,1,1,1,0,0,0,0,0,3,20.2500048279774,0,13.5000032186516,3,0,0,1,1,1,0,0,0,0,0.5,0,0.5,0.562229084014893,6.75000160932579,0.333333333333333,1.50000035762795,0.5,1,8.41648102998763,-1.66647942066184,-0.19951471955943,160.503250875988,207.384131976198,-6.80891031869213,1,0.333333333,0.333333333,0.333333333,0,1,0,0,12,18,30,0.0505639985203743,-0.050891999155283,0.101456001400948,-0.368999987840652,-0.041908010840416,0.845299959182739,0.729933321475983,0.641799986362457,NA,0,1,0.00138714979402721,0.0584306675039424,0,0,0.43333333,95,0.3,87.88888889,0.26666667,83.75,NA,-1.43299794197083,0.630519390106201,0.0184960514307022,-11.0230610920833,7.00577100118001,0.231200642883778,0.1875,0.78571429,0.46666667,0.33333333,0.72727273,0.64285714,0.46666667,0.66666667,0.16666667,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,9.53935760027159,62.46532,68.91504,49.69762,NA,NA,NA,65.94269,56.84069,63.11594,41.07541,62.23502,31.53798,56.3036,61.06029,47.09131,-0.26621,3.67778,124.36,118.26,124.18,NA,NA,NA,113.24,114.32,117.7,97.26,97.86,90.2,111.411333333333,110.432666666667,111.178,NA,0.43333333,0.3,0.26666667,NA,94.8999962439904,87.7222222222222,83.75,NA,-10.6996812086839,-0.210509260495504,7.84995603561401,NA,4.76099513127254,1.99054972330729,-5.76224565505981,NA,-1.43545048311353,0.638168480247259,0.017038531601429,NA,-11.041926793181,7.09076089163621,0.212981645017862,0.25,0.71428571,0.46666667,0.25,0.8,0.64285714,0.46666667,19.54166667,0.26666667,NA,NA,0.43333333,0.3,83.9307022094727,NA,NA,95.0834585336538,87.8841349283854,9.32354736328125,NA,NA,-9.66705322265625,0.872588369581434,-7.53391122817993,NA,NA,3.65894992534931,1.0735748079088,0.017038531601429,NA,NA,-1.43545048311353,0.638168480247259,0.212981645017862,NA,NA,-11.041926793181,7.09076089163621,0.2,0.73333333,0.46666667,0.33333333,0.72727273,0.64285714,0.5,3,84.1784210205078,24.2609329223633,1,0.33333333,103.574,1,0.33333333,"2024-05-14",0
"James McArthur",21527,"2024-05-12","@LAA",7,2024,"KCR","A",27,0,0,9,1,0,0,0,0,1,0,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,9,0,0,0,1,2,1,0,0,0,0,0,0,0,6.91672908401489,9,0.25,1,0,1,16.1664797782898,-7.16647977828979,6.19049659073353,214.004283478709,400.044064953202,152.159040742638,0.5,0.25,0.25,0.5,0,0.5,0,0,3,8,11,0.0418659970164299,-0.0273759998381138,0.069242000579834,-0.491999983787537,-0.0499238967895508,0.802950024604797,0.925400018692017,0.925400018692017,NA,0,1,0.0237252525985241,0.0284149749791958,0,0,0.72727273,95.375,0.09090909,88,0.18181818,83.5,NA,0.604530870914459,-0.0344077162444592,-1.26879775524139,7.55663588643074,-3.44077162444592,-63.4398877620697,0.33333333,0.8,0.54545455,1,1,1,0.45454545,0.25,0,0,4,0,0,1,3,4,0,1,0,0,0.25,0.75,24.6840113168964,36.2645,56.41984,34.40974,NA,NA,NA,52.19408,57.27267,43.89489,20,47.24897,20,37.34481,52.24659,23.61702,0.91163,5.44454,124.14,37.94,47.66,NA,NA,NA,96.38,107.48,112.28,79.32,-0.399999999999991,-10.64,99.8763636363636,85.0290909090909,89.3563636363636,NA,0.72727273,0.09090909,0.18181818,NA,95.4250030517578,88,83.6000061035156,NA,-9.98904609680176,-0.772147595882416,7.34409236907959,NA,3.83288049697876,1.37512421607971,-5.13298225402832,NA,0.611812632530928,-0.0350487045943737,-1.22595208883286,NA,7.6476579066366,-3.50487045943737,-61.2976044416428,0.25,0.71428571,0.54545455,1,1,1,0.63636364,15.71428571,0.18181818,NA,NA,0.72727273,0.09090909,83.7899475097656,NA,NA,95.5985412597656,88.1716995239258,8.37943458557129,NA,NA,-9.30049133300781,-0.175579994916916,-6.71109485626221,NA,NA,2.55308032035828,0.428797990083694,-1.22595208883286,NA,NA,0.611812632530928,-0.0350487045943737,-61.2976044416428,NA,NA,7.6476579066366,-3.50487045943737,0.25,0.71428571,0.54545455,1,1,1,0.63636364,4,98.1310017903646,30.9326019287109,1,0.25,101.017,3,0.75,"2024-05-12",0
"James McArthur",21527,"2024-05-08","MIL",7,2024,"KCR","H",27,0,0,0,1,0,0,0,0,1,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.8725122804045,76.9288520456552,2,0,1,0,0,0,0,0,0,3,3,0.111316010355949,0,0.111316010355949,0.442999958992004,0.0433675907552242,1.81789994239807,1.12430000305176,2.24860000610352,NA,0,1,0.0603911839425564,0.000842114854465191,1,0,0.66666667,95.5,0.33333333,89,NA,NA,NA,0.385254770517349,0.0389156937599182,NA,19.2627385258675,3.89156937599182,NA,1,1,1,0.5,1,0.66666667,0.33333333,1,0.33333333,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,1.44189185785728,NA,NA,NA,NA,NA,NA,29.83461,47.49782,20,80,36.25577,80,63.97524,42.10264,57.84446,-0.74282,2.96286,NA,NA,NA,NA,NA,NA,81.88,95.88,84.62,83.4,156.2,153.62,82.3866666666667,115.986666666667,107.62,NA,0.66666667,0.33333333,NA,NA,95.4499969482422,88.6999969482422,NA,NA,-9.35589790344238,-1.31670260429382,NA,NA,4.92976570129395,2.30714106559753,NA,NA,0.390115022659302,0.039364367723465,NA,NA,19.5057511329651,3.9364367723465,NA,1,1,1,1,0.5,0.66666667,0.66666667,15,NA,NA,NA,0.66666667,0.33333333,NA,NA,NA,95.6524963378906,88.9149017333984,NA,NA,NA,-8.90125465393066,-0.575160026550293,NA,NA,NA,3.68981003761292,1.44018995761871,NA,NA,NA,0.390115022659302,0.039364367723465,NA,NA,NA,19.5057511329651,3.9364367723465,1,1,1,1,0.5,0.66666667,0.66666667,2,74.0048446655273,-28.9816036224365,0,0,98.288,1,0.5,"2024-05-08",0
