"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CB%","CBv","CH%","CHv","XX%","wFB","wCB","wCH","wFB/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Buck Farmer",14814,"2024-08-02","SFG",18,2024,"CIN","H",33,0,0,0,1,0,0,0,0,0,0,0,1.2,5,0,0,0,0,0,0,0,0,0,3,16.2000061798119,0,0,3,0,0,2,0,0,0,0,0,0,0.6,0,0.6,-0.452710915985107,0,0,0,0,1,-0.433521595001745,0.433521595001745,-0.433521595001745,0,-8.16977843509917,-8.68687974674382,2,0,1,0,0,0,0,0,9,14,23,0.115560010075569,0,0.115560010075569,1.5349999666214,0.145153656601906,0.902599990367889,0.981333315372467,1.51399993896484,0.666000008583069,1,1,0.129831776022911,-0.00180162832872793,1,0,0.39130435,92.77777778,0.39130435,82.55555556,0.2173913,87.6,NA,0.788193821907043,0.131006270647049,0.281272768974304,8.75770913230048,1.45562522941165,5.62545537948608,0.33333333,0.625,0.43478261,0.4,0.8,0.6,0.34782609,0.8,0.17391304,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,-1.41831459904512,NA,46.27107,51.20129,39.33761,20,43.76531,22.18071,41.19732,39.13241,43.36346,41.34929,50.48766,30.43609,38.09846,49.15839,30.89685,0.86481,5.37431,108.82,97.9,105.12,68,77.54,52.74,91.1,94.88,101.1,119.5,84.66,97.98,104.05652173913,90.0295652173913,96.5478260869565,0.08695652,0.30434783,0.39130435,0.2173913,93.0500030517578,92.6857125418527,82.5444471571181,87.4400024414062,-7.60865783691406,-10.2381166730608,3.53622966342502,-8.99266357421875,7.7202205657959,5.13079724993025,2.37972407870822,-0.228996133804321,0.0973343104124069,0.701891388744116,0.131643559783697,0.283555567264557,4.86671552062035,10.0270198392017,1.46270621981886,5.67111134529114,0.30769231,0.6,0.43478261,0.5,0.66666667,0.6,0.43478261,16.44444444,0.2173913,0.08695652,0.30434783,0.39130435,87.46240234375,93.0820465087891,92.7000906808036,82.5510864257812,-9.07713775634766,-7.86361980438232,-10.5596040998186,3.94707658555773,-1.77784671783447,6.83198499679565,4.03186443873814,1.05592791239421,0.283555567264557,0.0973343104124069,0.701891388744116,0.131643559783697,5.67111134529114,4.86671552062035,10.0270198392017,1.46270621981886,0.30769231,0.6,0.43478261,0.5,0.66666667,0.6,0.43478261,2,95.4279022216797,-15.5952606201172,0,0,95.4541,2,1,"2024-08-02",0
"Buck Farmer",14814,"2024-07-30","CHC",18,2024,"CIN","H",33,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-17.260634320719,-18.3531359984531,1,0,1,0,0,0,1,9,1,10,11,0.0821700543165207,0,0.0821700543165207,0.560999989509583,0.0530496463179588,1.03866672515869,1.51600003242493,1.51600003242493,0.827000021934509,1,1,0.0794682279229164,-0.000357140288943694,1,0,0.27272727,92,0.18181818,81,0.54545455,86.5,NA,0.096209779381752,0.0303832925856113,0.584609746932983,3.2069926460584,1.51916462928057,9.74349578221639,0.83333333,1,0.90909091,0.6,0.8,0.7,0.45454545,1,0.27272727,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.69520920712708,NA,73.77441,45.65235,80,69.31723,24.46187,67.98619,80,45.68416,80,80,53.24964,80,80,47.91502,80,-2.31237,0.60854,103.1,139.42,137.38,71.14,156.3,88.98,95.38,139.38,141.76,108.08,127.46,138.64,99.6963636363636,138.772727272727,134.005454545455,0.09090909,0.18181818,0.18181818,0.54545455,92,91.9499969482422,81.1499938964844,86.6166687011719,-6.06861686706543,-9.04766654968262,5.72849273681641,-8.7090212504069,7.6219801902771,3.98067474365234,3.15744256973267,0.0802042484283447,0,0.0973343104124069,0.0305310264229774,0.613956850022078,0,4.86671552062035,1.52655132114887,10.2326141670346,0.8,1,0.90909091,0.5,0.83333333,0.7,0.54545455,21.375,0.54545455,0.09090909,0.18181818,0.18181818,86.6563008626302,91.9859008789062,91.9956512451172,81.1849975585938,-8.82051849365234,-5.83701992034912,-9.11475944519043,5.91981506347656,-1.44273980458577,6.75744009017944,2.8738751411438,1.82564997673035,0.613956850022078,0,0.0973343104124069,0.0305310264229774,10.2326141670346,0,4.86671552062035,1.52655132114887,0.8,1,0.90909091,0.5,0.83333333,0.7,0.54545455,1,92.9400024414062,-2.20759534835815,0,0,92.94,0,0,"2024-07-30",0
"Buck Farmer",14814,"2024-07-29","CHC",18,2024,"CIN","H",33,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,0,3,0,0,0,0,0,0.25,0,0.25,6.25129158401489,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,5.70250499695539,205.19992942694,323.647631806117,139.594642850558,0,0,0,1,0,0.333333333,0,0,6,12,18,0.00131998059805483,-0.00174003839492798,0.00306001910939813,-0.439000010490417,-0.0415130034089088,0.0382499992847443,0.0410000011324883,0.0410000011324883,NA,0,1,0.00919773429632187,0.0253115630301565,0,0,0.27777778,93,0.38888889,82.71428571,0.33333333,87.33333333,NA,0.202117830514908,0.550255596637726,-1.39682054519653,4.04235661029816,7.8607942376818,-23.2803424199422,0.33333333,0.55555556,0.44444444,1,0.8,0.875,0.5,1,0.05555556,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,12.9237659546134,NA,72.82665,61.26645,73.66962,68.23057,31.50064,73.3735,67.46814,44.9824,73.81339,80,48.89931,80,80,53.84605,80,-1.78533,1.3991,113.3,121.74,128.74,83.1,155.02,108.14,123.86,107.48,115.28,108.08,113.66,116.34,107.41,122.56,118.988888888889,0.16666667,0.11111111,0.38888889,0.33333333,92.5999959309896,93.3000030517578,82.528573172433,87.2999979654948,-7.28354517618815,-10.1839008331299,4.0171446119036,-9.47401682535807,7.77689107259115,3.43823432922363,1.2178282056536,0.208400785923004,-0.0693691074848175,0.273570865392685,0.556711364537477,-1.39783293753862,-2.31230358282725,13.6785432696342,7.95301949339254,-23.2972156256437,0.375,0.5,0.44444444,1,0.8,0.875,0.55555556,18.5,0.33333333,0.16666667,0.11111111,0.38888889,87.122802734375,92.4202270507812,93.122802734375,82.3417707170759,-9.50150489807129,-7.59167353312175,-10.3644504547119,4.37901415143694,-1.44007031122843,7.04410680135091,2.45376992225647,-0.226546730313982,-1.39783293753862,-0.0693691074848175,0.273570865392685,0.556711364537477,-23.2972156256437,-2.31230358282725,13.6785432696342,7.95301949339254,0.375,0.5,0.44444444,1,0.8,0.875,0.55555556,3,99.1272481282552,33.723752339681,1,0.33333333,105.639,2,0.66666667,"2024-07-29",0
"Buck Farmer",14814,"2024-07-27","@TBR",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,1,4.5,4.5,0,1,0,0,2,2,1,1,0,0,0,0.14285714,0.14285714,0,5.67334132736093,0,0,0.5,0,1,3.6664797782898,-3.6664797782898,5.17848818451166,0,85.0118455173319,126.931397401526,1,0.2,0.4,0.4,0.5,0,0,0,13,18,31,0.0129900453612208,-0.00246998434886336,0.0154600301757455,0.903999984264374,0.0992861092090607,0.0989142879843712,0.113499999046326,0.134199991822243,0.0414000004529953,1,1,0.107721380889416,0.0236048979114114,0,0,0.48387097,92.33333333,0.32258065,82.1,0.19354839,86.33333333,NA,0.524964809417725,0.188869506120682,0.453808099031448,3.49976539611816,1.88869506120682,7.56346831719081,0.31578947,0.58333333,0.41935484,0.66666667,1,0.84615385,0.38709677,0.42857143,0.06451613,3,1,1,3,2,0,5,0.6,0.2,0.2,0.6,0.4,0,3.67133722445075,NA,55.3171,73.32486,41.9965,24.71464,38.79052,20,58.91442,58.99952,59.10389,40.26512,53.78418,29.48405,40.11451,55.86486,30.95829,0.73956,5.18643,106.5,71.28,80.1,80.36,110.58,93.58,98.74,110.88,116.08,113.4,51.42,63.5,99.6348387096774,83.9477419354839,85.6225806451613,0.29032258,0.19354839,0.32258065,0.19354839,92.1777750651042,92.2000020345052,82.15,86.5166727701823,-6.86040115356445,-10.7469736735026,6.34724311828613,-8.79826990763346,9.42963155110677,4.7859058380127,2.14309482574463,-1.04945890108744,0.254893705248833,0.275919329375029,0.188194181770086,0.45820139721036,2.83215228054259,4.59865548958381,1.88194181770086,7.63668995350599,0.25,0.6,0.41935484,0.5,1,0.84615385,0.48387097,17.83333333,0.19354839,0.29032258,0.19354839,0.32258065,86.5632527669271,92.2527194552951,92.2879536946615,82.198046875,-8.39506149291992,-6.46728218926324,-10.4702167510986,7.21325988769531,-2.82228151957194,8.17437235514323,3.39959494272868,0.299725699424744,0.45820139721036,0.254893705248833,0.275919329375029,0.188194181770086,7.63668995350599,2.83215228054259,4.59865548958381,1.88194181770086,0.22222222,0.69230769,0.41935484,0.5,1,0.84615385,0.41935484,5,79.7564453125,21.567041015625,0,0,89.5363,0,0,"2024-07-27",0
"Buck Farmer",14814,"2024-07-19","@WSN",18,2024,"CIN","A",33,0,0,5.40000205993731,1,0,0,0,0,0,0,0,1.2,7,1,1,1,0,1,1,0,1,0,3,16.2000061798119,5.40000205993731,5.40000205993731,3,0,0,1,1,1,0,0,0,0,0.42857143,0.14285714,0.28571429,2.56811683171514,0,0.166666666666667,1.20000045776385,0.333333333333333,0.5,1.36647909164403,4.03352296829328,2.27368448144854,123.120004622718,32.7392291056691,56.7347140134417,1,0.333333333,0.333333333,0.333333333,0,0,0,0,10,17,27,-0.00119997037108988,-0.00622403854504228,0.00502406805753708,-0.251000046730042,-0.0260643921792507,0.0343111120164394,0.0317333340644836,0.0383999980986118,0,1,1,0.00749833695590496,-0.0424715657604665,0,0,0.33333333,92.77777778,0.48148148,82.38461538,0.18518519,87,0.14814815,0.380368232727051,-0.0871611088514328,0.19819812476635,4.22631369696723,-0.670470068087945,3.963962495327,0.26315789,0.625,0.37037037,0.4,0.8,0.6,0.2962963,0.28571429,0.14814815,1,0,2,1,2,0,3,0.33333333,0,0.66666667,0.33333333,0.66666667,0,2.54172704538588,NA,54.43248,45.53652,62.00553,20,37.13784,21.00555,79.23295,43.02953,80,25.69156,52.01106,20,41.11112,50.22855,42.05053,0.67764,5.09355,88.64,113.46,106.7,81.06,93.52,64.98,97.02,162.68,161.9,123.32,65.42,82.58,106.357777777778,99.0518518518519,102.717777777778,0.11111111,0.22222222,0.48148148,0.18518519,92.8666687011719,92.7666625976562,82.3461538461538,86.8,-7.38967895507812,-10.2063382466634,5.21742483285757,-9.14606018066406,7.50997924804688,3.59293206532796,2.39710969191331,-0.0852070450782776,0.204547874629498,0.180507894605398,-0.0864295177161694,0.199646577239037,6.81826248764992,3.00846491008997,-0.664842443970534,3.99293154478073,0.25,0.54545455,0.37037037,0.25,0.83333333,0.6,0.40740741,16.42105263,0.18518519,0.11111111,0.22222222,0.48148148,86.6302429199219,92.7012634277344,92.6066691080729,82.1709547776442,-9.20530395507813,-7.52410316467285,-10.1971321105957,5.81858532245343,-1.66254062652588,6.76146952311198,2.37665557861328,1.08792334336501,0.199646577239037,0.204547874629498,0.180507894605398,-0.0864295177161694,3.99293154478073,6.81826248764992,3.00846491008997,-0.664842443970534,0.26666667,0.5,0.37037037,0.25,0.83333333,0.6,0.44444444,3,70.1467437744141,9.06102053324381,0,0,85.6129,0,0,"2024-07-19",0
"Buck Farmer",14814,"2024-07-13","MIA",18,2024,"CIN","H",33,0,0,0,1,0,0,0,0,0,0,0,0.2,4,1,0,0,0,1,0,0,0,0,0,0,13.500014081612,13.500014081612,0,0,0,1,1,1,0,0,0,0,0,0.25,-0.25,9.77622908401489,0,0.333333333333333,3.00000312924711,0.333333333333333,1,7.66648447216047,-7.66648447216047,9.93449944721724,0,175.920823163109,241.863850994261,1,0.333333333,0.333333333,0.333333333,0,0,3,40.5000422448361,8,7,15,-0.13085001707077,-0.225330010056496,0.0944799855351448,-1.02600002288818,-0.0970212742686272,1.92519998550415,1.21000003814697,2.42000007629395,1.14100003242493,1,1,-0.0604538135230541,-0.00751316032694031,0,1,0.53333333,93.375,0.26666667,83,0.2,87.33333333,NA,0.206951320171356,-0.223789170384407,-0.182620525360107,2.58689150214195,-5.59472925961018,-6.08735084533691,0.1,0.8,0.33333333,1,1,1,0.33333333,0.25,0,1,2,0,1,2,0,3,0.33333333,0.66666667,0,0.33333333,0.66666667,0,10.9345011354807,NA,20,37.27869,20,20,43.80495,20,50.80176,40.8396,58.22674,52.11891,46.88402,42.38139,21.15779,41.62279,20,1.91727,6.953,72.8,-19.4,-18.08,61.02,-11.98,-34.16,95.04,111.36,120.44,96.68,106.16,115.76,86.4933333333333,67.376,70.8746666666667,0.13333333,0.4,0.26666667,0.2,93.8499984741211,93.1166687011719,83.0999984741211,87.0333353678385,-7.76860523223877,-9.46880022684733,3.46023440361023,-8.51590474446615,7.42971515655518,4.59482256571452,2.40046358108521,1.31425913174947,-0.134158242493868,0.342298988252878,-0.227867152541876,-0.187837064266205,-6.70791212469339,5.70498313754797,-5.6966788135469,-6.26123547554016,0,0.71428571,0.33333333,NA,1,1,0.46666667,17.27272727,0.2,0.13333333,0.4,0.26666667,86.8104349772135,93.6119003295898,92.9162801106771,82.8685760498047,-8.7720464070638,-7.62642478942871,-9.47084299723307,3.83285093307495,-0.0854519605636597,6.59455490112305,3.29169019063314,1.01561152935028,-0.187837064266205,-0.134158242493868,0.342298988252878,-0.227867152541876,-6.26123547554016,-6.70791212469339,5.70498313754797,-5.6966788135469,0,0.71428571,0.33333333,NA,1,1,0.46666667,3,70.3998819986979,10.4426027933757,0,0,86.1935,0,0,"2024-07-13",0
"Buck Farmer",14814,"2024-07-10","COL",18,2024,"CIN","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,28.1938011628592,66.5170884121943,1,0.333333333,0.333333333,0.333333333,0,0,3,27,4,10,14,0.00470999954268336,-0.00274000084027648,0.00745000038295984,0.560999989509583,0.0530496463179588,0.0892499983310699,0.0719999969005585,0.0719999969005585,NA,0,1,0.0421649478375912,0.0106081572689409,0,0,0.5,92.28571429,0.28571429,82.5,0.21428571,87.33333333,NA,0.0492550954222679,0.218915477395058,-0.00390239432454109,0.703644220318113,5.47288693487644,-0.130079810818036,0.6,0.75,0.64285714,0.33333333,0.66666667,0.44444444,0.28571429,0.75,0.35714286,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,3.12624427844362,NA,49.00744,46.95083,49.91118,80,36.50044,80,20,56.14585,20,46.28374,57.73808,40.15298,49.89976,47.34675,56.48226,0.13164,4.27455,99.78,106.12,98,74.82,152.48,128.9,102.58,14.22,21.42,120.6,89.44,106.58,97.2142857142857,104.782857142857,100.547142857143,0.35714286,0.14285714,0.28571429,0.21428571,92.3400024414063,92.9000015258789,82.3000030517578,87.1333312988281,-6.46689987182617,-9.93050861358643,4.40331363677979,-8.42317199707031,8.21334381103516,4.14575529098511,3.72169876098633,0.376237789789836,0.0446521192789078,0.00431566312909126,0.220897395163774,-0.00435131415724754,0.893042385578156,0.215783156454563,5.52243487909436,-0.145043805241585,0.33333333,0.875,0.64285714,0,0.57142857,0.44444444,0.57142857,19.3,0.21428571,0.35714286,0.14285714,0.28571429,86.9773661295573,92.2039184570312,92.7754974365234,82.1045532226562,-8.50652313232422,-6.33064994812012,-9.6804256439209,4.88945484161377,-1.22235600153605,7.18870162963867,2.62525987625122,2.40292501449585,-0.00435131415724754,0.0446521192789078,0.00431566312909126,0.220897395163774,-0.145043805241585,0.893042385578156,0.215783156454563,5.52243487909436,0.33333333,0.875,0.64285714,0,0.57142857,0.44444444,0.57142857,3,92.852060953776,20.951353708903,0,0,105.488,2,0.66666667,"2024-07-10",0
"Buck Farmer",14814,"2024-07-09","COL",18,2024,"CIN","H",33,0,0,9,1,0,0,0,0,0,0,0,1,7,1,2,1,1,1,0,1,0,0,2,18,9,9,2,1,0,1,2,0,0,1,0,0,0.28571429,0.14285714,0.14285714,4.05958622174904,9,0.2,2,0,0.625,18.1664797782898,-9.16647977828979,8.19049659073353,205.19992942694,414.556502773274,199.718760014307,0.5,0,0.333333333,0.666666666,0,0.5,1,9,10,16,26,-0.000979990232735872,-0.0361699834465981,0.0351899936795235,-1.43900001049042,-0.136075645685196,0.349000006914139,0.0820000022649765,0.0820000022649765,0.0810000002384186,1,1,-0.118078857660294,0.115270862779718,0,0,0.46153846,93.16666667,0.26923077,82.85714286,0.26923077,87.28571429,NA,-2.21937465667725,0.24701514840126,-0.254454284906387,-18.4947888056437,3.52878783430372,-3.63506121294839,0.375,0.6,0.46153846,0.5,0.66666667,0.58333333,0.38461538,0.71428571,0.19230769,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,13.8835653584681,NA,58.24096,55.03095,56.29445,20,34.06073,20,70.25529,36.06857,80,61.59693,49.60062,56.79037,49.56803,45.13102,54.32555,0.15225,4.30547,114.88,98.74,104.24,67.56,43.54,36.56,101.64,150.18,149.64,114.84,103,110.52,100.893846153846,99.0192307692308,100.789230769231,0.23076923,0.23076923,0.26923077,0.26923077,92.9166666666667,93.1500040690104,82.9428536551339,87.3285696847098,-7.18626149495443,-10.2044906616211,4.527282169887,-9.03575079781669,7.11451594034831,4.36494318644206,2.3225588117327,0.181315064430237,0.148668680340052,-1.29937674477696,0.24929229542613,-0.262160539627075,2.47781133900086,-21.6562790796161,3.56131850608758,-3.74515056610107,0.35714286,0.58333333,0.46153846,0.4,0.71428571,0.58333333,0.46153846,16.94736842,0.26923077,0.23076923,0.23076923,0.26923077,87.4319458007812,92.9987996419271,93.2377624511719,82.9931291852679,-9.09971019199916,-7.14383188883464,-10.2769285837809,4.97768729073661,-1.33750574929374,6.10639190673828,3.22898991902669,0.888398442949567,-0.262160539627075,0.148668680340052,-1.29937674477696,0.24929229542613,-3.74515056610107,2.47781133900086,-21.6562790796161,3.56131850608758,0.33333333,0.63636364,0.46153846,0.4,0.71428571,0.58333333,0.42307692,3,100.496815999349,15.4761606852214,1,0.33333333,107.837,2,0.66666667,"2024-07-09",0
"Buck Farmer",14814,"2024-07-07","DET",18,2024,"CIN","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,28.1938011628592,29.9783111930123,2,0,1,0,0,0,0,0,4,11,15,0.00470999954268336,0,0.00470999954268336,0.560999989509583,0.0530496463179588,0.0579999983310699,0.0719999969005585,0.0719999969005585,NA,0,1,0.0820853263139725,-0.000878435310317574,0,0,0.26666667,93.25,0.53333333,82.75,0.2,87.33333333,NA,0.0557133369147778,0.610663414001465,0.0127886347472668,1.39283342286944,7.63329267501831,0.426287824908892,0.5,0.66666667,0.53333333,0.83333333,0.5,0.75,0.2,1,0.13333333,2,0,0,0,2,0,2,1,0,0,0,1,0,-0.230934060923212,NA,80,60.0346,80,42.91066,33.83087,47.41615,80,53.30441,80,80,54.56054,80,80,55.8811,80,-2.85777,-0.20956,107.6,151.72,152.08,90.66,142.86,99.54,105.34,134,145.26,127.66,138.28,149.76,114.76,141.598666666667,139.88,0.2,0.06666667,0.53333333,0.2,93.3333333333333,93.3000030517578,82.8125,87.3666687011719,-7.7016429901123,-10.1092214584351,5.34384632110596,-9.16201655069987,7.96708043416341,3.92390727996826,1.94530439376831,-0.505524118741353,0.0166956372559071,0.039364367723465,0.618602272123098,0.0126800574362278,0.556521241863569,3.9364367723465,7.73252840153873,0.422668581207593,0.25,0.85714286,0.53333333,1,0.66666667,0.75,0.46666667,17.63636364,0.2,0.2,0.06666667,0.53333333,87.2243041992188,93.237060546875,93.1915969848633,82.6712951660156,-9.27069981892904,-7.82158342997233,-10.2523002624512,5.79212474822998,-2.14242696762085,7.28007316589355,2.56270003318787,0.605480909347534,0.0126800574362278,0.0166956372559071,0.039364367723465,0.618602272123098,0.422668581207593,0.556521241863569,3.9364367723465,7.73252840153873,0.33333333,0.83333333,0.53333333,1,0.6,0.75,0.4,2,88.1336975097656,-7.88152980804443,0,0,91.2932,0,0,"2024-07-07",0
"Buck Farmer",14814,"2024-07-05","DET",18,2024,"CIN","H",33,0,0,0,1,0,0,0,0,0,0,0,1.1,5,0,0,0,0,1,0,0,0,0,3,20.2500048279774,6.75000160932579,0,3,0,0,0,0,1,0,0,0,0,0.6,0.2,0.4,2.27264908401489,0,0,0.750000178813977,0,1,0.916479241847864,-0.916479241847864,0.916479241847864,0,22.5119845355794,23.9368673305717,0,1,0,0,0,0,2,13.5000032186516,11,14,25,0.0573799982666969,-0.00677999388426542,0.0641599893569946,1.37699997425079,0.130212768912315,0.529399991035461,0.682999968528748,1.0789999961853,0.666000008583069,1,1,0.0809401571750641,0.0274466944273822,0,0,0.4,92.8,0.36,83.11111111,0.24,86.66666667,NA,0.729216754436493,-0.0903051644563675,0.0846055746078491,7.29216754436493,-1.00339071618186,1.41009291013082,0.16666667,0.57142857,0.28,0.66666667,1,0.85714286,0.28,0.8,0.04,0,0,1,0,1,0,1,0,0,1,0,1,0,3.25522365182303,NA,80,50.18009,80,57.86293,33.89799,72.98952,78.88944,20.14361,80,20,51.53948,20,64.78738,42.30588,76.70913,-0.79327,2.88719,96.5,161.5,161.56,69.48,113.32,82.64,98.06,170.5,161.52,108.16,75.46,88.66,97.892,127.264,125.8344,0.12,0.28,0.36,0.24,92.4000040690104,93,82.9444444444444,86.5833333333333,-6.89628537495931,-9.74586595807757,3.76777267456055,-8.79846127827962,7.6348253885905,3.3424140385219,2.46908336215549,0.190179864565531,0.313293412327766,0.466704174876213,-0.0953628309071064,0.0846479870378971,10.4431137442589,6.66720249823162,-1.05958701007896,1.41079978396495,0.13333333,0.5,0.28,0.5,1,0.85714286,0.4,17,0.24,0.12,0.28,0.36,86.6080729166667,92.4308675130208,93.0365164620536,82.9442342122396,-9.01178995768229,-6.81702677408854,-9.78757149832589,4.19473224216037,-1.07318766911825,6.74264335632324,2.41370582580566,1.21923266516791,0.0846479870378971,0.313293412327766,0.466704174876213,-0.0953628309071064,1.41079978396495,10.4431137442589,6.66720249823162,-1.05958701007896,0.14285714,0.45454545,0.28,0.5,1,0.85714286,0.44,1,94.2105865478516,16.8924770355225,0,0,94.2106,0,0,"2024-07-05",0
"Buck Farmer",14814,"2024-06-30","@STL",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,1,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,28.1938011628592,66.5170884121943,0,0.5,0,0.5,1,0,0,0,3,8,11,0.0220319963991642,0,0.0220319963991642,0.479999989271164,0.0506329126656055,0.294400006532669,0.381999999284744,0.381999999284744,0.219200000166893,1,1,0.0746219679713249,0.000214974658699602,0,0,0.54545455,92.83333333,0.36363636,82.75,0.09090909,88,NA,0.23534668982029,0.514934003353119,0.0572940893471241,3.92244483033816,12.873350083828,5.72940893471241,0.57142857,0.5,0.54545455,0.5,1,0.66666667,0.36363636,0.66666667,0.18181818,0,1,1,1,0,1,2,0,0.5,0.5,0.5,0,0.5,2.22597787175734,NA,78.73445,61.92095,20,25.00686,33.40101,34.5831,NA,NA,NA,80,60.6261,80,54.09255,44.63384,50.04938,-0.12884,3.88383,76.9,106.52,87.38,81.88,58.96,43.4,NA,NA,NA,127.82,128.7,145.58,98.1327272727273,88.6436363636364,84.5545454545454,0.54545455,NA,0.36363636,0.09090909,92.8499959309896,NA,82.5500030517578,87.6999969482422,-7.70529747009277,NA,4.96807050704956,-8.56623458862305,8.48615010579427,NA,3.55507636070251,-1.94715857505798,0.237532339990139,NA,0.521457746624947,0.057969942688942,3.95887233316898,NA,13.0364436656237,5.7969942688942,0.5,0.6,0.54545455,0.66666667,0.66666667,0.66666667,0.45454545,16.875,0.09090909,0.54545455,NA,0.36363636,87.6895980834961,92.8519694010417,NA,82.5364532470703,-8.73219013214111,-7.66438484191895,NA,5.13948249816895,-3.35915994644165,7.52541859944661,NA,2.66189503669739,0.057969942688942,0.237532339990139,NA,0.521457746624947,5.7969942688942,3.95887233316898,NA,13.0364436656237,0.66666667,0.4,0.54545455,0.5,1,0.66666667,0.45454545,2,83.0923233032227,35.9866485595703,0,0,104.531,1,0.5,"2024-06-30",0
