"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSL%","pivFA","pivFC","pivSL","piFA-X","piFC-X","piSL-X","piFA-Z","piFC-Z","piSL-Z","piwFA","piwFC","piwSL","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Hunter Stratton",23455,"2024-06-05","LAD",27,2024,"PIT","H",27,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,5,2,1,1,0,1,0,0,0,0,0,0,13.500014081612,27.000028163224,0,0,0,1,2,1,1,0,0,0,0,0.2,-0.2,9.24976908401489,0,0.5,4.50000469387067,0.5,0.66666667,7.66648447216047,5.83352960945155,12.202514422274,319.791240242646,186.782888632998,296.672073992465,0.5,0.25,0.25,0.5,0.5,0,0,0,4,8,12,-0.0152280023321509,-0.0547760128974915,0.0395480096340179,-0.927999973297119,-0.0924763306975365,0.55375999212265,0.285199999809265,0.285199999809265,0.788999974727631,1,1,-0.0974776074290276,0.0699783251609468,0,0,0.5,95.16666667,0.16666667,85,0.33333333,91.5,-0.751278340816498,0.0199030227959156,-0.287453055381775,-12.521305680275,0.99515113979578,-7.18632638454437,0.16666667,0.83333333,0.5,0,1,0.83333333,0.5,0.8,0.08333333,0,3,1,1,2,1,4,0,0.75,0.25,0.25,0.5,0.25,6.29334069069136,45.0332,58.15789,47.59434,NA,NA,NA,63.94305,63.9707,49.40331,49.61343,50.88861,62.42767,50.23819,57.07692,56.91587,0.11061,4.24301,84.7,21.7,12.02,NA,NA,NA,121.82,127.02,133.8,89.66,95.74,88.18,92.54,63.9333333333333,57.7033333333333,0.5,0.33333333,NA,0.16666667,95.0999959309896,91.4749984741211,NA,85.0999984741211,-0.944137175877889,1.41649901866913,NA,5.00805473327637,8.40342903137207,5.78022813796997,NA,2.13928604125977,-0.780242770910263,-0.292858447879553,NA,0.019891619682312,-13.0040461818377,-7.32146119698882,NA,0.994580984115601,0.16666667,0.83333333,0.5,0,1,0.83333333,0.5,18.85714286,0.5,0.33333333,0.16666667,94.8679504394531,91.200325012207,84.8331451416016,-0.881336291631063,1.60162746906281,5.57637977600098,7.58566983540853,4.6553373336792,0.694747507572174,-0.780242770910263,-0.292858447879553,0.019891619682312,-13.0040461818377,-7.32146119698882,0.994580984115601,0.16666667,0.83333333,0.5,0,1,0.83333333,0.5,4,95.3581466674805,32.4712409973145,0,0,106.417,2,0.5,"2024-06-05",0
"Hunter Stratton",23455,"2024-06-02","@TOR",27,2024,"PIT","A",27,0,0,0,1,0,0,0,0,0,0,0,1.1,7,3,1,0,0,0,0,0,0,0,0,0,0,20.2500048279774,0,0,1,1,3,2,0,0,1,1,0,0,0,7.09293316199795,0,0.428571428571429,2.25000053644193,0.428571428571429,0.66666667,3.1664797782898,-3.1664797782898,6.5684995033937,0,78.1955776252467,160.522026728569,0.333333333,0.333333333,0.166666666,0.5,0,0,0,0,8,25,33,-0.338663965463638,-0.437071979045868,0.098408006131649,-2.04099988937378,-0.215636566281319,1.16157495975494,1.46206665039062,2.76419997215271,0.381000012159348,1,1,-0.135138556361198,-0.156417285661331,0,1,0.27272727,95.11111111,0.27272727,83,0.45454545,91.93333333,-0.696089625358582,-0.457126915454865,0.134571999311447,-7.73432917065091,-5.0791879494985,0.897146662076314,0.57142857,0.75,0.63636364,0.91666667,1,0.95238095,0.36363636,0.42857143,0.03030303,2,3,2,2,3,2,7,0.28571429,0.42857143,0.28571429,0.28571429,0.42857143,0.28571429,5.81495084602517,35.59368,42.45783,20.08438,NA,NA,NA,68.50813,53.58351,62.29593,53.48765,49.37474,34.88948,54.2136,50.80054,34.54628,-0.13636,3.87255,113.12,84.74,69.36,NA,NA,NA,115.7,109.08,122.1,98.74,102.54,105.14,107.287272727273,99.4690909090909,100.007272727273,0.27272727,0.45454545,NA,0.27272727,95.0666639539931,91.7333333333333,NA,82.9444444444444,-1.27296659681532,1.33359807332357,NA,6.28136274549696,8.65869903564453,5.77584177652995,NA,2.05963198343913,-0.702955525368452,0.134607318788767,NA,-0.460895329713821,-7.81061694853836,0.897382125258446,NA,-5.12105921904246,0.52631579,0.78571429,0.63636364,0.9,1,0.95238095,0.42424242,21.73076923,0.18181818,0.54545455,0.27272727,95.2149149576823,92.0524427625868,82.804192437066,-0.876031478246053,1.49841297997369,6.94493908352322,7.9223887125651,4.8405999077691,0.505634148915609,-0.0229568891227245,-0.545391317456961,-0.460895329713821,-0.382614818712076,-3.02995176364978,-5.12105921904246,0.52941176,0.75,0.63636364,0.88888889,1,0.95238095,0.48484848,7,86.8648681640625,32.8834279378255,0,0,103.331,1,0.14285714,"2024-06-02",0
"Hunter Stratton",23455,"2024-05-31","@TOR",27,2024,"PIT","A",27,0,0,0,1,0,0,0,0,0,0,0,2,8,1,1,0,0,1,0,0,0,0,1,4.5,4.5,4.5,1,0,0,3,1,1,0,0,1,0,0.125,0.125,0,5.07185408401489,0,0.142857142857143,1,0.166666666666667,0.5,3.6664797782898,-3.6664797782898,4.42248398140073,0,90.2608218188422,108.662008791935,3,0.2,0.6,0.2,0,0,2,9,9,14,23,0.243152007460594,-0.48786598443985,0.731018006801605,1.16599988937378,0.123190686106682,4.64419984817505,3.48969984054565,2.61419987678528,4.36520004272461,1,1,0.0790984258055687,-0.0267423654701933,1,0,0.34782609,95.875,0.13043478,84.66666667,0.52173913,92.58333333,-0.451233983039856,0.264787942171097,0.704634070396423,-5.6404247879982,8.82626473903656,5.87195058663686,0.21428571,0.88888889,0.47826087,0.66666667,1,0.90909091,0.39130435,0.75,0.04347826,2,2,2,1,2,3,6,0.33333333,0.33333333,0.33333333,0.16666667,0.33333333,0.5,4.32769835182314,49.58273,58.2371,48.76455,76.72987,37.78362,80,79.97798,62.98495,80,51.66175,53.19729,39.53903,60.23877,55.96393,54.71311,-0.51069,3.31106,109.7,71.82,75.06,74.34,61,38.14,138.06,133.64,155.1,93.42,82.52,87.14,103.54,85.7409523809524,91.0638095238095,0.30434783,0.52173913,0.04347826,0.13043478,95.8142874581473,92.4833374023438,94.5,84.7333374023438,-1.4373995917184,1.27210903167725,-5.23007011413574,5.60658645629883,8.96476418631417,5.83555666605632,8.86975479125977,2.99013169606527,-0.634602833539248,0.711276553571224,0.175375327467918,0.267933506518602,-9.06575476484639,5.92730461309353,17.5375327467918,8.93111688395341,0.2,0.69230769,0.47826087,1,0.88888889,0.90909091,0.56521739,23.2,0.34782609,0.52173913,0.13043478,95.6066513061523,92.4476013183594,84.6681315104167,-1.72987222671509,1.55464251836141,6.30404345194499,7.8607177734375,4.68582598368327,1.19610635439555,-0.459227506071329,0.711276553571224,0.267933506518602,-5.74034382589161,5.92730461309353,8.93111688395341,0.1,0.76923077,0.47826087,1,0.9,0.90909091,0.56521739,6,90.0919494628906,5.45779113769531,0,0,108.305,2,0.33333333,"2024-05-31",0
"Hunter Stratton",23455,"2024-05-26","ATL",27,2024,"PIT","H",27,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,3,2,2,1,0,0,0,0,0,0,5.60603520963848,0,0.142857142857143,0.5,0.142857142857143,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,78.1955776252467,114.84853560366,1.5,0.285714285,0.428571428,0.285714285,0.5,0,0,0,8,20,28,0.0478919968008995,-0.00620399508625269,0.0540959946811199,1.04200005531311,0.103836573660374,0.327714294195175,0.408999979496002,0.449000000953674,0.275200009346008,1,1,0.129995346069336,0.0161441347199174,0,0,0.39285714,96.09090909,0.35714286,85,0.25,91.57142857,0.339921832084656,0.423373460769653,0.200092956423759,3.09019847349687,4.23373460769653,2.85847080605371,0.44444444,0.8,0.57142857,0.375,1,0.6875,0.35714286,0.85714286,0.17857143,3,2,2,1,3,3,7,0.42857143,0.28571429,0.28571429,0.14285714,0.42857143,0.42857143,4.50059728684636,30.4757,55.01109,20,NA,NA,NA,53.76381,62.36469,57.79624,80,59.12666,80,53.52654,60.73176,56.11017,-0.09368,3.93657,104.44,60.14,52.78,NA,NA,NA,125.92,95.06,104.36,103.44,123.3,137.46,111.861428571429,88.4014285714286,92.3714285714286,0.39285714,0.25,NA,0.35714286,95.9727228338068,91.3999982561384,NA,85.0099975585938,-1.74878987399015,1.53833484649658,NA,5.75381622314453,8.56940460205078,4.40245383126395,NA,3.47925415039062,0.384817536920309,0.202584136277437,NA,0.428324043750763,3.49834124473008,2.89405908967767,NA,4.28324043750763,0.4,0.76923077,0.57142857,0.5,0.8,0.6875,0.46428571,18.47619048,0.39285714,0.25,0.35714286,95.8028231534091,91.2502179827009,84.8265319824219,-1.59464732083407,1.78197111402239,6.15955390930176,7.62009291215376,3.3418813432966,2.01274147033691,0.384817536920309,0.202584136277437,0.428324043750763,3.49834124473008,2.89405908967767,4.28324043750763,0.42857143,0.71428571,0.57142857,0.5,0.8,0.6875,0.5,7,86.051260811942,13.867178780692,0,0,101.567,2,0.28571429,"2024-05-26",0
"Hunter Stratton",23455,"2024-05-23","SFG",27,2024,"PIT","H",27,0,1,67.5000704080601,1,0,0,0,0,0,0,1,0.2,7,5,5,5,1,0,0,0,0,0,0,0,0,67.5000704080601,0,0,0,1,3,3,1,0,0,0,0,0,0,7.09293316199795,13.500014081612,0.714285714285714,7.50000782311779,0.666666666666667,0,22.666500118396,44.833570289664,9.97052470346011,1598.95620121323,548.740591992169,242.734427379091,0.333333333,0.428571428,0.142857142,0.428571428,0.333333333,0.333333333,1,13.500014081612,8,13,21,-0.443765968084335,-0.53136795759201,0.0876020044088364,-3.78399991989136,-0.377080202102661,1.69611430168152,0.583600044250488,0.725199997425079,2.44379997253418,1,1,-0.249607786536217,-0.0120290428003369,0,1,0.33333333,96.28571429,0.28571429,84.5,0.38095238,91.5,-3.33515858650208,-0.064573660492897,0.356517970561981,-47.6451226643154,-1.07622767488162,4.45647463202477,0.30769231,0.625,0.42857143,1,1,1,0.38095238,0.42857143,0,2,3,2,1,4,2,7,0.28571429,0.42857143,0.28571429,0.14285714,0.57142857,0.28571429,18.612243952973,43.21822,54.01657,20,NA,NA,NA,26.1098,43.22231,29.05992,58.55806,54.22332,34.9211,43.91949,52.39285,20,0.50317,4.83185,93.34,86.24,79.38,NA,NA,NA,106.02,83.82,97.66,91.46,123.72,133.78,96.2466666666667,99.8266666666667,105.326666666667,0.33333333,0.38095238,NA,0.28571429,96.2142857142857,91.5749969482422,NA,84.6666666666667,-1.24612058912005,1.73951971530914,NA,5.9542859395345,7.89572089059012,4.42134428024292,NA,2.52051623662313,-3.36188407614827,0.342983208596706,NA,-0.066401444375515,-48.0269153735467,4.28729010745883,NA,-1.10669073959192,0.2,0.63636364,0.42857143,1,1,1,0.52380952,18.64285714,0.33333333,0.38095238,0.28571429,96.2549700055804,91.6017379760742,84.6721700032552,-1.14043630872454,1.97516012191772,5.94091478983561,7.03522273472377,3.36057376861572,1.41662152608236,-3.36188407614827,0.342983208596706,-0.066401444375515,-48.0269153735467,4.28729010745883,-1.10669073959192,0.22222222,0.58333333,0.42857143,1,1,1,0.57142857,7,91.4482857840402,25.4849700927734,1,0.14285714,110.639,4,0.57142857,"2024-05-23",0
"Hunter Stratton",23455,"2024-05-22","SFG",27,2024,"PIT","H",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.3263759235173,-18.3531359984531,1,0,1,0,0,0,0,0,3,9,12,0.0725279897451401,0,0.0725279897451401,0.521000027656555,0.0519182868301868,0.94186669588089,1.35520005226135,1.35520005226135,1.4728000164032,1,1,0.0771348923444748,-0.000130375609431327,1,0,0.41666667,96,0.33333333,85,0.25,91,0.46627089381218,0.12139406055212,0.145727783441544,9.32541787624359,3.03485151380301,4.85759278138479,0.42857143,1,0.66666667,0.66666667,1,0.875,0.41666667,0.66666667,0.08333333,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.63164493926916,51.60548,65.56264,20,NA,NA,NA,75.16987,74.69322,77.44749,27.15603,55.23618,32.16413,55.80822,69.44842,35.87763,-0.23543,3.72395,100.48,95.04,93.14,NA,NA,NA,157.02,108.4,139.54,102.32,64.86,75.78,119.786666666667,91.9483333333333,104.266666666667,0.41666667,0.25,NA,0.33333333,96.1,91.1333312988281,NA,85.125,-0.839486789703369,1.79442564646403,NA,6.55902528762817,8.37033081054688,4.58700561523438,NA,3.70785331726074,0.471867430955172,0.147504448890686,NA,0.122450310736895,9.43734861910343,4.91681496302287,NA,3.06125776842237,0.5,0.83333333,0.66666667,0.66666667,1,0.875,0.5,20,0.41666667,0.25,0.33333333,96.0564819335937,91.0648701985677,85.0700225830078,-0.652809762954712,1.94172032674154,6.76208257675171,7.45376358032227,3.5251932144165,2.43376493453979,0.471867430955172,0.147504448890686,0.122450310736895,9.43734861910343,4.91681496302287,3.06125776842237,0.25,0.875,0.66666667,0,0.85714286,0.75,0.66666667,1,97.1233749389648,2.55544185638428,0,0,97.1234,1,1,"2024-05-22",0
"Hunter Stratton",23455,"2024-05-17","@CHC",27,2024,"PIT","A",27,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,3,20.2500048279774,0,0,3,0,0,0,1,0,1,0,0,0,0.75,0,0.75,-0.543708415985107,0,0,0,0,1,-1.33352129459407,1.33352129459407,-0.19951471955943,0,-30.3916460063244,-3.0319342753038,0,0,0,1,1,0,0,0,5,10,15,0.00906800013035536,0,0.00906800013035536,1.04100000858307,0.111575566232204,0.0826999992132187,0.121333338320255,0.217600002884865,NA,0,1,0.0927836522459984,0.0168656853190005,0,0,0.6,94.66666667,0.06666667,84,0.33333333,91,0.435694426298141,0.193908214569092,0.425368130207062,4.84104918109046,19.3908214569092,8.50736260414124,0.33333333,0.33333333,0.33333333,0.33333333,1,0.6,0.4,0.5,0.13333333,0,0,1,1,0,0,1,0,0,1,1,0,0,-2.72455951047311,47.23756,52.37031,40.81325,NA,NA,NA,71.5601,52.84972,80,65.00333,47.54645,71.17094,55.47725,48.79839,60.2661,-0.21487,3.75479,94.52,100.14,92.2,NA,NA,NA,127,159.94,135.08,96.18,127.54,139.52,97.2386666666667,113.26,110.832,0.6,0.33333333,NA,0.06666667,94.6444430881076,90.9400024414062,NA,84.3000030517578,-1.7642822265625,0.699315023422241,NA,5.23420763015747,9.18496449788412,5.92532844543457,NA,-0.298071265220642,0.440289448946714,0.412648905068636,NA,0.184771567583084,4.89210498829683,8.25297810137272,NA,18.4771567583084,0.25,0.42857143,0.33333333,0,1,0.6,0.46666667,18.18181818,0.66666667,0.26666667,0.06666667,94.5273071289062,90.6053009033203,84.3921966552734,-1.61421642303467,1.62976980209351,5.60654020309448,7.89171295166016,4.52078723907471,-2.2613000869751,0.505511108785868,0.347427245229483,0.184771567583084,5.05511108785868,8.68568113073707,18.4771567583084,0.33333333,0.33333333,0.33333333,0.33333333,1,0.6,0.4,1,72.2381210327148,82.9923095703125,0,0,72.2381,0,0,"2024-05-17",0
"Hunter Stratton",23455,"2024-05-13","@MIL",27,2024,"PIT","A",27,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,0,1,0,1,0,0,0,0.5,0.25,0.25,3.75272908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,54.0650892380557,90.682812007927,0,0,0,1,1,0,1,9,7,14,21,0.141210004687309,-0.113582000136375,0.254792004823685,0.5,0.0513610653579235,2.83527994155884,1.2396000623703,2.4792001247406,1.82679998874664,1,1,0.0209769047796726,0.0288277027363217,1,0,0.52380952,95.81818182,0.23809524,85.4,0.23809524,92,0.417654395103455,0.0852634161710739,-0.0616933144629002,3.79685813730413,1.70526832342148,-1.233866289258,0.27272727,0.8,0.52380952,0.33333333,0.75,0.63636364,0.47619048,1,0.19047619,0,0,1,1,0,0,1,0,0,1,1,0,0,0.347776497702243,57.2227,58.48709,26.88572,NA,NA,NA,63.19232,62.94048,62.64082,44.47879,53.88619,66.35906,54.33935,52.32709,57.69221,-0.14418,3.86082,96.46,96.92,81.4,NA,NA,NA,138.06,119.98,131.48,86.2,81.78,86.72,103.921904761905,98.8057142857143,94.5904761904762,0.52380952,0.23809524,NA,0.23809524,95.9000022194602,92.0799987792969,NA,85.3599975585937,-2.16855916109952,0.262103867530823,NA,3.93347587585449,7.8867978182706,4.59022064208984,NA,3.72590026855469,0.4043353125453,-0.0654959492385387,NA,0.107655677944422,3.67577556859363,-1.30991898477077,NA,2.15311355888844,0.27272727,0.8,0.52380952,0.33333333,0.75,0.63636364,0.47619048,20.47058824,0.52380952,0.23809524,0.23809524,95.8643022017045,92.0476196289062,85.3030395507812,-1.97903737154874,0.634186267852783,4.29581413269043,6.83903572776101,3.44911422729492,2.44665431976318,0.4043353125453,-0.0654959492385387,0.107655677944422,3.67577556859363,-1.30991898477077,2.15311355888844,0.27272727,0.8,0.52380952,0.33333333,0.75,0.63636364,0.47619048,1,73.4265289306641,68.2517166137695,0,0,73.4265,0,0,"2024-05-13",0
"Hunter Stratton",23455,"2024-05-11","CHC",27,2024,"PIT","H",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,1,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.9346008508647,103.055865631376,0,0,0,1,0.5,0,0,0,1,10,11,0.077036015689373,0,0.077036015689373,0.521000027656555,0.0519182868301868,0.998199999332428,1.4728000164032,1.4728000164032,1.53799998760223,1,1,0.0776324272155762,-0.000457496599574531,1,0,0.36363636,95.25,0.54545455,83.83333333,0.09090909,94,0.33887967467308,0.388163715600967,0.0389156937599182,8.47199186682701,6.46939526001612,3.89156937599182,0.5,0.77777778,0.72727273,1,0.71428571,0.75,0.81818182,0.66666667,0.18181818,0,0,2,1,1,0,2,0,0,1,0.5,0.5,0,-1.54332111051159,80,63.651,78.38988,NA,NA,NA,30.53722,56.09849,28.50669,NA,NA,NA,60.21193,62.93712,55.83929,-0.50902,3.31356,102.92,96.88,96.32,NA,NA,NA,119.16,29.02,28.74,NA,NA,NA,111.778181818182,59.8654545454545,59.4581818181818,0.45454545,NA,NA,0.54545455,95.0599975585938,NA,NA,83.6666666666667,-1.09118366241455,NA,NA,6.4022897084554,9.32235946655273,NA,NA,2.76298332214355,0.381963454186916,NA,NA,0.392785046249628,7.63926908373833,NA,NA,6.5464174374938,0,0.8,0.72727273,NA,0.75,0.75,0.90909091,22,0.45454545,NA,0.54545455,95.2067016601563,NA,83.8211008707682,-0.846486568450928,NA,6.73189353942871,8.21783828735352,NA,1.34346739451091,0.381963454186916,NA,0.392785046249628,7.63926908373833,NA,6.5464174374938,0,0.8,0.72727273,NA,0.75,0.75,0.90909091,2,84.227165222168,69.2326354980469,0,0,90.8582,0,0,"2024-05-11",0
"Hunter Stratton",23455,"2024-05-10","CHC",27,2024,"PIT","H",27,0,0,36,1,0,0,0,0,0,0,0,1,8,4,4,4,0,1,0,0,0,0,1,9,9,36,1,0,0,3,1,2,0,0,0,0,0.125,0.125,0,5.07185408401489,0,0.571428571428571,5,0.666666666666667,0.2,4.1664797782898,31.8335202217102,5.67848818451166,852.775751131703,102.326066012438,139.014259199392,3,0.333333333,0.5,0.166666666,0,0,0,0,7,24,31,-0.269951999187469,-0.33610200881958,0.06615000218153,-3.47900009155273,-0.346686601638794,0.978466629981995,0.999000012874603,0.999000012874603,0.0675999969244003,1,1,-0.17454107105732,-0.10135183209916,0,1,0.38709677,95.75,0.29032258,84.66666667,0.32258065,92,-0.342129290103912,0.247685685753822,-1.52473127841949,-2.8510774175326,2.75206317504247,-15.2473127841949,0.68421053,0.58333333,0.64516129,0.69230769,0.57142857,0.65,0.38709677,1,0.22580645,3,1,2,0,5,1,6,0.5,0.16666667,0.33333333,0,0.83333333,0.16666667,6.17660865103523,71.68425,62.14327,80,60.05812,34.20237,79.62176,74.7822,66.38069,60.04762,49.2955,52.81886,57.98242,70.26568,62.14645,75.00153,-1.13362,2.37666,99.6,91.72,90,63.9,90.36,71.66,124.08,117,136.88,97.94,94.3,97.16,105.02,99.8477419354839,105.328387096774,0.35483871,0.32258065,0.03225806,0.29032258,95.6818181818182,91.8400024414063,94.5999984741211,84.6444430881076,-1.48556449196555,1.22981748580933,-6.49627685546875,5.85428619384766,8.76590451327237,5.06034240722656,8.9737606048584,2.99535645378961,-0.390259902924299,-1.54472049325705,0.039364367723465,0.249319013208151,-3.54781729931181,-15.4472049325705,3.9364367723465,2.77021125786834,0.61538462,0.66666667,0.64516129,0.625,0.66666667,0.65,0.58064516,20.71428571,0.35483871,0.35483871,0.29032258,95.8859197443182,92.2682939009233,84.8358425564236,-1.67830709977583,1.66264915466309,6.35841878255208,7.72005740079013,3.76501256769354,1.53192191653781,0.155327368527651,-2.05094339698553,0.249319013208151,1.41206698661501,-18.6449399725957,2.77021125786834,0.64285714,0.64705882,0.64516129,0.55555556,0.72727273,0.65,0.5483871,6,85.2445068359375,9.62354977925619,0,0,107.703,1,0.16666667,"2024-05-10",0
"Hunter Stratton",23455,"2024-05-08","LAA",27,2024,"PIT","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.1955776252467,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,0,0,5,9,14,0.0402320027351379,0,0.0402320027351379,0.521000027656555,0.0519182868301868,0.527400016784668,0.686600029468536,0.686600029468536,NA,0,1,0.0765009447932243,-0.000217286365575373,0,0,0.28571429,96.25,0.35714286,85.4,0.35714286,91.8,0.537448823451996,0.0382627621293068,0.13602015376091,13.4362205862999,0.765255242586136,2.7204030752182,0.4,1,0.57142857,0.5,1,0.75,0.28571429,0.33333333,0.14285714,0,2,1,1,1,1,3,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,1.00395607305363,63.51224,68.49261,40.42569,NA,NA,NA,33.52632,51.6055,41.14613,50.7612,51.96176,20,50.02536,60.20442,23.29467,0.12384,4.26285,103.34,108.52,123.88,NA,NA,NA,130.04,84.1,110.8,100.54,98.08,119.8,111.875714285714,96.07,117.751428571429,0.28571429,0.35714286,NA,0.35714286,96.375,91.6200012207031,NA,85.5,-0.79702365398407,1.71286735534668,NA,5.63324317932129,9.15044784545898,5.24557876586914,NA,4.6827995300293,0.587401926517487,0.137751098722219,NA,0.0373271517455578,14.6850481629372,2.75502197444439,NA,0.746543034911156,0.375,0.83333333,0.57142857,0.33333333,1,0.75,0.42857143,20.72727273,0.28571429,0.35714286,0.35714286,96.4600982666016,91.7096801757812,85.5919189453125,-0.365976512432098,2.33781394958496,6.20825614929199,7.77190256118774,3.90577812194824,2.8740119934082,0.587401926517487,0.137751098722219,0.0373271517455578,14.6850481629372,2.75502197444439,0.746543034911156,0.375,0.83333333,0.57142857,0.33333333,1,0.75,0.42857143,3,79.0669301350911,-7.43577448527018,1,0.33333333,102.175,1,0.33333333,"2024-05-08",0
"Hunter Stratton",23455,"2024-05-03","COL",27,2024,"PIT","H",27,0,0,0,1,0,0,0,0,0,0,0,1.2,6,1,0,0,0,0,0,0,0,0,3,16.2000061798119,0,5.40000205993731,3,0,0,1,1,1,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.166666666666667,0.600000228881923,0.333333333333333,1,-0.433521595001745,0.433521595001745,0.473683794802767,0,-8.67421370683647,13.236394947831,1,0.333333333,0.333333333,0.333333333,0,0,0,0,13,23,36,0.00427400227636099,-0.0443039983510971,0.0485780015587807,0.480999976396561,0.0479322373867035,0.498133331537247,0.620599985122681,1.12380003929138,0.275200009346008,1,1,0.0911955386400223,-0.082615501919389,0,0,0.44444444,95.375,0.22222222,83.875,0.33333333,92.25,-0.111087873578072,0.434466689825058,0.462196826934814,-0.694299209862947,5.43083362281322,3.85164022445679,0.33333333,0.73333333,0.5,0.85714286,0.90909091,0.88888889,0.41666667,0.33333333,0.05555556,2,0,1,1,2,0,3,0.66666667,0,0.33333333,0.33333333,0.66666667,0,0.63914569860593,41.14245,51.73672,20,NA,NA,NA,80,64.84099,80,32.12616,39.74965,53.21128,49.37537,52.22491,38.06232,0.16422,4.32342,102.86,82.14,75.82,NA,NA,NA,118.38,142.24,170.48,97.48,111.26,107.84,104.515555555556,105.202222222222,107.528888888889,0.44444444,0.33333333,NA,0.22222222,95.4625015258789,92.0583292643229,NA,83.9375,-1.59752035140991,1.07163707415263,NA,4.70187044143677,9.0357494354248,5.82117525736491,NA,3.74731850624084,-0.114475764334202,0.467438843101263,NA,0.439633298665285,-0.715473527088761,3.89532369251053,NA,5.49541623331606,0.22222222,0.77777778,0.5,0.75,0.92857143,0.88888889,0.5,21.73333333,0.44444444,0.33333333,0.22222222,95.4296417236328,92.0439656575521,83.9120330810547,-1.19069087505341,1.57138363520304,5.15758848190308,7.40521621704102,4.22819932301839,1.91322565078735,-0.125832386314869,0.467438843101263,0.439633298665285,-0.786452414467931,3.89532369251053,5.49541623331606,0.16666667,0.77777778,0.47222222,1,0.85714286,0.88235294,0.5,3,74.4392395019531,5.77994155883789,0,0,95.8148,1,0.33333333,"2024-05-03",0
