"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","XX%","wFB","wSL","wCT","wCB","wFB/C","wSL/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFC%","piSI%","piSL%","pivCH","pivCU","pivFC","pivSI","pivSL","piCH-X","piCU-X","piFC-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFC","piwSI","piwSL","piwCH/C","piwCU/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Phil Maton",18064,"2024-08-04","@LAA",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,3,27,0,9,3,0,0,1,0,0,0,0,0,0,0.75,0,0.75,-0.374583415985107,0,0.25,1,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-67.0931957668724,-66.6845831899186,1,0,1,0,0,0,0,0,5,14,19,0.0314439833164215,-0.0263660326600075,0.057810015976429,0.508000016212463,0.0515474379062653,0.641560018062592,0.537000000476837,0.537000000476837,NA,0,1,0.0302063729614019,0.0188053834310511,0,0,0.26315789,88.2,0.21052632,81.5,NA,NA,0.52631579,75,NA,0.111320063471794,-0.227860882878304,NA,0.451525658369064,2.22640126943588,-5.69652207195759,NA,4.51525658369064,0.5,0.8,0.57894737,0.28571429,0.75,0.45454545,0.26315789,1,0.31578947,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.83537599536877,59.73375,70.42831,38.66118,80,40.808,80,80,62.631,80,80,69.38722,76.27672,80,68.36628,65.8613,-1.86304,1.28253,134.8,96.38,128.22,78.26,160.08,144.58,113.94,148.48,171.76,113.46,124.54,116.88,121.087368421053,118.5,137.317894736842,0.15789474,0.10526316,0.21052632,0.52631579,89.1333312988281,87,81.6999969482422,74.8700012207031,2.42928536732992,-6.11881303787231,10.2569675445557,9.14710540771484,4.44256909688314,6.13118934631348,2.21430158615112,-7.72494125366211,0.0183174163103104,0.094138327986002,-0.232233196496964,0.456226225942373,0.610580543677012,4.7069163993001,-5.80582991242409,4.56226225942373,0.61538462,0.5,0.57894737,0.25,1,0.45454545,0.31578947,20.53333333,NA,0.52631579,0.15789474,0.10526316,0.21052632,NA,74.8515991210938,89.1448974609375,86.9868469238281,81.6707458496094,NA,9.55742111206055,2.69781335194906,-6.09400987625122,10.736722946167,NA,-9.52063674926758,3.65076001485189,5.09041976928711,0.76777571439743,NA,0.623549554497004,0.0183174163103104,0.094138327986002,-0.399556510150433,NA,6.23549554497004,0.610580543677012,4.7069163993001,-9.98891275376081,0.57142857,0.6,0.57894737,0.25,1,0.45454545,0.26315789,1,95.3502426147461,-11.3704929351807,0,0,95.3502,1,1,"2024-08-04",0
"Phil Maton",18064,"2024-08-02","@LAA",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.1620045506571,29.9783111930123,1,0.5,0.5,0,0,0,0,0,6,13,19,0.018503999337554,0,0.018503999337554,0.508000016212463,0.0515474379062653,0.241333320736885,0.448399990797043,0.448399990797043,NA,0,1,0.0766814053058624,-7.37089961455606e-06,0,0,0.47368421,89.33333333,0.15789474,82,NA,NA,0.36842105,75.57142857,NA,0.315830588340759,0.541326463222504,NA,-0.0873202979564667,3.50922875934177,18.0442154407501,NA,-1.24743282794952,0.3,0.66666667,0.47368421,1,0.83333333,0.88888889,0.47368421,0.33333333,0.05263158,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,3.68244760268354,54.03039,69.58409,37.09283,25.21693,47.43164,29.52091,80,55.67361,70.14843,80,64.35917,44.24589,80,65.44715,39.44688,-1.79878,1.37892,103.58,158.34,152.38,76.7,98.9,96.64,95.94,192.18,218.22,52.24,180.36,170.9,79.3544444444445,165.938888888889,164.362222222222,0.36842105,0.10526316,0.15789474,0.36842105,89.7000034877232,88.3000030517578,82,75.471426827567,2.5603220803397,-5.58428239822388,9.4794438680013,9.65505109514509,5.43346786499023,5.59071969985962,1.9465184211731,-6.39802769252232,0.304268270730972,0.0151214338839054,0.549377158284187,-0.0898315832018852,4.34668958187103,0.756071694195271,18.3125719428062,-1.2833083314555,0.22222222,0.7,0.47368421,1,0.85714286,0.88888889,0.52631579,20.2,NA,0.36842105,0.36842105,0.10526316,0.15789474,NA,75.5226527622768,89.7543160574777,88.3624496459961,82.065195719401,NA,10.1053216116769,2.79608590262277,-5.30922031402588,9.95178667704264,NA,-8.06712286812919,4.43941007341657,4.26581525802612,0.556427001953125,NA,-0.0898315832018852,0.304268270730972,0.0151214338839054,0.549377158284187,NA,-1.2833083314555,4.34668958187103,0.756071694195271,18.3125719428062,0.22222222,0.7,0.47368421,1,0.85714286,0.88888889,0.52631579,2,84.2813339233398,-0.357686996459961,0,0,97.7445,1,0.5,"2024-08-02",0
"Phil Maton",18064,"2024-07-31","MIN",25,2024,"NYM","H",31,0,0,9,1,0,0,0,0,0,0,0,1,5,1,1,1,0,0,0,1,0,0,0,0,0,9,0,0,0,2,2,0,1,0,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,0.5,6.1664797782898,2.8335202217102,9.19049659073353,227.074849031134,151.731004947569,223.88448361004,1,0,0.5,0.5,0.5,0,0,0,9,11,20,-0.0062599997036159,-0.00771600008010864,0.00145600026007742,-0.541000008583069,-0.0588363260030746,0.0516400001943111,0.0526000000536442,0.0526000000536442,0.00999999977648258,1,1,-0.0518252365291119,-0.0693986147501437,0,0,0.6,88,0.1,81.5,NA,NA,0.3,74.5,NA,0.266801059246063,0.321025758981705,NA,-0.566989064216614,2.22334216038386,16.0512879490852,NA,-9.44981773694356,0.2,0.6,0.4,1,1,1,0.5,0.4,0,2,1,1,1,1,2,4,0.5,0.25,0.25,0.25,0.25,0.5,2.63308045000782,69.73942,80,57.57703,20,62.62155,20,80,60.78437,80,57.66627,58.89842,50.29459,56.08385,71.43579,40.50016,-0.25256,3.69825,114.14,110.74,137.5,84.94,-69.7,-74.52,92.62,172.88,194.8,83.86,120.06,115.8,93.982,94.082,101.662,0.45,0.15,0.1,0.3,88.6555582682292,86.2333374023438,81.3000030517578,74.4500020345052,1.99289237128364,-8.21005884806315,9.56386089324951,9.33095423380534,5.725404103597,3.9616584777832,2.98937034606934,-7.07763036092122,0.616146009415388,-0.34935137629509,0.325329571962357,-0.576127231121063,6.84606677128209,-11.645045876503,16.2664785981178,-9.60212051868439,0.11111111,0.63636364,0.4,1,1,1,0.55,18.93333333,0.05,0.3,0.45,0.1,0.1,83.6899032592773,74.3924662272135,88.6062689887153,87.4869003295898,81.2286529541016,-11.1965999603271,9.8172238667806,2.10973676045736,-7.0342903137207,9.69706916809082,1.48267996311188,-8.45866966247559,5.335509830051,3.965980052948,2.23225498199463,-0.351199358701706,-0.576127231121063,0.616146009415388,0.00184798240661621,0.325329571962357,-35.1199358701706,-9.60212051868439,6.84606677128209,0.0923991203308105,16.2664785981178,0.11111111,0.63636364,0.4,1,1,1,0.55,4,94.091796875,27.0758304595947,0,0,101.686,3,0.75,"2024-07-31",0
"Phil Maton",18064,"2024-07-25","ATL",25,2024,"NYM","H",31,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.65572908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.7896047094219,78.3097583844777,1,0,1,0,0,0,1,9,3,4,7,0.303691983222961,-0.00455834995955229,0.308250337839127,1.067999958992,0.116150081157684,2.84193348884583,2.69180011749268,2.69180011749268,NA,0,1,0.0946612358093262,0.0121998094666834,1,0,0.71428571,88,NA,NA,NA,NA,0.28571429,75,NA,0.0412450060248375,NA,NA,0.314515799283981,0.82490012049675,NA,NA,15.7257899641991,0.33333333,1,0.42857143,1,0,0.66666667,0.14285714,0.5,0.14285714,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,1.32001229239029,20,80,20,NA,NA,NA,NA,NA,NA,20,67.23207,20,20,80,20,4.94865,11.50007,34.8,-140.54,-158.28,NA,NA,NA,NA,NA,NA,83.4,40.38,20.62,67.2,-19.9266666666667,-39.0133333333333,0.57142857,0.14285714,NA,0.28571429,88.7749938964844,84.9000015258789,NA,74.5,2.49557566642761,-6.02441358566284,NA,10.8556346893311,4.25349521636963,3.31005144119263,NA,-9.92335319519043,-0.104953017085791,0.146984651684761,NA,0.319692716002464,-2.62382542714477,14.6984651684761,NA,15.9846358001232,0.4,0.5,0.42857143,1,0,0.66666667,0.28571429,16.5,NA,0.33333333,0.66666667,NA,NA,NA,74.5037002563477,88.7455520629883,NA,NA,NA,10.8043994903564,2.39819002151489,NA,NA,NA,-11.2383995056152,4.02724266052246,NA,NA,NA,0.319692716002464,-0.104953017085791,NA,NA,NA,15.9846358001232,-2.62382542714477,NA,NA,0.25,0.5,0.33333333,1,0,0.5,0.33333333,2,58.5618705749512,-47.402660369873,0,0,58.5619,0,0,"2024-07-25",0
"Phil Maton",18064,"2024-07-23","@NYY",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,2,0,0,0,0,0,0,0.25,0.25,0,5.04972908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,103.103404788804,102.47548198021,2,0,1,0,0,0,0,0,10,13,23,0.139880001544952,-0.0360920019447803,0.175972014665604,0.49099999666214,0.0509864985942841,1.99329996109009,2.47359991073608,2.47359991073608,3.44440007209778,1,1,0.0489737838506699,0.0212013048341538,1,0,0.60869565,88.92857143,0.13043478,82.33333333,NA,NA,0.26086957,75.83333333,NA,0.361453056335449,0.0807801187038422,NA,0.050835944712162,2.58180754525321,2.69267062346141,NA,0.8472657452027,0.3125,0.42857143,0.34782609,0.8,0.66666667,0.75,0.30434783,0.25,0.08695652,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,2.99408728530789,20,73.60996,20,20,54.79132,20,80,59.67526,74.84685,20,61.64152,20.64876,20,66.34187,20,2.27043,7.48274,109.32,-7.28,-0.859999999999999,87.38,64.28,63.8,98.72,130.82,169.46,49.98,44.72,20.24,76.695652173913,44.9365217391304,39.8808695652174,0.47826087,0.13043478,0.13043478,0.26086957,89.2454556551847,87.2666625976562,82.2333323160807,75.8500010172526,0.823151675137607,-7.50969060262044,8.45578765869141,9.48365338643392,5.91071874445135,4.94746653238932,4.42061456044515,-7.20085461934408,0.395668178796768,-0.0332007221877575,0.0818430446088314,0.0505306869745255,3.59698344360698,-1.10669073959192,2.72810148696105,0.842178116242091,0.18181818,0.5,0.34782609,1,0.66666667,0.75,0.52173913,19.89473684,NA,0.26086957,0.47826087,0.13043478,0.13043478,NA,75.6494852701823,89.0099820223722,87.0250651041667,82.0028991699219,NA,9.95984522501628,0.828714284029874,-7.58319664001465,9.06797663370768,NA,-8.80462964375814,5.43145439841531,4.17058340708415,3.5661735534668,NA,0.0505306869745255,0.395668178796768,-0.0332007221877575,0.0818430446088314,NA,0.842178116242091,3.59698344360698,-1.10669073959192,2.72810148696105,0.09090909,0.58333333,0.34782609,1,0.71428571,0.75,0.52173913,2,87.9082794189453,0.162359818816185,0,0,94.5161,0,0,"2024-07-23",0
"Phil Maton",18064,"2024-07-22","@MIA",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,78.7896047094219,114.84853560366,2,0,0.666666666,0.333333333,0,0,1,9,6,7,13,0.092399999499321,0,0.092399999499321,0.522000014781952,0.0519402995705605,1.19533336162567,1.74600005149841,1.74600005149841,0.953999996185303,1,1,0.07770124822855,-0.000400636980106603,1,0,0.38461538,89.8,0.46153846,82,NA,NA,0.15384615,74.5,NA,-0.213110417127609,0.945195257663727,NA,-0.0580911040306091,-4.26220834255219,15.7532542943954,NA,-2.90455520153046,0.25,0.4,0.30769231,1,1,1,0.38461538,0.33333333,0,0,2,1,1,1,1,3,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,1.12690091326228,20,63.31417,20,NA,NA,NA,80,74.05248,80,20,58.80821,20,69.13903,73.51898,44.33158,-1.06363,2.48165,109.92,49.04,36.32,NA,NA,NA,93.7,169.46,190.42,83.98,86.58,71.46,92.4569230769231,119.056923076923,120.958461538462,0.38461538,NA,0.46153846,0.15384615,89.6400024414063,NA,82.0499979654948,74.3000030517578,2.25495586395264,NA,11.5728886922201,9.50740814208984,6.64442901611328,NA,2.81381988525391,-8.86806106567383,-0.217529103159904,NA,1.0011097677052,-0.0591252744197845,-4.35058206319809,NA,16.6851627950867,-2.95626372098923,0.16666667,0.42857143,0.30769231,1,1,1,0.53846154,17.5,NA,0.15384615,0.38461538,NA,0.46153846,NA,74.2371520996094,89.5729370117188,NA,81.9935658772786,NA,9.42625999450684,2.65976009368896,NA,12.0431671142578,NA,-10.5878000259399,5.70522384643555,NA,1.54723803202311,NA,-0.0591252744197845,-0.217529103159904,NA,1.0011097677052,NA,-2.95626372098923,-4.35058206319809,NA,16.6851627950867,0.16666667,0.42857143,0.30769231,1,1,1,0.53846154,3,85.8597412109375,-8.27700678507487,0,0,100.809,1,0.33333333,"2024-07-22",0
"Phil Maton",18064,"2024-07-19","@MIA",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.4655956081077,18.1856412207288,0,0.5,0,0.5,0,0,0,0,5,8,13,0.0451200157403946,-0.0286799781024456,0.0737999901175499,0.522000014781952,0.0519402995705605,0.924999952316284,0.769999980926514,0.769999980926514,0.549999952316284,1,1,0.0393665134906769,0.00941188441886891,0,0,0.76923077,88.8,0.07692308,83,NA,NA,0.15384615,74.5,NA,0.148392707109451,-0.0238054171204567,NA,0.193908214569092,1.48392707109451,-2.38054171204567,NA,9.69541072845459,0.16666667,0.57142857,0.38461538,1,0.5,0.6,0.53846154,0.25,0.15384615,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,1.46007372867782,21.82401,80,20,80,65.54652,56.23895,80,50.68328,60.99953,60.56958,64.59458,49.2016,62.28617,69.91533,43.00588,-0.63788,3.12027,188.3,3.84,89.4,90.22,100.12,94.98,104.98,137.38,140.74,89.64,132.66,126.64,106.087692307692,108.198461538462,117.124615384615,0.61538462,0.15384615,0.07692308,0.15384615,89.4124984741211,86.75,82.5,74.5,1.98573768138885,-9.16798114776611,7.79571723937988,9.46805000305176,6.26797866821289,3.88807725906372,3.95818758010864,-7.81632614135742,0.0507741831243038,0.0973343104124069,-0.0242429338395596,0.19612817466259,0.634677289053798,4.86671552062035,-2.42429338395596,9.8064087331295,0.2,0.5,0.38461538,1,0.5,0.6,0.61538462,20.22222222,NA,0.15384615,0.61538462,0.15384615,0.07692308,NA,74.4852523803711,89.3495635986328,86.6886520385742,82.4412002563477,NA,10.2938299179077,2.37686634063721,-9.12479019165039,8.64291000366211,NA,-9.92196464538574,5.19360971450806,2.44711494445801,2.35065007209778,NA,0.19612817466259,0.0507741831243038,0.0973343104124069,-0.0242429338395596,NA,9.8064087331295,0.634677289053798,4.86671552062035,-2.42429338395596,0.2,0.5,0.38461538,1,0.5,0.6,0.61538462,2,101.973373413086,18.8502349853516,0,0,107.921,2,1,"2024-07-19",0
"Phil Maton",18064,"2024-07-14","COL",25,2024,"NYM","H",31,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-67.0933479346499,-66.6847344309602,0,0,0,0,0,0,0,0,3,3,6,0.00763798737898469,0,0.00763798737898469,0.0949999988079071,0.0103317014873028,0.300399988889694,0.150199994444847,0.300399988889694,0.548200011253357,1,1,0.0254260580986738,-6.37036128708912e-10,0,0,0.66666667,87.5,NA,NA,NA,NA,0.33333333,73.5,NA,0.0350132919847965,NA,NA,0.2312992811203,0.875332299619913,NA,NA,11.564964056015,0.2,1,0.33333333,0,0,0,0.16666667,NA,0.33333333,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.68845835847855,42.77984,80,20,20,31.8976,20,NA,NA,NA,20,60.24003,46.29339,20,75.62512,20,3.04752,8.64837,145.9,130.32,236.54,70.6,5.90000000000001,-0.259999999999991,NA,NA,NA,78.88,115.9,116.4,99.84,102.373333333333,137.003333333333,0.5,0.16666667,NA,0.33333333,88.0999959309896,85.5999984741211,NA,73.6000061035156,2.05880196889242,-4.612060546875,NA,10.7377414703369,5.28720537821452,6.85436582565308,NA,-7.61429357528687,0.0700617581605911,-0.0350487045943737,NA,0.234206512570381,2.33539193868637,-3.50487045943737,NA,11.7103256285191,0.25,0.5,0.33333333,0,0,0,0.33333333,17.6,NA,0.33333333,0.5,0.16666667,NA,NA,73.7558441162109,88.2558390299479,85.807502746582,NA,NA,10.661600112915,2.13402001063029,-4.90846014022827,NA,NA,-8.63506031036377,4.98942343393962,6.54570007324219,NA,NA,0.234206512570381,0.0700617581605911,-0.0350487045943737,NA,NA,11.7103256285191,2.33539193868637,-3.50487045943737,NA,0.25,0.5,0.33333333,0,0,0,0.33333333,0,NA,NA,0,NA,NA,0,NA,"2024-07-14",0
"Phil Maton",18064,"2024-07-12","COL",25,2024,"NYM","H",31,0,0,13.500014081612,1,0,0,0,0,0,1,0,0.2,3,1,1,1,1,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,13.500014081612,0.333333333333333,1.50000156462356,0,1,19.6664969891489,-6.16648290753691,2.43449162409945,340.612628833359,479.967724480619,60.6207349749633,0,0.5,0,0.5,0,1,0,0,4,8,12,-0.0428880080580711,-0.105265997350216,0.0623779892921448,-1.09200000762939,-0.11876019090414,0.978933334350586,0.579100012779236,1.15820002555847,2.80340003967285,1,1,-0.0779796615242958,0.0341687026437071,0,0,0.58333333,88.85714286,0.16666667,83,NA,NA,0.25,74.66666667,NA,0.15315717458725,-1.31562936306,NA,0.309817343950272,2.18795963696071,-65.7814681529999,NA,10.3272447983424,0.42857143,0.6,0.5,0.66666667,1,0.83333333,0.41666667,0.66666667,0.08333333,2,0,0,0,0,2,2,1,0,0,0,0,1,31.0708219480031,80,73.47686,75.17593,24.21465,58.50777,33.87683,80,65.1712,77.44731,80,62.28605,80,80,66.74809,78.68357,-2.25112,0.70041,129.08,146.56,184.1,70.28,113.6,97.14,52.8,153.74,184.04,93.36,183.64,180.18,89.76,151.876666666667,161.043333333333,0.33333333,0.25,0.16666667,0.25,89.4499969482422,87.9333292643229,83.1000061035156,74.6333312988281,2.51944017410278,-6.825652440389,10.4110202789307,9.94403584798177,4.45464944839478,3.85746701558431,3.41851139068604,-8.28107643127441,0.340078584849834,-0.186726149171591,-1.31440673395991,0.313581574708223,8.50196462124586,-6.22420497238636,-65.7203366979957,10.4527191569408,0.42857143,0.6,0.5,0.66666667,1,0.83333333,0.41666667,19,NA,0.25,0.33333333,0.25,0.16666667,NA,74.6861012776693,89.5043792724609,87.971201578776,83.1215972900391,NA,10.1272500356038,2.69284009933472,-6.8948237101237,10.8337497711182,NA,-9.70048395792643,3.91548490524292,3.26814333597819,2.63821005821228,NA,0.313581574708223,0.340078584849834,-0.186726149171591,-1.31440673395991,NA,10.4527191569408,8.50196462124586,-6.22420497238636,-65.7203366979957,0.42857143,0.6,0.5,0.66666667,1,0.83333333,0.41666667,2,107.64176940918,20.830041885376,1,0.5,109.44,2,1,"2024-07-12",0
"Phil Maton",18064,"2024-07-11","WSN",25,2024,"NYM","H",31,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,1,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.4655956081077,18.1856412207288,0,0,0,1,1,0,0,0,1,9,10,0.0143320336937904,0,0.0143320336937904,0.458999991416931,0.0499184317886829,0.19200000166893,0.312999993562698,0.312999993562698,0.232999995350838,1,1,0.0750710964202881,-0.000425088247311689,0,0,0.4,88,0.2,82,NA,NA,0.4,74.75,NA,0.170935794711113,0.0334886722266674,NA,0.595551371574402,4.27339486777782,1.67443361133337,NA,14.88878428936,0.33333333,0.85714286,0.7,1,0.5,0.57142857,0.7,1,0.3,1,0,0,1,0,0,1,1,0,0,1,0,0,-2.51410866904656,66.89608,76.02726,52.49831,77.74186,59.57992,74.36816,80,52.08437,80,62.34736,57.01892,74.16715,74.08918,67.78838,78.59048,-1.37116,2.02035,130.96,62.24,97,75.92,134.6,133.58,128.08,86.68,121.38,89.92,104.12,95.92,112.568,86.928,105.21,0.3,0.1,0.2,0.4,87.9000040690104,88,82.3500061035156,74.7249984741211,2.23461850484212,-6.35961484909058,10.6142559051514,9.4103946685791,5.2158374786377,4.95305442810059,2.24523830413818,-8.3083381652832,0.133502695709467,0.039364367723465,0.0337270088493824,0.584609512239695,4.45008985698223,3.9364367723465,1.68635044246912,14.6152378059924,0,1,0.7,NA,0.57142857,0.57142857,0.7,21.16666667,NA,0.4,0.3,0.1,0.2,NA,74.6770477294922,87.841298421224,87.9633026123047,82.2709045410156,NA,9.64206027984619,2.18216339747111,-6.41019010543823,10.8067998886108,NA,-9.61158752441406,4.83714993794759,3.94130992889404,1.26537549495697,NA,0.584609512239695,0.133502695709467,0.039364367723465,0.0337270088493824,NA,14.6152378059924,4.45008985698223,3.9364367723465,1.68635044246912,0.5,0.75,0.7,1,0.5,0.57142857,0.8,1,68.5801620483398,69.3973007202148,0,0,68.5802,0,0,"2024-07-11",0
"Phil Maton",18064,"2024-07-06","@TEX",12,2024,"TBR","A",31,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,0,0,0,0,0,0,0,0.66666667,0.33333333,0.33333333,4.54806241285889,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,53.5534178106164,52.0512824543046,0,0,0,0,0,0,0,0,5,8,13,0.0300799906253815,-0.0137759996578097,0.0438559912145138,0.49099999666214,0.0509865023195744,0.471599996089935,0.521999955177307,0.521999955177307,NA,0,1,0.0496079213917255,0.014174926095078,0,0,0.46153846,88.66666667,0.07692308,81,NA,NA,0.46153846,75,NA,-0.187084540724754,0.0389156937599182,NA,0.366867899894714,-3.11807567874591,3.89156937599182,NA,6.11446499824524,0.44444444,0.75,0.53846154,0.25,0.66666667,0.42857143,0.30769231,1,0.30769231,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.53050489170824,64.49791,70.20341,54.36212,20,38.99208,20,80,51.77227,77.15848,73.93248,54.75887,51.89357,45.21257,61.00402,30.00573,0.42284,4.71135,143.9,94.16,137.26,89.5,-88.22,-125.7,97.06,112.92,116.6,106.96,129.7,120.6,120.561538461538,78.48,90.0892307692308,0.30769231,0.15384615,0.07692308,0.46153846,89.1999969482422,87.6499938964844,80.5999984741211,74.8666687011719,1.97768187522888,-7.59279918670654,7.33341407775879,8.96462949117025,6.34663820266724,6.02663230895996,2.62301731109619,-7.46250788370768,0.0350130535662174,-0.227848052978516,0.039364367723465,0.369914449751377,0.875326339155436,-11.3924026489258,3.9364367723465,6.16524082918962,0.44444444,0.75,0.53846154,0.25,0.66666667,0.42857143,0.30769231,18.66666667,NA,0.46153846,0.30769231,0.15384615,0.07692308,NA,74.890635172526,89.2225952148438,87.6596984863281,80.6191024780273,NA,9.92946624755859,2.56356000900269,-7.57083034515381,7.99309015274048,NA,-9.57560030619303,5.55198764801025,4.86766529083252,1.29892003536224,NA,0.369914449751377,0.0350130535662174,-0.227848052978516,0.039364367723465,NA,6.16524082918962,0.875326339155436,-11.3924026489258,3.9364367723465,0.5,0.66666667,0.53846154,0.4,0.5,0.42857143,0.23076923,0,NA,NA,0,NA,NA,0,NA,"2024-07-06",0
