"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxSI%","pfxSL%","pfxvSI","pfxvSL","pfxSI-X","pfxSL-X","pfxSI-Z","pfxSL-Z","pfxwSI","pfxwSL","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piSI%","piSL%","pivSI","pivSL","piSI-X","piSL-X","piSI-Z","piSL-Z","piwSI","piwSL","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Taylor Rogers",13449,"2024-07-11","TOR",30,2024,"SFG","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0,1,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,156.790915694681,187.345706390858,1,0,0.5,0.5,0,0,1,9,8,13,21,0.00707200076431036,-0.00327800097875297,0.010350001975894,0.474000006914139,0.050398726016283,0.126200005412102,0.120799995958805,0.120799995958805,NA,0,1,0.0364052876830101,0.0196327508354273,0,0,0.61904762,93.53846154,0.38095238,79.75,0.522762477397919,0.197895169258118,4.02124982613784,2.47368961572647,0.16666667,0.88888889,0.47619048,0.5,1,0.9,0.42857143,0.66666667,0.04761905,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,6.10241890862747,20,26.89526,20,62.78891,55.95614,52.07888,24.20457,38.05104,20,1.72799,6.66908,99.42,47.16,27.74,130.56,87,103.58,111.282857142857,62.3371428571429,56.6314285714286,0.61904762,0.38095238,93.484619140625,79.7750015258789,9.30271148681641,-7.52223205566406,3.57713024432843,1.30165982246399,0.53015098720789,0.199329603463411,4.07808451698377,2.49162004329264,0.11111111,0.75,0.47619048,0,1,0.9,0.57142857,19.94444444,0.61904762,0.38095238,93.821542593149,80.0783615112305,8.7739498431866,-8.41833019256592,2.58985959566557,0.265274882316589,0.53015098720789,0.199329603463411,4.07808451698377,2.49162004329264,0.11111111,0.75,0.47619048,0,1,0.9,0.57142857,2,84.1410217285156,27.5814018249512,0,0,94.5385,0,0,"2024-07-11",0
"Taylor Rogers",13449,"2024-07-06","@CLE",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0,1,0,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,156.790915694681,150.806929171676,2,0,1,0,0,0,0,0,6,7,13,0.0411280319094658,-0.0276239831000566,0.0687520131468773,0.480000019073486,0.0506329126656055,0.745333313941956,0.728399991989136,0.728399991989136,0.51199996471405,1,1,0.0398822426795959,0.0152984813537172,0,0,0.61538462,93.875,0.38461538,78.8,-0.0139150023460388,0.696834623813629,-0.173937529325485,13.9366924762726,0.125,0.8,0.38461538,1,1,1,0.38461538,0.33333333,0,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,6.56966526966658,25.88459,21.72804,49.41404,32.82207,48.88671,20,27.70505,31.81617,32.65553,1.51051,6.34286,73.88,73.48,56.36,117.26,94.98,95.18,90.5646153846154,81.7492307692308,71.2907692307692,0.61538462,0.38461538,93.9000015258789,78.8799987792969,9.60898017883301,-8.20406112670898,4.3132266998291,0.85180721282959,-0.0174596831202507,0.708915520459414,-0.218246039003134,14.1783104091883,0.2,0.5,0.38461538,1,1,1,0.61538462,17.5,0.61538462,0.38461538,93.7608642578125,78.7052185058594,9.19073963165283,-9.02091827392578,3.67139387130737,0.254312562942505,-0.0174596831202507,0.708915520459414,-0.218246039003134,14.1783104091883,0,0.55555556,0.38461538,NA,1,1,0.69230769,2,75.0113983154297,-2.05646181106567,0,0,84.8118,0,0,"2024-07-06",0
"Taylor Rogers",13449,"2024-07-05","@CLE",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-19.0813844885779,18.1856412207288,0,0.5,0,0.5,0,0,0,0,10,14,24,0.0511199980974197,-0.0215679984539747,0.0726879984140396,0.480000019073486,0.0506329089403152,0.789499998092651,0.998399972915649,0.998399972915649,1.02479994297028,1,1,0.0220014695078135,0.0427483699107049,0,0,0.54166667,93.92307692,0.45833333,78.90909091,0.0647052973508835,-0.0516978353261948,0.497733056545258,-0.469980321147225,0.14285714,0.7,0.375,1,0.85714286,0.88888889,0.41666667,0.75,0.04166667,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,1.48417538159398,20,38.71856,33.61889,80,52.39804,56.06339,42.81874,46.05834,44.16237,0.57156,4.93443,115.3,72.74,68.32,127.42,124.5,142.54,120.855,96.4633333333333,102.3375,0.54166667,0.45833333,93.9153864933894,78.8545476740057,10.3689821683444,-8.74139959161932,5.05538294865535,0.839151815934615,0.062900073826313,-0.00637498497962952,0.483846721740869,-0.0579544089057229,0.2,0.5,0.375,1,0.85714286,0.88888889,0.58333333,18.65,0.54166667,0.45833333,93.7403940054087,78.6739113547585,9.75295668381911,-9.73685663396662,4.32830693171574,-0.0580374002456665,0.062900073826313,-0.00637498497962952,0.483846721740869,-0.0579544089057229,0.22222222,0.46666667,0.375,1,0.85714286,0.88888889,0.625,2,89.8424072265625,19.2398109436035,0,0,96.5518,1,0.5,"2024-07-05",0
"Taylor Rogers",13449,"2024-06-30","LAD",30,2024,"SFG","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,81.4170727589986,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,0,0,5,12,17,0.00354001391679049,0,0.00354001391679049,0.474000006914139,0.0503987222909927,0.0487333349883556,0.0808000043034554,0.0808000043034554,0.0454000011086464,1,1,0.073173388838768,-0.00053288685719137,0,0,0.29411765,93.8,0.70588235,80.16666667,0.27328172326088,0.455977439880371,5.46563446521759,3.79981199900309,0.11111111,0.75,0.41176471,1,1,1,0.47058824,0.66666667,0,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,0.958144398918615,79.34669,49.91659,80,53.43014,49.73884,39.85805,66.62461,54.2354,59.75738,-0.90741,2.71598,118.98,131.48,122.9,120.18,63.04,61.8,119.827058823529,83.1694117647059,79.7705882352941,0.29411765,0.70588235,93.7,80.1416676839193,10.3242012023926,-6.48208427429199,3.56812553405762,0.172505040963491,0.277060940861702,0.443207692354918,5.54121881723404,3.69339743629098,0,0.63636364,0.41176471,NA,1,1,0.64705882,18.14285714,0.29411765,0.70588235,93.9639770507813,80.3752237955729,9.67483825683594,-7.60364278157552,2.57864799499512,-1.08063101768494,0.277060940861702,0.443207692354918,5.54121881723404,3.69339743629098,0,0.58333333,0.41176471,NA,1,1,0.70588235,3,78.0424601236979,34.5156529744466,0,0,83.8195,0,0,"2024-06-30",0
"Taylor Rogers",13449,"2024-06-29","LAD",30,2024,"SFG","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,2,0,0,0,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,81.4170727589986,151.387312822842,1,0,0.5,0.5,0,0,0,0,5,10,15,0.00353199616074562,-0.0748819932341576,0.0784139931201935,0.0710000023245811,0.00754917599260807,1.07214999198914,1.3471999168396,0.97079998254776,2.18300008773804,1,1,0.00841155741363764,-0.00511724580879139,0,0,0.66666667,93.2,0.33333333,79.8,0.525317192077637,-0.60944676399231,5.25317192077637,-12.1889352798462,0.3,0.4,0.33333333,0.66666667,1,0.8,0.33333333,0.75,0.06666667,0,2,2,1,2,1,4,0,0.5,0.5,0.25,0.5,0.25,1.05074464945321,21.17624,32.52809,41.38169,63.02272,54.38959,68.65665,35.40162,39.10809,53.92293,1.03235,5.62562,84.96,81.86,62.46,93.06,130.08,138.46,87.66,97.9333333333333,87.7933333333333,0.66666667,0.33333333,93.0799987792969,79.7599975585938,9.88722763061523,-7.20462265014648,3.62780952453613,0.949679660797119,0.531625121831894,-0.614914629608393,5.31625121831894,-12.2982925921679,0.14285714,0.5,0.33333333,0,1,0.8,0.53333333,14.90909091,0.66666667,0.33333333,93.3974914550781,80.066259765625,9.31690063476563,-7.83036193847656,2.47097091674805,-0.330511832237244,0.531625121831894,-0.614914629608393,5.31625121831894,-12.2982925921679,0.14285714,0.5,0.33333333,0,1,0.8,0.53333333,4,88.3296737670898,12.1264724731445,1,0.25,101.907,1,0.25,"2024-06-29",0
"Taylor Rogers",13449,"2024-06-25","CHC",30,2024,"SFG","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,2,0,0,0,0,0,0,0.25,0.25,0,5.04972908401489,0,0.333333333333333,2,0.5,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,106.541687070893,102.47548198021,2,0,1,0,0,0,0,0,8,16,24,0.0940279960632324,-0.0890959948301315,0.183123975992203,0.593999981880188,0.063157893717289,1.87165009975433,1.35793340206146,1.16460001468658,0.66540002822876,1,1,0.00890650600194931,0.0413315144889396,1,0,0.75,93.22222222,0.25,80,0.220839783549309,0.0410365797579288,1.22688768638505,0.683942995965481,0.16666667,0.75,0.45833333,1,1,1,0.5,0.25,0,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,3.04351112681247,20.80209,38.58477,38.11379,77.95508,49.31794,72.73764,35.41775,39.12068,49.16345,1.03135,5.62412,100.74,71.72,68.6,129.6,117.86,120.2,107.955,83.255,81.5,0.75,0.25,93.1444430881076,79.9666646321615,9.96371799045139,-7.35328483581543,3.55755488077799,0.507262865702311,0.222156882286072,0.0412123501300812,1.23420490158929,0.68687250216802,0,0.61111111,0.45833333,NA,1,1,0.75,20.2,0.75,0.25,93.5164794921875,80.3168334960938,9.24197472466363,-8.27419853210449,2.44665103488498,-0.664074381192525,0.222156882286072,0.0412123501300812,1.23420490158929,0.68687250216802,0.125,0.625,0.45833333,1,1,1,0.66666667,2,99.8117980957031,-7.8067569732666,0,0,108.969,1,0.5,"2024-06-25",0
"Taylor Rogers",13449,"2024-06-23","@STL",30,2024,"SFG","A",33,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,4,2,1,1,0,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,0,0,1,0,2,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.5,3.00000312924711,0.666666666666667,0.5,0.166476649042681,13.3335374325693,0.166476649042681,335.081390772946,6.04315120218939,5.81251197675874,1,0.666666666,0.333333333,0,0,0,0,0,2,10,12,-0.0675320029258728,-0.089744009077549,0.022212004289031,-0.830999970436096,-0.0876582264900208,0.486999988555908,0.51199996471405,0.51199996471405,0.345600008964539,1,1,-0.0999826714396477,-0.0386867423443735,0,1,0.5,93.66666667,0.5,79.33333333,-0.306153416633606,-0.743013024330139,-5.10255694389343,-12.3835504055023,0,0.625,0.41666667,NA,0.8,0.8,0.66666667,0.75,0.08333333,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,7.30867932511098,69.86276,42.85065,80,66.1017,55.27671,50.60504,75.35359,51.01865,80,-1.44971,1.90253,97.34,84,67.88,123.26,90.5,108.42,110.3,87.25,88.15,0.5,0.5,93.6500040690104,79.2166646321615,9.65335591634115,-9.02345339457194,3.14831320444743,0.475616892178853,-0.308052193373442,-0.750411964952946,-5.1342032228907,-12.5068660825491,0,0.5,0.41666667,NA,0.8,0.8,0.83333333,17.125,0.5,0.5,93.9468688964844,79.5036163330078,8.7560297648112,-10.3582496643066,2.51868836085002,-0.126833617687225,-0.308052193373442,-0.750411964952946,-5.1342032228907,-12.5068660825491,0,0.55555556,0.41666667,NA,0.8,0.8,0.75,3,99.8520202636719,4.35293769836426,0,0,105.243,2,0.66666667,"2024-06-23",0
"Taylor Rogers",13449,"2024-06-20","@STL",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,0,0.2,0.750000178813977,0.25,1,1.66647942066184,-1.66647942066184,2.80048599569648,0,43.730142305893,69.4652537965709,2,0.25,0.5,0.25,0,0,2,13.5000032186516,7,15,22,-0.0108240023255348,-0.0760519728064537,0.0652279704809189,-0.0999999567866325,-0.010548529215157,0.719839990139008,0.892933309078217,1.05480003356934,0.728399991989136,1,1,0.0302147958427668,-0.0452514740960055,0,0,0.68181818,94.06666667,0.31818182,80,0.88038969039917,-0.415353953838348,5.86926460266113,-5.93362791197641,0.2,0.5,0.36363636,1,1,1,0.54545455,0.6,0,1,2,1,1,3,0,4,0.25,0.5,0.25,0.25,0.75,0,2.54231487973473,43.11551,30.27414,53.3488,79.11081,46.73034,71.02051,58.46517,35.28332,64.25542,-0.4005,3.47634,86.28,120.94,98.74,108.54,136.48,140.28,93.3627272727273,125.884545454545,111.957272727273,0.68181818,0.31818182,93.9,80.0714285714286,10.4338500976563,-8.18805367606027,3.60391337076823,-0.275191221918379,0.891258366405964,-0.422361437231302,5.94172244270643,-6.03373481759003,0.11111111,0.53846154,0.36363636,1,1,1,0.59090909,18.82352941,0.68181818,0.31818182,93.5840494791667,79.7306256975446,9.66788533528646,-9.68093763078962,2.70215199788411,-1.52177483694894,0.891258366405964,-0.422361437231302,5.94172244270643,-6.03373481759003,0.11111111,0.53846154,0.36363636,1,1,1,0.59090909,4,83.8053131103516,3.44234800338745,0,0,93.5725,0,0,"2024-06-20",0
"Taylor Rogers",13449,"2024-06-19","@CHC",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,2,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,2.19049659073353,0,-19.0813844885779,54.7244184399108,0,0,0,1,0,0,0,0,3,12,15,0.0266920030117035,-0.0235799998044968,0.0502720028162003,0.468999981880188,0.0502679534256458,0.549499988555908,0.472000002861023,0.472000002861023,0.372000008821487,1,1,0.0130440909415483,0.0355309837947594,0,0,0.46666667,94.57142857,0.53333333,79.5,0.270942598581314,-0.208585947751999,3.87060855116163,-2.60732434689999,0,0.83333333,0.66666667,NA,0.6,0.6,0.8,0.75,0.26666667,2,0,0,1,0,1,2,1,0,0,0.5,0,0.5,-1.09980373384691,57.95159,29.83066,78.80705,80,48.13521,73.32654,78.0649,41.34096,80,-1.61816,1.64985,96.44,115.02,91.52,108,132.18,126.96,102.605333333333,124.172,110.421333333333,0.46666667,0.53333333,94.3285696847098,79.5124969482422,9.66505541120257,-7.76476669311523,3.73628861563546,0.572597622871399,0.273701593279839,-0.248031355440617,3.91002276114055,-3.10039194300771,0,0.83333333,0.66666667,NA,0.6,0.6,0.8,19.90909091,0.46666667,0.53333333,94.8731253487723,80.0471725463867,8.77026748657227,-8.78518867492676,2.93879999433245,-0.253157377243042,0.273701593279839,-0.248031355440617,3.91002276114055,-3.10039194300771,0,0.83333333,0.66666667,NA,0.6,0.6,0.8,2,78.9302062988281,42.042423248291,0,0,92.3416,0,0,"2024-06-19",0
"Taylor Rogers",13449,"2024-06-16","LAA",30,2024,"SFG","H",33,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,2,1,0,1,0,0,0,0.2,0.2,0,5.60764908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,106.541687070893,139.014259199392,2,0,0.666666666,0.333333333,1,0,1,9,14,10,24,0.00440197857096791,-0.00307799689471722,0.00747997546568513,0.474000006914139,0.0503987222909927,0.0697200000286102,0.0961999967694283,0.0961999967694283,0.0253999996930361,1,1,-0.00794507656246424,0.0710830365332262,0,0,0.625,92.53333333,0.375,78.11111111,0.00142901390790939,-0.0624046362936497,0.00952675938606262,-0.693384847707219,0.06666667,0.55555556,0.25,0,1,0.83333333,0.375,0.6,0.04166667,2,1,0,1,2,0,3,0.66666667,0.33333333,0,0.33333333,0.66666667,0,1.63480174561383,20,35.93532,20.60403,24.57854,45.30708,22.02946,20,38.81142,20,2.81343,8.29724,85.18,23.42,14.18,101.58,75.06,84.28,91.33,42.785,40.4675,0.625,0.375,92.5466634114583,78.1111111111111,7.98566029866536,-9.1915045844184,3.00673446655273,-0.538296010759142,-0.00310702994465828,-0.0647310242056847,-0.0207135329643885,-0.719233602285385,0,0.66666667,0.25,NA,0.83333333,0.83333333,0.375,15.84210526,0.625,0.375,93.2104248046875,78.7751600477431,7.13530069986979,-10.3217485215929,2.33486582438151,-1.62145031823052,-0.00310702994465828,-0.0647310242056847,-0.0207135329643885,-0.719233602285385,0,0.75,0.25,NA,0.83333333,0.83333333,0.33333333,3,101.958485921224,17.8166224161784,0,0,105.943,3,1,"2024-06-16",0
"Taylor Rogers",13449,"2024-06-14","LAA",30,2024,"SFG","H",33,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,2,2,0,1,0,0,0,0,0.2,-0.2,8.77520908401489,0,0.25,2,0.25,1,6.1664797782898,-6.1664797782898,9.19049659073353,0,156.790915694681,223.88448361004,1,0,0.5,0.5,0.5,0,0,0,11,12,23,0.00146999990101904,-0.000861999928019941,0.00233199982903898,0.474000006914139,0.0503987222909927,0.0252400003373623,0.0299999993294477,0.0299999993294477,0.0153999999165535,1,1,0.0214776359498501,0.0367632468302909,0,0,0.43478261,93.3,0.56521739,79.23076923,-0.768974721431732,0.737882316112518,-7.68974721431732,5.67601781625014,0.25,0.85714286,0.43478261,0.5,1,0.8,0.30434783,0.2,0.08695652,1,1,2,2,0,2,4,0.25,0.25,0.5,0.5,0,0.5,2.67654509830601,20,40.75585,20,55.20243,55.58936,40.95719,20,52.11134,20,2.3761,7.64124,89.68,9.44000000000001,-1.34,110.32,81.86,96.92,101.346086956522,50.3730434782609,54.1982608695652,0.43478261,0.56521739,93.0900024414063,79.2692307692308,10.0271324157715,-8.71571995661809,4.46330413818359,0.822347274193397,-0.784552540630102,0.711616028100252,-7.84552540630102,5.47396944692502,0.21428571,0.77777778,0.43478261,0.33333333,1,0.8,0.39130435,17.5,0.43478261,0.56521739,93.8017517089844,79.9640174278846,9.08871078491211,-10.0570373535156,3.50385513305664,-0.298129026706402,-0.784552540630102,0.711616028100252,-7.84552540630102,5.47396944692502,0.21428571,0.77777778,0.43478261,0.33333333,1,0.8,0.39130435,4,87.5042037963867,34.1873321533203,0,0,95.5694,2,0.5,"2024-06-14",0
"Taylor Rogers",13449,"2024-06-11","HOU",30,2024,"SFG","H",33,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,3,20.2500048279774,0,6.75000160932579,3,0,0,2,0,0,0,0,0,0,0.6,0,0.6,-0.452710915985107,0,0.2,0.750000178813977,0.5,1,-1.33352129459407,1.33352129459407,-1.33352129459407,0,-31.6437186003182,-30.4360237233343,2,0,1,0,0,0,0,0,12,14,26,0.0526879914104939,-0.0262720044702291,0.0789599940180779,0.691999971866608,0.0735778883099556,0.708400011062622,0.632400035858154,0.632400035858154,0.567799985408783,1,1,0.062943160533905,0.011432884903277,0,0,0.38461538,93.1,0.61538462,79.0625,0.372306615114212,0.152128145098686,3.72306615114212,0.950800906866789,0.27777778,0.5,0.34615385,0.2,0.5,0.33333333,0.30769231,0.6,0.23076923,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,-1.30284029740314,63.45987,41.1696,64.62651,37.14505,59.82901,21.40959,50.32054,56.84323,37.98694,0.1055,4.23534,104.36,139.02,142.16,113.42,80.94,101.6,109.935384615385,103.278461538462,117.2,0.38461538,0.61538462,92.7900024414062,79.0250015258789,10.6571464538574,-8.30619812011719,4.2565990447998,0.814527332782745,0.377284210175276,0.151191055774689,3.77284210175276,0.944944098591805,0.1875,0.6,0.34615385,0,0.5,0.33333333,0.38461538,16.33333333,0.38461538,0.61538462,93.5848571777344,79.7966995239258,9.82600326538086,-9.53468227386475,3.19556007385254,-0.179294019937515,0.377284210175276,0.151191055774689,3.77284210175276,0.944944098591805,0.14285714,0.58333333,0.34615385,0,0.42857143,0.33333333,0.46153846,2,91.6215362548828,-23.0941295623779,0,0,101.416,1,0.5,"2024-06-11",0
"Taylor Rogers",13449,"2024-06-09","@TEX",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,2,0,1,0,0,0,0,0,0.25,-0.25,7.96547908401489,0,0.333333333333333,2,0.333333333333333,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,156.790915694681,150.806929171676,2,0.333333333,0.666666666,0,0,0,0,0,5,8,13,0.0029720354359597,-0.00253600347787142,0.00550803914666176,0.49099999666214,0.0509865060448647,0.0529999993741512,0.0483999997377396,0.0483999997377396,0.0199999995529652,1,1,0.0134659735485911,0.0426101674147085,0,0,0.46153846,93.33333333,0.53846154,78.42857143,0.277277737855911,-0.0583110712468624,4.62129563093185,-0.833015303526606,0,0.71428571,0.38461538,NA,0.8,0.8,0.53846154,0.5,0.07692308,0,3,0,1,1,1,3,0,1,0,0.33333333,0.33333333,0.33333333,10.5637424369625,20,61.26129,20,70.25348,54.28248,59.36615,38.92783,60.03764,26.56506,0.81328,5.29701,107.88,-13.26,-9.54000000000001,101.02,93.18,104.94,104.186153846154,44.0538461538462,52.1030769230769,0.46153846,0.53846154,93.0999959309896,78.2999965122768,11.6155611673991,-8.73329653058733,2.55728181203206,0.818068163735526,0.282353777438402,-0.0621078684926033,4.70589629064004,-0.887255264180047,0,0.625,0.38461538,NA,0.8,0.8,0.61538462,16.88888889,0.46153846,0.53846154,93.1140340169271,78.2837698800223,10.9791501363118,-9.35385131835938,1.39740339914958,-0.323584863117763,0.282353777438402,-0.0621078684926033,4.70589629064004,-0.887255264180047,0,0.625,0.38461538,NA,0.8,0.8,0.61538462,3,94.1497192382812,-21.4581731160482,0,0,106.81,2,0.66666667,"2024-06-09",0
"Taylor Rogers",13449,"2024-06-04","@ARI",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,2,13.5000032186516,0,6.75000160932579,2,0,0,0,2,1,1,0,0,0,0.4,0,0.4,2.17248908401489,0,0.2,0.750000178813977,0.333333333333333,1,0.166479063033887,-0.166479063033887,2.43449221310316,0,6.04321185278741,60.6207492086641,0,0.333333333,0,0.666666666,0.5,0,3,20.2500048279774,4,15,19,0.00805997848510742,-0.00156000850256532,0.00961998663842678,0.953999996185303,0.0963636338710785,0.0851999968290329,0.0933333337306976,0.0520000010728836,NA,0,1,0.0803405269980431,0.014260162967721,0,0,0.52631579,93.5,0.47368421,79.66666667,0.306430101394653,0.250570982694626,3.06430101394653,2.78412202994029,0.125,0.54545455,0.36842105,1,0.83333333,0.85714286,0.57894737,0.6,0.05263158,2,0,1,1,2,0,3,0.66666667,0,0.33333333,0.33333333,0.66666667,0,0.616893808304496,57.42813,31.53508,78.03191,80,46.65449,80,80,39.48852,80,-2.02695,1.03667,82.44,122.58,99.58,106.46,146.22,143.5,93.8178947368421,133.777894736842,120.384210526316,0.52631579,0.47368421,93.55,79.6222195095486,10.2755142211914,-6.97922685411241,4.43003540039062,0.580598089430067,0.309110205620527,0.25229137390852,3.09110205620527,2.80323748787244,0,0.46666667,0.36842105,NA,0.85714286,0.85714286,0.78947368,15.64285714,0.52631579,0.47368421,93.4679992675781,79.5018310546875,9.69094543457031,-7.84621344672309,3.5367359161377,-0.466982841491699,0.309110205620527,0.25229137390852,3.09110205620527,2.80323748787244,0.25,0.4,0.36842105,0,1,0.85714286,0.78947368,3,85.9518839518229,41.1274973551432,0,0,90.9521,0,0,"2024-06-04",0
"Taylor Rogers",13449,"2024-06-02","NYY",30,2024,"SFG","H",33,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,81.4170727589986,78.3097583844777,1,0,1,0,0,0,0,0,0,1,1,0.0178819987922907,0,0.0178819987922907,0.574000000953674,0.0610313676297665,0.618600010871887,0.309300005435944,0.618600010871887,NA,0,1,0.0289072077721357,-4.03860937747691e-10,0,0,1,94,NA,NA,0.212085232138634,NA,21.2085232138634,NA,1,NA,1,1,NA,1,NA,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1.34180193046909,56.19119,80,44.38331,NA,NA,NA,62.30471,80,48.21945,-0.63903,3.11855,114.4,127.08,135.78,NA,NA,NA,114.4,127.08,135.78,1,NA,93.5999984741211,NA,11.3401651382446,NA,4.01998233795166,NA,0.214739695191383,NA,21.4739695191383,NA,NA,1,1,NA,1,1,1,NA,1,NA,93.978401184082,NA,10.877799987793,NA,3.17217993736267,NA,0.214739695191383,NA,21.4739695191383,NA,NA,1,1,NA,1,1,1,1,49.702278137207,-21.4226741790771,0,0,49.7023,0,0,"2024-06-02",0
