"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","SF%","SFv","XX%","wFB","wSL","wCT","wSF","wFB/C","wSL/C","wCT/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piFS%","piSI%","piSL%","pivFA","pivFC","pivFS","pivSI","pivSL","piFA-X","piFC-X","piFS-X","piSI-X","piSL-X","piFA-Z","piFC-Z","piFS-Z","piSI-Z","piSL-Z","piwFA","piwFC","piwFS","piwSI","piwSL","piwFA/C","piwFC/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Matt Bowman",13528,"2024-09-01","@COL",2,2024,"BAL","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,0,1,0,0,0,0,0,0.25,-0.25,7.96547908401489,0,0,1,0,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,154.019040353275,151.561560819707,2,0.333333333,0.666666666,0,0,0,0,0,7,6,13,0.0223839990794659,-0.00462399935349822,0.0270079988986254,0.629000008106232,0.0547432526946068,0.266200006008148,0.449200004339218,0.449200004339218,0.272799998521805,1,1,0.0454886816442013,0.0385984655167973,0,0,0.69230769,91.55555556,0.23076923,83.66666667,0.07692308,90,NA,NA,NA,0.55107855796814,0.00152462720870972,-0.0344077162444592,NA,6.12309508853488,0.0508209069569906,-3.44077162444592,NA,0.11111111,1,0.38461538,1,1,1,0.30769231,0.5,0,0,3,0,1,1,1,3,0,1,0,0.33333333,0.33333333,0.33333333,10.5989639312971,NA,20,49.44337,20,20,36.02035,43.01226,80,52.76951,59.11862,20,56.81712,20,NA,NA,NA,20,40.77285,25.67678,2.1701,7.33224,75.98,13.7,4.48,100.62,49.68,55.22,120.7,107.26,106.5,95.82,10.06,16.56,NA,NA,NA,102.82,56.6185714285714,59.8228571428571,0.07692308,0.07692308,NA,0.61538462,0.23076923,92,89.5999984741211,NA,91.4375,83.6666666666667,-5.69000339508057,1.010702252388,NA,-7.69339656829834,6.91643969217936,3.34829688072205,2.8401939868927,NA,1.55277788639069,1.52067565917969,-0.0350487045943737,-0.0350487045943737,NA,0.589409004896879,0.00128604471683502,-3.50487045943737,-3.50487045943737,NA,7.36761256121099,0.0428681572278341,0.11111111,1,0.38461538,1,1,1,0.30769231,17.33333333,NA,0.07692308,NA,0.69230769,0.23076923,NA,89.8380966186523,NA,91.7247856987847,83.9281005859375,NA,1.27953004837036,NA,-6.94750679863824,8.24940999348958,NA,2.95367002487183,NA,1.58615483178033,1.23029534022013,NA,-0.0350487045943737,NA,0.554360300302505,0.00128604471683502,NA,-3.50487045943737,NA,6.15955889225006,0.0428681572278341,0.125,0.8,0.38461538,1,1,1,0.38461538,3,83.0826619466146,-3.49098428090413,0,0,89.8343,0,0,"2024-09-01",0
"Matt Bowman",13528,"2024-08-29","@LAD",2,2024,"BAL","A",33,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,9,2,1,1,0,3,0,0,0,0,2,13.5000032186516,20.2500048279774,13.5000032186516,0.66666667,0,0,1,2,1,0,0,0,0,0.22222222,0.33333333,-0.11111111,8.45006241220711,0,0.333333333333333,3.75000089406988,0.5,0.8,6.91648067235968,-0.166479063033887,9.18449382242895,171.902621532182,172.979771268683,226.642415230452,0.5,0.25,0.25,0.5,0,0,0,0,20,22,42,-0.00060000317171216,-0.0524399615824223,0.0518399588763714,-0.580000042915344,-0.0613756664097309,0.41839998960495,0.29899999499321,0.379999995231628,0.610000014305115,1,1,-0.0638829842209816,0.0624489421879532,0,0,0.38095238,91.3125,0.21428571,83.44444444,0.26190476,90.54545455,0.14285714,84.66666667,NA,-0.602703332901001,-0.926543116569519,0.396658450365067,-0.0103125460445881,-3.76689583063126,-10.2949235174391,3.6059859124097,-0.171875767409801,0.23333333,0.66666667,0.35714286,0.42857143,0.875,0.66666667,0.28571429,0.66666667,0.11904762,1,0,3,0,1,3,4,0.25,0,0.75,0,0.25,0.75,6.62755427722083,NA,NA,NA,NA,60.48933,46.5786,63.22312,47.50624,60.68231,38.77459,34.28482,39.28933,39.60678,71.04814,26.97554,80,55.68794,46.59916,61.96252,-0.22796,3.73515,NA,NA,NA,122.48,79.28,105.18,120.42,85.98,99.02,95.2,89.7,94.6,72.92,170.98,157.36,107.81380952381,96.5447619047619,108.543333333333,NA,0.26190476,0.14285714,0.38095238,0.21428571,NA,90.4272738370028,84.6666666666667,91.3125,83.3888888888889,NA,-1.58348170193759,-6.35613505045573,-11.2779712677002,5.00131140814887,NA,4.26026847145774,0.909498532613119,1.6055623292923,4.43633355034722,NA,0.398513328284025,-0.0118644572794437,-0.619188699871302,-0.937577843666077,NA,3.62284843894568,-0.197740954657396,-3.86992937419564,-10.4175315962897,0.2,0.58823529,0.35714286,0.4,0.9,0.73333333,0.4047619,21.33333333,NA,0.26190476,0.14285714,0.38095238,0.21428571,NA,90.3980990323153,84.6441650390625,91.299934387207,83.3625217013889,NA,-0.183872721411965,-5.1549866994222,-9.89644050598145,6.95824898613824,NA,3.40301097523082,-0.565785686175028,0.51621675491333,3.22734006245931,NA,0.398513328284025,-0.0118644572794437,-0.619188699871302,-0.937577843666077,NA,3.62284843894568,-0.197740954657396,-3.86992937419564,-10.4175315962897,0.2,0.58823529,0.35714286,0.4,0.9,0.73333333,0.4047619,4,95.7166137695312,19.4429721832275,1,0.25,104.677,3,0.75,"2024-08-29",0
"Matt Bowman",13528,"2024-08-27","@LAD",2,2024,"BAL","A",33,1,0,0,1,0,0,0,0,0,0,0,1.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,7.74112908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,5.88809594770333,0,78.1762071033664,144.636047701185,0.333333333,0.2,0.2,0.6,0,0,0,0,5,10,15,0.219200000166893,0,0.219200000166893,1.35800004005432,0.143703699111938,1.81319999694824,2.05666661262512,3.0220000743866,1.9099999666214,1,1,0.122584991157055,-0.00169374885845365,1,0,0.2,92.33333333,0.33333333,83.4,0.33333333,90.6,0.13333333,84.5,NA,0.284230947494507,0.21541553735733,0.782934248447418,-0.0712025240063667,9.47436491648356,4.30831074714661,15.6586849689484,-3.56012620031834,0.14285714,0.75,0.46666667,1,1,1,0.53333333,0.8,0,2,0,3,1,2,2,5,0.4,0,0.6,0.2,0.4,0.4,3.41554566102577,NA,NA,NA,NA,20,47.23506,20,75.11068,55.62344,70.34866,80,48.72489,80,20,30.23254,20,66.91127,52.06643,64.96892,-0.92522,2.68926,NA,NA,NA,140.98,59.76,92.54,120.62,134.84,144.92,90,140.38,142.48,90.46,76.08,67.66,110.464,113.836,123.329333333333,NA,0.33333333,0.13333333,0.2,0.33333333,NA,90.4200012207031,84.3500061035156,92.2999979654948,83.2599975585938,NA,-1.15984687805176,-5.0680980682373,-12.1225293477376,6.73482284545898,NA,5.39181060791016,0.384692311286926,1.96233526865641,4.17836265563965,NA,0.835045263171196,-0.0725650899112225,0.330024726688862,0.21771577745676,NA,16.7009052634239,-3.62825449556112,11.0008242229621,4.35431554913521,0.14285714,0.75,0.46666667,1,1,1,0.53333333,22.8,NA,0.33333333,0.13333333,0.2,0.33333333,NA,90.1785217285156,84.0834045410156,92.0767618815104,82.9987976074219,NA,0.127611184120178,-3.64439010620117,-10.8620669047038,8.74011764526367,NA,4.435498046875,-1.27045202255249,0.62928831577301,2.77950592041016,NA,0.835045263171196,-0.0725650899112225,0.330024726688862,0.21771577745676,NA,16.7009052634239,-3.62825449556112,11.0008242229621,4.35431554913521,0.16666667,0.66666667,0.46666667,1,1,1,0.6,5,86.8972778320312,18.5917694091797,0,0,101.682,2,0.4,"2024-08-27",0
"Matt Bowman",13528,"2024-08-25","HOU",2,2024,"BAL","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.9475705631782,-22.5814263197472,1,0,1,0,0,0,0,0,3,9,12,0.00682000024244189,0,0.00682000024244189,0.467000007629395,0.0502150543034077,0.0913333296775818,0.118000000715256,0.118000000715256,NA,0,1,0.0748874023556709,-0.00021586386564372,0,0,0.41666667,93.2,0.5,83.83333333,NA,NA,0.08333333,87,NA,0.666578114032745,0.0278989113867283,NA,0.0389156937599182,13.3315622806549,0.464981856445471,NA,3.89156937599182,0.42857143,0.4,0.41666667,1,0.5,0.8,0.41666667,0.66666667,0.08333333,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.56238306439831,NA,NA,NA,NA,80,57.06805,73.37833,80,71.6309,80,NA,NA,NA,80,32.30226,80,80,66.31956,80,-3.05029,-0.49834,NA,NA,NA,131.56,134.7,152.46,126.3,121.02,138.04,NA,NA,NA,89.42,137.2,135.48,125.418333333333,128.068333333333,143.835,NA,NA,0.08333333,0.41666667,0.5,NA,NA,86.5999984741211,92.9,83.7666676839193,NA,NA,-7.25156736373901,-10.6955078125,8.79093297322591,NA,NA,2.2635486125946,1.69822998046875,3.51308345794678,NA,NA,0.039364367723465,0.674656335264444,0.0278014913201332,NA,NA,3.9364367723465,13.4931267052889,0.463358188668887,0.42857143,0.4,0.41666667,1,0.5,0.8,0.41666667,20.88888889,NA,NA,0.08333333,0.41666667,0.5,NA,NA,86.4941024780273,92.824658203125,83.6451822916667,NA,NA,-6.46164989471436,-9.95370407104492,10.0676231384277,NA,NA,0.842451989650726,0.688614225387573,2.39343007405599,NA,NA,0.039364367723465,0.674656335264444,0.0278014913201332,NA,NA,3.9364367723465,13.4931267052889,0.463358188668887,0.375,0.5,0.41666667,1,0.5,0.8,0.33333333,1,99.6711502075195,4.01430416107178,0,0,99.6712,1,1,"2024-08-25",0
"Matt Bowman",13528,"2024-08-22","HOU",2,2024,"BAL","H",33,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0,0,0,1,1.66647942066184,-1.66647942066184,2.80048599569648,0,40.2547814372398,67.8238162491883,2,0,0.666666666,0.333333333,0,0,0,0,4,10,14,0.00474000163376331,0,0.00474000163376331,0.682999968528748,0.0734408646821976,0.0470000021159649,0.0560000017285347,0.0720000043511391,0.0240000002086163,1,1,0.0980438739061356,0.00280722014420358,0,0,0.28571429,92.25,0.42857143,83.5,0.28571429,91.5,NA,NA,NA,0.685792505741119,0.208182841539383,0.0350132957100868,NA,17.144812643528,3.46971402565638,0.875332392752171,NA,0.44444444,0.6,0.5,0.75,1,0.85714286,0.35714286,0.75,0.07142857,1,0,2,1,1,1,3,0.33333333,0,0.66666667,0.33333333,0.33333333,0.33333333,0.0347509941940759,NA,NA,NA,NA,80,47.20341,80,51.99673,61.05427,40.19199,73.68318,51.01308,80,NA,NA,NA,75.22662,58.46759,70.46751,-1.44183,1.91435,NA,NA,NA,120.72,153.2,158.8,104.4,95.62,104.1,93.74,101.08,109.64,NA,NA,NA,106.017142857143,113.631428571429,121.311428571429,NA,0.28571429,NA,0.28571429,0.42857143,NA,91.4749984741211,NA,92.2750015258789,83.3500010172526,NA,-3.24159264564514,NA,-11.4146213531494,6.52739588419596,NA,4.77005624771118,NA,2.87554430961609,2.92359097798665,NA,0.0350130535662174,NA,0.694705352187157,0.210388377308846,NA,0.875326339155436,NA,17.3676338046789,3.50647295514743,0.42857143,0.57142857,0.5,0.66666667,1,0.85714286,0.5,18.3,NA,0.28571429,NA,0.28571429,0.42857143,NA,91.3439025878906,NA,92.1443481445312,83.1861470540365,NA,-2.01550245285034,NA,-10.6080074310303,8.11876487731934,NA,3.88905739784241,NA,1.7998880147934,2.00717067718506,NA,0.0350130535662174,NA,0.694705352187157,0.210388377308846,NA,0.875326339155436,NA,17.3676338046789,3.50647295514743,0.375,0.66666667,0.5,0.66666667,1,0.85714286,0.42857143,3,75.9627278645833,-7.40054512023926,0,0,96.9995,1,0.33333333,"2024-08-22",0
"Matt Bowman",13528,"2024-06-10","CHW",11,2024,"SEA","H",33,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,4,1,1,1,1,1,0,0,0,0,0,0,13.500014081612,13.500014081612,0,0,0,1,2,0,0,0,0,0,0,0.25,-0.25,10.3741040840149,13.500014081612,0.333333333333333,3.00000312924711,0,1,27.1665048122667,-13.6664907306547,12.202514422274,357.238135434255,698.773308446599,301.723432731227,0.5,0,0.333333333,0.666666666,0,0.5,0,0,9,10,19,-0.0166620016098022,-0.0325299985706806,0.0158679988235235,-0.703999996185303,-0.0799545720219612,0.222099989652634,0.302799999713898,0.509199976921082,0.132200002670288,1,1,-0.136012077331543,0.0609918054447151,0,0,0.57894737,92.18181818,0.42105263,80.75,NA,NA,NA,NA,NA,-1.53037309646606,0.267949104309082,NA,NA,-13.912482695146,3.34936380386353,NA,NA,0.11111111,0.6,0.36842105,1,1,1,0.52631579,0.5,0,2,0,1,0,0,3,3,0.66666667,0,0.33333333,0,0,1,25.0547810978043,NA,NA,NA,NA,41.10057,37.1527,58.30204,80,64.78233,80,NA,NA,NA,NA,NA,NA,71.57414,50.19245,80,-1.21491,2.25473,NA,NA,NA,106.2,111.7,119.36,119.24,143.34,171.58,NA,NA,NA,NA,NA,NA,111.690526315789,125.022105263158,141.347368421053,NA,NA,NA,0.57894737,0.42105263,NA,NA,NA,92.1909068714489,80.7125015258789,NA,NA,NA,-10.3813656893643,9.11944007873535,NA,NA,NA,3.02587093006481,1.54065573215485,NA,NA,NA,-1.53694574907422,0.270786315202713,NA,NA,NA,-13.9722340824929,3.38482894003391,0,0.58333333,0.36842105,NA,1,1,0.63157895,17.8,NA,NA,NA,0.57894737,0.42105263,NA,NA,NA,92.4924371892756,81.0089416503906,NA,NA,NA,-9.64068187366832,10.1925258636475,NA,NA,NA,1.63676227222789,-0.0341080762445927,NA,NA,NA,-1.53694574907422,0.270786315202713,NA,NA,NA,-13.9722340824929,3.38482894003391,0.11111111,0.6,0.36842105,1,1,1,0.52631579,3,98.5847676595052,10.9895032246908,1,0.33333333,102.761,3,1,"2024-06-10",0
"Matt Bowman",13528,"2024-05-24","MIA",15,2024,"ARI","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,80.8940481410376,114.84853560366,1,0.333333333,0.333333333,0.333333333,0,0,0,0,2,3,5,0.00832000002264977,0,0.00832000002264977,0.510999977588654,0.0516161620616913,0.107999995350838,0.135999992489815,0.135999992489815,NA,0,1,0.0773856416344643,-0.000348601071432142,0,0,0.6,92,0.2,83,0.2,90,NA,NA,NA,0.822162866592407,-0.0344077162444592,-0.0344077162444592,NA,27.4054288864136,-3.44077162444592,-3.44077162444592,NA,0.33333333,1,0.6,1,1,1,0.4,0.33333333,0,0,1,2,0,2,1,3,0,0.33333333,0.66666667,0,0.66666667,0.33333333,5.95402401298716,NA,NA,NA,NA,80,45.69495,80,20,65.41883,20,20,52.54162,20,NA,NA,NA,44.34926,50.72383,44.95248,0.47647,4.7918,NA,NA,NA,96.22,171.48,178.84,97.76,6.67999999999999,17.08,92.04,16.38,19.16,NA,NA,NA,95.692,107.5,114.552,NA,0.2,NA,0.6,0.2,NA,89.5999984741211,NA,92.0333353678385,82.5999984741211,NA,1.61464047431946,NA,-10.408608118693,7.46153545379639,NA,5.97828483581543,NA,3.68974177042643,3.45127511024475,NA,-0.0350487045943737,NA,0.832577586174011,-0.0350487045943737,NA,-3.50487045943737,NA,27.7525862058004,-3.50487045943737,0,1,0.6,NA,1,1,0.6,15.5,NA,0.2,NA,0.6,0.2,NA,89.4644012451172,NA,91.9415995279948,82.5516967773438,NA,1.81200003623962,NA,-10.2694104512533,8.99462985992432,NA,4.92289018630981,NA,2.21361001332601,0.799165010452271,NA,-0.0350487045943737,NA,0.832577586174011,-0.0350487045943737,NA,-3.50487045943737,NA,27.7525862058004,-3.50487045943737,0,1,0.6,NA,1,1,0.6,3,90.033437093099,4.0174872080485,0,0,99.9786,2,0.66666667,"2024-05-24",0
"Matt Bowman",13528,"2024-05-17","DET",15,2024,"ARI","H",33,0,0,22.5,1,0,0,0,0,0,0,0,2,13,6,5,5,0,1,0,0,0,0,3,13.5,4.5,27,3,0.333333333,0,3,4,2,0,1,0,0,0.23076923,0.07692308,0.15384615,3.77131488027694,0,0.5,3.5,0.666666666666667,0.28571429,1.6664797782898,20.8335202217102,4.69049659073353,538.11833521409,43.4492280781584,115.138727429243,0.75,0.222222222,0.333333333,0.444444444,0,0,0,0,17,30,47,-0.0209599994122982,-0.0251599997282028,0.00420000031590462,-4.97900009155273,-0.502929270267487,0.0389230772852898,0.078666664659977,0.215999990701675,0.00999999977648258,1,1,-0.143047392368317,-0.395450611236851,0,0,0.44680851,92.33333333,0.36170213,80.29411765,0.10638298,90.2,0.08510638,84.25,NA,-0.710371911525726,-0.802641034126282,0.108265668153763,-1.3321944475174,-3.38272338821774,-4.72141784780166,2.16531336307526,-33.3048611879349,0.22222222,0.65,0.40425532,0.66666667,0.84615385,0.78947368,0.42553191,0.69230769,0.08510638,3,4,2,1,3,5,9,0.33333333,0.44444444,0.22222222,0.11111111,0.33333333,0.55555556,2.76750682798636,NA,NA,NA,NA,80,42.01565,80,23.92988,63.23024,20,68.89163,56.98043,80,66.72109,41.38984,71.17519,71.95999,53.45184,69.64967,-1.23888,2.21877,NA,NA,NA,101.24,159.56,172.72,121.6,23.12,50.52,89.04,117.42,115.2,90.1,120.28,113.66,106.35829787234,102.383404255319,117.374468085106,NA,0.10638298,0.08510638,0.44680851,0.36170213,NA,90.1,84,92.2904750279018,80.3941147748162,NA,0.945825958251953,-5.45648765563965,-10.1715632847377,10.4376445097082,NA,5.5885498046875,-0.212533190846443,2.79597800118583,1.89703122307273,NA,0.109135314822197,-1.34867269918323,-0.714998427778482,-0.855442032217979,NA,2.18270629644394,-33.7168174795806,-3.40475441799277,-5.03201195422341,0.125,0.5483871,0.40425532,0.5,0.82352941,0.78947368,0.65957447,18.36363636,NA,0.10638298,0.08510638,0.44680851,0.36170213,NA,90.0995788574219,84.0023498535156,92.3079659598214,80.3929515165441,NA,1.52106285095215,-5.34556245803833,-9.70765395391555,11.0086544261259,NA,4.03771209716797,-2.01549983024597,1.30146353585379,0.1414494935204,NA,0.109135314822197,-1.34867269918323,-0.714998427778482,-0.855442032217979,NA,2.18270629644394,-33.7168174795806,-3.40475441799277,-5.03201195422341,0.15789474,0.57142857,0.40425532,0.66666667,0.8125,0.78947368,0.59574468,9,96.0958523220486,9.69066704644097,3,0.33333333,110.527,4,0.44444444,"2024-05-17",0
"Matt Bowman",13528,"2024-05-12","@BAL",15,2024,"ARI","A",33,0,0,0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,1,0,0,0,0,1,4.5,4.5,0,1,0.166666666,0,6,0,0,0,1,0,0,0.125,0.125,0,2.06916658401489,0,0,0.5,0,1,3.6664797782898,-3.6664797782898,3.6664797782898,0,93.375654828664,90.3926201823441,6,0,1,0,0,0,0,0,16,21,37,0.00793999992311001,-0.00370000000111759,0.0116400001570582,0.934000015258789,0.100430108606815,0.0662499964237213,0.0899999961256981,0.111999996006489,0.0240000002086163,1,1,0.0722615718841553,0.0475874900286546,0,0,0.51351351,92.26315789,0.24324324,80.11111111,0.13513514,88.8,0.10810811,84.75,NA,0.995079338550568,-0.21865901350975,0.0869183838367462,-0.298510134220123,5.23725967658193,-2.42954459455278,1.73836767673492,-7.46275335550308,0.28,0.75,0.43243243,0.85714286,0.88888889,0.875,0.32432432,0.25,0.05405405,3,1,2,3,2,1,6,0.5,0.16666667,0.33333333,0.5,0.33333333,0.16666667,2.1845861146509,NA,NA,NA,NA,30.5763,45.6519,49.29843,20,55.48633,20,62.68078,56.20812,63.9775,80,56.38704,67.46732,33.24519,51.61097,35.68476,1.16633,5.82659,NA,NA,NA,100.5,93.3,102.9,131.86,16.62,41.04,87.54,101.9,101.06,63.3,221.24,221.26,102.355135135135,89.6416216216216,100.4,NA,0.13513514,0.10810811,0.51351351,0.24324324,NA,88.6799987792969,84.75,92.2210500616776,80.1333346896701,NA,0.869603252410889,-8.22692680358887,-10.3647846422697,11.3694907294379,NA,5.53672676086426,-0.490133941173553,3.55194653962788,0.157774739795261,NA,0.0876508727669716,-0.304274693131447,1.0071925111115,-0.225639529526234,NA,1.75301745533943,-7.60686732828617,5.3010132163763,-2.50710588362482,0.3,0.58823529,0.43243243,0.83333333,0.9,0.875,0.45945946,19.72413793,NA,0.13513514,0.10810811,0.51351351,0.24324324,NA,88.6788818359375,84.7782516479492,92.2386474609375,80.1263359917535,NA,1.33770017623901,-8.10319709777832,-10.1231071070621,11.8178066677517,NA,4.45970802307129,-2.4264349937439,2.39249279624537,-1.37192789713542,NA,0.0876508727669716,-0.304274693131447,1.0071925111115,-0.225639529526234,NA,1.75301745533943,-7.60686732828617,5.3010132163763,-2.50710588362482,0.25,0.64705882,0.43243243,0.8,0.90909091,0.875,0.45945946,6,71.303227742513,-20.0276184082031,0,0,101.779,1,0.16666667,"2024-05-12",0
"Matt Bowman",13528,"2024-05-03","SDP",15,2024,"ARI","H",33,0,0,5.40000205993731,1,0,0,0,0,0,0,0,1.2,7,2,1,1,1,0,0,0,0,0,0,0,0,10.8000041198746,0,0,0,0,4,3,1,0,0,0,0,0,0,8.95440255000799,5.40000205993731,0.285714285714286,1.20000045776385,0.166666666666667,1,10.9664827537548,-5.56648069381749,6.79530133750784,129.148449717605,275.607186745177,166.002857162777,0,0.428571428,0,0.571428571,0.25,0.25,1,5.40000205993731,11,19,30,-0.0312599986791611,-0.0460799969732761,0.0148199973627925,-0.954999983310699,-0.0964646488428116,0.11600000411272,0.15200001001358,0.26800000667572,0.061999998986721,1,1,-0.152670666575432,-0.116812071104343,0,0,0.4,92,0.1,81.66666667,0.3,89.77777778,0.2,82.83333333,NA,0.692995846271515,-2.07826066017151,0.171607345342636,0.353387176990509,5.77496538559596,-69.2753553390503,1.90674828158485,5.88978628317515,0.13333333,0.86666667,0.5,0.5,0.92307692,0.86666667,0.5,0.42857143,0.06666667,3,1,3,2,2,3,7,0.42857143,0.14285714,0.42857143,0.28571429,0.28571429,0.42857143,18.0133807577391,NA,NA,NA,NA,51.29265,33.84026,56.35124,80,59.75177,80,20,46.2059,33.15831,58.54766,49.05482,62.69901,50.42057,44.62648,58.36748,0.09928,4.22601,NA,NA,NA,94.16,107.5,112.64,114.08,122.92,135.76,83.38,71.86,63,80.98,128.26,131.84,90.282,102.502,103.9,NA,0.3,0.2,0.4,0.1,NA,89.9111124674479,82.7000020345052,91.9500020345052,81.5,NA,-0.251170582241482,-4.88879108428955,-9.71303876241048,7.56526629130046,NA,5.94993718465169,0.98234764734904,4.54173342386882,2.01280721028646,NA,0.172387585043907,0.382000289857388,0.700911670923233,-2.08425578102469,NA,1.91541761159897,6.36667149762313,5.84093059102694,-69.4751927008232,0.09090909,0.73684211,0.5,0,0.92857143,0.86666667,0.63333333,18.86956522,NA,0.3,0.2,0.4,0.1,NA,89.8815443250868,82.652099609375,91.9185180664062,81.4531046549479,NA,0.328541888131036,-4.69021161397298,-9.3336976369222,8.22331619262695,NA,4.73524771796332,-0.375035802523295,3.25342845916748,0.822952111562093,NA,0.172387585043907,0.382000289857388,0.700911670923233,-2.08425578102469,NA,1.91541761159897,6.36667149762313,5.84093059102694,-69.4751927008232,0.1,0.7,0.5,0,0.92857143,0.86666667,0.66666667,7,91.5526384626116,30.926751273019,2,0.28571429,111.676,3,0.42857143,"2024-05-03",0
