"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CH%","CHv","wFB","wSL","wCT","wCH","wFB/C","wSL/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","piSL%","pivCH","pivFA","pivFC","pivSI","pivSL","piCH-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Garrett Crochet",27463,"2024-07-28","SEA",4,2024,"CHW","H",25,0,1,9,1,1,0,0,0,0,0,0,3,18,6,5,3,1,1,0,0,0,0,3,9,3,18,3,0.5,1,8,5,0,1,4,1,1,0.16666667,0.05555556,0.11111111,4.25614575404367,3,0.352941176470588,2.33333333333333,0.384615384615385,0.35714286,6.49981311162313,2.50018688837687,4.68649378865957,222.226357121294,154.575139625779,114.743106368457,1.6,0,0.615384615,0.384615384,0.2,0.2,1,3,18,46,64,-0.300044000148773,-0.462965965270996,0.162921950221062,-3.50929999351501,-0.361597120761871,0.837499976158142,0.688399970531464,0.870000004768372,0.347000002861023,1,1,-0.295338690280914,-0.0629228126329878,0,0,0.5,97.8125,NA,NA,0.46875,92.53333333,0.03125,91.5,-1.72268712520599,NA,-0.873057723045349,-0.557057321071625,-5.38339726626873,NA,-2.91019241015116,-27.8528660535812,0.35294118,0.86666667,0.59375,0.75,0.76923077,0.76315789,0.46875,0.72222222,0.140625,9,1,4,4,4,6,14,0.64285714,0.07142857,0.28571429,0.28571429,0.28571429,0.42857143,3.45733185447771,25,80,69.06908,51.31655,69.11496,62.68708,61.42705,NA,NA,NA,NA,NA,NA,72.00213,80,66.56394,75.79741,69.19343,71.52632,-1.47729,1.86116,121.6,127.14,121.48,116.16,102.9,113.48,NA,NA,NA,NA,NA,NA,130.26,100.52,131.02,122.823174603175,102.573968253968,121.807936507937,0.5,0.46875,NA,NA,0.03125,97.6875,92.4533365885417,NA,NA,91.3999938964844,5.46529150009155,-0.989938100179036,NA,NA,10.5534944534302,8.55517768859863,4.00751953125,NA,NA,4.01870059967041,-1.76929285749793,0.16715357080102,NA,NA,-0.565348222851753,-5.52904017968103,0.557178569336732,NA,NA,-28.2674111425877,0.33333333,0.75,0.59375,0.75,0.76666667,0.76315789,0.625,19.7173913,0.03125,0.5,0.46875,NA,NA,91.4739990234375,97.7613906860352,92.5181559244792,NA,NA,10.2049655914307,4.61600685119629,-1.92618192036947,NA,NA,2.87311005592346,7.6754584312439,2.84060338338216,NA,NA,-0.565348222851753,-1.76929285749793,0.16715357080102,NA,NA,-28.2674111425877,-5.52904017968103,0.557178569336732,NA,NA,0.32,0.76923077,0.59375,0.75,0.76666667,0.76315789,0.609375,14,85.7412860576923,0.651401593134953,2,0.14285714,105.137,4,0.28571429,"2024-07-28",0
"Garrett Crochet",27463,"2024-07-23","@TEX",4,2024,"CHW","A",25,0,1,4.5,1,1,0,0,0,0,0,0,4,18,4,2,2,0,2,0,0,0,0,7,15.75,4.5,9,3.5,0.2,0,5,1,3,0,1,0,0,0.38888889,0.11111111,0.27777778,2.65274760830049,0,0.25,1.5,0.444444444444444,0.66666667,1.1664797782898,3.3335202217102,1.54448187984526,111.113178560647,26.2763412381749,36.5774864500769,5,0.333333333,0.555555555,0.111111111,0,0,1,2.25,25,49,74,-0.0308879669755697,-0.326591968536377,0.295704007148743,-0.0359999909996986,-0.00373832229524851,1.02056837081909,0.776399970054626,0.870000004768372,0.833599984645844,1,1,0.00897901132702827,-0.0392444671835326,0,0,0.60810811,96.31111111,0.02702703,85,0.36486486,91.22222222,NA,NA,0.274373352527618,0.105982333421707,0.214844971895218,NA,0.609718561172485,5.29911667108536,0.795722118130437,NA,0.36363636,0.8,0.54054054,0.5625,0.79166667,0.7,0.40540541,0.38888889,0.16216216,4,2,3,1,6,2,9,0.44444444,0.22222222,0.33333333,0.11111111,0.66666667,0.22222222,2.63310548222797,52,NA,NA,NA,62.90552,64.37166,55.45157,NA,NA,NA,80,77.63969,80,63.35233,71.35725,64.04456,68.24379,65.2702,66.82788,-1.00801,2.56508,NA,NA,NA,104.56,110.06,113.12,NA,NA,NA,165.02,207.86,237.66,119.28,106.98,129.28,111.564864864865,111.579459459459,122.382162162162,0.60810811,0.36486486,NA,0.02702703,NA,96.2444444444444,91.2407407407407,NA,85.1499938964844,NA,5.42750006781684,-1.33315107557509,NA,-5.39358377456665,NA,9.19530707465278,4.93435329861111,NA,-1.36063408851624,NA,0.266038026660681,0.213197331875563,NA,0.106332257390022,NA,0.591195614801513,0.789619747687269,NA,5.31661286950111,NA,0.35897436,0.74285714,0.54054054,0.5,0.80769231,0.7,0.47297297,19.60714286,NA,0.62162162,0.35135135,NA,0.02702703,NA,96.4828570822011,91.5054368239183,NA,85.4570007324219,NA,4.6816057951554,-2.14099033062275,NA,-6.28493499755859,NA,8.05803846276325,3.26652233417218,NA,-3.23916006088257,NA,0.480777721852064,-0.00154236331582069,NA,0.106332257390022,NA,1.04516896054797,-0.00593216659931036,NA,5.31661286950111,0.35897436,0.74285714,0.54054054,0.5,0.80769231,0.7,0.47297297,9,89.7160169813368,2.23187700907389,0,0,103.886,3,0.33333333,"2024-07-23",0
"Garrett Crochet",27463,"2024-07-12","PIT",4,2024,"CHW","H",25,0,0,0,1,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,4,18,0,0,4,0,0,2,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.0458264697568849,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-21.8357081571767,-22.5814263197472,2,0,1,0,0,0,0,0,6,22,28,0.0985360071063042,0,0.0985360071063042,0.99370002746582,0.102390520274639,0.64793336391449,0.899999976158142,0.870000004768372,0.990000009536743,1,1,0.152394831180573,-0.000317453175218946,0,0,0.46428571,96.69230769,NA,NA,0.5,90.28571429,0.03571429,90,0.308226406574249,NA,1.19057679176331,-0.0207000374794006,2.37097235826346,NA,8.50411994116647,-2.07000374794006,0.46666667,0.76923077,0.60714286,0.57142857,0.6,0.58823529,0.46428571,0.66666667,0.25,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,-1.61143609937644,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.74,140.32,122.18,111.54,125.5,131.72,NA,NA,NA,NA,NA,NA,130.98,148.78,174.48,121.231428571429,137.669285714286,152.759285714286,0.46428571,0.5,NA,NA,0.03571429,96.7769211989183,90.25,NA,NA,90.4000015258789,5.53876319298377,-1.82240445273263,NA,NA,8.00238990783691,9.07761735182542,2.82908739362444,NA,NA,3.327552318573,0.310064528137445,1.20598344504833,NA,NA,-0.0210469514131546,2.38511175490343,8.61416746463094,NA,NA,-2.10469514131546,0.41666667,0.75,0.60714286,0.4,0.66666667,0.58823529,0.57142857,14.68181818,0.03571429,0.46428571,0.5,NA,NA,90.3375015258789,96.6708045372596,90.1478969029018,NA,NA,8.05772018432617,4.95268953763522,-2.50693784441267,NA,NA,1.95310997962952,8.14609703650841,1.60328565325056,NA,NA,-0.0210469514131546,0.310064528137445,1.20598344504833,NA,NA,-2.10469514131546,2.38511175490343,8.61416746463094,NA,NA,0.54545455,0.64705882,0.60714286,0.5,0.63636364,0.58823529,0.60714286,2,99.2247619628906,-0.67328667640686,0,0,105.495,1,0.5,"2024-07-12",0
"Garrett Crochet",27463,"2024-07-06","@MIA",4,2024,"CHW","A",25,0,0,4.5,1,1,0,0,0,0,0,0,4,21,5,2,2,0,3,0,1,0,0,5,11.25,6.75,11.25,1.66666667,0,0,7,4,1,1,0,0,0,0.23809524,0.14285714,0.0952381,4.67877442476802,0,0.294117647058824,2,0.416666666666667,0.77777778,3.6664797782898,0.833520221710205,5.17848818451166,111.113178560647,86.4164029823644,126.982731189822,1.75,0.083333333,0.583333333,0.333333333,0.25,0,3,6.75,28,65,93,0.0224000103771687,-0.478600025177002,0.501000046730042,0.088000014424324,0.00875622313469648,1.52742862701416,0.991500020027161,0.920000016689301,1.35199999809265,1,1,-0.0276672765612602,0.042332453042178,0,0,0.58064516,98.37037037,0.02150538,86,0.33333333,91.5483871,0.06451613,91.83333333,0.0184794589877129,0,-0.709359288215637,0.131769463419914,0.0342212203476164,0,-2.28825576843754,2.19615772366524,0.39583333,0.71111111,0.5483871,0.73684211,0.84375,0.80392157,0.48387097,0.71428571,0.10752688,2,5,5,3,7,2,12,0.16666667,0.41666667,0.41666667,0.25,0.58333333,0.16666667,2.66966906672249,46,73.54586,62.8394,65.37643,73.25031,67.39813,63.55674,NA,NA,NA,70.48215,80,51.78657,55.46706,80,50.94118,72.50994,72.78242,63.55101,-1.27305,2.16752,105.8,148.42,129.02,119.36,97.96,110.66,NA,NA,NA,181.24,119.78,154.68,144.44,64.48,96.98,128.175913978495,90.5247311827957,108.231182795699,0.58064516,0.33333333,NA,0.02150538,0.06451613,98.2666648582176,91.590324155746,NA,85.8000030517578,91.6500040690104,6.72864899811921,-1.34962143436555,NA,-7.14428472518921,10.8457450866699,9.37105192961516,3.49522079959992,NA,2.22586488723755,5.952117284139,0.0026732012629509,-0.727701783180237,NA,0,0.133281420916319,0.00495037270916833,-2.34742510703302,NA,0,2.22135701527198,0.4,0.66037736,0.5483871,0.625,0.88571429,0.80392157,0.56989247,19,0.06451613,0.58064516,0.33333333,NA,0.02150538,91.6203206380208,98.241283275463,91.5418110509073,NA,85.7319030761719,10.4109662373861,5.80863557038484,-2.38456799907069,NA,-8.45323944091797,4.32210350036621,8.0768647370515,1.91033418716923,NA,0.502853512763977,0.133281420916319,0.0026732012629509,-0.727701783180237,NA,0,2.22135701527198,0.00495037270916833,-2.34742510703302,NA,0,0.3902439,0.67307692,0.5483871,0.625,0.88571429,0.80392157,0.55913978,12,86.4230143229167,14.0921821594238,0,0,109.906,4,0.33333333,"2024-07-06",0
"Garrett Crochet",27463,"2024-06-30","COL",4,2024,"CHW","H",25,0,0,2.57142857142857,1,1,1,0,0,0,0,0,7,26,5,2,2,0,0,0,0,0,1,11,14.1428571428571,0,6.42857142857143,11,0.166666666,0,6,6,3,0,1,0,0,0.42307692,0,0.42307692,1.4735012739624,0,0.192307692307692,0.714285714285714,0.333333333333333,0.6,0.0236226354326523,2.54780593599592,1.31962984076568,63.4932448917984,-1.21625841631172,30.9837142001175,1,0.2,0.4,0.4,0,0,2,2.57142857142857,19,69,88,0.123336046934128,-0.338281959295273,0.461618006229401,1.47869992256165,0.152364760637283,0.908135712146759,0.86508572101593,0.870000004768372,1.84820008277893,1,1,0.201602414250374,-0.0657900623249426,0,0,0.60227273,97.28301887,0.05681818,84.8,0.30681818,91.22222222,0.03409091,90.33333333,0.922337114810944,0.208221480250359,1.10108113288879,0.204912409186363,1.74025870719046,4.16442960500717,4.0780782699585,6.83041363954544,0.6,0.71052632,0.64772727,0.4,0.85185185,0.61403509,0.43181818,0.80769231,0.25,3,7,5,2,9,4,15,0.2,0.46666667,0.33333333,0.13333333,0.6,0.26666667,0.420379088209778,76,54.99529,46.18392,58.8475,65.67246,63.27137,59.964,NA,NA,NA,80,63.47716,80,80,78.94365,73.28262,76.30727,65.42554,73.94299,-1.50896,1.81365,82.14,119.18,102.26,115.96,99.84,108.38,NA,NA,NA,149.98,131.2,160.92,127.04,126.16,145.36,120.139545454545,110.356590909091,122.502727272727,0.60227273,0.30681818,NA,0.05681818,0.03409091,97.2452830188679,91.2444480613426,NA,84.9800048828125,90.3333333333333,5.46428406913325,-1.58321564285843,NA,-6.00665664672852,8.68218739827474,8.86933294332252,3.28300504331236,NA,-0.255661416053772,5.0420519510905,0.977297320961952,1.19802902638912,NA,0.210094276815653,0.207125760614872,1.84395720936217,4.43714454218193,NA,4.20188553631306,6.90419202049573,0.58139535,0.71111111,0.64772727,0.32,0.84375,0.61403509,0.51136364,17.59677419,0.03409091,0.60227273,0.30681818,NA,0.05681818,90.198232014974,97.1523161114387,91.1348741319444,NA,84.857080078125,8.71778361002604,4.98298788970371,-2.14080697518808,NA,-6.73407592773438,3.7750498453776,7.84608085200472,2.0842074641475,NA,-1.78918209075928,0.207125760614872,0.977297320961952,1.19802902638912,NA,0.210094276815653,6.90419202049573,1.84395720936217,4.43714454218193,NA,4.20188553631306,0.60465116,0.68888889,0.64772727,0.38461538,0.80645161,0.61403509,0.51136364,15,90.8062337239583,17.4332702636719,1,0.06666667,106.328,9,0.6,"2024-06-30",0
"Garrett Crochet",27463,"2024-06-24","LAD",4,2024,"CHW","H",25,0,0,0,1,1,0,0,0,0,0,0,5.2,21,5,0,0,0,0,0,1,0,0,6,9.52941283387721,0,7.94117736156434,6,0.2,0,10,2,2,0,2,0,0,0.28571429,0,0.28571429,1.68627331200639,0,0.25,0.882353040173816,0.357142857142857,1,1.57824430597693,-1.57824430597693,2.11189439157622,0,36.1817588858434,50.6933306976668,5,0.142857142,0.714285714,0.142857142,0,0,0,0,31,60,91,0.337169945240021,-0.156049996614456,0.493219941854477,2.87969994544983,0.296723335981369,1.0623904466629,1.06666672229767,0.870000004768372,0.658800005912781,1,1,0.213727429509163,0.103641713162547,0,0,0.6043956,97.92727273,0.03296703,84.66666667,0.31868132,92.13793103,0.04395604,91.25,0.444199949502945,0.258451819419861,1.26262354850769,0.230590775609016,0.807636271823536,8.61506064732869,4.35387430519893,5.76476939022541,0.23913043,0.66666667,0.45054945,0.63636364,0.66666667,0.65853659,0.49450549,0.42857143,0.15384615,2,10,2,2,9,3,14,0.14285714,0.71428571,0.14285714,0.14285714,0.64285714,0.21428571,1.47113484526177,69,37.28523,59.45835,20,56.95112,67.12587,46.83859,NA,NA,NA,23.97398,74.25518,20,73.43876,80,63.87406,61.78444,72.12572,52.89684,-0.60671,3.16703,95.22,66.96,56.98,118.9,80.46,94.2,NA,NA,NA,150.68,67.8,95.22,134.66,94,130.44,124.102417582418,83.912967032967,104.544835164835,0.59340659,0.32967033,NA,0.03296703,0.04395604,97.9870334201389,92.1833333333333,NA,84.7333374023438,90.9000015258789,5.65239122178819,-1.292156346639,NA,-6.25589879353841,10.0139045715332,8.48538886176215,3.84543533325195,NA,-0.351419766743978,4.3109884262085,0.471434988081455,1.25317274779081,NA,0.260660618543625,0.275111112743616,0.873027755706398,4.17724249263604,NA,8.68868728478749,6.8777778185904,0.12121212,0.63793103,0.45054945,0.25,0.7027027,0.65853659,0.63736264,17.3,0.04395604,0.59340659,0.32967033,NA,0.03296703,90.9883499145508,98.0750868055556,92.2489501953125,NA,84.8063659667969,9.37379741668701,4.70705074734158,-2.24777145385742,NA,-7.28616333007812,3.07005262374878,7.58535992657697,2.77140401204427,NA,-1.54716761906942,0.275111112743616,0.471434988081455,1.25317274779081,NA,0.260660618543625,6.8777778185904,0.873027755706398,4.17724249263604,NA,8.68868728478749,0.12903226,0.61666667,0.45054945,0.25,0.7027027,0.65853659,0.65934066,14,81.181640625,7.07675225394113,0,0,101.251,1,0.07142857,"2024-06-24",0
"Garrett Crochet",27463,"2024-06-19","HOU",4,2024,"CHW","H",25,0,1,4.5,1,1,1,0,0,0,0,0,6,27,9,3,3,0,1,0,0,0,0,8,12,1.5,13.5,8,0,0,8,4,6,0,0,0,0,0.2962963,0.03703704,0.25925926,2.72021468346767,0,0.346153846153846,1.66666666666667,0.5,0.7,0.999813111623129,3.50018688837687,2.00781871577104,111.113178560647,22.2670037885623,48.1041808300566,2,0.333333333,0.444444444,0.222222222,0,0,1,1.5,22,63,85,-0.0680819526314735,-0.649495959281921,0.581414043903351,-0.0182999968528748,-0.00188563345000148,1.23598575592041,0.932133316993713,0.870000004768372,0.595800042152405,1,1,0.0127358259633183,-0.067818946707517,0,0,0.48235294,96.92682927,0.04705882,84.25,0.45882353,92.35897436,0.01176471,92,-1.18037271499634,-0.120212711393833,0.742162704467773,-0.0207000374794006,-2.87895784145448,-3.00531778484583,1.90298129350711,-2.07000374794006,0.54901961,0.85294118,0.67058824,0.5,0.82758621,0.66666667,0.4,0.77777778,0.22352941,9,4,5,3,9,6,18,0.5,0.22222222,0.27777778,0.16666667,0.5,0.33333333,2.89196889846155,54,43.63016,49.56844,47.39553,63.21567,59.24478,60.30133,NA,NA,NA,20,65.6316,20,75.90232,69.77045,69.60782,69.92848,62.80464,69.86727,-1.11267,2.40809,89.24,117.24,81.42,95.86,108.06,104.72,NA,NA,NA,120.02,16.28,39.32,123.32,108.16,126.58,109.354047619048,103.844047619048,111.217380952381,0.48235294,0.45882353,NA,0.04705882,0.01176471,96.8560999428354,92.3897423377404,NA,84.125,91.5,6.28644692025534,-0.25441409380008,NA,-4.76621437072754,9.0310001373291,8.09690149818979,4.13169821714744,NA,0.998528361320496,6.66918277740479,-1.20499891415238,0.832771804183722,NA,-0.122996654361486,-0.0210469514131546,-2.93902174183508,2.1353123184198,NA,-3.07491635903716,-2.10469514131546,0.51111111,0.85,0.67058824,0.47826087,0.79411765,0.66666667,0.47058824,17.82758621,0.01176471,0.48235294,0.45882353,NA,0.04705882,91.536003112793,96.916611089939,92.4437537560096,NA,84.1774749755859,8.58934020996094,5.19405420815072,-1.47848207522661,NA,-6.35547780990601,5.85484981536865,7.30535144340701,3.08145082913912,NA,-0.053707480430603,-0.0210469514131546,-1.20499891415238,0.832771804183722,NA,-0.122996654361486,-2.10469514131546,-2.93902174183508,2.1353123184198,NA,-3.07491635903716,0.53191489,0.84210526,0.67058824,0.48,0.8125,0.66666667,0.44705882,18,88.3995496961806,13.3270128038194,2,0.11111111,107.099,9,0.5,"2024-06-19",0
"Garrett Crochet",27463,"2024-06-13","@SEA",4,2024,"CHW","A",25,0,0,1.28571428571429,1,1,1,0,0,0,0,0,7,25,2,1,1,1,2,0,0,0,0,13,16.7142857142857,2.57142857142857,2.57142857142857,6.5,0,0,3,6,1,1,0,0,0,0.52,0.08,0.44,1.47242508401489,1.28571428571429,0.0869565217391304,0.571428571428571,0.111111111111111,1,2.1664797782898,-0.880765492575509,1.60534412647997,31.7466224458992,50.3323659358507,38.0915912262177,0.5,0.1,0.3,0.6,0.166666666,0.166666666,2,2.57142857142857,36,66,102,0.321932017803192,-0.370694011449814,0.692626059055328,2.00999999046326,0.228279381990433,1.35764801502228,1.23491430282593,0.870000004768372,2.42440009117126,1,1,0.21360071003437,0.0235240927429603,0,0,0.69607843,97.22535211,NA,NA,0.29411765,92.06666667,0.00980392,90,2.67313313484192,NA,1.29949915409088,-1.44932198524475,3.76497624625622,NA,4.3316638469696,-144.932198524475,0.26923077,0.68,0.47058824,0.42857143,0.58823529,0.54166667,0.49019608,0.72,0.21568627,5,3,2,2,3,5,10,0.5,0.3,0.2,0.2,0.3,0.5,1.48637899995576,77,73.81484,54.29418,80,78.27797,65.17248,76.46678,NA,NA,NA,NA,NA,NA,50.72302,69.88542,52.59337,76.62839,63.85452,77.22281,-1.52891,1.78373,90.84,105.12,95.76,109.3,119.36,123.42,NA,NA,NA,NA,NA,NA,124.96,82.44,102.9,113.57137254902,108.723529411765,117.314705882353,0.70588235,0.28431373,NA,NA,0.00980392,97.0888875325521,91.9586223733836,NA,NA,89.9000015258789,6.01688851250543,-0.946962882732523,NA,NA,10.942174911499,9.27834828694662,4.51109050882274,NA,NA,4.24492120742798,2.79896833375096,1.22419616580009,NA,NA,-1.4510326385498,3.88745601909856,4.22136608896584,NA,NA,-145.10326385498,0.22222222,0.66666667,0.47058824,0.3,0.60526316,0.54166667,0.55882353,16.5974026,0.00980392,0.70588235,0.28431373,NA,NA,90.0916976928711,97.3221367730035,92.171908674569,NA,NA,10.2081003189087,5.34089194403754,-1.82129143024313,NA,NA,2.60325002670288,7.95873514811198,2.92946098590719,NA,NA,-1.4510326385498,2.79896833375096,1.22419616580009,NA,NA,-145.10326385498,3.88745601909856,4.22136608896584,NA,NA,0.23913043,0.66071429,0.47058824,0.36363636,0.59459459,0.54166667,0.54901961,10,95.3861389160156,26.4732177734375,3,0.3,109.461,5,0.5,"2024-06-13",0
"Garrett Crochet",27463,"2024-06-07","BOS",4,2024,"CHW","H",25,1,0,1.5,1,1,1,0,0,0,0,0,6,24,3,2,1,0,2,0,1,0,0,10,15,3,4.5,5,0.5,0,2,5,3,0,1,1,0,0.41666667,0.08333333,0.33333333,2.32805200306289,0,0.142857142857143,0.833333333333333,0.272727272727273,0.66666667,1.33314644495646,0.166853555043538,2.59315345014135,37.0377261868824,30.2856786877875,62.6658864185887,0.4,0.3,0.2,0.5,0,0,6,9,31,60,91,0.0935540646314621,-0.400660008192062,0.494214057922363,0.981700003147125,0.101154044270515,1.03785717487335,1.02086663246155,0.870000004768372,0.586399972438812,1,1,0.10659958422184,-0.0164580243844968,0,0,0.67032967,97,0.04395604,85,0.27472527,91.36,0.01098901,91,1.34310722351074,-0.538191199302673,0.936914265155792,-0.0207000374794006,2.20181512050941,-13.4547799825668,3.74765706062317,-2.07000374794006,0.25531915,0.72727273,0.48351648,0.41666667,0.8125,0.70454545,0.48351648,0.58333333,0.14285714,1,8,2,2,6,3,11,0.09090909,0.72727273,0.18181818,0.18181818,0.54545455,0.27272727,2.11139718018854,69,57.32896,51.60778,71.19652,62.81129,65.38896,59.03129,NA,NA,NA,20,80,20,77.75545,80,67.88289,64.5397,67.59625,59.5887,-0.77789,2.91026,111.96,174.9,159.12,104.86,90.54,91.98,NA,NA,NA,153.3,-45.96,4.09999999999999,118.78,125.82,148.14,110.958444444444,95.2106666666667,104.420222222222,0.67032967,0.26373626,NA,0.05494505,0.01098901,96.9442638960041,91.4041646321615,NA,85.7799987792969,90.6999969482422,5.73404931240395,-1.1754162311554,NA,-6.27216377258301,9.93072128295898,8.83741535124232,3.76949787139893,NA,1.21235618591309,4.47149038314819,1.34423346072435,0.710800409317017,NA,-0.314928870648146,-0.0210469514131546,2.20366141102353,2.96166837215424,NA,-6.29857741296291,-2.10469514131546,0.25641026,0.65384615,0.48351648,0.4,0.79411765,0.70454545,0.57142857,16.81818182,0.01098901,0.67032967,0.27472527,NA,0.04395604,90.9648971557617,97.2308209528689,91.59685546875,NA,85.1289520263672,9.64148044586182,5.02217527295722,-2.08203063964844,NA,-7.90536260604858,3.04327011108398,7.78769421186604,2.54277954101563,NA,-0.46159952878952,-0.0210469514131546,1.34423346072435,0.945006906986237,NA,-0.549135368317366,-2.10469514131546,2.20366141102353,3.78002762794495,NA,-13.7283842079341,0.25641026,0.65384615,0.48351648,0.4,0.79411765,0.70454545,0.57142857,11,94.6730482313368,17.1183547973633,1,0.09090909,106.186,5,0.45454545,"2024-06-07",0
"Garrett Crochet",27463,"2024-06-01","@MIL",4,2024,"CHW","A",25,0,0,1.5,1,1,1,0,0,0,0,0,6,25,5,1,1,0,1,0,0,0,0,8,12,1.5,7.5,8,0.142857142,0,7,5,4,1,1,0,0,0.32,0.04,0.28,2.63840108401489,0,0.208333333333333,1,0.3125,0.83333333,0.999813111623129,0.500186888376871,2.25982011680802,37.0377261868824,22.2670037885623,54.3733632214719,1.4,0.25,0.4375,0.3125,0.2,0,3,4.5,35,68,103,0.23377999663353,-0.300438046455383,0.534218072891235,1.99399995803833,0.204827934503555,1.08203077316284,1.10476672649384,0.870000004768372,1.53859996795654,1,1,0.152655586600304,0.0634011120000296,0,0,0.61165049,96.6031746,0.03883495,83.75,0.30097087,91.22580645,0.04854369,90.6,1.01280534267426,-0.465477526187897,0.968549728393555,-0.361008077859879,1.60762752805437,-11.6369381546974,3.12435396255985,-7.22016155719757,0.30909091,0.79166667,0.53398058,0.52941176,0.76315789,0.69090909,0.46601942,0.72,0.16504854,8,4,4,2,7,7,16,0.5,0.25,0.25,0.125,0.4375,0.4375,1.76082672201434,68,61.75788,45.6294,61.26149,59.2358,64.8891,53.88764,NA,NA,NA,78.67544,70.89862,73.34293,58.67928,79.60283,54.6816,62.43103,66.59533,59.01876,-0.64688,3.10677,84.26,132.28,109.7,105.58,92.94,95.28,NA,NA,NA,149.4,120.5,147,119.12,95.12,120,110.615922330097,96.8225242718447,105.69067961165,0.61165049,0.29126214,NA,0.04854369,0.04854369,96.522220672123,91.2433349609375,NA,84.3799987792969,90.4,5.01724582248264,-1.08695055643717,NA,-6.25592803955078,9.27660675048828,9.17032296316964,3.81704940795898,NA,0.183041036128998,4.99005851745605,1.05346408486366,1.00338215380907,NA,-0.496738828718662,-0.363387387245893,1.67216521406931,3.34460717936357,NA,-9.93477657437325,-7.26774774491787,0.26666667,0.74137931,0.53398058,0.33333333,0.79069767,0.69090909,0.5631068,18.05194805,0.04854369,0.61165049,0.30097087,NA,0.03883495,90.1943603515625,96.3198629712302,90.886466733871,NA,83.5489501953125,8.91265182495117,4.25511193653894,-2.07647557412424,NA,-8.33196258544922,3.57230606079102,8.02471826946925,2.29631682365171,NA,-2.00875329971313,-0.363387387245893,1.05346408486366,0.979139219969511,NA,-0.472495894879103,-7.26774774491787,1.67216521406931,3.15851361280487,NA,-11.8123973719776,0.26666667,0.74137931,0.53398058,0.33333333,0.79069767,0.69090909,0.5631068,16,89.7146453857422,8.80120849609375,0,0,108.555,6,0.375,"2024-06-01",0
