"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_KC","pb_s_KC","pb_c_KC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_KC","sp_l_KC","sp_p_KC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxKC%","pfxCH%","pfxvFA","pfxvSL","pfxvKC","pfxvCH","pfxFA-X","pfxSL-X","pfxKC-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxKC-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwKC","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","pivCH","pivCU","pivFA","pivSL","piCH-X","piCU-X","piFA-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piwCH","piwCU","piwFA","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Craig Kimbrel",6655,"2024-07-02","@SEA",2,2024,"BAL","A",36,0,0,0,1,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,2,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.4,0,0.4,1.04688908401489,0,0,0,0,1,5.1664797782898,-5.1664797782898,5.1664797782898,0,128.738095936639,126.683991228356,1,0,1,0,0,0,0,0,7,10,17,0.0757059901952744,-0.173245996236801,0.248951986432076,0.430000007152557,0.0488358847796917,3.27995991706848,1.62839996814728,1.62839996814728,NA,0,1,-0.0297289621084929,0.0528103387440152,1,0,0.58823529,93.6,0.05882353,85,0.35294118,84.33333333,NA,NA,NA,0.556430578231812,-0.382368952035904,-0.116257756948471,NA,5.56430578231812,-38.2368952035904,-1.93762928247452,NA,0.41666667,0.8,0.52941176,0.4,1,0.66666667,0.29411765,0.8,0.17647059,1,0,0,1,0,0,1,1,0,0,1,0,0,4.5149061970004,NA,NA,NA,38.59276,54.61795,22.13614,NA,NA,NA,20,55.54185,20,20.93234,51.48706,20,1.93128,6.97401,NA,NA,NA,109.36,81.24,94.42,79.12,98.88,81.2,84.3,57.16,47.04,98.7364705882353,73.7788235294118,76.92,0.58823529,0.05882353,0.35294118,NA,93.6299987792969,84.8000030517578,84.1333312988281,NA,-5.97827072143555,7.00724506378174,6.00543594360352,NA,8.74683532714844,-0.358255803585052,-5.47985903422038,NA,0.562682066112757,-0.390563726425171,-0.121338210999966,NA,5.62682066112757,-39.0563726425171,-2.02230351666609,NA,0.41666667,0.8,0.52941176,0.6,1,0.77777778,0.29411765,21,NA,0.35294118,0.58823529,0.05882353,NA,84.0951995849609,93.6061279296875,84.7751998901367,NA,7.19366200764974,-5.05080986022949,8.83135986328125,NA,-6.72082328796387,8.42246017456055,-1.40366995334625,NA,-0.121338210999966,0.562682066112757,-0.390563726425171,NA,-2.02230351666609,5.62682066112757,-39.0563726425171,0.41666667,0.8,0.52941176,0.6,1,0.77777778,0.29411765,1,74.1672210693359,-31.2252159118652,0,0,74.1672,0,0,"2024-07-02",0
"Craig Kimbrel",6655,"2024-06-29","TEX",2,2024,"BAL","H",36,0,0,0,1,0,0,0,0,1,0,0,1,5,0,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,2,1,0,0,0,0,0,0.4,-0.4,14.5164890840149,0,0,2,0,1,9.16647977828979,-9.16647977828979,12.1904965907335,0,229.861873603183,301.424458290742,0,0.333333333,0,0.666666666,0,0,0,0,11,11,22,0.154399991035461,-0.226419985294342,0.380819976329803,0.467000007629395,0.0502150505781174,4.11700010299683,2.81599998474121,2.81599998474121,NA,0,1,0.0211051963269711,0.0163978367487559,1,0,0.68181818,93.93333333,0.04545455,88,0.27272727,84.66666667,NA,NA,NA,0.182779133319855,-0.0879258811473846,0.0683799386024475,NA,1.2185275554657,-8.79258811473846,1.13966564337413,NA,0.15384615,0.77777778,0.40909091,0.5,0.71428571,0.66666667,0.40909091,0.4,0.13636364,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,13.7215083671909,NA,NA,NA,22.95624,54.27388,20,NA,NA,NA,57.19266,63.49713,50.51176,25.8079,54.33971,20,1.62838,6.51966,NA,NA,NA,105,30.34,36.5,38.6,111.56,36.34,93.18,121,122.16,98.7581818181818,58.7572727272727,59.8545454545455,0.68181818,0.04545455,0.27272727,NA,93.8799967447917,88.0999984741211,84.6833343505859,NA,-6.05119425455729,6.59893894195557,5.06473604838053,NA,8.5715321858724,2.10312604904175,-5.14510122934977,NA,0.177736576646566,-0.0897959321737289,0.0685736984014511,NA,1.18491051097711,-8.97959321737289,1.14289497335752,NA,0.23076923,0.66666667,0.40909091,0.33333333,0.83333333,0.66666667,0.40909091,20.58823529,NA,0.27272727,0.68181818,0.04545455,NA,84.3641306559245,93.60263671875,87.7722015380859,NA,5.76225662231445,-5.54140065511068,7.84745979309082,NA,-6.681396484375,7.97404022216797,0.561801016330719,NA,0.0685736984014511,0.177736576646566,-0.0897959321737289,NA,1.14289497335752,1.18491051097711,-8.97959321737289,0.23076923,0.66666667,0.40909091,0.33333333,0.83333333,0.66666667,0.40909091,3,96.4269409179688,40.8887227376302,0,0,97.5269,2,0.66666667,"2024-06-29",0
"Craig Kimbrel",6655,"2024-06-28","TEX",2,2024,"BAL","H",36,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.9475705631782,-22.5814263197472,1,0,1,0,0,0,0,0,5,13,18,0.154400005936623,0,0.154400005936623,0.467000007629395,0.0502150543034077,2.07333326339722,2.81599998474121,2.81599998474121,NA,0,1,0.0745613351464272,-9.18763949509377e-05,1,0,0.72222222,94.23076923,NA,NA,0.27777778,84.4,NA,NA,NA,0.782390534877777,NA,-0.0376801714301109,NA,6.01838872982905,NA,-0.753603428602219,NA,0.375,0.8,0.61111111,1,0.875,0.90909091,0.55555556,0.66666667,0.05555556,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.56238306439831,NA,NA,NA,73.65956,52.49857,74.29186,NA,NA,NA,78.5494,67.05638,78.64668,80,53.46763,80,-1.75674,1.44198,NA,NA,NA,118.52,129.04,132.32,NA,NA,NA,100.12,122.66,124.92,113.408888888889,127.267777777778,130.264444444444,0.72222222,NA,0.27777778,NA,94.1461557241587,NA,84.3400024414063,NA,-5.13785670353816,NA,7.85522689819336,NA,8.72604017991286,NA,-5.37648773193359,NA,0.792345196008682,NA,-0.0391663946211338,NA,6.09496304622063,NA,-0.783327892422676,NA,0.16666667,0.83333333,0.61111111,1,0.9,0.90909091,0.66666667,17.93333333,NA,0.27777778,0.72222222,NA,NA,84.0320434570312,93.8838360126202,NA,NA,8.43192825317383,-4.6656992985652,NA,NA,-6.64848785400391,8.0776361318735,NA,NA,-0.0391663946211338,0.792345196008682,NA,NA,-0.783327892422676,6.09496304622063,NA,0.33333333,0.75,0.61111111,1,0.88888889,0.90909091,0.66666667,1,79.1894607543945,-18.6248149871826,0,0,79.1895,0,0,"2024-06-28",0
"Craig Kimbrel",6655,"2024-06-26","CLE",2,2024,"BAL","H",36,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,3,27,9,0,3,0,0,0,0,0,0,0,0,0,0.75,0.25,0.5,2.52560408401489,0,0,1,0,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,2.33337385345797,2.29614327160339,0,0,0,0,0,0,0,0,7,11,18,0.0683799833059311,-0.0226199980825186,0.0909999832510948,0.467000007629395,0.0502150543034077,0.97900003194809,1.43400001525879,1.43400001525879,NA,0,1,0.0225848276168108,0.0472619354827402,1,0,0.61111111,94.72727273,0.11111111,87,0.27777778,85,NA,NA,NA,0.325044244527817,0.193908214569092,-0.0452585145831108,NA,2.95494767752561,9.69541072845459,-0.905170291662216,NA,0.3,0.5,0.38888889,0.66666667,0.75,0.71428571,0.44444444,0.25,0.11111111,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.128726974886988,NA,NA,NA,45.89829,59.54116,46.89933,NA,NA,NA,41.07198,80,22.35352,38.74701,71.14422,28.87781,0.82452,5.31387,NA,NA,NA,94.1,84.08,79.56,123.7,6.03999999999999,11.86,94.76,112.52,110.56,97.5722222222222,83.3088888888889,80.6488888888889,0.61111111,0.11111111,0.27777778,NA,94.7909046519886,87.1999969482422,85.1400024414063,NA,-6.76823772083629,7.28986644744873,6.19519920349121,NA,8.65352006392046,-0.65211808681488,-5.09572715759277,NA,0.325328011065722,0.19612817466259,-0.0471494384109974,NA,2.95752737332474,9.8064087331295,-0.942988768219948,NA,0.125,0.6,0.38888889,0,0.83333333,0.71428571,0.55555556,19.42857143,NA,0.27777778,0.61111111,0.11111111,NA,84.9746032714844,94.6466397372159,87.0424957275391,NA,7.1989501953125,-5.95525082674893,8.93024063110352,NA,-6.46532821655273,7.82669344815341,-2.14766001701355,NA,-0.0471494384109974,0.325328011065722,0.19612817466259,NA,-0.942988768219948,2.95752737332474,9.8064087331295,0.125,0.6,0.38888889,0,0.83333333,0.71428571,0.55555556,0,NA,NA,0,NA,NA,0,NA,"2024-06-26",0
"Craig Kimbrel",6655,"2024-06-19","@NYY",2,2024,"BAL","A",36,1,0,9,1,0,0,0,0,0,0,1,1,5,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,0,0,2,2,0,0,0,0,0.2,0,0.2,4.59096908401489,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,4.19049659073353,229.203440729871,27.6143182700941,102.403901559937,0,0.5,0,0.5,0,0,2,18,4,15,19,-0.303039997816086,-0.598695993423462,0.295655965805054,-0.50900000333786,-0.052855659276247,3.57680010795593,3.44440007209778,3.44440007209778,3.16960000991821,1,1,-0.0543104149401188,-0.0304133573338837,0,1,0.63157895,94.08333333,NA,NA,0.36842105,83.85714286,NA,NA,NA,-0.0461901985108852,NA,-0.409926950931549,NA,-0.384918320924044,NA,-5.85609929902213,NA,0.5,0.81818182,0.68421053,0.75,0.77777778,0.76923077,0.57894737,0.6,0.15789474,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,5.34747018837968,NA,NA,NA,67.96878,55.06016,68.97156,NA,NA,NA,80,65.27056,80,77.95378,57.02495,80,-1.61125,1.66022,NA,NA,NA,112.2,115.08,121.8,138.86,117.68,127.58,87.32,148.98,140.5,105.746315789474,125.922105263158,128.009473684211,0.63157895,0.05263158,0.31578947,NA,94.1333312988281,85.3000030517578,83.7999979654948,NA,-6.00478871663411,10.4184112548828,6.62772051493327,NA,8.66997909545898,-3.1041259765625,-6.50708325703939,NA,-0.0452707037329674,-0.544301271438599,0.127577178180218,NA,-0.377255864441395,-54.4301271438599,2.12628630300363,NA,0.42857143,0.83333333,0.68421053,0.66666667,0.8,0.76923077,0.63157895,20.23076923,NA,0.31578947,0.63157895,0.05263158,NA,83.432851155599,93.787343343099,84.9300003051758,NA,7.32319323221842,-5.35294151306152,11.1084995269775,NA,-7.72714487711589,7.956574122111,-4.47318983078003,NA,0.127577178180218,-0.0452707037329674,-0.544301271438599,NA,2.12628630300363,-0.377255864441395,-54.4301271438599,0.33333333,0.84615385,0.68421053,1,0.72727273,0.76923077,0.68421053,4,103.623275756836,33.4063453674316,1,0.25,120.042,4,1,"2024-06-19",0
"Craig Kimbrel",6655,"2024-06-15","PHI",2,2024,"BAL","H",36,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,3,27,9,0,3,0,0,0,0,0,0,0,0,0,0.75,0.25,0.5,2.52560408401489,0,0,1,0,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,2.33337385345797,2.29614327160339,0,0,0,0,0,0,0,0,5,11,16,0.0129000069573522,-0.016659963876009,0.0295599699020386,0.467000007629395,0.0502150543034077,0.330000013113022,0.316000014543533,0.316000014543533,NA,0,1,0.0240900311619043,0.0150008974585562,0,0,0.75,94.25,NA,NA,0.25,85,NA,NA,NA,0.0134731568396091,NA,0.460220783948898,NA,0.112276306996743,NA,11.5055195987225,NA,0.36363636,0.2,0.3125,0.25,1,0.4,0.3125,0.75,0.1875,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.128726974886988,NA,NA,NA,36.40997,56.63816,22.79163,NA,NA,NA,80,78.26111,68.4907,45.29856,60.76382,31.62313,0.41749,4.70333,NA,NA,NA,108.48,65.94,67.7,136.48,115.7,123.92,102.58,153.94,142.8,109.12375,85.55,85.295,0.75,0.0625,0.1875,NA,94.1833292643229,86.4000015258789,84.7000020345052,NA,-6.90118026733398,5.72845268249512,6.75304158528646,NA,8.58297602335612,-2.33392596244812,-3.94416777292887,NA,0.00895900651812553,0.163724601268768,0.290266517549753,NA,0.0746583876510461,16.3724601268768,9.67555058499177,NA,0.36363636,0.2,0.3125,0.25,1,0.4,0.3125,16.83333333,NA,0.125,0.75,0.125,NA,83.7561950683594,94.4175313313802,86.928955078125,NA,6.85861492156982,-6.27812894185384,8.18796539306641,NA,-5.59772968292236,8.1085147857666,-3.80201482772827,NA,0.094138327986002,0.00895900651812553,0.35985279083252,NA,4.7069163993001,0.0746583876510461,17.992639541626,0.36363636,0.2,0.3125,0.25,1,0.4,0.3125,0,NA,NA,0,NA,NA,0,NA,"2024-06-15",0
"Craig Kimbrel",6655,"2024-06-14","PHI",2,2024,"BAL","H",36,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.6143182700941,27.173712862954,2,0.333333333,0.666666666,0,0,0,0,0,1,8,9,0.13052000105381,-0.0299800280481577,0.160500019788742,0.467000007629395,0.0502150543034077,1.88300001621246,2.2720000743866,2.2720000743866,2.68200016021729,1,1,0.0528605617582798,0.0164543611997895,1,0,0.75,95.66666667,NA,NA,0.25,85.5,NA,NA,0.11111111,-0.124355562031269,NA,0.37397575378418,NA,-2.07259270052115,NA,18.698787689209,NA,0.5,0.66666667,0.625,1,1,1,0.75,0.75,0,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,3.08135931362537,NA,NA,NA,80,60.2614,80,NA,NA,NA,80,74.4966,80,80,62.58158,80,-3.63992,-1.38279,NA,NA,NA,101.34,138.72,139.8,NA,NA,NA,138.08,142.92,166.78,110.525,139.77,146.545,0.75,NA,0.25,NA,95.7166646321615,NA,85.75,NA,-5.57176208496094,NA,6.9191107749939,NA,7.67240969340007,NA,-6.30907440185547,NA,-0.127283148467541,NA,0.378464296460152,NA,-2.12138580779235,NA,18.9232148230076,NA,NA,0.625,0.625,NA,1,1,1,25.6,NA,0.25,0.75,NA,NA,85.790397644043,95.7681477864583,NA,NA,7.3358850479126,-4.9783566792806,NA,NA,-7.37079000473022,7.10052490234375,NA,NA,0.378464296460152,-0.162331856787205,NA,NA,18.9232148230076,-2.70553094645341,NA,1,0.5,0.625,1,1,1,0.75,3,87.5127461751302,6.61381912231445,0,0,104.043,1,0.33333333,"2024-06-14",0
"Craig Kimbrel",6655,"2024-06-12","ATL",2,2024,"BAL","H",36,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.6143182700941,27.173712862954,1,0.5,0.5,0,0,0,0,0,2,10,12,0.0683799833059311,0,0.0683799833059311,0.467000007629395,0.0502150543034077,0.911333322525024,1.43400001525879,1.43400001525879,NA,0,1,0.0755680277943611,-0.000535126422477578,1,0,0.5,95.66666667,0.25,86.33333333,0.25,84.33333333,NA,NA,NA,0.288483589887619,0.296399712562561,0.132020100951195,NA,4.80805983146032,9.87999041875203,4.40067003170649,NA,0.6,0.57142857,0.58333333,0.66666667,0.75,0.71428571,0.58333333,1,0.16666667,0,1,1,1,0,1,2,0,0.5,0.5,0.5,0,0.5,3.75571495347442,NA,NA,NA,65.27658,59.63986,66.48738,NA,NA,NA,52.36379,70.41082,44.73347,57.53331,66.82448,53.03352,-0.34261,3.56318,NA,NA,NA,120.78,104.9,122.56,150.98,86.7,113.84,97.98,97.36,99.84,122.63,98.465,114.7,0.5,0.25,0.25,NA,95.4000040690104,86.2666625976562,84.3333333333333,NA,-6.96635945638021,8.18628184000651,5.88937632242839,NA,8.51136652628581,-2.00317811965942,-5.59714762369792,NA,0.291589938104153,0.342485979199409,0.133502695709467,NA,4.85983230173588,11.416199306647,4.45008985698223,NA,0.6,0.57142857,0.58333333,0.66666667,0.75,0.71428571,0.58333333,19.88888889,NA,0.25,0.5,0.25,NA,84.3659362792969,95.4349975585938,86.3203633626302,NA,6.57836023966471,-6.35113525390625,9.15714645385742,NA,-6.82121658325195,7.97314643859863,-3.29854996999105,NA,0.133502695709467,0.291589938104153,0.342485979199409,NA,4.45008985698223,4.85983230173588,11.416199306647,0.6,0.57142857,0.58333333,0.66666667,0.75,0.71428571,0.58333333,2,81.1890563964844,-19.9507598876953,0,0,98.9012,1,0.5,"2024-06-12",0
"Craig Kimbrel",6655,"2024-06-10","@TBR",2,2024,"BAL","A",36,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,0,1,0,1,0,0,0,0.5,0.25,0.25,3.75272908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,52.8952626867303,89.6663768027962,0,0,0,1,1,0,0,0,11,9,20,0.0351379998028278,-0.0427020005881786,0.0778400003910065,0.451999962329865,0.04964305087924,1.01575005054474,0.815400004386902,0.815400004386902,NA,0,1,0.0235515180975199,0.0110416377521733,0,0,0.8,94.5625,NA,NA,0.2,85.75,NA,NA,NA,0.321509510278702,NA,0.12437741458416,NA,2.00943443924189,NA,3.109435364604,NA,0.07142857,0.83333333,0.3,1,0.8,0.83333333,0.3,0.25,0.05,0,1,0,1,0,0,1,0,1,0,1,0,0,0.333013695031668,NA,NA,NA,37.44614,69.8449,32.32663,NA,NA,NA,71.75779,65.48586,61.53876,40.34123,67.47731,36.37321,0.72547,5.1653,NA,NA,NA,127.06,52.28,82.28,NA,NA,NA,115.9,127.06,138.28,124.828,67.236,93.48,0.8,NA,0.2,NA,94.4562454223633,NA,85.4499969482422,NA,-7.16788816452026,NA,5.42650890350342,NA,9.72336196899414,NA,-5.975754737854,NA,0.321015149354935,NA,0.12547991424799,NA,2.00634468346834,NA,3.13699785619974,NA,0.14285714,0.66666667,0.3,1,0.75,0.83333333,0.3,18.375,NA,0.2,0.8,NA,NA,85.4044799804688,94.398567199707,NA,NA,6.77138996124268,-5.9629168510437,NA,NA,-7.62040758132935,8.73649024963379,NA,NA,0.12547991424799,0.321015149354935,NA,NA,3.13699785619974,2.00634468346834,NA,0.08333333,0.625,0.3,1,0.8,0.83333333,0.4,1,80.4616851806641,72.4184341430664,0,0,80.4617,0,0,"2024-06-10",0
"Craig Kimbrel",6655,"2024-06-07","@TBR",2,2024,"BAL","A",36,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.1762071033664,152.159040742638,0.5,0,0.333333333,0.666666666,0.5,0,0,0,6,8,14,0.0351380035281181,0,0.0351380035281181,0.451999992132187,0.0496430546045303,0.469799995422363,0.815400004386902,0.815400004386902,NA,0,1,0.0747421532869339,5.13841130145437e-05,0,0,0.78571429,94.54545455,0.07142857,87,0.14285714,85.5,NA,NA,NA,0.670024335384369,-0.0879258811473846,0.164688125252724,NA,6.09113032167608,-8.79258811473846,8.23440626263618,NA,0.14285714,1,0.57142857,1,0.71428571,0.75,0.5,0.66666667,0.14285714,2,0,1,1,2,0,3,0.66666667,0,0.33333333,0.33333333,0.66666667,0,-0.137263063230426,NA,NA,NA,80,62.73184,80,NA,NA,NA,80,77.51076,66.63009,80,64.81525,80,-2.82428,-0.15933,NA,NA,NA,124.16,144.82,174.6,108.92,253.14,251.76,90.72,114.78,114.96,118.294285714286,148.265714285714,171.591428571429,0.78571429,0.07142857,0.14285714,NA,94.6090864701705,86.8000030517578,85.4000015258789,NA,-8.54031163995916,6.38940286636353,5.93338394165039,NA,9.37312386252663,-0.25999504327774,-5.06151485443115,NA,0.643647044897079,-0.0897959321737289,0.16641753911972,NA,5.85133677179163,-8.97959321737289,8.32087695598602,NA,0.16666667,0.875,0.57142857,1,0.71428571,0.75,0.57142857,19.45454545,NA,0.14285714,0.78571429,0.07142857,NA,85.3048553466797,94.5692471590909,86.7463989257812,NA,7.06731033325195,-7.51354286887429,7.77894020080566,NA,-6.49829006195068,8.44262834028764,-1.62264001369476,NA,0.16641753911972,0.643647044897079,-0.0897959321737289,NA,8.32087695598602,5.85133677179163,-8.97959321737289,0.16666667,0.875,0.57142857,1,0.71428571,0.75,0.57142857,3,87.9730021158854,34.3602956136068,0,0,93.8379,0,0,"2024-06-07",0
"Craig Kimbrel",6655,"2024-06-05","@TOR",2,2024,"BAL","A",36,0,1,0,1,0,0,0,0,0,0,0,0.1,3,2,1,0,0,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,0,2,1,0,0,0,0,0,0,0,9.75339574477623,0,0.666666666666667,6.00000625849423,0.666666666666667,0.5,3.1664797782898,-3.1664797782898,12.2385396785169,0,78.1762071033664,302.619653550456,0,0.333333333,0,0.666666666,0,0,0,0,1,9,10,-0.366993993520737,-0.366993993520737,0,-1.02300000190735,-0.10808240622282,3.21124982833862,2.23720002174377,2.23720002174377,NA,0,1,-0.10772318392992,-0.00656066601600733,0,1,0.9,95.55555556,NA,NA,0.1,85,NA,NA,NA,-0.716998279094696,NA,0.0389156937599182,NA,-7.96664754549662,NA,3.89156937599182,NA,0.75,0.83333333,0.8,1,0.8,0.875,0.6,0.66666667,0.1,0,0,3,0,2,1,3,0,0,1,0,0.66666667,0.33333333,5.38545094044508,NA,NA,NA,62.99473,56.99523,69.90903,NA,NA,NA,80,55.59958,80,70.49611,51.42053,80,-1.14794,2.35518,NA,NA,NA,117.64,97.16,107.66,NA,NA,NA,93.78,169.36,165.38,115.254,104.38,113.432,0.9,NA,0.1,NA,95.4222208658854,NA,85.3000030517578,NA,-6.52823978000217,NA,5.79878616333008,NA,8.40819549560547,NA,-6.21780252456665,NA,-0.72901963442564,NA,0.039364367723465,NA,-8.10021816028489,NA,3.9364367723465,NA,0.66666667,0.85714286,0.8,1,0.83333333,0.875,0.7,21.57142857,NA,0.1,0.9,NA,NA,85.4173965454102,95.531745062934,NA,NA,6.70515012741089,-5.51718902587891,NA,NA,-7.49788999557495,7.59460194905599,NA,NA,0.039364367723465,-0.72901963442564,NA,NA,3.9364367723465,-8.10021816028489,NA,0.66666667,0.85714286,0.8,1,0.83333333,0.875,0.7,3,89.3627115885417,29.0045115152995,0,0,94.7466,0,0,"2024-06-05",0
"Craig Kimbrel",6655,"2024-05-31","TBR",2,2024,"BAL","H",36,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.9475705631782,-22.5814263197472,1,0,1,0,0,0,0,0,6,9,15,0.0683799833059311,0,0.0683799833059311,0.467000007629395,0.0502150543034077,0.911333322525024,1.43400001525879,1.43400001525879,NA,0,1,0.0755680277943611,-0.000535126422477578,1,0,0.6,95,NA,NA,0.4,85.66666667,NA,NA,NA,0.872872471809387,NA,-0.139479711651802,NA,9.6985830201043,NA,-2.32466186086337,NA,0.22222222,0.5,0.33333333,0,1,0.6,0.4,0.33333333,0.13333333,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.56238306439831,NA,NA,NA,80,65.88242,80,NA,NA,NA,44.26038,66.96288,32.437,80,66.64533,71.7189,-1.7798,1.40739,NA,NA,NA,117.34,147.7,159.2,139.38,75.68,85.12,99.24,101.58,99.08,112.776,127.525333333333,134.221333333333,0.6,0.06666667,0.33333333,NA,94.8777804904514,85.5999984741211,85.5400024414062,NA,-6.96597120496962,7.00329923629761,5.61713638305664,NA,8.901976691352,-2.32713723182678,-5.99389801025391,NA,0.884248416870832,-0.0380783230066299,-0.10434789955616,NA,9.82498240967591,-3.80783230066299,-2.0869579911232,NA,0.14285714,0.5,0.33333333,0,0.75,0.6,0.53333333,18.41666667,NA,0.33333333,0.6,0.06666667,NA,85.3426208496094,94.6736111111111,85.3877029418945,NA,6.8148078918457,-6.1518054538303,8.57991027832031,NA,-7.57538375854492,8.09546407063802,-4.09586000442505,NA,-0.10434789955616,0.884248416870832,-0.0380783230066299,NA,-2.0869579911232,9.82498240967591,-3.80783230066299,0.14285714,0.5,0.33333333,0,0.75,0.6,0.53333333,1,90.6845016479492,6.60277032852173,0,0,90.6845,0,0,"2024-05-31",0
