"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxSI%","pfxSL%","pfxCH%","pfxvSI","pfxvSL","pfxvCH","pfxSI-X","pfxSL-X","pfxCH-X","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwSI","pfxwSL","pfxwCH","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSL%","pivCH","pivFA","pivSL","piCH-X","piFA-X","piSL-X","piCH-Z","piFA-Z","piSL-Z","piwCH","piwFA","piwSL","piwCH/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Angel Chivilli",26790,"2024-09-03","@ATL",19,2024,"COL","A",21,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.7261559756931,78.3097583844777,1,0,1,0,0,0,0,0,0,1,1,0.010716007091105,0,0.010716007091105,0.439999997615814,0.0447154454886913,0.416000008583069,0.208000004291534,0.416000008583069,0.112399995326996,1,1,0.025759631767869,1.31189392682529e-10,0,0,1,97,NA,NA,NA,NA,NA,0.212085232138634,NA,NA,21.2085232138634,NA,NA,1,NA,1,1,NA,1,NA,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1.55414312658747,NA,NA,NA,20,41.90935,20,NA,NA,NA,20,36.22644,20,2.97933,8.54609,NA,NA,NA,61.4,122.22,96.82,NA,NA,NA,64.54,125.3,103.64,1,NA,NA,97,NA,NA,-6.85953998565674,NA,NA,7.60182046890259,NA,NA,0.214739695191383,NA,NA,21.4739695191383,NA,NA,1,NA,1,1,NA,1,0,NA,NA,1,NA,NA,96.926399230957,NA,NA,-6.4025502204895,NA,NA,6.04013013839722,NA,NA,0.214739695191383,NA,NA,21.4739695191383,NA,1,NA,1,1,NA,1,0,1,75.0528793334961,6.36356496810913,0,0,75.0529,0,0,"2024-09-03",0
"Angel Chivilli",26790,"2024-08-30","BAL",19,2024,"COL","H",21,0,0,5.40000205993731,1,0,0,0,0,0,0,0,1.2,8,2,2,1,0,0,0,0,0,0,2,10.8000041198746,0,10.8000041198746,2,0.25,0,4,1,1,0,1,0,0,0.25,0,0.25,1.65651033401489,0,0.25,1.20000045776385,0.333333333333333,0,0.766478862762102,4.63352319717521,1.67368425256661,115.719730529961,19.3824841739663,42.2352743249048,4,0.166666666,0.666666666,0.166666666,0,0,0,0,12,21,33,-0.0737239941954613,-0.162387996912003,0.0886639952659607,-1.11500000953674,-0.0970409065485001,0.810800015926361,0.949000000953674,1.06239998340607,0.289600014686584,1,1,-0.0524564832448959,-0.0384709868430635,0,1,0.3030303,97.1,0.12121212,87.75,0.57575758,88.05263158,NA,-0.454436868429184,0.0807801187038422,-0.670563936233521,-4.54436868429184,2.01950296759605,-3.52928387491327,0.40909091,0.72727273,0.51515152,0.33333333,0.875,0.58823529,0.33333333,0.5,0.21212121,2,3,1,3,1,2,6,0.33333333,0.5,0.16666667,0.5,0.16666667,0.33333333,1.63531265571316,58.70512,47.12261,56.90325,38.9771,41.7638,41.16025,67.6279,53.40762,66.35862,52.92142,49.38788,52.40537,-0.05609,3.99296,100.06,123.7,130.64,56.92,107.42,79.6,89.1,142.14,161.96,81.3660465116279,115.066511627907,108.590697674419,0.3030303,0.12121212,0.57575758,97.0700012207031,88,87.9578921669408,-6.9640266418457,0.115705549716949,-6.12981173866674,5.95446357727051,2.4961838722229,3.2172552409925,0.658591151237488,0.0818430446088314,-0.67354242503643,6.58591151237488,2.04607611522079,-3.54496013177069,0.42105263,0.64285714,0.51515152,0.25,0.88888889,0.58823529,0.42424242,18.4,0.57575758,0.3030303,0.12121212,87.9485505756579,97.0726013183594,87.9942779541016,-6.56117489463405,-7.31240921020508,0.150210499763489,2.48546359413549,5.52497711181641,1.81383752822876,-0.67354242503643,0.658591151237488,0.0818430446088314,-3.54496013177069,6.58591151237488,2.04607611522079,0.42105263,0.64285714,0.51515152,0.25,0.88888889,0.58823529,0.42424242,6,77.4895935058594,-22.6121622721354,0,0,99.439,3,0.5,"2024-08-30",0
"Angel Chivilli",26790,"2024-08-27","MIA",19,2024,"COL","H",21,0,1,9,1,0,0,0,0,0,0,1,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,4.19049659073353,192.866143977311,328.384554970571,103.055865631376,0.5,0,0.333333333,0.666666666,0,0.5,0,0,4,7,11,-0.379824012517929,-0.433296024799347,0.053472001105547,-0.875,-0.0761531740427017,1.45050001144409,1.91079998016357,3.82159996032715,NA,0,1,-0.0322035886347294,-0.229653708518811,0,1,0.36363636,96,0.18181818,89,0.45454545,87.4,NA,0.181545674800873,0.0151102766394615,-0.861313700675964,4.53864187002182,0.755513831973076,-17.2262740135193,0.33333333,1,0.63636364,1,0.6,0.71428571,0.45454545,0.5,0.18181818,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,14.2229358475418,43.37353,46.44644,49.29928,20,30.93867,20,37.38367,47.12098,34.14968,22.27588,43.17313,23.88268,1.84781,6.84881,78.8,107.28,109.58,64.08,88.14,51.58,89.84,128.78,128.5,72.7946666666667,97.912,78.828,0.36363636,0.18181818,0.45454545,96.0500030517578,88.75,87.4400024414062,-6.37261438369751,0.800593256950378,-4.94257392883301,6.25706386566162,2.91722559928894,5.18732490539551,0.16481651365757,0.0151214338839054,-0.854882534593344,4.12041284143925,0.756071694195271,-17.0976506918669,0.2,1,0.63636364,1,0.66666667,0.71428571,0.54545455,17,0.45454545,0.36363636,0.18181818,87.2043395996094,95.8494262695312,88.5182495117188,-5.27094192504883,-6.78639221191406,0.999317049980164,4.65002593994141,6.03293991088867,2.03173017501831,-0.854882534593344,0.16481651365757,0.0151214338839054,-17.0976506918669,4.12041284143925,0.756071694195271,0.33333333,1,0.63636364,1,0.6,0.71428571,0.45454545,3,92.4754842122396,21.0886001586914,1,0.33333333,101.304,1,0.33333333,"2024-08-27",0
"Angel Chivilli",26790,"2024-08-26","MIA",19,2024,"COL","H",21,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-17.513261840626,-18.3531359984531,1,0.5,0.5,0,0,0,0,0,2,13,15,0.134495973587036,-0.0613720118999481,0.195867985486984,0.629000008106232,0.0547432526946068,2.19569993019104,2.1800000667572,2.1800000667572,3.01920008659363,1,1,0.0463894009590149,0.0148648586680436,1,0,0.26666667,97.25,0.2,87.66666667,0.53333333,87.5,NA,-0.448842614889145,0.0151102766394615,0.714489817619324,-11.2210653722286,0.503675887982051,8.93112272024155,0.66666667,0.83333333,0.73333333,0.33333333,0.6,0.45454545,0.4,0.75,0.4,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,1.9056448126099,64.98825,49.49145,63.12382,23.2512,46.30382,26.36655,74.037,47.90858,72.95844,56.3512,52.26759,55.49829,-0.26917,3.67334,119.6,124.26,131.78,74.92,89.8,69.7,116,143.14,153.56,102.101052631579,108.836842105263,106.974736842105,0.26666667,0.2,0.53333333,97.0749969482422,87.5,87.5999984741211,-7.20534372329712,0.0532177140315374,-6.24871587753296,5.6085844039917,2.42116864522298,2.90843605995178,-0.456088420003653,0.0151214338839054,0.722935955971479,-11.4022105000913,0.50404779613018,9.03669944964349,0.71428571,0.75,0.73333333,0.4,0.5,0.45454545,0.53333333,18.81818182,0.53333333,0.26666667,0.2,87.3571624755859,96.8364715576172,87.2627665201823,-6.63136386871338,-7.4665002822876,0.364981651306152,2.15139365196228,5.1174373626709,1.8391367594401,0.722935955971479,-0.456088420003653,0.0151214338839054,9.03669944964349,-11.4022105000913,0.50404779613018,0.71428571,0.75,0.73333333,0.4,0.5,0.45454545,0.53333333,2,96.6781158447266,-0.534355640411377,0,0,104.374,1,0.5,"2024-08-26",0
"Angel Chivilli",26790,"2024-08-24","@NYY",19,2024,"COL","A",21,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,5.15272908401489,0,0,0,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,143.905719337933,187.345706390858,2,0,0.666666666,0.333333333,1,0,0,0,8,10,18,0.00333999982103705,-0.00377199985086918,0.00711199967190623,0.49099999666214,0.0509865023195744,0.0892999991774559,0.0767999961972237,0.0767999961972237,0.0284000001847744,1,1,0.0371200405061245,0.000281973511813464,0,0,0.44444444,96.625,0.22222222,87.75,0.33333333,87.66666667,NA,-0.0133312158286572,0.246492952108383,0.231418341398239,-0.166640197858214,6.16232380270958,3.85697235663732,0.36363636,0.71428571,0.5,0.75,0.8,0.77777778,0.38888889,0.5,0.11111111,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,3.83204718287021,59.43673,55.7238,66.99032,39.59942,58.59572,37.45524,80,54.94596,80,58.18741,59.40091,61.912,-0.38324,3.50223,87.48,136.6,123.04,86.56,92.04,85.78,132.32,151.66,173.72,93.6338461538462,109.353846153846,104.652307692308,0.44444444,0.22222222,0.33333333,96.6500015258789,87.5250015258789,87.7166646321615,-9.36124420166016,-0.109587267041206,-8.67050870259603,8.08617973327637,2.92948389053345,6.13829803466797,-0.0170360766351223,0.249788388609886,0.216429732739925,-0.212950957939029,6.24470971524715,3.60716221233209,0.33333333,0.66666667,0.5,1,0.66666667,0.77777778,0.5,17,0.33333333,0.44444444,0.22222222,87.3657023111979,96.3072891235352,87.1665496826172,-8.31760025024414,-9.24007225036621,0.620056986808777,4.54305521647135,6.74993991851807,1.24509680271149,0.216429732739925,-0.0170360766351223,0.249788388609886,3.60716221233209,-0.212950957939029,6.24470971524715,0.3,0.75,0.5,1,0.66666667,0.77777778,0.44444444,3,82.4180806477865,25.9657669067383,0,0,98.7357,1,0.33333333,"2024-08-24",0
"Angel Chivilli",26790,"2024-08-20","@WSN",19,2024,"COL","A",21,0,0,0,1,0,0,0,0,1,0,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,1,2,0,1,0,0,0,0.2,0.2,0,6.14436908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,97.7860104297729,175.553036418574,0.5,0,0.333333333,0.666666666,0.5,0,0,0,5,14,19,0.0890480056405067,-0.167643994092941,0.256691992282867,0.491000026464462,0.0509864948689938,2.75207996368408,1.80440008640289,1.80440008640289,NA,0,1,-0.0165775865316391,0.0489342065483418,1,0,0.42105263,94.875,NA,NA,0.57894737,86.45454545,NA,0.198983132839203,NA,-0.23111367225647,2.48728916049004,NA,-2.10103338414973,0.58333333,0.28571429,0.47368421,0.57142857,0.5,0.55555556,0.36842105,0.6,0.21052632,1,2,0,2,0,1,3,0.33333333,0.66666667,0,0.66666667,0,0.33333333,1.73370108777427,45.20639,43.01897,42.59097,56.55183,45.97234,62.20982,NA,NA,NA,46.23341,45.01252,48.58244,0.35942,4.61622,93.14,75.58,66.76,81.44,121.62,103.14,NA,NA,NA,85.3474074074074,104.19037037037,87.3348148148148,0.42105263,NA,0.57894737,94.7874984741211,NA,86.4636341441761,-8.46731853485107,NA,-7.24469895796342,7.99714040756226,NA,5.54649699818004,0.200702290982008,NA,-0.257183741778135,2.5087786372751,NA,-2.33803401616487,0.63636364,0.25,0.47368421,0.57142857,0.5,0.55555556,0.42105263,18.21428571,0.57894737,0.42105263,NA,86.8924837979403,95.2341918945312,NA,-7.42436634410511,-8.85142421722412,NA,3.95064093849876,6.58808374404907,NA,-0.257183741778135,0.200702290982008,NA,-2.33803401616487,2.5087786372751,NA,0.63636364,0.25,0.47368421,0.57142857,0.5,0.55555556,0.42105263,3,72.234364827474,39.6415278116862,0,0,82.3874,0,0,"2024-08-20",0
"Angel Chivilli",26790,"2024-08-18","SDP",19,2024,"COL","H",21,1,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.166479063033887,-0.166479063033887,0.166479063033887,0,5.54657611975663,5.81257031260301,2,0,1,0,0,0,2,13.5000032186516,4,12,16,0.149228006601334,0,0.149228006601334,1.12999999523163,0.0983463898301125,1.36230003833771,1.7521333694458,2.41720008850098,1.58280003070831,1,1,0.109456218779087,8.50000433268022e-05,1,0,0.3125,96.2,0.25,86.75,0.4375,87,NA,0.4097860455513,-0.01857915148139,0.554271042346954,8.195720911026,-0.46447878703475,7.91815774781363,0.33333333,0.57142857,0.4375,0.33333333,0.75,0.57142857,0.4375,0.5,0.1875,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,-1.05174656814421,67.74932,47.79587,64.10989,53.50638,38.41941,63.43122,20,51.80901,20,48.7358,49.2383,48.9259,0.20395,4.38302,112.84,129.72,140.06,71.78,136.2,108.6,128.48,56.88,72.58,95.0857142857143,119.78380952381,111.335238095238,0.3125,0.25,0.4375,96.3400024414063,86.7249984741211,87.0428553989955,-6.14167442321777,0.442396968603134,-5.80772726876395,6.53000640869141,1.99806690216064,1.79280321938651,0.414632696658373,-0.0191989690065384,0.549771554768085,8.29265393316746,-0.47997422516346,7.85387935382979,0.5,0.375,0.4375,0.5,0.66666667,0.57142857,0.5,20.5,0.4375,0.3125,0.25,87.0138288225446,96.3328430175781,86.698974609375,-5.98988287789481,-6.10835418701172,0.746394217014313,0.963045256478446,5.92705383300781,0.975315988063812,0.549771554768085,0.414632696658373,-0.0191989690065384,7.85387935382979,8.29265393316746,-0.47997422516346,0.5,0.375,0.4375,0.5,0.66666667,0.57142857,0.5,2,90.6558532714844,-14.2392072677612,0,0,99.5473,1,0.5,"2024-08-18",0
"Angel Chivilli",26790,"2024-08-16","SDP",19,2024,"COL","H",21,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,2,0,0,0,0,1,9,18,9,0.5,0,0,1,1,0,0,0,0,0,0.2,0.4,-0.2,10.4768090840149,0,0.333333333333333,3,0.5,1,7.1664797782898,-7.1664797782898,8.67848818451166,0,166.965573792012,211.511429986591,1,0,0.5,0.5,0,0,1,9,9,11,20,0.0277240164577961,-0.122756004333496,0.150480017066002,0.224000006914139,0.0194952096790075,1.14175999164581,0.87279999256134,1.01960003376007,1.2260000705719,1,1,-0.0636279657483101,0.0879097908785047,0,0,0.3,97.33333333,0.1,87.5,0.6,87.91666667,NA,0.418766647577286,0.0197809934616089,-1.06761062145233,6.9794441262881,0.989049673080444,-8.89675517876943,0.42857143,0.83333333,0.55,0,0.6,0.27272727,0.3,0.6,0.4,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,6.91975946184123,26.67575,54.42219,23.71749,20,50.18311,20,20,47.46613,20,20,56.62952,20,3.43062,9.22302,110.82,44.38,54.92,60.76,22.76,-0.259999999999991,99.98,60.4,64.56,86.3046153846154,33.0492307692308,26.2107692307692,0.3,0.1,0.6,97.3666687011719,87.1500015258789,87.875,-5.48683039347331,0.0140706151723862,-6.13976923624675,6.64217885335286,2.34902477264404,3.1882651646932,0.42411882802844,0.0197252556681633,-1.07757375016809,7.06864713380734,0.986262783408165,-8.97978125140071,0.38461538,0.85714286,0.55,0,0.5,0.27272727,0.35,15.93333333,0.6,0.3,0.1,88.0106302897135,97.5257466634115,87.3068542480469,-6.30648676554362,-5.46319325764974,0.106338314712048,2.21366469065348,6.10260327657064,1.26232492923737,-1.07757375016809,0.42411882802844,0.0197252556681633,-8.97978125140071,7.06864713380734,0.986262783408165,0.38461538,0.85714286,0.55,0,0.5,0.27272727,0.35,2,99.4653015136719,8.61917781829834,1,0.5,103.769,2,1,"2024-08-16",0
"Angel Chivilli",26790,"2024-08-14","@ARI",19,2024,"COL","A",21,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,28.6064470675336,66.5170884121943,1,0,0.5,0.5,0,0,0,0,3,9,12,0.000219976893276908,0,0.000219976893276908,0.510999977588654,0.0516161620616913,0,0,0,NA,0,1,0,NA,0,0,0.16666667,97.5,0.33333333,88.5,0.5,88.16666667,NA,0.176499828696251,0.121922358870506,0.429798871278763,8.82499143481255,3.04805897176266,7.16331452131271,0.42857143,0.6,0.5,0.33333333,0.66666667,0.5,0.41666667,0.66666667,0.25,0,1,1,1,0,1,2,0,0.5,0.5,0.5,0,0.5,-0.41805237397924,80,49.99015,80,29.91868,51.07833,36.61833,43.2444,49.44203,48.94125,66.01206,55.52894,75.85089,-0.86936,2.77305,110.84,150.62,142.04,69.98,105.5,79.38,107.2,113.92,118.72,98.66,126.074285714286,116.922857142857,0.16666667,0.33333333,0.5,97,88.1999969482422,88.0666707356771,-7.17409038543701,0.861794412136078,-5.58816528320312,7.29235744476318,2.30417823791504,6.05149459838867,0.178351406008005,0.123261515051126,0.423754185438156,8.91757030040026,3.08153787627816,7.0625697573026,0.33333333,0.66666667,0.5,0,0.75,0.5,0.5,15.55555556,0.5,0.16666667,0.33333333,87.8929036458333,96.879753112793,88.0151519775391,-5.76215489705404,-7.2130651473999,1.04753053188324,4.54236666361491,6.07267475128174,0.904859781265259,0.423754185438156,0.178351406008005,0.123261515051126,7.0625697573026,8.91757030040026,3.08153787627816,0.4,0.57142857,0.5,0,0.75,0.5,0.58333333,2,83.0798721313477,5.80476999282837,1,0.5,98.0526,1,0.5,"2024-08-14",0
"Angel Chivilli",26790,"2024-08-10","ATL",19,2024,"COL","H",21,0,1,18,1,0,0,0,0,0,0,0,1,5,2,2,2,1,0,0,0,0,0,0,0,0,18,0,0,0,1,3,1,0,0,0,0,0,0,0,7.74112908401489,9,0.4,2,0.25,0,16.1664797782898,1.83352022171021,7.70250499695539,385.732287954622,374.50426387873,187.926090042024,0.333333333,0.2,0.2,0.6,0,0.333333333,0,0,6,12,18,-0.240963995456696,-0.288024008274078,0.0470600128173828,-1.37100005149841,-0.119321145117283,1.01512002944946,1.55999994277954,1.55999994277954,0.629200041294098,1,1,-0.0873803272843361,-0.149994552992018,0,1,0.55555556,94.9,0.27777778,87,0.16666667,87,NA,-0.23822283744812,0.0563750453293324,-1.23333430290222,-2.3822283744812,1.12750090658665,-41.1111434300741,0.22222222,0.77777778,0.5,0.5,0.71428571,0.66666667,0.5,0.6,0.16666667,3,0,2,0,3,2,5,0.6,0,0.4,0,0.6,0.4,18.742731855504,80,37.66671,80,20,32.31774,33.28666,37.8464,41.37856,32.37182,34.72062,35.18018,47.0392,1.07466,5.68908,100.5,163.52,157.82,67.74,98.82,70.18,113.5,102.56,104.64,82.6785714285714,103.52,85.595,0.55555556,0.27777778,0.16666667,94.8,86.9,86.8666687011719,-7.28080520629883,-0.122808086872101,-4.57319418589274,5.94233551025391,1.66098327636719,3.7370236714681,-0.239428091794252,0.0566482469439507,-1.23194164037704,-2.39428091794252,1.13296493887901,-41.0647213459015,0.22222222,0.77777778,0.5,0.5,0.71428571,0.66666667,0.5,15.23076923,0.16666667,0.55555556,0.27777778,86.921630859375,94.8811584472656,86.9711791992188,-4.70009009043376,-7.62207412719727,0.0494526028633118,3.35345331827799,5.60017814636231,0.913321018218994,-1.23194164037704,-0.239428091794252,0.0566482469439507,-41.0647213459015,-2.39428091794252,1.13296493887901,0.22222222,0.77777778,0.5,0.5,0.71428571,0.66666667,0.5,5,95.3953125,17.7513153076172,2,0.4,110.999,3,0.6,"2024-08-10",0
"Angel Chivilli",26790,"2024-08-09","ATL",19,2024,"COL","H",21,0,0,13.500014081612,1,0,0,0,0,0,0,1,0.2,3,2,1,1,1,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,13.500014081612,0.666666666666667,3.00000312924711,0.5,1,22.666500118396,-9.16648603678402,5.43449475334657,289.299517728879,524.393786870139,133.117981382682,1,0.333333333,0.333333333,0.333333333,0,1,1,13.500014081612,1,6,7,-0.187891989946365,-0.28535595536232,0.0974639654159546,-1.37099993228912,-0.119321152567863,1.70200002193451,0.928200006484985,1.85640001296997,2.1800000667572,1,1,-0.118093632161617,0.00769880987906199,0,1,0.57142857,94,0.14285714,85,0.28571429,84.5,NA,0.789268434047699,-1.37599861621857,-0.502868592739105,19.7317108511925,-137.599861621857,-25.1434296369553,0.66666667,1,0.85714286,0.5,0.75,0.66666667,0.57142857,0.66666667,0.28571429,3,0,0,0,2,1,3,1,0,0,0,0.66666667,0.33333333,46.8617624992975,21.16877,36.39522,21.22353,20,30.27418,20,50.1963,39.09592,56.6756,20,31.98831,20,2.56378,7.92276,101.36,-20.04,-34.82,69.56,58.18,43.54,90.04,157.08,160.22,77.1818181818182,55.7345454545454,41.0927272727273,0.57142857,0.14285714,0.28571429,94.0249938964844,84.5,84.6499938964844,-7.26761627197266,0.154880866408348,-4.36863088607788,6.40449285507202,2.17835307121277,3.56020092964172,0.803027112036943,-1.37661957740784,-0.510574247688055,20.0756778009236,-137.661957740784,-25.5287123844028,0.5,1,0.85714286,0,0.8,0.66666667,0.71428571,18,0.28571429,0.57142857,0.14285714,84.7075042724609,94.1085510253906,84.5511016845703,-4.67662000656128,-7.45615482330322,0.122188001871109,3.12880992889404,5.89084720611572,1.65109002590179,-0.510574247688055,0.803027112036943,-1.37661957740784,-25.5287123844028,20.0756778009236,-137.661957740784,0.5,1,0.85714286,0,0.8,0.66666667,0.71428571,3,97.8081665039062,10.9393018086751,1,0.33333333,105.862,2,0.66666667,"2024-08-09",0
"Angel Chivilli",26790,"2024-08-07","NYM",19,2024,"COL","H",21,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,28.6064470675336,29.9783111930123,2,0.333333333,0.666666666,0,0,0,0,0,5,9,14,0.0977799817919731,-0.0566480085253716,0.154427990317345,0.629000008106232,0.0547432526946068,1.98860001564026,1.55999994277954,1.55999994277954,1.896399974823,1,1,0.0359106287360191,0.0132596322631449,1,0,0.57142857,94.75,0.21428571,86.66666667,0.21428571,86.66666667,NA,0.453249007463455,-0.022280789911747,-0.0879258811473846,5.66561259329319,-0.742692997058233,-2.93086270491282,0.44444444,1,0.64285714,0.75,0.8,0.77777778,0.35714286,0.5,0.14285714,2,0,1,0,1,2,3,0.66666667,0,0.33333333,0,0.33333333,0.66666667,3.55712668861396,30.33085,37.92728,20.74313,38.07535,26.7231,52.91638,49.72972,42.08863,55.76134,36.48219,31.52165,45.81616,0.96522,5.52492,114.24,87.44,71.26,58.2,112.08,80.12,103.7,112.64,112.26,73.8136363636364,108.403636363636,84.7054545454545,0.57142857,0.21428571,0.21428571,94.7874984741211,86.7333374023438,86.4666646321615,-6.83175802230835,0.367857972780863,-4.37485567728678,6.43138217926025,2.59402306874593,3.80357011159261,0.458379425108433,-0.0229568891227245,-0.0897959321737289,5.72974281385541,-0.765229637424151,-2.9931977391243,0.28571429,1,0.64285714,1,0.71428571,0.77777778,0.5,21.1,0.21428571,0.57142857,0.21428571,86.2963053385417,94.6817855834961,86.5784301757812,-4.79896990458171,-7.09447145462036,0.317797660827637,3.29292011260986,5.93816471099854,1.81087001164754,-0.0897959321737289,0.458379425108433,-0.0229568891227245,-2.9931977391243,5.72974281385541,-0.765229637424151,0.28571429,1,0.64285714,1,0.71428571,0.77777778,0.5,3,97.5251668294271,5.83125750223796,0,0,110.473,1,0.33333333,"2024-08-07",0
"Angel Chivilli",26790,"2024-08-06","NYM",19,2024,"COL","H",21,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,1,1,0,0,0,0,0,0,0,4.32832908401489,0,0.4,2,0.4,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,74.7261559756931,114.84853560366,3,0.2,0.6,0.2,0,0,0,0,3,10,13,0.0826359987258911,-0.0798279941082001,0.162463992834091,0.629000008106232,0.0547432526946068,1.44975996017456,1.41960000991821,1.41960000991821,1.58280003070831,1,1,0.00295216124504805,0.0540476187157264,1,0,0.38461538,95,0.53846154,85.42857143,0.07692308,87,NA,-0.660388886928558,0.656790673732758,-0.502868592739105,-13.2077777385712,9.38272391046796,-50.2868592739105,0.4,0.75,0.61538462,0.5,1,0.875,0.61538462,1,0.07692308,3,1,1,0,1,4,5,0.6,0.2,0.2,0,0.2,0.8,4.33703343641679,34.62128,47.60174,29.09808,66.6155,36.57155,80,25.04982,43.12639,27.12937,42.6214,43.28582,53.51244,0.58382,4.95282,104.46,55.86,58.32,64.32,127.54,105.1,106.06,65.96,70.78,83.8155555555555,99.7155555555555,89.7933333333334,0.38461538,0.53846154,0.07692308,94.9599975585938,85.5142822265625,86.6999969482422,-6.11092834472656,0.834008489336286,-5.16520595550537,6.08711204528809,0.0737332361085074,0.285212457180023,-0.666913032531738,0.665199391543865,-0.510574221611023,-13.3382606506348,9.50284845062665,-51.0574221611023,0.25,0.77777778,0.61538462,0,1,0.875,0.69230769,16.375,0.07692308,0.38461538,0.53846154,86.3620986938477,94.67421875,85.2026192801339,-5.6263599395752,-6.61174621582031,0.636059284210205,-0.466652005910873,5.72323799133301,-0.624382904597691,-0.510574221611023,-0.666913032531738,0.665199391543865,-51.0574221611023,-13.3382606506348,9.50284845062665,0.25,0.77777778,0.61538462,0,1,0.875,0.69230769,5,94.9148193359375,8.16193389892578,0,0,103.396,4,0.8,"2024-08-06",0
