"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","XX%","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSI%","piSL%","pivFA","pivFC","pivSI","pivSL","piFA-X","piFC-X","piSI-X","piSL-X","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwFA","piwFC","piwSI","piwSL","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Colin Holderman",22361,"2024-07-04","STL",27,2024,"PIT","H",28,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,3,27,0,18,3,1,0,1,0,1,0,1,0,0,0.6,0,0.6,-0.0213109159851073,0,0.4,2,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-66.5873526978993,-66.6845831899186,1,0.5,0.5,0,0,0,0,0,4,13,17,0.141479998826981,-0.113668009638786,0.255148023366928,0.521000027656555,0.0519182831048965,2.57811999320984,2.34279990196228,2.34279990196228,2.61339998245239,1,1,0.0222809966653585,0.0325962003617797,1,0,0.05882353,98,0.41176471,85,0.52941176,92.44444444,NA,0.319225162267685,-0.0976782441139221,-0.656002998352051,31.9225162267685,-1.39540348734174,-7.28892220391168,0.42857143,0.6,0.52941176,0.33333333,0.83333333,0.66666667,0.58823529,0.6,0.17647059,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,0.601453840271004,80,20,80,75.26605,47.77726,74.48668,53.3132,49.732,49.21214,71.71592,52.5337,66.9753,-1.22372,2.24151,NA,NA,NA,102.3,202.08,209.88,141.7,126.12,159.04,86.8,119.26,117.06,110.317647058824,126.956470588235,139.805882352941,NA,0.52941176,0.05882353,0.41176471,NA,92.4222208658854,97.6999969482422,84.8714250837054,NA,0.248227543301053,-8.33418560028076,4.71904700142997,NA,4.51269234551324,4.50391674041748,4.10655130658831,NA,-0.663092419505119,0.32400244474411,-0.101351205259562,NA,-7.36769355005688,32.400244474411,-1.44787436085088,0.42857143,0.6,0.52941176,0.33333333,0.83333333,0.66666667,0.58823529,20,NA,0.52941176,0.05882353,0.41176471,NA,92.2302110460069,97.5652008056641,84.6918247767857,NA,0.571425755818685,-8.52134990692139,5.11756297520229,NA,3.90666198730469,3.67810010910034,3.54121562412807,NA,-0.663092419505119,0.32400244474411,-0.101351205259562,NA,-7.36769355005688,32.400244474411,-1.44787436085088,0.42857143,0.6,0.52941176,0.33333333,0.83333333,0.66666667,0.58823529,2,70.7474670410156,-15.5883073806763,0,0,90.2555,0,0,"2024-07-04",0
"Colin Holderman",22361,"2024-07-03","STL",27,2024,"PIT","H",28,0,0,18,1,0,0,0,0,0,0,1,1,6,3,2,2,1,0,0,0,0,0,1,9,0,27,1,0,0,2,1,2,0,0,0,0,0.16666667,0,0.16666667,3.32597909380756,9,0.5,3,0.5,0.625,14.1664797782898,3.83352022171021,2.67848818451166,426.387875565851,343.630949884348,66.5170884121943,2,0.4,0.4,0.2,0,1,0,0,7,16,23,-0.252066016197205,-0.441646009683609,0.189580008387566,-1.47899997234344,-0.147384151816368,1.94582855701447,1.4728000164032,1.4728000164032,2.34279990196228,1,1,-0.168042913079262,0.0385011735007472,0,1,0.30434783,98,0.52173913,85.83333333,0.17391304,93,NA,-1.5658665895462,-0.102921053767204,0.0586966872215271,-22.3695227078029,-0.857675448060036,1.46741718053818,0.45454545,0.58333333,0.52173913,0.6,0.71428571,0.66666667,0.52173913,0.66666667,0.17391304,3,2,0,0,0,5,5,0.6,0.4,0,0,0,1,17.2238025547503,80,47.73518,80,69.76473,68.18073,58.34507,80,80,75.47073,80,69.22999,80,-2.32081,0.59588,NA,NA,NA,95.58,165.78,162.24,125.78,107.76,133.96,106.34,121.54,141.58,113.207826086957,127.814782608696,143.892173913043,NA,0.17391304,0.30434783,0.52173913,NA,92.7750015258789,97.8857160295759,85.8416646321615,NA,1.61563146114349,-8.03858620779855,5.33010991414388,NA,3.87861490249634,5.23755264282227,3.33522415161133,NA,0.0590896233916283,-1.56938474625349,-0.0648576319217682,NA,1.47724058479071,-22.4197820893356,-0.540480266014735,0.28571429,0.625,0.52173913,1,0.6,0.66666667,0.69565217,17.9375,NA,0.17391304,0.30434783,0.52173913,NA,92.5798492431641,97.6753976004464,85.6227823893229,NA,1.89522504806519,-8.12694985525949,5.68251864115397,NA,3.37186241149902,4.55695424761091,2.60089222590129,NA,0.0590896233916283,-1.56938474625349,-0.0648576319217682,NA,1.47724058479071,-22.4197820893356,-0.540480266014735,0.28571429,0.625,0.52173913,1,0.6,0.66666667,0.69565217,5,98.8146606445312,10.9363471984863,1,0.2,104.17,3,0.6,"2024-07-03",0
"Colin Holderman",22361,"2024-06-29","@ATL",27,2024,"PIT","A",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.9346008508647,66.5170884121943,0,0.5,0,0.5,0,0,0,0,4,7,11,0.107480004429817,0,0.107480004429817,0.507000029087067,0.0515243895351887,1.41399991512299,1.81119990348816,1.81119990348816,2.26600003242493,1,1,0.0760256573557854,-1.43342430333621e-05,1,0,0.18181818,97,0.45454545,84.4,0.36363636,92.5,NA,0.260425537824631,0.481122523546219,0.0244109965860844,13.0212768912315,9.62245047092438,0.610274914652109,0.5,0.6,0.54545455,0.33333333,1,0.66666667,0.45454545,0.33333333,0.18181818,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,3.61520243920962,59.94484,52.26618,51.54073,57.91259,49.44474,53.02306,21.5138,52.3111,22.79327,48.29233,55.41935,38.0017,0.2315,4.42434,NA,NA,NA,105.44,132.86,143.32,132.2,120.38,134.12,99.98,59.06,71.68,115.618181818182,100.350909090909,113.087272727273,NA,0.36363636,0.18181818,0.45454545,NA,92.6750030517578,96.8999938964844,84.5599975585938,NA,0.814012765884399,-9.99119186401367,4.56711883544922,NA,4.8911509513855,2.14697217941284,4.89752616882324,NA,0.0242072828114033,0.305781785398722,0.486970979720354,NA,0.605182070285082,15.2890892699361,9.73941959440708,0.5,0.57142857,0.54545455,0,1,0.66666667,0.63636364,20.5,NA,0.36363636,0.18181818,0.45454545,NA,92.9388275146484,97.1376953125,84.8320007324219,NA,1.32201254367828,-9.56658935546875,5.36040191650391,NA,4.28059244155884,1.1292849779129,4.27075996398926,NA,0.0242072828114033,0.305781785398722,0.486970979720354,NA,0.605182070285082,15.2890892699361,9.73941959440708,0.5,0.57142857,0.54545455,0,1,0.66666667,0.63636364,2,101.42041015625,27.590705871582,1,0.5,106.882,2,1,"2024-06-29",0
"Colin Holderman",22361,"2024-06-28","@ATL",27,2024,"PIT","A",28,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0,6.21610408401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,102.326066012438,139.014259199392,1,0,0.5,0.5,0,0,1,9,6,8,14,0.000512025377247483,-0.000212028025998734,0.000724053359590471,0.506999969482422,0.051524393260479,0.00999999977648258,0.00999999977648258,0.00999999977648258,NA,0,1,0.0512025356292725,3.23994171769204e-09,0,0,0.14285714,98,0.28571429,83.75,0.57142857,92.5,NA,-0.323104709386826,0.196055918931961,0.541343748569489,-16.1552354693413,4.90139797329903,6.76679685711861,0.33333333,1,0.57142857,0.66666667,1,0.875,0.35714286,0.5,0.07142857,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,2.96058478494062,20,34.34909,20,58.10763,52.34811,56.29184,70.59803,45.25417,52.93733,34.91441,50.54357,20,1.06262,5.67102,NA,NA,NA,105.66,-228.32,-216.5,113.26,95.76,118.16,82.68,152.98,147.24,94.7,82.16,86.9685714285714,NA,0.57142857,0.14285714,0.28571429,NA,92.4124984741211,97.8999938964844,83.6750030517578,NA,-0.0873801857233047,-8.90353393554688,5.49703645706177,NA,4.31264877319336,5.10732460021973,3.61625266075134,NA,0.547017958015203,-0.330586098134518,0.198296554386616,NA,6.83772447519004,-16.5293049067259,4.95741385966539,0.28571429,0.85714286,0.57142857,0.5,1,0.875,0.5,21.9,NA,0.57142857,0.14285714,0.28571429,NA,92.6297760009766,98.1179046630859,83.9132537841797,NA,0.563743591308594,-8.57253456115723,5.93697261810303,NA,3.60536861419678,4.35747528076172,2.98292255401611,NA,0.547017958015203,-0.330586098134518,0.198296554386616,NA,6.83772447519004,-16.5293049067259,4.95741385966539,0.28571429,0.85714286,0.57142857,0.5,1,0.875,0.5,2,85.6435012817383,20.3604774475098,0,0,86.6656,0,0,"2024-06-28",0
"Colin Holderman",22361,"2024-06-23","TBR",27,2024,"PIT","H",28,0,1,18,1,0,0,0,0,0,0,0,1,7,3,2,2,0,1,0,0,0,0,1,9,9,27,1,0,0,1,3,1,0,0,0,0,0.14285714,0.14285714,0,6.33558622503618,0,0.5,4,0.6,0.5,4.1664797782898,13.8335202217102,8.70250499695539,426.387875565851,102.326066012438,212.091813637756,0.333333333,0.2,0.2,0.6,0,0,0,0,10,14,24,-0.330960005521774,-0.383543998003006,0.052583996206522,-1.47899997234344,-0.147384151816368,1.66234993934631,1.85759997367859,1.85759997367859,0.308999985456467,1,1,-0.131216466426849,-0.0678751915256981,0,1,0.25,97.16666667,0.41666667,85.6,0.33333333,93,NA,-0.0137029141187668,-1.02672684192657,-0.106269806623459,-0.228381901979446,-10.2672684192657,-1.32837258279324,0.28571429,0.7,0.45833333,0.5,0.85714286,0.72727273,0.41666667,0.85714286,0.125,1,2,2,0,3,2,5,0.2,0.4,0.4,0,0.6,0.4,4.09950788306866,74.58446,53.59876,75.58322,23.00787,43.83068,33.04027,30.00658,50.40067,20,40.17392,51.75047,28.84446,0.73587,5.1809,NA,NA,NA,101.64,153.34,160.66,126.48,90.36,100.7,88.6,69.2,68.78,107.643333333333,99.0516666666667,105.05,NA,0.33333333,0.25,0.41666667,NA,92.8499984741211,97.0833333333333,85.5400024414062,NA,0.0934694930911064,-9.11850802103678,2.3820499420166,NA,4.44027805328369,4.04183355967204,3.97125587463379,NA,-0.111076645553112,-0.00852871313691139,-1.04406522959471,NA,-1.3884580694139,-0.142145218948523,-10.4406522959471,0.28571429,0.7,0.45833333,0.75,0.71428571,0.72727273,0.41666667,19.1875,NA,0.33333333,0.25,0.41666667,NA,92.6365127563477,96.8777465820312,85.3209838867188,NA,0.463548123836517,-9.12654685974121,3.09822101593018,NA,3.82811617851257,3.24962838490804,2.94499435424805,NA,-0.111076645553112,-0.00852871313691139,-1.04406522959471,NA,-1.3884580694139,-0.142145218948523,-10.4406522959471,0.28571429,0.7,0.45833333,0.75,0.71428571,0.72727273,0.41666667,5,94.3159790039062,18.0399108886719,1,0.2,102.501,3,0.6,"2024-06-23",0
"Colin Holderman",22361,"2024-06-22","TBR",27,2024,"PIT","H",28,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,2,0,1,0,0,0,0,0.2,0.2,0,4.94568908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,102.326066012438,102.47548198021,2,0.333333333,0.666666666,0,0,0,0,0,6,10,16,0.0770360231399536,-0.0567700304090977,0.133806049823761,0.521000027656555,0.0519182831048965,1.38899993896484,1.4728000164032,1.4728000164032,1.53799998760223,1,1,0.00752524705603719,0.0479362551218282,1,0,0.375,97.66666667,0.5,86.25,0.125,93,NA,-0.088792622089386,-0.0481213442981243,0.0495179928839207,-1.4798770348231,-0.601516803726554,2.47589964419603,0.45454545,1,0.625,0.8,0.8,0.8,0.3125,0.6,0.125,0,0,3,0,3,0,3,0,0,1,0,1,0,6.28752501781304,24.06676,59.91992,20,20,68.84449,20,80,56.50498,80,27.15087,68.29444,20,1.54494,6.3945,NA,NA,NA,109.72,74.74,82.94,142.18,35.26,60.04,127.1,191.52,209.52,128.1225,69.5975,87.3125,NA,0.125,0.375,0.5,NA,93.1500015258789,97.75,86.2625045776367,NA,0.646501541137695,-9.11814053853353,3.47745227813721,NA,4.28211975097656,3.73209317525228,3.52463579177856,NA,0.0501701384782791,-0.0921620540320873,-0.0525143072009087,NA,2.50850692391396,-1.53603423386812,-0.656428840011358,0.4,1,0.625,0.75,0.83333333,0.8,0.375,17.72727273,NA,0.125,0.375,0.5,NA,92.8438491821289,97.4436645507812,85.9399871826172,NA,1.07204556465149,-8.83364168802897,4.27586889266968,NA,3.64022994041443,2.69496663411458,2.63847279548645,NA,0.0501701384782791,-0.0921620540320873,-0.0525143072009087,NA,2.50850692391396,-1.53603423386812,-0.656428840011358,0.4,1,0.625,0.75,0.83333333,0.8,0.375,3,81.9495544433594,-5.4174690246582,0,0,101.873,1,0.33333333,"2024-06-22",0
"Colin Holderman",22361,"2024-06-19","CIN",27,2024,"PIT","H",28,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.9346008508647,66.5170884121943,1,0,0.5,0.5,0,0,1,9,4,9,13,0.177341997623444,-0.0408399999141693,0.218181997537613,0.912000000476837,0.0908819064497948,2.64015007019043,1.40359997749329,2.80719995498657,2.89660000801086,1,1,0.0641106069087982,0.00306057386072986,1,0,0.15384615,96.5,0.30769231,84.5,0.53846154,92.85714286,NA,0.0642120540142059,0.105943694710732,0.558065295219421,3.2106027007103,2.64859236776829,7.97236136027745,0.28571429,0.83333333,0.53846154,0.5,0.8,0.71428571,0.46153846,0.66666667,0.15384615,2,0,0,0,2,0,2,1,0,0,0,1,0,-0.378191566741604,80,63.50634,58.20115,20,57.28381,20,70.41874,54.4189,43.1368,60.87268,61.00363,35.39795,-0.55007,3.25199,NA,NA,NA,129.18,53.18,64.88,149.54,48.82,63.34,90.6,125.88,121.66,114.670769230769,90.9846153846154,94.98,NA,0.53846154,0.15384615,0.30769231,NA,92.7285679408482,96.4499969482422,84.6999969482422,NA,-0.213675771440778,-9.25138282775879,5.52595996856689,NA,4.58992004394531,2.54710102081299,1.17238390445709,NA,0.564875718206167,0.0652216598391533,0.106626350432634,NA,8.06965311723096,3.26108299195766,2.66565876081586,0.28571429,0.83333333,0.53846154,0.5,0.8,0.71428571,0.46153846,25,NA,0.53846154,0.15384615,0.30769231,NA,92.1993321010045,95.8876037597656,84.1828460693359,NA,0.538065774100167,-9.14876556396484,6.63859987258911,NA,3.54919842311314,1.5483900308609,-0.108935229480267,NA,0.564875718206167,0.0652216598391533,0.106626350432634,NA,8.06965311723096,3.26108299195766,2.66565876081586,0.33333333,0.71428571,0.53846154,0.5,0.8,0.71428571,0.53846154,2,80.1956024169922,10.3922700881958,0,0,92.832,0,0,"2024-06-19",0
"Colin Holderman",22361,"2024-06-17","CIN",27,2024,"PIT","H",28,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,2,1,1,0,0,0,0.25,0,0.25,4.46147908401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.9346008508647,103.055865631376,0,0.333333333,0,0.666666666,0.5,0,0,0,4,9,13,0.0447039976716042,-0.0349980108439922,0.0797020047903061,0.521000027656555,0.0519182831048965,0.919560015201569,0.906599998474121,0.906599998474121,0.776600003242493,1,1,0.0286973733454943,0.0199171781058376,0,0,0.15384615,97.5,0.38461538,85.2,0.46153846,92.66666667,NA,-0.0344077162444592,0.423824101686478,-0.0874102264642715,-1.72038581222296,8.47648203372955,-1.45683710773786,0.42857143,0.5,0.46153846,0.66666667,1,0.83333333,0.46153846,0.25,0.07692308,2,1,0,1,1,1,3,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,1.77266557131317,20,37.30723,20,40.09169,43.51426,37.97579,45.72413,53.60046,43.537,39.17198,51.09328,27.77256,0.79812,5.27427,NA,NA,NA,93.62,102.26,78.94,133.68,92.42,113.12,98.4,108.52,120.46,111.233846153846,101.364615384615,111.249230769231,NA,0.46153846,0.15384615,0.38461538,NA,92.5,97.3499984741211,85.1199951171875,NA,0.868338028589884,-7.47302627563477,5.39784317016602,NA,4.34846719106038,4.09937763214111,3.31878929138184,NA,-0.0897801443934441,-0.0350487045943737,0.428367502987385,NA,-1.49633573989073,-1.75243522971869,8.5673500597477,0.33333333,0.57142857,0.46153846,0.5,1,0.83333333,0.53846154,19,NA,0.46153846,0.15384615,0.38461538,NA,91.9359537760417,96.7915496826172,84.5283386230469,NA,1.37685441970825,-7.54763507843018,6.05326995849609,NA,3.81906668345133,3.30232501029968,2.48771209716797,NA,-0.0897801443934441,-0.0350487045943737,0.428367502987385,NA,-1.49633573989073,-1.75243522971869,8.5673500597477,0.33333333,0.57142857,0.46153846,0.5,1,0.83333333,0.53846154,3,81.9081522623698,43.3694458007812,1,0.33333333,112.299,1,0.33333333,"2024-06-17",0
"Colin Holderman",22361,"2024-06-14","@COL",27,2024,"PIT","A",28,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,2,0,0,0,0,0,0,0.25,-0.25,10.3741040840149,0,0,1,0,1,6.1664797782898,-6.1664797782898,9.19049659073353,0,150.58704278682,223.88448361004,0.5,0,0.333333333,0.666666666,0,0,1,9,4,11,15,0.0704120025038719,-0.0168880000710487,0.0873000025749207,0.629000008106232,0.0547432526946068,0.888400018215179,1.24240005016327,1.24240005016327,0.775600016117096,1,1,0.0503810681402683,0.0288760244533716,1,0,0.13333333,97,0.46666667,84.57142857,0.4,93,NA,-0.131305605173111,0.478124678134918,0.0509865209460258,-6.56528025865555,6.83035254478455,0.849775349100431,0.28571429,0.75,0.53333333,1,0.83333333,0.875,0.53333333,0.75,0.06666667,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,4.50444195271255,20,36.46485,20,50.86083,51.0461,59.10587,71.4853,51.26026,73.35742,51.95259,54.30901,57.89592,0.0041,4.08324,NA,NA,NA,66.58,28.6,9.81999999999999,106,133.2,150.24,101.92,64.06,77.6,99.112,91.5973333333333,102.461333333333,NA,0.4,0.13333333,0.46666667,NA,92.9666646321615,96.9499969482422,84.8571428571429,NA,0.746220747629801,-6.80606412887573,4.04760605948312,NA,3.75336901346842,3.73047304153442,1.83468587057931,NA,0.0490094274282455,-0.134158242493868,0.525633681565523,NA,0.816823790470759,-6.70791212469339,7.50905259379319,0.25,0.63636364,0.53333333,1,0.85714286,0.875,0.73333333,19.63636364,NA,0.4,0.13333333,0.46666667,NA,93.2142639160156,97.1850967407227,85.0696323939732,NA,1.12153800328573,-6.90245532989502,4.71115548270089,NA,3.67699337005615,3.52016496658325,1.54241630009242,NA,0.0490094274282455,-0.134158242493868,0.525633681565523,NA,0.816823790470759,-6.70791212469339,7.50905259379319,0.25,0.63636364,0.53333333,1,0.85714286,0.875,0.73333333,3,88.1629435221354,19.2571983337402,0,0,98.4302,1,0.33333333,"2024-06-14",0
"Colin Holderman",22361,"2024-06-11","@STL",27,2024,"PIT","A",28,1,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,2,0,0,0,0,0,0,0,2.88472908401489,0,0.4,2,0.4,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.1955776252467,78.3097583844777,3,0.4,0.6,0,0,0,2,18,7,12,19,0.104215994477272,-0.0622680261731148,0.166484028100967,0.479999989271164,0.0506329126656055,1.88631999492645,1.79919993877411,1.79919993877411,1.77240002155304,1,1,0.0298232585191727,0.0254250528795174,1,0,0.15789474,97,0.15789474,84.33333333,0.68421053,92.53846154,NA,0.21243217587471,-0.0858965888619423,-0.380447685718536,7.081072529157,-2.86321962873141,-2.92652065937336,0.36363636,0.625,0.47368421,0.5,1,0.77777778,0.42105263,0.6,0.10526316,3,1,1,0,2,3,5,0.6,0.2,0.2,0,0.4,0.6,7.78534404108948,55.9189,57.2617,53.82811,39.06912,59.00813,55.12304,44.51435,51.17215,38.7438,48.08428,57.12156,41.61803,0.24443,4.44374,NA,NA,NA,103.46,103.26,94.86,140.04,67.2,103.12,97.42,108.16,117.68,105.103157894737,100.918947368421,111.777894736842,NA,0.68421053,0.15789474,0.15789474,NA,92.3384634164663,97,84.4000040690104,NA,0.934935716482309,-8.43659083048503,8.31377601623535,NA,4.53571495643029,5.25331656138102,2.3667319615682,NA,-0.387245427817106,0.256897673010826,-0.0876166112720966,NA,-2.97881098320851,8.56325576702754,-2.92055370906989,0.28571429,0.58333333,0.47368421,0.5,0.85714286,0.77777778,0.63157895,19.07142857,NA,0.68421053,0.15789474,0.15789474,NA,92.5613731971154,97.2130635579427,84.5928649902344,NA,1.28826082669772,-7.987579981486,8.67737706502279,NA,3.7708992591271,4.40571657816569,1.39864826202393,NA,-0.387245427817106,0.256897673010826,-0.0876166112720966,NA,-2.97881098320851,8.56325576702754,-2.92055370906989,0.28571429,0.58333333,0.47368421,0.5,0.85714286,0.77777778,0.63157895,5,96.7650390625,3.20157279968262,1,0.2,108.306,3,0.6,"2024-06-11",0
"Colin Holderman",22361,"2024-06-08","MIN",27,2024,"PIT","H",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,1,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.9346008508647,66.5170884121943,1,0,0.5,0.5,1,0,3,27,5,6,11,0.122932001948357,0,0.122932001948357,0.521000027656555,0.0519182868301868,1.59679996967316,2.16380000114441,2.16380000114441,0.358999997377396,1,1,0.0771335661411285,-0.00014709051292626,1,0,0.27272727,96.66666667,0.45454545,84.2,0.27272727,93.33333333,NA,0.466977328062057,0.0560448952019215,0.22272627055645,15.5659109354019,1.12089790403843,7.42420901854833,0.44444444,0.5,0.45454545,0.5,1,0.6,0.18181818,0.33333333,0.18181818,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,-1.42070156769946,80,52.22173,80,20,33.02124,20,20,40.06468,20,29.60843,42.9518,23.51553,1.39226,6.16548,NA,NA,NA,96.82,188.34,196.2,118.46,32.82,54.9,95.04,55.7,76.38,106.170909090909,81.4745454545455,99.2945454545454,NA,0.27272727,0.27272727,0.45454545,NA,93.6333312988281,96.7999979654948,84.3,NA,1.3410218556722,-8.53032430013021,5.40761566162109,NA,5.13983694712321,3.97347068786621,5.16392059326172,NA,0.225580062717199,0.455772899091244,0.0553707890212536,NA,7.51933542390664,15.1924299697081,1.10741578042507,0.16666667,0.8,0.45454545,0,0.75,0.6,0.45454545,16.5,NA,0.27272727,0.27272727,0.45454545,NA,92.9108683268229,96.1068929036458,83.5609619140625,NA,2.38314326604207,-8.3662363688151,5.93067398071289,NA,4.02726682027181,3.0278533299764,4.39537200927734,NA,0.225580062717199,0.455772899091244,0.0553707890212536,NA,7.51933542390664,15.1924299697081,1.10741578042507,0.28571429,0.75,0.45454545,0.5,0.66666667,0.6,0.36363636,2,67.2887878417969,42.7109451293945,0,0,71.4229,0,0,"2024-06-08",0
"Colin Holderman",22361,"2024-06-07","MIN",27,2024,"PIT","H",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.1955776252467,151.387312822842,0.5,0,0.333333333,0.666666666,0.5,0,1,9,6,9,15,0.077036015689373,0,0.077036015689373,0.521000027656555,0.0519182868301868,0.998199999332428,1.4728000164032,1.4728000164032,0.776600003242493,1,1,0.0776324272155762,-0.000457496599574531,1,0,0.2,98.33333333,0.4,84.16666667,0.4,93.33333333,NA,0.0620681792497635,0.110233753919601,0.556957244873047,2.06893930832545,1.83722923199336,9.28262074788411,0.38461538,1,0.46666667,1,1,1,0.13333333,0.66666667,0,0,1,2,1,2,0,3,0,0.33333333,0.66666667,0.33333333,0.66666667,0,-0.143348060774556,20,58.54748,20,63.83255,64.23327,54.32595,80,57.55454,54.68603,60.17558,65.12584,31.26665,-0.50676,3.31695,NA,NA,NA,126.44,-42.42,-10.48,135.24,122.44,159.84,79.36,173.38,178.48,111.128,109.844,133.232,NA,0.4,0.2,0.4,NA,93.4500020345052,98.1333312988281,84.25,NA,0.0373826200763384,-9.90049489339193,7.41449610392253,NA,4.9510669708252,4.56678581237793,3.14563751220703,NA,0.547630712389946,0.0615700855851173,0.111067861318588,NA,9.12717853983243,2.05233618617058,1.85113102197647,0.3,0.8,0.46666667,1,1,1,0.33333333,19.83333333,NA,0.4,0.2,0.4,NA,92.855234781901,97.55810546875,83.6580301920573,NA,0.632031917572021,-9.4369633992513,8.11700820922852,NA,3.96642176310221,3.22279008229574,1.92124811808268,NA,0.547630712389946,0.0615700855851173,0.111067861318588,NA,9.12717853983243,2.05233618617058,1.85113102197647,0.22222222,0.83333333,0.46666667,1,1,1,0.4,3,76.8623046875,36.820930480957,0,0,82.0858,0,0,"2024-06-07",0
