"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CH%","CHv","XX%","wFB","wSL","wCT","wCH","wFB/C","wSL/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxSL%","pfxCH%","pfxvFC","pfxvSI","pfxvSL","pfxvCH","pfxFC-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFC","pfxwSI","pfxwSL","pfxwCH","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFC%","piSI%","piSL%","pivCH","pivFC","pivSI","pivSL","piCH-X","piFC-X","piSI-X","piSL-X","piCH-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwFC","piwSI","piwSL","piwCH/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Cristopher Sanchez",20778,"2024-05-24","@COL",26,2024,"PHI","A",27,0,0,1.68750010058284,1,1,0,0,0,0,0,0,5.1,24,7,1,1,0,1,0,0,0,0,2,3.37500020116569,1.68750010058284,11.8125007040799,2,0,0,11,3,7,0,0,0,0,0.08333333,0.04166667,0.04166667,4.45593741519373,0,0.304347826086957,1.50000008940697,0.333333333333333,0.875,2.97897976711392,-1.29147966653108,3.82948454630776,40.790210348402,72.1199769177655,94.3317483510527,3.666666666,0.333333333,0.523809523,0.142857142,0,0,2,3.37500020116569,28,55,83,0.140676006674767,-0.393648058176041,0.534324049949646,1.74300003051758,0.151697129011154,1.27294993400574,1.11166667938232,0.870000004768372,3.12800002098083,1,1,0.107827752828598,0.00268406143583674,0,0,0.42168675,95.31428571,0.14457831,84.16666667,NA,NA,0.43373494,85.86111111,NA,-0.656978130340576,0.168791323900223,NA,0.00854748487472534,-1.87708037240165,1.40659436583519,NA,0.0237430135409037,0.28,0.90909091,0.53012048,0.57142857,0.83333333,0.75,0.39759036,0.66666667,0.13253012,9,7,5,5,8,8,21,0.42857143,0.33333333,0.23809524,0.23809524,0.38095238,0.38095238,5.52816201731039,55,41.65973,47.96909,34.66825,45.02923,36.13441,51.93076,76.79114,52.85169,80,NA,NA,NA,45.14191,45.49305,45.70484,0.42723,4.71794,102.46,71.98,76.54,82.5,104.22,93.3,104.54,130.8,142.76,NA,NA,NA,94.2448780487805,94.3487804878049,93.3843902439024,NA,0.42168675,0.14457831,0.43373494,NA,95.2657156808036,83.9750010172526,85.8583306206597,NA,8.21087210518973,-0.00179881912966569,8.01061503092448,NA,3.71588527134487,-1.29718621571859,1.41736835903592,NA,-0.626619428396225,0.174090676009655,-0.0174771808087826,NA,-1.79034122398921,1.45075563341379,-0.0485477244688405,0.26829268,0.78571429,0.53012048,0.45454545,0.84848485,0.75,0.5060241,17.89655172,0.43373494,NA,0.42168675,0.14457831,86.3987630208333,NA,95.82822265625,84.5153147379557,7.55035909016927,NA,7.75703909737723,-0.602715651194255,0.913160430060493,NA,3.22389591761998,-1.90832710266113,-0.0174771808087826,NA,-0.626619428396225,0.174090676009655,-0.0485477244688405,NA,-1.79034122398921,1.45075563341379,0.26315789,0.75555556,0.53012048,0.4,0.85294118,0.75,0.54216867,21,86.2585274832589,2.34504245576404,2,0.0952381,114.733,10,0.47619048,"2024-05-24",0
"Cristopher Sanchez",20778,"2024-05-18","WSN",26,2024,"PHI","H",27,0,0,2.57142857142857,1,1,1,0,0,0,0,0,7,26,8,2,2,0,0,0,0,0,0,8,10.2857142857143,0,10.2857142857143,8,0,0,13,0,5,0,0,0,0,0.30769231,0,0.30769231,0.906930272509132,0,0.307692307692308,1.14285714285714,0.444444444444444,0.75,0.88076549257551,1.69066307885306,0.88076549257551,62.1565073022721,22.5550682568038,23.0738187370887,13,0.277777777,0.722222222,0,0,0,2,2.57142857142857,23,69,92,0.112568035721779,-0.427983999252319,0.540552020072937,1.50709998607635,0.154336929321289,1.02190768718719,0.943228602409363,0.870000004768372,1.8503999710083,1,1,0.138166710734367,-0.0280119118878856,0,0,0.4673913,95.51162791,0.10869565,85.2,NA,NA,0.42391304,85.82051282,NA,-0.380248069763184,-0.732568204402924,NA,2.46977305412292,-0.884297836658566,-7.32568204402924,NA,6.33275142082801,0.48837209,0.69387755,0.59782609,0.47619048,0.97058824,0.78181818,0.5326087,0.61538462,0.13043478,9,8,1,4,8,6,18,0.5,0.44444444,0.05555556,0.22222222,0.44444444,0.33333333,2.03925639497915,68,71.67099,69.71049,61.09023,64.94393,65.4353,56.40202,41.8173,46.96349,43.96859,NA,NA,NA,71.14947,69.01671,61.55759,-1.18853,2.2943,115.6,121.9,129.66,120.44,94.6,117.82,108.1,102.88,114.02,NA,NA,NA,117.062857142857,106.90989010989,122.346593406593,NA,0.4673913,0.10869565,0.42391304,NA,95.4255768531977,85.1200012207031,85.8025653545673,NA,11.1466234783794,0.65656476020813,11.0695033929287,NA,4.72760683991188,-1.94537181854248,1.10818305382362,NA,-0.391205184161663,-0.744851496070623,2.50708108022809,NA,-0.909779498050379,-7.44851496070623,6.42841302622587,0.48888889,0.70212766,0.59782609,0.5,0.96969697,0.78181818,0.51086957,17.66666667,0.42391304,NA,0.4673913,0.10869565,85.7691368689904,NA,95.3969045239826,85.0815979003906,10.6084516476362,NA,10.7185079885084,-0.11740517616272,-0.578943546001728,NA,3.28065171352653,-3.69336395263672,2.50708108022809,NA,-0.391205184161663,-0.744851496070623,6.42841302622587,NA,-0.909779498050379,-7.44851496070623,0.5,0.68,0.59782609,0.47619048,0.97058824,0.78181818,0.54347826,18,91.8440687391493,-9.24243842230903,0,0,110.121,10,0.55555556,"2024-05-18",0
"Cristopher Sanchez",20778,"2024-05-13","@NYM",26,2024,"PHI","A",27,0,0,4.7647064169386,1,1,0,0,0,0,0,0,5.2,27,7,3,3,0,3,0,0,0,0,5,7.94117736156434,4.7647064169386,11.1176483061901,1.66666667,0,0,8,6,4,0,0,1,0,0.18518519,0.11111111,0.07407407,4.94242867332782,0,0.291666666666667,1.76470608034763,0.368421052631579,0.7,2.99000917025503,1.77469724668357,4.59095942705291,115.172364687966,72.3805181627221,112.733339844233,1.333333333,0.222222222,0.444444444,0.333333333,0,0,1,1.58823547231287,38,70,108,-0.137901932001114,-0.558825969696045,0.420924007892609,-0.46000000834465,-0.0500272139906883,0.991649985313416,0.701933324337006,0.870000004768372,0.453000009059906,1,1,-0.0632080137729645,-0.0758550972475327,0,0,0.49074074,94.11320755,0.19444444,84.23809524,NA,NA,0.31481481,84.79411765,NA,-0.602569401264191,-0.18830294907093,NA,-1.22326564788818,-1.13692339861168,-0.896680709861574,NA,-3.5978401408476,0.42647059,0.75,0.5462963,0.79310345,0.8,0.79661017,0.37037037,0.74074074,0.11111111,7,6,6,3,10,6,19,0.36842105,0.31578947,0.31578947,0.15789474,0.52631579,0.31578947,3.62248955951497,50,50.40628,69.30085,42.04183,56.65181,64.92326,37.60999,69.9973,46.78376,78.39553,NA,NA,NA,59.45932,65.6936,45.52668,-0.46226,3.3837,119.3,86.34,98.12,114.86,89.84,108.08,98.5,143.3,143.24,NA,NA,NA,113.06,99.22,111.815700934579,NA,0.49074074,0.19444444,0.31481481,NA,94.0886829304245,84.1619059244792,84.7088264016544,NA,11.7594627524322,0.170127550760905,11.7236130658318,NA,4.92299090691333,-1.04980768476214,0.859651116763844,NA,-0.62341383472085,-0.201074704527855,-1.23846403136849,NA,-1.17625251834123,-0.957498592989785,-3.64254126873086,0.42372881,0.69387755,0.5462963,0.68,0.88235294,0.79661017,0.4537037,18.39506173,0.31481481,NA,0.49074074,0.19444444,84.9355971392463,NA,94.3238410229953,84.3716982886905,11.0051888858571,NA,11.1038403780955,-0.694581122625442,-0.914214302511776,NA,3.29245052697524,-2.77348363967169,-1.23846403136849,NA,-0.62341383472085,-0.201074704527855,-3.64254126873086,NA,-1.17625251834123,-0.957498592989785,0.37931034,0.74,0.5462963,0.77272727,0.81081081,0.79661017,0.46296296,19,90.350090874566,6.76690673828125,5,0.26315789,111.662,8,0.42105263,"2024-05-13",0
"Cristopher Sanchez",20778,"2024-05-07","TOR",26,2024,"PHI","H",27,1,0,1.28571428571429,1,1,1,0,0,0,0,0,7,27,6,1,1,0,2,0,0,0,0,5,6.42857142857143,2.57142857142857,7.71428571428571,2.5,0,0,12,3,5,0,0,0,0,0.18518519,0.07407407,0.11111111,3.68336008782426,0,0.24,1.14285714285714,0.3,0.875,2.59505120686122,-1.30933692114694,3.24305480952774,31.078253651136,63.0506534210288,80.1602494237084,4,0.25,0.6,0.15,0,0,8,10.2857142857143,31,59,90,0.200792074203491,-0.171505972743034,0.372298032045364,2.50710010528564,0.256743460893631,0.649696290493011,0.54597145318985,0.870000004768372,0.0603999979794025,1,1,0.162165343761444,0.146889944288798,0,0,0.49438202,94.15909091,0.24719101,83.18181818,NA,NA,0.25842697,84.7826087,0.01111111,-0.752192795276642,1.87097644805908,NA,0.516650080680847,-1.70952908017419,8.50443840026855,NA,2.24630469861238,0.31818182,0.55555556,0.43820225,0.64285714,0.96,0.84615385,0.50561798,0.48148148,0.06666667,7,8,5,3,12,5,20,0.35,0.4,0.25,0.15,0.6,0.25,3.60760485483678,68,65.59404,59.53546,51.69337,38.85587,52.012,30.36363,64.98334,44.95833,72.0309,NA,NA,NA,54.49306,53.89579,44.71294,-0.15373,3.8465,99.88,101.74,95.88,94.28,80.68,84.36,97.78,125.3,128.18,NA,NA,NA,96.5923595505618,97.1521348314607,98.1689887640449,NA,0.49438202,0.24719101,0.25842697,NA,94.1022727272727,83.0681818181818,84.7565228006114,NA,10.7460576837713,-0.00867770883170041,10.8119407322096,NA,5.1717775518244,-2.05844827131792,1.43101053652556,NA,-0.763460729271173,1.886046461761,0.517892394214869,NA,-1.73513802107085,8.57293846254999,2.25170606180378,0.21052632,0.60784314,0.43820225,0.5,0.93548387,0.84615385,0.57303371,17.31746032,0.25842697,NA,0.49438202,0.24719101,85.3987559442935,NA,94.754805131392,83.7042902166193,10.2178304921026,NA,10.2231736616655,-0.551638126373291,-0.394997596740723,NA,3.53421124545011,-3.66452061046254,0.517892394214869,NA,-0.774266500025988,1.886046461761,2.25170606180378,NA,-1.75969659096815,8.57293846254999,0.18918919,0.61538462,0.43820225,0.42857143,0.9375,0.84615385,0.58426966,20,87.8947814941406,-5.11854286193848,0,0,106.313,7,0.35,"2024-05-07",0
"Cristopher Sanchez",20778,"2024-04-29","@LAA",26,2024,"PHI","A",27,0,0,7.2,1,1,0,0,0,0,0,0,5,22,7,4,4,1,2,0,0,0,0,1,1.8,3.6,12.6,0.5,0,0,9,4,6,1,0,0,0,0.04545455,0.09090909,-0.04545455,6.06440056617668,1.8,0.35,1.8,0.333333333333333,0.65789474,6.56647977828979,0.633520221710206,5.17608650326729,174.038220446362,156.86542571815,126.873359036409,2.25,0.315789473,0.47368421,0.210526315,0.25,0.25,4,7.2,33,42,75,-0.0418579801917076,-0.504227995872498,0.462370038032532,-0.453999996185303,-0.0460679866373539,1.32013046741486,1.11759996414185,0.832799971103668,3.20900011062622,1,1,-0.0913990885019302,0.059691631379396,0,0,0.64,93.75,0.16,83.25,NA,NA,0.2,83.93333333,NA,0.56725549697876,-2.23745179176331,NA,0.243262857198715,1.18178228537242,-18.6454315980275,NA,1.62175238132477,0.20454545,0.61290323,0.37333333,0.88888889,1,0.96428571,0.41333333,0.68181818,0.01333333,4,11,4,4,7,8,19,0.21052632,0.57894737,0.21052632,0.21052632,0.36842105,0.42105263,9.23052422327022,35,20,64.03468,20,60.21946,48.79863,65.25931,55.50535,39.06718,63.10687,NA,NA,NA,51.34599,49.96309,56.01612,0.04179,4.13978,107.42,47.08,52.34,92.38,113.34,114.86,114.3,114.08,119.18,NA,NA,NA,98.8952,100.2064,103.0472,NA,0.64,0.16,0.2,NA,93.6895853678385,83.2083333333333,83.7933349609375,NA,11.1397844950358,-0.234764218330383,11.0397084554036,NA,4.4435764948527,-1.52994553248088,0.569370587666829,NA,0.698139153420925,-2.25382061675191,0.232046745717525,NA,1.45445656962693,-18.7818384729326,1.5469783047835,0.18918919,0.55263158,0.37333333,0.85714286,1,0.96428571,0.50666667,18.09433962,0.2,NA,0.64,0.16,84.2663899739583,NA,94.180185953776,83.6587320963542,10.6827646891276,NA,10.8038800557454,-0.543018221855164,-1.13859558105469,NA,2.90292612711589,-3.23228009541829,0.232046745717525,NA,0.698139153420925,-2.25382061675191,1.5469783047835,NA,1.45445656962693,-18.7818384729326,0.18421053,0.56756757,0.37333333,0.85714286,1,0.96428571,0.49333333,19,90.6903718647204,7.73838966771176,1,0.05263158,111.364,9,0.47368421,"2024-04-29",0
"Cristopher Sanchez",20778,"2024-04-23","@CIN",26,2024,"PHI","A",27,0,1,3,1,1,0,0,0,0,0,0,3,18,4,5,1,0,3,0,0,2,0,3,9,9,12,1,0.1,0,10,2,0,0,1,0,0,0.16666667,0.16666667,0,4.82608093306726,0,0.266666666666667,2.33333333333333,0.333333333333333,0.28571429,4.1664797782898,-1.1664797782898,5.17448538243771,72.5159251859841,100.171606488235,126.834666792998,5,0,0.833333333,0.166666666,0,0,1,3,26,48,74,-0.299239993095398,-0.573260009288788,0.274019986391068,-3.31700015068054,-0.313664317131042,1.09461903572083,0.943333327770233,0.920000016689301,0.304000020027161,1,1,-0.258838444948196,-0.0145351976893476,0,0,0.48648649,94.83333333,0.14864865,83.36363636,NA,NA,0.36486486,85,NA,-1.10319900512695,-0.210788935422897,NA,-0.293790876865387,-3.0644416809082,-1.91626304929907,NA,-1.08811435876069,0.30952381,0.625,0.44594595,0.84615385,0.95,0.90909091,0.43243243,0.55555556,0.04054054,5,3,4,3,5,4,12,0.41666667,0.25,0.33333333,0.25,0.41666667,0.33333333,2.37225883744395,32,55.72312,69.18561,38.56718,67.05066,47.40555,56.95149,54.37188,45.02344,55.03049,NA,NA,NA,63.73991,57.89221,49.31781,-0.7282,2.98479,105.34,92.32,95.24,106.46,105.88,108.54,91.02,94.34,97.56,NA,NA,NA,103.756216216216,99.217027027027,102.055135135135,NA,0.48648649,0.14864865,0.36486486,NA,94.8083360460069,83.1727294921875,84.9296332465278,NA,10.5507253011068,-0.476875001733953,10.9707878960503,NA,5.14127095540365,-1.66763218966397,1.2327187149613,NA,-1.12582463026047,-0.217678174376488,-0.305211711674929,NA,-3.12729063961241,-1.97889249433171,-1.13041374694418,0.30555556,0.57894737,0.44594595,0.90909091,0.90909091,0.90909091,0.51351351,19.08928571,0.36486486,NA,0.48648649,0.14864865,85.3524215133102,NA,95.2325642903646,83.596846147017,10.3167916757089,NA,9.96006266276042,-0.941423762928356,-0.961560779147678,NA,3.33100573221842,-3.59055640480735,-0.305211711674929,NA,-1.12582463026047,-0.217678174376488,-1.13041374694418,NA,-3.12729063961241,-1.97889249433171,0.28571429,0.58974359,0.44594595,0.9,0.91304348,0.90909091,0.52702703,12,88.11279296875,-8.13550758361816,0,0,108.231,6,0.5,"2024-04-23",0
"Cristopher Sanchez",20778,"2024-04-17","COL",26,2024,"PHI","H",27,1,0,1.5,1,1,1,0,0,0,0,0,6,24,6,1,1,0,1,0,0,0,1,10,15,1.5,9,10,0.111111111,0,9,1,3,0,1,0,0,0.41666667,0.04166667,0.375,1.32432630448967,0,0.260869565217391,1.16666666666667,0.461538461538462,0.85714286,0.333146444956462,1.16685355504354,0.58514784599344,36.2579625929921,9.61897855156521,15.9300043997654,9,0.23076923,0.692307692,0.076923076,0,0,7,10.5,27,70,97,0.15715403854847,-0.286616057157516,0.443770080804825,2.00609993934631,0.205437794327736,0.998830795288086,0.823799967765808,0.870000004768372,0.200800001621246,1,1,0.117540493607521,0.0397975052705999,0,0,0.48453608,94.42553191,0.20618557,83.95,NA,NA,0.30927835,85.23333333,NA,0.44359889626503,1.0817756652832,NA,0.308348059654236,0.943827438861766,5.40887832641602,NA,1.02782686551412,0.45614035,0.7,0.55670103,0.46153846,0.89285714,0.68518519,0.41237113,0.79166667,0.17525773,7,5,1,2,8,3,13,0.53846154,0.38461538,0.07692308,0.15384615,0.61538462,0.23076923,1.08545068461111,69,74.43985,72.89663,59.26094,69.73795,57.99772,65.16622,78.37083,55.49853,79.12367,NA,NA,NA,80,65.48737,73.63795,-1.76495,1.42967,112.18,116.64,119.84,103.46,96.54,100.96,122.98,136.1,143.88,NA,NA,NA,110.348125,112.2225,116.758125,NA,0.48453608,0.20618557,0.30927835,NA,94.408514793883,83.9400024414062,85.2266682942708,NA,11.2897183032746,0.667946910858154,12.0357838948568,NA,5.40249633789062,-1.15855331420898,1.21058184305827,NA,0.441547285765409,1.06950645521283,0.298652369529009,NA,0.939462310139169,5.34753227606416,0.99550789843003,0.45098039,0.67391304,0.55670103,0.47826087,0.83870968,0.68518519,0.4742268,19.50684932,0.30927835,NA,0.48453608,0.20618557,85.2436360677083,NA,94.4310796210106,83.9513366699219,11.903505452474,NA,11.1648520611702,0.405408239364624,-0.655742772420247,NA,3.92243438071393,-3.02735176086426,0.298652369529009,NA,0.441547285765409,1.06950645521283,0.99550789843003,NA,0.939462310139169,5.34753227606416,0.4375,0.67346939,0.55670103,0.47619048,0.81818182,0.68518519,0.50515464,13,85.7371074969952,-4.15123807466947,0,0,103.181,1,0.07692308,"2024-04-17",0
"Cristopher Sanchez",20778,"2024-04-12","PIT",26,2024,"PHI","H",27,0,1,1.5,1,1,1,0,0,0,0,0,6,26,4,2,1,0,3,0,0,1,0,6,9,4.5,6,2,0.214285714,0,14,3,0,0,3,0,0,0.23076923,0.11538462,0.11538462,3.40689476627306,0,0.173913043478261,1.16666666666667,0.235294117647059,0.71428571,2.6664797782898,-1.1664797782898,3.42248398140073,36.2579625929921,64.7379694695382,84.4962851962024,4.666666666,0,0.823529411,0.176470588,0,0,1,1.5,33,58,91,0.0620720274746418,-0.458220034837723,0.520292043685913,1.0061000585556,0.103031240403652,1.18068146705627,0.872033357620239,0.870000004768372,0.981000006198883,1,1,0.133252412080765,-0.0806793606637705,0,0,0.50549451,93.5,0.13186813,82.75,NA,NA,0.36263736,84.06060606,NA,-0.345710694789886,0.661526501178741,NA,0.697420358657837,-0.751544988673666,5.51272084315618,NA,2.11339502623587,0.34,0.68292683,0.49450549,0.47058824,0.89285714,0.73333333,0.45054945,0.65384615,0.13186813,9,8,0,4,9,4,17,0.52941176,0.47058824,0,0.23529412,0.52941176,0.23529412,1.36637837512466,62,50.50404,64.57688,38.34517,35.57615,49.7744,38.66809,28.98458,45.10193,26.59907,NA,NA,NA,37.63109,56.73078,31.20907,0.89385,5.41787,104.68,74.4,76.68,101.44,77.02,84.44,96.52,94.42,96.7,NA,NA,NA,101.966153846154,78.3643956043956,83.2426373626374,NA,0.50549451,0.13186813,0.36263736,NA,93.4434761379076,82.5666656494141,84.0060591264205,NA,10.7377923053244,-0.194385588169098,10.6082273541075,NA,4.66218898607337,-1.84980980555216,0.503884402188388,NA,-0.361238177865744,0.668474286794662,0.696920711547136,NA,-0.78530038666466,5.57061905662219,2.11188094408223,0.34090909,0.63829787,0.49450549,0.4,0.9,0.73333333,0.51648352,17.16923077,0.36263736,NA,0.50549451,0.13186813,84.4082179214015,NA,93.8554899796196,82.978525797526,9.7708222360322,NA,9.96489815090014,-0.954576730728149,-1.05718913222804,NA,3.15907221255095,-3.25824069976807,0.696920711547136,NA,-0.361238177865744,0.668474286794662,2.11188094408223,NA,-0.78530038666466,5.57061905662219,0.34883721,0.625,0.49450549,0.4,0.9,0.73333333,0.52747253,17,87.1429012522978,-8.73034129423254,0,0,108.596,5,0.29411765,"2024-04-12",0
"Cristopher Sanchez",20778,"2024-04-07","@WSN",26,2024,"PHI","A",27,0,1,6.23076968785577,1,1,0,0,0,0,0,0,4.1,22,6,3,3,0,3,0,0,0,0,1,2.07692322928526,6.23076968785577,12.4615393757115,0.33333333,0.09090909,0,11,2,5,0,1,0,0,0.04545455,0.13636364,-0.09090909,5.92542949744194,0,0.315789473684211,2.07692322928526,0.333333333333333,0.66666667,4.78186451217833,1.44890517567744,5.47971459701317,150.610009511882,114.708486013204,134.210751625772,5.5,0.277777777,0.611111111,0.111111111,0,0,2,4.15384645857051,35,52,87,-0.130823999643326,-0.625847995281219,0.495023995637894,-0.719999969005585,-0.0747663527727127,1.31228804588318,0.969359993934631,0.870000004768372,2.52360010147095,1,1,-0.0829964429140091,-0.0166950844558683,0,0,0.40229885,93.65714286,0.1954023,82.47058824,0.03448276,86.66666667,0.36781609,84,NA,-0.512885689735413,-0.317394226789474,0.0770750790834427,0.00820424407720566,-1.46538768495832,-1.8670248634675,2.56916930278142,0.0256382627412677,0.2173913,0.75609756,0.47126437,0.8,0.87096774,0.85365854,0.47126437,0.59090909,0.06896552,5,9,4,2,9,7,18,0.27777778,0.5,0.22222222,0.11111111,0.5,0.38888889,6.56185353996265,40,61.45341,65.46398,57.01355,63.71112,59.25974,58.65238,39.29291,42.62821,45.445,20,60.1736,20,58.82797,61.7452,56.26816,-0.42304,3.44253,103.98,100.92,111.58,115.88,117.8,140.52,104.92,68.32,78.12,88.44,78.38,67.86,108.225747126437,100.67908045977,115.058850574713,0.03448276,0.40229885,0.1954023,0.36781609,86.5,93.5800013950893,82.4411764705882,83.9625015258789,1.52569325764974,11.6206159319196,-0.604193631340476,9.96796989440918,2.85631497701009,4.38464006696429,-2.24674673641429,-0.164242118597031,0.0776951983571053,-0.435946222394705,-0.327915955334902,0.0399393290281296,2.58983994523684,-1.24556063541344,-1.92891738432295,0.124810403212905,0.19512195,0.7173913,0.47126437,0.75,0.87878788,0.85365854,0.52873563,17.25,0.36781609,0.03448276,0.40229885,0.1954023,84.4670104980469,87.0177001953125,94.0967703683036,82.9404943129596,9.59210109710693,0.692716360092163,11.1691624232701,-0.903839279623593,-1.54089081287384,1.24508062998454,2.8741202218192,-3.49532856660731,0.0399393290281296,0.0776951983571053,-0.435946222394705,-0.327915955334902,0.124810403212905,2.58983994523684,-1.24556063541344,-1.92891738432295,0.17948718,0.70833333,0.47126437,0.71428571,0.88235294,0.85365854,0.55172414,18,91.6552124023438,4.52304458618164,1,0.05555556,104.447,8,0.44444444,"2024-04-07",0
"Cristopher Sanchez",20778,"2024-04-01","CIN",26,2024,"PHI","H",27,0,0,3.6,1,1,0,0,0,0,0,0,5,20,5,2,2,0,1,0,0,0,0,8,14.4,1.8,9,8,0,0,3,6,2,1,0,0,0,0.4,0.05,0.35,2.18475408401489,0,0.263157894736842,1.2,0.454545454545455,0.66666667,0.566479778289795,3.03352022171021,2.38088986575604,87.0191102231809,15.1308776433625,59.325409698591,0.5,0.181818181,0.272727272,0.545454545,0.166666666,0,2,3.6,29,56,85,0.0608280710875988,-0.419271945953369,0.480100005865097,1.01910006999969,0.104362517595291,1.03552377223969,1.02683329582214,0.870000004768372,2.45659995079041,1,1,0.13299697637558,-0.074255619857963,0,0,0.44705882,94.28947368,0.17647059,83,0.01176471,88,0.36470588,84.58064516,NA,-1.16379082202911,0.0740792155265808,0.0572940893471241,1.03245151042938,-3.0626074263924,0.493861436843872,5.72940893471241,3.33048874332059,0.37037037,0.51612903,0.42352941,0.45,0.875,0.63888889,0.36470588,0.6,0.15294118,3,4,4,1,7,3,11,0.27272727,0.36363636,0.36363636,0.09090909,0.63636364,0.27272727,0.639182715551061,60,70.58705,69.51924,55.06356,80,63.43452,67.68562,41.82245,48.81576,31.51864,NA,NA,NA,77.11827,66.60127,61.67106,-1.55935,1.73807,102.92,127.32,126.96,110.36,130.36,144.54,117.04,88.86,101.42,NA,NA,NA,108.807142857143,121.827380952381,130.352142857143,NA,0.44705882,0.17647059,0.37647059,NA,94.2578960217928,82.986669921875,84.6374969482422,NA,11.7325592041016,-0.220750109354655,10.129322052002,NA,4.49402497944079,-2.60015055338542,-0.262051284313202,NA,-1.16988294944167,0.0596115961670876,1.09635521098971,NA,-3.07863934063598,0.397410641113917,3.42611003434286,0.28571429,0.61111111,0.42352941,0.28571429,0.86363636,0.63888889,0.42352941,16.859375,0.36470588,0.01176471,0.44705882,0.17647059,84.8570989793347,88.3038024902344,94.5886487458882,83.2993733723958,9.99821422946069,6.21279001235962,11.3908257735403,-0.563404146830241,-2.26023889357044,0.873771011829376,2.82922082198294,-4.50886993408203,1.03838526830077,0.057969942688942,-1.16988294944167,0.0596115961670876,3.34962989774443,5.7969942688942,-3.07863934063598,0.397410641113917,0.29166667,0.59459459,0.42352941,0.35714286,0.81818182,0.63888889,0.43529412,11,89.8475952148438,23.0474659312855,2,0.18181818,100.811,5,0.45454545,"2024-04-01",0
