"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSL%","pivCH","pivFA","pivSL","piCH-X","piFA-X","piSL-X","piCH-Z","piFA-Z","piSL-Z","piwCH","piwFA","piwSL","piwCH/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Carlos Estevez",14542,"2024-07-21","@OAK",1,2024,"LAA","A",31,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,3,0,1,0,0,0,0,0.25,-0.25,13.4148540840149,0,0,1,0,1,6.1664797782898,-6.1664797782898,10.7025049969554,0,147.837946540112,264.406843865182,0,0,0,1,0.333333333,0,0,0,6,10,16,0.0352719984948635,-0.0441200025379658,0.0793920010328293,0.453000009059906,0.0496710538864136,0.916320025920868,0.817600011825562,0.817600011825562,NA,0,1,0.0198487490415573,0.0186443510731285,0,0,0.75,96.16666667,0.125,91,NA,NA,0.125,88.5,NA,0.293354094028473,0.006791602820158,NA,0.152925357222557,2.44461745023727,0.3395801410079,NA,7.64626786112785,0.25,0.75,0.5,1,0.83333333,0.875,0.5,0.75,0.0625,1,1,1,1,0,2,3,0.33333333,0.33333333,0.33333333,0.33333333,0,0.66666667,3.00200256062285,20,39.24509,20,NA,NA,NA,32.60147,67.65561,20,54.32556,26.70657,66.67393,22.20695,57.16487,20,1.85209,6.85523,60.92,11.04,-7.72,NA,NA,NA,98.38,78.28,87.58,97,117.26,119.02,93.525,74.7475,79.5975,0.75,0.125,NA,0.125,96.0250040690104,90.9499969482422,NA,88.6000061035156,-6.35032272338867,1.55365824699402,NA,-7.79312515258789,10.5088055928548,3.95631098747253,NA,7.12741088867188,0.276191383600235,0.0064518041908741,NA,0.153654925525188,2.30159486333529,0.322590209543705,NA,7.68274627625942,0.33333333,0.71428571,0.5,1,0.8,0.875,0.4375,15.58333333,0.125,0.75,0.125,89.1417541503906,96.572021484375,91.5175018310547,-7.05925512313843,-5.49445215861003,2.61891007423401,5.92543506622314,9.44913864135742,2.40601491928101,0.153654925525188,0.276191383600235,0.0064518041908741,7.68274627625942,2.30159486333529,0.322590209543705,0,0.8,0.5,NA,0.875,0.875,0.625,3,94.8917032877604,45.2541859944661,1,0.33333333,100.951,2,0.66666667,"2024-07-21",0
"Carlos Estevez",14542,"2024-07-13","SEA",1,2024,"LAA","H",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.5061001470459,64.7888072114456,0,0.5,0,0.5,0,0,0,0,1,6,7,0.163921982049942,0,0.163921982049942,0.508000016212463,0.0515474379062653,2.14499998092651,2.87979984283447,2.87979984283447,NA,0,1,0.0765303373336792,-0.000109832201955429,1,0,0.57142857,97.5,0.28571429,91,NA,NA,0.14285714,89,NA,0.707262396812439,0.0931044071912766,NA,-0.0344077162444592,17.681559920311,4.65522035956383,NA,-3.44077162444592,0.5,0.6,0.57142857,0,0.66666667,0.5,0.71428571,0.66666667,0.28571429,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,3.61412645919668,75.67883,47.41366,66.31203,NA,NA,NA,80,55.64645,80,80,37.43501,80,80,48.39033,80,-3.89189,-1.76074,77.78,133.44,122.18,NA,NA,NA,96.88,153.9,149.44,99,162.28,167.18,94.7571428571429,153.371428571429,150.614285714286,0.57142857,0.28571429,NA,0.14285714,97.5,91.0500030517578,NA,89.0999984741211,-6.18861103057861,3.00266790390015,NA,-4.28005838394165,9.25048065185547,3.56422805786133,NA,7.07838487625122,0.757870391011238,0.094138327986002,NA,-0.0350487045943737,18.946759775281,4.7069163993001,NA,-3.50487045943737,1,0.5,0.57142857,0,0.66666667,0.5,0.85714286,18.5,0.14285714,0.57142857,0.28571429,89.4311981201172,97.8115234375,91.3630981445312,-3.58209991455078,-5.76200485229492,3.41303014755249,5.91363000869751,8.27710247039795,2.5740749835968,-0.0350487045943737,0.757870391011238,0.094138327986002,-3.50487045943737,18.946759775281,4.7069163993001,1,0.4,0.57142857,0,1,0.5,0.71428571,2,96.7794418334961,30.5282211303711,1,0.5,107.329,1,0.5,"2024-07-13",0
"Carlos Estevez",14542,"2024-07-12","SEA",1,2024,"LAA","H",31,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.0266384101804,-22.5814263197472,2,0,1,0,0,0,0,0,5,12,17,0.138840019702911,-0.0696820244193077,0.208522036671638,0.508000016212463,0.0515474379062653,2.29351997375488,2.3283998966217,2.3283998966217,2.63020014762878,1,1,0.0388728119432926,0.0216629676843889,1,0,0.52941176,97.77777778,0.11764706,90.5,NA,NA,0.35294118,89.33333333,NA,-0.0778624713420868,0.0199030190706253,NA,0.338716953992844,-0.865138570467631,0.995150953531265,NA,5.64528256654739,0.33333333,0.75,0.52941176,0.33333333,0.33333333,0.33333333,0.47058824,0.75,0.35294118,0,2,0,0,2,0,2,0,1,0,0,1,0,-0.951180576307124,80,45.35484,80,NA,NA,NA,53.20072,50.01705,52.47893,56.3923,38.79632,46.01514,66.21242,45.94597,73.50735,-0.88181,2.75438,90.84,136.06,126.96,NA,NA,NA,101.72,103.86,101.48,95.6,112.3,127.6,97.16,116.217647058824,113.545882352941,0.52941176,0.11764706,NA,0.35294118,97.7666693793403,90.6500015258789,NA,89.1666666666667,-4.71882798936632,2.31220412254333,NA,-7.15512657165527,9.7593256632487,3.16354203224182,NA,5.07260513305664,-0.080233596265316,0.019891619682312,NA,0.342310927808285,-0.891484402947956,0.994580984115601,NA,5.70518213013808,0.375,0.66666667,0.52941176,0.33333333,0.33333333,0.33333333,0.52941176,15.75,0.35294118,0.52941176,0.11764706,89.4771525065104,98.0796983506944,90.9434051513672,-6.71052360534668,-4.28035566541884,2.93889999389648,3.84869829813639,8.76407453748915,2.1932098865509,0.342310927808285,-0.080233596265316,0.019891619682312,5.70518213013808,-0.891484402947956,0.994580984115601,0.33333333,0.63636364,0.52941176,0.5,0.28571429,0.33333333,0.64705882,2,82.6865386962891,-3.12250995635986,0,0,101.427,1,0.5,"2024-07-12",0
"Carlos Estevez",14542,"2024-07-10","TEX",1,2024,"LAA","H",31,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,75.0388387042722,114.543946394147,2,0,0.666666666,0.333333333,1,0,0,0,2,9,11,0.006268001627177,0,0.006268001627177,0.508000016212463,0.0515474379062653,0.0847333371639252,0.162799999117851,0.162799999117851,NA,0,1,0.0704661160707474,0.00350714919851636,0,0,0.63636364,98.28571429,0.18181818,91,NA,NA,0.18181818,90,NA,0.659613192081451,0.00152462720870972,NA,0.0303832925856113,9.42304560116359,0.0762313604354858,NA,1.51916462928057,0.33333333,0.75,0.63636364,1,1,1,0.72727273,1,0,1,0,2,1,0,2,3,0.33333333,0,0.66666667,0.33333333,0,0.66666667,0.0195350882468986,72.51792,45.15989,74.2377,NA,NA,NA,78.07643,56.72184,79.15772,35.13545,45.78558,35.64069,74.93083,51.21115,77.16601,-1.42345,1.94192,95.64,114.7,109.06,NA,NA,NA,108.16,101.58,102.62,140.04,44.7,73.72,111.68,93.6236363636364,98.5363636363636,0.63636364,0.18181818,NA,0.18181818,98.2142857142857,91.1500015258789,NA,90.1499938964844,-5.58078874860491,2.68884611129761,NA,-6.80192422866821,9.98037392752511,2.0933244228363,NA,4.26679563522339,0.650426782667637,0.00128604471683502,NA,0.0305310264229774,9.29181118096624,0.0643022358417511,NA,1.52655132114887,0,0.77777778,0.63636364,NA,1,1,0.81818182,16.625,0.18181818,0.63636364,0.18181818,90.4454498291016,98.5178745814732,91.4474945068359,-6.23887491226196,-5.13599559238979,2.99915504455566,2.72633981704712,8.65620858328683,1.20431351661682,0.0305310264229774,0.650426782667637,0.00128604471683502,1.52655132114887,9.29181118096624,0.0643022358417511,0.25,0.85714286,0.63636364,1,1,1,0.63636364,3,91.6908365885417,22.3446146647135,0,0,98.2202,1,0.33333333,"2024-07-10",0
"Carlos Estevez",14542,"2024-07-07","@CHC",1,2024,"LAA","A",31,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,2,0,0,0,0,0,0.25,0.25,0,7.38247908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,99.3052079828853,177.036610333989,0,0,0,1,0,0,0,0,8,12,20,0.00103199249133468,-0.000687968742568046,0.00171996117569506,0.469000041484833,0.0502679534256458,0.0221999995410442,0.0199999995529652,0.0199999995529652,NA,0,1,0.0413935221731663,0.00509262704619241,0,0,0.75,96.26666667,0.15,90.33333333,NA,NA,0.1,89,NA,0.164818644523621,0.0151102766394615,NA,0.272104054689407,1.0987909634908,0.503675887982051,NA,13.6052027344704,0.25,0.66666667,0.5,0.5,0.75,0.7,0.6,0.5,0.15,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,2.74095393366143,50.91299,37.21373,54.79946,NA,NA,NA,64.76308,46.94217,70.35563,40.00306,46.85603,45.09828,61.80424,41.3906,70.09736,-0.60794,3.16518,82.6,112.6,89.18,NA,NA,NA,105.44,109.38,98.48,113.56,58.86,68.04,104.374,102.124,92.984,0.75,0.15,NA,0.1,96.3666666666667,90.0999959309896,NA,88.9499969482422,-5.24974822998047,2.51097504297892,NA,-6.52321910858154,10.2707010904948,1.43157370885213,NA,6.27132415771484,0.161910392343998,0.0151214338839054,NA,0.275721356272697,1.07940261562665,0.50404779613018,NA,13.7860678136349,0.22222222,0.72727273,0.5,0,0.875,0.7,0.55,17.125,0.1,0.75,0.15,89.401496887207,96.853857421875,90.538096110026,-6.21513509750366,-4.82631581624349,2.98709011077881,5.29717540740967,9.34569295247396,0.641168355941772,0.275721356272697,0.161910392343998,0.0151214338839054,13.7860678136349,1.07940261562665,0.50404779613018,0.16666667,0.64285714,0.5,0,0.77777778,0.7,0.7,2,99.305549621582,39.0027923583984,1,0.5,103.594,2,1,"2024-07-07",0
"Carlos Estevez",14542,"2024-06-29","DET",1,2024,"LAA","H",31,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,75.0388387042722,114.543946394147,1,0.333333333,0.333333333,0.333333333,0,0,0,0,5,6,11,0.13884000480175,-0.059738002717495,0.198578000068665,0.508000016212463,0.0515474379062653,2.38049983978271,2.3283998966217,2.3283998966217,2.63020014762878,1,1,0.0448070652782917,0.0135168222017524,1,0,0.72727273,96.375,0.27272727,90.33333333,NA,NA,NA,NA,NA,0.266680002212524,-0.117198929190636,NA,NA,3.33350002765656,-3.90663097302119,NA,NA,0.16666667,0.8,0.45454545,1,1,1,0.45454545,0.66666667,0,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,6.00958157968095,NA,NA,NA,NA,NA,NA,52.41257,45.74807,51.85674,20,33.13991,20,30.56249,37.71776,27.78478,1.33299,6.07658,NA,NA,NA,NA,NA,NA,87.94,111.16,97.08,113.42,31.58,44.24,94.8890909090909,89.4563636363636,82.6690909090909,0.72727273,0.27272727,NA,NA,96.2874984741211,90.1333312988281,NA,NA,-5.12453413009644,1.99068307876587,NA,NA,9.61868858337402,2.85509363810221,NA,NA,0.268914230167866,-0.119469333440065,NA,NA,3.36142787709832,-3.98231111466885,NA,NA,0.16666667,0.8,0.45454545,1,1,1,0.45454545,16.85714286,NA,0.72727273,0.27272727,NA,96.4865264892578,90.3285319010417,NA,-4.33169746398926,3.11238352457682,NA,8.53004932403564,0.929887692133586,NA,0.268914230167866,-0.119469333440065,NA,3.36142787709832,-3.98231111466885,0.16666667,0.8,0.45454545,1,1,1,0.45454545,3,89.1521708170573,12.9438972473145,0,0,98.0329,2,0.66666667,"2024-06-29",0
"Carlos Estevez",14542,"2024-06-28","DET",1,2024,"LAA","H",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,9.75339574477623,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,75.0388387042722,152.159040742638,0,0.333333333,0,0.666666666,0,0,0,0,1,8,9,0.033671997487545,0,0.033671997487545,0.508000016212463,0.0515474379062653,0.436533331871033,0.759800016880035,0.759800016880035,NA,0,1,0.0773526728153229,-0.000217675258039202,0,0,0.55555556,97,0.44444444,89,NA,NA,NA,NA,NA,0.349248021841049,0.400221735239029,NA,NA,6.98496043682098,10.0055433809757,NA,NA,0.5,1,0.66666667,1,1,1,0.33333333,1,0,0,1,2,0,3,0,3,0,0.33333333,0.66666667,0,1,0,5.62251901346842,NA,NA,NA,NA,NA,NA,71.67733,55.52291,71.69177,80,44.58929,80,80,50.51993,80,-2.16008,0.83697,NA,NA,NA,NA,NA,NA,128.34,115,129.62,104.1,122.52,133.66,117.566666666667,118.342222222222,131.415555555556,0.55555556,0.44444444,NA,NA,97.1799987792969,88.9749984741211,NA,NA,-3.23038558959961,2.87359142303467,NA,NA,10.690258026123,1.69018816947937,NA,NA,0.395632211118937,0.4470842666924,NA,NA,7.91264422237873,11.17710666731,NA,NA,0.6,0.75,0.66666667,1,1,1,0.44444444,16.33333333,NA,0.55555556,0.44444444,NA,97.4062561035156,89.1649017333984,NA,-2.41569480895996,3.72602009773254,NA,9.44469604492187,0.569861769676208,NA,0.395632211118937,0.4470842666924,NA,7.91264422237873,11.17710666731,0.75,0.6,0.66666667,1,1,1,0.55555556,3,87.3282470703125,32.2077713012695,0,0,90.5282,0,0,"2024-06-28",0
"Carlos Estevez",14542,"2024-06-25","OAK",1,2024,"LAA","H",31,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.0266384101804,-22.5814263197472,1,0.5,0.5,0,0,0,0,0,6,12,18,0.0747899860143661,-0.0239239949733019,0.0987139865756035,0.508000016212463,0.0515474379062653,1.03980004787445,1.51400005817413,1.51400005817413,NA,0,1,0.025964280590415,0.0459629963579282,1,0,0.5,97.22222222,0.38888889,90.14285714,NA,NA,0.11111111,91,NA,0.34479695558548,0.399913430213928,NA,-0.463952898979187,3.83107728428311,5.71304900305612,NA,-23.1976449489594,0.22222222,0.77777778,0.5,0,0.71428571,0.55555556,0.5,1,0.22222222,2,0,0,0,2,0,2,1,0,0,0,1,0,1.72343070659435,80,36.71621,80,NA,NA,NA,54.33775,51.83449,43.56206,45.58593,42.73795,49.82862,56.26515,46.31249,55.31077,-0.26382,3.68136,71.04,115.52,93.94,NA,NA,NA,111.78,123.22,122.82,118.24,87.42,102.72,109.765555555556,108.442222222222,111.794444444444,0.5,0.38888889,NA,0.11111111,97.3444417317708,90.2428588867188,NA,90.5500030517578,-4.85260687934028,2.7634825025286,NA,-6.89442825317383,10.3802269829644,2.58610561915806,NA,7.46404027938843,0.348546631634235,0.404632184654474,NA,-0.471209853887558,3.8727403514915,5.7804597807782,NA,-23.5604926943779,0.16666667,0.66666667,0.5,0,0.625,0.55555556,0.66666667,17.71428571,0.11111111,0.5,0.38888889,90.7908020019531,97.6366238064236,90.5004185267857,-6.23932456970215,-4.30693350897895,3.30705424717494,5.87020969390869,9.2395511203342,1.2767049244472,-0.471209853887558,0.348546631634235,0.404632184654474,-23.5604926943779,3.8727403514915,5.7804597807782,0.125,0.8,0.5,0,0.625,0.55555556,0.55555556,2,96.9705505371094,-6.18249130249023,0,0,104.035,1,0.5,"2024-06-25",0
"Carlos Estevez",14542,"2024-06-21","@LAD",1,2024,"LAA","A",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.0266384101804,-22.5814263197472,1,0,1,0,0,0,0,0,2,7,9,0.435739994049072,0,0.435739994049072,1.08299994468689,0.114603169262409,5.37599992752075,4.36599969863892,4.36599969863892,NA,0,1,0.0756885558366776,0.00536427153008588,1,0,0.55555556,98,0.33333333,91.33333333,NA,NA,0.11111111,90,NA,0.525794923305511,0.266312569379807,NA,-0.04739710688591,10.5158984661102,8.87708564599355,NA,-4.739710688591,0.66666667,0.66666667,0.66666667,0.5,0.5,0.5,0.33333333,1,0.33333333,0,1,0,1,0,0,1,0,1,0,1,0,0,-1.63115931851281,80,44.87076,80,NA,NA,NA,80,54.32392,80,62.47898,46.56195,67.34001,80,50.31102,80,-2.0152,1.05429,89.22,153.16,147.9,NA,NA,NA,92.48,153.16,148.76,116.14,105.82,116.2,100.004444444444,137.38,137.811111111111,0.55555556,0.33333333,NA,0.11111111,97.8799987792969,91.3333333333333,NA,89.5999984741211,-5.43194770812988,2.05905389785767,NA,-7.68896818161011,8.8371955871582,2.62379662195841,NA,4.12132740020752,0.532281402498484,0.269219551235437,NA,-0.0483221560716629,10.6456280499697,8.97398504118125,NA,-4.83221560716629,0.75,0.6,0.66666667,0.33333333,0.66666667,0.5,0.55555556,14.83333333,0.11111111,0.55555556,0.33333333,89.6212005615234,97.89013671875,91.3460286458333,-7.37525987625122,-4.80443801879883,2.7272466023763,2.80191993713379,7.91683807373047,1.29353324572245,-0.0483221560716629,0.532281402498484,0.269219551235437,-4.83221560716629,10.6456280499697,8.97398504118125,0.75,0.6,0.66666667,0.33333333,0.66666667,0.5,0.55555556,1,48.4720344543457,9.58155345916748,0,0,48.472,0,0,"2024-06-21",0
"Carlos Estevez",14542,"2024-06-17","MIL",1,2024,"LAA","H",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,26.5061001470459,102.403901559937,0,0,0,1,0,0,0,0,5,8,13,0.0747899934649467,0,0.0747899934649467,0.508000016212463,0.0515474379062653,0.973600029945374,1.51400005817413,1.51400005817413,NA,0,1,0.0773023217916489,-0.000484335796780894,1,0,0.46153846,96.66666667,0.53846154,91,NA,NA,NA,NA,NA,0.217610687017441,0.548348367214203,NA,NA,3.62684478362401,7.83354810306004,NA,NA,0.2,0.625,0.46153846,0,0.8,0.66666667,0.61538462,0.66666667,0.15384615,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.527339840294543,NA,NA,NA,NA,NA,NA,54.59284,59.24805,66.07135,47.90898,45.36272,53.1275,52.37647,53.39052,62.67963,-0.02223,4.04375,NA,NA,NA,NA,NA,NA,103.84,108.5,108,113.22,93.84,104.4,108.890769230769,100.606153846154,106.061538461538,0.46153846,0.53846154,NA,NA,96.4666646321615,90.7428588867188,NA,NA,-5.56403795878092,2.30137089320592,NA,NA,10.447478612264,2.02741077968052,NA,NA,0.261240087449551,0.55571997538209,NA,NA,4.35400145749251,7.93885679117271,NA,NA,0.25,0.55555556,0.46153846,0,0.8,0.66666667,0.69230769,16,NA,0.46153846,0.53846154,NA,96.6135864257812,90.9024047851562,NA,-5.00073337554932,2.84280558994838,NA,9.15926806131999,0.863231590815953,NA,0.261240087449551,0.55571997538209,NA,4.35400145749251,7.93885679117271,0.2,0.625,0.46153846,0,0.8,0.66666667,0.61538462,2,80.1108779907227,41.193733215332,0,0,84.9286,0,0,"2024-06-17",0
"Carlos Estevez",14542,"2024-06-15","@SFG",1,2024,"LAA","A",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.0266384101804,15.0336680287444,0,0,0,1,0,0,0,0,5,7,12,0.191259995102882,0,0.191259995102882,0.474000006914139,0.0503987222909927,2.55999994277954,3.396399974823,3.396399974823,NA,0,1,0.0748029500246048,-9.2012767621788e-05,1,0,0.58333333,96.14285714,0.25,90,NA,NA,0.16666667,87.5,NA,0.617738962173462,0.225190564990044,NA,-0.0717987865209579,8.82484231676374,7.50635216633479,NA,-3.5899393260479,0.16666667,0.66666667,0.41666667,0,0.75,0.6,0.5,0.33333333,0.16666667,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.74825606096572,57.36241,52.70584,64.42731,NA,NA,NA,46.21389,52.13971,35.9049,75.58772,37.54137,78.90933,55.23772,47.36627,53.17108,-0.19999,3.77711,98.9,100.34,88.4,NA,NA,NA,92.4,112.96,108.8,111.22,131.36,154.54,98.1883333333333,115.456666666667,116.835,0.58333333,0.25,NA,0.16666667,95.971426827567,89.8666687011719,NA,87.5999984741211,-5.66697365897042,2.89323170979818,NA,-8.0385799407959,9.51253400530134,2.42459472020467,NA,4.74445819854736,0.625284016132355,0.227689974009991,NA,-0.0731270276010036,8.93262880189078,7.58966580033302,NA,-3.65635138005018,0.2,0.57142857,0.41666667,0,0.75,0.6,0.58333333,14.11111111,0.16666667,0.58333333,0.25,88.2232971191406,96.5789882114955,90.4697062174479,-7.81428480148315,-5.44914845057896,3.18178653717041,3.88774991035461,8.67452130998884,1.56169430414836,-0.0731270276010036,0.625284016132355,0.227689974009991,-3.65635138005018,8.93262880189078,7.58966580033302,0.2,0.57142857,0.41666667,0,0.75,0.6,0.58333333,1,91.4903793334961,37.964656829834,0,0,91.4904,0,0,"2024-06-15",0
"Carlos Estevez",14542,"2024-06-14","@SFG",1,2024,"LAA","A",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,1,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,26.5061001470459,102.403901559937,0,0,0,1,0.5,0,0,0,5,12,17,0.0853880047798157,0,0.0853880047798157,0.474000006914139,0.0503987222909927,1.13813328742981,1.75639998912811,1.75639998912811,NA,0,1,0.0754616633057594,-0.00043705439317486,1,0,0.70588235,96.41666667,0.23529412,88.25,NA,NA,0.05882353,89,NA,0.740697145462036,0.0801804661750793,NA,-0.0373910665512085,6.17247621218363,2.00451165437698,NA,-3.73910665512085,0.22222222,0.75,0.47058824,1,0.66666667,0.75,0.47058824,0.33333333,0.11764706,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,-1.54286177726639,47.50133,58.41733,29.36015,NA,NA,NA,33.40413,38.71216,27.9085,54.4697,44.26861,54.78838,35.04873,36.52855,31.47137,1.05428,5.65851,120.88,113.66,112.52,NA,NA,NA,90.32,95,71.54,119.28,97.92,117.7,98.9317647058823,96.784705882353,84.8117647058824,0.70588235,0.23529412,NA,0.05882353,96.25,88.1750030517578,NA,88.9000015258789,-4.25991725921631,3.09604454040527,NA,-8.4914379119873,9.66562652587891,1.82585144042969,NA,3.78997945785522,0.731935642659664,0.0808911807835102,NA,-0.0380783230066299,6.09946368883053,2.02227951958776,NA,-3.80783230066299,0.33333333,0.625,0.47058824,1,0.6,0.75,0.47058824,16.07142857,0.05882353,0.70588235,0.23529412,89.6109008789062,96.9454752604167,88.8294525146484,-8.70771980285645,-4.05547491709391,3.2505624294281,2.3238799571991,8.77282015482585,0.992986738681793,-0.0380783230066299,0.731935642659664,0.0808911807835102,-3.80783230066299,6.09946368883053,2.02227951958776,0.4,0.57142857,0.47058824,1,0.5,0.75,0.41176471,2,94.0356750488281,57.8345031738281,0,0,95.289,1,0.5,"2024-06-14",0
