"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","XX%","wFB","wCT","wCB","wFB/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxSL%","pfxKC%","pfxvFC","pfxvSI","pfxvSL","pfxvKC","pfxFC-X","pfxSI-X","pfxSL-X","pfxKC-X","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxKC-Z","pfxwFC","pfxwSI","pfxwSL","pfxwKC","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwKC/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFC%","piSI%","piSL%","piXX%","pivCU","pivFC","pivSI","pivSL","pivXX","piCU-X","piFC-X","piSI-X","piSL-X","piXX-X","piCU-Z","piFC-Z","piSI-Z","piSL-Z","piXX-Z","piwCU","piwFC","piwSI","piwSL","piwXX","piwCU/C","piwFC/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Drew Smyly",11760,"2024-07-29","@CIN",17,2024,"CHC","A",35,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,0,1,2,0,0,0,0,0,0,0,7.34739574882223,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,5.43449475334657,0,80.0700356271687,133.117981382682,0,0.666666666,0,0.333333333,0,0,1,13.500014081612,0,6,6,0.000299990177154541,-0.000200027221580967,0.000500017427839339,0.575999975204468,0.0544680804014206,0.00666666636243463,0.00499999988824129,0.00999999977648258,NA,0,1,0.0500017404556274,-0.00500321182894715,0,0,0.66666667,92.75,NA,NA,0.33333333,78.5,NA,0.288738936185837,NA,-0.505600035190582,7.21847340464592,NA,-25.2800017595291,1,0.75,0.83333333,1,0.66666667,0.8,0.66666667,1,0.16666667,1,2,0,1,2,0,3,0.33333333,0.66666667,0,0.33333333,0.66666667,0,13.7049649636879,41.63349,52.086,57.65398,NA,NA,NA,57.04657,45.04656,50.26219,NA,NA,NA,46.91096,44.40015,58.82806,0.31732,4.55307,92.2,85.06,71.66,93.84,107.54,111.18,NA,NA,NA,92.7466666666667,92.5533333333333,84.8333333333333,NA,0.66666667,NA,0.33333333,NA,92.5749969482422,NA,78.5,NA,4.95280170440674,NA,1.99584233760834,NA,10.8049764633179,NA,-1.64999759197235,NA,0.292128834873438,NA,-0.509921759366989,NA,7.30322087183595,NA,-25.4960879683495,0.75,1,0.83333333,0.66666667,1,0.8,0.33333333,17.66666667,0.33333333,NA,0.66666667,NA,NA,78.2966461181641,NA,92.3843765258789,NA,NA,1.47523999214172,NA,4.62195253372192,NA,NA,-3.11442995071411,NA,9.46093940734863,NA,NA,-0.509921759366989,NA,0.292128834873438,NA,NA,-25.4960879683495,NA,7.30322087183595,NA,NA,1,0.66666667,0.83333333,0.66666667,1,0.8,0.5,3,78.3119506835938,27.3681996663411,0,0,97.0267,1,0.33333333,"2024-07-29",0
"Drew Smyly",11760,"2024-07-22","MIL",17,2024,"CHC","H",35,1,0,0,1,0,0,0,0,0,0,0,1.2,6,1,0,0,0,0,0,0,0,0,0,0,0,5.40000205993731,0,0,0,4,1,1,0,0,0,0,0,0,0,3.65572908401489,0,0.166666666666667,0.600000228881923,0.166666666666667,1,3.1664797782898,-3.1664797782898,4.07368516809431,0,80.0700356271687,100.233033079052,4,0.166666666,0.666666666,0.166666666,0,0,1,5.40000205993731,10,13,23,0.170528024435043,-0.080532006919384,0.251060038805008,1.33899998664856,0.143515542149544,2.0507333278656,1.61306667327881,2.60159993171692,1.20759999752045,1,1,0.0958495289087296,-0.0126948729045144,1,0,0.60869565,91.35714286,0.04347826,88,0.34782609,79.75,NA,0.465032607316971,0.0572940893471241,0.228396788239479,3.32166148083551,5.72940893471241,2.85495985299349,0.15384615,0.8,0.43478261,0.5,1,0.9,0.43478261,0.5,0.04347826,4,1,1,0,3,3,6,0.66666667,0.16666667,0.16666667,0,0.5,0.5,3.28043487382537,23.81739,32.54502,41.14627,NA,NA,NA,63.10952,52.19888,44.44586,27.24214,20,70.47532,35.73408,34.94645,41.41917,1.0117,5.59464,84.04,101.26,81.3,116.62,132.4,141.48,82.32,73.68,54.66,95.2973913043478,110.892173913044,101.073913043478,0.04347826,0.60869565,NA,0.34782609,87.8000030517578,91.3642839704241,NA,79.6750030517578,3.84931325912476,3.92172758919852,NA,3.11308622360229,7.12084102630615,10.2261657714844,NA,-1.38178110122681,0.057969942688942,0.470312740653753,NA,0.230368249118328,5.7969942688942,3.35937671895538,NA,2.8796031139791,0.08333333,0.81818182,0.43478261,0,1,0.9,0.47826087,18.52941176,0.34782609,0.04347826,0.60869565,NA,NA,79.9058380126953,87.9879989624023,91.6108660016741,NA,NA,2.75000882148743,3.38784003257751,3.58841977800642,NA,NA,-2.96233868598938,5.77304983139038,9.05227334158761,NA,NA,0.230368249118328,0.057969942688942,0.470312740653753,NA,NA,2.8796031139791,5.7969942688942,3.35937671895538,NA,NA,0.08333333,0.81818182,0.43478261,0,1,0.9,0.47826087,6,94.263173421224,8.13486417134603,0,0,106.506,3,0.5,"2024-07-22",0
"Drew Smyly",11760,"2024-07-20","ARI",17,2024,"CHC","H",35,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,1,4.5,0,4.5,1,0,0,2,3,1,1,0,0,0,0.14285714,0,0.14285714,4.32801480744975,0,0.142857142857143,0.5,0.166666666666667,1,2.1664797782898,-2.1664797782898,4.4344923876226,0,55.3611054863477,108.952200617518,0.666666666,0.166666666,0.333333333,0.5,0.333333333,0,0,0,9,18,27,0.031479999423027,-0.00973600149154663,0.0412160009145737,0.938000023365021,0.100535899400711,0.253549993038177,0.27700001001358,0.321999996900558,0.11879999935627,1,1,0.100210800766945,0.0239461713781383,0,0,0.66666667,91.83333333,0.07407407,88.5,0.25925926,80.85714286,NA,-0.132607862353325,0.510545015335083,0.653328120708466,-0.73671034640736,25.5272507667542,9.33325886726379,0.4,0.83333333,0.59259259,0.5,1,0.8125,0.44444444,0.28571429,0.11111111,3,1,2,1,3,2,6,0.5,0.16666667,0.33333333,0.16666667,0.5,0.33333333,1.44028464221125,29.5904,42.32879,41.69849,NA,NA,NA,71.97293,56.40155,64.34731,27.2826,23.648,23.71226,40.35789,41.82898,46.75504,0.72444,5.16375,89.56,94.76,82.68,121.7,147.3,154.14,65.66,58.24,36.6,96.1222222222222,105.676296296296,97.7933333333333,0.07407407,0.66666667,NA,0.25925926,88.75,91.7611083984375,NA,80.6857125418527,2.24642205238342,4.40786276923286,NA,2.99391147068569,8.14255714416504,10.5881059434679,NA,-1.29858112335205,0.49936531484127,-0.136728458106518,NA,0.703381955623627,24.9682657420635,-0.75960254503621,NA,10.0483136517661,0.38461538,0.78571429,0.59259259,0.4,1,0.8125,0.51851852,19,0.25925926,0.07407407,0.66666667,NA,NA,81.0625174386161,89.1219940185547,92.1415812174479,NA,NA,2.44572857448033,1.49113750457764,4.1217155456543,NA,NA,-2.93085561479841,6.99959993362427,9.38555484347873,NA,NA,0.703381955623627,0.49936531484127,-0.136728458106518,NA,NA,10.0483136517661,24.9682657420635,-0.75960254503621,NA,NA,0.42857143,0.76923077,0.59259259,0.5,1,0.8125,0.48148148,6,87.1292012532552,26.319081624349,0,0,108.141,1,0.16666667,"2024-07-20",0
"Drew Smyly",11760,"2024-07-14","@STL",17,2024,"CHC","A",35,0,0,0,1,0,0,0,0,0,1,0,1.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.30048635332443,0,80.0700356271687,105.713847832508,2,0.25,0.5,0.25,0,0,2,13.5000032186516,7,9,16,0.0755079984664917,0,0.0755079984664917,0.699999988079071,0.0738396644592285,0.727299988269806,0.971200048923492,0.83840000629425,0.308400005102158,1,1,0.103351339697838,0.000468266632859038,1,0,0.75,91.66666667,0.125,87.5,0.125,79.5,NA,1.13093876838684,-0.0818048268556595,-0.125316947698593,9.42448973655701,-4.09024134278297,-6.26584738492966,0.11111111,0.71428571,0.375,1,1,1,0.4375,0.5,0,2,2,0,0,3,1,4,0.5,0.5,0,0,0.75,0.25,4.42171011970849,51.52779,25.94262,80,NA,NA,NA,25.27262,51.40224,49.32682,20,25.1754,40.32795,43.9791,25.54571,80,0.49947,4.8263,66.12,139.4,112.64,156.2,61.82,49.96,87.04,72.48,69.54,79.995,121.3375,99.4175,0.125,0.75,NA,0.125,87.3000030517578,91.6333312988281,NA,79.4499969482422,1.5837869644165,4.18894640604655,NA,1.1764452457428,7.04373836517334,9.46454874674479,NA,-2.78628015518188,-0.0833708606660366,1.23067653924227,NA,-0.127874255180359,-4.16854303330183,10.2556378270189,NA,-6.39371275901794,0.125,0.625,0.375,1,1,1,0.5,16.75,0.125,0.125,0.75,NA,NA,79.3600997924805,87.2314529418945,91.5743204752604,NA,NA,0.519538998603821,0.675873517990112,3.75816504160563,NA,NA,-3.68843507766724,5.83327484130859,8.35973930358887,NA,NA,-0.127874255180359,-0.0833708606660366,1.23067653924227,NA,NA,-6.39371275901794,-4.16854303330183,10.2556378270189,NA,NA,0.125,0.625,0.375,1,1,1,0.5,4,90.7330932617188,6.61581230163574,0,0,105.029,1,0.25,"2024-07-14",0
"Drew Smyly",11760,"2024-07-13","@STL",17,2024,"CHC","A",35,0,0,0,1,0,0,0,0,0,0,0,1.2,5,2,0,0,0,0,0,0,0,0,1,5.40000205993731,0,10.8000041198746,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,0,0.4,1.20000045776385,0.5,1,1.96647932052595,-1.96647932052595,2.87368471033046,0,50.4193081473286,71.2341537019787,2,0.25,0.5,0.25,0,0,0,0,9,16,25,0.126668021082878,-0.0940519869327545,0.220720008015633,0.98199999332428,0.103586494922638,1.73743999004364,1.27600002288818,1.44079995155334,1.36000001430511,1,1,0.0367568768560886,0.0361480993207844,1,0,0.6,92.33333333,NA,NA,0.4,80.3,NA,1.24443197250366,NA,-0.87144148349762,8.29621315002441,NA,-8.7144148349762,0.23076923,0.91666667,0.56,0.66666667,0.90909091,0.85714286,0.48,0.2,0.08,2,1,1,1,1,2,4,0.5,0.25,0.25,0.25,0.25,0.5,2.52687180745121,20,41.50614,31.9425,NA,NA,NA,24.41262,49.84522,25.25523,NA,NA,NA,20,40.55134,20,2.98796,8.55903,87.64,51.46,40.14,121.9,74.62,85.74,NA,NA,NA,101.344,60.724,58.38,NA,0.6,NA,0.4,NA,92.1533365885417,NA,80.2900024414062,NA,4.04900767008464,NA,2.92641944885254,NA,10.6318918863932,NA,-1.21904850006104,NA,1.26453332230449,NA,-0.897614292800426,NA,8.43022214869658,NA,-8.97614292800426,0.16666667,0.92307692,0.56,0.5,0.91666667,0.85714286,0.52,22.2,0.4,NA,0.6,NA,NA,80.1757995605469,NA,92.0550048828125,NA,NA,2.15340518951416,NA,3.74982325236003,NA,NA,-2.65269393920898,NA,9.53073120117188,NA,NA,-0.897614292800426,NA,1.26453332230449,NA,NA,-8.97614292800426,NA,8.43022214869658,NA,NA,0.18181818,0.85714286,0.56,0.5,0.91666667,0.85714286,0.56,4,94.357551574707,11.1072511672974,0,0,107.196,3,0.75,"2024-07-13",2
"Drew Smyly",11760,"2024-07-11","@BAL",17,2024,"CHC","A",35,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,2,0,1,0,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,80.0700356271687,151.387312822842,1,0,0.5,0.5,0.5,0,0,0,3,10,13,0.00139999995008111,-0.000299999985145405,0.00169999990612268,0.467000007629395,0.0502150543034077,0.0179999992251396,0.0339999981224537,0.0339999981224537,0.0139999995008111,1,1,0.0569747909903526,0.0208029873623156,0,0,0.76923077,92.3,NA,NA,0.23076923,80,NA,0.10572238266468,NA,0.159583896398544,1.0572238266468,NA,5.31946321328481,0.33333333,0.85714286,0.61538462,1,1,1,0.53846154,0.5,0,2,0,2,1,3,0,4,0.5,0,0.5,0.25,0.75,0,0.208252896599759,54.88599,52.96253,63.23742,NA,NA,NA,38.15363,48.72008,36.89852,NA,NA,NA,52.94367,47.04601,62.86488,-0.05747,3.99089,93.98,93.38,84.66,133.46,81.06,92,NA,NA,NA,103.090769230769,90.5369230769231,86.3538461538461,NA,0.76923077,NA,0.23076923,NA,92.2099975585938,NA,79.7000020345052,NA,3.42271614074707,NA,3.12907918294271,NA,10.6592063903809,NA,-0.977554718653361,NA,0.0875188075006008,NA,0.161539927124977,NA,0.875188075006008,NA,5.38466423749924,0.25,0.77777778,0.61538462,1,1,1,0.69230769,19.22222222,0.23076923,NA,0.76923077,NA,NA,79.6719360351562,NA,92.2381286621094,NA,NA,2.07803996404012,NA,2.81552658081055,NA,NA,-2.72057342529297,NA,9.4352409362793,NA,NA,0.161539927124977,NA,0.0875188075006008,NA,NA,5.38466423749924,NA,0.875188075006008,NA,NA,0.25,0.77777778,0.61538462,1,1,1,0.69230769,4,83.5177841186523,34.8447036743164,0,0,87.6276,0,0,"2024-07-11",0
"Drew Smyly",11760,"2024-07-06","LAA",17,2024,"CHC","H",35,0,0,4.5,1,0,0,0,0,0,0,0,2,8,1,1,1,1,1,0,0,0,0,1,4.5,4.5,4.5,1,0,0,4,1,1,0,0,0,0,0.125,0.125,0,4.55180720901489,4.5,0.142857142857143,1,0,1,10.1664797782898,-5.66647977828979,4.42248398140073,112.376300555975,253.032546612916,108.662008791935,4,0.166666666,0.666666666,0.166666666,0,1,0,0,15,21,36,-0.00827600061893463,-0.0160199999809265,0.00774399982765317,-0.0619999915361404,-0.00664523709565401,0.0528500005602837,0.0688000023365021,0.098800003528595,0.0299999993294477,1,1,-0.0706204771995544,-0.0859736671939648,0,0,0.44444444,92.3125,0.02777778,88,0.52777778,79.89473684,NA,-0.96480530500412,0.246492952108383,0.347139060497284,-6.03003315627575,24.6492952108383,1.82704768682781,0.29166667,0.58333333,0.38888889,0.71428571,0.85714286,0.78571429,0.33333333,0.625,0.08333333,5,1,0,1,2,3,6,0.83333333,0.16666667,0,0.16666667,0.33333333,0.5,11.7334269960192,56.59698,38.16578,80,NA,NA,NA,67.53131,50.55668,63.02142,20,35.88291,46.99041,63.16024,41.33837,78.67906,-0.69219,3.03881,88.66,97.36,80.96,119.2,130.1,136.52,78.7,81.6,78.96,104.501666666667,114.201666666667,110.227777777778,0.02777778,0.44444444,NA,0.52777778,88.4000015258789,92.2874984741211,NA,79.8526290090461,0.848560929298401,4.6201114654541,NA,2.75752278378135,7.58236646652222,10.3747777938843,NA,-1.41200346695749,0.249788403511047,-0.962061543017626,NA,0.390407249331474,24.9788403511047,-6.01288464386016,NA,2.05477499648144,0.3,0.5,0.38888889,0.66666667,0.875,0.78571429,0.44444444,16.92857143,0.52777778,0.02777778,0.44444444,NA,NA,80.3002222964638,88.8208999633789,92.765739440918,NA,NA,2.25574734336451,0.273634999990463,4.23304796218872,NA,NA,-2.87702841507761,6.50393009185791,9.18423271179199,NA,NA,0.390407249331474,0.249788403511047,-0.962061543017626,NA,NA,2.05477499648144,24.9788403511047,-6.01288464386016,NA,NA,0.28571429,0.53333333,0.38888889,0.66666667,0.875,0.78571429,0.41666667,6,90.2469848632813,-5.66016883850098,1,0.16666667,110.178,3,0.5,"2024-07-06",0
"Drew Smyly",11760,"2024-07-04","PHI",17,2024,"CHC","H",35,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,2,18,9,9,2,0,0,0,1,1,1,0,0,0,0.4,0.2,0.2,3.77064908401489,0,0.25,2,0.5,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,55.3611054863477,90.682812007927,0,0.5,0,0.5,1,0,1,9,9,15,24,0.00250800605863333,-0.00435201404616237,0.00686002010479569,0.468999981880188,0.0502679497003555,0.0752800032496452,0.0544000007212162,0.0544000007212162,0.00999999977648258,1,1,-0.0152245163917542,0.0485402171139794,0,0,0.54166667,92.53846154,NA,NA,0.45833333,80.27272727,NA,-0.130201697349548,NA,0.134771078824997,-1.00155151807345,NA,1.22519162568179,0.30769231,0.54545455,0.41666667,0.5,1,0.8,0.45833333,0.8,0.08333333,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,3.18217389806076,25.9688,47.25376,31.99334,NA,NA,NA,60.06896,51.47159,51.43651,NA,NA,NA,39.23507,45.54415,36.25512,0.7942,5.26839,82.82,57.66,48.06,132,106.76,110.84,NA,NA,NA,105.360833333333,80.1641666666667,76.8341666666667,NA,0.54166667,NA,0.45833333,NA,92.469228891226,NA,80.0545432350852,NA,4.2557739844689,NA,1.85498046875,NA,10.0395108736478,NA,-1.59660894220526,NA,-0.136448185890913,NA,0.123089961707592,NA,-1.0496014299301,NA,1.1189996518872,0.25,0.58333333,0.41666667,0.33333333,1,0.8,0.5,18.68421053,0.45833333,NA,0.54166667,NA,NA,80.2975186434659,NA,92.7358867938702,NA,NA,1.36994665319269,NA,3.88945388793945,NA,NA,-2.78903007507324,NA,8.96225151648888,NA,NA,0.123089961707592,NA,-0.136448185890913,NA,NA,1.1189996518872,NA,-1.0496014299301,NA,NA,0.25,0.58333333,0.41666667,0.33333333,1,0.8,0.5,2,76.8441314697266,36.9574584960938,0,0,80.9718,0,0,"2024-07-04",0
"Drew Smyly",11760,"2024-06-30","@MIL",17,2024,"CHC","A",35,0,0,0,1,0,0,0,0,0,0,0,2,8,1,0,0,0,1,0,0,0,0,1,4.5,4.5,4.5,1,0.333333333,0,3,3,0,0,1,0,0,0.125,0.125,0,5.65069783401489,0,0.142857142857143,1,0.166666666666667,1,3.6664797782898,-3.6664797782898,5.9344923876226,0,92.4245006975792,145.200786011117,1,0,0.5,0.5,0,0,0,0,12,27,39,0.00427399855107069,-0.00259195570833981,0.00686595449224114,0.998000025749207,0.102516680955887,0.0448249988257885,0.0397999994456768,0.0498000010848045,0.00980000011622906,1,1,0.091886043548584,0.00346250442754656,0,0,0.61538462,92.5,NA,NA,0.38461538,80.06666667,NA,1.26361548900604,NA,-0.37983500957489,5.26506453752518,NA,-2.53223339716593,0.40909091,0.58823529,0.48717949,1,0.9,0.94736842,0.43589744,0.625,0.02564103,3,1,2,1,5,0,6,0.5,0.16666667,0.33333333,0.16666667,0.83333333,0,1.82962131556694,59.52237,49.29928,66.89237,NA,NA,NA,52.31921,46.18584,54.31832,NA,NA,NA,58.47362,43.02547,68.20762,-0.40102,3.47556,92.28,124.7,113.74,117.9,104.94,109.36,62.16,-25.98,-39.72,101.361538461538,113.23641025641,108.120512820513,0.02564103,0.58974359,NA,0.38461538,89.0999984741211,92.5478303328804,NA,79.9733317057292,3.53205609321594,4.44593379808509,NA,2.21266148885091,9.33515357971191,10.7641435706097,NA,-2.04131024678548,-0.0998305231332779,1.37644883617759,NA,-0.387912638485432,-9.98305231332779,5.98456015729386,NA,-2.58608425656954,0.29411765,0.63636364,0.48717949,1,0.92857143,0.94736842,0.56410256,18.80645161,0.38461538,0.02564103,0.58974359,NA,NA,80.0530029296875,89.1919021606445,92.6387780230978,NA,NA,1.54646848042806,2.78118991851807,4.0080738896909,NA,NA,-3.55228932698568,7.96174001693726,9.55046811311141,NA,NA,-0.387912638485432,-0.0998305231332779,1.37644883617759,NA,NA,-2.58608425656954,-9.98305231332779,5.98456015729386,NA,NA,0.29411765,0.63636364,0.48717949,1,0.92857143,0.94736842,0.56410256,6,81.0817413330078,19.1546223958333,0,0,90.7163,0,0,"2024-06-30",0
"Drew Smyly",11760,"2024-06-26","@SFG",17,2024,"CHC","A",35,0,1,6.75000160932579,1,0,0,0,0,0,0,0,1.1,7,3,1,1,1,0,0,0,0,0,2,13.5000032186516,0,20.2500048279774,2,0,0,1,3,1,0,0,0,0,0.28571429,0,0.28571429,2.98501480410632,6.75000160932579,0.428571428571429,2.25000053644193,0.5,1,9.91648138761559,-3.16647977828979,3.5684987881378,168.56449102287,246.855353842429,88.0248386566947,0.333333333,0.2,0.2,0.6,0,0.333333333,0,0,6,17,23,-0.136121973395348,-0.241375908255577,0.105253934860229,-0.926999986171722,-0.0985645949840546,0.943771421909332,0.988499999046326,1.16999995708466,1.71239995956421,1,1,-0.258357405662537,0.114125475943833,0,1,0.47826087,91.90909091,0.04347826,88,0.47826087,80,NA,0.0431189313530922,-0.04739710688591,-1.30176222324371,0.391990285028111,-4.739710688591,-11.8342020294883,0.41666667,0.81818182,0.60869565,0.6,0.77777778,0.71428571,0.47826087,0.85714286,0.17391304,3,1,1,0,2,3,5,0.6,0.2,0.2,0,0.4,0.6,8.31686356890672,60.55962,46.8563,76.21882,NA,NA,NA,80,56.75969,80,20,30.06829,23.13366,78.17248,49.2872,80,-1.62484,1.63983,88.08,115.34,110.06,114.06,168.22,170.1,71.02,33.58,3.74000000000001,99.7634782608696,137.075652173913,134.152173913043,0.04347826,0.47826087,NA,0.47826087,88.0999984741211,91.8090875799006,NA,79.8181818181818,2.54968404769897,4.89222786643288,NA,3.10970549149947,8.70335292816162,10.5323888605291,NA,-0.976537964560769,-0.0483221560716629,0.0421082191169262,NA,-1.26169443875551,-4.83221560716629,0.382801991972056,NA,-11.4699494432319,0.375,0.73333333,0.60869565,0.33333333,0.81818182,0.71428571,0.65217391,20.125,0.47826087,0.04347826,0.47826087,NA,NA,80.0180719549006,88.2703018188477,92.0159634676847,NA,NA,2.62548065185547,1.83657002449036,4.65566288341175,NA,NA,-2.82092909379439,6.63169002532959,8.93430883234197,NA,NA,-1.26169443875551,-0.0483221560716629,0.0421082191169262,NA,NA,-11.4699494432319,-4.83221560716629,0.382801991972056,NA,NA,0.375,0.73333333,0.60869565,0.33333333,0.81818182,0.71428571,0.65217391,5,100.585961914062,19.8061004638672,0,0,111.505,5,1,"2024-06-26",0
"Drew Smyly",11760,"2024-06-24","@SFG",17,2024,"CHC","A",35,0,1,27.000028163224,1,0,0,0,0,0,0,1,0.1,5,1,1,1,0,3,1,0,0,0,0,0,81.0000844896721,27.000028163224,0,0,0,1,1,0,0,0,0,0,0,0.6,-0.6,20.3214490840149,0,0.5,12.0000125169885,0.5,0.75,30.1665079415138,-3.16647977828979,34.7025378916274,674.258506642282,747.21184531247,840.401422050358,1,0,0.5,0.5,0,0,0,0,8,4,12,-0.798590004444122,-0.798590004444122,0,-2.24399995803833,-0.238596498966217,6.34723997116089,2.30089998245239,4.60179996490479,NA,0,1,-0.126113012433052,0.000296120670243399,0,1,0.83333333,91.7,NA,NA,0.16666667,78.5,0.33333333,-0.522811651229858,NA,-0.526044070720673,-5.22811651229858,NA,-26.3022035360336,0,0.5,0.16666667,NA,1,1,0.33333333,0.4,0,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,15.8284154005782,51.54366,62.88878,59.51733,NA,NA,NA,75.35121,48.09208,71.08128,NA,NA,NA,59.83667,55.3329,70.87787,-0.4857,3.34854,97.36,64.32,83.78,92.74,120.8,133.92,NA,NA,NA,96.59,73.7333333333333,92.1366666666667,NA,0.83333333,NA,0.16666667,NA,91.6799987792969,NA,78.5,NA,4.18225173950195,NA,0.966164708137512,NA,11.8978652954102,NA,-0.656776905059814,NA,-0.530646625906229,NA,-0.534583561122417,NA,-5.30646625906229,NA,-26.7291780561209,0,0.33333333,0.16666667,NA,1,1,0.5,19.125,0.16666667,NA,0.83333333,NA,NA,79.199348449707,NA,92.3942504882812,NA,NA,0.413269996643066,NA,3.71397094726562,NA,NA,-2.20453500747681,NA,10.3034851074219,NA,NA,-0.534583561122417,NA,-0.530646625906229,NA,NA,-26.7291780561209,NA,-5.30646625906229,NA,NA,0,0.28571429,0.16666667,NA,1,1,0.58333333,2,99.5332717895508,21.7046279907227,0,0,100.617,2,1,"2024-06-24",0
"Drew Smyly",11760,"2024-06-19","SFG",17,2024,"CHC","H",35,0,0,0,1,0,0,0,0,0,1,0,1.1,7,2,0,0,0,1,0,0,0,0,3,20.2500048279774,6.75000160932579,13.5000032186516,3,0,0,1,1,1,0,0,0,0,0.42857143,0.14285714,0.28571429,2.56811683171514,0,0.333333333333333,2.25000053644193,0.666666666666667,1,0.916479241847864,-0.916479241847864,2.0504858168825,0,24.4749295554153,51.3409567786022,1,0.333333333,0.333333333,0.333333333,0,0,3,20.2500048279774,10,17,27,0.0962200164794922,-0.148155972361565,0.244375973939896,0.685000002384186,0.0734190791845322,2.062171459198,1.22426664829254,1.04879999160767,0.241999998688698,1,1,-0.0110380537807941,0.0576976155016771,1,0,0.59259259,92.1875,0.03703704,88,0.37037037,80.4,NA,-0.425738155841827,-0.0238054171204567,0.245154976844788,-2.66086347401142,-2.38054171204567,2.45154976844788,0.17647059,0.9,0.44444444,0.66666667,0.55555556,0.58333333,0.37037037,0.71428571,0.18518519,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,2.32060589179092,29.99604,41.60072,43.46313,NA,NA,NA,67.7527,52.51444,67.72263,20,43.75877,20,41.43689,42.29424,53.43189,0.65741,5.06321,83.04,73.94,61.5,127.52,89.82,99.78,90.22,57.6,43.36,99.78,79.2162962962963,75.0059259259259,0.03703704,0.59259259,NA,0.37037037,87.9000015258789,92.1500015258789,NA,80.2400024414062,0.288221418857574,4.210693359375,NA,2.58591823577881,6.27169466018677,10.2748956680298,NA,-1.92243118286133,-0.0242429338395596,-0.437796249985695,NA,0.246690690517426,-2.42429338395596,-2.73622656241059,NA,2.46690690517426,0.23076923,0.64285714,0.44444444,0.33333333,0.66666667,0.58333333,0.51851852,21.4,0.37037037,0.03703704,0.59259259,NA,NA,80.7606079101563,88.4172973632812,92.6853866577148,NA,NA,1.83339538574219,-0.761767983436584,3.78765678405762,NA,NA,-3.24553985595703,4.40842008590698,9.1032247543335,NA,NA,0.246690690517426,-0.0242429338395596,-0.437796249985695,NA,NA,2.46690690517426,-2.42429338395596,-2.73622656241059,NA,NA,0.27272727,0.5625,0.44444444,0.33333333,0.66666667,0.58333333,0.59259259,3,90.0250447591146,20.7951367696126,0,0,98.7917,1,0.33333333,"2024-06-19",0
