"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_FC","sp_l_FC","sp_p_FC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxvFA","pfxvFC","pfxvFS","pfxFA-X","pfxFC-X","pfxFS-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxwFA","pfxwFC","pfxwFS","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piFS%","pivFA","pivFC","pivFS","piFA-X","piFC-X","piFS-X","piFA-Z","piFC-Z","piFS-Z","piwFA","piwFC","piwFS","piwFA/C","piwFC/C","piwFS/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Emilio Pagan",14771,"2024-05-05","BAL",18,2024,"CIN","H",33,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,3,1,1,1,1,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,13.500014081612,0.333333333333333,1.50000156462356,0,1,19.6664969891489,-6.16648290753691,2.43449162409945,307.800215201053,448.6477205409,60.6207349749633,1,0,0.5,0.5,0,1,1,13.500014081612,3,8,11,-0.000710000051185489,-0.00113000010605901,0.000420000083977357,-2.35700011253357,-0.22288416326046,0.00999999977648258,0.00499999988824129,0.00999999977648258,NA,0,1,-0.0144999967887998,-0.0565000099167229,0,0,0.72727273,95.375,0.18181818,87,0.09090909,85,NA,-1.1678991317749,0.178596556186676,0.0572940893471241,-14.5987391471863,8.9298278093338,5.72940893471241,0.5,1,0.72727273,0.66666667,0.8,0.75,0.45454545,0.33333333,0.18181818,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,19.3236789711777,NA,52.84172,61.42585,47.29478,80,78.61664,80,80,65.30162,80,67.54081,62.37888,66.68023,-0.96433,2.6306,104.14,92.26,98.9,109.88,132.16,121.76,101.7,158.04,168.88,104.961818181818,105.494545454545,109.418181818182,0.72727273,0.18181818,0.09090909,95.25,86.6999969482422,85.0999984741211,-4.95424938201904,1.96692967414856,-8.39186859130859,10.5481986999512,2.42204189300537,1.86133646965027,-1.16669169440866,0.181012690067291,0.057969942688942,-14.5836461801082,9.05063450336456,5.7969942688942,0.4,1,0.72727273,1,0.66666667,0.75,0.54545455,22.5,0.72727273,0.18181818,0.09090909,95.7221984863281,87.1177062988281,85.5552978515625,-4.56520366668701,2.36020994186401,-8.39375019073486,9.14278221130371,1.0206184387207,0.382072001695633,-1.16669169440866,0.181012690067291,0.057969942688942,-14.5836461801082,9.05063450336456,5.7969942688942,0.4,1,0.72727273,1,0.66666667,0.75,0.54545455,2,88.2021713256836,15.103949546814,1,0.5,103.959,1,0.5,"2024-05-05",0
"Emilio Pagan",14771,"2024-05-03","BAL",18,2024,"CIN","H",33,0,1,40.5000422448361,1,0,0,0,0,0,0,0,0.2,6,4,3,3,1,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,1,4,1,1,0,0,0,0,0,0,8.41372908401489,13.500014081612,0.666666666666667,6.00000625849423,0.6,0.38461538,22.666500118396,17.83354212644,12.2385396785169,923.400645603159,516.829444885348,297.542650377296,0.25,0.166666666,0.166666666,0.666666666,0.25,0.25,0,0,6,20,26,-0.375900000333786,-0.410300016403198,0.0344000160694122,-2.78699994087219,-0.263546109199524,1.49785709381104,1.55099999904633,1.55099999904633,0.585999965667725,1,1,-0.248992756009102,-0.00196576459140096,0,1,0.46153846,95,0.42307692,87.18181818,0.11538462,85.33333333,NA,-0.44725427031517,-1.94692623615265,-0.496778666973114,-3.72711891929309,-17.6993294195695,-16.5592888991038,0.5,0.9,0.65384615,1,1,1,0.38461538,0.66666667,0,3,1,2,1,1,4,6,0.5,0.16666667,0.33333333,0.16666667,0.16666667,0.66666667,12.5197859394108,NA,55.25393,57.63398,44.87499,57.37057,71.7929,54.80497,80,42.97667,80,63.1497,60.28828,60.18499,-0.69153,3.0398,117.82,102.24,112.7,115.76,98.68,85.76,94.8,186.7,178.5,114.292307692308,110.479230769231,108.894615384615,0.46153846,0.42307692,0.11538462,94.9916687011719,87.2727272727273,85.2000020345052,-4.91522439320882,1.21762336384166,-7.85214424133301,10.5710461934408,3.79556586525657,5.17302163441976,-0.451516821980476,-1.95625769719481,-0.500641420483589,-3.76264018317064,-17.7841608835892,-16.688047349453,0.5,0.78571429,0.65384615,1,1,1,0.53846154,24.1,0.46153846,0.42307692,0.11538462,95.5609537760417,87.8018632368608,85.7401326497396,-4.32073179880778,1.85362798517401,-7.41489346822103,9.44346237182617,2.25707765059038,3.40826352437337,-0.451516821980476,-1.95625769719481,-0.500641420483589,-3.76264018317064,-17.7841608835892,-16.688047349453,0.5,0.78571429,0.65384615,1,1,1,0.53846154,6,93.9189656575521,27.6849619547526,2,0.33333333,104.5,4,0.66666667,"2024-05-03",0
"Emilio Pagan",14771,"2024-04-30","@SDP",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,3,27,9,9,3,0,0,0,0,1,0,0,0,0,0.6,0.2,0.4,2.27264908401489,0,0.25,2,1,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,5.46658342107012,5.81258759727958,0,1,0,0,0,0,0,0,9,16,25,0.0204359814524651,-0.0279160309582949,0.0483520105481148,0.456999987363815,0.0498636104166508,0.58407998085022,0.361000001430511,0.361000001430511,0.20660001039505,1,1,0.00244041997939348,0.0325479071718252,0,0,0.6,94.2,0.24,86.83333333,0.16,84.25,NA,-0.100149132311344,-0.0976036712527275,0.207493871450424,-0.667660882075628,-1.62672785421213,5.1873467862606,0.38461538,0.58333333,0.48,0.8,0.28571429,0.5,0.48,0.6,0.24,1,0,0,0,0,1,1,1,0,0,0,0,1,3.25522365182303,NA,45.11245,55.19225,52.09721,80,67.64594,80,59.37963,50.01005,80,65.854,55.19248,80,-0.85954,2.78778,112.48,81.24,88.68,89.22,182.72,177.76,107.36,156.08,146.66,106.0784,117.5696,119.336,0.6,0.24,0.16,94.2,86.8666687011719,84.0999984741211,-4.34051869710286,1.37221225102743,-7.83892345428467,10.4847473144531,3.64100074768066,5.12675952911377,-0.105948105454445,-0.100918594747782,0.20996356382966,-0.706320703029633,-1.6819765791297,5.24908909574151,0.33333333,0.61538462,0.48,0.75,0.375,0.5,0.52,21.85,0.6,0.24,0.16,94.4434244791667,87.0888163248698,84.3166732788086,-3.81178944905599,1.99607674280802,-7.32318496704102,9.67463989257812,2.57800006866455,3.80556511878967,-0.105948105454445,-0.100918594747782,0.20996356382966,-0.706320703029633,-1.6819765791297,5.24908909574151,0.28571429,0.72727273,0.48,0.75,0.375,0.5,0.44,1,101.227401733398,11.3881301879883,0,0,101.227,1,1,"2024-04-30",0
"Emilio Pagan",14771,"2024-04-28","@TEX",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,1,9,18,0,0.5,0,0,2,0,0,0,0,0,0,0.2,0.4,-0.2,9.91016908401489,0,0,2,0,1,7.1664797782898,-7.1664797782898,7.1664797782898,0,164.557107613594,174.972652767409,2,0,1,0,0,0,0,0,11,13,24,0.0421680398285389,-0.0471880361437798,0.0893560796976089,0.49099999666214,0.0509864985942841,1.04343998432159,0.740400016307831,0.740400016307831,0.521999955177307,1,1,0.00938711501657963,0.0310254055520614,0,0,0.66666667,93.9375,NA,NA,0.33333333,84.625,NA,0.300152748823166,NA,-0.121009722352028,1.87595468014479,NA,-1.51262152940035,0.25,0.75,0.41666667,0.75,0.5,0.6,0.33333333,0.8,0.16666667,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,6.81473469560499,NA,57.07228,50.89443,70.29611,NA,NA,NA,47.85504,45.35903,50.8307,52.39664,46.28981,64.68099,-0.02348,4.04187,99.76,81.56,84.6,NA,NA,NA,95.06,114.82,98.5,98.1933333333333,92.6466666666667,89.2333333333333,0.66666667,NA,0.33333333,93.9250030517578,NA,84.4749984741211,-5.40213394165039,NA,-8.3651647567749,10.3936491012573,NA,4.43355274200439,0.296997841447592,NA,-0.124151986092329,1.85623650904745,NA,-1.55189982615411,0.15384615,0.72727273,0.41666667,0.5,0.625,0.6,0.45833333,20.57894737,0.66666667,NA,0.33333333,94.0878829956055,NA,84.6071243286133,-4.92554998397827,NA,-7.98072242736816,9.34021949768066,NA,2.77424883842468,0.296997841447592,NA,-0.124151986092329,1.85623650904745,NA,-1.55189982615411,0.15384615,0.72727273,0.41666667,0.5,0.625,0.6,0.45833333,2,99.6537628173828,-3.14495038986206,0,0,100.218,2,1,"2024-04-28",0
"Emilio Pagan",14771,"2024-04-24","PHI",18,2024,"CIN","H",33,0,0,27.000028163224,1,0,0,0,0,0,1,0,0.1,4,3,1,1,0,0,0,0,0,0,0,0,0,81.0000844896721,0,0,0,2,0,2,0,0,0,0,0,0,0,3.65572908401489,0,0.75,9.00000938774135,0.75,0.66666667,3.1664797782898,23.8335483849342,3.1664797782898,615.600430402106,73.6482366464374,78.3097583844777,2,0.5,0.5,0,0,0,0,0,2,10,12,-0.282940030097961,-0.340040028095245,0.0570999979972839,-1.91200006008148,-0.180803790688515,2.43700003623962,1.38300001621246,1.38300001621246,2.74399995803833,1,1,-0.130837365984917,0.0147355908964978,0,1,0.41666667,94.6,0.58333333,86.57142857,NA,NA,NA,-0.331932812929153,-1.02549886703491,NA,-6.63865625858307,-14.6499838147845,NA,0.6,0.85714286,0.75,0.66666667,0.66666667,0.66666667,0.58333333,0.75,0.25,1,0,3,0,2,2,4,0.25,0,0.75,0,0.5,0.5,10.5617133508076,NA,80,58.46838,80,75.17062,55.86814,58.94804,NA,NA,NA,80,56.6483,77.64693,-2.05536,0.99405,109.02,119,137.16,101.12,106.86,108.24,NA,NA,NA,104.411666666667,111.918333333333,120.29,0.41666667,0.58333333,NA,94.4400024414062,86.4285714285714,NA,-4.84581031799316,1.27156788962228,NA,11.9487945556641,3.85839298793248,NA,-0.337707158178091,-1.03736868128181,NA,-6.75414316356182,-14.8195525897401,NA,0.75,0.75,0.75,0.66666667,0.66666667,0.66666667,0.66666667,23.75,0.41666667,0.58333333,NA,94.882080078125,86.8611973353795,NA,-4.28266220092773,1.98829010554722,NA,10.5248802185059,2.1526426587786,NA,-0.337707158178091,-1.03736868128181,NA,-6.75414316356182,-14.8195525897401,NA,0.66666667,0.77777778,0.75,0.5,0.71428571,0.66666667,0.75,4,98.6193695068359,8.34235668182373,0,0,107.427,2,0.5,"2024-04-24",0
"Emilio Pagan",14771,"2024-04-23","PHI",18,2024,"CIN","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,73.6482366464374,151.387312822842,0.5,0,0.333333333,0.666666666,0.5,0,1,9,2,6,8,0.00746002187952399,0,0.00746002187952399,0.560999989509583,0.0530496463179588,0.0916666686534882,0.162000000476837,0.162000000476837,0.0410000011324883,1,1,0.0838597342371941,-0.00247767913356814,0,0,0.5,94.25,0.375,86.66666667,0.125,86,NA,0.707357287406921,-0.0322868302464485,0.054188709706068,17.683932185173,-1.07622767488162,5.4188709706068,0.6,0.33333333,0.5,0.66666667,1,0.75,0.375,0.66666667,0.125,2,0,1,1,2,0,3,0.66666667,0,0.33333333,0.33333333,0.66666667,0,-0.148932495422494,NA,80,56.90582,80,62.40924,61.4869,66.61014,80,52.71986,80,80,57.21443,80,-2.21746,0.7509,106.14,126.36,133.1,87.32,110.12,106.92,87.84,178.44,166.98,96.795,126.78,127.5175,0.5,0.375,0.125,94.2250061035156,86.7999979654948,85.5,-4.15689659118652,1.88792324066162,-8.23444366455078,10.6873188018799,4.03664143880208,5.6581654548645,0.69869539886713,-0.0332007221877575,0.054773960262537,17.4673849716783,-1.10669073959192,5.4773960262537,0.6,0.33333333,0.5,0.66666667,1,0.75,0.375,16.4,0.5,0.375,0.125,94.6571731567383,87.2067057291667,85.8818969726562,-3.76181745529175,2.24302005767822,-8.0413703918457,9.36582279205322,2.2941099802653,3.85531997680664,0.69869539886713,-0.0332007221877575,0.054773960262537,17.4673849716783,-1.10669073959192,5.4773960262537,0.6,0.33333333,0.5,0.66666667,1,0.75,0.375,3,81.1605936686198,36.8596903483073,0,0,87.3277,0,0,"2024-04-23",0
"Emilio Pagan",14771,"2024-04-21","LAA",18,2024,"CIN","H",33,1,0,0,1,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,1,4.5,0,4.5,1,0,0,3,1,1,1,0,0,0,0.16666667,0,0.16666667,2.67617353719961,0,0.166666666666667,0.5,0.2,1,2.1664797782898,-2.1664797782898,2.92248398140073,0,50.9210189046483,72.413423398336,3,0.2,0.6,0.2,1,0,3,13.5,8,14,22,0.14852999150753,-0.0511799901723862,0.199709981679916,1.12199997901917,0.106099292635918,1.12150001525879,1.26500010490417,1.19000005722046,0.985000014305115,1,1,0.121679671108723,0.0107590176890269,1,0,0.5,94.54545455,0.27272727,85.83333333,0.22727273,84,NA,0.310354381799698,0.801395416259766,0.149364113807678,2.82140347090634,13.3565902709961,2.98728227615356,0.2,0.66666667,0.45454545,0.5,0.75,0.7,0.54545455,0.83333333,0.13636364,3,0,2,2,1,2,5,0.6,0,0.4,0.4,0.2,0.4,1.82815027831365,NA,71.23953,60.63146,74.19707,54.43336,61.45529,59.66315,20.96916,59.3797,20,55.69727,61.30378,55.96766,-0.22854,3.73428,121.84,100.56,121.86,98.26,100.34,98.32,98.52,52.14,55.92,110.109090909091,89.4954545454545,100.453636363636,0.5,0.27272727,0.22727273,94.5636319247159,85.9500020345052,84,-5.36444785378196,1.75112613042196,-8.01305999755859,11.487209666859,4.28605620066325,2.57122573852539,0.3127136901021,0.815118916332722,0.151132382452488,2.84285172820091,13.585315272212,3.02264764904976,0.11111111,0.69230769,0.45454545,1,0.66666667,0.7,0.59090909,19.0625,0.5,0.27272727,0.22727273,94.8175270774148,86.1639506022135,84.2275573730469,-4.90507091175426,2.51314322153727,-7.66723785400391,9.84325755726207,2.49263334274292,0.453125381469727,0.3127136901021,0.815118916332722,0.151132382452488,2.84285172820091,13.585315272212,3.02264764904976,0.11111111,0.69230769,0.45454545,1,0.66666667,0.7,0.59090909,5,77.3516967773437,21.7875228881836,0,0,107.675,2,0.4,"2024-04-21",0
"Emilio Pagan",14771,"2024-04-16","@SEA",18,2024,"CIN","A",33,0,1,27.000028163224,1,0,0,0,0,0,0,0,0.1,5,2,1,1,0,2,0,0,0,0,1,27.000028163224,54.0000563264481,54.0000563264481,0.5,0,0,1,0,1,0,0,0,0,0.2,0.4,-0.2,10.3902890840149,0,0.666666666666667,12.0000125169885,1,0.75,15.1664922952783,11.8335358679458,15.1664922952783,615.600430402106,346.375134024229,368.298744015354,1,0.5,0.5,0,0,0,0,0,11,9,20,-0.246614024043083,-0.290370047092438,0.0437560193240643,-2.05399990081787,-0.233276546001434,2.19623994827271,1.16999995708466,1.16999995708466,2.3199999332428,1,1,-0.123032256960869,0.0107430582159686,0,1,0.4,93.375,0.4,85,0.2,81.75,NA,-0.323217511177063,-0.905881881713867,-0.0603460483253002,-4.04021888971329,-11.3235235214233,-1.50865120813251,0.2,0.6,0.3,0.66666667,1,0.83333333,0.25,0.4,0.05,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,12.8356307900936,NA,45.09345,55.30899,49.26586,35.22996,50.90554,33.91888,27.05612,45.55615,38.15586,34.61061,52.09801,34.89848,1.0815,5.69934,97.5,81.32,88.18,94.06,89.94,87.68,89,55.62,57.8,94.424,79.628,81.904,0.4,0.4,0.2,93.1999969482422,84.7874984741211,81.75,-5.82884311676025,2.16247057914734,-8.03680610656738,10.9839725494385,2.76714420318604,4.27188873291016,-0.331678744405508,-0.920680116862059,-0.0648319125175476,-4.14598430506885,-11.5085014607757,-1.62079781293869,0.18181818,0.44444444,0.3,0.5,1,0.83333333,0.45,21.6,0.4,0.4,0.2,93.8338775634766,85.3969497680664,82.3646240234375,-5.30428886413574,2.73761177062988,-7.6568751335144,9.78536987304688,1.55846655368805,2.83782005310059,-0.331678744405508,-0.920680116862059,-0.0648319125175476,-4.14598430506885,-11.5085014607757,-1.62079781293869,0.18181818,0.44444444,0.3,0.5,1,0.83333333,0.45,2,100.473403930664,4.69610023498535,0,0,101.931,2,1,"2024-04-16",0
"Emilio Pagan",14771,"2024-04-14","@CHW",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,2,1,1,0,0,0,0.25,0,0.25,4.46147908401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,28.1938011628592,103.055865631376,0,0.333333333,0,0.666666666,0.5,0,1,9,2,6,8,0.0070980004966259,-0.00424600020051003,0.0113440006971359,0.496999979019165,0.0512107163667679,0.128649994730949,0.158199995756149,0.158199995756149,0.029399998486042,1,1,0.0338884070515633,0.0212845489323854,0,0,0.625,92.6,0.125,84,0.25,81.5,NA,0.732470393180847,-0.463952898979187,0.0334886722266674,14.6494078636169,-46.3952898979187,1.67443361133337,0.5,0.75,0.625,0.5,0.66666667,0.6,0.5,1,0.25,2,1,0,1,2,0,3,0.66666667,0.33333333,0,0.33333333,0.66666667,0,1.84172360378433,NA,80,51.36019,79.43594,80,54.93741,80,46.50984,45.84506,47.08738,80,48.01309,80,-2.09212,0.93891,112.58,99.6,107.4,81.72,149.6,143.56,95.32,94.92,90.96,104.4075,104.68,107.81,0.625,0.125,0.25,92.5800048828125,84,81.3500061035156,-6.14855270385742,2.07480192184448,-7.93453598022461,11.0555938720703,2.14934182167053,4.04679775238037,0.74102146923542,-0.47120988368988,0.0337270088493824,14.8204293847084,-47.120988368988,1.68635044246912,0.33333333,0.8,0.625,0,0.75,0.6,0.625,14.75,0.625,0.125,0.25,93.09169921875,84.4608993530273,81.8479995727539,-5.26809616088867,2.74472999572754,-6.9055347442627,9.72947998046875,0.790080010890961,2.38290500640869,0.74102146923542,-0.47120988368988,0.0337270088493824,14.8204293847084,-47.120988368988,1.68635044246912,0.33333333,0.8,0.625,0,0.75,0.6,0.625,3,90.261240641276,47.973139444987,0,0,97.2726,1,0.33333333,"2024-04-14",0
"Emilio Pagan",14771,"2024-04-12","@CHW",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.260634320719,18.1856412207288,0,0,0,1,0,0,2,18,4,7,11,0.00166999991051853,0,0.00166999991051853,0.496999979019165,0.0512107163667679,0.0229333322495222,0.0394000001251698,0.0394000001251698,0,1,1,0.0697877779603004,0.00303198902115598,0,0,0.45454545,94,0.54545455,85.5,NA,NA,NA,0.546859204769135,0.235589191317558,NA,10.9371840953827,3.9264865219593,NA,0.42857143,0.5,0.45454545,0.66666667,0.5,0.6,0.36363636,0.66666667,0.18181818,1,0,0,0,0,1,1,1,0,0,0,0,1,-1.81690392675247,NA,80,56.51324,80,80,59.63586,80,NA,NA,NA,80,57.04385,80,-4.12095,-2.10433,127.6,142.52,164.22,98.94,167.1,160.5,NA,NA,NA,111.967272727273,155.927272727273,162.190909090909,0.45454545,0.54545455,NA,93.9200012207031,85.4833374023438,NA,-4.68981399536133,2.24277718861898,NA,11.5134033203125,2.8998015721639,NA,0.553478665649891,0.237724900245667,NA,11.0695733129978,3.96208167076111,NA,0.33333333,0.5,0.45454545,1,0.5,0.6,0.72727273,16.875,0.45454545,0.54545455,NA,94.3349792480469,85.8832194010417,NA,-4.15702209472656,3.12232335408529,NA,10.3108505249023,1.47033405303955,NA,0.553478665649891,0.237724900245667,NA,11.0695733129978,3.96208167076111,NA,0.33333333,0.5,0.45454545,1,0.5,0.6,0.72727273,1,103.412986755371,41.2534713745117,0,0,103.413,1,1,"2024-04-12",0
"Emilio Pagan",14771,"2024-04-06","NYM",18,2024,"CIN","H",33,1,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,2,0,1,0,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,73.6482366464374,151.387312822842,1,0,0.5,0.5,0.5,0,5,45,2,5,7,0.059310007840395,-0.013810008764267,0.0731200128793716,0.560999989509583,0.0530496463179588,0.804000020027161,0.976999998092651,0.976999998092651,0.393999993801117,1,1,0.05491903424263,0.0188496303879895,0,0,0.57142857,92,0.42857143,84,NA,NA,NA,0.109017014503479,0.138761833310127,NA,2.72542536258698,4.62539444367091,NA,0.5,0.66666667,0.57142857,1,1,1,0.42857143,0.75,0,3,0,1,1,1,2,4,0.75,0,0.25,0.25,0.25,0.5,0.228096473184016,NA,80,54.18195,80,27.81489,47.3826,33.4768,NA,NA,NA,65.47922,49.56316,75.40972,-0.83626,2.8227,89.92,128.66,131.2,88.86,88.06,81.14,NA,NA,NA,89.4657142857143,111.26,109.745714285714,0.57142857,0.42857143,NA,91.875,84.1000010172526,NA,-4.57210445404053,1.70185248057048,NA,11.2501077651978,3.75717004140218,NA,0.108732134103775,0.140326611697674,NA,2.71830335259438,4.67755372325579,NA,0.33333333,0.75,0.57142857,1,1,1,0.57142857,15.33333333,0.57142857,0.42857143,NA,92.2599792480469,84.4318644205729,NA,-4.13733768463135,2.07762829462687,NA,9.88943290710449,2.01446342468262,NA,0.108732134103775,0.140326611697674,NA,2.71830335259438,4.67755372325579,NA,0.33333333,0.75,0.57142857,1,1,1,0.57142857,4,95.8806228637695,34.517692565918,0,0,106.867,2,0.5,"2024-04-06",0
"Emilio Pagan",14771,"2024-04-05","NYM",18,2024,"CIN","H",33,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,2,18,0,9,2,0,0,0,2,0,1,0,0,0,0.5,0,0.5,1.65247908401489,9,0.25,1,0,1,12.1664797782898,-3.16647977828979,2.19049659073353,205.19992942694,278.193196322539,54.7244184399108,0,0,0,1,0.5,0.5,0,0,4,11,15,-0.0853500068187714,-0.138710007071495,0.0533600002527237,-0.439000010490417,-0.0415130034089088,0.640749990940094,0.976999998092651,0.976999998092651,0.344999998807907,1,1,-0.185363039374352,0.0521597494397738,0,1,0.42857143,93.83333333,0.35714286,86.6,0.21428571,84.66666667,0.06666667,0.237582087516785,-1.25630283355713,0.22376437485218,3.95970145861308,-25.1260566711426,7.45881249507268,0.44444444,0.8,0.57142857,0.25,1,0.625,0.35714286,0.5,0.2,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,9.65001828460777,NA,80,56.45092,80,47.85674,58.71367,51.90346,34.20445,66.24096,40.35449,62.96398,60.88686,70.82127,-0.67999,3.05711,120.72,133.44,158.48,80.68,114.18,119.56,62.94,106.56,102.58,94.0385714285714,120.801428571429,132.601428571429,0.42857143,0.35714286,0.21428571,93.5499979654948,86.5200012207031,84.7666625976562,-4.93464469909668,0.911460781097412,-8.72522036234538,11.7169850667318,3.63182907104492,5.24205334981283,0.239384643733501,-1.25541216507554,0.209124978631735,3.98974406222502,-25.1082433015108,6.97083262105783,0.57142857,0.57142857,0.57142857,0.25,1,0.625,0.5,17.5,0.42857143,0.35714286,0.21428571,93.8119710286458,86.7676208496094,85.0121358235677,-4.59406344095866,1.40649795532227,-8.54612668355306,10.2760251363118,2.27502994537353,3.37827332814535,0.239384643733501,-1.25541216507554,0.209124978631735,3.98974406222502,-25.1082433015108,6.97083262105783,0.57142857,0.57142857,0.57142857,0.25,1,0.625,0.5,2,90.403678894043,51.6848068237305,1,0.5,100.41,1,0.5,"2024-04-05",0
"Emilio Pagan",14771,"2024-04-01","@PHI",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0.333333333333333,1.50000156462356,0.5,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,5.46651230198958,5.81251197675874,2,0,1,0,0,0,0,0,3,6,9,0.0416459888219833,-0.0359019972383976,0.0775479897856712,0.263999998569489,0.0270353313535452,1.53639996051788,0.490200012922287,0.980400025844574,1.51020002365112,1,1,0.00561153190210462,0.0214946838569387,0,0,0.44444444,93.25,0.44444444,86.75,0.11111111,85,NA,-0.409764170646667,0.230300888419151,0.182590544223785,-10.2441042661667,5.75752221047878,18.2590544223785,0.42857143,1,0.55555556,0.66666667,1,0.8,0.22222222,0.33333333,0.11111111,0,0,2,1,1,0,2,0,0,1,0.5,0.5,0,-0.230934060923212,NA,31.13461,48.89182,38.75978,30.9359,53.24881,20,56.07268,29.74081,77.1531,30.72981,47.11115,26.07204,1.3226,6.06099,103.56,76.78,74.46,94.48,102.46,97.44,98.14,119.36,84.48,98.9222222222222,92.9244444444444,85.7866666666667,0.44444444,0.44444444,0.11111111,93.2249984741211,86.4749984741211,85,-5.19843816757202,1.282585978508,-8.35179901123047,11.1515703201294,4.0554347038269,6.05964231491089,-0.416435904800892,0.233057115226984,0.184771567583084,-10.4108976200223,5.8264278806746,18.4771567583084,0.5,0.66666667,0.55555556,0.66666667,1,0.8,0.33333333,24,0.44444444,0.44444444,0.11111111,93.5758514404297,86.7912750244141,85.2746963500977,-4.68063259124756,2.18602728843689,-7.69059991836548,9.84350204467773,2.40598487854004,4.42272996902466,-0.416435904800892,0.233057115226984,0.184771567583084,-10.4108976200223,5.8264278806746,18.4771567583084,0.5,0.66666667,0.55555556,0.66666667,1,0.8,0.33333333,2,63.0403594970703,-13.4489603042603,0,0,66.0022,0,0,"2024-04-01",0
