"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxCU%","pfxCH%","pfxvFA","pfxvSI","pfxvCU","pfxvCH","pfxFA-X","pfxSI-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwCU","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSI%","pivCH","pivCU","pivFA","pivSI","piCH-X","piCU-X","piFA-X","piSI-X","piCH-Z","piCU-Z","piFA-Z","piSI-Z","piwCH","piwCU","piwFA","piwSI","piwCH/C","piwCU/C","piwFA/C","piwSI/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jose Quintana",11423,"2024-07-29","MIN",25,2024,"NYM","H",35,1,0,1.5,1,1,1,0,0,0,0,0,6,24,5,1,1,0,1,0,0,0,0,5,7.5,1.5,7.5,5,0,0,6,7,5,1,0,0,0,0.20833333,0.04166667,0.16666667,3.98659887226602,0,0.217391304347826,1,0.277777777777778,0.83333333,1.99981311162313,-0.499813111623129,3.76382291888197,37.8458081718557,50.4235046168091,92.7449876118352,0.857142857,0.277777777,0.333333333,0.388888888,0.142857142,0,11,16.5,38,59,97,0.111680030822754,-0.216259971261024,0.32794001698494,1.75389993190765,0.190744966268539,0.722750008106232,0.700699985027313,0.870000004768372,0.0126000000163913,1,1,0.13318957388401,0.0213313940442791,0,0,0.34020619,90.45454545,0.03092784,76,0.49484536,76.83333333,0.13402062,85.76923077,NA,0.748316526412964,0.207493871450424,1.35983836650848,-1.12570011615753,2.26762583761504,6.91646238168081,2.83299659689267,-8.65923166275024,0.36231884,0.71428571,0.46391753,0.72,0.95,0.82222222,0.28865979,0.66666667,0.08247423,5,8,5,4,12,2,18,0.27777778,0.44444444,0.27777778,0.22222222,0.66666667,0.11111111,2.85676550827122,66,33.78742,39.28211,40.47239,46.67643,38.73963,48.16917,54.54402,42.07418,52.1697,52.10931,37.70118,50.98127,42.18418,31.59112,43.5289,0.61098,4.99356,82.88,100.46,76.98,82.9258823529412,119.302352941176,105.992941176471,77.52,95.1,79.08,85.92,122,114.42,82.6052083333333,113.446875,99.35125,0.16494845,0.17525773,0.5257732,0.13402062,90.1875,90.5764734604779,76.7941176470588,85.530771108774,3.24085903167725,8.67740047679228,-3.24966430664062,8.74914785531851,9.44118309020996,6.87281799316406,-4.59392801920573,2.99616300142728,0.6385358273983,0.11801290884614,1.6098959222436,-1.14482599124312,3.99084892123938,0.694193581447882,3.15665867106587,-8.80635377879326,0.35,0.64864865,0.46391753,0.66666667,0.95833333,0.82222222,0.3814433,18.8630137,0.13402062,0.5257732,0.16494845,0.17525773,85.3544640174279,76.6118068321078,90.0304489135742,90.4042537913603,8.36576315072867,-4.01852087881051,2.32221555709839,8.2548729391659,1.56061187157264,-6.08452591241575,8.55720329284668,5.84933292164522,-1.14482599124312,1.6098959222436,0.6385358273983,0.11801290884614,-8.80635377879326,3.15665867106587,3.99084892123938,0.694193581447882,0.35087719,0.625,0.46391753,0.65,0.96,0.82222222,0.41237113,18,85.4539320203993,13.9064704047309,0,0,104.998,4,0.22222222,"2024-07-29",0
"Jose Quintana",11423,"2024-07-23","@NYY",25,2024,"NYM","A",35,1,0,1.8,1,1,0,0,0,0,0,0,5,22,3,1,1,1,5,0,0,1,0,6,10.8,9,5.4,1.2,0,0,4,3,3,0,0,1,0,0.27272727,0.22727273,0.04545455,5.86673735152363,1.8,0.176470588235294,1.6,0.2,1,6.3664797782898,-4.5664797782898,4.67368482202292,45.4149698062268,156.593764963446,114.732458873427,1.333333333,0.3,0.4,0.3,0,0.333333333,3,5.4,45,50,95,0.139259979128838,-0.282059967517853,0.421319931745529,1.45499992370605,0.151090353727341,0.973947823047638,0.916400015354156,0.870000004768372,1.37360000610352,1,1,-0.0248151030391455,0.167800154017617,0,0,0.41489362,91.23076923,0.08510638,77.125,0.29787234,77.39285714,0.20212766,86.10526316,0.01052632,-1.34898829460144,0.312887161970139,1.47551238536835,-0.331609964370728,-3.4589443451319,3.91108952462673,5.26968709060124,-1.7453156019512,0.25757576,0.75,0.40425532,0.47058824,0.9047619,0.71052632,0.29787234,0.40909091,0.11578947,6,2,3,1,6,4,11,0.54545455,0.18181818,0.27272727,0.09090909,0.54545455,0.36363636,7.99529117852484,51,42.16868,55.36784,38.5328,46.12253,46.18541,50.71892,20,48.96084,20,37.58322,55.40523,33.42957,28.69036,46.37323,23.08521,1.4493,6.25104,89.04,91.46,80.38,89.204,98.388,88.336,74.78,62,47.04,102.46,89.3,101.94,88.4791397849462,86.9969892473118,80.0187096774194,0.22340426,0.19148936,0.38297872,0.20212766,90.7095249720982,91.8166639539931,77.2972208658854,85.9894762541118,2.83809625534784,8.89808400472005,-4.24560377332899,8.73404573139391,8.95200456891741,7.69393751356337,-4.06023576524523,2.28585112722296,0.148147061467171,-1.50763637199998,1.80682459101081,-0.342288613319397,0.705462197462718,-8.37575762222211,5.01895719725225,-1.80151901747051,0.25862069,0.63888889,0.40425532,0.4,0.91304348,0.71052632,0.38297872,18.63013699,0.20212766,0.38297872,0.22340426,0.19148936,85.7554289165296,77.0452406141493,90.4782191685268,91.5956556532118,8.17255682694285,-5.35886849297418,1.75944864182245,8.13397132025825,0.826485734236868,-5.41956117418077,8.38557288760231,6.64032660590278,-0.342288613319397,1.79177306964993,0.148147061467171,-1.50763637199998,-1.80151901747051,4.97714741569426,0.705462197462718,-8.37575762222211,0.25862069,0.63888889,0.40425532,0.4,0.91304348,0.71052632,0.38297872,11,81.8066223144531,12.4331497192383,1,0.09090909,100.37,3,0.27272727,"2024-07-23",0
"Jose Quintana",11423,"2024-07-14","COL",25,2024,"NYM","H",35,0,1,7.94117736156434,1,1,0,0,0,0,0,0,5.2,25,6,5,5,4,1,0,0,0,0,8,12.7058837785029,1.58823547231287,9.52941283387721,8,0.111111111,0,9,7,0,1,1,0,0,0.32,0.04,0.28,2.63840108401489,6.35294188925147,0.25,1.23529425624334,0.166666666666667,1,10.0488334916456,-2.10765613008122,2.7401371734354,200.360183389631,246.125776971549,68.0068808384816,1.285714285,0,0.5625,0.4375,0.142857142,0.571428571,3,4.7647064169386,34,53,87,-0.411633968353271,-0.734409987926483,0.322776049375534,-2.34109997749329,-0.254605770111084,0.895919978618622,0.91100001335144,0.870000004768372,0.300399988889694,1,1,-0.387171417474747,-0.0722825272714695,0,0,0.39534884,91.70588235,0.06976744,77.83333333,0.34883721,77.26666667,0.18604651,86.25,0.01149425,-1.75424480438232,0.524642705917358,-1.76987159252167,-0.367561399936676,-5.15954354230095,8.74404509862264,-5.89957197507222,-2.29725874960423,0.30909091,0.64516129,0.43023256,0.35294118,0.9,0.64864865,0.36046512,0.68,0.14942529,9,6,1,2,6,8,16,0.5625,0.375,0.0625,0.125,0.375,0.5,7.18115199596809,29,28.13126,33.65177,37.82535,25.1434,45.1297,23.80219,68.57229,41.27621,71.26013,35.61877,45.46322,46.92054,23.47217,37.62856,28.80774,1.77349,6.73733,82.66,79.44,59.66,86.8494444444445,71.9972222222222,62.5166666666667,93.7,132.94,111.4,99.6,92.84,99.44,90.836511627907,83.4872093023256,77.1390697674419,0.04651163,0.34883721,0.41860465,0.18604651,90.9749984741211,91.6799967447917,77.3833346896701,86.25,3.47229552268982,8.39398040771484,-3.33426327175564,8.1042423248291,8.45142555236816,7.61524251302083,-4.51351674397786,3.96913576126099,-1.15699389576912,-0.588120598345995,-1.22600701078773,-0.359322719275951,-28.924847394228,-1.96040199448665,-3.4055750299659,-2.2457669954747,0.30434783,0.575,0.43023256,0.28571429,0.86956522,0.64864865,0.46511628,17.96774194,0.18604651,0.41860465,0.03488372,0.36046512,86.4345397949219,77.5580579969618,91.5434366861979,91.8138703377016,7.39646863937378,-4.2353401184082,2.09435002009074,7.44174145114037,2.78854823112488,-5.66425196329753,7.96162986755371,6.73111503354965,-0.359322719275951,-1.23681278154254,-1.13594694435596,-0.60916754975915,-2.2457669954747,-3.43559105984039,-37.8648981451988,-1.96505661212629,0.31372549,0.6,0.43023256,0.3125,0.9047619,0.64864865,0.40697674,16,88.8655014038086,11.1775751113892,3,0.1875,107.875,5,0.3125,"2024-07-14",0
"Jose Quintana",11423,"2024-07-09","WSN",25,2024,"NYM","H",35,1,0,0,1,1,1,0,0,0,0,0,7,24,1,0,0,0,1,0,1,0,0,5,6.42857142857143,1.28571428571429,1.28571428571429,5,0,0,13,2,2,1,0,0,0,0.20833333,0.04166667,0.16666667,2.42720303936948,0,0.0454545454545455,0.285714285714286,0.0588235294117647,1,2.59505120686122,-2.59505120686122,3.0270536086389,0,64.8960046640605,74.9404241066824,6.5,0.117647058,0.764705882,0.117647058,0.5,0,6,7.71428571428571,43,60,103,0.225836038589478,-0.0799420326948166,0.305778056383133,3.21289992332458,0.349418133497238,0.604141652584076,0.635371446609497,0.870000004768372,0.117799997329712,1,1,0.428473502397537,-0.0546604444441314,0,0,0.49514563,91.35294118,0.01941748,78,0.30097087,77.51612903,0.18446602,85.94736842,NA,2.02870512008667,0.230590090155602,0.909519910812378,0.627346992492676,3.97785317664053,11.5295045077801,2.93393519616896,3.30182627627724,0.33333333,0.77777778,0.45098039,0.6,0.85714286,0.7173913,0.26470588,0.58333333,0.12621359,8,4,5,4,8,5,17,0.47058824,0.23529412,0.29411765,0.23529412,0.47058824,0.29411765,1.92260385785694,83,30.26859,44.91679,33.77752,37.91321,40.39013,36.74501,44.24222,41.13833,51.40003,56.91102,47.41346,63.72087,38.46466,37.80977,44.1712,0.84206,5.34018,91.98,78.24,68.34,88.0533333333333,109.229090909091,96.7660606060606,86.56,113.78,95.16,103.82,110.66,121.04,93.0654368932039,104.857281553398,98.2650485436893,0.19417476,0.30097087,0.32038835,0.18446602,90.9099975585937,91.5806451612903,77.4818152225379,85.8263132195724,3.3270393371582,8.54600278792843,-2.62080036510121,8.52396593595806,8.97763214111328,7.63417102444556,-3.91443287242543,3.02903185392681,1.16375357657671,0.886320922523737,1.1799589022994,0.632660508155823,5.81876788288355,2.85909975007657,3.57563303727092,3.32979214818854,0.28070175,0.65217391,0.44660194,0.5,0.83333333,0.7173913,0.44660194,18.7721519,0.18446602,0.32038835,0.18446602,0.31067961,85.7983655427632,77.4367823745265,90.9506000719572,91.499885559082,7.72761535644531,-3.75150229714134,2.18747831645765,7.54735422134399,1.87639597842568,-5.25346651944247,8.41668299624794,6.63337135314941,0.632660508155823,1.1799589022994,1.10578363388777,0.944290865212679,3.32979214818854,3.57563303727092,5.8199138625672,2.95090895378962,0.3,0.65116279,0.44660194,0.5,0.85714286,0.7173913,0.41747573,17,86.4945930032169,-3.29530738381778,0,0,109.494,6,0.35294118,"2024-07-09",0
"Jose Quintana",11423,"2024-07-04","@WSN",25,2024,"NYM","A",35,0,0,0,1,1,1,0,0,0,0,0,7,28,4,0,0,0,3,0,1,0,0,1,1.28571428571429,3.85714285714286,5.14285714285714,0.33333333,0,0,9,7,5,0,0,2,0,0.03571429,0.10714286,-0.07142857,6.91911684874403,0,0.166666666666667,1,0.173913043478261,1,4.59505120686122,-4.59505120686122,6.10705961308309,0,113.523604822825,149.370997883278,1.285714285,0.238095238,0.428571428,0.333333333,0,0,0,0,37,58,95,0.439291954040527,-0.250984042882919,0.690276026725769,3.43700003623962,0.356905490159988,1.22082662582397,1.12097144126892,0.870000004768372,1.80519998073578,1,1,0.236439824104309,0.123391739811685,0,0,0.49473684,91.12765957,0.12631579,78.25,0.21052632,78.05,0.16842105,86.5625,NA,0.0943940728902817,0.936942279338837,1.64829051494598,-0.443348824977875,0.200838452958046,7.80785232782364,8.24145257472992,-2.77093015611172,0.3442623,0.58823529,0.43157895,0.76190476,0.9,0.82926829,0.35789474,0.67857143,0.07368421,9,10,4,2,14,7,23,0.39130435,0.43478261,0.17391304,0.08695652,0.60869565,0.30434783,5.66949209226449,69,47.8208,34.12608,57.76659,68.9001,41.96407,68.78519,20,44.23346,20,39.265,42.81416,49.11856,38.55687,35.22404,42.42355,0.83633,5.33159,81.42,115.84,97.8,92.4612903225807,125.765806451613,123.952258064516,84.6,62.62,46.32,92.84,66.5,66,89.2382608695652,93.7554347826087,86.8617391304348,0.22105263,0.27368421,0.33684211,0.16842105,90.7523832775298,91.3538442758413,78.125,86.46875,2.9372193472726,7.88716125488281,-3.87854099273682,7.94020986557007,8.04995800199963,7.19330890362079,-3.10868501663208,2.91776514053345,-0.232648488134146,0.357289928942919,2.69961201772094,-0.371108412742615,-1.10784994349593,1.37419203439584,8.43628755537793,-2.31942757964134,0.30188679,0.5952381,0.43157895,0.75,0.88,0.82926829,0.44210526,19.28358209,0.16842105,0.33684211,0.2,0.29473684,86.1539459228516,77.8051147460938,90.380326120477,91.0382428850446,7.4737286567688,-4.84943199157715,1.90614740472091,7.09606988089425,1.58224868774414,-4.59963607788086,7.46220558568051,6.23845945085798,-0.371108412742615,2.69961201772094,-0.0977692604064941,0.222410701215267,-2.31942757964134,8.43628755537793,-0.514575054771022,0.794323932911668,0.32075472,0.57142857,0.43157895,0.70588235,0.91666667,0.82926829,0.44210526,23,92.1358526320684,8.86000569661458,0,0,110.04,11,0.47826087,"2024-07-04",0
"Jose Quintana",11423,"2024-06-28","HOU",25,2024,"NYM","H",35,0,0,4.5,1,1,0,0,0,0,0,0,4,21,6,2,2,1,3,0,0,0,0,7,15.75,6.75,13.5,2.33333333,0,0,3,2,6,0,0,0,0,0.33333333,0.14285714,0.19047619,3.79644336059261,2.25,0.333333333333333,2.25,0.5,0.92105263,5.1664797782898,-0.666479778289795,2.67248398140073,113.537424515567,127.417204868187,66.3719924994028,1.5,0.545454545,0.272727272,0.181818181,0,0.5,2,4.5,39,54,93,-0.0891959890723228,-0.479432016611099,0.390236020088196,-0.536099970340729,-0.0583034306764603,1.16491425037384,0.971560001373291,0.870000004768372,1.98179996013641,1,1,-0.171501561999321,0.094932845423231,0,0,0.46236559,91.18604651,0.07526882,79.14285714,0.22580645,77.71428571,0.23655914,86.36363636,NA,-1.68696451187134,-0.24093322455883,-0.756682753562927,0.722336292266846,-3.92317328342172,-3.44190320798329,-3.60325120744251,3.28334678303112,0.27272727,0.62962963,0.37634409,0.77777778,0.88235294,0.82857143,0.29032258,0.66666667,0.06451613,6,4,1,1,5,5,11,0.54545455,0.36363636,0.09090909,0.09090909,0.45454545,0.45454545,8.29670308023777,41,40.32359,47.22821,53.2908,40.43789,43.73435,43.37803,41.51191,43.19358,39.99076,64.08489,46.71404,75.54548,43.41039,41.0421,55.16464,0.5348,4.87929,88.78,111.5,94.4,84.17,98.155,90.685,87.04,111.02,92.14,103.38,100.66,118.36,91.2004347826087,104.29152173913,99.6476086956522,0.1827957,0.27956989,0.30107527,0.23655914,90.9294146369485,91.3000018780048,78.0321393694196,86.2727272727273,3.5506425745347,9.1375474196214,-2.98897552490234,9.59798362038352,8.99856298110064,7.96779339130108,-3.74561718532017,3.26000837846236,-0.146113805472851,-1.50865465402603,-1.02042201161385,0.769826367497444,-0.859492973369711,-5.80251790010012,-3.64436432719231,3.49921076135202,0.23636364,0.57894737,0.37634409,0.76923077,0.86363636,0.82857143,0.40860215,20.04166667,0.23655914,0.30107527,0.1827957,0.27956989,86.3956298828125,78.1401628766741,91.0609848920037,91.4220534104567,8.85496520996094,-4.11987604413714,2.43895003374885,8.21190936748798,1.6362791928378,-5.32851355416434,8.06028747558594,6.64172480656551,0.769826367497444,-1.02042201161385,-0.146113805472851,-1.50865465402603,3.49921076135202,-3.64436432719231,-0.859492973369711,-5.80251790010012,0.23636364,0.57894737,0.37634409,0.76923077,0.86363636,0.82857143,0.40860215,11,92.5090443004261,11.4125005548651,1,0.09090909,110.724,6,0.54545455,"2024-06-28",0
"Jose Quintana",11423,"2024-06-21","@CHC",25,2024,"NYM","A",35,1,0,0,1,1,1,0,0,0,0,0,6.1,25,4,1,0,0,1,0,1,0,0,8,11.3684216232511,1.42105270290639,5.68421081162557,8,0.166666666,0,6,5,4,1,1,0,0,0.32,0.04,0.28,2.68067948401489,0,0.173913043478261,0.789473723836885,0.266666666666667,0.83333333,1.58753233061603,-1.58753233061603,2.78122323754868,0,40.3993921308308,68.9997553074797,1.2,0.266666666,0.4,0.333333333,0.2,0,11,15.6315797319703,36,67,103,0.0125080104917288,-0.196683987975121,0.209191992878914,1.78999996185303,0.191854223608971,0.461391985416412,0.269085705280304,0.81879997253418,0.0199999995529652,1,1,0.151003122329712,-0.123893829392081,0,0,0.44660194,91.06521739,0.04854369,78.2,0.33009709,78.23529412,0.17475728,86.33333333,NA,-0.208080857992172,0.245016276836395,2.74497985839844,-1.20596671104431,-0.452349691287331,4.90032553672791,8.07347017176011,-6.69981506135729,0.36619718,0.5625,0.42718447,0.65384615,0.83333333,0.72727273,0.31067961,0.64,0.11650485,3,9,3,4,8,3,15,0.2,0.6,0.2,0.26666667,0.53333333,0.2,2.14582009532601,73,40.57985,33.27929,44.9902,58.56632,36.75733,61.96644,20,42.8104,20,37.97805,25.95173,54.02595,29.40734,27.61919,31.83392,1.40476,6.18423,86.34,102.66,88.22,93.7164102564103,131.982564102564,118.136923076923,85.9,30.1,16.54,84.7,86.42,74.42,88.6568932038835,94.4803883495146,81.0219417475728,0.21359223,0.23300971,0.37864078,0.17475728,90.8227261629972,91.1541646321615,78.1974346454327,86.3777804904514,3.26288708773526,7.45150311787923,-2.53410515418419,7.94783698187934,8.39193517511541,6.85678482055664,-3.49964865660056,2.84246381123861,-0.682283487170935,0.458887822926044,3.07252059131861,-0.144363775849342,-3.1012885780497,1.91203259552519,7.87825792645797,-0.802020976940791,0.375,0.51282051,0.42718447,0.58333333,0.9,0.72727273,0.37864078,19.26923077,0.17475728,0.37864078,0.2038835,0.24271845,86.9276462131076,78.7241398737981,91.3829752604167,91.670830078125,7.01799901326497,-3.52860240447216,2.04130227225167,6.40047607421875,1.73563946617974,-4.48143905248397,7.94114539736793,5.98381469726563,-0.144363775849342,3.07252059131861,-0.740253429859877,0.516857765614986,-0.802020976940791,7.87825792645797,-3.52501633266608,2.06743106245995,0.34848485,0.56756757,0.42718447,0.60869565,0.85714286,0.72727273,0.3592233,15,86.756103515625,8.52051696777344,1,0.06666667,102.068,5,0.33333333,"2024-06-21",0
"Jose Quintana",11423,"2024-06-15","SDP",25,2024,"NYM","H",35,1,0,1.5,1,1,1,0,0,0,0,0,6,21,2,1,1,1,2,0,0,0,0,6,9,3,3,3,0,0,6,6,1,0,0,0,0,0.28571429,0.0952381,0.19047619,3.657647456057,1.5,0.105263157894737,0.666666666666667,0.0833333333333333,1,4.33314644495646,-2.83314644495646,3.67848818451166,37.8458081718557,107.155704802035,90.682812007927,1,0.076923076,0.461538461,0.461538461,0,0.166666666,3,4.5,39,49,88,0.240257978439331,-0.185325965285301,0.425583928823471,1.75390005111694,0.190744951367378,0.886533319950104,0.990133345127106,0.870000004768372,1.30299997329712,1,1,0.156746834516525,0.1142615675736,0,0,0.55681818,91.18367347,0.06818182,77.83333333,0.18181818,77.9375,0.19318182,85.82352941,NA,1.39263796806335,0.421450644731522,-0.00373711064457893,0.19684936106205,2.84211830217011,7.02417741219203,-0.0233569415286183,1.15793741801206,0.17241379,0.7,0.35227273,0.8,0.85714286,0.83870968,0.34090909,0.47619048,0.05681818,7,4,2,4,6,3,13,0.53846154,0.30769231,0.15384615,0.30769231,0.46153846,0.23076923,3.43340879004467,65,24.70299,43.34554,23.1168,54.99416,44.5379,58.90722,21.31655,50.57893,20,69.6234,52.48002,70.33768,38.46774,43.53168,34.6454,0.84187,5.3399,77.98,86.16,74.6,88.5690909090909,126.3,113.256363636364,82.44,49.46,37.5,102.48,109.4,126.94,88.8038636363636,92.7881818181818,89.0152272727273,0.27272727,0.28409091,0.25,0.19318182,90.9583333333333,91.17599609375,77.8545476740057,85.7647058823529,3.18569342295329,9.42625610351562,-3.26212241432884,8.84090109432445,9.55700238545736,8.38187744140625,-3.10811927101829,3.71244632496553,1.25399389490485,0.171033333986998,0.406220808625221,0.194533616304398,5.22497456210355,0.68413333594799,1.84645822102373,1.14431539002587,0.14583333,0.6,0.35227273,0.71428571,0.875,0.83870968,0.45454545,17.7761194,0.19318182,0.25,0.27272727,0.28409091,85.8181654986213,77.8902199485085,91.0216369628906,91.2372265625,8.22543155445772,-4.23523365367543,2.02856381734212,8.6623779296875,2.03768270155963,-4.85661628029563,8.5284309387207,6.9527490234375,0.194533616304398,0.406220808625221,1.25399389490485,0.171033333986998,1.14431539002587,1.84645822102373,5.22497456210355,0.68413333594799,0.14583333,0.6,0.35227273,0.71428571,0.875,0.83870968,0.45454545,13,85.3543419471154,17.9119567871094,1,0.07692308,106.062,4,0.30769231,"2024-06-15",0
"Jose Quintana",11423,"2024-06-09","@PHI",25,2024,"NYM","A",35,0,0,7.36363764045674,1,1,0,0,0,0,0,0,3.2,18,6,3,3,0,2,0,1,0,0,1,2.45454588015225,4.9090917603045,14.7272752809135,0.5,0.25,0,8,2,4,0,2,0,0,0.05555556,0.11111111,-0.05555556,5.76698835049236,0,0.4,2.18181856013533,0.428571428571429,0.66666667,5.07557101840821,2.28806662204853,5.90030301935209,185.788545058521,125.206867454961,144.374575187579,4,0.285714285,0.571428571,0.142857142,0,0,0,0,28,41,69,-0.14097598195076,-0.418889999389648,0.277913987636566,-1.43300008773804,-0.146748587489128,0.957733333110809,0.817799985408783,0.870000004768372,0.771200001239777,1,1,-0.164244920015335,0.0170473890566324,0,0,0.46376812,91.03125,0.14492754,78.2,0.1884058,77.76923077,0.20289855,86.14285714,NA,-1.24143409729004,-0.431890249252319,-0.241638466715813,1.10485577583313,-3.87948155403137,-4.31890249252319,-1.85875743627548,7.89182697023664,0.34042553,0.72727273,0.46376812,0.875,1,0.9375,0.31884058,0.5,0.02898551,5,2,7,3,4,7,14,0.35714286,0.14285714,0.5,0.21428571,0.28571429,0.5,6.72168022386502,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.82,80.16,82.34,69.5869565217391,131.96,91.0147826086957,100.66,33.84,56.14,69,156.26,139.92,73.888115942029,123.848405797101,105.864347826087,0.07246377,0.39130435,0.33333333,0.20289855,91.3,90.9407371238426,77.9391293733016,86,3.22992401123047,8.60005357530382,-3.67403312351393,9.0600335257394,9.93594055175781,8.17615989402488,-2.68695864470109,2.63053567068917,-0.407294996082783,-0.817110940814018,-0.705130066722631,1.12412989139557,-8.14589992165565,-3.0263368178297,-3.06578289879405,8.02949922425406,0.34146341,0.64285714,0.46376812,0.85714286,1,0.9375,0.4057971,21.37254902,0.20289855,0.33333333,0.07246377,0.39130435,86.2213221958705,78.1548435377038,91.5376831054687,91.1700755931713,8.49646214076451,-4.3118432086447,2.15035266876221,7.86951418276186,1.14990711212158,-4.02702795940897,8.86218795776367,6.85604010687934,1.12412989139557,-0.705130066722631,-0.407294996082783,-0.817110940814018,8.02949922425406,-3.06578289879405,-8.14589992165565,-3.0263368178297,0.35897436,0.6,0.46376812,0.85714286,1,0.9375,0.43478261,14,88.0250941685268,-4.16909626552037,2,0.14285714,109.708,7,0.5,"2024-06-09",0
"Jose Quintana",11423,"2024-06-02","ARI",25,2024,"NYM","H",35,0,0,6.75,1,1,0,0,0,0,0,0,4,21,4,3,3,2,3,0,2,0,0,4,9,6.75,9,1.33333333,0,0,4,6,2,0,0,0,0,0.19047619,0.14285714,0.04761905,5.52722567593963,4.5,0.25,1.75,0.2,0.96774194,11.4164797782898,-4.66647977828979,7.1844923876226,170.306136773351,279.378455364327,175.407940505783,0.666666666,0.166666666,0.333333333,0.5,0,0.333333333,4,9,37,47,84,-0.132981985807419,-0.417430013418198,0.284448027610779,-1.16410005092621,-0.126601427793503,0.962419033050537,0.789550006389618,0.870000004768372,1.27740001678467,1,1,-0.244387149810791,0.106212424207213,0,0,0.47619048,90.75,0.08333333,78.57142857,0.17857143,78.26666667,0.26190476,85.68181818,NA,-2.20956182479858,-0.00832392647862434,-0.613785803318024,0.204597026109695,-5.52390456199646,-0.118913235408919,-4.09190535545349,0.929986482316797,0.16981132,0.64516129,0.3452381,0.44444444,0.9,0.75862069,0.36904762,0.57142857,0.08333333,5,3,4,0,6,6,12,0.41666667,0.25,0.33333333,0,0.5,0.5,10.8986038679597,33,54.20123,42.55175,62.67907,26.56876,44.79689,26.87849,20,41.27279,20,35.06853,37.00452,41.31267,23.33714,37.04674,26.20746,1.78188,6.74991,78.26,114,101.56,82.4354545454545,79.7681818181818,68.4854545454545,89.32,-1.83999999999999,-24.54,90.1,74.92,74.74,84.96,74.9949397590361,65.5142168674699,0.14285714,0.33333333,0.26190476,0.26190476,90.7166646321615,90.6357160295759,78.281815962358,85.7318170720881,4.08212407430013,8.57145963396345,-2.63394234397195,8.53542258522727,9.65795262654622,7.28710610525949,-2.71633182872425,2.44959744540128,-2.0015517026186,-0.23592833802104,-0.586209516972303,0.206423908472061,-16.6795975218217,-0.842601207218,-2.66458871351047,0.938290493054823,0.1875,0.55555556,0.3452381,0.55555556,0.85,0.75862069,0.42857143,19.47619048,0.26190476,0.26190476,0.14285714,0.33333333,85.7566472833807,78.2745749733665,90.7372029622396,90.675772530692,8.32828591086648,-3.2297328602184,3.33858076731364,8.2445193699428,0.97275803305886,-4.28192069313743,8.52045249938965,5.9611565726144,0.206423908472061,-0.586209516972303,-2.0015517026186,-0.23592833802104,0.938290493054823,-2.66458871351047,-16.6795975218217,-0.842601207218,0.23214286,0.57142857,0.3452381,0.61538462,0.875,0.75862069,0.33333333,12,93.9813842773438,19.6924298604329,2,0.16666667,105.707,4,0.33333333,"2024-06-02",0
