"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Nick Sandlin",20517,"2024-08-03","BAL",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.9208590801313,76.9288520456552,1,0,1,0,0,0,0,0,3,3,6,0.0251720137894154,0,0.0251720137894154,0.219999998807907,0.023206751793623,0.90200001001358,0.45100000500679,0.90200001001358,0.954800009727478,1,1,0.0279068890959024,-5.03920748878839e-10,0,0,0.5,93,0.16666667,80,0.33333333,85.5,NA,0.00506962090730667,0.0389156937599182,0.168099924921989,0.168987363576889,3.89156937599182,8.40499624609947,0.25,0.5,0.33333333,1,1,1,0.33333333,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1.36489168843914,NA,38.43705,61.69165,49.6226,NA,NA,NA,80,54.15517,80,40.32145,50.99184,45.1462,47.67268,58.72768,56.50778,0.27,4.48209,95.24,116.48,125.8,NA,NA,NA,103.04,146.62,153.54,45.48,81.94,71.2,79.9533333333333,109.99,112.223333333333,0.5,0.33333333,NA,0.16666667,92.7333374023438,85.4499969482422,NA,80.1999969482422,-8.75019709269206,-8.81327819824219,NA,4.44464540481567,5.84252103169759,0.528234124183655,NA,4.08431720733643,0.00496229156851768,0.170413039624691,NA,0.039364367723465,0.165409718950589,8.52065198123455,NA,3.9364367723465,0,0.5,0.33333333,NA,1,1,0.66666667,19.4,0.33333333,0.5,NA,0.16666667,85.703498840332,92.9999389648438,NA,80.4280014038086,-7.89101028442383,-7.71630986531575,NA,5.36649990081787,-0.57720547914505,5.27124341328939,NA,3.52623009681702,0.170413039624691,0.00496229156851768,NA,0.039364367723465,8.52065198123455,0.165409718950589,NA,3.9364367723465,0,0.66666667,0.33333333,NA,1,1,0.5,1,71.9545059204102,-21.178731918335,0,0,71.9545,0,0,"2024-08-03",0
"Nick Sandlin",20517,"2024-08-01","BAL",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,52.7224901608427,52.0512824543046,1,0,1,0,0,0,0,0,9,11,20,0.000927996705286205,-0.00125599140301347,0.00218398799188435,0.479999989271164,0.0506329089403152,0.0306999981403351,0.0299999993294477,0.0299999993294477,NA,0,1,0.0259176511317492,0.00431025640896694,0,0,0.3,92.33333333,0.4,79.625,0.3,84.5,NA,-0.322898119688034,-0.0103849582374096,0.88057953119278,-5.3816353281339,-0.12981197796762,14.6763255198797,0.30769231,0.71428571,0.45,0.5,1,0.77777778,0.35,0.25,0.1,1,0,0,0,0,1,1,1,0,0,0,0,1,1.5141101235599,NA,20,59.47304,20,62.61919,57.55713,48.54117,28.57925,55.13277,20,52.18197,49.21246,57.29425,20,59.00559,20,2.58588,7.95591,81.82,-107.1,-111.36,101.68,154.38,182.06,88.62,98.8,98.04,76.1,148.06,133.12,84.81,77.956,75.086,0.2,0.3,0.1,0.4,92.6750030517578,84.4833323160807,92.1499938964844,79.4749984741211,-7.60756874084473,-8.3239320119222,-10.5652475357056,5.0413703918457,6.5495810508728,-0.983763694763184,2.36788868904114,2.96332240104675,-0.464744340628386,0.880900800228119,0.133435435593128,-0.011627484112978,-11.6186085157096,14.681680003802,6.67177177965641,-0.145343551412225,0.25,0.75,0.45,0.33333333,1,0.77777778,0.4,20.26666667,0.3,0.2,0.1,0.4,84.6480305989583,92.8526000976562,92.33544921875,79.6174392700195,-7.79403495788574,-7.32287979125977,-9.91110038757324,6.02376651763916,-2.03573338190715,6.06063508987427,1.45931208133698,2.3573112487793,0.880900800228119,-0.464744340628386,0.133435435593128,-0.011627484112978,14.681680003802,-11.6186085157096,6.67177177965641,-0.145343551412225,0.25,0.75,0.45,0.33333333,1,0.77777778,0.4,1,101.196792602539,-9.13838291168213,0,0,101.197,1,1,"2024-08-01",0
"Nick Sandlin",20517,"2024-07-30","@DET",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.5241212415541,27.173712862954,1,0.5,0.5,0,0,0,2,18,6,10,16,0.0786639973521233,-0.0673480108380318,0.146012008190155,0.479999989271164,0.0506329089403152,2.07559990882874,1.51479995250702,1.51479995250702,0.567600011825562,1,1,0.0200467314571142,0.0178526715142963,1,0,0.25,93,0.25,80.25,0.5,82.5,NA,0.054809708148241,0.343885362148285,0.188425064086914,1.37024270370603,8.59713405370712,2.35531330108643,0.33333333,0.71428571,0.5,0.33333333,0.6,0.5,0.4375,0.66666667,0.25,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,3.80764797039427,NA,57.42352,53.40497,68.27488,NA,NA,NA,80,63.56498,80,42.93809,52.37308,39.94758,57.02135,61.03805,52.19148,-0.3108,3.61089,108.68,94.44,85,NA,NA,NA,128.48,114.28,121.46,99.68,112.84,102.88,107.84,108.221333333333,101.828,0.25,0.5,NA,0.25,92.875,82.4499969482422,NA,80.0500030517578,-8.31653881072998,-7.59788799285889,NA,5.19016742706299,5.94791555404663,-1.08288133144379,NA,3.8511164188385,0.0552404075860977,0.189866922795773,NA,0.351613823324442,1.38101018965244,2.37333653494716,NA,8.79034558311105,0.33333333,0.71428571,0.5,0.33333333,0.6,0.5,0.4375,17.92307692,0.5,0.25,NA,0.25,82.4507369995117,92.8777770996094,NA,80.0626220703125,-6.84034490585327,-7.38395023345947,NA,6.23978757858276,-1.8981339931488,5.62464237213135,NA,3.58201241493225,0.189866922795773,0.0552404075860977,NA,0.351613823324442,2.37333653494716,1.38101018965244,NA,8.79034558311105,0.375,0.625,0.5,0.33333333,0.6,0.5,0.5,2,80.3831787109375,11.4856758117676,0,0,90.5085,0,0,"2024-07-30",0
"Nick Sandlin",20517,"2024-07-28","@PHI",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,2,27.000028163224,0,13.500014081612,2,0,0,0,0,1,0,0,0,0,0.66666667,0,0.66666667,-0.245715358213996,0,0.333333333333333,1.50000156462356,1,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-73.2695121394468,-72.3367211985741,0,1,0,0,0,0,0,0,3,10,13,0.0395459979772568,-0.0359019972383976,0.0754479914903641,0.27099996805191,0.0277521777898073,1.35006666183472,1.32000005245209,1.32000005245209,1.26999998092651,1,1,0.0127365356311202,0.0165553497958664,0,0,0.30769231,93.25,0.46153846,79.5,0.23076923,84,NA,0.132020100951195,-0.223444610834122,0.160096764564514,3.30050252377987,-3.72407684723536,5.33655881881714,0.5,0.57142857,0.53846154,0.33333333,0.75,0.57142857,0.53846154,1,0.23076923,1,0,0,0,1,0,1,1,0,0,0,1,0,1.78360843787281,NA,80,56.17199,80,NA,NA,NA,73.84985,50.8329,69.64735,27.44285,58.42997,26.69878,80,58.98892,80,-1.85612,1.29291,105.06,153.68,156.92,NA,NA,NA,120.24,123.4,128.24,85.18,68.66,59.46,107.478461538462,120.084615384615,121.192307692308,0.30769231,0.23076923,NA,0.46153846,93.375,84.1333312988281,NA,79.3833312988281,-7.99588680267334,-8.22740681966146,NA,5.57881164550781,7.11186361312866,-2.41788069407145,NA,2.60774215062459,0.133502695709467,0.161641407757998,NA,-0.227914895862341,3.33756739273667,5.38804692526658,NA,-3.79858159770568,0.4,0.625,0.53846154,0.5,0.6,0.57142857,0.61538462,16.9,0.23076923,0.30769231,NA,0.46153846,84.365234375,93.6141510009766,NA,79.5899658203125,-7.91377321879069,-7.12168502807617,NA,6.49475351969401,-3.55567677815755,6.38172769546509,NA,1.66660308837891,0.161641407757998,0.133502695709467,NA,-0.227914895862341,5.38804692526658,3.33756739273667,NA,-3.79858159770568,0.4,0.625,0.53846154,0.5,0.6,0.57142857,0.61538462,1,109.254554748535,9.06850719451904,0,0,109.255,1,1,"2024-07-28",0
"Nick Sandlin",20517,"2024-07-27","@PHI",5,2024,"CLE","A",27,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,2,1,1,1,1,0,0,0,0,0,1,27.000028163224,0,27.000028163224,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1.65247908401489,27.000028163224,0.5,3.00000312924711,0,1,36.1665142000081,-9.16648603678403,1.70250346990911,678.232621034743,909.467900787811,40.5086795538261,0,0,0,1,0,1,0,0,3,7,10,-0.0645079538226128,-0.0653119683265686,0.000804012990556657,-2.50100016593933,-0.256118804216385,0.390866667032242,0.275600016117096,0.551200032234192,0.0401999987661839,1,1,-0.084121398627758,-0.0809168593347498,0,1,0.2,93,0.3,79.66666667,0.5,84.2,NA,-1.29019367694855,0.266312569379807,-0.120212711393833,-64.5096838474274,8.87708564599355,-2.40425422787666,0.5,0.5,0.5,0.33333333,1,0.6,0.4,0.5,0.2,0,1,0,0,0,1,1,0,1,0,0,0,1,31.3802484526972,NA,80,38.48707,52.69366,NA,NA,NA,61.20413,58.39348,49.15615,50.08486,52.53272,49.71572,60.18459,57.1307,44.08883,-0.50732,3.31611,78.74,188.78,180.4,NA,NA,NA,122.92,119.74,129.8,66.78,147.1,133.66,86.014,147.228,141.85,0.2,0.5,NA,0.3,93.1500015258789,84.3,NA,79.7333374023438,-8.98338317871094,-8.95028457641602,NA,5.09361203511556,6.17117404937744,-1.06510009765625,NA,4.56262334187825,-1.28867165744305,-0.122996654361486,NA,0.269219551235437,-64.4335828721523,-2.45993308722973,NA,8.97398504118125,0.5,0.5,0.5,0.33333333,1,0.6,0.4,17.75,0.5,0.2,NA,0.3,84.3433227539062,93.1846466064453,NA,79.762700398763,-8.39980621337891,-8.3618106842041,NA,6.20301310221354,-2.1342041015625,5.48699998855591,NA,3.77834002176921,-0.122996654361486,-1.28867165744305,NA,0.269219551235437,-2.45993308722973,-64.4335828721523,NA,8.97398504118125,0.5,0.5,0.5,0.33333333,1,0.6,0.4,1,105.874076843262,30.4018936157227,1,1,105.874,1,1,"2024-07-27",0
"Nick Sandlin",20517,"2024-07-23","DET",5,2024,"CLE","H",27,0,0,27.000028163224,1,0,0,0,0,0,1,0,0.1,3,1,2,1,0,1,0,0,0,0,1,27.000028163224,27.000028163224,27.000028163224,1,0,0,0,1,0,0,0,0,0,0.33333333,0.33333333,0,7.35528463540534,0,0.5,6.00000625849423,1,0,6.16648290753691,20.8335452556871,10.7025128576505,678.232621034743,153.51604468992,264.40703942017,0,0,0,1,0,0,0,0,7,9,16,-0.0915959924459457,-0.114159986376762,0.0225639995187521,-0.883999943733215,-0.0932489410042763,0.884800016880035,0.894800007343292,0.894800007343292,2.07999992370605,1,1,-0.0947336927056313,-0.00878799660098714,0,1,0.375,92.66666667,0.3125,79.4,0.3125,84.2,NA,-0.394643694162369,-0.317471086978912,-0.104939699172974,-6.57739490270615,-6.34942173957825,-2.09879398345947,0.27272727,0.6,0.375,1,0.66666667,0.83333333,0.3125,1,0.0625,0,0,1,0,1,0,1,0,0,1,0,1,0,3.52344911434858,NA,60.02018,52.35222,61.47836,NA,NA,NA,20,57.51223,20,49.19747,50.34234,41.30635,20,56.41111,20,2.26058,7.46796,89.36,105.56,99.88,NA,NA,NA,100.68,-62.34,-52.36,70.5,119.46,105.6,87.00375,57.435,54.0925,0.375,0.3125,NA,0.3125,92.7166646321615,84.1,NA,79.5,-7.9162851969401,-7.86681823730469,NA,5.66230545043945,6.66275278727214,-0.938326740264893,NA,2.50698432922363,-0.396407131105661,-0.107587061822414,NA,-0.325671546161175,-6.60678551842769,-2.15174123644829,NA,-6.5134309232235,0.2,0.66666667,0.375,1,0.75,0.83333333,0.375,16.07692308,0.3125,0.375,NA,0.3125,84.067919921875,92.6818339029948,NA,79.4406616210938,-7.33635787963867,-7.36684036254883,NA,6.48057022094727,-1.97103614807129,5.91298484802246,NA,1.77859554290771,-0.107587061822414,-0.396407131105661,NA,-0.325671546161175,-2.15174123644829,-6.60678551842769,NA,-6.5134309232235,0.2,0.66666667,0.375,1,0.75,0.83333333,0.375,1,87.079460144043,36.8743438720703,0,0,87.0795,0,0,"2024-07-23",0
"Nick Sandlin",20517,"2024-07-21","SDP",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,3,20.2500048279774,0,0,3,0,0,0,1,0,0,0,0,0,0.75,0,0.75,-0.543708415985107,0,0,0,0,1,-1.33352129459407,1.33352129459407,-0.19951471955943,0,-35.4718280915908,-6.80891031869213,0,0,0,1,0,0,0,0,8,13,21,0.0621679872274399,0,0.0621679872274399,0.882999956607819,0.093143455684185,0.615700006484985,0.664799988269806,0.844799995422363,0.29559999704361,1,1,0.101290799677372,-0.000319569252420007,1,0,0.42857143,91.66666667,0.19047619,79.5,0.38095238,83.5,NA,0.520417153835297,0.0450193360447884,0.47200682759285,5.78241282039218,1.12548340111971,5.90008534491062,0.35714286,0.85714286,0.52380952,0.4,0.83333333,0.63636364,0.33333333,0.75,0.19047619,0,0,1,0,0,1,1,0,0,1,0,0,1,-1.97739019233788,NA,31.26092,44.70761,20,NA,NA,NA,56.10992,42.22643,58.19227,77.52487,46.46073,61.78228,51.47701,45.22502,37.68558,0.03365,4.12757,116.04,100.26,112.12,NA,NA,NA,103.7,110.22,112.1,71.68,110.74,94.5,96.7904761904762,106.149523809524,105.40380952381,0.42857143,0.38095238,NA,0.19047619,91.7111138237847,83.4124984741211,NA,79.3499984741211,-8.20193142361111,-7.2356653213501,NA,5.1374773979187,6.87427520751953,-0.645511746406555,NA,1.82920575141907,0.52666362375021,0.477146003395319,NA,0.0452568866312504,5.851818041669,5.96432504244149,NA,1.13142216578126,0.38461538,0.75,0.52380952,0.4,0.83333333,0.63636364,0.38095238,17.9375,0.38095238,0.42857143,NA,0.19047619,83.3817138671875,91.7100965711806,NA,79.3224487304688,-6.67013645172119,-7.48480902777778,NA,6.36816024780273,-1.63446044921875,6.34670554267036,NA,0.903596222400665,0.477146003395319,0.52666362375021,NA,0.0452568866312504,5.96432504244149,5.851818041669,NA,1.13142216578126,0.33333333,0.77777778,0.52380952,0.5,0.71428571,0.63636364,0.42857143,1,97.3236389160156,31.4882030487061,0,0,97.3236,1,1,"2024-07-21",0
"Nick Sandlin",20517,"2024-07-19","SDP",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.5241212415541,27.173712862954,2,0.333333333,0.666666666,0,0,0,0,0,5,10,15,0.000927996705286205,-0.00125599140301347,0.00218398799188435,0.479999989271164,0.0506329089403152,0.0265599992126226,0.0299999993294477,0.0299999993294477,NA,0,1,0.0259176511317492,0.00902198489222988,0,0,0.33333333,93,0.33333333,79.4,0.33333333,84.2,NA,0.0485989488661289,0.345232337713242,0.028564739972353,0.971978977322579,6.90464675426483,0.57129479944706,0.375,0.71428571,0.53333333,0.66666667,1,0.875,0.46666667,0.75,0.06666667,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,3.12396752200993,NA,63.77339,57.54289,77.45275,80,52.45169,75.20157,57.67599,51.30002,57.00867,66.71068,50.36066,65.05974,66.16373,56.51694,68.65431,-0.87878,2.75892,102.76,97.2,94.14,101.06,141.4,156.1,101.54,104.22,100.42,85.74,114.8,105.56,96.5666666666667,108.353333333333,104.170666666667,0.26666667,0.33333333,0.06666667,0.33333333,92.875,84.2400024414062,92.9000015258789,79.3400024414063,-8.19611263275146,-7.03450393676758,-9.52993774414062,6.66496276855469,6.74083423614502,-1.58460416793823,1.95511031150818,2.11089534759522,-0.0013216957449913,0.0163731276988983,0.0501701384782791,0.349284697324038,-0.0330423936247826,0.327462553977966,5.01701384782791,6.98569394648075,0.42857143,0.625,0.53333333,0.66666667,1,0.875,0.53333333,18.90909091,0.33333333,0.26666667,0.06666667,0.33333333,84.1247802734375,92.7979507446289,92.7969970703125,79.19853515625,-6.45380020141602,-7.21844482421875,-8.96177005767822,7.35109176635742,-2.49884948730469,6.23660755157471,1.4159300327301,1.46495475769043,0.0163731276988983,-0.0013216957449913,0.0501701384782791,0.349284697324038,0.327462553977966,-0.0330423936247826,5.01701384782791,6.98569394648075,0.375,0.71428571,0.53333333,0.66666667,1,0.875,0.46666667,3,88.3495890299479,5.91808636983236,0,0,98.0337,1,0.33333333,"2024-07-19",0
"Nick Sandlin",20517,"2024-07-13","@TBR",5,2024,"CLE","A",27,1,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.5241212415541,27.173712862954,1,0.5,0.5,0,0,0,2,18,1,6,7,0.0835719928145409,-0.0571600235998631,0.140732020139694,0.451999992132187,0.04964305087924,1.45214998722076,1.50139999389648,1.50139999389648,1.61540007591248,1,1,0.0500688925385475,0.00748163154642482,1,0,0.42857143,93,0.28571429,80.5,0.28571429,85.5,NA,-0.386121511459351,0.227396890521049,0.173169553279877,-12.870717048645,11.3698445260525,8.65847766399384,0.66666667,0.75,0.71428571,0,1,0.6,0.57142857,1,0.28571429,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,3.80764797039427,NA,80,60.33075,80,80,64.3442,80,66.24545,71.54714,76.865,45.65532,44.71489,62.23017,80,62.64778,80,-2.27035,0.67157,92.96,140.94,147.06,97.68,158.96,163.88,150.08,113.88,143.1,78.72,110.86,93.3,105.885714285714,127.188571428571,132.971428571429,0.28571429,0.28571429,0.14285714,0.28571429,92.9499969482422,85.4499969482422,92.5,80.0999984741211,-7.73463821411133,-8.02803611755371,-8.91978073120117,5.78816080093384,6.68868970870972,-1.38881468772888,0.181309461593628,6.27755069732666,0.0787287354469299,0.175375316292048,-0.47120988368988,0.229855183511972,3.9364367723465,8.76876581460238,-47.120988368988,11.4927591755986,0.5,0.8,0.71428571,0,0.75,0.6,0.71428571,19.5,0.28571429,0.28571429,0.14285714,0.28571429,85.3150024414062,92.8108520507812,92.4141006469727,79.9459533691406,-7.24686527252197,-6.70339488983154,-7.67236995697021,7.38404989242554,-2.66115498542786,5.66551971435547,-1.09982001781464,5.02165031433105,0.175375316292048,0.0787287354469299,-0.47120988368988,0.229855183511972,8.76876581460238,3.9364367723465,-47.120988368988,11.4927591755986,0.5,0.8,0.71428571,0,0.75,0.6,0.71428571,2,93.2075958251953,9.42878913879395,0,0,102.622,1,0.5,"2024-07-13",0
"Nick Sandlin",20517,"2024-07-11","@DET",5,2024,"CLE","A",27,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,5,1,1,1,0,2,0,0,0,0,2,27.000028163224,27.000028163224,13.500014081612,1,0,0,1,0,0,0,0,0,0,0.4,0.4,0,8.26752908401489,0,0.333333333333333,4.50000469387067,1,0.66666667,6.16648290753691,7.33353117407511,6.16648290753691,339.116310517371,153.51604468992,151.56163866777,1,0,1,0,0,0,0,0,10,11,21,-0.0131720108911395,-0.0137000009417534,0.000527989817783237,-2.46399974822998,-0.259915620088577,0.0729600042104721,0.112800002098083,0.225600004196167,0,1,1,-0.0507362820208073,-0.129801137537742,0,0,0.33333333,92.14285714,0.14285714,80.33333333,0.52380952,84.45454545,NA,-0.224384024739265,-0.997053384780884,0.36808705329895,-3.20548606770379,-33.2351128260295,3.34624593908137,0.21428571,0.42857143,0.28571429,0.33333333,1,0.66666667,0.33333333,0.8,0.0952381,1,0,0,0,0,1,1,1,0,0,0,0,1,4.57733710638117,NA,20.232,56.28964,20,NA,NA,NA,20,50.67156,20,23.08759,47.99298,32.68611,20,54.24222,20,2.60168,7.97961,99.32,9.33999999999999,8.74000000000001,NA,NA,NA,90.82,-12.06,-20.46,86.62,71.74,58,91.4533333333333,38.9685714285714,30.3714285714286,0.33333333,0.52380952,NA,0.14285714,92.3142874581473,84.4090909090909,NA,80.0666656494141,-8.53392355782645,-8.58336153897372,NA,4.72441323598226,5.8234852382115,-0.500405615026301,NA,3.28567377726237,-0.231244668364525,0.370152164250612,NA,-1.00999239087105,-3.30349526235035,3.36501967500557,NA,-33.6664130290349,0.15384615,0.5,0.28571429,0,1,0.66666667,0.38095238,18.625,0.52380952,0.33333333,NA,0.14285714,84.3448819247159,92.2671683175223,NA,80.0215657552083,-7.82831781560724,-7.96594892229353,NA,6.12164306640625,-1.37726827101274,5.33488137381417,NA,2.33425331115723,0.370152164250612,-0.231244668364525,NA,-1.00999239087105,3.36501967500557,-3.30349526235035,NA,-33.6664130290349,0.15384615,0.5,0.28571429,0,1,0.66666667,0.38095238,1,94.3519058227539,8.4677267074585,0,0,94.3519,0,0,"2024-07-11",0
"Nick Sandlin",20517,"2024-07-09","@DET",5,2024,"CLE","A",27,0,0,13.500014081612,1,0,0,0,0,0,0,1,0.2,4,1,1,1,1,0,0,1,0,0,1,13.500014081612,0,13.500014081612,1,0,0,0,2,0,0,0,0,0,0.25,0,0.25,4.46147908401489,13.500014081612,0.333333333333333,1.50000156462356,0,1,24.1665016830196,-10.6664876014076,9.20251129302689,339.116310517371,607.087158348655,227.090646109113,0,0,0,1,0,0.5,0,0,3,5,8,-0.153964012861252,-0.216984003782272,0.0630199909210205,-0.74700003862381,-0.0787974670529366,0.956200003623962,0.571399986743927,1.14279997348785,1.50639998912811,1,1,-0.242508411407471,0.0814918748275356,0,1,0.25,92.5,0.5,80.75,0.25,85.5,NA,0.432413786649704,-1.70434165000916,0.0228863731026649,21.6206893324852,-42.6085412502289,1.14431865513325,0.2,1,0.5,1,1,1,0.375,0.25,0,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,21.7262324675042,NA,76.86722,54.32545,80,NA,NA,NA,20,46.21176,20,20,35.19509,20,20,48.51313,20,4.14681,10.29731,104.52,108.74,99.32,NA,NA,NA,99.06,27.74,38.62,77.34,60.5,44.68,94.995,56.18,55.31,0.25,0.25,NA,0.5,92.5500030517578,85.4499969482422,NA,80.4749984741211,-7.0596227645874,-6.73955535888672,NA,4.38381576538086,6.05286884307861,-0.190361082553864,NA,2.80428552627563,0.437536031007767,0.0229212380945683,NA,-1.71269750222564,21.8768015503883,1.14606190472841,NA,-42.8174375556409,0.2,1,0.5,1,1,1,0.375,16.25,0.25,0.25,NA,0.5,85.3644561767578,92.4804000854492,NA,80.3364715576172,-6.23788499832153,-6.66203022003174,NA,5.02745485305786,-1.13318645954132,5.5465202331543,NA,2.57906746864319,0.0229212380945683,0.437536031007767,NA,-1.71269750222564,1.14606190472841,21.8768015503883,NA,-42.8174375556409,0.25,0.75,0.5,1,1,1,0.5,2,99.037956237793,33.5159378051758,1,0.5,101.204,2,1,"2024-07-09",0
"Nick Sandlin",20517,"2024-07-08","@DET",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.5241212415541,27.173712862954,1,0.5,0.5,0,0,0,0,0,2,6,8,0.0859720036387444,-0.0566600002348423,0.142632007598877,0.480000019073486,0.0506329126656055,1.55480003356934,1.50639998912811,1.50639998912811,1.79919993877411,1,1,0.0395634584128857,0.0157311143826779,1,0,0.125,93,0.5,81.5,0.375,85,NA,-0.0238054171204567,0.401907086372375,0.209018498659134,-2.38054171204567,10.0476771593094,6.9672832886378,0.25,0.5,0.375,0,1,0.66666667,0.5,1,0.125,2,0,0,0,2,0,2,1,0,0,0,1,0,3.80764797039427,NA,20,53.88047,20,NA,NA,NA,80,48.73694,80,80,44.51851,80,80,53.51594,80,-1.79029,1.39166,89.48,45.32,33.16,NA,NA,NA,96.08,149,152.52,80.76,137.78,112.76,89.51,131.8325,122.69,0.125,0.375,NA,0.5,92.6999969482422,85.2000020345052,NA,81.5250015258789,-5.9900918006897,-8.10324859619141,NA,3.67608976364136,5.2376446723938,-1.41458797454834,NA,2.53326559066772,-0.0242429338395596,0.211249623447657,NA,0.409714415669441,-2.42429338395596,7.04165411492189,NA,10.242860391736,0.5,0.33333333,0.375,0,1,0.66666667,0.75,15.6,0.375,0.125,NA,0.5,85.0671997070312,92.592399597168,NA,81.3712005615234,-7.75608317057292,-6.03566980361938,NA,4.37357759475708,-2.06147575378418,5.57807016372681,NA,2.26223254203796,0.211249623447657,-0.0242429338395596,NA,0.409714415669441,7.04165411492189,-2.42429338395596,NA,10.242860391736,0.5,0.33333333,0.375,0,1,0.66666667,0.75,2,78.5871429443359,-0.388858795166016,0,0,94.8089,0,0,"2024-07-08",0
