"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","piSL%","pivCH","pivFA","pivFC","pivSI","pivSL","piCH-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jose Butto",23313,"2024-08-19","BAL",25,2024,"NYM","H",26,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,2,0,2,0,0,0,0,0.25,-0.25,10.3741040840149,0,0,1,0,1,6.1664797782898,-6.1664797782898,9.19049659073353,0,151.731004947569,223.88448361004,0.5,0,0.333333333,0.666666666,1,0,0,0,8,9,17,0.101593993604183,-0.0245599765330553,0.126153975725174,0.458999991416931,0.0499184317886829,1.4753999710083,1.82780003547668,1.82780003547668,2.26079988479614,1,1,0.0503091067075729,0.0185495049235179,1,0,0.52941176,94.77777778,0.05882353,81,0.41176471,87.71428571,NA,0.388742119073868,-0.0207000374794006,0.0472909547388554,4.31935687859853,-2.07000374794006,0.675585067697934,0.35294118,NA,0.35294118,1,NA,1,NA,0.5,0,0,1,2,2,1,0,3,0,0.33333333,0.66666667,0.66666667,0.33333333,0,1.92394706848586,NA,24.69464,38.15163,30.39454,20,53.58837,20,20,59.35607,20,20,34.2756,20,20,46.19021,20,3.06612,8.67627,85.28,82.18,62,96.88,72.4,71.84,78.1,0.219999999999999,2.40000000000001,127.06,82.84,47.66,89.46,60.0576470588235,50.0270588235294,0.29411765,0.23529412,0.05882353,0.41176471,94.6799987792969,94.5500030517578,81.4000015258789,87.5714285714286,-4.42285003662109,-10.7447175979614,6.73051166534424,-6.13776288713728,9.23111724853516,6.50448036193848,-3.03983330726624,2.28920773097447,0.307538449764252,0.0649273991584778,-0.0210469514131546,0.0468544326722622,6.15076899528503,1.62318497896194,-2.10469514131546,0.669349038175174,0.26666667,1,0.35294118,1,1,1,0.11764706,18.69230769,0.41176471,0.29411765,NA,0.23529412,0.05882353,87.9292602539062,95.0648010253906,NA,94.9266967773438,81.7219009399414,-5.6814569745745,-3.79496192932129,NA,-10.1874828338623,6.72206020355225,1.34079756055559,8.24391403198242,NA,5.36393737792969,-3.23234009742737,0.0468544326722622,0.307538449764252,NA,0.0649273991584778,-0.0210469514131546,0.669349038175174,6.15076899528503,NA,1.62318497896194,-2.10469514131546,0.3125,1,0.35294118,1,1,1,0.05882353,3,85.5656229654948,45.4518534342448,0,0,97.5609,1,0.33333333,"2024-08-19",0
"Jose Butto",23313,"2024-08-16","MIA",25,2024,"NYM","H",26,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,1,0,0,0,0,2,9,4.5,4.5,2,0,0,3,0,1,0,0,0,0,0.28571429,0.14285714,0.14285714,2.95509642536569,0,0.166666666666667,1,0.25,1,2.6664797782898,-2.6664797782898,2.6664797782898,0,66.6327046697307,66.2268965866114,3,0.25,0.75,0,0,0,0,0,8,14,22,0.0326640158891678,-0.0187719836831093,0.0514359995722771,0.917999982833862,0.0998368710279465,0.278600007295609,0.378000020980835,0.445600003004074,NA,0,1,0.0140006896108389,0.103242724006554,0,0,0.68181818,95.86666667,0.13636364,82.33333333,0.18181818,88.5,NA,0.848930537700653,-0.000919044017791748,0.115665584802628,5.65953691800435,-0.0306348005930583,2.89163962006569,0.28571429,0.75,0.45454545,0,1,0.6,0.36363636,0.71428571,0.18181818,2,2,0,0,3,1,4,0.5,0.5,0,0,0.75,0.25,3.29810966774199,NA,20,43.48868,20,24.18351,71.94738,20,68.01095,59.91747,73.8964,20,39.17527,20,20,58.86511,20,2.32004,7.55715,107.48,41.8,38.78,118.62,28.36,52.72,87.36,123.34,118.86,90.22,57.02,54.7,105.617272727273,56.2981818181818,65.4872727272727,0.45454545,0.22727273,0.13636364,0.18181818,96.45,94.5599975585938,82.2999979654948,88.4749984741211,-3.41042213439941,-8.59949111938477,5.52337392171224,-5.31626224517822,8.88205642700195,4.47533073425293,-2.8202797571818,1.9328635931015,0.0186482481658459,0.840281918644905,-0.0013216957449913,0.104459695518017,0.186482481658459,16.8056383728981,-0.0440565248330434,2.61149238795042,0.28571429,0.75,0.45454545,0,1,0.6,0.36363636,18.86666667,0.18181818,0.45454545,NA,0.22727273,0.13636364,88.6023712158203,96.5568664550781,NA,94.6801391601562,82.368398030599,-4.66523265838623,-2.60226211547852,NA,-8.0198600769043,6.26880009969075,0.848514795303345,8.25379104614258,NA,3.76577606201172,-3.32039006551107,0.104459695518017,0.0186482481658459,NA,0.840281918644905,-0.0013216957449913,2.61149238795042,0.186482481658459,NA,16.8056383728981,-0.0440565248330434,0.28571429,0.75,0.45454545,0,1,0.6,0.36363636,4,88.9317779541016,-7.38692665100098,1,0.25,114.53,1,0.25,"2024-08-16",0
"Jose Butto",23313,"2024-08-13","OAK",25,2024,"NYM","H",26,0,0,9,1,0,0,0,0,0,0,0,2,12,4,2,2,0,3,0,0,0,0,3,13.5,13.5,18,1,0.333333333,0,3,1,2,0,1,0,0,0.25,0.25,0,6.10064575169006,0,0.444444444444444,3.5,0.666666666666667,0.71428571,4.6664797782898,4.3335202217102,5.42248398140073,227.074849031134,115.260304828495,132.827732387668,3,0.333333333,0.5,0.166666666,0,0,3,13.5,19,27,46,-0.0703800022602081,-0.115205995738506,0.0448259934782982,-1.08200001716614,-0.117672644555569,0.324916660785675,0.24040000140667,0.0952000021934509,0.0851999968290329,1,1,-0.122941069304943,-0.0936683285942706,0,1,0.45652174,94.19047619,0.13043478,82.66666667,0.41304348,87.73684211,NA,-1.12316429615021,0.135200649499893,-0.708910882472992,-5.34840141023908,2.25334415833155,-3.73110990775259,0.45945946,0.55555556,0.47826087,0.47058824,0.8,0.54545455,0.19565217,0.58333333,0.2173913,3,1,2,1,3,2,6,0.5,0.16666667,0.33333333,0.16666667,0.5,0.33333333,5.76013827906553,NA,38.56296,37.26827,37.00874,20,63.69139,20,20,58.97119,20,32.51824,41.03048,34.7909,20,48.7589,20,2.00843,7.08974,97.14,86.62,86.32,89.7,21.12,22.4,109.1,63.14,84,88.44,78.66,74.52,97.6695652173913,66.6413043478261,71.6695652173913,0.19565217,0.26086957,0.13043478,0.41304348,94.3666653103299,93.9749959309896,82.4833323160807,87.5473697060033,-4.1523060268826,-9.81573295593262,6.41922378540039,-6.28270159269634,8.90301005045573,5.63013712565104,-2.96701749165853,1.48096596567254,-0.219551518559456,-0.948455858975649,0.135345298796892,-0.719186436384916,-2.43946131732729,-7.90379882479707,2.2557549799482,-3.78519177044693,0.47222222,0.5,0.47826087,0.47058824,0.8,0.54545455,0.2173913,18.88235294,0.41304348,0.19565217,NA,0.26086957,0.13043478,87.4800896895559,94.3074883355035,NA,93.9230448404948,82.4164174397786,-5.73118270070929,-3.68889236450195,NA,-9.5902894337972,7.31282679239909,0.241839509261282,8.25696902804905,NA,4.68864758809408,-4.07741483052572,-0.719186436384916,-0.219551518559456,NA,-0.948455858975649,0.135345298796892,-3.78519177044693,-2.43946131732729,NA,-7.90379882479707,2.2557549799482,0.40540541,0.77777778,0.47826087,0.4,0.85714286,0.54545455,0.19565217,6,89.259043375651,13.3199971516927,0,0,106.966,2,0.33333333,"2024-08-13",0
"Jose Butto",23313,"2024-08-07","@COL",25,2024,"NYM","A",26,1,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,1,2,9,0,4.5,2,0,0,3,1,1,0,0,0,0,0.28571429,0,0.28571429,1.71023929699326,0,0.142857142857143,0.5,0.2,1,1.1664797782898,-1.1664797782898,1.92248398140073,0,30.1620045506571,48.2476998026033,3,0.2,0.6,0.2,0,0,3,13.5,12,17,29,0.219167977571487,-0.0985560119152069,0.317723989486694,1.25800001621246,0.109486505389214,1.74975001811981,1.6832001209259,1.52320003509521,1.15200006961823,1,1,0.128433167934418,-0.00317643108523419,1,0,0.72413793,95.0952381,0.06896552,82.5,0.20689655,88,NA,1.39881026744843,0.0418644286692142,-0.497241169214249,6.66100127356393,2.09322143346071,-8.28735282023748,0.27272727,0.71428571,0.37931034,0.66666667,0.8,0.72727273,0.24137931,0.42857143,0.10344828,3,2,0,0,3,2,5,0.6,0.4,0,0,0.6,0.4,1.39897792952941,NA,37.04376,37.58719,30.75255,50.38238,52.22586,52.1476,38.02192,61.8188,23.9844,20,43.62758,20,32.54799,47.49568,24.78649,1.20964,5.89155,83.14,41.36,45.64,83.86,123.28,111.32,97.3,104.44,110.24,38.48,-76.58,-108.56,83.8255172413793,88,82.3062068965517,0.48275862,0.24137931,0.06896552,0.20689655,94.9357125418527,94.7714320591518,82.4499969482422,87.9833374023438,-2.69405038016183,-7.68509892054966,4.06305742263794,-3.80555470784505,6.70527757917132,4.42840467180525,-1.3737450838089,1.52485100428263,0.783819690346718,0.633413292467594,0.0424786768853664,-0.506855498999357,5.59871207390513,9.04876132096563,2.12393384426832,-8.44759164998929,0.27777778,0.54545455,0.37931034,0.6,0.83333333,0.72727273,0.37931034,19.59090909,0.20689655,0.48275862,NA,0.24137931,0.06896552,87.8301798502604,94.78369140625,NA,94.6599818638393,82.3330535888672,-3.62600835164388,-2.60836274283273,NA,-7.85229165213449,4.61956977844238,0.853230158487956,6.58003343854632,NA,4.08086422511509,-2.11090493202209,-0.506855498999357,0.783819690346718,NA,0.633413292467594,0.0424786768853664,-8.44759164998929,5.59871207390513,NA,9.04876132096563,2.12393384426832,0.29411765,0.5,0.37931034,0.6,0.83333333,0.72727273,0.4137931,5,88.372412109375,3.12993354797363,0,0,97.9574,1,0.2,"2024-08-07",0
"Jose Butto",23313,"2024-08-02","@LAA",25,2024,"NYM","A",26,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,3,13.5,0,0,3,0,0,2,0,1,0,0,0,0,0.5,0,0.5,0.108729085015059,0,0,0,0,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,5.84820447127473,5.81258759727958,2,0.333333333,0.666666666,0,0,0,0,0,8,19,27,0.0633260011672974,0,0.0633260011672974,1.01600003242493,0.103094875812531,0.414366662502289,0.656200051307678,0.701200008392334,0.448399990797043,1,1,0.152799353003502,2.66508667963739e-05,1,0,0.48148148,95.69230769,0.25925926,82.42857143,0.25925926,87.85714286,NA,0.403099715709686,0.340959250926971,0.72887247800827,3.10076704392066,4.87084644181388,10.4124639715467,0.44444444,0.66666667,0.51851852,0.375,0.83333333,0.57142857,0.33333333,0.66666667,0.22222222,3,0,0,0,2,1,3,1,0,0,0,0.66666667,0.33333333,0.689765591992197,NA,42.77952,48.10895,43.12074,65.52541,55.41174,65.55143,20,80,20,80,47.36007,80,63.73279,54.41794,68.46257,-0.72776,2.98545,101.4,104.8,101.32,137.3,124.16,135.5,119.5,15.96,35.68,93.36,143.2,141.74,115.941481481481,120.06962962963,124.559259259259,0.44444444,0.03703704,0.25925926,0.25925926,95.6416625976562,94.9000015258789,82.0857107979911,87.7714320591518,-4.36405499776204,-10.4815349578857,5.11437606811523,-5.38284356253488,8.92330169677734,4.90729141235352,-0.668557030814035,2.06258051736014,0.484311498701572,-0.0350487045943737,0.344924617558718,0.737926654517651,4.03592915584644,-3.50487045943737,4.92749453655311,10.5418093502522,0.4375,0.63636364,0.51851852,0.28571429,0.85714286,0.57142857,0.40740741,18,0.25925926,0.44444444,NA,0.03703704,0.25925926,87.8349086216518,95.7335306803385,NA,94.9310989379883,82.1564156668527,-4.79681995936802,-3.75996907552083,NA,-10.379599571228,5.85697446550642,0.741880825587681,8.1106383005778,NA,3.74782991409302,-1.98381451198033,0.737926654517651,0.484311498701572,NA,-0.0350487045943737,0.344924617558718,10.5418093502522,4.03592915584644,NA,-3.50487045943737,4.92749453655311,0.4,0.66666667,0.51851852,0.33333333,0.75,0.57142857,0.44444444,3,86.7589721679688,-19.1698315938314,0,0,100.392,1,0.33333333,"2024-08-02",0
"Jose Butto",23313,"2024-07-29","MIN",25,2024,"NYM","H",26,0,0,3,1,0,0,0,0,1,0,0,3,14,4,1,1,1,1,0,0,0,0,2,6,3,12,2,0.25,0,4,6,1,0,1,0,0,0.14285714,0.07142857,0.07142857,4.98709643590012,3,0.307692307692308,1.66666666666667,0.3,1,7.1664797782898,-4.1664797782898,5.8571632574002,75.6916163437114,176.044805026951,143.332071624264,0.666666666,0.09090909,0.363636363,0.545454545,0,0.166666666,4,12,18,27,45,0.000703982077538967,-0.000952007772866637,0.00165598990861326,0.376999974250793,0.0410005450248718,0.00788571406155825,0.00753333326429129,0.0126000000163913,NA,0,1,0.0516711995005608,0.037601892580064,0,0,0.45454545,94.5,0.18181818,83.75,0.36363636,87.625,0.02222222,-0.228623062372208,-0.947602391242981,0.44454962015152,-1.14311531186104,-11.8450298905373,2.778435125947,0.4,1,0.59090909,0.5,0.92857143,0.73076923,0.31818182,0.5,0.15555556,4,5,2,1,4,6,11,0.36363636,0.45454545,0.18181818,0.09090909,0.36363636,0.54545455,5.40604757580353,NA,20,32.64604,20,32.68755,61.6126,32.20855,24.60303,47.94192,20,32.95489,41.93661,36.57891,20,43.27624,20,2.97157,8.53445,80,47.04,28.16,90.86,82.72,82.06,81.2,101.74,101.32,88.0425,82.805,82.6825,83.5445454545455,75.3804545454545,68.2636363636364,0.15909091,0.29545455,0.18181818,0.36363636,94.528573172433,94.3769249549279,83.8625030517578,87.5875015258789,-3.9524849482945,-9.38155306302584,4.90576601028442,-5.07760715484619,8.94576862880162,4.83333470271184,-1.7503582239151,1.689169049263,-0.262946963310242,0.0696322731673717,-0.943414099514484,0.444899179041386,-3.75638519014631,0.535632870518244,-11.7926762439311,2.78061986900866,0.40740741,0.88235294,0.59090909,0.45454545,0.93333333,0.73076923,0.38636364,18.03225806,0.36363636,0.15909091,0.06818182,0.29545455,0.11363636,87.4138412475586,94.3763602120536,84.8849690755208,94.2255202073317,82.9806213378906,-4.75031328201294,-3.550140108381,2.47333002090454,-9.09335561899039,7.55764236450195,0.677706897258759,8.21911566598075,-1.07735395431519,3.73536153940054,-4.18286209106445,0.444899179041386,-0.277998484671116,-1.11383978649974,0.0696322731673717,0.170425686985254,2.78061986900866,-3.97140692387308,-37.1279928833246,0.535632870518244,3.40851373970509,0.4,1,0.59090909,0.5,0.92857143,0.73076923,0.31818182,11,89.2206920276989,14.4042372270064,2,0.18181818,101.226,3,0.27272727,"2024-07-29",0
"Jose Butto",23313,"2024-07-25","ATL",25,2024,"NYM","H",26,0,0,0,1,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,4,12,0,0,4,0,0,2,3,0,0,0,0,0,0.44444444,0,0.44444444,1.0059636553321,0,0,0,0,1,0.499813111623129,-0.499813111623129,2.011821517845,0,13.9528044977355,50.4066060150391,0.666666666,0,0.4,0.6,0,0,0,0,15,25,40,0.390845984220505,0,0.390845984220505,2.34400010108948,0.254921138286591,1.74908888339996,1.93854999542236,2.71359992027283,2.26079988479614,1,1,0.22332663834095,0.000130264238385747,1,0,0.575,94.30434783,0.2,84,0.225,85.88888889,NA,1.43116116523743,0.196222811937332,0.611506521701813,6.22243984885838,2.45278514921665,6.79451690779792,0.30434783,0.88235294,0.55,0.14285714,0.73333333,0.54545455,0.425,0.44444444,0.25,1,3,1,0,4,1,5,0.2,0.6,0.2,0,0.8,0.2,-0.803701425115117,NA,43.09017,50.37981,51.64758,34.73017,59.09561,20.01347,44.71587,69.18192,39.6978,20,41.40538,20,25.35785,55.21672,20,1.65634,6.5616,87.3,91.62,88.68,110.8,97.34,114.94,109.78,84.22,110.16,88.27,43.25,44.15,100.8535,83.267,94.1565,0.4,0.175,0.2,0.225,94.4437484741211,93.7142857142857,83.7874984741211,85.9444444444444,-4.03156089782715,-10.5729032244001,2.95644974708557,-5.21259604560004,9.85532093048096,7.16864177158901,-0.968290865421295,0.875521924760607,1.20361629873514,0.245175659656525,0.197751004248857,0.618108078837395,7.52260186709464,3.50250942366464,2.47188755311072,6.86786754263772,0.28571429,0.84210526,0.55,0.16666667,0.6875,0.54545455,0.475,19.06451613,0.225,0.425,0.15,0.15,0.05,85.9851413302951,94.4820915670956,84.2723795572917,93.6712341308594,82.3719940185547,-4.7660755581326,-3.51332877664005,2.69567680358887,-10.3844814300537,6.51859951019287,-0.170318894916111,9.10598575367647,-1.98799832661947,5.72651672363281,-2.0502655506134,0.618108078837395,1.25378643721342,0.0531266033649445,0.195005521178246,0.144624400883913,6.86786754263772,7.37521433654953,0.885443389415741,3.25009201963743,7.23122004419565,0.28571429,0.84210526,0.55,0.16666667,0.6875,0.54545455,0.475,5,88.8471313476562,18.2579956054688,0,0,99.3923,1,0.2,"2024-07-25",0
"Jose Butto",23313,"2024-07-22","@MIA",25,2024,"NYM","A",26,0,0,4.5,1,0,0,0,0,0,1,0,2,8,1,1,1,1,1,0,0,0,0,3,13.5,4.5,4.5,3,0,0,0,2,2,0,0,0,0,0.375,0.125,0.25,3.04497908401489,4.5,0.142857142857143,1,0,1,8.16647977828979,-3.66647977828979,3.17848818451166,113.537424515567,200.358605106334,78.5999502100606,0,0.5,0,0.5,0,0.5,0,0,9,20,29,0.0480199940502644,-0.0963600054383278,0.144380003213882,0.0439999997615814,0.00437810551375151,0.829249978065491,1.08800005912781,1.07400000095367,1.74600005149841,1,1,0.00938468519598246,0.0485230571259256,0,0,0.55172414,95,0.20689655,83.66666667,0.24137931,87.71428571,NA,0.396341621875763,0.269646346569061,-0.811614871025085,2.47713513672352,4.49410577615102,-11.5944981575012,0.47368421,0.7,0.55172414,0.44444444,0.85714286,0.625,0.34482759,0.75,0.20689655,2,2,0,0,0,4,4,0.5,0.5,0,0,0,1,11.9421057649194,NA,51.00494,43.67541,76.32148,40.82105,62.70068,23.95751,31.38155,75.40916,20,29.95674,46.6839,28.76532,36.03492,56.77573,32.19275,0.99301,5.56661,100.68,116.02,103.12,110.24,78.88,84.96,109.32,86.74,98.96,81.57,33.21,25.19,101.873793103448,79.48,78.908275862069,0.4137931,0.13793103,0.20689655,0.24137931,95.125,94.5999984741211,83.5666656494141,87.6857125418527,-3.65317408243815,-10.5110778808594,3.89346154530843,-4.44218690054757,9.12056096394857,4.03693914413452,-0.960259358088175,1.7218017578125,0.318162094801664,0.123261515051126,0.269722286611795,-0.817147552967072,2.65135079001387,3.08153787627816,4.49537144352992,-11.6735364709582,0.4375,0.69230769,0.55172414,0.42857143,0.77777778,0.625,0.44827586,17,0.24137931,0.4137931,0.10344828,0.13793103,0.10344828,87.6599469866071,95.1230773925781,85.1877644856771,94.603874206543,81.8710327148438,-4.00188146318708,-2.95184103647868,2.27583328882853,-10.2064027786255,6.92610994974772,0.357434136526925,8.21932411193848,-1.67330598831177,2.63054990768433,-2.75524679819743,-0.817147552967072,0.318162094801664,0.532619044184685,0.123261515051126,-0.262896757572889,-11.6735364709582,2.65135079001387,17.7539681394895,3.08153787627816,-8.76322525242965,0.4375,0.69230769,0.55172414,0.42857143,0.77777778,0.625,0.44827586,4,96.6772766113281,21.124382019043,2,0.5,101.432,3,0.75,"2024-07-22",0
"Jose Butto",23313,"2024-07-20","@MIA",25,2024,"NYM","A",26,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,1,0,2,18,9,0,2,0,0,0,0,0,0,0,1,0,0.5,0.25,0.25,3.79922908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,54.4758046300395,54.144034788745,0,0,0,0,0,0,0,0,9,8,17,0.109960004687309,-0.0853800028562546,0.195340007543564,0.522000014781952,0.0519402995705605,2.64919996261597,1.9099999666214,1.9099999666214,2.49200010299683,1,1,0.0245141834020615,0.0169926889514806,1,0,0.47058824,93.375,0.29411765,83,0.23529412,86.5,NA,-0.016746673732996,-0.134012088179588,0.513133406639099,-0.20933342166245,-2.68024176359177,12.8283351659775,0.28571429,0.66666667,0.35294118,0.5,0.5,0.5,0.17647059,0.5,0.17647059,0,0,1,0,1,0,1,0,0,1,0,1,0,1.29467105154535,NA,70.73803,57.93952,63.89883,21.633,54.2875,20,43.83503,46.7554,20,20,58.89425,20,26.37027,58.15545,20,1.59344,6.46725,91.54,160.22,158.7,92.72,32.3,35.02,74.82,82.98,83.54,89.764,76.136,64.844,90.3825,81.14625,78.2925,0.41176471,0.05882353,0.29411765,0.23529412,93.6285661969866,92.1999969482422,82.9200012207031,86.375,-4.58130536760603,-9.90751171112061,3.88467445373535,-6.29861545562744,9.41916002546038,5.84628438949585,0.398032164573669,0.341669738292694,0.0801241211593151,-0.0998305231332779,-0.136995755136013,0.508773997426033,1.14463030227593,-9.98305231332779,-2.73991510272026,12.7193499356508,0.25,0.6,0.35294118,0.33333333,0.66666667,0.5,0.29411765,18.41666667,0.23529412,0.41176471,0.11764706,0.05882353,0.17647059,86.3484954833984,93.6502162388393,83.5265960693359,92.2257995605469,82.5081329345703,-5.60175752639771,-3.80603272574288,2.08594989776611,-9.43132019042969,7.23351987202962,-1.32697319984436,8.30164991106306,-0.149980649352074,4.46885013580322,-2.12731997172038,0.508773997426033,0.0801241211593151,0.0259272046387196,-0.0998305231332779,-0.162922959774733,12.7193499356508,1.14463030227593,1.29636023193598,-9.98305231332779,-5.43076532582442,0.25,0.6,0.35294118,0.33333333,0.66666667,0.5,0.29411765,1,NA,NA,0,0,NA,0,0,"2024-07-20",0
"Jose Butto",23313,"2024-07-13","COL",25,2024,"NYM","H",26,1,0,0,1,0,0,0,0,0,0,0,2.2,9,1,0,0,0,1,0,0,0,0,5,16.8750040233145,3.3750008046629,3.3750008046629,5,0,0,1,1,1,0,0,0,0,0.55555556,0.11111111,0.44444444,1.26021056738519,0,0.125,0.750000178813977,0.333333333333333,1,0.541479152440876,-0.541479152440876,1.10848243995819,0,14.9658642842776,28.5767635456026,1,0.333333333,0.333333333,0.333333333,0,0,0,0,15,26,41,0.0767760127782822,-0.218648016452789,0.295424044132233,0.815999984741211,0.0887438803911209,1.72513341903687,2.00381350517273,2.91880011558533,4.46019983291626,1,1,0.113281309604645,-0.0687769182740624,1,0,0.29268293,94.08333333,0.36585366,83.13333333,0.34146341,86.35714286,NA,0.145257174968719,0.941848278045654,0.501162111759186,1.21047645807266,6.27898852030436,3.57972936970847,0.4375,0.33333333,0.41463415,0.35714286,0.66666667,0.41176471,0.2195122,0.33333333,0.24390244,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,0.866767672218156,NA,30.41483,51.65043,20.98551,44.29274,54.87811,32.88965,37.96955,59.24714,34.99072,63.30016,49.07893,75.958,41.06334,55.59035,38.12175,0.68061,5.09801,89.5,69.4,58.34,115.62,40.88,47.2,80.82,101.32,97.36,105.04,116.732,115.196,101.981463414634,79.8434146341464,77.1039024390244,0.26829268,0.02439024,0.36585366,0.34146341,94.3181818181818,90.6999969482422,83.1533365885417,86.2857142857143,-3.11901369961825,-9.00364017486572,2.95181732177734,-7.18952996390207,9.27643793279474,4.91052675247192,-0.867237599690755,0.954446792602539,0.0959533117711544,0.0501701384782791,0.955941431224346,0.502303674817085,0.872302834283222,5.01701384782791,6.37294287482897,3.58788339155061,0.46428571,0.30769231,0.41463415,0.30769231,0.75,0.41176471,0.31707317,19.34375,0.34146341,0.26829268,0.19512195,0.02439024,0.17073171,86.4934256417411,94.5346346768466,84.1688842773438,90.9517974853516,82.433602469308,-6.80851309640067,-2.49616362831809,2.06736135482788,-8.54428958892822,5.64239883422852,-0.118663021496364,8.77116810191761,-1.35147988796234,4.15626001358032,-2.07229287283761,0.502303674817085,0.0959533117711544,-0.15785576030612,0.0501701384782791,1.11379719153047,3.58788339155061,0.872302834283222,-1.9731970038265,5.01701384782791,15.9113884504352,0.44444444,0.35714286,0.41463415,0.25,0.8,0.41176471,0.34146341,3,94.8867594401042,15.7649230957031,0,0,103.644,2,0.66666667,"2024-07-13",0
