"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","XX%","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCU%","pfxvFA","pfxvSI","pfxvSL","pfxvCU","pfxFA-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCU","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSI%","piSL%","pivFA","pivFC","pivSI","pivSL","piFA-X","piFC-X","piSI-X","piSL-X","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwFA","piwFC","piwSI","piwSL","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Tim Herrin",25139,"2024-08-07","ARI",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,1.1,3,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,1,0,0,0,0,1,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.66647942066184,-1.66647942066184,1.66647942066184,0,40.1232966895573,39.612488761715,1,0,1,0,0,0,0,0,5,9,14,0.0922440141439438,0,0.0922440141439438,1.2610000371933,0.133016884326935,0.87090003490448,0.903866708278656,1.43480002880096,0.315600007772446,1,1,0.104518689215183,0.00139933862605007,1,0,0.42857143,94,0.35714286,87,0.21428571,80.66666667,NA,0.457526832818985,0.240813940763474,-0.0191754102706909,7.62544721364975,4.81627881526947,-0.639180342356364,0.33333333,0.4,0.35714286,1,1,1,0.35714286,0.66666667,0,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,-0.215782578870283,80,56.74828,80,71.85917,45.77871,78.23321,80,65.26555,80,54.96847,55.31667,66.39733,80,56.98305,80,-2.20234,0.77358,117.76,182.92,166.52,92.56,80.06,57.58,106.58,155.84,175.14,88.64,163.9,168.84,100.565714285714,153.695714285714,154.248571428571,0.14285714,0.28571429,0.35714286,0.21428571,95.5,93.5250015258789,87.0599975585938,80.9666697184245,6.09296894073486,8.66080856323242,1.86606769561768,-3.97090307871501,8.15402221679688,1.90783786773682,2.04969730377197,-0.61843486626943,0.234500590711832,0.228893399238586,0.243709240108728,-0.0197609066963196,11.7250295355916,5.72233498096466,4.87418480217457,-0.658696889877319,0.22222222,0.6,0.35714286,1,1,1,0.35714286,17.36363636,0.14285714,0.35714286,0.28571429,0.21428571,95.6741027832031,87.1951782226563,93.6905288696289,81.1018371582031,5.59062957763672,0.902172565460205,8.21549224853516,-5.05757681528727,7.28789520263672,0.731659173965454,0.831240057945251,-2.12381331125895,0.234500590711832,0.243709240108728,0.228893399238586,-0.0197609066963196,11.7250295355916,4.87418480217457,5.72233498096466,-0.658696889877319,0.3,0.5,0.35714286,1,1,1,0.28571429,2,80.2798690795898,-41.9764633178711,0,0,80.2799,0,0,"2024-08-07",2
"Tim Herrin",25139,"2024-08-05","ARI",5,2024,"CLE","H",27,0,0,13.500014081612,1,0,0,0,0,0,1,0,0.2,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.31606242325356,0,0,0,0,0,7.66648447216047,5.83352960945155,7.66648447216047,339.116310517371,191.313637494815,188.878031978827,2,0,1,0,0,0,0,0,5,8,13,0.0243079997599125,-0.0876680016517639,0.111975997686386,0.173999965190887,0.0183544289320707,2.78133344650269,2.31906676292419,2.65880012512207,3.05159997940063,1,1,-0.00239447690546513,0.0111341696562491,0,0,0.38461538,94,0.46153846,86.33333333,0.15384615,83.5,NA,-0.112863153219223,0.30220627784729,-0.108625918626785,-2.25726306438446,5.03677129745483,-5.43129593133926,0.16666667,0.57142857,0.38461538,0,0.75,0.6,0.53846154,0.66666667,0.15384615,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,6.68271621822781,20,63.45756,20,20.52324,46.99661,31.90493,20,47.42583,20,74.12996,50.58088,80,29.50116,52.61918,31.8399,1.39893,6.17549,135.86,34.46,28.1,89.84,74.06,49,97.78,-34.4,-32.42,92.8,137.5,138.98,100.118461538462,72.2184615384615,68.5246153846154,0.15384615,0.23076923,0.46153846,0.15384615,94.8499984741211,93.4333292643229,86.4666646321615,83.1499938964844,4.00444889068604,8.39909680684408,0.288563768068949,-3.88119864463806,6.90010643005371,2.54219277699788,2.09399461746216,-1.03652787208557,-0.0350487045943737,-0.0816767662763596,0.305848408490419,-0.110842883586884,-1.75243522971869,-2.72255887587865,5.09747347484032,-5.54214417934418,0.16666667,0.57142857,0.38461538,0,0.75,0.6,0.53846154,19,0.15384615,0.46153846,0.23076923,0.15384615,94.9159545898438,86.5523173014323,93.5297648111979,83.2032012939453,3.81211519241333,-0.310862501462301,8.26960372924805,-4.65438508987427,6.10733032226562,0.872221708297729,1.5247540473938,-2.76594996452332,-0.0350487045943737,0.305848408490419,-0.0816767662763596,-0.110842883586884,-1.75243522971869,5.09747347484032,-2.72255887587865,-5.54214417934418,0.14285714,0.66666667,0.38461538,0,0.75,0.6,0.46153846,2,68.3744354248047,-31.5870227813721,0,0,74.2592,0,0,"2024-08-05",0
"Tim Herrin",25139,"2024-08-04","BAL",5,2024,"CLE","H",27,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,4,2,2,2,0,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,0.5,0,2,0,1,0,1,0,0,0.25,0,0.25,0.992229084014893,0,0.5,3.00000312924711,0.666666666666667,0,0.166476649042681,26.8335515141814,0.166476649042681,678.232621034743,2.32567347034224,2.29606542354053,2,0.333333333,0.666666666,0,0,0,0,0,2,10,12,-0.00104797817766666,-0.0549639835953712,0.0539160072803497,1.49011611938477e-08,1.86264514923096e-09,0.953599989414215,0.952000021934509,0.952000021934509,1.97839999198914,1,1,-0.0204689502716064,0.0193699798549746,0,0,0.41666667,93.8,0.16666667,86.5,0.41666667,81,NA,0.300518929958344,0.00450797751545906,-0.754534900188446,6.01037859916687,0.225398875772953,-15.0906980037689,0.5,0.5,0.5,0.33333333,0.66666667,0.5,0.5,0.5,0.25,2,1,0,1,2,0,3,0.66666667,0.33333333,0,0.33333333,0.66666667,0,3.12396752200993,40.19212,53.41806,32.72491,41.7257,56.71043,38.70743,80,60.3156,80,20,45.31234,20,47.17607,51.18083,46.56651,0.30085,4.52837,114.62,85.6,81.14,89.14,92.8,96.56,106.76,149.56,164.9,92.82,82.42,84.26,104.775,102.26,105.17,0.16666667,0.25,0.16666667,0.41666667,95.5,92.7333374023438,86.5,80.8799987792969,6.40594291687012,9.13859494527181,0.505685687065125,-4.97485466003418,8.34160804748535,1.65601984659831,1.25809037685394,-1.41141567230225,0.0151214338839054,0.289152756333351,0.00431566312909126,-0.778407000005245,0.756071694195271,9.63842521111171,0.215783156454563,-15.5681400001049,0.4,0.57142857,0.5,0,0.75,0.5,0.58333333,16.75,0.16666667,0.16666667,0.25,0.41666667,95.652099609375,86.6376495361328,92.8967997233073,81.0364196777344,5.52252006530762,-0.416932463645935,8.7989501953125,-5.92400817871094,7.15592479705811,-0.247488006949425,0.596899668375651,-2.98240604400635,0.0151214338839054,0.00431566312909126,0.289152756333351,-0.778407000005245,0.756071694195271,0.215783156454563,9.63842521111171,-15.5681400001049,0.5,0.5,0.5,0,0.75,0.5,0.66666667,3,79.6066640218099,-18.3335571289062,0,0,103.906,1,0.33333333,"2024-08-04",0
"Tim Herrin",25139,"2024-08-01","BAL",5,2024,"CLE","H",27,0,0,9,1,0,0,0,0,0,0,0,1,6,1,1,1,0,0,0,1,0,0,2,18,0,9,2,0,0,1,1,1,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.2,1,0.333333333333333,0.5,2.1664797782898,6.8335202217102,3.67848818451166,226.077304527663,52.7224901608427,89.6663768027962,1,0.333333333,0.333333333,0.333333333,0,0,0,0,6,13,19,0.000791995495092124,-0.0055400300770998,0.00633202539756894,-0.519999980926514,-0.0548523217439651,0.063533328473568,0.0263999998569489,0.0263999998569489,0.0299999993294477,1,1,-0.0643223002552986,0.076788127469461,0,0,0.57894737,94.45454545,0.21052632,87.5,0.21052632,80.75,NA,-1.03017973899841,-0.198100328445435,0.468719512224197,-9.36527035453103,-4.95250821113586,11.7179878056049,0.44444444,0.7,0.57894737,0.25,0.71428571,0.54545455,0.52631579,0.5,0.26315789,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,3.67276516703741,59.56754,71.7414,61.59309,70.92054,47.44251,80,20,51.60319,20,54.30972,51.27968,64.94055,39.88531,53.83961,42.16064,0.7538,5.20779,92.68,85.08,58,78.02,123.38,98.86,102.22,63.94,74.74,110.98,118.48,128.52,98.2347368421053,89.2578947368421,86.3463157894737,0.15789474,0.42105263,0.21052632,0.21052632,95.4333292643229,93.9499969482422,87.3000030517578,80.8249969482422,5.05561923980713,8.86961841583252,0.323305368423462,-5.62140512466431,7.11488405863444,1.66611516475677,1.51964032649994,-0.184268340468407,0.094138327986002,-0.0649738572537899,-0.20200227200985,0.47450939565897,3.13794426620007,-0.812173215672374,-5.05005680024624,11.8627348914742,0.5,0.66666667,0.57894737,0.2,0.83333333,0.54545455,0.47368421,18,0.15789474,0.21052632,0.42105263,0.21052632,95.60302734375,87.4851226806641,94.1306762695312,80.9714508056641,4.54553667704264,-0.52629166841507,8.55053615570068,-6.79926252365112,6.35153007507324,0.206104308366776,0.764160513877869,-1.8085675239563,0.094138327986002,-0.20200227200985,-0.0649738572537899,0.47450939565897,3.13794426620007,-5.05005680024624,-0.812173215672374,11.8627348914742,0.5,0.66666667,0.57894737,0.2,0.83333333,0.54545455,0.47368421,3,96.8584187825521,14.8105265299479,1,0.33333333,100.699,2,0.66666667,"2024-08-01",0
"Tim Herrin",25139,"2024-07-30","@DET",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.9208590801313,76.9288520456552,2,0.333333333,0.666666666,0,0,0,0,0,4,10,14,0.0716479942202568,-0.0398759841918945,0.111523978412151,0.480000019073486,0.0506329089403152,1.38106667995453,1.36559998989105,1.36559998989105,1.51479995250702,1,1,0.0245940312743187,0.0272847051112523,1,0,0.28571429,93.75,0.42857143,86.5,0.28571429,79.75,NA,1.0527069568634,-0.0407510288059711,-0.479063183069229,26.3176739215851,-0.679183813432853,-11.9765795767307,0.44444444,0.6,0.5,0.5,1,0.71428571,0.35714286,0.66666667,0.14285714,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,6.23465257785516,20,48.34931,20,31.62105,44.11323,35.25359,54.26008,57.50477,54.27436,43.16376,38.74158,42.21652,28.96858,43.78679,25.83829,1.43202,6.22512,120.38,53.8,33.54,80.2,2.40000000000001,-34.62,86.78,155.34,169.38,88.08,95.98,97.38,95.9971428571429,79.04,70.5685714285714,0.14285714,0.14285714,0.42857143,0.28571429,94.4000015258789,92.6999969482422,86.4833374023438,79.7750015258789,4.74949264526367,8.22433185577393,1.0172746181488,-4.59084606170654,6.28388786315918,1.07292199134827,1.58068497975667,-0.119111731648445,0.759347055107355,0.312001246958971,-0.0427757538855076,-0.486331328749657,37.9673527553678,15.6000623479486,-0.712929231425126,-12.1582832187414,0.44444444,0.6,0.5,0.5,1,0.71428571,0.35714286,16.81818182,0.14285714,0.42857143,0.14285714,0.28571429,94.3919982910156,86.4883626302083,92.7017517089844,79.7500991821289,4.28824520111084,0.124632825454076,7.86239528656006,-5.30336999893188,5.47404479980469,0.410857518513997,0.121361464262009,-1.38755679130554,0.759347055107355,-0.0427757538855076,0.312001246958971,-0.486331328749657,37.9673527553678,-0.712929231425126,15.6000623479486,-12.1582832187414,0.44444444,0.6,0.5,0.5,1,0.71428571,0.35714286,3,93.4991149902344,0.117167750994364,0,0,105.318,2,0.66666667,"2024-07-30",0
"Tim Herrin",25139,"2024-07-28","@PHI",5,2024,"CLE","A",27,1,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.9208590801313,76.9288520456552,1,0,1,0,0,0,1,27.000028163224,0,2,2,0.0356240086257458,0,0.0356240086257458,0.230000004172325,0.0235535074025393,1.26999998092651,0.634999990463257,1.26999998092651,1.9099999666214,1,1,0.0280504003167152,5.97272720864739e-10,0,0,NA,NA,1,88.5,NA,NA,NA,NA,0.212085232138634,NA,NA,10.6042616069317,NA,1,0,0.5,1,NA,1,0.5,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1.36489168843914,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,54.56989,80,80,64.03178,80,-4.46742,-2.62404,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.98,149.94,149.78,96.98,149.94,149.78,NA,NA,1,NA,NA,NA,88.3499984741211,NA,NA,NA,0.822079658508301,NA,NA,NA,1.32835054397583,NA,NA,NA,0.214739695191383,NA,NA,NA,10.7369847595692,NA,NA,0.5,0.5,NA,1,1,1,17,NA,1,NA,NA,NA,88.5762023925781,NA,NA,NA,-0.0416485071182251,NA,NA,NA,0.128625601530075,NA,NA,NA,0.214739695191383,NA,NA,NA,10.7369847595692,NA,NA,NA,0.5,0.5,NA,1,1,1,1,84.7529602050781,-22.2007789611816,0,0,84.753,0,0,"2024-07-28",0
"Tim Herrin",25139,"2024-07-27","@PHI",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,0,3,1,0,0,0,0,0,0.2,-0.2,11.3796890840149,0,0.25,2,0.25,1,6.1664797782898,-6.1664797782898,10.7025049969554,0,153.515965837997,264.406843865182,0,0.25,0,0.75,0,0,0,0,6,7,13,0.000705997925251722,-0.000403947837185115,0.0011099458206445,0.5,0.0512032806873322,0.014079999178648,0.00999999977648258,0.0199999995529652,0.00999999977648258,1,1,0.0251982137560844,0.0249436872691906,0,0,0.30769231,94.75,0.30769231,87.75,0.38461538,82,NA,-0.84382826089859,0.465238749980927,0.0560097880661488,-21.0957065224648,11.6309687495232,1.12019576132298,0.11111111,1,0.38461538,1,1,1,0.30769231,0.4,0,1,1,2,1,1,2,4,0.25,0.25,0.5,0.25,0.25,0.5,7.04289141350013,20,61.26704,20,20,45.06821,20,58.3657,79.46752,80,20,47.80172,20,20,57.13353,20,3.06416,8.67333,87.82,34.32,28.84,110.38,-70.02,-90.08,130.82,68.28,108.24,94.16,67.74,70.56,99.8569230769231,33.7753846153846,35.5969230769231,0.15384615,0.15384615,0.30769231,0.38461538,94.4499969482422,94.9000015258789,87.6500015258789,81.7799987792969,4.14175939559937,10.2118616104126,1.74902248382568,-5.62592010498047,6.66042613983154,2.63543176651001,1.81039547920227,-1.82827987670898,-0.962367177009583,0.108140081167221,0.470480240881443,0.0545115582644939,-48.1183588504791,5.40700405836105,11.7620060220361,1.09023116528988,0.14285714,0.66666667,0.38461538,1,1,1,0.46153846,15.625,0.15384615,0.30769231,0.15384615,0.38461538,94.4872970581055,87.6826248168945,94.9440994262695,81.8118774414063,3.70315504074097,0.669012248516083,9.37187480926514,-6.66929397583008,5.91170024871826,0.375416189432144,1.28486502170563,-3.60068550109863,-0.962367177009583,0.470480240881443,0.108140081167221,0.0545115582644939,-48.1183588504791,11.7620060220361,5.40700405836105,1.09023116528988,0.14285714,0.66666667,0.38461538,1,1,1,0.46153846,4,89.9742965698242,37.4159240722656,1,0.25,111.473,1,0.25,"2024-07-27",0
"Tim Herrin",25139,"2024-07-24","DET",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,77.9208590801313,189.774252798055,0,0,0,1,0.5,0,0,0,4,7,11,0.047484003007412,0,0.047484003007412,0.252999991178513,0.0266877636313438,0.952399969100952,0.567799985408783,1.13559997081757,1.83920001983643,1,1,0.0500488616526127,-0.000191654021415501,0,0,0.54545455,93.83333333,0.09090909,88,0.36363636,80,NA,-0.0614855885505676,0,0.578659534454346,-1.02475980917613,0,14.4664883613586,0.375,1,0.54545455,0.66666667,0.66666667,0.66666667,0.27272727,NA,0.18181818,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,-0.801934328031928,80,62.09681,80,NA,NA,NA,20.53528,64.10342,20,80,59.37651,80,64.41496,60.34963,70.19979,-0.77014,2.92188,99.22,141.16,136.8,NA,NA,NA,117.68,71.5,93.38,135.76,161.56,179.12,112.610909090909,105.018181818182,116.963636363636,NA,0.54545455,0.09090909,0.36363636,NA,93.8166707356771,87.8000030517578,80.0999984741211,NA,8.89694023132324,0.406516402959824,-6.00760269165039,NA,1.2064262231191,1.7366601228714,-0.123229548335075,NA,-0.0634093284606934,0,0.568938262760639,NA,-1.05682214101156,0,14.223456569016,0.33333333,0.8,0.54545455,0.5,0.75,0.66666667,0.45454545,16,NA,0.09090909,0.54545455,0.36363636,NA,87.7238006591797,93.8267822265625,80.0693969726562,NA,-0.0131219001486897,8.67009480794271,-6.98661279678345,NA,0.857281029224396,0.179775834083557,-1.74250769615173,NA,0,-0.0634093284606934,0.568938262760639,NA,0,-1.05682214101156,14.223456569016,0.33333333,0.8,0.54545455,0.5,0.75,0.66666667,0.45454545,2,83.771728515625,59.2660751342773,0,0,90.0682,0,0,"2024-07-24",0
"Tim Herrin",25139,"2024-07-22","DET",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,1,0,0,0,0,0,0,0,2,13.5000032186516,0,6.75000160932579,2,0,0,2,1,0,0,0,0,0,0.4,0,0.4,1.04688908401489,0,0.2,0.750000178813977,0.333333333333333,0,0.166479063033887,-0.166479063033887,1.30048563806852,0,2.32573429898324,30.5074529652481,2,0,0.666666666,0.333333333,0,0,0,0,2,12,14,-0.00170799810439348,-0.00918799918144941,0.00748000107705593,-0.100000031292439,-0.0105485217645764,0.0911333337426186,0.101599998772144,0.19200000166893,0.00999999977648258,1,1,-0.0286050401628017,0.00986329074740934,0,0,0.42857143,95.16666667,0.35714286,87.2,0.21428571,81.66666667,NA,-0.115574479103088,0.131383135914803,0.424410492181778,-1.92624131838481,2.62766271829605,14.1470164060593,0.66666667,0.75,0.71428571,0.25,0.83333333,0.6,0.57142857,0.8,0.28571429,0,2,1,1,2,0,3,0,0.66666667,0.33333333,0.33333333,0.66666667,0,-0.591560928937154,54.29383,52.71978,64.16841,68.21425,50.71813,79.37056,72.92872,79.38317,66.53031,50.46767,56.44464,53.60201,62.83172,58.97564,68.89857,-0.67178,3.06942,123.26,96.64,88.56,75.52,76.56,57.82,113.76,118.82,134.14,92.52,107.2,109.44,100.015714285714,100.861428571429,99.1971428571429,0.21428571,0.21428571,0.35714286,0.21428571,95.4666646321615,94.7000020345052,87.1400024414063,81.4333343505859,4.81139882405599,9.3554261525472,-0.544459247589111,-5.98605028788249,6.7450377146403,1.18148334821065,1.33345222473145,-1.86609188715617,-0.177697002887726,0.0590896233916283,0.139504816383123,0.417822733521461,-5.92323342959086,1.96965411305428,2.79009632766247,13.9274244507154,0.5,0.875,0.71428571,0.33333333,0.71428571,0.6,0.57142857,16.55555556,0.21428571,0.35714286,0.21428571,0.21428571,95.4454956054688,87.1028564453125,94.7071634928385,81.4030354817708,4.19137318929036,-1.28800716400146,8.8457400004069,-6.89801343282064,5.70065689086914,0.155573105812073,-0.110786666472753,-3.45344479878744,-0.177697002887726,0.139504816383123,0.0590896233916283,0.429179355502129,-5.92323342959086,2.79009632766247,1.96965411305428,14.3059785167376,0.5,0.875,0.71428571,0.33333333,0.71428571,0.6,0.57142857,3,78.878184000651,-8.61074002583822,0,0,85.7376,0,0,"2024-07-22",0
"Tim Herrin",25139,"2024-07-20","SDP",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,1,0,1,0,0,0,0.25,0.25,0,6.21610408401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,103.11922799942,139.421515985497,1,0,0.5,0.5,1,0,0,0,8,8,16,0.0227880012243986,-0.0134159997105598,0.0362040027976036,0.480000019073486,0.0506329126656055,0.505680024623871,0.408399999141693,0.408399999141693,0.331999987363815,1,1,0.0248957071453333,0.0201683652220665,0,0,0.5625,94,0.4375,87.28571429,NA,NA,NA,0.323602557182312,0.0906923785805702,NA,3.59558396869236,1.29560540829386,NA,0.125,0.75,0.4375,1,0.83333333,0.85714286,0.5,0.5,0.0625,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,1.74931194876826,NA,NA,NA,50.13662,50.24228,51.84625,80,64.60107,80,52.479,56.70058,51.24657,58.47607,55.17805,62.64394,-0.40118,3.47532,NA,NA,NA,81.7,107.08,90.1,102.74,120.9,125.82,92.04,101.24,93.14,88.85375,106.2525,95.895,0.4375,0.125,0.4375,NA,94.2428588867188,93.5500030517578,87.3285696847098,NA,5.40760258265904,8.90117073059082,0.889729567936489,NA,7.37269101824079,3.10805320739746,2.73502213614328,NA,0.232931897044182,0.094138327986002,0.0876581966876984,NA,3.3275985292026,4.7069163993001,1.25225995268141,NA,0.125,0.75,0.4375,1,0.83333333,0.85714286,0.5,18,0.4375,0.4375,0.125,NA,94.1255405970982,87.2072230747768,93.4343490600586,NA,4.8816659109933,0.0784764034407479,8.25049495697021,NA,6.69004985264369,1.6319511958531,2.20671987533569,NA,0.232931897044182,0.0876581966876984,0.094138327986002,NA,3.3275985292026,1.25225995268141,4.7069163993001,NA,0.125,0.75,0.4375,1,0.83333333,0.85714286,0.5,2,93.3617858886719,34.7699089050293,0,0,107.315,1,0.5,"2024-07-20",0
"Tim Herrin",25139,"2024-07-12","@TBR",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,0.2,4,0,0,0,0,2,0,0,0,0,1,13.500014081612,27.000028163224,0,0.5,0,0,0,1,0,0,0,0,0,0.25,0.5,-0.25,12.8559165840149,0,0,3.00000312924711,0,1,9.16648603678403,-9.16648603678403,11.4345010118408,0,229.111230299709,282.617125666085,0,0,0,1,0,0,0,0,11,10,21,0.00308200903236866,-0.016465999186039,0.0195480100810528,0.044000007212162,0.00483250990509987,0.366299986839294,0.456999987363815,0.456999987363815,0.901199996471405,1,1,-0.00143240194302052,0.00984629531758081,0,0,0.23809524,93.4,0.42857143,85.88888889,0.33333333,79.57142857,NA,-0.212919265031815,0.0280999764800072,0.0617851950228214,-4.25838530063629,0.312221960888969,0.882645643183163,0.07692308,0.75,0.33333333,0,0.83333333,0.71428571,0.38095238,0.5,0.0952381,0,0,1,1,0,0,1,0,0,1,1,0,0,8.08748975115554,32.41113,57.39466,37.99648,36.44772,61.17283,21.06547,NA,NA,NA,20,51.12118,20,21.75072,57.02376,20,1.88043,6.89774,120.82,108.9,92.08,82.94,22.3,7.66,75.74,177.88,176.02,95.54,35.98,44.8,100.02380952381,63.7866666666667,57.9657142857143,0.23809524,0.04761905,0.38095238,0.33333333,93.3,90.6999969482422,85.1500015258789,79.5428553989955,4.00312194824219,7.40693092346191,-1.52225017547607,-8.46420179094587,6.95400772094727,4.22086763381958,2.7439296245575,0.340515034539359,-0.219257261604071,0.0652216598391533,-0.0406105183064938,0.0612829253077507,-4.38514523208141,6.52216598391533,-0.507631478831172,0.875470361539296,0.08333333,0.66666667,0.33333333,0,0.83333333,0.71428571,0.42857143,17.52941176,0.23809524,0.38095238,0.04761905,0.33333333,93.216796875,85.0807495117188,90.6769027709961,79.461661202567,3.56652221679688,-2.05196309089661,7.00559997558594,-9.2691410609654,5.86765594482422,1.00859868526459,2.84283995628357,-1.75064250401088,-0.219257261604071,-0.0406105183064938,0.0652216598391533,0.0612829253077507,-4.38514523208141,-0.507631478831172,6.52216598391533,0.875470361539296,0.08333333,0.66666667,0.33333333,0,0.83333333,0.71428571,0.42857143,1,73.4141616821289,60.5115699768066,0,0,73.4142,0,0,"2024-07-12",0
