"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","SF%","SFv","XX%","wFB","wSL","wCB","wSF","wFB/C","wSL/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSL%","pfxCU%","pfxvFA","pfxvFS","pfxvSL","pfxvCU","pfxFA-X","pfxFS-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFS-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFS","pfxwSL","pfxwCU","pfxwFA/C","pfxwFS/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFS%","piSL%","pivCU","pivFA","pivFS","pivSL","piCU-X","piFA-X","piFS-X","piSL-X","piCU-Z","piFA-Z","piFS-Z","piSL-Z","piwCU","piwFA","piwFS","piwSL","piwCU/C","piwFA/C","piwFS/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Hunter Harvey",15507,"2024-06-02","@CLE",24,2024,"WSN","A",29,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.8828542400936,78.3097583844777,2,0.333333333,0.666666666,0,0,0,0,0,6,10,16,0.0483280010521412,0,0.0483280010521412,0.479999989271164,0.0506329126656055,0.641199946403503,1.0103999376297,1.0103999376297,0.870400011539459,1,1,0.0757260248064995,-0.000354837826192625,0,0,0.625,98.7,0.0625,85,0.1875,82,0.125,90,NA,0.534948527812958,-0.0344077162444592,0.181579902768135,0.0334886722266674,5.34948527812958,-3.44077162444592,6.0526634256045,1.67443361133337,0.4,0.66666667,0.5,1,1,1,0.375,0.33333333,0,1,1,1,2,0,1,3,0.33333333,0.33333333,0.33333333,0.66666667,0,0.33333333,6.23235653852924,58.00149,32.35018,64.06626,39.09033,44.31188,53.56155,52.78614,41.55454,31.47641,80,51.60559,80,49.31077,36.39325,64.16977,0.16823,4.32944,110.44,115.14,114.56,97.98,88.94,81.92,97.1,105.36,116.52,119.78,191.74,200.92,102.98625,107.72875,105.0775,0.625,0.125,0.0625,0.1875,98.3700012207031,89.8000030517578,85.3000030517578,82.1000010172526,-4.66967124938965,-5.25810241699219,-0.282951086759567,3.22825622558594,8.35067138671875,1.69447863101959,-1.88458526134491,-5.80619176228841,0.541734784841537,0.0337270088493824,-0.0350487045943737,0.184042293578386,5.41734784841537,1.68635044246912,-3.50487045943737,6.13474311927954,0.4,0.66666667,0.5,1,1,1,0.375,17.53846154,0.1875,0.625,0.125,0.0625,81.9689331054688,98.2259094238281,89.6681976318359,85.114501953125,3.66510009765625,-4.26468200683594,-4.79294490814209,0.069022998213768,-6.91116015116374,7.45997924804688,0.345918744802475,-3.28390002250671,0.184042293578386,0.541734784841537,0.0337270088493824,-0.0350487045943737,6.13474311927954,5.41734784841537,1.68635044246912,-3.50487045943737,0.33333333,0.71428571,0.5,1,1,1,0.4375,3,72.9867960611979,12.4560674031576,0,0,92.4347,0,0,"2024-06-02",0
"Hunter Harvey",15507,"2024-05-30","@ATL",24,2024,"WSN","A",29,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.8148850050895,66.5170884121943,1,0.333333333,0.333333333,0.333333333,0,0,0,0,3,10,13,0.0897400006651878,-0.0356399975717068,0.125379994511604,0.506999969482422,0.0515243895351887,1.3371000289917,1.7208000421524,1.7208000421524,1.84800004959106,1,1,0.0232476517558098,0.0438677462842758,1,0,0.76923077,98.2,0.07692308,86,0.07692308,83,0.07692308,89,NA,-0.0352943614125252,0.0389156937599182,0.0389156937599182,-0.0344077162444592,-0.352943614125252,3.89156937599182,3.89156937599182,-3.44077162444592,0.16666667,0.85714286,0.53846154,0,0.83333333,0.71428571,0.53846154,0.75,0.15384615,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,2.92005700051939,80,33.16721,80,72.43177,58.00968,80,80,37.70015,80,20,75.22629,20,72.29141,52.15921,80,-1.25947,2.18789,91.54,141.54,144.38,101.04,108.88,112.3,98.26,104.92,116.6,109.84,13.74,28.1,100.772307692308,103.769230769231,108.621538461538,0.76923077,0.07692308,0.07692308,0.07692308,98.2900024414062,89.0999984741211,85.8000030517578,83,-5.81302680969238,-8.78001022338867,1.91648364067078,2.96036005020142,10.072095489502,0.98346996307373,-0.173811659216881,-6.11814165115356,-0.0302781611680984,-0.0350487045943737,0.039364367723465,0.039364367723465,-0.302781611680984,-3.50487045943737,3.9364367723465,3.9364367723465,0.25,0.66666667,0.53846154,1,0.66666667,0.71428571,0.69230769,20.33333333,0.07692308,0.76923077,0.07692308,0.07692308,83.033203125,98.2966186523438,89.1461029052734,85.7397994995117,3.51624989509583,-5.35978584289551,-8.24965953826904,2.61452007293701,-7.80770015716553,8.99701309204102,-1.11556994915009,-1.49827003479004,0.039364367723465,-0.0302781611680984,-0.0350487045943737,0.039364367723465,3.9364367723465,-0.302781611680984,-3.50487045943737,3.9364367723465,0.2,0.75,0.53846154,1,0.66666667,0.71428571,0.61538462,3,103.892222086589,5.52614911397298,2,0.66666667,111.49,2,0.66666667,"2024-05-30",0
"Hunter Harvey",15507,"2024-05-29","@ATL",24,2024,"WSN","A",29,0,0,0,1,0,0,0,0,0,1,0,1.1,5,1,0,0,0,0,0,0,0,0,3,20.2500048279774,0,6.75000160932579,3,0,0,1,0,1,0,0,0,0,0.6,0,0.6,-0.0213109159851073,0,0.2,0.750000178813977,0.5,1,-1.33352129459407,1.33352129459407,-1.33352129459407,0,-30.27010232434,-30.4360237233343,1,0.5,0.5,0,0,0,2,13.5000032186516,8,13,21,0.076447993516922,-0.0185160003602505,0.0949639976024628,0.738999962806702,0.0751016288995743,0.760879993438721,0.990399956703186,0.847199976444244,0.203600004315376,1,1,0.0500501953065395,0.0504229334077837,1,0,0.47619048,98.6,0.0952381,84.5,0.19047619,82.75,0.23809524,88.6,NA,-0.313012778759003,0.0334886722266674,0.521215915679932,0.0112078823149204,-3.13012778759003,1.67443361133337,13.0303978919983,0.224157646298409,0.38461538,0.75,0.52380952,0.2,0.83333333,0.54545455,0.38095238,0.8,0.23809524,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,0.583671335841662,80,33.29267,80,38.49851,55.53059,41.47801,80,31.97058,80,42.38849,55.1855,20,54.35232,46.39836,53.75423,-0.14498,3.85962,101.08,163.76,161.5,111.96,94.44,101.08,101.36,158.98,167.68,105.86,95.38,97.42,107.425714285714,114.014285714286,118.06,0.47619048,0.23809524,0.0952381,0.19047619,98.2700012207031,88.5200012207031,84.4499969482422,82.5500030517578,-4.57453117370605,-6.61381378173828,0.921880304813385,2.74381113052368,10.0901794433594,2.48548698425293,-2.03754806518555,-5.31056594848633,-0.315307077020407,0.0107701197266579,0.0337270088493824,0.527674928307533,-3.15307077020407,0.215402394533157,1.68635044246912,13.1918732076883,0.27272727,0.8,0.52380952,0.33333333,0.625,0.54545455,0.47619048,18.375,0.19047619,0.47619048,0.23809524,0.0952381,82.5936279296875,98.3089477539063,88.5335571289063,84.4525451660156,3.18573760986328,-4.13113594055176,-6.28612403869629,1.53986001014709,-6.90340757369995,8.8468017578125,0.873635387420654,-3.44869518280029,0.527674928307533,-0.315307077020407,0.0107701197266579,0.0337270088493824,13.1918732076883,-3.15307077020407,0.215402394533157,1.68635044246912,0.33333333,0.77777778,0.52380952,0.5,0.57142857,0.54545455,0.42857143,2,101.455444335938,7.47138643264771,0,0,111.411,1,0.5,"2024-05-29",0
"Hunter Harvey",15507,"2024-05-27","@ATL",24,2024,"WSN","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.8148850050895,66.5170884121943,1,0,0.5,0.5,0,0,0,0,5,7,12,0.028524000197649,0,0.028524000197649,0.507000029087067,0.0515243895351887,0.373066663742065,0.609600007534027,0.609600007534027,0.447200000286102,1,1,0.0767152234911919,-0.000257037944572741,0,0,0.83333333,98.7,NA,NA,NA,NA,0.16666667,90,NA,0.814117670059204,NA,NA,-0.0858965888619423,8.14117670059204,NA,NA,-4.29482944309711,0.28571429,0.8,0.5,0.5,0.75,0.66666667,0.41666667,0.33333333,0.16666667,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,-0.367010005064831,NA,NA,NA,80,39.79111,20,NA,NA,NA,80,20,20,80,20,20,-3.412,-1.04091,NA,NA,NA,91.04,139.86,139,NA,NA,NA,104.48,78.94,88.74,93.28,129.706666666667,130.623333333333,0.83333333,0.16666667,NA,NA,98.6299987792969,89.8000030517578,NA,NA,-3.92088241577148,-7.03682518005371,NA,NA,9.12726516723633,1.46743655204773,NA,NA,0.824340336024761,-0.0876166112720966,NA,NA,8.24340336024761,-4.38083056360483,NA,NA,0.25,0.625,0.5,0,0.8,0.66666667,0.66666667,17,NA,0.83333333,0.16666667,NA,NA,98.8437927246094,89.9721527099609,NA,NA,-3.53184089660645,-6.65702533721924,NA,NA,8.22320785522461,-0.0609374940395355,NA,NA,0.824340336024761,-0.0876166112720966,NA,NA,8.24340336024761,-4.38083056360483,NA,0.2,0.71428571,0.5,0,0.8,0.66666667,0.58333333,2,86.5333709716797,22.8909435272217,0,0,88.4337,0,0,"2024-05-27",0
"Hunter Harvey",15507,"2024-05-25","SEA",24,2024,"WSN","H",29,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,1,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0,0,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,101.916838857596,139.014259199392,1,0,0.5,0.5,0,0,0,0,5,8,13,0.0731159895658493,-0.0213080476969481,0.0944240391254425,0.49099999666214,0.0509864985942841,1.02710008621216,1.43720006942749,1.43720006942749,1.48239994049072,1,1,0.0361221507191658,0.0350646698715068,1,0,0.38461538,97.6,NA,NA,0.07692308,83,0.53846154,89.71428571,NA,-0.0776006877422333,NA,0.0572940893471241,0.405074417591095,-1.55201375484467,NA,5.72940893471241,5.7867773941585,0.44444444,0.75,0.53846154,0.25,1,0.57142857,0.30769231,0.75,0.23076923,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,2.87305252805466,20,30.89838,20,42.13226,40.40143,54.70121,NA,NA,NA,59.30493,47.11902,60.11066,44.19132,42.41317,49.67786,0.48628,4.80651,89.88,71.2,70.7,90.48,98.66,78.04,NA,NA,NA,100.68,120,116.18,95.9261538461538,108.038461538462,98.0123076923077,0.38461538,0.53846154,NA,0.07692308,97.3799987792969,89.6857125418527,NA,82.5,-4.00829658508301,-6.98751449584961,NA,1.82716238498688,9.01429748535156,3.03267669677734,NA,-5.82097816467285,-0.0397802293300629,0.409546177834272,NA,0.057969942688942,-0.795604586601257,5.85065968334675,NA,5.7969942688942,0.33333333,0.71428571,0.53846154,0,0.8,0.57142857,0.53846154,16.33333333,0.07692308,0.38461538,0.53846154,NA,82.3580017089844,97.2029052734375,89.4995989118304,NA,2.65913009643555,-3.46222190856934,-6.41319710867746,NA,-7.13375997543335,8.22533645629883,1.62543433053153,NA,0.057969942688942,-0.0397802293300629,0.409546177834272,NA,5.7969942688942,-0.795604586601257,5.85065968334675,NA,0.33333333,0.71428571,0.53846154,0,0.8,0.57142857,0.53846154,2,80.1591949462891,7.45851945877075,0,0,91.6241,0,0,"2024-05-25",0
"Hunter Harvey",15507,"2024-05-24","SEA",24,2024,"WSN","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.8828542400936,78.3097583844777,2,0.333333333,0.666666666,0,0,0,1,9,2,8,10,0.0223760027438402,0,0.0223760027438402,0.49099999666214,0.0509864985942841,0.289733350276947,0.480399996042252,0.480399996042252,0.155199989676476,1,1,0.0776837468147278,-0.000454105413585329,0,0,0.5,97.8,NA,NA,0.1,82,0.4,88.5,NA,0.48571389913559,NA,0.0572940893471241,0.130985721945763,9.71427798271179,NA,5.72940893471241,3.27464304864407,0.33333333,0.57142857,0.5,1,1,1,0.7,1,0,1,2,0,1,1,1,3,0.33333333,0.66666667,0,0.33333333,0.33333333,0.33333333,6.23235653852924,60.25814,35.04622,67.74165,80,55.49012,80,NA,NA,NA,32.23715,63.30901,32.53557,70.07848,58.34581,71.58942,-1.12199,2.39411,96.24,134.1,137.12,104.14,138.8,143.82,NA,NA,NA,112.48,77.38,86.98,106.686,113.762,120.414,0.5,0.4,NA,0.1,97.9,88.3499984741211,NA,81.8000030517578,-5.16658821105957,-6.4077935218811,NA,3.67713165283203,9.60856552124023,1.1690514087677,NA,-5.98139667510986,0.53395864367485,0.132526822388172,NA,0.057969942688942,10.679172873497,3.3131705597043,NA,5.7969942688942,0.5,0.5,0.5,1,1,1,0.6,15.14285714,0.1,0.5,0.4,NA,81.6482009887695,97.7226379394531,88.1892242431641,NA,4.73912000656128,-4.53805999755859,-5.91794967651367,NA,-7.50604009628296,8.75000762939453,-0.210439234972,NA,0.057969942688942,0.53395864367485,0.132526822388172,NA,5.7969942688942,10.679172873497,3.3131705597043,NA,0.33333333,0.57142857,0.5,1,1,1,0.7,3,88.2139282226562,-17.6722539265951,0,0,102.429,2,0.66666667,"2024-05-24",0
"Hunter Harvey",15507,"2024-05-22","MIN",24,2024,"WSN","H",29,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,6,2,1,1,0,0,0,0,1,0,2,13.5000032186516,0,13.5000032186516,2,0,0,1,3,0,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0.333333333333333,1.50000035762795,0.5,0.5,0.166479063033887,6.58352254629191,3.5684987881378,164.766969824734,5.78088319713789,88.0248386566947,0.333333333,0,0.25,0.75,0,0,1,6.75000160932579,12,18,30,-0.0592439956963062,-0.118167996406555,0.0589240044355392,-0.407999992370605,-0.0423675999045372,0.521849989891052,0.585466682910919,0.461999982595444,NA,0,1,-0.0695792809128761,-0.0439475885782486,0,0,0.53333333,98.75,0.03333333,86,0.23333333,83.14285714,0.2,90.83333333,NA,-0.613133728504181,0,0.601239800453186,-0.177910596132278,-3.83208580315113,0,8.58914000647409,-2.96517660220464,0.35,0.9,0.53333333,0.42857143,0.88888889,0.6875,0.33333333,0.16666667,0.16666667,1,1,2,0,2,2,4,0.25,0.25,0.5,0,0.5,0.5,-0.440231686762059,60.66704,37.95588,48.56642,58.76171,58.18246,56.42588,20.83395,56.56501,20,40.34978,73.84716,30.61239,51.87524,53.74888,43.02832,0.00891,4.09046,86.16,124.3,123.42,103.24,141.38,143.02,157.36,150.46,165.92,110.22,38.72,52.76,102.454666666667,117.165333333333,121.158,0.53333333,0.2,0.03333333,0.23333333,98.75,91,86.0999984741211,83.1857125418527,-4.22133111953735,-6.33945719401042,-0.275272071361542,3.43718910217285,9.63391876220703,2.87665621439616,-3.07314610481262,-6.24579075404576,-0.577032815665007,-0.182938374578953,0,0.609407562762499,-3.60645509790629,-3.04897290964921,0,8.70582232517856,0.4,0.66666667,0.53333333,0.33333333,0.9,0.6875,0.5,18.08333333,0.23333333,0.53333333,0.2,0.03333333,83.0446254185268,98.5934219360352,90.8372192382812,85.8891983032227,4.07721274239676,-3.59242248535156,-6.01121012369792,0.584747016429901,-7.77492577689035,8.75149345397949,1.50342512130737,-4.32093000411987,0.609407562762499,-0.577032815665007,-0.182938374578953,0,8.70582232517856,-3.60645509790629,-3.04897290964921,0,0.4,0.66666667,0.53333333,0.33333333,0.9,0.6875,0.5,4,95.1306381225586,22.4483699798584,1,0.25,101.383,3,0.75,"2024-05-22",0
"Hunter Harvey",15507,"2024-05-18","@PHI",24,2024,"WSN","A",29,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.8828542400936,78.3097583844777,0,1,0,0,0,0,1,27.000028163224,2,1,3,0.0889560282230377,0,0.0889560282230377,0.437000006437302,0.0447516664862633,3.46979999542236,1.73489999771118,3.46979999542236,3.47259998321533,1,1,0.0256372205913067,9.58786279536827e-11,1,0,1,98,NA,NA,NA,NA,NA,NA,NA,0.249823227524757,NA,NA,NA,8.32744091749191,NA,NA,NA,0,1,0.33333333,NA,1,1,0.33333333,NA,0,0,0,1,0,0,1,1,0,0,1,0,0,1,34.8662633536157,NA,NA,NA,20,63.88649,20,NA,NA,NA,NA,NA,NA,20,59.16472,20,3.02082,8.60832,NA,NA,NA,101.96,68.16,78.94,NA,NA,NA,NA,NA,NA,101.96,68.16,78.94,1,NA,NA,NA,98.2333374023438,NA,NA,NA,-6.11655743916829,NA,NA,NA,10.5993830362956,NA,NA,NA,0.294976022094488,NA,NA,NA,9.83253406981627,NA,NA,NA,0,1,0.33333333,NA,1,1,0.33333333,16,NA,1,NA,NA,NA,98.1929321289062,NA,NA,NA,-5.78444290161133,NA,NA,NA,9.34176317850749,NA,NA,NA,0.294976022094488,NA,NA,NA,9.83253406981627,NA,NA,0,1,0.33333333,NA,1,1,0.33333333,1,96.3628616333008,21.5172729492188,0,0,96.3629,1,1,"2024-05-18",0
"Hunter Harvey",15507,"2024-05-14","@CHW",24,2024,"WSN","A",29,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.8148850050895,29.9783111930123,1,0.5,0.5,0,0,0,0,0,6,9,15,0.0506380014121532,-0.0491899959743023,0.0998279973864555,0.497000008821487,0.0512107163667679,1.46299993991852,1.04339993000031,1.04339993000031,0.903400003910065,1,1,0.0156258177012205,0.018986624876852,0,0,0.6,97.22222222,0.06666667,86,0.06666667,82,0.26666667,87.75,NA,0.437293648719788,-0.0373910665512085,-0.0344077162444592,0.0883073210716248,4.85881831910875,-3.73910665512085,-3.44077162444592,2.20768302679062,0.14285714,0.625,0.4,0,1,0.83333333,0.53333333,0.66666667,0.06666667,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,3.80624572554259,20,39.51404,20,54.98846,45.33094,60.21792,20,59.61559,20,51.79416,55.58787,43.30703,38.00242,46.24524,38.29086,0.87078,5.38326,82.56,-57,-63.88,106.98,136.2,124.2,157.2,15.54,25.3,102.52,61.54,72.86,107.510666666667,95.3666666666667,91.3773333333333,0.6,0.26666667,0.06666667,0.06666667,97.1666666666667,87.6500015258789,86.3000030517578,81.8000030517578,-5.57508977254232,-5.57742166519165,0.324262231588364,3.65521574020386,10.1989449395074,1.71816265583038,-1.3236141204834,-5.06660842895508,0.581113580614328,0.0887345932424068,-0.0380783230066299,-0.0350487045943737,6.45681756238143,2.21836483106017,-3.80783230066299,-3.50487045943737,0.16666667,0.55555556,0.4,0,1,0.83333333,0.6,18.75,0.06666667,0.6,0.26666667,0.06666667,82.2778015136719,97.6234876844618,88.1289978027344,86.7914962768555,4.56123018264771,-5.1224611070421,-4.99887990951538,1.3057199716568,-6.68879985809326,9.07759772406684,0.481581270694733,-2.51119995117188,-0.0350487045943737,0.581113580614328,0.0887345932424068,-0.0380783230066299,-3.50487045943737,6.45681756238143,2.21836483106017,-3.80783230066299,0.16666667,0.55555556,0.4,0,1,0.83333333,0.6,2,95.2240142822266,4.3185133934021,0,0,102.122,1,0.5,"2024-05-14",1
"Hunter Harvey",15507,"2024-05-10","@BOS",24,2024,"WSN","A",29,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,0,0,0,0,0,0,0.33333333,0.33333333,0,6.88572907925689,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,101.916838857596,102.47548198021,1,0,1,0,0,0,0,0,6,9,15,0.0872800052165985,-0.0676840022206306,0.154963999986649,0.546999990940094,0.0526974946260452,1.62626671791077,1.58200001716614,1.58200001716614,1.78559994697571,1,1,0.0360298715531826,0.0176390649474213,1,0,0.53333333,96.25,0.2,85.33333333,0.13333333,81,0.13333333,86.5,NA,-0.174759864807129,-0.0994822382926941,0.212123870849609,0.799265146255493,-2.18449831008911,-3.31607460975647,10.6061935424805,39.9632573127747,0.22222222,0.83333333,0.46666667,0.5,0.8,0.71428571,0.4,0.33333333,0.13333333,1,0,0,0,1,0,1,1,0,0,0,1,0,3.86288119276463,35.73146,43.54139,35.37856,25.45427,63.80744,20,20,45.80156,20,80,63.57618,80,30.89281,57.13395,23.22162,1.31247,6.0458,107.94,114.06,105.08,116.3,29.28,43.7,120.36,-2.66,1.52,128.08,161.44,176.88,118.082666666667,62.7573333333333,72.896,0.53333333,0.2,0.13333333,0.13333333,96,87.2333374023438,83.9499969482422,81.3500061035156,-4.65634536743164,-3.91407140096029,0.972718954086304,4.29381561279297,11.4504127502441,1.25480977694194,0.275759637355804,-6.69835090637207,-0.18092643097043,0.813868537545204,-0.101452000439167,0.203088968992233,-2.26158038713038,27.1289512515068,-5.07260002195835,10.1544484496117,0.25,0.71428571,0.46666667,0.5,0.8,0.71428571,0.46666667,19.25,0.13333333,0.53333333,0.2,0.13333333,81.5621490478516,96.2317962646484,87.4518330891927,84.1668014526367,4.90718507766724,-4.06075382232666,-3.50669987996419,2.0238151550293,-8.27232933044434,10.3893737792969,-0.0471260150273641,-1.21257209777832,0.203088968992233,-0.18092643097043,0.813868537545204,-0.101452000439167,10.1544484496117,-2.26158038713038,27.1289512515068,-5.07260002195835,0.25,0.71428571,0.46666667,0.5,0.8,0.71428571,0.46666667,1,79.2904205322266,-1.63529634475708,0,0,79.2904,0,0,"2024-05-10",0
"Hunter Harvey",15507,"2024-05-08","BAL",24,2024,"WSN","H",29,0,0,9,1,0,0,0,0,0,0,0,1,4,1,2,1,1,0,0,1,0,0,1,9,0,9,1,0,0,1,1,0,0,0,0,0,0.25,0,0.25,2.72685408401489,9,0.333333333333333,1,0,0,17.1664797782898,-8.16647977828979,5.67848818451166,219.689240721637,414.358638885123,139.014259199392,1,0,0.5,0.5,0,1,2,18,3,10,13,-0.304807990789413,-0.325634330511093,0.0208263546228409,-0.891000032424927,-0.0925233662128448,1.60151994228363,2.65120005607605,2.65120005607605,2.65120005607605,1,1,-0.139436528086662,-0.0508876650387654,0,1,0.53846154,98.14285714,0.15384615,85.5,NA,NA,0.30769231,89.5,NA,-0.265621870756149,0.24809692800045,NA,-1.25793671607971,-3.79459815365928,12.4048464000225,NA,-31.4484179019928,0.625,1,0.76923077,0.6,0.8,0.7,0.38461538,1,0.23076923,2,0,0,1,0,1,2,1,0,0,0.5,0,0.5,22.6291719985775,NA,NA,NA,31.57191,56.14922,20,74.33397,45.7379,69.24323,49.54965,65.77662,52.28956,38.95395,59.68035,27.35717,0.81166,5.29458,NA,NA,NA,109.62,35.28,35.82,131.14,136.76,143.76,128.26,90.2,105.18,118.666153846154,67.7907692307692,73.7676923076923,0.53846154,0.30769231,0.15384615,NA,98.1571393694196,89.4499969482422,85.3499984741211,NA,-4.30201557704381,-5.66963291168213,-0.0246205925941467,NA,9.06877899169922,0.802979826927185,-1.30929505825043,NA,-0.272470604628325,-1.25733992829919,0.054773960262537,NA,-3.89243720897606,-31.4334982074797,2.73869801312685,NA,0.57142857,1,0.76923077,0.5,0.83333333,0.7,0.46153846,17.44444444,NA,0.53846154,0.30769231,0.15384615,NA,98.4066423688616,89.6869506835938,85.6059494018555,NA,-3.72972869873047,-5.55398511886597,0.305909991264343,NA,8.11975588117327,-0.519873261451721,-2.74244499206543,NA,-0.272470604628325,-1.25733992829919,0.054773960262537,NA,-3.89243720897606,-31.4334982074797,2.73869801312685,0.57142857,1,0.76923077,0.5,0.83333333,0.7,0.46153846,2,70.5553283691406,-0.086700439453125,0,0,98.8424,1,0.5,"2024-05-08",0
