"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","piXX%","pivCH","pivFA","pivSI","pivSL","pivXX","piCH-X","piFA-X","piSI-X","piSL-X","piXX-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piXX-Z","piwCH","piwFA","piwSI","piwSL","piwXX","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Anthony Banda",14706,"2024-07-24","SFG",22,2024,"LAD","H",30,0,0,0,1,0,0,0,0,0,0,0,1.1,6,0,0,0,0,1,0,1,0,0,3,20.2500048279774,6.75000160932579,0,3,0,0,0,1,0,1,0,0,0,0.5,0.16666667,0.33333333,2.33303462963767,0,0,0.750000178813977,0,1,3.1664797782898,-3.1664797782898,4.30048635332443,0,77.1260041595167,105.713847832508,0,0,0,1,1,0,0,0,9,15,24,0.0764800012111664,-0.0340800099074841,0.110560014843941,0.703000009059906,0.0743915289640427,0.963666677474976,0.951000034809113,0.950000047683716,0.696000039577484,1,1,0.0483967252075672,0.0309668171861174,1,0,0.41666667,97,0.45833333,85.90909091,0.125,91.66666667,NA,-0.176397114992142,0.619821488857269,-0.0680228620767593,-1.76397114992142,5.63474080779336,-2.26742873589198,0.4,0.55555556,0.45833333,0.16666667,0.6,0.36363636,0.375,0.66666667,0.29166667,1,0,0,1,0,0,1,1,0,0,1,0,0,1.7143874607466,NA,20,33.91286,20,NA,NA,NA,44.2187,66.2839,32.07713,22.3262,62.2837,20,69.83217,68.81552,59.42329,NA,NA,NA,46.85019,67.20749,35.64514,0.3211,4.55874,86.42,46.34,36.54,119.98,54.42,59.44,116.88,69.26,91.56,122,122.54,135.02,115.894782608696,89.1713043478261,99.5826086956522,0.20833333,NA,0.20833333,0.45833333,NA,0.125,96.9800048828125,NA,96.8200012207031,85.8818192915483,NA,91.5,6.23776817321777,NA,9.64832458496094,-3.86083221435547,NA,9.08789952596029,8.96416091918945,NA,5.16956672668457,-0.402373747392134,NA,3.80638790130615,0.00764448940753937,NA,-0.192889139056206,0.631020803004503,NA,-0.0699043124914169,0.152889788150787,NA,-3.85778278112412,5.73655275458639,NA,-2.3301437497139,0.35714286,0.6,0.45833333,0,0.66666667,0.36363636,0.41666667,17.66666667,0.125,0.20833333,0.20833333,0.45833333,NA,91.5303344726562,97.0072204589844,96.8148986816406,85.8891268643466,NA,8.83858362833659,5.58471603393555,9.2653678894043,-4.79050653631037,NA,2.41306336720785,8.30944442749023,4.1833740234375,-1.77846371043812,NA,-0.0699043124914169,0.00764448940753937,-0.192889139056206,0.631020803004503,NA,-2.3301437497139,0.152889788150787,-3.85778278112412,5.73655275458639,NA,0.35714286,0.6,0.45833333,0,0.66666667,0.36363636,0.41666667,1,77.7016448974609,70.7398300170898,0,0,77.7016,0,0,"2024-07-24",0
"Anthony Banda",14706,"2024-07-21","BOS",22,2024,"LAD","H",30,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,1,0,0,1,9,0,9,1,0,0,1,0,1,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.333333333333333,1,0.5,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,100.926431296726,102.47548198021,1,0.5,0.5,0,0,0,3,27,7,8,15,0.0400999933481216,-0.115619987249374,0.155719980597496,0.477999955415726,0.050582017749548,1.51400005817413,0.843999981880188,0.843999981880188,0.0659999996423721,1,1,-0.0186484605073929,0.0451345845544961,0,0,0.66666667,97,0.26666667,86.75,0.06666667,91,NA,0.089756190776825,0.17771615087986,-0.0238054171204567,0.89756190776825,4.4429037719965,-2.38054171204567,0.125,0.42857143,0.26666667,0,0.66666667,0.5,0.46666667,0.75,0.13333333,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,7.81952352546679,NA,20,33.91454,28.04017,NA,NA,NA,67.67758,59.95249,69.45638,32.2817,74.25008,41.71103,59.29945,66.87005,60.61156,NA,NA,NA,51.55396,64.48297,57.85422,0.02887,4.1204,78.74,84.22,64.48,85.58,125.9,102.96,122.3,33.96,56.82,133.62,108.36,128.52,110.174666666667,87.7973333333333,91.8306666666667,0.33333333,NA,0.33333333,0.26666667,NA,0.06666667,96.5200012207031,NA,97.3200012207031,86.5250015258789,NA,90.5999984741211,4.64299545288086,NA,9.46511077880859,-1.34429800510406,NA,8.16871452331543,8.28279724121094,NA,5.72747535705566,0.982663452625275,NA,5.32924461364746,-0.446966931223869,NA,0.537334751337767,0.179396901279688,NA,-0.0242429338395596,-8.93933862447739,NA,10.7466950267553,4.4849225319922,NA,-2.42429338395596,0.14285714,0.375,0.26666667,0,0.66666667,0.5,0.53333333,15.36363636,0.06666667,0.33333333,0.33333333,0.26666667,NA,90.6178970336914,96.5950012207031,97.3890197753906,86.6045455932617,NA,7.99373006820679,4.26412811279297,9.08536224365234,-2.30498242378235,NA,3.96875,7.59235000610352,4.70420608520508,-0.208576440811157,NA,-0.0242429338395596,-0.446966931223869,0.537334751337767,0.179396901279688,NA,-2.42429338395596,-8.93933862447739,10.7466950267553,4.4849225319922,NA,0.14285714,0.375,0.26666667,0,0.66666667,0.5,0.53333333,2,100.109985351562,-0.0920333862304688,0,0,100.533,2,1,"2024-07-21",0
"Anthony Banda",14706,"2024-07-20","BOS",22,2024,"LAD","H",30,0,0,18,1,0,0,0,0,0,0,1,1,5,1,2,2,1,1,0,0,0,0,0,0,9,9,0,0,0,2,2,0,0,0,0,0,0,0.2,-0.2,8.77520908401489,9,0.25,2,0,0,19.1664797782898,-1.16647977828979,9.19049659073353,445.51817095746,457.932838354862,223.88448361004,1,0,0.5,0.5,0,0.5,0,0,7,9,16,-0.349959999322891,-0.422439992427826,0.0724799931049347,-1.5220000743866,-0.161058202385902,1.29320001602173,1.73000001907349,1.73000001907349,0.867999970912933,1,1,-0.125692948698997,-0.144922574798654,0,1,0.6875,96.18181818,0.1875,84.66666667,0.125,90.5,NA,-1.19664835929871,-0.0322868302464485,0.178596556186676,-10.8786214481701,-1.07622767488162,8.9298278093338,0.2,0.83333333,0.4375,0.5,0.8,0.71428571,0.375,0.6,0.125,1,2,1,0,1,3,4,0.25,0.5,0.25,0,0.25,0.75,18.0889779375127,NA,80,43.79796,80,NA,NA,NA,48.29177,55.18323,53.64392,30.59662,74.0202,20,24.52856,42.56801,27.09173,NA,NA,NA,44.99026,53.99584,46.7698,0.43665,4.73207,110.72,160.48,162.8,74.7,106.2,88.14,125.02,74.88,110.64,99.62,-49.6,-43.16,96.455,75.9425,78.47875,0.4375,NA,0.25,0.1875,NA,0.125,95.7285679408482,NA,96.5500030517578,84.4666646321615,NA,90.3499984741211,5.37592642647879,NA,9.42845821380615,-4.67470836639404,NA,8.96902465820312,7.53089741298131,NA,4.96413516998291,-2.2307170232137,NA,2.18985390663147,-1.31486184895039,NA,0.115630146116018,-0.0332007221877575,NA,0.181012690067291,-18.7837406992912,NA,2.89075365290046,-1.10669073959192,NA,9.05063450336456,0.25,0.625,0.4375,0.5,0.8,0.71428571,0.5,15.90909091,0.125,0.4375,0.25,0.1875,NA,90.1604995727539,95.5582275390625,96.3796234130859,84.2915649414062,NA,8.73357009887695,4.85114015851702,9.16709518432617,-5.30672645568848,NA,1.04923164844513,6.70075988769531,4.12636995315552,-3.47666009267171,NA,0.181012690067291,-1.31486184895039,0.115630146116018,-0.0332007221877575,NA,9.05063450336456,-18.7837406992912,2.89075365290046,-1.10669073959192,NA,0.3,0.66666667,0.4375,0.33333333,1,0.71428571,0.375,4,95.3262481689453,3.55522513389587,2,0.5,110.379,3,0.75,"2024-07-20",0
"Anthony Banda",14706,"2024-07-19","BOS",22,2024,"LAD","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,0,1,0,0,0,0,0.66666667,0,0.66666667,-0.245715358213996,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.0757043893197,-18.3531359984531,0,1,0,0,0,0,0,0,4,13,17,0.0899399966001511,0,0.0899399966001511,0.84799998998642,0.0897354483604431,1.22933340072632,0.763999998569489,1.52799999713898,0.952000021934509,1,1,0.0744736194610596,-0.00131202103136389,1,0,0.64705882,96.27272727,0.35294118,85.66666667,NA,NA,NA,0.826441884040833,-0.00237776711583138,NA,7.51310803673484,-0.0396294519305229,NA,0.5,0.66666667,0.58823529,0.75,0.83333333,0.8,0.52941176,1,0.11764706,0,1,0,1,0,0,1,0,1,0,1,0,0,1.75838071706768,NA,NA,NA,NA,NA,NA,NA,80,58.56568,80,80,64.2292,80,57.87828,60.71563,56.57287,NA,NA,NA,80,62.10469,80,-2.66991,0.07223,NA,NA,NA,149.18,123.88,128.46,135.16,154.12,176.46,126.42,104.76,121.1,134.549411764706,131.362352941176,148.450588235294,0.17647059,NA,0.47058824,0.35294118,NA,NA,96.2999979654948,NA,96.0374984741211,85.75,NA,NA,6.50949414571126,NA,10.1023797988892,-1.16075364748637,NA,NA,8.09777450561523,NA,5.20185565948486,0.245153665542603,NA,NA,0.46841299533844,NA,0.368067376315594,-0.00306526944041252,NA,NA,15.6137665112813,NA,4.60084220394492,-0.0510878240068754,NA,NA,0.5,0.63636364,0.58823529,0.66666667,0.85714286,0.8,0.64705882,20.92857143,NA,0.17647059,0.47058824,0.35294118,NA,NA,96.1181030273438,95.8386154174805,85.5281168619792,NA,NA,6.06728680928548,9.78865242004395,-2.30821021397909,NA,NA,7.32649993896484,4.28518104553223,-1.32978320121765,NA,NA,0.46841299533844,0.368067376315594,-0.00306526944041252,NA,NA,15.6137665112813,4.60084220394492,-0.0510878240068754,NA,0.4,0.66666667,0.58823529,0.5,0.875,0.8,0.70588235,1,63.5938415527344,18.0364780426025,0,0,63.5938,0,0,"2024-07-19",0
"Anthony Banda",14706,"2024-07-14","@DET",22,2024,"LAD","A",30,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0,0,0,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,5.72464827047142,5.81251197675874,0,1,0,0,0,0,0,0,0,4,4,0.0578680038452148,0,0.0578680038452148,0.252999991178513,0.0266877636313438,1.16240000724792,0.697799980640411,1.39559996128082,2.46560001373291,1,1,0.0499381236732006,-0.000154913518013167,0,0,0.5,97.5,0.5,86,NA,NA,NA,0.330354630947113,0.227396890521049,NA,16.5177315473557,11.3698445260525,NA,1,0.33333333,0.5,0,1,0.5,0.75,1,0.25,0,1,0,0,1,0,1,0,1,0,0,1,0,5.28480353044108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,66.89422,80,80,73.32913,80,NA,NA,NA,80,73.73902,80,-4.10235,-2.07643,NA,NA,NA,NA,NA,NA,104.22,150.9,159.94,130.76,155.26,173.22,117.49,153.08,166.58,NA,NA,0.5,0.5,NA,NA,NA,NA,97.4000015258789,86,NA,NA,NA,NA,9.80561065673828,-3.432053565979,NA,NA,NA,NA,5.69656705856323,1.1582510471344,NA,NA,NA,NA,0.334340363740921,0.229855183511972,NA,NA,NA,NA,16.7170181870461,11.4927591755986,NA,NA,1,0.33333333,0.5,0,1,0.5,0.75,15,NA,NA,0.5,0.5,NA,NA,NA,97.5798492431641,86.0936508178711,NA,NA,NA,9.2733850479126,-4.4467248916626,NA,NA,NA,4.8843150138855,0.121200978755951,NA,NA,NA,0.334340363740921,0.229855183511972,NA,NA,NA,16.7170181870461,11.4927591755986,NA,1,0.33333333,0.5,0,1,0.5,0.75,1,76.9561080932617,14.1026544570923,0,0,76.9561,0,0,"2024-07-14",0
"Anthony Banda",14706,"2024-07-13","@DET",22,2024,"LAD","A",30,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,3,0,0,1,0,0,0,0,0,8.41372908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,77.1260041595167,187.926090042024,0.333333333,0,0.25,0.75,0,0,2,18,2,7,9,0.0716479942202568,-0.0398759841918945,0.111523978412151,0.480000019073486,0.0506329126656055,1.33720004558563,1.36559998989105,1.36559998989105,0.661199986934662,1,1,0.0342648811638355,0.0193157289002916,1,0,0.77777778,95.57142857,NA,NA,0.22222222,90.5,NA,0.208416610956192,NA,0.0946276783943176,2.97738015651703,NA,4.73138391971588,0,0.71428571,0.55555556,NA,1,1,0.77777778,0.75,0,1,2,1,2,1,1,4,0.25,0.5,0.25,0.5,0.25,0.25,0.915204600259674,NA,20,35.95521,20,NA,NA,NA,80,63.00407,80,71.74132,62.59203,63.91295,NA,NA,NA,NA,NA,NA,68.54137,53.42029,68.43495,-1.0265,2.53734,101.58,16.28,12.8,86.18,149.72,145.22,105.36,126.86,138.06,NA,NA,NA,100.257777777778,107.366666666667,111.815555555556,0.22222222,NA,0.55555556,NA,NA,0.22222222,95.1999969482422,NA,95.7200012207031,NA,NA,90.1999969482422,6.50500965118408,NA,9.54279708862305,NA,NA,8.9813346862793,9.0102710723877,NA,5.34998092651367,NA,NA,2.85520362854004,0.094138327986002,NA,0.0976927764713764,NA,NA,0.137463994324207,4.7069163993001,NA,1.95385552942753,NA,NA,6.87319971621037,0,0.71428571,0.55555556,NA,1,1,0.77777778,15.2,0.22222222,0.22222222,0.55555556,NA,NA,90.3148498535156,95.3218994140625,95.83662109375,NA,NA,8.6530704498291,5.85758018493652,9.05530014038086,NA,NA,1.56005001068115,8.21198081970215,4.43111000061035,NA,NA,0.137463994324207,0.094138327986002,0.0976927764713764,NA,NA,6.87319971621037,4.7069163993001,1.95385552942753,NA,NA,0,0.71428571,0.55555556,NA,1,1,0.77777778,4,81.6532287597656,16.0481910705566,1,0.25,99.6131,1,0.25,"2024-07-13",0
"Anthony Banda",14706,"2024-07-11","@PHI",22,2024,"LAD","A",30,0,1,9,1,1,0,0,0,0,0,0,1,6,3,1,1,1,0,0,0,0,0,2,18,0,27,2,0,0,3,1,0,0,0,0,0,0.33333333,0,0.33333333,1.50539575453556,9,0.5,3,0.666666666666667,1,12.1664797782898,-3.16647977828979,0.678488184511662,222.75908547873,291.329848394399,18.1856412207288,3,0,0.75,0.25,0,1,0,0,6,13,19,-0.0572179891169071,-0.129170000553131,0.0719520151615143,-0.499000012874603,-0.0511008687317371,0.751766681671143,0.870000004768372,0.870000004768372,0.770399987697601,1,1,-0.141446277499199,0.0653349114172196,0,0,0.57894737,96.63636364,0.31578947,85,0.10526316,89,NA,-1.52415955066681,-0.0852678120136261,0.00450797751545906,-13.8559959151528,-1.4211302002271,0.225398875772953,0.27272727,1,0.57894737,0,0.875,0.63636364,0.42105263,0.33333333,0.21052632,2,1,1,0,2,2,4,0.5,0.25,0.25,0,0.5,0.5,7.18439825633588,33,21.57599,43.78715,22.33082,NA,NA,NA,20,64.91667,20,56.8965,49.78933,69.14391,68.01418,56.58124,69.90773,NA,NA,NA,34.59125,58.57529,33.83025,1.0827,5.70114,83.82,62.3,58.8,87.42,36.16,28.08,98.92,197.86,225,114.82,146.38,154.72,97.5094736842105,99.2494736842105,102.397894736842,0.42105263,NA,0.15789474,0.31578947,NA,0.10526316,96.6374969482422,NA,96.0333353678385,85.0333353678385,NA,88.8999938964844,5.80642604827881,NA,9.18658574422201,-3.0617790222168,NA,8.78499031066895,8.18487167358398,NA,4.21245416005452,-0.0225233087937037,NA,3.99838829040527,-1.5042561031878,NA,-0.0238895490765572,-0.0884358659386635,NA,0.00431566312909126,-18.8032012898475,NA,-0.796318302551905,-1.47393109897772,NA,0.215783156454563,0.22222222,0.9,0.57894737,0,0.77777778,0.63636364,0.52631579,18.76923077,0.10526316,0.42105263,0.15789474,0.31578947,NA,88.4901504516602,96.2686157226562,95.6719665527344,84.6408182779948,NA,7.99122047424316,4.75077867507935,8.46173667907715,-4.40756988525391,NA,3.114914894104,7.24771738052368,3.17735989888509,-1.32340494791667,NA,0.00431566312909126,-1.5042561031878,-0.0238895490765572,-0.0884358659386635,NA,0.215783156454563,-18.8032012898475,-0.796318302551905,-1.47393109897772,NA,0.22222222,0.9,0.57894737,0,0.77777778,0.63636364,0.52631579,4,96.2298202514648,1.11363530158997,1,0.25,106.126,2,0.5,"2024-07-11",0
"Anthony Banda",14706,"2024-07-10","@PHI",22,2024,"LAD","A",30,0,0,0,1,0,0,0,0,0,0,0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,1,0,1,0,0,0,1,0,0,0,0,0,-1.18327091598511,0,1,3.00000312924711,1,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.1260041595167,78.3097583844777,1,0,1,0,0,0,0,0,3,7,10,-0.0645800083875656,-0.0972379967570305,0.0326579846441746,-0.398000001907349,-0.040757805109024,1.53579998016357,0.950199961662292,1.90039992332458,0.500999987125397,1,1,-0.0232829134911299,-0.0187668385740364,0,1,0.3,97.33333333,0.6,86.16666667,0.1,90,NA,0.054188709706068,-0.463952898979187,0.0389156937599182,1.8062903235356,-7.73254831631978,3.89156937599182,0.4,0.6,0.5,0.5,1,0.8,0.5,2,0.1,0,1,0,0,1,0,1,0,1,0,0,1,0,1.34558638256929,NA,80,42.24418,80,NA,NA,NA,NA,NA,NA,56.57971,57.92161,33.86588,80,80,80,NA,NA,NA,80,80,80,-4.8727,-3.23196,86.16,140.4,136.1,NA,NA,NA,153.18,80.5,106.84,118.16,198.28,212.84,125.466,157.158,173.366,NA,NA,0.3,0.6,NA,0.1,NA,NA,97.0999959309896,86.2833353678385,NA,90.3000030517578,NA,NA,10.0559361775716,-4.14247131347656,NA,8.93072032928467,NA,NA,4.58214092254639,-3.24255975087484,NA,2.57188296318054,NA,NA,0.054773960262537,-0.471209865063429,NA,0.039364367723465,NA,NA,1.8257986754179,-7.85349775105715,NA,3.9364367723465,0.4,0.6,0.5,0.5,1,0.8,0.5,17.625,0.1,NA,0.3,0.6,NA,90.0126037597656,NA,96.7645365397135,85.9554646809896,NA,8.13080024719238,NA,9.48046684265137,-5.52735328674316,NA,1.11547994613647,NA,3.66515668233236,-4.87190119425456,NA,0.039364367723465,NA,0.054773960262537,-0.471209865063429,NA,3.9364367723465,NA,1.8257986754179,-7.85349775105715,NA,0.33333333,0.75,0.5,0.5,1,0.8,0.4,1,68.3044357299805,-33.1586036682129,0,0,68.3044,0,0,"2024-07-10",0
"Anthony Banda",14706,"2024-07-07","MIL",22,2024,"LAD","H",30,0,0,18,1,0,0,0,0,0,0,0,1,7,3,2,2,0,1,1,0,0,0,1,9,9,27,1,0,0,2,2,1,0,0,0,0,0.14285714,0.14285714,0,5.67334132736093,0,0.5,4,0.6,0.5,4.1664797782898,13.8335202217102,7.19049659073353,445.51817095746,100.926431296726,175.553036418574,1,0.2,0.4,0.4,0,0,0,0,5,14,19,-0.00448000011965632,-0.00633999984711409,0.00185999984387308,-1.5220000743866,-0.161058202385902,0.0219999998807907,0.0199999995529652,0.0199999995529652,NA,0,1,-0.221145316958427,0.0175089467797151,0,0,0.68421053,96.30769231,0.31578947,86,NA,NA,0.21052632,-0.568925797939301,-0.656632244586945,NA,-4.37635229184077,-10.9438707431157,NA,0.14285714,0.83333333,0.57894737,1,0.9,0.90909091,0.63157895,0.85714286,0.05263158,1,1,3,1,3,1,5,0.2,0.2,0.6,0.2,0.6,0.2,4.0610636781531,NA,NA,NA,NA,NA,NA,NA,80,62.96624,80,79.96626,79.86924,80,52.13441,63.64593,54.49707,NA,NA,NA,80,66.77658,80,-2.25151,0.69983,NA,NA,NA,97.86,135.44,129.16,125,152.36,185.62,123.06,92.22,101.3,111.531578947368,125.353684210526,132.248421052632,0.47368421,NA,0.21052632,0.31578947,NA,NA,96.2888861762153,NA,96.0749969482422,85.8499959309896,NA,NA,5.89975823296441,NA,9.28874206542969,-3.251921971639,NA,NA,8.26814270019531,NA,3.92274975776672,-0.554650783538818,NA,NA,0.130367357283831,NA,-0.706277400255203,-0.662974663078785,NA,NA,1.44852619204256,NA,-17.6569350063801,-11.0495777179797,NA,NA,0,0.78571429,0.57894737,NA,0.90909091,0.90909091,0.73684211,20,NA,0.47368421,0.21052632,0.31578947,NA,NA,96.2511257595486,96.0458526611328,85.8115641276042,NA,NA,5.1668323940701,8.87136745452881,-4.08910338083903,NA,NA,7.37903001573351,3.08317255973816,-2.00809335708618,NA,NA,0.130367357283831,-0.706277400255203,-0.662974663078785,NA,NA,1.44852619204256,-17.6569350063801,-11.0495777179797,NA,0,0.78571429,0.57894737,NA,0.90909091,0.90909091,0.73684211,5,95.1114929199219,22.1301055908203,0,0,107.201,2,0.4,"2024-07-07",0
"Anthony Banda",14706,"2024-07-04","ARI",22,2024,"LAD","H",30,0,0,5.40000205993731,1,0,0,0,0,0,0,0,1.2,9,3,1,1,0,1,1,0,0,0,1,5.40000205993731,5.40000205993731,16.2000061798119,1,0,1,1,2,3,0,0,1,1,0.11111111,0.11111111,0,5.84279081228583,0,0.375,2.40000091552769,0.428571428571429,0.75,3.76648000717172,1.63352205276559,5.58089078678074,133.655502272766,91.4062658893297,136.655747462164,0.5,0.5,0.166666666,0.333333333,0,0,0,0,7,18,25,-0.0667399987578392,-0.210060000419617,0.143319994211197,-0.269000023603439,-0.0284656137228012,0.973384618759155,0.648666679859161,0.673999965190887,0.572000026702881,1,1,-0.0673836469650269,-0.00118123219129017,0,1,0.72,95.94444444,0.2,84.8,0.08,85,0.16,0.106138274073601,0.212310165166855,-0.493757247924805,0.589657078186671,4.2462033033371,-24.6878623962402,0.36363636,0.57142857,0.48,0.5,0.875,0.75,0.56,0.55555556,0.12,2,3,2,1,4,2,7,0.28571429,0.42857143,0.28571429,0.14285714,0.57142857,0.28571429,8.45871638240462,NA,50.20882,48.68942,46.52797,NA,NA,NA,64.85552,61.66088,61.6115,53.35359,69.89533,54.95147,41.63865,52.69799,34.08921,NA,NA,NA,59.33488,59.08016,56.46505,-0.45453,3.3953,86.7,93.14,100.56,97.48,97.64,91.34,110.68,120.74,141.04,106.64,83.46,89.22,101.6176,99.988,103.5816,0.48,NA,0.24,0.2,NA,0.08,96.0083312988281,NA,95.8666687011719,85,NA,84.75,5.5358403523763,NA,8.9603017171224,-4.10807075500488,NA,9.14831161499023,8.8644053141276,NA,5.28266398111979,-0.581359243392944,NA,3.1826343536377,0.190191876143217,NA,-0.0438508540391922,0.214519795030355,NA,-0.501382820308208,1.58493230119348,NA,-0.73084756731987,4.29039590060711,NA,-25.0691410154104,0.36363636,0.57142857,0.48,0.5,0.875,0.75,0.56,18.29411765,0.08,0.48,0.24,0.2,NA,84.7931518554688,96.0425821940104,95.8881022135417,85.0258422851562,NA,8.7749547958374,4.83843167622884,8.24921290079753,-5.06559982299805,NA,2.14266490936279,7.96377690633138,4.18850676218669,-2.05265235900879,NA,-0.501382820308208,0.190191876143217,-0.0438508540391922,0.214519795030355,NA,-25.0691410154104,1.58493230119348,-0.73084756731987,4.29039590060711,NA,0.36363636,0.57142857,0.48,0.5,0.875,0.75,0.56,7,91.7725728352865,14.1560567220052,0,0,100.865,3,0.42857143,"2024-07-04",0
