"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","XX%","wFB","wSL","wCT","wCB","wFB/C","wSL/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFC%","piSL%","pivCU","pivFA","pivFC","pivSL","piCU-X","piFA-X","piFC-X","piSL-X","piCU-Z","piFA-Z","piFC-Z","piSL-Z","piwCU","piwFA","piwFC","piwSL","piwCU/C","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Calvin Faucher",20116,"2024-08-08","CIN",20,2024,"MIA","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.9684653293782,29.9783111930123,2,0,1,0,0,0,0,0,2,6,8,0.141699999570847,0,0.141699999570847,0.522000014781952,0.0519402995705605,1.84399998188019,2.34400010108948,2.34400010108948,2.61199998855591,1,1,0.0768678188323975,-2.40005226132406e-05,1,0,0.125,93,0.25,88,0.25,90.5,0.375,83,NA,-0.0238054171204567,0.251202315092087,0.261603236198425,0.201482936739922,-2.38054171204567,12.5601157546043,13.0801618099213,6.71609789133072,0.6,0.66666667,0.625,0.33333333,1,0.6,0.375,0.66666667,0.25,0,1,1,2,0,0,2,0,0.5,0.5,1,0,0,-0.222353379893029,20,46.70366,20.11918,20,24.64257,20,56.75946,31.04218,56.84261,80,46.38245,80,39.84749,39.01002,38.17435,0.75615,5.21132,85.72,69.06,62.54,81.88,51.24,34.4,114.36,127.72,132.02,92.8,149.92,155.72,92.8066666666667,96.2133333333333,92.3644444444444,0.25,0.125,0.25,0.375,90.5500030517578,93.4000015258789,87.8000030517578,82.7999979654948,1.63739991188049,-5.14386367797852,4.33463668823242,1.60038820902507,1.65915882587433,8.99606800079346,-0.151290953159332,-8.23618253072103,0.264909833669662,-0.0242429338395596,0.254098132252693,0.203933913260698,13.2454916834831,-2.42429338395596,12.7049066126347,6.79779710868994,0.6,0.66666667,0.625,0.33333333,1,0.6,0.375,13.8,0.375,0.125,0.25,0.25,82.9186655680339,93.5549011230469,90.6663513183594,87.9181976318359,2.02893241246541,-5.0390100479126,2.0221700668335,4.97849988937378,-9.77475611368815,8.09832000732422,0.354005038738251,-1.90304446220398,0.203933913260698,-0.0242429338395596,0.264909833669662,0.254098132252693,6.79779710868994,-2.42429338395596,13.2454916834831,12.7049066126347,0.5,0.75,0.625,0,1,0.6,0.5,2,54.165283203125,-43.5645713806152,0,0,62.7627,0,0,"2024-08-08",0
"Calvin Faucher",20116,"2024-08-07","CIN",20,2024,"MIA","H",28,0,0,0,1,0,0,0,0,1,0,0,1,6,1,0,0,0,1,0,1,0,0,0,0,9,9,0,0,0,1,3,0,0,0,0,0,0,0.16666667,-0.16666667,9.23817351648145,0,0.25,2,0.25,1,9.16647977828979,-9.16647977828979,13.7025049969554,0,223.230759546101,332.92043161642,0.333333333,0,0.25,0.75,0,0,0,0,15,14,29,0.0769999921321869,-0.23063999414444,0.307639986276627,0.522000014781952,0.0519403032958508,3.02699995040894,1.53999996185303,1.53999996185303,NA,0,1,-0.0474623888731003,0.0729001138131963,1,0,0.31034483,97.33333333,0.20689655,89.83333333,0.4137931,92.33333333,0.06896552,87,NA,0.0675829276442528,-0.162708014249802,-0.45862877368927,-0.15001705288887,0.750921418269475,-2.71180023749669,-3.82190644741058,-7.50085264444351,0.11764706,0.83333333,0.4137931,0,1,0.83333333,0.4137931,0.5,0.06896552,2,1,1,2,2,0,4,0.5,0.25,0.25,0.5,0.5,0,6.16393294985543,28.74382,57.9081,20,39.39965,42.73675,45.31745,27.22556,59.12996,31.32954,32.68755,78.88102,34.68981,33.22499,61.94721,30.74881,1.16758,5.82846,108.58,45.34,56.46,95.42,108.62,92.8,146.88,73.28,102.2,105.98,65.36,84.18,107.400526315789,85.801052631579,87.9826315789474,0.37931034,0.31034483,0.24137931,0.06896552,92.7000011097301,97.2888861762153,89.7428588867188,87.25,1.7205116965554,-5.11904483371311,5.49315643310547,4.82129955291748,1.00005557320335,8.77004072401259,0.87469448362078,-7.13817024230957,-0.115556228905916,0.0674183666706085,-0.517151936888695,-0.153169609606266,-1.05051117187197,0.749092963006761,-7.38788481269564,-7.6584804803133,0.11764706,0.83333333,0.4137931,0,1,0.83333333,0.4137931,18.69565217,0.10344828,0.31034483,0.34482759,0.24137931,88.1194051106771,97.4651963975694,93.21259765625,89.9129725864955,3.76198673248291,-4.74175220065647,1.98169078826904,5.82004874093192,-8.20247650146484,7.76066758897569,0.247415494918823,-0.629112720489502,-0.18821831420064,0.0674183666706085,-0.0805075243115425,-0.517151936888695,-6.27394380668799,0.749092963006761,-0.805075243115425,-7.38788481269564,0.11764706,0.83333333,0.4137931,0,1,0.83333333,0.4137931,4,86.2635650634766,34.7239303588867,0,0,102.473,1,0.25,"2024-08-07",0
"Calvin Faucher",20116,"2024-08-03","@ATL",20,2024,"MIA","A",28,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.3471082248025,18.1856412207288,0,0.5,0,0.5,0,0,0,0,5,13,18,0.202243998646736,-0.0977320075035095,0.299975991249084,0.506999969482422,0.051524393260479,3.58579993247986,3.48559999465942,3.48559999465942,NA,0,1,0.0407085381448269,0.0156928234634513,1,0,0.38888889,97.14285714,0.11111111,89,0.22222222,91.5,0.27777778,87.6,NA,-0.367743104696274,0.216079220175743,0.285325258970261,0.173516497015953,-5.25347292423248,10.8039610087872,7.13313147425652,3.47032994031906,0.4,0.625,0.5,0.5,1,0.77777778,0.44444444,0.75,0.11111111,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,1.55568747977248,73.8982,67.85063,64.93453,50.5829,49.45227,50.52394,80,70.66272,80,45.28732,80,33.05464,64.32235,64.86069,58.04163,-0.76438,2.93052,125.12,109.08,118.16,93.98,111.56,103.14,128.6,102.94,118.12,117.7,96.86,106.84,106.1344,107.492,105.884,0.22222222,0.38888889,0.11111111,0.27777778,91.125,97.2142857142857,89.1000061035156,87.2,2.00225448608398,-4.92302322387695,5.08001327514648,4.88698348999023,-0.438240528106689,8.89549963814872,-0.873935580253601,-5.60403823852539,0.28869229927659,-0.373875539749861,0.218498561531305,0.175321791321039,7.21730748191476,-5.34107913928373,10.9249280765653,3.50643582642078,0.5,0.5,0.5,0.5,1,0.77777778,0.55555556,18.28571429,0.33333333,0.38888889,0.11111111,0.16666667,87.600331624349,97.3329031808036,92.6630554199219,89.6926981608073,4.52378177642822,-4.91980852399554,2.29516339302063,4.96522013346354,-7.09664344787598,7.94852719988142,0.0651225000619888,-1.6849733988444,0.214686159044504,-0.373875539749861,0.273570865392685,0.194255627691746,3.57810265074174,-5.34107913928373,13.6785432696342,6.47518758972486,0.5,0.5,0.5,0.5,1,0.77777778,0.55555556,2,81.9214706420898,32.3084106445312,0,0,83.938,0,0,"2024-08-03",0
"Calvin Faucher",20116,"2024-08-02","@ATL",20,2024,"MIA","A",28,0,1,27,1,0,0,0,0,0,0,1,1,8,3,3,3,0,2,1,0,0,0,1,9,18,27,0.5,0,0,1,2,1,0,0,1,0,0.125,0.25,-0.125,7.99477595901489,0,0.5,5,0.6,0.4,7.1664797782898,19.8335202217102,10.1904965907335,639.355961575902,174.91518599192,248.050207205773,0.5,0.25,0.25,0.5,0,0,0,0,11,12,23,-0.619260013103485,-0.675884008407593,0.0566240176558495,-2.49300003051758,-0.253353655338287,2.21864986419678,2.48359990119934,2.48359990119934,NA,0,1,-0.248732954263687,-0.0303827471801174,0,1,0.43478261,95.1,0.08695652,87.5,0.43478261,89.6,0.04347826,87,0.17391304,0.0810201987624168,0.105040609836578,-1.67098724842072,-0.0620911717414856,0.810201987624168,5.25203049182892,-16.7098724842072,-6.20911717414856,0.08333333,0.63636364,0.34782609,0,1,0.875,0.47826087,0.375,0.04347826,1,1,3,1,1,3,5,0.2,0.2,0.6,0.2,0.2,0.6,6.73268701226335,20,53.71473,20,34.01503,50.86708,43.49532,42.16402,53.70045,23.91946,69.55872,55.72118,57.69378,48.64912,53.11447,46.78456,0.20934,4.3911,92.72,-12.62,-5.09999999999999,73.92,94.88,78.08,70.44,145.18,118.8,98.82,105.76,114.78,78.0567741935484,95.6845161290322,83.5077419354839,0.43478261,0.43478261,0.08695652,0.04347826,89.5299987792969,94.8799987792969,87.0999984741211,87.1999969482422,1.66011981964111,-3.14154090881348,6.72820663452148,4.43930578231812,-0.314275074005127,9.91652755737305,-1.13324582576752,-3.90827083587646,-1.69220451638103,0.0784602835774422,0.113343987613916,-0.0633736774325371,-16.9220451638103,0.784602835774422,5.66719938069582,-6.33736774325371,0.09090909,0.58333333,0.34782609,0,1,0.875,0.52173913,19.93333333,NA,0.43478261,0.43478261,0.13043478,NA,94.9246826171875,89.5611022949219,87.1962280273438,NA,-3.09883098602295,1.79150352478027,6.14093971252441,NA,8.73773040771484,-1.68506317138672,-3.40102005004883,NA,0.0784602835774422,-1.69220451638103,0.0499703101813793,NA,0.784602835774422,-16.9220451638103,1.66567700604598,0.09090909,0.58333333,0.34782609,0,1,0.875,0.52173913,5,97.4212112426758,21.9096794128418,1,0.2,106.617,3,0.6,"2024-08-02",0
"Calvin Faucher",20116,"2024-07-31","@TBR",20,2024,"MIA","A",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.9684653293782,29.9783111930123,2,0,1,0,0,0,0,0,6,8,14,0.0150760002434254,0,0.0150760002434254,0.451999992132187,0.0496430546045303,0.202266663312912,0.379799991846085,0.379799991846085,NA,0,1,0.0742250978946686,0.000310171518968755,0,0,0.42857143,95.66666667,0.07142857,87,0.42857143,90.16666667,0.07142857,85,NA,0.000605583190917969,0.319225162267685,0.418049395084381,-0.04739710688591,0.0100930531819661,31.9225162267685,6.96748991807302,-4.739710688591,0.125,0.66666667,0.35714286,0,1,0.8,0.42857143,0.33333333,0.07142857,0,2,0,0,2,0,2,0,1,0,0,1,0,-0.222353379893029,20,60.76741,20,62.21268,63.75648,46.14076,80,80,80,80,80,80,80,76.16376,80,-2.44033,0.4166,94.38,-4.66,-2.28,88.96,119.64,106.42,51.96,287.16,310.28,138.76,165.26,197.9,103.755,132.319,137.044,0.42857143,0.42857143,0.07142857,0.07142857,90.0833333333333,95.5999959309896,87.1999969482422,85.4000015258789,2.26723718643188,-3.60030396779378,3.27562928199768,7.45625305175781,-0.816605567932129,10.9321594238281,-1.70495057106018,-8.19189834594727,0.423054322600365,-3.56510281562805e-05,0.32400244474411,-0.0483221560716629,7.05090537667274,-0.000594183802604675,32.400244474411,-4.83221560716629,0.14285714,0.57142857,0.35714286,0,1,0.8,0.5,16.63636364,0.14285714,0.42857143,0.35714286,0.07142857,87.2261962890625,95.6882527669271,90.41494140625,87.2938003540039,5.48629951477051,-3.13956006368001,2.92603797912598,4.15560007095337,-8.02060508728027,9.29449335734049,-1.79871406555176,-3.61853003501892,-0.138118088245392,-3.56510281562805e-05,0.512850254774094,0.32400244474411,-6.90590441226959,-0.000594183802604675,10.2570050954819,32.400244474411,0.28571429,0.42857143,0.35714286,0.5,1,0.8,0.5,2,81.8948974609375,-13.7978496551514,0,0,85.0299,0,0,"2024-07-31",0
"Calvin Faucher",20116,"2024-07-27","@MIL",20,2024,"MIA","A",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.9684653293782,66.5170884121943,1,0.333333333,0.333333333,0.333333333,0,0,0,0,11,16,27,0.0179319996386766,-0.00368799990974367,0.021619999781251,0.499000012874603,0.0512583442032337,0.216800004243851,0.43860000371933,0.43860000371933,NA,0,1,0.0217204876244068,0.0609916862116565,0,0,0.2962963,96.125,0.11111111,88.33333333,0.33333333,90.11111111,0.25925926,86.42857143,NA,-0.128785818815231,0.214809954166412,0.189257577061653,-0.01101353764534,-1.60982273519039,7.16033180554708,2.1028619673517,-0.157336252076285,0.21428571,0.76923077,0.48148148,0.66666667,1,0.92307692,0.48148148,0.75,0.03703704,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,3.01008425913543,57.6446,58.68614,59.78716,70.2467,45.38688,75.14999,37.3974,47.82402,69.60147,79.11089,71.24189,46.24206,69.53807,56.63715,65.28542,-1.08842,2.44446,114.58,103.14,113.46,85.02,160.58,132.9,149.28,135.64,168.32,146.14,127.76,171.26,110.186285714286,139.150285714286,140.453714285714,0.33333333,0.2962963,0.11111111,0.25925926,90.1000027126736,96.0999984741211,88.0333353678385,86.2714320591518,2.80757204691569,-2.19274187088013,7.1128724416097,5.41546848842076,-1.99107382032606,9.40632057189941,-1.82761764526367,-5.66400527954102,0.192103121429682,-0.131951790302992,0.217751428484917,-0.0123888924717903,2.13447912699646,-1.6493973787874,7.25838094949722,-0.176984178168433,0,0.76470588,0.48148148,NA,0.92307692,0.92307692,0.62962963,18,0.18518519,0.2962963,0.33333333,0.18518519,86.0140380859375,96.1385726928711,90.1052110460069,87.6422973632812,4.98437385559082,-2.20421361923218,2.88041559855143,7.46509552001953,-7.80885620117188,8.52770042419434,-3.14458105299208,-4.375341796875,0.043706763535738,-0.131951790302992,0.192103121429682,0.161655772477388,0.87413527071476,-1.6493973787874,2.13447912699646,3.23311544954777,0,0.76470588,0.48148148,NA,0.92307692,0.92307692,0.62962963,3,91.2401326497396,3.6174840927124,0,0,101.326,1,0.33333333,"2024-07-27",0
"Calvin Faucher",20116,"2024-07-25","BAL",20,2024,"MIA","H",28,0,1,0,1,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,1,9,0,18,1,0,0,0,0,2,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.666666666666667,2,1,0.5,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.9684653293782,29.9783111930123,0,1,0,0,0,0,0,0,5,8,13,-0.0486200153827667,-0.21491801738739,0.166298002004623,0.151000022888184,0.0150248743593693,3.52199983596802,2.61199998855591,2.61199998855591,NA,0,1,-0.0059618204832077,-0.00784284097254832,0,0,0.30769231,95.5,0.15384615,87.5,0.38461538,90.2,0.15384615,85.5,NA,0.0355922468006611,-0.159838020801544,-0.488337278366089,-0.0490101873874664,0.889806170016527,-7.99190104007721,-9.76674556732178,-2.45050936937332,0.44444444,0.75,0.53846154,0.75,1,0.85714286,0.30769231,0.66666667,0.07692308,0,0,2,0,2,0,2,0,0,1,0,1,0,10.9303035533827,20,58.16001,20,20,53.72116,20,80,73.61264,80,78.4494,61.86533,58.06069,54.7264,61.41173,48.54412,-0.16822,3.82476,108.48,30.46,32.72,83.34,66.5,56.64,108.32,214.56,253.76,123.3,118.94,126.16,100.434117647059,93.3988235294118,96.2823529411765,0.38461538,0.30769231,0.15384615,0.15384615,90,95.3249969482422,87.5,85.3499984741211,2.37785453796387,-2.14969444274902,7.26033067703247,4.77775764465332,-0.993057823181152,10.014820098877,-2.14638376235962,-7.13098430633545,-0.495810899883509,0.0353711247444153,-0.162328869104385,-0.050431564450264,-9.91621799767017,0.884278118610382,-8.11644345521927,-2.5215782225132,0.33333333,0.71428571,0.53846154,0.5,1,0.85714286,0.53846154,19.7,0.15384615,0.30769231,0.38461538,0.15384615,85.4689483642578,95.4309234619141,90.0789184570312,87.5923461914062,4.98629999160767,-2.05017232894897,2.49542808532715,7.68430042266846,-8.91745948791504,8.95981025695801,-2.47869205474854,-3.70165014266968,-0.050431564450264,0.0353711247444153,-0.495810899883509,-0.162328869104385,-2.5215782225132,0.884278118610382,-9.91621799767017,-8.11644345521927,0.33333333,0.71428571,0.53846154,0.5,1,0.85714286,0.53846154,2,91.4964904785156,10.8313179016113,0,0,101.727,1,0.5,"2024-07-25",0
"Calvin Faucher",20116,"2024-07-24","BAL",20,2024,"MIA","H",28,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,54.1262521064686,54.144034788745,1,0,1,0,0,0,0,0,7,11,18,0.044819999486208,-0.01146000623703,0.056280005723238,0.522000014781952,0.0519402958452702,0.588500022888184,0.907999992370605,0.907999992370605,0.777999997138977,1,1,0.0381438136100769,0.0380159106771792,0,0,0.27777778,96.6,0.05555556,89,0.55555556,89.8,0.11111111,87,NA,0.251889526844025,0.235493034124374,0.119083404541016,-0.0818048268556595,5.03779053688049,23.5493034124374,1.19083404541016,-4.09024134278297,0.30769231,0.2,0.27777778,0.5,1,0.6,0.27777778,0.5,0.11111111,0,1,0,0,1,0,1,0,1,0,0,1,0,1.56021633102356,20,61.04016,20,42.50872,72.72841,27.42402,80,67.18207,68.14673,36.99573,73.1421,37.23961,39.19561,70.80002,21.93312,0.79665,5.27207,92.58,83.92,84.12,105.3,90.56,86.48,145.82,156.82,170.3,133.8,41.86,78.16,118.312173913044,69.7634782608696,83.9147826086956,0.55555556,0.27777778,0.05555556,0.11111111,89.8799987792969,96.4200012207031,88.8000030517578,86.6999969482422,2.69029541015625,-2.79369373321533,6.41027879714966,2.62100791931152,-1.97794437408447,10.7778518676758,1.09829413890839,-9.54590225219727,0.116572815924883,0.254666946828365,0.238738894462585,-0.0833708606660366,1.16572815924883,5.09333893656731,23.8738894462585,-4.16854303330183,0.3,0.25,0.27777778,0.33333333,1,0.6,0.44444444,18.42857143,0.11111111,0.27777778,0.55555556,0.05555556,86.7626495361328,96.5334594726562,89.9781127929687,88.8880996704102,2.76855516433716,-2.65183601379395,2.81026000976563,6.97184991836548,-11.639949798584,9.4082160949707,-3.29760589599609,-0.302513003349304,-0.0833708606660366,0.254666946828365,0.116572815924883,0.238738894462585,-4.16854303330183,5.09333893656731,1.16572815924883,23.8738894462585,0.3,0.25,0.27777778,0.33333333,1,0.6,0.44444444,1,73.9337387084961,12.7523927688599,0,0,73.9337,0,0,"2024-07-24",0
"Calvin Faucher",20116,"2024-07-21","NYM",20,2024,"MIA","H",28,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.3471082248025,-18.3531359984531,1,0.5,0.5,0,0,0,0,0,6,9,15,0.0771800130605698,-0.0451800115406513,0.122360028326511,0.522000014781952,0.0519402995705605,1.42550003528595,1.47399997711182,1.47399997711182,1.53999996185303,1,1,0.0336369015276432,0.0205055124675187,1,0,0.46666667,96,0.06666667,89,0.26666667,90.75,0.2,85.66666667,NA,0.450624495744705,-0.04739710688591,0.0859477818012238,-0.103223145008087,6.43749279635293,-4.739710688591,2.14869454503059,-3.44077150026957,0.33333333,0.83333333,0.53333333,0.33333333,0.6,0.5,0.4,NA,0.26666667,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,1.72455277913978,20,56.29383,20,35.39619,58.93925,30.6197,20,46.34288,20,80,80,80,54.76754,65.88635,53.04659,-0.17078,3.82092,90.2,67.98,61.88,81.32,98.68,92.78,109.82,48.14,66.66,146.9,164.8,201.64,96.94,99.3245454545454,103.900909090909,0.26666667,0.46666667,0.06666667,0.2,90.625,95.971426827567,86,86.4333292643229,2.0645809173584,-3.00049291338239,7.08700609207153,5.33694458007812,-1.27587902545929,10.4747074672154,-1.31447124481201,-6.25909741719564,0.0861168727278709,0.456101235002279,-0.0350487045943737,-0.11841956526041,2.15292181819677,6.51573192860399,-3.50487045943737,-3.94731884201368,0.28571429,0.75,0.53333333,0.5,0.5,0.5,0.53333333,20.36363636,0.2,0.46666667,0.26666667,0.06666667,86.4519958496094,95.996329171317,90.6444244384766,86.046501159668,5.77268981933594,-2.98521559579032,2.34805250167847,7.79837989807129,-8.48111661275228,9.26005336216518,-2.79569339752197,-3.02830004692078,-0.11841956526041,0.456101235002279,0.0861168727278709,-0.0350487045943737,-3.94731884201368,6.51573192860399,2.15292181819677,-3.50487045943737,0.28571429,0.75,0.53333333,0.5,0.5,0.5,0.53333333,2,73.9519424438477,13.7421464920044,0,0,81.4237,0,0,"2024-07-21",0
"Calvin Faucher",20116,"2024-07-19","NYM",20,2024,"MIA","H",28,0,0,0,1,0,0,0,0,0,1,0,0.2,4,1,0,0,0,1,0,0,1,0,0,0,13.500014081612,13.500014081612,0,0.5,0,2,0,1,0,1,0,0,0,0.25,-0.25,7.96547908401489,0,0.333333333333333,3.00000312924711,0.333333333333333,1,7.66648447216047,-7.66648447216047,7.66648447216047,0,186.994192773993,187.055627996056,2,0.333333333,0.666666666,0,0,0,0,0,10,10,20,0.000619996339082718,-0.265780031681061,0.266400039196014,0.00800000131130219,0.000796021893620491,2.96600008010864,2.16400003433228,2.16400003433228,4.36800003051758,1,1,-0.00902424473315477,0.00923327923158271,0,0,0.2,96.25,0.2,88.5,0.45,91.44444444,0.15,85.66666667,NA,-0.11243661493063,-0.315450757741928,0.722887217998505,-0.494458198547363,-2.81091537326574,-7.8862689435482,8.03208019998339,-16.4819399515788,0.23076923,0.71428571,0.4,0.33333333,0.8,0.625,0.35,0.5,0.15,0,3,0,0,1,2,3,0,1,0,0,0.33333333,0.66666667,11.0727357780818,72.96828,64.4863,61.67428,20,36.47758,20,20,49.61677,20,44.2183,59.39862,31.68513,20,55.50348,20,2.88006,8.39718,110.34,106.8,115.2,93.58,-57.26,-71.28,130.7,-53.38,-18.22,117.92,98.64,114.36,109.365833333333,24.52,30.365,0.45,0.2,0.2,0.15,91.3444417317708,96.2250061035156,88.4000015258789,85.6333312988281,2.07889535692003,-3.49123692512512,5.90082263946533,4.38508383433024,0.825871891445584,9.81730842590332,0.827493786811829,-8.05716196695963,0.77503352239728,-0.115196850150824,-0.323281344026327,-0.501907240599394,8.611483582192,-2.87992125377059,-8.08203360065818,-16.7302413533131,0.1,0.7,0.4,0,0.71428571,0.625,0.5,19.5,0.15,0.2,0.35,0.3,85.5521341959635,96.1613235473633,91.5959734235491,88.9000956217448,4.56048647562663,-3.51143002510071,2.51661709376744,5.1258217493693,-10.2182833353678,8.90470504760742,-1.13800546101161,-0.544955492019653,-0.501907240599394,-0.115196850150824,0.74910631775856,-0.297354139387608,-16.7302413533131,-2.87992125377059,10.7015188251223,-4.95590232312679,0.1,0.7,0.4,0,0.71428571,0.625,0.5,3,103.750854492188,1.47422774632772,1,0.33333333,110.03,3,1,"2024-07-19",0
"Calvin Faucher",20116,"2024-07-12","@CIN",20,2024,"MIA","A",28,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0.25,0,4,0,1,0,1,0,0,0,0,0,1.04752908401489,0,0.4,2,0.4,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.284038883559,78.3097583844777,4,0.2,0.8,0,0,0,1,9,7,11,18,0.00368000287562609,-0.00265001063235104,0.00633001327514648,0.560999989509583,0.0530496463179588,0.065200001001358,0.0609999969601631,0.0609999969601631,NA,0,1,0.0220097471028566,0.0344320139264022,0,0,0.22222222,95,NA,NA,0.33333333,91.16666667,0.44444444,85.25,NA,0.229745343327522,NA,0.216326996684074,-0.737722456455231,5.74363358318806,NA,3.60544994473457,-9.22153070569038,0.22222222,0.66666667,0.44444444,0.5,0.83333333,0.75,0.5,0.4,0.11111111,3,2,0,1,3,1,5,0.6,0.4,0,0.2,0.6,0.2,4.11204623348159,67.38039,66.94797,73.37877,20,29.79834,20,NA,NA,NA,43.54874,61.0777,27.67665,46.07957,56.56962,38.23404,0.36897,4.63055,109.14,108.34,111.54,74.9,94.68,82.88,NA,NA,NA,95.3,102.6,109.18,91.82,102.552727272727,100.027272727273,0.33333333,0.22222222,NA,0.44444444,91.3333333333333,95.0749969482422,NA,85.1500015258789,1.77226956685384,-4.67963647842407,NA,4.56975603103638,1.57514731089274,10.3357820510864,NA,-7.48686265945435,0.218435663729906,0.232616972178221,NA,-0.749253299087286,3.64059439549843,5.81542430445552,NA,-9.36566623859107,0.11111111,0.77777778,0.44444444,0,0.85714286,0.75,0.5,19.84615385,0.44444444,0.22222222,0.33333333,NA,84.9099273681641,94.8674468994141,91.0850321451823,NA,4.74945640563965,-4.4321174621582,1.96180168787638,NA,-9.47807598114014,8.80426979064941,-0.0285298526287079,NA,-0.749253299087286,0.232616972178221,0.218435663729906,NA,-9.36566623859107,5.81542430445552,3.64059439549843,NA,0.1,0.875,0.44444444,0,0.85714286,0.75,0.44444444,5,83.6291931152344,-14.4833648681641,0,0,101.448,3,0.6,"2024-07-12",0
