"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CH%","CHv","XX%","wFB","wSL","wCT","wCH","wFB/C","wSL/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","piSL%","pivCH","pivFA","pivFC","pivSI","pivSL","piCH-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Yimi Garcia",12095,"2024-07-24","TBR",14,2024,"TOR","H",33,0,0,9,1,0,0,0,0,0,0,0,1,5,1,1,1,0,1,0,0,0,0,2,18,9,9,2,0,0,1,0,1,0,0,0,0,0.4,0.2,0.2,3.64632908401489,0,0.25,2,0.5,0.5,2.1664797782898,6.8335202217102,2.1664797782898,226.31131824936,52.0672962702293,52.0512824543046,1,0.5,0.5,0,0,0,0,0,8,14,22,0.0134500041604042,-0.0280120018869638,0.0414620079100132,-0.521000027656555,-0.055044911801815,0.457500010728836,0.32480001449585,0.32480001449585,NA,0,1,-0.0345855243504047,0.0639844398585754,0,0,0.54545455,95.75,0.18181818,85,0.22727273,88.6,0.04545455,88,NA,-0.368937820196152,0.0341835506260395,-0.00390239432454109,0,-3.07448183496793,0.854588765650988,-0.0780478864908218,0,0.27272727,0.63636364,0.45454545,0.33333333,0.85714286,0.7,0.5,0.8,0.13636364,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,4.47490400128378,55.04405,57.1103,51.96835,51.83795,46.57936,54.71625,48.34251,80,25.09929,80,73.52896,80,39.81882,45.0371,26.13015,73.07082,66.45922,63.70114,-1.30789,2.11526,139.34,47.28,89.14,136.78,115.42,124.12,201.56,-15.84,89.22,116.92,144.5,161.74,160.056666666667,87.7533333333333,121.64,147.800909090909,91.4863636363636,129.188181818182,0.18181818,0.36363636,0.27272727,0.13636364,0.04545455,97.5250015258789,94.9000015258789,88.0166625976562,84.6333312988281,88.0999984741211,-6.8072247505188,-12.1229667663574,1.59345515569051,4.06858984629313,-11.4909467697144,9.30899333953857,3.90771412849426,5.23415056864421,-2.26450284322103,4.11109113693237,-0.0686054788529873,-0.305954914540052,-0.0424296371638775,0.0712835527956486,0,-1.71513697132468,-3.82443643175066,-0.707160619397958,2.37611842652162,0,0.2,0.66666667,0.45454545,0,0.875,0.7,0.54545455,17.47058824,0.04545455,0.18181818,0.09090909,0.36363636,0.31818182,87.9628982543945,97.4007263183594,90.2254028320312,94.7841720581055,85.7560250418527,-10.479100227356,-5.64504480361938,1.81011497974396,-11.2954511642456,4.35247720990862,2.86179995536804,8.65488243103027,2.72332000732422,2.7611825466156,1.36451148986816,0,-0.0686054788529873,-0.0242429338395596,-0.305954914540052,0.0530968494713306,0,-1.71513697132468,-1.21214669197798,-3.82443643175066,0.758526421019009,0.125,0.64285714,0.45454545,0,0.77777778,0.7,0.63636364,2,84.3056640625,5.23581695556641,0,0,103.134,1,0.5,"2024-07-24",0
"Yimi Garcia",12095,"2024-07-20","DET",14,2024,"TOR","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-72.3588201787977,-72.3365655024484,0,0,0,0,0,0,0,0,4,9,13,0.00325799966230989,0,0.00325799966230989,0.479000002145767,0.0506075024604797,0.0428666658699512,0.0561999976634979,0.0561999976634979,NA,0,1,0.0764864906668663,-0.000483386712059233,0,0,0.46153846,95.66666667,0.38461538,84.6,NA,NA,0.15384615,88,NA,0.128713965415955,0.207625210285187,NA,0.462598562240601,2.14523275693258,4.15250420570374,NA,23.12992811203,0.33333333,0.71428571,0.53846154,0.5,0.6,0.57142857,0.53846154,0.66666667,0.23076923,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.77698938611507,31.91692,58.32697,57.00041,35.50509,46.76739,28.652,57.06078,54.91534,60.14963,80,69.17119,60.80055,80,70.95845,62.24354,55.30068,55.76543,52.07136,-0.2039,3.77124,112.16,78.66,81.18,95.42,88.98,101.18,84.92,121.34,116.8,117.28,133.14,155.72,189.6,124.82,173.56,110.127692307692,108.749230769231,119.441538461538,0.38461538,0.07692308,0.15384615,0.23076923,0.15384615,95.8799987792969,95.1999969482422,86.0999984741211,83.7666676839193,88.1500015258789,-6.40486068725586,-10.8219957351685,6.53004360198975,4.69514083862305,-10.2883186340332,7.6240104675293,3.7432267665863,4.44313335418701,0.537568728129069,3.09060287475586,0.0717433765530586,0.057969942688942,0.137002900242805,0.0725294388830662,0.46841299533844,1.43486753106117,5.7969942688942,6.85014501214027,2.41764796276887,23.420649766922,0.2,0.75,0.53846154,0,0.66666667,0.57142857,0.61538462,21.7,0.15384615,0.38461538,NA,0.07692308,0.38461538,87.8840026855469,95.6252563476562,NA,94.9243011474609,84.4102783203125,-9.25275039672852,-5.43132591247559,NA,-10.2726001739502,6.67657241821289,1.91850399971008,6.95333251953125,NA,2.57987999916077,1.1694055557251,0.46841299533844,0.0717433765530586,NA,0.057969942688942,0.209532339125872,23.420649766922,1.43486753106117,NA,5.7969942688942,4.19064678251743,0.33333333,0.71428571,0.53846154,0.5,0.6,0.57142857,0.53846154,0,NA,NA,0,NA,NA,0,NA,"2024-07-20",0
"Yimi Garcia",12095,"2024-06-16","CLE",14,2024,"TOR","H",33,0,0,27.000028163224,1,0,0,0,0,0,1,0,0.2,6,4,2,2,1,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,1,3,2,1,0,0,0,0,0,0,7.34739574882223,13.500014081612,0.666666666666667,6.00000625849423,0.6,0.76923077,22.666500118396,4.33352804482799,9.97052470346011,678.934662932121,562.214879879326,246.196953174255,0.333333333,0.333333333,0.166666666,0.5,0.333333333,0.333333333,0,0,6,13,19,-0.129174023866653,-0.198124036192894,0.0689500197768211,-2.00099992752075,-0.211410462856293,1.37080001831055,0.719600021839142,0.719600021839142,5.86339998245239,1,1,-0.122730046510696,0.0284974654330751,0,1,0.47368421,96.33333333,0.42105263,84.125,NA,NA,0.10526316,88.5,NA,-1.85626554489136,-0.678082525730133,NA,0.214849323034286,-20.6251727210151,-8.47603157162666,NA,10.7424661517143,0.25,0.71428571,0.42105263,1,1,1,0.36842105,0.83333333,0,3,3,0,1,3,2,6,0.5,0.5,0,0.16666667,0.5,0.33333333,16.6113355017726,40.60914,56.65183,24.61152,76.92983,53.00563,80,29.68903,54.5057,23.53561,80,80,80,NA,NA,NA,52.81499,51.80255,51.83646,-0.04947,4.00289,103.7,93.8,81.2,116.56,115.06,129.36,90.92,86.1,77.34,123.24,127.68,148.14,NA,NA,NA,104.762105263158,101.292631578947,103.375789473684,0.38888889,0.05555556,NA,0.44444444,0.11111111,96.5857107979911,95.8000030517578,NA,84.0625,88.1999969482422,-6.49453299386161,-11.3474569320679,NA,6.80094242095947,-10.7891750335693,7.78151648385184,4.19339466094971,NA,-2.28721046447754,2.63226652145386,-1.86904274299741,0.039364367723465,NA,-0.689655240625143,0.199564710259438,-26.7006106142487,3.9364367723465,NA,-8.62069050781429,9.97823551297188,0.25,0.6,0.44444444,1,1,1,0.55555556,18.08333333,0.11111111,0.38888889,NA,0.05555556,0.44444444,88.5580444335938,96.9534476143973,NA,96.1305999755859,84.405647277832,-10.7742004394531,-6.04382160731724,NA,-10.8135004043579,7.29280519485474,1.92545008659363,7.03288868495396,NA,3.12233996391296,-3.17967748641968,0.199564710259438,-1.86904274299741,NA,0.039364367723465,-0.689655240625143,9.97823551297188,-26.7006106142487,NA,3.9364367723465,-8.62069050781429,0.28571429,0.54545455,0.44444444,1,1,1,0.61111111,6,90.5164489746094,29.7344843546549,1,0.16666667,106.29,2,0.33333333,"2024-06-16",0
"Yimi Garcia",12095,"2024-06-11","@MIL",14,2024,"TOR","A",33,0,0,0,1,0,0,0,0,1,0,0,1.1,4,0,0,0,0,0,0,0,0,0,3,20.2500048279774,0,0,3,0,0,1,0,0,0,0,0,0,0.75,0,0.75,-0.374583415985107,0,0,0,0,1,-1.33352129459407,1.33352129459407,-1.33352129459407,0,-35.031011943044,-35.0202378061654,1,0,1,0,0,0,1,6.75000160932579,7,13,20,0.123757995665073,-0.0416720062494278,0.165429994463921,0.935999989509583,0.0961479246616364,1.8024400472641,1.68120002746582,3.2279999256134,NA,0,1,0.0938058495521545,-0.0251444836149495,1,0,0.45,96.88888889,0.3,84.83333333,NA,NA,0.25,88.8,NA,0.571000695228577,0.43713304400444,NA,0.00288920849561691,6.34445216920641,7.28555073340734,NA,0.0577841699123383,0.22222222,0.54545455,0.4,0,1,0.75,0.55,0.5,0.1,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.89581499099501,38.68204,61.0557,40.46377,80,51.67115,80,80,67.12278,80,25.35786,63.99297,20,80,80,80,80,62.23579,79.11814,-1.84467,1.31009,99.66,67.16,65.68,117.74,122.5,139.7,130.7,153,181.62,99.5,76.28,79.96,186.14,136.14,181.68,120.912,119.236,137.075,0.4,0.05,0.05,0.25,0.25,96.8499984741211,95.0999984741211,86.8000030517578,84.2,88.8,-6.31739234924316,-10.3504476547241,6.08080768585205,5.45436515808106,-11.2538246154785,8.84126091003418,5.13809537887573,3.92347693443298,-1.041432762146,2.04922504425049,0.612914144992828,-0.0350487045943737,0.141648322343826,0.300784129649401,0.00210049003362656,7.66142681241035,-3.50487045943737,14.1648322343826,6.01568259298801,0.0420098006725311,0.125,0.58333333,0.4,0,0.85714286,0.75,0.6,17.5625,0.25,0.4,NA,0.05,0.3,88.7880004882813,96.8349990844727,NA,95.0754013061523,84.5945638020833,-10.648860168457,-5.50243139266968,NA,-10.1050996780396,6.57846323649089,0.774526166915894,8.09230518341064,NA,4.07481002807617,-1.38617181777954,0.00210049003362656,0.612914144992828,NA,-0.0350487045943737,0.442432451993227,0.0420098006725311,7.66142681241035,NA,-3.50487045943737,7.37387419988712,0.125,0.58333333,0.4,0,0.85714286,0.75,0.6,1,67.8259735107422,4.72401142120361,0,0,67.826,0,0,"2024-06-11",0
"Yimi Garcia",12095,"2024-06-09","@OAK",14,2024,"TOR","A",33,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.1820729804239,102.403901559937,0,0,0,1,0,0,3,27,7,10,17,0.12780798971653,0,0.12780798971653,0.453000009059906,0.0496710501611233,1.74053335189819,2.20959997177124,2.20959997177124,1.66400003433228,1,1,0.0734231770038605,7.18247597646104e-06,1,0,0.64705882,95.81818182,0.17647059,84.33333333,0.05882353,85,0.11764706,88,NA,0.85327935218811,-0.156741321086884,0.0673001259565353,0.00212088599801064,7.75708501989191,-5.22471070289612,6.73001259565353,0.106044299900532,0.5,0.33333333,0.47058824,0.85714286,0,0.75,0.17647059,0.33333333,0.11764706,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,-0.511560005096225,35.62796,55.87933,32.7405,20,40.7328,20,80,52.45651,80,65.08801,77.74066,54.12504,55.75298,67.50723,20,68.79926,57.85219,56.39868,-1.04252,2.51331,90.6,88.64,89.14,92.24,81.7,84.64,129.18,186.04,206.94,121.54,123.28,163.14,158.15,84.92,134.3,121.456470588235,131.950588235294,157.264705882353,0.35294118,0.29411765,0.11764706,0.11764706,0.11764706,96.4000040690104,94.8599975585937,86.3499984741211,82.5500030517578,87.5999984741211,-6.40396436055501,-11.1404106140137,4.23765802383423,6.26863145828247,-11.1440048217773,8.19115447998047,3.14317855834961,4.22730875015259,-1.24357342720032,2.49989366531372,0.803476113826036,0.0611039698123932,-0.021582156419754,-0.0700974091887474,0.00184798240661621,13.3912685637673,1.22207939624786,-1.0791078209877,-3.50487045943737,0.0923991203308105,0.41666667,0.6,0.47058824,0.8,0.66666667,0.75,0.29411765,17.5,0.11764706,0.35294118,NA,0.29411765,0.23529412,87.97900390625,96.7238972981771,NA,95.2338012695313,84.7651290893555,-10.1382503509521,-5.3249298731486,NA,-10.1489761352539,6.68378496170044,1.47454702854156,7.61201349894206,NA,2.13141193389893,0.355197548866272,0.00184798240661621,0.803476113826036,NA,0.0611039698123932,-0.0916795656085014,0.0923991203308105,13.3912685637673,NA,1.22207939624786,-2.29198914021254,0.41666667,0.6,0.47058824,0.8,0.66666667,0.75,0.29411765,2,93.6311950683594,39.6671180725098,1,0.5,101.417,1,0.5,"2024-06-09",0
"Yimi Garcia",12095,"2024-06-06","BAL",14,2024,"TOR","H",33,0,0,18,1,0,0,0,0,1,0,0,1,5,1,2,2,1,0,0,1,0,0,2,18,0,9,2,0,0,0,2,0,1,0,0,0,0.4,0,0.4,2.17248908401489,9,0.25,1,0,0,15.1664797782898,2.83352022171021,5.19049659073353,452.622636498721,375.5751990377,127.281471151288,0,0,0,1,0.5,0.5,0,0,7,11,18,0.031138002872467,-0.0317360013723373,0.0628740042448044,-1.52099990844727,-0.160697311162949,0.597479999065399,0.719600021839142,0.719600021839142,NA,0,1,-0.0467531196773052,0.0988686765514672,0,0,0.61111111,97,0.05555556,82,NA,NA,0.33333333,89,NA,-1.15676987171173,-0.0344077162444592,NA,0.237293869256973,-10.5160897428339,-3.44077162444592,NA,3.95489782094955,0.22222222,0.66666667,0.44444444,0.5,0.5,0.5,0.5,0.8,0.22222222,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,11.8642789128126,45.52393,62.74033,40.84047,20,41.56426,20,71.43982,63.84375,68.62112,20,80,20,NA,NA,NA,27.96065,65.44088,20,1.49463,6.31904,99.06,80,81.28,92.42,11.34,16.68,109.48,116.7,126.14,115.72,-239.06,-228.44,NA,NA,NA,105.752222222222,59.0844444444444,65.7077777777778,0.5,0.11111111,NA,0.05555556,0.33333333,96.9444444444444,97.1999969482422,NA,81.5,89.0166625976562,-7.24558597140842,-11.7397975921631,NA,3.74841833114624,-11.6644426981608,8.81462266710069,3.86320543289185,NA,-2.65801167488098,2.98705800374349,-0.824919026345015,-0.351199358701706,NA,-0.0350487045943737,0.239502970129251,-9.16576695938905,-17.5599679350853,NA,-3.50487045943737,3.99171616882086,0.22222222,0.66666667,0.44444444,0.5,0.5,0.5,0.5,18.23076923,0.33333333,0.5,NA,0.11111111,0.05555556,89.0906372070312,97.0250651041667,NA,97.2789993286133,81.4969024658203,-10.9113833109538,-6.55459891425239,NA,-11.4759006500244,4.37446022033691,1.67282295227051,8.02083079020182,NA,2.87252497673035,-3.37170004844666,0.239502970129251,-0.824919026345015,NA,-0.351199358701706,-0.0350487045943737,3.99171616882086,-9.16576695938905,NA,-17.5599679350853,-3.50487045943737,0.22222222,0.66666667,0.44444444,0,0.66666667,0.5,0.5,2,91.6730651855469,56.992603302002,1,0.5,104.263,1,0.5,"2024-06-06",0
"Yimi Garcia",12095,"2024-06-05","BAL",14,2024,"TOR","H",33,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.5883735991869,15.0336680287444,0,0,0,1,0,0,1,9,2,8,10,0.133006006479263,0,0.133006006479263,0.479000002145767,0.0506075024604797,1.77786660194397,2.28959989547729,2.28959989547729,NA,0,1,0.0748362317681313,-2.40910069342348e-05,1,0,0.5,96.2,0.4,84.25,NA,NA,0.1,89,NA,0.335606604814529,0.381335437297821,NA,0.054188709706068,6.71213209629059,9.53338593244553,NA,5.4188709706068,0.33333333,0.5,0.4,0.5,1,0.75,0.4,0.66666667,0.1,1,0,0,0,0,1,1,1,0,0,0,0,1,-1.6959421820995,72.33245,53.16035,76.74255,72.897,47.50822,80,24.35777,56.59621,20,NA,NA,NA,NA,NA,NA,43.77503,47.39284,48.99909,0.51215,4.84532,95.8,58.58,54.44,97.28,93.36,105.32,96.22,89.02,78.3,NA,NA,NA,NA,NA,NA,96.602,87.712,86.722,0.5,NA,NA,0.4,0.1,96.1599975585937,NA,NA,84.375,88.5,-6.08561553955078,NA,NA,5.10209178924561,-10.6978569030762,8.55563659667969,NA,NA,-0.148936152458191,1.74063408374786,0.338873084634542,NA,NA,0.386199913918972,0.054773960262537,6.77746169269085,NA,NA,9.6549978479743,5.4773960262537,0.33333333,0.42857143,0.4,1,0.66666667,0.75,0.7,15.14285714,0.1,0.5,NA,NA,0.4,88.5623016357422,96.2636779785156,NA,NA,84.4292221069336,-9.9653902053833,-5.62402191162109,NA,NA,5.84825992584229,0.3889220058918,7.70690765380859,NA,NA,-1.43086874485016,0.054773960262537,0.338873084634542,NA,NA,0.386199913918972,5.4773960262537,6.77746169269085,NA,NA,9.6549978479743,0.25,0.5,0.4,1,0.66666667,0.75,0.6,1,86.4855575561523,28.8300724029541,0,0,86.4856,0,0,"2024-06-05",0
"Yimi Garcia",12095,"2024-06-02","PIT",14,2024,"TOR","H",33,0,0,9,1,0,0,0,0,1,0,0,1,5,2,1,1,0,0,0,0,0,0,3,27,0,18,3,0,0,0,0,2,0,0,0,0,0.6,0,0.6,0.0164890840148928,0,0.4,2,1,0.5,-2.8335202217102,11.8335202217102,-2.8335202217102,226.31131824936,-72.3588201787977,-72.3365655024484,0,1,0,0,0,0,0,0,10,16,26,0.0702939927577972,-0.127281993627548,0.197575986385345,-0.521000027656555,-0.0550449043512344,2.03552007675171,1.45819997787476,1.45819997787476,NA,0,1,-0.0118561750277877,0.0463898519787774,1,0,0.57692308,96.93333333,0.26923077,84.85714286,NA,NA,0.15384615,88,NA,0.316054701805115,0.0816512629389763,NA,-0.820844411849976,2.10703134536743,1.16644661341395,NA,-20.5211102962494,0.27777778,0.625,0.38461538,0.2,0.8,0.5,0.30769231,0.8,0.19230769,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,3.06535886245324,50.30519,59.21639,42.6454,80,47.75875,80,62.80902,59.28951,45.16402,20,56.08169,20,20,62.16897,20,55.44786,55.71001,40.89716,-0.21304,3.75753,106.68,75.64,67.26,99.94,157.52,166.32,151.84,100,133.94,92.02,92.74,111.58,106.38,9.81999999999999,28.28,122.459230769231,93.5792307692308,113.031538461538,0.42307692,0.15384615,0.11538462,0.15384615,0.15384615,97.154541015625,96.4749984741211,86.6666666666667,83.1750030517578,88.0500030517578,-7.22711459073153,-11.5243301391602,4.79099305470784,6.00528907775879,-10.642162322998,8.5646709095348,5.14109373092651,3.93673674265544,-1.60294115543365,3.29792189598083,0.730251643806696,-0.4114646948874,-0.0947938747704029,0.176063045859337,-0.829140700399876,6.6386513073336,-10.286617372185,-3.1597958256801,4.40157614648342,-20.7285175099969,0.26666667,0.54545455,0.38461538,0.25,0.66666667,0.5,0.42307692,18.23809524,0.15384615,0.42307692,NA,0.15384615,0.26923077,87.9058532714844,97.0040172230114,NA,96.3279724121094,84.5175170898438,-10.3011493682861,-6.58427845348011,NA,-10.8633251190186,6.61347579956055,2.20069789886475,7.86791576038707,NA,3.82321262359619,-0.476523263113839,-0.829140700399876,0.730251643806696,NA,-0.4114646948874,0.0812691710889339,-20.7285175099969,6.6386513073336,NA,-10.286617372185,1.16098815841334,0.26666667,0.54545455,0.38461538,0.25,0.66666667,0.5,0.42307692,2,95.9415893554688,13.0275058746338,1,0.5,111.827,1,0.5,"2024-06-02",0
"Yimi Garcia",12095,"2024-05-31","PIT",14,2024,"TOR","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0.33333333,-0.33333333,14.4338401827424,0,0,1,0,1,6.1664797782898,-6.1664797782898,9.19049659073353,0,151.608189429451,226.79174951669,0,0,0,1,0,0,0,0,7,7,14,0.133005991578102,-0.081648014485836,0.214654013514519,0.479000002145767,0.0506074987351894,2.50909996032715,2.28959989547729,2.28959989547729,2.66659998893738,1,1,0.0466952472925186,0.00631419580705409,1,0,0.35714286,95.8,0.42857143,82.83333333,0.14285714,86,0.07142857,87,NA,0.339944273233414,-0.388936907052994,0.177418887615204,0.0572940893471241,6.79888546466827,-6.48228178421656,8.87094438076019,5.72940893471241,0.2,1,0.42857143,0.5,1,0.83333333,0.28571429,0.33333333,0.07142857,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,5.75764159379894,20,55.74677,20,34.33232,47.72477,25.69617,53.84019,60.02365,20,80,80,62.06576,54.48616,69.09751,34.75253,38.69682,58.18971,20,0.82764,5.31855,90.98,34.22,31.08,118.08,47.02,60.68,138.54,104.22,124.7,126.82,160.34,199.1,186.28,97,139.586666666667,137.228571428571,81.2528571428571,103.652857142857,0.28571429,0.07142857,0.21428571,0.35714286,0.07142857,96.3000030517578,94.1999969482422,85.9666646321615,82.4799987792969,86.5,-8.85859966278076,-13.1679201126099,1.6119106610616,6.32945098876953,-11.2882032394409,8.13113784790039,4.28003168106079,6.08002090454102,-0.411721754074097,2.57971787452698,0.056060004979372,0.287813186645508,0.158626139163971,-0.376935623586178,0.057969942688942,1.4015001244843,28.7813186645508,5.28753797213236,-7.53871247172356,5.7969942688942,0.125,0.83333333,0.42857143,0,1,0.83333333,0.42857143,16.9,0.07142857,0.21428571,NA,0.14285714,0.57142857,86.4683990478516,96.1800740559896,NA,95.3420028686523,83.7101745605469,-11.0704002380371,-7.85198338826497,NA,-11.5644493103027,5.46184110641479,1.84250998497009,7.63761647542318,NA,4.9319896697998,0.82773619890213,0.057969942688942,0.0166956372559071,NA,0.327177554368973,-0.218309484422207,5.7969942688942,0.556521241863569,NA,16.3588777184486,-2.72886855527759,0.22222222,0.8,0.42857143,0.5,1,0.83333333,0.35714286,2,89.6381225585938,43.7331924438477,0,0,94.9242,0,0,"2024-05-31",0
"Yimi Garcia",12095,"2024-05-29","@CHW",14,2024,"TOR","A",33,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.1820729804239,102.403901559937,0,0,0,1,0,0,0,0,3,12,15,0.0506380014121532,0,0.0506380014121532,0.496999979019165,0.0512107163667679,0.665199995040894,1.04339993000031,1.04339993000031,0.903400003910065,1,1,0.0764397084712982,-0.00031523193843197,0,0,0.6,95.44444444,0.4,84.5,NA,NA,NA,NA,NA,0.474236786365509,0.291722297668457,NA,NA,5.26929762628343,4.86203829447428,NA,NA,0.5,0.66666667,0.6,1,0.66666667,0.77777778,0.6,0.66666667,0.13333333,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,-0.511560005096225,NA,NA,NA,80,39.43098,80,76.13669,55.36951,71.38239,74.45936,53.25949,73.2421,80,64.08503,80,80,49.99769,80,-2.80349,-0.12814,NA,NA,NA,95.86,144.1,152.38,155.9,131.06,163.06,103.08,140.24,122.84,166.66,134.88,176.9,139.001333333333,135.656,158.329333333333,0.46666667,0.13333333,0.2,0.2,NA,95.5714285714286,94.5999984741211,85.8666687011719,83.2000020345052,NA,-6.3965584891183,-10.7125549316406,5.65123176574707,4.96709187825521,NA,8.74990899222238,5.07089805603027,5.28058783213298,-0.975075960159302,NA,0.421620104461908,0.057969942688942,0.251478422433138,0.0436800308525562,NA,6.02314434945583,2.8984971344471,8.3826140811046,1.45600102841854,NA,0.5,0.63636364,0.6,1,0.71428571,0.77777778,0.73333333,19.33333333,NA,0.46666667,NA,0.13333333,0.4,NA,96.0366908482143,NA,95.0742034912109,84.9559326171875,NA,-5.52312578473772,NA,-10.0141296386719,6.30681355794271,NA,7.91352571759905,NA,4.1467752456665,1.00684158007304,NA,0.421620104461908,NA,0.057969942688942,0.295158453285694,NA,6.02314434945583,NA,2.8984971344471,4.91930755476157,0.5,0.63636364,0.6,1,0.71428571,0.77777778,0.73333333,2,92.5345764160156,30.5894947052002,0,0,94.2045,0,0,"2024-05-29",0
