"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxSL%","pfxCU%","pfxvFA","pfxvFC","pfxvFS","pfxvSL","pfxvCU","pfxFA-X","pfxFC-X","pfxFS-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSL","pfxwCU","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSL%","pivCH","pivCU","pivFA","pivFC","pivSL","piCH-X","piCU-X","piFA-X","piFC-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSL-Z","piwCH","piwCU","piwFA","piwFC","piwSL","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Lucas Sims",13470,"2024-07-11","COL",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,0,0,0,0,0,0,0.33333333,0.33333333,0,6.88572907925689,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,96.3754543882264,102.47548198021,1,0,1,0,0,0,0,0,5,7,12,0.00131998071447015,-0.00060998200206086,0.00192996265832335,0.560999989509583,0.0530496463179588,0.0270000007003546,0.0410000011324883,0.0410000011324883,NA,0,1,-0.00489352084696293,0.0537816941888552,0,0,0.41666667,95.2,0.5,84.83333333,0.08333333,92,NA,NA,NA,NA,0.139308273792267,0.858852207660675,-0.26101353764534,NA,NA,2.78616547584534,14.3142034610113,-26.101353764534,NA,NA,0.5,0.5,0.5,0.25,0.5,0.33333333,0.33333333,1,0.33333333,1,0,0,0,1,0,1,1,0,0,0,1,0,4.13564194981121,NA,NA,NA,57.56873,55.87418,38.68564,56.14848,69.05731,28.83486,20,36.08721,80,NA,NA,NA,42.99609,64.70057,42.74757,0.56054,4.9179,NA,NA,NA,114.22,99.9,107.76,145.16,87.14,122.9,56.16,-329.8,-329.86,NA,NA,NA,124.851666666667,57.7116666666667,78.8616666666667,0.41666667,0.08333333,NA,0.5,NA,95.0799987792969,92,NA,84.7166646321615,NA,-3.63615913391113,1.29459166526794,NA,9.80671946207682,NA,10.873657989502,7.96656370162964,NA,2.20554033915202,NA,0.139771092683077,-0.267212420701981,NA,0.873377032577991,NA,2.79542185366154,-26.7212420701981,NA,14.5562838762999,NA,0.42857143,0.6,0.5,0.33333333,0.33333333,0.33333333,0.41666667,15,NA,NA,0.41666667,0.08333333,0.5,NA,NA,94.7857177734375,91.6752014160156,84.4019470214844,NA,NA,-3.41621208190918,1.59888005256653,10.5069115956624,NA,NA,9.89896240234375,6.55002021789551,0.736153523127238,NA,NA,0.139771092683077,-0.267212420701981,0.873377032577991,NA,NA,2.79542185366154,-26.7212420701981,14.5562838762999,0.42857143,0.6,0.5,0.33333333,0.33333333,0.33333333,0.41666667,1,91.7376327514648,-20.1537685394287,0,0,91.7376,0,0,"2024-07-11",0
"Lucas Sims",13470,"2024-07-09","COL",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,1,0,0,0,0,0,0,13.2527290840149,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,9.21451340317726,0,73.6482366464374,224.464867261206,0,0,0,1,0.25,0,0,0,3,12,15,0.0527599826455116,-0.0599799975752831,0.112739980220795,0.560999989509583,0.0530496425926685,1.18175005912781,0.974000036716461,0.974000036716461,0.985000014305115,1,1,0.0283256936818361,0.0163199420327508,0,0,0.4,95.33333333,0.26666667,84.75,0.2,92.33333333,0.13333333,80.5,NA,NA,0.0303425826132298,-0.291072905063629,0.26509627699852,0.00450797751545906,NA,0.505709710220496,-7.27682262659073,8.83654256661733,0.225398875772953,NA,0.63636364,0.75,0.66666667,0.85714286,1,0.9,0.26666667,0.75,0.06666667,1,0,3,3,0,1,4,0.25,0,0.75,0.75,0,0.25,-0.0294261493891266,46.73408,45.296,49.00287,46.99112,44.83389,45.65559,76.36907,64.85321,60.56905,70.93272,41.24554,63.79711,NA,NA,NA,60.7473,49.14981,56.03144,-0.54228,3.26367,96.94,90.02,101.58,104.1,117.36,102.84,146.38,123.68,159.8,94.52,156.72,136.5,NA,NA,NA,112.504,123.272,124.593333333333,0.4,0.2,NA,0.26666667,0.13333333,95.1833292643229,92.5333353678385,NA,84.75,80.6999969482422,-4.58978811899821,-0.0752965907255809,NA,9.28116893768311,6.63681125640869,9.87706629435221,4.96515973409017,NA,2.13886666297913,-7.56557083129883,0.0304092317819595,0.268174059689045,NA,-0.310138911008835,0.00431566312909126,0.506820529699326,8.93913532296817,NA,-7.75347277522087,0.215783156454563,0.71428571,0.625,0.66666667,0.8,1,0.9,0.53333333,17.09090909,NA,0.13333333,0.4,0.2,0.26666667,NA,80.8120498657227,95.2925313313802,92.6260681152344,84.8451995849609,NA,7.18306493759155,-4.3072182337443,0.450767358144124,9.84666442871094,NA,-9.47093486785889,8.790558497111,4.10230668385824,1.03313231468201,NA,0.00431566312909126,0.0304092317819595,0.268174059689045,-0.310138911008835,NA,0.215783156454563,0.506820529699326,8.93913532296817,-7.75347277522087,0.71428571,0.625,0.66666667,0.8,1,0.9,0.53333333,4,76.0875930786133,49.2623405456543,0,0,95.4699,1,0.25,"2024-07-09",0
"Lucas Sims",13470,"2024-07-06","DET",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,0,0,0.1,3,1,0,0,0,1,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,0,0,2,0,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0.5,6.00000625849423,0.5,1,12.1664891660311,-12.1664891660311,12.1664891660311,0,278.193409679781,295.801497607635,0,1,0,0,0,0,0,0,7,10,17,-0.0569700039923191,-0.072330005466938,0.0153600024059415,-0.610000014305115,-0.0576832108199596,0.657333374023438,0.474000006914139,0.948000013828278,0.162000000476837,1,1,-0.0523944981396198,-0.0342738595669338,0,0,0.41176471,93.85714286,0.35294118,84.16666667,0.23529412,91,NA,NA,NA,NA,-0.166367202997208,-0.963738679885864,0.307879745960236,NA,NA,-2.37667432853154,-16.0623113314311,7.69699364900589,NA,NA,0.2,0.57142857,0.35294118,1,0.75,0.83333333,0.41176471,0.66666667,0.05882353,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,52.7438106617331,NA,NA,NA,32.39012,57.30383,20.22792,64.30274,62.14596,59.17205,80,41.55974,80,NA,NA,NA,64.30174,57.99513,66.2451,-0.7631,2.93244,NA,NA,NA,108.02,37.74,42.8,122.44,92.34,119.52,95.18,181.4,172.66,NA,NA,NA,110.088235294118,90.8129411764706,100.432941176471,0.41176471,0.23529412,NA,0.35294118,NA,93.7428588867188,91.1750030517578,NA,84.0499979654948,NA,-2.49666976928711,1.36027455329895,NA,9.64907964070638,NA,10.4095884050642,6.24321937561035,NA,1.52650880813599,NA,-0.17158418148756,0.354185979813337,NA,-0.97515445202589,NA,-2.45120259267943,8.85464949533343,NA,-16.2525742004315,NA,0.14285714,0.5,0.35294118,1,0.8,0.83333333,0.58823529,17.21428571,NA,NA,0.41176471,0.23529412,0.35294118,NA,NA,93.6730172293527,91.1075744628906,83.9841817220052,NA,NA,-2.3367737361363,1.51703500747681,10.2292753855387,NA,NA,9.5435300554548,5.45131492614746,0.216623743375142,NA,NA,-0.17158418148756,0.354185979813337,-0.97515445202589,NA,NA,-2.45120259267943,8.85464949533343,-16.2525742004315,0.125,0.55555556,0.35294118,1,0.8,0.83333333,0.52941176,2,99.1389846801758,19.8231048583984,0,0,103.415,1,0.5,"2024-07-06",0
"Lucas Sims",13470,"2024-07-03","@NYY",18,2024,"CIN","A",30,0,0,0,1,0,0,0,0,0,1,0,0.2,4,1,0,0,0,1,0,0,0,0,0,0,13.500014081612,13.500014081612,0,0,0,2,1,0,0,0,0,0,0,0.25,-0.25,9.17835408401489,0,0.333333333333333,3.00000312924711,0.333333333333333,1,7.66648447216047,-7.66648447216047,9.93449944721724,0,175.920823163109,241.863850994261,2,0,0.666666666,0.333333333,0,0,0,0,8,9,17,0.0186520107090473,-0.151343986392021,0.169995993375778,0.0600000023841858,0.00623053126037121,3.04670000076294,2.47359991073608,2.47359991073608,4.74160003662109,1,1,-0.0149825736880302,0.0211046108772437,0,0,0.41176471,94.14285714,0.47058824,83.625,0.05882353,89,0.05882353,79,NA,NA,-0.318108350038528,0.194159656763077,-0.0968978852033615,0.0389156937599182,NA,-4.54440500055041,2.42699570953846,-9.68978852033615,3.89156937599182,NA,0.27272727,1,0.52941176,0.66666667,1,0.88888889,0.35294118,0.5,0.05882353,0,1,2,2,0,1,3,0,0.33333333,0.66666667,0.66666667,0,0.33333333,4.96679674259501,80,47.2418,80,51.0687,60.71991,45.67649,36.48592,68.40492,20,20,58.36036,20,NA,NA,NA,39.99235,66.52013,20,0.74715,5.19782,103.36,147.48,156.68,99.5,89.24,86.38,119.52,41.52,69.38,85.42,-99.52,-84.76,NA,NA,NA,108.32,59.1058823529412,72.4482352941176,0.41176471,0.05882353,NA,0.47058824,0.05882353,94.1428571428571,88.6999969482422,NA,83.4124984741211,79,-1.94568184443883,1.67240107059479,NA,11.2541007995605,10.3317203521729,9.76364244733538,4.78254890441895,NA,1.1547828912735,-5.45714902877808,-0.341636970639229,-0.0991095378994942,NA,0.1938187032938,0.039364367723465,-4.88052815198898,-9.91095378994942,NA,2.4227337911725,3.9364367723465,0.2,1,0.52941176,0.5,1,0.88888889,0.41176471,17.30769231,NA,0.05882353,0.41176471,0.05882353,0.47058824,NA,78.8090972900391,93.9943586077009,88.5417022705078,83.2501373291016,NA,10.4758996963501,-1.78606224060059,1.48326003551483,11.7534246444702,NA,-6.91134023666382,9.05238887241909,3.9957799911499,-0.0707713738083839,NA,0.039364367723465,-0.341636970639229,-0.0991095378994942,0.1938187032938,NA,3.9364367723465,-4.88052815198898,-9.91095378994942,2.4227337911725,0.2,1,0.52941176,0.5,1,0.88888889,0.41176471,3,75.9772389729818,0.39918327331543,0,0,96.9325,1,0.33333333,"2024-07-03",0
"Lucas Sims",13470,"2024-06-29","@STL",18,2024,"CIN","A",30,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,5,3,1,1,0,0,0,0,0,0,1,13.500014081612,0,40.5000422448361,1,0.5,0,2,1,1,0,1,0,0,0.2,0,0.2,2.84676908401489,0,0.6,4.50000469387067,0.75,0.66666667,0.166476649042681,13.3335374325693,2.43449162409945,307.800215201053,5.46651230198958,60.6207349749633,2,0.25,0.5,0.25,0,0,0,0,12,20,32,-0.00826800055801868,-0.0198680013418198,0.0115999998524785,-1,-0.10548523068428,0.184479996562004,0.149199992418289,0.149199992418289,0.414799988269806,1,1,-0.0902143493294716,0.0453964790340339,0,0,0.46875,94.6,0.34375,84,0.15625,91.2,0.03125,80,NA,NA,-0.402118504047394,-0.156892642378807,-0.279320657253265,-0.0373910665512085,NA,-2.68079002698263,-1.42629674889825,-5.58641314506531,-3.73910665512085,NA,0.33333333,0.81818182,0.5,0.85714286,0.77777778,0.8125,0.34375,0.6,0.09375,0,4,0,2,0,2,4,0,1,0,0.5,0,0.5,2.76764720624976,20,37.57738,20,24.39403,47.18839,20,74.44012,61.00553,56.32262,80,56.79944,80,NA,NA,NA,46.43968,52.46966,31.45756,0.3466,4.59699,141.46,46.42,15.52,92.34,94.7,81.04,131.22,110.2,137.9,94.18,135.54,148.92,NA,NA,NA,107.47,103.624375,107.023125,0.5,0.125,NA,0.34375,0.03125,94.4187469482422,90.4749984741211,NA,84.0272716175426,80.0999984741211,-2.08178901672363,3.0652163028717,NA,10.3689034201882,7.22157716751099,9.444655418396,5.25973129272461,NA,0.564173178239302,-6.759681224823,-0.498520720750093,-0.194489039480686,NA,-0.118345946073532,-0.0380783230066299,-3.11575450468808,-4.86222598701715,NA,-1.07587223703211,-3.80783230066299,0.3,0.83333333,0.5,0.83333333,0.8,0.8125,0.375,18.7037037,NA,0.03125,0.46875,0.15625,0.34375,NA,80.0385971069336,94.4995442708333,90.9254211425781,83.992509321733,NA,7.76386976242065,-2.07020454406738,1.99513607025146,10.6312928633256,NA,-8.80095958709717,9.08465677897135,5.14462814331055,-0.251259283585982,NA,-0.0380783230066299,-0.0820937342941761,-0.610916025936604,-0.118345946073532,NA,-3.80783230066299,-0.547291561961174,-12.2183205187321,-1.07587223703211,0.36842105,0.69230769,0.5,0.85714286,0.77777778,0.8125,0.40625,4,82.0924758911133,20.9166603088379,1,0.25,110.517,2,0.5,"2024-06-29",0
"Lucas Sims",13470,"2024-06-26","PIT",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,1,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,28.1938011628592,103.055865631376,0,0,0,1,0.5,0,0,0,5,6,11,0.00513000087812543,0,0.00513000087812543,0.560999989509583,0.0530496463179588,0.0613333322107792,0.0820000022649765,0.0820000022649765,0.0309999994933605,1,1,0.0845681875944138,-0.000926867398478873,0,0,0.09090909,95,0.54545455,84.66666667,0.36363636,91.5,NA,NA,NA,NA,-0.0238054171204567,0.197032809257507,0.592731654644012,NA,NA,-2.38054171204567,3.28388015429179,14.8182913661003,NA,NA,0.16666667,0.8,0.45454545,1,0.75,0.8,0.45454545,0.66666667,0.09090909,0,1,1,2,0,0,2,0,0.5,0.5,1,0,0,-1.60344453203446,NA,NA,NA,61.77884,46.33164,55.29361,75.03455,59.10874,66.31515,24.59233,46.99802,32.25354,NA,NA,NA,59.89853,60.21012,52.50648,-0.48955,3.34277,NA,NA,NA,83.62,113.8,100.94,136.9,97.68,133.92,98.28,105.12,107.56,NA,NA,NA,118.012727272727,101.850909090909,121.336363636364,0.09090909,0.36363636,NA,0.54545455,NA,94.5,91.4499969482422,NA,84.7833353678385,NA,-2.96740937232971,2.91696071624756,NA,9.29292233784994,NA,9.30405139923096,5.87388229370117,NA,2.61879507700602,NA,-0.0242429338395596,0.600514803081751,NA,0.198476638644934,NA,-2.42429338395596,15.0128700770438,NA,3.30794397741556,NA,0.16666667,0.8,0.45454545,1,0.75,0.8,0.45454545,16,NA,NA,0.09090909,0.36363636,0.54545455,NA,NA,94.5610961914062,91.4633255004883,84.8044993082682,NA,NA,-3.05554008483887,2.89964008331299,9.60526974995931,NA,NA,8.79745960235596,5.18061256408691,1.57191594441732,NA,NA,-0.0242429338395596,0.600514803081751,0.198476638644934,NA,NA,-2.42429338395596,15.0128700770438,3.30794397741556,0,0.83333333,0.45454545,NA,0.8,0.8,0.54545455,2,79.6469116210938,67.2312469482422,0,0,87.3453,0,0,"2024-06-26",0
"Lucas Sims",13470,"2024-06-24","PIT",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,2,0,0,0,0,0,0.25,0.25,0,7.38247908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,96.3754543882264,175.553036418574,0,0,0,1,0,0,0,0,6,11,17,0.00746002234518528,-0.00152000784873962,0.0089800301939249,0.560999989509583,0.0530496463179588,0.0890000015497208,0.162000000476837,0.162000000476837,0.0810000002384186,1,1,0.0350736491382122,0.0487468251908547,0,0,0.29411765,95.4,0.23529412,84.75,0.35294118,91.5,0.11764706,80.5,NA,NA,-0.202316969633102,0.521767973899841,0.0722780004143715,0.0778313875198364,NA,-4.04633939266205,13.044199347496,1.20463334023952,3.89156937599182,NA,0.42857143,1,0.52941176,0.83333333,1,0.88888889,0.17647059,0.5,0.05882353,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,2.84858155295978,76.49994,41.50582,80,20,54.88251,20,69.96705,63.29334,51.86614,43.04889,46.46154,30.8303,NA,NA,NA,33.03038,53.63695,20,1.17967,5.8466,96.42,104.56,114.92,90.12,-5.82000000000001,-18.12,177.68,107.76,162.62,95.28,101.8,96.84,NA,NA,NA,113.284705882353,71.8741176470588,80.6329411764706,0.29411765,0.35294118,NA,0.23529412,0.11764706,95.1,91.5499979654948,NA,84.8499984741211,80.4499969482422,-3.09204521179199,1.32315675417582,NA,9.75048732757568,7.88442897796631,10.4381439208984,6.99523544311523,NA,1.6572402715683,-6.10601902008057,-0.208451490849257,0.0722914636135101,NA,0.510184500366449,0.0787287354469299,-4.16902981698513,1.20485772689184,NA,12.7546125091612,3.9364367723465,0.4,0.71428571,0.52941176,0.75,1,0.88888889,0.41176471,17,NA,0.11764706,0.29411765,0.35294118,0.23529412,NA,80.6429977416992,95.2630615234375,91.69873046875,84.972900390625,NA,8.17379570007324,-2.94883995056152,1.60567967096965,10.2249698638916,NA,-7.24125003814697,9.68044738769531,5.96353530883789,0.519003987312317,NA,0.0787287354469299,-0.208451490849257,0.0722914636135101,0.510184500366449,NA,3.9364367723465,-4.16902981698513,1.20485772689184,12.7546125091612,0.33333333,0.75,0.52941176,0.66666667,1,0.88888889,0.47058824,2,78.0373077392578,53.2964782714844,0,0,78.5872,0,0,"2024-06-24",0
"Lucas Sims",13470,"2024-06-22","BOS",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,28.1938011628592,66.5170884121943,1,0,0.5,0.5,0,0,0,0,5,11,16,0.0666400045156479,-0.078670009970665,0.145310014486313,0.91100001335144,0.0861465707421303,2.41899991035461,1.04949998855591,2.09899997711182,0.73800003528595,1,1,0.0581359751522541,-0.030587398473771,1,0,0.4375,94.71428571,0.375,85.33333333,NA,NA,0.1875,80,NA,NA,-0.0210732445120811,0.310621619224548,NA,0.231798887252808,NA,-0.301046350172588,5.17702698707581,NA,7.72662957509359,NA,0.45454545,1,0.625,0.6,0.6,0.6,0.3125,NA,0.25,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,-0.392924839570395,80,41.36158,80,58.72696,61.64212,34.97441,72.50644,73.16041,49.43762,NA,NA,NA,NA,NA,NA,71.30134,62.81534,50.48581,-1.19796,2.28015,104.28,129.08,153.54,97.42,121.36,113.76,157.56,118.7,155.54,96.44,156.24,155.42,NA,NA,NA,121.13625,126.17,142.09375,0.3125,0.125,NA,0.375,0.1875,95.7,92.3500061035156,NA,85.1499989827474,79.9000040690104,-2.47672233581543,1.4350688457489,NA,9.60385704040527,8.06196467081706,9.55797348022461,6.88433647155762,NA,1.9377965927124,-7.11577860514323,-0.0382781513035297,0.0229212380945683,NA,0.314549591392279,0.234736882150173,-0.765563026070595,1.14606190472841,NA,5.24249318987131,7.82456273833911,0.5,0.83333333,0.625,0.6,0.6,0.6,0.375,21.38461538,NA,0.1875,0.3125,0.125,0.375,NA,80.0464019775391,95.8687194824219,92.5239562988281,85.2964833577474,NA,8.10692342122396,-2.3244104385376,1.59577000141144,10.0162448883057,NA,-8.70056279500326,8.91704177856445,6.00791501998901,0.796381870905558,NA,0.234736882150173,-0.0382781513035297,0.0229212380945683,0.314549591392279,NA,7.82456273833911,-0.765563026070595,1.14606190472841,5.24249318987131,0.54545455,0.8,0.625,0.66666667,0.5,0.6,0.3125,2,97.9251480102539,27.123908996582,0,0,101.061,1,0.5,"2024-06-22",0
"Lucas Sims",13470,"2024-06-16","@MIL",18,2024,"CIN","A",30,0,1,9,1,0,0,0,0,0,0,1,1,6,2,1,1,1,1,0,0,0,0,3,27,9,18,3,0,0,0,1,1,0,0,0,0,0.5,0.16666667,0.33333333,2.33303462963767,9,0.4,3,1,1,13.1664797782898,-4.16647977828979,1.67848818451166,205.19992942694,300.920414064328,42.3513648164615,0,0.5,0,0.5,0,1,0,0,9,13,22,-0.289774000644684,-0.390326023101807,0.100552022457123,-1.50600004196167,-0.15469953417778,1.51286673545837,1.61640000343323,3.23280000686646,0.748799979686737,1,1,-0.0954537913203239,-0.0960858822365059,0,1,0.45454545,94.6,0.27272727,84.5,NA,NA,0.27272727,80,NA,NA,-0.52945750951767,-0.914915263652802,NA,0.0550252310931683,NA,-5.2945750951767,-15.2485877275467,NA,0.917087184886138,NA,0.30769231,0.66666667,0.45454545,0.5,0.66666667,0.6,0.40909091,0.83333333,0.18181818,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,14.4542795713739,80,43.21515,80,27.60742,57.68643,20,80,80,78.53348,NA,NA,NA,NA,NA,NA,71.91699,60.48628,61.34244,-1.23621,2.22278,91.92,134.32,144.04,88.24,54.92,48.68,134.7,151.92,194.64,NA,NA,NA,NA,NA,NA,101.914545454545,103.029090909091,114.494545454545,0.45454545,NA,NA,0.27272727,0.27272727,94.4700012207031,NA,NA,84.5499979654948,79.8166656494141,-2.29538078308105,NA,NA,10.5433731079102,8.80041376749674,10.0782867431641,NA,NA,1.82188908259074,-6.78499984741211,-0.541409350931644,NA,NA,-0.91009021922946,0.0542847774922848,-5.41409350931644,NA,NA,-15.168170320491,0.90474629153808,0.27272727,0.63636364,0.45454545,0.66666667,0.57142857,0.6,0.5,18.4375,NA,0.27272727,0.45454545,NA,0.27272727,NA,79.5464324951172,94.2127319335937,NA,84.3004150390625,NA,9.22075335184733,-2.16659832000732,NA,11.1882400512695,NA,-8.45824178059896,9.53683700561523,NA,0.402711590131124,NA,0.0542847774922848,-0.541409350931644,NA,-0.91009021922946,NA,0.90474629153808,-5.41409350931644,NA,-15.168170320491,0.27272727,0.63636364,0.45454545,0.66666667,0.57142857,0.6,0.5,2,93.2326812744141,20.9454517364502,1,0.5,104.548,1,0.5,"2024-06-16",0
"Lucas Sims",13470,"2024-06-12","CLE",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,2,0,0,0,0,0,0.25,0.25,0,7.38247908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,96.3754543882264,175.553036418574,0,0,0,1,0,0,0,0,6,12,18,0.0765099674463272,-0.0407400205731392,0.117249995470047,0.560999989509583,0.0530496463179588,1.34025001525879,1.38300001621246,1.38300001621246,1.51600003242493,1,1,0.0387320145964622,0.0183543249485919,1,0,0.33333333,93.66666667,0.55555556,82.8,NA,NA,0.11111111,79.5,NA,NA,0.590059399604797,-0.0415275171399117,NA,-0.096498891711235,NA,9.83432332674662,-0.415275171399117,NA,-4.82494458556175,NA,0.4,0.66666667,0.44444444,0.66666667,1,0.75,0.16666667,0.5,0.11111111,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,2.84858155295978,20,40.78972,20,71.70526,55.13455,71.89996,77.96926,68.42276,61.08175,NA,NA,NA,NA,NA,NA,72.35333,64.22057,61.5479,-1.26332,2.18211,88.74,57.68,56,90.14,119.22,115.88,137.38,65.98,123.14,NA,NA,NA,NA,NA,NA,116.228888888889,82.8044444444444,113.26,0.33333333,NA,NA,0.55555556,0.11111111,93.6666666666667,NA,NA,82.75,79.75,-2.75973351796468,NA,NA,11.549836730957,7.75266408920288,8.79343287150065,NA,NA,1.56770849227905,-6.89119243621826,0.598000057041645,NA,NA,-0.0468244478106499,-0.0984223820269108,9.96666761736075,NA,NA,-0.468244478106499,-4.92111910134554,0.4,0.5,0.44444444,0.5,1,0.75,0.44444444,20.42857143,NA,0.11111111,0.33333333,NA,0.55555556,NA,79.7862014770508,93.7203674316406,NA,82.7598510742187,NA,8.17814445495605,-2.60408687591553,NA,11.7344230651855,NA,-8.77495574951172,7.84722836812337,NA,0.132614183425903,NA,-0.0984223820269108,0.598000057041645,NA,-0.0468244478106499,NA,-4.92111910134554,9.96666761736075,NA,-0.468244478106499,0.45454545,0.42857143,0.44444444,0.6,1,0.75,0.38888889,2,90.7913818359375,38.1869125366211,0,0,97.1627,1,0.5,"2024-06-12",0
